Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HOCO(30),CH2O(31),HCO(32),CH3(33),CH4(34),CH2(35),CH(36),C2H4(37),CH3OH(38),CH2(S)(39),CH2OH(40),CH3O(41),HCOH(42),CH3OO(43),CH2CO(44),C2H5(45),C2H3(46),C(47),C2H2(48),C2H(49),CH3OOH(50),CH2OOH(51),C2H6(52),CH3CHO(53),C2H5O(54),C2H5O2(55),CH2CHO(56),H2CC(57),C2H4O(58),C2H5O(59),cC2H4O(60),C2H5O2(61),C2H3O2(62),CHCHO(63),OCHCHO(64),HCCO(65),HCCOH(66),CHCHOH(67),C2(68),C2O(69),C2H6O(70),C2H5O(71),C2H5O3(72),CH3CO(73),cC2H3O(74),HOCHO(75),C2H3O3(76),OCHCO(77),C2H6O2(78),C2H5O2(79),C2H4O2(80),HOCH2O(81),OCHO(82),C2H4O3(83),C2H3O2(84),C7H10(85),C7H10(86),C7H9(87),C7H11(88),C7H9O2(89),C7H9O2(90),S(91),S(92),S(93),C5H7(94),C5H7O2(95),C5H7O2(96),C7H8O(97),C7H8O2(98),C7H8(99),S(100),C7H9O(101),S(102),S(103),S(104),S(105),S(106),S(107),S(108),S(109),C5H8O(110),S(111),C7H9(112),C7H9(113),C7H9(114),S(115),S(116),S(117),S(118),S(119),C7H10(120),S(121),C2H2O(122),S(123),C5H7O(124),C5H7O(125),S(126),S(127),S(128),S(129),S(130),S(131),S(132),S(133),S(134),S(135),S(136),S(137),S(138),S(139),S(140),S(141),S(142),C7H9O(143),S(144),S(145),S(146),C7H9O(147),S(148),S(149),S(150),S(151),C7H8O(152),S(153),S(154),S(155),S(156),S(157),S(158),S(159),S(160),S(161),S(162),S(163),S(164),S(165),S(166),S(167),S(168),C7H7O(169),S(170),S(171),S(172),S(173),S(174),S(175),C7H7O(176),S(177),S(178),C7H6O(179),C7H6O(180),C7H6O(181),C7H6O(182),C7H6O(183),S(184),C7H6O(185),C6H6(186),S(187),C6H6(188),S(189),S(190),C7H8O(191),C7H8O(192),S(193),S(194),S(195),S(196),S(197),S(198),S(199),S(200),S(201),S(202),S(203),C5H8O(204),S(205),C7H7O(206),C7H7O(207),S(208),C7H7O(209),S(210),S(211),C7H7O(212),S(213),C7H7O(214),C7H7O(215),S(216),S(217),C7H7O(218),S(219),C7H6O(220),S(221),S(222),S(223),C7H7O(224),S(225),S(226),S(227),S(228),S(229),S(230),S(231),S(232),S(233),S(234),S(235),S(236),S(237),S(238),S(239),C7H8O(240),S(241),S(242),S(243),C7H8O(244),C7H8O(245),C7H8O(246),C7H8O(247),C7H8O(248),C7H8O(249),S(250),S(251),S(252),S(253),S(254),S(255),S(256),C7H8O(257),S(258),C7H8O(259),S(260),S(261),S(262),S(263),S(264),C7H8O(265),S(266),C7H8O(267),S(268),S(269),S(270),S(271),S(272),S(273),S(274),S(275),S(276),S(277),S(278),S(279),S(280),S(281),S(282),C7H8O(283),S(284),S(285),S(286),S(287),S(288),C5H6O(289),S(290),C5H6O(291),C5H6O(292),C5H6O(293),C5H6O(294),S(295),S(296),S(297),S(298),C7H8O(299),C7H8O(300),C7H8O(301),S(302),S(303),S(304),C5H6O(305),S(306),S(307),S(308),S(309),S(310),S(311),S(312),S(313),S(314),S(315),S(316),S(317),C7H8O(318),C7H8O(319),S(320),S(321),S(322),S(323),S(324),S(325),S(326),S(327),S(328),S(329),S(330),S(331),S(332),S(333),S(334),S(335),S(336),S(337),S(338),S(339),S(340),S(341),C3H4O(342),S(343),C3H3O(344),S(345),S(346),S(347),S(348),S(349),S(350),S(351),S(352),S(353),S(354),S(355),S(356),S(357),S(358),S(359),S(360),S(361),S(362),S(363),S(364),S(365),S(366),S(367),S(368),S(369),S(370),S(371),S(372),S(373),S(374),S(375),S(376),S(377),S(378),S(379),S(380),S(381),S(382),S(383),S(384),S(385),S(386),S(387),S(388),S(389),S(390),S(391),S(392),S(393),S(394),S(395),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18)
0.0,164.59466961693633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899999999999995,0.108803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,164.59466961693633,5.6727435002188141e-28,1.0549888540800908e-43,1.0549891806546403e-43,3.283171329261889e-58,4.0134472148972085e-56,0.0,0.0,3.4856148828564718e-30,4.7832597028160464e-48,9.0682176265061795e-62,1.1093852590021272e-63,7.1220624162951319e-99,9.1258590372999269e-62,2.1392456632920286e-63,1.1093852589986914e-63,9.1328196426288994e-95,1.5273296164769365e-84,2.209199592212012e-97,1.8397531553457026e-40,1.7580399527696738e-92,1.6416007632320106e-98,9.1409063951286293e-76,1.5628315553518412e-63,4.4867483387285727e-86,1.6596576889806199e-75,2.1883272060613787e-66,4.6536675828245062e-64,5.8873393303514865e-50,7.0712862947472697e-119,2.5390772328669667e-64,1.3482277309657391e-104,3.6399609991005942e-93,3.3482671856770637e-93,1.5748271881636018e-94,2.0431404329602767e-80,1.9270614714689178e-101,7.3506215235675649e-79,6.4305729863830535e-61,2.3105090265350919e-73,6.8167635961452358e-79,1.9178619341190011e-94,1.4069037351991855e-79,6.2630133733209883e-81,1.4843585212517436e-68,1.7900444285541724e-63,1.2616290945757185e-62,2.0455554127927579e-77,9.4476425720287279e-106,6.1620690756444597e-92,4.1536706332070038e-147,7.657891982359708e-114,2.2573786102475648e-124,2.976682018044836e-103,1.9545127613897612e-107,7.0679933625223294e-77,3.3333383471236244e-82,9.6798060724733947e-104,1.5130693381353809e-83,1.9614002415158284e-87,2.5515068432990903e-103,9.5803752348363304e-96,3.0622521178924223e-86,4.4428426470773634e-106,1.2575468238592699e-103,3.6461819775328251e-101,6.7092310759742247e-101,7.2516637488125029e-20,1.5585164762865896e-16,9.6034066372580557e-21,9.6034060718983669e-21,4.4190183866471802e-31,3.0546315002432854e-31,4.3242974566217748e-31,4.3196402920069005e-39,1.0018257587216679e-48,1.8397531558356457e-40,8.4581940489551947e-51,1.4208811001030934e-51,7.6912960866584507e-58,4.2331788213144297e-50,2.8789852807414953e-50,7.5687103484071504e-39,2.3804808873297327e-62,4.0838529668310901e-52,4.1303959593043658e-56,3.1347548754228767e-63,3.9302948522558821e-74,9.1055633067822252e-92,2.3354830257431663e-73,1.1640540995615132e-84,2.912739848654028e-82,6.4457937446393116e-89,1.114935862025422e-46,4.035911135731673e-32,1.3939536778063277e-37,1.6760326558492871e-44,7.7109085494129162e-55,3.7731107400450624e-55,1.0899480156455268e-55,4.9920340662653491e-77,2.6851778410495691e-62,4.0815752342325901e-37,3.1746777587668508e-43,3.2769630868025101e-65,9.6291833676989081e-82,1.1000112941424751e-71,4.2684206927720414e-78,5.6292070049876562e-88,9.6100327699187897e-89,6.5828391746007488e-54,3.681349638543146e-49,7.9577221346785733e-55,6.4889858930273975e-97,2.7031541137645115e-109,3.4508916932677365e-58,2.7223234364360096e-116,6.8807135411420034e-115,1.1168923120156617e-56,2.5146009459742207e-67,1.5535051685064707e-43,3.4976009651505381e-54,3.4975931998179264e-54,2.514594119560747e-67,2.2786184896579914e-50,2.6039495896492104e-81,1.1981390985431668e-91,3.3215060171383478e-92,3.2011532587510303e-92,5.6698458148620144e-78,2.6435725968928384e-88,5.2072550738779011e-88,7.1082902200541282e-89,4.3748922157902617e-89,6.2943470827707186e-76,2.4136460914772012e-82,1.094417493531151e-72,8.3565345874518557e-87,5.3594178530364128e-73,8.2625538640062884e-89,3.6552215350103878e-108,4.5828457233582541e-119,2.7646055001876058e-119,1.0667633216728164e-85,3.693350725280147e-90,2.5871480622112571e-102,3.5937222807291085e-99,1.8709448726070065e-53,9.8885690530517229e-62,6.0656295462793229e-62,2.70800006265302e-66,5.9981332757103805e-72,6.600113951768061e-82,1.3504383959855084e-82,3.0303007361018239e-90,2.3087395243970221e-76,2.0614733341711788e-80,7.5815620052012586e-90,3.0753303405946995e-82,7.8276935509439031e-92,6.8308344912812173e-90,1.6042184854940616e-85,1.2851505391618558e-96,1.1360000010564979e-99,1.360899427732315e-99,5.6800000361846032e-100,3.0970743250864377e-63,5.2080394963501059e-111,6.6171605075428176e-114,3.0996945984847236e-122,1.6770800813780834e-121,9.1924933661025944e-74,1.9604233863041515e-109,4.5836826326091892e-81,4.583685279343696e-81,3.4761951638629022e-85,2.8420705669701676e-113,3.4171871685351129e-120,1.7620623950972306e-126,5.8165140391043e-130,3.1792103857268771e-136,6.6634655531907455e-146,7.1577072757045807e-147,1.8142796074022456e-153,1.5075885301940155e-152,4.1081762836900737e-87,1.0157609431553292e-102,3.9164728103003232e-57,1.9143501792887119e-84,2.137063745529743e-89,8.8176669429425964e-68,8.6729708741738695e-99,4.308805846806878e-95,1.5782990361920311e-95,5.6843584434456083e-95,8.8176267398674943e-68,1.7219645864901691e-94,1.7230838533473101e-94,2.6793908181932589e-100,3.4550766659732906e-101,4.536509533126412e-97,6.09164727850851e-102,5.0618209128855005e-98,1.1516220631497207e-105,5.0898452920231833e-109,3.2485744594877682e-94,2.2686356230212704e-94,4.7424483991925062e-104,2.0877971918033168e-104,1.7204894500345089e-101,1.720490855768144e-101,1.3054810017440011e-108,1.5523363922761991e-110,2.7322438691594043e-64,1.2564806357673651e-74,6.1048881164437323e-75,6.1216689921189997e-75,2.0779349823378313e-74,1.3682659207712033e-74,2.1239844344617644e-58,2.3367628464953703e-68,9.7675955748180178e-69,6.9757295942486523e-65,1.3038987562065722e-108,4.2576315487720673e-108,2.3757346442319178e-166,1.5628372662386747e-65,1.4236309542621079e-65,3.2179660099427285e-62,2.1206052963092819e-52,1.4222512075411484e-65,1.6463802486606987e-80,1.5493944374789876e-119,9.5376457040579448e-120,4.2580815340957153e-124,7.7337861582513945e-135,7.7348185185869978e-137,5.1507493336965774e-98,3.3874211536688098e-98,7.2765326605768823e-84,1.0753814921829469e-138,7.2765326605734589e-84,2.1400915611841805e-42,7.3739314015295558e-96,9.7044792057671993e-102,1.2167287935963231e-112,7.3403914840994781e-107,1.0370996502196239e-77,3.6448781294245941e-143,2.2893621213442233e-84,1.3540216507229326e-193,4.2387604233505026e-183,2.8823475713125928e-97,1.2868911527520141e-87,7.935393340093986e-111,2.879743622340037e-169,6.7542412581258706e-169,1.416053980203808e-97,1.0611139870093431e-98,2.9851826083411731e-172,6.7544477188204712e-174,7.930727236120023e-112,4.3628392623182196e-77,1.9950285889370457e-81,8.4871557276140272e-86,5.0500895147536015e-70,2.1745310705590476e-88,1.7647792909355906e-95,4.2855654610642645e-96,7.5541165902112362e-110,2.49991401783225e-112,1.9643785997613906e-115,3.1940683754899213e-113,4.1087580860992585e-117,8.6817701994770616e-119,7.7093027315350413e-120,2.6784312151376266e-120,5.8428433839497795e-97,8.7267341655509885e-122,7.1306879445378842e-87,7.1306879445062047e-87,5.4554356546000882e-83,1.0207771642745477e-91,5.4554358349110367e-83,6.7308403925150949e-99,8.9117291032695646e-100,3.2901775639985957e-100,2.6784312151376438e-120,3.4044582620277844e-178,1.9355254321087254e-85,2.5525772022658283e-95,2.9379817706968252e-104,3.6835840651291462e-115,2.9985416957090922e-122,1.4036689490666201e-120,7.124801503307302e-73,2.5487614615591721e-146,3.0761518492410714e-154,7.0144970009702597e-73,4.8993523341313963e-124,1.1016713160172973e-68,1.9467046077092918e-76,1.084297816489961e-128,2.985182530012745e-172,2.2203729427277195e-123,4.1900203939240256e-96,3.5578142591841359e-138,3.1299977493635688e-191,6.5504164127328323e-201,1.4390071788658393e-201,1.3912465665547699e-101,1.2086841182574066e-202,2.0991645006811448e-100,1.0364937601040739e-139,6.8052480031613579e-207,6.7747656811115808e-223,1.4236857440661751e-85,8.0316695930074203e-92,3.8753583643562791e-102,1.5980759838367462e-103,1.0811620405121977e-111,2.0674102608357529e-111,3.0703441057111524e-120,7.103268026317106e-121,6.0818684474184481e-61,1.0441735556321193e-121,1.5758546704917507e-86,1.2076363881661773e-201,6.0864056143325914e-98,1.631331034298899e-77,3.1355069116367029e-98,7.5559186245740604e-116,3.1918833376217579e-115,4.2878567472586603e-105,4.0328408651738752e-73,4.9313607297062195e-76,6.1656571714454033e-108,2.9257406808541055e-85,2.9127317219779402e-124,4.8682573806060073e-128,5.739767524625831e-90,7.8261759251106579e-95,1.7088126839507962e-105,7.5524659367647956e-109,7.5524662760558938e-109,1.0908154369353254e-67,3.6665489031906221e-74,1.7894039021894762e-77,8.7069161094299163e-112,3.3848981220462825e-110,1.9700169098935571e-108,2.7110462098613923e-98,8.7069381029689051e-112,1.0069611050706323e-126,4.4504818221292334e-130,1.1784754071861856e-93,2.8374059810949298e-91,1.1137087091370702e-95,4.4504818221187457e-130,1.8397143103151394e-208,1.0697931120174267e-124,1.7032567010356345e-99,1.3702785414003338e-130,1.2673055436535469e-129,4.3521345478708762e-120,5.6011295454702266e-133,5.6011300702412444e-133,2.3488305678697406e-140,1.1526448618139086e-104,2.2718089475365052e-140,2.0733152698419974e-106,2.1433301630570211e-132,1.57049105549412e-140,1.0766151004826099e-106,2.4474390043537448e-106,3.2821176567411087e-133,9.5688966352353572e-137,1.7005017583353482e-146,0.35999999999999999,0.0,0.0098899999999998434,0.108803,5.0469075263347672e-30,2.5900771589841506e-23,1.9308751911817833e-33,3.2921381656758138e-69,0.0,2.5211396586757842e-41,4.9421163681823166e-66,9.869249920620522e-60,9.1347041635291389e-37,9.2808005858764395e-70,0.0,1.0284198293874011e-50,5.6911860069535662e-54,3.6565108122062464e-113,0.0,3.7627647766624363e-143
3.0000000000000002e-15,164.59466961693633,1.4008203337422474e-27,5.2964746636941061e-43,5.2964788485180922e-43,9.9337469547457465e-57,3.3909545394178116e-55,0.0,0.0,8.607339340851732e-30,2.4013924599603037e-47,1.1509354981344297e-60,1.4080284883780025e-62,1.2643717128533606e-97,1.1582513289379252e-60,2.7151242664423101e-62,1.4080284883719037e-62,5.0274554704586514e-93,2.7114532175471925e-83,1.0192241670469443e-95,1.554403610704276e-39,9.6814957009209484e-91,3.9088905264505389e-97,1.6227748087909132e-74,1.9835411860879481e-62,7.9652737515435339e-85,2.9463715877636752e-74,2.8178515240127353e-65,5.9073084177984218e-63,4.9732592955992793e-49,1.6709553339376342e-117,3.2225893115635229e-63,2.3934937188883184e-103,8.6012754088011668e-92,7.9119989591976433e-92,8.6730277428404298e-93,3.627616570884565e-79,4.6500067153951104e-100,1.3050412251732403e-77,8.162823806093406e-60,2.9324940409777518e-72,1.210315108903604e-77,1.498169214945537e-92,2.4986629190891247e-78,1.1120043800758234e-79,1.8839434425617599e-67,2.2716923442524538e-62,1.6012559140419677e-61,3.6311440323848853e-76,3.1428289385258139e-104,1.0940742233246268e-90,2.6245703659948878e-145,1.8094366996821253e-112,5.2163453944667947e-122,7.0346512109664392e-102,1.7980381137211532e-105,1.25492081824707e-75,5.9183222850328964e-81,2.2878522174638032e-102,3.5757632090324631e-82,3.4820485382093529e-86,1.4051957477659383e-101,2.2640313171797412e-94,5.4409350199108863e-85,1.3472341555391823e-104,2.2331615685492218e-102,1.1057547986898151e-99,2.0346513129778305e-99,1.7900199417542645e-19,3.8485815025354896e-16,2.3714534755689497e-20,2.3714533360109592e-20,2.2184374708205867e-30,1.2475456642678201e-30,2.1709737165110828e-30,3.5390311495382348e-38,8.4644050784842828e-48,1.5544036110762396e-39,1.0732705986563839e-49,1.8035229903873791e-50,6.5108904145965544e-57,3.4969373419142072e-49,2.432443517763411e-49,5.7914894666687509e-38,2.0049549841272517e-61,3.4502636002351156e-51,5.2428623358881057e-55,5.5656026679878256e-62,9.288062970453979e-73,2.7613321732096026e-90,5.5192076600304182e-72,3.5300836794194069e-83,6.8833795650216661e-81,1.5259545430515018e-87,9.3537709367089929e-46,2.0152296381707549e-31,1.1729788036660807e-36,2.1206913109170166e-43,1.3653131354717733e-53,6.6810803628016456e-54,1.9300327447306653e-54,1.1797162485730757e-75,6.3260142736990977e-61,3.4478617221308609e-36,2.6821985494622444e-42,4.1777433708869386e-64,2.8752338767712167e-80,1.9529676751764572e-70,1.0086908493165075e-76,1.7070688999480942e-86,2.9142609661446202e-87,8.0960947015033261e-53,4.658023309113224e-48,1.3952351647510878e-53,2.4551254370048639e-95,1.2478207210062039e-107,4.384557855482494e-57,1.5055636502880485e-114,3.176251506115281e-113,1.977752406428966e-55,5.9290657877755023e-66,1.3124877799498142e-42,4.4396244150209187e-53,4.4396106281115948e-53,5.9290451271052571e-66,2.8923313510638519e-49,2.193171031789911e-80,1.5170567915832244e-90,3.5288204846865371e-91,3.3724889191598541e-91,7.1793722696896756e-77,4.6825808308815583e-87,9.2222185519089955e-87,1.2594629920437707e-87,7.7510210615670499e-88,7.9701396810434482e-75,7.2834306111186594e-81,1.3852731051378524e-71,2.5315050046814613e-85,6.7862606047920151e-72,2.4833838897193812e-87,1.6873108924240225e-106,2.53451404780007e-117,1.5289477232662067e-117,4.0184833009221542e-84,1.3960996092604721e-88,1.1932604802844314e-100,1.6523690212220628e-97,2.3329141389170757e-52,1.5218747051695545e-60,1.2689599130424584e-60,7.3839924910048901e-65,1.0649537001597338e-70,1.5597518312488553e-80,3.1913903323051558e-81,8.613905763831578e-89,1.3078909461930714e-74,1.4538962313227402e-78,1.9692768153781547e-88,6.4254408108042232e-81,1.9755146865855479e-90,2.0576197359560613e-88,3.7911299745577083e-84,3.8949871676152792e-95,4.2958729612426524e-98,5.1463454697254419e-98,2.1479364949821274e-98,7.2713213792134916e-62,1.9745652501526331e-109,3.0602964926088373e-112,1.7014489430147147e-120,9.3059687577634643e-120,1.1639066834796426e-72,1.0833377235516523e-107,1.3892913518042025e-79,1.3892923527423803e-79,1.0765312019931299e-83,1.8534798627555475e-111,2.596637921720861e-118,1.5430075216432715e-124,5.8148921931641947e-128,3.5986233905427135e-134,8.4778231993302473e-144,9.106665132877938e-145,2.5027516460714527e-151,1.9180888792869491e-150,1.4144649653467143e-85,3.0851394351211636e-101,6.9351478207864388e-56,4.5240269139504309e-83,6.4679852071927266e-88,2.0790795242177664e-66,2.0496121695252548e-97,1.3065969021306069e-93,4.7862068911164228e-94,1.458283542810276e-93,2.0790673564397373e-66,5.2177390022779592e-93,5.2219682963712443e-93,1.0119869604997005e-98,1.134594705096344e-99,1.7134097600576461e-95,2.2741537631110943e-100,1.5350480773797738e-96,4.3513419538622472e-104,2.3467170228138229e-107,2.7684627625757889e-92,4.9083961203424303e-93,1.3278607564185591e-102,5.8496093611296955e-103,4.0215473504387473e-100,4.0215505250214057e-100,3.922212027867049e-107,4.7448431434809314e-109,6.4422183674039554e-63,3.8022021896485069e-73,1.8442242879287745e-73,1.8505449944399585e-73,6.0479384838053306e-73,3.7062948038151487e-73,3.7610742156231054e-57,5.5094791767859432e-67,2.3026231650039339e-67,1.6447771205185046e-63,3.9166398237362638e-107,1.2792742655423813e-106,3.375487464881363e-164,2.7735627472528083e-64,3.3630989382342524e-64,5.7109142650992832e-61,2.6918065143574306e-51,3.3598383120262101e-64,4.9893808816440981e-79,7.9898690814822408e-118,5.8380016475101838e-118,3.0517351208970267e-122,6.3963317888495708e-133,7.3310966386051615e-135,2.1844308381876726e-96,1.4366040756263365e-96,2.7514778593323174e-82,1.019263225957421e-136,2.7514778593309246e-82,1.7714262823066644e-41,2.2362007378891123e-94,3.6717751356176362e-100,5.6167032568201576e-111,2.7773019952166401e-105,2.4493679831329915e-76,3.9245693150470595e-141,8.6567614255432316e-83,1.3351138776735508e-191,6.5035616330486153e-181,6.7992827100422407e-96,4.4308284845708522e-86,4.3852448361268645e-109,3.9734212704644465e-167,9.5955248092840488e-167,6.0054768012751055e-96,4.5001807629374419e-97,4.7086805851406174e-170,1.0654155396924546e-171,3.000691630428724e-110,2.4715565181824019e-75,1.4069710059562235e-79,7.232529231629809e-84,6.4213611529025257e-69,1.5336466908188162e-86,1.5039720437524617e-93,3.6522245741788581e-94,7.605319825645714e-108,2.9245903820081012e-110,2.6276806805229708e-113,3.187199274797422e-111,6.2016841640294693e-115,1.3170711571594534e-116,1.1695263125057263e-117,4.0633369809342625e-118,4.9793561840625702e-95,4.0285004409009508e-120,1.2495100287012498e-85,1.2495100286939395e-85,9.7007128718404525e-82,2.4156126466467832e-90,9.7007131984696002e-82,1.5611161250638659e-97,2.0896484739161012e-98,7.6176521280640847e-99,4.0633369809342915e-118,5.1630703571024312e-176,1.3650815424566379e-83,2.1753455698326837e-93,2.9594791450175336e-102,4.3119370628010038e-113,4.0240699261291852e-120,1.6431095911751996e-118,1.6752226432473492e-71,2.4157681238517373e-144,3.3122177066050931e-152,1.6421819484599826e-71,3.0985986630696104e-122,2.6025211250825088e-67,4.6019110988851032e-75,5.9966410298960243e-127,4.7086804486809673e-170,2.9797630451156404e-121,1.2680678688764858e-94,2.1540147936744204e-136,5.4530874903385645e-189,1.2543610178586143e-198,2.7557604813405612e-199,2.4649970579421582e-100,2.3148489638761901e-200,4.9056615152503777e-99,1.3709963948156541e-137,2.2244334303560334e-204,2.3084868211103709e-220,4.8570255773870902e-84,2.7653426923483409e-90,1.5203714259001563e-100,6.7774348392876827e-102,4.8917581709050548e-110,1.1230464841775692e-109,1.9715779574106535e-118,4.4647281242546912e-119,7.7202490369553193e-60,7.670150258610786e-120,2.7979459577738314e-85,2.3128801083718243e-199,1.4383790796473283e-96,2.8960070944473514e-76,7.4100344974214604e-97,2.2914479197299471e-114,9.5838873843727467e-114,1.6042181358194509e-103,9.5257448598280877e-72,1.4910221551820221e-74,1.8698298642545834e-106,1.1040438672539164e-83,1.1020420211673201e-122,2.2472374013510815e-126,2.6432772958242904e-88,4.3188673752618026e-93,1.1127731498675778e-103,5.7311231926793986e-107,5.7311234894400937e-107,1.9366888348804555e-66,8.2279577540625768e-73,4.2287145262932982e-76,3.2651614704510721e-110,2.5686005639723935e-108,5.9145052322730788e-107,6.3356040238454806e-97,3.2651678998931786e-110,4.6100642874630873e-125,2.442939680249039e-128,2.7886400676936649e-92,8.6124193277546588e-90,4.2172369288925988e-94,2.4429396802423802e-128,1.783199882665771e-206,9.3569371776538537e-123,1.440876512865801e-97,7.4926080044144433e-129,5.8082143271681844e-128,1.632238677294344e-118,3.0775453265420165e-131,3.077545666988724e-131,1.2499315224935975e-138,5.9021365181350991e-103,1.2030451507742531e-138,1.0599498389901827e-104,9.8152976488325744e-131,8.611002614757319e-139,4.6580226224531179e-105,1.2532300214757947e-104,2.6358409038640769e-131,5.2538386765768633e-135,9.7407176996271624e-145,0.35999999999999999,0.0,0.0098899999999996144,0.108803,1.23609067820026e-29,1.2999898405085748e-22,9.6937809307810482e-33,5.8448856663538059e-68,0.0,1.2601579834194628e-40,2.4705183109039493e-65,4.9657396177115477e-59,4.5859818736060273e-36,2.9771542222994769e-68,0.0,1.305432557988062e-49,6.6565290977239941e-53,1.3834461134984817e-111,0.0,4.0976769464885547e-141
