Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327)
6.492131866037675e-11,0.898226061233589,154.0,0.0,0.0,0.0,0.99999448770500232,1.0,18.999999883009988,8.8224986118192502e-07,2.0148860412804192e-06,1.9076204094921219e-06,1.1211071621074035e-07,7.5331326849649814e-13,6.4738696844237916e-09,2.7822434186790583e-07,3.330312680652658e-12,3.0572909592813691e-07,4.8785292472707803e-09,2.4266412989098101e-15,8.3850295081946569e-11,6.8155616642842606e-17,3.2325606252552345e-11,1.8696241599814324e-12,1.8701733605194011e-12,5.4920053796795469e-16
6.502032348154532e-11,0.8982260612319352,154.0,0.0,0.0,0.0,0.9999944792989357,1.0,18.999999882687764,8.835952521368201e-07,2.0179585102165199e-06,1.9103858463560017e-06,1.1242529602326304e-07,7.5452788712382539e-13,6.4738696377648767e-09,2.7865323275804858e-07,3.3303126526576821e-12,3.0620038658709897e-07,4.8861783056906284e-09,2.4334504054062607e-15,8.4106134358152234e-11,6.826247807218958e-17,3.2419762127360903e-11,1.8779918533587956e-12,1.87854352009648e-12,5.5166673768358651e-16
6.51193283027139e-11,0.8982260612302793,154.0,0.0,0.0,0.0,0.99999447089286875,1.0,18.999999882365167,8.8494064297750327e-07,2.0210309791988423e-06,1.9131509193276409e-06,1.1274023952774856e-07,7.5564462413662876e-13,6.4738695911059617e-09,2.7908212364399815e-07,3.3303126246627051e-12,3.0667167724266306e-07,4.8938273639815314e-09,2.4402673848732555e-15,8.4362363332477047e-11,6.8369339499703043e-17,3.2514042124604355e-11,1.8863838981812468e-12,1.8869380383201998e-12,5.5414013895180289e-16
6.521833312388247e-11,0.8982260612286217,154.0,0.0,0.0,0.0,0.99999446248680179,1.0,18.999999882042211,8.8628603370397463e-07,2.0241034479905488e-06,1.9159156286885451e-06,1.1305554644271012e-07,7.569003171096222e-13,6.4738695444470443e-09,2.7951101452575464e-07,3.330312596667728e-12,3.0714296789482906e-07,4.9014764221435481e-09,2.4470922292586842e-15,8.461898200490851e-11,6.847620092546176e-17,3.2608446194557506e-11,1.8948003252937789e-12,1.8953569460447078e-12,5.5662075092855439e-16
6.531733794505104e-11,0.8982260612269624,154.0,0.0,0.0,0.0,0.99999445408073451,1.0,18.999999881718892,8.876314243162344e-07,2.0271759169483912e-06,1.9186799747436495e-06,1.1337121646323302e-07,7.579382145815696e-13,6.4738694977881268e-09,2.7993990540331789e-07,3.3303125686727505e-12,3.0761425854359713e-07,4.9091254801765883e-09,2.4539249349214951e-15,8.4875990375432924e-11,6.8583062349346389e-17,3.2702974283346e-11,1.9032411681190974e-12,1.9038002767026331e-12,5.5910858353495414e-16
6.541634276621961e-11,0.8982260612253012,154.0,0.0,0.0,0.0,0.99999444567466722,1.0,18.999999881395205,8.8897681481428236e-07,2.0302483855858691e-06,1.9214439577968141e-06,1.1368724928547775e-07,7.5924481675152504e-13,6.4738694511292086e-09,2.8036879627668796e-07,3.3303125406777719e-12,3.0808554918896723e-07,4.9167745380807761e-09,2.460765491238585e-15,8.5133388444036833e-11,6.8689923771520657e-17,3.2797626337272457e-11,1.9117064599750172e-12,1.9122680636216787e-12,5.6160364666097635e-16
6.551534758738818e-11,0.8982260612236379,154.0,0.0,0.0,0.0,0.9999944372685996,1.0,18.999999881071158,8.9032220519811862e-07,2.0333208543924364e-06,1.9242075782148439e-06,1.1400364454266408e-07,7.6033066875397054e-13,6.4738694044702878e-09,2.8079768714586484e-07,3.3303125126827932e-12,3.0855683983093924e-07,4.9244235958559849e-09,2.4676138943509465e-15,8.5391176210703719e-11,6.8796785191819063e-17,3.2892402291496509e-11,1.9201962411005941e-12,1.9207603470528457e-12,5.6410595225107864e-16
6.561435240855676e-11,0.8982260612219728,154.0,0.0,0.0,0.0,0.99999442886253198,1.0,18.999999880746749,8.9166759546774319e-07,2.0363933230532146e-06,1.9269708362021423e-06,1.1432040203040082e-07,7.6151065018317267e-13,6.4738693578113671e-09,2.8122657801084855e-07,3.3303124846878141e-12,3.0902813046951333e-07,4.9320726535022959e-09,2.4744701372060074e-15,8.5649353675424536e-11,6.8903646610348387e-17,3.2987302109873438e-11,1.9287105339312832e-12,1.929277149438249e-12,5.6661550696494182e-16
6.571335722972533e-11,0.8982260612203059,154.0,0.0,0.0,0.0,0.99999442045646403,1.0,18.999999880421978,8.9301298562315605e-07,2.0394657917949118e-06,1.9297337320391171e-06,1.146375214683016e-07,7.6255805342604621e-13,6.4738693111524455e-09,2.8165546887163906e-07,3.3303124566928338e-12,3.0949942110468944e-07,4.9397217110196502e-09,2.4813342156336518e-15,8.590792083818663e-11,6.9010508027031173e-17,3.3082325742812437e-11,1.9372493692512309e-12,1.9378185015711717e-12,5.6913231994044979e-16
6.58123620508939e-11,0.898226061218637,154.0,0.0,0.0,0.0,0.99999441205039608,1.0,18.999999880096844,8.9435837566435701e-07,2.042538260277545e-06,1.9324962660294148e-06,1.1495500255273875e-07,7.6381286030589352e-13,6.4738692644935215e-09,2.820843597282364e-07,3.3303124286978535e-12,3.0997071173646746e-07,4.9473707684081355e-09,2.4882061202066876e-15,8.6166877698976482e-11,6.9117369441984257e-17,3.3177473136601605e-11,1.9458127804068238e-12,1.9463844368079012e-12,5.7165640107605367e-16
6.591136687206247e-11,0.8982260612169664,154.0,0.0,0.0,0.0,0.99999440364432779,1.0,18.999999879771355,8.9570376559134637e-07,2.0456107289647886e-06,1.9352584384756218e-06,1.1527284498114528e-07,7.648113966709103e-13,6.4738692178345974e-09,2.8251325058064065e-07,3.3303124007028728e-12,3.1044200236484756e-07,4.955019825667632e-09,2.495085848280938e-15,8.6426224257780456e-11,6.9224230855047256e-17,3.327274423770368e-11,1.9544008006408964e-12,1.9549749884011367e-12,5.7418776023946511e-16
6.601037169323104e-11,0.898226061215294,154.0,0.0,0.0,0.0,0.9999943952382595,1.0,18.9999998794455,8.9704915540412424e-07,2.0486831973899946e-06,1.9380202497430423e-06,1.1559104838824284e-07,7.6602031056496573e-13,6.4738691711756701e-09,2.8294214142885167e-07,3.3303123727078909e-12,3.1091329298982957e-07,4.9626688827982571e-09,2.5019733880112932e-15,8.6685960514582229e-11,6.9331092266382366e-17,3.3368138981465547e-11,1.9630134701057195e-12,1.9635901965150697e-12,5.7672640934937263e-16
6.610937651439962e-11,0.8982260612136198,154.0,0.0,0.0,0.0,0.99999438683219088,1.0,18.999999879119283,8.9839454510269031e-07,2.051755665853229e-06,1.9407817000352626e-06,1.1590961257045904e-07,7.6713953700482733e-13,6.4738691245167444e-09,2.8337103227286951e-07,3.330312344712909e-12,3.1138458361141366e-07,4.9703179397999379e-09,2.508868737527627e-15,8.6946086469372559e-11,6.9437953675884988e-17,3.3463657331843624e-11,1.9716508111903591e-12,1.9722300835454111e-12,5.7927235505168243e-16
6.620838133556819e-11,0.8982260612119436,154.0,0.0,0.0,0.0,0.99999437842612227,1.0,18.99999987879271,8.9973993468704468e-07,2.054828134138481e-06,1.9435427896315632e-06,1.16228537248531e-07,7.6838508558948139e-13,6.473869077857817e-09,2.8379992311269416e-07,3.3303123167179267e-12,3.1185587422959977e-07,4.9779669966727249e-09,2.5157718889532935e-15,8.7206602122138974e-11,6.9544815083630904e-17,3.3559299239385973e-11,1.9803128546152826e-12,1.9808946802217484e-12,5.818256064653703e-16
6.630738615673676e-11,0.8982260612102655,154.0,0.0,0.0,0.0,0.99999437002005331,1.0,18.999999878465772,9.0108532415718735e-07,2.0579006025696992e-06,1.9463035188343742e-06,1.1654782212004927e-07,7.6943300735467467e-13,6.4738690311988872e-09,2.8422881394832563e-07,3.3303122887229432e-12,3.123271648443878e-07,4.9856160534165371e-09,2.5226828384971948e-15,8.7467507472867773e-11,6.9651676489505827e-17,3.3655064650531311e-11,1.9889996336577302e-12,1.9895840198311988e-12,5.8438617346835567e-16
6.640639097790533e-11,0.8982260612085855,154.0,0.0,0.0,0.0,0.99999436161398436,1.0,18.999999878138482,9.0243071351311854e-07,2.0609730707050734e-06,1.9490638879450678e-06,1.1686746688366202e-07,7.7072511367546878e-13,6.4738689845399573e-09,2.8465770477976391e-07,3.3303122607279597e-12,3.127984554557779e-07,4.9932651100314879e-09,2.5296015758690723e-15,8.7728802521545529e-11,6.9758537893666567e-17,3.3750953511892696e-11,1.9977111814914895e-12,1.998298135557398e-12,5.869540659078487e-16
6.65053957990739e-11,0.8982260612069038,154.0,0.0,0.0,0.0,0.99999435320791508,1.0,18.999999877810829,9.0377610275483792e-07,2.0640455389892458e-06,1.9518238973274793e-06,1.1718747117555843e-07,7.7181676224900207e-13,6.473868937881025e-09,2.8508659560700901e-07,3.3303122327329749e-12,3.1326974606377002e-07,5.0009141665174621e-09,2.5365280969941238e-15,8.7990487268155671e-11,6.9865399295954539e-17,3.3846965758998658e-11,2.0064475381853894e-12,2.007037067481067e-12,5.8952929567776017e-16
6.660440062024248e-11,0.8982260612052203,154.0,0.0,0.0,0.0,0.99999434480184579,1.0,18.999999877482811,9.0512149188234591e-07,2.0671180071362985e-06,1.9545835471843754e-06,1.1750783479298408e-07,7.7299386969229194e-13,6.4738688912220927e-09,2.8551548643006104e-07,3.3303122047379902e-12,3.1374103666836405e-07,5.008563222874531e-09,2.5434623950367618e-15,8.8252561712689165e-11,6.9972260696472012e-17,3.3943101355906816e-11,2.0152087260819623e-12,2.0158008379513729e-12,5.9211186941017977e-16
6.670340544141105e-11,0.898226061203535,154.0,0.0,0.0,0.0,0.99999433639577617,1.0,18.999999877154437,9.06466880895642e-07,2.0701904753520578e-06,1.9573428377939182e-06,1.1782855745779814e-07,7.7405061090401596e-13,6.4738688445631595e-09,2.8594437724891982e-07,3.3303121767430051e-12,3.1421232726956017e-07,5.0162122791026433e-09,2.5504044657440628e-15,8.8515025855133397e-11,7.0079122095144856e-17,3.4039360253304163e-11,2.0239947758378468e-12,2.0245894776340513e-12,5.9470179620513033e-16
6.680241026257962e-11,0.8982260612018476,154.0,0.0,0.0,0.0,0.99999432798970656,1.0,18.999999876825704,9.078122697947266e-07,2.073262943327848e-06,1.9601017694573203e-06,1.1814963886880611e-07,7.7529566091802794e-13,6.4738687979042239e-09,2.8637326806358543e-07,3.3303121487480187e-12,3.146836178673583e-07,5.0238613352018775e-09,2.5573542999390077e-15,8.8777879695474834e-11,7.0185983492084857e-17,3.4135742397779804e-11,2.0328057206611514e-12,2.033403019747071e-12,5.9729908592000433e-16
6.690141508374819e-11,0.8982260612001589,154.0,0.0,0.0,0.0,0.99999431958363683,1.0,18.999999876496613,9.091576585795996e-07,2.07633541148465e-06,1.9628603424747436e-06,1.1847107872586682e-07,7.7630803940859681e-13,6.4738687512452883e-09,2.8680215887405784e-07,3.3303121207530324e-12,3.1515490846175835e-07,5.0315103911721269e-09,2.5643118947598251e-15,8.9041123233699777e-11,7.0292844887138641e-17,3.4232247736096678e-11,2.0416415936567658e-12,2.0422414974051466e-12,5.9990374838155321e-16
6.700041990491676e-11,0.8982260611984677,154.0,0.0,0.0,0.0,0.99999431117756676,1.0,18.999999876167163,9.1050304725026101e-07,2.0794078793987855e-06,1.9656185572085613e-06,1.1879287666663109e-07,7.7751142418613869e-13,6.4738687045863518e-09,2.8723104968033708e-07,3.3303120927580456e-12,3.1562619905276047e-07,5.0391594470134959e-09,2.5712772386972612e-15,8.9304756469791965e-11,7.0399706280461246e-17,3.4328876203964286e-11,2.0505024348103112e-12,2.0511049506057701e-12,6.025157954589819e-16
6.709942472608533e-11,0.8982260611967748,154.0,0.0,0.0,0.0,0.9999943027714967,1.0,18.999999875837361,9.1184843580671062e-07,2.0824803473426904e-06,1.9683764138607269e-06,1.1911503248915904e-07,7.7863337937773587e-13,6.473868657927412e-09,2.8765994048242313e-07,3.3303120647630577e-12,3.1609748964036461e-07,5.0468085027259189e-09,2.5782503297410962e-15,8.9568779403742172e-11,7.0506567671952696e-17,3.4425627765541155e-11,2.0593882664179353e-12,2.0599934016517063e-12,6.05135233770607e-16
6.719842954725391e-11,0.8982260611950802,154.0,0.0,0.0,0.0,0.99999429436542631,1.0,18.999999875507196,9.1319382424894874e-07,2.085552815120244e-06,1.9711339127082833e-06,1.1943754591642729e-07,7.798700255860509e-13,6.4738686112684739e-09,2.88088831280316e-07,3.3303120367680697e-12,3.1656878022457067e-07,5.0544575583094432e-09,2.5852311601898703e-15,8.9833192035537885e-11,7.061342906168549e-17,3.4522502371652634e-11,2.068299119072634e-12,2.0689068811450312e-12,6.0776207239755326e-16
6.729743436842248e-11,0.8982260611933838,154.0,0.0,0.0,0.0,0.99999428595935591,1.0,18.999999875176673,9.1453921257697548e-07,2.0886252830255687e-06,1.9738910540512339e-06,1.1976041664845138e-07,7.809272415704109e-13,6.4738685646095342e-09,2.8851772207401579e-07,3.3303120087730805e-12,3.1704007080537881e-07,5.0621066137639936e-09,2.5922197261144445e-15,9.0097994365165431e-11,7.0720290449550213e-17,3.4619499969037713e-11,2.0772350259135855e-12,2.0778454222347625e-12,6.1039632117674597e-16
6.739643918959105e-11,0.8982260611916857,154.0,0.0,0.0,0.0,0.99999427755328518,1.0,18.999999874845798,9.1588460079079052e-07,2.0916977506575317e-06,1.9766478381885342e-06,1.2008364438629595e-07,7.8220615875474193e-13,6.4738685179505919e-09,2.8894661286352234e-07,3.3303119807780913e-12,3.1751136138278886e-07,5.0697556690896716e-09,2.5992160175374531e-15,9.0363186392611328e-11,7.0827151835697006e-17,3.4716620504608703e-11,2.0861960199769718e-12,2.0868090579668858e-12,6.1303798991453507e-16
6.749544401075962e-11,0.8982260611899855,154.0,0.0,0.0,0.0,0.99999426914721445,1.0,18.999999874514561,9.1722998889039396e-07,2.0947702185411164e-06,1.9794042654129105e-06,1.2040722883725438e-07,7.8318179428646603e-13,6.4738684712916497e-09,2.8937550364883571e-07,3.3303119527831018e-12,3.1798265195680098e-07,5.0774047242863434e-09,2.6062200327274365e-15,9.0628768117862149e-11,7.0934013219928026e-17,3.4813863926370361e-11,2.0951821336242985e-12,2.0957978207125153e-12,6.1568708821700158e-16
6.75944488319282e-11,0.8982260611882836,154.0,0.0,0.0,0.0,0.99999426074114339,1.0,18.999999874182976,9.1857537687578582e-07,2.0978426861327048e-06,1.9821603360798938e-06,1.2073116964582093e-07,7.8439776621357525e-13,6.4738684246327049e-09,2.898043944299559e-07,3.330311924788111e-12,3.1845394252741513e-07,5.0850537793541479e-09,2.6132317592126578e-15,9.0894739540901866e-11,7.1040874602448931e-17,3.4911230171153057e-11,2.1041934061790126e-12,2.1048117498067697e-12,6.1834362775678275e-16
6.769345365309677e-11,0.89822606118658,154.0,0.0,0.0,0.0,0.99999425233507233,1.0,18.999999873851024,9.1992076474696629e-07,2.1009151537725291e-06,1.9849160503901051e-06,1.2105546661138543e-07,7.8551384121217802e-13,6.4738683779737602e-09,2.902332852068829e-07,3.3303118967931202e-12,3.1892523309463119e-07,5.0927028342929966e-09,2.6202511956455905e-15,9.1161100661721265e-11,7.114773598313057e-17,3.5008719203299166e-11,2.1132298598424264e-12,2.1138508674575499e-12,6.2100761512403905e-16
6.779245847426534e-11,0.8982260611848744,154.0,0.0,0.0,0.0,0.99999424392900094,1.0,18.999999873518721,9.2126615250393517e-07,2.1039876212188767e-06,1.987671408619221e-06,1.2138011945829207e-07,7.8677173317796472e-13,6.4738683313148147e-09,2.9066217597961672e-07,3.330311868798129e-12,3.1939652365844932e-07,5.1003518891029541e-09,2.6272783339245845e-15,9.142785148030782e-11,7.12545973620654e-17,3.5106330973805281e-11,2.1222915251277856e-12,2.1229152041871625e-12,6.2367905937621631e-16
6.789146329543391e-11,0.8982260611831668,154.0,0.0,0.0,0.0,0.99999423552292954,1.0,18.999999873186063,9.2261154014669256e-07,2.1070600888358438e-06,1.9904264110658583e-06,1.2170512788794271e-07,7.8780734538518172e-13,6.4738682846558666e-09,2.9109106674815736e-07,3.3303118408031366e-12,3.1986781421886948e-07,5.1080009437839218e-09,2.6343131708107284e-15,9.1694991996647872e-11,7.136145873911325e-17,3.5204065429579009e-11,2.1313784350983745e-12,2.132004793068702e-12,6.2635797032770333e-16
6.799046811660248e-11,0.8982260611814579,154.0,0.0,0.0,0.0,0.99999422711685781,1.0,18.999999872853049,9.2395692767523846e-07,2.1101325561269142e-06,1.9931810580275827e-06,1.22030491602792e-07,7.8911719473369028e-13,6.4738682379969186e-09,2.9151995751250481e-07,3.3303118128081442e-12,3.2033910477589155e-07,5.1156499983360313e-09,2.6413556954541788e-15,9.1962522210727951e-11,7.1468320114466577e-17,3.5301922517702252e-11,2.1404906227137595e-12,2.1411196670715218e-12,6.2904435776210058e-16
6.808947293777105e-11,0.8982260611797466,154.0,0.0,0.0,0.0,0.99999421871078609,1.0,18.99999987251968,9.2530231508957266e-07,2.1132050235916204e-06,1.9959353498636005e-06,1.2235621024365769e-07,7.9020174882263866e-13,6.4738681913379697e-09,2.9194884827265918e-07,3.3303117848131514e-12,3.208103953295157e-07,5.1232990527591503e-09,2.6484059045263745e-15,9.2230442122531541e-11,7.157518148793073e-17,3.5399902174275514e-11,2.1496281277804127e-12,2.1502598660139086e-12,6.3173823349541763e-16
6.818847775893963e-11,0.8982260611780338,154.0,0.0,0.0,0.0,0.99999421030471403,1.0,18.999999872185956,9.2664770238969549e-07,2.1162774909085973e-06,1.9986892867740821e-06,1.2268228361038275e-07,7.9138237039818247e-13,6.4738681446790175e-09,2.9237773902862032e-07,3.3303117568181573e-12,3.2128168587974176e-07,5.1309481070533639e-09,2.6554637908306126e-15,9.2498751732049569e-11,7.1682042859631336e-17,3.5498004363678401e-11,2.1587909724926464e-12,2.159425412096762e-12,6.3443960411573296e-16
6.82874825801082e-11,0.898226061176319,154.0,0.0,0.0,0.0,0.99999420189864197,1.0,18.999999871851877,9.2799308957560682e-07,2.1193499583092233e-06,2.0014428690336251e-06,1.2300871142838911e-07,7.9242768409513049e-13,6.473868098020067e-09,2.9280662978038828e-07,3.3303117288231633e-12,3.217529764265699e-07,5.1385971612186109e-09,2.6625293504928275e-15,9.2767451039269419e-11,7.1788904229477292e-17,3.5596229037039545e-11,2.1679791873037572e-12,2.1686163357824201e-12,6.3714847866269143e-16
6.838648740127677e-11,0.8982260611746024,154.0,0.0,0.0,0.0,0.99999419349256957,1.0,18.999999871517442,9.2933847664730667e-07,2.1224224254465148e-06,2.0041960969395857e-06,1.2333549340033885e-07,7.9368467172611181e-13,6.4738680513611148e-09,2.9323552052796305e-07,3.3303117008281689e-12,3.2222426697000005e-07,5.1462462152549808e-09,2.6696025739658635e-15,9.3036540044177573e-11,7.189576559760596e-17,3.5694576141426107e-11,2.1771928052017886e-12,2.1778326700687181e-12,6.3986486692834122e-16
6.848549222244534e-11,0.8982260611728844,154.0,0.0,0.0,0.0,0.99999418508649718,1.0,18.999999871182659,9.3068386360479503e-07,2.1254948927936922e-06,2.0069489707882834e-06,1.2366262922993283e-07,7.9468011241096264e-13,6.4738680047021594e-09,2.9366441127134463e-07,3.3303116728331733e-12,3.2269555751003213e-07,5.1538952691623526e-09,2.6766834590914875e-15,9.3306018746760318e-11,7.2002626963828838e-17,3.5793045624077289e-11,2.1864318590723977e-12,2.1870744478510724e-12,6.4258877867433648e-16
6.858449704361391e-11,0.8982260611711641,154.0,0.0,0.0,0.0,0.99999417668042445,1.0,18.999999870847518,9.320292504480719e-07,2.1285673598745015e-06,2.0097014909374538e-06,1.2399011855945967e-07,7.9589026215228244e-13,6.4738679580432055e-09,2.9409330201053304e-07,3.3303116448381776e-12,3.2316684804666628e-07,5.1615443229408448e-09,2.6837719938350807e-15,9.3575887147001406e-11,7.2109488328336524e-17,3.5891637421277489e-11,2.195696388636515e-12,2.1963417088622072e-12,6.4532022569128883e-16
6.868350186478249e-11,0.8982260611694421,154.0,0.0,0.0,0.0,0.99999416827435172,1.0,18.999999870512028,9.3337463717713729e-07,2.131639826995184e-06,2.0124536575864654e-06,1.2431796118956402e-07,7.9700887783749053e-13,6.4738679113842476e-09,2.9452219274552825e-07,3.3303116168431816e-12,3.2363813857990234e-07,5.1691933765903828e-09,2.6908681766452978e-15,9.3846145244891598e-11,7.2216349691006114e-17,3.5990351497505704e-11,2.2049864160427385e-12,2.2056344752572931e-12,6.4805921455370191e-16
6.878250668595106e-11,0.8982260611677183,154.0,0.0,0.0,0.0,0.99999415986827866,1.0,18.999999870176183,9.347200237919914e-07,2.1347122939352841e-06,2.0152054710088141e-06,1.2464615684676812e-07,7.9825641655300852e-13,6.4738678647252913e-09,2.9495108347633029e-07,3.3303115888481843e-12,3.2410942910974048e-07,5.1768424301110204e-09,2.6979719996063828e-15,9.4116793040418381e-11,7.2323211051926615e-17,3.6089187804026888e-11,2.2143019716816118e-12,2.2149527774358954e-12,6.5080575428258701e-16
6.888151150711963e-11,0.898226061165993,154.0,0.0,0.0,0.0,0.9999941514622056,1.0,18.999999869839986,9.3606541029263391e-07,2.1377847610254188e-06,2.0179569315006656e-06,1.2497470523492706e-07,7.9930225945067393e-13,6.4738678180663333e-09,2.9537997420293914e-07,3.3303115608531871e-12,3.2458071963618064e-07,5.1844914835026708e-09,2.7050834593099253e-15,9.4387830533568108e-11,7.2430072410963833e-17,3.618814628805617e-11,2.2236430884730348e-12,2.2242966483276858e-12,6.5355985464975881e-16
6.89805163282882e-11,0.8982260611642655,154.0,0.0,0.0,0.0,0.99999414305613221,1.0,18.999999869503437,9.3741079667906515e-07,2.1408572278146814e-06,2.0207080393571481e-06,1.2530360605893157e-07,8.0059731449453895e-13,6.4738677714073728e-09,2.9580886492535492e-07,3.3303115328581894e-12,3.2505201015922271e-07,5.1921405367654522e-09,2.7122025452628434e-15,9.4659257724327273e-11,7.253693376830187e-17,3.6287226896980374e-11,2.2330097992346187e-12,2.2336661207600163e-12,6.5632152539666757e-16
6.907952114945677e-11,0.8982260611625363,154.0,0.0,0.0,0.0,0.99999413465005882,1.0,18.99999986916653,9.3875618295128491e-07,2.1439296947568691e-06,2.0234587949345603e-06,1.256328589625075e-07,8.016877845059163e-13,6.4738677247484124e-09,2.9623775564357745e-07,3.3303115048631905e-12,3.2552330067886686e-07,5.1997895898992473e-09,2.7193292538943244e-15,9.4931074612679382e-11,7.2643795123754566e-17,3.6386429567262314e-11,2.2424021436050613e-12,2.2430612343833517e-12,6.5909077828950588e-16
6.917852597062535e-11,0.8982260611608052,154.0,0.0,0.0,0.0,0.99999412624398509,1.0,18.999999868829274,9.4010156910929328e-07,2.1470021615601781e-06,2.0262091984314683e-06,1.2596246374710051e-07,8.0286547292615188e-13,6.4738676780894511e-09,2.9666664635760681e-07,3.3303114768681917e-12,3.2599459119511293e-07,5.2074386429041311e-09,2.7264635782401991e-15,9.520328119861535e-11,7.2750656477441977e-17,3.648575426348038e-11,2.251820143687101e-12,2.2524820113069911e-12,6.6186761988916197e-16
6.927753079179392e-11,0.8982260611590727,154.0,0.0,0.0,0.0,0.99999411783791137,1.0,18.999999868491667,9.4144695515309027e-07,2.1500746284346713e-06,2.0289592501202708e-06,1.2629242014033162e-07,8.039203168582079e-13,6.4738676314304865e-09,2.9709553706744298e-07,3.3303114488731916e-12,3.2646588170796107e-07,5.2150876957800477e-09,2.733605514330804e-15,9.5475877482122602e-11,7.285751782927708e-17,3.6585200937035983e-11,2.2612638298083785e-12,2.2619284818675775e-12,6.6465205919796796e-16
6.937653561296249e-11,0.8982260611573379,154.0,0.0,0.0,0.0,0.99999410943183753,1.0,18.999999868153708,9.4279234108267567e-07,2.1531470950653181e-06,2.0317089502959432e-06,1.2662272784724563e-07,8.0516734674024718e-13,6.4738675847715236e-09,2.9752442777308596e-07,3.3303114208781915e-12,3.2693717221741123e-07,5.2227367485270787e-09,2.7407550528857787e-15,9.5748863463187566e-11,7.2964379179391098e-17,3.6684769535291919e-11,2.2707332348206645e-12,2.2714006789266322e-12,6.674441059675098e-16
6.947554043413106e-11,0.8982260611556016,154.0,0.0,0.0,0.0,0.99999410102576336,1.0,18.999999867815397,9.4413772689804979e-07,2.1562195618817667e-06,2.0344582992524275e-06,1.2695338657391912e-07,8.0617691455436206e-13,6.4738675381125574e-09,2.9795331847453577e-07,3.330311392883191e-12,3.2740846272346331e-07,5.2303858011451125e-09,2.7479121915039875e-15,9.6022239141796582e-11,7.3071240527603962e-17,3.6784460005782255e-11,2.2802283914736684e-12,2.2808986352435879e-12,6.7024376991907552e-16
6.957454525529963e-11,0.8982260611538634,154.0,0.0,0.0,0.0,0.99999409261968919,1.0,18.999999867476742,9.4548311259921253e-07,2.1592920284516169e-06,2.0372072973445906e-06,1.2728439596550895e-07,8.0738142134247911e-13,6.4738674914535911e-09,2.9838220917179239e-07,3.3303113648881893e-12,3.2787975322611746e-07,5.2380348536342601e-09,2.7550769185097806e-15,9.629600451793335e-11,7.3178101874097725e-17,3.688427228514754e-11,2.289749339324088e-12,2.2904223903868826e-12,6.7305106279450975e-16
6.96735500764682e-11,0.8982260611521233,154.0,0.0,0.0,0.0,0.99999408421361469,1.0,18.999999867137731,9.4682849818616389e-07,2.1623644950529119e-06,2.0399559447702026e-06,1.2761575582425865e-07,8.085028219664959e-13,6.4738674447946241e-09,2.9881109986485582e-07,3.3303113368931876e-12,3.2835104372537352e-07,5.2456839059944518e-09,2.7622492321952587e-15,9.6570159591588656e-11,7.3284963218754971e-17,3.6984206338065262e-11,2.299296100428948e-12,2.2999719664200892e-12,6.7586599114112645e-16
6.977255489763678e-11,0.8982260611503815,154.0,0.0,0.0,0.0,0.99999407580754018,1.0,18.999999866798369,9.4817388365890386e-07,2.1654369614854949e-06,2.0427042418005664e-06,1.279474658788835e-07,8.09741275015913e-13,6.4738673981356545e-09,2.9923999055372607e-07,3.3303113088981855e-12,3.2882233422123166e-07,5.2533329582257365e-09,2.7694291248302118e-15,9.6844704362749989e-11,7.3391824561660846e-17,3.7084262116072718e-11,2.3088687050531669e-12,2.3095473936171102e-12,6.7868856394263476e-16
6.987155971880535e-11,0.898226061148638,154.0,0.0,0.0,0.0,0.99999406740146535,1.0,18.999999866458662,9.4951926901743246e-07,2.1685094280495412e-06,2.0454521887294719e-06,1.2827952583561331e-07,8.1079660349822637e-13,6.473867351476685e-09,2.9966888123840325e-07,3.3303112809031822e-12,3.2929362471369183e-07,5.2609820103280373e-09,2.7766165928500108e-15,9.71196388314037e-11,7.3498685902686867e-17,3.7184439566679935e-11,2.318467185980583e-12,2.3191487047715141e-12,6.8151879093044882e-16
6.997056453997392e-11,0.8982260611468925,154.0,0.0,0.0,0.0,0.99999405899539051,1.0,18.999999866118603,9.5086465426174988e-07,2.1715818943356625e-06,2.0481997858496817e-06,1.2861193540170536e-07,8.1207819785445846e-13,6.4738673048177146e-09,3.0009777191888718e-07,3.3303112529081789e-12,3.297649152027539e-07,5.2686310623014592e-09,2.7838116260967607e-15,9.7394962997536283e-11,7.3605547242009391e-17,3.7284738637567675e-11,2.3280915758931952e-12,2.3287759325750019e-12,6.8435668180575137e-16
7.006956936114249e-11,0.8982260611451456,154.0,0.0,0.0,0.0,0.99999405058931534,1.0,18.999999865778197,9.5221003939185582e-07,2.174654360879649e-06,2.0509470334478576e-06,1.289446942905166e-07,8.130502662001365e-13,6.4738672581587418e-09,3.0052666259517794e-07,3.3303112249131752e-12,3.3023620568841806e-07,5.2762801141458633e-09,2.7910142233832501e-15,9.7670676861134296e-11,7.3712408579395965e-17,3.7385159277493185e-11,2.3377419068056131e-12,2.3384291090516856e-12,6.8720224607161912e-16
