Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258)
2.486275539472251e-13,0.41352141631362105,154.0,0.0,0.0,0.0,0.99987751249248358,1.0,18.99999999469772,6.2729157247549829e-07,5.2662123443957172e-06,5.2639949156956125e-06,3.7598579161369418e-09,9.3942377072035977e-13,7.5304481798610471e-05,9.7838046008173122e-06,1.8247536263550946e-06,2.4409731142209286e-05,1.5414898072047119e-09,2.1653813315398736e-17,1.9352287862617391e-09,6.6858094548733416e-18
2.523563506096929e-13,0.41352141631325595,154.0,0.0,0.0,0.0,0.99987568792150694,1.0,18.999999994543167,6.3669879469194455e-07,5.3451640006806799e-06,5.3428756205994132e-06,3.8726121002983365e-09,9.5353608596697013e-13,7.6032151744159792e-05,1.0043865132807237e-05,1.8453171056392408e-06,2.5058560368901932e-05,1.5832784983565779e-09,2.2303197314437498e-17,1.9888814013265126e-09,6.8670580069395754e-18
2.560851472721607e-13,0.41352141631288564,154.0,0.0,0.0,0.0,0.99987386364064845,1.0,18.999999994386535,6.4610599938286323e-07,5.4241149374861458e-06,5.4217543972716248e-06,3.9870062453853396e-09,9.675871113129973e-13,7.6751010071347996e-05,1.0306411310089806e-05,1.8657149071866136e-06,2.5713591120645413e-05,1.6254984596392686e-09,2.2962026512654637e-17,2.0431359776852487e-09,7.050177118867404e-18
2.598139439346285e-13,0.4135214163125107,154.0,0.0,0.0,0.0,0.9998720396471108,1.0,18.999999994227842,6.5551318655096729e-07,5.5030651591020948e-06,5.5006312468697245e-06,4.1030392400023457e-09,9.8169404206039832e-13,7.746116326846309e-05,1.0571413083076769e-05,1.8859483638391327e-06,2.6374748427285982e-05,1.6681453299599917e-09,2.3630294397095298e-17,2.0979877724762449e-09,7.2351478474600381e-18
2.6354274059709626e-13,0.41352141631213085,154.0,0.0,0.0,0.0,0.99987021593811831,1.0,18.999999994067093,6.6492035619895112e-07,5.5820146700051383e-06,5.5795061705503273e-06,4.220709973298731e-09,9.9575505309761e-13,7.8162716887028149e-05,1.0838840666522813e-05,1.9060188006381744e-06,2.7041957978174141e-05,1.7112147802957838e-09,2.4307994667639075e-17,2.1534320705952325e-09,7.4219514407723487e-18
2.6727153725956404e-13,0.4135214163117461,154.0,0.0,0.0,0.0,0.99986839251092496,1.0,18.999999993904282,6.743275083294813e-07,5.6609634743798358e-06,5.6583791694687828e-06,4.3400173352225963e-09,1.0099131913024963e-12,7.8855775115794388e-05,1.1108664659739193e-05,1.9259275312472354e-06,2.7715146422083339e-05,1.754702528338018e-09,2.499512078779259e-17,2.2094641974249785e-09,7.6105692894093247e-18
2.710003339220318e-13,0.4135214163113567,154.0,0.0,0.0,0.0,0.99986656936281892,1.0,18.999999993739419,6.8373464294519295e-07,5.7399115766961793e-06,5.7372502447789946e-06,4.4609602166387694e-09,1.0239724614797464e-12,7.9540440598276722e-05,1.1380856098082803e-05,1.9456758563727423e-06,2.8394241495669114e-05,1.7986043448592066e-09,2.5691666570675708e-17,2.2660795244546509e-09,7.800983100237376e-18
2.747291305844996e-13,0.41352141631096223,154.0,0.0,0.0,0.0,0.99986474649111534,1.0,18.999999993572516,6.9314176004869736e-07,5.8188589809913624e-06,5.8161193976337467e-06,4.5835375091252172e-09,1.0381284544382459e-12,8.0216814793233337e-05,1.1655386351233554e-05,1.9652650667352015e-06,2.9079171769683198e-05,1.8429160414335625e-09,2.639762542354057e-17,2.3232734587073042e-09,7.9931746544171888e-18
2.784579272469674e-13,0.413521416310563,154.0,0.0,0.0,0.0,0.99986292389315079,1.0,18.999999993403573,7.0254885964258401e-07,5.8978056918178494e-06,5.8949866291848505e-06,4.7077481048829719e-09,1.0520260700155583e-12,8.0884998144318344e-05,1.193222707532057e-05,1.9846964444390748e-06,2.9769866529534114e-05,1.8876334647146935e-09,2.7112991359929862e-17,2.3810414378652926e-09,8.1871260367149067e-18
2.8218672390943517e-13,0.41352141631015904,154.0,0.0,0.0,0.0,0.99986110156628871,1.0,18.999999993232599,7.1195594172941943e-07,5.9767517128108768e-06,5.9738519405829885e-06,4.8335908968376214e-09,1.0661864420240712e-12,8.1545089922172498e-05,1.2211350257482122e-05,2.0039712616104796e-06,3.0466255886458892e-05,1.9327525019363648e-09,2.7837757418040054e-17,2.4393789351179032e-09,8.3828192613535912e-18
2.855426409056562e-13,0.4135214163097913,154.0,0.0,0.0,0.0,0.99985946170174944,1.0,18.999999993076983,7.2042230064114202e-07,6.0478025455471428e-06,6.0448290800605617e-06,4.9482440229928201e-09,1.0789040859491348e-12,8.213233523130118e-05,1.2464489764775578e-05,2.0211857803476705e-06,3.1097818159431518e-05,1.9736996522392604e-09,2.8498079003634363e-17,2.4923659107844902e-09,8.5604179265256524e-18
2.888985579018772e-13,0.41352141630941974,154.0,0.0,0.0,0.0,0.99985782205280871,1.0,18.999999992919733,7.2888864537604337e-07,6.1188528260172682e-06,6.1158046659823857e-06,5.064217526045645e-09,1.0916327455657513e-12,8.271317629742385e-05,1.2719435754477423e-05,2.0382754186082726e-06,3.1733887501022051e-05,2.0149658788211534e-09,2.9166005100788985e-17,2.5458073156278533e-09,8.7394005123042368e-18
2.922544748980982e-13,0.41352141630904427,154.0,0.0,0.0,0.0,0.99985618261760212,1.0,18.999999992760845,7.3735497593594172e-07,6.1899025573192616e-06,6.1867786991848054e-06,5.1815106005525467e-09,1.1042141721921911e-12,8.328768291237772e-05,1.2976168532255035e-05,2.0552410817477726e-06,3.2374414776209674e-05,2.0565482728211068e-09,2.9841531287742258e-17,2.5996999279747491e-09,8.9197544575852718e-18
2.956103918943192e-13,0.41352141630866496,154.0,0.0,0.0,0.0,0.99985454339428081,1.0,18.999999992600326,7.4582129232263926e-07,6.2609517420481076e-06,6.2577511805034323e-06,5.3001224415442004e-09,1.116967293585379e-12,8.3855924133938701e-05,1.3234668610918386e-05,2.0720836687763591e-06,3.3019351366769688e-05,2.0984439509736706e-09,3.0524652499757975e-17,2.6540405487310068e-09,9.1014671473754223e-18
2.989663088905402e-13,0.4135214163082818,154.0,0.0,0.0,0.0,0.99985290438101371,1.0,18.99999999243818,7.5428759453792343e-07,6.3320003834696754e-06,6.3287221107731404e-06,5.4200522445347772e-09,1.1295139350875923e-12,8.4417968276250929e-05,1.3494916713120659e-05,2.0888040722618782e-06,3.3668649178011325e-05,2.1406500559706418e-09,3.1215364648508739e-17,2.7088260017268851e-09,9.2845263285351646e-18
3.019866341871391e-13,0.4135214163079337,154.0,0.0,0.0,0.0,0.99985142944716943,1.0,18.999999992290853,7.619072544165849e-07,6.3959436982170072e-06,6.3925946225584638e-06,5.529115260225714e-09,1.1409989581550463e-12,8.4918565355517937e-05,1.3730618803985416e-05,2.1037487008993439e-06,3.4256706729382046e-05,2.1788986250922149e-09,3.1843491449816369e-17,2.75851063466321e-09,9.4504205477935125e-18
3.05006959483738e-13,0.4135214163075825,154.0,0.0,0.0,0.0,0.99984995468068749,1.0,18.999999992142214,7.6952690281911746e-07,6.4598865772059778e-06,6.4564658792773562e-06,5.6392445881261849e-09,1.1523815327772499e-12,8.5414246270296032e-05,1.396770759613733e-05,2.118595720046121e-06,3.4848224024513068e-05,2.2173943008074537e-09,3.2477759708841556e-17,2.8085507451236582e-09,9.617386585599225e-18
3.080272847803369e-13,0.4135214163072282,154.0,0.0,0.0,0.0,0.99984848008026772,1.0,18.999999991992272,7.7714653974679135e-07,6.5238290222996241e-06,6.5203358815368835e-06,5.7504396427861336e-09,1.1638492250044621e-12,8.5905059279577109e-05,1.4206169471528398e-05,2.1333457669429274e-06,3.5443167087992035e-05,2.2561350541265866e-09,3.3118165727398533e-17,2.8589440655097623e-09,9.7854155566911204e-18
3.1104761007693576e-13,0.4135214163068708,154.0,0.0,0.0,0.0,0.99984700564461992,1.0,18.999999991841019,7.847661652008679e-07,6.5877710357253176e-06,6.5842046299436211e-06,5.8626998390743681e-09,1.1752085281598188e-12,8.6391052170751856e-05,1.4445990945190337e-05,2.1479994746874481e-06,3.6041502276424638e-05,2.2951188726346442e-09,3.3764706482066376e-17,2.909688342965611e-09,9.9544988230403407e-18
3.1406793537353464e-13,0.4135214163065101,154.0,0.0,0.0,0.0,0.99984553137246446,1.0,18.999999991688455,7.9238577918259807e-07,6.6517126193019684e-06,6.6480721251036687e-06,5.9760245921791922e-09,1.186657741430275e-12,8.6872272262712895e-05,1.4687158664358944e-05,2.1625574722490723e-06,3.6643196276250062e-05,2.3343437604070128e-09,3.4417378241293811e-17,2.9607813393254122e-09,1.0124627632743129e-17
3.1708826067013353e-13,0.41352141630614664,154.0,0.0,0.0,0.0,0.99984405726253289,1.0,18.99999999153459,8.0000538169322373e-07,6.715653775200893e-06,6.7119383676226387e-06,6.0904133176087964e-09,1.1980261994494454e-12,8.7348766409366151e-05,1.4929659407483241e-05,2.1770203844870926e-06,3.7248216101268871e-05,2.3738077379106943e-09,3.5076177972655354e-17,3.0122208310487227e-09,1.0295793487680152e-17
3.201085859667324e-13,0.41352141630578004,154.0,0.0,0.0,0.0,0.99984258331356801,1.0,18.999999991379426,8.0762497273397508e-07,6.7795945052678794e-06,6.7758033581055989e-06,6.2058654312314071e-09,1.2094502896446754e-12,8.782058094652069e-05,1.5173480099212444e-05,2.1913888316647889e-06,3.7856529130033813e-05,2.4135088439088069e-09,3.5741102032465365e-17,3.0640046109495494e-09,1.0467987807734239e-17
3.231289112633313e-13,0.4135214163054103,154.0,0.0,0.0,0.0,0.99984110952432048,1.0,18.999999991222964,8.1524455230607565e-07,6.8435348115594127e-06,6.8396670971572605e-06,6.3223803491574925e-09,1.2208433919603299e-12,8.828776186535126e-05,1.5418607761447089e-05,2.2056634309757371e-06,3.8468102983728057e-05,2.4534451293592039e-09,3.6412147244121433e-17,3.116130482765109e-09,1.0641202188607736e-17
3.261492365599302e-13,0.41352141630503747,154.0,0.0,0.0,0.0,0.99983963589355196,1.0,18.999999991065209,8.2286412041073905e-07,6.9074746959515853e-06,6.9035295853818214e-06,6.4399574878346768e-09,1.232282199407056e-12,8.8750354679852019e-05,1.5665029550741892e-05,2.2198447953553289e-06,3.9082905619481021e-05,2.4936146621199664e-09,3.7089310072459651e-17,3.1685962653849448e-09,1.0815428203734024e-17
3.2916956185652906e-13,0.41352141630466166,154.0,0.0,0.0,0.0,0.99983816242003487,1.0,18.999999990906154,8.3048367704916826e-07,6.9714141604840874e-06,6.9673908233829731e-06,6.5585962640523119e-09,1.2436626388125978e-12,8.9208404424572394e-05,1.5912732758944657e-05,2.2339335334472786e-06,3.9700905331962239e-05,2.5340155270553889e-09,3.7772587400005037e-17,3.2213997929700728e-09,1.0990657610862279e-17
3.3218988715312795e-13,0.41352141630428285,154.0,0.0,0.0,0.0,0.99983668910255163,1.0,18.999999990745813,8.3810322222255707e-07,7.0353532069590584e-06,7.0312508117639207e-06,6.6782960949227542e-09,1.2551020967532341e-12,8.966195568581451e-05,1.6161704804392725e-05,2.2479302498672e-06,4.0322070731417703e-05,2.5746458249599123e-09,3.8461975586620551e-17,3.274538914015105e-09,1.1166882097022787e-17
3.3521021244972683e-13,0.4135214163039009,154.0,0.0,0.0,0.0,0.99983521593989477,1.0,18.999999990584186,8.4572275593209016e-07,7.0992918374086018e-06,7.0951095511274112e-06,6.7990563978720961e-09,1.2664725053473957e-12,9.0111052619083615e-05,1.6411933226988721e-05,2.2618355453447616e-06,4.0946370731384269e-05,2.6155036719663402e-09,3.9157471599984701e-17,3.3280114908423757e-09,1.1344093577822007e-17
3.382305377463257e-13,0.41352141630351597,154.0,0.0,0.0,0.0,0.99983374293086624,1.0,18.999999990421266,8.5334227817894386e-07,7.1632300535739376e-06,7.1589670420757163e-06,6.920876590640917e-09,1.2779212671582349e-12,9.0555738952019369e-05,1.6663405687373397e-05,2.2756500167374439e-06,4.1573774546626113e-05,2.6565871994660774e-09,3.9859071701587237e-17,3.3818153995530081e-09,1.152228384514002e-17
3.412508630429246e-13,0.41352141630312794,154.0,0.0,0.0,0.0,0.99983227007427833,1.0,18.999999990257066,8.6096178896428399e-07,7.2271678574947839e-06,7.2228232852106437e-06,7.043756091287219e-09,1.2892818467880914e-12,9.0996057984139931e-05,1.6916109966997824e-05,2.2893742570162077e-06,4.2204251693314815e-05,2.6978945541414033e-09,4.0566772992122033e-17,3.4359485300779012e-09,1.1701444982435412e-17
3.442711883395235e-13,0.41352141630273687,154.0,0.0,0.0,0.0,0.99983079736895264,1.0,18.999999990091588,8.6858128828926855e-07,7.2911052508410035e-06,7.2866782811335275e-06,7.1676943181876687e-09,1.3007421756912877e-12,9.1432052589028091e-05,1.7170033967506481e-05,2.30300885527296e-06,4.2837771987490226e-05,2.7394238979113272e-09,4.1280571590924314e-17,3.4904087861511699e-09,1.1881568873971534e-17
3.4729151363612237e-13,0.4135214163023428,154.0,0.0,0.0,0.0,0.99982932481372055,1.0,18.999999989924831,8.7620077615504634e-07,7.3550422356679379e-06,7.3505320304452315e-06,7.2926906900373045e-09,1.3120894454775594e-12,9.1863765218651856e-05,1.7425165709518081e-05,2.3165543967471188e-06,4.347430554201876e-05,2.7811734078015809e-09,4.2000464774730299e-17,3.5451940852156019e-09,1.2062647782259777e-17
3.5031183893272125e-13,0.41352141630194567,154.0,0.0,0.0,0.0,0.99982785240742267,1.0,18.999999989756798,8.8382025256275683e-07,7.4189788135622924e-06,7.4143845337461592e-06,7.4187446258489555e-09,1.3235643747861714e-12,9.2291237908105272e-05,1.7681493331287739e-05,2.3300114628561144e-06,4.4113822763255701e-05,2.8231412757994798e-09,4.2726448462933952e-17,3.6003023583141449e-09,1.22446736657816e-17
3.5333216422932013e-13,0.4135214163015457,154.0,0.0,0.0,0.0,0.99982638014890968,1.0,18.999999989587494,8.9143971751353111e-07,7.4829149866087489e-06,7.4782357916362418e-06,7.5458555449528744e-09,1.3348947315361387e-12,9.2714512279965186e-05,1.7939005087477561e-05,2.343380631222685e-06,4.4756294347977941e-05,2.8653257087217381e-09,4.3458520174715992e-17,3.6557315499927537e-09,1.2427638982372562e-17
3.56352489525919e-13,0.4135214163011426,154.0,0.0,0.0,0.0,0.99982490803704149,1.0,18.999999989416914,8.9905917100849141e-07,7.5468507562969395e-06,7.5420858047149499e-06,7.6740228669965793e-09,1.3463884752170303e-12,9.3133629548311964e-05,1.8197689348022037e-05,2.3566624756993991e-06,4.5401691280553309e-05,2.907724928093923e-09,4.41966755523141e-17,3.7114796182131501e-09,1.2611535740650992e-17
3.593728148225179e-13,0.41352141630073663,154.0,0.0,0.0,0.0,0.99982343607068691,1.0,18.999999989245069,9.0667861304875105e-07,7.6107861247580666e-06,7.6059345735812919e-06,7.8032460119447522e-09,1.3576972591895662e-12,9.3548630522653138e-05,1.8457534597020863e-05,2.3698575663924964e-06,4.6049984830178216e-05,2.9503371700327125e-09,4.4940912448849185e-17,3.7675445342679708e-09,1.2796356617525431e-17
3.623931401191168e-13,0.41352141630032746,154.0,0.0,0.0,0.0,0.99982196424872416,1.0,18.999999989071952,9.1429804363541561e-07,7.6747210933663432e-06,7.6697820988338149e-06,7.9335244000790659e-09,1.3692151083610995e-12,9.3959555611858658e-05,1.871852943162845e-05,2.3829664696860299e-06,4.6701146548107165e-05,2.9931606851275939e-09,4.5691226121936725e-17,3.8239242826948802e-09,1.298209363920748e-17
3.6541346541571567e-13,0.4135214162999155,154.0,0.0,0.0,0.0,0.99982049257004091,1.0,18.999999988897574,9.2191746276958125e-07,7.7386556643212112e-06,7.7336283810706005e-06,8.0648574519980281e-09,1.3804963220038738e-12,9.4366444828098466e-05,1.898066256094277e-05,2.3959897482662001e-06,4.7355148264880567e-05,3.0361937383218116e-09,4.6447614884873608e-17,3.8806168611899442e-09,1.3168739735547809e-17
3.6843379071231455e-13,0.41352141629950045,154.0,0.0,0.0,0.0,0.99981902103353371,1.0,18.999999988721935,9.2953687045233579e-07,7.8025898388578837e-06,7.7974734208892813e-06,8.1972445886167763e-09,1.3920450527121145e-12,9.4769337790749189e-05,1.9243922804902996e-05,2.4089279611456139e-06,4.8011962087574475e-05,3.0794346087943272e-09,4.7210073462141636e-17,3.9376202805213532e-09,1.3356286905909761e-17
3.7115208347925355e-13,0.41352141629912437,154.0,0.0,0.0,0.0,0.99981769677133336,1.0,18.999999988562781,9.3639432757675067e-07,7.8601302588555437e-06,7.8549328949521667e-06,8.3172937756488751e-09,1.4022408204975503e-12,9.512855707334778e-05,1.9481811560963335e-05,2.4205000804675573e-06,4.8605476059064666e-05,3.1185276658004228e-09,4.7901474823237588e-17,3.989187493834307e-09,1.352584413434169e-17
3.7387037624619254e-13,0.41352141629874584,154.0,0.0,0.0,0.0,0.99981637262261736,1.0,18.999999988402617,9.4325177542717884e-07,7.9176703605270227e-06,7.9123913635751124e-06,8.4381958807823482e-09,1.4125258653956395e-12,9.5484599499482415e-05,1.9720596317943234e-05,2.4320041487643299e-06,4.9201225518315575e-05,3.1577864378850307e-09,4.8597788055210592e-17,4.0410034557194294e-09,1.3696120005992788e-17
3.7658866901313154e-13,0.41352141629836503,154.0,0.0,0.0,0.0,0.99981504858659986,1.0,18.999999988241424,9.5010921400439598e-07,7.9752101452587899e-06,7.9698488271928547e-06,8.5599504825169432e-09,1.4227525120262557e-12,9.5837493156553176e-05,1.9960269149952382e-05,2.4434405660720039e-06,4.9799190691172219e-05,3.1972096994770861e-09,4.9299011409612082e-17,4.0930667426581786e-09,1.3867109395667622e-17
3.7930696178007053e-13,0.41352141629798167,154.0,0.0,0.0,0.0,0.99981372466250051,1.0,18.999999988079228,9.5696664330917308e-07,8.0327496141583917e-06,8.027305286239818e-06,8.6825571595639873e-09,1.433042682350749e-12,9.6187265878431528e-05,2.0200822202642958e-05,2.4548097300260655e-06,5.0399351981969609e-05,3.236796234249782e-09,5.0005141879941694e-17,4.1453759396742531e-09,1.4038806864646513e-17
3.8202525454700953e-13,0.41352141629759603,154.0,0.0,0.0,0.0,0.99981240084954526,1.0,18.999999987916006,9.6382406334227472e-07,8.0902887685516584e-06,8.0847607411501305e-06,8.8060154908427892e-09,1.4432908986693862e-12,9.6533945251963419e-05,2.0442247691374513e-05,2.4661120359156567e-06,5.1001689968954341e-05,3.2765448348972584e-09,5.0716177555367009e-17,4.1979296401405668e-09,1.4211207321434483e-17
3.847435473139485e-13,0.4135214162972079,154.0,0.0,0.0,0.0,0.99981107714696504,1.0,18.999999987751774,9.706814741044614e-07,8.1478276095760483e-06,8.1422151923576239e-06,8.9303250554795287e-09,1.4535710596721559e-12,9.6877558620414101e-05,2.0684537900241927e-05,2.4773478767091373e-06,5.1606185401859542e-05,3.3164543030223382e-09,5.1432115626127571e-17,4.2507264456882995e-09,1.4384305458960264e-17
3.874618400808875e-13,0.41352141629681743,154.0,0.0,0.0,0.0,0.99980975355399726,1.0,18.999999987586538,9.7753887559648722e-07,8.2053661384915095e-06,8.1996686402958417e-06,9.0554854328071642e-09,1.4638256365835458e-12,9.7218133085626371e-05,2.0927685181466314e-05,2.4885176430677217e-06,5.2212819200385147e-05,3.3565234490705916e-09,5.2152953983296084e-17,4.303764966158364e-09,1.455809620697581e-17
3.901801328478265e-13,0.41352141629642464,154.0,0.0,0.0,0.0,0.99980843006988385,1.0,18.999999987420289,9.8439626781910221e-07,8.262904356446722e-06,8.2571210853980176e-06,9.1814962023654758e-09,1.4740995131292527e-12,9.7555695509958529e-05,2.1171681954848228e-05,2.4996217233571899e-06,5.2821572452833794e-05,3.396751092272187e-09,5.2878689949861237e-17,4.3570438195597391e-09,1.4732574371299305e-17
3.928984256147655e-13,0.4135214162960294,154.0,0.0,0.0,0.0,0.99980710669387329,1.0,18.99999998725303,9.9125365077305049e-07,8.3204422646605137e-06,8.3145725280971092e-06,9.3083569439010668e-09,1.4843585936128618e-12,9.7890272518307806e-05,2.1416520707196632e-05,2.5106605036605027e-06,5.343242641468616e-05,3.4371360605803576e-09,5.3609321309596176e-17,4.4105616320245809e-09,1.4907734926864671e-17
3.956167183817045e-13,0.4135214162956318,154.0,0.0,0.0,0.0,0.99980578342521909,1.0,18.99999998708477,9.9811102445907088e-07,8.3779798642827573e-06,8.372022968825769e-06,9.4360672373672315e-09,1.4946290099384576e-12,9.8221890500199777e-05,2.1662193991739282e-05,2.5216343677911351e-06,5.4045362507129913e-05,3.4776771906073214e-09,5.4344845479118839e-17,4.4643170377607623e-09,1.5083572780546361e-17
3.983350111486435e-13,0.41352141629523187,154.0,0.0,0.0,0.0,0.99980446026318048,1.0,18.999999986915508,1.0049683888778978e-06,8.4355171565008878e-06,8.4294724080163615e-06,9.5646266629238691e-09,1.5048906430380893e-12,9.8550575611881778e-05,2.190869442753205e-05,2.5325436973065403e-06,5.4660362315586016e-05,3.5183733275598299e-09,5.5085260172787651e-17,4.5183086790039875e-09,1.5260082961835986e-17
4.010533039155825e-13,0.4135214162948295,154.0,0.0,0.0,0.0,0.99980313720702163,1.0,18.999999986745237,1.01182574403026e-06,8.493054142458188e-06,8.4869208461009651e-06,9.6940348009373629e-09,1.5151589086548527e-12,9.8876353778393184e-05,2.2156014698874648e-05,2.5433888715214831e-06,5.52774075882511e-05,3.559223325175394e-09,5.5830562867352478e-17,4.5725352059703255e-09,1.5437260468255761e-17
4.037715966825215e-13,0.41352141629442485,154.0,0.0,0.0,0.0,0.99980181425601244,1.0,18.999999986573972,1.0186830899168817e-06,8.550590823316633e-06,8.5443682835113514e-06,9.8242912319804777e-09,1.5254219845796674e-12,9.919925069561124e-05,2.2404147554733383e-05,2.5541702675212428e-06,5.5896480234657245e-05,3.6002260456591808e-09,5.6580751232789742e-17,4.6269952768092363e-09,1.5615100389723744e-17
4.064898894494605e-13,0.41352141629401773,154.0,0.0,0.0,0.0,0.99980049140942839,1.0,18.999999986401701,1.0255404265384816e-06,8.6081272002088057e-06,8.6018147206790227e-06,9.9553955368322574e-09,1.5356889461842771e-12,9.951929183227603e-05,2.2653085808169691e-05,2.5648882601747111e-06,5.6517562324246298e-05,3.6413803596214921e-09,5.7335822785748628e-17,4.6816875575569689e-09,1.5793597807657506e-17
4.092081822163995e-13,0.41352141629360833,154.0,0.0,0.0,0.0,0.99979916866654928,1.0,18.999999986228438,1.032397753895774e-06,8.6656632742749192e-06,8.6592601580352001e-06,1.0087347296461088e-08,1.5459535055021903e-12,9.9836502450341855e-05,2.2902822330597265e-05,2.5755432223270818e-06,5.7140636072042021e-05,3.682685145335631e-09,5.8095775163182454e-17,4.7366107214508816e-09,1.5972747871525536e-17
4.119264749833385e-13,0.41352141629319655,154.0,0.0,0.0,0.0,0.99979784602666077,1.0,18.999999986054174,1.0392550719894689e-06,8.7231990466374193e-06,8.7167045960107913e-06,1.0220146092060395e-08,1.5562179881759565e-12,0.00010015090756770742,2.3153350062299095e-05,2.5861355244291541e-06,5.7765683864888932e-05,3.724139290130098e-09,5.8860605932091864e-17,4.7917634502485395e-09,1.6152545749162863e-17
4.173630605172165e-13,0.41352141629236583,154.0,0.0,0.0,0.0,0.99979520105302566,1.0,18.999999985702669,1.0529696803888744e-06,8.8382696907075094e-06,8.8315904755424278e-06,1.0488283116974818e-08,1.5767485375743589e-12,0.00010077140027116749,2.3656751225279129e-05,2.6071336194270017e-06,5.9021631908078316e-05,3.8074912472253418e-09,6.0404892992759721e-17,4.9027523682245357e-09,1.6514065816840369e-17
4.2279964605109456e-13,0.4135214162915259,154.0,0.0,0.0,0.0,0.9997925564829141,1.0,18.999999985347188,1.0666842517422734e-06,8.953339141252979e-06,8.9464723627154253e-06,1.0759803265274328e-08,1.59727861050482e-12,0.00010138096566193637,2.4163234067743329e-05,2.6278854651006952e-06,6.028526866310436e-05,3.8914274941786202e-09,6.1968664713894268e-17,5.0146439209546467e-09,1.6878120122478004e-17
4.336728171188506e-13,0.41352141628981803,154.0,0.0,0.0,0.0,0.99978726853122424,1.0,18.999999984624381,1.0941132833329774e-06,9.1834744964633372e-06,9.1762241737290013e-06,1.1312979563018745e-08,1.6383378445618417e-12,0.00010256808060083669,2.5185228609230904e-05,2.6686619208752572e-06,6.2835068960516812e-05,4.0610185383609154e-09,6.5154585128567746e-17,5.241093963982727e-09,1.7613682591078657e-17
4.4345867107983104e-13,0.41352141628824896,154.0,0.0,0.0,0.0,0.99978251070012425,1.0,18.999999983960404,1.1187992851216566e-06,9.3905923202897636e-06,9.3829871842070783e-06,1.1822375009713068e-08,1.6752904028252532e-12,0.00010360100703936471,2.6115028465227967e-05,2.7045471618922128e-06,6.5154850921088575e-05,4.2155636864085261e-09,6.8088358068512124e-17,5.4478842284043248e-09,1.8283986958892675e-17
4.532445250408115e-13,0.4135214162866501,154.0,0.0,0.0,0.0,0.99977775409284708,1.0,18.999999983283754,1.1434851669645638e-06,9.5977064086584614e-06,9.589737312758549e-06,1.2342679883933068e-08,1.7122422310058311e-12,0.00010460141980966274,2.7053997210632764e-05,2.7396784338598543e-06,6.74975091033496e-05,4.3718717938926905e-09,7.1084962430666258e-17,5.6574428874640294e-09,1.896193780021453e-17
4.630303790017919e-13,0.4135214162850215,154.0,0.0,0.0,0.0,0.99977299867951031,1.0,18.999999982594499,1.1681709288915573e-06,9.8048168085694455e-06,9.7964745792912645e-06,1.2873874788420073e-08,1.7491934515539134e-12,0.00010557034169250519,2.8001846230409122e-05,2.7740715687824997e-06,6.9862323447060927e-05,4.5298963712625758e-09,7.4144286495191713e-17,5.869713603135995e-09,1.9647333475003423e-17
4.728162329627723e-13,0.4135214162833631,154.0,0.0,0.0,0.0,0.99976824443100598,1.0,18.999999981892707,1.1928565709317678e-06,1.0011923565787288e-05,1.0003199003666533e-05,1.3415940360221745e-08,1.7861440810539094e-12,0.00010650876333024468,2.8958295978563527e-05,2.8077420664875248e-06,7.2248596518167696e-05,4.689592152295044e-09,7.7266218744652484e-17,6.084641219410967e-09,2.0339977650667042e-17
4.826020869237528e-13,0.41352141628167527,154.0,0.0,0.0,0.0,0.99976349131898068,1.0,18.999999981178423,1.2175420931136175e-06,1.02190267248723e-05,1.0209910605699484e-05,1.3968857270652992e-08,1.8230940154449467e-12,0.00010741764419930365,2.9923075703720451e-05,2.8407051012713457e-06,7.4655652824142491e-05,4.8509150632123401e-09,8.0450647860822587e-17,6.3021717386471596e-09,2.1039679167151629e-17
4.923879408847332e-13,0.413521416279958,154.0,0.0,0.0,0.0,0.99975873931581349,1.0,18.999999980451733,1.2422274954648378e-06,1.0426126329212314e-05,1.0416609405159432e-05,1.4532606225229318e-08,1.8600433108493491e-12,0.00010829791359899214,3.0895923170090775e-05,2.8729755288133134e-06,7.7082838117834457e-05,5.0138221909673836e-09,8.3697462717154645e-17,6.522252296967865e-09,2.1746251897185045e-17
5.119596488066941e-13,0.4135214162764363,154.0,0.0,0.0,0.0,0.99974923852913133,1.0,18.999999978961334,1.2915979407829572e-06,1.0840315041521021e-05,1.0829968675210588e-05,1.5692523259516896e-08,1.9339402271700654e-12,0.00010997618963873482,3.2864813455271041e-05,2.9354964296714889e-06,8.1995081149417905e-05,5.3442230760337873e-09,9.0377806132877823e-17,6.9698576094327084e-09,2.3179290915050272e-17
5.31531356728655e-13,0.41352141627279887,154.0,0.0,0.0,0.0,0.9997397418639441,1.0,18.999999977422,1.340967907094814e-06,1.1254490027507625e-05,1.12432769710718e-05,1.6895537788831562e-08,2.0078345889319027e-12,0.00011155045715115911,3.4863029425451769e-05,2.9954174897672623e-06,8.6980492008412836e-05,5.680473591064703e-09,9.7306363925498809e-17,7.4270560399910788e-09,2.4637701494302866e-17
