Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842),S(3942),S(313),S(1908),S(850),C3H6O(87),S(756),S(4205),S(4320),S(4361),C3H6(89),S(2810),S(4680),S(5093),S(5094),S(4665),S(4674),S(5273),S(5708),S(2013),S(771),S(737),S(5810),C4H9(129),S(5714),S(2023),S(6093),S(6092),S(6115),C5H8(5967),S(6375),S(6532),S(5968),S(6837),C5H8(6393),S(6177),S(2765),S(7331),S(7465),S(7811),S(7660),S(7885),S(7894),S(7883),S(8157),S(6094)
0.0,0.003438086532740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003438086532740157,1.5977742501239528e-23,3.5320227427842728e-31,2.5572813568195699e-32,6.3418916836749167e-31,2.3548295849554042e-40,0.0,0.0,1.5445837009214409e-21,5.0855036021679831e-33,1.1435271736630102e-36,1.3344011036126289e-43,1.2295827444929157e-47,2.8476628030514088e-56,8.7761424701958497e-46,1.9317238179067331e-36,1.1878063040148334e-21,7.7535345432423425e-33,-1.2373902421774353e-76,8.1466816681145893e-73,1.1517947994148103e-47,5.9776330494955761e-47,5.1598464220326046e-31,2.259431270018687e-45,1.1482217218949815e-34,1.0410735378138981e-57,4.740309154544045e-47,8.8530032071627901e-28,1.9411839143095728e-31,3.9629162249243143e-20,4.1587481994674007e-43,1.88824622220283e-58,1.399718953232929e-54,5.8125456675161926e-43,3.9925567488068472e-70,6.7988220545564322e-53,1.7555454734036033e-29,3.0660932956283246e-40,4.4408652579009185e-41,3.2055473032585567e-41,1.9254622975152399e-27,1.1379976423788183e-51,1.0446355328589609e-57,2.7941630000765352e-50,1.85110534580098e-46,1.0873925451709733e-39,2.2717937338734587e-54,7.3818017350441154e-56,2.6458528214671249e-55,1.6156009586948824e-82,1.8105828472931722e-74,-3.0717195011732216e-104,-2.170782169815553e-99,5.8576961646394832e-52,1.427055103929499e-48,1.2058450304117914e-57,2.5612160784894222e-66,4.3187617793574941e-55,6.6281617297977581e-66,3.0467417882577127e-70,2.3231494058023225e-37,8.0379093336840079e-39,5.0026280390931562e-48,1.0421403781342039e-50,1.8888810231326289e-65,9.1024214056596765e-77,-4.8120397012626819e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.9450812608784792e-20,3.9629162602437462e-20,4.9450813113749275e-20,1.5191932491659835e-27,1.0866826494566601e-27,1.2174593936675362e-27,1.1701631954123523e-35,1.5733253942313183e-22,2.9332270816072827e-36,3.755790761924366e-29,2.7933751896054802e-42,7.0021033397716209e-43,1.2914554882635514e-22,1.0238862171656442e-38,6.4572774433057328e-23,3.0829203290366967e-29,1.5414601249504057e-29,5.566792556332857e-37,1.3288864134515041e-43,1.2643556121518004e-50,5.8237883183453194e-56,2.1704416099686786e-23,1.4941545553561415e-51,2.8962009875611915e-51,6.6678788015779517e-31,1.8206266580950376e-40,1.2415179010741473e-37,8.4045140795360546e-39,1.2075265152597844e-43,3.8799425334847251e-49,9.2620718506418348e-56,3.9226916752599983e-36,1.6724415219682598e-63,1.5994871301558059e-37,3.8182432053744803e-44,5.1976668661227422e-64,1.8861617736161526e-70,2.0934400596527813e-53,1.0506212830123724e-31,1.5978248471792588e-37,3.8142752613402167e-44,1.2985433491012665e-44,1.4291931868111198e-42,1.7168843717102165e-60,1.6891167566489049e-62,3.0387537053892937e-70,4.7805364038706035e-77,1.1820088989834472e-86,3.536723202725387e-65,1.1835640639677899e-67,4.3100266674705926e-71,4.1856061578289359e-61,1.1261185580357734e-79,5.8933628934324028e-83,1.1996522845827673e-37,4.6021736993163335e-41,2.7250056229824893e-54,2.3900903207204616e-63,2.5181276452025594e-62,7.7538474559737549e-79,8.7898053868601652e-86,4.9529149576430547e-86,3.373617847282693e-92,1.6805563625198087e-75,1.5360456224906927e-52,1.1729103226169369e-42,1.0221867824409054e-45,7.69849548659657e-52,2.1543790234080895e-60,4.840520372378189e-66,6.4303169316322667e-71,2.3695381025618376e-29,3.363189560813894e-96,3.0486768866862379e-101,3.3821074284311447e-106,5.344803954739818e-107,2.611886669962482e-102,6.6889964595150357e-105,5.0506335903845296e-111,3.4903153567836839e-117,1.4622164878408483e-57,5.767773715943431e-45,9.9533838071717898e-52,1.43224574102268e-36,5.9997702732662285e-30,2.6100727287125542e-118,4.7239651644022498e-52,8.2832779994968264e-58,8.2832679911038251e-58,2.0260966101612279e-65,1.0758527638262661e-60,4.8366313108112278e-72,1.3260145063601153e-81,1.8185284076637954e-62,3.0446070949304663e-72,1.8012088638887454e-70,4.8749472014104012e-74,7.4691277261337457e-85,2.650897501023143e-94,1.2446921926919867e-100,7.0302269941736223e-106,5.769235641749554e-108,4.277865269212572e-126,2.5503869500344328e-131,5.7019816912736869e-119,9.5463522879378081e-129,4.0704468034690652e-72
3.0000000000000002e-15,0.003438086532740157,5.2498340426884134e-23,1.2194443721085381e-30,1.6804996573283491e-31,2.4721408712207557e-30,2.2202683480470451e-39,0.0,0.0,5.075061053474198e-21,3.3419024593132037e-32,7.5145879662416368e-36,1.2581472694194863e-42,1.1593222408005912e-46,2.6849329921394422e-55,5.7671792951101447e-45,1.2694151176660101e-35,3.9027932447569912e-21,5.0951804690530882e-32,7.3183445866744788e-75,1.0009009793655391e-71,1.0860105058620998e-46,5.6360527318581057e-46,1.6953679900505397e-30,2.1303210955482137e-44,7.5454579623347727e-34,1.2856943120359133e-56,4.469433968301758e-46,5.8176877403151787e-27,1.2756351186064449e-30,1.3021009864445303e-19,3.9211053935533004e-42,2.8593046716793933e-57,1.7199665432686357e-53,7.141006235313086e-42,4.9132809262619858e-69,6.4103208699798935e-52,1.1536443056624798e-28,2.8908890197306799e-39,4.1872755893566954e-40,3.0230723036147941e-40,1.2653037664597538e-26,7.4825415555731839e-51,1.5821014523957237e-56,3.4334381994563151e-49,2.2742187864554836e-45,1.0252579708467526e-38,2.7910605703873982e-53,9.0684035903238378e-55,3.2506190336475386e-54,2.9085286796081862e-81,2.7422293777581765e-73,1.6411684025872481e-102,4.877241039313856e-93,7.2014123029047595e-51,1.7535503132100211e-47,1.8262568789676876e-56,3.8783995289798442e-65,6.5399573741347501e-54,1.1930552061274744e-64,4.6119342654154264e-69,2.1903980336354288e-36,7.578434297423979e-38,6.1459996266426076e-47,1.2803723932905586e-49,2.8603013676526709e-64,1.8984859934492357e-75,4.7248477519835311e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.6248123569135953e-19,1.3021010096544422e-19,1.6248123900969739e-19,9.9832696849916883e-27,7.1410572986602385e-27,8.000447252082897e-27,1.1032965850690335e-34,5.1694964666586545e-22,2.7656138226425638e-35,2.4680904673925015e-28,3.4318603528955533e-41,8.6025827546450564e-42,4.243352737004942e-22,9.6537826885268745e-38,2.1216763698088924e-22,2.0259186268799913e-28,1.012959276133098e-28,5.2486884133523151e-36,1.6326313374026628e-42,1.9145935189343932e-49,1.0482809196303874e-54,7.1314507685744747e-23,1.9809607554101104e-50,4.6672899008226418e-50,4.3817488321120138e-30,1.7165908536309816e-39,1.1705736698280704e-36,7.9242549183322251e-38,1.1385253439935869e-42,4.7667873705954654e-48,1.4025424315200788e-54,3.6985366334933326e-35,3.0103947544557281e-62,1.5080874697415054e-36,4.6909832167259317e-43,9.3558009769563524e-63,3.933994780317746e-69,3.1700656642997547e-52,6.9040832618278297e-31,1.5065201454514954e-36,4.6861083035001689e-43,1.595352924200205e-43,1.3472770761701246e-41,3.2525553595232598e-59,3.6825482796133727e-61,7.4931878224281247e-69,1.3154074302107552e-75,3.5901202342946867e-85,7.3732166497354962e-64,2.8054808113168794e-66,1.1447767554328117e-69,6.3381602924741951e-60,2.6703415633076176e-78,1.5658627077961694e-81,1.1311007852366669e-36,4.3391918980927872e-40,3.3478670327422486e-53,3.6192822438317708e-62,3.8137249214747853e-61,2.2810209215144085e-77,2.8369047691801567e-84,1.5985452252153729e-84,1.1804985724763893e-90,3.0235987671849013e-74,2.3260112103901789e-51,1.105616308479622e-41,1.2556098246250473e-44,1.1657720095764892e-50,3.8778803998640399e-59,1.0095919879117652e-64,1.5249007256649403e-69,1.5571250335382328e-28,1.1175930601317095e-94,1.100183946678044e-99,1.3170520780829662e-104,2.0814733428678462e-105,9.4255933074958826e-101,2.4138779720609647e-103,1.9669396816665497e-109,1.4590041419309584e-115,2.2137497394461554e-56,7.0861204659053106e-44,1.5072264649088126e-50,1.3504029552042341e-35,3.9427056896079086e-29,1.0910510006155906e-116,4.4540198542688694e-51,1.0176556819802522e-56,1.0176541664331161e-56,3.0680720761142205e-64,1.3217609549339212e-59,8.7058951402906621e-71,2.7656760986929905e-80,2.2342428336008477e-61,4.610488390361593e-71,2.7275422504474223e-69,7.3181652214922472e-73,2.2686010744088486e-83,8.8089802387225314e-93,4.4917338498037708e-99,2.7282114060124565e-104,2.2967206526302643e-106,1.8353270516546194e-124,1.1669867035804517e-129,2.4328607580688028e-117,4.3458885139579538e-127,6.1206505278210455e-71
7e-15,0.003438086532740157,1.1640964435041818e-22,3.0831409245179348e-30,9.1331672885815448e-31,7.9808307913794207e-30,3.586076313190737e-38,0.0,0.0,1.1253398320204527e-20,1.816251662479005e-31,4.083947387751746e-35,2.0320637879602991e-41,1.8725013181267861e-45,4.3364814740451371e-54,3.134336423282498e-44,6.8988752751249366e-35,8.6540269011167546e-21,2.7691220352489154e-31,1.4119814872508496e-73,5.0629482880087571e-70,1.7541528766943936e-45,9.1030600668257462e-45,3.7592291202040823e-30,3.4407940665569121e-43,4.1007956694579725e-33,6.9072807034069786e-55,7.2188074496355735e-45,3.161786527039649e-26,6.9327986705781594e-30,2.8872670257950821e-19,6.3331785526219721e-41,4.7211895334204309e-55,8.7187618497981181e-52,3.6112840732562364e-40,2.6147834185064845e-67,1.0353648168366262e-50,6.2698108691285928e-28,4.6692265089818224e-38,6.7656610739166428e-39,4.8820485521953679e-39,6.8766498773039694e-26,4.0685312801081307e-50,2.6127234179564685e-54,1.7365382263753487e-47,1.1503537426594692e-43,1.6559786849958682e-37,1.4117555421755291e-51,4.5828783924537376e-53,1.6442075696953122e-52,1.6236653671682377e-78,4.5408937596280798e-71,5.9916398340665208e-100,4.5633547864205828e-91,3.6413599602904963e-49,8.8689710417425886e-46,3.0159343973940342e-54,6.404882952424071e-63,1.0803714115357994e-51,6.6408979793947353e-62,7.574893351815444e-67,3.5378241146986884e-35,1.2237863638785047e-36,3.1082087685229152e-45,6.478032216556564e-48,4.7237117640370569e-62,3.6498633840324057e-72,1.402563674888967e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,3.6028444222212134e-19,2.8872671519358817e-19,3.6028446025656242e-19,5.4256892041488487e-26,3.8810090051611847e-26,4.3480684796648072e-26,1.7819890482472009e-33,1.1462788422952155e-21,4.4668811680822811e-34,1.3413513762533958e-27,1.7358792440187536e-39,4.3512982049934722e-40,9.4091669602549264e-22,1.5592297300980041e-36,4.7045834872277293e-22,1.1010411529918825e-27,5.5052051623986368e-28,8.4774017095486271e-35,8.2580442036440833e-41,3.1619169008312766e-47,5.8361649194877327e-52,1.5813215405531577e-22,1.2489898997251834e-48,9.7306129212308018e-48,2.3813849001496641e-29,2.77255388165522e-38,1.8906486371959374e-35,1.279885429779942e-36,1.8388960255920575e-41,2.4111126018982925e-46,2.3163150843912844e-52,5.9736788115961428e-34,1.6760254822028953e-59,2.4357839014866014e-35,2.3727569168995199e-41,5.2088112302434475e-60,7.5647576211531949e-66,5.23537577614389e-50,3.7522210910463146e-30,2.4332520072470088e-35,2.3702910536757791e-41,8.069497461443208e-42,2.1723935282689248e-40,2.2449530701901795e-56,8.8381593322025212e-58,6.3606894020415132e-65,4.0027596960207533e-71,3.9588364854375178e-80,1.404373478785868e-60,1.8781088282003694e-62,2.7357360492922601e-65,1.046646295261112e-57,1.8040284746091927e-74,3.776595361776523e-77,1.8268988833750135e-35,7.0084457513866311e-39,1.6934159646049333e-51,5.9773432778031326e-60,6.3122203686315477e-59,1.968685220160015e-72,8.9257317566941785e-79,5.0289417562948211e-79,1.1946555327568274e-84,1.6834030328930948e-71,3.8414113928396966e-49,1.7817429569559413e-40,6.3377471708316458e-43,1.9252794173151531e-48,2.1589761448765349e-56,1.9412715173105616e-61,1.0316937415371948e-65,8.4626358648229962e-28,4.5055354188814494e-89,1.6336160726371787e-93,7.2290564829732255e-98,1.1449493535092858e-98,1.3996208941258008e-94,3.5843977655224952e-97,1.0825549043704926e-102,2.992279558030799e-108,3.6446272187421693e-54,3.584249329668865e-42,2.4891931530723285e-48,2.1811028320556599e-34,2.1427730985317612e-28,2.2377720094348838e-109,7.1938504397399653e-50,5.1471897523042313e-55,5.1471647252506928e-55,5.0665282486989719e-62,6.6855892598701229e-58,4.8465610661597239e-68,5.3177130992026639e-77,1.1304194818776439e-59,7.6163207792364346e-69,4.5044971801072816e-67,1.0713510766566814e-70,2.5015932939081926e-78,3.5514050706147157e-87,6.6685443976050432e-93,1.3166811461886245e-97,2.2183577122011741e-99,6.624473205067221e-117,1.5751696631420366e-121,8.7699904729675686e-110,5.8731307497613708e-119,9.1571587915286704e-69
1.5e-14,0.003438086532740157,2.4423310217149772e-22,7.958256853553156e-30,4.0405256880112979e-30,2.6563193013047013e-29,3.3351277954406003e-37,0.0,0.0,2.361007912323123e-20,8.0350997498761514e-31,1.8066884915301015e-34,1.8898068443955381e-40,1.7414908973974081e-44,4.0328747213030619e-53,1.3866303233179073e-43,3.0519742884904619e-34,1.815651569822888e-20,1.2250612163017785e-30,2.5319061836291667e-72,9.7374821466155248e-69,1.6314166643421656e-44,8.4659888647590144e-44,7.8867542754305003e-30,3.2000070080638728e-42,1.8141944283447774e-32,1.4446912710248687e-53,6.7136182002522565e-44,1.3987741476532144e-25,3.0670694799555675e-29,6.0575979574661714e-19,5.889973759248787e-40,1.8516771633557861e-53,1.6823038862428698e-50,6.9433317814080505e-39,5.8856802907405239e-66,9.6291022342678738e-50,2.7737679002088446e-27,4.3424733929548858e-37,6.2959503053565634e-38,4.5404047272915739e-38,3.0422291507010904e-25,1.8001719219660349e-49,1.0250290618247272e-52,3.3398217279855975e-46,2.2124982124797812e-42,1.5401375313527155e-36,2.7151738282067895e-50,8.8024453409865108e-52,3.1622432496653571e-51,1.2928722234443841e-76,1.7883815562150916e-69,4.5497005494955953e-98,2.0281328395734658e-89,7.0032251173755223e-48,1.7057367776390605e-44,1.1832222524834555e-52,2.5125995309098334e-61,4.2402130133288513e-50,5.2662455738151273e-60,2.9483208537258325e-65,3.2902420266578552e-34,1.1377860774199303e-35,5.9763984131037394e-44,1.2463952476288327e-46,1.8531657935178608e-60,5.8221857550824664e-70,1.8021379222456309e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,7.5589074352709751e-19,6.0575985155128767e-19,7.5589082331143319e-19,2.4003242850945321e-25,1.7169580926519983e-25,1.9235849963475274e-25,1.6572801797031963e-32,2.4049347846793255e-21,4.1542771818206753e-33,5.9341227716763391e-27,3.3385442926463385e-38,8.3686731849727192e-39,1.974077573098643e-21,1.4501093380276556e-35,9.8703878969051004e-22,4.8709944566652009e-27,2.4354966679426396e-27,7.8841056739022328e-34,1.5882307287823746e-39,1.2404653311382387e-45,4.6293588617513588e-50,3.3176740090189193e-22,2.5505966296273899e-47,4.052474177546289e-46,1.0535244338577342e-28,2.5785265360919602e-37,1.7583311178059576e-34,1.190314830812129e-35,1.7102152335253011e-40,4.6372214736141661e-45,9.0874720271682404e-51,5.555606761950072e-33,1.3294876108841853e-57,2.2653161767197094e-34,4.5634162016553136e-40,4.1318350240595948e-58,1.2070736057533335e-63,2.0539523692549152e-48,1.6599840268427624e-29,2.2629608429906079e-34,4.5586735100095857e-40,1.551971859326573e-40,2.0150436917100295e-39,1.8199794580680451e-54,1.441254189291357e-55,2.0805842991879182e-62,2.6225251114004363e-68,5.1914068572449223e-77,2.2114348636576788e-58,5.9240783897548367e-60,1.7284496022074996e-62,4.1056333254122595e-56,5.7623255489677401e-72,2.4162739529684287e-74,1.6990499554506704e-34,6.5179763836243862e-38,3.2569387800176327e-50,2.3450906466413213e-58,2.4843068406870913e-57,2.4895853853430403e-69,2.2579816876187093e-75,1.2720028287518884e-75,5.162693038623012e-81,1.3389049839951536e-69,1.5070667211569813e-47,1.651257001820354e-39,1.2151022857503052e-41,7.5533057749121003e-47,1.7125616018712686e-54,3.0973887450817127e-59,3.3020607598359624e-63,3.7438699691597292e-27,1.1820647952866467e-85,8.5730455599051634e-90,7.5602670725399462e-94,1.2009289680363934e-94,7.3454557255382738e-91,1.8811498143955038e-93,1.1363534388635093e-98,6.2817533575271067e-104,1.4234242589534567e-52,6.893432273052417e-41,9.7656647730321252e-47,2.0284628383607016e-33,9.4796154536702409e-28,4.6981714231655929e-105,6.6903189386923484e-49,9.8986725252351063e-54,9.898574351548684e-54,1.987479143105339e-60,1.2857976690999812e-56,3.8440127057555132e-66,8.4841966295093643e-75,2.1749841682325289e-58,2.9892353064730062e-67,1.7671845334912236e-65,3.6061111758797494e-69,3.2804559178298121e-75,9.3177568971234069e-84,3.4988500238083809e-89,1.1829521056749317e-93,3.3562415311675152e-95,2.002187552552994e-112,9.4850498631682141e-117,2.6537810383000323e-105,3.5544413767987038e-114,3.1591680413568555e-67
3.1e-14,0.003438086532740157,4.9988341770612635e-22,2.2299440984152358e-29,1.684171422040916e-29,9.3988249414083376e-29,2.8148583071086056e-36,0.0,0.0,4.8323465807536249e-20,3.3491710152982862e-30,7.5301852908638264e-34,1.5949100347025096e-39,1.4698644826596343e-43,3.4035169286966756e-52,5.7797150055929945e-43,1.2720440644827443e-33,3.7161579229967637e-20,5.1062810819119134e-30,4.3321428125805184e-71,1.6555959336252769e-67,1.376923608933621e-43,7.1452348703446042e-43,1.6141016240986354e-29,2.7008073340110169e-41,7.5618970697891053e-32,2.8455209585329226e-52,5.6662693886604138e-43,5.8303317460628642e-25,1.2784072719875234e-28,1.2398255232692272e-18,4.9711264967371004e-39,6.3174472815541858e-52,2.878627110608213e-49,1.1798130854757906e-37,1.5823836012214465e-64,8.1269724143509633e-49,1.1561575230549228e-26,3.665049123059128e-36,5.3200000225942728e-37,3.8321681333823706e-37,1.2680533075211035e-24,7.5039128663141483e-49,3.4992600275594677e-51,5.6785641442805788e-45,3.7619693373474503e-41,1.2999503293660347e-35,4.6164008071837053e-49,1.4927197058506467e-50,5.3765305485454643e-50,8.9121907669310285e-75,6.1517872203965584e-68,3.1703236370633582e-96,7.2131965447963426e-88,1.1907317149172654e-46,2.9001932974761068e-43,4.0393345925757287e-51,8.5761956880284778e-60,1.4486409879084089e-48,3.6007637425183052e-58,9.9092990944256431e-64,2.7769576794359975e-33,9.5969626643452313e-35,1.0156181897653123e-42,2.1208311112363591e-45,6.3259104722250849e-59,7.9700793893882074e-68,2.3292044027275135e-68,0.88168480800000004,0.0,0.0094599999999999979,0.10885,0.001,1.5471028991111857e-18,1.2398257558726304e-18,1.5471032316658855e-18,1.0004963271271329e-24,7.1565770188177664e-25,8.0178321303020904e-25,1.3987367098497473e-31,4.9222368740376418e-21,3.5061931054141461e-32,2.4734325815552709e-26,5.6762565040150867e-37,1.4228585632298485e-37,4.0403914570010291e-21,1.2238840307886934e-34,2.020195741593651e-21,2.0303055948856494e-26,1.0151523244792872e-26,6.6541111763000558e-33,2.7003248383496589e-38,4.2344785394092354e-44,3.1670240142817743e-48,6.7903771102401127e-22,4.4667082981538248e-46,1.4258148852186034e-44,4.3912707266095355e-28,2.176271256717169e-36,1.4840160475223922e-33,1.0046194329296238e-34,1.4434312132227693e-39,7.8843895268203168e-44,3.1022785215944141e-49,4.6888790244139996e-32,9.095686783143753e-56,1.9119090198566129e-33,7.7587787557148505e-39,2.8268028676597776e-56,1.653363292802316e-61,7.011682161540465e-47,6.919113132791147e-29,1.9099200864732363e-33,7.7507144704189669e-39,2.6386887201245642e-39,1.6919350693736974e-38,1.195664982211835e-52,1.8965082937253337e-53,5.4794821970931693e-60,1.3818640268513373e-65,5.4719438612389933e-74,2.9515985245655011e-56,1.5776966916019012e-57,9.2083740782772523e-60,1.4011618147054447e-54,1.5728238728519018e-69,1.319396165141381e-71,1.4339949593406657e-33,5.5011455406286988e-37,5.5377188235767181e-49,8.0058827068234732e-57,8.53424011254804e-56,2.653058348881861e-66,4.8112004580176952e-72,2.7095115058519906e-72,1.7026744272363224e-77,9.2150793113104694e-68,5.1447306947315728e-46,1.3841428044075517e-38,2.0532583192552539e-40,2.5785199013357673e-45,1.1716200790582922e-52,4.2420107510846113e-57,9.0493978425819026e-61,1.5605098842102753e-26,2.4919201631789323e-82,3.614383670983115e-86,6.3283755177392473e-90,1.011128959886727e-90,3.09716124197283e-87,7.9316980113983316e-90,9.5822255217934582e-95,1.059248895613444e-99,4.816105467763354e-51,1.1720326961723081e-39,3.3337656448790481e-45,1.7120131997739677e-32,3.9512579107009557e-27,7.9234551183347e-101,5.6464577142402345e-48,1.6827547902226531e-52,1.6827212849263544e-52,6.7831953026561478e-59,2.1860910007755587e-55,2.6292465127971961e-64,1.1618221438558039e-72,3.7009587153853842e-57,1.0212547971593923e-65,6.0325370516311548e-64,9.5986695462115394e-68,3.4577275688709358e-72,1.9644310604966276e-80,1.4745051938529415e-85,7.742416505597268e-90,3.9810504756016085e-91,4.7465443939873423e-108,4.4627967741184254e-112,6.2956925774498381e-101,1.6864709352198349e-109,8.6959917374825244e-66
