Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842),S(3942),S(313),S(1908),S(850),C3H6O(87),S(756),S(4205),S(4320),S(4361),C3H6(89),S(2810),S(4680),S(5093),S(5094),S(4665),S(4674),S(5273),S(5708),S(2013),S(771),S(737),S(5810),C4H9(129),S(5714),S(2023),S(6093),S(6092)
0.0,0.002504146098545959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002504146098545959,7.6850235246152927e-30,1.4920386128517221e-38,3.6422659977177587e-37,2.5879527271091672e-38,2.6080303764479535e-45,0.0,0.0,4.0553748697242557e-25,1.2459657830811547e-37,3.1253923716755035e-44,4.1343418351086347e-51,1.9621395001199123e-54,3.7008596970624161e-68,4.6194861002667013e-56,5.0519303299221734e-44,3.4818504497535374e-25,3.6299179352555441e-37,-4.5258442729634039e-93,5.2222728243105352e-89,1.2617591870037826e-58,9.9558941673105973e-59,1.0271590293464126e-38,4.978913324421958e-51,7.1176984572959657e-40,3.8000480651927229e-68,5.7643320438265574e-57,5.4737625209397591e-34,1.1935341746025637e-37,1.6936014893880947e-25,4.1389404561575383e-50,1.0167021339015305e-68,1.7956425808189618e-64,1.080114673323934e-50,1.3763292992403663e-83,1.194014035992514e-62,1.0884296931784157e-32,1.4798497875899241e-44,3.7661463353679703e-47,2.8400841955005955e-50,1.4712929551527505e-32,2.0855737977086783e-66,1.291209707925911e-68,6.6719670077218137e-61,5.0940243437705946e-54,1.2770740293511072e-46,6.4458300386624938e-64,6.4574102377210723e-66,3.3363690160052204e-65,5.3422010328912658e-98,1.7519101092688859e-89,-1.28515316390359e-127,-3.2798191572634034e-122,1.0642618365444872e-61,3.4114560515820284e-59,8.6204174205133771e-68,1.1133654174663089e-77,1.2405958826936809e-63,8.476723163688575e-76,1.3113309881152233e-82,2.4895052400799664e-43,1.2729861860360126e-46,1.0660559896176114e-56,2.6948425352209166e-58,1.4089215025231706e-75,1.3752926962256693e-87,-4.3417214245724365e-89,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.7835561503806163e-25,1.6936015694714474e-25,1.7835561698355432e-25,7.5733086587413984e-33,5.6312363862949149e-33,7.1913449037861851e-33,2.9251216263861907e-42,2.4803377792163437e-26,1.1061179824966921e-42,8.1292586645119691e-33,9.5870290431831334e-49,3.6252800966531185e-49,2.0964760381248101e-26,4.3288611483452733e-43,1.048238019078649e-26,6.8711593028726832e-33,3.4355796446635726e-33,7.6929278355664345e-42,2.521342081729899e-48,4.0588489153730501e-58,3.7413031937345009e-64,1.109578778596429e-27,1.3834257867960586e-57,1.5352426416557977e-57,4.7114763232663683e-35,2.5072756778459954e-45,9.1520698574575884e-43,3.6589184546692721e-43,1.582140421767531e-51,2.052434846927729e-57,6.7268151516884312e-64,6.2297221617062052e-43,7.5313230012251907e-73,4.0866221276237857e-43,1.339382426837105e-49,5.6007174455929603e-74,2.7855398354276203e-80,1.4315903518516455e-59,1.7583183000815209e-36,4.0929677805135634e-43,1.3414622028298842e-49,4.8838226214213149e-51,4.378773110005695e-50,1.4097490625651294e-69,7.6222192175504944e-72,1.5343320656643478e-79,3.434478651473742e-87,1.3026943162896247e-97,3.4982885149370276e-76,4.580354749296381e-79,6.1435268520573741e-83,1.3820030035458197e-71,2.5675391361937606e-92,3.8850607508773819e-96,8.7138847575975516e-44,2.8555467658108533e-50,5.9703073702181379e-61,2.1965935847849339e-70,3.61458052178164e-72,1.2366755379885227e-90,3.3780945314563903e-98,2.5415894320551347e-98,1.3481629614100964e-105,3.6283810898095884e-89,1.786766398336975e-59,3.7008749922886748e-50,9.1688272582378641e-54,5.1420479569614539e-59,2.9486112922360479e-70,2.1566330857986986e-76,5.7332419286461854e-82,8.4710335056266244e-36,3.8814707776166647e-110,9.7940059513169009e-116,1.4153202196385353e-120,1.8734914231279776e-121,1.0180869601591925e-117,8.3262881166872644e-121,7.7540126318161512e-127,2.1091995463600238e-133,7.2202648399340802e-67,3.506515677342954e-54,1.9759127797586245e-59,2.6326098002367113e-44,8.032419435453316e-38,1.2280890825707321e-134,1.4930316491395127e-61,2.8560599296491441e-67,2.8560597895971339e-67
3.0000000000000002e-15,0.002504146098545959,2.5250790687602978e-29,5.5419924350999025e-38,2.3934890442436316e-36,1.3631568324363824e-37,2.4590000406001408e-44,0.0,0.0,1.3324803160450055e-24,8.1877751505224527e-37,2.053822253327552e-43,3.8980840815153188e-50,1.8500169726201837e-53,3.4893713762760084e-67,3.0356619252813892e-55,3.3198281408930393e-43,1.1440365406100775e-24,2.3853746107720281e-36,2.6767236895502386e-91,6.4159338466361516e-88,1.1896586556074875e-57,9.3869829688422821e-58,3.3749241827220944e-38,4.6944039460779844e-50,4.6773446354297295e-39,4.6916907161114911e-67,5.434940850951767e-56,3.5970438073852953e-33,7.843224269670188e-37,5.5646901081778481e-25,3.9024292283682877e-49,1.53955280341535e-67,2.2060939939136268e-63,1.3269718154120641e-49,1.8441249112118171e-82,1.1257929223906402e-61,7.1525378861732181e-32,1.3952869301801649e-43,3.5508884300930588e-46,2.6788967440033036e-49,9.6684961844048836e-32,1.3705210334381429e-65,1.9557614545612415e-67,8.1995791467349234e-60,6.2583728907532909e-53,1.2040984020063338e-45,7.9191616954896152e-63,7.9331577606854578e-65,4.098967223240879e-64,9.6163619226341983e-97,2.6530230200925666e-88,6.8664230515312846e-126,1.5342577686360563e-112,1.3082971738537794e-60,4.1925421972656929e-58,1.3057122754400334e-66,1.6859524488573394e-76,1.8785986705492969e-62,1.5257895645055662e-74,1.9855603472263199e-81,2.3472477339121464e-42,1.2002132509115317e-45,1.3097128019023085e-55,3.3107675480462526e-57,2.1335046511562011e-74,2.8684341934465489e-86,2.5844735842300407e-87,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,5.8602556734921804e-25,5.5646906344398474e-25,5.8602558013388469e-25,4.976745596913168e-32,3.7005267169629819e-32,4.7257408486701836e-32,2.7579714841075503e-41,8.1496786007845674e-26,1.0429111197010964e-41,5.3420834937369399e-32,1.1778348858029079e-47,4.4539151456491381e-48,6.8884190107209839e-26,4.0814972433227354e-42,3.4442095054673494e-26,4.5153326057245644e-32,2.2576662964765607e-32,7.2533303149774523e-41,3.0976483006542538e-47,6.1462551359319594e-57,6.7343440959404917e-63,3.6457587160636373e-27,1.8869893354913531e-56,2.5327079030261244e-56,3.0961129648768516e-34,2.3640027567164877e-44,8.6290932545833131e-42,3.4498370537547846e-42,1.4917359267861006e-50,2.5215671971660363e-56,1.0186334450538982e-62,5.8737372246785589e-42,1.3556397276298688e-71,3.8531000856995077e-42,1.6455267251754967e-48,1.0081302746444697e-72,5.8098458703495731e-79,2.1678365436525658e-58,1.1554661742431798e-35,3.8590831232300393e-42,1.6480818765486197e-48,6.000124002497902e-50,4.1283367814888522e-49,2.7262990462280889e-68,1.6918306718417971e-70,3.8439897643323461e-78,9.585740846886141e-86,4.008060288721271e-96,7.2951216492094371e-75,1.0860095024590306e-77,1.6321691138613369e-81,2.0927377430318865e-70,6.0886298814955905e-91,1.0323001356649941e-94,8.2159484074998811e-43,2.6923797342152097e-49,7.3349482307577017e-60,3.3262699823353393e-69,5.4735454859909642e-71,3.6388486608742975e-89,1.0905001174031239e-96,8.2046254828452382e-97,4.7090112936793551e-104,6.5308031083289672e-88,2.7056744268602415e-58,3.4891439002028336e-49,1.1263933753098808e-52,7.7865291684389443e-58,5.3074993686742306e-69,4.4981180874725916e-75,1.3595967472874666e-80,5.5666789615087305e-35,1.3051290782458307e-108,3.5730196164991213e-114,5.5676671466782268e-119,7.3700889503900468e-120,3.714159879187648e-116,3.0375749620620267e-119,3.0503419239603683e-125,8.8999785174129253e-132,1.0932800989903006e-65,4.3080044403904585e-53,2.9920962657327477e-58,2.4821746747041612e-43,5.2784462075489773e-37,5.1820478065094719e-133,1.4077138130484022e-60,3.5088695929073219e-66,3.5088693808287984e-66
7e-15,0.002504146098545959,5.5990877950562228e-29,1.6404322515147997e-37,1.3008091218185775e-35,6.3225979976701782e-37,3.9716572175848997e-43,0.0,0.0,2.9546302769972437e-24,4.4498778153255589e-36,1.1161829224933681e-42,6.295853566264004e-49,2.9880537138985383e-52,5.6357061857886113e-66,1.649814958129401e-54,1.8042127292658486e-42,2.5367764470418543e-24,1.2963991304160654e-35,5.164302813303146e-90,3.2452559528002881e-86,1.9214788114700747e-56,1.5161355937637476e-56,7.4833543577830615e-38,7.5821729723254955e-49,2.5420348977971636e-38,2.5130914563058492e-65,8.7782412485711236e-55,1.9549146354681481e-32,4.2626208024911206e-36,1.2339092241086138e-24,6.3030093795159446e-48,2.5419763039482085e-65,1.1159874064637749e-61,6.7104174097989492e-48,3.3726161693333726e-80,1.8183282281029438e-60,3.8872485061203849e-31,2.2535996020776659e-42,5.7344894609831398e-45,4.3261753798988126e-48,5.2546161546224079e-31,7.4484872996138928e-65,3.2299767300337497e-65,4.1472397481158801e-58,3.1655730966334266e-51,1.9448018243774852e-44,4.0056168781085098e-61,4.0112939599047715e-63,2.0733122356163073e-62,5.3578379287068402e-94,4.384710692810261e-86,2.5066351422839877e-123,1.4413152040745569e-110,6.6162601680749264e-59,2.1205323156918571e-56,2.1564093124571742e-64,2.7843442255162282e-74,3.1020806132167329e-60,8.4927179847227842e-72,3.2749976431066624e-79,3.7911597867491452e-41,1.9380693933962358e-44,6.6239131538630855e-54,1.6743956722835944e-55,3.5233784119432836e-72,5.5144194381392928e-83,2.8942015960915271e-85,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.2994478368192758e-24,1.2339095101204637e-24,1.2994479063011458e-24,2.7047527124907548e-31,2.0111556434596032e-31,2.5683371061753017e-31,4.4545368608452304e-40,1.8071009257419072e-25,1.6844576846773957e-40,2.9033035181240521e-31,5.9576464655150241e-46,2.2528499893251998e-46,1.527430588919777e-25,6.5922303743014942e-41,7.6371529451800075e-26,2.4539828114827635e-31,1.226991395427568e-31,1.1715203104994531e-39,1.5668304386239303e-45,1.0150554104999856e-54,3.7493028686120556e-60,8.084072851766185e-27,1.3373567554235613e-54,5.9617990968954282e-54,1.6826699214264723e-33,3.8182222595430368e-43,1.3937275538579809e-40,5.572004416526348e-41,2.4094317902018538e-49,1.2754705007453418e-54,1.6823181800034088e-60,9.4869635342909976e-41,7.5476287006133101e-69,6.2233289308658484e-41,8.3232882172480649e-47,5.6128384362109302e-70,1.1172082885510368e-75,3.580195722056682e-56,6.2797026152327992e-35,6.2329923449508698e-41,8.3362124086242388e-47,3.0349407814807186e-48,6.6646236652788477e-48,2.1576895617536014e-65,4.6681615873325765e-67,3.7591347892452001e-74,3.3659039042533295e-81,5.1067760137116255e-91,1.397552929322236e-71,7.3174784315409988e-74,3.9260470999119111e-77,3.4559377690150101e-68,4.117835078484781e-87,2.4924569731738043e-90,1.3270000345589963e-41,4.3487058669459457e-48,3.7101141592619786e-58,5.4933587757414108e-67,9.0405453757995534e-69,3.1612470931573827e-84,3.4538596888473663e-91,2.5984810866956826e-91,4.5191604667430463e-98,3.6357112024436195e-85,4.4684368519489583e-56,5.6317606044416554e-48,5.693660070934135e-51,1.2859511701513947e-55,2.9549196643087395e-66,8.649416966495572e-72,9.198881481614596e-77,3.0253682958799522e-34,6.0863680794656623e-103,6.1427259234580694e-108,3.5496999820334315e-112,4.6999209376672188e-113,6.3857481321376245e-110,5.2224297209020597e-113,1.9453897337203142e-118,2.1166372710073188e-124,1.8037318140557476e-63,2.1790455112653523e-51,4.9414695524962081e-56,4.0090840442570154e-42,2.8687177588098242e-36,1.2324518491426151e-125,2.2736452131056785e-59,1.7748106259245462e-64,1.7748102756806577e-64
1.5e-14,0.002504146098545959,1.1747103507702192e-28,5.0586880092075739e-37,5.7547785160924206e-35,2.6230502522073603e-36,3.6937151091752569e-42,0.0,0.0,6.1989302321517793e-24,1.9686259573529931e-35,4.9378108271824604e-42,5.8550535121559383e-48,2.7789401746018997e-51,5.2410830006355763e-65,7.2987717797826144e-54,7.9815307114857101e-42,5.3222555638010864e-24,5.7352689109902415e-35,9.2601408275836804e-89,6.2414482031289416e-85,1.7870110810368162e-55,1.4100281523415984e-55,1.5699690531908206e-37,7.0515621355442115e-48,1.1245960696443287e-37,5.2365173476264834e-64,8.1639119813328536e-54,8.6485388400427457e-32,1.8857826469739081e-35,2.5887886771453584e-24,5.8619095343052457e-47,9.9693043105402502e-64,2.1466681834539389e-60,1.2901322026542675e-46,2.2609997653540807e-78,1.6910910167570824e-59,1.7197184855208217e-30,2.0958896247112337e-41,5.3321130024872846e-44,4.0239988589435604e-47,2.3246412043094245e-30,3.295210133437149e-64,1.2673610064950548e-63,7.9773058335253051e-57,6.0882361382903177e-50,1.8087028644672754e-43,7.7038440471387985e-60,7.7107232059447093e-62,3.9875201053897554e-61,4.2545229915512898e-92,1.7220608695895934e-84,1.9034061210457125e-121,6.4538687564910992e-109,1.27264518717608e-57,4.0788882283625812e-55,8.4612100051736864e-63,1.0923518120933633e-72,1.2167676539793273e-58,6.734428925424474e-70,1.2824875717691171e-77,3.5258483484849479e-40,1.8017746393266818e-43,1.2737239909101737e-52,3.2196232130850511e-54,1.3822340760235654e-70,8.7960793276369086e-81,1.970636618011812e-83,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.7262918903867489e-24,2.5887899424609954e-24,2.7262921977744357e-24,1.196582357994459e-30,8.8973512366577798e-31,1.1362321067901066e-30,4.1427956171553135e-39,3.791361849026943e-25,1.5665746374442558e-39,1.284419471254508e-30,1.1458109743915977e-44,4.332819079030116e-45,3.2046035676054553e-25,6.1308890544565012e-40,1.6023017840598762e-25,1.0856403052838638e-30,5.4282014304992988e-31,1.0895323163944179e-38,3.0134196541963884e-44,3.9822784879806652e-53,2.9740716569554268e-58,1.6960698631975777e-26,2.8386603502317116e-53,2.579757462948787e-52,7.4441304964227963e-33,3.5510177910082156e-42,1.29619021937836e-39,5.1820611652699612e-40,2.2408930088478215e-48,2.4531437317024008e-53,6.6003361662061241e-59,8.8230365046285003e-40,5.9872462317349185e-67,5.7877958700249836e-40,1.6007838772473197e-45,4.4524456566415889e-68,1.7827257971447941e-73,1.404592034693515e-54,2.7781368701396707e-34,5.796782883356965e-40,1.6032695060966839e-45,5.836977141314223e-47,6.1934656972444824e-47,1.8470376268659149e-63,8.0359163725921086e-65,1.2978435034561735e-71,2.327460295332922e-78,7.0675336670648238e-88,2.2183631259010895e-69,2.328755594462361e-71,2.5026965969211609e-74,1.3557107107619131e-66,1.3172876624386636e-84,1.5970909650347861e-87,1.23413475789408e-40,4.0445307636578245e-47,7.1355159369226799e-57,2.1551709871630354e-65,3.5473527444246627e-67,4.0334489918342843e-81,8.8161721621527251e-88,6.6323884918630131e-88,1.8600656752720638e-94,2.8842995459706198e-83,1.7530683189879267e-54,5.232201440672161e-47,1.0939491723450772e-49,5.0450838052445713e-54,2.3439443837906552e-64,1.3801242341619324e-69,2.944361539660907e-74,1.338422416034141e-33,1.6852362752819824e-99,3.4020713382219161e-104,3.930772451915039e-108,5.2061016208600026e-109,3.5369498050454777e-106,2.8925579015106704e-109,2.1551808674276342e-114,4.6898394976139984e-120,7.066061261282869e-62,4.1908712285798471e-50,1.9386527625812572e-54,3.7285173338686756e-41,1.2691185272583293e-35,2.7308421367779517e-121,2.1144949428225372e-58,3.4133591953025048e-63,3.413357821245486e-63
3.1e-14,0.002504146098545959,2.404312797321099e-28,1.6878355748987889e-36,2.3986907412568557e-34,1.0600237773081675e-35,3.1174885657957867e-41,0.0,0.0,1.2687530275460897e-23,8.2055748374372211e-35,2.058016659927055e-41,4.9413101887588677e-47,2.3454113394635835e-50,4.4230851530500076e-64,3.0422469659696885e-53,3.3265909435594863e-41,1.0893211012903666e-23,2.3905589595473279e-34,1.5843348124042178e-87,1.0611770428381379e-83,1.5082340262405292e-54,1.1900508821543186e-54,3.2130266443787452e-37,5.9515054316424628e-47,4.6875102684550557e-37,1.025643199025239e-62,6.8903002275428165e-53,3.6048582683766439e-31,7.8602629559484376e-35,5.298543689044797e-24,4.9474298447785357e-46,3.4009523244524838e-62,3.6509351064624582e-59,2.1919813422990007e-45,1.4783293264394045e-76,1.427299106334548e-58,7.1680831221994149e-30,1.7689269855825206e-40,4.4985221385852986e-43,3.3972946155148717e-46,9.6895000890593009e-30,1.3734998309583486e-63,4.3277467523569318e-62,1.3567261974569011e-55,1.0351406041697544e-48,1.5265434259087392e-42,1.3098248534818805e-58,1.3096387709061499e-60,6.7796742806279236e-60,2.9168413500887034e-90,5.8911903077911076e-83,1.326367637338348e-119,2.326784940163826e-107,2.1644322348186219e-56,6.9370910810139882e-54,2.8893132813913355e-61,3.728967715091574e-71,4.1520718947643944e-57,4.604198152552631e-68,4.3621374720802099e-76,2.9758080247179088e-39,1.519591430441e-42,2.1648520470028293e-51,5.4718061194820103e-53,4.7181670812759813e-69,1.2039975681980063e-78,1.8734154353843441e-81,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,5.579978056032452e-24,5.2985489630936156e-24,5.5799793372768166e-24,4.9875610213050609e-30,3.708569368548916e-30,4.7360108037273816e-30,3.4965008142836418e-38,7.75986286354037e-25,1.322182134114835e-38,5.3536669925928897e-30,1.9481350866772703e-43,7.3667631587158206e-44,6.5589319370312947e-25,5.1744457526981834e-39,3.2794659695875995e-25,4.5251234846239747e-30,2.2625616613560183e-30,9.1955762745275733e-38,5.1234730475183587e-43,1.3594468291614256e-51,2.0346846283540044e-56,3.4713940227599833e-26,5.0745573414883636e-52,9.2682768610219998e-51,3.1028418129341838e-32,2.9970523781182305e-41,1.0939782181206723e-38,4.3736388546192264e-39,1.8914364815938198e-47,4.1711653605336524e-52,2.2533492957671662e-57,7.4465994336830621e-39,4.0964160134256895e-65,4.8848625265004719e-39,2.7216848776003601e-44,3.0463132195947726e-66,2.4419814936913263e-71,4.7949478491715441e-53,1.1579727694659845e-33,4.8924473140479478e-39,2.7259109000198141e-44,9.9241458318858918e-46,5.2194024852376624e-46,1.2770631602722199e-61,1.1128055653295742e-62,3.5970414088863308e-69,1.2905973455881913e-75,7.8394240445442539e-85,3.0071996215302443e-67,6.3103751307388922e-69,1.3566957849996413e-71,4.627182777477526e-65,3.6063757953493382e-82,8.7471260350652322e-85,1.0416074603212207e-39,3.413830635834056e-46,1.2131966165619359e-55,7.3572596985382446e-64,1.2113501792788294e-65,4.3736180863626782e-78,1.9117074250123992e-84,1.4380083126660128e-84,5.8124931356605108e-91,1.9738366447826215e-81,5.9845582727320372e-53,4.4069755035112137e-46,1.8563045177367654e-48,1.722277052329408e-52,1.6035939695222109e-62,1.8903315042955789e-67,8.0699233137442078e-72,5.5787727573303524e-33,3.7388420821864755e-96,1.5094277516803034e-100,3.4854305676271398e-104,4.6191562323524678e-105,1.5695220028890557e-102,1.283527763152371e-105,1.9126860472596577e-110,8.3238171430302398e-116,2.4051746665234313e-60,7.1254114126945318e-49,6.6181202539153616e-53,3.1468525907165428e-40,5.2898883391012226e-35,4.8472043848409352e-117,1.7845677150118447e-57,5.8032558742192042e-62,5.8032511837090676e-62
6.300000000000001e-14,0.002504146098545959,4.8635149065099168e-28,6.045029418743361e-36,9.7747879798998108e-34,4.2537021186161183e-35,2.5514924877582677e-40,0.0,0.0,2.5664730894077818e-23,3.3438163234419705e-34,8.3853231417823275e-41,4.0436285777098857e-46,1.9195753024096363e-49,3.6194326989453707e-63,1.2397257896781135e-52,1.3554012259260193e-40,2.2035110773456462e-23,9.7416518303988899e-34,2.6173810932040459e-86,1.7409435477351025e-82,1.2344064701285857e-53,9.7397435490277173e-54,6.4983034662444418e-37,4.8709795534215326e-46,1.9101847358621391e-36,2.1246524938918205e-61,5.6392882760587139e-52,1.4689969734285414e-30,3.2030945148458619e-34,1.0718038136192307e-23,4.0491810256861941e-45,1.1157104274414141e-60,5.9934043098154932e-58,3.5911666313184901e-44,9.6024118915061041e-75,1.1682009696344315e-57,2.9210310672838685e-29,1.4477693700995354e-39,3.6789040662449787e-42,2.7822154998207997e-45,3.9485173331804355e-29,5.5970777170457026e-63,1.4225419391157547e-60,2.2271903048880475e-54,1.6982707547160726e-47,1.2493942779701243e-41,2.1489019328818719e-57,2.1441686701528003e-59,1.1122760765644242e-58,1.9256247107358851e-88,1.9434992871489503e-81,8.8104724855114106e-118,8.0322193424270901e-106,3.553123309475082e-55,1.1387850593488399e-52,9.4972789811019283e-60,1.2249525886693609e-69,1.3628818920683285e-55,3.0227465434457821e-66,1.4226230191832286e-74,2.4355326344563687e-38,1.2419048894105364e-41,3.5491702027115325e-50,8.9696319108347714e-52,1.5496560045744853e-67,1.5813864935513341e-76,2.1847910278730746e-79,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.1287342621377465e-23,1.0718059628175163e-23,1.1287347842510633e-23,2.0324565627843047e-29,1.5112612494294428e-29,1.9299485711571772e-29,2.861675398865662e-37,1.5696781565227138e-24,1.0821268075836231e-37,2.1816350683516114e-29,3.1961203905068436e-42,1.208595276271149e-42,1.3267518324846519e-24,4.2349772761042249e-38,6.6337591667917355e-25,1.8440011770409317e-29,9.2200052226294202e-30,7.5259809126960441e-37,8.4055477327575364e-42,4.4658269630814649e-50,1.3376080128861127e-54,7.0220383559562559e-26,8.5417024855993831e-51,3.1259842468399048e-49,1.2644240478635476e-31,2.4529222380388197e-40,8.9535452088931867e-38,3.5795643277028865e-38,1.5482438297167899e-46,6.8441263536411008e-51,7.4034108513282973e-56,6.0945874483058156e-38,2.6933841418128278e-63,3.9979477788102582e-38,4.4651905897705124e-43,2.0029346656152876e-64,3.2121567306406566e-69,1.5751783181481115e-51,4.7187782379429607e-33,4.0041551260066093e-38,4.4721234866465878e-43,1.6281533621924479e-44,4.2590019438768256e-45,7.9818464622986063e-60,1.392124555679124e-60,9.0032923409934842e-67,6.4619113411374872e-73,7.8510282448244806e-82,3.8752438882747456e-65,1.6232118234968516e-66,6.9800970070147379e-69,1.519478507141568e-63,9.4661204454132469e-80,4.5923052871866242e-82,8.5249836653350636e-39,2.7944473300758986e-45,1.9903740072955898e-54,2.4169254621796589e-62,3.9817888724513954e-64,4.5006065445545061e-75,3.9330216386709804e-81,2.9577845152268925e-81,1.5339548183462115e-87,1.2983904217298806e-79,1.9659708854949396e-51,3.5922746625122461e-45,3.0335636166029993e-47,5.6578409880996393e-51,1.0542146380190956e-60,2.4860868596915829e-65,2.1229720849986398e-69,2.2733767252940711e-32,7.4888107909759029e-93,6.0452618521501882e-97,2.7876292614122373e-100,3.6989925769498145e-101,6.287950636155986e-99,5.1418142191802719e-102,1.5324423014209968e-106,1.3336290663343983e-111,7.8555669593714e-59,1.1689961571380386e-47,2.1741142764431376e-51,2.5755106510911914e-39,2.1556435712363934e-34,7.7671951858958026e-113,1.4604690335888568e-56,9.5201349887645041e-61,9.520119581369302e-61
