Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842),S(3942),S(313),S(1908),S(850),C3H6O(87),S(756),S(4205),S(4320),S(4361)
0.0,0.0033159672073224127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0033159672073224127,1.3049461179771166e-23,2.8780447894201882e-31,2.1800256125287884e-32,5.0100177633003222e-31,2.0621622952228896e-40,0.0,0.0,1.4196567279275871e-21,4.6603910811125633e-33,9.2667600573444352e-37,1.1181868871612272e-43,1.0843164506553985e-47,2.073839294344238e-56,6.608574967096617e-46,1.5644320569759336e-36,1.0939472288154343e-21,7.1762880641942636e-33,-7.785807233022326e-77,3.5677257297666612e-74,5.7773301386594058e-49,4.0018702047688557e-47,4.0328458929486073e-31,2.0702222091340633e-45,1.0346460509187678e-34,7.7131673065333367e-58,3.4716837384294781e-47,7.0768163353068332e-28,1.6409934498864339e-31,3.3418592293082687e-20,3.5352252105588633e-43,1.4965503925895149e-58,1.0585275073078647e-54,4.8460408739799609e-43,2.8476194497502328e-70,5.288258765692285e-53,1.7172922707144471e-29,2.9817122926039122e-40,3.9603916899353018e-41,2.4832573274715657e-41,1.6917695515914106e-27,6.7253464362650824e-52,7.7243694838372337e-58,2.0473058513576621e-50,1.5544629908855832e-46,9.1289176878804469e-40,1.7814519846003145e-54,5.5190194968600144e-56,1.9904038614874309e-55,1.0514416708985561e-82,1.1604769358198403e-74,-1.1023686458775045e-105,-1.1135318034134113e-99,4.5646049557606482e-52,1.0503927551659591e-48,9.4179427268194991e-58,1.9658292514519821e-66,3.5587429164809293e-55,5.5037112281234292e-66,2.1838979856140238e-70,2.0442462468222567e-37,6.4773029336255109e-39,3.9374172299079654e-48,8.8537682886529819e-51,1.5457650192185101e-65,7.5657025390954467e-77,-3.7375262889773751e-77,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.1607016224549668e-20,3.3418592645037886e-20,4.1607016674920224e-20,1.3260600172257696e-27,9.4901778161678995e-28,1.0650862183854829e-27,9.7921745989253032e-36,1.432542356757558e-22,2.4684492412054534e-36,3.5456584084865321e-29,2.4236425587056177e-42,6.1096117894198222e-43,1.1764658784467689e-22,9.7223689144472036e-39,5.8823293937507729e-23,2.9118485162243593e-29,1.4559242218679404e-29,5.0580722097461004e-37,1.2519138190021699e-43,1.0612749170471731e-50,4.7802712726989943e-56,1.90349476727534e-23,1.3486953220126722e-51,2.5934966363904321e-51,6.0666410141365155e-31,1.6660614539596866e-40,1.1176661229714438e-37,7.9844311659191661e-39,9.7511301529678371e-44,3.0939162753161156e-49,7.6576937288941658e-56,3.2614312583588461e-36,1.3301919169109753e-63,1.4175870774016198e-37,3.5086428853522656e-44,4.0452512966196365e-64,1.5217458977745409e-70,1.9348831167836103e-53,9.3722814883433056e-32,1.4161715134793342e-37,3.5051394253659097e-44,1.1206270360309607e-44,1.1927395975304462e-42,1.4065657519816333e-60,1.3718596868083691e-62,2.5505676959533682e-70,3.9041074718990632e-77,9.7069685013159094e-87,2.6557702080116808e-65,8.7834581191005825e-68,3.1532685720585419e-71,3.1843863810890751e-61,8.3113004028751085e-80,4.280992306514246e-83,1.0492478108936826e-37,3.5445929828608424e-41,2.4915652639234468e-54,2.224591621230791e-63,1.9680237651457652e-62,5.8625901249173085e-79,6.5127479576277663e-86,3.6843191571368608e-86,2.4223183749491837e-92,1.1620086753754045e-75,1.3453953779627529e-52,9.7933595552142292e-43,8.3497022150189216e-46,6.718327591387584e-52,1.7269305190818954e-60,3.820059907118228e-66,4.9624803775177507e-71
3.0000000000000002e-15,0.0033159672073224127,4.2876807433027625e-23,9.9403038221979162e-31,1.4325883660479282e-31,1.9672112950112536e-30,1.9443245594353182e-39,0.0,0.0,4.6645866380843355e-21,3.0625427807663094e-32,6.0895690751534547e-36,1.0542884592918826e-42,1.0223564502926627e-46,1.9553294965885374e-55,4.3427777047763895e-45,1.0280525055034101e-35,3.5943988963775701e-21,4.7158469323367594e-32,4.6047865274757725e-75,4.3843942824644214e-73,5.4491219894009051e-48,3.7731910155121226e-46,1.3250697384905086e-30,1.9519239396188581e-44,6.7991033310112087e-34,9.5253299291266901e-57,3.2733015228093747e-46,4.650479239144428e-27,1.0783671018632082e-30,1.0980394087205245e-19,3.3332122435504848e-42,2.2661724294802806e-57,1.3007064122200323e-53,5.9536028052474979e-42,3.5047988180765922e-69,4.986074811957021e-52,1.128506462488656e-28,2.8113296450307085e-39,3.7340662724676624e-40,2.3419192288916479e-40,1.111734250263081e-26,4.4217475514767765e-51,1.1698628501261279e-56,2.515725046348749e-49,1.9097687032571111e-45,8.6072645783763792e-39,2.1886407693942788e-53,6.7800173439176815e-55,2.4453531992777163e-54,1.8928761966850806e-81,1.7576035188515234e-73,5.8894322692514693e-104,2.9112187806530613e-93,5.6116493506954224e-51,1.2907203405226547e-47,1.4263588609834166e-56,2.9768132745012736e-65,5.3888971018326713e-54,9.9065608535875821e-65,3.30585823723498e-69,1.9274321897470423e-36,6.1070329937505542e-38,4.8373271127304395e-47,1.0877346294688357e-49,2.3407260643565889e-64,1.5779730194648663e-75,3.612235427471455e-75,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.3670876265966256e-19,1.0980394318490087e-19,1.367087656192404e-19,8.7141084777010241e-27,6.2364024694353382e-27,6.9991378392751261e-27,9.2326205613265049e-35,4.7069237213906169e-22,2.3273947571397907e-35,2.3300035405163991e-28,2.9776174943820056e-41,7.5060933318895514e-42,3.8655297890777444e-22,9.1668034538888072e-38,1.9327648955357337e-22,1.9135000372671958e-28,9.5674998446047472e-29,4.7690379627483194e-36,1.5380650469986572e-42,1.6070717017564178e-49,8.6044804343852192e-55,6.2543397479964635e-23,1.7888002462635424e-50,4.1808029335861842e-50,3.9866497262324298e-30,1.5708579449039755e-39,1.0537991762992526e-36,7.5281768180084342e-38,9.1939260959264675e-43,3.8010979835439631e-48,1.1595937722717817e-54,3.0750627476832142e-35,2.3943455509892211e-62,1.3365817517110358e-36,4.3106172350309688e-43,7.2814530575512267e-63,3.1739274301958124e-69,2.9299652177737367e-52,6.1589282952875157e-31,1.3352470546344603e-36,4.3063129788709505e-43,1.3767700729541851e-43,1.1243793599117852e-41,2.6654250728442778e-59,2.9916116843785932e-61,6.2907490262856729e-69,1.0744594088109847e-75,2.9488216006948376e-85,5.5366713396426655e-64,2.0820129053190302e-66,8.375368334182239e-70,4.8220380352439879e-60,1.9708434215608506e-78,1.137457920179524e-81,9.8929084041987082e-37,3.3420447936416849e-40,3.0610680130327752e-53,3.3686692027237698e-62,2.9805768561449679e-61,1.7246598436140744e-77,2.1019942243632712e-84,1.1891128404944663e-84,8.4759826253388466e-91,2.0906854505071007e-74,2.0373123727965468e-51,9.2315141349688485e-42,1.0256426322657782e-44,1.0173466088902485e-50,3.1084734813197442e-59,7.9675360505451952e-65,1.1768145057831058e-69
7e-15,0.0033159672073224127,9.5074701231451044e-23,2.5155149645611943e-30,7.7858101013186954e-31,6.4280466054461912e-30,3.1403802348845365e-38,0.0,0.0,1.034321543469514e-20,1.6644256729940731e-31,3.3094914545886854e-35,1.7028054852957758e-41,1.6512744813669204e-45,3.1580838885045848e-54,2.3602048119345118e-44,5.5871412225966441e-35,7.9701943836400872e-21,2.5629620227532914e-31,8.8843286535078356e-74,2.2190515020257874e-71,8.8059798034790938e-47,6.0942619821171285e-45,2.9381453663740542e-30,3.1526550172335185e-43,3.6951673671485538e-33,5.1162080696371917e-55,5.2868736487233911e-45,2.5274341324562299e-26,5.8606899806559288e-30,2.4347826999451489e-19,5.3836413570460758e-41,3.7418030466850253e-55,6.5931030921749559e-52,3.0107805436485536e-40,1.8729747817303852e-67,8.0532720953190028e-51,6.1331912981327283e-28,4.5407255206629383e-38,6.0308264007789312e-39,3.7820220925474173e-39,6.0420330317494761e-26,2.4041342586357927e-50,1.9319419735684109e-54,1.2723827608854371e-47,9.6598696508193744e-44,1.3902026502922109e-37,1.1070435803005461e-51,3.426440922123771e-53,1.2368930617810333e-52,1.0566503667485559e-78,2.9103411546733772e-71,2.1520056472487475e-101,2.7239966435281076e-91,2.8375221483790546e-49,6.5280977064552426e-46,2.3555312821496961e-54,4.9158927555144163e-63,8.8984218019966064e-52,5.5142458471602577e-62,5.4305425711154911e-67,3.1130944917103205e-35,9.8617359458746358e-37,2.446355326805139e-45,5.5010607779656778e-48,3.8656370532802411e-62,3.0336516377481226e-72,1.0558972719883348e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,3.0313678979219832e-19,2.4347828256434035e-19,3.0313680587685638e-19,4.7359277886934656e-26,3.3893488305221301e-26,3.8038786689640069e-26,1.4912063272701541e-33,1.0437084232902535e-21,3.7590915898604507e-34,1.2663043039880033e-27,1.5061174023862117e-39,3.7966797467638779e-40,8.5713859997181884e-22,1.4805753872115545e-36,4.2856930052769138e-22,1.0399442003473304e-27,5.1997204497907859e-28,7.7026959542928649e-35,7.7797171354588024e-41,2.6540510504520072e-47,4.7904319853322042e-52,1.3868317274245677e-22,1.1294473564216147e-48,8.729368124509713e-48,2.1666571661748723e-29,2.5371732069394726e-38,1.7020407308755811e-35,1.2159129279030515e-36,1.4849633707861033e-41,1.9226535313873457e-46,1.9150837665078699e-52,4.9666773003309606e-34,1.3330433868722705e-59,2.1587768620983931e-35,2.1803632595670477e-41,4.053927311823917e-60,6.1032125101299256e-66,4.8388492780108624e-50,3.347245265860175e-30,2.1566207906701198e-35,2.1781860744403053e-41,6.9638777944465242e-42,1.8130334767535956e-40,1.8429626872202032e-56,7.1928677841738737e-58,5.3497790483997108e-65,3.2756308376410746e-71,3.2577723236051533e-80,1.0546842714815164e-60,1.3939649656060049e-62,2.001763826701711e-65,7.9628329279653251e-58,1.3314941162042584e-74,2.7434226343349415e-77,1.597854379000681e-35,5.397908434252201e-39,1.5483437704596438e-51,5.5634355986802502e-60,4.9329726121473987e-59,1.4886966210457302e-72,6.6143468641545165e-79,3.7413793251298316e-79,8.5711771970713363e-85,1.1640296760027112e-71,3.3646251076638983e-49,1.487744265993849e-40,5.1770675785049129e-43,1.6801540474112779e-48,1.730615779802424e-56,1.5320214700320844e-61,7.9619173974516419e-66
1.5e-14,0.0033159672073224127,1.9947061375740327e-22,6.5009825006773689e-30,3.444445157628128e-30,2.1603470881466405e-29,2.9206147074470642e-37,0.0,0.0,2.1700477825843118e-20,7.3634210047888416e-31,1.4640771641744842e-34,1.583597104112437e-40,1.5357365480547239e-44,2.9369758428254423e-53,1.0441542689808875e-43,2.4716773080647072e-34,1.6721802086887476e-20,1.1338556727897358e-30,1.5930945957380169e-72,4.2684958706191021e-70,8.191021913638176e-46,5.6677587158579334e-44,6.1641369572303604e-30,2.9320313922694273e-42,1.6347438902925014e-32,1.0697591323691745e-53,4.916885460605324e-44,1.1181366862877945e-25,2.5927686666177849e-29,5.1082682629437637e-19,5.0068853549039578e-40,1.4675413940069203e-53,1.2720475892619724e-50,5.7886977806765187e-39,4.2645180237463498e-66,7.4897045990860038e-50,2.7133267713822924e-27,4.2229641281868638e-37,5.6084076778656522e-38,3.5173683335998132e-38,2.6729947245874877e-25,1.0637216297492007e-49,7.5794549295054669e-53,2.447135099697842e-46,1.8578463119556278e-42,1.292913099544225e-36,2.1291332629001868e-50,6.5813601449295184e-52,2.3788703108270551e-51,8.4133576966152472e-77,1.1461506167386182e-69,1.6343412628918468e-99,1.210763034188792e-89,5.4572658237096218e-48,1.2555287132942461e-44,9.2413307874242331e-53,1.9284264407291111e-61,3.4902689349196208e-50,4.3727643673353145e-60,2.1141485986652875e-65,2.8952355773490659e-34,9.1686130615477927e-36,4.7037425838485698e-44,1.0577536602779077e-46,1.5165276934751044e-60,4.8391694997499772e-70,1.3507086570402556e-70,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,6.3599274792653467e-19,5.108268819032638e-19,6.3599281908503333e-19,2.0951739159174332e-25,1.4994476744830508e-25,1.6828354884449176e-25,1.3868472623195619e-32,2.1897382562002651e-21,3.4960204839376999e-33,5.6021157777313925e-27,2.8966530704074874e-38,7.3019987019772969e-39,1.7983079831261405e-21,1.3769595888945116e-35,8.9915399395993462e-22,4.6007023239789496e-27,2.3003506486720041e-27,7.1636182840338979e-34,1.4962364869544553e-39,1.0412228025721751e-45,3.7998651752059404e-50,2.9096268399473172e-22,2.307490533193729e-47,3.637076239294886e-46,9.5852891444883186e-29,2.3596181632852016e-37,1.5829230928296985e-34,1.1308193679204688e-35,1.381051097489429e-40,3.6977858255090533e-45,7.5133500790687818e-51,4.6190812495797037e-33,1.0574220742215429e-57,2.0076954265828212e-34,4.193394537433118e-40,3.2157381695841049e-58,9.7386239288390171e-64,1.898386539699394e-48,1.4808225013888117e-29,2.0056897531795517e-34,4.1892071417343136e-40,1.3393328028118452e-40,1.681781515457756e-39,1.495193455705272e-54,1.1738182449623909e-55,1.7512023767481681e-62,2.1477019966437297e-68,4.2752048499470959e-77,1.6610400780292347e-58,4.3977120360792181e-60,1.2649417794256426e-62,3.123548011709084e-56,4.2531266223170855e-72,1.7553069413320199e-74,1.4860343112579383e-34,5.0201557124108547e-38,2.9779114682911037e-50,2.1826946335472232e-58,1.9413171933680145e-57,1.882920860452242e-69,1.6735522728592441e-75,9.4649821088217137e-76,3.701326372674146e-81,9.2576035184984561e-70,1.320013590155509e-47,1.3788623158427179e-39,9.9259706794233862e-42,6.5916239742878336e-47,1.3727741813970206e-54,2.44441469238968e-59,2.548311595766922e-63
3.1e-14,0.0033159672073224127,4.0826293852493901e-22,1.8241920249086262e-29,1.4357067965371128e-29,7.6969393924467345e-29,2.4649977042361402e-36,0.0,0.0,4.4415021799831064e-20,3.0692031916415884e-30,6.1021867938586868e-34,1.3364805472166724e-39,1.2961928235858487e-43,2.4786347275429152e-52,4.3522134881220374e-43,1.0301777488704595e-33,3.4225084408226509e-20,4.7261176593091815e-30,2.7257953154379111e-71,7.2580765681266806e-69,6.9138680973773992e-45,4.7835472665613128e-43,1.2615481542621671e-29,2.4746348646505618e-41,6.8139113728387571e-32,2.1060669634500499e-52,4.1498330751741384e-43,4.6605863984245536e-25,1.0807105171101511e-28,1.0455235311142128e-18,4.2257996548601813e-39,5.0067739411255149e-52,2.1762736489264765e-49,9.8359722878300247e-38,1.1744491730823786e-64,6.3213163238827846e-49,1.1309640975163688e-26,3.5641819380445602e-36,4.7328672440631201e-37,2.9687298346366752e-37,1.1141500429271421e-24,4.4340292075129258e-49,2.5875014275164242e-51,4.1607912079273602e-45,3.1587583812973945e-41,1.0912141689774575e-35,3.620001027455434e-49,1.1161052999200996e-50,4.0446185934550087e-50,5.7990536738694463e-75,3.942225241358979e-68,1.1389393876439626e-97,4.3068959813476831e-88,9.2788395809422492e-47,2.1347366035615744e-43,3.1548643789151229e-51,6.5819084833123843e-60,1.1909646787478945e-48,2.9897917379031616e-58,7.1086372428476548e-64,2.443572986670835e-33,7.7333479396250734e-35,7.9932592787645046e-43,1.7975984114456456e-45,5.1767346152073476e-59,6.624281854171381e-68,1.7434205814019189e-68,0.88168480800000004,0.0,0.0094599999999999979,0.10885,0.001,1.3017042796725492e-18,1.0455237629015454e-18,1.301704576273292e-18,8.7330442189896105e-25,6.2499561874809644e-25,7.0143469118992334e-25,1.1704925411210287e-31,4.4817888445313844e-21,2.9506269890225784e-32,2.3350473243723228e-26,4.9249451938098808e-37,1.241500576266121e-37,3.6806393135987922e-21,1.1621462006573585e-34,1.8403196667900336e-21,1.917643781984327e-26,9.5882145775721825e-27,6.0460267803982666e-33,2.5439158639787125e-38,3.5543436182161529e-44,2.599555703442233e-48,5.9552154940772985e-22,4.0418897472689859e-46,1.2799580668719418e-44,3.9953131558802959e-28,1.9915130603318924e-36,1.3359733941538442e-33,9.5440563031194058e-35,1.1656170036318422e-39,6.287134261760089e-44,2.5649099091217086e-49,3.8984609386033238e-32,7.2343645857812902e-56,1.6944791698805035e-33,7.1296644085281534e-39,2.2000571718319722e-56,1.333929465173242e-61,6.4806203892606919e-47,6.1723349968957208e-29,1.6927855781421566e-33,7.1225445618420867e-39,2.2771563294393657e-39,1.4122236730665391e-38,9.8306094577489662e-53,1.5458040707187945e-53,4.6156206642771081e-60,1.1325545893186234e-65,4.5097543408283854e-74,2.2176357513646534e-56,1.1715855768283476e-57,6.741273228200891e-60,1.0659995946671679e-54,1.1609665999809759e-69,9.5854210885632769e-72,1.2542101680464313e-33,4.2370026469750995e-37,5.0632575012157843e-49,7.451428659127609e-57,6.6678624342132894e-56,2.0072290667934058e-66,3.5671277034885828e-72,2.0168368210213457e-72,1.2196669360302588e-77,6.370637377032031e-68,4.5061816054758084e-46,1.1559309040865267e-38,1.6773571107471158e-40,2.2502247302507963e-45,9.3916062234120888e-53,3.3477431703180832e-57,6.9837445864507319e-61
6.300000000000001e-14,0.0033159672073224127,8.2584958691621404e-22,5.6803879973918049e-29,5.8506014638603013e-29,2.8776201693566948e-28,2.0174719247202997e-35,0.0,0.0,8.9844186514467011e-20,1.2507181537329082e-29,2.4863974028629705e-33,1.0937174286446108e-38,1.0609179923727541e-42,2.0283527128414268e-51,1.7735483505403885e-42,4.1975410049594953e-33,6.9231916709920322e-20,1.9259270032711146e-29,4.5036386908268104e-70,1.1908616821979007e-67,5.6591394843103855e-44,3.9150200848772009e-42,2.5515616834593444e-29,2.0253618385445928e-40,2.7767180545940119e-31,4.3891779934793456e-51,3.3963949258137196e-42,1.899213081265575e-24,4.4039501219270557e-28,2.114915309637279e-18,3.4585805478040822e-38,1.6427545641111419e-50,3.6145928868268834e-48,1.611697012754069e-36,4.8755825149420381e-63,5.1736812466353239e-48,4.6087594848144211e-26,2.9170997758190635e-35,3.8725826127485451e-36,2.4298723127785816e-36,4.5402172897311663e-24,1.8069401749229476e-48,8.5005209957755719e-50,6.8266054007245982e-44,5.1822878360370528e-40,8.9309529288933879e-35,5.9389856195833203e-48,1.8217458416795286e-49,6.6356437695370394e-49,3.8689314359989622e-73,1.3144179729631729e-66,7.5655591485438612e-96,1.4486539841610549e-86,1.5223810265442646e-45,3.5024546141856897e-42,1.036460482310968e-49,2.1613645180870272e-58,3.9089298081464715e-47,1.9631425489446307e-56,2.26706897291455e-62,1.9999291522134483e-32,6.3212620068899372e-34,1.3100191649973022e-41,2.9464676006083246e-44,1.7003782250680845e-57,8.7019009703102544e-66,2.2505941642809674e-66,0.88168480800000004,0.0,0.0094599999999999962,0.10885,0.001,2.6331258050762061e-18,2.1149162541818995e-18,2.6331270137384292e-18,3.5587593209267062e-24,2.5468893984274529e-24,2.8583815297809166e-24,9.579771939181183e-31,9.0658537118826252e-21,2.4149129385591635e-31,9.5153488045187731e-26,8.079846739168381e-36,2.0368036127244445e-36,7.445272231672746e-21,9.5114427613421728e-34,3.7226361565493569e-21,7.8144308429973716e-26,3.9072118757751831e-26,4.9482521868979047e-32,4.1734925225472811e-37,1.1675336003594377e-42,1.7088401107559305e-46,1.2046386518617993e-21,6.7314289949692369e-45,4.2701768590353195e-43,1.6281103496042356e-27,1.6299432877173555e-35,1.09340308328001e-32,7.8112221410590875e-34,9.5401363210612034e-39,1.0314936579352446e-42,8.4261182783857559e-48,3.190618335619041e-31,4.7560326831881099e-54,1.3868182178859204e-32,1.1696817206250307e-37,1.4463751027162255e-54,1.7544546362560948e-59,2.1289179472660811e-45,2.5152678936667962e-28,1.385430788676495e-32,1.1685135245751324e-37,3.7358842650763135e-38,1.1442500077273165e-37,5.7781224615925975e-51,1.8188078638984014e-51,1.0865918849493745e-57,5.3336447624441594e-63,4.2481242207076096e-71,2.7763082969432315e-54,2.9175133800638266e-55,3.3573806961723126e-57,3.4998829906188364e-53,3.0295841740761903e-67,5.003124689305477e-69,1.0265018965038438e-32,3.4677542081448287e-36,8.3072699150196001e-48,2.4479983631051784e-55,2.2170971657889493e-54,1.9994612653445896e-63,7.1020548731899166e-69,4.0130972238651903e-69,3.3391323394130309e-74,4.2381690819749215e-66,1.4802931706055779e-44,9.3353575901009744e-38,2.7188421646932531e-39,7.3921589142708511e-44,6.1739318329435047e-51,4.4019530367495051e-55,1.836869649939443e-58
1.2700000000000001e-13,0.0033159672073224127,1.6610308790730071e-21,1.9424872451830998e-28,2.3609970453368148e-28,1.1095942023254997e-27,1.6310908156528328e-34,0.0,0.0,1.8070282300951592e-19,5.0472227395147723e-29,1.0031505510454238e-32,8.8405409444736355e-38,8.5781741251269634e-42,1.6394346454103708e-50,7.1570509895091669e-42,1.6935031003552096e-32,1.3924665194648108e-19,7.772053816031882e-29,7.3195881467617798e-69,1.9274796472600811e-66,4.5759010683984003e-43,3.165122445699208e-41,5.1305675953481809e-29,1.6374734911872585e-39,1.1205410777411278e-30,1.0080443158701201e-49,2.7458825841067138e-41,7.6641738207104465e-24,1.7771898043062734e-27,4.2536923422404867e-18,2.7961762564314743e-37,5.3065933996442391e-49,5.9923183250937795e-47,2.6018930677830818e-35,2.6965796802394589e-61,4.1828531992035714e-47,1.8598584271507548e-25,2.3584288882039469e-34,3.1292668025348634e-35,1.964706382593088e-35,1.832179189588502e-23,7.2919117964780622e-48,2.7528781354403025e-48,1.1049278936878168e-42,8.3869316393696411e-39,7.2204136072462241e-34,9.6114909953792269e-47,2.9184906609359558e-48,1.0739037233657954e-47,2.5793435610662005e-71,4.3814397845400133e-65,4.9272749803259937e-94,4.7778951895912465e-85,2.4640727192433445e-44,5.6689201414410498e-41,3.3566677318891564e-48,6.993458834672469e-57,1.2635378922656717e-45,1.2686238153965585e-54,6.9360342577164409e-61,1.6168951875645433e-31,5.0976198893699143e-33,2.1157219377717805e-40,4.759837422185381e-43,5.5047329976920835e-56,1.1248105069677721e-63,2.8844876186946888e-64,0.88168480800000004,0.0,0.009459999999999991,0.10885,0.001,5.2959627035481138e-18,4.2536961538941774e-18,5.2959675810311935e-18,1.4361173487299095e-23,1.0277836506382112e-23,1.1534838076673825e-23,7.7449189732350591e-30,1.8233838214497857e-20,1.9523805949969311e-30,3.8397961167022105e-25,1.307608972310308e-34,3.2962864502519258e-35,1.4974419100116071e-20,7.6896457443842287e-33,7.4872097143578053e-21,3.1534182923872255e-25,1.5767062796647252e-25,4.0004055088625065e-31,6.7540576202744184e-36,3.7800779897068855e-41,1.1067844133491023e-44,2.4228703432364849e-21,1.0976307816711893e-43,1.3935547145130179e-41,6.5701495398498655e-27,1.3177706484499675e-34,8.8396269481557033e-32,6.315091543641057e-33,7.7133075247483149e-38,1.6694196966820479e-41,2.7286624593972428e-46,2.5794485503760547e-30,3.0809928564876059e-52,1.1211786464488574e-31,1.8929374387562476e-36,9.3698332498258955e-53,2.2733853861814191e-57,6.8937416630754249e-44,1.0150306471824623e-27,1.120054812642668e-31,1.891046501140102e-36,6.0459684326745914e-37,9.0692624550090455e-37,3.0427193426749358e-49,1.9174496085467407e-49,2.2919280244899502e-55,2.2505851265307303e-60,3.585519853445974e-68,3.2813186848405824e-52,6.820485107463138e-53,1.569478451128805e-54,1.1320312058941779e-51,7.7262642934102161e-65,2.5519799986710727e-66,8.2990293358892848e-32,2.8036004280601833e-35,1.3445787453264251e-46,7.928036857903592e-54,7.3514458719451945e-53,1.8694931735625576e-60,1.3263244339007896e-65,7.485727653020359e-66,7.6700277379003886e-71,2.8104932565379479e-64,4.7933288750248393e-43,7.3525486733232547e-37,4.297167226176138e-38,2.3937208187760739e-42,3.999104313219948e-49,5.7009126301068914e-53,4.7580919885882504e-56
