Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842),S(3942),S(313),S(1908),S(850),C3H6O(87),S(756),S(4205),S(4320),S(4361),C3H6(89),S(2810),S(4680),S(5093),S(5094),S(4665),S(4674),S(5273),S(5708),S(2013),S(771),S(737),S(5810),C4H9(129),S(5714),S(2023),S(6093),S(6092),S(6115),C5H8(5967),S(6375),S(6532),S(5968),S(6837),C5H8(6393),S(6177),S(2765),S(7331)
0.0,0.0021044124553593027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0021044124553593027,1.1579760609203244e-31,1.3985041055810454e-40,2.5377034047411649e-38,2.4397960094615453e-40,1.8925178217376228e-46,0.0,0.0,4.2124424748461834e-26,7.364491401877687e-39,2.226777510534085e-46,3.3172189646926888e-53,2.9604144551578686e-56,1.6248569162412607e-71,5.6406088289162179e-59,3.5546125368761222e-46,3.6967348951238397e-26,2.5365487717975878e-38,-9.7926616017984771e-98,1.5867874986485423e-93,1.1453414676500789e-61,7.6664492507844964e-62,6.1500856072900576e-41,1.5348508373595597e-52,2.6946133938331117e-41,8.4713852736953273e-71,1.6707958924138777e-59,1.7174113442765236e-35,2.1289544994295918e-39,4.6305388559139517e-27,4.8479510934788937e-52,1.4041409974284796e-71,5.7947641157998871e-67,7.2403237493887415e-53,3.2701869832905106e-87,2.2740400151988204e-65,1.5426454182651505e-33,1.1439106847739226e-45,8.0674986611277481e-49,7.1749773120271651e-53,5.0948696463825704e-34,2.0654146130549886e-70,1.1513013576751744e-71,6.6994654837061334e-64,3.6167244128831954e-56,1.4380410402154216e-48,2.5423021871913788e-66,1.7418126090361039e-68,1.0018447895356668e-67,4.8839751557024365e-102,1.9428604585851852e-93,-3.6426459028646256e-134,-1.0170587369327245e-128,2.0092280406663335e-64,3.1009375844862449e-62,1.241365566858023e-70,6.8536158159701471e-81,5.1421642712581315e-66,1.5341057637195898e-78,8.5029066239616994e-86,5.6641834897991061e-45,7.4985318142073163e-49,5.4556384949231162e-59,2.1068716775164566e-60,2.5170919473558896e-78,1.4937596479115638e-90,-1.9140840200055518e-92,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.6371001587278129e-27,4.6305391501887874e-27,4.6371002163592316e-27,2.3225550474887125e-34,1.7457566024652852e-34,2.3192688767859016e-34,3.8286009809960962e-44,2.2310769437097586e-27,1.6318011355186576e-44,8.7012863954721875e-34,1.4931691945257508e-50,6.3640875561206992e-51,1.8982340688394085e-27,3.3710883776206143e-44,9.491170344338107e-28,7.403186307404646e-34,3.701593150435244e-34,3.7212284690114024e-43,1.4512934988713188e-49,3.1989221281581786e-60,1.852896199404513e-66,7.8760003475190658e-29,3.3783460117058411e-59,3.208621097655195e-59,3.9448025138472658e-36,1.5267273471418317e-46,3.7353518294729154e-44,2.8681730705079374e-44,1.1033982958396338e-53,1.101555785340768e-59,4.2961101780296357e-66,7.1711991858364237e-45,2.1594504064415789e-75,1.25268674397123e-44,4.8855267649967138e-51,1.1075495835837846e-76,6.5547414425695607e-83,3.7967903514380019e-61,9.943979485759374e-38,1.255219093769436e-44,4.8954030277252924e-51,8.6077992224087278e-53,3.6334334183382285e-52,4.457882389050145e-72,2.0476767026191167e-74,4.666106886315955e-82,5.9858936173216609e-90,1.435395470882428e-100,2.6157280986504419e-79,2.5437731300433996e-82,2.5783847402887426e-86,2.9518323806471158e-74,9.1401053403408259e-96,9.3802062215398415e-100,1.7742426823435679e-45,6.5485386790105748e-53,1.0718848329188585e-62,3.4750500461925007e-72,1.3204716909362864e-74,5.8754488467504812e-94,1.0748133054970201e-101,8.8058079208028537e-102,2.2195359103418809e-109,1.0462961589029716e-92,2.4700246991923603e-61,3.0912487536328462e-52,5.2585377808330719e-56,5.8190101748800017e-61,5.4413997563944223e-73,2.8781653637774532e-79,4.8080297982427375e-85,1.5185940271587884e-37,5.745528174019087e-114,1.0620000270175115e-119,1.8024959746900283e-124,2.2645736559657536e-125,6.5221737252289648e-122,3.384472500668621e-125,3.6366106190599691e-131,7.6497814879346625e-138,2.0393622342534467e-69,8.2960926876936053e-57,1.4370270913233148e-61,1.6442232380695862e-46,4.2159151962710131e-40,4.1360383370065796e-139,6.1335744891663095e-64,1.3079135128629055e-69,1.3079134882640008e-69,1.7076510298895338e-78,1.6917176515948511e-75,6.659905083932353e-85,2.5879702405431883e-95,2.1472513816689862e-76,1.3586235989308747e-88,1.070395180954904e-87,1.5182220480874709e-89,2.9810830518385336e-99,2.6611161928121906e-111
3.0000000000000002e-15,0.0021044124553593027,3.8047781594583903e-31,5.859836123526975e-40,1.6676336302898795e-37,1.4012183314910164e-39,1.7843739195987618e-45,0.0,0.0,1.3840882422974394e-25,4.8395229220886872e-38,1.4633050258116054e-45,3.1276544627863882e-52,2.7912474268593612e-55,1.5320024660462649e-70,3.7066853156051962e-58,2.3358784524650959e-45,1.214641414845307e-25,1.6668748769338738e-37,5.7917826646273751e-96,1.9494812692003198e-92,1.0798933729891539e-60,7.2283637183401811e-61,2.0207233849750543e-40,1.4471450566346951e-51,1.7707459118814056e-40,1.0455537242605036e-69,1.5753215552283516e-58,1.128584542450174e-34,1.3990271733478217e-38,1.5214625940181874e-26,4.5709248933511587e-51,2.1262318369032342e-70,7.1192983462327161e-66,8.8950550366434436e-52,4.9033279565991113e-86,2.1441545757394981e-64,1.0137383993033427e-32,1.0785443463884479e-44,7.6063802585600854e-48,6.7687357579791802e-52,3.3480570306933835e-33,1.3572725550875402e-69,1.7440018171531045e-70,8.2342796725089576e-63,4.4434042101376947e-55,1.3558672392337948e-47,3.1233993860517252e-65,2.1398929425522451e-67,1.2308377210569826e-66,8.7913638586768685e-101,2.9421285234456715e-92,1.9462660729742848e-132,4.8875637855503193e-118,2.4703111758185939e-63,3.8113468553285237e-61,1.8804321142449744e-69,1.0378329325688026e-79,7.7866267928180196e-65,2.7613479655585796e-77,1.2875127850788308e-84,5.34051567784523e-44,7.0698373243196297e-48,6.702589085691976e-58,2.5884099359408466e-59,3.8115870056554312e-77,3.1155145432855804e-89,1.1063278725669657e-90,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.5236185472514635e-26,1.521462787398778e-26,1.5236185851235359e-26,1.5262504264024764e-33,1.1472114627968946e-33,1.5240909428896947e-33,3.609823278623806e-43,7.3306785263151322e-27,1.5385551471146344e-43,5.7179872299028204e-33,1.8344648135761415e-49,7.81873532145581e-50,6.2370523653653477e-27,3.178454379142479e-43,3.118526182775437e-27,4.8649501749515973e-33,2.4324750843954316e-33,3.5085859463555636e-42,1.7830173771547079e-48,4.8440809738502948e-59,3.3352125183443514e-65,2.587828569925925e-28,4.6455949835009597e-58,5.3289535625916735e-58,2.5922987443257367e-35,1.4394857649126955e-45,3.521902649224228e-43,2.7042771460579077e-43,1.040350731749961e-52,1.3533436026921321e-58,6.5055524555276354e-65,6.7614156213238847e-44,3.887017822075741e-74,1.1811043638919172e-43,6.0022175017468204e-50,1.993592744073992e-75,1.3671338542022137e-81,5.749424536421311e-60,6.5346140610267471e-37,1.1834920062405132e-43,6.014351189295896e-50,1.0575294256556965e-51,3.4256893129093003e-51,8.6716130956478309e-71,4.5682555772624373e-73,1.1743004439571223e-80,1.6774714195781076e-88,4.4326283120824096e-99,5.4549343988704196e-78,6.0315955392332449e-81,6.8503442648513938e-85,4.4698989623321325e-73,2.1674867802851072e-94,2.4924302530850666e-98,1.6728573671105999e-44,6.1743602848774128e-52,1.3168869036143049e-61,5.2622180680980668e-71,1.9995752196379768e-73,1.7288801040480571e-92,3.4697749452587393e-100,2.8427395133696496e-100,7.7487501493901815e-108,1.8832947946309059e-91,3.7403225031724958e-60,2.9144668856615888e-51,6.4602526916575729e-55,8.811643212011472e-60,9.7945180218621302e-72,6.0030284185569239e-78,1.1401895565165119e-83,9.9793316208479262e-37,1.9384276168096239e-112,3.8864009045541553e-118,7.1112277336971021e-123,8.9342481148758714e-124,2.386801460316305e-120,1.2385532343883715e-123,1.43472670004386e-129,3.2365788010265131e-136,3.0880359985008536e-68,1.019234109109712e-55,2.1760694058207036e-60,1.5502674174918077e-45,2.7704580273872629e-39,1.7499349674567281e-137,5.783076435599828e-63,1.6068633088988833e-68,1.6068632716491507e-68,2.5858685954659544e-77,2.0783937426321742e-74,1.1987817589558862e-83,5.3977620090176493e-94,2.6380957200762367e-75,2.05737213710094e-87,1.6208827025320786e-86,2.2803923566111997e-88,9.2058484259560715e-98,8.9780813458473937e-110
7e-15,0.0021044124553593027,8.4366799052972982e-31,2.1131946765048101e-39,9.0632249896433083e-37,6.9651574076755981e-39,2.8820338458652419e-44,0.0,0.0,3.0690652365384604e-25,2.6301755041580857e-37,7.9525357151683706e-45,5.0515006434790723e-51,4.5082802858457495e-54,2.4743349237544128e-69,2.0145011692695033e-57,1.2694645514955631e-44,2.6933349849650098e-25,9.0591015223263919e-37,1.1174544466398426e-94,9.860700907337409e-91,1.7441912504816042e-59,1.1674862370633582e-59,4.4806120208411515e-40,2.3373582556448676e-50,9.6236179320795635e-40,5.5789301217582186e-68,2.5443787597278337e-57,6.1336096909814584e-34,7.6034061058483812e-38,3.3736768131323815e-26,7.3827299994013652e-50,3.5105344982964448e-68,3.6011419470043516e-64,4.4980297756439338e-50,1.6580752657569824e-83,3.4631502997082726e-63,5.5094471710943688e-32,1.7420123329631736e-43,1.2283702835287617e-46,1.0930775332261714e-50,1.8195956270361329e-32,7.3764796583300733e-69,2.8803738713324547e-68,4.1648816946084975e-61,2.247535434243805e-53,2.1899306222857478e-46,1.5798562961561456e-63,1.0820947401968385e-65,6.2257390260284165e-65,4.8966270439634793e-98,4.8609902467349753e-90,7.1053011273171017e-130,4.6133655041333844e-116,1.2492772018411903e-61,1.927770829945175e-59,3.105701767697538e-67,1.7139829925799746e-77,1.2857736402830459e-62,1.5369466517777137e-74,2.1246087971480358e-82,8.6257392647046818e-43,1.1415795474995424e-46,3.3899444318566549e-56,1.309057091975018e-57,6.2946407013936529e-75,5.9892188034300764e-86,1.0836879819909803e-88,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,3.3784580266481853e-26,3.3736778641133668e-26,3.3784582324746128e-26,8.2948380935835817e-33,6.2348442408201448e-33,8.2831017733954118e-33,5.8304040842860188e-42,1.6254964414745338e-26,2.484996579369472e-42,3.1075983149308543e-32,9.2789670463543297e-48,3.9548204515903433e-48,1.3829970028750686e-26,5.1336798263692211e-42,6.914985014879685e-27,2.6439917353980999e-32,1.3219958627238509e-32,5.6668846443231828e-41,9.0187294323384742e-47,8.0000181433832302e-57,1.8568599460598002e-62,5.7382278236727443e-28,3.4214590493541045e-56,1.3051562243604694e-55,1.4088578346679461e-34,2.3249873249388334e-44,5.6883989343493917e-42,4.367812586062231e-42,1.6803798318421929e-51,6.8456216767115512e-57,1.0744331225884544e-62,1.0920699524086521e-42,2.1641524611686819e-71,1.9076583512681713e-42,3.0359987137118417e-48,1.1099596910463345e-72,2.6289691461950571e-78,9.4952078203492145e-58,3.5514170440893062e-36,1.9115147295632961e-42,3.0421360617388448e-48,5.3491196720025472e-50,5.5312412441473751e-50,7.1636178396513829e-68,1.3166666423562766e-69,1.2002493146598805e-76,6.1591048065802773e-84,5.9077678571334279e-94,1.0460253508868921e-74,4.0683687542008546e-77,1.6495518594172337e-80,7.3816204134197377e-71,1.466127106219608e-90,6.0188120893990472e-94,2.7019178278826455e-43,9.972879962593493e-51,6.6609869727833227e-60,8.6905886399764945e-69,3.3024111238925616e-71,1.5035720455525711e-87,1.1001475038039433e-94,9.0130761506840254e-95,7.3311475460496455e-102,1.048461177702941e-88,6.1771627833025158e-58,4.705247684331044e-50,3.2662501788426613e-53,1.4552492968814338e-57,5.4530436865781652e-69,1.1543241923461253e-74,7.7144219675687576e-80,5.4235478218914729e-36,9.4588920020418432e-107,6.9931063436003617e-112,4.7469677897002614e-116,5.9645988831847353e-117,4.295078145266004e-114,2.2287446300604918e-117,9.5791184290486259e-123,8.0598869144823283e-129,5.0964425759942318e-66,5.1554201221756769e-54,3.5937944748610429e-58,2.5039137040401871e-44,1.5056818356087925e-38,4.3578601662872847e-130,9.3404246259475115e-62,8.1276253198521013e-67,8.1276247046786125e-67,4.270513087341014e-75,1.0512669773558554e-72,6.6740543069736423e-81,1.0379271691166488e-90,1.3346528817983426e-73,3.3984559314597727e-85,2.6768677242875877e-84,3.3625467605128286e-86,1.2269473458924138e-92,4.3810334488588541e-104
1.5e-14,0.0021044124553593027,1.7700477038835624e-30,7.6311303638895792e-39,4.009569808019096e-36,2.9771623853334231e-38,2.6803449737055591e-43,0.0,0.0,6.4390192359724336e-25,1.1635896452611021e-36,3.5180482223071249e-44,4.6977931020015039e-50,4.1927747066237168e-53,2.3010594520278112e-68,8.9121405351019671e-57,5.615856860413171e-44,5.6507211377470597e-25,4.0077457273455429e-36,2.0037787648382495e-93,1.8964599324940287e-89,1.6221303413858227e-58,1.0857782326274469e-58,9.4000186905293643e-40,2.173786629022903e-49,4.2574877249009291e-39,1.1566337072530948e-66,2.3663138008466648e-56,2.7135074921909872e-33,3.3637450644187409e-37,7.0781018830882492e-26,6.8660682663944196e-49,1.3767207707264341e-66,6.9262405505396892e-63,8.6474051568668605e-49,1.2507106637297742e-81,3.2208799671569551e-62,2.4373789499173531e-31,1.6201038578322422e-42,1.1421515918048259e-45,1.0168401227136134e-49,8.0498867526318279e-32,3.2633529707285315e-68,1.1303017532559792e-66,8.0120810695815331e-60,4.3226036161072382e-52,2.0366759768094928e-45,3.0384735493817338e-62,2.0803101953738771e-64,1.1973713455856407e-63,3.8865307196436083e-96,1.9082436818148946e-88,5.3960546956894036e-128,2.0838396215494586e-114,2.4032496331309179e-60,3.7084965696101099e-58,1.2187244903990298e-65,6.724317822628283e-76,5.0432838918095547e-61,1.2186875222346305e-72,8.3254997785623607e-81,8.0220953750603314e-42,1.0612437412251323e-45,6.5188412790704812e-55,2.5170957792432829e-56,2.4694054305092549e-73,9.5529860134183273e-84,5.8723494144449009e-87,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,7.088135498656595e-26,7.0781065326245513e-26,7.0881364092323404e-26,3.6696355051615979e-32,2.7582946029238427e-32,3.6644433594994244e-32,5.4223743106218456e-41,3.4103480480959857e-26,2.3110889216093401e-41,1.3747989661270404e-31,1.7845872231973687e-46,7.6061509198713834e-47,2.901575797977274e-26,4.7744104130416613e-41,1.4507878992117881e-26,1.169699794220646e-31,5.8484989248331606e-32,5.2702896866400929e-40,1.7345339685134597e-45,3.1385817641704542e-55,1.4729250331245183e-60,1.2039024077774697e-27,7.3646840841144537e-55,5.7262670695531001e-54,6.2327857483788131e-34,2.1622814108334489e-43,5.2903068391908202e-41,4.062140730677905e-41,1.5628661506091122e-50,1.3166577069602058e-55,4.2154560640141418e-61,1.0156439162202036e-41,1.7167682750672988e-69,1.7741519996575576e-41,5.8390089737546769e-47,8.805017820339666e-71,4.195104600695035e-76,3.7251837802336183e-56,1.5711442243380324e-35,1.7777384660871773e-41,5.8508125999348459e-47,1.0287737461370199e-48,5.1415833745540243e-49,6.23631440936066e-66,2.3048292269834219e-67,4.2136701373999826e-74,4.3305488096218842e-81,8.3135063256091433e-91,1.6626010238569346e-72,1.2966402184413257e-74,1.0530661378943915e-77,2.8957230861428182e-69,4.6911021882056498e-88,3.8574847891802026e-91,2.512833859317378e-42,9.2754799735892176e-50,1.2810807944160378e-58,3.4095164782006952e-67,1.2956678415930913e-69,1.9212278665161892e-84,2.8123444763925595e-91,2.3039438942471089e-91,2.9805997734541228e-98,8.3169882890854589e-87,2.423439203672187e-56,4.3729691900962096e-49,6.2777280981873911e-52,5.7092781860337875e-56,4.3255452374204298e-67,1.8418791740006858e-72,2.4692296816009332e-77,2.3993761071400464e-35,2.6630617288526434e-103,3.9380818029385787e-108,5.3458217685363045e-112,6.7181522161458778e-113,2.4189662041492332e-110,1.2551814833052509e-113,1.0790445967262833e-118,1.815851298974549e-124,1.9974767410483644e-64,9.9152121231865927e-53,1.4099283475712057e-56,2.3286822512442804e-43,6.6611226618304876e-38,9.8183018308477147e-126,8.686595014274105e-61,1.5631244962989891e-65,1.563124254957136e-65,1.6753820399226962e-73,2.0218251767435842e-71,5.2939843337117123e-79,1.6561293221058188e-88,2.5676607921459725e-72,1.3336863129783161e-83,1.0501787016646157e-82,1.1409728118792476e-84,1.7265801175506042e-89,1.2334477791174088e-100
3.1e-14,0.0021044124553593027,3.6228045873385587e-30,2.8521047236165179e-38,1.671257545939682e-35,1.2209884579384588e-37,2.2622058789321809e-42,0.0,0.0,1.317892727864802e-24,4.8500436570275089e-36,1.4662584597118322e-43,3.964602767579273e-49,3.5386776071390436e-52,1.9418941033073042e-67,3.7147245919589236e-56,2.340579452244406e-43,1.1565489493484382e-24,1.670497352545215e-35,3.4285649774385426e-92,3.2243717083185084e-88,1.3690749825506717e-57,9.1638534080437565e-58,1.9237349845120282e-39,1.834671740827071e-48,1.774594101999289e-38,2.24741532953808e-65,1.9971547784865429e-55,1.1310358596003447e-32,1.4020658730335432e-36,1.4486938549934409e-25,5.7949353725250897e-48,4.6961331911184089e-65,1.1777181449791466e-61,1.4690838356257313e-47,8.4482841833622431e-80,2.7185710727659543e-61,1.0159414689539127e-30,1.367364552301227e-41,9.6355023707946581e-45,8.5866993562180486e-49,3.3553290388344492e-31,1.3602207816941641e-67,3.8605485755256169e-65,1.3629373899946724e-58,7.349414129143328e-51,1.7189502612778036e-44,5.1660762260549199e-61,3.5341708880100971e-63,2.035796471986257e-62,2.6621595411128115e-94,6.5222157137595506e-87,3.7609704417729e-126,7.6300704903860115e-113,4.088183328775066e-59,6.3085286576422384e-57,4.1625614777478035e-64,2.2955064925981774e-74,1.7209147340557779e-59,8.331146884714673e-71,2.8354919247562101e-79,6.7706289597002404e-41,8.9494836098154552e-45,1.1080443919055835e-53,4.2777355105388413e-55,8.429123660604112e-72,1.3074797737517123e-81,4.4853897671066099e-85,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.4507484495538053e-25,1.4486957929979719e-25,1.450748829097278e-25,1.5295670761485626e-31,1.1497046755072388e-31,1.5274029016481625e-31,4.5764571349117054e-40,6.9800289772201025e-26,1.9505478260419088e-40,5.7303801539606967e-31,3.0341962503068312e-45,1.293215394855616e-45,5.9387144380007822e-26,4.0295811839702535e-40,2.9693572199305802e-26,4.8754942874274484e-31,2.4377471046620632e-31,4.4480839035239722e-39,2.9490852163731612e-44,1.0714335294105707e-53,1.0076912719222728e-58,2.4640607572408291e-27,1.3268321443971901e-53,2.0735400309419174e-52,2.597932231077028e-33,1.8249613212005353e-42,4.4649923727698225e-40,3.4284287444580364e-40,1.3191914319140495e-49,2.2388343250222564e-54,1.4392010057875569e-59,8.5719912596356697e-41,1.1746352481542066e-67,1.4973713806369497e-40,9.9275908304037502e-46,6.0244860905183138e-69,5.7466453344332671e-74,1.2716892104785944e-54,6.5487800731299738e-35,1.5003982899494458e-40,9.9476593118712845e-46,1.7491401043296247e-47,4.3352260281408842e-48,4.3716274725435789e-64,3.2359373336159844e-65,1.1840252558908112e-71,2.4346045637357579e-78,9.3492623105244661e-88,2.2597622304396165e-70,3.5237671018538028e-72,5.725158560593465e-75,9.8835965735462083e-68,1.2848368920951413e-85,2.1135985978508556e-88,2.1208270366959051e-41,7.8293431442971857e-49,2.1781209468521644e-57,1.1639298730648093e-65,4.4234926727923352e-68,2.0892968741504224e-81,6.1161547368256918e-88,5.0100768390691481e-88,9.1952864884470285e-95,5.6904772222247112e-85,8.2730399701554642e-55,3.6858165561193517e-48,1.0659709787129996e-50,1.949017037487817e-54,2.9592965080475973e-65,2.5228120886503245e-70,6.7677409626108277e-75,1.0001004334975309e-34,5.9901364143918236e-100,1.7714267313230079e-104,4.8075399689752053e-108,6.0436461596460244e-109,1.0883196477145778e-106,5.6468748891694296e-110,9.7091016502135563e-115,3.26761770471054e-120,6.805577358808445e-63,1.6858056438981365e-51,4.8131730001116343e-55,1.9653966487230319e-42,2.7764603353020262e-37,1.7668954340515064e-121,7.3311818365602707e-60,2.657560393215535e-64,2.6575595693626981e-64,5.7191094052914368e-72,3.4374352380555568e-70,3.6216994723866232e-77,2.2683292296358035e-86,4.3682022725339539e-71,4.5555705447632951e-82,3.5849467991107593e-81,3.0699057987038556e-83,1.9416897981158188e-86,2.7744870999987628e-97
6.300000000000001e-14,0.0021044124553593027,7.3283081812629047e-30,1.0971699306034149e-37,6.8104589971745342e-35,4.9360993288120101e-37,1.8514904286069857e-41,0.0,0.0,2.6658743539229109e-24,1.9764191066895372e-35,5.9740671853306466e-43,3.2442770980999949e-48,2.8961858576188688e-51,1.5890137879664571e-66,1.5137620563391076e-55,9.5363065074362051e-43,2.3395010405673024e-24,6.8073621023223786e-35,5.6653675391330674e-91,5.2898073855994113e-87,1.1205124494626233e-56,7.4999546921027166e-57,3.8906085201744955e-39,1.5015775509838247e-47,7.2315615905792286e-38,4.6051721011670136e-64,1.6345453973234573e-54,4.6090229707008527e-32,5.7134825806762598e-36,2.9304557991560513e-25,4.7428134158892321e-47,1.5403141299307593e-63,1.932505106131265e-60,2.4063669971184729e-46,5.5335307721653515e-78,2.2252546975196769e-60,4.1400134146491481e-30,1.1191124229933725e-40,7.8792213903093159e-44,7.0352557447737128e-48,1.3673119338952836e-30,5.5429620695777436e-67,1.2695179232541344e-63,2.2383619622500483e-57,1.2057553884413785e-49,1.4068653322111916e-43,8.475462218468241e-60,5.7889550742943191e-62,3.339928980447009e-61,1.7543550801867788e-92,2.147805290294412e-85,2.499283809021415e-124,2.7107427359828588e-111,6.7140776574964596e-58,1.0360524644859298e-55,1.3688361925366819e-62,7.5408027651039371e-73,5.6484621818708204e-58,5.4685365380948985e-69,9.2715371344096273e-78,5.5413793358112278e-40,7.3126170824509419e-44,1.8168680046351591e-52,7.0118884606485639e-54,2.7684776847045799e-70,1.7169842739994597e-79,4.7066469480960758e-83,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.9346158700797633e-25,2.9304636966059364e-25,2.9346174167375161e-25,6.2330630455061099e-31,4.6851056649384721e-31,6.2242439328576847e-31,3.7455508295373644e-39,1.411930170010979e-25,1.5964046518792029e-39,2.3351442633947695e-30,4.9779132525393722e-44,2.1216542022065238e-44,1.2012915918272569e-25,3.297970125999935e-39,6.0064579629269333e-26,1.9867761429961466e-30,9.9338803953668919e-31,3.6404614051469792e-38,4.838249189402074e-43,3.519713158143094e-52,6.6246297251426273e-57,4.9843738507365691e-27,2.242662181453359e-52,7.0233314456502355e-51,1.0586706047146059e-32,1.4936300471750922e-41,3.6543229602345358e-39,2.805962982574252e-39,1.0799064219265848e-48,3.6737688951295036e-53,4.7288289469387126e-58,7.0156626913872223e-40,7.7237121597003864e-66,1.2255003141912866e-39,1.628715414708946e-44,3.9613196936443701e-67,7.5595562553206831e-72,4.1775919468838007e-53,2.6686456924780286e-34,1.227977572036946e-39,1.6320077536805053e-44,2.8696301801977045e-46,3.5412095193613895e-47,2.772971102444078e-62,4.1082991567572322e-63,3.0075783270141627e-69,1.2370770445077711e-75,9.5020393785716367e-85,2.9270407659610401e-68,9.1154660390893876e-70,2.9622429241924917e-72,3.2457091610587283e-66,3.3753084783571098e-83,1.1105853602459173e-85,1.7357800036677747e-40,6.4092824650063146e-48,3.5734261904692579e-56,3.8236076333135457e-64,1.4534058628722024e-66,2.1621379246644848e-78,1.2654927165353098e-84,1.0364555858553098e-84,2.4058840145557305e-91,3.7416207818070477e-83,2.7177504364038974e-53,3.0085720285575531e-47,1.7443242263161558e-49,6.402697145647662e-53,1.9454681822634785e-63,3.3179602440977838e-68,1.7804366953628728e-72,4.0754539150832818e-34,1.2176258105135211e-96,7.1995924188716076e-101,3.9048421165513515e-104,4.9120291448075857e-105,4.4250421146049478e-103,2.2957208218810916e-106,7.8944468221757373e-111,5.3132392876896212e-116,2.2269849655842803e-61,2.7657337719453123e-50,1.5811708272839508e-53,1.6085577344391852e-41,1.1314135287265284e-36,2.8733332572515798e-117,5.9996980694471844e-59,4.3596760768597872e-63,4.3596733706458146e-63,1.8786072755750945e-70,5.6390806012834613e-69,2.3807420749553988e-75,2.9831048900195793e-84,7.1750261819808885e-70,1.4982989597779014e-80,1.1776065745650648e-79,7.0825555484850301e-82,1.9734191115427686e-83,5.6399177256823991e-94
