Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838)
0.0,0.003304535650556428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.003304535650556428,4.1828909203750179e-28,1.2831768708154409e-36,3.8270635758103289e-36,2.3263951586552957e-36,2.3849345715442936e-44,0.0,0.0,3.1736851625706576e-24,1.513228716918473e-36,3.1028329414981333e-42,3.2782147795738823e-49,7.8394335967030196e-53,4.6764930256700137e-65,2.3627046729742607e-53,5.0760608192624064e-42,2.6594186602712391e-24,3.7323950514613392e-36,-1.0116340095404062e-88,1.0522184925904139e-86,1.1192683976446555e-57,9.6225797462547386e-56,1.3456816250141059e-36,9.9045834194250505e-50,1.2979013226078714e-38,1.0895170778777937e-65,1.4113787321922122e-54,1.5513696324636331e-32,4.9752350065002472e-36,5.1615793083862494e-24,2.3241474613583111e-48,3.8385856503469186e-66,3.5620483402808808e-62,1.0036991526283771e-48,3.5712114407162312e-80,3.7995637319196418e-60,5.3070254205542281e-32,1.1705327575372418e-43,1.1161761000423155e-45,7.4366274479888203e-48,3.1861020128600249e-31,1.5795825053119276e-62,8.4196857065942838e-66,4.3979858660857357e-58,4.449773309937955e-52,7.8140851802556365e-45,9.6513854219061661e-62,1.5538621973608074e-63,7.2330423592511416e-63,2.8970259043864369e-94,8.7269636057550813e-86,-2.0010546469293591e-123,-4.1764593276525462e-116,3.3874179656820081e-59,2.3831278662249419e-56,3.377091339284982e-65,8.9252985599133649e-75,1.7567610838905807e-61,2.1624853152813784e-73,1.1044023141370525e-79,7.365667325629622e-42,1.4962466349529238e-44,1.4114768211094847e-54,2.0854166037706904e-56,3.8375260812003381e-73,5.1469256590809115e-85,-4.344476187538357e-86,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,5.7006887428917084e-24,5.1615794694050659e-24,5.7006887926281336e-24,1.8424066659433514e-31,1.3553945145179149e-31,1.6681718390964683e-31,1.6084796691013804e-40,2.222807774627682e-25,5.4283541994709218e-41,5.5206630219811125e-32,3.9948907563856005e-47,1.3482098890778063e-47,1.8657240580721205e-25,3.6531677002719578e-42,9.3286202903705666e-26,4.6337942275607246e-32,2.3168971041015525e-32,1.1130616259570999e-40,2.7644487361218187e-47,3.2384662956148475e-56,4.6461428510472417e-62,1.2545216734088985e-26,3.4483433639993291e-56,4.4477246955831324e-56,4.0544909558526333e-34,2.6825673391955283e-44,1.5633726593343269e-41,3.0663033288993879e-42,1.4492727217299045e-49,2.4126280422611258e-55,5.9921089743747329e-62,3.873992076015911e-41,1.4393362725324728e-70,9.2349607003901501e-42,2.293635402765774e-48,1.5485691241003866e-71,5.8365716469606054e-78,3.0483558983846384e-58,2.2356182748145002e-35,9.2439141760390634e-42,2.2958591322599316e-48,1.8692364614031163e-49,3.3975285607045507e-48,2.449060766389411e-67,1.552778494639746e-69,2.492337968888371e-77,9.5015009312403931e-85,4.9874817319467041e-95,2.6103813501077238e-73,4.4937690426862345e-76,7.8942509454969335e-80,3.7214737680432941e-69,3.2271536505623993e-89,6.9895440777531112e-93,2.866409689616583e-42,8.2169167906303991e-48,1.8075932739395362e-59,6.8147029551009393e-69,5.7173845249850586e-70,1.2670931830811797e-87,5.0890636510482886e-95
3.0000000000000002e-15,0.003304535650556428,1.374378419146685e-27,4.5698414988324706e-36,2.5149274646303449e-35,1.0866187303438242e-35,2.248652578547401e-43,0.0,0.0,1.0427822715418236e-23,9.9440744413855434e-36,2.0389991878437117e-41,3.0908823736542444e-48,7.3914651566770101e-52,4.4092545595556698e-64,1.5526343416622517e-52,3.3356880560412961e-41,8.7380897138454012e-24,2.4527167273724806e-35,5.9830913717842456e-87,1.2927305457974158e-85,1.0553156894244406e-56,9.0727158917494241e-55,4.4214984214749116e-36,9.3386071665866711e-49,8.5290657589691069e-38,1.3456883331738504e-64,1.3307283823797856e-53,1.0194714483907765e-31,3.2694400565076955e-35,1.695947378923729e-23,2.1913388696327257e-47,5.8126415064055809e-65,4.376351313060662e-61,1.2330968169264957e-47,4.5118923123458566e-79,3.58245218728454e-59,3.4874738176903098e-31,1.1036451686544258e-42,1.0523828383023344e-44,7.0136556848912536e-47,2.0937241215406896e-30,1.0380177049118633e-61,1.2752045133779477e-64,5.4044096827190042e-57,5.4668641868799059e-51,7.3675657367688593e-44,1.1857415334877461e-60,1.9089590615171529e-62,8.8863085581034596e-62,5.2149939714977714e-93,1.3216162570959683e-84,1.0691347913852045e-121,1.8252151264335317e-107,4.163459550880042e-58,2.9284766773377504e-55,5.1147795073584106e-64,1.3515438366377913e-73,2.6602154584367079e-60,3.8924319313258855e-72,1.6721555681597175e-78,6.9447719165925717e-41,1.4107181500079208e-43,1.7340826980153252e-53,2.5620562448640801e-55,5.8110978374178112e-72,1.0734917278461541e-83,2.729315395917462e-84,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.8730833831554723e-23,1.6959474847360886e-23,1.8730834158394086e-23,1.2107243626564587e-30,8.9068781439805904e-31,1.0962271925597753e-30,1.5165663948682879e-39,7.3035094419750702e-25,5.1181620677435017e-40,3.6278638574642559e-31,4.9080082548415607e-46,1.656372028270484e-46,6.130234668515516e-25,3.4444149862328529e-41,3.065117334264372e-25,3.0450644335849829e-31,1.5225322076667719e-31,1.0494579023690425e-39,3.396322218071578e-46,4.9039613462150853e-55,8.3630544039453312e-61,4.1219996909539803e-26,4.6668064267047988e-55,7.2900950090873573e-55,2.6643797439753381e-33,2.5292777594521227e-43,1.4740368838019357e-40,2.8910857678583662e-41,1.3664589039768449e-48,2.9640886482362142e-54,9.0737718684684701e-61,3.6526204720256619e-40,2.5908068774348756e-69,8.707247277256519e-41,2.8178945709895755e-47,2.7874260992930393e-70,1.2173427180180912e-76,4.6160813185037189e-57,1.4691204876386592e-34,8.7156891058446943e-41,2.8206265779804229e-47,2.2964902278946466e-48,3.2031357521750794e-47,4.7094846904797005e-66,3.4296061492939081e-68,6.2168978581888613e-76,2.6415296687785273e-83,1.5290784051923696e-93,5.4432261885398828e-72,1.0654216859275813e-74,2.0971867195639924e-78,5.6353458258604119e-68,7.6527682058438618e-88,1.8571792255049587e-91,2.7026148320605838e-41,7.747391061998787e-47,2.2207572638381988e-58,1.0319406627001705e-67,8.6579469212941737e-69,3.7281863808514561e-86,1.6427602394467243e-93
7e-15,0.003304535650556428,3.0475345874265199e-27,1.2409037940879657e-35,1.366808305512946e-34,4.4829500111882106e-35,3.6319143604299471e-42,0.0,0.0,2.3122563659547074e-23,5.404388339667613e-35,1.1081329307602027e-40,4.9921567854872182e-47,1.1938324215357551e-50,7.1214617962605516e-63,8.438224539902051e-52,1.8128419253636743e-40,1.93757630548035e-23,1.3329981480837247e-34,1.1543431239445208e-85,6.5388962671666452e-84,1.7045202624921896e-55,1.4653778918883036e-53,9.8040189459910758e-36,1.5083264664082549e-47,4.635361559185608e-37,7.2399320760248288e-63,2.1493259414181951e-52,5.5406048358890236e-31,1.7768692754448889e-34,3.760578274944757e-23,3.5393418473354533e-46,9.597808529203954e-63,2.2143511244193572e-59,6.2360050008605079e-46,4.2639519847169978e-77,5.7862045001996748e-58,1.8953660988084446e-30,1.782554064091129e-41,1.6995834999779458e-43,1.1326717318563662e-45,1.1378933379993585e-29,5.6414284511320581e-61,2.1059772863826313e-62,2.733470005591228e-55,2.7652151836378984e-49,1.1899730664440503e-42,5.9976398096557131e-59,9.6514335768855914e-61,4.4948150612990761e-60,2.9068889762705324e-90,2.1852413478406397e-82,3.9030034793932268e-119,1.7100759797716103e-105,2.1055901050814019e-56,1.4811795454905893e-53,8.4469709227049976e-62,2.2320534985869092e-71,4.3928096360201154e-58,2.1666806940485518e-69,2.7560405343304988e-76,1.1216856884546234e-39,2.2780990901860498e-42,8.7701761342082948e-52,1.2957598020569888e-53,9.596760085875478e-70,2.0638379196809972e-80,3.7288601179435911e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.1533584140077323e-23,3.7605788500117737e-23,4.1533585916377933e-23,6.580023079860131e-30,4.840694310044507e-30,5.957755915836981e-30,2.4494822855632797e-38,1.6194726632551528e-24,8.2666003611114841e-39,1.9716636753713994e-30,2.4825366987699968e-44,8.3781534831331268e-45,1.3593119251965241e-24,5.5632480266937142e-40,6.7965596260187615e-25,1.6549251041767264e-30,8.2746253734899219e-31,1.6950305289730782e-38,1.7179040420126472e-44,8.0988915181112341e-53,4.6560701469366114e-58,9.1400856721423485e-26,3.194214587750776e-53,1.6552683390568534e-52,1.448032374017791e-32,4.0851665400496124e-42,2.380790019334453e-39,4.6695381832477088e-40,2.2070643194842818e-47,1.4992942037984855e-52,1.4985588837332115e-58,5.8995261890115869e-39,1.4424372739214403e-66,1.4063503155933457e-39,1.4253282535792577e-45,1.5519051334038362e-67,2.3408753816858385e-73,7.6234902383263673e-55,7.9843471889713225e-34,1.4077137693836583e-39,1.4267101193981623e-45,1.1615950900018186e-46,5.1698764356958648e-46,3.5827389613763059e-63,9.0896822338716108e-65,5.8364897450575072e-72,8.9004072783293981e-79,1.8687987189516814e-88,1.0415561319169079e-68,7.1694374300408845e-71,5.0380133466635353e-74,9.3061178948637583e-66,5.1746651460316158e-84,4.4832136790483055e-87,4.3651321438688555e-40,1.2513393602446594e-45,1.1232888758515092e-56,1.7042580004381728e-65,1.4303446990736277e-66,3.2346097031164828e-81,5.196085493103365e-88
1.5e-14,0.003304535650556428,6.3938464152255114e-27,3.4976674131749717e-35,6.0467592147922692e-34,1.7552125052582767e-34,3.3777481184953661e-41,0.0,0.0,4.8512046295776475e-23,2.3909014428484373e-34,4.9022419163651846e-40,4.6426731646244199e-46,1.1102848093363206e-49,6.6228707304972883e-62,3.7330664372846374e-51,8.0197773847759284e-40,4.0651106427306511e-23,5.8971832683336022e-34,2.0698691741690016e-84,1.2576154686586996e-82,1.5852595922522385e-54,1.3628242776493049e-52,2.0568535724830184e-35,1.4027717884731082e-46,2.0506837580483941e-36,1.5171979777451269e-61,1.9989105006439807e-51,2.4511629459924282e-30,7.8608673193216793e-34,7.8898379610483864e-23,3.2916507498551378e-45,3.7644094376418786e-61,4.2608910557357699e-58,1.1990112533719216e-44,2.1297523823784114e-75,5.3812874854762824e-57,8.3850988387631463e-30,1.6578085797220241e-40,1.5803903637135222e-42,1.0534767281822457e-44,5.0340386110812274e-29,2.495771079581611e-60,8.2627423090399234e-61,5.257512837551817e-54,5.3182369378160502e-48,1.1066966505412128e-41,1.1535028719892924e-57,1.8549737745473123e-59,8.6447066838756567e-59,2.3097651421157152e-88,8.587925071539909e-81,2.9637146757921323e-117,7.6195395149185245e-104,4.0498417648520622e-55,2.8488761255722289e-52,3.3141482975890587e-60,8.7566833290681539e-70,1.7230838100609397e-56,1.7182250374123489e-67,1.0781176160923563e-74,1.0431884435717144e-38,2.1180557982982123e-41,1.6864323915100333e-50,2.4916159899165665e-52,3.7648531537336939e-68,3.2922727238779003e-78,3.1915259521656246e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,8.713907288755921e-23,7.8898405051437147e-23,8.7139080745910968e-23,2.9110017473714638e-29,2.1415229177293156e-29,2.6357108016024013e-29,2.2780612354910176e-37,3.3977125611780859e-24,7.6880834252990871e-38,8.7226293367739365e-30,4.774567569756392e-43,1.6113382850883478e-43,2.8518858767350344e-24,5.173919120868175e-39,1.4259429383835381e-24,7.3213797066347301e-30,3.6606897162387732e-30,1.5764058275764664e-37,3.30397461803873e-43,3.1773609537436821e-51,3.6933419941652066e-56,1.9176255821013651e-25,6.6984290732238039e-52,7.077313802787846e-51,6.406094520569363e-32,3.7992811403561911e-41,2.2141751731440479e-38,4.3427531940705213e-39,2.0526493833310858e-46,2.8835875695210714e-51,5.8792991038772871e-57,5.4866564697006915e-38,1.1442142260428444e-64,1.3079291911252009e-38,2.7412768733966632e-44,1.2310493171096599e-65,3.7352779513362673e-71,2.9908698507458213e-53,3.5322727805326985e-33,1.3091971857825309e-38,2.74393450488276e-44,2.2340495128145637e-45,4.802731792873963e-45,3.0200097409646065e-61,1.5409102823396252e-62,1.9844603183917832e-69,6.0611616611551517e-76,2.5471452368861274e-85,1.6505869895193599e-66,2.2775545543468088e-68,3.2057719186098562e-71,3.6506073037579339e-64,1.6549111737557387e-81,2.8719201804230562e-84,4.0596543603613036e-39,1.163795813124533e-44,2.1603781960912532e-55,6.6861994041340583e-64,5.6142980941355318e-65,4.1196587059462414e-78,1.3239339749244933e-84
3.1e-14,0.003304535650556428,1.308646803577926e-26,1.0766891111642498e-34,2.5203936179014354e-33,6.8796517420197256e-34,2.8508133346422374e-40,0.0,0.0,9.9291014560119138e-23,9.965692607962182e-34,2.043226968671977e-39,3.9181992619953887e-45,9.3707570064304667e-49,5.5893235891821414e-61,1.5560035567742828e-50,3.3425907467859462e-39,8.3201779934664016e-23,2.4580479215162154e-33,3.5413939182358991e-83,2.1382724000827259e-81,1.337992449444829e-53,1.1502137734711025e-51,4.2095472406123124e-35,1.183936919823434e-45,8.5476043045305511e-36,2.9981486997384759e-60,1.687072345689112e-50,1.0216867516588848e-29,3.2765440432821602e-33,1.6148348909510586e-22,2.7781419977986314e-44,1.284384046058482e-59,7.2515761677992345e-57,2.0374612135327281e-43,1.2506956686806315e-73,4.5418137639030318e-56,3.4950541226688616e-29,1.3991875279169906e-39,1.3334256973870948e-41,8.8926687246383643e-44,2.098273447938174e-28,1.0402809096313172e-59,2.8211168643726958e-59,8.940271456779742e-53,9.0422135738192068e-47,9.3404914711158743e-41,1.9612134821638198e-56,3.1496807778836619e-58,1.4697948417731885e-57,1.5855551953000467e-86,2.9417043803600625e-79,2.0652125119946627e-115,2.7225354888885523e-102,6.8866635832127762e-54,4.844440149471862e-51,1.1315393004091521e-58,2.989211672628214e-68,5.8800680711241276e-55,1.1748843286723565e-65,3.6593302835118009e-73,8.8044887959587767e-38,1.7866100994053394e-40,2.8662999474177692e-49,4.2347309408119325e-51,1.2851148496789078e-66,4.5070653300560176e-76,3.5094522251155544e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.7835000290429474e-22,1.6148359513732172e-22,1.7835003565925176e-22,1.2133556855162556e-28,8.9262372899645886e-29,1.0986096790864422e-28,1.9226746235374473e-36,6.9541781963141276e-24,6.4887134134758712e-37,3.6357345619925669e-29,8.11783773394233e-42,2.7396377486053482e-42,5.8370219192556227e-24,4.3667695727046047e-38,2.918510959694658e-24,3.0516708643916047e-29,1.5258353165021267e-29,1.3304767356371529e-36,5.6174847989295281e-42,1.0846643217301093e-49,2.5267566504426287e-54,3.9248588864712103e-25,1.1895920472775138e-50,2.5257388383139703e-49,2.6701708330234965e-31,3.2065865098370082e-40,1.8687532884944771e-37,3.6652685217931861e-38,1.7324960295852768e-45,4.9029234934140286e-50,2.0071311507418277e-55,4.6307067050199866e-37,7.8283809995173734e-63,1.1038851726243058e-37,4.6607790569557555e-43,8.4224766200703639e-64,5.1164558011329093e-69,1.0210139301249137e-51,1.4723106463535872e-32,1.1049552868626647e-37,4.6652974326479534e-43,3.7983802909863816e-44,4.0446562387227956e-44,2.0604881718415788e-59,2.1056657073533792e-60,5.4274320356504881e-67,3.316607056233224e-73,2.7880467794045656e-82,2.2303786522085151e-64,6.1499194869757178e-66,1.7317061499717637e-68,1.245964644027738e-62,4.5282177401298626e-79,1.5720653787087112e-81,3.4263410141771667e-38,9.8228610621273013e-44,3.6731277252967677e-54,2.2825174491264597e-62,1.9184410640113526e-63,4.4513696894606847e-75,2.8606354168940117e-81
6.300000000000001e-14,0.003304535650556428,2.647170313669752e-26,3.6328117450408992e-34,1.0270735855057447e-32,2.7170941022265353e-33,2.3332340245486817e-39,0.0,0.0,2.0084896305631539e-22,4.061074055356295e-33,8.3253469232039232e-39,3.2064903359467814e-44,7.6694057960921834e-48,4.5739544441619948e-60,6.3407717599653422e-50,1.3619682459326312e-38,1.6830307399881829e-22,1.00166750159397e-32,5.8504550271874178e-82,3.508202490419395e-80,1.0951310747644525e-52,9.4137456720879396e-51,8.5140959897949958e-35,9.6898738436998439e-45,3.4831938129063668e-35,6.2847416255970661e-59,1.3807686080127609e-49,4.1634247290383446e-29,1.3352079083175712e-32,3.2665337111523907e-22,2.2737478559760782e-43,4.2147346782042593e-58,1.1920235200476171e-55,3.3389855530363901e-42,7.8822368713070228e-72,3.7172525872299538e-55,1.4242529911072615e-28,1.1451582009688309e-38,1.0906490817630516e-40,7.2803685810742402e-43,8.5505680597240045e-28,4.2391982861697913e-59,9.2703172551121438e-58,1.4671831798884334e-51,1.4834769238983914e-45,7.6446652568342659e-40,3.2175783425449332e-55,5.1537095667515167e-57,2.4113569900654871e-56,1.0493803466624488e-84,9.7293024936827994e-78,1.3718024161827762e-113,9.2379453700224166e-101,1.1301686319882979e-52,7.9501726507296555e-50,3.7183034863157148e-57,9.8190441538716282e-67,1.9302479815628919e-53,7.7155383590629784e-64,1.1884944835621858e-71,7.2059854237071226e-37,1.4605712368001282e-39,4.6991545188091467e-48,6.9423698782696782e-50,4.2209313023848897e-65,5.9214651256086495e-74,4.3200250067466711e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,3.6077167302505342e-22,3.266538032422567e-22,3.6077180650313882e-22,4.9444871548778448e-28,3.6374884816813763e-28,4.4768912708479105e-28,1.5735954044436177e-35,1.406705282422373e-23,5.3106305298875673e-36,1.4815744308550398e-28,1.3318180294691852e-40,4.4946704222862714e-41,1.1807246562465517e-23,3.5739464245974062e-37,5.9036232815053506e-24,1.2435665032386132e-28,6.2178315693102035e-29,1.0889107399962447e-35,9.2160367091254465e-41,3.5631280356129963e-48,1.661084063419553e-52,7.9393225935753455e-25,1.9954241107071017e-49,8.4885027639419802e-48,1.0881086303417749e-30,2.6244149168000269e-39,1.5294611214554964e-36,2.9998088133412711e-37,1.4180566758286183e-44,8.0443487152678053e-49,6.5940855463760915e-54,3.7899438454714663e-36,5.1468506126165835e-61,9.0346164884640205e-37,7.6464811925085928e-42,5.5374386287115593e-62,6.729775265363625e-67,3.3541187558852513e-50,5.9997297463410176e-32,9.0433736266841289e-37,7.6538934317758472e-42,6.2316295041692054e-43,3.2959883543522231e-43,1.2684307068221521e-57,2.5945680630112092e-58,1.3380454642485642e-64,1.6356393700597339e-70,2.7502180496004925e-79,2.8564942386968501e-62,1.5711790416684416e-63,8.8488128520047381e-66,4.0913402412384934e-61,1.1872847986282483e-76,8.244474862784521e-79,2.8042718595756631e-37,8.0401989281242117e-43,6.026156409937147e-53,7.4982882481157472e-61,6.3143717983671493e-62,4.5494323926567004e-72,5.8448597553865107e-78
1.2700000000000001e-13,0.003304535650556428,5.3242140777678955e-26,1.315416307003913e-33,4.1447022015550131e-32,1.0792311395184059e-32,1.8863661997596227e-38,0.0,0.0,4.0396490791855715e-22,1.6388271351397208e-32,3.3589170180246387e-38,2.5918239164947195e-43,6.2004679637288114e-47,3.696968349973307e-59,2.5587660969157556e-49,5.4949028148134795e-38,3.3850545032515162e-22,4.0421781805952237e-32,9.5048747636850769e-81,5.6780464007775231e-79,8.8548124287012482e-52,7.6106005278794374e-50,1.7119840447172722e-34,7.8340422060460542e-44,1.4056250760593013e-34,1.4556811612710545e-57,1.1163078260106248e-48,1.6801266576478776e-28,5.3881547687238784e-32,6.5699178736459727e-22,1.8382589778273518e-42,1.3618648028828337e-56,1.9366540868502355e-54,5.391853389262188e-41,5.0468259227398829e-70,3.0053582111712647e-54,5.7475003112087503e-28,9.2583432552743579e-38,8.8065722986632148e-40,5.8895797890193877e-42,3.4505325510186559e-27,1.710704936469422e-58,3.0036756164662956e-56,2.375870914609484e-50,2.4008453609695516e-44,6.1805145118640132e-39,5.2072565597169107e-54,8.2967406832799549e-56,3.9024955300078683e-55,6.8886618185106836e-83,3.1930003549395614e-76,8.9341354437850706e-112,3.0991288546931783e-99,1.8301343513157987e-51,1.2874006527188196e-48,1.2047768147331339e-55,3.1791111943432294e-65,6.241465909372717e-52,4.9873181205810635e-62,3.7632653200175859e-70,5.8258663048734253e-36,1.1781467729346372e-38,7.5943175031355415e-47,1.1218727709267591e-48,1.3663200332087138e-63,7.6562084750331493e-72,5.4777187984760737e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,7.256142536173243e-22,6.5699353118625313e-22,7.2561479226058746e-22,1.9953215534412627e-27,1.4678896849808626e-27,1.806625735979218e-27,1.2722027074190608e-34,2.829257551440764e-23,4.2934829766638175e-35,5.9787649814083181e-28,2.1553870165951784e-39,7.2740887873047505e-40,2.3747506084715651e-23,2.8894303519781116e-36,1.1873753043458667e-23,5.0183050796526585e-28,2.5091517743032582e-28,8.8034103204877394e-35,1.4914891635716781e-39,1.1537586721941963e-46,1.0759819607427933e-50,1.5968238401098171e-24,3.2657522606467851e-48,2.7807032458820406e-46,4.3910063292444909e-30,2.1217794383254474e-38,1.236516894974744e-35,2.4252572073758366e-36,1.1466342056103446e-43,1.3020681908023334e-47,2.1356181707164774e-52,3.0640259968475776e-35,3.3345539854277766e-59,7.3041559209000238e-36,1.2374827909992261e-40,3.5876008812388809e-60,8.7211867657585197e-65,1.0861339025547307e-48,2.4211492117243047e-31,7.3112339937981759e-36,1.2386821658819845e-40,1.0085079188107304e-41,2.6418498734078436e-42,7.1051719277130358e-56,2.9090722363909571e-56,3.0016385760165114e-62,7.3399369748206943e-68,2.4685704266572914e-76,3.516683613979937e-60,3.8476794838987149e-61,4.3339329646923592e-63,1.3237227988443328e-59,3.0563285733493625e-74,4.2447640767451555e-76,2.2671895861221339e-36,6.5014914291753926e-42,9.7526011542025366e-52,2.4281168391493187e-59,2.0525628744544969e-60,4.4565856843115415e-69,1.1441201776949782e-74
2.55e-13,0.003304535650556428,1.0678288581543609e-25,4.9833245792897277e-33,1.665017958794388e-31,4.3010544642251239e-32,1.5167638570582373e-37,0.0,0.0,8.1019698912087982e-22,6.583542845723853e-32,1.3487618642698175e-37,2.0831149421668581e-42,4.9854747895027288e-46,2.9710513655435029e-58,1.0278969298606373e-48,2.2064201619291852e-37,6.7890935577205824e-22,1.6238325364965299e-31,1.5320259322124426e-79,9.1358878568937509e-78,7.1213493452213376e-51,6.1191121922570702e-49,3.4317927648356239e-34,6.2990931309280567e-43,5.6467070108457451e-34,3.7311024915372394e-56,8.9756653924190111e-48,6.7494234960578074e-28,2.1645341384194476e-31,1.3176632287439533e-21,1.4780599072129694e-41,4.3636798984383238e-55,3.1396150602311139e-53,8.636045061280635e-40,3.2335411791270039e-68,2.4165797983001451e-53,2.3088981505896731e-27,7.4443265214976264e-37,7.0633267640782563e-39,4.7413513740194909e-41,1.3861508511729533e-26,6.8722634686354539e-58,9.6773087068191002e-55,3.8266849685088243e-49,3.8623745156800185e-43,4.9695092024465897e-38,8.377068751055105e-53,1.3208125940445528e-54,6.2780911416661421e-54,4.5510756940964497e-81,1.0548506813829349e-74,5.767165807366364e-110,1.0531511049511235e-97,2.9477124907456773e-50,2.0735328568955745e-47,3.8816360263313628e-54,1.0227369656472562e-63,2.0027226269838973e-50,3.1964964919008807e-60,1.1596005311845329e-68,4.6843715811599786e-35,9.430088754453748e-38,1.2183039566127337e-45,1.7994543026562037e-47,4.3936566646564302e-62,9.8147674734276664e-70,6.9541992766457368e-72,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.4552963762177064e-21,1.3176702340224569e-21,1.4552985400610022e-21,8.0156403254085545e-27,5.8968359835809269e-27,7.2576083798148292e-27,1.0229145224478377e-33,5.6742714662750263e-23,3.4521814553949217e-34,2.4017596539881605e-27,3.467443692888014e-38,1.17020917482376e-38,4.7627266097780361e-23,2.3232565521138376e-35,2.3813633053317571e-23,2.0159288336957683e-27,1.0079638013324673e-27,7.0782325515842732e-34,2.3993595085407905e-38,3.7125068782817484e-45,6.9251808732861899e-49,3.2026023588256423e-24,5.2833484570168179e-47,9.0006836043322368e-45,1.7639640317388616e-29,1.7060520160101614e-37,9.9421391186592276e-35,1.9500368265365126e-35,9.2224008394548181e-43,2.0952833761280917e-46,6.8745900083741775e-51,2.463589492190862e-34,2.1469871997553359e-57,5.8728271448751102e-35,1.9907543124716066e-39,2.3099034990802526e-58,1.1230953418969325e-62,3.4952514352385435e-47,9.7262031304644795e-31,5.8785153753583733e-35,1.9926831221398458e-39,1.6224006000738521e-40,2.0883535518149167e-41,3.5632526033979467e-54,2.9208708435284048e-54,6.0305783235025879e-60,2.9500930782682229e-65,1.9846106936143455e-73,4.116721017449233e-58,8.9110444135847004e-59,2.0072763185132082e-60,4.2525175840139824e-58,7.7655600165871221e-72,2.1570857587746496e-73,1.8229713379384699e-35,5.2295206254472622e-41,1.5689315665128788e-50,7.813932629842541e-58,6.6555168482593913e-59,4.1283985727820232e-66,2.1160277361384621e-71
