Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842)
0.0,0.0015701997118045914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0015701997118045914,1.3993459142325775e-30,3.3811608416653979e-39,2.7177534772262539e-37,5.0895788403751638e-39,2.9359396200804828e-45,0.0,0.0,2.3995958242739196e-25,8.6993879884816083e-38,6.2397731850821608e-45,1.2872255953372086e-51,1.1692216956415503e-54,3.5416010453830496e-69,5.245233809067117e-57,1.003481373502417e-44,2.0794846648405498e-25,2.7150004879243208e-37,-1.2750338228494558e-94,1.2801586582544212e-92,8.2648719042470496e-62,7.8926576425088219e-60,1.2858702434145061e-39,3.973653077753578e-51,4.1564581063415561e-40,9.1220755249529287e-69,1.1628921751009615e-57,1.9541327207935933e-34,3.4561467950153237e-38,3.933535735199019e-26,1.499796281754613e-50,2.3068439885451899e-69,5.6208340237561985e-65,3.1351716266575497e-51,1.5935695587759838e-84,2.0684752851753157e-63,1.280933808102245e-32,2.0189433823346995e-44,2.0567947197563653e-47,3.7307086331255532e-51,5.5936201311739289e-33,4.8922295790023754e-68,1.5557378213481028e-69,5.9934135611499918e-62,1.3980907154578654e-54,3.6277383333503637e-47,2.5435306222456682e-64,1.5046839589715544e-66,8.1437418369218993e-66,5.8292234550807719e-99,1.39343448883811e-90,-7.0119595497445923e-132,-1.6489722443218732e-124,1.8394511834595798e-62,2.9563754138570774e-60,1.4924366533437329e-68,1.6828586287004101e-78,3.4781695314979449e-64,3.198699397143347e-76,2.5503441249677996e-83,1.1825824667977899e-43,2.3564212842462482e-47,2.9525584503062483e-57,9.7752426771399479e-59,5.247582007923448e-76,6.261849546648086e-88,-9.1926275977565416e-90,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.0588194881675564e-26,3.9335360477145409e-26,4.0588195576978096e-26,2.7401069964161071e-33,2.0465353618525478e-33,2.6555282090575441e-33,7.4861785997495783e-43,1.3846421934545908e-26,2.9717165760758658e-43,7.2373978383161044e-33,3.91295694122175e-49,1.5532890164778009e-49,1.1735862997904835e-26,5.0174871959772282e-43,5.867931499135493e-27,6.1342280277010727e-33,3.0671140095937409e-33,4.9612642189836075e-42,2.5932073338973337e-48,1.256274511850781e-58,9.5894749370479732e-65,5.6226938040564652e-28,1.0040478076020767e-57,1.0457120266450635e-57,3.7958777616582447e-35,2.6294321664815384e-45,5.5060558825618945e-43,4.2526901621056874e-43,4.6485125685059394e-52,5.4220225876442998e-58,2.8340415108488509e-64,1.5132541301231808e-43,2.292128031763409e-73,2.1869025396421904e-43,1.1430739138439079e-49,1.4631133991303722e-74,1.1605042816412557e-80,1.59021713053961e-59,1.203680960792273e-36,2.1907535067012273e-43,1.1450867794390701e-49,2.0876618858993924e-51,1.3804045382210501e-50,4.4647994122108374e-70,2.2582791631381682e-72,7.1013638754892375e-80,1.2676868510403512e-87,5.9319242899784977e-98,4.1655326266629263e-77,4.8393198039894653e-80,5.790992834140014e-84,4.2499340183021165e-72,4.9733172586625427e-93,6.4367462368929609e-97,3.9562777738471416e-44,3.6051366765638106e-51,5.6737271290139141e-61,2.9411834245165031e-70,1.7675225421496375e-72,1.821030520915612e-91,4.225232997297204e-99,3.290574717424633e-99
3.0000000000000002e-15,0.0015701997118045914,4.5978501329012289e-30,1.3379764413824084e-38,1.7859522287328329e-36,2.9220746293533765e-38,2.7681715809679692e-44,0.0,0.0,7.8843862860558642e-25,5.7167406801307131e-37,4.1004000926611716e-44,1.2136650730911976e-50,1.1024087666404877e-53,3.3392077090953501e-68,3.4468672761495879e-56,6.5942689525582808e-44,6.8325920492484176e-25,1.7841431299899271e-36,7.5410445670126058e-93,1.5727714728054027e-91,7.7926299582019603e-61,7.4416448852489113e-59,4.2249486637526671e-39,3.7465871165207113e-50,2.7313866812488545e-39,1.1255409948940482e-67,1.0964409286236615e-56,1.2841442785803478e-33,2.2711820344224289e-37,1.2924472658601475e-25,1.4140934440823249e-49,3.4931330461743756e-68,6.905624708888003e-64,3.8516630653181363e-50,2.2777836273291121e-83,1.9503198615467462e-62,8.4175647988356141e-32,1.903575153948549e-43,1.9392212612277749e-46,3.5199594949342032e-50,3.6758072797165825e-32,3.2148943484638886e-67,2.3568459496811261e-68,7.3672468136871801e-61,1.7176542306944001e-53,3.4204388005601647e-46,3.1249084582897454e-63,1.848562924926886e-65,1.0005166796677108e-64,1.049292884948369e-97,2.1101360163199896e-89,3.7464664615260471e-130,3.4429561103147636e-114,2.2621013513632082e-61,3.6340470278594441e-59,2.2609491816192733e-67,2.5483276011970335e-77,5.2668673116777862e-63,5.7575370997723626e-75,3.8617038776524201e-82,1.115006276162329e-42,2.2216790388217014e-46,3.6273835415414326e-56,1.2009372734154529e-57,7.9463173650305543e-75,1.3060190586518825e-86,5.3938844740891492e-88,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.3336120274532931e-25,1.2924474712274718e-25,1.3336120731446005e-25,1.8006416873455003e-32,1.344866065374059e-32,1.7450613430992544e-32,7.0583956477936444e-42,4.5495362567318108e-26,2.801903690078194e-42,4.7560032074146812e-32,4.8073464078200066e-48,1.9083262378611165e-48,3.8560672554210789e-26,4.730772888796316e-42,1.9280336278308824e-26,4.0310632126474077e-32,2.0155316023101696e-32,4.6777618130527908e-41,3.1859396035857917e-47,1.9023579796004349e-57,1.7261050559262168e-63,1.8474564233629933e-27,1.3740639915641657e-56,1.7298573595126964e-56,2.4944338915638413e-34,2.4791788540653929e-44,5.1914231302012939e-42,4.0096786580023028e-42,4.3829024106917691e-51,6.6613635403286897e-57,4.2915598112352459e-63,1.426782277853528e-42,4.1258394923007063e-72,2.061936022808292e-42,1.4043476068685421e-48,2.6336096285868724e-73,2.4204847293639994e-79,2.4080426034138494e-58,7.9099018019721449e-36,2.0655669309722489e-42,1.406820554243928e-48,2.5648411167602482e-50,1.3014673677685732e-49,8.6550814349679999e-69,5.0229309238983469e-71,1.7824023114316264e-78,3.5440187948633769e-86,1.827846667880228e-96,8.6867278039122518e-76,1.1474328918256416e-78,1.5385371554007928e-82,6.4355855439958374e-71,1.1793701488475442e-91,1.7103140535680759e-95,3.7302047012649719e-43,3.3991446288345249e-50,6.9705777779633031e-60,4.4537913864302702e-69,2.6765431182691307e-71,5.3583648403596004e-90,1.3639889914881417e-97,1.0622615658954031e-97
7e-15,0.0015701997118045914,1.0195228217914323e-29,4.4276641564492925e-38,9.7062601215642638e-36,1.4521468513214004e-37,4.4710156227371619e-43,0.0,0.0,1.7482769631350292e-24,3.1069242897020424e-36,2.2283994994133094e-43,1.960182307206283e-49,1.7805533304565816e-52,5.3930875444371673e-67,1.87329511442146e-55,3.5837102120691972e-43,1.5150527487490289e-24,9.6964283642287407e-36,1.4549207935682482e-91,7.9555799750966926e-90,1.2586800447856182e-59,1.2019328506810108e-57,9.3680197706954567e-39,6.0513048056327196e-49,1.4844490203574265e-38,5.9862525429351928e-66,1.7709143031564477e-55,6.9790421348365664e-33,1.234337548828165e-36,2.8658601060966774e-25,2.2839723114343303e-48,5.7667754538770702e-66,3.4931351047810543e-62,1.9475013161964223e-48,6.2441836654306239e-81,3.150073249254322e-61,4.5747626789533117e-31,3.0745617666293647e-42,3.1315095945122029e-45,5.6840916407940555e-49,1.9977205163958772e-31,1.7472248476012178e-66,3.8925611737226435e-66,3.7262853036352654e-59,8.6881301039626549e-52,5.5245239582950611e-45,1.5806187074135607e-61,9.3473273087455296e-64,5.0607423713277241e-63,5.8451487085493262e-95,3.4868326167021364e-87,1.36777998332878e-127,3.2572052393152157e-112,1.143890696783517e-59,1.8380667596545957e-57,3.7341803402699961e-65,4.2085579671598058e-75,8.6964281907307815e-61,3.2042713948057037e-72,6.3715829716332994e-80,1.8009033405970647e-41,3.5870223299759216e-45,1.834505580614831e-54,6.0732266039894248e-56,1.3122897467344198e-72,2.5104089874738116e-83,5.6730743647048013e-86,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.957139133355454e-25,2.8658612222227637e-25,2.9571393816776947e-25,9.7860942469865296e-32,7.3090536578085719e-32,9.4840272199526535e-32,1.1400358916989201e-40,1.0088086826792583e-25,4.5254914365940234e-41,2.5847805100122917e-31,2.43161869405437e-46,9.6525641098416559e-47,8.5503970330404644e-26,7.640903849268526e-41,4.2751985171743879e-26,2.1907919712300785e-31,1.0953959791326269e-31,7.555270489632378e-40,1.6114876349747267e-45,3.1417481640292508e-55,9.6099782451636568e-61,4.096533085986422e-27,9.8893828130189475e-55,4.1372006202339362e-54,1.3556703594866926e-33,4.0042488045602887e-43,8.384920312661943e-41,6.4762291187254261e-41,7.0793347118445444e-50,3.3695412039659669e-55,7.0878287517524311e-61,2.3044667791305053e-41,2.2971348722224538e-69,3.3303293583210069e-41,7.1033652369237714e-47,1.4663066624776771e-70,4.654568871897889e-76,3.9768932357323911e-56,4.2988538232446442e-35,3.3361937713344134e-41,7.1158736414600687e-47,1.2973286073194554e-48,2.1012248778003557e-48,6.9691151135875277e-66,1.4104831199989006e-67,1.7743342054449204e-74,1.267003397745596e-81,2.3715087532331965e-91,1.6648468728618471e-72,7.7349335812385968e-75,3.7025515004506154e-78,1.0627719125066807e-68,7.9769060830831141e-88,4.1298347984132086e-91,6.0248449289709153e-42,5.4903669565766818e-49,3.5258078150594159e-58,7.3554622976926221e-67,4.4205577852741432e-69,4.6572573799157727e-85,4.3221099982751443e-92,3.3658928085267589e-92
1.5e-14,0.0015701997118045914,2.1389970204898988e-29,1.5029058373065003e-37,4.2940480145040656e-35,6.2063831891178262e-37,4.1581270991732512e-42,0.0,0.0,3.6679536444626678e-24,1.3745033109249071e-35,9.8578602440121763e-43,1.8229032034716495e-48,1.6559423721544366e-51,5.0153241091994375e-66,8.2874405491711633e-55,1.5853366854460575e-42,3.1786390164763587e-24,4.2896986662991084e-35,2.608816900501148e-90,1.5301493056058056e-88,1.170671861406647e-58,1.1178120023428513e-56,1.9653118816661318e-38,5.6278254667105042e-48,6.567200533776146e-38,1.235751270214771e-64,1.6469778015363277e-54,3.0875261405006444e-32,5.4607055433257641e-36,6.0126820858835818e-25,2.1241329315035671e-47,2.2612092147454555e-64,6.7187230547428487e-61,3.743475652826951e-47,4.5657836148944215e-79,2.9296884901568188e-60,2.0238744222190242e-30,2.859399358052264e-41,2.9114488466113014e-44,5.2879296018068633e-48,8.8379094554502058e-31,7.7297179592428943e-66,1.5275723156591453e-64,7.1686971521024759e-58,1.6709557595568721e-50,5.1379066219625225e-44,3.0399372773894232e-60,1.7968849073204393e-62,9.733114912890011e-62,4.6402698219236789e-93,1.3690639357521372e-85,1.0387756968306355e-125,1.4773551959401902e-110,2.2006196150191715e-58,3.5361053246286325e-56,1.4654196437891379e-63,1.6511007571851215e-73,3.4107599297747474e-59,2.540380020807639e-70,2.4962786784596322e-78,1.6748728212401074e-40,3.3340650187039813e-44,3.5274453069221886e-53,1.1676727073282188e-54,5.1481279420128577e-71,4.0035904699164657e-81,3.5061185256553233e-84,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,6.2041915904140128e-25,6.0126870236204087e-25,6.2041926889909983e-25,4.3293667133257892e-31,3.2335245700101258e-31,4.1957323055869619e-31,1.0602519217311855e-39,2.116514163031437e-25,4.2087809197529278e-40,1.1435040742491414e-30,4.676633487053287e-45,1.8564385678282021e-45,1.7939017333644766e-25,7.1061676665862286e-40,8.9695086697165548e-26,9.6920397740884374e-31,4.846019826756831e-31,7.0265088828239528e-39,3.0993021267893122e-44,1.2325745269604383e-53,7.6229531399275796e-59,8.5946842246893654e-27,2.1107277941157297e-53,1.8000240724185144e-52,5.9974839524947683e-33,3.7240255256928403e-42,7.7981118703329843e-40,6.0230008094606107e-40,6.5843274037474402e-49,6.4808949720760727e-54,2.7808817523587934e-59,2.1431932856719026e-40,1.8222769071923663e-67,3.0972545836501349e-40,1.3661588957930236e-45,1.1631925264055814e-68,7.42746316546433e-74,1.5602230164544743e-54,1.9018086309450643e-34,3.1027085192621274e-40,1.3685645614306105e-45,2.4950948767348045e-47,1.9529510843325488e-47,6.0061039296665835e-64,2.4443961910668163e-65,6.167036406503569e-72,8.8198467224502384e-79,3.3040489199437659e-88,2.6441908988086362e-70,2.4631881188553633e-72,2.3617420516156231e-75,4.1691016151750116e-67,2.5520833034507577e-85,2.6465693568073845e-88,5.6032175860963081e-41,5.1064847929510494e-48,6.7810383718899351e-57,2.8857135029314502e-65,1.7344161648198245e-67,5.9460261912842519e-82,1.1039568300421698e-88,8.5967516632533795e-89
3.1e-14,0.0015701997118045914,4.3779397446836432e-29,5.3919893380448922e-37,1.7898325643028131e-34,2.5452261435456099e-36,3.5094503825368085e-41,0.0,0.0,7.5073070561928463e-24,5.7291684537681687e-35,4.1084555040126574e-42,1.538356422631902e-47,1.397603353032003e-50,4.2323477673285918e-65,3.4543352088485959e-54,6.6071706846196155e-42,6.5058082722500809e-24,1.7880198607177272e-34,4.4634971198663807e-89,2.601876912244392e-87,9.8817073283964061e-58,9.4341809821685315e-56,4.021914508350644e-38,4.7498730655619483e-47,2.7373216138051309e-37,2.3844903947055981e-63,1.3900371134094654e-53,1.28693278344031e-31,2.2761137937309558e-35,1.2306311242747603e-24,1.7927578534531296e-46,7.7109254445878704e-63,1.1425053243404674e-59,6.35777320630564e-46,3.0589272363738018e-77,2.472762830794702e-59,8.4358551513223261e-30,2.4133271685467099e-40,2.4557444019634626e-43,4.4658909480743915e-47,3.6837891085063515e-30,3.2218764427452263e-65,5.2179769372890173e-63,1.219600746835815e-56,2.841003743841117e-49,4.3363777530880063e-43,5.168556192460913e-59,3.0522525839956879e-61,1.6548426304445185e-60,3.1796523225984744e-91,4.681131756851354e-84,7.2405654540629582e-124,5.4485305551525709e-109,3.7438949600617486e-57,6.0159221480808706e-55,5.0056809693873788e-62,5.6363891253091813e-72,1.1636445459333974e-57,1.7361346623909806e-68,8.49848905077098e-77,1.4135881781552061e-39,2.8107459053092778e-43,5.9948022530978957e-52,1.9840712309607984e-53,1.7572585638256855e-69,5.4779531073523192e-79,3.0726404903687843e-82,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.2698289485555677e-24,1.2306331824051311e-24,1.269829406461029e-24,1.8045540776873204e-30,1.3477885484064688e-30,1.7488529733484908e-30,8.9484619133085546e-39,4.331906589251759e-25,3.5521860294114524e-39,4.7663004888480752e-30,7.9513095076867788e-44,3.1563558328088966e-44,3.6716100917633906e-25,5.9975670676812302e-39,1.835805047088065e-25,4.0397909525011939e-30,2.0198954253684408e-30,5.930305086818114e-38,5.2694757440681221e-43,4.2076893518743315e-52,5.2151740791759904e-57,1.7590977755915689e-26,3.7847644343883584e-52,6.4869111533253018e-51,2.4998540272185533e-32,3.1430698935613185e-41,6.5815584593780885e-39,5.0833801226023443e-39,5.5578469276082315e-48,1.1020274112126822e-52,9.494401800952661e-58,1.8088449517751081e-39,1.2468487989702167e-65,2.6140543234062081e-39,2.3227633824235273e-44,7.9588233897025029e-67,1.0174652224813136e-71,5.3262188716463962e-53,7.9270334873497709e-34,2.6186573060846554e-39,2.3268534610981114e-44,4.242196903274465e-46,1.646256510211616e-46,4.1759926870906147e-62,3.4039646565704431e-63,1.7188146773441745e-69,4.9181160451945007e-76,3.6854616108421349e-85,3.5885775898871698e-68,6.6830992770852084e-70,1.2819064415736021e-72,1.4229665368931534e-65,6.9884740678243074e-83,1.4498266085337745e-85,4.7291045532892186e-40,4.3104294802819145e-47,1.1529246935980641e-55,9.8511404944308331e-64,5.9217780845325856e-66,6.4556568124654947e-79,2.3968880895591116e-85,1.8663183183145636e-85
6.300000000000001e-14,0.0015701997118045914,8.8558025003657237e-29,2.0245352111847097e-36,7.2936550825849234e-34,1.028934428252337e-35,2.872289948863962e-40,0.0,0.0,1.5186014075951874e-23,2.3346672482918791e-34,1.6738349821972874e-41,1.2587817437034091e-46,1.1438467860669609e-49,3.4630027235716403e-64,1.4076490605777541e-53,2.691818443518245e-41,1.3160133665099678e-23,7.2862696805793705e-34,7.3743490162130805e-88,4.2695717598591303e-86,8.0896874678957284e-57,7.7211427701328918e-55,8.133451708684061e-38,3.8875075823009224e-46,1.1154721238950743e-36,4.8380455162496217e-62,1.1376539765913094e-52,5.2443069916559311e-31,9.2752621866699603e-35,2.4893510345915159e-24,1.4672631244759152e-45,2.5276605358653811e-61,1.8749629710289791e-58,1.0407823600926602e-44,1.9991534811268463e-75,2.0240031493387291e-58,3.4376528390739307e-29,1.975174426838853e-39,2.0074258013279629e-42,3.6598175640772559e-46,1.5011599977302623e-29,1.3129286635353804e-64,1.7162634155762487e-61,2.0033929402651902e-55,4.660981645526827e-48,3.5490767409376608e-42,8.4795023661889466e-58,4.9982169262713737e-60,2.7149277845616052e-59,2.096964577630739e-89,1.542699261386179e-82,4.8121888941636542e-122,1.9609076506278271e-107,6.1499876950818804e-56,9.882112657011216e-54,1.6464423098629721e-60,1.8515448063761057e-70,3.8180186955511312e-56,1.1389250063901138e-66,2.7766998376455711e-75,1.1569418292621044e-38,2.2952355681838546e-42,9.8264683925898776e-51,3.2510426986579221e-52,5.7714760751274865e-68,7.1894563725577775e-77,3.4569298549554075e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.5686457199997942e-24,2.4893594215514467e-24,2.5686475859853432e-24,7.353646588525212e-30,5.4923063435625721e-30,7.1266618654910662e-30,7.3237503981568769e-38,8.7626173050031648e-25,2.9072404644621398e-38,1.9422746204778743e-29,1.304491305764832e-42,5.1783164931178982e-43,7.4269640027281556e-25,4.9086371113558406e-38,3.713482006280099e-25,1.6462209069337078e-29,8.2311041182303154e-30,4.8535377197541699e-37,8.6450257036320535e-42,1.3822388633296044e-50,3.4284698462233606e-55,3.5583529833618742e-26,6.3809601662658063e-51,2.1915078589854621e-49,1.0187029364047638e-31,2.572428403802903e-40,5.3865884638753955e-38,4.1604317652248314e-38,4.5499128864073901e-47,1.8084184360836122e-51,3.1197237130440125e-56,1.480429846477625e-38,8.1988505388894256e-64,2.1394222825463132e-38,3.8106965897457335e-43,5.233397676625439e-65,1.3384939285917633e-69,1.7496941197714669e-51,3.2302806872955057e-33,2.1431893600045376e-38,3.8174064946596556e-43,6.9596952990923716e-45,1.3440682187221579e-45,2.6260757410225981e-60,4.2844650786565428e-61,4.3284893110479499e-67,2.477533154219744e-73,3.713507415745879e-82,4.6347915249363534e-66,1.7233248949887287e-67,6.6115865602582446e-70,4.6728059193159302e-64,1.8351736847686657e-80,7.6150894659519023e-83,3.8705105041405406e-39,3.5287728439403664e-46,1.8914823965988084e-54,3.2361718788224773e-62,1.9459331568350595e-64,6.6594829945265081e-76,4.9434769910795852e-82,3.8484148553085042e-82
1.2700000000000001e-13,0.0015701997118045914,1.7811437241767058e-28,7.8252677891422304e-36,2.9433116435148403e-33,4.135719261210866e-35,2.3221768361186206e-39,0.0,0.0,3.0543428900657113e-23,9.4214377336888428e-34,6.7515944746548216e-41,1.0172464555362898e-45,9.2475006960342814e-49,2.7982379826956242e-63,5.6804092339817537e-53,1.08575503188879e-40,2.6468731976214717e-23,2.9403324801351915e-33,1.1986131014234912e-86,6.9127465368268005e-85,6.5436446966208901e-56,6.2420180611753799e-54,1.6349859308807985e-37,3.1429567592640832e-45,4.5014238293199496e-36,1.0809908016845735e-60,9.1974290780845817e-52,2.1163036754422932e-30,3.7429673447545007e-34,5.006767171223764e-24,1.1862313858014125e-44,8.1500605797500729e-60,3.0362118369323641e-57,1.6770560393930593e-43,1.2915022662311516e-73,1.6366557217523168e-57,1.3872451479032667e-28,1.5968812597758208e-38,1.6189863825732209e-41,2.9665254536539722e-45,6.0578264226593527e-29,5.2982325026143992e-64,5.5713074835896041e-60,3.2503660253458747e-54,7.5432741265357716e-47,2.8693308136777077e-41,1.3722838104639733e-56,8.0589871916222438e-59,4.393723963960295e-58,1.3669926505041377e-87,5.0274569441531972e-81,3.1375428056476979e-120,7.3000528626554233e-106,9.9780130701207465e-55,1.6032978253602858e-52,5.3446935854524501e-59,5.9953169394115529e-69,1.233351248067356e-54,7.3465185690472498e-65,8.8951424726947881e-74,9.3535705829002727e-38,1.8472873733215148e-41,1.5875160113062256e-49,5.2483996329024093e-51,1.868103139789174e-66,9.2761943385414505e-75,4.2651773173608898e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,5.1662680326004244e-24,5.0068010161317524e-24,5.1662755626628589e-24,2.9675213631815219e-29,2.2163897264198311e-29,2.8759230094449855e-29,5.9209648975604618e-37,1.7623742199723877e-24,2.350391082957709e-37,7.8378052531659251e-29,2.1111426287795356e-41,8.3804083784941213e-42,1.4937420609762871e-24,3.9684528341320984e-37,7.4687103247193553e-25,6.6431178066505932e-29,3.3215585666512434e-29,3.923826797684152e-36,1.399056892339297e-40,4.4758277277437598e-49,2.2208558613303219e-53,7.1568494049775716e-26,1.0470505569203227e-49,7.1983458500786503e-48,4.1109175684530619e-31,2.0797468622441285e-39,4.3548437179860451e-37,3.3635563494213208e-37,3.680311278171297e-46,2.9280815413302882e-50,1.0107051404040373e-54,1.1968768896314163e-37,5.3135921509384266e-62,1.7296132391990757e-37,6.1670078335934023e-42,3.3916448394655668e-63,1.7350913706211054e-67,5.6657809415315705e-50,1.3035413027551339e-32,1.7326584941475078e-37,6.177866015378252e-42,1.1263162800193807e-43,1.0813530659323396e-44,1.5133239506459353e-58,4.9416097209105755e-59,9.9883527586808856e-65,1.1436308123103412e-70,3.4286256525533894e-79,5.7966132672023241e-64,4.2947692114878185e-65,3.2954438968744791e-67,1.512012844094226e-62,4.7385639868996955e-78,3.9326809333971723e-80,3.1292163166425696e-38,2.8544239878361713e-45,3.0610918148484709e-53,1.0479320261339841e-60,6.3050723459426239e-63,6.638849571307362e-73,9.8494202669652214e-79,7.6644868883164349e-79
2.55e-13,0.0015701997118045914,3.5722343651588795e-28,3.0746826754146974e-35,1.1823889119079937e-32,1.65810074244015e-34,1.8671786086265123e-38,0.0,0.0,6.1258261690756372e-23,3.7848058880171892e-33,2.7097930320539977e-40,8.1721156821885496e-45,7.4352223848114604e-48,2.2475280191346656e-62,2.2818764847675193e-52,4.3575901394986654e-40,5.3085718701766038e-23,1.1811930620821007e-32,1.936190744396149e-85,1.1130285411432881e-83,5.2668599144782582e-55,5.0184368003630071e-53,3.2756050529510064e-37,2.527139838550025e-44,1.8083159791622826e-35,2.6873841750138045e-59,7.3949547620597958e-51,8.501582862515509e-30,1.5036188843676513e-33,1.0041504710266626e-23,9.5378125216972107e-44,2.6004817081203481e-58,4.8902495740209315e-56,2.6746710063696408e-42,8.2867751544836088e-72,1.3164554329078332e-56,5.5728538965290309e-28,1.2839955509816514e-37,1.2954320638608501e-40,2.3975787254278421e-44,2.4335403752607872e-28,2.1283978913543817e-63,1.8016925615822351e-58,5.2550829811243187e-53,1.213523791881554e-45,2.3071064912372533e-40,2.2075700832028252e-55,1.286921286852109e-57,7.0681399275982161e-57,8.9104004606513935e-86,1.6385085859240186e-79,2.0298793548188527e-118,2.934020424875586e-104,1.6132378804050453e-53,2.5921376302963162e-51,1.7284329882622639e-57,1.9290930637392248e-67,3.9498121414008842e-53,4.6889674848839599e-63,2.8024154838092093e-72,7.5208303346058569e-37,1.4720766724784585e-40,2.5450622163326094e-48,8.4016762213601106e-50,6.0063991815417189e-65,1.1842180925496506e-72,5.3632336923444924e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.0361467737039234e-23,1.0041640670820125e-23,1.0361497986749917e-23,1.1921148564103943e-28,8.9037083475722418e-29,1.1553179088170555e-28,4.7606575920842759e-36,3.53448059218305e-24,1.889796494968556e-36,3.1485035208656825e-28,3.3962039146418816e-40,1.3481610524127878e-40,2.9957329031748121e-24,3.1907910996565927e-36,1.4978664595563023e-24,2.6685889634345754e-28,1.3342942110196551e-28,3.1547810728832859e-35,2.2505929803699247e-39,1.4402539457041509e-47,1.4294198886088555e-51,1.4353786272308813e-25,1.6961295640994757e-48,2.3331195618911065e-46,1.6514416575316322e-30,1.6722507326298113e-38,3.5014399727321787e-36,2.7044307926389523e-36,2.9621267517433746e-45,4.7149239505727394e-49,3.2555621721855837e-53,9.6234176679795287e-37,3.4234007827899803e-60,1.3906265961386529e-36,9.9206052514900339e-41,2.1850564730712444e-61,2.2357587721222672e-65,1.8232249577377288e-48,5.2364373994375263e-32,1.3930746356898529e-36,9.9380699865830961e-41,1.811857522962415e-42,8.6109693583676367e-44,7.8708607297128867e-57,5.1451418503927651e-57,2.080900958147991e-62,4.7662273154714445e-68,2.8581802891317295e-76,6.9772959089515086e-62,1.0262572979742124e-62,1.5748904151233472e-64,4.8584402689787707e-61,1.2112375331369439e-75,2.0105266969039843e-77,2.5160937078610982e-37,2.2975458136906279e-44,4.9243381921971388e-52,3.3722624284395014e-59,2.0314047277198645e-61,6.3456605144742983e-70,1.8802332359000498e-75,1.4619456099848577e-75
