Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887),S(1607),S(1912),S(1910),C7H14(241),S(303),S(1907),S(1869),S(306),S(1017),S(1020),S(2655),S(2670),S(2747),S(971),C3H5O(975),S(3034),S(276),S(1952),S(3263),S(199),C3H7O(185),CHO3(319),CH2O3(342),S(328),S(3183),S(3838),S(3842),S(3942),S(313),S(1908),S(850),C3H6O(87),S(756),S(4205),S(4320),S(4361),C3H6(89),S(2810),S(4680),S(5093),S(5094),S(4665),S(4674),S(5273),S(5708),S(2013),S(771),S(737),S(5810),C4H9(129)
0.0,0.0023123057168843407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0023123057168843407,1.151367832015099e-27,6.1390338499070407e-36,1.6316205943205556e-35,8.9275457851410114e-36,1.5078763867901745e-43,0.0,0.0,8.2096729227680092e-24,6.7238736834163442e-36,1.5242632320464435e-41,2.3323331810394543e-48,7.2224960270480199e-52,6.7094268703548178e-64,2.0803571483768683e-52,2.5012375572867965e-41,6.8329741240906789e-24,1.5880510525975289e-35,-3.0073325931929901e-87,2.4073624094264047e-83,7.5745758004858188e-55,7.8798477083143745e-55,4.6257131333517812e-36,7.6266746570669029e-49,6.3728101928737741e-38,1.447360840510811e-64,1.2507662667506441e-53,5.1944719165854589e-32,1.9641523432114131e-35,1.2239704845922233e-23,1.5191366011954461e-47,6.2273912132654691e-65,4.5909911869264789e-61,7.4354679688596346e-48,9.7714639477208081e-79,3.8567302226325039e-59,2.225975691487924e-31,8.5340460057633571e-43,7.4006448128444017e-45,4.6615922485090606e-47,1.0625249060889419e-30,1.4428920275194962e-61,9.7231197703244872e-65,3.50947202993406e-57,3.0497268179973216e-51,4.0671926184542382e-44,1.4590666263362399e-60,1.7933693948064289e-62,8.2227203675948768e-62,1.3288432093360895e-92,2.5499801611524112e-84,-2.1132723573838074e-119,-3.4556426915966619e-114,3.4385002999122114e-58,1.9177707670775242e-55,4.1640877038029175e-64,1.6439672745864434e-73,1.7308229505796874e-60,4.8512682350347654e-72,2.7186444771810662e-78,4.0920866896206355e-41,7.6638310619056016e-44,1.2472746294869151e-53,1.7631103200642469e-55,8.8118559422833023e-72,1.9534815417216873e-83,-1.3773508792544466e-84,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,1.3681009463168242e-23,1.2239705374486754e-23,1.3681009633328243e-23,6.3216923253449033e-31,4.6379326993544163e-31,5.655697539602586e-31,6.7904342493881629e-40,5.948228709658669e-25,2.2266912442134128e-40,2.1112622237128387e-31,2.4101943643659049e-46,7.9034101154442604e-47,4.983252740980273e-25,2.2730907327778497e-41,2.4916263705501266e-25,1.7687539943388012e-31,8.8437699277600081e-32,5.155338933437633e-40,1.8298341969685921e-46,2.3035820386719264e-55,3.6966614073224341e-61,3.5538647320169023e-26,2.8126935017599934e-55,3.769950523176569e-55,1.6421624060194547e-33,1.7680240686077251e-43,7.5574968025652771e-41,1.9043292055205027e-41,1.0681046838935139e-48,1.8940099312474942e-54,6.7225922443536175e-61,1.6874591010449567e-40,1.9594162497301847e-69,4.7979890562006106e-41,1.7029965625358212e-47,2.3208486330926135e-70,1.250084797561542e-76,3.68315212236005e-57,9.9016292176133974e-35,4.8018353548771383e-41,1.7043617707738052e-47,1.1097633320530631e-48,2.4079907651440401e-47,3.2631552351524903e-66,2.1554772981888356e-68,5.0113562704646139e-76,2.1871156780792488e-83,1.91097435220328e-93,3.2664473864446352e-72,6.0168822616953284e-75,1.1323237848148769e-78,6.5306964009370713e-68,1.0866858155879165e-87,2.5725057856180803e-91,1.6340859404131625e-41,5.2715164760715218e-47,2.3799538226268841e-58,1.3877401543941654e-67,1.0673785831114613e-68,2.6325867214844952e-86,1.16648338045883e-93,7.9350077648289537e-94,1.0176379344054789e-100,2.2208698639420624e-84,7.2823647446341985e-57,2.0171503721537721e-47,7.7013844586810427e-51,2.6178346783120426e-56,1.2893178757972346e-66,1.3883123602139656e-72,6.4253555688166905e-78,1.443770148059692e-33,6.1654689832136167e-105,2.3291728000955265e-110,3.7066697066523466e-115,5.2190752000139669e-116,4.9933399042261601e-112,6.2345322643503045e-115,6.5239127553806105e-121,2.427209942705907e-127,1.9472258319675345e-63,6.3600826576845138e-51,1.2534007850882571e-56,1.4885116572946036e-41,4.1937034519881974e-35
3.0000000000000002e-15,0.0023123057168843407,3.7830658351092101e-27,2.1812024605659262e-35,1.0722078006789133e-34,4.3467825566468084e-35,1.4217120047806527e-42,0.0,0.0,2.6974639737302317e-23,4.4185455729256864e-35,1.0016549564694755e-40,2.1990510411746602e-47,6.8097808965063434e-51,6.3260098807322215e-63,1.3670916332017095e-51,1.6436640052204381e-40,2.2451199976714175e-23,1.0435763915111071e-34,1.7786219312126596e-85,2.9576161968000066e-82,7.1417432960551582e-54,7.4295681713298497e-54,1.5198639240735925e-35,7.1908646044898986e-48,4.1878466378400903e-37,1.7869706553338789e-63,1.1792937322664163e-52,3.4135100010514661e-31,1.2907286323369337e-34,4.0216169457321496e-23,1.4323286336125373e-46,9.4298762911054351e-64,5.6405440181394057e-60,9.134797059024535e-47,1.2334757981345625e-77,3.6363541006534452e-58,1.4627840051223664e-30,8.0463861916525272e-42,6.9776399925525591e-44,4.3969527656523993e-46,6.982306251967079e-30,9.4819243550846713e-61,1.4727195375648147e-63,4.3129448057424004e-56,3.7468076834739911e-50,3.834782211729274e-43,1.7925673449675553e-59,2.2031941286637227e-61,1.0102198277756796e-60,2.3920971033309141e-91,3.8617402536820349e-83,1.1290926105762597e-117,1.5042135462084055e-105,4.2270239796862241e-57,2.3568329287712639e-54,6.3071701926254035e-63,2.4894335313695913e-72,2.6209296920107425e-59,8.7321478485511199e-71,4.116250876796614e-77,3.8582530604501419e-40,7.2256854353206283e-43,1.5323432415501009e-52,2.1660756145341087e-54,1.3343635417445791e-70,4.0743500088687254e-82,8.8279401354583238e-83,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.4951886146501506e-23,4.0216172930745261e-23,4.495188726469575e-23,4.1542548696414222e-30,3.0477842991917846e-30,3.7166011630179113e-30,6.4024085568378188e-39,1.954417309280413e-24,2.0994514766373978e-39,1.3874006640282968e-30,2.9610956088267651e-45,9.7099028571571267e-46,1.6373538909677212e-24,2.1431995906235263e-40,8.1867694552329807e-25,1.1623238659270731e-30,5.8116192882119388e-31,4.8607468633692059e-39,2.2480815497918722e-45,3.488279810829712e-54,6.6539880265333452e-60,1.1676983704776654e-25,3.7989752141424567e-54,6.1690267848463266e-54,1.0791352782438279e-32,1.6669941037635171e-42,7.1256386221962146e-40,1.7955101919242004e-40,1.0070720849142446e-47,2.3269297591160196e-53,1.01799369769681e-59,1.5910325710660947e-39,3.5269525359901734e-68,4.5238172316717009e-40,2.0922525481952795e-46,4.1775312980188874e-69,2.6073217450502289e-75,5.5773438359472442e-56,6.5067842557816067e-34,4.527443729599238e-40,2.0939298009104412e-46,1.3634232846864998e-47,2.2702007092189922e-46,6.2659351213420814e-65,4.7548136023498488e-67,1.2486473489701028e-74,6.0743853870913441e-82,5.8534369908333804e-92,6.8111574925591038e-71,1.4265116780375922e-73,3.0080882081874574e-77,9.8892881601601658e-67,2.5769260682906226e-86,6.8353455838148579e-90,1.5407095863043914e-40,4.9702977917755435e-46,2.9239429123992102e-57,2.1014348837068573e-66,1.6163587389610238e-67,7.7457971218907211e-85,3.76538753658621e-92,2.5614017946236227e-92,3.5567099404150916e-99,3.9972050637678536e-83,1.1027578901593799e-55,1.9016695378928707e-46,9.4608809517219908e-50,3.9641493032459001e-55,2.3207716061700652e-65,2.8956204620677668e-71,1.5237260389089622e-76,9.4876321395550779e-33,2.0646782653601377e-103,8.4653468608648489e-109,1.4530667047313053e-113,2.0459764060633285e-114,1.8148255265887695e-110,2.2659353764615436e-113,2.557507643493114e-119,1.0208641357473716e-125,2.9483529582054323e-62,7.8138146614199349e-50,1.8980067325034785e-55,1.4034536741710526e-40,2.755861786768359e-34
7e-15,0.0023123057168843407,8.3885379386807621e-27,5.8924715449359934e-35,5.8272156557214473e-34,1.8733737183650856e-34,2.2962800461336886e-41,0.0,0.0,5.981333245316629e-23,2.4013834972770203e-34,5.4436447152182552e-40,3.5517124149795269e-46,1.0998812064243471e-49,1.0217151057473197e-61,7.4298385063591789e-51,8.9327305885307148e-40,4.9783090988560538e-23,5.6716103112880931e-34,3.4315264661448803e-84,1.4959974932542543e-80,1.1534998317368397e-52,1.1999840905536391e-52,3.3700478022464864e-35,1.1614334792671066e-46,2.2760033941476009e-36,9.5718582808406057e-62,1.904735446957951e-51,1.8551680701455006e-30,7.0148277431141978e-34,8.9174961233111904e-23,2.3134253673465489e-45,1.5569254589789989e-61,2.8541793797944173e-58,4.6192546319803646e-45,1.1491329170807885e-75,5.8732646158210866e-57,7.9499123388132863e-30,1.299613163569547e-40,1.1268305269270625e-42,7.1005614358159683e-45,3.794730690518981e-29,5.1532469706598733e-60,2.4321683056745211e-61,2.1813870354550681e-54,1.8951903394182177e-48,6.1937631830899843e-42,9.067042121831172e-58,1.1138706357128272e-59,5.109826588448503e-59,1.3335648240429597e-88,6.3861241118315364e-81,4.1217988171820713e-115,1.4109802318069484e-103,2.1375944548667325e-55,1.1920308153828741e-52,1.0416181031701397e-60,4.1112581334530138e-70,4.3277309886208386e-57,4.8602423536880583e-68,6.7844002227105922e-75,6.2316617135224547e-39,1.1667432903779616e-41,7.7494260487875273e-51,1.0954409409809543e-52,2.2036346595043848e-68,7.8324551102049454e-79,1.2839234869493376e-80,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,9.9675908009020774e-23,8.9174980110407845e-23,9.9675914086161952e-23,2.2577469040354992e-29,1.6564043474028441e-29,2.0198916630767159e-29,1.0340846878121647e-37,4.3337034724284325e-24,3.3909282671654325e-38,7.5402130132785978e-30,1.4977615059110396e-43,4.9113982863029223e-44,3.6306505409274463e-24,3.4615884661900289e-39,1.8153252706781087e-24,6.3169709013994524e-30,3.1584853837948326e-30,7.8508238016983577e-38,1.1371082012430966e-43,5.7608884804231746e-52,3.704556430290673e-57,2.5892439459428601e-25,2.5781549998787684e-52,1.3884052049231135e-51,5.8648650364556694e-32,2.6924477784448808e-41,1.1508967951879917e-38,2.9000180183546904e-39,1.6266029380300999e-46,1.1770134099333908e-51,1.6812547596694289e-57,2.569754291013069e-38,1.9636496045073518e-65,7.3066351355817493e-39,1.0582882773369583e-44,2.3258614555796914e-66,5.0137467908525343e-72,9.2110160648351315e-54,3.5362934618584571e-33,7.3124922977979867e-39,1.0591366362181912e-44,6.8963707945953279e-46,3.6638992306828736e-45,4.7203443754684608e-62,1.2476837974746157e-63,1.1604389472651406e-70,2.0258709372283493e-77,7.0804108736294831e-87,1.3028614761105614e-67,9.5956275102576347e-70,7.2234736242011375e-73,1.6330967368939655e-64,1.7423798468911928e-82,1.6499591213580374e-85,2.4884791806260129e-39,8.0279443247036825e-45,1.4789689662462989e-55,3.4705344227273744e-64,2.6704824232986231e-65,6.7177378141504082e-80,1.1905359896232833e-86,8.0981379793246587e-87,3.4746696669018825e-93,2.225378251294347e-80,1.8212101312425814e-53,3.0683039728161512e-45,4.7804728425895373e-48,6.5468212757472751e-53,1.292074695011171e-62,5.5679412416596062e-68,1.0309291138965463e-72,5.1563208884782921e-32,9.1374636924229626e-98,1.3806951979202858e-102,8.7834865596185981e-107,1.2373682112469111e-107,2.9601517863825006e-104,3.6959209933507367e-107,1.5469800086541175e-112,2.3021235463185078e-118,4.8617635355131483e-60,3.9523293499153937e-48,3.1345718149292095e-53,2.2667877502389496e-39,1.4977492675965153e-33
1.5e-14,0.0023123057168843407,1.7599484119846768e-26,1.6511224404503182e-34,2.577959726746627e-33,7.5039127889500199e-34,2.1355831566828596e-40,0.0,0.0,1.2549072049345337e-22,1.0623720839840318e-33,2.4081712571490925e-39,3.3030304803739018e-45,1.0229078421224769e-48,9.5016849131262773e-61,3.2869551711199512e-50,3.9516739620450697e-39,1.0444685905167063e-22,2.5091200253403424e-33,6.1529909628412383e-83,2.8771810672806893e-79,1.0727764804892418e-51,1.1160022630903133e-51,7.0701575346852797e-35,1.0801547702978436e-45,1.0069037447612248e-35,1.9944348704079636e-60,1.771435891113859e-50,8.2072605388650097e-30,3.1033584850882049e-33,1.8709247451010395e-22,2.1515255001086555e-44,6.1057536244160792e-60,5.4925502914461922e-57,8.880437372893026e-44,5.6809909778749547e-74,5.4622577286811356e-56,3.5170406803702229e-29,1.2086644533222488e-39,1.0477342346613728e-41,6.6043387062671455e-44,1.678788145981177e-28,2.2797993492908892e-59,9.5428529549085429e-60,4.1957875258889444e-53,3.6449599264283858e-47,5.7603289286805221e-41,1.7438279727151889e-56,2.14072511937418e-58,9.8275293496530638e-58,1.0598388318168974e-86,2.5102297067066582e-79,3.1298110795152901e-113,6.3005910953575373e-102,4.111529759192328e-54,2.2928098000888991e-51,4.086898123591889e-59,1.6129073591835671e-68,1.6974392248328085e-55,3.853810407386795e-66,2.6539517050412551e-73,5.7955600317494376e-38,1.0846347008146075e-40,1.4900219491242544e-49,2.1062740287234486e-51,8.6449306058364022e-67,1.249297100286926e-76,1.1606968780138741e-78,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,2.0912391103186859e-22,1.8709255802320766e-22,2.091239379171306e-22,9.9882700419585545e-29,7.3279316348132301e-29,8.9359987086178021e-29,9.6171626348843577e-37,9.0922622551347385e-24,3.1536211205416918e-37,3.3357843674940255e-29,2.880585654559395e-42,9.4458998327065496e-43,7.6172325226963145e-24,3.2193369660607701e-38,3.8086162622966813e-24,2.7946230537731097e-29,1.3973114646639242e-29,7.3013859111949609e-37,2.1869515697157325e-42,2.2601115495509971e-50,2.9385674552307891e-55,5.4323342890933014e-25,5.3909623533812236e-51,5.9193953745676635e-50,2.5946158466471921e-31,2.50402654969107e-40,1.0703529762891044e-37,2.6970668055049222e-38,1.5128134702503288e-45,2.2637652320323364e-50,6.596124947758297e-56,2.3899133171095262e-37,1.5576789022562101e-63,6.7952856976904508e-38,2.0353616314719475e-43,1.8450044963673638e-64,8.0003744262809933e-70,3.613689250457711e-52,1.5644545156960605e-32,6.8007327037375869e-38,2.0369931952605535e-43,1.326350263176049e-44,3.4033896803952628e-44,3.9637390158744159e-60,2.1070727849926268e-61,3.9306426467901848e-68,1.374392026428576e-74,9.6139903284135939e-84,2.0637026046849203e-65,3.0466956762632808e-67,4.5940012614341341e-70,6.406294271235817e-63,5.5719029736163398e-80,1.0568769570941478e-82,2.3143319751241234e-38,7.4663727693527831e-44,2.8444420923785922e-54,1.3615702508381579e-62,1.0482923868224315e-63,8.5513411569888732e-77,3.0318138471953598e-83,2.062102723397116e-83,1.4529394443626758e-89,1.7660936617800736e-78,7.1450122444801317e-52,2.8489513433077905e-44,9.179813896494515e-47,2.5684686784478467e-51,1.02491658702875e-60,8.8842712789643041e-66,3.2997478107743385e-70,2.2811556801763464e-31,2.4822932509069258e-94,7.5024537955571794e-99,9.5384634547793154e-103,1.3446419821515748e-103,1.6086261326808211e-100,2.0084379515807244e-103,1.6814627288616209e-108,5.0045006168689793e-114,1.9031442133989365e-58,7.6013536365184521e-47,1.2297646471157794e-51,2.1081513747264669e-38,6.6260302409662996e-33
3.1e-14,0.0023123057168843407,3.6021384378234419e-26,5.05335926745525e-34,1.0745379766411112e-32,2.9777588231159819e-33,1.8024281269838254e-39,0.0,0.0,2.5684550700824923e-22,4.4281514742673557e-33,1.003688429559995e-38,2.7875390359340227e-44,8.6332872889072941e-48,8.0186486986712275e-60,1.3700555897284015e-49,1.6469910340188723e-38,2.137743393355893e-22,1.0458444778762793e-32,1.0526914269997668e-81,4.8918089104444157e-78,9.054215785254224e-51,9.4189506508714197e-51,1.4469345047965257e-34,9.1164862438769175e-45,4.1969483275953348e-35,3.9059272856890709e-59,1.4950827153052426e-49,3.4209262223955538e-29,1.2935326243708139e-32,3.8292721996613881e-22,1.8158782546287717e-43,2.0827229795623573e-58,9.3493735263027477e-56,1.5086659860821061e-42,3.3206738035162733e-72,4.6101574297530293e-55,1.4659631723001818e-28,1.0201105634781653e-38,8.8388953066193063e-41,5.5753322011717811e-43,6.9974746306824252e-28,9.5025997859784097e-59,3.2584179509611151e-58,7.1353732096592166e-52,6.1972948499403189e-46,4.8617298107923016e-40,2.9648945409531531e-55,3.6345496663328805e-57,1.6708994561328066e-56,7.278206675979388e-85,8.6019453336389685e-78,2.1808970593699161e-111,2.260207939734633e-100,6.9920950019584468e-53,3.899157823990895e-50,1.3954804613878317e-57,5.5058670420819347e-67,5.7917597289809707e-54,2.6345138181240059e-64,9.0080435349975395e-72,4.8914395358403152e-37,9.1467076786824402e-40,2.5320445382536258e-48,3.5793067701843039e-50,2.9508861834740565e-65,1.7098550186857331e-74,1.3118278651488641e-76,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,4.280197542689235e-22,3.8292756806281661e-22,4.2801986633127838e-22,4.1632825058645238e-28,3.0544081410767527e-28,3.7246777527047803e-28,8.1168382851445673e-36,1.8609325646513494e-23,2.6616415406443841e-36,1.3904080509003898e-28,4.8976375956274517e-41,1.606013871925098e-41,1.5590351213900108e-23,2.7171064947410815e-37,7.7951756109038455e-24,1.164843432812158e-28,5.8242166389053165e-29,6.1623122998951615e-36,3.7182922816108002e-41,7.7153840842459648e-49,2.0103813311774334e-53,1.1118511744265048e-24,9.5591263177163281e-50,2.1091824496941122e-48,1.0814805640829259e-30,2.1133937048700494e-39,9.0337181413945117e-37,2.2763128009402137e-37,1.2768821247609006e-44,3.8491129526508502e-49,2.2518851130514548e-54,2.017072394044057e-36,1.0657359003214366e-61,5.735173582019865e-37,3.4605600189226775e-42,1.2623168445487141e-62,1.0958804364817086e-67,1.2336278268380167e-50,6.5209040614291036e-32,5.7397704074691216e-37,3.4633338682062077e-42,2.2550858598478644e-43,2.86567306217034e-43,2.6951218396859507e-58,2.8694872396295463e-59,1.071342800527376e-65,7.4948335932439196e-72,1.0487292817160289e-80,2.7860116385373254e-63,8.218315282418879e-65,2.4790483077725044e-67,2.1864739927042407e-61,1.5243789725584289e-77,5.7844160695057669e-80,1.95329187010981e-37,6.3019944072775324e-43,4.8361834291645412e-53,4.6480872140776224e-61,3.582700776253343e-62,9.230369273947469e-74,6.5440610716914825e-80,4.4502600404532356e-80,4.6175727269620449e-86,1.2095765805947133e-76,2.4391339252376931e-50,2.3968721653793167e-43,1.555994871836256e-45,8.7681641157901053e-50,7.0118754147678086e-59,1.2168393827529376e-63,9.04379467723034e-68,9.5082473328108201e-31,5.4158744038128848e-91,3.2734480859607738e-95,8.3098549606022271e-99,1.1730411857571041e-99,7.0198582329950796e-97,8.7643728786801493e-100,1.4675175979965391e-104,8.734759809195042e-110,6.4683540162663239e-57,1.2923976503572972e-45,4.1981348205488061e-50,1.7792701210149051e-37,2.7618342316777862e-32
6.300000000000001e-14,0.0023123057168843407,7.2865216478944352e-26,1.6971780971881832e-33,4.3787973577571124e-32,1.1837536608182211e-32,1.4751880040968208e-38,0.0,0.0,5.1955512177461131e-22,1.8044959035776854e-32,4.0894422490651226e-38,2.281100234805442e-43,7.0658115525842498e-47,6.5615888230256996e-59,5.5830152107112536e-49,6.7104797234390949e-38,4.3242907653445313e-22,4.2618704737844457e-32,1.7389453984806403e-80,8.0253863663643872e-77,7.4103804489898078e-50,7.7087491421323572e-50,2.926359342005627e-34,7.4613419666033189e-44,1.7102781662205591e-34,8.0880929406812981e-58,1.2236332493395189e-48,1.3940440004986986e-28,5.2712069370028475e-32,7.7459558648965927e-22,1.4861877347179398e-42,6.8311811885088576e-57,1.5373987067776942e-54,2.4711797896574788e-41,2.0896446995077894e-70,3.7731962336819928e-54,5.9738758652112699e-28,8.3490432887244879e-38,7.2276891388411183e-40,4.5652082524401172e-42,2.8515041526613487e-27,3.8723568372933738e-58,1.0708883115642256e-56,1.1711603785422379e-50,1.0167468405741016e-44,3.9790954627710862e-39,4.8642104167643972e-54,5.9460191988931152e-56,2.7412846418083219e-55,4.8207446523706265e-83,2.8472145592753335e-76,1.4485714321832184e-109,7.7282873831400568e-99,1.1476464808677525e-51,6.3998478804705508e-49,4.5863154985943349e-56,1.8085761833893976e-65,1.9007378647044574e-52,1.7292677472141206e-62,2.9257009781679676e-70,4.0033699968235135e-36,7.4737163391835204e-39,4.1497505117738546e-47,5.8662402298537622e-49,9.6919887448088291e-64,2.2453604965385601e-72,1.628717880380247e-74,0.88168480800000004,0.0,0.0094599999999999997,0.10885,0.001,8.6581078950945102e-22,7.7459700499895713e-22,8.6581124616893941e-22,1.6965587026128833e-27,1.2446870889816899e-27,1.5178250542849727e-27,6.6431375610108734e-35,3.764323573573601e-23,2.1783925972163695e-35,5.6659493823146813e-28,8.0350804960898032e-40,2.6348329469600887e-40,3.1536407509118975e-23,2.2237890808268998e-36,1.5768203770671862e-23,4.7467679235117386e-28,2.3733835319487734e-28,5.0434416388654341e-35,6.1002007811607541e-40,2.5344946395373981e-47,1.3216133213588708e-51,2.2490853730017397e-24,1.6021415058269866e-48,7.0826166537811368e-47,4.4070890003733304e-30,1.7296962654753762e-38,7.393533663952194e-36,1.8630259261943035e-36,1.0451725674660739e-43,6.3155474086409692e-48,7.3984264550759841e-53,1.6508463261478875e-35,7.0070189075987698e-60,4.6938666894263095e-36,5.6773788444595004e-41,8.2994756167220676e-61,1.4414766789652918e-65,4.0525588282225575e-49,2.6572924442215239e-31,4.6976282235770375e-36,5.6819290647619405e-41,3.6996843596456789e-42,2.3344016873381932e-42,1.6523933374643218e-56,3.5214516506409313e-57,2.6305569063847234e-63,3.6812824506152011e-69,1.0303256226653043e-77,3.5617362257453238e-61,2.0954546287788519e-62,1.2642512075258877e-64,7.1795606128849155e-60,3.9957186546531801e-75,3.032678617679753e-77,1.5986617867195618e-36,5.1584714725740934e-42,7.9342518522425498e-52,1.5269371443008744e-59,1.1796175043868927e-60,9.4150015610808881e-71,1.3344094306670054e-76,9.0716824998357419e-77,1.2325010203401199e-82,7.9696283778501947e-75,8.0127104766372148e-49,1.9493554732436634e-42,2.5372603626511096e-44,2.8804207069951314e-48,4.6096286002770268e-57,1.6002760251633275e-61,2.3790793030188411e-65,3.8746578472482119e-30,1.0641548896937776e-87,1.2860485144104295e-91,6.5077469274149248e-95,9.2114945994813177e-96,2.7588102061833201e-93,3.444234762573752e-96,1.1533958886699229e-100,1.3727684853577488e-105,2.1064235444614742e-55,2.1203057298282536e-44,1.3791248986665424e-48,1.4562252550790652e-36,1.1254541456678165e-31
