Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4)
9.999999999999999e-10,0.004081089633160655,0.84210526299999999,0.0,0.0,0.0,0.052631578999976544,0.10526315799997575,2.2671085267377127e-14,2.3449555414629765e-14,7.8306477087538236e-16,1.4910559898640643e-26,1.7337696038180205e-21,1.7427853793756444e-21,9.1009844762666466e-24,5.9929264311899163e-21,9.7971555594013268e-23,1.1599025646570741e-26,4.5843713955755285e-18
1.0485750000000002e-09,0.004081089633160655,0.84210526299999999,0.0,0.0,0.0,0.052631578999975406,0.10526315799997454,2.3746111992435177e-14,2.4588734527415523e-14,8.4732316329379163e-16,1.6134125845339144e-26,1.9196979172654573e-21,1.9298502933863034e-21,1.0246976585145783e-23,6.4906148893561028e-21,1.0848724107422196e-22,1.3042611153279344e-26,4.6895666215575408e-18
1.5728630000000002e-09,0.004081089633160652,0.84210526299999999,0.0,0.0,0.0,0.052631578999963111,0.10526315799996137,3.5158140779304978e-14,3.6884694870040862e-14,1.7320217282701761e-15,3.2979988001206555e-26,5.1847236031777266e-21,5.2199630600615488e-21,3.5506261028805214e-23,1.3438439185494965e-20,2.9343038735256552e-22,4.4037970634515443e-26,5.4459449229340165e-18
2.0971510000000003e-09,0.004081089633160648,0.84210526299999999,0.0,0.0,0.0,0.052631578999950815,0.10526315799994788,4.6276623369388847e-14,4.9181074662887336e-14,2.9102666687223538e-15,5.5415390235621237e-26,1.0740804028156114e-20,1.0828281817251547e-20,8.805081045189677e-23,2.2855826835362407e-20,6.0867001305224663e-22,1.0691017802516626e-25,5.7804033905095363e-18
3.1457270000000003e-09,0.004081089633160634,0.84210526299999999,0.0,0.0,0.0,0.052631578999926223,0.10526315799992003,6.7617264434097099e-14,7.3774242962891286e-14,6.1630776481340256e-15,1.1735342197046117e-25,3.2980266672808534e-20,3.3375663805831516e-20,3.973194533760103e-22,4.9799916914705835e-20,1.8758967349659273e-21,4.5042940511962888e-25,6.0324964958172995e-18
4.60576733225799e-09,0.004081089633160608,0.84210526299999999,0.0,0.0,0.0,0.05263157899989198,0.10526315799987943,9.5507954743800795e-14,1.0801815958429159e-13,1.2516368629691606e-14,2.3832895470479139e-25,9.6043964791303619e-20,9.7679767908881768e-20,1.6419712899868428e-21,1.0513687970014717e-19,5.4894271015444506e-21,1.7257630731758343e-24,6.049549033953061e-18
6.06580766451598e-09,0.004081089633160573,0.84210526299999999,0.0,0.0,0.0,0.052631578999857737,0.10526315799983695,1.2149087522086608e-13,1.422621318181492e-13,2.0777401357399276e-14,3.9563060092759539e-25,2.0801828624943088e-19,2.1271184711243913e-19,4.7080928148123778e-21,1.8129155248105989e-19,1.1952304679286992e-20,4.5357335606155213e-24,5.990171164934395e-18
7.525847996773971e-09,0.004081089633160532,0.84210526299999999,0.0,0.0,0.0,0.052631578999823493,0.1052631579997927,1.4574858207530098e-13,1.7650602427056635e-13,3.0763610394311618e-14,5.857820553188113e-25,3.7812983303978519e-19,3.8850123040414749e-19,1.0399572952896425e-20,2.7826145707479262e-19,2.1827180153577686e-20,9.4031930851003496e-24,5.9897596029712851e-18
8.985888329031961e-09,0.004081089633160486,0.84210526299999999,0.0,0.0,0.0,0.05263157899978925,0.10526315799974695,1.6847076513514007e-13,2.1074985937068432e-13,4.228529653283578e-14,8.0517117542913268e-25,6.1577401472066681e-19,6.3558664779543489e-19,1.9861120657586288e-20,3.9605959929717709e-19,3.5704800251207697e-20,1.6955840844875115e-23,6.0258728935250768e-18
9.999999999999999e-09,0.004081089633160376,0.84210526299999999,0.0,0.0,0.0,0.052631578999765463,0.10526315799971431,1.8342308793330047e-13,2.3453485017913401e-13,5.1117975740477232e-14,9.733578301162459e-25,8.2404674049392382e-19,8.5321305680418188e-19,2.923343844079916e-20,4.9013620304436456e-19,4.7926215291725788e-20,2.4048582827727385e-23,6.057159755867678e-18
1.1905968993547941e-08,0.004081089633160376,0.84210526299999999,0.0,0.0,0.0,0.052631578999720763,0.10526315799965136,2.0986600901476639e-13,2.792374732415276e-13,6.9377624739710051e-14,1.32104728957032e-24,1.3198947098878991e-18,1.3742782418034711e-18,5.449720331671254e-20,6.9413330789247361e-19,7.7183617282752166e-20,4.2134016956377902e-23,6.091957155231783e-18
1.4534041591612324e-08,0.004081089633160261,0.84210526299999999,0.0,0.0,0.0,0.052631578999659125,0.10526315799956158,2.4337979262474089e-13,3.4087627196970428e-13,9.7502426472970763e-14,1.8565831976027476e-24,2.2544472624102135e-18,2.3660855018225805e-18,1.1184628544184504e-19,1.0336388273767999e-18,1.3285799597677876e-19,7.9579424244063518e-23,6.1339629589783064e-18
1.7162114189676705e-08,0.004081089633160135,0.84210526299999999,0.0,0.0,0.0,0.052631578999597486,0.10526315799946907,2.7412254255721429e-13,4.0251500368189337e-13,1.2839801206926973e-13,2.4448787672957482e-24,3.5063949078974828e-18,3.7102935177264174e-18,2.0424284676428203e-19,1.4406354250717846e-18,2.0829028972613426e-19,1.3419660541109387e-22,6.1755168160838347e-18
1.9790186787741088e-08,0.0040810896331600005,0.84210526299999999,0.0,0.0,0.0,0.052631578999535848,0.10526315799937432,3.0265575078379999e-13,4.6415366454774901e-13,1.6150286936706905e-13,3.0752420092612971e-24,5.0959475365946071e-18,5.4377992755215481e-18,3.4238096301244756e-19,1.9151193029071612e-18,3.0519984248135518e-19,2.0841590250186763e-22,6.2204650938010624e-18
2.241825938580547e-08,0.004081089633159857,0.84210526299999999,0.0,0.0,0.0,0.05263157899947421,0.1052631579992778,3.2941212018521377e-13,5.2579225693930985e-13,1.9638428285973302e-13,3.7394334054232087e-24,7.0357521525552308e-18,7.5724148336244945e-18,5.3743207985693621e-19,2.4570867127816647e-18,4.2490641042375568e-19,3.0414085640379993e-22,6.2664534466282713e-18
2.5046331983869854e-08,0.004081089633159709,0.84210526299999999,0.0,0.0,0.0,0.052631578999412572,0.10526315799917985,3.5473485060526328e-13,5.8743078222891555e-13,2.326990452901051e-13,4.4309178019544094e-24,9.3332449234280762e-18,1.0133034851035412e-17,8.0086065650539565e-19,3.0665347557816134e-18,5.6845229156756324e-19,4.2287216363081653e-22,6.312127709840436e-18
2.7674404581934237e-08,0.0040810896331595565,0.84210526299999999,0.0,0.0,0.0,0.052631578999350934,0.10526315799908073,3.789073789398559e-13,6.4906924042493927e-13,2.7016371578658724e-13,5.1442980819287489e-24,1.1992425466867355e-17,1.3135269706908401e-17,1.1442831484261682e-18,3.7434609717565955e-18,7.3669440952515334e-19,5.6583813863673481e-22,6.3574981929078375e-18
3.0302477179998616e-08,0.0040810896331593995,0.84210526299999999,0.0,0.0,0.0,0.052631578999289295,0.1052631579989807,4.0215086806906774e-13,7.1070763113684797e-13,3.0855713101269313e-13,5.8753629811765018e-24,1.5013775064750425e-17,1.6591305824243956e-17,1.5794101147614149e-18,4.4878631268050412e-18,9.3029641380222251e-19,7.3398897650654875e-22,6.4029748780137771e-18
3.555862237612738e-08,0.0040810896331590785,0.84210526299999999,0.0,0.0,0.0,0.052631578999166012,0.10526315799877854,4.4655013510345549e-13,8.3398421053741954e-13,3.87430797310242e-13,7.3772290992813685e-24,2.2135034136588748e-17,2.490333513003853e-17,2.7712989233635013e-18,6.1790860051312602e-18,1.3956593736151506e-18,1.1488460184502889e-21,6.493898767639446e-18
4.081476757225615e-08,0.004081089633158748,0.84210526299999999,0.0,0.0,0.0,0.052631578999042729,0.1052631579985744,4.8896952393153136e-13,9.5726052048267681e-13,4.682832071314881e-13,8.9167733056083194e-24,3.0662057441520201e-17,3.5126323354250005e-17,4.4687325294923333e-18,8.1401854030067855e-18,1.9675762206148699e-18,1.6718457827102214e-21,6.5850145073426887e-18
4.6701358747931824e-08,0.004081089633158372,0.84210526299999999,0.0,0.0,0.0,0.052631578998904659,0.10526315799834421,5.349005416582561e-13,1.0953228328185086e-12,5.6040848884614321e-13,1.0670968943206889e-23,4.1813757009145412e-17,4.8886796826720685e-17,7.0796142662318901e-18,1.0656858398091425e-17,2.7367582278693677e-18,2.3891668765362183e-21,6.6869770443915547e-18
5.199929080603993e-08,0.00408108963315803,0.84210526299999999,0.0,0.0,0.0,0.052631578998780397,0.10526315799813615,5.7537083932805348e-13,1.2195786255808661e-12,6.4418776927968683e-13,1.2266244920260039e-23,5.323286281952077e-17,6.3389975408050368e-17,1.0166044573846948e-17,1.3211239943957634e-17,3.5467782858503374e-18,3.1558917570508895e-21,6.778713993325988e-18
5.7297222864148034e-08,0.004081089633157686,0.84210526299999999,0.0,0.0,0.0,0.052631578998656135,0.1052631579979276,6.1534664094742472e-13,1.3438341452954366e-12,7.2846058007127898e-13,1.3870918416574592e-23,6.5893745347192402e-17,7.9918578198843245e-17,1.403659784568922e-17,1.6039747364172262e-17,4.4691785219892911e-18,4.038629450026079e-21,6.8704963982258321e-18
6.259515492225615e-08,0.004081089633157342,0.84210526299999999,0.0,0.0,0.0,0.05263157899853186,0.10526315799771871,6.5500932701871749e-13,1.4680893921635162e-12,8.130456094557689e-13,1.5481536998522407e-23,7.9727887976843776e-17,9.8482749916631242e-17,1.8769972635540025e-17,1.9142361736363768e-17,5.5043343435004282e-18,5.0379913815670145e-21,6.962307555619956e-18
6.789308698036425e-08,0.004081089633156995,0.84210526299999999,0.0,0.0,0.0,0.052631578998407591,0.10526315799750965,6.9446710287154802e-13,1.592344366382213e-12,8.9783472040279392e-13,1.7096041583397045e-23,9.4667212590720522e-17,1.1908861120094718e-16,2.4440404594813728e-17,2.2519064157293513e-17,6.6523943266634705e-18,6.1542644274411187e-21,7.0541357960997671e-18
7.319101903847236e-08,0.004081089633156648,0.84210526299999999,0.0,0.0,0.0,0.052631578998283322,0.10526315799730045,7.3378840347850332e-13,1.7165990681360382e-12,9.8275954403256668e-13,1.8713130330584173e-23,1.1064584768024876e-16,1.4174009605041715e-16,3.1117735945948351e-17,2.6169835729157004e-17,7.9133839380835755e-18,7.3875589866464915e-21,7.1459823746409646e-18
7.848895109658046e-08,0.004081089633156302,0.84210526299999999,0.0,0.0,0.0,0.052631578998159054,0.10526315799709114,7.7302102699561559e-13,1.8408534976093989e-12,1.0677723456895892e-12,2.0331894304418371e-23,1.2760051396885292e-16,1.6644000413479484e-16,3.886808225675785e-17,3.009465755495168e-17,9.2872648971410906e-18,8.737893907358733e-21,7.2378487089505449e-18
8.908481521279667e-08,0.0040810896331556065,0.84210526299999999,0.0,0.0,0.0,0.052631578997910503,0.10526315799667242,8.5133382824881946e-13,2.0893615404583238e-12,1.2379485330773411e-12,2.3572289586818836e-23,1.6420334381519879e-16,2.2199202484422649e-16,5.7829497049513189e-17,3.8766376383963667e-17,1.2373308915473183e-17,1.1789417031823691e-20,7.4216398319416825e-18
9.968067932901288e-08,0.004081089633154912,0.84210526299999999,0.0,0.0,0.0,0.052631578997661958,0.10526315799625355,9.2953755789147581e-13,2.3378684964137479e-12,1.4082316728770833e-12,2.6814721395119046e-23,2.0403589728766826e-16,2.8575331842491979e-16,8.1773390723950843e-17,4.8534069488762331e-17,1.5909450577051921e-17,1.5307878682508623e-20,7.6055086410486686e-18
9.999999999999998e-08,0.004081089633154216,0.84210526299999999,0.0,0.0,0.0,0.052631578997654471,0.10526315799624091,9.3189336917167845e-13,2.3453575721938627e-12,1.4133643202412269e-12,2.6912454259893167e-23,2.0528221853682986e-16,2.8780233240687856e-16,8.2576588666587254e-17,4.884544253456912e-17,1.6022990223384412e-17,1.5421147314654233e-20,7.6110509768155632e-18
1.1027654344522909e-07,0.004081089633154216,0.84210526299999999,0.0,0.0,0.0,0.0526315789974134,0.10526315799583461,1.007684939383647e-12,2.5863743669567891e-12,1.578569432696283e-12,3.0058193246206187e-23,2.4670886933636329e-16,3.5772817828977064e-16,1.1109365316863126e-16,5.9397585737810072e-17,1.989437361370957e-17,1.9291977208142684e-20,7.7894546062563637e-18
1.208724075614453e-07,0.004081089633153521,0.84210526299999999,0.0,0.0,0.0,0.052631578997164835,0.10526315799541563,1.0858033670161753e-12,2.8348791535629436e-12,1.7489347573280827e-12,3.330218997049839e-23,2.9188493323330224e-16,4.3791951558045821e-16,1.4613081352746231e-16,7.1356774030445861e-17,2.4326689511067666e-17,2.3740305058673208e-20,7.9734777338091257e-18
1.4206413579387772e-07,0.004081089633152131,0.84210526299999999,0.0,0.0,0.0,0.052631578996667677,0.10526315799457767,1.2420186108067274e-12,3.3318854808401476e-12,2.0896839909741238e-12,3.9790537292147133e-23,3.886132886905235e-16,6.2296086827353641e-16,2.3449928639996354e-16,9.8561562504060928e-17,3.4527840167290075e-17,3.4023854376341414e-20,8.3417543965858924e-18
1.6325586402631014e-07,0.00408108963315074,0.84210526299999999,0.0,0.0,0.0,0.052631578996170492,0.10526315799373966,1.3982510063347824e-12,3.8288874924367504e-12,2.4304141032055142e-12,4.6278520514904979e-23,4.9179142036237735e-16,8.4089486049765434e-16,3.4932865832841581e-16,1.3014697089336852e-16,4.6498960271252571e-17,4.6144139167267976e-20,8.7103361514050627e-18
2.0563932049117498e-07,0.004081089633147959,0.84210526299999999,0.0,0.0,0.0,0.052631578995175995,0.10526315799206357,1.7107131053737575e-12,4.8228786239450226e-12,3.1118769502588406e-12,5.9254536898283509e-23,7.1172354111887328e-16,1.3754926249483865e-15,6.6420657988203692e-16,2.0645386400793309e-16,7.569580780036799e-17,7.5837456571169969e-20,9.4484052824568968e-18
2.480227769560398e-07,0.004081089633145178,0.84210526299999999,0.0,0.0,0.0,0.052631578994181361,0.10526315799038734,2.023176538764219e-12,5.8168526273253765e-12,3.7933430336152927e-12,7.2230614905467316e-23,9.451663163157421e-16,2.0417911466337295e-15,1.0973739700556819e-15,3.0026911504814823e-16,1.1183830582111407e-16,1.1273833212466736e-19,1.0187671440955112e-17
3.3278968988576955e-07,0.004081089633139615,0.84210526299999999,0.0,0.0,0.0,0.052631578992191647,0.10526315798703441,2.6481126125791658e-12,7.8047497134329188e-12,5.1563017415410523e-12,9.818327630212489e-23,1.4311039414062418e-15,3.7699589042371924e-15,2.3406213075096406e-15,5.4037500335583947e-16,2.0449892225463353e-16,2.0768401470643399e-19,1.1669714833811544e-17
5.02323515745229e-07,0.004081089633128488,0.84210526299999999,0.0,0.0,0.0,0.052631578988210359,0.10526315798032677,3.8980469676023164e-12,1.1780343070629889e-11,7.8823482820538397e-12,1.5009105781177789e-22,2.4343116267654048e-15,8.8115051604306403e-15,6.383185541405898e-15,1.2301693144556595e-15,4.6847185685759956e-16,4.7919280777577547e-19,1.4647351539479123e-17
6.718573416046884e-07,0.004081089633117361,0.84210526299999999,0.0,0.0,0.0,0.052631578984226574,0.10526315797361671,5.1480724182664276e-12,1.5755672335807494e-11,1.0608587713499171e-11,2.0200251223781221e-22,3.4548666448874582e-15,1.597041795511746e-14,1.2529503265012877e-14,2.1989861102211084e-15,8.3367490190841151e-16,8.5574877583881625e-19,1.7642423760051172e-17
9.999999999999997e-07,0.004081089633095102,0.84210526299999999,0.0,0.0,0.0,0.052631578976508532,0.10526315796062201,7.5678475581310668e-12,2.344942924195453e-11,1.5885986247347763e-11,3.0249164401386419e-22,5.43633011298532e-15,3.5867352388422387e-14,3.0476756308358985e-14,4.8638994511871245e-15,1.8039488281163507e-15,1.8579288841399457e-18,2.3484900441867303e-17
1.010924993323607e-06,0.004081089633095102,0.84210526299999999,0.0,0.0,0.0,0.052631578976251404,0.10526315796018922,7.6484164595327713e-12,2.3705564302234283e-11,1.6061702586846479e-11,3.0583753162911855e-22,5.5024386259277562e-15,3.6666803909257284e-14,3.1211528885317556e-14,4.9705364613621904e-15,1.8422272813435745e-15,1.8974948881058871e-18,2.36804449210183e-17
1.3499926450425258e-06,0.004081089633072839,0.84210526299999999,0.0,0.0,0.0,0.052631578968266098,0.10526315794675185,1.0149159976843693e-11,3.1654458558160245e-11,2.1515685327532204e-11,4.0968907644277156e-22,7.5606265287493153e-15,6.5893135629714574e-14,5.8442232349558255e-14,8.8507237613057499e-15,3.1974375687969909e-15,3.2989700242249508e-18,2.9778104319916847e-17
2.0281279484803637e-06,0.004081089633028297,0.84210526299999999,0.0,0.0,0.0,0.052631578952264814,0.10526315791984717,1.5151913565215023e-11,4.7549420851456937e-11,3.2426404757490856e-11,6.1744460514812927e-22,1.1704461604365483e-14,1.5010926846657551e-13,1.3877628165158913e-13,1.9911934755695883e-14,6.7822048863684981e-15,7.0092345303438372e-18,4.212361513318135e-17
2.6384497215744174e-06,0.0040810896329881935,0.84210526299999999,0.0,0.0,0.0,0.05263157893782857,0.10526315789559862,1.9655881975672994e-11,6.1851775500989133e-11,4.2249292595752823e-11,8.0448628185662522e-22,1.5465175568806241e-14,2.5539016669914055e-13,2.4072549651882054e-13,3.3610559202328372e-14,1.0895744631219382e-14,1.1269175165394682e-17,5.3386803517066686e-17
3.248771494668471e-06,0.004081089632948074,0.84210526299999999,0.0,0.0,0.0,0.052631578923358825,0.10526315787131724,2.4161329009731895e-11,7.6151336034964213e-11,5.2075397158080847e-11,9.9158920954243097e-22,1.925217318416167e-14,3.8876801936966388e-13,3.7098715507499624e-13,5.0825582485170683e-14,1.5697773581811208e-14,1.6243563372739135e-17,6.476783834038009e-17
3.859093267762525e-06,0.004081089632907939,0.84210526299999999,0.0,0.0,0.0,0.052631578908855434,0.10526315784700274,2.8668306701828122e-11,9.0448216167745623e-11,6.1904832891294773e-11,1.1787555674346163e-21,2.306254114086618e-14,5.5036477765754503e-13,5.2973730833839263e-13,7.153069627158984e-14,2.1075841895382158e-14,2.1815708772138406e-17,7.6247219063824561e-17
4.4694150408565784e-06,0.004081089632867789,0.84210526299999999,0.0,0.0,0.0,0.052631578894318215,0.10526315782265497,3.3176863144449808e-11,1.0474251547662102e-10,7.173770556172737e-11,1.3659873694735336e-21,2.6893635366820426e-14,7.4028892261495855e-13,7.1714005338957243e-13,9.5698704859310026e-14,2.6931657870604578e-14,2.7883613029950666e-17,8.7807900520425787e-17
5.690058587044687e-06,0.004081089632787443,0.84210526299999999,0.0,0.0,0.0,0.052631578865141825,0.10526315777385888,4.2198858095364445e-11,1.3332364720136128e-10,9.1414082079369494e-11,1.7406534061959807e-21,3.4610907057208803e-14,1.2054283750141414e-12,1.1784074735863675e-12,1.5432698506632484e-13,3.9805432763176798e-14,4.1225374725075973e-17,1.111261537459255e-16
6.788637778613984e-06,0.00408108963271508,0.84210526299999999,0.0,0.0,0.0,0.052631578838766083,0.10526315772982692,5.0324432296277393e-11,1.5903853553701148e-10,1.091354086982741e-10,2.078092527869388e-21,4.1609432954853617e-14,1.7217220358205594e-12,1.6928574048694221e-12,2.186736175745266e-13,5.2341656912149741e-14,5.4218588548583453e-17,1.3227200505888717e-16
