Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18)
0.01613746788072215,0.0022505013498952506,0.84210526299999999,0.0,0.0,0.0,0.052631262164447613,0.10526278194097012,4.0439069435444548e-09,4.032657142954844e-08,1.1130279167190927e-07,1.6640475526244156e-19,3.3439524866413493e-12,1.9989910138976489e-07,2.3097234130629802e-07,7.9540536591223424e-09,4.866571078232584e-10,2.7394952093535785e-13,5.936065868786333e-15,9.427760544331995e-12,2.241660780947474e-16,7.5465863940556743e-10,6.555055754482357e-15,9.2118625568737325e-21,3.2929371277122022e-10,3.7276206097834376e-16,1.0674232307377508e-14,3.7000408171154346e-27,6.2787715503178697e-15,1.081260520079305e-30,3.9192150684075931e-28,8.0777798925610356e-23
0.016323953339643083,0.002250501342563089,0.84210526299999999,0.0,0.0,0.0,0.052631249796716344,0.10526276740488301,4.1761721266404806e-09,4.1915018819519538e-08,1.1494318172882994e-07,1.7184737057006856e-19,3.4615678147852841e-12,2.0841843786913681e-07,2.4035233749740958e-07,8.2641934573411089e-09,5.0568574506689017e-10,2.8707228116686922e-13,6.213947070134517e-15,1.0054621014511432e-11,2.343181654528506e-16,7.9371862697500786e-10,6.8519221111014273e-15,1.0005544146727647e-20,3.4567713806798523e-10,3.9068140278885223e-16,1.1029283818591469e-14,3.8760309489036988e-27,6.61130106770213e-15,1.1785690482954074e-30,4.2670798840994349e-28,8.6324596089056237e-23
0.016510438798564016,0.0022505013350082267,0.84210526299999999,0.0,0.0,0.0,0.052631236999644643,0.10526275235873776,4.3121119087256918e-09,4.357155243146753e-08,1.186847062507894e-07,1.7744118840082712e-19,3.583169382768764e-12,2.1725889273727665e-07,2.5006207665870911e-07,8.587640771413252e-09,5.2549579792310685e-10,3.0085235890672916e-13,6.5055309666900166e-15,1.0719921446671499e-11,2.4490638403166425e-16,8.3454554241080421e-10,7.1615416725933989e-15,1.0862650743227674e-20,3.6284762140523587e-10,4.095031546973842e-16,1.139465125929247e-14,4.0603669820855099e-27,6.9596456845350464e-15,1.284249550048737e-30,4.6442086931825988e-28,9.2233608571699076e-23
0.01669692425748495,0.002250501327224068,0.84210526299999999,0.0,0.0,0.0,0.052631223758584735,0.10526273678468832,4.451815543056171e-09,4.5299266095431357e-08,1.2252982150171285e-07,1.8318988103135259e-19,3.7089055223979467e-12,2.2643240936076094e-07,2.6011275495283531e-07,8.925022904898583e-09,5.4612614758446952e-10,3.1532499962725893e-13,6.8115418050465908e-15,1.1425848408353964e-11,2.5595134324849894e-16,8.7721544767505451e-10,7.4845170843056006e-15,1.178797443663471e-20,3.8084472648923727e-10,4.2927606590959233e-16,1.177061483497417e-14,4.2535074202516621e-27,7.3245580880824263e-15,1.3990133742246065e-30,5.0530019248133441e-28,9.852781863857322e-23
0.01688340971640588,0.0022505013192038277,0.84210526299999999,0.0,0.0,0.0,0.052631210058346145,0.10526272066421481,4.595373866559777e-09,4.7101393856538452e-08,1.264810273126937e-07,1.8909718587449037e-19,3.838931029114086e-12,2.359514203191809e-07,2.7051598661330121e-07,9.2769981063078266e-09,5.6761800136111746e-10,3.3052740051705768e-13,7.1327433512396304e-15,1.2174702641870242e-11,2.6747483168927621e-16,9.2180801617833025e-10,7.8214854714327e-15,1.2786659056273212e-20,3.9971014348160983e-10,4.5005161443424877e-16,1.2157461765411041e-14,4.4559415440161267e-27,7.706832557211451e-15,1.5236339061290972e-30,5.4960588576671412e-28,1.0523165000305041e-22
0.017069895175326814,0.0022505013109405223,0.84210526299999999,0.0,0.0,0.0,0.052631195883172853,0.10526270397809566,4.7428793015425813e-09,4.8981315815022167e-08,1.3054086712759688e-07,1.951669055475245e-19,3.9734075005143968e-12,2.4582886976065422e-07,2.8128382225039436e-07,9.6442571427671843e-09,5.9001504648016986e-10,3.4649881822033644e-13,7.4699410365638543e-15,1.2968904341862007e-11,2.7949989644153994e-16,9.6840674039876136e-10,8.173120758744477e-15,1.3864226113168103e-20,4.1948780691664475e-10,4.7188416027789512e-16,1.255548645857037e-14,4.6681917902807239e-27,8.1073077677131064e-15,1.6589523149460908e-30,5.9761948393343135e-28,1.1237105865762913e-22
0.017256380634247746,0.0022505013024269696,0.84210526299999999,0.0,0.0,0.0,0.052631181216719301,0.10526268670637803,4.8944258566998701e-09,5.0942564143253013e-08,1.3471192802943879e-07,2.014029079116716e-19,4.1125036949643734e-12,2.5607823686844754e-07,2.9242876811974019e-07,1.0027524951896224e-08,6.1336361415198241e-10,3.6328068234457985e-13,7.8239842157272523e-15,1.3810998633217893e-11,2.9205092835378945e-16,1.0170991535185232e-09,8.540136163598818e-15,1.5026602738153775e-20,4.4022402013616414e-10,4.9483110707346635e-16,1.2964990692517809e-14,4.8908163316111049e-27,8.5268698151895148e-15,1.8058838779142121e-30,6.4964601023303933e-28,1.1997362957948399e-22
0.01744286609316868,0.00225050129365578,0.84210526299999999,0.0,0.0,0.0,0.05263116604202514,0.10526266882834713,5.0501091274716291e-09,5.2988829279217106e-08,1.3899684074863963e-07,2.0780912608447706e-19,4.2563959114984612e-12,2.6671356049677798e-07,3.0396380641071809e-07,1.0427562375726683e-08,6.3771285453291992e-10,3.8091671502606911e-13,8.1957685428021575e-15,1.4703661254780332e-11,3.0515375369079949e-16,1.0679770661270875e-09,8.9232868759727669e-15,1.6280151780818344e-20,4.619675865916156e-10,5.1895307258775379e-16,1.3386283806006618e-14,5.1244118734637899e-27,8.9664554738437999e-15,1.9654249439623475e-30,7.060160336404021e-28,1.2806867970986456e-22
0.01762935155208961,0.0022505012846193483,0.84210526299999999,0.0,0.0,0.0,0.052631150341488811,0.10526265032249407,5.2100262957903572e-09,5.5123966295226657e-08,1.4339827965445882e-07,2.1438955842707562e-19,4.4052683922677682e-12,2.7774946503684628e-07,3.1590241661532602e-07,1.0845167980679563e-08,6.6311492324532629e-10,3.9945305685566648e-13,8.5862384706657007e-15,1.5649704454397006e-11,3.1883573269273898e-16,1.1211368191238474e-09,9.3233729403596671e-15,1.763170424961334e-20,4.8476994838073207e-10,5.443140685744126e-16,1.3819682898499273e-14,5.3696166886364242e-27,9.4270557111382306e-15,2.1386606068590093e-30,7.6708791939174227e-28,1.3668736763499394e-22
0.017815837011010544,0.0022505012753098537,0.84210526299999999,0.0,0.0,0.0,0.05263113409683981,0.10526263116648207,5.3742761292773209e-09,5.7352001439939655e-08,1.4791896273115311e-07,2.2114826850861741e-19,4.5593137488573175e-12,2.8920118757727793e-07,3.282585980416628e-07,1.1281179967817966e-08,6.89625180147101e-10,4.1893839948063661e-13,8.9963898798611915e-15,1.6652083101015842e-11,3.3312586558718581e-16,1.176679554042723e-09,9.7412423555875949e-15,1.9088594289892207e-20,5.0868533240452813e-10,5.7098169046207424e-16,1.4265513040432708e-14,5.6271139101018396e-27,9.9097194800646666e-15,2.3267731661533393e-30,8.332502924109583e-28,1.4586281042689997e-22
0.018002322469931477,0.002250501265719249,0.84210526299999999,0.0,0.0,0.0,0.05263111728910945,0.1052626113371113,5.5429589799517845e-09,5.9677138850998765e-08,1.5256165154062917e-07,2.2808938505050995e-19,4.7187334138607642e-12,3.0108460642641356e-07,3.410468935399464e-07,1.1736478177803762e-08,7.1730240107569104e-10,4.3942412521199413e-13,9.4272728430568054e-15,1.7713901019677363e-11,3.4805490664774013e-16,1.2347115021186712e-09,1.0177794409918498e-14,2.0658696914674531e-20,5.337709045496559e-10,5.9902731739082163e-16,1.4724107494604158e-14,5.8976351053453095e-27,1.0415557812713937e-14,2.531051463425392e-30,9.0492473532391498e-28,1.5563020813552454e-22
0.01818880792885241,0.0022505012558392532,0.84210526299999999,0.0,0.0,0.0,0.052631099898600348,0.10526259081028198,5.7161767825266159e-09,6.2103767434770987e-08,1.57329151173605e-07,2.3521710185348669e-19,4.8837381191679288e-12,3.1341627106730236e-07,3.5428241451293339e-07,1.2211986195208772e-08,7.4620900332420918e-10,4.6096445398095809e-13,9.8799945315288146e-15,1.883841755543274e-11,3.6365548694120234e-16,1.295344293521255e-09,1.0633983270198602e-14,2.2350468722736703e-20,5.6008693232126344e-10,6.2852632313491228e-16,1.5195807949624297e-14,6.181964157471172e-27,1.0945748240953613e-14,2.7529011917551864e-30,9.8256874512067443e-28,1.6602697645875916e-22
0.018375293387773342,0.00225050124566135,0.84210526299999999,0.0,0.0,0.0,0.052631081904854209,0.10526256956095575,5.8940330523726513e-09,6.4636467908776061e-08,1.6222431019154014e-07,2.4253567771088484e-19,5.0545484024893895e-12,3.2621343361980939e-07,3.6798086728672649e-07,1.2708673557065189e-08,7.764112856408149e-10,4.8361659800277288e-13,1.0355722270357276e-14,2.0029054372432349e-11,3.7996224645742595e-16,1.3586952882941945e-09,1.1110821845355155e-14,2.4172991860409466e-20,5.8769695637247309e-10,6.5955829847549576e-16,1.568096476645853e-14,6.4809414806978487e-27,1.1501539572343662e-14,2.9938562880162997e-30,1.0666789751569266e-27,1.7709288815502181e-22
0.018561778846694275,0.002250501235176775,0.84210526299999999,0.0,0.0,0.0,0.052631063286618034,0.10526254756311533,6.0766328832431208e-09,6.728002000143188e-08,1.6725002056184517e-07,2.5004943631188299e-19,5.2313951437126843e-12,3.3949408188796943e-07,3.8215858092228305e-07,1.3227558070787128e-08,8.07979683576223e-10,5.074409245209313e-13,1.0855686749283253e-14,2.1289402494644454e-11,3.9701197637234439e-16,1.4248879306628505e-09,1.160938594618344e-14,2.6136021507357586e-20,6.1666797139848971e-10,6.9220728561351552e-16,1.6179937239153968e-14,6.7954686004401848e-27,1.2084257051956144e-14,3.2555915307640645e-30,1.1577947921178869e-27,1.88870223803442e-22
0.018748264305615207,0.002250501224376511,0.84210526299999999,0.0,0.0,0.0,0.052631044021808654,0.10526252478972206,6.2640829448588101e-09,7.003940980271814e-08,1.724092175891312e-07,2.5776276613882982e-19,5.4145201327564733e-12,3.5327697407458134e-07,3.9683253655246054e-07,1.3769708246855613e-08,8.4098904103817957e-10,5.3250112702021694e-13,1.1381185396448298e-14,2.2623229594933323e-11,4.1484377225557753e-16,1.4940521285045865e-09,1.2130818765148626e-14,2.8250037192922162e-20,6.4707061688615943e-10,7.2656202524080477e-16,1.6693093870931862e-14,7.1265131310068407e-27,1.2695307943538858e-14,3.5399364813217052e-30,1.2565021808393694e-27,2.0140393256022503e-22
0.01893474976453614,0.0022505012132512823,0.84210526299999999,0.0,0.0,0.0,0.052631024087475428,0.10526250121267175,6.4564914804637057e-09,7.2919837258262144e-08,1.7770487984551591e-07,2.6568012036317347e-19,5.6041766706618587e-12,3.675816752490765e-07,4.1202039833415224e-07,1.4336245851933412e-08,8.7551889894584935e-10,5.5886440531270129e-13,1.1933585922513398e-14,2.4034487539527261e-11,4.3349919909988731e-16,1.5663246599207643e-09,1.2676335701852852e-14,3.0526298278517698e-20,6.789793782335681e-10,7.6271621691614204e-16,1.7220812666910886e-14,7.475114187044359e-27,1.3336187566496946e-14,3.8488909223878713e-30,1.3634380335313728e-27,2.1474180360633918e-22
0.019121235223457073,0.0022505012017915455,0.84210526299999999,0.0,0.0,0.0,0.052631003459760947,0.10526247680274826,6.6539683044698353e-09,7.592672379818284e-08,1.8314002910324528e-07,2.7380601674486535e-19,5.8006302057336475e-12,3.8242859565888126e-07,4.2774054611000016e-07,1.4928348588364992e-08,9.1165380191102598e-10,5.8660165491654284e-13,1.2514330042929556e-14,2.5527320195212491e-11,4.5302246912084673e-16,1.6418496090045899e-09,1.3247229561896544e-14,3.2976903973337396e-20,7.1247279877900261e-10,8.0076879342242523e-16,1.7763481444815878e-14,7.8423882682643283e-27,1.4008485828486144e-14,4.1846419673386732e-30,1.4792948640222032e-27,2.2893464903120885e-22
0.019307720682378005,0.002250501189987478,0.84210526299999999,0.0,0.0,0.0,0.052630982113859963,0.10526245152957502,6.8566248003190222e-09,7.9065720090789006e-08,1.8871773027314032e-07,2.821450375404876e-19,6.0041590066188605e-12,3.978390309788507e-07,4.4401210987930373e-07,1.5547252906320818e-08,9.4948362390689574e-10,6.1578766616396058e-13,1.312493738642152e-14,2.7106071506988889e-11,4.7346063335192697e-16,1.7207788330670882e-09,1.3844876159109603e-14,3.5614858285630709e-20,7.4763370330433413e-10,8.408242098121984e-16,1.8321498165121095e-14,8.229535660727542e-27,1.4713894297044196e-14,4.5495830346758227e-30,1.6048259921922702e-27,2.4403649895048282e-22
0.019494206141298938,0.0022505011778289766,0.84210526299999999,0.0,0.0,0.0,0.052630960023975895,0.10526242536156412,7.0645739186978889e-09,8.234271390991567e-08,1.9444109135261079e-07,2.9070182942569843e-19,6.2150548742845888e-12,4.1383520459787495e-07,4.6085500618308856e-07,1.6194256955164526e-08,9.8910391391845535e-10,6.4650133349100816e-13,1.3767009598028807e-14,2.8775293854311856e-11,4.9486378814317607e-16,1.8032724637651561e-09,1.4470740353553845e-14,3.8454140350255183e-20,7.8454943360463286e-10,8.8299274788017828e-16,1.8895271282175183e-14,8.6378474020618567e-27,1.5454213857664017e-14,4.9463349060873598e-30,1.7408512488480217e-27,2.60104809712583e-22
0.01968069160021987,0.0022505011653056466,0.84210526299999999,0.0,0.0,0.0,0.052630937163275417,0.1052623982658631,7.2779301762504551e-09,8.5763838103296575e-08,2.003132633872042e-07,2.9948110343793059e-19,6.4336238949319674e-12,4.3044031204644271e-07,4.7828997651385317e-07,1.6870723680957203e-08,1.0306162626014584e-09,6.7882587537851378e-13,1.4442234645338434e-14,3.0539756694510142e-11,5.1728529776121948e-16,1.8894994447719964e-09,1.5126382560316641e-14,4.150978061555989e-20,8.2331209674360083e-10,9.2739083683417272e-16,1.9485220117956872e-14,9.0687128624953644e-27,1.6231363010066532e-14,5.3777691137190417e-30,1.888263256966669e-27,2.772006861094526e-22
0.019867177059140803,0.0022505011524067875,0.84210526299999999,0.0,0.0,0.0,0.052630913503840422,0.10526237020829932,7.4968096549405635e-09,8.9335478647912507e-08,2.0633744044986988e-07,3.084876349455943e-19,6.6601872359577215e-12,4.4767856767380146e-07,4.9633862786627463e-07,1.7578084077365006e-08,1.0741286910086746e-09,7.1284906543025097e-13,1.5152391336832486e-14,3.24044555024665e-11,5.4078203438501736e-16,1.9796381088424766e-09,1.5813465766942915e-14,4.4797943419234458e-20,8.6401882664323143e-10,9.741413909692965e-16,2.0091775260217308e-14,9.5236279985344938e-27,1.7047386859200317e-14,5.8470339329120615e-30,2.0480343515905755e-27,2.9538911857145335e-22
0.020053662518061736,0.002250501139121394,0.84210526299999999,0.0,0.0,0.0,0.052630889016617784,0.10526234115332146,7.7213300022234245e-09,9.3064282776725013e-08,2.1251685964231291e-07,3.1772626365032589e-19,6.8950819871486592e-12,4.6557525368836944e-07,5.1502347555113138e-07,1.8317840597605105e-08,1.1197560624731529e-09,7.4866347509137665e-13,1.5899354061565677e-14,3.4374621016213992e-11,5.6541463689616179e-16,2.0738767973552787e-09,1.6533763100403528e-14,4.8336016534064158e-20,9.0677205968598491e-10,1.0233741651850413e-15,2.0715378986876158e-14,1.0004204341552517e-26,1.7904466862720117e-14,6.3575832913411005e-30,2.2212242077535956e-27,3.1473923639554735e-22
0.02024014797698267,0.002250501125438138,0.84210526299999999,0.0,0.0,0.0,0.052630863671366275,0.10526231106393868,7.9516104321917259e-09,9.6957167159602801e-08,2.1885480112298461e-07,3.2720189362908281e-19,7.1386620493671727e-12,4.8415677168023612e-07,5.3436798840087544e-07,1.909157073545088e-08,1.1676205187677197e-09,7.8636672852681494e-13,1.6685097759672684e-14,3.645572879868937e-11,5.9124778997504635e-16,2.1724145256615333e-09,1.7289165987788701e-14,5.214270832095975e-20,9.5167982503871279e-10,1.0752261292198639e-15,2.135648571865263e-14,1.0512178789526248e-26,1.8804931402421189e-14,6.9132089447007674e-30,2.4089882537619803e-27,3.3532457812892093e-22
0.0204266334359036,0.0022505011113453655,0.84210526299999999,0.0,0.0,0.0,0.052630837436600977,0.1052622799016565,8.1877717278674058e-09,1.0102132611957687e-07,2.2535458816640696e-07,3.369194934231097e-19,7.3912990730571637e-12,5.0345069674992402e-07,5.5439663650168111e-07,1.9900930783720075e-08,1.2178519416878501e-09,8.2606177019595001e-13,1.7511703133489517e-14,3.8653509126542691e-11,6.1835052513568376e-16,2.2754616978373541e-09,1.8081692958465803e-14,5.6238153188784457e-20,9.988560504395557e-10,1.1298418615140486e-15,2.2015562502032728e-14,1.104942427672329e-26,1.9751267253381722e-14,7.5180763134978899e-30,2.6125869560460483e-27,3.5722338030861888e-22
0.020613118894824534,0.0022505010968310803,0.84210526299999999,0.0,0.0,0.0,0.052630810279534625,0.1052622476264098,8.4299362448144035e-09,1.0526423986382278e-07,2.320195872586482e-07,3.4688409618098011e-19,7.6533834489689248e-12,5.2348583437307885e-07,5.751349415933682e-07,2.0747659779089343e-08,1.2705884412311789e-09,8.6785714567675948e-13,1.8381362109357368e-14,4.0973957217643851e-11,6.4679654546284778e-16,2.3832408747269448e-09,1.8913499139267662e-14,6.0644026128971963e-20,1.0484208842221081e-09,1.1873739636487997e-15,2.2693089524797096e-14,1.1617961403357612e-26,2.0746132031445396e-14,8.1767644257849396e-30,2.8333960717497816e-27,3.8051888584061537e-22
0.020799604353745466,0.0022505010818829403,0.84210526299999999,0.0,0.0,0.0,0.052630782166016125,0.1052622141964929,8.6782279162510532e-09,1.0969368270696578e-07,2.3885320823385472e-07,3.5710079986305063e-19,7.9253253535682228e-12,5.4429228013639885e-07,5.9660953028538973e-07,2.1633583642515386e-08,1.3259768715707063e-09,9.1186729630813974e-13,1.9296383560439504e-14,4.3423343809639376e-11,6.7666457595633292e-16,2.495987599475303e-09,1.9786886498403594e-14,6.5383667168192889e-20,1.100501034385259e-09,1.2479834963462183e-15,2.3389560666461467e-14,1.2219971115164629e-26,2.1792367707220003e-14,8.894310467645952e-30,3.0729179763717056e-27,4.0529967338985804e-22
0.0209860898126664,0.002250501066488241,0.84210526299999999,0.0,0.0,0.0,0.052630753060465704,0.10526217956848616,8.9327722598425996e-09,1.1431773126244157e-07,2.4585890445679788e-07,3.6757476751474335e-19,8.2075558516579812e-12,5.659014824858954e-07,6.188481902440265e-07,2.2560619524995312e-08,1.3841733760400895e-09,9.5821286823541475e-13,2.0259199301153784e-14,4.6008226102792592e-11,7.0803874153917066e-16,2.6139512850869229e-09,2.0704314898230442e-14,7.0482216665389878e-20,1.1552301255522402e-09,1.3118404380534764e-15,2.4105484086113542e-14,1.2857808531570415e-26,2.2893015283043448e-14,9.6762595078358291e-30,3.3327941862566527e-27,4.3166000924646524e-22
0.02117257527158733,0.0022505010506339122,0.84210526299999999,0.0,0.0,0.0,0.052630722925806915,0.10526214369717903,9.1936963863548984e-09,1.191447725757298e-07,2.5304017305640471e-07,3.7831122761608841e-19,8.5005280588006371e-12,5.8834630863449152e-07,6.4187992951308415e-07,2.3530780368867083e-08,1.4453439623677927e-09,1.0070210364586665e-12,2.1272370364064893e-14,4.8735459081170025e-11,7.410089749504316e-16,2.7373961689111497e-09,2.1668414021809271e-14,7.5966762470778135e-20,1.2127490746985871e-09,1.3791241671722258e-15,2.4841382850266051e-14,1.3534018030724117e-26,2.4051330738446489e-14,1.052872003622956e-29,3.6148192097293794e-27,4.5970022323222511e-22
0.021359060730508264,0.0022505010343064976,0.84210526299999999,0.0,0.0,0.0,0.052630691723395018,0.1052621065354899,9.4611290103490048e-09,1.2418351217130812e-07,2.6040055521521199e-07,3.8931547451491656e-19,8.8047183661840402e-12,6.1166111378200885e-07,6.6573503913768508e-07,2.4546179695333741e-08,1.5096651094120445e-09,1.0584258444981307e-12,2.2338593570319727e-14,5.1612207227193593e-11,7.7567145691957663e-16,2.8666023393480333e-09,2.2681996243329187e-14,8.1866500065073809e-20,1.2732064865658258e-09,1.4500239690331574e-15,2.559779560348571e-14,1.4251349710216181e-26,2.5270802359604408e-14,1.1458426038865498e-29,3.9209558763446862e-27,4.8952711031657263e-22
0.021545546189429197,0.0022505010174921516,0.84210526299999999,0.0,0.0,0.0,0.052630659412941753,0.10526206803438183,9.7352004630936729e-09,1.2944298198316645e-07,2.6794363651959601e-07,4.0059286895095976e-19,9.1206277306233624e-12,6.3588181380672594e-07,6.904451592682186e-07,2.5609036629390561e-08,1.577324406659926e-09,1.1125685603040113e-12,2.3460708404920325e-14,5.4645956645528724e-11,8.1212909120913159e-16,3.001866840492934e-09,2.3748070518028113e-14,8.8212906907941494e-20,1.3367590697157706e-09,1.5247395687538957e-15,2.6375277284701682e-14,1.5012777353914283e-26,2.6555169579204066e-14,1.2472806426736198e-29,4.2533523113131047e-27,5.2125435972200704e-22
0.02173203164835013,0.002250501000176623,0.84210526299999999,0.0,0.0,0.0,0.052630625952436262,0.10526202814277459,1.0016042707867749e-08,1.3493254813667608e-07,2.7567304737550672e-07,4.1214883867793118e-19,9.4487830324349124e-12,6.6104596159394085e-07,7.1604334892910591e-07,2.672168117384173e-08,1.6485212277613857e-09,1.1695980490506675e-12,2.4641704208328745e-14,5.784452761333505e-11,8.5049201731663389e-16,3.1435048608960631e-09,2.4869857373210324e-14,9.5039932346710083e-20,1.4035720742192424e-09,1.6034816911573298e-15,2.7174399892245632e-14,1.5821518048122319e-26,2.7908443465157261e-14,1.3580062742670486e-29,4.6143607418848039e-27,5.5500301341625479e-22
0.021918517107271062,0.002250500982345244,0.84210526299999999,0.0,0.0,0.0,0.052630591298061934,0.10526198680745244,1.0303789357817837e-08,1.4066191854753738e-07,2.8359246349423758e-07,4.2398887919036943e-19,9.7897385039541335e-12,6.8719282717327423e-07,7.4256415964476624e-07,2.7886559744609778e-08,1.7234674393717166e-09,1.2296711634655387e-12,2.5884727696057239e-14,6.1216087574920788e-11,8.9087816384639755e-16,3.2918510131071717e-09,2.6050805088379751e-14,1.0238420457064556e-19,1.4738197520127803e-09,1.6864726489650201e-15,2.7995753300827138e-14,1.6681053604322033e-26,2.9334929009772417e-14,1.4789256192442562e-29,5.006558344598354e-27,5.9090195601178914e-22
0.022105002566191995,0.00225050096398292,0.84210526299999999,0.0,0.0,0.0,0.052630555404109165,0.10526194397296808,1.0598575696527272e-08,1.466411503014475e-07,2.9170560645251677e-07,4.3611855456165431e-19,1.0144077231498415e-11,7.143634818428219e-07,7.7004371312298537e-07,2.910624098006457e-08,1.802388146573973e-09,1.292953152353053e-12,2.7193090818045213e-14,6.4769164599995104e-11,9.3341384579764686e-16,3.4472607112084273e-09,2.729460715940802e-14,1.102852562440848e-19,1.5476858409974102e-09,1.7739469605186146e-15,2.8839946133804179e-14,1.7595153961221994e-26,3.0839249385472824e-14,1.6110405184709935e-29,5.432770367130804e-27,6.2908843822376584e-22
0.022291488025112927,0.002250500945074111,0.84210526299999999,0.0,0.0,0.0,0.052630518222883463,0.10526189958154157,1.090053870144158e-08,1.5288065677603729e-07,3.0001624433089812e-07,4.4854349839915048e-19,1.0512412733594921e-11,7.4260088646465732e-07,7.9851978320379765e-07,3.0383421837626302e-08,1.8855224761451024e-09,1.3596180879805745e-12,2.8570278969715098e-14,6.8512661325769066e-11,9.7823440926911773e-16,3.610111654113006e-09,2.8605221149068249e-14,1.1878577061444571e-19,1.6253640739946591e-09,1.8661519983181334e-15,2.9707606694269108e-14,1.8567902755856905e-26,3.2426372349050608e-14,1.7554594721846952e-29,5.8960957863499408e-27,6.6970863617403607e-22
0.02247797348403386,0.002250500925602826,0.84210526299999999,0.0,0.0,0.0,0.052630479704609157,0.10526185357295503,1.1209817070281558e-08,1.593912144645534e-07,3.0852819243404528e-07,4.6126941492185584e-19,1.0895390618303113e-11,7.7194998412259777e-07,8.2803188228994794e-07,3.1720933991425309e-08,1.9731243989162011e-09,1.4298493129998102e-12,3.0019959566681528e-14,7.2455869404392524e-11,1.0254849273524928e-15,3.78080542302624e-09,2.9986889034225139e-14,1.2793185007060947e-19,1.7070587137167108e-09,1.9633486697029423e-15,3.0599383958633826e-14,1.9603725272208112e-26,3.4101638993915045e-14,1.9134099162913767e-29,6.3999357954560484e-27,7.1291824897307988e-22
0.022664458942954793,0.0022505009055526068,0.84210526299999999,0.0,0.0,0.0,0.052630439797328121,0.10526180588444259,1.1526551250559113e-08,1.6618396945870706e-07,3.1724531409606493e-07,4.7430208016528263e-19,1.1293690322459929e-11,8.0245779733951617e-07,8.5862135248298928e-07,3.3121750545326227e-08,2.0654635924570731e-09,1.5038399075787668e-12,3.1545990995082037e-14,7.6608484478231613e-11,1.0753209512792108e-15,3.9597692021334779e-09,3.1444159168513487e-14,1.3777330932426163e-19,1.7929851149496612e-09,2.0658121310337162e-15,3.1515948636565986e-14,2.0707418996426436e-26,3.587079506898916e-14,2.0862520083929372e-29,6.9480254482263247e-27,7.5888313716211131e-22
0.022850944401875725,0.002250500884906512,0.84210526299999999,0.0,0.0,0.0,0.052630398446793507,0.10526175645057498,1.1850883472292282e-08,1.7327044354610261e-07,3.2617152157352349e-07,4.8764734331751496e-19,1.1708026935661617e-11,8.3417353005781371e-07,8.9033146165704723e-07,3.4588993076141036e-08,2.1628263452884939e-09,1.581793177421186e-12,3.3152431949496475e-14,8.098062170679129e-11,1.1279093211985451e-15,4.1474576322977403e-09,3.2981909988497264e-14,1.4836399560434394e-19,1.8833703151912414e-09,2.1738325367683512e-15,3.245799430130008e-14,2.1884187030416442e-26,3.774002510400163e-14,2.2754941192838001e-29,7.5444688278277296e-27,8.0778000475599506e-22
0.023037429860796658,0.0022505008636471064,0.84210526299999999,0.0,0.0,0.0,0.05263035559635823,0.10526170520313921,1.2182957783994535e-08,1.8066253987571317e-07,3.3531077702819827e-07,5.0131112818951394e-19,1.2139153111769163e-11,8.671486745928916e-07,9.2320750471023566e-07,3.6125939022359909e-08,2.2655165037910572e-09,1.6639231633464736e-12,3.4843551170312461e-14,8.5582831870088554e-11,1.1834290413008209e-15,4.3443548083244641e-09,3.4605375601123139e-14,1.5976213849358183e-19,1.9784536550268604e-09,2.2877158248536091e-15,3.342623859452324e-14,2.3139674640500267e-26,3.9715989604106169e-14,2.4828102521085059e-29,8.1937781519796533e-27,8.5979712779243777e-22
0.02322391531971759,0.002250500841756446,0.84210526299999999,0.0,0.0,0.0,0.052630311186857709,0.1052616520710128,1.2522920091989383e-08,1.8837254814300345e-07,3.4466709360094872e-07,5.1529943482176017e-19,1.2587861070681699e-11,9.0143712377556216e-07,9.5729691024157162e-07,3.7736029434213369e-08,2.37385646293696e-09,1.7504551730977809e-12,3.6623837592260223e-14,9.042611807445485e-11,1.2420722243594346e-15,4.5509764311840379e-09,3.632017340080001e-14,1.7203073229935478e-19,2.0784874295702775e-09,2.4077845398832409e-15,3.4421424510215319e-14,2.4480009245337458e-26,4.18058656022427e-14,2.7100596415150355e-29,8.9009172760314403e-27,9.1513513246547287e-22
0.023410400778638523,0.002250500819216064,0.84210526299999999,0.0,0.0,0.0,0.05263026515648727,0.10526159698003217,1.2870918203074758e-08,1.9641314924454136e-07,3.5424453657736314e-07,5.2961834122821161e-19,1.3054984693064074e-11,9.3709528850525912e-07,9.9264935290899861e-07,3.942287710134047e-08,2.4881882019199905e-09,1.8416263360358455e-12,3.8498010915618141e-14,9.5521953087764283e-11,1.3040451111505969e-15,4.7678721274797703e-09,3.8132333875698102e-14,1.8523795414057396e-19,2.1837375723373914e-09,2.5343786954982128e-15,3.544432176200624e-14,2.5911844177491156e-26,4.401739088566909e-14,2.9593088195000778e-29,9.6713501114565851e-27,9.7400782610049775e-22
