Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837)
0.0,0.2543134148089827,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0906272842412196e-23,0.2543134148089827,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,1.0182665572896667e-17,1.2827678213127596e-16,1.2826931235120056e-16,6.2752539922010429e-30,6.2756177991074584e-30,6.2608974111284286e-16,5.9217771281297033e-27,3.341056885783956e-30,7.6150724505862663e-44,2.3761872275952456e-48,2.078215420253246e-33,1.2580142031010725e-26,5.6419115829813365e-32,8.1087762458106609e-44,3.6697598089624409e-48,4.2323545225745997e-50,3.940255029428411e-64,1.2809937916131659e-43,1.0678671224718689e-31,2.5277448963482927e-44,2.5277448963483684e-44,6.583685176875115e-58,9.8119666723521416e-59,2.0896238066530553e-47,7.6923642789008214e-32,4.007058208385482e-45,2.9859509179478575e-46,6.8503629456583976e-103,1.0212115846954037e-57,4.0886814599207827e-48,6.3069779501750191e-103,1.4333042781589408e-28,2.4980106063282702e-71,2.4980105927266254e-71,2.656120960657317e-41,7.898760496866284e-42,2.8080737787550071e-30,2.6559802885367924e-41,3.8259857975335911e-54,6.3069779501750151e-103,4.8481920863501946e-61,4.2100134550066293e-58,8.9181161182896339e-74,8.4698879567580622e-88,7.8329374841301568e-49,8.4812224562236687e-102,5.9343723011970986e-36,3.1257087920138757e-73,5.703589513258919e-102,9.1623777203968259e-49,1.7520653540041233e-116,4.4188687826967479e-107,3.2115132420074237e-120,3.05513129159233e-70,4.2885298878693182e-49,1.687327646957453e-71,8.548566508437683e-49,2.091085744239713e-62,3.1684952908964383e-39,2.2265328549829669e-62,1.7533617195650896e-63,1.5501067524912603e-52,4.5794857741790312e-52,1.0747953441979997e-75,1.0698530099084114e-52,9.339260087369836e-56,1.5959339024270852e-82,1.0957826607053833e-61,1.8336282915245736e-45,1.4109914788197919e-83,7.4926699263121265e-22,7.4494000999956906e-44,1.6866056476827282e-40,7.4494000999956906e-44,2.6776754300248586e-73,2.7761993101343054e-66,1.881066524858711e-66,5.78401842530466e-117,1.8017547160007035e-119,6.5400059975141269e-52,2.2211570919818685e-63,2.5396609208641723e-64,1.3473671213115648e-87,6.8288866126741918e-52,1.274387274798936e-98,1.4404922542192361e-65,9.2831868188763258e-79,1.004059979206907e-91,2.4178697598013841e-92,5.6037894375790038e-80,6.8011987256705634e-68,1.1267068777146903e-99,6.8011987412504247e-68,2.9400559243303677e-89,1.0292380370481684e-71,2.4979819223705754e-85,1.085846015679752e-80,3.9748227769224422e-90,5.0931639260375047e-28,3.8958733864265339e-71,2.8244762992348724e-62,6.0960454585650058e-77,1.1744399301749255e-93,2.3343752214510053e-95,3.5704957672102464e-105,6.4033568803138522e-108,3.377100562709251e-116,5.0652561777245851e-49,1.5584267349479294e-49,1.5584267349479294e-49,2.2202589583757857e-108,1.3557978531630113e-110,1.2062381685136013e-117,1.8017310562000317e-93,8.6912925630835034e-105,3.2820835815546799e-47,8.0283847890210422e-61,2.6733551823566704e-49,8.028384820589415e-61,1.3766188725316957e-60,1.3657351988368452e-105,8.2396428593889572e-60,3.0844590690705712e-108,1.190891056962674e-72,4.0310383446795179e-73,2.1460715690975287e-73,7.0282068604933331e-116,7.4227689754033253e-68,4.5308241096300404e-75,1.000683020039118e-80,2.7748656032653618e-65,1.4324389259527098e-39,1.6426953281092225e-87,5.6648975172527351e-99,1.9755256658997528e-100,3.0844590597758249e-108,9.6326279601052527e-119,2.5088841048446356e-132,3.017246609067953e-133,1.8695522765767427e-133,3.1109380498201755e-87,2.7044959046375775e-58,6.7471339030018442e-134,6.3936581608297909e-145,2.8914735868273729e-62,3.7399512403051723e-62,1.829677225091728e-75,3.5645928111209181e-50,2.5759864335386446e-63,2.5759863528288456e-63,2.8168330959739827e-63,7.3689473282249979e-64,5.3254330002445025e-77,9.2842267771108574e-64,5.3252389595098549e-77,4.4770825950768146e-72,6.4708115455660251e-85,6.5642983080724248e-85,8.7194375715254835e-64,6.7205130861076881e-21,8.2396428593907712e-60,1.9192929383233634e-77,1.8025362110325418e-77,1.802536209873073e-77
3.053756395875415e-23,0.2543134148089827,76.950000000000003,0.0,0.0,0.0,0.99999999999999756,9.5,2.8511463604110636e-17,3.5917498996754076e-16,3.5915407458334017e-16,3.7902534112854471e-29,3.7904721985008821e-29,1.7530512750529585e-15,3.5767533852830801e-26,2.0179983589697919e-29,9.0406004482871654e-43,2.8210454109377414e-47,1.2552421138330458e-32,7.598405786502615e-26,3.4077145961204729e-31,9.6266996242177235e-43,4.3567388303665045e-47,5.0246512892003042e-49,8.8143001459862314e-63,1.5207958293613149e-42,6.4499174197282785e-31,3.000938740943843e-43,3.0009387409440122e-43,1.4727440391653925e-56,2.1948976966746662e-57,2.4808013831031997e-46,4.6461880243204215e-31,4.7571795043222667e-44,3.5449209295745885e-45,7.2995933067612211e-101,2.2844094663714855e-56,4.8540826290267583e-47,6.7205744273983509e-101,8.6571578398203907e-28,1.0308110686010422e-69,1.0308110583620634e-69,3.1533468043443781e-40,9.3774084614359038e-41,1.6960765622814516e-29,3.1531797984030874e-40,8.5585771892672171e-53,6.7205744273983407e-101,1.0845211769019969e-59,5.0125833048690595e-57,3.6801292827966562e-72,6.3759949448815844e-86,9.2992633808692676e-48,1.1576961496199611e-99,3.5843608699217836e-35,7.0114036913810295e-72,7.7854621224668455e-100,1.0877574829580207e-47,4.3223797518946237e-114,6.0318042623692882e-105,7.9230860187001276e-118,1.2607084817880661e-68,5.0913426790013727e-48,6.9628047799785508e-70,1.0148858158813469e-47,4.6776751658677125e-61,1.913771155700904e-38,4.9806649349040419e-61,3.9222000321860582e-62,1.840286736555461e-51,5.4367655110074423e-51,4.4351225620947731e-74,1.2701294926782925e-51,1.1089065630408566e-54,1.2013792071664102e-80,2.4512219806040069e-60,2.1768835066658918e-44,1.0621591668524633e-81,2.0979475795069823e-21,8.8439277978663099e-43,1.0187098112852462e-39,8.8439277978663099e-43,1.1049502636426627e-71,6.2102372907226902e-65,4.2078630344007229e-65,1.4269287413415344e-114,3.3013896148608343e-117,7.764295120220733e-51,4.9398319855649013e-62,5.6811198884054786e-63,1.0142643385873437e-85,8.1072541865642653e-51,1.7395323498217188e-96,3.2223235529969316e-64,3.8307330337622548e-77,7.5583129100945063e-90,1.8201120049754741e-90,2.3124194020252782e-78,1.5214009442488468e-66,1.5379493355877071e-97,1.52140095067792e-66,2.2132007159445554e-87,2.302661091633508e-70,1.0309288830557962e-83,4.4807739874926026e-79,1.6556344325112975e-88,3.0762710045842752e-27,1.6076430612840939e-69,6.3182405023351936e-61,2.5155502212088617e-75,8.84089065434695e-92,1.7673199232377651e-93,4.901407284127195e-103,8.7902261827609732e-106,8.3784333375536195e-114,6.0134721339234689e-48,1.850164219646864e-48,1.850164219646864e-48,3.0478662226179314e-106,1.8611751381107926e-108,2.9926221906933086e-115,1.3562981678735079e-91,1.1863709491693132e-102,3.8964896279434433e-46,1.7959175510546339e-59,3.1738072724080441e-48,1.7959175640814111e-59,3.0794413530394077e-59,1.0376237087287378e-103,1.8431751489909995e-58,4.2107901127124552e-106,4.9142452518058688e-71,1.6634192574124852e-71,8.8558244190581545e-72,7.5012622103244614e-114,1.6604437294820485e-66,1.8696572550643207e-73,4.129346489683073e-79,6.207263366397587e-64,1.7005914894778205e-38,6.7794808505821265e-86,4.2649226833730794e-97,2.696582798355454e-98,4.2107900998034281e-106,2.3766523417638601e-116,1.1167366475723394e-129,1.3430153496849304e-130,8.321618116687696e-131,2.3418365147898656e-85,6.0498491585671878e-57,3.0032362517045372e-131,5.1290130169476635e-142,6.4681107546213794e-61,8.3661213265104499e-61,7.5502143002715015e-74,4.2318845900137315e-49,5.7623785285361252e-62,5.7623781954848982e-62,6.3011429655124853e-62,1.6484040463246107e-62,2.1975547547928537e-75,2.0768443951024658e-62,2.1974747558968643e-75,1.0016251916519527e-70,2.6705099565185104e-83,2.7090920460562087e-83,1.9505033062218666e-62,1.8817436641217199e-20,1.8431751489917484e-58,7.9200160718665002e-76,7.4382161564146377e-76,7.4382161476864413e-76
6.980014619143806e-23,0.2543134148089827,76.950000000000003,0.0,0.0,0.0,0.99999999999999434,9.5,6.5169059666538466e-17,8.2097140563994265e-16,8.2092359904753356e-16,1.8248438609260893e-28,1.8249482277411275e-28,4.0069743426811817e-15,1.7220527886992264e-25,9.7157934232039816e-29,8.8760863968845106e-42,2.7697348593188042e-46,6.0434504420977093e-32,3.6583053022761227e-25,1.64066788833059e-30,9.4514670352675792e-42,4.2774719873421378e-46,4.9332324315121395e-48,1.7415675158885964e-61,1.4931263633746143e-41,3.1053575921454793e-30,2.9463394511809338e-42,2.9463394511812677e-42,2.9098940420988131e-55,4.3367479764575079e-56,2.4356655085533496e-45,2.2369395321008453e-30,4.6706270456078849e-43,3.4804243892993848e-44,1.6612166470948037e-98,4.5136081490741408e-55,4.7657671090909372e-46,1.5294454975311185e-98,4.1680488404967842e-27,4.0777860549013868e-68,4.0777859739448641e-68,3.0959745912834005e-39,9.206795233771712e-40,8.1658785473209569e-29,3.095810623860324e-39,1.6910306280727415e-51,1.5294454975311143e-98,2.1428310879096895e-58,4.9520032094935139e-56,1.4558313907969824e-70,5.041338505450574e-84,9.1300719306029333e-47,1.8288875188065001e-97,1.7257154651862208e-34,1.3936887116150307e-70,1.2299198290158718e-97,1.0679667470662335e-46,1.3644552743442344e-111,9.5288314971142711e-103,2.5011268777039411e-115,4.9872373806597814e-67,4.9987104252815246e-47,2.7544163281127437e-68,9.9642091222233428e-47,9.2422978696217939e-60,9.2139843059186676e-38,9.8409545959080582e-60,7.7496063163128579e-61,1.8068044306971082e-50,5.3378486180795777e-50,1.754446209680274e-72,1.2470206662258264e-50,1.0890479327348467e-53,9.4989441449511205e-79,4.8432015670633546e-59,2.1372771334015882e-43,8.3981731487720777e-80,4.795308753816865e-21,8.6830207539243885e-42,4.9046492247264569e-39,8.6830207539243885e-42,4.3710733593169568e-70,1.2270341214417244e-63,8.313995670482654e-64,4.5044178323607517e-112,1.5018941448711649e-114,7.6230309906164462e-50,9.6379567743825812e-61,1.1224935526723996e-61,8.0194831433164957e-84,7.9597502357251745e-50,2.7480347745703252e-94,6.3667683327560315e-63,1.51539989295436e-75,5.976130745734583e-88,1.4391078327532599e-88,9.1477011928070444e-77,3.0060318623855776e-65,2.4295830176367985e-95,3.0060318878183514e-65,1.749911256799205e-85,4.550953578825521e-69,4.0793857981405737e-82,1.7725496298951935e-77,6.5777592557584701e-87,1.4810920595781404e-26,6.3596760756482112e-68,1.2483778518023062e-59,9.9512664587324208e-74,6.9902264024077904e-90,1.4007767565608409e-91,7.7621198086515944e-101,1.3920658022984955e-103,2.6513854322464323e-111,5.9040625999151886e-47,1.8165022019970215e-47,1.8165022019970215e-47,4.826757191418119e-104,2.9474528229112496e-106,9.4702608006290263e-113,1.0723841785171609e-89,1.8741869551215674e-100,3.8255966224174849e-45,3.5484303879319687e-58,3.1160628002889617e-47,3.5484304394646023e-58,6.0844571831001477e-58,8.2401046071661922e-102,3.641803492470645e-57,6.65384744572699e-104,1.944026516542419e-69,6.5803211401887858e-70,3.5032760715467429e-70,1.7155709073859566e-111,3.2807570040444483e-65,7.3961781697944242e-72,1.6335283963178516e-77,1.2264506426843763e-62,1.6696508015094452e-37,2.682640712690197e-84,3.3730772101464675e-95,4.2599399216760684e-96,6.6538474248704554e-104,7.5044471814466679e-114,7.0476726644641804e-127,8.475706954056666e-128,5.2517342080583468e-128,1.8516197149634427e-83,1.1953482449381219e-55,1.8953283281706744e-128,6.4708511693996444e-139,1.2779896880522179e-59,1.6530045929153812e-59,2.9867896930612302e-72,4.1548893950605695e-48,1.1385488566049755e-60,1.1385487248532385e-60,1.2449996680037078e-60,3.2569686364108674e-61,8.6933073369941418e-74,4.1034945550276206e-61,8.692991503758155e-74,1.9795602948544397e-69,1.0566995200030607e-81,1.0719661591034856e-81,3.8538658418112127e-61,4.3011283751898885e-20,3.6418034924736051e-57,3.1330796153406895e-74,2.9424843504063722e-74,2.9424843435052503e-74
1.4832531065680587e-22,0.2543134148089827,76.950000000000003,0.0,0.0,0.0,0.9999999999999879,9.5,1.3848425179139357e-16,1.744564236984236e-15,1.7444626479755775e-15,7.9695725700335927e-28,7.9700198464082296e-28,8.5148204769296e-15,7.5206569510621766e-25,4.2431422442680048e-28,7.8507467860237037e-41,2.4498053704926444e-45,2.639333583722934e-31,1.5976780375851734e-24,7.1652277103823453e-30,8.3595665934392728e-41,3.7833754760805057e-45,4.3633882185918004e-47,3.0990347326028366e-60,1.3206533591291575e-40,1.3561912455364684e-29,2.6060038783336986e-41,2.606003878334294e-41,5.1780009703858305e-54,7.717011311564195e-55,2.1543185586959857e-44,9.7693026321010595e-30,4.131116726136005e-42,3.0783959569801832e-43,2.8073826937653591e-96,8.0317245381263407e-54,4.2152670366751898e-45,2.5846952764021616e-96,1.8202964328594595e-26,1.4553328623772274e-66,1.4553328045128911e-66,2.738354464635851e-38,8.1433061189604362e-39,3.5662536976769651e-28,2.7382094373077516e-38,3.0090986506427357e-50,2.5846952764021471e-96,3.8130534291953143e-57,4.4344596768506337e-55,5.1957732925987528e-69,3.6033481392538183e-82,8.0754452267505487e-46,2.6161714050128462e-95,7.5366528225007256e-34,2.509859468991149e-69,1.7593652174046161e-95,9.4460449341326791e-46,3.9049071364318195e-109,1.3630721542077904e-100,7.1579648081933875e-113,1.7799095961494326e-65,4.4213027479579476e-46,9.8303162248100908e-67,8.8132301275145049e-46,1.6446175236149722e-58,4.0239890194300291e-37,1.7511452897377896e-58,1.3790010379812827e-59,1.5980980575343098e-49,4.7212666531102613e-49,6.2611776303656985e-71,1.1029756546359978e-49,9.638142895615058e-53,6.7894480860335817e-77,8.6182184159695521e-58,1.8903974167113192e-42,6.0026630057601583e-78,1.0190031104670006e-20,7.6800335215673119e-41,2.1419891738605414e-38,7.6800335215673119e-41,1.5600050336269779e-68,2.1834269446854105e-62,1.4794194532751752e-62,1.2891102843740429e-109,5.0962209296890251e-112,6.7424845830201578e-49,1.6728764220253775e-59,1.9974172944494463e-60,5.7319912244090407e-82,7.04030894218607e-49,3.9309741491544437e-92,1.1329324072991956e-61,5.4083545783273309e-74,4.2714883722732269e-86,1.0286141038392644e-86,3.2647495789988908e-75,5.3490729964118314e-64,3.4754392935961446e-93,5.3490730871795929e-64,1.2507633956709233e-83,8.1027666840320696e-68,1.4567157334084351e-80,6.3261037244103421e-76,2.3532848118180643e-85,6.468318081560785e-26,2.2697232177768621e-66,2.2214216867075235e-58,3.5515362758482823e-72,4.9963215449715533e-88,1.0023788285447916e-89,1.1116430694084075e-98,1.993632556774228e-101,7.5968180626611012e-109,5.2220765072217062e-46,1.6066756261195199e-46,1.6066756261195199e-46,6.9125848948064636e-102,4.221162055989844e-104,2.7134435995362962e-110,7.6649537027354863e-88,2.6809709559640486e-98,3.3836968887300485e-44,6.3142420869233178e-57,2.7561222582438821e-46,6.314242270839623e-57,1.0826966465113161e-56,5.9041801241639915e-100,6.4803947327563155e-56,9.5233585314468783e-102,6.9380923034848891e-68,2.3484698592975098e-68,1.2502943454255917e-68,2.9283920827124624e-109,5.837931810275637e-64,2.6396434527642279e-70,5.8299467430517309e-76,2.1824033997255368e-61,1.4767872128800366e-36,9.5794934251955419e-83,2.4122686623792506e-93,6.093705167961378e-94,9.5233585004658035e-102,2.1488581388101561e-111,4.0367786590823026e-124,4.8547307166998676e-125,3.0080977920485666e-125,1.323460348735032e-81,2.1270583342369277e-54,1.0856095776288559e-125,7.4133668461790303e-136,2.2741143669021769e-58,2.9414333533923536e-58,1.065964026077364e-70,3.6749526348310785e-47,2.0259867282958543e-59,2.0259862580833775e-59,2.2154103939937417e-59,5.7956017433773831e-60,3.1025791135995514e-72,7.3019493422520553e-60,3.1024668493428518e-72,3.5243726404632545e-68,3.7732359968144215e-80,3.8277498239011554e-80,6.8577483422121681e-60,9.1398977975112975e-20,6.480394732766879e-56,1.1181738738247988e-72,1.0501517706299408e-72,1.0501517656973073e-72
3.053756395875415e-22,0.2543134148089826,76.950000000000003,0.0,0.0,0.0,0.99999999999997502,9.5,2.8511463604110176e-16,3.59174989967078e-15,3.5915407458302941e-15,3.3271396666094357e-27,3.3273192745008961e-27,1.7530512741394332e-14,3.1397262318380784e-24,1.7714283602327969e-27,6.5989397312629204e-40,2.0592115054573812e-44,1.1018698158194507e-30,6.6699913016631942e-24,2.9913415212931487e-29,7.0264688367794664e-40,3.1801549590890395e-44,3.6676907115876841e-46,5.2269817462040469e-59,1.1100887234171801e-39,5.6618314833205984e-29,2.1905032832470418e-40,2.1905032832480459e-40,8.7334554606955723e-53,1.3015867515709125e-53,1.8108345550303022e-43,4.0784915387805333e-29,3.4724525225069756e-41,2.5875772877618963e-42,4.110626666082274e-94,1.3546677368351201e-52,3.5431859320056676e-44,3.7845632341015753e-94,7.5993792791771435e-26,4.9172407132114431e-65,4.9172403218746912e-65,2.3017519248223462e-37,6.8449394611752092e-38,1.4888407162881992e-27,2.3016300206157709e-37,5.0752846914129834e-49,3.7845632341015328e-94,6.4312719335332536e-56,3.8190622151313012e-54,1.7555366873400141e-67,2.436949363386996e-80,6.787898293321574e-45,3.5400648577549888e-93,3.1464041940770694e-33,4.33403178932962e-68,2.3806800143797724e-93,7.9399699335676497e-45,1.056995075345083e-106,1.8444371909801982e-98,1.9375504683248518e-110,6.0139122433892332e-64,3.7163713385571248e-45,3.3214416745698116e-65,7.4080509591036684e-45,2.7738878329704858e-57,1.6799362032256898e-36,2.9535624819436037e-57,2.3258868095208391e-58,1.3432977099753429e-48,3.9685090989748228e-48,2.1152967260309636e-69,9.271174926482478e-49,8.110923265217626e-52,4.5917070258344705e-75,1.4535885019252391e-56,1.5889929271926093e-41,4.0596038955629871e-76,2.0979475815309788e-20,6.4555309262321036e-40,8.9423831557289312e-38,6.4555309262321036e-40,5.2709044278289626e-67,3.6826190224822774e-61,2.4952178132078308e-61,3.4894125863398504e-107,1.4957841520755647e-109,5.6674645570409284e-48,2.6891706036615444e-58,3.3689361889795948e-59,3.8765484388738999e-80,5.9178038763276847e-48,5.3191792349712041e-90,1.9108560977850028e-60,1.8273607772229279e-72,2.8888096545362916e-84,6.9565221591952278e-85,1.1030850957079217e-73,9.0219931381650081e-63,4.7027743816320441e-91,9.0219934448487417e-63,8.4589188982372598e-82,1.368198358451729e-66,4.9274011999452617e-79,2.137447471821428e-74,7.9674155726153224e-84,2.7003954195289266e-25,7.6688817668169883e-65,3.7467523644451406e-57,1.1999838126547391e-70,3.3790146809033974e-86,6.7829786495937057e-88,1.5050827194014175e-96,2.6992355267246815e-99,2.0575235180081049e-106,4.3894699563146468e-45,1.3505076726940523e-45,1.3505076726940523e-45,9.3591301847083019e-100,5.7151457554009708e-102,7.3490953384620449e-108,5.1838118998490132e-86,3.6277481848921213e-96,2.8442011175134864e-43,1.0649891525502393e-55,2.3166868263339981e-45,1.0649892146913955e-55,1.8261261443017209e-55,4.0011514049660614e-98,1.0930132906876574e-54,1.2900688085201171e-99,2.3442244125779976e-66,7.9349487711317249e-67,4.2244620090540167e-67,4.3733505713295916e-107,9.8465253277443209e-63,8.9187586341929775e-69,1.9698071918563385e-74,3.680942354425086e-60,1.241328613894069e-35,3.2403032764853922e-81,1.6332232405480479e-91,8.2456685690831158e-92,1.290068804028426e-99,5.8229998776929732e-109,2.1879988184012546e-121,2.6313419626689081e-122,1.6304372804903999e-122,8.9505687436404709e-80,3.5875947766593162e-53,5.8841781333539532e-123,8.0367263679137956e-133,3.8356262704477181e-57,4.9611572794197704e-57,3.6016515240746947e-69,3.0890191515650869e-46,3.4171223043445828e-58,3.4171207156036762e-58,3.7366134570562193e-58,9.7751296930692524e-59,1.0482910052506277e-70,1.2315804943833529e-58,1.0482533808241767e-70,5.950615821302271e-67,1.2762095370055257e-78,1.2946476400677226e-78,1.1566594888115499e-58,1.8817436642894398e-19,1.0930132906912266e-54,3.7780568914733161e-71,3.5482255315641523e-71,3.5482254982047281e-71
6.194762974490128e-22,0.25431341480898273,76.950000000000003,0.0,0.0,0.0,0.99999999999994926,9.5,5.783754045405101e-16,7.2861212250356975e-15,7.2856969415342412e-15,1.3592451156796764e-26,1.3593126718800995e-26,3.5561897254195332e-14,1.2826806117945471e-23,7.2368628517200244e-27,5.410068479676412e-39,1.688266991626526e-43,4.5014977288953214e-30,2.7249090817937531e-23,1.2220606165170784e-28,5.7603127760467592e-39,2.6072830181297705e-43,3.0069944378961151e-45,8.5853385518676248e-58,9.1011780375822532e-39,2.3130429019375882e-28,1.7959069362310707e-39,1.7959069362327196e-39,1.4344726791545637e-51,2.1378601467816966e-52,1.4846315726149854e-42,1.6661968706645611e-28,2.8469263677001073e-40,2.1214521931267308e-41,5.6209342637844412e-92,2.2250458233449185e-51,2.9049178953479223e-43,5.1750701010029044e-92,3.1045943955971381e-25,1.616681093210061e-63,1.6166808357757156e-63,1.8871152924247582e-36,5.6118949194817447e-37,6.0824001175092532e-27,1.8870153479931045e-36,8.3361703391980006e-48,5.1750701010027879e-92,1.0563383454810214e-54,3.2813658584733147e-53,5.7718242446166854e-66,1.6031077332743675e-78,5.5651291253908386e-44,4.65852937521678e-91,1.2854087779135662e-32,7.4497681770468478e-67,3.1328431047638332e-91,6.5096670635378619e-44,2.7821866755847169e-104,2.4271772412197104e-96,5.0999618940556819e-108,1.9772427674768772e-62,3.0469057167444513e-44,1.0920173527368588e-63,6.0735677518211704e-44,4.556119085403602e-56,6.8630875398289589e-36,4.8512352390951149e-56,3.8202760686309457e-57,1.1013166212445211e-47,3.2536235255425309e-47,6.9532287699861902e-68,7.6010692743208906e-48,6.6653769136587211e-51,3.0205782463686754e-73,2.3875234777653306e-55,1.3027523938926659e-40,2.6705430351219367e-74,4.2558365272323365e-20,5.2926342712543705e-39,3.6532553070187946e-37,5.2926342712543705e-39,1.7329580539598815e-65,6.048549677527948e-60,4.0982735448639805e-60,9.1847136010906585e-105,4.0955330712676115e-107,4.6465298574127863e-47,4.0373119094412711e-57,5.5334877188034594e-58,2.5501230416028732e-78,4.8517731564376572e-47,6.9997407975157919e-88,3.1385868785306527e-59,6.0079624334562893e-71,1.9003554800744775e-82,4.5762326238190384e-83,3.6267024538886939e-72,1.4818649811468398e-61,6.1885866688496998e-89,1.4818650819777318e-61,5.5645593839372024e-80,2.2523565093563714e-65,1.6236304890842189e-77,7.0274596443404761e-73,2.6265511084967942e-82,1.1031995994012159e-24,2.5213605377667554e-63,6.1540520093721316e-56,3.9452840626375087e-69,2.2228287206938781e-84,4.4633428317976469e-86,1.9811733915317632e-94,3.5530737104940017e-97,5.4173021787801366e-104,3.5987526679724339e-44,1.1072277834452871e-44,1.1072277834452871e-44,1.2319628634544086e-97,7.5229814146740118e-100,1.9349606381209148e-105,3.4100846113974221e-84,4.7739157796222951e-94,2.331847914717479e-42,1.7492476631763155e-54,1.8993598276592465e-44,1.749247867482803e-54,2.9994176745161809e-54,2.6391359739425882e-96,1.7952776106474747e-53,1.7013953720756695e-97,7.707295877540771e-65,2.6088374819879653e-65,1.3889106805154126e-65,6.2141865253458255e-105,1.6172947548385079e-61,2.9322927057456734e-67,6.4762947547052181e-73,6.045958982022392e-59,1.0177161601045694e-34,1.0677140004876202e-79,1.0767633274771992e-89,1.0850836212726346e-89,1.7013953653813118e-97,1.5360769523666335e-106,1.1544235538480448e-118,1.3883385671320668e-119,8.6024507246213416e-120,5.887983073625729e-78,5.8926351888925617e-52,3.1045875189223855e-120,8.4808274531870622e-130,6.300027663995653e-56,8.1487157288247917e-56,1.1841442215540632e-67,2.5325645794776923e-45,5.6126322089965841e-57,5.6126269855691998e-57,6.1373988774245063e-57,1.6055680694734516e-57,3.4465491354393128e-69,2.022874693992457e-57,3.4464274541705176e-69,9.7944246352780317e-66,4.2045670954388986e-77,4.265313228631307e-77,1.8998166702675464e-57,3.8172514336621734e-19,1.7952776106592093e-53,1.2421425072488976e-69,1.1665789536321974e-69,1.1665789316872544e-69
