Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133)
0.0,0.20835992350298913,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.154776016464196e-23,0.20835992350298913,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,2.3025888050025858e-17,3.1619623699860886e-16,3.1619550098756566e-16,1.3228024212962532e-28,1.32280377364015e-28,3.9938722223070219e-16,2.6249262568748416e-26,7.5864561397899088e-29,7.1863924497930363e-42,2.2950973195642377e-46,2.3880207934908916e-32,4.6111706945636911e-26,6.6770579448239528e-31,8.2429060203881017e-42,2.6190157923430333e-46,1.0997259890404051e-48,4.9434787566735084e-62,1.0617630019256375e-42,4.8286100307054289e-31,4.6601114282275783e-43,4.6601114282288527e-43,1.1180946133313333e-55,1.574175129225907e-56,1.8473103960403082e-47,2.0685196759787346e-31,9.9259459473976273e-44,6.9874128083690214e-45,2.1248606739276186e-99,7.2972197908874785e-56,3.0854565440038462e-47,1.9771316916423184e-99,5.1039697909520941e-28,1.5263942405680253e-68,1.5263941824540398e-68,3.0763408254497678e-40,9.2321857468655994e-41,4.6805287437522158e-30,3.0762261666804973e-40,1.9493232462545926e-52,1.977131691642316e-99,3.4253442777512135e-59,2.4289945181238356e-57,4.800045648745562e-71,2.5666059575452142e-84,4.7629682151283212e-48,2.2768246887872846e-97,1.0894115064256088e-35,1.3772519940095064e-71,4.6543231346733251e-98,8.7061349919058479e-48,1.3048161711964724e-111,5.3403856955256139e-103,3.9503550241829494e-115,3.4024829066818861e-68,1.7709425143904427e-48,1.0277493116811113e-69,6.9033128877633672e-48,1.4439988817507224e-60,5.2593813028930677e-39,1.6563030895277541e-60,1.2322042166961168e-61,2.2002597444067572e-51,1.7099253907345339e-51,3.1357579404350423e-73,6.3976868376517235e-52,1.6012770482586304e-55,6.7547633298880393e-80,3.648318009780428e-60,2.4757001776453545e-44,6.0823713040094567e-81,7.360111188873224e-22,1.1459698859366182e-42,7.6356321954996937e-40,1.1459698859366182e-42,1.0366254003041785e-71,1.900510641621785e-64,1.1953340974013171e-64,2.4748891744835081e-112,1.2018295466341428e-115,1.0453718977780481e-50,1.0696878433832317e-61,2.2122001330338723e-62,1.7939043489757502e-85,8.1010890592964426e-52,1.1790228602533532e-95,1.5966943644906348e-64,4.1819153925611014e-77,4.0136825255742743e-89,1.0033616461543359e-89,5.4001230073403184e-78,4.7203274710146137e-67,1.0616589453599372e-96,4.7203275498450242e-67,2.5236776843770162e-87,1.5365452053280489e-70,1.6695282053678424e-83,3.0822317925489821e-79,2.6778610426328925e-88,1.8982877851275777e-27,4.4884898841571126e-69,2.6223064736084763e-60,3.8455166089565249e-74,2.9582377271200126e-91,6.7031587917341201e-92,5.4441297084241975e-101,8.8177147951684267e-104,3.5780911910726605e-111,3.7027947386775005e-49,1.1728427349475878e-49,1.1728427349475878e-49,3.0573935517890201e-104,1.5934599885452544e-106,1.2501250471259932e-112,7.0632080983318793e-91,2.2986952238038522e-100,2.5656171932524407e-45,5.366623550362413e-58,9.6922983894146777e-49,5.3666237004066219e-58,4.8029580364157782e-58,1.3005666180352006e-103,5.1255236719831585e-114,4.2606956586470052e-105,1.6664056130522127e-126,2.1442604466039125e-126,1.2297603820712252e-126,6.8224663765883513e-113,1.3725359962357161e-67,7.6228906152267007e-130,1.7379089702067494e-79,2.8094122137361195e-82,3.743892700314517e-38,7.3892955863151653e-86,8.8167393503980415e-97,2.3569428012947549e-97,4.2606956529591754e-105,5.6230608194433593e-115,1.3491338371639953e-127
2.2833372846099747e-22,0.20835992350298913,76.950000000000003,0.0,0.0,0.0,0.999999999999997,9.5,6.4472486540072289e-17,8.853494635954284e-16,8.8534740276475153e-16,7.9897266245980533e-28,7.9897247224908617e-28,1.1182842219996124e-15,1.585455458860961e-25,4.5822195079111404e-28,8.53164211057922e-41,2.7247472247715693e-45,1.4423645592683443e-31,2.7851470990044953e-25,4.0329429986710933e-30,9.7858380873094837e-41,3.109295485309734e-45,1.3055946941879065e-47,1.1058394033466371e-60,1.2605250356737126e-41,2.9164804585421343e-30,5.5324842875835867e-42,5.5324842875864402e-42,2.501132924647423e-54,3.5213667965384141e-55,2.1931269013392013e-46,1.2493858840697465e-30,1.178408301896811e-42,8.295456483358005e-44,2.2642039372543538e-97,1.6323588778313596e-54,3.6630540080698513e-46,2.1067872428606855e-97,3.082797753168379e-27,6.2987084761879659e-67,6.2987080387204138e-67,3.6522318268662545e-39,1.0960450915335587e-39,2.8270393602923126e-29,3.6520957039760599e-39,4.3605581276783355e-51,2.1067872428606803e-97,7.6623581332535301e-58,3.3879495104130305e-56,1.9807574843887115e-69,1.9320819142210185e-82,5.6545958639353189e-47,3.1078624828060514e-95,6.580045498798007e-35,3.5954968539714921e-70,6.3531445017952123e-96,1.0335923462087376e-46,3.2189781754318831e-109,7.2896189305260178e-101,9.7455754120281312e-113,1.4040440979974984e-66,2.1024629472839248e-47,4.2410363101753809e-68,8.1956130603348383e-47,3.2301677367385176e-59,3.1766663069430876e-38,3.7050837576708791e-59,2.7563915445381947e-60,2.6121483685485081e-50,2.0300234241188073e-50,1.2939506181285751e-71,7.5953337863167938e-51,1.9030979966410417e-54,5.0848172339694065e-78,8.1611414532064667e-59,2.939151240563732e-43,4.5786573001037581e-79,2.0608311336834949e-21,1.3604954477293233e-41,4.6119218478515913e-39,1.3604954477293233e-41,4.2776637386578288e-70,4.2513430444837941e-63,2.6738985966505514e-63,6.105545258455103e-110,2.22005214468402e-113,1.2410655170264742e-49,2.3528232616989793e-60,4.948603180063914e-61,1.3504064175970435e-83,9.6176129311827632e-51,1.6093603934429989e-93,3.5717414255826161e-63,1.725679096195612e-75,3.0214000238203316e-87,7.5530560290453066e-88,2.2283758793141299e-76,1.0559183441527501e-65,1.4491592280625641e-94,1.0559183766823382e-65,1.8997615692742318e-85,3.4407515218532909e-69,6.8963201114024338e-82,1.2718915796766323e-77,1.1084838028377288e-86,1.1465658043311546e-26,1.8521879179454929e-67,5.8659946891957296e-59,1.586863170560872e-72,2.2268875237628666e-89,5.0579541556751216e-90,7.4487290795202615e-99,1.2064528280305565e-101,8.8478445465514381e-109,4.3959579125453238e-48,1.3923988945459721e-48,1.3923988945459721e-48,4.1831656709384324e-102,2.1801940683751421e-104,3.0912884804813985e-110,5.3170067582703463e-89,3.1377157322019897e-98,3.0459007315087758e-44,1.2004921645118772e-56,1.1506696646028341e-47,1.2004922264280357e-56,1.0744025008060584e-56,9.8205619333188132e-102,7.0177527258933847e-112,5.8215878383744516e-103,4.1235535870997614e-124,5.3060150312137312e-124,3.0430664934151227e-124,7.9836876923672419e-111,3.0703081221315558e-66,1.8862994253838757e-127,7.1715298688187114e-78,1.1593249396774424e-80,4.444749350317896e-37,3.0522963182662536e-84,6.6436422890661609e-95,3.2172153071454771e-95,5.821587829968127e-103,1.3885722592589145e-112,6.0103421334419051e-125
5.2190566505370855e-22,0.20835992350298913,76.950000000000003,0.0,0.0,0.0,0.99999999999999323,9.5,1.4736568352016479e-16,2.0236559167863607e-15,2.0236512063173936e-15,3.8467094410825286e-27,3.8466982683399474e-27,2.5560782205520195e-15,7.6332855506203917e-25,2.2061414446679569e-27,8.3763257228641546e-40,2.6751763513551591e-44,6.9443644674691816e-31,1.3409284372111599e-24,1.9416884503509426e-29,9.607497456104316e-40,3.0527246111393121e-44,1.2818406128228189e-46,2.1849551808440906e-59,1.2375909543860685e-40,1.4041597969232208e-29,5.4318258807166661e-41,5.4318258807223034e-41,4.9418171752816812e-53,6.9576273865908418e-54,2.1532249950210387e-45,6.0152552144250167e-30,1.1569682565961362e-41,8.1445283609480558e-43,5.1527984024603116e-95,3.2252660643868642e-53,3.5964081446791668e-45,4.7945548370087859e-95,1.4842344143588396e-26,2.4917063504165255e-65,2.4917060045241342e-65,3.5857828627103519e-38,1.0761035696182485e-38,1.3610977572821078e-28,3.5856492164510098e-38,8.6157280379388262e-50,4.7945548370087633e-95,1.5139528443563731e-56,4.3944023872634249e-55,7.8356901590758325e-68,1.5276411530633092e-80,5.5517157482519895e-46,4.9096677583084657e-93,3.1680086606666638e-34,9.3294826591647325e-69,1.0036425001739075e-93,1.014787094562539e-45,1.0161371050784323e-106,1.1515827118386173e-98,3.0764004183280114e-110,5.5542588211968884e-65,2.0642105767922338e-46,1.6777117874880335e-66,8.0465015019217003e-46,6.3822671102689739e-58,1.5294280828748145e-37,7.3206211387492864e-58,5.4461652001230876e-59,2.5646227580458101e-49,1.9930890361803516e-49,5.1184892618486511e-70,7.4571436932025132e-50,1.8728403707530599e-53,4.0204120873128264e-76,1.6125040233138745e-57,2.88567609501924e-42,3.6202066479660663e-77,4.7104711664718109e-21,1.3357424963983717e-40,2.2204418450980404e-38,1.3357424963983717e-40,1.6922012341670359e-68,8.3998369496581071e-62,5.2831039987084149e-62,1.9273417385492943e-107,1.0095538512092093e-110,1.2184854840028499e-48,4.4845211569796972e-59,9.7776058451761648e-60,1.0677257479725082e-81,9.4426294074725831e-50,2.5423949853298046e-91,7.0571591670074856e-62,6.826614892930225e-74,2.3889301479618057e-85,5.9719742806871099e-86,8.815233374717789e-75,2.0863165817118699e-64,2.2893164076285083e-92,2.0863167103956739e-64,1.5020843476209353e-83,6.8137451087705577e-68,2.7342061167367041e-80,5.0314766063021503e-76,4.3989149483506581e-85,5.5202206108624688e-26,7.3270712055522056e-66,1.1590217001169854e-57,6.2774726714451467e-71,1.7607330050627994e-87,4.0032339937805916e-88,1.1779245045087134e-96,1.9078618648616125e-99,2.7958858959981277e-106,4.315977543643419e-47,1.3670654906651146e-47,1.3670654906651146e-47,6.6151600056417355e-100,3.4477125399579163e-102,9.7683563699450181e-108,4.2039973648882805e-87,4.9568286403908653e-96,2.9904833994614268e-43,2.3719699694581407e-55,1.1297342996858875e-46,2.3719702143922689e-55,2.1228382888196125e-55,7.7893795244009197e-100,1.1121417419093477e-109,9.2170135881593076e-101,1.3058059996871929e-121,1.6802563065411599e-121,9.6364818375884806e-122,2.3133731510738439e-108,6.0664114581286682e-65,5.9733463608541701e-125,2.8369857595599843e-76,4.5862889224228222e-79,4.3638811346505617e-36,1.2101537044739075e-82,5.2645766637985607e-93,5.0824116800504701e-93,9.2170135726449047e-101,4.392987062152475e-110,3.8004240279923819e-122
1.1090495382391306e-21,0.2083599235029891,76.950000000000003,0.0,0.0,0.0,0.99999999999998568,9.5,3.1315207748034813e-16,4.3002688231573994e-15,4.3002588134157594e-15,1.6799590749976989e-26,1.6799451836821019e-26,5.431666213715176e-15,3.3336563417136767e-24,9.6347992894427165e-27,7.4086032010786596e-39,2.3661645254289115e-43,3.0327864077310159e-30,5.8561867741602818e-24,8.4798635898865082e-29,8.4971954628765504e-39,2.7001001088009793e-43,1.1337735056554717e-45,3.8880133209696065e-58,1.0946351830824996e-39,6.132334738934738e-29,4.804388477992165e-40,4.8043884780021969e-40,8.7936995985509157e-52,1.238072618156618e-52,1.9045031204342715e-44,2.6270199850611419e-29,1.0233253170245892e-40,7.2037430910936789e-42,8.7080015028171642e-93,5.7391886283610937e-52,3.1809822722815818e-44,8.1025857146058465e-93,6.4820416257255208e-26,8.8927223724707862e-64,8.8927199001772758e-64,3.1715843301945075e-37,9.5180141958240395e-38,5.9442714900879355e-28,3.1714661215941928e-37,1.5331227687398806e-48,8.1025857146057699e-93,2.6939981927788186e-55,5.7868455784687503e-54,2.7965038758923387e-66,1.0918946989472993e-78,4.9104297041353652e-45,7.0231240563076795e-91,1.3835526131408835e-33,2.4557374248778882e-67,1.435678773783486e-91,8.9756769292811148e-45,2.9080558984788583e-104,1.6473025581949886e-96,8.8042798492791978e-108,1.9822755185474662e-63,1.8257708568753134e-45,5.9876341914872745e-65,7.1170394546524334e-45,1.1356903291942565e-56,6.6794142546071346e-37,1.3026654154251117e-56,9.6911599854768983e-58,2.2683797860207057e-48,1.7628646823860508e-48,1.8265729655657132e-68,6.5957590441403164e-49,1.6642754564522616e-52,2.8736224465500674e-74,2.8693647507100122e-56,2.5523477878524663e-41,2.5875723334007367e-75,1.0009751244832325e-20,1.1814491080415806e-39,9.6972529155971212e-38,1.1814491080415806e-39,6.0393459990486605e-67,1.494670178464191e-60,9.4007544805464994e-61,5.5158081707933096e-105,3.4238562778456844e-108,1.0777366116385635e-47,7.4502035023166532e-58,1.7398726729626299e-58,7.631657178163194e-80,8.3518987764811989e-49,3.6368131303182952e-89,1.2557837674993101e-60,2.4363703659863044e-72,1.7075073797145581e-83,4.2685174944352259e-84,3.1460941762180216e-73,3.7124884249448487e-63,3.2747924769078006e-90,3.71248888420812e-63,1.0736270824815753e-81,1.217975214971164e-66,9.8018068610145786e-79,1.7956982633470139e-74,1.5776448796937233e-83,2.4108252098805617e-25,2.6149796653318706e-64,2.0624171890546703e-56,2.2403852470121624e-69,1.2584983300817783e-85,2.8627283984263755e-86,1.6858029037008045e-94,2.7304792428577702e-97,8.0053747649917986e-104,3.8174332558928953e-46,1.2091539435229977e-46,1.2091539435229977e-46,9.4673779568686278e-98,4.9342554002482371e-100,2.7969436700745088e-105,3.0048415300857094e-85,7.0905862028225656e-94,2.645048699468939e-42,4.2207929423448345e-54,9.992371935280851e-46,4.2207938164970703e-54,3.7774773104702024e-54,5.594682035473786e-98,1.5986207323171581e-107,1.3242894725201331e-98,3.7551999143059684e-119,4.832034421095557e-119,2.7712327716733591e-119,5.6205137165537332e-106,1.07948550624973e-63,1.7177984135051018e-122,1.0124999672312949e-74,1.6368961239952432e-77,3.8598032049605947e-35,4.338258553590701e-81,3.7795898533189869e-91,7.270224188894214e-91,1.3242894696587512e-98,1.2627610571177396e-107,2.1852035361540497e-119
2.283337284609975e-21,0.20835992350298915,76.950000000000003,0.0,0.0,0.0,0.99999999999997047,9.5,6.4472486540070867e-16,8.8534946358561691e-15,8.8534740275848163e-15,7.0134984372758465e-26,7.0133651296803772e-26,1.1182842184274857e-14,1.3917358973294055e-23,4.0223390380351874e-26,6.2271048106884488e-38,1.9889043866961728e-42,1.266128624706692e-29,2.4448426951156233e-23,3.5401761223097376e-28,7.1415179858961959e-38,2.2695964330480584e-42,9.5300494647638325e-45,6.5577045696927301e-57,9.2010682675201257e-39,2.5601290382249766e-28,4.0383780018223945e-39,4.0383780018393159e-39,1.4831859604144113e-50,2.0881904282292626e-51,1.6008496223226868e-43,1.0967291291152575e-28,8.6016658273401474e-40,6.0551801087926379e-41,1.275043237412984e-90,9.6799804524415424e-51,2.6738072622543392e-43,1.1863970300910476e-90,2.7061247752575255e-25,3.0046494953562325e-62,3.0046478233438423e-62,2.6659077247984108e-36,8.0004644137747246e-37,2.4816163269077834e-27,2.6658083633515795e-36,2.5858356288234836e-47,1.1863970300910252e-90,4.5438217031501892e-54,8.0605916735792946e-53,9.4487572619561977e-65,7.3844912846144165e-77,4.1275120351597158e-44,9.5033101713496006e-89,5.7760598068918174e-33,6.8269434641574418e-66,1.9426825703788755e-89,7.544597282244082e-44,7.8716276412774527e-102,2.2290403923920236e-94,2.3831747995276868e-105,6.6976609437207164e-62,1.5346703793819063e-44,2.0230862598406698e-63,5.9823004953189122e-44,1.915507726874212e-55,2.7885239667335478e-36,2.1971356169774001e-55,1.6345557803038091e-56,1.9067098902147503e-47,1.4817939876243761e-47,6.1703646679605383e-67,5.5441327275674698e-48,1.4119939917209102e-51,1.9434322456928298e-72,4.8396030370574199e-55,2.14540204065628e-40,1.7499764167157394e-73,2.0608311452688868e-20,9.9307915754047377e-39,4.0484122146193214e-37,9.9307915754047351e-39,2.0405585119239169e-65,2.5208584864086916e-59,1.5854913613256561e-59,1.4930382025233387e-102,1.0046372065047564e-105,9.0590256050583268e-47,1.1088683442557296e-56,2.9345494140990161e-57,5.1612934294038011e-78,7.0202741611961088e-48,4.9211366185121006e-87,2.1180628730581518e-59,8.2319448233568748e-71,1.1547880680130917e-81,2.8868004343202112e-82,1.0629941168240836e-71,6.2616528024820994e-62,4.4312700710399336e-88,6.2616543542283265e-62,7.2609451395798582e-80,2.0728735981903763e-65,3.3412925459596319e-77,6.0672585935983978e-73,5.3791155938066477e-82,1.0064719341663562e-24,8.8354252520610583e-63,3.4785680385349387e-55,7.5697543148570321e-68,8.5112303140295411e-84,1.9365271919492103e-84,2.281685018320468e-92,3.6956683894451739e-95,2.1674452846752003e-101,3.2087826615000214e-45,1.0163667440887051e-45,1.0163667440887051e-45,1.2813820941272198e-95,6.678408648437114e-98,7.5726902848516002e-103,2.0321757801950832e-83,9.5945962854372916e-92,2.2233228060117896e-41,7.1189812365654549e-53,8.3991906852309878e-45,7.1189841901264618e-53,6.3712676061640049e-53,3.817939398552458e-96,2.1826781269177864e-105,1.8077233771556006e-96,1.0256220326136224e-116,1.3197281002078019e-116,7.5688078237328353e-117,1.3250043489353651e-103,1.8207100871675379e-62,4.6916615006262752e-120,3.4210078832347161e-73,5.5312575512473246e-76,3.2443967618641758e-34,1.47884891399065e-79,2.5787173084285377e-89,9.8376697272403574e-89,1.8077233715248206e-96,3.4481021383604818e-105,1.1934954127726511e-116
4.6319127773516635e-21,0.20835992350298913,76.950000000000003,0.0,0.0,0.0,0.99999999999994005,9.5,1.3078704412414038e-15,1.7959946261080497e-14,1.7959904455812242e-14,2.8652429562546384e-25,2.8651269500649582e-25,2.2685194062327707e-14,5.6856952350188025e-23,1.6432567395381179e-25,5.1049097963478793e-37,1.6306241927665667e-41,5.1725485595145526e-29,9.9879801107834149e-23,1.4462774590502347e-27,5.8535941748491935e-37,1.8607516204071138e-41,7.8133103324601514e-44,1.0771050788517226e-55,7.5435916487626858e-38,1.0458962470443163e-27,3.3109062743308452e-38,3.3109062743586378e-38,2.4361373664530239e-49,3.429859039643986e-50,1.3124732309099317e-42,4.4804963328062552e-28,7.0521652343223764e-39,4.9644024633018397e-40,1.7435137761047846e-88,1.5899396872301807e-49,2.1921487281272561e-42,1.6222975858386011e-88,1.1055402659062546e-24,9.8786274744563977e-61,9.8786164754123788e-61,2.1856722086352767e-35,6.5592640593587264e-36,1.0138212369799419e-26,2.1855907461251084e-35,4.2472427634675778e-46,1.6222975858385397e-88,7.4632407521613121e-53,1.1850375564723593e-51,3.1065450625376444e-63,4.85776565593738e-75,3.3839837291261002e-43,1.2505823525249488e-86,2.3597088992284698e-32,2.0034053673481515e-64,2.5564613753608037e-87,6.1855166741996694e-43,2.0719421048228193e-99,2.9332922358692965e-92,6.2729107087639074e-103,2.2020443710955059e-60,1.2582154375990422e-43,6.6514649567023939e-62,4.9046513812492639e-43,3.1462271627475437e-54,1.1392030276807478e-35,3.6088018231187287e-54,2.6847627766973452e-55,1.5632359664410453e-46,1.214864239758396e-46,2.0278843203705314e-65,4.5454146882076169e-47,1.1790719522874756e-50,1.2784546355130723e-70,7.9490624873287928e-54,1.758930105206932e-39,1.1511929309742465e-71,4.1805432072944053e-20,8.1418628378304405e-38,1.6539084968661476e-36,8.1418628378304394e-38,6.7089099057771055e-64,4.1401194051821297e-58,2.6039007505208538e-58,3.9299221127682406e-100,2.7503331621781383e-103,7.4271365132377399e-46,1.4733041814358432e-55,4.8200057188121816e-56,3.3952711899860601e-76,5.7556449043027743e-47,6.4759390594604999e-85,3.4789246289994158e-58,2.7064833561886654e-69,7.5965816267483168e-80,1.8990337293607042e-80,3.4948920865068562e-70,1.0284778422437867e-60,5.8313022312713442e-86,1.0284783524236217e-60,4.776492212397967e-78,3.4657418465842112e-64,1.1179316680500033e-75,1.9947818882764199e-71,1.7999458919388816e-80,4.1117651615947689e-24,2.9048945006354585e-61,5.7135584486500645e-54,2.4887688905125334e-66,5.5989716027600411e-82,1.2740635438004368e-82,3.0029282539349252e-90,4.8639903626093098e-93,5.7057571043495921e-99,2.6307538797749937e-44,8.3327885910637715e-45,8.3327885910637715e-45,1.6864287633865299e-93,8.7895612730333384e-96,1.9934958322653503e-100,1.3368331029096173e-81,1.2625950935067327e-89,1.8228143605425721e-40,1.1692938252404101e-51,6.8861639618860209e-44,1.1692947963054448e-51,1.0464826156331259e-51,2.5558360476278945e-94,2.9227158389763508e-103,2.4203604418861867e-94,2.7469159874550429e-114,3.5346208045188109e-114,2.0271500614780742e-114,3.1851910591612496e-101,2.9905217852874079e-61,1.2565653889385102e-117,1.1247521044584593e-71,1.8189217550281023e-74,2.6599518235161376e-33,4.9479419006125151e-78,1.7260731864081083e-87,1.2945820126350967e-86,2.4203604297294783e-94,9.2339932203791348e-103,6.3925755720317517e-114
9.329063762835042e-21,0.20835992350298913,76.950000000000003,0.0,0.0,0.0,0.99999999999987932,9.5,2.6341615929226925e-15,3.6172849510836317e-14,3.6172765311824321e-14,1.1581770140568212e-24,1.1580803680466798e-24,4.5689897566167357e-14,2.2982489060390702e-22,6.6423064495692347e-25,4.1333645646580738e-36,1.3205218338228668e-40,2.0908268296841741e-28,4.0373012295429551e-22,5.8460847292245544e-27,4.7380394109086728e-36,1.5068838386466947e-40,6.3274212808308097e-43,1.7460338191508249e-54,6.1089960622259602e-37,4.2276798547807333e-27,2.6812577418571498e-37,2.6812577419022022e-37,3.9490835629377692e-48,5.5599492762055889e-49,1.0628748364164941e-41,1.8110882437527497e-27,5.7110260817773184e-38,4.0203017795121756e-39,2.3059638750684722e-86,2.5773607195669785e-48,1.7752588589734924e-41,2.1456438594464813e-86,4.4687704874721054e-24,3.204107398356217e-59,3.2041002618166942e-59,1.7700140032808515e-34,5.3118620393826481e-35,4.0980274897896175e-26,1.7699480328395749e-34,6.8849634754936858e-45,2.1456438594463181e-86,1.2098234744049129e-51,1.8086861712960937e-50,1.0076004880836065e-61,3.1518842422615842e-73,2.7404377416171509e-42,1.6230147504316664e-84,9.5383206550482572e-32,6.1074167841480784e-63,3.3177939164711475e-85,5.0091917680106024e-42,5.3782503724821678e-97,3.8068477554696119e-90,1.6282930642763181e-100,7.1422780624560425e-59,1.0189353851431276e-42,2.1573866886717625e-60,3.9719138499096678e-42,5.1001697118894716e-53,4.6048407805650682e-35,5.8500231869090813e-53,4.3521161530037312e-54,1.2659490150648389e-45,9.8382856285895953e-46,6.5722348517139674e-64,3.6809942019590261e-46,9.895594337822662e-50,8.2950497678305121e-69,1.2885772731847402e-52,1.4244270284956589e-38,7.4693324258587279e-70,8.4199674131622739e-20,6.5934914742283893e-37,6.6853626685107486e-36,6.5934914742283902e-37,2.1760188247011663e-62,6.7100212242573954e-57,4.2201486475419586e-57,1.0201105551970444e-97,7.2789441112530441e-101,6.0146877085982653e-45,1.7249426534152475e-54,7.8134353391280922e-55,2.2029677661704081e-74,4.6610704684400938e-46,8.4045196907477642e-83,5.6394867401830959e-57,8.7784139073984637e-68,4.9289213556532849e-78,1.2321578535420655e-78,1.1335598707525036e-68,1.6672052462523831e-59,7.567905442324259e-84,1.6672069010060202e-59,3.0991510879392059e-76,5.8160188112771302e-63,3.7517530156526757e-74,6.4700272811744451e-70,6.0409491493581061e-79,1.6620403359896773e-23,9.4219555872591242e-60,9.2619244587898941e-53,8.0722576226459859e-65,3.6328038331364808e-80,8.2670452787925366e-81,3.8974523874723987e-88,6.3131986883941902e-91,1.4811616855754783e-96,2.1304526783252152e-43,6.7481081785549253e-44,6.7481081785549253e-44,2.1887896793833729e-91,1.1408090187516626e-93,5.1749305070217073e-98,8.6738292641097395e-80,1.6386049719411502e-87,1.4761623234244163e-39,1.8954724999063902e-50,5.576594080457387e-43,1.8954756495247433e-50,1.6963934099367314e-50,1.7155020272040528e-92,3.9234370891616753e-101,3.2488742643098965e-92,7.3748089811351716e-112,9.4896214565192872e-112,5.4424201819192731e-112,7.845695367369532e-99,4.8477646838440643e-60,3.3735819714494547e-115,3.6481036338545537e-70,5.9019987379865414e-73,2.1540968815054164e-32,1.6605181562559544e-76,1.158484882680169e-85,1.6801177191202801e-84,3.2488742355969234e-92,2.4789536098569336e-100,3.4322802455283518e-111
