Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026)
0.0,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4538456495735302e-23,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,1.3922397988068467e-17,2.2538759090401492e-16,2.2538669727920035e-16,3.2461778517635409e-29,3.2461891088475975e-29,5.0567522913093781e-16,1.0437658889728393e-26,1.7827946987184484e-29,7.1561047482815263e-43,2.7805539924294248e-47,8.0296243195991821e-33,2.0477676395517503e-26,2.2894543064686439e-31,7.8601998619598049e-43,3.7996641383508663e-47,2.235832509442123e-49,5.0143694623287837e-63,2.8509836064924547e-43,2.3490441315001412e-31,9.7096232754126217e-44,9.7096232754135019e-44,7.6802209157784595e-57,1.1172943070250121e-57,1.828902558349369e-47,9.4267076998848694e-32,1.4912874699641405e-44,1.0847389799026182e-45,3.0577144190941089e-101,5.7510437235435572e-57,9.6581224935983223e-48,2.827608337863797e-101,2.3055704169057661e-28,4.1415289523817598e-70,4.1415289029833308e-70,6.7875719967688953e-41,2.0264255235047873e-41,3.2882322979986132e-30,6.7872608552725679e-41,1.7622470117553058e-53,2.8276083378637942e-101,3.5332716471678429e-60,1.1393769204944957e-57,2.0260480056006253e-72,3.8437715505833925e-86,1.312431262380897e-48,1.1500220627266206e-99,8.9715223037378087e-36,2.368946081075125e-72,3.797287001769052e-100,2.6734339563441381e-48,3.5287470362236278e-114,4.2784779027270449e-105,9.8506798615299025e-118,1.895350131028737e-69,8.8521203576756491e-49,8.142962939538658e-71,2.3293694920204347e-48,1.6774609465607692e-61,4.589934277077733e-39,1.8425094143520319e-61,1.4164163556763613e-62,6.6107464062348866e-52,9.0576937413546965e-52,1.5290853261392608e-74,2.5723568964173374e-52,1.3331473875578505e-55,1.6807916498743926e-81,5.2386624536433704e-61,6.1774419882280033e-45,1.4977861018991347e-82,8.9362483224305713e-22,2.6511692430764441e-43,4.5608434206051843e-40,2.6511692430764441e-43,1.0707775634014118e-72,2.2188128033154327e-65,1.4573188527576008e-65,7.4662861793378981e-115,1.0753632623390914e-117,2.9349854249321023e-51,1.5395894185321425e-62,2.2463509160086744e-63,8.7580036680521526e-87,2.2114233690718529e-52,1.8077424144287617e-97,4.3630591202717205e-65,4.8998985718424548e-78,1.5848091273848191e-90,3.8757737998051268e-91,5.0291779768880941e-79,5.5257861902757719e-68,1.6109144511768024e-98,5.5257862184825797e-68,1.5929803206775893e-88,4.3613202077892247e-71,1.9228860074326565e-84,4.7277409559742552e-80,3.7756636149158907e-89,8.3503571433099851e-28,2.4534704250941717e-70,2.5621484718377442e-61,1.4768453861297235e-75,1.5291269623643191e-92,1.2748974491197167e-93,3.8117386754997054e-103,6.5395965373640228e-106,7.8678222264192159e-114,4.0879468096625153e-49,1.276127818234057e-49,1.276127818234057e-49,2.2674972057618769e-106,1.2962401028737121e-108,2.7837777630767334e-115,2.819176881412431e-92,1.1411272289828048e-102,2.8527032556312977e-46,2.0543319704690852e-59,3.9929502197330493e-49,2.0543319882921057e-59,2.1715594853786217e-59,1.4617218720883602e-104,2.0001467027780246e-115,7.9620664708611506e-107,3.9470534451530783e-128,2.8807520510647393e-128,1.5820972768695393e-128,2.2102564733274782e-114,2.0144441505343953e-68,9.8604696289993222e-132,7.4024366806939553e-81,1.2407318400556372e-83,5.1453707531095489e-39,1.0725695307675806e-86,6.0331806813638545e-98,3.8543895888972482e-99,7.962066450418821e-107,4.4086449186276621e-117
6.870767818805884e-23,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,0.99999999999999722,9.5,3.8982714366591654e-17,6.3108525453107715e-16,6.310827523816533e-16,1.9606914224616734e-28,1.9606972808304304e-28,1.4158906414613628e-15,6.3043459690048579e-26,1.076807997980518e-28,8.4957069433777175e-42,3.301096173532694e-46,4.8498930890380572e-32,1.2368516542125283e-25,1.3828304011067591e-30,9.3315663683125835e-42,4.5109612335780655e-46,2.6543803552091931e-48,1.1217016859828887e-61,3.3846877374352956e-42,1.4188226554253099e-30,1.1527264752563171e-42,1.152726475256514e-42,1.7180346975950866e-55,2.4993426729016965e-56,2.1712731169912824e-46,5.6937314503926627e-31,1.7704564838329932e-43,1.2878021167886006e-44,3.2582319921815345e-99,1.2864854766398691e-55,1.1466123023391501e-46,3.0130361063989712e-99,1.3925645317246953e-27,1.7090135097207295e-68,1.7090134725348264e-68,8.0582054737641127e-40,2.4057723812643672e-40,1.9860923077765706e-29,8.0578360865804507e-40,3.942076075042419e-52,3.0130361063989656e-99,7.9037873430807778e-59,1.3754697070065896e-56,8.3605968781446131e-71,2.893513400143684e-84,1.5581183945998869e-47,1.5697842053288588e-97,5.4187994714534831e-35,5.384571662287247e-71,5.1833102613243243e-98,3.1739007929326654e-47,8.7054415264331385e-112,5.8401375536022739e-103,2.4302049671505904e-115,7.8212153847702304e-68,1.0509237275310829e-47,3.3602164569217107e-69,2.7654274609243351e-47,3.7524130381848839e-60,2.7723203033533899e-38,4.1216198589192273e-60,3.1684667309748514e-61,7.8482781334665747e-51,1.0753294009208144e-50,6.3097208882934075e-73,3.0539021038939734e-51,1.5832083791521084e-54,1.2652580013108062e-79,1.1718678361403377e-59,7.3338591206220649e-44,1.1274959926429229e-80,2.5021495306238774e-21,3.1474681247376741e-42,2.7547494264676321e-39,3.1474681247376741e-42,4.4185935967391175e-71,4.9633828737973246e-64,3.2599545665929867e-64,1.84193757602205e-112,1.9773215603707999e-115,3.4844146964584154e-50,3.4136241539750518e-61,5.0249971353740755e-62,6.5928065608094783e-85,2.6254018237607564e-51,2.4675594868478656e-95,9.7599887296741191e-64,2.0219568654206128e-76,1.1930047542639556e-88,2.917585776616589e-89,2.0753043738575742e-77,1.2360962569521828e-66,2.1988902870231639e-96,1.2360962685918014e-66,1.1991558245078484e-86,9.7590184254206176e-70,7.9371599485163741e-83,1.9509155432596624e-78,1.5663263288973526e-87,5.0436156901954582e-27,1.012431440538641e-68,5.7314236455595392e-60,6.0942438056037955e-74,1.1510886103181641e-90,9.6352624112086754e-92,5.2235371462961605e-101,8.9617473085250976e-104,1.9486134316482065e-111,4.8532104519788756e-48,1.5150189456663743e-48,1.5150189456663743e-48,3.1073368166905961e-104,1.7763440998666901e-106,6.8945466532083556e-113,2.1222059895947102e-90,1.5576427256376693e-100,3.3867293049532027e-45,4.5954583745565837e-58,4.7404305006057027e-48,4.5954584481037748e-58,4.8576917062313175e-58,1.1061234112936461e-102,2.7444160394425045e-113,1.0871289940215166e-104,9.7878764191656608e-126,7.1436695373452802e-126,3.923274183604669e-126,2.377492753631468e-112,4.5062309869756358e-67,2.4451926251964006e-129,3.0546362021921745e-79,5.1199315188339016e-82,6.1085841310692296e-38,4.427280607868261e-85,4.5429363811880531e-96,5.2612227935558283e-97,1.0871289911683088e-104,1.0879186003773352e-114
1.5704612157270594e-22,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,0.99999999999999378,9.5,8.9103347123637849e-17,1.442480581784544e-15,1.4424748625861303e-15,9.4398851928758053e-28,9.439903814839503e-28,3.2363214657011615e-15,3.0352712045463787e-25,5.1843669831918742e-28,8.3410917921982201e-41,3.2410456463809321e-45,2.335014752139668e-31,5.9549082946655606e-25,6.6577331232062889e-30,9.1616539476639282e-41,4.4288884220983152e-45,2.6060863730041993e-47,2.2163005407510968e-60,3.3231064911307138e-41,6.8310203343907861e-30,1.1317536889800218e-41,1.1317536889804108e-41,3.3945470471932783e-54,4.9382799457822055e-55,2.1317688211406498e-45,2.7412865986198215e-30,1.7382446734140546e-42,1.2643717545039491e-43,7.4149736814650002e-97,2.5418785098820603e-54,1.1257507575412033e-45,6.8569652142217936e-97,6.7045987710661593e-27,6.7606874127555247e-67,6.7606871187377829e-67,7.911593916954078e-39,2.3620015894515821e-39,9.5621795193611017e-29,7.9112312504283732e-39,7.78887802603427e-51,6.8569652142217707e-97,1.5616551884527364e-57,1.3987421621943479e-55,3.3073797187780965e-69,2.2878215634216716e-82,1.5297698791251596e-46,2.4798825262880529e-95,2.608918685920726e-34,1.1008004981587709e-69,8.1883869781372722e-96,3.1161546193935313e-46,2.748058210003055e-109,9.2260165616538834e-101,7.6715069221480193e-113,3.0939950264781981e-66,1.0318031447609469e-46,1.3292682139160441e-67,2.7151130798918119e-46,7.4141358241700297e-59,1.3347528877718631e-37,8.1436262862392476e-59,6.2603563280150547e-60,7.7054860110593753e-50,1.0557647823285765e-49,2.4959819417500516e-71,2.9983391875127067e-50,1.5554535769279638e-53,1.0004014560933712e-77,2.3154133672048619e-58,7.2004263572916767e-43,8.9147717828202701e-79,5.7191989287587898e-21,3.0902028677375973e-41,1.3262932673420906e-38,3.0902028677375973e-41,1.7479516852280175e-69,9.8067536093926183e-63,6.4410801657331302e-63,5.8144686170064304e-110,8.9938059421064355e-113,3.4210190112367677e-49,6.6169823991564221e-60,9.9285475131146799e-61,5.2127339060645278e-83,2.5776350789859684e-50,3.8981392199647885e-93,1.9284093031031573e-62,7.9986602837419831e-75,9.432729865299815e-87,2.3068473431696275e-87,8.2096977215780002e-76,2.4423178575739452e-65,3.4737077318923813e-94,2.4423179036191166e-65,9.4813645261376747e-85,1.9294800600718148e-68,3.1418875496128819e-81,7.7176278786688778e-77,6.2138416355656139e-86,2.4282838207288853e-26,4.005078095376769e-67,1.1324327296126233e-58,2.4108222165673434e-72,9.1013115199252574e-89,7.6312441280737231e-90,8.2660654347387235e-99,1.4181665112436911e-101,6.1618106741573311e-109,4.7649107999399925e-47,1.4874545844962112e-47,1.4874545844962112e-47,4.9172522224027343e-102,2.8110037058396037e-104,2.1801600292992977e-110,1.677964462842602e-88,2.4607019005547903e-98,3.3251109143537941e-44,9.0798510440147966e-57,4.6541827753105622e-47,9.0798513349601559e-57,9.5979802196657903e-57,8.7709361824477783e-101,4.3480590402866015e-111,1.7184947257887372e-102,3.0987249879587859e-123,2.2616006819310508e-123,1.2420618807197587e-123,5.5656681128789513e-110,8.9035530653804819e-66,7.741188633029357e-127,1.2083836860643841e-77,2.0254087183904713e-80,5.9974440660549731e-37,1.7525182745105901e-83,3.5942653698853811e-94,8.3114425503490954e-95,1.7184947210970355e-102,3.4364269431486259e-112
3.3372300834200015e-22,0.18914509739586322,76.950000000000003,0.0,0.0,0.0,0.99999999999998679,9.5,1.8934461263772941e-16,3.0652712362888488e-15,3.0652590829933668e-15,4.1226458716853746e-27,4.1226455841186663e-27,6.877183112496548e-15,1.3255826783893119e-24,2.2641492666683454e-27,7.3775235576193876e-40,2.8666720818256312e-44,1.0197622885893293e-30,2.6006649010414289e-24,2.9076069692105029e-29,8.1031421372715444e-40,3.9173015351909666e-44,2.3050538839312181e-46,3.9437940981121448e-59,2.9392500576959892e-40,2.9832860469931694e-29,1.0010233211975861e-40,1.0010233211982778e-40,6.0404150946392161e-53,8.7874053100549047e-54,1.8855253797259768e-44,1.1971918773617887e-29,1.5374577267243194e-41,1.1183224977322631e-42,1.253097771710371e-94,4.5231369940889537e-53,9.9571379594351194e-45,1.1587968076159319e-94,2.9280744281313164e-26,2.412841261156194e-65,2.4128410510046243e-65,6.9977152205813895e-38,2.0891636561467381e-38,4.1760550151320754e-28,6.9973944461494071e-38,1.3859892283394129e-49,1.158796807615924e-94,2.7788819677480198e-56,1.3230893196128103e-54,1.1803820845896308e-67,1.6352416568631361e-80,1.3530641336215785e-45,3.5473964878440691e-93,1.1393833325682657e-33,2.0907377106882807e-68,1.1713238389113695e-93,2.7562034713780416e-45,7.8646021286762702e-107,1.319753594336003e-98,2.195496792831539e-110,1.1042248476544347e-64,9.1261819172250225e-46,4.7440638343543161e-66,2.4014867714782529e-45,1.3193058550464931e-57,5.8292165318645284e-37,1.4491147854654181e-57,1.1139969595855659e-58,6.8154151148711039e-49,9.3381199361487787e-49,8.9074030516570192e-70,2.6519970429325997e-49,1.3776492928395696e-52,7.1504512983302625e-76,4.120154373490178e-57,6.3686955413910844e-42,6.3719061066616228e-77,1.2153297730521708e-20,2.7332494386582471e-40,5.7922711506654247e-38,2.7332494386582471e-40,6.2383154039053579e-68,1.7450399062957544e-61,1.1461412473571651e-61,1.6640288652887644e-107,3.0510963228159512e-110,3.025852573557128e-48,1.1342504057735995e-58,1.7667319669388656e-59,3.7258442299778615e-81,2.2798890365695282e-49,5.5761610591779197e-91,3.431501320344559e-61,2.8546650404889993e-73,6.7421208894999085e-85,1.6488380214137316e-85,2.9299828028058265e-74,4.3459739700924989e-64,4.9690256538031464e-92,4.3459741344244363e-64,6.7768829085948008e-83,3.4379201857156865e-67,1.1227683601979565e-79,2.7543665717376317e-75,2.222826081392362e-84,1.0604953194365215e-25,1.4293839233301894e-65,2.0151035366929642e-57,8.6040530487318433e-71,6.5052369154697975e-87,5.4589014560835396e-88,1.1833952580236486e-96,2.0302941957064567e-99,1.7648698176909482e-106,4.2145096399441306e-46,1.3156367345680288e-46,1.3156367345680288e-46,7.0396890676107438e-100,4.0243221808653409e-102,6.2444285245405357e-108,1.1993388357650151e-86,3.5199591864329548e-96,2.9410229475645452e-43,1.6157108714473665e-55,4.1165719568343726e-46,1.6157109752836884e-55,1.7079092979977837e-55,6.2836811409061568e-99,6.2342373518501436e-109,2.4613949961329459e-100,8.8888088728489418e-121,6.4874867981264917e-121,3.5629013610111454e-121,9.9400916678875827e-108,1.584339696477094e-64,2.2205891636057966e-124,4.3126354123018835e-76,7.228645311904349e-79,5.3046712557098356e-36,6.2627068878714449e-82,2.5723292825999973e-92,1.1889247579538986e-92,2.4613949889139917e-100,9.8471684406766635e-110
6.870767818805885e-22,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,0.9999999999999728,9.5,3.8982714366590954e-16,6.3108525452869347e-15,6.3108275238009642e-15,1.7211234969561374e-26,1.7211163398550912e-26,1.4158906399350489e-14,5.5340467378782471e-24,9.4523774862684585e-27,6.2011224164934622e-39,2.4096121658435841e-43,4.2573068142535796e-30,1.0857264014199737e-23,1.2138686732854672e-28,6.8107805067480086e-39,3.2927277759519267e-43,1.937536679356524e-45,6.6517897308674794e-58,2.4706167753745002e-39,1.2454631985105657e-28,8.4142041764211753e-40,8.4142041764328458e-40,1.0188042922867978e-51,1.4821243442214185e-52,1.5848976913046891e-43,4.9980404177666451e-29,1.2923258548662781e-40,9.4001744236716006e-42,1.8348111666495005e-92,7.6289316486962181e-52,8.3695744110815683e-44,1.6967337828635069e-92,1.222413433838331e-25,8.1524449212088415e-64,8.1524434999530063e-64,5.8820012818001331e-37,1.7560679330201399e-37,1.7434207614053173e-27,5.8817316515668827e-37,2.3376734120889941e-48,1.6967337828634837e-92,4.6869906045282043e-55,1.2566734632657756e-53,3.9882470958503243e-66,1.105915515820549e-78,1.1373319319131692e-44,4.800146384608453e-91,4.7567011253838601e-33,3.9715407267553661e-67,1.5849725030300597e-91,2.3167550911627728e-44,2.1288189858048649e-104,1.7858196784954504e-96,5.9428590764049829e-108,3.7309261898779769e-63,7.6711057106933988e-45,1.6029119468410099e-64,2.0185943318455783e-44,2.2252021539840104e-56,2.4335831536848413e-36,2.4441438895763206e-56,1.8789186974615411e-57,5.7287670635177399e-48,7.8492524669201379e-48,3.0092188583080114e-68,2.2291632870003084e-48,1.161140096989793e-51,4.8358536702355701e-74,6.9492425606259124e-56,5.3532722957745455e-41,4.3093231811182437e-75,2.5021495356019897e-20,2.2974608397514672e-39,2.4181591874459286e-37,2.2974608397514672e-39,2.1077857802781022e-66,2.9431990525103676e-60,1.9330856241261729e-60,4.5042535139081702e-105,8.9540937823390287e-108,2.5434114092540452e-47,1.7820227135511591e-57,2.9798516426245404e-58,2.5197902544145434e-79,1.9163841088478103e-48,7.5453561826953859e-89,5.787728535491719e-60,9.6452679867119983e-72,4.5596996224583972e-83,1.1151099503800193e-83,9.899749681330344e-73,7.3301197649113154e-63,6.7238137570190892e-90,7.33012032015173e-63,4.5832091889201745e-81,5.8137869310044716e-66,3.8033882983154253e-78,9.306382132282303e-74,7.5336380772271239e-83,4.4273590175083488e-25,4.8295652160618664e-64,3.3987666483436262e-56,2.9071149286882191e-69,4.3994948779843731e-85,3.693331189346658e-86,1.6019492189900023e-94,2.748396688535633e-97,4.7791362888484889e-104,3.5425492927605354e-45,1.1058719475700209e-45,1.1058719475700209e-45,9.5295503814792642e-98,5.447689415718296e-100,1.6909448316700311e-105,8.1111343511898182e-85,4.763019702114799e-94,2.4721069965157147e-42,2.7251321762144275e-54,3.4602267701299148e-45,2.7251325270538207e-54,2.8806386633986382e-54,4.262734347828484e-97,8.4617346705587767e-107,3.3391351720424308e-98,2.4134339361426686e-118,1.7614421636910673e-118,9.6737689404451522e-119,1.6122371338991868e-105,2.6722204700471398e-63,6.0292060662311954e-122,1.457141946838046e-74,2.4424671599334373e-77,4.4588956495508403e-35,2.121497825530733e-80,1.7441299697772292e-90,1.6087879590328834e-90,3.339135160908433e-98,2.6722625534472683e-107
1.3937843289577653e-21,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,0.99999999999994482,9.5,7.9079220572225696e-16,1.2802015163241024e-14,1.280196440538867e-14,7.0313510736199457e-26,7.0312643276232751e-26,2.8722352946111014e-14,2.2608386615315274e-23,3.8616046238469892e-26,5.083840550566467e-38,1.9755462540216042e-42,1.7392487461242315e-29,4.4355466089122512e-23,4.9590496059477166e-28,5.5832356100798148e-38,2.6995768417957638e-42,1.5885096307668411e-44,1.0925588194247736e-56,2.0255608988287899e-38,5.0881235505030465e-28,6.8984729485644488e-39,6.8984729485836188e-39,1.6733891028304368e-50,2.4343936835081717e-51,1.2993948798948384e-42,2.0418625906361002e-28,1.059526809573468e-39,7.7068309113642309e-41,2.5089490707598016e-90,1.2530543116712919e-50,6.8618827601084909e-43,2.3201399278693349e-90,4.9939577356313322e-25,2.6803452812573682e-62,2.6803443463081375e-62,4.8224200180532748e-36,1.4397305861453465e-36,7.1224426614115457e-27,4.822198958905786e-36,3.8396355925443132e-47,2.3201399278692717e-90,7.6983961289284958e-54,1.2673251560509094e-52,1.3112488321987988e-64,7.2750841578032628e-77,9.3245343145729192e-44,6.3167249498128735e-89,1.9432676170297806e-32,7.9858700933999798e-66,2.0857354239943425e-89,1.8994157957757682e-43,5.6034035669325537e-102,2.350039114293289e-94,1.5642599367813088e-105,1.2266469013824763e-61,6.2892357918286439e-44,5.2700237743861706e-63,1.654965591555456e-43,3.6549012054931731e-55,9.9419812413371098e-36,4.0145136674837037e-55,3.0861296022996256e-56,4.6967893560382864e-47,6.4352913987501349e-47,9.891082163212364e-67,1.8276027063324046e-47,9.5712681494705425e-51,3.1811860600213423e-72,1.1414151757693632e-54,4.3889359780584422e-40,2.8348167189168186e-73,5.0757890694905677e-20,1.8835971964847515e-38,9.8789693321967483e-37,1.8835971964847515e-38,6.9299384779373408e-65,4.8339970956217064e-59,3.1749376068677293e-59,1.1855939590247086e-102,2.4515164466011128e-105,2.0852423395869035e-46,2.5733377855767291e-56,4.8944151047979668e-57,1.6576021897807994e-77,1.57116747547044e-47,9.9292644808459084e-87,9.506361498853124e-59,3.1711530889943216e-70,2.9995227107103861e-81,7.335565687033356e-82,3.2548211014121882e-71,1.2039741896415743e-61,8.848160842850062e-88,1.2039743721924335e-61,3.0149880836623298e-79,9.5992031948684162e-65,1.256920250425437e-76,3.0597348363451769e-72,2.4902984650640963e-81,1.8087204709090376e-24,1.5878553757989214e-62,5.5824844257160903e-55,9.5579569575991148e-68,2.8941346812439763e-83,2.4300791925429871e-84,2.1084968664603481e-92,3.6174844911711385e-95,1.25819984943671e-101,2.9043959373147816e-44,9.066606351199847e-45,9.066606351199847e-45,1.254286219028223e-95,7.1703096011880685e-98,4.4517385663037683e-103,5.3357750933143237e-83,6.2678683061805881e-92,2.0267826727822801e-41,4.4760365809298981e-53,2.8369029615311736e-44,4.4760377344126018e-53,4.7314576515421452e-53,2.8192402572029799e-95,1.1194812337756355e-104,4.4165119168302739e-96,6.3865232662061867e-116,4.6611982918672974e-116,2.5599113213458389e-116,2.6335049694632359e-103,4.3891301461631237e-62,1.5954725598393092e-119,4.790763335127963e-73,8.0307663947509182e-76,3.6556717677230072e-34,7.0109950021290513e-79,1.1532181311468728e-88,2.1170744944840852e-88,4.4165118985658425e-96,7.069617662827525e-105
2.807199423112119e-21,0.18914509739586327,76.950000000000003,0.0,0.0,0.0,0.99999999999988898,9.5,1.5927223298349018e-15,2.5784340398980864e-14,2.5784238168454127e-14,2.8421845254153534e-25,2.8421029701245301e-25,5.7849245931842681e-14,9.1386713275872558e-23,1.5609223284602984e-25,4.1166788887562841e-37,1.5998488233906439e-41,7.0303215137909782e-29,1.7929188538196826e-22,2.0045271390907058e-27,4.5203904563692006e-37,2.1861867878403776e-41,1.2864162838800017e-43,1.7710851995619449e-55,1.6403517288423285e-37,2.0567008911714041e-27,5.5865622486240953e-38,5.5865622486551704e-38,2.7126358257539768e-49,3.9462570582781608e-50,1.0522836580933616e-41,8.2535350403997779e-28,8.5803227191954596e-39,6.2411914595505295e-40,3.3183253273624267e-88,2.0312550290079658e-49,5.5569305484807845e-42,3.0686071612242214e-88,2.0186375589880267e-24,8.6936340889503689e-61,8.6936280226850274e-61,3.9053207468333171e-35,1.1659311521470476e-35,2.8790051911994768e-26,3.9051417274174574e-35,6.2242147358764226e-46,3.0686071612240529e-88,1.24794318287341e-52,1.4102253681660921e-51,4.2530048325259299e-63,4.7203235872824386e-75,7.5512496261980908e-43,8.1978919318797232e-87,7.8549984095896063e-32,1.7687385899094692e-64,2.7068827185794982e-87,1.5381961564410128e-42,1.4545054525461557e-99,3.0498980059187183e-92,4.0604347475103757e-103,3.9785998085547942e-60,5.0931859793717598e-43,1.7093195720772405e-61,1.3402340438829844e-42,5.9247523081615195e-54,4.0187077762752198e-35,6.5076996182486282e-54,5.0027490746491754e-55,3.8035817927463726e-46,5.2114658120118777e-46,3.2064832255095074e-65,1.4800399959072763e-46,7.8345401249938138e-50,2.0640620470953488e-70,1.8502831818471311e-53,3.5542740145135344e-39,1.839325802361048e-71,1.0223068172423495e-19,1.525385834447583e-37,3.9932373758732018e-36,1.5253858344475828e-37,2.2477089267157353e-63,7.8354167926685854e-58,5.1461876861642611e-58,3.0775094684765692e-100,6.4883854068633977e-103,1.6886833099425708e-45,3.3565729132604955e-55,7.9340572611104146e-56,1.0755088529951377e-75,1.2723721568808593e-46,1.288627005238475e-84,1.5410221646072237e-57,1.0285559036974621e-68,1.9461926770941891e-79,4.7595652705979955e-80,1.0556934222946804e-69,1.9516934513808826e-60,1.1483206065677526e-85,1.9516940434799532e-60,1.9562271321028864e-77,1.5722960450812504e-63,4.1186278808094375e-75,9.9241766175769889e-71,8.1611805560457545e-80,7.3111361290491234e-24,5.1501708332250996e-61,9.0494478195226229e-54,3.100099851976917e-66,1.8778133309834644e-81,1.5768743591036953e-82,2.7366950991721062e-90,4.6953311263160417e-93,3.2663030506468038e-99,2.3520551239690531e-43,7.342372867088182e-44,7.342372867088182e-44,1.6279840883059472e-93,9.3066647553479562e-96,1.1556770788472831e-100,3.4620329298403962e-81,8.1344854218994336e-90,1.6413411540813171e-40,7.2558442875817897e-52,2.2973975655231101e-43,7.2558480288722932e-52,7.6698967354296572e-52,1.8480898672321608e-93,1.4678027572068926e-102,5.7899166702762929e-94,1.6747890289761365e-113,1.2223438785474388e-113,6.7130639583375668e-114,4.6176586784456191e-101,7.1149691071774539e-61,4.1839376568178754e-117,1.5538722264516905e-71,2.6050639100892423e-74,2.9604573222108386e-33,2.2973359456067207e-77,7.5586614232623925e-87,2.7475543295615934e-86,5.7899166370615141e-94,1.8536750875922819e-102
