Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077),S(11922),S(2076),S(3464),S(3463),S(9222),S(12085),S(9698),S(3108),C5H6(9685),S(12412),S(3515),S(2491),S(11890),S(12849),S(10608),S(15307),S(8995),S(685)
0.0,0.2903574549236091,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.117205618344579e-22,0.2903574549236091,76.950000000000003,0.0,0.0,0.0,0.99999999999999878,9.5,3.1331975759656298e-17,3.0854361626791254e-16,3.0854009478060379e-16,1.2685091068477496e-28,1.2685213215245368e-28,5.3955736850478211e-16,4.8562479643074785e-26,7.2782020124000249e-29,9.4138565105512604e-42,2.1554557960565632e-46,2.3238096950511988e-32,8.5217787733483068e-26,6.3824478896044821e-31,1.080244048686929e-41,2.4554237955423126e-46,1.4561909807067047e-48,6.2973099664546147e-62,2.6700416595563491e-42,6.4038741212137273e-31,8.4382200475918848e-43,8.438220047594155e-43,1.9904826040828416e-55,2.8015417128006985e-56,4.5869169071298946e-47,3.4792962313525348e-31,1.6414548527670288e-43,1.1551480606330156e-44,6.8492312851081222e-99,1.6443199448439057e-55,5.9736243727682184e-47,6.3734280051139579e-99,9.4309220562275694e-28,3.380168101046885e-68,3.3801679248102087e-68,7.7510671291359287e-40,2.3262307238691867e-40,8.6115576892851236e-30,7.7507788262237631e-40,6.7085988808166873e-52,6.3734280051139481e-99,6.4614039644441775e-59,3.368308508670487e-57,8.3506057960226312e-71,6.1074637713855904e-84,1.0901363472909879e-47,5.325500117736312e-97,1.4374374260004211e-35,1.8758200573321006e-71,1.5086310292746221e-97,1.5704999601526276e-47,4.1579390340320491e-111,1.2435933629284841e-102,9.049119800389567e-115,1.5930901178611965e-67,3.1794508671926724e-48,4.7955820363473868e-69,1.2441576935058191e-47,2.557569323791736e-60,6.9357148144483108e-39,2.9348301331848028e-60,2.1826773096856533e-61,2.8514988986166313e-51,3.0682051524461597e-51,7.5842759165348048e-73,1.1510668207997489e-51,2.8619707358090014e-55,4.316229735977572e-79,8.9777515902572886e-60,4.4750538470498118e-44,3.8869586459256956e-80,7.1451767648256525e-22,2.07295697917845e-42,7.2598641129300062e-40,2.07295697917845e-42,4.8244847812043268e-71,3.3659674581994099e-64,2.1161496798619101e-64,1.0968263993734102e-111,5.2700542490799498e-115,1.3556496207010607e-50,1.8770810870377777e-61,3.9232706118784388e-62,1.1388062479591279e-84,5.4679944640641519e-51,1.0249745204169276e-94,3.9045545834144859e-64,1.3962323441143107e-76,1.3172167388920918e-88,3.2935573812908622e-89,1.2978996332602886e-77,3.1245063575075509e-66,9.2303558273836874e-96,3.1245064290228109e-66,1.5980654551403392e-86,2.6991293480632406e-70,4.0061854706978313e-83,1.0263846421746991e-78,4.6066950042340183e-88,3.5084874390379232e-27,2.1019365751705981e-68,4.6523969036119448e-60,6.696376816425068e-74,9.6829946834286121e-91,1.1431256295031054e-91,1.2694075302327556e-100,2.0549258796602489e-103,1.1425212765265923e-110,9.1846386668404368e-49,2.9095037515095551e-49,2.9095037515095551e-49,7.1251037708227464e-104,3.7101402934349827e-106,3.9913015771969897e-112,2.3177893089056314e-90,5.4204002165503503e-100,3.3572581549798163e-45,6.9013918893307874e-58,2.1023656887943416e-48,6.9013921535947166e-58,8.5851902497756761e-58,3.0361593295493866e-103,1.7871195803195528e-58,1.9080072824158673e-104,7.9058167705944958e-71,7.3474322223899107e-71,4.2156170589928085e-71,1.6841608183428692e-112,1.9239602969557832e-66,3.0307987188459354e-73,2.850779125304984e-78,7.9269233554387475e-64,9.476387290700859e-38,1.7691348072331136e-85,2.8793431539214932e-96,1.4708173494997038e-96,1.9080072804350078e-104,3.4386790432996605e-114,8.1114628183318956e-127,1.0197008236284709e-127,5.7083145037210163e-128,4.9914661126988414e-84,2.4284721430170045e-56,1.0830139575487926e-128,8.1251767225021465e-139,1.9833885730697193e-60,2.6231568455286517e-60,1.0784654582659975e-72,3.2895346568803123e-49,7.2760817057670431e-62,7.2760794495806644e-62,2.2854180845331801e-61,2.7411471127411018e-62,6.0632181706988409e-75,7.7596477381007913e-62,6.0631104399798307e-75,4.0062835937919645e-71,1.7722901747595223e-83,5.1742696515700449e-83,6.7621756263638452e-62,2.8069697047507275e-21,1.7871195803214913e-58,6.4660622889910817e-75,5.6348754846786027e-75,5.6348754568852369e-75,8.5167762067398732e-116,1.1707425565567086e-72,1.605812559178658e-77,3.3823431970850309e-130,1.1312272012552279e-81,4.2248797864226132e-145,1.1312272012552279e-81,6.09303155994018e-98,6.0930315599401982e-98,1.1364122699047096e-144,3.8025731942303583e-155,6.0700975554669203e-116,2.0690583567797055e-92,2.453174356360758e-76,1.3286967950352164e-168,2.0652547538629178e-120,6.1727308010854215e-129,9.5184059503862647e-179,9.5184059503839674e-179,2.7951848013798052e-139,2.2983807897636937e-191,1.3237987610416681e-106,4.7607460802258907e-74
3.1281757313648214e-22,0.2903574549236091,76.950000000000003,0.0,0.0,0.0,0.99999999999999667,9.5,8.772953212703748e-17,8.6392212554950557e-16,8.6391226538527499e-16,7.6617950053206197e-28,7.6618555825393132e-28,1.5107606313579343e-15,2.9331737697038438e-25,4.3960340148060501e-28,1.1176053624554558e-40,2.5589642786180154e-45,1.4035810558110308e-31,5.1471543778075509e-25,3.8549985253186857e-30,1.282440720440318e-40,2.9150790487887621e-45,1.7287899322937898e-47,1.4086868127006884e-60,3.16987345749433e-41,3.8679399692065444e-30,1.0017854840483173e-41,1.001785484048825e-41,4.4526299621572815e-54,6.2669367485668745e-55,5.4455877492908468e-46,2.1014949232233559e-30,1.9487351989884751e-42,1.3713917769621519e-43,7.2983874346155319e-97,3.6782779422341394e-54,7.0918868528427816e-46,6.7913821174486003e-97,5.6962769205284979e-27,1.3948358021016734e-66,1.3948356694351133e-66,9.2020668918911273e-39,2.7617011142248044e-39,5.2013808419766894e-29,9.201724618676153e-39,1.5006867346482352e-50,6.7913821174485806e-97,1.4453902206517049e-57,4.900160901239787e-56,3.4459098440285577e-69,4.5975581076194102e-82,1.2942098711680449e-46,7.2692999730017958e-95,8.682122053022537e-35,5.0996249917811149e-70,2.0592791771546958e-95,1.864497552619057e-46,1.0257624792904188e-108,1.6975031458954423e-100,2.2324290425603276e-112,6.5739309753345011e-66,3.7746440553241781e-47,1.9789103539969785e-67,1.4770640137263926e-46,5.7211802702385484e-59,4.1891717479203546e-38,6.5650976111486579e-59,4.8825618345740796e-60,3.3852994924183317e-50,3.6425731582433083e-50,3.1295784075273088e-71,1.3665465229182786e-50,3.4027801458910002e-54,3.2491500105067747e-77,2.0082871190769819e-58,5.3127839016208917e-43,2.9260054487936579e-78,2.0006494951565081e-21,2.4610145235646767e-41,4.3849579263494221e-39,2.4610145235646767e-41,1.9908371527516858e-69,7.5294784157837875e-63,4.7337036447962333e-63,2.7058678530194103e-109,9.7354061332778709e-113,1.6094272296697154e-49,4.1044627267969776e-60,8.7761993562621101e-61,8.5726491846088273e-83,6.4916030277237881e-50,1.3990851686073268e-92,8.7343324208908906e-63,5.7615918629195608e-75,9.9156788334682304e-87,2.4793077875912431e-87,5.3558191778102348e-76,6.989395471192009e-65,1.2599390211258383e-93,6.9893957663017144e-65,1.2029837864568353e-84,6.0464146143495175e-69,1.6554533100855785e-81,4.2354049657677453e-77,1.9075913676121486e-86,2.1191263679028069e-26,8.6737001283102562e-67,1.0407225777487668e-58,2.763278582194368e-72,7.2891167348250334e-89,8.6254978911903918e-90,1.7367993692221354e-98,2.8115482662340102e-101,2.8251744092096191e-108,1.090400302115685e-47,3.4541628524891998e-48,3.4541628524891998e-48,9.7485445961681313e-102,5.0762066428199803e-104,9.869508172406962e-110,1.7447739395094043e-88,7.3988384709001188e-98,3.9857368810200716e-44,1.5438136593453327e-56,2.4959285451724341e-47,1.5438137683945729e-56,1.9204727178505452e-56,2.293405354580598e-101,3.9977150148038927e-57,2.6079537075059447e-102,3.2623571977908251e-69,3.0319384469645789e-69,1.7395861817697088e-69,2.0217337998848438e-110,4.3038222397445482e-65,1.2506675770835249e-71,1.1763819556008904e-76,1.7732210635370286e-62,1.1250366771398474e-36,7.3104955037767508e-84,2.1704597965385708e-94,2.0076584323607938e-94,2.6079537044143655e-102,8.4946523849089813e-112,3.6149413208298118e-124,4.5443821012256467e-125,2.5439581548159617e-125,3.757451101211308e-82,5.4323950428907903e-55,4.8265423801606403e-126,6.5260206460871497e-136,4.4367609014540053e-59,5.8678969371617092e-59,4.4503179104635086e-71,3.9053355829620085e-48,1.627630164580236e-60,1.627629233559089e-60,5.1123888688189362e-60,6.1318366398139598e-61,2.5020030572256765e-73,1.7358021753050008e-60,2.5019594027263513e-73,8.974034815099363e-70,7.3230704415554215e-82,2.1379988190147284e-81,1.5126716371314592e-60,7.8595151735388117e-21,3.9977150148118905e-57,2.668238789032166e-73,2.3252471944319955e-73,2.3252471735098435e-73,1.358133372944314e-113,4.8311019385549204e-71,6.6264304213391473e-76,1.5073695667511768e-127,8.5155960094502282e-80,3.393360362370628e-142,8.5155960094502282e-80,8.3169580490180918e-96,8.3169580490181367e-96,9.127493682510418e-142,5.5013085966334404e-152,9.6797213722527043e-114,1.5575354864826687e-90,1.0123092670389326e-74,3.4614140938505703e-165,7.8562005812372943e-118,1.3004367082927131e-126,4.464337342492994e-175,4.4643373424910538e-175,8.5982063357880499e-137,1.9406119811484262e-187,3.2657997984050662e-104,1.9646142372439244e-72
7.150115957405306e-22,0.2903574549236091,76.950000000000003,0.0,0.0,0.0,0.99999999999999234,9.5,2.0052464486179919e-16,1.9746791441100948e-15,1.9746566065929553e-15,3.6888244826535788e-27,3.6888402038578467e-27,3.4531671552424187e-15,1.4121969069138057e-24,2.1165011441805818e-27,1.09725529953457e-39,2.5124094397503086e-44,6.7576385932104765e-31,2.4781332653474501e-24,1.8560158462933525e-29,1.2590549224290531e-39,2.8620417241190169e-44,1.6973362071079832e-46,2.7833313803636937e-59,3.1122005561128857e-40,1.8622465944391313e-29,9.835589287417572e-41,9.8355892874276087e-41,8.7976464561583836e-53,1.2382410940383852e-53,5.3465103381039424e-45,1.0117793433069542e-29,1.9132797695139713e-41,1.3464405775476133e-42,1.660942218799696e-94,7.267657364156189e-53,6.9628565611248867e-45,1.5455596710819376e-94,2.7425121318015446e-26,5.5178314659274622e-65,5.5178304169730589e-65,9.0346438338818083e-38,2.7114545281685767e-38,2.5042409725168289e-28,9.0343077880146642e-38,2.9651040977490058e-49,1.5455596710819275e-94,2.8558475044220159e-56,6.7201460200060815e-55,1.3631694813073133e-67,3.6351558548116635e-80,1.2706629253613464e-45,1.1483727950809003e-92,4.1800680347792168e-34,1.3982845038376881e-68,3.2531608178373847e-93,1.8305747533240615e-45,3.2380315940098366e-106,2.6816425806905527e-98,7.047142027108863e-110,2.6005817162981597e-64,3.7059678867581953e-46,7.8283725569263556e-66,1.4501902075388638e-45,1.1304088094019993e-57,2.0169058680319329e-37,1.2971526550581017e-57,9.6471194026467157e-59,3.3237071161676154e-49,3.5762999295948491e-49,1.2379476696767262e-69,1.3416834654451211e-49,3.3515634033841465e-53,2.5690052111415059e-75,3.9680369191303867e-57,5.2161226847716626e-42,2.3135045233645661e-76,4.5729131365256996e-21,2.4162386483708679e-40,2.1111684872409923e-38,2.4162386483708679e-40,7.8755537881386273e-68,1.4876737729725023e-61,9.3528340423893105e-62,8.5416318089487373e-107,4.427101264139597e-110,1.5801451978094928e-48,7.7287980888987603e-59,1.7340290701944684e-59,6.778135930724619e-81,6.373494347272344e-49,2.2102116655532846e-90,1.7257569002680939e-61,2.2792284444362084e-73,7.8400290979741487e-85,1.9603141136380649e-85,2.1187088050695064e-74,1.3809866468390125e-63,1.9903948558614073e-91,1.3809867635814619e-63,9.5116310640806815e-83,1.1983755479198852e-67,6.5688296651480749e-80,1.6754840858466826e-75,7.5762710118516685e-85,1.0202680793580829e-25,3.4312295110747981e-65,2.0562924368708718e-57,1.0931254740263257e-70,5.763285467897793e-87,6.8268136325033591e-88,2.7465195376778368e-96,4.4461117063603444e-99,8.9273995424501797e-106,1.0705614817309256e-46,3.3913175687204101e-47,3.3913175687204101e-47,1.5416040311428158e-99,8.0273681135172923e-102,3.1187116258722458e-107,1.3795402896730495e-86,1.1688367307396934e-95,3.9132201036713806e-43,3.0503152004395289e-55,2.4505174451096229e-46,3.0503156318273858e-55,3.7945304620026268e-55,1.8205342247977878e-99,7.8988111897901472e-56,4.1324006352518613e-100,1.2905558643695552e-67,1.1994046697649917e-67,6.8816299278298721e-68,6.180714223133245e-108,8.503627549619748e-64,4.947516556423672e-70,4.6536497441197567e-75,3.5035860801060691e-61,1.1045676343664034e-35,2.9008006425612374e-82,1.7213286766619641e-92,3.1716082655920471e-92,4.1324006290061762e-100,2.6896163920060251e-109,2.2876374656626021e-121,2.8758139747564955e-122,1.6098889241557452e-122,2.97090359973192e-80,1.0733497158585648e-53,3.0543730024893931e-123,8.255944510972045e-133,8.7662918789653705e-58,1.1593975522574893e-57,1.7605015085171447e-69,3.834281714832173e-47,3.2159220237327881e-59,3.2159183407099091e-59,1.0101219025214532e-58,1.211547673846019e-59,9.897667427875005e-72,3.4296526550748058e-59,9.8975017380125086e-72,1.7783670182121834e-68,2.9053853717557167e-80,8.4823862047433112e-80,2.9887842402869498e-59,1.7964606112062086e-20,7.8988111898217841e-56,1.0555288006847174e-71,9.1984470838716316e-72,9.1984469184464635e-72,6.2248168284186817e-111,1.911135881730875e-69,2.6213499188077239e-74,9.5390624512878566e-125,6.7330256948601182e-78,4.2928755792173631e-139,6.7330256948601182e-78,1.3138755320640196e-93,1.3138755320640333e-93,1.1547018481929706e-138,1.3915081685808978e-148,4.4365666651557358e-111,1.2314964739319176e-88,4.0045947899671739e-73,1.7507431637358717e-161,2.8400080709378999e-115,7.909711520843034e-124,4.5155038309108321e-171,4.5155038309069076e-171,1.53226169498567e-133,3.9254364110804207e-183,1.0309158977618428e-101,7.7719557881740565e-71
1.5193996409486276e-21,0.2903574549236091,76.950000000000003,0.0,0.0,0.0,0.99999999999998379,9.5,4.2611487033132005e-16,4.1961931812208832e-15,4.1961452890016676e-15,1.6110065656349773e-26,1.6110016193696421e-26,7.3379801957241034e-15,6.1674349032334722e-24,9.2433165451528045e-27,9.7048094005244163e-39,2.2221989432708483e-43,2.9512383127166599e-30,1.0822659022082567e-23,8.1057088197601707e-29,1.1135255822676074e-38,2.5314431871256488e-43,1.5012746534615027e-45,4.9527923999518884e-58,2.7527061445776249e-39,8.1329201338399591e-29,8.6994673401487261e-40,8.6994673401665842e-40,1.5654941752430106e-51,2.2033838658641076e-52,4.7289278359966466e-44,4.4187062058572989e-29,1.6922742805790128e-40,1.1909114405451311e-41,2.8069189220487231e-92,1.2932407945553814e-51,6.1585677670242129e-44,2.6119275172927911e-92,1.1977270989198227e-25,1.9692746734012414e-63,1.9692739236527732e-63,7.9910401425920105e-37,2.398250819576146e-37,1.0936678228943497e-27,7.9907429138369702e-37,5.2762443078428889e-48,2.6119275172927574e-92,5.0818280378272345e-55,9.3400871433190502e-54,4.8650580045687646e-66,2.5982590043961257e-78,1.123886966416955e-44,1.6427108607127621e-90,1.8255455309895268e-33,3.884922578195811e-67,4.6535433702605612e-91,1.6191226384362865e-44,9.2668368929250421e-104,3.8360046651072446e-96,2.0168053906525754e-107,9.2812914085770174e-63,3.2778865735536343e-45,2.7938905543078911e-64,1.2826768156725704e-44,2.0115020721559264e-56,8.8083578142497838e-37,2.3082138375403127e-56,1.7166533531855143e-57,2.939781304391948e-48,3.1631967921634653e-48,4.4175572204421191e-68,1.1867038057256719e-48,2.9834430080902543e-52,1.8362175008988004e-73,7.0609096760332389e-56,4.6136013475203264e-41,1.6535962934163249e-74,9.7174404353493027e-21,2.1371357134787949e-39,9.2200274564574167e-38,2.1371357134787949e-39,2.8107292016095714e-66,2.6471491948759393e-60,1.664227264912428e-60,2.4445068955036703e-104,1.5014273150463801e-107,1.397620532800735e-47,1.2564683999277705e-57,3.0856119707994318e-58,4.8447281335731151e-79,5.6372835725858306e-48,3.1616357205305894e-88,3.0708921971526095e-60,8.1344044258228299e-72,5.6037249787567566e-83,1.4011505555665914e-83,7.5615212318896273e-73,2.4573915343497861e-62,2.8471949419669926e-89,2.4573919509951918e-62,6.7985161555440415e-81,2.1456943904562631e-66,2.3587075413747591e-78,5.9796836983540146e-74,2.7216294887586623e-83,4.4557783457987225e-25,1.2245814381609192e-63,3.6590625241032732e-56,3.9012867896551355e-69,4.119355529790609e-85,4.8818693738214434e-86,3.9307096292135023e-94,6.3631508347761141e-97,2.5561487432144014e-103,9.4689950531699185e-46,2.9995819791741271e-46,2.9995819791741271e-46,2.2062825807955466e-97,1.1488495096585581e-99,8.9296897339238001e-105,9.8603771469084377e-85,1.6719838716349606e-93,3.4611988637344985e-42,5.4278713642269126e-54,2.1674549268463715e-45,5.4278729038188794e-54,6.752164212078905e-54,1.3097118436546711e-97,1.405551245582345e-54,5.9470038413005135e-98,4.6059007775718275e-66,4.2805898689216938e-66,2.4560048321261552e-66,1.5889395890626552e-105,1.5131751091838154e-62,1.7657335134291388e-68,1.6608543341150017e-73,6.2344444905809067e-60,9.769774808229613e-35,1.0416072345099699e-80,1.2378009186361445e-90,4.5368822038227096e-90,5.9470038284368787e-98,7.7437865051405783e-107,1.3174924964306204e-118,1.6562341721160808e-119,9.2716464702908267e-120,2.1234776646884501e-78,1.9099684671873425e-52,1.7590695949995854e-120,9.510239667128923e-130,1.5599148002599045e-56,2.0630859978500196e-56,6.2831048337100611e-68,3.3913788992795385e-46,5.7225581892044451e-58,5.7225450447874166e-58,1.797458001991895e-57,2.1558846535469475e-58,3.5324015780579545e-70,6.1028838841479043e-58,3.5323474600030742e-70,3.1832748467458574e-67,1.0429643242560207e-78,3.0449757930212505e-78,5.318381837887428e-58,3.8174787992897043e-20,1.4055512455936366e-54,3.7671078189279086e-70,3.282860727855363e-70,3.2828606096163661e-70,2.1320586113690739e-108,6.8207082010082611e-68,9.3554112453523385e-73,5.493721551827082e-122,4.8124852148846435e-76,4.945076240835619e-136,4.8124852148846435e-76,1.8794561081158418e-91,1.8794561081158805e-91,1.3301314226140846e-135,3.2059537729744585e-145,1.5195660248465803e-108,8.8022218398477035e-87,1.4292114356393813e-71,8.0673763181328675e-158,8.6316909347924895e-113,4.0634098503049031e-121,4.161503596791453e-167,4.1615035967842172e-167,2.1416967510169422e-130,7.2354257842193582e-179,2.9503490698238936e-99,2.7737787614373466e-69
3.1281757313648214e-21,0.2903574549236091,76.950000000000003,0.0,0.0,0.0,0.99999999999996669,9.5,8.7729532127035166e-16,8.6392212554009091e-15,8.6391226537924979e-15,6.7256352839517895e-26,6.7255159185474291e-26,1.5107606247538349e-14,2.5747826603825045e-23,3.8589026974387949e-26,8.1569901446962595e-38,1.8678926038140106e-42,1.232083900317617e-29,4.5182470875664737e-23,3.3839738710345304e-28,9.3582685117241085e-38,2.1278300144495378e-42,1.2619118048104373e-44,8.3536105740941438e-57,2.3138153728715427e-38,3.39533405897619e-28,7.3124264815108117e-39,7.3124264815409351e-39,2.6404347237859666e-50,3.7163289363548644e-51,3.9749487673424754e-43,1.8447228546987359e-28,1.4224584859506957e-39,1.0010328196366659e-40,4.109947602042892e-90,2.1812396157807447e-50,5.1766472738328989e-43,3.8244372333266343e-90,5.0002748542221537e-25,6.6537328042272149e-62,6.6537277336784713e-62,6.716950711928425e-36,2.0158743119990002e-36,4.5658478540552243e-27,6.7167008732653208e-36,8.899157186218604e-47,3.824437233326534e-90,8.5712457312093741e-54,1.3564236062189039e-52,1.6437936064957621e-64,1.7572043251026616e-76,9.4469471241449195e-44,2.2228271388033504e-88,7.6212932323751696e-33,1.1266193942027043e-65,6.2969222049460975e-89,1.3609701365932104e-43,2.508379880158923e-101,5.1906732381234006e-94,5.4591628334814931e-105,3.1359385885280272e-61,2.755261082496873e-44,9.4399246927656073e-63,1.0781671506251624e-43,3.3926922295252801e-55,3.6773159945308822e-36,3.893139993958976e-55,2.8953867909584239e-56,2.4710633213304626e-47,2.6588575087001425e-47,1.4921941822459199e-66,9.9749601028669497e-48,2.5397657405706364e-51,1.2418347794066093e-71,1.1909256178596502e-54,3.878009760669879e-40,1.1183279692815217e-72,2.0006495097337387e-20,1.7963913258525583e-38,3.8491799823909682e-37,1.7963913258525581e-38,9.4968186831226706e-65,4.464511137976902e-59,2.8067614804158651e-59,6.6168763861118869e-102,4.4055219797870918e-105,1.1747842706488729e-46,1.8058789939344901e-56,5.2043352174674837e-57,3.2764919690980067e-77,4.7384765144910022e-47,4.2781525315671802e-86,5.1795085414123703e-59,2.7484314105649008e-70,3.7898019179429295e-81,9.4759879289206768e-82,2.5548671252188771e-71,4.144748592376617e-61,3.8526684690523499e-87,4.1447500001265705e-61,4.5978397523848611e-79,3.6637399260049584e-65,8.0664600677572729e-77,2.0203999785737187e-72,9.3095942751171688e-82,1.8601994085765186e-24,4.1375838961106586e-62,6.1715437666373716e-55,1.3181563747027636e-67,2.7859222237012704e-83,3.3023953584991238e-84,5.3200940079954454e-92,8.6124699347519472e-95,6.9207322227435476e-101,7.9592608658498491e-45,2.5213293836090909e-45,2.5213293836090909e-45,2.9861356882233457e-95,1.554944440654847e-97,2.4176993482469191e-102,6.6685778318595819e-83,2.2624377877135983e-91,2.9093461942195541e-41,9.1548931548119189e-53,1.8218764613941965e-44,9.1548983567407944e-53,1.1388511847004424e-52,8.9664144926433937e-96,2.3706676070800356e-53,8.1438889129005724e-96,1.5562288053359103e-64,1.4463144333334639e-64,8.2982851857248496e-65,3.9239849675446365e-103,2.55219106430574e-61,5.9660144456500043e-67,5.6116500415983193e-72,1.0515302745966927e-58,8.2120830040694236e-34,3.5621557077951988e-79,8.4722685526063139e-89,6.1390608391765036e-88,8.1438888846752536e-96,2.1212617625146622e-104,7.2186776985807089e-116,9.0746784401251971e-117,5.0800310549402917e-117,1.4361089679893068e-76,3.2214409755412659e-51,9.6381242992995162e-118,1.0421980660542005e-126,2.6310243075699699e-55,3.4796960822999055e-55,2.1229191176068866e-66,2.8506585536211234e-45,9.6519199258962171e-57,9.6518755140847999e-57,3.0316758011643511e-56,3.6362155936630126e-57,1.1935148561158154e-68,1.0293406463344518e-56,1.1934999609254845e-68,5.4323883341283058e-66,3.5648540129959814e-77,1.040773750442662e-76,8.9702282275729581e-57,7.8595151769720608e-20,2.3706676071181885e-53,1.2728209319026819e-68,1.1092046468838785e-68,1.1092045669187833e-68,6.2909541429246345e-106,2.3045631375070542e-66,3.1609817339173529e-71,3.0100668991940791e-119,3.2546860563165449e-74,5.419157592759791e-133,3.2546860563165449e-74,2.5431772094472841e-89,2.5431772094473891e-89,1.4576502998505895e-132,7.0267692248028423e-142,4.4837042136086578e-106,5.9529468651529095e-85,4.8289824230383946e-70,3.536434107596366e-154,2.4044474704989772e-110,2.0048129771962267e-118,3.6485133259747434e-163,3.6485133259620567e-163,2.5605490139342226e-127,1.2687058939441434e-174,7.9861058759535626e-97,9.3720094988675294e-68
