Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45)
1.8642699848591836e-12,0.3761248987896211,76.950000000000003,0.0,0.0,0.0,0.99994290507550765,9.4999999714719561,1.0671959856055624e-06,8.6894568401306588e-06,8.6718443867034994e-06,2.2899871443816742e-08,1.26311738868575e-12,8.1457277050618493e-06,1.0207619645967213e-05,5.6269005344970879e-09,1.8357600777005598e-16,3.3612142712086696e-16,1.8508951336990065e-15,2.005493434726078e-05,1.694451678188218e-10,3.2479620306130657e-17,7.6842002988927675e-19,1.0712547337837981e-21,1.3706292030341589e-22,9.0038123778471257e-12,3.4361108349515642e-10,3.6236907076353418e-12,3.6243537751397561e-12,4.7485080551414815e-16,1.8821669889924288e-16,1.7956233133748549e-16,6.4713699375278617e-12,1.7663089771140708e-15,3.6460702950215645e-16,2.3292012600130674e-28,4.30152316433747e-17,4.3535380053183923e-18,2.1543752977773689e-28,2.2586419890238964e-07,2.5375822049829459e-22,8.6224185213759902e-23,9.4858106125723348e-10,2.7737199698203749e-10,1.0376254741876887e-09,9.5113382773130115e-10,6.4615420794448368e-12,2.1543550826191032e-28,1.3458370892573314e-20,1.1349931521867886e-21,9.9767352352241909e-22,2.7431573494868926e-25,1.9307301353498961e-18,4.9704754690288411e-29,1.3197382171554795e-14,1.7690150875983122e-26,3.3069809149688886e-29,7.9338187841632896e-17,1.6092279934883438e-33,7.078136663391476e-34,3.0560077861319871e-37,1.3136555002048344e-17,9.2942467646808264e-19,5.6084603109652731e-19,8.7381656335451804e-17,1.0405135949639443e-20,6.8468109025732289e-18
1.887735288359474e-12,0.37612489878676786,76.950000000000003,0.0,0.0,0.0,0.99994218802031709,9.4999999708084388,1.0806281816564907e-06,8.798797906419965e-06,8.7807059936853832e-06,2.3467048691369394e-08,1.2792802517470278e-12,8.1498062420234855e-06,1.0368530461435038e-05,5.723225948378172e-09,1.8812271943261432e-16,3.4950736244391072e-16,1.9137527764357169e-15,2.0371077017603245e-05,1.7373686856820775e-10,3.303564513275833e-17,7.8160142691894379e-19,1.121566283847138e-21,1.4269067236944527e-22,9.274568126999438e-12,3.5226096731232616e-10,3.7618130074683106e-12,3.7625032933069126e-12,4.9382160706174015e-16,1.9646423154039688e-16,1.8300994394145568e-16,6.6352731761086871e-12,1.8132804069786604e-15,3.7539966379138375e-16,2.5418061087141214e-28,4.4888253050998106e-17,4.5191805731859535e-18,2.351031007301422e-28,2.2942503575024932e-07,2.6483384823079036e-22,8.9981667025104703e-23,9.6877773482003298e-10,2.8318831649865939e-10,1.0415095261561395e-09,9.7142558613326009e-10,6.7006895920668379e-12,2.3510086686854248e-28,1.4145881573781107e-20,1.1948833005705548e-21,1.0519184579345028e-21,2.9293708247385374e-25,2.0001744061092028e-18,5.3755235097151437e-29,1.3529687207280582e-14,1.8856340968666329e-26,3.5767332978547935e-29,8.2138059205655692e-17,1.7627856205087953e-33,7.7000703925077552e-34,3.3545805196574666e-37,1.3819628002718572e-17,9.5305172116081862e-19,5.8992022789129979e-19,9.0712325974668105e-17,1.0820771222609752e-20,7.0202514845585663e-18
1.9112005918597646e-12,0.37612489878388555,76.950000000000003,0.0,0.0,0.0,0.99994147096952479,9.4999999701381519,1.0940603665435773e-06,8.9081386686369167e-06,8.8895607137412246e-06,2.4040846288337321e-08,1.2948893489662995e-12,8.1536471432138315e-06,1.0529519437842066e-05,5.8196969792043315e-09,1.927230141633873e-16,3.632545387071372e-16,1.9779446869795529e-15,2.0687373277165973e-05,1.780822317810861e-10,3.3592373948039055e-17,7.9480275897496104e-19,1.1735725118422307e-21,1.4847499816195257e-22,9.5495487841307354e-12,3.6101701911333282e-10,3.9033902062467344e-12,3.9041084523623341e-12,5.1329078583729397e-16,2.0495532976230638e-16,1.8646315348411761e-16,6.8012256159808669e-12,1.860869731601845e-15,3.8635649006980499e-16,2.7708185108885445e-28,4.6816114178108717e-17,4.6889566870938596e-18,2.5628643015733507e-28,2.3298761478048826e-07,2.7623454199383643e-22,9.3849105571791354e-23,9.8904258579935153e-10,2.8902059641529002e-10,1.04524649285743e-09,9.9178754180244077e-10,6.944886765484141e-12,2.5628396469403039e-28,1.4859337321539721e-20,1.2571436594302753e-21,1.1083760840155195e-21,3.1256420256546205e-25,2.0711612503608147e-18,5.8078456538455378e-29,1.3866078952144095e-14,2.0083677727141944e-26,3.8646742688109398e-29,8.4997766681930653e-17,1.9287832360446148e-33,8.3680050340651365e-34,3.6780715386868492e-37,1.4527786293970121e-17,9.769721340108783e-19,6.2005618015786412e-19,9.4126328784225219e-17,1.1247326257829763e-20,7.1958616627376721e-18
1.934665895360055e-12,0.37612489878097427,76.950000000000003,0.0,0.0,0.0,0.99994075392291093,9.4999999694611166,1.1074925402668811e-06,9.0174791319201762e-06,8.9984085580568122e-06,2.4621253056958063e-08,1.3107534138960052e-12,8.1572642230780365e-06,1.0690582024088646e-05,5.9163076806097916e-09,1.9737564495161907e-16,3.7736828114950619e-16,2.0434837453815771e-15,2.1003814184430459e-05,1.8248125723209832e-10,3.415009220473918e-17,8.080236207240638e-19,1.227309036921494e-21,1.5441827324900977e-22,9.8287559951427251e-12,3.6987918976186678e-10,4.048464439660221e-12,4.0492113980805519e-12,5.3326474316469839e-16,2.1369367716457968e-16,1.8992166220673463e-16,6.969227247630774e-12,1.9090769477336279e-15,3.9747755399711901e-16,3.0172785167538101e-28,4.8799633893366148e-17,4.8629167187427945e-18,2.790837343910669e-28,2.3655183532990117e-07,2.8796516820308891e-22,9.7828520326392502e-23,1.0093727375062856e-09,2.9486796762952049e-10,1.0488414990928171e-09,1.0122168247205354e-09,7.1941503688459449e-12,2.7908101659473412e-28,1.5599379340721195e-20,1.3218378064733385e-21,1.1671075655310884e-21,3.3323784931770943e-25,2.1437031092448009e-18,6.2689018780109568e-29,1.4206555915345719e-14,2.1374565907399151e-26,4.1717794149008484e-29,8.7917720270161007e-17,2.1080534705178794e-33,9.08472501161269e-34,4.0282153060815268e-37,1.5261554921326662e-17,1.0011858076891376e-18,6.5127579173807058e-19,9.7624683141335612e-17,1.16849415340732e-20,7.3736414511108057e-18
1.9581311988603456e-12,0.37612489877803396,76.950000000000003,0.0,0.0,0.0,0.99994003688026922,9.4999999687773524,1.1209247028264578e-06,9.1268193019006663e-06,9.1072495377990285e-06,2.520825783830849e-08,1.3269465736885616e-12,8.1606704944465765e-06,1.085171393316308e-05,6.0130523485250889e-09,2.0208109052953351e-16,3.9185393454248664e-16,2.1103828501739325e-15,2.1320391316730209e-05,1.8693394469875984e-10,3.4708599006236647e-17,8.2126292502835137e-19,1.2828118161625718e-21,1.6052288202923218e-22,1.011219128953817e-11,3.788474301528632e-10,4.1970778238978994e-12,4.1978542567323224e-12,5.5374987740329531e-16,2.2268295701751888e-16,1.9338518754102747e-16,7.1392780618025328e-12,1.95790205221444e-15,4.0876289842711103e-16,3.2822782294111676e-28,5.083963100592801e-17,5.041111025761075e-18,3.0359604583540643e-28,2.4011760257671688e-07,3.0003059293009961e-22,1.0192135582379162e-22,1.0297654139330737e-09,3.0072959175307105e-10,1.0522995239158152e-09,1.0327106652619915e-09,7.4484964681442814e-12,3.035930534062705e-28,1.6366656525181262e-20,1.3890302515585408e-21,1.2281749885111041e-21,3.5499989658728925e-25,2.2178123010794116e-18,6.7602107773658556e-29,1.4551116612267907e-14,2.273147441399697e-26,4.4990636217600133e-29,9.0898324409339536e-17,2.3014733564493498e-33,9.8531476543319172e-34,4.4068440224422738e-37,1.6021460631444912e-17,1.0256926353146901e-18,6.8360102443862808e-19,1.0120840705230465e-16,1.2133757478137659e-20,7.5535908637935113e-18
1.979249972010607e-12,0.376124898775363,76.950000000000003,0.0,0.0,0.0,0.99993939154512546,9.4999999681562226,1.1330136395851342e-06,9.2252252094034016e-06,9.205200559571037e-06,2.5742194234704977e-08,1.3410387253233575e-12,8.1635660594357882e-06,1.0996788574520952e-05,6.1002325606958843e-09,2.0636171036766919e-16,4.0521343961560381e-16,2.1717655589828591e-15,2.1605420630749389e-05,1.9098724426043579e-10,3.5211734932176709e-17,8.331932640168215e-19,1.334304456077577e-21,1.661569480463328e-22,1.0370899243803977e-11,3.8700949557434274e-10,4.3338906369965364e-12,4.3346942567368651e-12,5.7262884033404346e-16,2.3099089999225922e-16,1.9650642742790436e-16,7.2940758381586708e-12,2.0023729382482757e-15,4.190602016155831e-16,3.5375760634299415e-28,5.2724593263585027e-17,5.2051478168250185e-18,3.2721103348387974e-28,2.4332804147674364e-07,3.1117974935474455e-22,1.0570305783803104e-22,1.0481700648748512e-09,3.0601657053080435e-10,1.0552986267302483e-09,1.0512081070933394e-09,7.6817662312305075e-12,3.2720777344249144e-28,1.7081034559969259e-20,1.4516935693315387e-21,1.2851849602499812e-21,3.7555185138114591e-25,2.2858607269304772e-18,7.2295589489206687e-29,1.486471160968198e-14,2.4011232735712628e-26,4.8117441693814694e-29,9.3633054223540022e-17,2.4884118239319415e-33,1.0591457200684298e-33,4.7735622198609963e-37,1.67281596225169e-17,1.047999338820034e-18,7.1365723454090448e-19,1.045075906257595e-16,1.2547384419890578e-20,7.7174003757466752e-18
2.000368745160868e-12,0.3761248987726689,76.950000000000003,0.0,0.0,0.0,0.99993874621290624,9.4999999675296607,1.145102567301272e-06,9.3236308877923238e-06,9.3031460381826494e-06,2.6281457889522114e-08,1.3552128738386274e-12,8.1663092795744285e-06,1.1141913302277085e-05,6.1875130102912873e-09,2.1068474391462589e-16,4.1888246138496214e-16,2.2342697949385848e-15,2.1890548370996238e-05,1.9508400971835445e-10,3.5715533231568971e-17,8.4513743052538246e-19,1.387283850989589e-21,1.7192538349126663e-22,1.0633034064765143e-11,3.9525740198364455e-10,4.4736349358556015e-12,4.4744663753184516e-12,5.919316970664685e-16,2.3950776578202437e-16,1.9963132708019964e-16,7.4505334386464163e-12,2.0473443091835722e-15,4.2949063238958717e-16,3.80969395249276e-28,5.4656562178875008e-17,5.3726918403008559e-18,3.5238196724592943e-28,2.4653959905198449e-07,3.2260758041673223e-22,1.0957919789210523e-22,1.0666213017764564e-09,3.1131386891334592e-10,1.0581941202133301e-09,1.0697537907540902e-09,7.9191760678889419e-12,3.5237841889273501e-28,1.7818488772198892e-20,1.5164818693927774e-21,1.3441846532293097e-21,3.9705239809644749e-25,2.3551973822851292e-18,7.7258845879616339e-29,1.5181612160010831e-14,2.5348412794440433e-26,5.1424226522590064e-29,9.6417521329033952e-17,2.688266079937856e-33,1.1376446961503429e-33,5.1664047671210524e-37,1.7456843837788e-17,1.0705433335064351e-18,7.4464291463963218e-19,1.0787748943197349e-16,1.2970299904867265e-20,7.8829673053537871e-18
2.0214875183111295e-12,0.37612489876995125,76.950000000000003,0.0,0.0,0.0,0.99993810088348389,9.499999966897688,1.1571914859749068e-06,9.4220363405156091e-06,9.401085981735402e-06,2.6826040706919415e-08,1.3697156309413708e-12,8.1689081579311845e-06,1.1287085479860663e-05,6.2748900031532568e-09,2.150501795140804e-16,4.3286493663938228e-16,2.2979049974072221e-15,2.2175769357415727e-05,1.9922424091583253e-10,3.6219951076327221e-17,8.5709495289636846e-19,1.4417769173474396e-21,1.7782994488335595e-22,1.0898596652054814e-11,4.0359111364786043e-10,4.6163413827132513e-12,4.6172012820575867e-12,6.1166310585266082e-16,2.4823623847856633e-16,2.0275970919019638e-16,7.6086508570098403e-12,2.092816162899451e-15,4.4005421688872574e-16,4.099544187647913e-28,5.6636134485228644e-17,5.5437797778628098e-18,3.7919324622583746e-28,2.4975221698606262e-07,3.3431763245004366e-22,1.1355099233944159e-22,1.0851172982807773e-09,3.1662093590367374e-10,1.0609893391518785e-09,1.0883458939812618e-09,8.1607363286606815e-12,3.7918938750481366e-28,1.8579508164327948e-20,1.5834441301806026e-21,1.4052212583624219e-21,4.1953445879624309e-25,2.4258309971695302e-18,8.250423195225195e-29,1.5501817193477573e-14,2.6744951577765092e-26,5.4919250618471309e-29,9.9252009300425077e-17,2.9017752519029139e-33,1.221053948661746e-33,5.5869283518605639e-37,1.8207900523460188e-17,1.0933245423645958e-18,7.7657418280369201e-19,1.1131884483316715e-16,1.3402606197113119e-20,8.0502916631259225e-18
2.0426062914613908e-12,0.37612489876721056,76.950000000000003,0.0,0.0,0.0,0.99993745555673785,9.4999999662603081,1.1692803956060727e-06,9.520441571602285e-06,9.4990203983185205e-06,2.7375934603336101e-08,1.3840773587147278e-12,8.1713702795868012e-06,1.1432302608404919e-05,6.3623599804940306e-09,2.1945860812532235e-16,4.4716481489683146e-16,2.3626806172634579e-15,2.2461078680499118e-05,2.0340793769779286e-10,3.672478689684509e-17,8.6906523082551031e-19,1.4978107943211202e-21,1.8387239450156044e-22,1.1167587844615993e-11,4.120105948544411e-10,4.7620406270452769e-12,4.7629296337700487e-12,6.3182772300448855e-16,2.5717900176379117e-16,2.0589140469024077e-16,7.7684280871352396e-12,2.1387884973262479e-15,4.507509798405435e-16,4.4080783286307656e-28,5.8663906845377804e-17,5.7184483020578289e-18,4.0773290288064559e-28,2.5296584000844277e-07,3.4631345137444048e-22,1.1761949651557296e-22,1.1036562868390944e-09,3.2193723843530881e-10,1.0636875279196937e-09,1.106982653155691e-09,8.4064569629277909e-12,4.077287103055902e-28,1.9364586773518233e-20,1.6526299504397703e-21,1.4683425803752204e-21,4.4303173353667307e-25,2.4977702241956828e-18,8.8044529152921932e-29,1.5825325644156151e-14,2.8202830576435788e-26,5.8611059972809753e-29,1.0213679824315548e-16,3.1297123771100915e-33,1.3096257085954116e-33,6.0367652809679824e-37,1.898171786910833e-17,1.1163428886643813e-18,8.0946718758540059e-19,1.1483239795204022e-16,1.3844405527128109e-20,8.219373459638546e-18
2.063725064611652e-12,0.37612489876444655,76.950000000000003,0.0,0.0,0.0,0.99993681023255421,9.4999999656175405,1.1813692961948017e-06,9.6188465847968604e-06,9.5969492960089248e-06,2.7931131507486948e-08,1.397979253898928e-12,8.1737028194612826e-06,1.1577562324168474e-05,6.4499195171976836e-09,2.2390973728005416e-16,4.6178605840007282e-16,2.4286061166529039e-15,2.2746471696217756e-05,2.0763509991074497e-10,3.7230095387277227e-17,8.8104776920120758e-19,1.5554128438764341e-21,1.9005450038221268e-22,1.1440008421838437e-11,4.2051580991118599e-10,4.9107633055673386e-12,4.9116820745091312e-12,6.5243020289389688e-16,2.6633873889567898e-16,2.0902625262886748e-16,7.9298651230493232e-12,2.1852613104458465e-15,4.6158094459177269e-16,4.7362875770222858e-28,6.0740475848755764e-17,5.8967340763123917e-18,4.3809263755174151e-28,2.5618041583738771e-07,3.5859858268263346e-22,1.2178591330926574e-22,1.1222365581954832e-09,3.2726226121430512e-10,1.0662918408326915e-09,1.1256623627882006e-09,8.6563475232223094e-12,4.3808808613170445e-28,2.0174223670931309e-20,1.7240895498355553e-21,1.5335970384196775e-21,4.6757870340476933e-25,2.571023638785937e-18,9.3892948277096134e-29,1.6152136449956784e-14,2.9724075953752587e-26,6.2508488618132614e-29,1.0507216480621503e-16,3.3728847317414018e-33,1.4036222738628176e-33,6.5176242968889458e-37,1.9778684995279706e-17,1.1395982959537575e-18,8.4333810747863994e-19,1.184188896720431e-16,1.4295800091905353e-20,8.3902127055307381e-18
2.0848438377619134e-12,0.3761248987616596,76.950000000000003,0.0,0.0,0.0,0.99993616491082471,9.4999999649693869,1.1934581877411258e-06,9.7172513823457107e-06,9.6948726828712597e-06,2.849162336033354e-08,1.4124746185480181e-12,8.1759125762412018e-06,1.1722862387358167e-05,6.5375653141377425e-09,2.2840246717108866e-16,4.7673264207876847e-16,2.4956909687557084e-15,2.3031944004063338e-05,2.1190572740269532e-10,3.7736135863958754e-17,8.9304225732733429e-19,1.6146106511225266e-21,1.963780363051676e-22,1.1715859108486325e-11,4.2910672314619588e-10,5.0625400422462084e-12,5.0634892355768162e-12,6.7347519795463772e-16,2.7571813264789358e-16,2.1216409961125855e-16,8.0929619589103688e-12,2.2322346002882852e-15,4.7254413324075324e-16,5.0852046625409281e-28,6.2866438001740064e-17,6.078673754961972e-18,4.703679930344376e-28,2.5939589493270767e-07,3.711765713822281e-22,1.260516556723076e-22,1.1408564589074967e-09,3.3259550596011402e-10,1.0688053442467019e-09,1.1443833730484811e-09,8.9104171852430429e-12,4.7036305619433447e-28,2.1008922958186124e-20,1.7978737720278712e-21,1.6010336691472007e-21,4.9321064595950524e-25,2.6455997402687749e-18,1.0006314471242345e-28,1.6482248552555761e-14,3.1310759406507746e-26,6.6620668920231548e-29,1.0805838224390498e-16,3.6321356147412764e-33,1.5033164721138365e-33,7.0312948833531024e-37,2.0599191896692441e-17,1.163090688053685e-18,8.7820314843843828e-19,1.220790606386966e-16,1.4756892055123306e-20,8.562809411501585e-18
2.1059626109121746e-12,0.37612489875884936,76.950000000000003,0.0,0.0,0.0,0.99993551959144678,9.4999999643158635,1.2055470702450746e-06,9.8156559681360295e-06,9.7927905669579218e-06,2.9057402115056187e-08,1.4268561622856845e-12,8.1780059989645446e-06,1.1868200673370821e-05,6.6252941919477881e-09,2.3293804304963524e-16,4.920085535181415e-16,2.5639446580538868e-15,2.3317491429840618e-05,2.1621982002307048e-10,3.8242522550791317e-17,9.0504819457341729e-19,1.6754320246103992e-21,2.0284478178076551e-22,1.1995140578559561e-11,4.377832989078333e-10,5.217401448309536e-12,5.218381735533488e-12,6.9496735868375118e-16,2.8531986526286605e-16,2.1530479934766917e-16,8.2577185890010493e-12,2.2797083649294542e-15,4.8364056673933131e-16,5.4559055475840799e-28,6.5042389720801745e-17,6.2643039832715877e-18,5.0465851232951137e-28,2.6261223030201927e-07,3.8405096194904668e-22,1.3041774838728474e-22,1.1595143892440888e-09,3.3793649076235318e-10,1.071231018565247e-09,1.1631440876697944e-09,9.1686747644132198e-12,5.0465316182630846e-28,2.1869193764281468e-20,1.874034087341843e-21,1.6707021293794366e-21,5.1996364876894154e-25,2.7215069528160678e-18,1.0656923202781281e-28,1.6815660897335521e-14,3.2964998919750739e-26,7.0957040757220958e-29,1.110957204685215e-16,3.9083459675891509e-33,1.6089920794703495e-33,7.579651203206319e-37,2.1443629395737819e-17,1.1868199890537847e-18,9.1407854185150031e-19,1.258136512607167e-16,1.5227783547309154e-20,8.7371635883071036e-18
2.1249695067474097e-12,0.37612489875630045,76.950000000000003,0.0,0.0,0.0,0.99993493880593665,9.4999999637231145,1.2164270567674212e-06,9.9042199168040738e-06,9.8809119644081669e-06,2.9571116654549959e-08,1.439726836111941e-12,8.179795675433922e-06,1.1999036143765034e-05,6.7043186816521338e-09,2.3705624385668159e-16,5.0604175497123775e-16,2.6263801820437626e-15,2.3574545062683913e-05,2.2013966594287021e-10,3.8698668399344725e-17,9.1586291876558384e-19,1.731582573876606e-21,2.0878877225199048e-22,1.2249427739534213e-11,4.4566542910380144e-10,5.3594393960096598e-12,5.3604482462224932e-12,7.1469647206237261e-16,2.9415374076609993e-16,2.1813375279932032e-16,8.4074186755203485e-12,2.3228626575047359e-15,4.9374129767706385e-16,5.8090866197395313e-28,6.7043980208653511e-17,6.4345568887182901e-18,5.3732853362502066e-28,2.6550762736589348e-07,3.9589426611582786e-22,1.3443399507957065e-22,1.1763377618414563e-09,3.4274960937689405e-10,1.073341426823975e-09,1.180061400770794e-09,9.4046942592116449e-12,5.3732278522852724e-28,2.2665725983031093e-20,1.944652977443097e-21,1.7353535004204012e-21,5.4503034452139043e-25,2.7909684465960353e-18,1.1272393914607282e-28,1.7118552846014742e-14,3.4513363152320941e-26,7.5059514272218063e-29,1.1387325356166907e-16,4.1721950032257696e-33,1.7094578410295646e-33,8.1044477529030831e-37,2.2224407463197034e-17,1.2083788545377333e-18,9.4724368194417283e-19,1.2923902338346503e-16,1.5660048871799435e-20,8.8955849939299667e-18
2.1439764025826447e-12,0.3761248987537332,76.950000000000003,0.0,0.0,0.0,0.99993435802218533,9.4999999631260277,1.2273070359654876e-06,9.9927836984862708e-06,9.9690289169756245e-06,3.0089101227580211e-08,1.4526052190627061e-12,8.1815003127323817e-06,1.212989954658037e-05,6.7834058291833793e-09,2.4120866228479275e-16,5.2034787683265656e-16,2.6897770851352145e-15,2.3831653591829641e-05,2.2409471838799431e-10,3.9155179469617472e-17,9.266862611822736e-19,1.7890915054516262e-21,2.1485151381707555e-22,1.2506494765854824e-11,4.5361689112335432e-10,5.5040230083436581e-12,5.5050609751235837e-12,7.3479494245301264e-16,3.0317183746719346e-16,2.209648068613066e-16,8.5584631868313595e-12,2.3664223318030144e-15,5.0394998680140632e-16,6.1816677171266375e-28,6.9086979917861701e-17,6.6078555163464015e-18,5.7179321690755911e-28,2.6840365103635884e-07,4.0798310949797204e-22,1.3853340521505638e-22,1.1931895919299686e-09,3.4756829096980837e-10,1.0753850936532368e-09,1.1970085329146044e-09,9.6441187626853668e-12,5.7178704497933498e-28,2.3483765830343987e-20,2.0172771110535621e-21,1.8018904560494797e-21,5.7106245990851276e-25,2.8615209400560282e-18,1.1917348072794322e-28,1.7424116375922078e-14,3.6119811460584286e-26,7.9358810413912413e-29,1.1669260256575156e-16,4.4512236036654532e-33,1.8152303809624672e-33,8.660419668610208e-37,2.3025172548627191e-17,1.2301294999931868e-18,9.8125224064531658e-19,1.3272581439266494e-16,1.610040892037176e-20,9.0554299676039798e-18
2.1629832984178798e-12,0.37612489875114696,76.950000000000003,0.0,0.0,0.0,0.99993377724012844,9.4999999625246172,1.2381870078392926e-06,1.008134731527949e-05,1.0057141430505106e-05,3.061134999334706e-08,1.4654773410039825e-12,8.1831239408610883e-06,1.2260789554153187e-05,6.8625535519938708e-09,2.4539529032441408e-16,5.3492985227425308e-16,2.7541423042387262e-15,2.4088814408824952e-05,2.2808497725146771e-10,3.9612032899435296e-17,9.3751795206013787e-19,1.8479795567153309e-21,2.2103431561203189e-22,1.276634205139979e-11,4.6163765901845377e-10,5.6511745744527044e-12,5.6522422167182788e-12,7.5526615604783975e-16,3.1237610952125266e-16,2.2379786867286464e-16,8.7108521190095206e-12,2.4103873865108751e-15,5.1426664720951221e-16,6.5745274977151229e-28,7.1171823433345819e-17,6.784226561732726e-18,6.0813385272635229e-28,2.7130027194787818e-07,4.2032007482627725e-22,1.4271684489417596e-22,1.2100688200187427e-09,3.5239221674770654e-10,1.0773640185460427e-09,1.2139844268439288e-09,9.886953989937752e-12,6.0812723022618195e-28,2.4323694898919851e-20,2.0919453185048543e-21,1.8703504910614839e-21,5.980880189413231e-25,2.9331704204872243e-18,1.2592913172354639e-28,1.7732350725802053e-14,3.7785985880700007e-26,8.3862472882724725e-29,1.19553957427525e-16,4.7461563733556687e-33,1.9265404124424447e-33,9.2491195372751852e-37,2.3846211178259106e-17,1.2520718706295164e-18,1.016116098985939e-18,1.3627456355692369e-16,1.6548938077689409e-20,9.2166985172822334e-18
2.181990194253115e-12,0.3761248987485424,76.950000000000003,0.0,0.0,0.0,0.99993319645970502,9.499999961918892,1.2490669723888562e-06,1.0169910769190692e-05,1.0145249510833432e-05,3.1137857119027321e-08,1.4783498943599259e-12,8.184670398298664e-06,1.2391704901915984e-05,6.9417598367712204e-09,2.496160412525156e-16,5.4979062271753499e-16,2.8194827833716161e-15,2.4346025029181632e-05,2.3211044242713745e-10,4.0069228629210802e-17,9.4835769958914165e-19,1.9082676121361211e-21,2.2733849050976163e-22,1.3028969962243137e-11,4.6972770685429295e-10,5.8009163751361352e-12,5.8020142571445826e-12,7.761134977708452e-16,3.2176851066886069e-16,2.2663284936532982e-16,8.8645854682013804e-12,2.4547578203410108e-15,5.2469129138773434e-16,6.9885760602410753e-28,7.3298945270477067e-17,6.9636967145204853e-18,6.4643464082901948e-28,2.7419746213046553e-07,4.3290774442136371e-22,1.4698517415698492e-22,1.2269744185158486e-09,3.5722107763609455e-10,1.079280148252957e-09,1.2309880571138791e-09,1.0133205445183318e-11,6.4642753925178239e-28,2.5185898074767157e-20,2.1686968457438616e-21,1.9407715116063164e-21,6.261356000250748e-25,3.0059228273970636e-18,1.3300249136056831e-28,1.8043255136734856e-14,3.9513560097923995e-26,8.857826313286852e-29,1.2245750598647606e-16,5.0577455211601814e-33,2.0436265861971891e-33,9.8721626967695416e-37,2.4687810350788286e-17,1.2742059118253865e-18,1.0518471516050843e-18,1.3988580999130385e-16,1.7005710706930303e-20,9.3793906509507548e-18
2.20099709008835e-12,0.3761248987459193,76.950000000000003,0.0,0.0,0.0,0.9999326156808569,9.4999999613088555,1.2599469296141953e-06,1.0258474062164621e-05,1.023335316378944e-05,3.1668616779762531e-08,1.4912251115656392e-12,8.1861433422139319e-06,1.2522644385032876e-05,7.0210227368803467e-09,2.5387088202719948e-16,5.6493313781739603e-16,2.8858054735553767e-15,2.4603283085765768e-05,2.3617111380964235e-10,4.0526751298053963e-17,9.5920523187991894e-19,1.9699767034086951e-21,2.3376535511317294e-22,1.3294378838137881e-11,4.7788700870927813e-10,5.9532706828561177e-12,5.9543993742016215e-12,7.973403512785535e-16,3.3135099421836212e-16,2.2946966387991175e-16,9.0196632306216974e-12,2.4995336320312004e-15,5.3522393124947416e-16,7.4247558447586354e-28,7.5468779872295641e-17,7.1462926584234952e-18,6.8678277350817446e-28,2.7709519493526117e-07,4.4574870017716573e-22,1.5133927230366358e-22,1.2439053907980978e-09,3.6205457399501383e-10,1.0811353778336594e-09,1.2480184291646481e-09,1.0382878428780586e-11,6.8677516281829315e-28,2.6070763535728914e-20,2.2475713556054333e-21,2.0131918364623134e-21,6.5523434255161223e-25,3.079784052940544e-18,1.4040549002083153e-28,1.8356828852109315e-14,4.1304239814141982e-26,9.3514165021510203e-29,1.2540343399891076e-16,5.3867717165033264e-33,2.1667357114036529e-33,1.0531229361222802e-36,2.5550257517981666e-17,1.2965315691267932e-18,1.0884573059043576e-18,1.4356009265783745e-16,1.7470801149861622e-20,9.5435063766273213e-18
