Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077),S(11922),S(2076),S(3464),S(3463),S(9222),S(12085),S(9698),S(3108),C5H6(9685),S(12412),S(3515),S(2491),S(11890),S(12849),S(10608),S(15307),S(8995),S(685),C5H7O(680),S(17367),S(3086),S(18776),S(4858),S(4324),S(4420),S(21568),CC(11025),S(21045),S(16676),S(21036),S(2035),S(23175),S(23677),CHO(1549),S(24205),S(17835),C5H6(120),S(23682),S(27362),O(T)(84),S(4550),S(28545),S(29970),S(28877),S(28871),S(30987),S(30969),S(1404),C7H10(188),S(34440),S(34449),S(34444),S(27848),S(35031),S(35030),S(34911),S(35029),S(30069),S(35741),S(3049),S(39059),S(35617),S(35017),S(39401),S(17368),C7H10(19),S(39408),S(30066),C5H8(514),S(24467),S(9227),S(42935),S(42938),S(39766),S(35487),CH4(10412),S(15305),S(39400),S(828),S(44812),S(46606),C7H9O(825)
0.0,0.33422163770392677,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4664704764884107e-22,0.33422163770392677,76.950000000000003,0.0,0.0,0.0,0.99999999999999845,9.5,5.4380719508552896e-17,4.3821228099812717e-16,4.3820977332215268e-16,4.706527450518798e-28,4.7065330683365528e-28,5.0545387639358486e-16,1.3621799549751892e-25,2.7990545117525524e-28,8.4544317253192903e-41,1.5587420446032601e-45,6.5809193591542172e-32,2.1820968319582272e-25,2.3065012683520434e-30,1.0055690197663472e-40,1.5167686662904041e-45,7.1575025955556031e-48,1.0641440335413624e-48,1.1866399575915712e-41,1.4297404031441547e-30,4.3693555807229258e-42,3.2264047242580935e-32,2.7908995143876949e-54,3.8259967038546537e-55,6.8937702950831323e-47,7.5736256855755536e-31,9.6752154212206504e-43,6.6317941794761094e-44,4.9502568113744553e-97,1.8933603342705637e-54,2.1592389521746758e-46,4.6301255546043317e-97,2.3800688928823287e-27,1.0167678014390915e-66,1.0167676427497962e-66,4.0659116750937588e-39,1.2252185688803841e-39,1.5086592552809853e-29,4.065784843386978e-39,8.4584802106913999e-51,4.6301255546043193e-97,6.354706476562402e-58,6.4080483893128339e-45,3.3417196930310606e-57,6.6218798910021393e-70,4.118603089026178e-47,1.5341859531024457e-82,2.0685766961200709e-35,8.8969513710031374e-59,3.110040676915558e-83,5.8679292078161036e-47,2.3105425101568444e-96,2.4615840469172767e-88,5.0810310471561106e-100,3.4378011062548255e-66,7.9034783254787553e-48,2.6105969018851268e-65,4.3034778578793831e-47,2.311043461399269e-59,9.5276376177398524e-39,2.748820519535885e-59,1.9908848841672861e-60,1.0233018685587489e-50,7.2805111292796437e-51,1.6124019402338061e-71,3.4420385699207821e-51,4.6891319005869615e-55,7.0375151035716284e-75,7.2409394189238662e-59,1.9973595625075052e-43,6.4081391961317092e-76,6.5682292444737745e-22,9.8437808429966865e-42,1.3048507510639672e-39,9.8437808429966865e-42,3.7709517180801513e-62,3.0304579726531279e-63,1.8381711173330943e-63,5.9214772419985954e-97,6.4762025563715341e-113,5.1302130540917127e-50,1.3881996093170986e-60,3.9577144535683106e-61,3.1356025897805491e-83,1.4781514854793647e-50,8.4503358336550056e-93,1.8354705454416916e-63,1.5210697071461326e-75,3.8143453443362924e-87,9.7157409992937904e-88,1.6086744299190093e-76,1.8445114095889664e-65,7.6722214238445359e-94,1.8445115383246314e-65,3.5481521413971622e-85,1.1629370926741178e-69,4.1780831769833032e-82,8.9385414404036085e-78,3.8597510933968323e-87,9.0509356141464835e-27,4.5997823980836791e-67,7.4893426049173646e-44,2.5302453473440165e-57,2.2415101194048579e-89,8.4050487680620925e-75,7.7956847783919779e-71,1.4447165332025074e-73,2.1009089127379183e-80,1.2662432607092048e-48,4.0382062160061668e-49,4.0382062160061668e-49,3.5542754668035718e-73,1.901336572410505e-71,7.2665498675783306e-82,6.6595721508562607e-89,1.5774965676370149e-85,2.7482653018688218e-44,1.4758665754654119e-56,5.9777771182476159e-48,1.4758667459031857e-56,1.6970962899029763e-56,6.1822129836142147e-90,8.1479583714053628e-58,9.1931319442454955e-100,6.2262325194575661e-70,8.7511942497573043e-70,5.2044592564460682e-70,3.1184080094441338e-93,9.0518837487024664e-66,2.4570127486906916e-72,3.9397322500377007e-77,3.8951090361031004e-63,7.3497806983844718e-37,1.5209903745334608e-84,5.2936704261926682e-95,1.0825988241944771e-94,9.9000134230212643e-91,4.2026456226142395e-100,2.6844145346952849e-112,3.4472248453449166e-113,1.8400091274665667e-113,1.8695009803547714e-82,2.2110030515035315e-55,2.7631966038640991e-114,5.252875644209865e-124,1.4990309921514527e-59,1.9731709992544465e-59,2.1192552146033513e-71,9.1430846910560278e-49,3.4933265235433692e-61,3.4933232325582386e-61,1.6963227738618138e-60,1.511867572652507e-61,5.7765083098095096e-74,5.8400901824341911e-61,5.7764403080885583e-74,1.1217787001051009e-70,8.5720314116198986e-83,3.8730463837506796e-82,4.909997482060054e-61,1.8508533293437781e-21,8.147958371423627e-58,9.6569629031498273e-74,8.1189950938479929e-74,8.118994986339476e-74,8.9420080362978759e-114,1.3194628285014945e-71,1.9955810627623319e-76,9.6261831024623579e-116,2.0622116462812179e-77,2.707451343319705e-130,2.0622116462812179e-77,3.7054308477948365e-96,3.7054308477948569e-96,5.5553729453947405e-130,7.2964836579246815e-140,6.307318760462007e-114,8.9541926602206489e-84,3.0074113408266227e-43,3.6886200172816851e-153,1.3852435220029196e-118,1.6958130833124438e-109,5.5560890492852643e-163,5.5560890492803676e-163,6.8967808802797957e-137,2.6130037313598359e-175,2.9175647600507973e-104,1.2671670572293652e-72,2.0267456810784108e-75,9.4864202921871485e-88,2.6528634108360721e-51,1.3607856575005235e-64,7.9486014591195412e-176,3.4690898072631735e-87,8.6993426364967277e-99,2.6069073480840956e-111,1.5081958876524805e-128,1.8629623753928527e-99,4.3235619113857651e-117,1.3314811009685277e-100,7.6401144150445526e-50,3.0848333638527896e-113,4.1179662576754908e-59,5.5183433640136483e-120,3.8061272844152279e-133,1.592054797924857e-97,3.2264047229140895e-32,1.4243077797298249e-60,8.6950442868211939e-42,6.4091125333275177e-45,6.274322039320092e-90,2.3627879731719521e-83,5.0997505126888023e-93,2.2320432229469558e-104,9.7646128488406664e-105,2.2623080026752356e-117,1.1008502890378377e-117,3.2905695385679881e-84,7.4455032310618188e-40,3.5634036791535029e-94,1.1479147809356769e-103,4.8414889020120278e-97,9.5439124554775397e-80,5.1252491614599624e-92,6.0961164541110854e-92,1.2140870709473986e-108,4.1785312411504403e-93,1.2147177062149908e-103,1.6933723044981704e-113,2.6528634108361647e-51,5.6552405345627521e-65,1.192879591022723e-103,1.7737353881029551e-96,2.3983173884198574e-109,5.9075161497639543e-88,1.1433067903852482e-18,9.5252716867807419e-109,2.7732810219397633e-109,2.6653710290293325e-57,1.2605665592082976e-150,4.1341001843390356e-76,2.2901877390347321e-88,2.0225527035454317e-88,1.5920542819664795e-97,6.2764268417507783e-121,1.8119317640867628e-70,3.0779338788964978e-175,5.965480410524747e-112,2.1964449436380988e-61,3.7123685815980577e-185,1.3206474072777985e-199,3.5177861591069202e-64
9.706117334167551e-22,0.33422163770392677,76.950000000000003,0.0,0.0,0.0,0.999999999999996,9.5,1.5226601462394775e-16,1.2269943867923204e-15,1.2269873653004942e-15,2.8427425800812359e-27,2.8427335421623819e-27,1.4152708526955117e-15,8.2275669221973692e-25,1.6906289244143427e-27,1.0036957371966637e-39,1.8505410352193005e-44,3.9748752929286503e-31,1.3179864855652037e-24,1.393126765944927e-29,1.1937621092839557e-39,1.8007076205207004e-44,8.4973870814260139e-47,1.2633517930998608e-47,1.408778956734288e-40,8.635632034955857e-30,5.1872989454066702e-41,1.9487484523201656e-31,6.2431305628333455e-53,8.5586015820307806e-54,8.1842840822250814e-46,4.5744699109199847e-30,1.1486415712053453e-41,7.8732660402443405e-43,5.2748827724162221e-95,4.2353713284108269e-53,2.5634484814057027e-45,4.9337580761445905e-95,1.4375616102783045e-26,4.1957205524092728e-65,4.1957193578361572e-65,4.8270503348608049e-38,1.4545794832155843e-38,9.1123018899422251e-29,4.8268997602608836e-38,1.8921281870349358e-49,4.9337580761445678e-95,1.4215224182478925e-56,3.8704612315083975e-44,7.4752932646220559e-56,2.7325372711868306e-68,4.889605583710302e-46,1.1548968892503102e-80,1.2494203244494252e-34,1.056246067855982e-57,2.3411609889646424e-81,6.9664055548679798e-46,3.1538791319828744e-94,1.853019025947867e-86,6.9356020382134674e-98,1.418618250747318e-64,9.3830093910379227e-47,1.0772700610076299e-63,5.1090889128423124e-46,5.1697117719573944e-58,5.7546931210945265e-38,6.1490015406555102e-58,4.4535298502569658e-59,1.2148639783378933e-49,8.6434228315704683e-50,6.6533006432289101e-70,4.0863881309777393e-50,5.5934123321341052e-54,5.297665420827853e-73,1.619769182690927e-57,2.3712652373596372e-42,4.8238869735408e-74,1.8391041909198726e-21,1.1686536584756616e-40,7.881298546122697e-39,1.1686536584756616e-40,1.5560936982737277e-60,6.7789047311959051e-62,4.1118456859945935e-62,8.0827870126992958e-95,1.2006166779753984e-110,6.0905889376082368e-49,2.9740492025675438e-59,8.8532487129191964e-60,2.3604033617433407e-81,1.7548614435523304e-49,1.1534666753337281e-90,4.1064695352680922e-62,6.2776253414128172e-74,2.8717450684552634e-85,7.3147889785256358e-86,6.6391784339234533e-75,4.1260977562368497e-64,1.0472544420512745e-91,4.1260982874680837e-64,2.6709603672101107e-83,2.6132625010213598e-68,1.7317407106366528e-80,3.6890371005459452e-76,1.60142463696683e-85,5.4667647570382389e-26,1.8981130838300565e-65,8.8913475325538844e-43,5.6600572547599817e-56,1.6875988791186015e-87,3.4733058636486624e-73,3.2169109120561543e-69,5.9616923609482337e-72,1.5815116743813498e-78,1.5032839975123969e-47,4.7941584145377291e-48,4.7941584145377291e-48,1.4666816340414908e-71,7.8459180932055666e-70,5.4700769651130452e-80,5.0138599805108964e-87,1.1875000387591626e-83,3.2627405651616663e-43,3.3014538607284272e-55,7.0968169902457834e-47,3.3014545640444759e-55,3.7963365153051082e-55,2.5624166876749801e-88,1.822665693750933e-56,6.9578428727999447e-98,2.5692717665555395e-68,3.6112047089663111e-68,2.1476346799722602e-68,2.3474598517493832e-91,2.0248702023705346e-64,1.0138931892436455e-70,1.625741405943228e-75,8.7132033461096322e-62,8.7256591278238576e-36,6.3042330118291547e-83,4.0023736794509814e-93,1.4777420567141877e-92,7.4524827911842793e-89,5.7365904042739387e-98,6.6224266467547111e-110,8.5042728756318801e-111,4.5392860674181873e-111,1.4073136737084307e-80,4.9459253804060214e-54,6.816781308037113e-112,2.3378363803960555e-121,3.3532723661523601e-58,4.4139045984464043e-58,8.7451659816922957e-70,1.0854670453904389e-47,7.8144288095170134e-60,7.8144152291954334e-60,3.7946062638599749e-59,3.3819876304991834e-60,2.3836897911495749e-72,1.3064048461061494e-59,2.3836640286498233e-72,2.5203852559762947e-69,3.5524177322382384e-81,1.6050665142992438e-80,1.0983467962187595e-59,5.182389322503584e-21,1.8226656937584692e-56,3.984973169910585e-72,3.3503263019400536e-72,3.3503262210103226e-72,1.4259432489882965e-111,5.4448003006624277e-70,8.234820927028113e-75,2.3747707666192782e-113,1.5523813671613464e-75,1.2049739256590138e-127,1.5523813671613464e-75,5.0578948400639635e-94,5.0578948400640167e-94,2.4724653267833483e-127,5.8525467191904955e-137,1.0058007741873641e-111,6.7404923641649434e-82,3.5703987406154174e-42,5.3292782574874547e-150,5.2694472335683456e-116,2.3147766127290163e-107,1.4454835215368124e-159,1.4454835215345191e-159,2.1215035580553188e-134,1.2239092375098734e-171,7.1976063672424279e-102,5.2291017515805297e-71,8.363422797427026e-74,7.1411404111823825e-86,5.9343493199567543e-50,5.6153201030870002e-63,3.7230588821413399e-172,2.6114442170570619e-85,1.1874559822233278e-96,6.4312172924843684e-109,3.2030094151270028e-126,2.5429344601999975e-97,1.9242375566692815e-114,1.8174651403363502e-98,1.7090629364234591e-48,7.6102565409234768e-111,1.6992901213965915e-57,7.5730125903026512e-118,9.4399643982726887e-131,2.1731469514223791e-95,1.9487484507245646e-31,5.8774456056101513e-59,1.0322756568015324e-40,3.8717245832648031e-44,4.7297894488836827e-88,1.122046911797905e-81,4.4102065904373993e-91,3.0509775452220348e-102,1.3347239082721014e-102,5.5888466737357264e-115,2.7195604970298201e-115,1.5719445556851647e-82,8.8393009110792178e-39,3.0997392887328352e-92,1.8086994270269287e-101,4.2115221131846842e-95,7.1844186847341916e-78,6.9959394038237994e-90,8.3211683969744504e-90,1.9131424778994929e-106,5.7036742374810044e-91,1.0566632879293292e-101,2.6684006507502929e-111,5.9343493199571369e-50,2.3336508351845297e-63,2.9428205364159903e-101,2.421139931419626e-94,5.9161664017969035e-107,4.4470307016151525e-86,3.201259011345386e-18,2.3498759477197759e-106,4.3446765464633528e-107,5.9623283770672141e-56,5.6403110206855939e-148,3.1120474236317768e-74,3.1260949697491236e-86,2.760774466156505e-86,2.1731462470535583e-95,1.7865324180349324e-118,7.4769871502054621e-69,1.4416786555795392e-171,1.4716743470643909e-109,4.9134409640352092e-60,3.1302879151732042e-181,2.0045698653021465e-195,7.8691469172851534e-63
2.2185411049525833e-21,0.33422163770392677,76.950000000000003,0.0,0.0,0.0,0.99999999999999079,9.5,3.480366048547358e-16,2.8045585983709618e-15,2.8045425492510416e-15,1.3686581825626861e-26,1.3686411697650643e-26,3.2349048004732539e-15,3.9612193002886793e-24,8.1396505099134294e-27,9.8540393182538209e-39,1.8168732487794604e-43,1.9137313496412937e-30,6.3455375732710283e-24,6.7073056862721256e-29,1.1719380267249199e-38,1.7679451231204356e-43,8.3427850253250273e-46,1.2403662745824311e-46,1.383147531721614e-39,4.1576850922909319e-29,5.0929208648051076e-40,9.3823849211666637e-31,1.2335373870373992e-51,1.6910354458381445e-52,8.0353786184462772e-45,2.2024103446138874e-29,1.1277430983313664e-40,7.7300192657452677e-42,1.2004399018699169e-92,8.3683800024628361e-52,2.5168089145449467e-44,1.1228079023384709e-92,6.9212403251624614e-26,1.6597851072727215e-63,1.6597841627601905e-63,4.7392266304767073e-37,1.4281147584334287e-37,4.3871810964247079e-28,4.7390787954466248e-37,3.7385264373024649e-48,1.12280790233846e-92,2.80868874394801e-55,1.8634604781858455e-43,1.4769919710187019e-54,1.0809645641981627e-66,4.8006437494660093e-45,9.1314223831370581e-79,6.0154210322106987e-34,1.037028655198888e-56,1.8510855866240442e-79,6.8396582826114191e-45,4.9823560235402847e-92,1.4651264187947303e-84,1.095656440442998e-95,5.6119127096809511e-63,9.2122940975696263e-46,4.2615727041819928e-62,5.0161337910447231e-45,1.0214479249564143e-56,2.7706370192082302e-37,1.2149390811223249e-56,8.7994244991504431e-58,1.1927606579454112e-48,8.486163830846342e-49,2.631698872634079e-68,4.0120399734798067e-49,5.5477244551320348e-53,4.1887042367264822e-71,3.2003909437793089e-56,2.3281221967860029e-41,3.8141019114035594e-72,4.2036667337337243e-21,1.1473910851244848e-39,3.7945059986135463e-38,1.1473910851244848e-39,6.155751163103153e-59,1.3393504104422102e-60,8.1240133252270088e-61,1.2768821636363308e-92,5.4587451413136925e-108,5.9797763352350848e-48,5.3779186735755344e-58,1.7492526643837733e-58,1.8662999571026426e-79,1.7229333714475544e-48,1.8221946408825655e-88,8.1162661694314087e-61,2.4841431612351289e-72,2.2713081405404705e-83,5.7853811309512588e-84,2.6272134719305547e-73,8.1524717554301285e-63,1.65440534430989e-89,8.1524738569272588e-63,2.1118480435646295e-81,5.2144725612091645e-67,6.9174250874445019e-79,1.4598036610537317e-74,6.3997367209394691e-84,2.632011545734502e-25,7.5087465806576228e-64,8.7295777154792194e-42,1.1183317702092311e-54,1.3347665005277808e-85,1.3748627043349387e-71,1.2725777562509616e-67,2.358411686748216e-70,1.2504535213158761e-76,1.4759331397177747e-46,4.7069331495519182e-47,4.7069331495519182e-47,5.8020459072824295e-70,3.1037667267231052e-68,4.3250246681340531e-78,3.9655403619178895e-85,9.3892056813993458e-82,3.2033780320856022e-42,6.5231137450464162e-54,6.9676969949621868e-46,6.5231165272930493e-54,7.5009212109610119e-54,1.0235554271231618e-86,3.6012802563371565e-55,5.5674793858052875e-96,1.016377909149951e-66,1.428556581979734e-66,8.495829178641114e-67,1.8560670447640627e-89,4.0008023663214731e-63,4.0108606187453514e-69,6.4312701187421821e-74,1.7215822535137689e-60,8.5669027784127285e-35,2.5182211562439632e-81,3.1952228945558267e-91,2.3344702618373639e-90,5.8924536846623743e-87,9.0624063069178848e-96,2.090503057844214e-107,2.6845459333014634e-108,1.4329175612399218e-108,1.1127206022920744e-78,9.7723150673886643e-53,2.1518550427684474e-109,1.4749922649038314e-118,6.6255011119267139e-57,8.7211316797920625e-57,3.4595006944552195e-68,1.0657180472811196e-46,1.5439981984350019e-58,1.5439928262129442e-58,7.4975028413347021e-58,6.6822391368177349e-59,9.4296175799066213e-71,2.5812359690722934e-58,9.4295357651323893e-71,5.0274707198192941e-68,1.418544032218093e-79,6.4093200790679582e-79,2.1701481797794809e-58,1.1845461310187209e-20,3.6012802563669692e-55,1.5764160965740107e-70,1.3253559800114527e-70,1.3253559160227433e-70,6.5356140341672706e-109,2.1539088470688508e-68,3.2576130874551129e-73,7.4964447907514755e-111,1.2274211144912556e-73,7.602444701572043e-125,1.2274211144912556e-73,7.9902341959658908e-92,7.9902341959660557e-92,1.5599325988015381e-124,7.3816456217730987e-134,4.6099490004382379e-109,5.329503973630499e-80,3.5054386489042603e-41,1.3439349475883266e-146,1.9048995112465806e-113,3.6567822377771243e-105,7.2890706541646833e-156,7.2890706541415571e-156,3.7806706455560628e-131,1.2342085823893722e-167,2.2720703239031295e-99,2.068598258636154e-69,3.3084868836382688e-72,5.646284988332571e-84,1.1725274165617485e-48,2.2213647777371869e-61,3.7543888748123133e-168,2.0647904160327692e-83,1.8758894189841544e-94,2.0301440823066787e-106,2.8979517379168081e-123,4.0172132000130781e-95,1.2140437642354045e-111,2.871149480227842e-96,3.3768199378867934e-47,2.4023317234354576e-108,6.7222211132346076e-56,1.2106867206732789e-115,3.0155776479903242e-128,3.4330395645446964e-93,9.3823849055009596e-31,2.3250587456878071e-57,1.0134943591892476e-39,1.8647008443940938e-43,3.7420763279770065e-86,5.7901980167897989e-80,4.5431446040686637e-89,4.8228863539579519e-100,2.1098882663386337e-100,1.7653699932184669e-112,8.5903779017511735e-113,8.1850827163531163e-81,8.6784769391299727e-38,3.2219438859313609e-90,3.7540209701893825e-99,4.3775578247993113e-93,5.6805031282854099e-76,1.1051868071442146e-87,1.3145404812013094e-87,3.9710254131484937e-104,9.0104062837863652e-89,1.0983276071976281e-99,5.538712974556575e-109,1.1725274165618993e-48,9.2316905778841499e-62,9.2895894503895652e-99,3.8248072329701952e-92,1.8672316130806321e-104,3.5161334496644092e-84,7.3171634463324229e-18,7.4178588093684016e-104,8.9375877718704413e-105,1.1780556134690891e-54,3.6011788475351214e-145,2.4606023070810129e-72,4.9384638569043262e-84,4.361347000087238e-84,3.4330384515032999e-93,7.408262901604175e-116,2.9578217534054257e-67,1.4538105562351608e-167,4.6456073932585225e-107,9.7082033853681629e-59,6.3128236419542228e-177,8.0848640273090536e-191,1.5548108204144438e-61
