Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194)
0.0,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.17257884090517e-21,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,3.9684123802585901e-17,4.1124258982488164e-16,4.1124238837539157e-16,2.0925942445783407e-27,2.092576720234447e-27,7.2002781962829324e-17,5.9747422406506361e-26,1.3671694663536899e-27,6.6162073814503155e-40,1.5574272774657059e-44,1.4476549455220922e-31,7.5474640413695421e-26,3.9680178153618262e-30,8.6448979195718894e-40,9.7351380229706939e-45,1.1489783616253613e-47,2.0877739510789806e-60,2.9951449741306121e-42,7.5771034159736805e-31,3.6418989684900367e-42,3.6418989685036978e-42,1.2107435277935812e-53,1.5537539779064176e-54,1.0007753627692604e-48,4.161074643138355e-31,2.7666853124049381e-42,1.7752514100027426e-43,1.7687418512127412e-96,5.398517007710184e-54,7.2717203983781601e-47,1.6769814353657483e-96,7.9123024704816678e-28,1.373509128862696e-65,1.3735084750694444e-65,1.6037346795156451e-39,4.8799667086931791e-40,1.9326540454711282e-30,1.603703659557799e-39,5.7878684554591871e-51,1.6769814353657462e-96,1.1409756346216324e-57,1.8180982354453421e-55,1.0823821402322372e-68,5.1028026324221887e-81,1.6512877728489917e-47,5.8537812921614455e-93,3.4237087856138078e-36,1.0806847934299406e-68,2.2591726616411552e-94,2.0549408648002922e-47,8.6320317912041568e-107,3.6060641733201594e-99,4.3567161851677044e-110,1.6654916353919483e-66,9.3697606456342459e-49,1.7181939309670396e-68,1.2356382653821449e-47,3.1437536424940685e-59,1.4078828853146913e-39,4.1078598015515895e-59,2.7826973898248611e-60,7.163968759402036e-51,7.705986104858394e-52,3.5795784238888001e-71,6.7539686413896786e-52,1.8935520370403898e-56,1.425745724980333e-77,3.318841937392643e-59,1.138439623020954e-43,1.3199937439340736e-78,2.0145085710007886e-22,6.583362287530023e-42,9.0768774850239551e-40,6.5833622875300218e-42,7.6694598235139068e-71,4.1008467737344519e-63,2.2650404051370522e-63,9.3698096475151829e-108,1.615931025754374e-112,4.0696873378200868e-50,1.1730604796517643e-60,7.1474110436287419e-61,4.944199459964741e-84,3.4699169009835109e-51,4.1026633359215842e-93,2.0058421144801328e-64,2.6299383975487209e-76,3.2654208710207667e-87,8.7431884333037478e-88,8.561257281762488e-77,1.296096491137956e-65,3.7983560787858219e-94,1.2960967789896303e-65,3.156976499094956e-86,2.2508236627460191e-70,1.4233238739787408e-82,8.5715301043090816e-79,1.6757162034038951e-87,3.1868461615709067e-27,2.2968648833952234e-67,9.7255311615653256e-59,1.1884276635500794e-71,1.0642703010723822e-89,8.8533833697442035e-89,5.4505146565811381e-97,7.6138988356147487e-100,4.5228002661133545e-106,1.4929205045932328e-50,4.7316849900175166e-51,4.7316849900175166e-51,2.6399283276379551e-100,1.0387013989106084e-102,1.5268050466737501e-107,5.6100914497898481e-89,6.2287625426482091e-96,1.6785188557307171e-43,4.270542948531133e-55,1.1816740265724195e-48,4.2705444799203248e-55,1.8084675292956972e-55,5.8533339134374453e-103,2.1501475465999401e-112,2.1501475466192103e-112,1.1768731541789938e-124,1.0940958892328355e-123,7.1481313956774395e-124,5.4391948356570603e-109,1.4450161631919794e-66,4.3583340632833672e-127,3.7455030434288247e-77,4.2541046772978984e-80,8.0463176468809156e-37
3.283220754534476e-21,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,0.99999999999999745,9.5,1.1111554664724023e-16,1.1514792514984561e-15,1.1514786874443111e-15,1.2639269237027986e-26,1.2639055211509243e-26,2.0160778903576064e-16,3.6087443064798899e-25,8.2577035697030084e-27,7.8546302209113739e-39,1.8489780162872835e-43,8.7438358709007376e-31,4.55866827230491e-25,2.3966827604590666e-29,1.0262705396173443e-38,1.1557553554539819e-43,1.3640671109087149e-46,4.6702676476696613e-59,3.5558361070837336e-41,4.5765704632040553e-30,4.3236624553389227e-41,4.3236624553694825e-41,2.7083848263694412e-52,3.4756854944425143e-53,1.1881205060310044e-47,2.5132890797539021e-30,3.2846087774531438e-41,2.1075784677772335e-42,1.8847316968090921e-94,1.2076266571707678e-52,8.6329864323362958e-46,1.7869538531172748e-94,4.7790306830689474e-27,5.6678229831934574e-64,5.6678180616044718e-64,1.9039538049611365e-38,5.7934964565429482e-39,1.1673230390772035e-29,1.9039169780678625e-38,1.2947230177503766e-49,1.7869538531172705e-94,2.5523168464575004e-56,4.0569250122797813e-54,4.4664809829731429e-67,3.8412631130561143e-79,1.9604088400897821e-46,7.9903839736475853e-91,2.067920106479213e-35,4.4486826167349883e-67,3.0837600737666659e-92,2.4396257943092022e-46,2.1295149462000946e-104,4.9222606678413527e-97,1.0747986423269754e-107,6.8726978451350892e-65,1.1123779717324197e-47,7.0901753373294195e-67,1.4669497486333119e-46,7.0324511255949486e-58,8.503612627196321e-39,9.1891180341907267e-58,6.2247827524645805e-59,8.5050637110073309e-50,9.148546918046745e-51,1.4770818037724597e-69,8.0183112282993792e-51,2.2881324115143394e-55,1.0732657907516398e-75,7.424116638880085e-58,1.3515554537986311e-42,9.9365833946755111e-77,5.6406240213757796e-22,7.8157676515044457e-41,5.4824340201130226e-39,7.8157676515044426e-41,3.1648240605120881e-69,9.1732461449775928e-62,5.0667060840972434e-62,2.3115239179873807e-105,3.0205848907893346e-110,4.8315328071989662e-49,2.5132976532655039e-59,1.5988471511529173e-59,3.721869931617779e-82,4.1194853447924779e-50,5.6001152130979826e-91,4.4869885763177677e-63,1.0852514443188456e-74,2.458127328285941e-85,6.5816539912638973e-86,3.5328267887442954e-75,2.899314918893669e-64,5.1847373088183342e-92,2.8993161067210106e-64,2.3764931028588191e-84,5.1208171833028902e-69,5.971063506851484e-81,3.5370659087322054e-77,7.0309395743705786e-86,1.9248546855723168e-26,9.4780772231028167e-66,2.1755624186927213e-57,4.9040791247005491e-70,8.0115612089733419e-88,6.6678501459558217e-87,7.4435204228036287e-95,1.0398169831924897e-97,1.1163077393372229e-103,1.7723952180387966e-49,5.6174564042605013e-50,5.6174564042605013e-50,3.6052308288367424e-98,1.4185242204749736e-100,3.7684270588734431e-105,4.2231368138258947e-87,8.5022316196300441e-94,1.992737583948229e-42,9.5530283863598371e-54,1.4028834019390018e-47,9.5530347056751571e-54,4.0454695212782823e-54,4.4792094968449673e-101,2.9831863229173368e-110,2.9831863229656543e-110,2.9508665861777199e-122,2.7433139460880759e-121,1.7923081327301514e-121,8.658437307460664e-107,3.2324433562984448e-65,1.0927999463580006e-124,1.5455918709077554e-75,1.7558669244971352e-78,9.5525865105859329e-36
7.504504581793088e-21,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,0.99999999999999412,9.5,2.5397839233654771e-16,2.631952574800757e-15,2.6319512855550093e-15,6.0852640628960296e-26,6.0850508371432035e-26,4.6081780134097663e-16,1.737455033271562e-24,3.9757287975466142e-26,7.711444672815675e-38,1.8153377353839456e-42,4.2097805814991732e-30,2.1948025302068171e-24,1.1538995806780057e-28,1.0074889201733475e-37,1.134726972995155e-42,1.3392491782704807e-45,9.2276625971868452e-58,3.4911409626138324e-40,2.2034216732990749e-29,4.2449974375093933e-40,4.2449974375697753e-40,5.3513119477283895e-51,6.8673688167308859e-52,1.1665037484329954e-46,1.2100404991721351e-29,3.2248483212937966e-40,2.0692330243473235e-41,4.2892083686620608e-92,2.3860667574305084e-51,8.4759172200328813e-45,4.0666888736369137e-92,2.3008975447630973e-26,2.2421336248688836e-62,2.2421297335224888e-62,1.8693131221079372e-37,5.6880891335982176e-38,5.6201578984196638e-29,1.8692769652471826e-37,2.5581544851564603e-48,4.0666888736368953e-92,5.0429479467920985e-55,8.0044595336500572e-53,1.7668956035415177e-65,3.0371714914729849e-77,1.9247410161395029e-45,1.2622849389100407e-88,9.9561451480920502e-35,1.757324510313741e-65,4.8715855322965939e-90,2.3952390708279338e-45,6.7222461147564751e-102,7.7759661383995369e-95,3.3928206230739656e-105,2.718770901785411e-63,1.0921392632915673e-46,2.8048028295771318e-65,1.4402599620414788e-45,1.3894938257432179e-56,4.0941234303384986e-38,1.8156148617871466e-56,1.2299121750333973e-57,8.3503219854792317e-49,8.9820980683353948e-50,5.8428280362720042e-68,7.8724247858527105e-50,2.3314572935549904e-54,8.4859898078381481e-74,1.4668803315280993e-56,1.326965017972522e-41,7.856557636253646e-75,1.2892855012420045e-21,7.6735669079662763e-40,2.6395560013584929e-38,7.6735669079662698e-40,1.2519729164559036e-67,1.8123992728159922e-60,1.0010530637465301e-60,7.2967929462840771e-103,1.3727833436061926e-107,4.7436275601834582e-48,4.5452993882471024e-58,3.1590520677089455e-58,2.9427706156236579e-80,4.0445351396154108e-49,8.8468094384569327e-89,8.8655333041725257e-62,4.2931467959648264e-73,1.9435673672183281e-83,5.2039158508111454e-84,1.3975511448835581e-73,5.7285529990301418e-63,8.190614161025667e-90,5.7285576979512746e-63,1.8790216239906432e-82,1.048894895644941e-67,2.4475036711512492e-79,1.3992281082129338e-75,2.8821312270209279e-84,9.2673426976029303e-26,3.74943306685412e-64,4.2985447256067461e-56,1.9400041412072718e-68,6.3345005897316825e-86,5.2731664503616872e-85,1.1761411974727666e-92,1.6430771040838668e-95,3.5245975669691664e-101,1.7401481246095737e-48,5.5152519751107009e-49,5.5152519751107009e-49,5.6965813684607535e-96,2.2414516704108347e-98,1.1898321925131564e-102,3.3391072894530074e-85,1.3431443289917088e-91,1.956481573356363e-41,1.8875151057310007e-52,1.3773592379086909e-46,1.8875176055848759e-52,7.9931660409161339e-53,3.6690498930605556e-99,4.8818350929500997e-108,4.8818350931080917e-108,9.6488702324302653e-120,8.9702152570688968e-119,5.8605730201485762e-119,3.9614058851386706e-104,6.3867633582534643e-64,3.5732884318032982e-122,6.114203826037492e-74,6.9495213647085448e-77,9.3787822698541952e-35
1.5947072236310312e-20,0.21982313492186073,76.950000000000003,0.0,0.0,0.0,0.99999999999998734,9.5,5.3970408371515772e-16,5.5928992212259703e-15,5.5928964816678386e-15,2.6575946902654476e-25,2.6574047662630404e-25,9.792378185888238e-16,7.5879225390933343e-24,1.7363052113056099e-25,6.820191254806726e-37,1.6056457307757441e-41,1.8385217807313422e-29,9.5852791979637132e-24,5.0393826252076559e-28,8.9091766645545572e-37,1.0036522881965919e-41,1.1845507316171919e-44,1.6420132914115406e-56,3.0878746221407964e-39,9.6229213376038303e-29,3.7546521602130408e-39,3.7546521603204852e-39,9.5223734508757102e-50,1.2220115825812699e-50,1.0317593377378023e-45,5.2845647239098906e-29,2.8523417241016604e-39,1.8302131534374943e-40,7.2485725231527174e-90,4.2458782554366283e-50,7.4968527016467993e-44,6.872524413836499e-90,1.0048623996431016e-25,8.002010040111603e-61,8.0019822264810621e-61,1.6533862624889022e-36,5.0310503476797666e-37,2.4544705697442784e-28,1.653354282157595e-36,4.5520991587775283e-47,6.8725244138364336e-90,8.973656285943742e-54,1.4233483399622574e-51,6.3059250506288162e-64,2.1708432379909456e-75,1.702411617320504e-44,1.8056574940479645e-86,4.3481101572408734e-34,6.2672484718337316e-64,6.9686444425063174e-88,2.118561831489609e-44,1.9238206689653009e-99,1.1123266360231927e-92,9.7098185257815779e-103,9.7031000942065015e-62,9.6598476463883544e-46,1.0010141895012603e-63,1.273893625893684e-44,2.4725299877272224e-55,1.7880112641878151e-37,3.2307895961251536e-55,2.1885630004718725e-56,7.3857652311855929e-48,7.944564830140937e-49,2.0850055736709874e-66,6.963069279170202e-49,2.213275775462997e-53,6.0654305721929954e-72,2.6102351417713776e-55,1.173685279846295e-40,5.6155387869505942e-73,2.7397317355685701e-21,6.7871828177566533e-39,1.1527634702573451e-37,6.7871828177566468e-39,4.4682023468481859e-66,3.224783186817398e-59,1.7811678834814421e-59,2.0882477898454442e-100,4.6522677996689412e-105,4.1956848562592328e-47,6.9083479460200989e-57,5.6213626718268488e-57,2.1033693507423421e-78,3.5773455278789198e-48,1.2655072239245597e-86,1.5775742829761146e-60,1.5321936016384757e-71,1.3891806898874456e-81,3.7195413756222597e-82,4.9877607665495842e-72,1.0193637167702377e-61,1.1716406310066604e-87,1.0193653937777276e-61,1.3430460688111267e-80,1.9991175017290499e-66,9.3466690868525554e-78,4.9937457984443793e-74,1.1006802392498919e-82,4.0472884869465858e-25,1.3381460100341851e-62,7.64903066846966e-55,6.9237313132717463e-67,4.5276362133937558e-84,3.7694106521968605e-83,1.682598443680352e-90,2.3508176428639939e-93,1.0087949529389226e-98,1.5391412907724133e-47,4.8781778538756546e-48,4.8781778538756546e-48,8.1495875053678496e-94,3.2068121837410575e-96,3.4054858438097964e-100,2.3866542654505288e-83,1.9213242181005262e-89,1.7304857892490851e-40,3.3587239828258847e-51,1.2182586387604312e-45,3.3587329045951309e-51,1.4223411849358286e-51,2.8048843254696418e-97,7.4672553863429726e-106,7.4672553868264037e-106,2.9523970982087315e-117,2.7447455854802752e-116,1.7932441252798195e-116,1.3556092557881538e-101,1.136490415076968e-62,1.0933706543818335e-119,2.1821131142965962e-72,2.4827317601893918e-75,8.2954199246021192e-34
3.283220754534476e-20,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,0.99999999999997391,9.5,1.1111554664723585e-15,1.1514792513358894e-14,1.1514786873459227e-14,1.1094934681612951e-24,1.1093332857489144e-24,2.0160778236341822e-15,3.167808240113298e-23,7.248732411935138e-25,5.7319504432856393e-36,1.3496420093828577e-40,7.6754665204226719e-29,4.0016653136160952e-23,2.103843045433171e-27,7.485423571105685e-36,8.4362876085023713e-41,9.9568626437818397e-44,2.7694953660533143e-55,2.5955446389850027e-38,4.0173802305347745e-28,3.156011375090485e-38,3.1560113752717057e-38,1.6060873832274279e-48,2.061101126252581e-49,8.6725586206468329e-45,2.2062017102037201e-28,2.3975649243641738e-38,1.5384043949171828e-39,1.0613506867416039e-87,7.1612940917063678e-49,6.3015562589413232e-43,1.0062889600647102e-87,4.1951026428767576e-25,2.7036945482561049e-59,2.7036757380011421e-59,1.3897707360351387e-35,4.2289008338583472e-36,1.0246931137051458e-27,1.3897438546440326e-35,7.677780357719916e-46,1.0062889600646914e-87,1.5135382465223632e-52,2.3998467535647074e-50,2.1306295164097338e-62,1.468142308280833e-73,1.4309795180331668e-43,2.4433169308123387e-84,1.8152503976926537e-33,2.116801405429186e-62,9.4295883952133586e-86,1.7807788698737847e-43,5.2074636039485293e-97,1.5051395611753516e-90,2.6282870086677019e-100,3.2784581273690695e-60,8.1196832281648943e-45,3.3822005862926406e-62,1.0707843502328409e-43,4.170283099398142e-54,7.4645950564819373e-37,5.4491987325884429e-54,3.691331383872225e-55,6.2081807015697401e-47,6.6778867944849395e-48,7.043017864210752e-65,5.8528771128125612e-48,2.1146306965177971e-52,4.1020534829793307e-70,4.4025429749913404e-54,9.8655277505158935e-40,3.7977914670726203e-71,5.640624348692551e-21,5.7050357601940507e-38,4.8125607094448158e-37,5.7050357601940393e-38,1.50970454362384e-64,5.4381083752137201e-58,3.0036852611723577e-58,5.6525361343626096e-98,1.364501750839546e-102,3.5267259293986647e-46,9.0083695069365849e-56,9.4812440613525315e-56,1.4225096605466636e-76,3.0069744670704967e-47,1.7124151044871919e-84,2.6608096108758644e-59,5.1769359183266851e-70,9.3950357832284086e-80,2.5155275265576352e-80,1.6852516335882026e-70,1.7193002257900829e-60,1.585399970125857e-85,1.7193058919917532e-60,9.0830268101335002e-79,3.8195173547838762e-65,3.571493846584373e-76,1.6872738871602185e-72,4.2059271492670297e-81,1.6896603104502353e-24,4.5212928029281779e-61,1.2901208226903899e-53,2.339368496159332e-65,3.0620426466336395e-82,2.5493753575631785e-81,2.2769085384852568e-88,3.1817349119339167e-91,2.7307711396157764e-96,1.2937409633286494e-46,4.1004023177326902e-47,4.1004023177326902e-47,1.1028116211655731e-91,4.3399515229823194e-94,9.2185259765441779e-98,1.6140954296390709e-81,2.5998308135911767e-87,1.4545775654689594e-39,5.6649509139153288e-50,1.0240197762048926e-44,5.6649810583431302e-50,2.3989862862136745e-50,2.1436172205350578e-95,1.1413670909791572e-103,1.1413670911269425e-103,9.0254395080854275e-115,8.3906873207291933e-114,5.4819499829772377e-114,3.9981741865492617e-99,1.9168571973559785e-61,3.3424358046434847e-117,7.372848094051954e-71,8.4054669637551357e-74,6.9727888744304211e-33
6.660247816341366e-20,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,0.99999999999994704,9.5,2.2540582319866832e-15,2.3358579094755181e-14,2.3358567655304946e-14,4.5326428348667533e-24,4.5313275064947289e-24,4.0897577159235724e-15,1.2941529871157777e-22,2.9613436673584629e-24,4.6980366735254717e-35,1.1065180724480021e-39,3.1356785175760043e-28,1.6348107986702141e-22,8.5948853064863819e-27,6.1316365759234586e-35,6.916554305635472e-40,8.1632375623323322e-43,4.5489041531422159e-54,2.1279842467478833e-37,1.641230907793311e-27,2.5874888029298223e-37,2.5874888032274789e-37,2.6380030829721235e-47,3.3853647208381668e-48,7.1102870478845553e-44,9.0130535647097144e-28,1.9656683153704601e-37,1.2612768052091464e-38,1.4513072880676949e-85,1.1762446469088792e-47,5.1663962891576881e-42,1.3760150343227738e-85,1.7138362568127363e-24,8.8891312201563783e-58,8.8890074815536218e-58,1.1394179476211315e-34,3.4671081949343072e-35,4.1862054504614496e-27,1.1393959086396771e-34,1.2610776561986787e-44,1.3760150343227224e-85,2.4859909576852674e-51,3.9410703726535164e-49,7.0050432414049898e-61,9.6579298596173161e-72,1.1732034251424021e-42,3.2152675012071042e-82,7.415890174267556e-33,6.9583331249477008e-61,1.2408807361841789e-83,1.4599901036822106e-42,1.370689959885432e-94,1.98067894787044e-88,6.9180832922119238e-98,1.0778852424113576e-58,6.6570056214172436e-44,1.1119934760067304e-60,8.778937040914954e-43,6.8497021273752586e-53,3.0495306436738812e-36,8.9503248100571409e-53,6.0630228708589033e-54,5.0898416200176262e-46,5.4749372833754374e-47,2.3144438496145656e-63,4.7985387099451119e-47,2.1506316852600903e-51,2.698467596658423e-68,7.2311896898173534e-53,8.0883487712910466e-39,2.4983139013681987e-69,1.1442410152823888e-20,4.677332415200011e-37,1.9660881967087649e-36,4.6773324151999926e-37,4.9635779531409207e-63,8.9289577732109558e-57,4.9318719597541585e-57,1.4878380309338001e-95,3.7346940835377341e-100,2.8914229909010721e-45,1.0156374486406797e-54,1.5572953049929814e-54,9.3577430243560358e-75,2.4652993412762738e-46,2.2534418354890776e-82,4.3703877742370971e-58,1.7020632859667386e-68,6.1803684091694766e-78,1.6547978876531911e-78,5.5407386573407838e-69,2.8239371372389165e-59,2.0862970750620118e-83,2.82395576628872e-59,5.9751180808449274e-77,7.7444084653137083e-64,1.4461153812381712e-74,5.5473876908331881e-71,1.7030192826639656e-79,6.9027894865833002e-24,1.4865020688268391e-59,2.1190273248334245e-52,7.691306603679691e-64,2.0143140377949732e-80,1.6770997446184505e-79,2.9963460090624614e-86,4.1886128902650473e-89,7.1879889997004577e-94,1.0606869541483448e-45,3.3617573907865883e-46,3.3617573907865883e-46,1.4512723424389918e-89,5.7124675129182136e-92,2.426518379258709e-95,1.0618058785369856e-79,3.4212309580902282e-85,1.1925505536708834e-38,9.3046068869774765e-49,8.3955325617201258e-44,9.3047059938532867e-49,3.9403421264487006e-49,1.7346630509202375e-93,1.8465679411307565e-101,1.8465679416088606e-101,2.9198173650719701e-112,2.7144920148994118e-111,1.7734809157407357e-111,1.0974594198251523e-96,3.148443700639554e-60,1.0813207687694551e-114,2.4240186924856557e-69,2.7746318394313074e-72,5.7166948881624842e-32
1.3414301939955146e-19,0.21982313492186079,76.950000000000003,0.0,0.0,0.0,0.9999999999998932,9.5,4.5398637630150237e-15,4.7046152246073065e-14,4.7046129212048098e-14,1.8321667034642665e-23,1.8311009062531073e-23,8.2371170292972383e-15,5.2311729515618777e-22,1.1970224232069687e-23,3.8023867534694825e-34,8.9608702985048023e-39,1.2674913917298411e-27,6.6081662029647577e-22,3.4741900603128332e-26,4.9568891708457908e-34,5.6011661690400695e-39,6.6108014220283161e-42,7.3739685752464683e-53,1.7232967102734965e-36,6.6341177373694287e-27,2.0954155169069221e-36,2.0954155173894366e-36,4.2763158119060708e-46,5.4878218768587367e-47,5.7580940153123607e-43,3.6432201248603068e-27,1.5918487369421113e-36,1.0214145536471322e-37,1.9194928206319446e-83,1.9067430722246261e-46,4.1838812483254542e-41,1.8199116074070069e-83,6.9275997191226887e-24,2.8831522375771391e-56,2.8830719537445215e-56,9.2273008493942653e-34,2.8077537700675672e-34,1.6921309579504758e-26,9.227122372123127e-34,2.0442609873861525e-43,1.8199116074068708e-83,4.0298979616970208e-50,6.3880908722783298e-48,2.2720686563017514e-59,6.2663935199128302e-70,9.5009048643651424e-42,4.1727964503766745e-80,2.9976213767640888e-32,2.2567166870592644e-59,1.6104236210064398e-81,1.1823378323347592e-41,3.5579721975166754e-92,2.5705389657853803e-86,1.7957633801247177e-95,3.4960945479878449e-57,5.3910137065399441e-43,3.6067236748331233e-59,7.1094108202700869e-42,1.1103661070838906e-51,1.2326690434572494e-35,1.4508860685290061e-51,9.8284213097505624e-53,4.1218857043405095e-45,4.4337497686179341e-46,7.4994183813246617e-62,3.8859752867567915e-46,2.4169340029433117e-50,1.7508575907962245e-66,1.1722068911699091e-51,6.5501433173302875e-38,1.620991071990042e-67,2.3045984072619925e-20,3.7878241107478613e-36,7.9472437867364375e-36,3.7878241107478306e-36,1.6099244280416513e-61,1.4464018188578477e-55,7.9893029874160756e-56,3.862047526708336e-93,9.8830289567467266e-98,2.3415493005398642e-44,1.0093798161027552e-53,2.5244367057418614e-53,6.0716221039015943e-73,1.9964633228388483e-45,2.9245324302388499e-80,7.084586909847987e-57,5.5206016033103881e-67,4.0100339813087042e-76,1.0736891478404673e-76,1.7971253005054467e-67,4.5776633384579734e-58,2.7076108096180958e-81,4.5777237601564742e-58,3.8768600404953011e-75,1.7322669106311339e-62,6.4541618532711064e-73,1.7992820972064769e-69,7.6008147039129759e-78,2.7901983085704578e-23,4.8214332787138895e-58,3.4350346072607208e-51,2.494640521275463e-62,1.3069558169253575e-78,1.0881655879084823e-77,3.8886971626620002e-84,5.4400377513526184e-87,1.8658331977962113e-91,8.5897171120904365e-45,2.7224380269906131e-45,2.7224380269906131e-45,1.8834907612289722e-87,7.4168726102349339e-90,6.2986721129862368e-93,6.889358723892584e-78,4.4400972529776546e-83,9.6575833080064636e-38,1.508287045961947e-47,6.7989195319578923e-43,1.5083191901264791e-47,6.3874642180785841e-48,1.5466211424619767e-91,3.2909033920392481e-99,3.2909033937428836e-99,1.0404069185115446e-109,9.6726064649461724e-109,6.3194940418460046e-109,2.9083861237435093e-94,5.1037629079688213e-59,3.853100808912482e-112,7.862165746900134e-68,9.0714447705878e-71,4.6294974328348926e-31
