Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877)
0.0,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.366913468379044e-24,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,0.99999999999999922,9.5,3.4642621071839026e-18,5.0810624495654672e-17,5.0809965470433084e-17,3.53404061062265e-31,3.5340862888132126e-31,6.1018409249293234e-16,7.6896923174629885e-28,1.7670304829610277e-31,8.2655397736603905e-46,3.2828394115151836e-50,1.7157833058751112e-34,1.919890996492588e-27,5.2243980861050711e-33,8.2655818198021732e-46,6.3491704317977878e-50,1.1887846181363488e-51,2.9024533012976053e-66,6.6510056290727387e-45,1.7259976966650286e-32,8.5486274787188535e-46,8.5486274787188878e-46,2.9729383356475223e-60,4.6608878588949031e-61,7.0888720797871552e-48,6.2170002480382377e-33,4.3241464003741737e-47,3.3896366459921394e-48,1.0543598527117965e-106,3.0593495467595909e-60,2.0804795848317206e-49,9.6218592405509689e-107,2.2382442308998577e-29,1.0639512771255572e-74,1.0639512763637747e-74,1.0511188750465516e-42,3.0993889417301711e-43,8.3401087786993074e-31,1.0510452282825843e-42,2.9719104854430712e-56,9.6218592405509653e-107,3.3724070802998748e-63,5.8840981448225776e-59,1.3099776430287878e-76,1.9868551552024594e-91,2.1537618041224577e-50,2.7447051675709283e-106,2.0308548948629029e-36,6.9615991062653397e-75,3.9985534380569734e-106,5.3486824642231342e-50,1.652927948472833e-121,2.8689417740636737e-111,2.549650246506636e-125,8.3552746615010377e-73,4.9881063650424815e-50,7.6298779133793513e-74,5.7423969911535903e-50,1.997035814811039e-64,1.1844837338437572e-39,1.9970214161382776e-64,1.653601604348876e-65,8.2385681179972102e-54,5.8185652437341575e-53,2.0750955958705345e-78,9.22845036726423e-54,2.3032956982558646e-56,9.6153632994643383e-86,1.5248546687263805e-63,8.1252374381145023e-47,8.3572082864902527e-87,6.5902522175511923e-22,2.9501342785135068e-45,3.6242090423357133e-41,2.9501342785135068e-45,1.7575327926684071e-75,2.6701900517493912e-68,1.9268653880651604e-68,6.8812872380610337e-122,9.9283091844029485e-124,3.1180421857795152e-53,2.8088279354698413e-65,1.9849562146925841e-66,2.1450755530783779e-90,2.2268376853598524e-54,2.703278014456014e-102,4.9615210256340354e-67,6.7419749676996103e-81,1.0036538527510071e-94,2.3446425627216664e-95,2.7148638274861794e-82,4.3830207169573365e-71,2.349558941375212e-103,4.3830207182188243e-71,6.7138801937574463e-92,3.5363300310916861e-73,1.6541795425182362e-87,1.1607145434867052e-82,3.5112253285743788e-92,7.6528936421411978e-29,1.0295476880662954e-73,2.1112161204828071e-64,7.9384110619002384e-80,1.7279144895951931e-96,7.5468226102734658e-99,1.900381790581608e-109,3.7590875425263187e-112,2.394908591530017e-121,2.0368450481045933e-49,6.0288941640654516e-50,6.0288941640654516e-50,1.3034021813524853e-112,9.0844912227398402e-115,8.7291328872191159e-123,1.8379325708493674e-96,2.6238960315385025e-109,4.1567308707616043e-49,1.4455880401544847e-63,1.752251316346863e-50,1.445588040890401e-63,3.3614698000206244e-63,5.9872597813211655e-108,6.1958141111861848e-120,7.2304243354967249e-112,3.0435832560632782e-133,4.3094417532766309e-134,2.1547053416164747e-134,4.4704690090929533e-119,3.9249386358140849e-71,1.3587452642897823e-137,4.8325776523336621e-85,1.3466281012673159e-87,2.8435578403751563e-41,1.5111146117798939e-89,1.2481824919402492e-101,4.3032403063924311e-104,7.2304242734928407e-112,4.5743495514083008e-123,1.5908119959483997e-137,1.8435464319686203e-138,1.2470148184348417e-138,2.8944861404951883e-90,3.6410961572758149e-60,7.9828809563466681e-139,1.1254548444165067e-150,2.6085142603907375e-64
3.827357711461323e-24,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,0.999999999999998,9.5,9.6999339001149228e-18,1.4226974858783117e-16,1.4226790331721124e-16,2.1345605288155638e-30,2.1345880262939329e-30,1.7085154589710533e-15,4.6445741597268729e-27,1.067286411704601e-30,9.8128452924717417e-45,3.897560123168265e-49,1.0363331167485954e-33,1.1596141618763371e-26,3.1555364440074253e-32,9.8128893713173618e-45,7.5377351327344449e-49,1.4113250986514799e-50,6.4929475309910788e-65,7.8960738828027319e-44,1.0425026087856202e-31,1.0148930542734476e-44,1.0148930542734553e-44,6.6503441391986915e-59,1.0426219704782435e-59,8.4159089330448497e-47,3.7550681497993944e-32,5.1336266064143156e-46,4.0241766260826868e-47,1.1235022413889208e-104,6.8436425620648797e-59,2.4699453630972938e-48,1.0252837677083575e-104,1.3518995154574678e-28,4.3904247341385975e-73,4.3904247284040895e-73,1.2478883284469021e-41,3.6795945515971179e-42,5.0374257022977344e-30,1.2478008950087401e-41,6.6480448794742154e-55,1.0252837677083567e-104,7.5439397422992984e-62,6.9859544960426948e-58,5.4058833166314414e-75,1.4957160935169027e-89,2.5569460138426859e-49,3.746661018844436e-104,1.2266363564970919e-35,1.5573570871886044e-73,5.4582271622980529e-104,6.3499558215167743e-49,4.0779233455617615e-119,3.9162502544420839e-109,6.2908293828148127e-123,3.4478274838159401e-71,5.9218798755462616e-49,3.1484904845908239e-72,6.8173737078969836e-49,4.4672892361979893e-63,7.15428175241578e-39,4.4672570269879123e-63,3.6990406448620726e-64,9.7808280696835445e-53,6.9078006572768689e-52,8.5629030116495258e-77,1.0956016275198637e-52,2.7345157433578827e-55,7.2382054923060868e-84,3.4110388997373122e-62,9.6462818859549085e-46,6.2910978021041784e-85,1.8452706209342648e-21,3.5023994154040193e-44,2.1890222616187173e-40,3.5023994154040193e-44,7.2525082798191268e-74,5.9731062551823877e-67,4.3103189372941208e-67,1.6976760480226671e-119,1.805475169361718e-121,3.701739682953983e-52,6.2733515534870533e-64,4.4402676534618536e-65,1.614759335259769e-88,2.6437017000591556e-53,3.6899611679478958e-100,1.1098724073501301e-65,2.7820948479540343e-79,7.5552556914991095e-93,1.7649883989123689e-93,1.1202961600306582e-80,9.804642018223829e-70,3.2071363763265593e-101,9.8046420234293957e-70,5.0540414313798535e-90,7.9107479110619932e-72,6.8261184657355534e-86,4.7897210637179348e-81,1.493321701006181e-90,4.6223477585292321e-28,4.248457362114322e-72,4.7227060128751542e-63,3.2758075511112898e-78,1.3007308990249748e-94,5.7479423446806242e-97,2.6243271376418702e-107,5.1911019649152884e-110,5.9769857610292214e-119,2.4181424410935147e-48,7.1575031515304802e-49,7.1575031515304802e-49,1.799929747454662e-110,1.2545203890897496e-112,2.1785342103501275e-120,1.3835497645334631e-94,3.5817504535714167e-107,4.9348708897514804e-48,3.2337226191892622e-62,2.0802727627587323e-49,3.2337226222260409e-62,7.5194734838298337e-62,4.6433519885636046e-106,8.7111272576179047e-118,9.8696355872336513e-110,7.7329706411612324e-131,1.0949195006046497e-131,5.4745580336893602e-132,4.7637668756625225e-117,8.7799307307703645e-70,3.4522259998808727e-135,1.9941766986376012e-83,5.5568991736713647e-86,3.3758718672078775e-40,6.2357483519976024e-88,9.3961424365923435e-100,5.8739018117928569e-102,9.8696355000095256e-110,1.1285041471094742e-120,7.0801436928917426e-135,8.2049756201636076e-136,5.5500235881178376e-136,2.1788969201772946e-88,8.1449864599276772e-59,3.5528990475813275e-136,9.0274599009745282e-148,5.8351420599012234e-63
8.748246197625882e-24,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,0.99999999999999545,9.5,2.2171277485976928e-17,3.251879967721764e-16,3.2518377901076187e-16,1.0276990095682913e-29,1.0277121545630229e-29,3.9051781918906618e-15,2.2361625258870761e-26,5.1385246443927707e-30,9.634302227051393e-44,3.8267235249326248e-48,4.9894978534852456e-33,5.5830430177226491e-26,1.5192549634392983e-31,9.6343331372491211e-44,7.4005930432262418e-48,1.3856473508997483e-49,1.2829235884500593e-63,7.7524121611466604e-43,5.019201301901037e-31,9.9642801891929874e-44,9.9642801891931388e-44,1.3139959339739943e-57,2.0600453168141803e-58,8.2627892959566666e-46,1.8079036721059653e-31,5.040225043935428e-45,3.9509604744469715e-46,2.5568282341379052e-102,1.352188444999935e-57,2.425007004033577e-47,2.3333059683434914e-102,6.5088142233660883e-28,1.7368083623090596e-71,1.7368083577749569e-71,1.2251841607283296e-40,3.6126477504033665e-41,2.4253036327907833e-29,1.2250983180603109e-40,1.3135416390280582e-53,2.3333059683434886e-102,1.4905553668001457e-60,6.8595996509749919e-57,2.1385589986631883e-73,1.1826431270061591e-87,2.5104247588494955e-48,5.9189341630238336e-102,5.9057260342597998e-35,3.0774004030731377e-72,8.6228476656902668e-102,6.2344242802708016e-48,1.287307122160163e-116,6.1868493862114933e-107,1.9859503831125543e-120,1.3639262652052462e-69,5.8141367758937833e-48,1.2455115251063379e-70,6.6933379328868899e-48,8.8266107276666692e-62,3.4444786980168764e-38,8.8265470878896124e-62,7.3086809725772081e-63,9.6028749983290427e-52,6.7821196478351365e-51,3.3873668662083526e-75,1.0756681745549078e-51,2.684855046091399e-54,5.7230314357539559e-82,6.7396380565921268e-61,9.4707767560849066e-45,4.9741818638906033e-83,4.2177614193722817e-21,3.4386765148889693e-43,1.0539199895823385e-39,3.4386765148889693e-43,2.8690201519351664e-72,1.1801842398607492e-65,8.5164558211327208e-66,5.3591749573745163e-117,8.2167445919095143e-119,3.6343899717339139e-51,1.2352555983367201e-62,8.7732206317380993e-64,1.2767416518803568e-86,2.5956020060552522e-52,5.829234281540002e-98,2.1929208474268385e-64,1.1005690549452998e-77,5.9737134949112653e-91,1.3955232552205794e-91,4.4317801997553522e-79,1.937232038384753e-68,5.0664894451679701e-99,1.937232040444024e-68,3.9960785888569564e-88,1.5630819739580643e-70,2.7004322558434642e-84,1.8947660208074545e-79,5.9846951572734562e-89,2.2254614691485812e-27,1.6806474830866731e-70,9.3312712374121777e-62,1.295876889530375e-76,1.0284488099537546e-92,4.5673952295487327e-95,4.1666958324310729e-105,8.2420150963103023e-108,1.8963276778425066e-116,2.3741465880203115e-47,7.0272790374858145e-48,7.0272790374858145e-48,2.8577838763985379e-108,1.9918267402849641e-110,6.9118697708125979e-118,1.0939311966012791e-92,5.6584102528746227e-105,4.8450855029079694e-47,6.3892909531823455e-61,2.0424241343082801e-48,6.3892909651955392e-61,1.4857212464286848e-60,3.7202202056014296e-104,1.39464154080957e-115,1.5592106593130259e-107,2.4740670440199372e-128,3.5030577296224537e-129,1.7515162379556779e-129,1.0842159423057937e-114,1.734766357913272e-68,1.1044964467954482e-132,7.8887646991586525e-82,2.1982545836107317e-84,3.3144510159962063e-39,2.4668801276538395e-86,7.4294868822481815e-98,9.2793252419337328e-100,1.5592106453309862e-107,3.5624664502587469e-118,4.467161622149152e-132,5.1768655823893793e-133,3.5017442372425179e-133,1.7227882771173974e-86,1.609312069698463e-57,2.2416740337948172e-133,1.1386436810242874e-144,1.1529257404732153e-61
1.8590023169954997e-23,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,0.99999999999999034,9.5,4.7113964657700802e-17,6.9102449314083551e-16,6.9101553039783996e-16,4.4882315754827507e-29,4.4882881584798083e-29,8.2985036575833447e-15,9.7659092428559898e-26,2.2441287133006755e-29,8.5214179255205542e-43,3.3847237584055205e-47,2.1790447984618246e-32,2.4382615654651934e-25,6.6349855693528511e-31,8.521423266171962e-43,6.5457407230039921e-47,1.2255893899138907e-48,2.2829155422390602e-62,6.8569207631377185e-42,2.1920170747636871e-30,8.8132929854563874e-43,8.8132929854566566e-43,2.3381855578011319e-56,3.6657405733928531e-57,7.3083435588665459e-45,7.8955903147651578e-31,4.458021972214264e-44,3.4945797962969727e-45,4.3209266822689346e-100,2.406147090641538e-56,2.1448912326809239e-46,3.9431839346503745e-100,2.8425701731490963e-27,6.1985456687400145e-70,6.1985456363321424e-70,1.0836615153635368e-39,3.1953460232037595e-40,1.0591938148380033e-28,1.0835855884958865e-39,2.3373771643241963e-52,3.9431839346503644e-100,2.6523636350784646e-59,6.0685690154536989e-56,7.6324393111540616e-72,8.4531218275918012e-86,2.2204422695032396e-47,8.4669263188849901e-100,2.5791857164743103e-34,5.4772323546826245e-71,1.2334824789990998e-99,5.5142776732573373e-47,3.6841445459009971e-114,8.8501741139532833e-105,5.683703049371299e-118,4.8677559598367442e-68,5.1425381313847508e-47,4.4451421634863767e-69,5.9201816019960513e-47,1.5706482184308673e-60,1.5042943419807746e-37,1.5706368941420459e-60,1.300540728934123e-61,8.4936341869125307e-51,5.9987080231312254e-50,1.2089039645021791e-73,9.5141631853130973e-51,2.3748862515028199e-53,4.0905835683970168e-80,1.1992825823965391e-59,8.3767947854576659e-44,3.555337206719222e-81,8.9627430165672133e-21,3.0414704354688949e-42,4.602745484497425e-39,3.0414704354688949e-42,1.0239329133655644e-70,2.1000715776625328e-64,1.5154549328262042e-64,1.5337424022142704e-114,2.7894470677059801e-116,3.2145767718289269e-50,2.1830199006086813e-61,1.5611477354189951e-62,9.1256154730748974e-85,2.2957805800981823e-51,8.3385295874328761e-96,3.9021854806831665e-63,3.9278527830011532e-76,4.2697606224477221e-89,9.9746167062819055e-90,1.5816708740759367e-77,3.4472008990037152e-67,7.2474479670301422e-97,3.4472009063531057e-67,2.8562298839846831e-86,2.7816049563583365e-69,9.6382788227007248e-83,6.7622853419122448e-78,2.1489221451420733e-87,9.7191749049964947e-27,5.9981114895156574e-69,1.6604498599064414e-60,4.6248925646838276e-75,7.3509220600521461e-91,3.2723093680289303e-93,5.9745197201336694e-103,1.1818017944925312e-105,5.4400153247105478e-114,2.0999057706880638e-46,6.215548727072275e-47,6.215548727072275e-47,4.097703990300485e-106,2.8560300614420362e-108,1.9828154129238819e-115,7.8189627789206525e-91,8.094251663150806e-103,4.2854232584116904e-46,1.1369401824530293e-59,1.8065010170471474e-47,1.1369401867404529e-59,2.6437615762006511e-59,2.6754924935299772e-102,2.0074017557286735e-113,2.2305436500289851e-105,7.1246630221258543e-126,1.0087885868485596e-126,5.0439065771928245e-127,1.8326011736344705e-112,3.0869240456952999e-67,3.1806595747960122e-130,2.8154440816288185e-80,7.845418274351325e-83,2.9315943853485085e-38,8.8046935633269963e-85,5.3106298690456181e-96,1.3273772221742143e-97,2.2305436298530078e-105,1.0195977396242866e-115,2.5574674815702617e-129,2.9637757717398207e-130,2.0047622569848637e-130,1.2313770241162099e-84,2.8636848427339935e-56,1.283367142277166e-130,1.3038609043408056e-141,2.0515697545514182e-60
3.827357711461323e-23,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,0.99999999999998002,9.5,9.6999339001148038e-17,1.4226974858780287e-15,1.4226790331719044e-15,1.8737483317449155e-28,1.8737712648475319e-28,1.7085154588382582e-14,4.0770748664290695e-25,9.3687956201208958e-29,7.1627428641919797e-42,2.8450762128239287e-46,9.0970830877537278e-32,1.017926206268015e-24,2.7699758652523757e-30,7.1627103454765373e-42,5.5020894634546734e-46,1.0301817295231416e-47,3.8504879886157228e-61,5.7636550616813457e-41,9.1512397877098854e-30,7.4081037950115602e-42,7.4081037950120177e-42,3.9436916990362051e-55,6.1828072726664563e-56,6.1431031214634916e-44,3.2962535312908064e-30,3.7472360829237366e-43,2.9374048827676539e-44,6.3267884645101079e-98,4.0583187579331976e-55,1.8029103203654815e-45,5.7736898738788712e-98,1.1867170911387535e-26,2.0943484807496798e-68,2.0943484588322209e-68,9.1088279911454081e-39,2.6858808663856961e-39,4.4219256739550899e-28,9.1081897800747035e-39,3.9423282256393939e-51,5.7736898738788445e-98,4.4735989479266148e-58,5.1032366980470374e-55,2.5788406526215631e-70,5.7168771870928369e-84,1.866415519127856e-46,1.145703575704934e-97,1.0767592652548912e-33,9.2420769856892188e-70,1.6690889155459368e-97,4.635082644470846e-46,9.9724159326111193e-112,1.1975628168944993e-102,1.5385065067230214e-115,1.6447047219567215e-66,4.3226131540529746e-46,1.5019130717112669e-67,4.9762693541752058e-46,2.6491277906227895e-59,6.2801327568324227e-37,2.649108690788977e-59,2.1935520303651546e-60,7.1394113139340607e-50,5.0422755421801807e-49,4.0844564269983613e-72,7.9972274234103333e-50,1.9965081399548581e-52,2.766463647876007e-78,2.0227653659511542e-58,7.0412007532840103e-43,2.4044762743450941e-79,1.8452706212232674e-20,2.5565391630536538e-41,1.9215556349027443e-38,2.5565391630536538e-41,3.4596378936707116e-69,3.5420668013800671e-63,2.5560265376169417e-63,4.1516061494371657e-112,8.1895113069053877e-114,2.7020454694815176e-49,3.6322008312435049e-60,2.6331038350294347e-61,6.1716581629332424e-83,1.9297419087291324e-50,1.1283242211188927e-93,6.5816061685871309e-62,1.3271326814803272e-74,2.8876411764771797e-87,6.745838107575096e-88,5.3441084080161393e-76,5.8142081447016842e-66,9.8068502327767575e-95,5.8142081695336143e-66,1.9316696535047027e-84,4.6922046173270068e-68,3.2569810026656217e-81,2.2848233818022145e-76,7.2830060206636635e-86,4.0575641905927182e-26,2.0266263081027794e-67,2.8005913851854396e-59,1.5626466650173721e-73,4.9714321488647688e-89,2.2156477793689164e-91,8.0938951285423243e-101,1.6010293616766161e-103,1.4742585586479804e-111,1.7650973289746316e-45,5.2245432197052671e-46,5.2245432197052671e-46,5.5513058741739514e-104,3.8691661418891173e-106,5.3734822758159732e-113,5.2879683133902633e-89,1.0952750412451467e-100,3.6021564647108738e-45,1.9176157801274922e-58,1.5184729546274901e-46,1.9176157946137269e-58,4.4590903184511703e-58,1.8150639262972442e-100,2.7248088547125104e-111,3.0186384337707805e-103,1.9345844792615768e-123,2.7391986857782174e-124,1.3695894734356968e-124,2.6842829398550413e-110,5.206548597367287e-66,8.6365554275186031e-128,9.5127491951593621e-79,2.6507920941011029e-81,2.464181717084918e-37,2.9752946785003196e-83,3.592045965890828e-94,1.7961342639610448e-95,3.0186384062466675e-103,2.7602368702582824e-113,1.3848448810486643e-126,1.6048570455391358e-127,1.0855601369585955e-127,8.327808776336416e-83,4.8300230519753571e-55,6.9493138423936256e-128,1.4121278630203621e-138,3.4602722546731025e-59
7.764068500392969e-23,0.23685630794235468,76.950000000000003,0.0,0.0,0.0,0.99999999999995937,9.5,1.9677008768804038e-16,2.8860434713519151e-15,2.886006038719665e-15,7.6548733241720063e-28,7.6549613812873331e-28,3.4658456447636559e-14,1.6656181144863828e-24,3.827458706856995e-28,5.872412692951592e-41,2.3325701267508519e-45,3.7164552718610136e-31,4.1585606934301938e-24,1.1316255230422513e-29,5.8723253445062148e-41,4.5109453238847453e-45,8.4460522282162841e-47,6.324451864512651e-60,4.7253926446007439e-40,3.7385800508774594e-29,6.0736110699238936e-41,6.073611069924643e-41,6.4775254559224242e-54,1.0155279510286431e-54,5.0364870888177181e-43,1.3466271215405972e-29,3.0722105381065294e-42,2.4082619930135148e-43,8.6513480665979739e-96,6.6658007453273791e-54,1.4781348077339387e-44,7.8950325283860194e-96,4.8481265331841528e-26,6.8857595450499511e-67,6.8857594008695901e-67,7.4679675184785332e-38,2.2020474080906275e-38,1.8065009214684962e-27,7.4674442744857471e-38,6.4752859479543318e-50,7.8950325283859446e-96,7.3478997045176843e-57,4.1876131762361996e-54,8.4786829199657163e-69,3.7607613545764421e-82,1.5302002065375104e-45,1.5076849595156487e-95,4.3989129364568169e-33,1.5193030595699041e-68,2.1964322250784626e-95,3.800120791742382e-45,2.6249099156646411e-109,1.5759289637778562e-100,4.0496311855886333e-113,5.4074292850917286e-65,3.5439394142494414e-45,4.9379615799990677e-66,4.0798462700777725e-45,4.3512003491872678e-58,2.5656391468488529e-36,4.3511689784231868e-58,3.6029157966617294e-59,5.8533207401978304e-49,4.1339621300594359e-48,1.3427768183978732e-70,6.55661020534367e-49,1.6373059358209878e-51,1.8198721901433489e-76,3.3223981872699777e-57,5.7728017829998023e-42,1.5817448051394945e-77,3.743263260866598e-20,2.096005264970893e-40,7.8501817596112719e-38,2.096005264970893e-40,1.1374532469142363e-67,5.8178196563315891e-62,4.1982493636380024e-62,1.0927735263119321e-109,2.2426470403168574e-111,2.2153001265583345e-48,5.8087202090790637e-59,4.3248809462111561e-60,4.059922879046301e-81,1.5821190068708053e-49,1.4848112352167393e-91,1.0810307895212913e-60,4.3633218973360961e-73,1.8995868161583845e-85,4.4376376242156101e-86,1.7570259223750896e-74,9.5498542547003271e-65,1.2905263518555205e-92,9.5498543363422774e-65,1.2707168177732338e-82,7.709001253794555e-67,1.0711031881730168e-79,7.5119993899431154e-75,2.3986001832208485e-84,1.6576473588239572e-25,6.663103900701655e-66,4.5999797598150707e-58,5.1376403161823584e-72,3.2703741188385188e-87,1.4583734759292357e-89,1.0657341267639827e-98,2.1080977828474281e-101,3.8827690987876167e-109,1.4471334328131835e-44,4.2833961846210693e-45,4.2833961846210693e-45,7.3094796052643423e-102,5.0945841400576711e-104,1.4152192511571226e-110,3.4786021801362112e-87,1.4413236907332838e-98,2.9532655027232521e-44,3.1496896237137087e-57,1.2449358703893902e-45,3.1496896713412785e-57,7.3240692374493706e-57,1.1960813689883456e-98,3.5919522291576515e-109,3.9733816202045452e-101,5.1010552877157886e-121,7.2226384088767285e-122,3.6112931952068621e-122,3.6731317836458127e-108,8.5517717054568529e-65,2.277261504600156e-125,3.1275837860356156e-77,8.7152413758653819e-80,2.0202850420495637e-36,9.7846675125313581e-82,2.3635788399402704e-92,2.3636117040120394e-93,3.9733815835582963e-101,7.2672650027681088e-111,7.2925346005862495e-124,8.4511093599018015e-125,5.7165137912414983e-125,5.4783107702138699e-81,7.9333273656287372e-54,3.6594792902938561e-125,1.4872800381661223e-135,5.6835075684627962e-58
1.5637490078256262e-22,0.2368563079423547,76.950000000000003,0.0,0.0,0.0,0.99999999999991818,9.5,3.9631158506181675e-16,5.8127354422976843e-15,5.8126600498137153e-15,3.094222188499197e-27,3.0942532292614867e-27,6.9805060156766454e-14,6.7326947271517134e-24,1.5471200049205376e-27,4.755572671613984e-40,1.8889776619109185e-44,1.502250641895044e-30,1.6809567216931688e-23,4.5742112954894032e-29,4.7554036458815895e-40,3.6530804118412837e-44,6.8398320731021444e-46,1.0252220019264172e-58,3.8267454771293088e-39,1.5111938313140284e-28,4.9185677134158704e-40,4.9185677134170841e-40,1.0500347893381004e-52,1.6462145704035784e-53,4.078677822949198e-42,5.4432821316436786e-29,2.4879557443452386e-41,1.9502729996912174e-42,1.1442236010550377e-93,1.080555025392291e-52,1.1970318902844179e-43,1.0441936309275353e-93,1.95969025928844e-25,2.233379575000953e-65,2.2333794814518195e-65,6.0477537151884897e-37,1.7832750825862748e-37,7.3021655574117551e-27,6.0473299786404665e-37,1.0496717558284874e-48,1.0441936309275151e-93,1.1911262060830921e-55,3.3971842648342102e-53,2.7500435312214081e-67,2.4401130310709266e-80,1.2391958001799544e-44,1.9566864918890446e-93,1.778110941477531e-32,2.4670352874254601e-67,2.8505486096723375e-93,3.0774363417874664e-44,6.8136257995414829e-107,2.0452541508205365e-98,1.0511880250827648e-110,1.7538867264956943e-63,2.8699740031144035e-44,1.6016160016414019e-64,3.3039652866571682e-44,7.0534832663321443e-57,1.0370723641944326e-35,7.0534324154691528e-57,5.8404817664494803e-58,4.7401708929543004e-48,3.3477897117084358e-47,4.3545962084516742e-69,5.3097129221226776e-48,1.326658319110822e-50,1.1807951696738878e-74,5.3857506324850464e-56,4.6749645441913888e-41,1.0262899975956346e-75,7.5392485421942099e-20,1.697399405384639e-39,3.1731689831619066e-37,1.697399405384639e-39,3.6893023405271512e-66,9.4308206243132711e-61,6.8054397127883669e-61,2.8365734823832517e-107,5.9361938873405712e-109,1.7940074779701531e-47,8.9443071063983761e-58,7.0108183546614367e-59,2.6342164856521033e-79,1.281240990968174e-48,1.9269985874951421e-89,1.752397494587483e-59,1.4152329984677081e-71,1.232516739167e-83,2.8792906989118286e-84,5.698871462857076e-73,1.5480725012345682e-63,1.6748542833148622e-90,1.5480725277149385e-63,8.2448442737403824e-81,1.2503240680915412e-65,3.4759079918983666e-78,2.4364989959203643e-73,7.7895003874285667e-83,6.7004755939510319e-25,2.1611617780969244e-64,7.4567654172400134e-57,1.6663813010539365e-70,2.1219303119295116e-85,9.465165704512765e-88,1.3835210416617662e-96,2.7367048202374828e-99,1.0081662833679512e-106,1.1719261730862784e-43,3.4688052840430931e-44,3.4688052840430931e-44,9.4890635923916355e-100,6.6137192642184826e-102,3.6746360557201074e-108,2.2570357822445715e-85,1.8705622672088627e-96,2.3916309724029823e-43,5.1057824362974944e-56,1.0081813448442398e-44,5.1057825907763668e-56,1.1872631848123715e-55,7.7703136938050575e-97,4.6675223741158797e-107,5.1593386854011239e-99,1.325775165146825e-118,1.8771792104832894e-119,9.3858285279513594e-120,4.8649513130861038e-106,1.3862790455387401e-63,5.9186515316958365e-123,1.0144242893869013e-75,2.8267786317574021e-78,1.6360791915691137e-35,3.1752873560841325e-80,1.5343635064716093e-90,3.0675120894465304e-91,5.1593386368385287e-99,1.8873721761528285e-108,3.7879692290447393e-121,4.3897689862923393e-122,2.9693350162320152e-122,3.5545149439918382e-79,1.2860265527076294e-52,1.9008473313493755e-122,1.5450992688278926e-132,9.2132106861979511e-57
