Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364)
0.0,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.092017447880957e-21,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,4.0130294897545526e-17,3.9183463895774692e-16,3.9183443533232919e-16,1.7411390651354405e-27,1.7411251601281626e-27,7.9504404940335053e-17,6.1750700137699756e-26,1.1318499165518547e-27,5.3094145997531832e-40,1.1767673393777464e-44,1.2502704706268447e-31,7.8998184027900595e-26,3.4259104647799841e-30,6.9026481457009429e-40,7.5389042335680834e-45,1.0034744537546794e-47,1.6607476450210703e-60,3.1702204214080097e-42,7.4010089896465056e-31,3.4509516502361432e-42,3.4509516502473961e-42,9.9683869855355606e-54,1.2836387903635125e-54,1.2345870010463246e-48,4.0205718656636739e-31,2.3227573331069015e-42,1.495518491447475e-43,1.3807850853644448e-96,4.5070745193877477e-54,7.2110880127613807e-47,1.3081968049011285e-96,8.2996944599922364e-28,1.0013721884908074e-65,1.0013717419778106e-65,1.6567788032992577e-39,5.0389069811250929e-40,2.1330699819452766e-30,1.656745909886717e-39,5.7705574727448879e-51,1.3081968049011268e-96,9.8182307041157047e-58,1.4288464564084973e-55,8.335081846994274e-69,3.7285836636999226e-81,1.6134691524619339e-47,3.7264514349561528e-93,3.560366206365722e-36,7.4515922613779091e-69,1.6457542035124954e-94,2.0408359019183094e-47,5.4672414438976013e-107,2.4139312277415224e-99,2.5185619716246026e-110,1.6815279442849945e-66,9.8651705421390927e-49,1.8087840228482319e-68,1.2400995044053568e-47,2.7552270669039701e-59,1.4724557901231458e-39,3.5821399577340783e-59,2.4350489472407302e-60,6.5429428010891109e-51,8.159850507548098e-52,3.0381021800536947e-71,6.9170174015367707e-52,2.1095099355360351e-56,1.4048741059893517e-77,3.2285845689362473e-59,1.1008286650639203e-43,1.2993946639309961e-78,2.0362654954780969e-22,6.3122352207924857e-42,8.3273670113025227e-40,6.3122352207924844e-42,8.3348608986278142e-71,3.5942760145041679e-63,1.9951911461093889e-63,6.5070821961425888e-108,1.2782484595660035e-112,3.6941834253008784e-50,1.0555574688345779e-60,6.1710155371321942e-61,5.2707574312580866e-84,3.1373039810846254e-51,4.093772690266197e-93,2.1083661457624262e-64,2.6807647896917336e-76,2.8999629232691715e-87,7.7436323518612716e-88,7.8459229317701238e-77,1.0483873391639932e-65,3.786407886143332e-94,1.0483875568303886e-65,3.4708909825494592e-86,2.1887963731907698e-70,1.3349242171843885e-82,9.0175930001745e-79,1.4798359015222358e-87,3.3326378008266825e-27,2.3157417310448561e-67,8.3474747281059365e-59,9.0337403177190979e-72,9.75493465910693e-90,6.111740400682301e-89,3.5946533041943248e-97,5.0471003979662382e-100,2.7919504383385188e-106,1.8610460537679288e-50,5.9055812976879741e-51,5.9055812976879741e-51,1.7499585012845933e-100,6.9609249418557571e-103,9.4367007307458609e-108,4.9857749778365629e-89,3.9570958467027266e-96,1.365187741718554e-43,3.0331436083652576e-55,1.1978987531268903e-48,3.0331446263299102e-55,1.4194035285441128e-55
3.0576488540666794e-21,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,0.99999999999999745,9.5,1.1236482571312716e-16,1.0971369890723805e-15,1.0971364189248752e-15,1.051647995323963e-26,1.0516309597379205e-26,2.226123333539588e-16,3.7297422816206923e-25,6.8363734903818095e-27,6.3032331345543679e-39,1.397058481084855e-43,7.5516336425481304e-31,4.7714903067184627e-25,2.0692499207124554e-29,8.1944171781121278e-39,8.9501854179795523e-44,1.1913248714875615e-46,3.7150267876162977e-59,3.763685678105121e-41,4.4702094297068763e-30,4.0969697991152906e-41,4.0969697991404604e-41,2.2298882829619156e-52,2.8714486253562855e-53,1.4657016822319294e-47,2.4284254025818618e-30,2.7575774856395437e-41,1.7754795481136535e-42,1.4713336573602176e-94,1.0082145390101642e-52,8.5610036657664061e-46,1.3939852116770177e-94,5.0130154448349542e-27,4.1321897582498523e-64,4.1321863970136617e-64,1.9669277889115389e-38,5.9821903485755893e-39,1.2883742645467911e-29,1.9668887378528959e-38,1.2908506204318774e-49,1.3939852116770143e-94,2.1962989281962343e-56,3.1863769927886958e-54,3.4394955269380113e-67,2.8067852516790392e-79,1.9155105742695828e-46,5.0865888073636915e-91,2.1504611886148927e-35,3.0656314243984e-67,2.2464468026482807e-92,2.4228803823918888e-46,1.3487638687603713e-104,3.2950048571515488e-97,6.2132740538682466e-108,6.9388721239396499e-65,1.1711930342689926e-47,7.4639978883348607e-67,1.4722461316043336e-46,6.1633327205366887e-58,8.8936329722464069e-39,8.0131037769528396e-58,5.4471070924567553e-59,7.7677816933144368e-50,9.6873747215883639e-51,1.2536454926932226e-69,8.2118827298214879e-51,2.545732213652441e-55,1.0575541572564617e-75,7.2222145178264359e-58,1.3069037310704341e-42,9.7815186649191876e-77,5.7015434081809414e-22,7.4938856034635088e-41,5.0297296908916714e-39,7.4938856034635078e-41,3.4394036770693452e-69,8.0400931098874647e-62,4.4630769423997771e-62,1.6052915774546066e-105,2.3884084069916682e-110,4.3857345622898087e-49,2.2620091948778304e-59,1.3804314026412192e-59,3.9676946215111068e-82,3.7246072862982316e-50,5.5879795269999839e-91,4.7163307333392846e-63,1.1062250973175817e-74,2.183019706791581e-85,5.8292131270431947e-86,3.2376420662981829e-75,2.3451997195534486e-64,5.1684280860508277e-92,2.3452006177594624e-64,2.6128000904516845e-84,4.9734251440645828e-69,5.5933250097972072e-81,3.7211350114020577e-77,6.2015318859471706e-86,2.0129128451847283e-26,9.5559730650942908e-66,1.8672967067591151e-57,3.7277975904429261e-70,7.3432713488813318e-88,4.60314804129887e-87,4.9092061269794977e-95,6.8929401161117022e-98,6.8912429637391852e-104,2.2094338691375899e-49,7.0111060979115897e-50,7.0111060979115897e-50,2.3899128825111956e-98,9.5066164742211617e-101,2.3292174758399872e-105,3.7531669568897915e-87,5.4014173523806056e-94,1.6207508857454219e-42,6.7850173473144588e-54,1.4221453974129081e-47,6.785021547970943e-54,3.1751489149235045e-54
6.988911666438124e-21,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,0.99999999999999423,9.5,2.5683388734428932e-16,2.5077416892644039e-15,2.507740386087382e-15,5.0632324011462095e-26,5.0630624130760876e-26,5.0882818826528862e-16,1.7957103499597497e-24,3.2914195489457022e-26,6.1883316459783711e-38,1.3716404309526812e-42,3.6357865285258269e-30,2.2972671786812494e-24,9.9625476313603653e-29,8.0444660386571728e-38,8.7873415415003185e-43,1.1696498232654675e-45,7.3402675539836131e-58,3.6952089040027254e-40,2.1522134141297838e-29,4.0224292433755636e-40,4.0224292434252971e-40,4.4058834262611068e-51,5.6734985896686591e-52,1.4390345916477671e-46,1.1691822921164996e-29,2.7074058847719974e-40,1.7431763383395298e-41,3.3484111541990759e-92,1.992062018819113e-51,8.4052441164244659e-45,3.1723841891463337e-92,2.4135511354652091e-26,1.6346526366412424e-62,1.6346499790167246e-62,1.9311413533930602e-37,5.8733499170094324e-38,6.2029674392745258e-29,1.9311030128336505e-37,2.5505032817806751e-48,3.1723841891463187e-92,4.3395165421295744e-55,6.2846199094603391e-53,1.3606303510484584e-65,2.2192409078657817e-77,1.8806596331566306e-45,8.0355644120161971e-89,1.0353544927661464e-34,1.2105558726800734e-65,3.5488357059304877e-90,2.3787983261428419e-45,4.2576469297540553e-102,5.2053006107070321e-95,1.9613464454180116e-105,2.7449487893991743e-63,1.1498842396610759e-46,2.9526833135204413e-65,1.4454599822551942e-45,1.2177706763035558e-56,4.2819014375320132e-38,1.5832542640760795e-56,1.0762565696212897e-57,7.6264541285199457e-49,9.5111223685825616e-50,4.9589832216250149e-68,8.0624744624541399e-50,2.586943033731879e-54,8.36176265187988e-74,1.4269878755662767e-56,1.2831257057088217e-41,7.733952622341164e-75,1.3032099316955703e-21,7.3575412163055982e-40,2.4215983509635471e-38,7.3575412163055949e-40,1.3605938819879317e-67,1.5885183500845164e-60,8.8179167648483725e-61,5.0674277877976212e-103,1.0854958712363184e-107,4.3059401998523095e-48,4.0924567314447127e-58,2.7274994444001675e-58,3.1371368061590984e-80,3.6568415202113751e-49,8.8276380337005983e-89,9.3186747590066948e-62,4.3761164811869891e-73,1.7260480427105251e-83,4.6089834934942515e-84,1.2807790041997444e-73,4.6337158885560517e-63,8.164849590861589e-90,4.6337194417656877e-63,2.0658624530899275e-82,1.016036858703126e-67,2.2867462413749841e-79,1.47204401448043e-75,2.5355881672524024e-84,9.6913049270873681e-26,3.7802478887113972e-64,3.6894636260651821e-56,1.4746790902180337e-68,5.8061038857878768e-86,3.6403771227475652e-85,7.7570786325725589e-93,1.0892059077227907e-95,2.1758504738679889e-101,2.1692352619952425e-48,6.8835455026040266e-49,6.8835455026040266e-49,3.7763230288518961e-96,1.5021854397007844e-98,7.3543031029649009e-103,2.9675162555532925e-85,8.5329163994445363e-92,1.5912628279563247e-41,1.3406035429538521e-52,1.3962707795167429e-46,1.3406052046890203e-52,6.2735591876390952e-53
1.4851437291181015e-20,0.23546222741302025,76.950000000000003,0.0,0.0,0.0,0.99999999999998768,9.5,5.4577201060660872e-16,5.3289510894994817e-15,5.3289483203220535e-15,2.2112466124454367e-25,2.2110950867392545e-25,1.0812598904242793e-15,7.8423388136940985e-24,1.4374493853541967e-25,5.4731178984543788e-37,1.2132004796876955e-41,1.5878434976371458e-29,1.0032769238759013e-23,4.3509062900434287e-28,7.1137073403410042e-37,7.7722977190400834e-42,1.034542022777847e-44,1.3061614271573472e-56,3.2683704053548544e-39,9.3992814162370586e-29,3.5577931130341173e-39,3.5577931131226141e-39,7.8400339636818816e-50,1.0095687557979022e-50,1.272809779377879e-45,5.1061262030683979e-29,2.3946697684753403e-39,1.5418197118302306e-40,5.6586668220804472e-90,3.5447678856035038e-50,7.4343431480109907e-44,5.3611890330453875e-90,1.0540611824684648e-25,5.8339552922129746e-61,5.833936296679612e-61,1.7080726336110401e-36,5.194911414861778e-37,2.7089988065740875e-28,1.7080387218231673e-36,4.5384842553583512e-47,5.3611890330453361e-90,7.7219377129689494e-54,1.1173312119666113e-51,4.855993213547171e-64,1.5862206520533009e-75,1.663422134420855e-44,1.1494613243657183e-86,4.5216650816194102e-34,4.3164997752030825e-64,5.0764939229971571e-88,2.104020179062107e-44,1.2184839811211909e-99,7.4460130652034376e-93,5.6131226617916681e-103,9.7965271228120589e-62,1.0170595408779965e-45,1.053791684026063e-63,1.2784929848943983e-44,2.1669578238022773e-55,1.8700188533054315e-37,2.8173163345704214e-55,1.9151410606060941e-56,6.7455123093088369e-48,8.4124807749292124e-49,1.7696012995502247e-66,7.1311661166567625e-49,2.443826679471567e-53,5.9766382037326414e-72,2.5392486507526927e-55,1.1349099293260356e-40,5.5279058570914252e-73,2.769321146798151e-21,6.5076616934229722e-39,1.0575756353051171e-37,6.507661693422967e-39,4.8558628560915095e-66,2.8264384452735786e-59,1.5689684888340899e-59,1.4502323534523464e-100,3.6787630380491387e-105,3.8085553428110234e-47,6.2239577312930673e-57,4.8534381565508484e-57,2.2422941765235088e-78,3.2344349120431837e-48,1.2627648184039477e-86,1.6582083837449603e-60,1.5618048927488233e-71,1.2337069713912305e-81,3.2943086155250478e-82,4.5710092909383897e-72,8.2454371272932923e-62,1.1679550945694778e-87,8.2454498084172091e-62,1.4765920803046804e-80,1.9272922002856116e-66,8.6918081344138352e-78,5.2536205939675784e-74,9.637984839096253e-83,4.2324440160805778e-25,1.349143602085886e-62,6.5652033949992992e-55,5.2630208791995949e-67,4.1499603343823374e-84,2.6022626218752998e-83,1.1097419657088296e-90,1.5583714089298654e-93,6.2276645989711415e-99,1.9186640012116089e-47,6.0884179729041415e-48,6.0884179729041415e-48,5.4024808239476338e-94,2.14915972164009e-96,2.1049301724358063e-100,2.1210565325865083e-83,1.2206059067485149e-89,1.4074539462414362e-40,2.3855268438169881e-51,1.234985683554968e-45,2.3855327744119871e-51,1.1163463344042893e-51
3.05764885406668e-20,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,0.99999999999997469,9.5,1.1236482571312288e-15,1.0971369889373806e-14,1.0971364188430028e-14,9.2315193208589489e-25,9.2302408780821782e-25,2.2261232640875871e-15,3.2740220278864541e-23,6.0010681795580538e-25,4.5998271325754623e-36,1.0197681250464461e-40,6.6289340347329885e-29,4.1884835976533734e-23,1.8164177282219183e-27,5.9769244055717989e-36,6.5330738481009256e-41,8.6959490591447346e-44,2.2030321256808052e-55,2.7472622205498247e-38,3.9240149657579746e-28,2.99053948433604e-38,2.990539484485303e-38,1.322336256908046e-48,1.7027852519672318e-49,1.0698732778140644e-44,2.1317071434828595e-28,2.0128641018760092e-38,1.2959923381313447e-39,8.2855347015831077e-88,5.9787690134368651e-49,6.2490132229873835e-43,7.8499616909292922e-88,4.4004978771329464e-25,1.9711590318418549e-59,1.9711461852284384e-59,1.435737927297257e-35,4.3666359380075097e-36,1.1309536409806157e-27,1.4357094224008076e-35,7.6548168472334624e-46,7.8499616909291404e-88,1.3024176229426548e-52,1.8837201498462972e-50,1.6407303327991886e-62,1.0727617806074569e-73,1.3982065102861425e-43,1.5553881807079144e-84,1.8877061621965624e-33,1.4577934749176125e-62,6.8692338577081672e-86,1.7685557349107205e-43,3.2982341377089733e-97,1.0075537619744284e-90,1.5193793218337282e-100,3.310025013607341e-60,8.5489974734512719e-45,3.5605238134008549e-62,1.0746503886219977e-43,3.6548909996956743e-54,7.806960597874279e-37,4.7518156663912259e-54,3.230165318695779e-55,5.6700095427025691e-47,7.071198242943906e-48,5.9775655500076087e-65,5.99417271873451e-48,2.3161218214166774e-52,4.042003172298069e-70,4.2828138921377576e-54,9.5395979812245381e-40,3.7385252843247643e-71,5.7015437103938266e-21,5.4700814482143105e-38,4.4151702131785721e-37,5.4700814482143022e-38,1.6406862672366372e-64,4.7663746678636449e-58,2.6458470109146462e-58,3.9255356916165082e-98,1.0789900563116281e-102,3.2013202472158771e-46,8.1226929427943121e-56,8.1860282044461378e-56,1.5164645874621908e-76,2.7187374326075342e-47,1.7087042351721765e-84,2.7968108075727605e-59,5.2769857771065084e-70,8.3435662634125616e-80,2.2279424219401128e-80,1.5444407290941057e-70,1.3907091973860766e-60,1.5804129073604385e-85,1.3907134820317188e-60,9.9861991241390522e-79,3.653299515661611e-65,3.2953938602948606e-76,1.775079705896774e-72,3.6541949920942058e-81,1.7669591701340901e-24,4.5584511877209189e-61,1.1073175114960297e-53,1.7782530698043524e-65,2.8066202541827864e-82,1.7600007701481362e-81,1.5017185073458035e-88,2.1091711713731337e-91,1.6858116229115541e-96,1.6127526638243755e-46,5.1176820423677551e-47,5.1176820423677551e-47,7.3107228550912199e-92,2.908558973979073e-94,5.6979879070461811e-98,1.434471555012955e-81,1.6516571375444601e-87,1.1830498395264121e-39,4.0235210266022904e-50,1.0380798659221482e-44,4.0235410646086904e-50,1.8828812496435464e-50
6.202659103963836e-20,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,0.99999999999994871,9.5,2.2794007501803933e-15,2.2256207486739481e-14,2.2256195923200498e-14,3.7713768585384939e-24,3.770326878031026e-24,4.5158498887955272e-15,1.3375447861717928e-22,2.4516321272081648e-24,3.7701371834528267e-35,8.3606752990144718e-40,2.7081358497473902e-28,1.7111321641362727e-22,7.420659101401339e-27,4.8960258347619863e-35,5.3561911040414023e-40,7.1294644247604158e-43,3.6184866538461012e-54,2.252371486646955e-37,1.6030881507255205e-27,2.4518249495756038e-37,2.451824949820769e-37,2.1719410643747128e-47,2.796829835762325e-48,8.7714669593131043e-44,8.7087189785097509e-28,1.6502673925995122e-37,1.062532768081151e-38,1.1329767859522606e-85,9.8201455983623204e-48,5.1233183507558103e-42,1.0734158611086415e-85,1.7977469125089892e-24,6.4807224867757723e-58,6.4806379784484861e-58,1.1771046302604097e-34,3.5800317611728083e-35,4.6203143665101397e-27,1.1770812602316444e-34,1.2573058973465133e-44,1.0734158611085997e-85,2.1392247299073672e-51,3.0933439714361718e-49,5.3943620320210902e-61,7.056984877966134e-72,1.1463341364827423e-42,2.04680327101523e-82,7.7118956140928819e-33,4.7918330322918998e-61,9.0395249908716565e-84,1.4499688393169331e-42,8.681494057446215e-95,1.3258840444509892e-88,3.9992560646924076e-98,1.0882637471392098e-58,7.0089833386405714e-44,1.1706222525313748e-60,8.8106331596681884e-43,6.0031691155277354e-53,3.1893981384880801e-36,7.804871108357206e-53,5.3055562259728128e-54,4.6486163892149362e-46,5.7973976123219592e-47,1.9642958982744405e-63,4.9143815244821858e-47,2.3284522977369409e-51,2.6589645111574861e-68,7.0345343440760012e-53,7.8211325363428754e-39,2.4593266401573884e-69,1.1565989371147213e-20,4.4847027330059134e-37,1.8037411935712254e-36,4.4847027330058992e-37,5.3942171973869175e-63,7.8260695709165466e-57,4.3443416948875155e-57,1.0332639681623602e-95,2.9532594190630217e-100,2.6246357527243791e-45,9.1659972115815185e-55,1.3445560664552784e-54,9.9758099151404611e-75,2.228985205976358e-46,2.2485585502615368e-82,4.5937701482710369e-58,1.7349574896542281e-68,5.4886766272792238e-78,1.4656148224815113e-78,5.0777832113685232e-69,2.2842299327645941e-59,2.0797343902887537e-83,2.284244019613668e-59,6.5692549848760358e-77,7.3233170330435701e-64,1.3192799195434899e-74,5.8360740041259854e-71,1.4629401091554943e-79,7.2185811311237738e-24,1.4987189372606186e-59,1.8187723373675764e-52,5.8464890496217018e-64,1.8462886400899222e-80,1.1578138273095367e-79,1.9762218408812025e-86,2.7765635197113763e-89,4.4374342389772575e-94,1.3222320109273679e-45,4.1957847412288846e-46,4.1957847412288846e-46,9.620742870040326e-90,3.8283385742383486e-92,1.4998382021083564e-95,9.4364329512547683e-80,2.1734877980109086e-85,9.6993572259259408e-39,6.6085840290381594e-49,8.5108056832432174e-44,6.6086499087398466e-49,3.0926380672531596e-49
1.2492679603758149e-19,0.2354622274130203,76.950000000000003,0.0,0.0,0.0,0.99999999999989664,9.5,4.5909057362784204e-15,4.4825882671941773e-14,4.4825859386959546e-14,1.5244508244676528e-23,1.5235999505689842e-23,9.0953026477368878e-15,5.4065695498304678e-22,9.9098887641421265e-24,3.0514086274731051e-34,6.7706916720854623e-39,1.0946718096469437e-27,6.9166693706253974e-22,2.9995490541937734e-26,3.9581140044043386e-34,4.3375540020885962e-39,5.7736251333356824e-42,5.8657219664902866e-53,1.8240287223308023e-36,6.4799386150184018e-27,1.9855514112621852e-36,1.9855514116596076e-36,3.5208093852326601e-46,4.5337815131250574e-47,7.1033604483518781e-43,3.5202032401121839e-27,1.3364289800665634e-36,8.604665005600217e-38,1.498470258226066e-83,1.591887770443483e-46,4.1489956444546552e-41,1.4196952334114812e-83,7.2667800106281625e-24,2.1019956817108265e-56,2.1019408511050488e-56,9.5324974090875283e-34,2.8992022118758307e-34,1.8676047146762747e-26,9.5323081526575748e-34,2.0381468187965577e-43,1.4196952334113717e-83,3.4677750618822751e-50,5.0139004640097334e-48,1.7496481512725308e-59,4.5788119378796649e-70,9.2833104495357812e-42,2.6563554865796954e-80,3.1172715083364911e-32,1.5540457407334831e-59,1.1731558253775208e-81,1.1742223529052744e-41,2.2535011965695962e-92,1.7207415724165922e-86,1.0381080030995855e-95,3.5297569998956913e-57,5.6760543241967017e-43,3.7968847121965551e-59,7.135079159462276e-42,9.731394772084288e-52,1.2892057211846557e-35,1.2652031128841876e-51,8.6005352432869713e-53,3.7645700731727147e-45,4.6948862452060894e-46,6.3646901937462562e-62,3.9797880282838614e-46,2.5813879921640771e-50,1.7252266600578262e-66,1.1403282226744585e-51,6.3337457864632648e-38,1.5956948240219168e-67,2.3294882826901987e-20,3.631827693963078e-36,7.2910110903630833e-36,3.6318276939630559e-36,1.7496012308413637e-61,1.2677602216318719e-55,7.0376040359299187e-56,2.6820899277233231e-93,7.815166921273088e-98,2.12549807853393e-44,9.1163728104722053e-54,2.1795783830651181e-53,6.4726449902135511e-73,1.8050900093787304e-45,2.9181948942603143e-80,7.4466993645944479e-57,5.6272931585343863e-67,3.5612407380784156e-76,9.509407492648318e-77,1.6469668115796618e-67,3.7027894420368161e-58,2.6990937350925275e-81,3.7028351315613825e-58,4.2623563211334993e-75,1.6159973763127451e-62,5.808854914309647e-73,1.8929168057867123e-69,6.4414566132193409e-78,2.9178468098538931e-23,4.8610584277725859e-58,2.9483083340203901e-51,1.8962830422229883e-62,1.1979351844555465e-78,7.5123418001540259e-78,2.564769849427048e-84,3.6059310004239569e-87,1.1518552016905686e-91,1.0707776643618027e-44,3.3978549515966688e-45,3.3978549515966688e-45,1.2486006697408162e-87,4.9704258781663676e-90,3.8932327916673589e-93,6.1226795785678498e-78,2.8207675450601972e-83,7.854790748481079e-38,1.0712600630661163e-47,6.8922707126829356e-43,1.0712814304190599e-47,5.0132994506674502e-48
2.5072720603346773e-19,0.23546222741302025,76.950000000000003,0.0,0.0,0.0,0.99999999999979261,9.5,9.2139157084732666e-15,8.996523300425268e-14,8.9965186291350039e-14,6.1297497103111694e-23,6.1229015248090642e-23,1.8254206203722964e-14,2.1739575709306049e-21,3.9847224646004501e-23,2.4532327720465274e-33,5.4496417355253118e-38,4.4016271996646878e-27,2.7811619928878242e-21,1.2061054816134714e-25,3.1749189495914674e-33,3.4911950662131182e-38,4.6471157986343482e-41,9.4465616489681111e-52,1.4681368348563718e-35,2.6055548157193552e-26,1.5981445136312862e-35,1.5981445142713235e-35,5.6701527989426801e-45,7.3015147970215062e-46,5.7174010008141528e-42,1.4154580703945903e-26,1.0756737616689782e-35,6.9257816484489568e-37,1.9495508856136982e-81,2.5636856994164788e-45,3.3394720261578214e-40,1.8470624187665376e-81,2.9219399241592071e-23,6.7717874223039072e-55,6.7714341125124058e-55,7.6725814980883859e-33,2.3335296387504698e-33,7.5095546101338169e-26,7.6724291682451416e-33,3.2823719047281992e-42,1.8470624187662521e-81,5.5847435086115362e-49,8.0742948053809514e-47,5.6367229690752344e-58,2.9505677705041317e-68,7.4720149218887592e-41,3.4236738409801437e-78,1.2534411620521893e-31,5.0062853657525595e-58,1.5120351669115227e-79,9.4511629474708778e-41,5.8090575864925166e-90,2.2177974106412591e-84,2.676026644185432e-93,1.1371579922771484e-55,4.5685789393465968e-42,1.223216662037138e-57,5.7429324384278333e-41,1.5672107869515382e-50,5.1838394996879111e-35,2.0375701993853424e-50,1.3850896769996097e-51,3.0300535013302196e-44,3.778858290498347e-45,2.046322322876944e-60,3.2032707139962877e-45,3.1977256205057227e-49,1.1117290455104829e-64,1.8364630992136763e-50,5.097933344631873e-37,1.0282592678241965e-65,4.6752678275402432e-20,2.9232095168334431e-35,2.9316841297650152e-35,2.9232095168334067e-35,5.6365722164458512e-60,2.0388621037116929e-54,1.1318539779351035e-54,6.9138297810220006e-91,2.033972417817733e-95,1.7107857642362811e-43,8.2661950846237901e-53,3.5101278773887915e-52,4.1709461649168871e-71,1.4528934775985342e-44,3.7611485729708638e-78,1.1992679742441004e-55,1.8129075322835992e-65,2.2948497761018025e-74,6.1278232322076998e-75,5.3059229592155172e-66,5.963081011538001e-57,3.4787575793398545e-79,5.9632282010621507e-57,2.7466452560865529e-73,3.9838354051590566e-61,2.8570888119700017e-71,6.0982848724096885e-68,3.1682602668047975e-76,1.1732380103559602e-22,1.5660543890777948e-56,4.7481596772017962e-50,6.1090532445964353e-61,7.7194492987811996e-77,4.8408946850883511e-76,3.3056074899465461e-82,4.6538658425857584e-85,2.9692207446743789e-89,8.6185486003147933e-44,2.7348887647988111e-44,2.7348887647988111e-44,1.6092775394786449e-85,6.4111715857778947e-88,1.0035868867980128e-90,3.9454308014108133e-76,3.6355781847659087e-81,6.3222186142902107e-37,1.7251672570284232e-46,5.5474984603475268e-42,1.7252360911272711e-46,8.0737638042797529e-47
