Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077),S(11922),S(2076),S(3464),S(3463),S(9222),S(12085),S(9698),S(3108),C5H6(9685),S(12412),S(3515),S(2491),S(11890),S(12849),S(10608),S(15307),S(8995),S(685),C5H7O(680),S(17367),S(3086),S(18776)
0.0,0.2380167126536059,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5944416575587588e-20,0.2380167126536059,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,6.8537460877862499e-17,4.9383056502770753e-16,4.9383052207887556e-16,4.4880929876148246e-26,4.4877511182414135e-26,8.0873257432004006e-18,1.2698254747192232e-25,3.421843139193042e-26,1.0659967754893896e-37,1.857483225914059e-42,9.7743847966439707e-31,1.0897699125835914e-25,2.8235252329621169e-29,1.6252404622001351e-37,5.2414057969763141e-43,1.339823031152943e-46,1.2088300825395877e-58,7.4690062749330895e-42,1.0300504102302885e-30,3.1287501678044948e-41,3.1287501680464572e-41,2.1679685803981527e-51,2.5164868814658114e-52,2.1909589444758499e-50,8.1828661486227716e-31,1.1340117141118631e-40,6.5815658676738199e-42,2.667584816197311e-93,6.4213456213295227e-52,1.5926778501247115e-46,2.586988713907801e-93,1.0659567010924435e-27,2.917956239136933e-62,2.9179309497730003e-62,8.600392360331176e-39,2.6526711930168094e-39,5.4774128476843633e-31,8.6003196805067407e-39,2.3011650453337832e-49,2.586988713907798e-93,5.530294695638644e-56,1.4071086892253066e-52,4.1048360865979665e-66,2.4238353286055339e-77,5.6083299711115674e-47,5.3354237000131226e-88,6.6277821244004574e-37,1.3390334733929579e-64,2.9324621190064869e-90,4.0477583698636413e-47,2.2896221514988523e-101,7.3172908379948366e-95,2.2081672717656478e-104,1.1071751270993639e-64,2.988670219156188e-49,3.1208692529247851e-67,1.7733783298318838e-47,8.0585203601884535e-58,2.3416382965693812e-40,1.2288065470511469e-57,7.5095955325687855e-59,2.1281573233614111e-50,2.1118400336170577e-52,6.0684077599050471e-69,5.2596142001110344e-52,1.9005558054122825e-57,4.9002097855664381e-75,3.0985398211927106e-58,5.2384851191877574e-43,4.66152956307067e-76,4.0450499891924434e-23,3.913975042068465e-41,1.0316890557993389e-39,3.9139749806134569e-41,5.1846671047012762e-70,1.0667223151829481e-61,5.0546596951078764e-62,1.3209516192545475e-102,4.0184382087314601e-109,1.4122073387063276e-49,1.1949847185118416e-59,2.8781034136405049e-59,1.5015649610725551e-82,1.4090852876773244e-50,2.3576711240409059e-90,1.6753045717876848e-64,1.4072143991652401e-75,3.3429219762440977e-85,9.7508475996679928e-86,1.34763403820984e-75,4.5473408988522525e-64,2.2428332904471005e-91,4.5473602509430208e-64,3.6785894807841886e-85,4.0495882429987496e-70,1.9238191800474941e-81,1.7316866759150076e-78,1.6760212904418446e-86,4.7169546748403536e-27,1.5771600926812082e-65,4.8003859721698651e-57,6.9177810151533408e-69,4.1138016906667583e-88,2.8634577255938005e-85,1.7366560482674947e-92,2.1126206537333972e-95,2.7267976512943228e-100,2.4576456339719858e-52,7.1620965508705342e-53,7.1620965508705342e-53,7.3209403821764375e-96,2.0549356374520066e-98,8.8891540391048183e-102,5.6591871923536583e-87,6.0459701630309932e-91,1.7754641481450059e-41,8.0679067842760526e-52,1.3903828913412183e-48,8.0679607987457954e-52,1.4071041656597376e-52,3.3446784837625867e-102,1.5553791129130229e-59,8.7906061340291133e-100,1.4027220683948221e-71,1.4135783243388211e-69,1.0777508687186487e-69,4.1695687781422933e-101,1.5631434712762463e-65,6.8888891470386556e-73,1.369642400934987e-74,3.765423014316696e-63,2.284324787967598e-35,1.7807364642484494e-84,3.5305700548051129e-94,5.1799009035674751e-92,8.7906060928018359e-100,4.1064693615534651e-108,2.8454482101222554e-118,4.2371351278701558e-119,1.6514383898320434e-119,7.5882971989529274e-81,5.8944407363984568e-55,1.271979476553071e-121,1.611095486751747e-129,3.3029377235257323e-58,4.9737101510000248e-59,4.5202701420167532e-69,8.2079726696362069e-50,3.7011484650495322e-62,3.7009377226990744e-62,1.5078640894123993e-59,4.6120168011833755e-62,2.0795399353762991e-74,5.6874554181498e-60,2.0796787344613026e-74,5.9586092404595168e-73,5.3738025834640281e-85,2.0555222691246646e-82,3.7298341456558307e-60,2.5325488822016616e-24,1.5553791131621078e-59,3.1957513749434649e-72,2.0957742475225091e-72,2.0957735531151097e-72,1.6962420094136621e-110,1.5196197716715483e-71,1.7945576156161436e-75,3.5336191257365145e-122,2.1625078656752805e-77,3.1881438298702831e-135,2.1625078656752813e-77,1.2613879151374359e-94,1.2613879151374603e-94,1.4701485970948579e-135,5.0058404728432613e-143,1.1108741154203075e-110,5.1140406309512072e-95,9.8527133728602125e-74,8.5291276042168426e-157,4.0612499567199721e-117,2.8580825117954235e-117,6.234016929362059e-166,6.2340169293527097e-166,2.9664802029694548e-135,9.34894191701618e-178,8.1331831222463794e-100,1.0414964964642261e-68,2.0788101850802578e-84,3.1128973284325507e-96,6.1454988900071046e-49,1.0599717544858504e-62
7.264436641164525e-20,0.2380167126536059,76.950000000000003,0.0,0.0,0.0,0.999999999999997,9.5,1.919048904580127e-16,1.3827255818213239e-15,1.3827254616754273e-15,2.7108081641353496e-25,2.7104020963895353e-25,2.2644511278626426e-17,7.6697456405439475e-25,2.0667932385764858e-25,1.2654750196680098e-36,2.2052041026684576e-41,5.903728416320022e-30,6.5822100773981157e-25,1.7054092404453845e-28,1.9291078642427984e-36,6.2225796258461425e-42,1.5906379023140775e-45,2.7041044836280926e-57,8.8672040094940541e-41,6.2215044770599233e-30,3.7144521985638126e-40,3.7144521991050719e-40,4.8496586512258769e-50,5.6292804295130683e-51,2.6011063061121047e-49,4.9424510083910003e-30,1.3462985706400836e-39,7.813634693806361e-41,2.8425186256780935e-91,1.4364292765503842e-50,1.8908270598916676e-45,2.7566372244482239e-91,6.4383782842440908e-27,1.2041000412712835e-60,1.2040810042892966e-60,1.0210385204879912e-37,3.1492510534288371e-38,3.3083571459069906e-30,1.0210298919370387e-37,5.147613868245685e-48,2.7566372244482185e-91,1.2371047205725207e-54,3.1476423501926317e-51,1.6938720693324666e-64,1.8246026988463371e-75,6.6582091407253159e-46,7.2828269084831466e-86,4.0031804023107498e-36,5.5255531201055983e-63,4.0027962593583336e-88,4.8054987313624349e-46,5.6484774227591034e-99,9.9880657918803632e-93,5.4475290497018301e-102,4.568788910371036e-63,3.5481491043365127e-48,1.2878353455407359e-65,2.1053547525569714e-46,1.8026587291129145e-56,1.4143495308428377e-39,2.7487910127641192e-56,1.6798664803367906e-57,2.5265483741824331e-49,2.5071837009141513e-51,2.5040681065768706e-67,6.2442092223661676e-51,3.1914625148086897e-56,3.6887553580610055e-73,6.9313092724173106e-57,6.2191230355655468e-42,3.5090828605691126e-74,1.1326140865295511e-22,4.6466705992138954e-40,6.2314023120122191e-39,4.6466704617415264e-40,2.1394672802699543e-68,2.3860204789565641e-60,1.1306291194705982e-60,3.2587701591383442e-100,7.5902429930269171e-107,1.6765725517792515e-48,2.402408264914718e-58,6.4381947763753975e-58,1.1303405454012814e-80,1.672866053215792e-49,3.218209241894634e-88,3.7475893137996645e-63,5.8069096983368203e-74,2.5164682572682787e-83,7.3401942947771306e-84,5.5610495906283964e-74,1.0172146561539363e-62,3.0614561774916198e-89,1.0172226417643421e-62,2.769150192905279e-83,1.2645270986641939e-68,1.1005570733342316e-79,7.1458541574147047e-77,9.588063071089884e-85,2.8490289327806566e-26,6.5081949232362088e-64,1.0738271402495114e-55,2.8546326865488475e-67,3.096814270581126e-86,2.1556872461218042e-83,2.3706868489533125e-90,2.8852642279577955e-93,6.727437523583832e-98,2.9177167714615724e-51,8.5028406603886719e-52,8.5028406603886719e-52,9.9937545788171473e-94,2.8061475110754171e-96,2.1930937396119526e-99,4.2600948755647783e-85,8.2527193091876814e-89,2.107831020150843e-40,1.8047410616196436e-50,1.6506625237741219e-47,1.8047633505452608e-50,3.147635710837754e-51,3.4775664364500292e-100,3.479320662894781e-58,1.653952893360633e-97,5.7883229481470213e-70,5.8331668575392117e-68,4.4473687612238697e-68,5.6931386220679578e-99,3.4966894740213836e-64,2.8427192379402104e-71,5.6518353294040914e-73,8.4231110448199525e-62,2.7119401973429986e-34,1.0187044637486868e-82,3.6708129223512333e-92,7.0705384013586873e-90,1.6539528793815952e-97,1.3948447363767905e-105,1.7425698010336587e-115,2.5948474809795602e-116,1.0113509764777683e-116,5.7122804159609828e-79,1.3185627402917229e-53,7.7896801377404686e-119,1.7775716194993785e-126,7.3885393783353332e-57,1.1125990656656391e-57,1.8653021296782869e-67,9.7445177221663003e-49,8.2791832425111216e-61,8.2783136784074471e-61,3.3730354638988795e-58,1.0317008127897707e-60,8.5808174699950791e-73,1.2722625190675649e-58,8.5818705374949462e-73,1.8656578854735276e-71,3.0823164293086022e-83,1.1790172141775284e-80,8.3434951513814591e-59,7.0911368730577646e-24,3.479320663922636e-58,1.3187495238571041e-70,8.6483569504127598e-71,8.6483517230403628e-71,2.7049235827115847e-108,6.2707531906094403e-70,7.4052927177159883e-74,2.1640100009226043e-119,1.6278817482828839e-75,3.5175756008704318e-132,1.6278817482828849e-75,1.7217881697481911e-92,1.7217881697482518e-92,1.622060040765848e-132,9.9465774406822024e-140,1.7714627839354924e-108,3.8497218757663434e-93,4.0657497599724273e-72,3.0513722248514903e-153,1.5448937546077922e-114,7.0528331091340466e-115,4.0151196763867681e-162,4.0151196763759297e-162,9.1251238169940948e-133,1.0839342605536954e-173,2.0064488341558923e-97,4.2977648781629145e-67,1.5648765724145673e-82,4.2490899231602102e-94,1.3747233401630927e-47,4.3740025565469133e-61
1.6604426608376056e-19,0.2380167126536059,76.950000000000003,0.0,0.0,0.0,0.99999999999999312,9.5,4.3863974961830409e-16,3.1605156143836858e-15,3.1605153402868345e-15,1.3051374402223857e-24,1.3047387004665886e-24,5.1758879140140979e-17,3.6926521403433365e-24,9.9507195863321444e-25,1.2422891797151985e-35,2.1650824730337946e-40,2.8423910975847017e-29,3.1690506138829822e-24,8.2108113734981509e-28,1.8932101652396559e-35,6.1093288546647083e-41,1.5616977242727316e-44,5.3428544649737799e-56,8.7058729697319913e-40,2.9953865918531498e-29,3.6468711935664993e-39,3.646871194635938e-39,9.5821067682806724e-49,1.1122509233408601e-49,2.5537812720952915e-48,2.3795772579538181e-29,1.3218036312729634e-38,7.6714722320431664e-40,6.4689073204005558e-89,2.8381419598313108e-49,1.8564250423985551e-44,6.2734613451020552e-89,3.0998018012454829e-26,4.7632757894807873e-59,4.7631252736581587e-59,1.0024615458756012e-36,3.0919529631262586e-37,1.592831334965119e-29,1.0024530743084599e-36,1.0170816295754797e-46,6.2734613451020322e-89,2.4443101047512484e-53,6.2192068471760145e-50,6.7007890695186135e-63,1.4426584068618209e-73,6.5370687912949199e-45,1.1505080926589528e-83,1.9273590405350402e-35,2.1858524322315869e-61,6.3234366923356772e-86,4.7180671393602213e-45,1.7830562833004405e-96,1.5778695294400345e-90,1.7196228728133862e-99,1.8073672372255431e-61,3.483593449926923e-47,5.0945477685275354e-64,2.0670497793318491e-45,3.5617496958174895e-55,6.8094841621479979e-39,5.4311474812407966e-55,3.3191330751499599e-56,2.4805801757622216e-48,2.4615831034941555e-50,9.9051681646760758e-66,6.1305915680557139e-50,5.1141656101667889e-55,2.9165874876168702e-71,1.369509751415081e-55,6.1059581113725583e-41,2.7745258755620044e-72,2.5888326199728224e-22,4.5621275397730421e-39,3.0001523966309727e-38,4.5621272681509225e-39,8.4635187707186338e-67,4.7135328129944368e-59,2.2335952467526781e-59,1.0286927596268476e-97,3.4478176120352485e-104,1.6460688717800304e-47,3.8836455262534557e-57,1.2720755796375118e-56,8.9372614319861389e-79,1.6424298103410874e-48,5.0839810688969086e-86,7.4046049564724333e-62,2.2971557974453364e-72,1.9896958407399261e-81,5.8036702166344009e-82,2.1998959138923657e-72,2.009813120899887e-61,4.8363496896116936e-87,2.0098447104457167e-61,2.1894835264376104e-81,4.0493553432100978e-67,7.0353940907113431e-78,2.8268293682036728e-75,6.1292666834518978e-83,1.3716728833512809e-25,2.5745768755113776e-62,2.1217014730005089e-54,1.1292564161817235e-65,2.4486406810128065e-84,1.7044774700428552e-81,3.7451893444622989e-88,4.5628902018699404e-91,2.1237007076638926e-95,2.8646313628689035e-50,8.3481386087999198e-51,8.3481386087999198e-51,1.5788158215265172e-91,4.4365903666399049e-94,6.9231036870781848e-97,3.3683289389764587e-83,1.3037273123828573e-86,2.0694809598444962e-39,3.5657889123889218e-49,1.6206301591861754e-46,3.5658770825690252e-49,6.2191976406847983e-50,4.4381525491638016e-98,6.8745504600625624e-57,4.2156985245065616e-95,2.2897602001878847e-68,2.3075395840410757e-66,1.7593345260967729e-66,9.0291608437050234e-97,6.9088693938275354e-63,1.1245513230365077e-69,2.235781530988347e-71,1.6642692888256897e-60,2.6625773812131244e-33,6.5121530217977763e-81,4.6847436339979341e-90,1.1169714929423624e-87,4.2156984533930923e-95,7.1035496488671308e-103,1.773727100952532e-112,2.6412439042823706e-113,1.0294341481567412e-113,4.5165278132601364e-77,2.6052574550722921e-52,7.9289612386663057e-116,3.6172077259056489e-123,1.4598507907349867e-55,2.1983082635993251e-56,7.3789497172560552e-66,9.5672519069234391e-48,1.6357674968182661e-59,1.6354235671946697e-59,6.6645661485811984e-57,2.0385149583957875e-59,3.3940819011116934e-71,2.5137827941113515e-57,3.3949183876745075e-71,5.9898864396722854e-70,1.9755111076120288e-81,7.5566242007560758e-79,1.6485363601396992e-57,1.6208312866342417e-23,6.8745504641286517e-57,5.216962385524524e-69,3.4212790608515102e-69,3.4212749276429731e-69,1.2397643825412342e-105,2.48064729885199e-68,2.9294605665403078e-72,2.2027030152471198e-116,1.2871168030602914e-73,7.1579576571381026e-129,1.2871168030602935e-73,2.7200029016703355e-90,2.7200029016705265e-90,3.3007525272737812e-129,4.0470398112352004e-136,8.1192551189152557e-106,3.0438588633900279e-91,1.6083701718439027e-70,2.4826812300566093e-149,5.5847738780281328e-112,2.2355639295891072e-112,6.5330129502851239e-158,6.5330129502498512e-158,1.6261618508296328e-129,3.5271493608433808e-169,6.3337608135776915e-95,1.7001530870097708e-65,1.2373008822355341e-80,6.7125208511323469e-92,2.7162208831229854e-46,1.730311417257195e-59
3.528440654279912e-19,0.23801671265360586,76.950000000000003,0.0,0.0,0.0,0.99999999999998546,9.5,9.3210946793885039e-16,6.7160956754102049e-15,6.7160950951828624e-15,5.6998780883187994e-24,5.6963518033999667e-24,1.0998760202583034e-16,1.6126780014153951e-23,4.3457405155868565e-24,1.0985031718541959e-34,1.9149909336249779e-39,1.2413468678519535e-28,1.384007487340852e-23,3.5858770417750265e-27,1.6731026787091591e-34,5.4035668629586104e-40,1.3813039504354254e-43,9.5073228790690194e-55,7.7002451461126246e-39,1.3081640198593855e-28,3.2256162687442405e-38,3.2256162706472474e-38,1.7050841700196487e-47,1.9791909904904103e-48,2.2587900388670502e-47,1.0392237755406497e-28,1.1691198291199119e-37,6.7853291659710612e-39,1.0932167377618901e-86,5.0503211481851182e-48,1.6419866109804291e-43,1.0601872320138527e-86,1.3537647153384746e-25,1.6999619419836132e-57,1.6998543651115728e-57,8.8666565672716879e-36,2.7347966762993193e-36,6.9563109980981439e-29,8.866581637136979e-36,1.8098419666236771e-45,1.0601872320138443e-86,4.3495179699482255e-52,1.1066742471276531e-48,2.3914637322778481e-61,1.0311517818499777e-71,5.781962558648973e-44,1.6457641184901512e-81,8.4172832851705039e-35,7.8011493203491454e-60,9.0454689370753099e-84,4.1730769342343715e-44,5.102877785973589e-94,2.257090703288796e-88,4.9213395471373098e-97,6.4503637098985162e-60,3.0811982783468243e-46,1.8182073473661003e-62,1.8282821188913824e-44,6.3379426404421099e-54,2.9738806322253902e-38,9.6644355097694527e-54,5.9062199370406167e-55,2.1940450733625929e-47,2.1772695576997347e-49,3.534599953614897e-64,5.4224208942997237e-49,8.0470298551237342e-54,2.0846541289246992e-69,2.4369688642041434e-54,5.4006263171985498e-40,1.9831144704710777e-70,5.5012711197499023e-22,4.0351479939223679e-38,1.3102457439259393e-37,4.0351475105857279e-38,3.0205689961904069e-65,8.3844726445178975e-58,3.9733578111209626e-58,2.9439632841253108e-95,1.1676833761355305e-101,1.4559292734001577e-46,5.0527085865572952e-56,2.2635790322980726e-55,6.3879787985339811e-77,1.4527105661352928e-47,7.272466900726171e-84,1.3176098876414438e-60,8.1983863622416508e-71,1.4221514731035726e-79,4.1482197962873348e-80,7.851272245426861e-71,3.576242008753118e-60,6.9182384130103135e-85,3.5763547443360928e-60,1.5649508943280973e-79,1.2750141777132527e-65,4.43148414115886e-76,1.008875699379338e-73,3.8607435608763198e-81,5.990351233696521e-25,9.1884797422983809e-61,3.7754544063304138e-53,4.0301794572883526e-64,1.750304549037333e-82,1.2182898770938672e-79,5.3573608951828881e-86,6.5407383438820965e-89,6.0777477173882721e-93,2.533733527813453e-49,7.3838326852072356e-50,7.3838326852072356e-50,2.2584735378049125e-89,6.3563119283440519e-92,1.9812998104197294e-94,2.4075407093322448e-81,1.8649391906358916e-84,1.8304324105819935e-38,6.3448616576137577e-48,1.4334288538388182e-45,6.3451763121535512e-48,1.1066729546666676e-48,5.5916384918389267e-96,1.2232892184193662e-55,1.0623106873535974e-92,8.1716850310757937e-67,8.2354218360096542e-65,6.2789376050166757e-65,1.3023657655292273e-94,1.2293964789620951e-61,4.0134428081453253e-68,7.9791426577196437e-70,2.9614943228493441e-59,2.3549811419954192e-32,4.1019128030563161e-79,5.9022577715062814e-88,1.5977904889951232e-85,1.062310651532849e-92,3.5801099932867941e-100,1.7878941758294233e-109,2.6623406445018117e-110,1.0376566807034684e-110,3.2282244424226241e-75,4.6359152884518385e-51,7.992293165124952e-113,7.2922334964174288e-120,2.5977261862528049e-54,3.9117720957030104e-55,2.6334947335437535e-64,8.4621733261796386e-47,2.9105478237498037e-58,2.9093208020988646e-58,1.185929828245944e-55,3.6276000888385878e-58,1.2110343906332551e-69,4.4731652344178343e-56,1.2116335351820569e-69,1.8894579512858116e-68,1.2465941245681733e-79,4.7685275783265932e-77,2.9334906595533251e-56,3.444266489920148e-23,1.2232892198705218e-55,1.861983058489687e-67,1.2210839495842855e-67,1.2210809952216305e-67,4.2463102077580174e-103,8.8532518374207364e-67,1.0455039619074478e-70,2.220297056604842e-113,9.1997677546720642e-72,1.4430285603140281e-125,9.1997677546720863e-72,3.8908742732966292e-88,3.8908742732971755e-88,6.6542555342387288e-126,1.631752357172398e-132,2.7809216312676833e-103,2.175622372806747e-89,5.7401588938981781e-69,2.0020190329586301e-145,1.6973907476208686e-109,6.4540137480440737e-110,1.0536369506904436e-153,1.0536369506790665e-153,2.2729434869480655e-126,1.1377096395469025e-164,1.8126401889731975e-92,6.0677254493813086e-64,8.8437091233391237e-79,9.6020419915644186e-90,4.8333671588618428e-45,6.1753549888320423e-58
7.264436641164525e-19,0.2380167126536059,76.950000000000003,0.0,0.0,0.0,0.99999999999997014,9.5,1.9190489045797983e-15,1.3827255781080619e-14,1.3827254595667772e-14,2.3795868966765995e-23,2.3766243659927685e-23,2.2644499644793203e-16,6.7326115036618568e-23,1.8142609883323936e-23,9.2287475352200806e-34,1.6096652713535842e-38,5.1823788072877873e-28,5.7779573617577339e-23,1.4970330748395584e-26,1.4039602019662746e-33,4.5419136502164656e-39,1.1610691984325799e-42,1.6035485655626503e-53,6.4725184978627568e-38,5.4613272648432577e-28,2.7113248276960313e-37,2.7113248309057298e-37,2.875871876369981e-46,3.3381945517588877e-47,1.8986481615796678e-46,4.3385536039915711e-28,9.8271479679287261e-37,5.7034760818364929e-38,1.6007101108641935e-84,8.5181019925903754e-47,1.380188152590477e-42,1.5523476389219249e-84,5.6516997737540401e-25,5.7436698984063393e-56,5.7429424304933129e-56,7.4529552639328826e-35,2.2987602054111662e-35,2.9041213052293503e-28,7.4528922805006307e-35,3.0525614876234934e-44,1.5523476389219011e-84,7.3360935346974096e-51,1.8665674605368999e-47,8.0802134700945087e-60,6.9736827943962875e-70,4.8600866459338368e-43,2.226957459177169e-79,3.5140500708237177e-34,2.6358314498051953e-58,1.2239830906308402e-81,3.5077225761274727e-43,1.381264104902712e-91,3.0541711124017908e-86,1.3321247313624395e-94,2.1794310432159923e-58,2.5899316690444258e-45,6.1433078769330947e-61,1.5367812792647901e-43,1.0689864477415288e-52,1.2415366208661474e-37,1.6300478859112822e-52,9.9617030952828608e-54,1.8442270845845932e-46,1.830171976422668e-48,1.1939342915093904e-62,4.557841339441481e-48,1.2691658592519779e-52,1.409851712657178e-67,4.1103022748501335e-53,4.5395106425777111e-39,1.3411804488967077e-68,1.1326153850865466e-21,3.3917814069763912e-37,5.4700211611751112e-37,3.3917805917598815e-37,1.020581497947177e-63,1.4131500915475066e-56,6.6975837653445787e-57,7.9686936427707352e-93,3.4235256492725898e-99,1.2237962764633651e-45,5.5275439235704967e-55,3.8178180979629777e-54,4.3201904868085945e-75,1.2210907612208576e-46,9.8406983587402553e-82,2.222341655646403e-59,2.7700497899405239e-69,9.6180184205096666e-78,2.8054417027443367e-78,2.6527674365053503e-69,6.0314733604289718e-59,9.3613760846412461e-83,6.0318542329191086e-59,1.0583765339336781e-77,4.0216374083990659e-64,2.7954682861705702e-74,3.4087655192500661e-72,2.4354473814654066e-79,2.5007662908698122e-24,3.1045781123305172e-59,6.3678556788464394e-52,1.361668377089267e-62,1.1838922239349947e-80,8.2391273260269881e-78,7.2490987700560566e-84,8.887375263827647e-87,1.6451027912366749e-90,2.1297549054529345e-48,6.2065539687347261e-49,6.2065539687347261e-49,3.0560534466390259e-87,8.6276542512760058e-90,5.3629108540922609e-92,1.6282209832418496e-79,2.523533108623503e-82,1.5385886281592869e-37,1.0700628221749505e-46,1.2048830380686367e-44,1.0701691242820479e-46,1.866565569763815e-47,7.0545951437445982e-94,2.0632550360355514e-54,2.6804281412998501e-90,2.7608205474931035e-65,2.7825473397629081e-63,2.1215095158928824e-63,1.7918442561452124e-92,2.0735571385561489e-60,1.3560509499487307e-66,2.6958348871436488e-68,4.9950471845102823e-58,1.979438953562752e-31,2.5875807317817659e-77,7.4463435132073017e-86,2.1620405030500445e-83,2.6804279605836791e-90,1.806665931503675e-97,1.8044816957437325e-106,2.6870423235364128e-107,1.0472842544649001e-107,2.1832486912932799e-73,7.819144837509867e-50,8.0664469791719462e-110,1.4719775091570112e-116,4.3814439047082502e-53,6.5977753818175649e-54,8.8979834550940062e-63,7.1130462376152927e-46,4.9083455324534952e-57,4.9042026665617967e-57,2.0002638743321512e-54,6.1190570079896366e-57,4.0898574903605123e-68,7.5447248121903282e-55,4.0939120876342649e-68,5.9662678124448048e-67,7.8721512294547463e-78,3.0114412835498865e-75,4.9477887339536757e-55,7.0911369150078628e-23,2.0632550409386595e-54,6.2918028403623326e-66,4.126130023651811e-66,4.1261100416863687e-66,1.2529366018733576e-100,2.9913122354589057e-65,3.5325235776255317e-69,2.2408976052978482e-110,6.2218006759819258e-70,2.9128150188644341e-122,6.2218006759819579e-70,5.2649150400906901e-86,5.2649150400921688e-86,1.3431943908337182e-122,6.5875221163981046e-129,8.2055203889503658e-101,1.4713735613491122e-87,1.9394699522140123e-67,1.6164636980717661e-141,4.7282572925297014e-107,1.7777990375481699e-107,1.7014481081130177e-149,1.7014481080762736e-149,2.7174616602619002e-123,3.674422838966182e-160,4.9065115631453175e-90,2.0501471173387397e-62,5.9810042586300215e-77,1.2992957008348214e-87,8.1521708064634347e-44,2.0865104783263148e-56
