Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284)
0.0,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3993497150340784e-24,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,3.5059511622692249e-18,3.7123425145278318e-17,3.7122948126782276e-17,1.9087270779703072e-31,1.9087515165701998e-31,6.1010773338038916e-16,7.8656424881889074e-28,9.5506196090834671e-32,4.5475053522066882e-46,1.3023063139874092e-50,9.219114662308708e-35,1.9601433822460109e-27,2.8053392381546543e-33,4.5508301921034419e-46,2.5125948876715371e-50,6.4643531530827472e-52,1.1593458926393408e-66,6.8721669691996486e-45,1.273510437953953e-32,6.4189933502637178e-46,6.4189933502637357e-46,1.6513929822124224e-60,2.5874517811645235e-61,7.1677375604603746e-48,4.5901691458160923e-33,2.3617949734303378e-47,1.8502654051961304e-48,4.3972869796863804e-107,1.6950489864770894e-60,1.5513227119309936e-49,4.0132766451482694e-107,2.2845825729739945e-29,4.3576629272630688e-75,4.3576629240705901e-75,1.0894208441069098e-42,3.2126583144499942e-43,8.4495985609736617e-31,1.0893447528928963e-42,3.1369599743714648e-56,4.0132766451482676e-107,1.8600707947660266e-63,3.1425905123889657e-59,5.3281211582116471e-77,8.2496846586483688e-92,1.6093131238461733e-50,8.4274716621475765e-107,1.4855840033340493e-36,2.7445827114455912e-75,1.6825750350941753e-106,3.9912341267392411e-50,5.1449403227117612e-122,8.7371455504897349e-112,5.750072507329026e-126,8.9216026016024494e-73,3.6928990729134792e-50,8.1000716213364465e-74,4.2780006463973509e-50,1.0997962286541336e-64,8.6556030350447005e-40,1.1005869393999927e-64,9.1078275827383842e-66,4.4503965107832582e-54,4.3032596417091025e-53,1.1634748514964112e-78,6.855368213128103e-54,1.6903739215944441e-56,1.0442790345103127e-85,1.1562126414000644e-63,6.0817795208756545e-47,9.0782438159937933e-87,4.7701849613296193e-22,2.2110908178785691e-45,1.9268888975730905e-41,2.2110908178785691e-45,1.8579294185236928e-75,1.470400549645596e-68,1.0602982496937282e-68,2.9538954304953309e-122,4.1878324186340487e-124,1.6865277775498953e-53,1.5420443798991425e-65,1.0957085877941522e-66,2.3036831948954366e-90,1.2049298541618458e-54,2.9699590681530925e-102,3.7232875201012806e-67,5.1481997831472928e-81,5.6675680693151471e-95,1.3244601651706511e-95,1.5062043153712494e-82,1.7464196109653782e-71,2.5818787884966544e-103,1.7464196114799689e-71,7.1807148958487615e-92,1.9190180877147866e-73,9.1440507439899648e-88,8.8238950883207587e-83,1.3982330434849791e-92,7.814814597898239e-29,1.099802846813968e-73,1.1659469117187321e-64,3.2330658560209417e-80,9.7140802914050945e-97,2.2571150292071472e-99,5.8007670942671823e-110,1.1460533182546555e-112,7.478475951762349e-122,2.0553748390583244e-49,6.0868636704335997e-50,6.0868636704335997e-50,3.9737526119347458e-113,2.7654275281934765e-115,2.7251446117149213e-123,1.0376022521844963e-96,8.0588420810579814e-110,2.2829156304327626e-49,5.8689612399900948e-64,1.2986452748075473e-50,5.8689612430477728e-64,1.8806176952965956e-63,2.402667363374518e-108,2.5394291794690819e-120,4.1502907110480937e-112,1.2625143552995976e-133,1.3056821934502062e-134,6.5331046427605721e-135,1.326130889700068e-119,2.1534631817289449e-71,4.1193685769432963e-138,1.9655260177863652e-85,7.5637554497574717e-88,2.9708393410611898e-41,8.3217702040125507e-90,6.9845123571064969e-102,3.417782121787322e-104,4.1502906856270699e-112,2.6731370425427855e-123,6.8770903966865018e-138,7.9730745436844409e-139,5.3876151793602248e-139,3.1278703010392268e-90,3.8191895025167329e-60,4.7379975484765894e-139,4.9354332239955539e-151
3.91817920209542e-24,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,9.8166632543538213e-18,1.0394559040677822e-16,1.0394425475498954e-16,1.1528711550937836e-30,1.1528858652374882e-30,1.7083016534557344e-15,4.7508480628443897e-27,5.7685742438651413e-31,5.3987963822406548e-45,1.5461657773432153e-49,5.5683452560346265e-34,1.1839266028711805e-26,1.6944248998453958e-32,5.4027403622293305e-45,2.9829526490688564e-49,7.6744800633398878e-51,2.5935189049953102e-65,8.1586366257995916e-44,7.6920030452414532e-32,7.6206289054326821e-45,7.6206289054327232e-45,3.6941000454267087e-59,5.7880261363648549e-60,8.5095380316974951e-47,2.7724621640610775e-32,2.803922992395182e-46,2.1966350890270238e-47,4.6856505063251864e-105,3.7917567807589368e-59,1.8417303235931085e-48,4.2764576956729232e-105,1.3798878740699869e-28,1.7982018077400114e-73,1.7982018053367932e-73,1.2933604261148631e-41,3.814067950888612e-42,5.1035575307901448e-30,1.2932700906256073e-41,7.0172539842241231e-55,4.2764576956729209e-105,4.1609039650325835e-62,3.7310809978195437e-58,2.1987538846980724e-75,6.2104068872593808e-90,1.910576540621402e-49,1.150391733244484e-104,8.9729273801369258e-36,6.139832283523111e-74,2.2967984806522213e-104,4.7383931552580544e-49,1.2693027677957882e-119,1.1926637569338263e-109,1.418730047001595e-123,3.6815242940150541e-71,4.3842097785859894e-49,3.3425172347197142e-72,5.0788423674025315e-49,2.4602001715930797e-63,5.2279842331666418e-39,2.4619689599282924e-63,2.0373845989470236e-64,5.2835107376003936e-53,5.1088298465736326e-52,4.8010905439777099e-77,8.1386931420047795e-53,2.0068443224857316e-55,7.861071919677037e-84,2.5864014302932263e-62,7.2202886467432564e-46,6.8338753516624561e-85,1.3356517891867882e-21,2.6250070189492597e-44,1.1638408941593009e-40,2.6250070189492597e-44,7.6667977675128461e-74,3.2892260471606302e-67,2.3718437319043725e-67,7.2875240723459578e-120,7.6163181128700599e-122,2.0022457775053403e-52,3.4439849143880987e-64,2.4510562822376917e-65,1.7341552091717629e-88,1.4304927228609117e-53,4.0539794920364569e-100,8.3288452509650212e-66,2.1244190554773917e-79,4.2664037800764453e-93,9.9702055379967382e-94,6.2153942810990127e-81,3.9066708109948747e-70,3.5242518227721654e-101,3.906670813118347e-70,5.4054629429171306e-90,4.2928329156601752e-72,3.7733749339779519e-86,3.6412050151118326e-81,5.9443330227347043e-91,4.7201480157470584e-28,4.5383672418285996e-72,2.6081766036382968e-63,1.3341336775997511e-78,7.312517179945183e-95,1.7189398680001519e-97,8.0097980976493087e-108,1.5824899925440234e-110,1.8662317522137566e-119,2.4401410089132801e-48,7.2263245494892321e-49,7.2263245494892321e-49,5.4870253537357066e-111,3.8185495076201653e-113,6.8005184967715512e-121,7.81081076889419e-95,1.1000719647878834e-107,2.7102774364404322e-48,1.3128631522474645e-62,1.5417516702452833e-49,1.3128631535092239e-62,4.2068665596568176e-62,1.8626371278152422e-106,3.5689822480099102e-118,5.6652098843467331e-110,3.2064942365265511e-131,3.3161305566937847e-132,1.6592573636583564e-132,1.4131373841810426e-117,4.817210999000227e-70,1.0462242714177617e-135,8.1107981437310478e-84,3.1212051181257432e-86,3.5269804647612054e-40,3.4340534601076656e-88,5.2578446511020504e-100,4.665255753356999e-102,5.6652098485909648e-110,6.594702195814838e-121,3.0607517085410052e-135,3.5485358086872875e-136,2.3978385355100467e-136,2.3545826909647966e-88,8.5433741494940498e-59,2.1087165145023669e-136,3.95879420808301e-148
8.955838176218102e-24,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,0.99999999999999567,9.5,2.2438087438522982e-17,2.375899209297736e-16,2.3758686801140078e-16,5.5505783427334261e-30,5.5506486486225215e-30,3.9046894935690056e-15,2.2873288355327698e-26,2.7773201822895636e-30,5.3005661256495189e-44,1.5180644039587932e-48,2.6809185437996223e-33,5.7000969554902509e-26,8.1579265045534971e-32,5.3044314222576884e-44,2.9286805961880907e-48,7.5348500352334074e-50,5.1244609393512383e-64,8.0101978191929927e-43,3.7033683535694622e-31,7.4819786490661383e-44,7.4819786490662229e-44,7.2989191803913599e-58,1.1436164279508412e-58,8.3547149002213274e-46,1.3348211875855569e-31,2.7529082208403257e-45,2.1566693562289604e-46,1.0663444244725478e-102,7.4918724329801905e-58,1.8082217529915254e-47,9.73221714704886e-103,6.6435661221137966e-28,7.1135075211824732e-72,7.1135075021809501e-72,1.2698289358635486e-40,3.7446745312410108e-41,2.4571432614742211e-29,1.2697402439445593e-40,1.3864911364196597e-53,9.7322171470488481e-103,8.2212450624998311e-61,3.6636158799216166e-57,8.6982334128914933e-74,4.9104858944076739e-88,1.8758153771278968e-48,1.8173757386846862e-102,4.3200782816943186e-35,1.2132616775030914e-72,3.6284560421982255e-102,4.6521824981062638e-48,4.0068972611151993e-117,1.8841565997730051e-107,4.4787814651563338e-121,1.4563743992896588e-69,4.3044431569795834e-48,1.3222665779310765e-70,4.986437553439503e-48,4.8609409596347993e-62,2.5170493625904607e-38,4.8644357874276282e-62,4.0255286388454821e-63,5.1873821729643422e-52,5.0158794381795474e-51,1.8992453055329953e-75,7.9906171872973125e-52,1.9704002915937474e-54,6.2155131907815167e-82,5.110293380285635e-61,7.088922208167671e-45,5.4033397514415408e-83,3.0529183753524194e-21,2.5772474572071107e-43,5.6033929145156832e-40,2.5772474572071107e-43,3.0329089533073711e-72,6.4989513436001602e-66,4.6863590241023348e-66,2.3005039442721143e-117,3.4661818203753926e-119,1.9658167775063015e-51,6.7810414910483492e-63,4.8428741740333666e-64,1.3711443792445559e-86,1.4044662380109473e-52,6.4042940172110548e-98,1.6456394685440128e-64,8.4039905178435385e-78,3.3733171816354611e-91,7.8831417227262833e-92,2.4587481677964054e-79,7.7189231837564848e-69,5.5674541294793462e-99,7.7189231921567294e-69,4.2739370110677895e-88,8.4822007583385149e-71,1.4927592577861612e-84,1.4404244935452114e-79,2.3818813082412874e-89,2.272548082993591e-27,1.795332948452619e-70,5.1533174534412425e-62,5.277700149783233e-77,5.7817874528233505e-93,1.3658388913738997e-95,1.271679903379085e-105,2.5124488633782243e-108,5.9207815917904447e-117,2.3957449123544198e-47,7.0948482941038369e-48,7.0948482941038369e-48,8.7115053206462091e-109,6.0625407737882923e-111,2.157523291662496e-118,6.1757732102412881e-93,1.7378811424301946e-105,2.6609664588034635e-47,2.5939963468856016e-61,1.5137009322963407e-48,2.5939963518769958e-61,8.3120594041755464e-61,1.4920807881805108e-104,5.712930366802028e-116,8.9499379750791193e-108,1.0257025681216642e-128,1.0607733506809312e-129,5.3076800327487064e-130,3.2162622620338744e-115,9.5179971645427837e-69,3.3466921991129103e-133,3.2085510837951741e-82,1.2347179269561731e-84,3.4628103330063441e-39,1.3585225918330878e-86,4.1573570387379536e-98,7.3699606938043085e-100,8.9499379177416368e-108,2.0818198996311225e-118,1.9311590227237452e-132,2.2389228520171576e-133,1.512898779104524e-133,1.8616977333495893e-86,1.6880267637484191e-57,1.3304793432826148e-133,4.9932756512613739e-145
1.9031156124463465e-23,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,0.99999999999999067,9.5,4.7680935806861174e-17,5.0487858197574699e-16,5.0487209452421006e-16,2.4240833890179233e-29,2.4241136390952178e-29,8.2974651736458631e-15,9.9893659596634115e-26,1.2129286903206282e-29,4.6882832808772624e-43,1.3427225590963459e-47,1.1708275621134638e-32,2.4893820953685777e-25,3.5627808324561655e-31,4.6916897707081298e-43,2.5903848151419565e-47,6.6644895267025198e-49,9.1187893481076143e-63,7.084929258343215e-42,1.6173582562008662e-30,6.6177253843852593e-43,6.6177253843854082e-43,1.2988036700774006e-56,2.0350043303024899e-57,7.3896507148045244e-45,5.8295148150028872e-31,2.4349161454085823e-44,1.9075496219989392e-45,1.8020749359198771e-100,1.3331386704801697e-56,1.5993516630183694e-46,1.6447016732236387e-100,2.9014198675792398e-27,2.53876030253687e-70,2.5387602889553762e-70,1.1231493133827832e-39,3.312122215693373e-40,1.0730990171848386e-28,1.1230708663849201e-39,2.4671868972506897e-52,1.6447016732236349e-100,1.462926632885911e-59,3.2411711098785021e-56,3.1043674506335401e-72,3.5098440718346168e-86,1.6591374581033252e-47,2.599722159300659e-100,1.8866916842331093e-34,2.1594144117378767e-71,5.19043881579549e-100,4.1148027352589982e-47,1.1467338560744641e-114,2.69525093843668e-105,1.2818071080131505e-118,5.1976967837222447e-68,3.8072312231533093e-47,4.7190754950454529e-69,4.4104475464071875e-47,8.6497847177088673e-61,1.0992615854501202e-37,8.6560035774271709e-61,7.1632131296367424e-62,4.5881807867473977e-51,4.4364885598035902e-50,6.7781400514546601e-74,7.0676104089644605e-51,1.7429188402317033e-53,4.4425889343372367e-80,9.0934940280886816e-60,6.2700714119754798e-44,3.8620813200032927e-81,6.4874515479155969e-21,2.2795461893645787e-42,2.4471489003014489e-39,2.2795461893645787e-42,1.0824236624604984e-70,1.1564518646807863e-64,8.3391094030967805e-65,6.5838118264284513e-115,1.176703777655944e-116,1.738742677530614e-50,1.198266504884928e-61,8.6176358340593518e-63,9.8003666948727198e-85,1.2422344824464844e-51,9.1611337904545434e-96,2.9283275080934876e-63,2.999324521755925e-76,2.4111060701928304e-89,5.6345400788722379e-90,8.7750975644185725e-78,1.3735411354861634e-67,7.9640616148292202e-97,1.3735411384841507e-67,3.054831465855746e-86,1.5094646684222014e-69,5.327907411584779e-83,5.1407727032620465e-78,8.5519735881285777e-88,9.9248145178868558e-27,6.4074157692102994e-69,9.1700530677029127e-61,1.8835736926654381e-75,4.1325799127928405e-91,9.7853643311894674e-94,1.8233948300084204e-103,3.6024684157084911e-106,1.6984683703592649e-114,2.1190092439664465e-46,6.2753129693477352e-47,6.2753129693477352e-47,1.249096862654566e-106,8.6927581933035756e-109,6.1891914309100108e-116,4.4141844580303177e-91,2.4860066193458609e-103,2.3535946982901332e-46,4.6158778825952139e-60,1.3388513324749805e-47,4.6158779004091457e-60,1.4790865597886221e-59,1.0729872373896505e-102,8.2223797323335155e-114,1.2803439269119459e-105,2.9535279605857541e-126,3.0545148870112123e-127,1.5283554853108071e-127,5.436348090235202e-113,1.6936767409664161e-67,9.6368570614218542e-131,1.1451090891402572e-80,4.4066221645917743e-83,3.0628165208978285e-38,4.8487943054395321e-85,2.9717018109336779e-96,1.0542488487262159e-97,1.280343918629983e-105,5.9582939351283859e-116,1.1055978341025382e-129,1.2817941075431906e-130,8.6614183181759615e-131,1.3306636950945051e-84,3.0037534350801417e-56,7.61705826804383e-131,5.7178090981285752e-142
3.9181792020954194e-23,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,0.99999999999998079,9.5,9.8166632543537064e-17,1.0394559040676235e-15,1.0394425475497759e-15,1.0120070967359272e-28,1.0120193458317257e-28,1.708301653320085e-14,4.1703636469349082e-25,5.0637385164393067e-29,3.9407720881612462e-42,1.1286438887921305e-46,4.8879745939583944e-32,1.0392680211913646e-24,1.4873908640693757e-30,3.9436147207537875e-42,2.1773745095380914e-46,5.6019050128116566e-48,1.5380238983484421e-61,5.9553099404325883e-41,6.7521523420259749e-30,5.5625969334401764e-42,5.5625969334404294e-42,2.1906222263911597e-55,3.4323322453901497e-56,6.2114466851365904e-44,2.4337076809464969e-30,2.0466937345309679e-43,1.6034103956387393e-44,2.6386346622234413e-98,2.248533223247261e-55,1.3443514408617365e-45,2.4082055398932768e-98,1.211285680102852e-26,8.5778972462050076e-69,8.5778971543532974e-69,9.4407467266490098e-39,2.7840382924572931e-39,4.4799771564988893e-28,9.4400873323654381e-39,4.1612713135919152e-51,2.4082055398932645e-98,2.467439592071858e-58,2.7256518193514277e-55,1.0489003751149616e-70,2.3737202155569248e-84,1.3946050040114692e-46,3.5178182276779328e-98,7.8765663856669246e-34,3.6437881927954368e-70,7.0234506447317667e-98,3.4587396344062045e-46,3.1040329887729272e-112,3.6470831507769999e-103,3.4696889544898731e-116,1.7561842693041629e-66,3.2002072410257731e-46,1.5944689532340823e-67,3.7072469121528366e-46,1.4589126202551361e-59,4.5892007291756857e-37,1.4599615219746354e-59,1.2081805940310512e-60,3.8566424098829789e-50,3.7291359526018538e-49,2.290091438868117e-72,5.9407524002718998e-50,1.4652337035723765e-52,3.0045250472895146e-78,1.5337506810719218e-58,5.2703728191178852e-43,2.6119274666761875e-79,1.3356517893969614e-20,1.9160959248931997e-41,1.0216364938376787e-38,1.9160959248931997e-41,3.6572649152773874e-69,1.950519015164376e-63,1.406507258157087e-63,1.7821370643870162e-112,3.4546620628313982e-114,1.4615179875583748e-49,1.9933317479559006e-60,1.4534902397879322e-61,6.6279927409307296e-83,1.0441729327386022e-50,1.2396345231230134e-93,4.9390523557423935e-62,1.0134039677901094e-74,1.6306322027841272e-87,3.8106421832403343e-88,2.9649071398984443e-76,2.316677875815487e-66,1.0776532630027116e-94,2.316677885945008e-66,2.0659839994830688e-84,2.5462782448043906e-68,1.8004198924221999e-81,1.7369509092069855e-76,2.898288795366497e-86,4.1434146805061286e-26,2.1649209734624371e-67,1.546663482181222e-59,6.364169778627477e-74,2.7948657962071832e-89,6.6255099188230459e-92,2.4701948244645739e-101,4.8803475341458833e-104,4.6028508110891752e-112,1.7811549493325377e-45,5.2747786663939437e-46,5.2747786663939437e-46,1.6921801902697328e-104,1.1776279872840555e-106,1.6772714343806478e-113,2.9853150863487675e-89,3.3639438616101404e-101,1.9783381585725866e-45,7.7853526524142004e-59,1.1253852167501471e-46,7.7853527126034462e-59,2.4946956708476534e-58,7.278934711083908e-101,1.1160514889484382e-111,1.7327200235862145e-103,8.0195381310183516e-124,8.2937419711805981e-125,4.1498524413271842e-125,7.9629659519606746e-111,2.8566333766357256e-66,2.6166382880268307e-128,3.8690647902590289e-79,1.4888991068534327e-81,2.5744818283534252e-37,1.6385167860350698e-83,2.0100296496002975e-94,1.4265518861571268e-95,1.7327200122643969e-103,1.6130238457188441e-113,5.9867284905007575e-127,6.940817959997661e-128,4.690092384319819e-128,8.9992850128906867e-83,5.0662692058034736e-55,4.124579329914409e-128,6.192610761488472e-139
7.948306381393565e-23,0.3278048041248527,76.950000000000003,0.0,0.0,0.0,0.99999999999996103,9.5,1.9913802601688675e-16,2.108610548251097e-15,2.1085834536006962e-15,4.134379199933535e-28,4.1344261384071296e-28,3.4654119249915893e-14,1.703729625255256e-24,2.0687024095546697e-28,3.2308625511095376e-41,9.2533230939617292e-46,1.9968971123166765e-31,4.2457489710411631e-24,6.0764770034106267e-30,3.2331591231274184e-41,1.7851431579757466e-45,4.5927801823486845e-47,2.5262142977027586e-60,4.8825228934823248e-40,2.7584745490207997e-29,4.5605530439811116e-41,4.5605530439815275e-41,3.5981035837910937e-54,5.6376160192058274e-55,5.0925192714341742e-43,9.9424899752048259e-30,1.6780031789581216e-42,1.3145727160935384e-43,3.6081097086677836e-96,3.6932225705701842e-54,1.1021805333932284e-44,3.2930173749918749e-96,4.94849723561986e-26,2.820224923130191e-67,2.8202248627070705e-67,7.740094551478312e-38,2.2825227963906683e-38,1.830216846252959e-27,7.7395539402078949e-38,6.8349006273039674e-50,3.2930173749918433e-96,4.05277693876844e-57,2.236707547348194e-54,3.4485625940317611e-69,1.5615159589630859e-82,1.1433814406827376e-45,4.6292615043986843e-96,3.2178343745730448e-33,5.9902556433630797e-69,9.2424871307812275e-96,2.8356837204627234e-45,8.1703438343871715e-110,4.7993672658755297e-101,9.1328565045650415e-114,5.7739496464336283e-65,2.6237232364944997e-45,5.2422650683620942e-66,3.039425001002945e-45,2.3962683586311929e-58,1.8748382397985765e-36,2.3979911832862872e-58,1.9844402536143501e-59,3.1619084561265938e-49,3.0573709581881516e-48,7.5287353349662159e-71,4.870587736430415e-49,1.2016239533070671e-51,1.9764769301527509e-76,2.5191900990017051e-57,4.3209700550492709e-42,1.7182131285239688e-77,2.7094650589788298e-20,1.5709312044910854e-40,4.173718430611908e-38,1.5709312044910854e-40,1.2024286877849902e-67,3.2037133484460271e-62,2.3101745575381079e-62,4.6908884658048826e-110,9.4603623229135184e-112,1.198240747379447e-48,3.186579979014127e-59,2.3873620780246926e-60,4.3601150064657486e-81,8.5607605653015335e-50,1.6312893342523661e-91,8.1124083253399023e-61,3.3318505264870745e-73,1.0726843278328917e-85,2.5067677069938812e-86,9.74796599264815e-75,3.8051503341484436e-65,1.4181311033137951e-92,3.8051503674520928e-65,1.3590732807879865e-82,4.1834045561365515e-67,5.9209674855902888e-80,5.7107145673769875e-75,9.5451707578964459e-85,1.6927200848228908e-25,7.1177865032539868e-66,2.5403994138215521e-58,2.0923997702866158e-72,1.8385560723467179e-87,4.3609923627080829e-90,3.252523739368249e-99,6.4259919327370296e-102,1.2122515995554033e-109,1.4602984401379239e-44,4.3245822388985784e-45,4.3245822388985784e-45,2.2281061410443625e-102,1.5505916761499728e-104,4.4174253363967033e-111,1.9638399763967284e-87,4.4267710306963255e-99,1.6219611484577491e-44,1.2787464887862299e-57,9.2265879353784258e-46,1.2787465085751365e-57,4.0975451302318813e-57,4.7965760326242209e-99,1.4712056353419249e-109,2.2807638963409728e-101,2.1145418795949004e-121,2.1868422767981185e-122,1.0942072745034446e-122,1.0896765574471154e-108,4.6920288990544412e-65,6.8993890514806145e-126,1.2720638434637943e-77,4.8951815612296596e-80,2.1107157366840579e-36,5.388523349519393e-82,1.3226149775537919e-92,1.8772620745240072e-93,2.2807638812042299e-101,4.2468623120662922e-111,3.1526058490047574e-124,3.6550285080329884e-125,2.4697984399030195e-125,5.9200302665827119e-81,8.3213623826300973e-54,2.1719997717045193e-125,6.5222171585851863e-136
1.6008560739989856e-22,0.32780480412485274,76.950000000000003,0.0,0.0,0.0,0.9999999999999214,9.5,4.0108081296357806e-16,4.2469198366169219e-15,4.2468652657016906e-15,1.6711821756353801e-27,1.6711986401954014e-27,6.979632467376631e-14,6.8867475471396079e-24,8.3620258954271092e-28,2.6164030595447243e-40,7.4935883696656904e-45,8.0717774043711916e-31,1.7161996175131119e-23,2.4562091592862812e-29,2.6182078336430366e-40,1.4456551857755037e-44,3.7193524675342034e-46,4.0951065727255061e-59,3.9539936265200706e-39,1.1150195169256108e-28,3.6932540953315302e-40,3.6932540953322048e-40,5.8326809586229815e-53,9.138818506891009e-54,4.1240541371207959e-42,4.0189134141304737e-29,1.3588904784582243e-41,1.0645750677243725e-42,4.7720704936073194e-94,5.986872936898996e-53,8.9257437171047817e-44,4.3553307185721113e-94,2.0002617019896338e-25,9.1473318190489695e-66,9.1473314270031654e-66,6.268129241798235e-37,1.848446138472133e-37,7.3980291171767285e-27,6.2676914407786853e-37,1.1079668450173343e-48,4.3553307185720256e-94,6.5697260622442977e-56,1.8146698118800771e-53,1.1185342338275362e-67,1.0131659574313806e-80,9.2593993468284354e-45,6.0078952497753492e-94,1.3007001029440132e-32,9.7277190764800752e-68,1.19949789996752e-93,2.296410196781923e-44,2.120821911035047e-107,6.2286599764955512e-99,2.3706724052983344e-111,1.8727667271035907e-63,2.1247590884511239e-44,1.7003161086335057e-64,2.4614051682200482e-44,3.8844542683832434e-57,7.5783959260923865e-36,3.8872470427885907e-57,3.2168631663773463e-58,2.5605954457588769e-48,2.4759382685680626e-47,2.4415485509356252e-69,3.9443282170216657e-48,9.7365180407098863e-51,1.2824056682227234e-74,4.0837157090268166e-56,3.4992335718790786e-41,1.114835302004249e-75,5.4570915996268241e-20,1.2721808179296729e-39,1.6870837228868436e-37,1.2721808179296729e-39,3.9000486254492499e-66,5.1932925829894452e-61,3.7448346799116358e-61,1.217640187373458e-107,2.5041165897413371e-109,9.7036642368919434e-48,4.9032565764877016e-58,3.8700167894425309e-59,2.8289913802512507e-79,6.9327258584817134e-49,2.1170989067992515e-89,1.3150563482741331e-59,1.0806777317829306e-71,6.9599419128937321e-84,1.6264764170050633e-84,3.1617294035885104e-73,6.1683125583405181e-64,1.8404606378308004e-90,6.1683126663601005e-64,8.8181311523683224e-81,6.7851585305043387e-66,1.9214770678938918e-78,1.8522565813925546e-73,3.0998242675318584e-83,6.842245157148799e-25,2.3086369903060082e-64,4.1180969230445516e-57,6.7866484144383371e-71,1.1929179104103164e-85,2.8303737274377086e-88,4.2223706766795108e-97,8.3421188955067553e-100,3.1476204079918918e-107,1.1825875373352476e-43,3.5021588185921327e-44,3.5021588185921327e-44,2.892489294248354e-100,2.012952164117927e-102,1.1469878155047435e-108,1.2742063816985452e-85,5.745101377832174e-97,1.3135061900463108e-43,2.0729030913784691e-56,7.471930124465506e-45,2.0729031555633109e-56,6.642297230542351e-56,3.1160949689801196e-97,1.9117482852690349e-107,2.9615535733744118e-99,5.4957578196509642e-119,5.6836689094261711e-120,2.8438776690228793e-120,1.4433398243671217e-106,7.6059810386095279e-64,1.7931719991246356e-123,4.1259085233409924e-76,1.58774497868815e-78,1.7093123116289657e-35,1.7486878795001321e-80,8.5861234704453544e-91,2.4363240793056114e-91,2.9615535531539681e-99,1.1029611753800893e-108,1.6375821995753506e-121,1.8985594499094079e-122,1.2829063184422901e-122,3.8411176243894474e-79,1.3489287010991682e-52,1.128218474159374e-122,6.7758592771973826e-133
