Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413)
0.0,0.253797060745519,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5398099176447296e-21,0.253797060745519,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,5.111334023900026e-17,4.5778563686427532e-16,4.5778528569185453e-16,2.6467532147109989e-27,2.6467246516813612e-27,9.0842552172860464e-17,9.8870955311946717e-26,1.7312652756200722e-27,1.0899020016875426e-39,2.2177525793126469e-44,1.8171018803643134e-31,1.245260073058544e-25,4.9754669068507746e-30,1.4257590772913149e-39,1.3782636053966849e-44,1.8575629331889489e-47,3.7930953937714968e-60,6.3649401800224925e-42,1.0829086523898545e-30,6.7697740974798858e-42,6.7697740975087718e-42,2.5602102347382791e-53,3.2828935151821552e-54,2.0515384998622079e-48,6.0933557046845738e-31,4.6088012432265091e-42,2.9548752498377488e-43,6.9513456931019652e-96,1.1628701594641542e-53,1.3476459491063692e-46,6.5918476029216841e-96,1.3047878456901529e-27,3.3616519253297965e-65,3.3616498269354774e-65,3.4275864215460745e-39,1.0430916850607004e-39,3.1492022997867395e-30,3.4275205300038949e-39,1.6108771973513032e-50,6.5918476029216733e-96,2.4023678277918244e-57,3.8825128135473984e-55,2.5589395685208957e-68,1.5772710355623873e-80,3.1145209144187865e-47,2.0570180379393398e-92,4.8215693933966307e-36,2.6192985551528954e-68,9.0244114835082488e-94,3.7778842140153329e-47,3.9218805762950025e-106,1.2523068563334187e-98,1.7236050962831503e-109,5.9684636925959656e-66,1.6990780738177259e-48,6.0971212823492847e-68,2.2660567962276111e-47,6.5507709271744169e-59,1.980061293658853e-39,8.5698307558144255e-59,5.8005243168019298e-60,1.1448016697213827e-50,1.3955119712033055e-51,9.7052571522693495e-71,1.2327439486591179e-51,3.4088034612399725e-56,6.6359673014534966e-77,7.9178846968292822e-59,2.1061488214177471e-43,6.1451677392171063e-78,2.2116048584131794e-22,1.2203647824705298e-41,1.1220331500383238e-39,1.2203647824705296e-41,2.7012733202965818e-70,8.5449481716846965e-63,4.7141338437087917e-63,4.8881055920413834e-107,8.1760076146558635e-112,6.5126699611151237e-50,2.3928862044873069e-60,1.4945798232836384e-60,2.2590453778467858e-83,7.7388405691339641e-51,2.4586933026653599e-92,4.6990864721486855e-64,8.0141591894521996e-76,1.1312315998716416e-86,3.0308149263144779e-87,2.2797160491898468e-76,3.2658247095243264e-65,2.27684708036233e-93,3.2658256611582152e-65,1.4320285170657284e-85,4.6043953939803798e-70,3.7921648456037642e-82,2.5926651524538102e-78,3.8592706539997246e-87,5.2590962397142794e-27,8.2337314271651608e-67,2.0365239257313394e-58,2.8182543701512813e-71,3.6596537195436297e-89,2.36367428655574e-88,1.8994788203276941e-96,2.6502658758534911e-99,2.0673492872597079e-105,3.0529439460139646e-50,9.6731523605081158e-51,9.6731523605081158e-51,9.1890588804108554e-100,3.6062610433856565e-102,6.9769311544724944e-107,1.9431690697180374e-88,2.1903898873547816e-95,2.7563621565282374e-43,7.9681504348721611e-55,2.2062069944983176e-48,7.968154182680478e-55,3.8673736640338556e-55,1.7221477189342512e-102,1.0014038432869052e-58,5.556514871936264e-102,7.0577097567145204e-71,5.7897636338198939e-70,3.7871343185242584e-70,2.455773562700518e-108,4.8793698406232298e-66,4.6278728464377727e-73,1.5785365093790535e-76,1.5610184323857874e-63,1.7418330775232851e-36,8.2191940131942451e-85,4.7305712141627373e-95,4.4688610120199204e-94,5.5565148660722709e-102,5.0365239327713483e-111,1.9047253183323875e-122,2.5884365264355504e-123,1.2211908048783436e-123,3.0506811584609153e-82,1.7519202302624772e-55,5.1190578091531601e-125,4.8055863452048934e-134,3.1141521016925041e-59,1.7578813209429811e-59,1.0163450382204128e-70,2.6916168865450308e-49,9.485001803166355e-62,9.484964749439821e-62,2.8523465353249968e-60,6.042416045441266e-62,2.1292927035210993e-74,1.0179224606938912e-60,2.1292917409791003e-74,7.557369805422591e-72,5.3262963890085865e-84,1.4950035078729097e-82,7.7809894932049257e-61,1.3001366597861974e-22,1.0014038432971165e-58,2.2851361351826339e-73,1.7467558625514951e-73,1.7467557937716205e-73,7.2201172880325263e-113,7.608188686643128e-72
4.311467769405243e-21,0.253797060745519,76.950000000000003,0.0,0.0,0.0,0.999999999999997,9.5,1.4311735266920024e-16,1.2817997832057821e-15,1.2817987999286097e-15,1.5986389416497689e-26,1.5986038478846862e-26,2.5435914532379201e-16,5.9718056859483392e-25,1.0456842253068581e-26,1.2939036623823185e-38,2.632916351886486e-43,1.097529535732878e-30,7.5213708225158459e-25,3.0051820117101068e-29,1.6925505729180866e-38,1.6362741250356946e-43,2.2052987142573718e-46,8.4850041313699121e-59,7.5564569644586237e-41,6.5407682603581271e-30,8.0370758084116092e-41,8.037075808476223e-41,5.7270878436768961e-52,7.343701466767741e-53,2.4355864945603612e-47,3.6803868366131003e-30,5.4715687805428243e-41,3.5080278831598337e-42,7.4071982603050132e-94,2.6012940223785437e-52,1.5999252648259132e-45,7.0241251481728206e-94,7.8809185683141046e-27,1.3871947927530683e-63,1.3871932131356421e-63,4.0692305812901575e-38,1.2383584428980459e-38,1.9021181797042548e-29,4.0691523548531457e-38,3.6034678398450619e-49,7.0241251481727993e-94,5.374000710847479e-56,8.6691731997727373e-54,1.0559537551906828e-66,1.1873304634953613e-78,3.6975592201230453e-46,2.8078199463281762e-90,2.9122279135577185e-35,1.0789358113612503e-66,1.2318279227508604e-91,4.4851041379715767e-46,9.6752461769900862e-104,1.7093929708124681e-96,4.2521208863638478e-107,2.46290324408288e-64,2.0171454607236372e-47,2.5159941559701576e-66,2.6902626284194155e-46,1.4653812472182166e-57,1.1959570213527573e-38,1.9170368532717824e-57,1.2975540873896694e-58,1.3591085422608804e-49,1.6567518651619286e-50,4.0047579206452989e-69,1.4635135338360221e-50,4.1413400873868295e-55,4.9953905239578947e-75,1.7711991284532108e-57,2.5004197189069872e-42,4.6259288667675898e-76,6.1924936342382828e-22,1.4488170560851647e-40,6.7770802554467034e-39,1.4488170560851641e-40,1.1146879945025064e-68,1.9114209995994386e-61,1.0545062774806175e-61,1.2058913729324448e-104,1.5284468775273845e-109,7.7318417773122221e-49,5.0680899569816427e-59,3.3433149809912659e-59,1.7005529658858742e-81,9.1875515235251771e-50,3.3561042239687731e-90,1.051166847448622e-62,3.3070652321577864e-74,8.5156291352307187e-85,2.2815218131990423e-85,9.4073121087202011e-75,7.3055156456231814e-64,3.1078850282981375e-91,7.3055195725642391e-64,1.0779953197421557e-83,1.0529386427106296e-68,1.5988757918052179e-80,1.0698705389654843e-76,1.6274070749452945e-85,3.1764932712627289e-26,3.3976723135684835e-65,4.555622560841898e-57,1.1629602757260526e-69,2.7548959861484322e-87,1.7801685186583442e-86,2.5940137379897562e-94,3.6194201068618499e-97,5.1025508520381798e-103,3.6244550392825534e-49,1.1483966439868641e-49,1.1483966439868641e-49,1.2548994797762521e-97,4.9249494451618864e-100,1.7220189272036091e-104,1.4627691734310427e-86,2.9898718934620402e-93,3.2723531488605456e-42,1.7824420669326017e-53,2.6192089379491287e-47,1.7824436134745755e-53,8.6511601829866985e-54,1.3243968835540488e-100,2.2401003316002137e-57,7.7461629036402251e-100,2.912381601189256e-69,2.389161984745923e-68,1.5627715688390793e-68,3.9110619327871182e-106,1.0914955318449838e-64,1.9097046800753008e-71,6.5138727289370015e-75,3.4919361422494895e-62,2.0679037184074646e-35,3.465427141436099e-83,3.6374639297414755e-93,6.0999732126854974e-92,7.7461628897978802e-100,1.2688632984354731e-108,8.6565617727334499e-120,1.1763880386440532e-120,5.5500462957201544e-121,2.2964766215512724e-80,3.9189754613891288e-54,2.3265003024299275e-122,3.9360674208490805e-131,6.9662336703579727e-58,3.932310199622949e-58,4.1939762574070773e-69,3.1954879027307598e-48,2.1217540920165182e-60,2.1217388017836221e-60,6.3805856246936432e-59,1.351664986384341e-60,8.7865495635031619e-73,2.2770520405364229e-59,8.7865800726155896e-73,1.7279708705120028e-70,2.2453780835989554e-82,6.3024088808057845e-81,1.7405762656210791e-59,3.6403826478183392e-22,2.2401003316423501e-57,9.4296828586792412e-72,7.2080400061201373e-72,7.2080394883622464e-72,1.1513607974724972e-110,3.1395403512616167e-70
9.85478347292627e-21,0.253797060745519,76.950000000000003,0.0,0.0,0.0,0.99999999999999323,9.5,3.2712537752959826e-16,2.929828075832044e-15,2.9298258283677889e-15,7.6967583478444704e-26,7.6964076670658047e-26,5.8139232858478594e-16,2.8751673581315467e-24,5.0345194039881976e-26,1.2703029956465725e-37,2.5850131022527277e-42,5.2841322679918922e-30,3.6212162643176054e-24,1.4468657764705648e-28,1.6615219562718354e-37,1.6065027338482256e-42,2.1651753548489301e-45,1.6764939565092386e-57,7.4189742203155729e-40,3.1490983610348024e-29,7.8908486876613631e-40,7.8908486877890324e-40,1.1315760296222946e-50,1.4509916531427892e-51,2.3912732367636297e-46,1.7719478253977006e-29,5.3720185573161931e-40,3.4442025495235007e-41,1.6857050167920249e-91,5.1397185914465845e-51,1.5708160998235436e-44,1.5985265392861274e-91,3.7943230257853314e-26,5.487602140391277e-62,5.4875896508566151e-62,3.9951946760091414e-37,1.2158276507280978e-37,9.1578801472758073e-29,3.9951178728333599e-37,7.1198451480623209e-48,1.5985265392861176e-91,1.0618119699051023e-54,1.7111004269573966e-52,4.1772483646438163e-65,9.3878656846303912e-77,3.6302855484742306e-45,4.4356677015390381e-88,1.4021123795189718e-34,4.2636502080001909e-65,1.94598636496944e-89,4.4035018370432543e-45,3.054187800330994e-101,2.7004221621764254e-94,1.3422684709890458e-104,9.7430002163078451e-63,1.9804453144523677e-46,9.953022559855018e-65,2.6413158014906936e-45,2.8953463802356982e-56,5.7580182417021038e-38,3.7877417413775455e-56,2.5637482193331038e-57,1.3343808261269756e-48,1.6266089177776013e-49,1.5841168500887406e-67,1.4368860923196421e-49,4.2659680199308177e-54,3.949705032790702e-73,3.4995909763200179e-56,2.45492656441609e-41,3.6575828149687186e-74,1.4154271308614009e-21,1.4224571480897212e-39,3.2628724441000957e-38,1.4224571480897202e-39,4.4095948136892522e-67,3.7764307846058313e-60,2.0834116615702828e-60,3.8066398593948374e-102,6.9463920379626365e-107,7.5911681051250063e-48,8.9680865735627017e-58,6.6058257063212242e-58,1.3445760804382006e-79,9.0203925669154758e-49,5.3018220717691515e-88,2.0769285536860724e-61,1.308242120906578e-72,6.7330519112147149e-83,1.803930669242167e-83,3.7214391176861403e-73,1.4434452278819041e-62,4.9096965838266685e-89,1.4434467813382601e-62,8.5233847701534218e-82,2.1796854626863274e-67,6.6225408457224912e-79,4.2323014954412543e-75,6.7411538686473788e-84,1.5293439002225515e-25,1.3440853661454756e-63,9.0011424918956624e-56,4.6005527395656601e-68,2.1782134381953094e-85,1.4078144013203374e-84,4.0987550524059275e-92,5.7193267339331227e-95,1.6110593876946671e-100,3.5585114218556774e-48,1.1275026259575809e-48,1.1275026259575809e-48,1.9828452914832723e-95,7.7820974617289533e-98,5.4370350063225572e-102,1.1565675998384206e-84,4.7232651819613666e-91,3.2128157192030082e-41,3.5217994805570739e-52,2.571554854437458e-46,3.5218055985091432e-52,1.7093234639606076e-52,1.0961777566470729e-98,4.426060724197856e-56,1.2807340913028233e-97,1.1521073700391519e-67,9.4512855561532404e-67,6.1821688123584308e-67,1.790232516941359e-103,2.1566113072844175e-63,7.5546017308856198e-70,2.5768211958754008e-73,6.8994788878514987e-61,2.0302790503545993e-34,1.4353794959268648e-81,3.0104601879519019e-91,9.6364624852683336e-90,1.2807340869202009e-97,4.1918572176950134e-106,5.7156901028770639e-117,7.7673673825209007e-118,3.6645432575678899e-118,1.8157549947145779e-78,7.7432350347844147e-53,1.5361242952982831e-119,5.1953446700517071e-128,1.3764103756800285e-56,7.7695823031936865e-57,1.6590952994707451e-67,3.1373496815328287e-47,4.1922161235595944e-59,4.1921556377154702e-59,1.2606964218143372e-57,2.6706652073988103e-59,3.4758398022227417e-71,4.4990720364671092e-58,3.475882021445723e-71,3.57597871508896e-69,9.2975475992170855e-81,2.6096723245237899e-79,3.4390855614272225e-58,8.3208746255505745e-22,4.4260607243645457e-56,3.7302927978577754e-70,2.8514315947014745e-70,2.8514311853255976e-70,5.2771032728471525e-108,1.2419709298365296e-68
2.0941414879968323e-20,0.25379706074551894,76.950000000000003,0.0,0.0,0.0,0.99999999999998557,9.5,6.9514142725038659e-16,6.2258846608575731e-15,6.2258798851088243e-15,3.3613765821300191e-25,3.3610637792179294e-25,1.2354586829432988e-15,1.2556611093771991e-23,2.1987068819386962e-25,1.1234631514340131e-36,2.2864149006731747e-41,2.307719387951553e-29,1.5814802637098236e-23,6.3188429712702175e-28,1.4691808450858864e-36,1.4209318649582944e-41,1.9150730814406425e-44,2.9832314651582019e-56,6.5619986156068425e-39,1.3752939884163918e-28,6.9793663027793637e-39,6.9793663030065409e-39,2.013579018325862e-49,2.5819621036464925e-50,2.1150540505988481e-45,7.7385616051954864e-29,4.7514893689607046e-39,3.0463581000292315e-40,2.8487669556766539e-89,9.1458544719167192e-50,1.3893690289355244e-43,2.70143918273311e-89,1.6570805335621426e-25,1.9584844286715726e-60,1.9584755017107561e-60,3.5337043775727245e-36,1.0753857671350065e-36,3.9994867755416659e-28,3.5336364460405422e-36,1.2669383788840315e-46,2.7014391827330772e-89,1.8894376290771628e-53,3.0432364697481698e-51,1.4908302944631548e-63,6.7100539637486924e-75,3.2109464202473469e-44,6.3450781406406859e-86,6.1233931287791273e-34,1.5208606819148759e-63,2.7836700982508509e-87,3.8948475033739187e-44,8.7406939256149353e-99,3.8628659488528323e-92,3.841400593171121e-102,3.4772075071414319e-61,1.7516813453650324e-45,3.552162972431443e-63,2.3362139142351811e-44,5.1521140914549499e-55,2.5146778426803139e-37,6.7400839348660444e-55,4.5620529729640436e-56,1.1802447292053976e-47,1.438717366532113e-48,5.6527015911247098e-66,1.2709091674111391e-48,4.1289400521102445e-53,2.8230839376007819e-71,6.2273350565289689e-55,2.1713541350894049e-40,2.6142871983641913e-72,3.007782714826753e-21,1.2581471871841718e-38,1.4249821457809878e-37,1.2581471871841707e-38,1.5737530380464042e-65,6.7191882519934586e-59,3.7069085076663833e-59,1.0894109654988676e-99,2.3540703811399785e-104,6.71430222008077e-47,1.3180916317805649e-56,1.1754709251418258e-56,9.6104673831018782e-78,7.9784350721735075e-48,7.5840834376835699e-86,3.6957833910287085e-60,4.6690232229405622e-71,4.8125039887678441e-81,1.2893741773977122e-81,1.3281551872897468e-71,2.568528099909375e-61,7.0231607282852889e-87,2.5685336440670451e-61,6.0921589257931191e-80,4.2334878911931688e-66,2.5766388394822702e-77,1.5104783686153652e-73,2.6228705769883779e-82,6.6790389328255513e-25,4.7969451109905465e-62,1.6017052134168783e-54,1.6419028335515291e-66,1.5568959140418311e-83,1.0063444174912269e-82,5.8637065642365915e-90,8.1830967727192744e-93,4.6110959064461436e-98,3.1474630031843408e-47,9.9726328807413166e-48,9.9726328807413166e-48,2.8366744081406696e-93,1.113390126777359e-95,1.5561617459661164e-99,8.2666615797464908e-83,6.7564769670968818e-89,2.8416991069571208e-40,6.2668337123830034e-51,2.274511124513417e-45,6.2668555468178157e-51,3.0416497621589031e-51,8.5366473888204225e-97,7.875938425562716e-55,1.9954601125156714e-95,4.1117762708704291e-66,3.3730954914936532e-65,2.2063720636735237e-65,6.1276964397499381e-101,3.8375748410077051e-62,2.6961836465183339e-68,9.1964769350508199e-72,1.2277259449986382e-59,1.7957569015130955e-33,5.5846471149433967e-80,2.3443652144243125e-89,1.3784644938074324e-87,1.9954600991537317e-95,1.3064706430261779e-103,3.5631229012286141e-114,4.8421248904089887e-115,2.2844517624195757e-115,1.2978257225563175e-76,1.3778672763691244e-51,9.5760960434973165e-117,6.4777741554620861e-125,2.4492486989409423e-55,1.3825556580204699e-55,5.9211932742750605e-66,2.7749515263619045e-46,7.4597802137345284e-58,7.4595643497585734e-58,2.2433427262654907e-56,4.7523166592426764e-58,1.2404797433778356e-69,8.0058615951430615e-57,1.2405164037243419e-69,6.9417179813583613e-68,3.6154872126062067e-79,1.0148114279311683e-77,6.1196696245154035e-57,1.7681858587686846e-21,7.8759384261576176e-55,1.3313178919448989e-68,1.0176575798597396e-68,1.017657287254578e-68,1.80745775898732e-105,4.4325059478781921e-67
4.311467769405243e-20,0.253797060745519,76.950000000000003,0.0,0.0,0.0,0.99999999999997036,9.5,1.431173526691933e-15,1.2817997830000742e-14,1.2817987998041603e-14,1.403308553942118e-24,1.4030445568355074e-24,2.5435913430064287e-15,5.2421378428787122e-23,9.1791683284486033e-25,9.4416110403391245e-36,1.9218695261191577e-40,9.6342741686914494e-29,6.6023686456856691e-23,2.6379925536250624e-27,1.2342349190053545e-35,1.1943761415014586e-40,1.6097343166046209e-43,5.0316557501125361e-55,5.5157551170586012e-38,5.7415816739024984e-28,5.8665779151143722e-38,5.8665779154975443e-38,3.3961951008416135e-48,4.3548564181645009e-49,1.7778302920099583e-44,3.2306970688452362e-28,3.9939127620456152e-38,2.5606474546764886e-39,4.1712223406967003e-87,1.542581985541125e-48,1.167848346847418e-42,3.9555020282027866e-87,6.9179848836700447e-25,6.617264102221891e-59,6.617203729634049e-59,2.970291334568795e-35,9.0392649859397353e-36,1.6697069286781916e-27,2.9702342340346367e-35,2.1368766745088874e-45,3.9555020282026929e-87,3.1868125959232009e-52,5.1315458204348965e-50,5.037178473036219e-62,4.5380126150365299e-73,2.6989938801922056e-43,8.5858124908937867e-84,2.5563960916277811e-33,5.1372886228427342e-62,3.7667100343143177e-85,3.2738540030007059e-43,2.3659609075300079e-96,5.2270188544692963e-90,1.0398034855383789e-99,1.1748697839717669e-59,1.4723935367570612e-44,1.2001955299080842e-61,1.9637285619698103e-43,8.6897931454507622e-54,1.0498284976581464e-36,1.1368136317236567e-53,7.6945691331680624e-55,9.9206680977183063e-47,1.2093289714381505e-47,1.9093128611554497e-64,1.0682752133609204e-47,4.0690744370387591e-52,1.9092529425170119e-69,1.0503310430298469e-53,1.8251529582946495e-39,1.7680436165695091e-70,6.1924940791182788e-21,1.0575484332687514e-37,5.9490201685256522e-37,1.0575484332687493e-37,5.3173556313654439e-64,1.1330300265904897e-57,6.250855668174533e-58,2.9488518077582307e-97,6.9044227977772109e-102,5.6437755805896394e-46,1.6463398388130908e-55,1.9826019582109732e-55,6.4995634452965702e-76,6.706355413982888e-47,1.0262366456707445e-83,6.2334788747144324e-59,1.5775574344685815e-69,3.2546988011663306e-79,8.7200433213708282e-80,4.4875361984663932e-70,4.3321793004607409e-60,9.5033565673982072e-85,4.3321980327966856e-60,4.1201298789764763e-78,8.3379452286649979e-65,1.014628574819402e-75,5.1035652062220468e-72,1.0328516870069474e-80,2.7883608638715427e-24,1.6207792760997703e-60,2.7015099522587005e-53,5.5476066817304425e-65,1.0529294981862825e-81,6.8062271552620977e-81,7.934814209017108e-88,1.1076109486857942e-90,1.248205203021742e-95,2.6456322179472384e-46,8.3825985628969789e-47,8.3825985628969789e-47,3.8386173045698495e-91,1.5068595334398419e-93,4.2124675628715792e-97,5.5907472036784121e-81,9.1424948684910979e-87,2.3886193032524957e-39,1.0569862547938987e-49,1.9118636122075932e-44,1.0569936320872908e-49,5.1301868563555816e-50,6.7222717015226732e-95,1.3283920821105557e-53,3.1424194011742162e-93,1.3892674180161749e-64,1.1396919261746386e-63,7.4548320439108401e-64,1.807485553585169e-98,6.4726317146407996e-61,9.1097948328328445e-67,3.107271647996825e-70,2.0707410791041509e-58,1.5094386375581673e-32,2.1991227166853696e-78,1.8460614902785536e-87,1.8652626397875458e-85,3.1424193595593165e-93,4.1146812405509594e-101,2.244347618080511e-111,3.0499683348306009e-112,1.4389355262912371e-112,8.7772013208987116e-75,2.3239744667466979e-50,6.0318124262670141e-114,8.1604022583617596e-122,4.1310158419911488e-54,2.3318821954504183e-54,2.0006373797320149e-64,2.3325160849838748e-45,1.2581859875573908e-56,1.2581130558548529e-56,3.7837281096181742e-55,8.015512484757478e-57,4.1911466364320956e-68,1.3503066847036407e-55,4.1914164442661416e-68,1.366037177854169e-66,1.422515019723159e-77,3.9927974569108008e-76,1.0321719375688153e-55,3.6403826538646591e-21,1.3283920823115594e-53,4.4982417908153887e-67,3.4384477866789711e-67,3.4384458077833998e-67,5.333171336887909e-103,1.4976435242313351e-65
8.746120332222064e-20,0.253797060745519,76.950000000000003,0.0,0.0,0.0,0.99999999999993994,9.5,2.9032377255749023e-15,2.6002224164656255e-14,2.6002204221709986e-14,5.7329733289791745e-24,5.7308048789695566e-24,5.1598564685171553e-15,2.1415842645348539e-22,3.7499896996916356e-24,7.7378960665523979e-35,1.5756647678738213e-39,3.9359153560975775e-28,2.6972829070998735e-22,1.0777060335636964e-26,1.0107541309298274e-34,9.7921728019154964e-40,1.3197574485482114e-42,8.2645089377551463e-54,4.5221491133866364e-37,2.3456234565178486e-27,4.8097750173079547e-37,4.8097750179373156e-37,5.5782599138610835e-47,7.1528645558993373e-48,1.457572555679172e-43,1.3198451125650272e-27,3.2744504083063664e-37,2.0993733513550887e-38,5.7037937209855732e-85,2.5336953798252115e-47,9.5747257128546415e-42,5.4088144407247497e-85,2.8262224331403895e-24,2.1756036748954363e-57,2.1755639604371494e-57,2.4352241025678464e-34,7.4109349820969701e-35,6.8212970431015437e-27,2.4351772881194643e-34,3.5098260881356854e-44,5.4088144407244902e-85,5.2343488261134327e-51,8.427502724150338e-49,1.6561139295844948e-60,2.985256013218206e-71,2.2127981508283548e-42,1.1298445526600918e-81,1.0443712162513762e-32,1.6888057214754286e-60,4.9567781948512256e-83,2.6841033001546808e-42,6.2275976073413933e-94,6.8784624795948245e-88,2.7369335738435765e-97,3.8627145148826976e-58,1.2071568833046579e-43,3.9459799495928712e-60,1.6099833179408e-42,1.427301028849685e-52,4.2888919624868474e-36,1.867219675523527e-52,1.2638352875705516e-53,8.1335630846680491e-46,9.9148150578988909e-47,6.273413968095762e-63,8.7583570984288105e-47,4.3174808543057959e-51,1.2559702362918024e-67,1.7251717774804506e-52,1.4963689835145535e-38,1.1630780381710362e-68,1.2561917593144592e-20,8.6704195793867765e-37,2.4303690288930889e-36,8.6704195793867414e-37,1.7482300643782143e-62,1.8601539965424109e-56,1.0262494453333629e-56,7.7618462195646946e-95,1.889763958915977e-99,4.6271081999710438e-45,1.7761011808230019e-54,3.2564245205300793e-54,4.2756295325605379e-74,5.4982753477449222e-46,1.3504695982334401e-81,1.0238507765373259e-57,5.1866637784640797e-68,2.1410496123662926e-77,5.7363351189237266e-78,1.4754037197068867e-68,7.1155558665380379e-59,1.2505881760812129e-82,7.1156174535725784e-59,2.7103588504464993e-76,1.7629318480760776e-63,4.2830569116934254e-74,1.6779407012932572e-70,4.360031298201343e-79,1.139131153763704e-23,5.3287672562706527e-59,4.4372382076454074e-52,1.8239238745465745e-63,6.926522423829216e-80,4.4774520767369348e-79,1.0441970603428083e-85,1.4582866728450433e-88,3.2855449603401963e-93,2.1690489950795666e-45,6.8725603150582963e-46,6.8725603150582963e-46,5.0515203417289438e-89,1.9835364760053061e-91,1.1088122062068418e-94,3.6777802137578899e-79,1.2031008173908154e-84,1.9583343840763825e-38,1.736080598109968e-48,1.5674612376889611e-43,1.7361048525851813e-48,8.4263471706842021e-49,5.6705662903976145e-93,2.1818878178852071e-52,5.2992648402705473e-91,4.5675491014334505e-63,3.7470524123182895e-62,2.4509853489587128e-62,4.9616546311440445e-96,1.0631319765796366e-59,2.9951010064102984e-65,1.0215963211737068e-68,3.4012044349196806e-57,1.2375236771879593e-31,9.2831762830459059e-77,1.5572245608388696e-85,2.4545804276418241e-83,5.2992647007332873e-91,1.3874788492127345e-98,1.5134383003331117e-108,2.0566953751736882e-109,9.7032221599422018e-110,5.773935768945553e-73,3.8171347504486511e-49,4.0674521280493614e-111,1.1005086809247296e-118,6.7852056672819522e-53,3.8301235069685758e-53,6.5776579779006102e-63,1.9123410938449676e-44,2.0665250520572605e-55,2.0662852939298977e-55,6.2147936779490344e-54,1.3165621020946906e-55,1.3778560267679196e-66,2.217886432749137e-54,1.3780406891272481e-66,2.8850455175431097e-65,5.9981339925479402e-76,1.683605684488782e-74,1.6953461915889849e-54,7.3847762547314901e-21,2.1818878185460622e-52,1.4789363255478726e-65,1.1304948378635004e-65,1.130493536072731e-65,1.4642201218717771e-100,4.923923874954454e-64
