Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694)
0.0,0.36140843386883303,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4532137241757106e-25,0.36140843386883303,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,1.4461123927165988e-18,1.4727116412421995e-17,1.47267322684866e-17,1.2627134861941131e-32,1.26274640858682e-32,6.1811337484067365e-16,1.4721819194213627e-28,5.9842668827413271e-33,7.6385686163212622e-48,2.3403617739529146e-52,8.960382231847309e-36,4.2229572878954518e-28,2.8784194239355636e-34,7.2401577550958308e-48,5.3546046344017741e-52,2.5915439577903894e-53,1.2485260953889599e-68,6.1068708679384724e-46,2.4492604775370546e-33,3.3758837758921338e-47,3.3758837758921358e-47,1.3717681665738473e-62,2.2505104736147698e-63,3.2045809414722424e-48,8.4669742434026614e-34,6.8809985801308019e-49,5.6444520841250343e-50,1.9339804697556647e-110,1.7112274907595933e-62,1.3782696867694175e-50,1.7517789993825982e-110,5.0148845556255702e-30,7.3362847480228384e-78,7.3362847470474255e-78,7.7214665876874337e-44,2.2588793423387682e-44,3.2416465975428221e-31,7.7207893732965612e-44,5.7516450572359794e-58,1.7517789993825979e-110,2.6333308477063937e-65,4.9013647183657559e-60,1.4983168164547854e-79,5.0279069041317543e-95,1.2244477649021483e-51,8.3435205240098282e-111,5.4258396888965166e-37,8.0014175250010301e-77,3.8396106493520235e-110,3.3311595524207945e-51,1.8668922001680938e-126,1.6101915613322342e-115,1.546489357628282e-130,6.9828817545852304e-75,5.5339131654493914e-51,9.7489020541700796e-76,4.0420095043560211e-51,1.7328691153341899e-66,3.4192830283267764e-40,1.6424439747199532e-66,1.4221674423410882e-67,2.9317941731843092e-55,6.9747786343991577e-54,4.8467556909081547e-81,8.0133123213592926e-55,4.8920824563527501e-57,2.3219300305075168e-88,2.9579918249016672e-65,4.0652091852483811e-48,1.9862740410060229e-89,3.8414393539816886e-22,1.3384204919094334e-46,4.202341692114124e-42,1.3384204919094334e-46,3.0593740829284343e-77,2.3286975843853292e-70,1.7735385321681964e-70,1.5407457184969709e-126,7.994558051473384e-128,1.0051345940864583e-54,3.0451914190361773e-67,1.4461765447775338e-68,1.1835819030002009e-92,6.9977377313053908e-56,2.8189785163706018e-105,2.0485609449932545e-68,7.8316481586809277e-83,1.3966274554026002e-97,3.1823387145627484e-98,1.3731969531825227e-84,2.2661341814261785e-73,2.4114713675041439e-106,2.2661341815420051e-73,4.9963733817488955e-94,9.0625628399375146e-75,1.0964485203452905e-89,1.8703889812480371e-84,2.0091643793162811e-94,1.6591238466794718e-29,8.3175251957761268e-76,1.4914863940747807e-66,8.2861614088202757e-83,3.3354876911832351e-99,1.6019631579236671e-102,9.019182021681778e-114,1.9589808822139606e-116,2.1481296539989262e-126,1.0700241318716511e-49,3.0382253178660061e-50,3.0382253178660061e-50,6.7924462471962894e-117,5.2939470250319288e-119,7.9767609967700731e-128,2.6104611589885855e-99,7.8099576356280804e-114,4.3663493187613967e-51,1.8719183790865486e-66,1.8586162593213579e-51,1.8719183792609756e-66,9.1191230226149442e-66,1.9444756161128038e-110,4.2816495846527747e-123,3.0180159920695385e-115,8.7338654879817685e-137,3.6712127072001225e-138,1.7398201450557028e-138,1.7296663244415732e-122,4.4710560909834454e-73,1.1044137891529196e-141,5.5252695178212026e-88,2.7530825334840455e-90,1.1559703956520812e-42,1.3203073033484822e-91,3.3933382695419019e-104,2.8353361411330963e-107,3.0180159492478867e-115,5.1562239152065973e-127,2.0951976715308007e-142,2.3526549454734377e-143,1.7186811951791135e-143,1.0098031842180338e-92,1.1165129194278791e-61,2.8947833173026423e-143,5.2103045352708495e-156,3.3144932512716189e-66,1.2823307194461839e-65,1.0995082010530553e-80
6.86899842769199e-25,0.36140843386883303,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,4.0491146996064742e-18,4.1235925954781477e-17,4.123485035176238e-17,7.6267894566118896e-32,7.6269882317708458e-32,1.7307174495519449e-15,8.8919787932967096e-28,3.6144971971727933e-32,9.068507666655464e-47,2.7788297959062762e-51,5.4120708680358366e-35,2.5506662018864655e-27,1.738565332057075e-33,8.5955128468932602e-47,6.35698662126506e-51,3.0766809866887675e-52,2.7932412305365265e-67,7.250077094410316e-45,1.4793533284323595e-32,4.0078492187390866e-46,4.0078492187390897e-46,3.0685905178881584e-61,5.0343019090516229e-62,3.8044784937084511e-47,5.1140524430108121e-33,8.1691215142944978e-48,6.7010935142583159e-49,2.0608062674090872e-108,3.8279474477246983e-61,1.6362817721306566e-49,1.8666564618924927e-108,3.0289902715950094e-29,3.0273384426539062e-76,3.0273384419196402e-76,9.1669251328901214e-43,2.6817415552209068e-43,1.9579545449129972e-30,9.1661211439653251e-43,1.2866199927218011e-56,1.8666564618924919e-108,5.8906557730777856e-64,5.8189097796933664e-59,6.1835770574544144e-78,3.7853242202627869e-93,1.4536643864904902e-50,1.1390182856536366e-108,3.2772071720934146e-36,1.7898879115120331e-75,5.2416563569507066e-108,3.9547526206324598e-50,4.6061375151329795e-124,2.1981579916302556e-113,3.8166797316361785e-128,2.8815057080948838e-73,6.5698617096804051e-50,4.0229117295730879e-74,4.7986736835713547e-50,3.8763588962158333e-65,2.0652469491093212e-39,3.6740814736789302e-65,3.1813316818188358e-66,3.4806260424041059e-54,8.2804571947311693e-53,2.0000233759474774e-79,9.513404387778746e-54,5.8078956060779623e-56,1.7478909715893216e-86,6.6169093926256179e-64,4.8262163446753256e-47,1.4952175206670352e-87,1.0756030191174589e-21,1.5889728079906337e-45,2.5382143820602924e-41,1.5889728079906337e-45,1.262459281566263e-75,5.2092028180943032e-69,3.9673342296526017e-69,3.8014442689598218e-124,1.4437673134930088e-125,1.1932957900990795e-53,6.8083294229876586e-66,3.2350390835261592e-67,8.9097091437295116e-91,8.3077142346058036e-55,3.8478917829131416e-103,4.5825488915119918e-67,3.231751541295164e-81,1.0513462886052193e-95,2.3955851531409556e-96,5.6665356768220296e-83,5.0692515180426447e-72,3.2916465329072726e-104,5.0692515185206075e-72,3.7611451722962925e-92,2.0272641634500555e-73,4.524536640208741e-88,7.7182125020150484e-83,8.9371901373117915e-93,1.0021108033409867e-28,3.4322500611032492e-74,3.336395404089555e-65,3.4193077063677622e-81,2.5108718801510549e-97,1.2316463994724159e-100,1.2571875568493067e-111,2.7306316598574583e-114,5.4111977442450578e-124,1.2703326493562397e-48,3.6069810973654719e-49,3.6069810973654719e-49,9.4680192530522129e-115,7.3792549242649694e-117,2.0093680580109179e-125,1.9650900033743753e-97,1.0661787828725592e-111,5.1837299112294928e-50,4.187406536508619e-65,2.2065492230644931e-50,4.1874065372283964e-65,2.0399113436653548e-64,1.5763440949827268e-108,6.2906888633495257e-121,4.1195868783523073e-113,2.3184897824296065e-134,9.7455922168359151e-136,4.6185222751960705e-136,1.8430953958080893e-120,1.0001573633286364e-71,2.9317741266188676e-139,2.2800179371094562e-86,1.1360672284299596e-88,1.3723680536511702e-41,5.4482984468373716e-90,2.5544265465011118e-102,3.8702198601015098e-105,4.1195868154326966e-113,1.272038915997577e-124,9.3248756109208618e-140,1.0470713584741463e-140,7.6491533842707798e-141,7.601546323909145e-91,2.4975947402401732e-60,1.2883507232269195e-140,4.1792219609490723e-153,7.4143888233585485e-65,2.8685225261722957e-64,4.5371513778739824e-79
1.5700567834724548e-24,0.36140843386883303,76.950000000000003,0.0,0.0,0.0,0.99999999999999578,9.5,9.2551193133862121e-18,9.4253545039499935e-17,9.4251086518313489e-17,3.6719708178516499e-31,3.6720664420301518e-31,3.9559255989667235e-15,4.28110502166484e-27,1.7402248094967248e-31,8.903512495797238e-46,2.7284259467140471e-50,2.6056791530212878e-34,1.2280359793164169e-26,8.3704436848045349e-33,8.4391203154790235e-46,6.2413271596988529e-50,3.0207036372005281e-51,5.5193001446187602e-66,7.1181686836497477e-44,7.1224494686774331e-32,3.9349301291797012e-45,3.934930129179708e-45,6.0630177615719066e-60,9.9469322198333536e-61,3.7352595453571235e-46,2.4621961099748998e-32,8.020491944886416e-47,6.5791733492098653e-48,4.6899128951329604e-106,7.5633790923679548e-60,1.606511146892244e-48,4.2480733632566642e-106,1.4583284287716638e-28,1.1975849819608785e-74,1.1975849813803165e-74,9.0001414545700267e-42,2.63294976141866e-42,9.4267083056115113e-30,8.9993520934761749e-42,2.5421442915990262e-55,4.2480733632566613e-106,1.163894314717285e-62,5.7130604324779667e-58,2.4463095039010677e-76,2.993125365776394e-91,1.4272163147657889e-49,1.7994807785506807e-106,1.5778341815309847e-35,3.5365290717247194e-74,8.2810434045739961e-106,3.8827995742970039e-49,1.4541107959601397e-121,3.4727651910586588e-111,1.2050248509022985e-125,1.1398950026069666e-71,6.4503291845903547e-49,1.5914238738395299e-72,4.7113662782770271e-49,7.6590319564850588e-64,9.9432750463734889e-39,7.2593658562629485e-64,6.2857753030328604e-65,3.4172992882626812e-53,8.1298019761703696e-52,7.911859209924537e-78,9.3403168413454757e-53,5.7022587842022876e-55,1.3820048335822554e-84,1.3073897915202169e-62,4.7384078261657025e-46,1.1822235336230749e-85,2.4585211865663822e-21,1.5600629253564743e-44,1.2220409641013072e-40,1.5600629253564743e-44,4.9941633709398807e-74,1.0292504649816221e-67,7.8387816134576275e-68,1.2000773171240927e-121,6.572923154249756e-123,1.1715848828660486e-52,1.3436389654960484e-64,6.3918920779940783e-66,7.044639112278126e-89,8.156563099609682e-54,6.0787259464348156e-101,9.0543443840933576e-66,1.2784487711590064e-79,8.3126789727859532e-94,1.8941171472946341e-94,2.2416251621417692e-81,1.0015986755806667e-70,5.1999947802420576e-102,1.0015986757697439e-70,2.9738243931761555e-90,4.0055544447140562e-72,1.7898714238453313e-86,3.0532481110217118e-81,3.6477075598662112e-91,4.8247321453426924e-28,1.3577639917068729e-72,6.5921550877699722e-64,1.3526441246797368e-79,1.9852708957794219e-95,9.8254652467516885e-99,2.0040257529170053e-109,4.3527763053976525e-112,1.7237117811805788e-121,1.2472201281040651e-47,3.5413554304889593e-48,3.5413554304889593e-48,1.5092540735204039e-112,1.1762936139040061e-114,6.4007481486088272e-123,1.5537375770205569e-95,1.6844051148633865e-109,5.0894167659357657e-49,8.2736096744471409e-64,2.1664031118593205e-49,8.2736096772945113e-64,4.0305210606147164e-63,1.2866580735834765e-106,1.0262298569616209e-118,6.5079726225971044e-111,7.5592132551260551e-132,3.1774567415267651e-133,1.5058248297611026e-133,4.1944657477469705e-118,1.9761424090069898e-70,9.558767960997232e-137,9.0195242183023893e-85,4.4941690860183601e-87,1.3473990929644267e-40,2.1553043934422303e-88,2.0197191597044287e-100,6.1139988360504027e-103,6.5079725199339635e-111,4.0154702354141716e-122,5.8833005780201142e-137,6.6062388235630867e-138,4.8260449152310592e-138,6.0103141060354508e-89,4.9348263259905685e-59,8.1285315437782189e-138,5.271158904024742e-150,1.464958288355448e-63,5.6677171243282836e-63,1.7948519647878575e-77
3.336370664878967e-24,0.36140843386883303,76.950000000000003,0.0,0.0,0.0,0.99999999999999112,9.5,1.9667128540945642e-17,2.0028878320893487e-16,2.0028355885141391e-16,1.6036461274656643e-30,1.6036878209602666e-30,8.406341897765223e-15,1.8696710376522319e-26,7.6000189410354659e-31,7.8750522255732182e-45,2.4133231604883918e-49,1.1379685434447008e-33,5.3631557555902244e-26,3.65559266839808e-32,7.4642971551051172e-45,5.5203831893471533e-49,2.6717781587236841e-50,9.8215644041321701e-65,6.295939589969241e-43,3.1105608064717246e-31,3.4804011375933956e-44,3.480401137593408e-44,1.0788816160753014e-58,1.7700034422556414e-59,3.3037947673720862e-45,1.0753057289053233e-31,7.0940342959321518e-46,5.8192043205523634e-47,7.9257454589772483e-104,1.3458628984998621e-58,1.4209409162587995e-47,7.179056183148935e-104,6.3689033856005386e-28,4.274095734052401e-73,4.2740957299027878e-73,7.9605231931614972e-41,2.3288142467536186e-41,4.1168911788349332e-29,7.9598250122133948e-41,4.5236099406264604e-54,7.1790561831489264e-104,2.0710877463931511e-61,5.0531733752203858e-57,8.7309468702305382e-75,2.1394209855865765e-89,1.2623566676947924e-48,2.5741714305881807e-104,6.8908164048973107e-35,6.2931080739945677e-73,1.1846097830889789e-103,3.434292252153925e-48,4.1615967750715914e-119,4.9678179659426678e-109,3.4489174515440835e-123,4.0682042968179388e-70,5.7052431148310429e-48,5.6796787658508534e-71,4.1671501186101457e-48,1.3628838145715639e-62,4.3424894459742005e-38,1.2917653674626276e-62,1.1185201304053641e-63,3.0225625207840984e-52,7.1907177807410445e-51,2.8236617394332212e-76,8.2614044699236476e-52,5.0436410226642044e-54,9.8779926815564526e-83,2.3264302804317654e-61,4.191068061288068e-45,8.4500394856355857e-84,5.2243575215056006e-21,1.3798579903113097e-43,5.3369739493392025e-40,1.3798579903113097e-43,1.7823814332199291e-72,1.8314953900204934e-66,1.3948684936315172e-66,3.4345648943445343e-119,2.2323905229926154e-120,1.0362535611170133e-51,2.385332333928924e-63,1.1374030434079769e-64,5.0352134742558024e-87,7.2143876914668398e-53,8.6954192800668062e-99,1.6111722059728004e-64,4.5626928552449637e-78,5.9415553449934566e-92,1.3538357366216457e-92,8.0002009796275752e-80,1.7822913273029543e-69,7.4384229963391618e-100,1.7822913279777566e-69,2.1255653293165681e-88,7.127749060852486e-71,6.3879936173500461e-85,1.0896825634112609e-79,1.3206197483631836e-89,2.1070872844550114e-27,4.8457632435389513e-71,1.1730387761192161e-62,4.827490800348917e-78,1.4189886245752978e-93,7.052553143477326e-97,2.8789042297888108e-107,6.2530265820594371e-110,4.9541225949544791e-119,1.1031520789827816e-46,3.132288773674258e-47,3.132288773674258e-47,2.1681347808828853e-110,1.6898169467958918e-112,1.8396399777434292e-120,1.1105466523695693e-93,2.4095547870819554e-107,4.5015314936439552e-48,1.4722446346462348e-62,1.9161590186980711e-48,1.4722446356624407e-62,7.1720968774264057e-62,9.3309854692173045e-105,1.4896044411955696e-116,9.3095429772776145e-109,2.1953149528622325e-129,9.2278363723720739e-131,4.3731532064519915e-131,7.0885025505703662e-116,3.5164398319441738e-69,2.7760172320505716e-134,3.2190041261702461e-83,1.6039371018156164e-85,1.191759238665427e-39,7.6922121479476041e-87,1.4436264197630126e-98,8.7458759986300796e-101,9.3095428282022511e-109,1.1491884410844504e-119,3.3680324809086759e-134,3.7818953221246374e-135,2.7627818455670914e-135,4.2959212088669206e-87,8.7812597802915513e-58,4.653367254910487e-135,6.035681609422033e-147,2.606815001698191e-62,1.0085399797777504e-61,6.4056991728498516e-76
6.86899842769199e-24,0.36140843386883303,76.950000000000003,0.0,0.0,0.0,0.99999999999998179,9.5,4.0491146996064298e-17,4.1235925954779692e-16,4.123485035176077e-16,6.6949069037934477e-30,6.6950803968224458e-30,1.7307174495237992e-14,7.805508536655975e-26,3.1728583011880333e-30,6.6194495981185772e-44,2.0285678382372725e-48,4.7507946593262736e-33,2.2390119540088683e-25,1.5261379785705587e-31,6.2741760498359056e-44,4.6402146942693718e-48,2.2457905291180134e-49,1.6565715659697453e-63,5.2921165841479184e-42,1.2985979051898449e-30,2.9254868660470564e-43,2.9254868660470775e-43,1.8196915381063862e-57,2.9853695144764296e-58,2.777038570497446e-44,4.4891897437907573e-31,5.9629632731295461e-45,4.8913918646930887e-46,1.1605037213035983e-101,2.2699944937510533e-57,1.194386458215802e-46,1.0511719634593567e-101,2.6588917913531346e-27,1.4441203482364178e-71,1.4441203454300325e-71,6.6912994012780387e-40,1.9575086959578309e-40,1.7187210259771978e-28,6.6907125381229007e-40,7.6297293495087475e-53,1.051171963459354e-101,3.4931922008017494e-60,4.2475574639135774e-56,2.9500284967889876e-73,1.446910803959111e-87,1.0610868418841303e-47,3.4832749415459496e-102,2.8767802030517941e-34,1.061439354733807e-71,1.6029707749502786e-101,2.8867295695572097e-47,1.1264905073362801e-116,6.7222701773163512e-107,9.3360344977480212e-121,1.374554285868789e-68,4.7956006025388796e-47,1.919035087802611e-69,3.50274076432152e-47,2.2987027564455825e-61,1.8129038616181317e-37,2.1787511005656993e-61,1.8865476862653016e-62,2.5406459217711267e-51,6.0442315677871992e-50,9.5403484867891279e-75,6.9442082430510217e-51,4.2395812557812292e-53,6.6804912336480087e-81,3.9238647061130046e-60,3.5228452359804003e-44,5.7147657958211072e-82,1.075603019154953e-20,1.1598537835106975e-42,2.2280815654767008e-39,1.1598537835106975e-42,6.0222640244535726e-71,3.0890819057253872e-65,2.3526468523554468e-65,9.2969236537499412e-117,6.5557132768875445e-118,8.7103355707755143e-51,4.0044383620210196e-62,1.9183964786171598e-63,3.405317310795866e-85,6.0641275541459624e-52,1.1766165825981897e-96,2.7174774192528443e-63,1.5416307937795546e-76,4.0182767568785206e-90,9.1559976421920316e-91,2.7030870974393055e-78,3.0060948263753464e-68,1.0065267198732352e-97,3.0060948286553512e-68,1.4375208614632179e-86,1.2022257017068119e-69,2.1584057398728246e-83,3.6817911012184028e-78,4.4932336596522197e-88,8.7966746276432957e-27,1.6372738802527223e-69,1.9785013508771615e-61,1.6311000337049581e-76,9.5966269392074197e-92,4.7795828723798077e-95,3.903748081209255e-105,8.4790042677372179e-108,1.3438216687318695e-116,9.2726579227278826e-46,2.6328774487979402e-46,2.6328774487979402e-46,2.9399560796210005e-108,2.2913647726372654e-110,4.9900825370778715e-118,7.5106323875165698e-92,3.2605217004564737e-105,3.783808458001818e-47,2.4831557600984859e-61,1.6106471124461906e-47,2.4831557635320147e-61,1.2096789679418001e-60,6.3552444505856057e-103,2.0300274522263013e-114,1.2597435942961612e-106,5.984884083848851e-127,2.5156996743446759e-128,1.1922123083094455e-128,1.0379249081567951e-113,5.9309897502249057e-68,7.5679990065160697e-132,1.0876287403679703e-81,5.4193414821928695e-84,1.0017454485546574e-38,2.5990813155787105e-85,9.7634637264955465e-97,1.1834441098058681e-98,1.2597435739647792e-106,3.1107295542456067e-117,1.8235633019110431e-131,2.0476422244599142e-132,1.495860747605812e-132,2.9053335937381317e-85,1.4810878115205917e-56,2.5194857246363993e-132,6.5361598738741463e-144,4.3967745204233173e-61,1.701050087197393e-60,2.1643409744672101e-74
1.3934253953318038e-23,0.361408433868833,76.950000000000003,0.0,0.0,0.0,0.99999999999996314,9.5,8.2139183906300821e-17,8.3650021222548986e-16,8.3647839284996713e-16,2.7350879196293438e-29,2.7351583321147432e-29,3.510883968968664e-14,3.1888049246451604e-25,1.2962161438342358e-29,5.4270143712691663e-43,1.6631521480044212e-47,1.9408546329477563e-32,9.1470944035911328e-25,6.2347716090207357e-31,5.1439232315958336e-43,3.8043283490827401e-47,1.8412347607197999e-48,2.7209406916894686e-62,4.3387969118362775e-41,5.3051961647618095e-30,2.3984908832564798e-42,2.3984908832565142e-42,2.9888488153449155e-56,4.9034783919337091e-57,2.2767840016203707e-43,1.8339804889660619e-30,4.8887975579955954e-44,4.010258575969072e-45,1.5868906763534801e-99,3.7284727722675447e-56,9.7923018021489004e-46,1.4373887454528414e-99,1.0862440542532425e-26,4.7479517441759392e-70,4.7479517257145971e-70,5.4859315203206438e-39,1.6048838966019215e-39,7.0215361958029404e-28,5.4854503744497734e-39,1.253185336692651e-51,1.4373887454528341e-99,5.7375786790874497e-59,3.4825038856464718e-55,9.6991105289447104e-72,9.5183246043441835e-86,8.699431011294114e-47,4.5838240897404253e-100,1.1752585799727767e-33,1.7434656073171667e-70,2.1094332708943935e-99,2.366715309961776e-46,2.9651277974240947e-114,8.8461877137536503e-105,2.4574482243976887e-118,4.5192337571510743e-67,3.931723108399943e-46,6.3093675084934865e-68,2.8717585052728202e-46,3.7756261796546765e-60,7.4063038106707891e-37,3.5786052248771266e-60,3.0986602396304855e-61,2.082975026025946e-50,4.9554262160759195e-49,3.136548491617884e-73,5.6932814675986639e-50,3.4760240511806281e-52,4.3946502689208953e-79,6.4449595623086491e-59,2.8882413652650657e-43,3.7593638196955018e-80,2.1819375532299355e-20,9.509182070919426e-42,9.1024402014731987e-39,9.509182070919426e-42,1.979988651854898e-69,5.0738172174058554e-64,3.8642205166831038e-64,2.44711931134428e-114,1.795475671892436e-115,7.1412593571939436e-50,6.5164697082374382e-61,3.150971975352214e-62,2.2401314682323254e-83,4.9717381480440645e-51,1.5483612678779965e-94,4.463464821194537e-62,5.0685447611030912e-75,2.6433566654009641e-88,6.0231210688323982e-89,8.8871589759046677e-77,4.9375197715096472e-67,1.3245325717747675e-95,4.9375197790058049e-67,9.4564923738757378e-85,1.9747468475655586e-68,7.0966753803985613e-82,1.2104923612671585e-76,1.4824083200576772e-86,3.5937286105528691e-26,5.3829983038197206e-68,3.2496944098837924e-60,5.3627000407386705e-75,6.312981738288273e-90,3.1474250836852674e-93,5.14247165125685e-103,1.1169532658408125e-105,3.5408627622965627e-114,7.6022851952614958e-45,2.1585920042273669e-45,2.1585920042273669e-45,3.8728525737927156e-106,3.018452625295542e-108,1.3148468913347613e-115,4.940744847606287e-90,4.2906914230123787e-103,3.1021947819059113e-46,4.0785907791655817e-60,1.3205058139641855e-46,4.078590790454275e-60,1.9869013372568927e-59,4.1954292386888801e-101,2.6808875403237871e-112,1.6578232017736478e-104,1.5809337512234283e-124,6.6453326077318854e-126,3.1492818540973183e-126,1.4193073206367609e-111,9.7416684743919398e-67,1.9991206077653443e-129,3.5758853343939627e-80,1.781761255118034e-82,8.2129144093958815e-38,8.5455834594064353e-84,6.423010501329552e-95,1.5573459097935814e-96,1.6578231748828894e-104,8.1883039500192576e-115,9.6007543661308135e-129,1.0780492241261475e-129,7.875455482771451e-130,1.9112254791755989e-83,2.4326911777956926e-55,1.3264668982091573e-129,6.8825374779946714e-141,7.2217153523794336e-60,2.7939798761546354e-59,7.1158795942296058e-73
