Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436)
0.0,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.178461938280855e-24,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,8.7747235266580506e-18,1.1494071918037211e-16,1.149400351864613e-16,4.9171401446495416e-30,4.9171683205189989e-30,5.5317305031620337e-16,4.4096061345197787e-27,2.6139630919774221e-30,5.0730421111245911e-44,1.6488859566228475e-48,1.5389089227216759e-33,9.4033357774432494e-27,4.4722951310248806e-32,5.3936683027615447e-44,2.5599051538961496e-48,2.700700065917683e-50,2.3817546200433211e-64,8.2511671675392961e-44,8.2808292639155785e-32,1.6696608127584984e-44,1.6696608127585417e-44,3.7971153925263165e-58,5.6656133312904828e-59,1.4070676797199928e-47,3.1839948870848705e-32,1.4481978498965983e-45,1.0804160785907921e-46,2.6101995171465489e-103,3.1651708074735108e-58,2.2610773809012495e-48,2.402649775513727e-103,1.0719559529003852e-28,6.7703078291431456e-72,6.7703077980809765e-72,1.6997428231364537e-41,5.0537200592904075e-42,2.1321629674869875e-30,1.6996521891337893e-41,2.0823909161592441e-54,2.4026497755137255e-103,2.3816720213016951e-61,2.9766070732056669e-58,4.5868574700441638e-74,3.6870693117349937e-88,2.7938892585017498e-49,3.2261744087833442e-102,4.6842580581659606e-36,1.9373063851908585e-73,2.1325990118418511e-102,6.1310526202233886e-49,5.7211237588396292e-117,1.7082928704244088e-107,1.0818519881006623e-120,1.4339854175268742e-70,2.9171736135647712e-49,8.014832985879593e-72,5.739089733553986e-49,1.2275926516915882e-62,2.5061695123771207e-39,1.3051744282772722e-62,1.0289981213244932e-63,1.0721405032827923e-52,3.1214896732364908e-52,5.3705213326098274e-76,7.2252704519561647e-53,6.465633969441633e-56,6.3890056292731256e-83,6.2652308966975165e-62,1.2188152651155071e-45,5.646452367484093e-84,6.8399391335412878e-22,4.9386458641841559e-44,1.3633645283963953e-40,4.9386458641841559e-44,1.2832715655253031e-73,1.6300823161079552e-66,1.1061331970960296e-66,1.8330355990177383e-117,5.9225593619275707e-120,4.5122508709641675e-52,1.3140023833843572e-63,1.483975921490154e-64,5.5192103862854648e-88,3.3332785010021604e-53,4.3996258589723346e-99,8.4156849357401449e-66,4.6202783152693275e-79,4.3665361692728712e-92,1.0507361599815969e-92,2.8619854129774187e-80,2.9252950119251819e-69,3.8882857491208368e-100,2.9252950175546842e-69,1.2147578796451391e-89,6.2282141905449598e-72,1.2851388306018537e-85,5.453985108928672e-81,2.1313146394103888e-90,3.8056760506002182e-28,1.827240456372152e-71,1.6484790092677552e-62,3.1258208917476341e-77,5.1544564244779575e-94,1.0602305065123608e-95,1.3737969927419755e-105,2.4691506702267264e-108,1.0951190849368891e-116,3.4241283828529686e-49,1.0526879926613597e-49,1.0526879926613597e-49,8.5613751971133369e-109,5.2444043375350999e-111,3.9133620692981356e-118,7.8389314668251795e-94,3.159969110461326e-105,2.1944402367823552e-47,4.6939128253156803e-61,1.1752524498501689e-49,4.6939128408621828e-61,7.8255552850976439e-61,6.3683256961413081e-106,3.6271820751515206e-117,3.6271820751522095e-117,4.5177356287925226e-130,1.5517102058312309e-130,8.2488783258330495e-131,2.8664717905791792e-116
2.5699693427186394e-23,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.99999999999999778,9.5,2.4569225874642508e-17,3.2183401370501685e-16,3.2183209852207483e-16,2.9699526473656542e-29,2.9699690328963134e-29,1.5488845408383341e-15,2.6634021051824567e-26,1.5788337075253755e-29,6.0227078697296683e-43,1.9575830953983832e-47,9.2950098932395244e-33,5.6796148094318029e-26,2.7012662591388504e-31,6.4033405465144913e-43,3.0391193899582131e-47,3.2062711182573529e-49,5.3279566028484693e-63,9.7957856610749448e-43,5.0016208754038075e-31,1.9822213169064068e-43,1.9822213169065043e-43,8.4939952476810495e-57,1.2673750397251208e-57,1.6704707492752097e-46,1.9231329117530089e-31,1.71930048719257e-44,1.2826699684384207e-45,2.7813701370014086e-101,7.0803604891596222e-57,2.6843510665110715e-47,2.5602097814317898e-101,6.4746139553542654e-28,2.7937864767713591e-70,2.7937864533885337e-70,2.0179346795476545e-40,5.9997764541498913e-41,1.2878264323066529e-29,2.0178270788597987e-40,4.6582251836353739e-53,2.5602097814317866e-101,5.3277050445664429e-60,3.5420453727930492e-57,1.8928027302484842e-72,2.7755672473052891e-86,3.3169053276078129e-48,4.4037649296397412e-100,2.8292918671312888e-35,4.3433037959609741e-72,2.9110220178323963e-100,7.2787856706863001e-48,1.4114129976294348e-114,2.3318392870549425e-105,2.669027307195991e-118,5.9173809767979232e-69,3.4632685117725172e-48,3.3073432730090638e-70,6.8134473316729171e-48,2.7460756578451871e-61,1.5137263854754086e-38,2.9196229888909355e-61,2.3018276374718416e-62,1.2728452054960512e-51,3.7058325399176593e-51,2.2161388512169226e-74,8.5778410766602736e-52,7.6768709632312853e-55,4.8094839678979258e-81,1.4015070906254417e-60,1.4469774821677258e-44,4.2505084066025904e-82,1.9151829574992701e-21,5.8631603694847059e-43,8.2347217521009367e-40,5.8631603694847059e-43,5.295456046548605e-72,3.646424166443102e-65,2.4743719265194901e-65,4.5221365183558937e-115,1.0850164035362512e-117,5.3569442339915866e-51,2.9247389917253101e-62,3.3195947748070625e-63,4.1547238191228528e-86,3.9572682363890181e-52,6.0054676158548901e-97,1.8825550573846041e-64,1.9065707835876233e-77,3.2870194394837713e-90,7.9096795479567378e-91,1.1810062942233255e-78,6.5437679085762358e-68,5.3074908858413328e-98,6.5437679318065348e-68,9.144394114068857e-88,1.393377505742666e-70,5.3037218459557719e-84,2.2506022264005538e-79,8.8797857524273152e-89,2.2986283303237662e-27,7.5401589056741466e-70,3.6875816045709772e-61,1.2898787405975664e-75,3.8801461411870431e-92,8.0276390233888087e-94,1.8860688735633681e-103,3.3898668519318123e-106,2.7172069576932834e-114,4.0651252159681544e-48,1.2497511848400113e-48,1.2497511848400113e-48,1.1753805969161614e-106,7.1999781860873037e-109,9.709824976101573e-116,5.9009519483976584e-92,4.3133939409825457e-103,2.6052394490636493e-46,1.0500095171052964e-59,1.3952597084307541e-48,1.0500095235206041e-59,1.7505454150267257e-59,4.839555393692176e-104,4.9978753793455779e-115,4.9978753793472947e-115,1.1250113390120118e-127,3.8640853059339908e-128,2.0541444817130763e-128,3.0584364890461617e-114
5.874215640499747e-23,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.99999999999999489,9.5,5.6158230570611327e-17,7.3562060275420599e-16,7.3561622519323453e-16,1.4299043540600831e-28,1.4299115985615839e-28,3.5403075216944549e-15,1.2823134638171173e-25,7.6014046710355324e-29,5.9131139385392779e-42,1.9219779476135618e-46,4.475147147275536e-32,2.7344900438646191e-25,1.300543424101769e-30,6.2867901403877035e-42,2.9838254202647366e-46,3.1479359968332789e-48,1.0527208801962573e-61,9.6175604497779175e-42,2.4080651499448476e-30,1.9461566433498113e-42,1.9461566433500044e-42,1.6782703245406692e-55,2.5041195074016429e-56,1.64007808720769e-45,9.2590571309490071e-31,1.6880194132049929e-43,1.2593329810052676e-44,6.32974767106556e-99,1.3989599182379729e-55,2.6355117948843241e-46,5.8264384469622711e-99,3.1172479107882287e-27,1.1051941419741348e-68,1.1051941234860385e-68,1.9812202344000267e-39,5.8906161003658915e-40,6.2003299086198506e-29,1.9811145914068549e-39,9.203867984021831e-52,5.8264384469622565e-99,1.0526647372093399e-58,3.4950073165106167e-56,7.4877862287736478e-71,2.1945714758870352e-84,3.2565573194446978e-47,6.9569137160320017e-98,1.3621822433132343e-34,8.6232647490163594e-71,4.598730705909128e-98,7.1463549339993708e-47,4.4554397838635606e-112,3.6837580985952712e-103,8.4254790138063938e-116,2.3408570680574972e-67,3.4002575569912036e-47,1.3083521083644502e-68,6.6894829934231632e-47,5.4257827453531539e-60,7.2879409419870778e-38,5.7686830266822646e-60,4.5480235204857717e-61,1.2496869706224546e-50,3.6384083626634753e-50,8.7666341822523421e-73,8.4217752267036418e-51,7.5390409303790341e-54,3.8027143557594956e-79,2.7691418367494934e-59,1.4206510712286833e-43,3.3607491874679433e-80,4.3775610462203911e-21,5.756485617821411e-42,3.9646640494510617e-39,5.756485617821411e-42,2.0948297504851951e-70,7.2046990456229628e-64,4.888925570707641e-64,1.4275132049360449e-112,4.9360844272495338e-115,5.2594796151433626e-50,5.7165039970037489e-61,6.5589598645181425e-62,3.2850151943235521e-84,3.8852694207657949e-51,9.4871669664231427e-95,3.7196115557295099e-63,7.5422044185443463e-76,2.5989474328177745e-88,6.2539457798686251e-89,4.6719434532160655e-77,1.2929382576038068e-66,8.3845347986155479e-96,1.2929382667934824e-66,7.2301974609779523e-86,2.7537316822347298e-69,2.0985897058778877e-82,8.9031585939189952e-78,3.528152746813887e-87,1.1066905891563946e-26,2.9828118787401734e-68,7.2860398399821761e-60,5.1026320006780694e-74,3.0679148811521205e-90,6.3629701377769791e-92,2.9870025262381754e-101,5.3685972009615545e-104,8.5990677467923342e-112,3.9911640425732633e-47,1.2270131240986607e-47,1.2270131240986607e-47,1.8614722245739227e-104,1.1402741564777101e-106,3.0728407544951102e-113,4.6657052686390683e-90,6.814148790895485e-101,2.5578395398559862e-45,2.074641836965769e-58,1.369874255448116e-47,2.0746418623440879e-58,3.4587827478376491e-58,3.843533605067874e-102,7.9309051865520631e-113,7.9309051865575059e-113,3.567372555075328e-125,1.2252882758716017e-125,6.5136221317093595e-126,6.9880254791566449e-112
1.2482708236061963e-22,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.99999999999998923,9.5,1.1933623996254858e-16,1.5631937808521847e-15,1.5631844785352853e-15,6.2447679836635512e-28,6.2447939602655814e-28,7.5231534826541329e-15,5.6001997897940331e-25,3.3197331263620235e-28,5.2300532081622234e-41,1.6999721993843567e-45,1.95441433185746e-31,1.1942236435122189e-24,5.6798148163988543e-30,5.5605100456173834e-41,2.639159760515886e-45,2.7843137399577115e-47,1.8732657841549764e-60,8.5066233015639551e-41,1.0516653165154164e-29,1.7213535115183646e-41,1.7213535115187079e-41,2.9863923716677498e-54,4.4559468683464196e-55,1.4506304945088633e-44,4.0436735058808599e-30,1.4930340539969834e-42,1.1138657599636271e-43,1.0696993735725647e-96,2.4893744278571959e-54,2.3310803359961835e-45,9.8464233975157963e-97,1.3613840599291943e-26,3.9443593538267682e-67,3.94435922168159e-67,1.7523668604203287e-38,5.2101832307657231e-39,2.7078469678484209e-28,1.7522734203896421e-38,1.6377791314063215e-50,9.8464233975157485e-97,1.8731606558865873e-57,3.1222584633355114e-55,2.6723453846961894e-69,1.5685924898733827e-82,2.8803880693885848e-46,9.9516673971966767e-96,5.9490077338560311e-34,1.5493465883301198e-69,6.5783536065809261e-96,6.320870009066188e-46,1.2750934702169418e-109,5.2695112925317317e-101,2.4112850173327839e-113,8.3543526019700417e-66,3.007489293982964e-46,4.6694157407567337e-67,5.9167719516893629e-46,9.6548904925237722e-59,3.1828352807131676e-37,1.0265063223520238e-58,8.0929648546445161e-60,1.1053339732560944e-49,3.2181309925518388e-49,3.1286128998716019e-71,7.4489647997461536e-50,6.6714757458755996e-53,2.7180212149385339e-77,4.9275399431625906e-58,1.2565497819645847e-42,2.4021229930153345e-78,9.3023172253859862e-21,5.091546337048852e-41,1.7314729519642429e-38,5.091546337048852e-41,7.4762985811747626e-69,1.2820303243663271e-62,8.6995232473209989e-63,4.0853716991007262e-110,1.6749282976066793e-112,4.6519501578208972e-49,9.9564886738355049e-60,1.1671318595929262e-60,2.3479915014591523e-82,3.4364768033883057e-50,1.3571083030067033e-92,6.6188500253265903e-62,2.6917591843010356e-74,1.8576189530911816e-86,4.4700589405679867e-87,1.667383433336696e-75,2.3007145150513355e-65,1.1993803663916585e-93,2.3007145478486345e-65,5.1678428221991799e-84,4.9024512982685429e-68,7.4932275646904192e-81,3.1774740627388448e-76,1.2622018206527023e-85,4.8332085185614048e-26,1.06454437224648e-66,1.2965118603623461e-58,1.8210930999367643e-72,2.1928172760347107e-88,4.5533552656447384e-90,4.2778875253762845e-99,7.6887345911343616e-102,2.4638769098919762e-109,3.5301393965777669e-46,1.0852792126045728e-46,1.0852792126045728e-46,2.6659397779256548e-102,1.6330638718249422e-104,8.8045606871489738e-111,3.3348510348824499e-88,9.7474462283223752e-99,2.2623801062243318e-44,3.6917142043153648e-57,1.2116382654933212e-46,3.6917142948887785e-57,6.1547190972837064e-57,2.7538677458248445e-100,1.137257787187062e-110,1.1372577871886238e-110,1.0234327532606164e-122,3.5151926663129261e-123,1.8686734636509732e-123,1.1905054384923831e-109
2.5699693427186397e-22,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.9999999999999778,9.5,2.4569225874642152e-16,3.2183401370465424e-15,3.2183209852183121e-15,2.6070677046559587e-27,2.6070738174399377e-27,1.5488845401563237e-14,2.3379731715809102e-24,1.3859232309620579e-27,4.3961258913275621e-40,1.4289308371853032e-44,8.1592951082787107e-31,4.9856486271927471e-24,2.3712108784669252e-29,4.6738013612979723e-40,2.2183727445696488e-44,2.3403834659217886e-46,3.1595407234890884e-59,7.1503294460254559e-40,4.3904956757112838e-29,1.4469013457578206e-40,1.4469013457583993e-40,5.0369872310095853e-53,7.5156056867228975e-54,1.2193423371187836e-43,1.6881540884871645e-29,1.2549850831374145e-41,9.3627128628691326e-43,1.5662755132980806e-94,4.1986938254854972e-53,1.9594134799301132e-44,1.4417332796587229e-94,5.6835104599891886e-26,1.3327098541862976e-65,1.3327097648164558e-65,1.4729699337006727e-37,4.3794729410292605e-38,1.1304728045875526e-27,1.4728913917253781e-37,2.7623538870277686e-49,1.4417332796587085e-94,3.1593592320024128e-56,2.6765364305168452e-54,9.0292633807263337e-68,1.0608413280463016e-80,2.4211397281800473e-45,1.3466070842394529e-93,2.4835936224263299e-33,2.6634251061432035e-68,8.9014807425820078e-94,5.3130721033369075e-45,3.4514715128637923e-107,7.1304244415349299e-99,6.5269767678389235e-111,2.8227469254791839e-64,2.5279759521440288e-45,1.5776900441134069e-65,4.9734033376341116e-45,1.6284383989346933e-57,1.3287710754571516e-36,1.7313529489831178e-57,1.3649968119647077e-58,9.2909980588169652e-49,2.7050330052356446e-48,1.0569953123305404e-69,6.2613037232504548e-49,5.613294234718304e-52,1.83819906299723e-75,8.3110163363208957e-57,1.0562058008851414e-41,1.6245569427138315e-76,1.9151829590610587e-20,4.2797514819612107e-40,7.2285587376536378e-38,4.2797514819612107e-40,2.5260723169622031e-67,2.162306634865725e-61,1.4672819777125317e-61,1.1058439456634978e-107,4.9160872979797492e-110,3.9102444085734512e-48,1.6108852936545854e-58,1.9685384595895109e-59,1.5879477887852815e-80,2.8885658165035977e-49,1.8363647359745613e-90,1.1163657999133268e-60,9.0948459163111723e-73,1.2563085974832327e-84,3.0231030238626712e-85,5.6337117737211052e-74,3.8804911980108214e-64,1.622935918263291e-91,3.8804913088254748e-64,3.4950146019419054e-82,8.2765736665155867e-67,2.534164719814574e-79,1.0735966714791635e-74,4.2727357161413549e-84,2.0177693828974527e-25,3.5968548335945303e-65,2.186756754655136e-57,6.1530618836145469e-71,1.4830033858568988e-86,3.0812319518506839e-88,5.7920017927653018e-97,1.0410096361935099e-99,6.6732351047493088e-107,2.9672948686968578e-45,9.1224257087077997e-46,9.1224257087077997e-46,3.6095217671817961e-100,2.2110712217564699e-102,2.3846525460040884e-108,2.2553613693883315e-86,1.3189729540235362e-96,1.9016667976278266e-43,6.2266152709318806e-56,1.0184549686304624e-45,6.2266155769589497e-56,1.0380833348738399e-55,1.8659649658194589e-98,1.5417905872065874e-108,1.541790587210823e-108,2.7755154596786168e-120,9.5330856227982931e-121,5.0677803470462733e-121,1.7712127386640682e-107
5.213366380943525e-22,0.24507145183871473,76.950000000000003,0.0,0.0,0.0,0.99999999999995504,9.5,4.984042963141613e-16,6.5286328494288592e-15,6.5285939985800676e-15,1.0650722238601496e-26,1.0650708541590026e-26,3.1420229227340426e-14,9.5513832636440549e-24,5.661948612323101e-27,3.6041293135794259e-39,1.1715245382925294e-43,3.3333382829791571e-30,2.0368001410374959e-23,9.6871701455842585e-29,3.8316312684984031e-39,1.8187559135031304e-43,1.9187877653746435e-45,5.1895584527721843e-58,5.8622720821936029e-39,1.7936607418669852e-28,1.1862571413444955e-39,1.1862571413454462e-39,8.2732666386107564e-52,1.2344404903039703e-52,9.9969051661241952e-43,6.8966602797583315e-29,1.0289125920334614e-40,7.6761176695530567e-42,2.1417492792224188e-92,6.8963672105986133e-52,1.6064455526363786e-43,1.9714483092690075e-92,2.3218994702826245e-25,4.381658259797558e-64,4.3816576718929711e-64,1.2076297439117619e-36,3.590556511174466e-37,4.6183502675419051e-27,1.2075653504562266e-36,4.5371745512523525e-48,1.971448309268969e-92,5.1892570220187184e-55,2.2798094251729323e-53,2.9686262158822694e-66,6.9785732797645149e-79,1.9849966273746283e-44,1.7720604109334631e-91,1.0146290324197511e-32,4.5396862988995927e-67,1.1713856110887569e-91,4.3559775121653774e-44,9.0848467268360482e-105,9.3832440359680746e-97,1.7180112427460802e-108,9.2805743044082931e-63,2.0725873960356291e-44,5.1870996828078088e-64,4.0774965365411298e-44,2.6747149552969838e-56,5.4284634105453335e-36,2.8437524144066281e-56,2.2420113623756869e-57,7.6173215469441026e-48,2.2177494873567881e-47,3.4745629584131786e-68,5.1333950437944843e-48,4.6111649617037189e-51,1.2092287403895656e-73,1.3650869281592683e-55,8.6594132282999833e-41,1.0686878180157749e-74,3.8850854348633429e-20,3.5087988316703422e-39,2.9531021099375709e-37,3.5087988316703422e-39,8.3051731008091696e-66,3.5515133654881104e-60,2.4099500986477356e-60,2.9107650387787427e-105,1.3460539930649024e-107,3.2058546130167466e-47,2.4461704431498553e-57,3.2333302876990009e-58,1.044605093806822e-78,2.3682207761576695e-48,2.4165527416442183e-88,1.8336341785818534e-59,2.9901863541740695e-71,8.2644175746933982e-83,1.9886981411111792e-83,1.8522411728517764e-72,6.3737180800433232e-63,2.1356924178398664e-89,6.3737184443776305e-63,2.2991373408982421e-80,1.3620161670671221e-65,8.3473801166219395e-78,3.5297509679613963e-73,1.4080758399892769e-82,8.2432460520014763e-25,1.182567173983443e-63,3.5917545359295759e-56,2.0229920516886729e-69,9.7556916144457164e-85,2.0275255089802335e-86,7.6241767938357496e-95,1.370314107447925e-97,1.7570205486148531e-104,2.4327676081523636e-44,7.479115744801764e-45,7.479115744801764e-45,4.7513163281015263e-98,2.9104991272295877e-100,6.2786391596614308e-106,1.4836520398276342e-84,1.7356954246611173e-94,1.5591013341026797e-42,1.022723320579617e-54,8.3499091541460591e-45,1.0227234211946061e-54,1.7050549942112899e-54,1.2303627888191973e-96,2.0336437616743108e-106,2.0336437616854852e-106,7.3226447475608801e-118,2.5151150192651344e-118,1.3370330685841259e-118,2.4987178829490989e-105
1.0500160457393299e-21,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.99999999999990941,9.5,1.0038283714496164e-15,1.3149218274167888e-14,1.3149140025286379e-14,4.3051922191083455e-26,4.3051554198082208e-26,6.3282996830730789e-14,3.8608218253095962e-23,2.2886501544383992e-26,2.9185873170479928e-38,9.4873122675935184e-43,1.3473886294769562e-29,8.233071819286479e-23,3.9157090573614021e-28,3.1025762660292507e-38,1.4728755459061546e-42,1.5538840803306432e-44,8.4125005113806893e-57,4.7474199179940293e-38,7.250263500246081e-28,9.6066178884598324e-39,9.6066178884752465e-39,1.3411321696848967e-50,2.001081228698932e-51,8.0957529759183475e-42,2.7877403509036407e-28,8.3324008994298798e-40,6.2163190947227849e-41,2.8326684511329219e-90,1.1179308414562223e-50,1.3009412568407112e-42,2.6074291154828462e-90,9.3854888905609067e-25,1.4211802491030083e-62,1.4211798676505586e-62,9.7796987518918709e-36,2.9077257501775363e-36,1.866811016466425e-26,9.7791772770119201e-36,7.3549554579125862e-47,2.607429115482745e-90,8.4120092415875039e-54,1.9846078708960667e-52,9.6286710794692878e-65,4.5279379339230543e-77,1.6075017319219212e-43,2.2997933727356291e-89,4.1012927742187279e-32,7.8939867503808158e-66,1.5202330850015861e-89,3.5275835249726801e-43,2.3582026819085837e-102,1.2177644963058744e-94,4.459537678352155e-106,3.0101320259360375e-61,1.6784349708563341e-43,1.6824233458732336e-62,3.3020624114877431e-43,4.3358281881117283e-55,2.1942717041865651e-35,4.6098451989060036e-55,3.6343970329009732e-56,6.1687044808975321e-47,1.7959910313961454e-46,1.126573281072118e-66,4.1571563330187184e-47,3.748894616230711e-50,7.8458886362019553e-72,2.2128647337899223e-54,7.0126172455076919e-40,6.9340111829366881e-73,7.8248903974973673e-20,2.8415162576466416e-38,1.1936910917410327e-36,2.8415162576466416e-38,2.693762984023938e-64,5.7568911025582977e-59,3.9064223836378226e-59,7.5556296528066005e-103,3.5627005111456246e-105,2.5961841828107351e-46,3.4437931576411934e-56,5.2413675896164206e-57,6.7777542517636286e-77,1.9178465847898146e-47,3.1362193407095433e-86,2.9724000201017493e-58,9.6985977665415162e-70,5.362236099886175e-81,1.2903352035572895e-81,6.0076998453142689e-71,1.0332070486287613e-61,2.7717168145981361e-87,1.0332071667997009e-61,1.4917587501828432e-78,2.2162725277112669e-64,2.7175730700002078e-76,1.1448662663355621e-71,4.5852237323609145e-81,3.3320516429336599e-24,3.8356282773764129e-62,5.8223888819165871e-55,6.5615257440312455e-68,6.3298255826917821e-83,1.3157181579854164e-84,9.8961540597929951e-93,1.778671862514562e-95,4.5614592410540173e-102,1.9701182802334736e-43,6.0567818313038575e-44,6.0567818313038575e-44,6.1671917740588919e-96,3.7778255863401073e-98,1.6300183082124851e-103,9.6264406428502655e-83,2.2525986191785119e-92,1.2626006820412004e-41,1.6578782265737914e-53,6.7619729137598803e-44,1.6578785529159937e-53,2.7639676198416485e-53,8.0145572205008182e-95,2.649672557356795e-104,2.6496725573859157e-104,1.9082518564622942e-115,6.5542901623673457e-116,3.4842553823592891e-116,3.507780303786584e-103
2.107374861029284e-21,0.24507145183871476,76.950000000000003,0.0,0.0,0.0,0.99999999999981815,9.5,2.0146765217204264e-15,2.6390389123543539e-14,2.6390232078630207e-14,1.7310988562741526e-25,1.7310589184917727e-25,1.2700853184485529e-13,1.5524194727638302e-22,9.2025616009872951e-26,2.3489236678782827e-37,7.6362154218263264e-42,5.4177904188459194e-29,3.3104819624507251e-22,1.5744893900439073e-27,2.4966148904202771e-37,1.1854981395329566e-41,1.250701092706581e-43,1.3548074723675423e-55,3.8211365600283241e-37,2.9152990655838999e-27,7.7322418333696812e-38,7.7322418333945055e-38,2.1598520004326988e-49,3.2226796233318068e-50,6.5161662856592693e-41,1.1209381323328514e-27,6.7066410908814274e-39,5.0034343974709883e-40,3.6853793152850983e-88,1.800393150275688e-49,1.0471107002647453e-41,3.3923367644528343e-88,3.7738637974953356e-24,4.5785208079680675e-61,4.5785183499046772e-61,7.8715523484171549e-35,2.3403906436696283e-35,7.5063649698306769e-26,7.8711326200956219e-35,1.1844928992785738e-45,3.3923367644525687e-88,1.3547281519157057e-52,1.8201131510722116e-51,3.1020051205183289e-63,2.9177860506734439e-75,1.2938572410242858e-42,2.9641160267604359e-87,1.6491117863346434e-31,1.4436099389984111e-64,1.9593704830885245e-87,2.8393061125658278e-42,6.0789589199340153e-100,1.569530259894537e-92,1.1495770192090087e-103,9.6975412624521118e-60,1.3509504240601529e-42,5.4201508998222883e-61,2.6577871016382822e-42,6.9827175801958278e-54,8.8230700148105392e-35,7.4240135455449698e-54,5.8530843781902179e-55,4.9651100310403215e-46,1.4455698257255975e-45,3.6268792184641435e-65,3.3460409754775048e-46,3.0410257699941889e-49,5.0558601108457874e-70,3.5637504273955221e-53,5.6443642865957312e-39,4.4682498295166062e-71,1.5704500366883246e-19,2.2870994776144259e-37,4.7997794024797469e-36,2.2870994776144263e-37,8.6783162544962334e-63,9.2704418626407814e-58,6.2904946674974814e-58,1.9476849932916639e-100,9.2731304655638205e-103,2.0896348929910405e-45,4.3864639853090032e-55,8.4410604687691138e-56,4.3675584711734715e-75,1.5436497803005098e-46,4.0421529320364783e-84,4.7869585982571253e-57,3.1245324626508904e-68,3.4554040917638615e-79,8.3148698295726518e-80,1.9354605309559022e-69,1.6639477185802319e-60,3.5723595942277117e-85,1.6639480992835257e-60,9.6128353547278994e-77,3.5962482497902279e-63,8.8202317678674474e-75,3.6883391845308885e-70,1.4883802033556088e-79,1.3398031422884927e-23,1.235698739018507e-60,9.376777799964121e-54,2.1138826097372584e-66,4.0789149976361931e-81,8.4790487715837243e-83,1.2755701614326858e-90,2.2926521788861794e-93,1.1759355573852571e-99,1.5857225841504701e-42,4.8750249330544022e-43,4.8750249330544022e-43,7.9492360779423264e-94,4.8694699455120021e-96,4.2021563434937816e-101,6.2032409107866719e-81,2.9032885076881822e-90,1.0162508714811384e-40,2.6699606527435323e-52,5.4426240708397172e-43,2.6699617040977438e-52,4.4512846382837126e-52,5.2033780361136629e-93,3.4406416217802788e-102,3.4406416218559083e-102,4.9558533169918999e-113,1.7021921521350581e-113,9.0488405325406891e-114,5.0919061964313247e-101
