Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077)
0.0,0.2632029913447435,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1168281795403725e-22,0.2632029913447435,76.950000000000003,0.0,0.0,0.0,0.99999999999999878,9.5,4.3531163629686869e-17,4.2711229992114801e-16,4.2711105442038623e-16,6.7728231901660618e-28,6.7728112255515718e-28,2.6600050398876605e-16,8.3101393394809942e-26,4.1268810164146965e-28,1.2210257739068222e-40,2.7236809465594441e-45,7.8829166989590194e-32,1.251797587548029e-25,2.1575897943508835e-30,1.4879721184865583e-40,2.3732426946488683e-45,6.8630507340157628e-48,6.9555368126298209e-61,5.4492205614772785e-42,1.0437133878442777e-30,3.1055456200581922e-42,3.1055456200615976e-42,3.0006668582750806e-54,4.0424161345536006e-55,1.5174764953922907e-47,5.3849901646520795e-31,1.0406262535371461e-42,7.0095158109312269e-44,3.7712711274300523e-97,1.7664224940536794e-54,1.2016702695760145e-46,3.5397272499046123e-97,1.3517495738250891e-27,1.400533439820272e-66,1.4005331867554637e-66,2.0918670132684247e-39,6.3202524357747838e-40,6.6957003336323505e-30,2.0918092067738247e-39,4.3489789008966914e-51,3.5397272499046045e-97,5.3807091370899775e-58,2.5939588528499845e-56,2.1584459964029295e-69,4.6362639525987304e-82,2.3441538065899988e-47,1.6041309742897333e-94,1.1201084709653801e-35,5.165312483831124e-70,1.8580691391665055e-95,3.3439976148625167e-47,2.0817508090793249e-108,2.0031505020375184e-100,6.4509909829520493e-112,1.4027033778578514e-66,3.4121584547046995e-48,2.5781819882993478e-68,2.328763106674948e-47,1.8463934117341236e-59,5.0039732568370191e-39,2.2501174154291344e-59,1.6012399097716924e-60,7.9349447329887928e-51,3.0486957852161419e-51,1.2681190618010662e-71,1.6878407864033441e-51,1.5268048736108487e-55,8.0545154095974257e-78,3.8291768601776394e-59,1.2872424491264637e-43,7.3516308037518131e-79,4.7828104400065223e-22,6.6136077982405778e-42,1.1563427539780018e-39,6.6136077982405766e-42,1.7852727326680296e-70,2.4162111311971861e-63,1.4305318270069629e-63,3.7480228716369399e-109,3.8996592246962284e-113,4.1168611840973526e-50,9.9003601645914338e-61,3.4043549162967235e-61,8.3155716588962392e-84,7.8793061884647738e-51,2.5978732455298741e-93,6.7278785998014239e-64,5.4385784993860001e-76,2.0370013790358859e-87,5.2549098472911416e-88,8.764069746785407e-77,1.2875551940820887e-65,2.3711674854861126e-94,1.2875552993542201e-65,8.1258230254594186e-86,5.611638410918835e-70,2.0233971546420482e-82,2.7457187396851363e-78,2.2596625452584831e-87,5.2173381122082903e-27,1.8931611215800939e-67,4.2854550427867742e-59,1.9908833148143997e-72,1.0283997939298843e-89,8.0242363958537538e-90,2.45737152024668e-98,3.699675769383281e-101,7.677090619329182e-108,2.6347832079088834e-49,8.4171724210340138e-50,8.4171724210340138e-50,1.2827910865381553e-101,5.8698184648266799e-104,2.6380800085869115e-109,3.5396352696358521e-89,1.6620807838658965e-97,3.7255867767695908e-44,2.9538844408015001e-56,2.8273504399092539e-48,2.9538848376591249e-56,2.3044737311219245e-56,1.3925939934557357e-102,2.0943466984922044e-58,5.7286827752349153e-103,1.2759908710641445e-70,3.3210658562794377e-70,2.0236175884338519e-70,1.9404105962886487e-110,4.0987360744077287e-66,5.5668227932769339e-73,2.9053015996550368e-77,1.5602120076862185e-63,4.9243640599066417e-37,6.4588504579081011e-85,2.0750953516226644e-95,4.3060935416243752e-95,5.7286827705727102e-103,2.3965068281778286e-112,2.3155733308358238e-124,3.0167611431122969e-125,1.5597384572486145e-125,6.1061310413626524e-83,9.1058888862156923e-56,1.4304811988136644e-126,3.9303595574459097e-136,1.05897464680903e-59,9.866799120037328e-60,1.5646067971741315e-71,4.266620456205586e-49,1.29972925199812e-61,1.2997278206353962e-61,1.186368911741044e-60,6.1925229826283478e-62,1.886429133706925e-74,4.1225305211152325e-61,1.8864123098591235e-74,2.9030941037222034e-71,1.7687242865482905e-83,1.5033208430162407e-82,3.3828514470073396e-61,7.6722013008461454e-22,2.0943466984987825e-58,5.9833925376377082e-74,4.9098309885853901e-74,4.9098309187218708e-74,4.7927648399323294e-114,4.8291597357965964e-72,1.091091292848259e-76,7.4951642269674802e-128,2.491115358599692e-80
1.1527118902713044e-21,0.2632029913447435,76.950000000000003,0.0,0.0,0.0,0.99999999999999678,9.5,1.2188725816312293e-16,1.1959144397756794e-15,1.1959109523748807e-15,4.0907852068153386e-27,4.090759484241523e-27,7.4480141045957709e-16,5.0193241570597176e-25,2.4926361328508128e-27,1.449582983295862e-39,3.2335566460856112e-44,4.7612816861663936e-31,7.5608574227845731e-25,1.3031842357847183e-29,1.7664535384288649e-39,2.8175134847244424e-44,8.1478138313993461e-47,1.5559269660068546e-59,6.4693146458772068e-41,6.3040288625513745e-30,3.6869037601144821e-41,3.6869037601220989e-41,6.7123717178642054e-53,9.0427231912106378e-54,1.8015480923631103e-46,3.2525340569305699e-30,1.2354314839548949e-41,8.3216971597099851e-43,4.0185820368932592e-95,3.9514164572994659e-53,1.4266229423885741e-45,3.7718540675866498e-95,8.1645674194185114e-27,5.7793400702509859e-65,5.7793381652428028e-65,2.4834645147554623e-38,7.5034036814462523e-39,4.0442029954833761e-29,2.4833958868860964e-38,9.7284918294373073e-50,3.7718540675866365e-95,1.2036431094795074e-56,5.4987653091535603e-55,8.9068945612670405e-68,3.4900663807846917e-80,2.7829793969096082e-46,2.189632493019685e-92,6.7654551645867105e-35,2.0225831539897154e-68,2.5362570928516603e-93,3.9699939679968973e-46,5.1356645602294483e-106,2.7342925865728499e-98,1.5914577210841784e-109,5.7882947570445339e-65,4.0509144863855315e-47,1.0638940147154955e-66,2.7647075602235019e-46,4.130308198726931e-58,3.0223998471158748e-38,5.033422646095974e-58,3.5819096283680788e-59,9.4203663868907168e-50,3.6194116490908657e-50,5.2327378160093275e-70,2.0038045483366922e-50,1.8231077670702425e-54,6.063238149674944e-76,8.5657154596441185e-58,1.5282142087423346e-42,5.534124163753083e-77,1.3391869252761259e-21,7.8516751556897262e-41,6.9843102438153103e-39,7.8516751556897252e-41,7.3669779096068034e-69,5.4048878338592543e-62,3.1999936179320138e-62,9.2463456887950889e-107,7.2460269672642308e-111,4.8875375975963665e-49,2.1322824619087502e-59,7.6154055666307259e-60,6.2597547784560166e-82,9.3543123068918203e-50,3.5460841721311218e-91,1.5049995312490255e-62,2.2442446463676831e-74,1.5334037948810051e-85,3.9557649617875709e-86,3.6165179203588268e-75,2.880209069076092e-64,3.2366319275308143e-92,2.8802095034844022e-64,6.1169167453305629e-84,1.2622376868089489e-68,8.3946255476537303e-81,1.1330285270674712e-76,9.3806617772483527e-86,3.1512719813561743e-26,7.8121823667505441e-66,9.5863915124680908e-58,8.2154351427812161e-71,7.7415371347999227e-88,6.0473497481565282e-88,3.3581062119539514e-96,5.0558050650208334e-99,1.8960718192716677e-105,3.1280146207146528e-48,9.9928670863896114e-49,9.9928670863896114e-49,1.7529905093645288e-99,8.0213941689284337e-102,6.5154749499359907e-107,2.6645490809337018e-87,2.2687337559816555e-95,4.4230166196406708e-43,6.6077198860312166e-55,3.3566304398587705e-47,6.6077215236748002e-55,5.1550155556329832e-55,1.0545333478120049e-100,4.6849697845267665e-57,7.860921728640201e-101,5.2654108682593398e-69,1.3704470837185753e-68,8.3505146197216443e-69,2.9797444700423053e-108,9.1687087262334926e-65,2.29716500981564e-71,1.198880720802353e-75,3.4901319601696465e-62,5.8462046068682173e-36,2.6796336937382989e-83,1.57039072253053e-93,5.8777964505420187e-93,7.8609217195860491e-101,5.943258559679798e-110,1.035973874800902e-121,1.3496811762774621e-122,6.9781780378555616e-123,4.5965430331239577e-81,2.0369509176300963e-54,6.3998886641593115e-124,3.1690858700700919e-133,2.3688839243054944e-58,2.2071634959422741e-58,6.456393757188013e-70,5.0653319688583857e-48,2.9074411317928533e-60,2.9074352252448542e-60,2.6538598604574313e-59,1.3852427935709988e-60,7.7843931097215495e-73,9.2219361367591588e-60,7.7843324145513034e-73,6.5290302666616633e-70,7.336989813110078e-82,6.2360490692959218e-81,7.5673033846802364e-60,2.1482163643690369e-21,4.6849697845539103e-57,2.4690639784158427e-72,2.0260556932890651e-72,2.0260556406975482e-72,7.6428142759090066e-112,1.9927662840836719e-70,4.502418658881506e-75,3.3532923538641203e-125,1.8752494584347097e-78
2.6347700349058385e-21,0.2632029913447435,76.950000000000003,0.0,0.0,0.0,0.99999999999999256,9.5,2.7859944722999395e-16,2.7335187194706027e-15,2.7335107482750641e-15,1.9695369836328462e-26,1.9695057606523939e-26,1.7024032205653285e-15,2.4165885139408721e-24,1.2000969979778986e-26,1.4231693156490481e-38,3.1747262410086921e-43,2.2923521760499928e-30,3.6402273755813873e-24,6.2742711219241373e-29,1.7341727398614774e-38,2.7662509335585022e-43,7.9995719354938296e-46,3.0742506353497662e-58,6.351611471861203e-40,3.035118531809063e-29,3.6198239746821529e-40,3.6198239746972019e-40,1.3262515307784481e-51,1.78668971744191e-52,1.7687705938327406e-45,1.565955136101896e-29,1.2129539479652414e-40,8.1702915950359733e-42,9.1453524830076214e-93,7.807333027380226e-52,1.400666861096373e-44,8.5838573521367125e-93,3.9308877509558228e-26,2.2862491225189774e-63,2.286247616287216e-63,2.4382801801355622e-37,7.3668862071918242e-38,1.9471096479744449e-28,2.438212800888629e-37,1.9221860408912567e-48,8.5838573521366512e-93,2.3781959459810133e-55,1.0523092245715559e-53,3.523480257982553e-66,2.7594916114593162e-78,2.7323456699117826e-45,3.4590840357326732e-90,3.2572754335010458e-34,7.7458712323154425e-67,4.0066661635728692e-91,3.897763618743313e-45,1.6211772459439946e-103,4.3195138359313213e-96,5.023764476642083e-107,2.2897918369753597e-63,3.977211798580147e-46,4.2086589073101572e-65,2.7144062770752288e-45,8.1607929514227773e-57,1.4551554230676781e-37,9.9451949118979356e-57,7.0772498214182841e-58,9.2489715804196521e-49,3.5535598471829499e-49,2.069852067460113e-68,1.9673471174595325e-49,1.8121473256081527e-53,4.7940200708177277e-74,1.6924410260674514e-56,1.5004097154339421e-41,4.3756655545637171e-75,3.0609986961242695e-21,7.7088211802466127e-40,3.3626447432285467e-38,7.7088211802466111e-40,2.9143031909547142e-67,1.0678802427006743e-60,6.3224368847608811e-61,2.9187973613512681e-104,3.2941188319392224e-108,4.7986133956979308e-48,3.895498452947309e-58,1.5046757199341725e-58,4.9493998605812143e-80,9.1841192931084909e-49,5.601943870609527e-89,2.9736254595838211e-61,8.8780086442111314e-73,1.2124162729409425e-83,3.1277043933655139e-84,1.4306585243147117e-73,5.6908060432656257e-63,5.1130851693543796e-90,5.690807761740933e-63,4.8364621263298911e-82,2.5239640806069193e-67,3.3601967848362515e-79,4.4821481873957713e-75,3.7559126169261589e-84,1.5172015654037749e-25,3.090421646302204e-64,1.8941094183312186e-56,3.2499439178976034e-69,6.1210009381419145e-86,4.7837973946007731e-86,5.3076083134971082e-94,7.9910080754796986e-97,5.988313040996338e-103,3.0711032956227968e-47,9.81105613718515e-48,9.81105613718515e-48,2.7706652368562453e-97,1.2678206680997638e-99,2.0577650711781473e-104,2.1067788361662414e-85,3.5840446932131789e-93,4.3425439416080596e-42,1.305573471720365e-53,3.2955596653135536e-46,1.3055741195554257e-53,1.0185442035135276e-53,8.4384059220600661e-99,9.2567107827771388e-56,1.2564121663523605e-98,2.0829431373004904e-67,5.4213520199996453e-67,3.3033805230710498e-67,1.312489739034207e-105,1.8115823717413618e-63,9.087356308582986e-70,4.7426518654555655e-74,6.8959130804160397e-61,5.739837492563223e-35,1.0726025578706792e-81,1.2562820506490778e-91,9.2854777697421404e-91,1.2564121639568999e-98,1.8981061905674547e-107,6.6127755370269705e-119,8.6152160027651468e-120,4.4542749905426821e-120,3.6343483518380588e-79,4.0246717461442804e-53,4.085144256518836e-121,4.0439009067013505e-130,4.6805154363379966e-57,4.3609831290635119e-57,2.5540851635888753e-68,4.9731733098316841e-47,5.7446084735586184e-59,5.7445851079326966e-59,5.2435801285619885e-58,2.7370070724192831e-59,3.0794201677261095e-71,1.8220992911079206e-58,3.079403789929639e-71,1.3051284636889285e-68,2.9359296703268886e-80,2.4953841155789432e-79,1.495171633939506e-58,4.9102088334663454e-21,9.2567107828845156e-56,9.7673741323443133e-71,8.0148764855913458e-71,8.0148760697659879e-71,3.5029784164289701e-109,7.8831852243625487e-69,1.7811119489639293e-73,2.1404564637076992e-122,1.4827033502823689e-76
5.598886324174907e-21,0.26320299134474345,76.950000000000003,0.0,0.0,0.0,0.99999999999998423,9.5,5.9202382536373144e-16,5.8087272788038925e-15,5.8087103400402126e-15,8.6014854508139707e-26,8.6011835763126529e-26,3.6176068294333484e-15,1.0553876899345454e-23,5.2411388743598868e-26,1.258706253072809e-37,2.8080098652577e-42,1.0011304207602592e-29,1.5897829268774405e-23,2.7401390387757839e-28,1.5336039256575747e-37,2.4467167106949073e-42,7.0755307845834897e-45,5.4704656318052411e-57,5.6179283994075248e-39,1.3255160025187334e-28,3.201693312334074e-39,3.2016933123608539e-39,2.3599937107380547e-50,3.1793188817757762e-51,1.56445754837696e-44,6.8389374700592069e-29,1.0728440147155775e-39,7.226530348648177e-41,1.5455241393841851e-90,1.3892731900692781e-50,1.2388739703670768e-43,1.4506339445539249e-90,1.7167219487060778e-25,8.1594583190880872e-62,8.1594475531865666e-62,2.1566311938859784e-36,6.5159273840971193e-37,8.503539330239387e-28,2.1565715977089677e-36,3.4204273381069262e-47,1.4506339445539051e-90,4.2318725938279434e-54,1.8423372787222313e-52,1.2575052859133555e-64,1.9723695524171061e-76,2.4167287936380325e-44,4.9481077784023533e-88,1.4225377580575444e-33,2.7188646733408978e-65,5.731406292775919e-89,3.4475277786237443e-44,4.6396021477918815e-101,6.1789247826164017e-94,1.4377377177423993e-104,8.1721043745814956e-62,3.5177986783926962e-45,1.5020404592163711e-63,2.4008616123209157e-44,1.4521694910289314e-55,6.3550460359709037e-37,1.7696942859704843e-55,1.2593587918210877e-56,8.180610621182754e-48,3.1430834905899678e-48,7.3859596356056987e-67,1.7400961204887764e-48,1.6423322365649845e-52,3.4265650652776128e-72,3.0116083644252193e-55,1.3270953004889189e-40,3.127542753479249e-73,6.5046222710093446e-21,6.8183649499706458e-39,1.468555312691115e-37,6.8183649499706431e-39,1.0400941024947878e-65,1.9001124580025991e-59,1.1249683424359519e-59,8.3532239318273335e-102,1.1167720818071499e-105,4.2443192054125423e-47,6.0175975317513437e-57,2.6774897292691531e-57,3.5376240426682471e-78,8.1232495077109271e-48,8.0133980076766989e-87,5.291407624942809e-60,3.1684982276703061e-71,8.6658445690951579e-82,2.2355522972151946e-82,5.1059186524013574e-72,1.0126479144412896e-61,7.3141015805250552e-88,1.0126485277523704e-61,3.4569008776232972e-80,4.5984958156907783e-66,1.2274242886376302e-77,1.5996468581378027e-73,1.3721502570681409e-82,6.6260157070328757e-25,1.102949527866564e-62,3.3704665079738764e-55,1.1598815236589228e-67,4.3750359685986373e-84,3.4200549148293656e-84,7.5941404114643829e-92,1.1433915281398496e-94,1.7141814201046186e-100,2.7163560718425699e-46,8.6777680019678334e-47,8.6777680019678334e-47,3.9642763317901623e-95,1.8140308102750895e-97,5.8904446539356422e-102,1.5058374177564213e-83,5.1268599553122826e-91,3.8409309320497758e-41,2.323195990664068e-52,2.9148851938950031e-45,2.323198302738124e-52,1.8124449865490364e-52,6.1729511768076322e-97,1.6471822158989419e-54,1.839031226459448e-96,7.4338686586376557e-66,1.9348417718501729e-65,1.1789530318859205e-65,4.4043054220360698e-103,3.2236141574270169e-62,3.2432129000926771e-68,1.6926180173173321e-72,1.2270910540590891e-59,5.0768197343078022e-34,3.9180399469661766e-80,9.1888813123866091e-90,1.3282573077829884e-88,1.8390312201732053e-96,5.5581612854449735e-105,3.8733396917743258e-116,5.0462409020772778e-117,2.6090285638830672e-117,2.5976802213814063e-77,7.161688293742689e-52,2.3928154437235587e-118,4.7376469008151835e-127,8.3287271149319521e-56,7.760136471523748e-56,9.1153485284249594e-67,4.3987160882944566e-46,1.0222205050548827e-57,1.0222121660938302e-57,9.3306715975104416e-57,4.8703605136158244e-58,1.0990172161635551e-69,3.2423287395526001e-57,1.0990168374111877e-69,2.376398437709174e-67,1.0717973289306598e-78,9.1097137563422606e-78,2.6605780540969005e-57,1.0434193773774819e-20,1.647182215937265e-54,3.4859082923517767e-69,2.8604536668945654e-69,2.8604533696799179e-69,1.1998032237508527e-106,2.8134527959043467e-67,6.3566613333710313e-72,1.2537420969884161e-119,1.059774344003092e-74
1.1527118902713042e-20,0.26320299134474356,76.950000000000003,0.0,0.0,0.0,0.99999999999996747,9.5,1.2188725816311882e-15,1.1959144397244245e-14,1.1959109523429626e-14,3.5909508547988081e-25,3.5906865089416393e-25,7.4480140017954586e-15,4.4060358221769586e-23,2.1880723000649758e-25,1.0578992119672637e-36,2.3603016694134538e-41,4.1795224337202292e-29,6.6370307254026461e-23,1.1439541089199853e-27,1.2886623989415358e-36,2.0566112847574162e-41,5.947409957000721e-44,9.226740415345916e-56,4.7222072954337643e-38,5.5337683819588626e-28,2.6912161453927616e-38,2.6912161454379298e-38,3.980474246193531e-49,5.3623859663133178e-50,1.3150208162443207e-43,2.8551217501544912e-28,9.0179001116456344e-39,6.0743341192533939e-40,2.2629877836422299e-88,2.3432122693814081e-49,1.0413482093775897e-42,2.124047636274457e-88,7.1669761499545638e-25,2.7568949271213463e-60,2.7568876461549227e-60,1.8127784437064764e-35,5.4770295150843902e-36,3.5500602327655487e-27,1.8127283495352469e-35,5.7690505795630457e-46,2.124047636274397e-88,7.1376715868570261e-53,3.082125930077809e-51,4.2488264150282294e-63,1.3339145682844424e-74,2.0314061554713143e-43,6.6955092695944566e-86,5.9388151124420525e-33,9.1097316310186586e-64,7.7554260498076198e-87,2.8978548247329578e-43,1.2558634841597674e-98,8.3609836840639209e-92,3.8917186485984148e-102,2.7611693381435989e-60,2.9569215556997435e-44,5.0750551630757678e-62,2.0180688477868109e-43,2.4492960605983127e-54,2.6531066205840915e-36,2.9848480379979794e-54,2.1240926731501477e-55,6.8762961451509393e-47,2.6419511404881569e-47,2.4947414137276387e-65,1.4626554269585388e-47,1.4469432445551097e-51,2.317387578908666e-70,5.0795176429780013e-54,1.1155033932833152e-39,2.1151586492781882e-71,1.339186955353464e-20,5.7312464358828111e-38,6.1309294177993372e-37,5.731246435882809e-38,3.5142428595951671e-64,3.2044010971608304e-58,1.8971687246726497e-58,2.2610787679419714e-99,3.2761717359723933e-103,3.5676060308364608e-46,8.0218389567280849e-56,4.5159766993245198e-56,2.3924968200267008e-76,6.8280806733918834e-47,1.0843291783422874e-84,8.9247323672295322e-59,1.0705639419314552e-69,5.8607148884758622e-80,1.5119050714475589e-80,1.7251745129187234e-70,1.7079766436287045e-60,9.89704211990001e-86,1.707978715864513e-60,2.3379037112382843e-78,8.11793366225506e-65,4.3377594338510439e-76,5.4048452429710878e-72,4.8495461532974764e-81,2.7662293411703297e-24,3.7266171334490552e-61,5.6847844032077778e-54,3.9189749800910769e-66,2.9588395397957231e-82,2.3132499841308171e-82,1.0277160783429862e-89,1.5474505716664604e-92,4.6405420255259562e-98,2.283260927567331e-45,7.294186805207682e-46,7.294186805207682e-46,5.3648633132605132e-93,2.4550104050045061e-95,1.5946302809206346e-99,1.0183985722362952e-81,6.9373869553569618e-89,3.2285338708067829e-40,3.9184020248966652e-51,2.450136625254044e-44,3.9184098368503059e-51,3.056953372234932e-51,4.3654545676779665e-95,2.7782135323338074e-53,2.6015390098065955e-94,2.5117311732516475e-64,6.5373913214265015e-64,3.9834157523570334e-64,1.2863672650765111e-100,5.4370968527578071e-61,1.0958083262486403e-66,5.7189686866005606e-71,2.0696689786900394e-58,4.2673703204145995e-33,1.3846489161066604e-78,6.4978577308160675e-88,1.7973251113141996e-86,2.6015389930492599e-94,1.5727303966307952e-102,2.1921217596942987e-113,2.8559268129343944e-114,1.476583216796619e-114,1.7568123718733729e-75,1.2079233942943987e-50,1.354217094818538e-115,5.362715575691668e-124,1.404761554713769e-54,1.3088604403906997e-54,3.0798702491406534e-65,3.6973869495793335e-45,1.7241179498649429e-56,1.7240897748387175e-56,1.5737544560858162e-55,8.2145838701037877e-57,3.7132904419546563e-68,5.4686626961763977e-56,3.7133261101572312e-68,4.1903538838506707e-66,3.7834807950314599e-77,3.2157642203661419e-76,4.487453827970858e-56,2.1482163662847192e-20,2.7782135324632916e-53,1.1778108721162232e-67,9.664834417228464e-68,9.6648324071634284e-68,3.5401967940806101e-104,9.5060210177418931e-66,2.1477717243688093e-70,7.0955702565992622e-117,7.1672588401859931e-73
