Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234)
0.0,0.21277675919268235,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9992009929887508e-22,0.21277675919268235,76.950000000000003,0.0,0.0,0.0,0.99999999999999889,9.5,3.1253670583389782e-17,3.9544856397456154e-16,3.9544797277846599e-16,3.846854579561691e-28,3.8468502950718496e-28,2.8942104636435731e-16,4.4973768221349355e-26,2.2882734728212399e-28,3.9793812445054462e-41,1.1519204411434779e-45,5.3169885422700352e-32,7.20049454930039e-26,1.4697590116911244e-30,4.7341286096495745e-41,1.1197797785393624e-45,3.3235081679110805e-48,2.545932916346604e-61,2.2504188468125706e-42,7.4107885377241387e-31,1.3024438302420448e-42,1.3024438302429019e-42,7.5366253262153916e-55,1.0330224256276632e-55,1.2989123109034209e-47,3.3783390688564598e-31,3.9097694956918517e-43,2.6795013638239001e-44,3.9846509450326919e-98,4.4003560237002229e-55,6.1388554035191234e-47,3.7270800166207697e-98,7.853072959163798e-28,2.1402978641383599e-67,2.1402976715309398e-67,7.7185653553592611e-40,2.3259614291905437e-40,4.9669936836346664e-30,7.7183248391982733e-40,9.2464885855572405e-52,3.7270800166207632e-98,1.648004006573327e-58,7.0772260592345463e-57,4.6034258386943773e-70,5.2566618168772951e-83,1.0558577647500446e-47,1.1031855799090977e-95,1.0693802759702168e-35,8.8973580418668842e-71,1.4196885181606632e-96,1.7476347327646626e-47,9.5547711616374405e-110,1.7661096771974991e-101,3.3034328551809412e-113,2.1596671950252313e-67,2.3481222797813664e-48,4.8380835759786923e-69,1.2811086241348164e-47,6.2312098060683272e-60,4.9241019736411011e-39,7.4131686023232573e-60,5.368284586154039e-61,4.7900875794844351e-51,2.1624475196840893e-51,2.5032098128234226e-72,1.0237729610809558e-51,1.3864860575814703e-55,7.5180036991688207e-79,1.2396856994479597e-59,5.955144072304932e-44,6.8260638908625005e-80,5.911963241771769e-22,2.9360148193419337e-42,1.0619297641615392e-39,2.9360148193419337e-42,3.8925360840478636e-71,8.170853763126222e-64,4.9550983804582569e-64,1.5573514102451081e-110,2.995632113049867e-114,2.402200893245537e-50,3.8237241258321102e-61,1.0678083722153259e-61,1.1300127873477648e-84,1.9090532366684829e-51,1.7559515431482411e-94,3.1351360153498844e-64,1.4957886504026256e-76,3.3976895456509265e-88,8.6554201907496089e-89,2.4888577059035571e-77,2.1553396270295194e-66,1.5943378030486262e-95,2.1553397137499265e-66,1.2770349890825915e-86,3.1145310240940346e-70,6.4437174025129017e-83,8.7781909307109679e-79,9.346193317618813e-88,2.9867621298751921e-27,2.8898670830935071e-68,1.3113462147562844e-59,4.0101364362033246e-73,1.9939693718354344e-90,1.2044157682291516e-90,2.0139069054486104e-99,3.1182877285233164e-102,3.1294539051466531e-109,2.3846286598915491e-49,7.6050679416122537e-50,7.6050679416122537e-50,1.0812108709017626e-102,5.210508836961137e-105,1.0823412881618184e-110,5.9318613230674644e-90,1.130229541932897e-98,1.2928337852744191e-44,6.2882392365823911e-57,1.5677995275607373e-48,6.2882396553178192e-57,4.5972816018159323e-57,4.8529353083415075e-103,4.1536383473348059e-113,5.9991224133879427e-104,1.824093758663744e-125,4.0405928204639205e-125,2.4035137074776962e-125,1.3337519280453915e-111,1.1617364991881513e-66,1.4830115926222736e-128,3.9538150565192049e-78,9.7052432744903767e-65,1.3985180387910402e-37,2.3430537775447742e-85,4.6926063686440037e-96,3.5341744039933454e-96,5.9991224077679903e-104,1.4663148339449412e-113,8.4848691802093716e-126,1.0897340903426234e-126,5.8149767049889212e-127,6.749752708307206e-84,2.4122598197989797e-56,5.5469504638271278e-128,9.5489740090637133e-138,3.5612625241462852e-60,3.3592998828226023e-60,3.2678731533487679e-72,2.7182572837376473e-49,5.9686894718067814e-62,5.9686862293321886e-62,4.5683733091301177e-61,2.5853489352524794e-62,5.6769224853807827e-75
5.597762780368502e-22,0.21277675919268235,76.950000000000003,0.0,0.0,0.0,0.99999999999999689,9.5,8.7510277633491242e-17,1.107255979126782e-15,1.1072543237784532e-15,2.323500166039357e-27,2.3234917255190502e-27,8.1037892942198679e-16,2.7164155994556741e-25,1.3821171772610283e-27,4.7242824241747827e-40,1.3675617722662881e-44,3.211461079529183e-31,4.3490987059941481e-25,8.8773444306010698e-30,5.6202235739953302e-40,1.3294024934679785e-44,3.9456688969374288e-47,5.6951573464134212e-60,2.671697253931918e-41,4.4761162767734505e-30,1.5462613152586823e-41,1.5462613152605994e-41,1.6859129366588199e-53,2.3108298445128913e-54,1.5420686941906918e-46,2.0405167967777642e-30,4.6416783369028395e-42,3.1811040168938497e-43,4.2459547908311299e-96,9.8434204041763276e-54,7.2880491306894522e-46,3.971492979105307e-96,4.7432560653900365e-27,8.8319987617129819e-66,8.8319973118126002e-66,9.1634807835200904e-39,2.7613814068086753e-39,3.0000641826450512e-29,9.163195242736351e-39,2.0684025092628216e-50,3.9714929791052954e-96,3.6865190399732698e-57,1.3228392374443463e-55,1.899618921519048e-68,3.9570886594219825e-81,1.2535143377836714e-46,1.5058447121733669e-93,6.4590568668348213e-35,3.0824619347474391e-69,1.9378701887897651e-94,2.0747919546253005e-46,2.3571564263397828e-107,2.4107339403500915e-99,8.1495729689889789e-111,8.9119271451849628e-66,2.7876907573942249e-47,1.9964487326816328e-67,1.520932158565914e-46,1.3938967073090222e-58,2.9741575920709306e-38,1.6582961623081353e-58,1.200863788747491e-59,5.6867919743216901e-50,2.5672576979027777e-50,1.0329278982236991e-70,1.2154232492372125e-50,1.6505621937241235e-54,5.6593655306205599e-77,2.7731273206927549e-58,7.0699469820311368e-43,5.1384905144437912e-78,1.6553497090990325e-21,3.4856367884895016e-41,6.4140557806201045e-39,3.4856367884895016e-41,1.6062659131445806e-69,1.8277704634735236e-62,1.108424896469311e-62,3.8419767098334052e-108,5.5536866483713597e-112,2.8518929004004274e-49,8.3372366208784226e-60,2.3886445834661951e-60,8.5064542052980549e-83,2.2664280025656879e-50,2.396865201107191e-92,7.0131738608630779e-63,6.1724137487496134e-75,2.5576958838545703e-86,6.515584272671639e-87,1.0270341011345087e-75,4.8214082042688191e-65,2.1762632425456756e-93,4.8214085621229701e-65,9.6132006437433047e-85,6.9853816548034117e-69,2.6658331561631217e-81,3.6223450681841832e-77,3.8705314715637445e-86,1.804004259100116e-26,1.1925117426945274e-66,2.9334290285532633e-58,1.6547939675026826e-71,1.5010103743332631e-88,9.080416531109556e-89,2.7531491385306688e-97,4.2629279670988143e-100,7.7320159271506567e-107,2.8310311432847461e-48,9.0287366547406834e-49,9.0287366547406834e-49,1.4780896024523404e-100,7.1231356377286076e-103,2.6741662708193281e-108,4.465357143996042e-88,1.5427596319788517e-96,1.5348522695467205e-43,1.4066538085437008e-55,1.8612915984343739e-47,1.4066539813360199e-55,1.0283935049879071e-55,3.6660652590223648e-101,5.6895648233982565e-111,8.2093300081724464e-102,4.51572862481726e-123,1.0002897244951621e-122,5.9501419869424252e-123,1.8796300043528562e-109,2.5987581029250446e-65,3.6713456312654818e-126,1.63155278231557e-76,2.1710241335306683e-63,1.6603205588928506e-36,9.6934581503748734e-84,3.5414104896454477e-94,4.8241306394955265e-94,8.2093299988564519e-102,3.6264301310004489e-111,3.7856827875497255e-123,4.8620520899943525e-124,2.5944604184037959e-124,5.0810453617411185e-82,5.3961287229196906e-55,2.4748755049292952e-125,7.6783644207196933e-135,7.9664018132071225e-59,7.5146194658509772e-59,1.3484970067315137e-70,3.227115100157008e-48,1.3351716753724874e-60,1.335170337357444e-60,1.0219268468866107e-59,5.7833224947061355e-61,2.3425965213805444e-73
1.2794886355128005e-21,0.21277675919268235,76.950000000000003,0.0,0.0,0.0,0.99999999999999289,9.5,2.0002349173369352e-16,2.5308708094232594e-15,2.5308670257734203e-15,1.1186653117126828e-26,1.1186552867943451e-26,1.8522946939443896e-15,1.3078371782060981e-24,6.6542992541191605e-27,4.6382459138551337e-39,1.3426810571510641e-43,1.5461802680892433e-30,2.0939038122616235e-24,4.2740592059778031e-29,5.5176852029102681e-39,1.3052151250622437e-43,3.8738811204966655e-46,1.1252678162127708e-58,2.623088204732439e-40,2.1550573067522847e-29,1.5181285285156397e-40,1.5181285285194272e-40,3.3310798522026763e-52,4.5658103615142292e-53,1.5140121855160942e-45,9.8242100000615155e-30,4.5572272981925907e-41,3.1232267827356952e-42,9.6627996723332882e-94,1.9448939931897771e-52,7.1554498447996344e-45,9.0381888050354846e-94,2.2836736136074847e-26,3.4938506142186207e-64,3.4938494678263448e-64,8.9967597584832527e-38,2.7111406358928522e-38,1.4444017597955314e-28,8.9964794128540197e-38,4.0868147967371303e-49,9.0381888050354367e-94,7.2839403802797061e-56,2.3210774438185759e-54,7.5147083009977372e-67,3.1287530233312383e-79,1.2307078089571477e-45,2.3788671187026143e-91,3.1097578424834555e-34,1.0813102869769903e-67,3.0613619287393409e-92,2.0370430441604765e-45,7.4408468519258749e-105,3.8083712501234344e-97,2.5725826276767993e-108,3.5254697477607866e-64,2.7369712885102976e-46,7.8977526332050491e-66,1.4932602122700283e-45,2.7541049956047898e-57,1.4319288539223899e-37,3.2765137640488453e-57,2.3727044835503302e-58,5.5833260825161312e-49,2.5205488367986381e-49,4.085909659827185e-69,1.1933097319458575e-49,1.6301185816818349e-53,4.4746901442405043e-75,5.4792322670898309e-57,6.9413157427898604e-42,4.0628499324631237e-76,3.7836564845544906e-21,3.4222188578219109e-40,3.0880917617926941e-38,3.4222188578219109e-40,6.3542282060918731e-68,3.6112936136101023e-61,2.1900141498507361e-61,1.2127985644537718e-105,2.5250464634218913e-109,2.8000053609851215e-48,1.5608507869926743e-58,4.719559033875109e-59,6.7257975463040042e-81,2.225192452638655e-49,3.7864595688979591e-90,1.3856849728046077e-61,2.4417454973085355e-73,2.0222932279328633e-84,5.1516765526912078e-85,4.062844769260767e-74,9.5262887173542956e-64,3.4379625420284726e-91,9.5262901329894222e-64,7.6008686771522625e-83,1.3881070744302353e-67,1.0605363009636666e-79,1.4329636875663219e-75,1.540480187585633e-84,8.6855032635096317e-26,4.7174578564530635e-65,5.7959614353175723e-57,6.5461998364531489e-70,1.1868037700503545e-86,7.1843148780817741e-87,4.3521799480700736e-95,6.738889990464987e-98,2.4423930909120149e-104,2.7795231605802356e-47,8.8644671755649484e-48,8.8644671755649484e-48,2.3365651438720306e-98,1.1260299780084271e-100,8.4471699053556973e-106,3.5306236228105756e-86,2.4371836823031548e-94,1.5069270590895469e-42,2.7793102108707931e-54,1.8274271271990032e-46,2.7793108944197807e-54,2.031932265812546e-54,2.9162354247122778e-99,9.0425407213522046e-109,1.3041302338700513e-99,1.4341050406104144e-120,3.1767206743482898e-120,1.8896464913845189e-120,7.4659342232079108e-107,5.1347081856727718e-64,1.1659461934278684e-123,6.454259930258076e-75,4.2895779860232738e-62,1.6301124500592441e-35,3.8563045142190928e-82,2.8158038365484835e-92,7.6209440562529435e-92,1.3041302318146433e-99,1.1511535761973357e-108,2.4018105845710217e-120,3.0847085862778091e-121,1.6460445466282861e-121,4.0174297789533973e-80,1.0661841015557104e-53,1.5701743960859928e-122,9.7385740456326097e-132,1.5740267517237891e-57,1.4847621742717183e-57,5.3345200551996113e-69,3.1684008539259853e-47,2.6380730037204353e-59,2.6380677106762702e-59,2.0191552881627266e-58,1.1426872148742878e-59,9.2670663055468496e-72
2.718913350464701e-21,0.21277675919268232,76.950000000000003,0.0,0.0,0.0,0.9999999999999849,9.5,4.2504991993409539e-16,5.3781004699843619e-15,5.3780924297433269e-15,4.8855053157968243e-26,4.8854091591869948e-26,3.9361262166177693e-15,5.7116685468470419e-24,2.9061073054764697e-26,4.1023290806833934e-38,1.1875865074171437e-42,6.7525754486531302e-30,9.144628049970545e-24,1.8665939448270735e-28,4.8798255992345759e-38,1.1544477723962158e-42,3.4264039807465687e-45,2.0023545109751495e-57,2.3200918077740689e-39,9.411701442724734e-29,1.3427674911959123e-39,1.3427674912026521e-39,5.9274785823037844e-51,8.1246155768849982e-52,1.33912662749583e-44,4.2904906048688598e-29,4.0308159047082212e-40,2.7624587114792551e-41,1.6329704268463448e-91,3.4608349353816248e-51,6.328914338373286e-44,1.5274139515836462e-91,9.9734026279920979e-26,1.2469302774206306e-62,1.2469294580278791e-62,7.9575320973418215e-37,2.3979731824978248e-37,6.3080819430265814e-28,7.9572841348173227e-37,7.2722685519066742e-48,1.5274139515836291e-91,1.2961382687519477e-54,3.871561241085554e-53,2.6819467803225056e-65,2.236302483200797e-77,1.0885471177121468e-44,3.4028928463067208e-89,1.3581129504429749e-33,3.6125548952443525e-66,4.3791797050909747e-90,1.8017415033560264e-44,2.1294755596926966e-102,5.4477525078701013e-95,7.3624079868451788e-106,1.2582151077287782e-62,2.4208200598773851e-45,2.8186518066593775e-64,1.3207717470928507e-44,4.900782665699728e-56,6.2536095063956298e-37,5.8303811586850695e-56,4.2221008547970317e-57,4.9383886906703259e-48,2.229396911388722e-48,1.4580528743955247e-67,1.0554689058268052e-48,1.4588755745554033e-52,3.1983213993285118e-73,9.7500010411546429e-56,6.1395149382170897e-41,2.9039552383175572e-74,8.0402700579123948e-21,3.0269138053823589e-39,1.3486508083424782e-37,3.0269138053823576e-39,2.2677789057635243e-66,6.4258437212869959e-60,3.8968463623625821e-60,3.4708747153268533e-103,8.561626893835901e-107,2.476573032540882e-47,2.5119721311056556e-57,8.3982026280452665e-58,4.8073188381099156e-79,1.9681575248292618e-48,5.4164069425724887e-88,2.4657523721892071e-60,8.714416246056573e-72,1.4454506401048625e-82,3.6822029694125462e-83,1.4500004394544151e-72,1.6951516717090021e-62,4.9178933102198968e-89,1.6951521769388994e-62,5.43278309371498e-81,2.4983537500316312e-66,3.8276581877672733e-78,5.1141456272005434e-74,5.5610216733901192e-83,3.7931868611019729e-25,1.6836271957326959e-63,1.0313603696992683e-55,2.3362918398032411e-68,8.4827771179239289e-85,5.136649908639247e-85,6.227606139589037e-93,9.6429342287343187e-96,6.9920173828585644e-102,2.4584567518841472e-46,7.8405208090101486e-47,7.8405208090101486e-47,3.3434300391555614e-96,1.6112670193317317e-98,2.4182331276359897e-103,2.5235421348845097e-84,3.4863128135701416e-92,1.3328599171112522e-41,4.9456316148772786e-53,1.6163385964698375e-45,4.9456340544133203e-53,3.6157148980130044e-53,2.1081735407533133e-97,1.3082037146845545e-106,1.8863105123290052e-97,4.150773856248494e-118,9.1944833161943569e-118,5.4692640794315709e-118,2.3605201166066251e-104,9.1369392364060216e-63,3.3746352454603372e-121,2.3034790767070859e-73,7.6330753604826381e-61,1.4418157877653192e-34,1.3918067740661877e-80,2.0351391094391451e-90,1.0901511948821775e-89,1.8863105076896946e-97,3.3311071722601881e-106,1.390240595823611e-117,1.7855226180048153e-118,9.5278036324199155e-119,2.8714908137894904e-78,1.8972176371892666e-52,9.088644221453519e-120,1.1274811969063175e-128,2.8008965004260392e-56,2.6420549585348375e-56,1.9038523159997858e-67,2.8024148736450682e-46,4.6943055569166794e-58,4.6942866664916914e-58,3.5929791242569438e-57,2.0333513717264626e-58,3.3073411370700058e-70
5.597762780368502e-21,0.21277675919268238,76.950000000000003,0.0,0.0,0.0,0.99999999999996891,9.5,8.7510277633488878e-16,1.1072559790979153e-14,1.1072543237603019e-14,2.0396022978617365e-25,2.0395183840839671e-25,8.1037892364788318e-15,2.3845091755580481e-23,1.2132425907839665e-25,3.448007669637346e-37,9.9823814322948769e-42,2.8190673250847284e-29,3.8177021851622103e-23,7.7926622798004444e-28,4.1009390338591552e-37,9.7038253550581648e-42,2.880099002102959e-44,3.3772639632916807e-56,1.9501769540883805e-38,3.9292000825349032e-28,1.1286769841312683e-38,1.1286769841426365e-38,9.9975588867986564e-50,1.3703351651673571e-50,1.1256166105140519e-43,1.7911953629867327e-28,3.3881435896485971e-39,2.322012983436304e-40,2.3910284109701023e-89,5.8372039302983976e-50,5.3198338194070846e-43,2.2364704795072092e-89,4.1636992558173111e-25,4.2130943044798172e-61,4.2130887629296047e-61,6.6887851647620937e-36,2.0156409364016816e-36,2.6335000193925998e-27,6.6885767373357759e-36,1.2265743778328259e-46,2.2364704795071604e-89,2.1861266243885424e-53,6.3136553334839389e-52,9.0616931609336443e-64,1.5124126459228794e-75,9.1498943897687938e-44,4.6046090934064383e-87,5.6698542228412808e-33,1.1791127346392367e-64,5.9256672492261348e-88,1.5144722959245761e-43,5.7641381401498932e-100,7.3716017460257519e-93,1.9928826537262704e-103,4.2512244537780904e-61,2.0348450422431513e-44,9.5235873406872046e-63,1.1101882358552767e-43,8.265886202502489e-55,2.6107588663087989e-36,9.8337899397413644e-55,7.1211902049454546e-56,4.1510132544811017e-47,1.8739424513249454e-47,4.9252201948123717e-66,8.8718514772809369e-48,1.2549625800807226e-51,2.1630262949196903e-71,1.6444801765446379e-54,5.160631854898152e-40,1.9639463200694936e-72,1.655349729441616e-20,2.5443034067569935e-38,5.6303516802690514e-37,2.5443034067569925e-38,7.6623123349637953e-65,1.0837246265152962e-58,6.5720381075258465e-59,9.3950824729220746e-101,2.511849102252263e-104,2.0817088582819019e-46,3.5543454555995008e-56,1.416479452635358e-56,3.2511920353351415e-77,1.6543549899607914e-47,7.3291856032247353e-86,4.1588517774630402e-59,2.9444042972014424e-70,9.7755896858229951e-81,2.4902756252038539e-81,4.8992237680988924e-71,2.8591193526558357e-61,6.6546242257518512e-87,2.8591210597119631e-61,3.674193816066623e-79,4.3093155338045052e-65,1.3221273701549449e-76,1.7279542291262313e-72,1.9210567217234518e-81,1.5835803418045332e-24,5.6885957429524594e-62,1.7395400102568282e-54,7.8937995044582763e-67,5.7369062960333575e-83,3.4744536053711654e-83,8.4281617964618008e-91,1.3050706358744697e-93,1.8929174787628752e-99,2.0664810220700161e-45,6.5904301316648048e-46,6.5904301316648048e-46,4.5248487826621326e-94,2.1806490932298986e-96,6.5467739953457631e-101,1.7066727652375839e-82,4.7174884456069702e-90,1.1203490690679839e-40,8.341522462829765e-52,1.3586299776923825e-44,8.3415307054589135e-52,6.0984316484428071e-52,1.4574718976642605e-95,1.8094150855959094e-104,2.6087329846718859e-95,1.1483940257967632e-115,2.543838637962298e-115,1.5131820492234237e-115,6.6803939443822657e-102,1.5410784741850981e-61,9.3366080503818439e-119,7.7829321639193315e-72,1.2874299043069915e-59,1.2119326857371727e-33,4.8074981406503061e-79,1.4068307566574174e-88,1.4751329624783301e-87,2.6087329736472791e-95,9.2151913197114706e-104,7.6925504468418798e-115,9.8797452629878418e-116,5.2719731352609758e-116,1.9419906167616952e-76,3.1999348296128887e-51,5.0289751606015965e-117,1.2477771080005372e-125,4.7241213209616999e-55,4.4562118582946623e-55,6.4326866818360197e-66,2.3555988948157682e-45,7.9176176018633023e-57,7.9175537758846581e-57,6.0600850344707358e-56,3.4295460657822425e-57,1.1174697353794618e-68
1.1355461640176104e-20,0.21277675919268235,76.950000000000003,0.0,0.0,0.0,0.99999999999993694,9.5,1.7752084891364334e-15,2.2461478432459138e-14,2.2461444853001947e-14,8.3324408916352877e-25,8.3317404021592554e-25,1.6439115174258158e-14,9.7414979602629748e-23,4.9564918349201648e-25,2.8264798585759216e-36,8.1841599158526409e-41,1.1516809861871265e-28,1.5596559002942553e-22,3.1835568095260546e-27,3.3608070989113186e-36,7.9557761094571119e-41,2.3612791701077028e-43,5.5471664192850519e-55,1.5988728812538571e-37,1.6052064402842835e-27,9.25357583333354e-38,9.2535758335202639e-38,1.6421020095698744e-48,2.2507796113199128e-49,9.228484905326624e-43,7.3176174608550219e-28,2.7778047306683431e-38,1.9037265106729315e-39,3.2695291038612582e-87,9.5876248701263302e-49,4.3615211305595734e-42,3.0581842060650106e-87,1.701006992275518e-24,1.3851723868357491e-59,1.3851687414280497e-59,5.4838701313105633e-35,1.6525441995331656e-35,1.0758706730356462e-26,5.4836992499406877e-35,2.0146520752471209e-45,3.0581842060648744e-87,3.5907195010184697e-52,1.0193423469324569e-50,2.9792865779555073e-62,9.949155975999047e-74,7.5016361792229534e-43,6.0594069396492972e-85,2.3163204526638189e-32,3.8086266477824396e-63,7.7978452729820141e-86,1.2416558875873487e-42,1.5172160052821237e-97,9.7006139425578129e-91,5.2455958333523187e-101,1.3977095730586541e-59,1.6682887689646086e-43,3.1311471098758023e-61,9.1019939043001976e-43,1.3576742656688973e-53,1.066580183800588e-35,1.6152029272432513e-53,1.1696576288994286e-54,3.4032514592419172e-46,1.5363712667702606e-46,1.6185091669896658e-64,7.2736787997968314e-47,1.0759428317664235e-50,1.4229109229219431e-69,2.7010636015695331e-53,4.2309971568362559e-39,1.2919494691154061e-70,3.3579952126575494e-20,2.0859736008742848e-37,2.3001824061977753e-36,2.085973600874284e-37,2.51920062534555e-63,1.7797324506899521e-57,1.079274367882541e-57,2.4729396026614936e-98,6.8760726562190612e-102,1.7067106931857048e-45,4.4092524195487291e-55,2.3265711917478283e-55,2.1387426842424823e-75,1.356340172614129e-46,9.6447960321629272e-84,6.8309265321502772e-58,9.680557153390811e-69,6.4307094203643201e-79,1.6381864498707437e-79,1.6107575860493406e-69,4.6961065035584489e-60,8.7571112037723961e-85,4.6961121159755994e-60,2.4170073866852965e-77,7.3917264756727816e-64,4.5365653074928658e-75,5.6811354984380745e-71,6.5920176250975646e-80,6.46943828974471e-24,1.8702857996873456e-60,2.8571996902213695e-53,2.5953068652551151e-65,3.7739286113585947e-81,2.285785686384948e-81,1.1091836877150335e-88,1.7176346865708523e-91,4.9828532333615559e-97,1.6942259753452824e-44,5.4032327413515286e-45,5.4032327413515286e-45,5.9549056831744562e-92,2.8699179299037251e-94,1.7233510903170932e-98,1.1227063463060314e-80,6.2079498272516652e-88,9.1852985202005138e-40,1.3700949002888477e-50,1.1138869335494953e-43,1.3700976102772325e-50,1.0016692258690323e-50,1.000356049345106e-93,2.4839703498859074e-102,3.5810719221004763e-93,3.1531185992190132e-113,6.9845703851944589e-113,4.1547168656313863e-113,1.7954558824487604e-99,2.5312264276486834e-60,2.5635357866409093e-116,2.5588558265010154e-70,2.1146080664896092e-58,9.9361504761949745e-33,1.6495787700435937e-77,9.6554303815010933e-87,1.9411919999431115e-85,3.5810718943159684e-93,2.5300537458879013e-101,4.2240763719741646e-112,5.4250927040179459e-113,2.8949069226779349e-113,1.2775062777152096e-74,5.2559025051187749e-50,2.7614736283179799e-114,1.3703498309269661e-122,7.7593834072131588e-54,7.319341357937632e-54,2.1149266409418454e-64,1.9312628432117081e-44,1.3004661887708682e-55,1.3004452045129514e-55,9.9537097736269193e-55,5.6330455474721581e-56,3.6739559877173908e-67
