Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172)
0.0,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.675577815127923e-26,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,6.8516910086915665e-19,9.0564831004824429e-18,9.0560471164130747e-18,2.327918056739877e-33,2.328030110217568e-33,6.2035110918526733e-16,3.5716210935326735e-29,1.0537353807080249e-33,4.4497535369057943e-49,1.9805471934837174e-53,2.2789761895182593e-36,1.1549035769311551e-28,7.7516694243903079e-35,4.0283741123256401e-49,5.1329623883548898e-53,3.1229681333488825e-54,6.7812373592555126e-70,7.9130424539649193e-47,8.2039168334316703e-34,3.8155352224037293e-48,3.8155352224037299e-48,4.4394324105422378e-64,7.5857858472292213e-65,1.6177524987933741e-48,2.767877022996586e-34,6.4409327908366203e-50,5.5029035571812687e-51,7.1140390553472904e-113,6.5581789612393335e-64,2.4322118233216161e-51,6.4031016631063144e-113,1.3920202368273002e-30,8.429120865688232e-80,8.4291208654227053e-80,8.3228377041368111e-45,2.4170828853548187e-45,1.445419263220165e-31,8.3219637054198901e-45,1.9947549058660565e-59,6.4031016631063132e-113,1.3430778038510846e-66,1.9014395689183838e-60,2.6274439706918312e-81,2.4455134338210359e-97,1.8965304756412261e-52,1.1897360733970217e-113,3.1081595467480609e-37,1.0379029175359354e-77,8.2579948845406309e-113,5.5167507491716782e-52,1.1562050529951265e-129,3.9442498480627697e-118,1.0123100030425279e-133,1.1857707969119426e-76,1.4898366011592287e-51,2.3735212456920447e-77,7.4501845039912143e-52,9.5756010972249661e-68,2.0965933756245577e-40,8.6684013182052915e-68,7.8108234673170759e-69,5.3894348032188119e-56,2.0099235588359537e-54,8.751253260698621e-83,1.7632537892582883e-55,2.3128098093962971e-57,1.3665362269574259e-90,1.821828792437987e-66,5.6489522909442168e-49,1.1519149028631456e-91,4.3598406936937966e-22,1.7074926834079035e-47,2.1840175810564881e-42,1.7074926834079035e-47,9.6325906143861995e-79,1.2913786863938444e-71,1.03017613622486e-71,9.6191039249546405e-130,1.4625065706616044e-130,1.6890035788866475e-55,2.012306230820621e-68,6.8585151807940549e-70,1.4109263037499192e-94,1.1543093328945562e-56,8.1232987567658863e-108,2.3734368923215523e-69,3.1012171997230775e-84,1.6164893450323395e-99,3.6083126864462436e-100,4.7563008736007061e-86,1.4441945771237716e-74,6.8475061976121944e-109,1.4441945771404449e-74,7.6370904687199586e-96,1.2568029364650924e-75,4.8046910794161608e-91,9.7832301208949539e-86,1.5783292186477317e-95,4.4770417161878593e-30,1.366744425306586e-77,6.92982587300267e-68,1.3564909448704375e-84,5.0994452281006736e-101,1.2370700550472036e-104,1.9250240260312648e-116,4.5662494663663589e-119,1.1083169377998979e-129,6.157876719685925e-50,1.6788730674613621e-50,1.6788730674613621e-50,1.5832724266408326e-119,1.3567811772106322e-121,4.1863215974474857e-131,3.0828229187706864e-101,1.093854865824105e-116,2.8302825572809212e-52,3.6377161860966125e-68,5.0463304018711026e-52,3.6377161861758602e-68,1.8626329180420084e-67,9.3037044419965232e-112,5.4635831782779957e-125,1.232908734348935e-117,5.2377273879532686e-139,1.4044509380367197e-140,6.3569609047075126e-141,2.1838560968941782e-124,6.7992773555218471e-72,4.0581346992501318e-144,2.1163589442850356e-87,6.1636660693035525e-72,7.4861656395500614e-44,7.3057111275510993e-93,6.9442917520340179e-106,9.8677338812361636e-110,1.2329086797124124e-117,6.9070674128064007e-130,8.036476443505611e-146,8.7838118471687358e-147,6.8660792224204153e-147,8.1245351075705963e-95,5.7019523895083064e-63,1.4760757028799992e-146,8.1824431060203225e-160,2.6303669819929464e-67,8.6715968161567766e-67,2.2290924994719988e-82,8.29832047196278e-53
1.5891617882358184e-25,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,0.99999999999999822,9.5,1.918473482433637e-18,2.5358152681350787e-17,2.5356931925956555e-17,1.4060625062708477e-32,1.4061301825898089e-32,1.7369831057182315e-15,2.1572591404931987e-28,6.3645616994749928e-33,5.2827471912720201e-48,2.3520280623410964e-52,1.3765016184690347e-35,6.9756176046624438e-28,4.6820083323317344e-34,4.7824852698614798e-48,6.0938529472762663e-52,3.7075877679118019e-53,1.5173809127223608e-68,9.3943640013450037e-46,4.9551657673927034e-33,4.5298034160376859e-47,4.5298034160376868e-47,9.9308327250772357e-63,1.6969099508812424e-63,1.9205957665665089e-47,1.6717977218895648e-33,7.6466754092721523e-49,6.5330471030813992e-50,7.5805606629032231e-111,1.46703840091332e-62,2.8875218766465283e-50,6.8230017027288394e-111,8.4078022304348031e-30,3.4783003267028386e-78,3.478300326502957e-78,9.8808729223477818e-44,2.8695608014922236e-44,8.7303323498465154e-31,9.8798353110710747e-44,4.4621869342246548e-58,6.8230017027288379e-111,3.0044113241017577e-65,2.2573892524745831e-59,1.0845326327903234e-79,1.8414417093074226e-95,2.2515609806807312e-51,1.624439445753731e-111,1.8773283662358083e-36,2.3217475032376896e-76,1.127528443764679e-110,6.5494864894157842e-51,2.8531445219971045e-127,5.3853919205120308e-116,2.4997659982416779e-131,4.8931163950378619e-75,1.7687340128636212e-50,9.7944018789394156e-76,8.8448590431382807e-51,2.1420236630410932e-66,1.2663423988772178e-39,1.9390867012756707e-66,1.747249966344873e-67,6.3983369983811538e-55,2.3861812490475571e-53,3.6112255664904342e-81,2.0933348985997909e-54,2.7457693697662829e-56,1.0286943629088245e-88,4.0753581355310862e-65,6.7064361597924424e-48,8.6713278707906825e-90,1.2207553942350928e-21,2.0271353137404957e-46,1.3191466189648906e-41,2.0271353137404957e-46,3.9749154882788985e-77,2.8887623648526584e-70,2.3044626998921991e-70,2.3736874007571899e-127,2.6247199225925461e-128,2.0051850488539889e-54,4.5004982537193116e-67,1.5342224118735222e-68,1.062110104742002e-92,1.370396040012431e-55,1.1088262771364106e-105,5.3092833906475618e-68,1.2797259608739453e-82,1.2168528313659948e-97,2.7162477268697867e-98,1.9627008731337328e-84,3.230605501179023e-73,9.3468122152264632e-107,3.2306055012478244e-73,5.7490110830724515e-94,2.8114194266114001e-74,1.9826702797883428e-89,4.0370773024320454e-84,7.5116010580116686e-94,2.7041331965430561e-29,5.6399091398697118e-76,1.550174328487224e-66,5.5975978656580964e-83,3.8387350855616346e-99,9.6365913142895772e-103,2.7184672748978399e-114,6.4483349736918669e-117,2.8283269610327539e-127,7.3106312416084127e-49,1.9931581056893914e-49,1.9931581056893914e-49,2.2358548365625006e-117,1.9160099720799667e-119,1.068312306506769e-128,2.3206721459899235e-99,1.4935253555024484e-114,3.3601114520031543e-51,8.137425599284569e-67,5.9910034531000739e-51,8.1374255996115893e-67,4.1666353323423567e-66,8.063128933211267e-110,8.5777393526622758e-123,1.6829152330587359e-115,1.4854046061199247e-136,3.9829829580620655e-138,1.8028160516777247e-138,2.3270682521091924e-122,1.5209711473316863e-70,1.1508754710547134e-141,8.7332144415439359e-86,1.378787445048838e-70,8.8875758471702841e-43,3.0147237535061774e-91,5.2274922401764149e-104,1.3469408119686907e-107,1.6829151472796389e-115,1.7039682864974833e-127,3.5767032227863123e-143,3.9093112961872562e-144,3.0558078351109449e-144,6.1159472405809071e-93,1.275503941723028e-61,6.5694023502276188e-144,6.563182946078587e-157,5.8840257240376619e-66,1.9398015213869976e-65,9.198412613660465e-81,9.851766064388282e-52
3.632369801681871e-25,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,0.99999999999999589,9.5,4.3850822455625924e-18,5.7961491843087272e-17,5.795870154504333e-17,6.7695857089989979e-32,6.7699115007886594e-32,3.9702470987820965e-15,1.0386274139984984e-27,3.0642624870967226e-32,5.1866320786155805e-47,2.3095516653522748e-51,6.6272627591191915e-35,3.3584596017132039e-27,2.2541854686126838e-33,4.6954713888233656e-47,5.9829809593126227e-51,3.6401316562314864e-52,2.998518269764212e-67,9.223442284334859e-45,2.3856990151618916e-32,4.4473878552337188e-46,4.4473878552337204e-46,1.9621651976270802e-61,3.3528081091556802e-62,1.8856523125905061e-46,8.0489863828684832e-33,7.5075512609710112e-48,6.4141843862374656e-49,1.7251582435250477e-108,2.8986206630902791e-61,2.8349861012609044e-49,1.5527555488936806e-108,4.0479948486906602e-29,1.3759810187748606e-76,1.375981018616821e-76,9.7010996279312034e-43,2.8173518111664259e-43,4.2032792174393192e-30,9.7000808950268265e-43,8.8165294392122156e-57,1.5527555488936802e-108,5.9362104898119542e-64,2.2163185699201594e-58,4.2909317688180863e-78,1.4561886587020289e-93,2.2105959224057647e-50,2.5665998947341266e-109,9.0385279619430643e-36,4.5873826522944818e-75,1.781484925548239e-108,6.4303246732319338e-50,9.0078815726874859e-125,8.5088713973951323e-114,7.8943951714306344e-129,1.9356681856365576e-73,1.7365535422100929e-49,3.874567981588554e-74,8.6839350578518894e-50,4.232277796294061e-65,6.0968935363159881e-39,3.8313085576578025e-65,3.4522714966956686e-66,6.2819252066311707e-54,2.3427669001714775e-52,1.4285617783194025e-79,2.0552486167357499e-53,2.6958159623904208e-55,8.1335770075540527e-87,8.0522209192235361e-64,6.584418790273338e-47,6.8561582077118037e-88,2.7902980439698393e-21,1.990253471776015e-45,6.3511231258121264e-41,1.990253471776015e-45,1.5724370380925576e-75,5.7077071961136353e-69,4.5532294850269496e-69,7.494150692859703e-125,1.1953173848967896e-125,1.9687025715495369e-53,8.8881196608873806e-66,3.0313649472332466e-67,8.3977852303913696e-91,1.3454629584219367e-54,1.7516737583077077e-103,1.0490249289148411e-66,5.0624686371878533e-81,9.6212894399403401e-96,2.1476554022907242e-96,7.7642494707489701e-83,6.3831320664662132e-72,1.4765672512313992e-104,6.3831320667383833e-72,4.5455701953344382e-92,5.5548976376484705e-73,7.8432556627865157e-88,1.5970276335966892e-82,3.1449132052707708e-92,1.3019237310158138e-28,2.2310919689132322e-74,3.0628832463747187e-65,2.2143540495225951e-81,3.0351724045388306e-97,7.7292639002546721e-101,4.3571308340555545e-112,1.0335323675496434e-114,9.0591808676914672e-125,7.1776211044574972e-48,1.9568944474306787e-48,1.9568944474306787e-48,3.5836046800952311e-115,3.0709606878388324e-117,3.4218230569400353e-126,1.8348856851252497e-97,2.3597567950197764e-112,3.2989773487642998e-50,1.6078181709109734e-65,5.882002716416931e-50,1.6078181710403398e-65,8.2325692785998419e-65,6.7543742196877213e-108,1.4365154833725795e-120,2.6585967045654506e-113,4.9725300760284357e-134,1.3333405909467883e-135,6.0350944131477804e-136,5.2958636647816115e-120,3.0051826816152322e-69,3.8526626824373337e-139,3.4547727843897533e-84,2.7242516459032069e-69,8.7258746691385553e-42,1.1925961362656424e-89,4.1332257462993342e-102,2.1278363644229258e-105,2.658596560908523e-113,5.3789275094768883e-125,2.2566232987645188e-140,2.4664732866041783e-141,1.9279785678986211e-141,4.8356955816068851e-91,2.5201808480456053e-60,4.1447851496139863e-141,8.277960577051365e-154,1.1625843287555358e-64,3.8327209217470831e-64,3.6388005551403628e-79,9.672522342349436e-51
7.718785828573975e-25,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,0.99999999999999134,9.5,9.3182997718204801e-18,1.2316817016655952e-16,1.2316224078321612e-16,2.9564559320590598e-31,2.9565981782614859e-31,8.4367750849015603e-15,4.5359587887781993e-27,1.3382439334969045e-31,4.5875165540048166e-46,2.0428980155859232e-50,2.8942997606882857e-34,1.4667275426998848e-26,9.8446201689755196e-33,4.1530894741874023e-46,5.2918789027353078e-50,3.2196552267574267e-51,5.3360514189669979e-66,8.1580302483257053e-44,1.0418974378457823e-31,3.9336641928892046e-45,3.9336641928892084e-45,3.4915681310787057e-60,5.9661428903841628e-61,1.6678381161496106e-45,3.5152038191998883e-32,6.6403440699818011e-47,5.6732734512842606e-48,2.9154411649790591e-106,5.1579405972601924e-60,2.5075131013658285e-48,2.6240882327086063e-106,1.7678657007674381e-28,4.9107785188174354e-75,4.9107785176878334e-75,8.5805127594344871e-42,2.4919157714787855e-42,1.8356824642845235e-29,8.5796117017174171e-42,1.5688543071694728e-55,2.6240882327086044e-106,1.0563169396095875e-62,1.9603094155881583e-57,1.53150590816589e-76,1.0408936318896773e-91,1.955247059163617e-49,3.6716891751734636e-107,3.94736262436973e-35,8.1630053078366712e-74,2.5485308131940014e-106,5.6875493523606274e-49,2.5781175219773839e-122,1.2172497579015985e-111,2.2597368706430823e-126,6.9082622627904056e-72,1.5359619421187995e-48,1.3828057913250009e-72,7.6808422162342116e-49,7.5311122087124051e-64,2.6626735870429554e-38,6.8176088722968188e-64,6.1431326742102452e-65,5.556291704725046e-53,2.072150792201323e-51,5.0984130028095899e-78,1.8178441265239329e-52,2.3844245830672097e-54,5.8135407491821492e-85,1.4328496897229945e-62,5.8238438537642462e-46,4.9004952048000638e-86,5.9293833434526121e-21,1.7603566568773112e-44,2.7737023280441249e-40,1.7603566568773112e-44,5.6119160977460766e-74,1.0156558425294772e-67,8.1022268930774127e-68,2.1448773562625988e-122,4.0613471589460127e-123,1.7412951296874259e-52,1.5801272847213436e-64,5.3941519582487874e-66,6.002385739317759e-89,1.1900467498410584e-53,2.5057122009909263e-101,1.8666838118169721e-65,1.8067590975775119e-79,6.8768953889390986e-94,1.5350542799069308e-94,2.7710054861545422e-81,1.1358442461853003e-70,2.1121813119868179e-102,1.1358442462824362e-70,3.2489835080336035e-90,9.8846671999486857e-72,2.7992088276008096e-86,5.6996781864253464e-81,1.1513921118425842e-90,5.6858429790252178e-28,7.962608761165007e-73,5.4502370877001121e-64,7.9028723151736391e-80,2.1694143226574419e-95,5.5620102711985753e-99,6.2752656413392327e-110,1.4885231642499524e-112,2.6103710792723795e-122,6.3485245829097276e-47,1.7308509776251678e-47,1.7308509776251678e-47,5.161210938646578e-113,4.4228862629769775e-115,9.8598626925336265e-124,1.3114995641733594e-95,3.3757865797834246e-110,2.9179081052494221e-49,2.8610265291748266e-64,5.2025647911045764e-49,2.8610265296365253e-64,1.4649417166765732e-63,4.9542254818370836e-106,2.1091041573840604e-118,3.8030447658837755e-111,1.4607528880465165e-131,3.9168815262517796e-133,1.772896586063934e-133,8.9497781945918823e-118,5.3475620158077766e-68,1.1317755861584944e-136,1.2329838672171101e-82,4.8476602478310008e-68,7.7179373270764364e-41,4.2563009239881405e-88,2.9542638416255967e-100,3.0438005449111734e-103,3.8030445549579649e-111,1.5393836428637639e-122,1.2918456983188722e-137,1.4119782008244934e-138,1.1037069504510483e-138,3.4563530028944584e-89,4.4845271663445599e-59,2.3727588334496876e-138,9.4785064636881415e-151,2.0687566963761453e-63,6.8201220987556559e-63,1.2986620714984529e-77,8.5552364742569504e-50
1.5891617882358185e-24,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,0.99999999999998213,9.5,1.9184734824336163e-17,2.5358152681350089e-16,2.5356931925955866e-16,1.2342621536829575e-30,1.2343215088940137e-30,1.7369831057107435e-14,1.8936735037835566e-26,5.5869049884933667e-31,3.8560827653802862e-45,1.7172287231013766e-49,1.2083131756826678e-33,6.1232987648648423e-26,4.1099351288115874e-32,3.4909189262847174e-45,4.4481430762400326e-49,2.7063142168701233e-50,9.0003093321202404e-65,6.8573159819013922e-43,4.3497167050851181e-31,3.3064817751712562e-44,3.3064817751712627e-44,5.8890399913422926e-59,1.0062772014381719e-59,1.4019184314027335e-44,1.4675283975875914e-31,5.5816093015070997e-46,4.7687281761467694e-47,4.2688480707743697e-104,8.6996207177219862e-59,2.1077158506907691e-47,3.8422431995195096e-104,7.3804912956292475e-28,1.6592410721071981e-73,1.6592410713432477e-73,7.2124379889610492e-41,2.094605355110311e-41,7.663612933547535e-29,7.2116805956571772e-41,2.6461020975998146e-54,3.8422431995195046e-104,1.781632913176202e-61,1.6477594253515974e-56,5.1747775329469797e-75,7.0397967981055762e-90,1.6435029656967969e-48,4.9684911855796496e-105,1.6479461916855446e-34,1.3768111641758546e-72,3.4486450996863565e-104,4.7807279312103791e-48,6.978765479799923e-120,1.6471695737554112e-109,6.1173475250935822e-124,2.3341456840627083e-70,1.2910685607937613e-47,4.6721882391490328e-71,6.4562106882056846e-48,1.2702321510299822e-62,1.1116138077559305e-37,1.1498893845707652e-62,1.0361291154198927e-63,4.6703979695099926e-52,1.7417675972809195e-50,1.7226233083860307e-76,1.5280075216202675e-51,2.0042624488722274e-53,3.9317004237452217e-83,2.4167104314260781e-61,4.8952916719003785e-45,3.3142072799613933e-84,1.2207553942471274e-20,1.479685839542205e-43,1.1579661215679528e-39,1.479685839542205e-43,1.8961396137825618e-72,1.7130515004513635e-66,1.3665584173195818e-66,5.8060177334797948e-120,1.1929424732216639e-120,1.4636634774030942e-51,2.6601813313858515e-63,9.0980257029220371e-65,4.0594163820219379e-87,1.0003059989372524e-52,3.3905927155189966e-99,3.1484350888707961e-64,6.1046306427601463e-78,4.6508476815279117e-92,1.0381579528124675e-92,9.3626012591861687e-80,1.9157673393439779e-69,2.8580882383260007e-100,1.9157673396721772e-69,2.1972891197319237e-88,1.6672015821939558e-70,9.4579385374326736e-85,1.9257924400321426e-79,3.9383007026443582e-89,2.3737275174427755e-27,2.690385536441104e-71,9.1926214718070176e-63,2.6702019410521471e-78,1.4671759569097368e-93,3.7741140442058752e-97,8.5198118685422149e-108,2.0209403279168259e-110,7.0896096251221771e-120,5.3363174392202396e-46,1.4548845382842318e-46,1.4548845382842318e-46,7.0072804447009226e-111,6.0048707281678516e-113,2.677878942288132e-121,8.8696779031574872e-94,4.5680789047899217e-108,2.4526775796098109e-48,4.8255394159719687e-63,4.3730691849597228e-48,4.8255394175319457e-63,2.4708383255530678e-62,3.3924906615115147e-104,2.8899077841740641e-116,5.1460961580267035e-109,4.0040463355397143e-129,1.0736501194932188e-130,4.8596584271282079e-131,1.3104454698896136e-115,9.0194449563229478e-67,3.1022919261890187e-134,4.165973818632833e-81,8.1762875574014368e-67,6.4873913633608504e-40,1.4381146608449046e-86,1.9979794063892731e-98,4.1187044350006542e-101,5.1460958689942554e-109,4.1668757423720965e-120,6.9943586706659681e-135,7.6447845006898679e-136,5.9757309165024626e-136,2.3375332095204364e-87,7.5638105382885001e-58,1.2846678470411113e-135,1.0264290660352054e-147,3.4892605442671845e-62,1.1503132769553346e-61,4.3878856272984551e-76,7.1911917487502456e-49
3.22372819899266e-24,0.2903653435584312,76.950000000000003,0.0,0.0,0.0,0.9999999999999637,9.5,3.8917604929367175e-17,5.144082401073712e-16,5.1438347621223156e-16,5.0423636276163973e-30,5.042605869668732e-30,3.5235943001386989e-14,7.7362741533722952e-26,2.2824329840113848e-30,3.1614474662185653e-44,1.4079076940275238e-48,4.9363535855448633e-33,2.5015673437555192e-25,1.6790426040005072e-31,2.8620612970224748e-44,3.6468564375294414e-48,2.2187999036081927e-49,1.4783257799150813e-63,5.6220419435216078e-42,1.7770012017883336e-30,2.7108535284997018e-43,2.7108535284997122e-43,9.6727658692997413e-58,1.6528133250141021e-58,1.1493774303977585e-43,5.9953323468475118e-31,4.5761405319110524e-45,3.9096914731824248e-46,5.8372886514089089e-102,1.4289153152169676e-57,1.7280327972149782e-46,5.2539425748268588e-102,3.0151715137527702e-27,5.4552216228985318e-72,5.4552216178730126e-72,5.913192420463603e-40,1.7172840208340752e-40,3.1308359408666477e-28,5.9125714636735127e-40,4.3462306410294497e-53,5.2539425748268453e-102,2.9263374097840047e-60,1.350934770462424e-55,1.7013800916709065e-73,4.6310866067835849e-88,1.3474430275395142e-47,6.5383590980109197e-103,6.7323979046358194e-34,2.261419776452125e-71,4.5382952733803805e-102,3.9195295974132575e-47,1.8369551703138081e-117,2.1676170429394581e-107,1.6102666024017588e-121,7.674160328293237e-69,1.0584960088766254e-46,1.53611327159126e-69,5.2931915900101431e-47,2.0863601222709468e-61,4.5413051153360398e-37,1.8886967670320302e-61,1.7018451833766094e-62,3.8290744289621281e-51,1.4280063093908248e-49,5.6635085144962669e-75,1.2527528844707735e-50,1.6432317068462571e-52,2.5864038617266708e-81,3.9694541405273902e-60,4.0134558735174009e-44,2.1801962468201895e-82,2.4763895140721075e-20,1.2131358500954115e-42,4.7306694420474366e-39,1.2131358500954115e-42,6.2340921992787136e-71,2.8136904944187398e-65,2.2445744220723921e-65,1.5282637487004067e-117,3.2676112099032754e-118,1.1999997495951761e-50,4.3532338583533397e-62,1.4943534535101881e-63,2.6704196849357796e-85,8.2011129387177666e-52,4.4618293789338535e-97,5.1713140876279503e-63,2.0070689939249434e-76,3.059482948194686e-90,6.8293497693845099e-91,3.0782184524232195e-78,3.1466536064686058e-68,3.7610834267988567e-98,3.1466536075476537e-68,1.4454501747638644e-86,2.7384098263760679e-69,3.1095925665842497e-83,6.3315842043798538e-78,1.3026669456467635e-87,9.6974514348673182e-27,8.8453990222383873e-70,1.5098908371159896e-61,8.7790397738811841e-77,9.6515734970676171e-92,2.4868413496253861e-95,1.1230258547676304e-105,2.6638713429560164e-108,1.8692198748191345e-117,4.3750354433643656e-45,1.1928022448991691e-45,1.1928022448991691e-45,9.2365385919372463e-109,7.9152277264023065e-111,7.0603951500429855e-119,5.834770381421872e-92,6.0114306641549389e-106,2.0108532642940667e-47,7.9259629746465704e-62,3.5853063275280551e-47,7.9259629797754337e-62,4.0583593691685351e-61,2.2454108845517165e-102,3.8265056049280926e-114,6.7720362747953671e-107,1.06048135139377e-126,2.843588298219933e-128,1.2870922835323846e-128,1.7919255202319703e-113,1.4814465426321399e-65,8.2164951701203876e-132,1.3696810451773147e-79,1.3429576866584758e-65,5.3187553902838967e-39,4.7282509205278079e-85,1.3143498764130744e-96,5.4199834639753865e-99,6.7720358920351278e-107,1.0968004056217134e-117,3.6822882390262295e-132,4.0247149713954194e-133,3.1460159122089551e-133,1.5377074213291845e-85,1.2423581521767518e-56,6.763332460768185e-133,1.0807873038399943e-144,5.73112092153032e-61,1.8893930115734797e-60,1.4426407929961696e-74,5.8957734699007825e-48
