Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52)
1.3258024270084715e-13,0.20202356205590113,76.950000000000003,0.0,0.0,0.0,0.99997070543357558,9.499999998056941,2.0856759387374405e-07,3.4554687728809325e-06,3.4547652009095401e-06,1.3233168930868144e-09,7.1208058151417007e-13,2.0907097295206802e-05,1.2667244999245739e-06,6.1903281589846219e-10,8.4233615659669838e-18,3.636770596222464e-18,2.0455426152927092e-17
1.3994731227834355e-13,0.20202356205539843,76.950000000000003,0.0,0.0,0.0,0.99996908111817095,9.4999999978393497,2.2015685737287578e-07,3.6474399414189395e-06,3.6466526423707231e-06,1.4739750226768308e-09,7.5154041844719988e-13,2.1994243108368502e-05,1.4082286285873045e-06,6.8592440386905119e-10,9.3823857875327792e-18,4.2857121160799259e-18,2.4062661810646038e-17
1.4731438185583996e-13,0.20202356205487013,76.950000000000003,0.0,0.0,0.0,0.99996745715383628,9.4999999976106615,2.3174610135835998e-07,3.8394074518805264e-06,3.838531394339417e-06,1.6326988330541546e-09,7.9128022573071771e-13,2.3073892491902513e-05,1.5568793841650152e-06,7.5584997598408542e-10,1.0392754380019723e-17,5.0085548019756351e-18,2.8071349830013839e-17
1.5394474447558672e-13,0.20202356205437288,76.950000000000003,0.0,0.0,0.0,0.99996599588411672,9.4999999973954008,2.4217640426448e-07,4.0121751279398241e-06,4.0112148484128814e-06,1.7824397136682216e-09,8.2679466830724342e-13,2.4039210210127349e-05,1.6967346926616829e-06,8.2133335077466563e-10,1.13459428423213e-17,5.7257537551671813e-18,3.2040001967277533e-17
1.599120708333588e-13,0.20202356205390773,76.950000000000003,0.0,0.0,0.0,0.99996468098140479,9.4999999971940596,2.5156366337104899e-07,4.1676635712175113e-06,4.1666239498486156e-06,1.9227818906498875e-09,8.5883557661408037e-13,2.490287123717017e-05,1.8274902311702904e-06,8.8230163943832576e-10,1.2239304139540782e-17,6.42784358657027e-18,3.5917387622963338e-17
1.658793971911309e-13,0.202023562053426,76.950000000000003,0.0,0.0,0.0,0.9999633663047891,9.4999999969855384,2.60950909681884e-07,4.3231497074154309e-06,4.3220273647611345e-06,2.0684015473420223e-09,8.909009083516147e-13,2.5761705210103071e-05,1.9628475583402447e-06,9.4516793948326904e-10,1.3166260718801897e-17,7.1858972272627328e-18,4.0096033011098925e-17
1.7184672354890298e-13,0.20202356205292782,76.950000000000003,0.0,0.0,0.0,0.99996205185301812,9.4999999967698798,2.7033814319910225e-07,4.4786335634876924e-06,4.4774250975215508e-06,2.2192943833153893e-09,9.2293059118455964e-13,2.6615739101042611e-05,2.1027809539494518e-06,1.0099054275395242e-09,1.4126785202302606e-17,8.0021766320735706e-18,4.4587270500921972e-17
1.7781404990667507e-13,0.20202356205241315,76.950000000000003,0.0,0.0,0.0,0.99996073762484605,9.4999999965471034,2.797253639248093e-07,4.6341151658939417e-06,4.6328171524970926e-06,2.3754561016359353e-09,9.5497956153798187e-13,2.7464999731380335e-05,2.2472648415050348e-06,1.0764876592999752e-09,1.5120850239099372e-17,8.8789561075687035e-18,4.9402438971935998e-17
1.8378137626444716e-13,0.20202356205188216,76.950000000000003,0.0,0.0,0.0,0.99995942361903534,9.499999996317241,2.8911257186109902e-07,4.7895945407904045e-06,4.7882035340511096e-06,2.5368824088618899e-09,9.8703217441504268e-13,2.8309513772639009e-05,2.3962737874268319e-06,1.1448885640712254e-09,1.6148428497203826e-17,9.8185222972650273e-18,5.4552883813173459e-17
1.8974870262221924e-13,0.20202356205133482,76.950000000000003,0.0,0.0,0.0,0.9999581098343544,9.4999999960803301,2.9849976701005368e-07,4.945071713962916e-06,4.9435842465430745e-06,2.7035690150408907e-09,1.0190744995735924e-12,2.914930774731608e-05,2.5497825002430936e-06,1.2150824394546541e-09,1.7209492667249315e-17,1.0823174166995205e-17,6.0049956923459743e-17
1.9571602897999133e-13,0.20202356205077127,76.950000000000003,0.0,0.0,0.0,0.99995679626957934,9.4999999958363937,3.078869493737439e-07,5.1005467108052183e-06,5.0989592943285952e-06,2.8755116337071416e-09,1.0511212067466335e-12,2.998440802971385e-05,2.7077658297988484e-06,1.2870439461598446e-09,1.830401546317113e-17,1.1895222990440208e-17,6.5905016709732117e-17
2.076506816955355e-13,0.20202356204959585,76.950000000000003,0.0,0.0,0.0,0.99995416979488305,9.4999999953275669,3.2666127575355726e-07,5.411490275371945e-06,5.4096924131834245e-06,3.2351477800480203e-09,1.1152124710798999e-12,3.1640632280590313e-05,3.0370564387176697e-06,1.436170270681042e-09,2.0593327895846246e-17,1.42508180152313e-17,7.8734562468704659e-17
2.1839186913952526e-13,0.2020235620484831,76.950000000000003,0.0,0.0,0.0,0.99995180670759143,9.49999999484589,3.4355812579032522e-07,5.6913322880913502e-06,5.6893328904731437e-06,3.5767529439171022e-09,1.1728926626906831e-12,3.3115443261916745e-05,3.3484717340842331e-06,1.5761823058248536e-09,2.2767864298446729e-17,1.6624789280216202e-17,9.1619548825362303e-17
2.29133056583515e-13,0.2020235620473188,76.950000000000003,0.0,0.0,0.0,0.99994944431406452,9.4999999943419056,3.6045493443452105e-07,5.9711676285918401e-06,5.9689550816760728e-06,3.9353210841810029e-09,1.2305733832208358e-12,3.4575450167914908e-05,3.6740000276665989e-06,1.721543446907356e-09,2.5050383297897535e-17,1.9253632597021172e-17,1.0584135527431006e-16
2.3987424402750475e-13,0.20202356204610336,76.950000000000003,0.0,0.0,0.0,0.99994708260740595,9.4999999938157664,3.773517016978128e-07,6.2509964325708186e-06,6.248559012054868e-06,4.3108273278683345e-09,1.2882501434216987e-12,3.6020801562239283e-05,4.0134996513029798e-06,1.8721183905843841e-09,2.7440726558040477e-17,2.2151270456002784e-17,1.2146645918565628e-16
2.506154314714945e-13,0.2020235620448371,76.950000000000003,0.0,0.0,0.0,0.99994472158078895,9.4999999932676324,3.9424842759175282e-07,6.5308188322959541e-06,6.5281447068319604e-06,4.7032468383808645e-09,1.3459252160436427e-12,3.7451644518026891e-05,4.3668303581677494e-06,2.0277752526530287e-09,2.9938735974658472e-17,2.5331753394360582e-17,1.385614061250056e-16
2.6135661891548426e-13,0.20202356204352034,76.950000000000003,0.0,0.0,0.0,0.99994236122745461,9.4999999926976564,4.111451121277786e-07,6.8106349566964405e-06,6.8077121911896599e-06,5.1125548154409842e-09,1.4036013152241075e-12,3.8868124632603887e-05,4.7338533087473399e-06,2.1883854831225947e-09,3.2544253674760856e-17,2.8809259729742661e-17,1.5719280981581058e-16
2.72097806359474e-13,0.20202356204215344,76.950000000000003,0.0,0.0,0.0,0.99994000154071228,9.4999999921059874,4.2804175531721408e-07,7.0904449314540778e-06,7.0872614902702354e-06,5.5387264950381998e-09,1.4612750985893156e-12,4.0270386042344344e-05,5.1144310566712098e-06,2.3538237816946804e-09,3.5257122015875242e-17,3.2598095289022205e-17,1.7742735209811847e-16
2.9358018124745353e-13,0.2020235620392708,76.950000000000003,0.0,0.0,0.0,0.99993528414057564,9.4999999908581625,4.6183491770104761e-07,7.6500469189514592e-06,7.6463056329694377e-06,6.4415620868347258e-09,1.5766136522226975e-12,4.3032822071090885e-05,5.9157080455992193e-06,2.698699168555607e-09,4.1004281204349667e-17,4.1167613400106524e-17,2.2297292012045854e-16
3.1506255613543305e-13,0.20202356203619165,76.950000000000003,0.0,0.0,0.0,0.99993056932818392,9.4999999895252909,4.9562791483161451e-07,8.2096257381740908e-06,8.2052773352704209e-06,7.4115562250426205e-09,1.6919337345803921e-12,4.5740077020206496e-05,6.7695890981067291e-06,3.0614609856658507e-09,4.7178957006180592e-17,5.1157294473817385e-17,2.7573292552463329e-16
3.3654493102341256e-13,0.20202356203291855,76.950000000000003,0.0,0.0,0.0,0.99992585705238402,9.4999999881084651,5.2942074679553085e-07,8.7691822854994731e-06,8.7641767968793091e-06,8.4485120977667977e-09,1.8073181254381609e-12,4.8393252866609876e-05,7.6750233848779559e-06,3.441215666139399e-09,5.3779896564896512e-17,6.2686147994970188e-17,3.3624327039452711e-16
3.5802730591139207e-13,0.20202356202945393,76.950000000000003,0.0,0.0,0.0,0.99992114726304326,9.4999999866087297,5.632134136777007e-07,9.3287174128025834e-06,9.3230042168702836e-06,9.5522334682994727e-09,1.9226484825204297e-12,5.0993429579937924e-05,8.6309810624258663e-06,3.8371142899903734e-09,6.0805850673330344e-17,7.5875197886848885e-17,4.0504094172171915e-16
3.795096807993716e-13,0.20202356202580005,76.950000000000003,0.0,0.0,0.0,0.99991643991103241,9.4999999850270864,5.9700591556135047e-07,9.8882319293249741e-06,9.881759793688305e-06,1.0722524673482942e-08,2.0379084246024125e-12,5.3541665549548437e-05,9.636452865908472e-06,4.2483504130076627e-09,6.8255573781606767e-17,9.0847474258572744e-17,4.8266400951074699e-16
4.009920556873511e-13,0.20202356202195923,76.950000000000003,0.0,0.0,0.0,0.99991173494820218,9.4999999833644964,6.307982525280618e-07,1.0447726603842471e-05,1.0440443725151942e-05,1.195919062201469e-08,2.1532168962585456e-12,5.6038998023006653e-05,1.069044969099437e-05,4.6741578668669101e-09,7.6127823988578989e-17,1.0772800486753951e-16,5.6965162475264241e-16
4.224744305753306e-13,0.20202356201793348,76.950000000000003,0.0,0.0,0.0,0.99990703232736478,9.499999981621885,6.6459042465780711e-07,1.1007202167083147e-05,1.0999056208456258e-05,1.3262036792702681e-08,2.2685213144309708e-12,5.8486443546503808e-05,1.1792002173885851e-05,5.1138086491145029e-09,8.4421363011198643e-17,1.2664380634646869e-16,6.6654401713093522e-16
4.439568054633101e-13,0.20202356201372498,76.950000000000003,0.0,0.0,0.0,0.99990233200227441,9.4999999798001316,6.9838243202897972e-07,1.1566659313260218e-05,1.1557597440175544e-05,1.4630869232779697e-08,2.3838656155064395e-12,6.0884998373213184e-05,1.2940160301916574e-05,5.5666111233038149e-09,9.3134956191914093e-17,1.4772387575104065e-16,7.7388249247139276e-16
4.654391803512896e-13,0.20202356200933558,76.950000000000003,0.0,0.0,0.0,0.99989763392760922,9.4999999779000976,7.3217427471842552e-07,1.2126098701989821e-05,1.2116067616265924e-05,1.6065494556308724e-08,2.4992372513550174e-12,6.3235638852988021e-05,1.4133993041941011e-05,6.031908255204151e-09,1.0226737247748542e-16,1.7109918256144559e-16,8.9220943039278337e-16
4.869215552392691e-13,0.2020235620047672,76.950000000000003,0.0,0.0,0.0,0.99989293805895241,9.4999999759225897,7.6596595280147338e-07,1.2685520960102139e-05,1.2674466932068007e-05,1.7565719942556399e-08,2.6145434655221987e-12,6.5539321828238752e-05,1.537258796283176e-05,6.5090758264390291e-09,1.1181738440679919e-16,1.9690266052740407e-16,1.0220682818976487e-15
5.084039301272486e-13,0.2020235620000217,76.950000000000003,0.0,0.0,0.0,0.99988824435277501,9.4999999738683965,7.9975746635196646e-07,1.3244926683094677e-05,1.3232795582309613e-05,1.9131353134286368e-08,2.7298776192539296e-12,6.7796985037149409e-05,1.6655050850978077e-05,6.9975207159095529e-09,1.2178376811882217e-16,2.2526919913055361e-16,1.1640035666499982e-15
5.298863050152281e-13,0.20202356199510077,76.950000000000003,0.0,0.0,0.0,0.99988355276641594,9.4999999717382728,8.3354881544229232e-07,1.3804316436964765e-05,1.3791053761108533e-05,2.0762202436027348e-08,2.8451602915178704e-12,7.0009547502133257e-05,1.7980505339860107e-05,7.4966794272098891e-09,1.3216530331636042e-16,2.563356349471929e-16,1.3185608698496984e-15
5.513686799032076e-13,0.2020235619900061,76.950000000000003,0.0,0.0,0.0,0.99987886325806652,9.4999999695329453,8.6734000014341092e-07,1.4363690759403273e-05,1.4349241661975037e-05,2.2458076712482421e-08,2.9603816193035723e-12,7.2177909891818205e-05,1.934809256486491e-05,8.0060166534917082e-09,1.4296077327328146e-16,2.9024074370730796e-16,1.4862868394531529e-15
5.728510547911872e-13,0.2020235619847393,76.950000000000003,0.0,0.0,0.0,0.99987417578675264,9.4999999672531139,9.0113102052488336e-07,1.4923050161167484e-05,1.4907359477814391e-05,2.4218785386955254e-08,3.0756802818123548e-12,7.4302954880222372e-05,2.0756970820781698e-05,8.5250238265391085e-09,1.5416896482994776e-16,3.2712523243895742e-16,1.6677291834671683e-15
5.943334296791667e-13,0.20202356197930196,76.950000000000003,0.0,0.0,0.0,0.99986949031231998,9.4999999648994535,9.3492187665489876e-07,1.5482395127784094e-05,1.5465407400929424e-05,2.6044138439698098e-08,3.1910274038136408e-12,7.6385547511102761e-05,2.2206315214364082e-05,9.0532177307982205e-09,1.6578866836019456e-16,3.6713173124488936e-16,1.8634366669518253e-15
6.158158045671462e-13,0.2020235619736956,76.950000000000003,0.0,0.0,0.0,0.99986480679541423,9.499999962472609,9.687125686003041e-07,1.6041726120746458e-05,1.6023385623023191e-05,2.7933946406214294e-08,3.3062692795880645e-12,7.842653555853598e-05,2.3695317320485646e-05,9.5901392643747851e-09,1.7781867776333539e-16,4.1040478486891212e-16,2.073959108695787e-15
6.372981794551257e-13,0.20202356196792154,76.950000000000003,0.0,0.0,0.0,0.99986012519746836,9.4999999599732057,1.0025030964266293e-06,1.6601043578250149e-05,1.6581294335201444e-05,2.9888020375621779e-08,3.4215523328882728e-12,8.0426749870801472e-05,2.5223184854217659e-05,1.0135352279319088e-08,1.9025779048459473e-16,4.5709084456779666e-16,2.2998473779556076e-15
6.587805543431052e-13,0.2020235619619813,76.950000000000003,0.0,0.0,0.0,0.99985544548068417,9.499999957401851,1.0362934601981139e-06,1.7160347916760921e-05,1.7139133727975111e-05,3.1906171989075607e-08,3.5369100650230178e-12,8.2387004701848309e-05,2.6789141354747203e-05,1.0688442427672679e-08,2.0310480747534665e-16,5.0733826027975719e-16,2.5416533913661513e-15
6.802629292310847e-13,0.2020235619558762,76.950000000000003,0.0,0.0,0.0,0.99985076760801939,9.4999999547591187,1.0700836599777338e-06,1.771963953219927e-05,1.7696903991262741e-05,3.3988213438175019e-08,3.6522082564190517e-12,8.4308098041611565e-05,2.8392425870392115e-05,1.124901603247535e-08,2.1635853317820371e-16,5.6129727272427105e-16,2.7999301097885873e-15
7.017453041190642e-13,0.2020235619496074,76.950000000000003,0.0,0.0,0.0,0.99984609154317161,9.4999999520455756,1.1038736958272231e-06,1.8278918800634435e-05,1.8254605314392958e-05,3.6133957463326143e-08,3.7674939925485377e-12,8.6190811944658521e-05,3.0032292645208772e-05,1.1816699045649283e-08,2.3001777554443757e-16,6.1912000529977798e-16,3.0752315349296563e-15
7.232276790070437e-13,0.20202356194317636,76.950000000000003,0.0,0.0,0.0,0.99984141725056241,9.4999999492617615,1.1376635678071038e-06,1.8838186079460991e-05,1.8812237886106964e-05,3.8343217352087563e-08,3.8827286228410016e-12,8.8035912849743217e-05,3.1708010814269329e-05,1.239113613921128e-08,2.4408134599853039e-16,6.8096045591087091e-16,3.3681127057286457e-15
7.447100538950233e-13,0.20202356193658422,76.950000000000003,0.0,0.0,0.0,0.99983674469532435,9.4999999464082059,1.1714532759767069e-06,1.939744170820462e-05,1.9369801894560903e-05,4.0615806937595548e-08,3.9979373956538088e-12,8.9844151890252738e-05,3.3418864107624685e-05,1.2971989750716133e-08,2.5854805944467425e-16,7.4697448917882998e-16,3.6791296950368465e-15
7.661924287830028e-13,0.2020235619298321,76.950000000000003,0.0,0.0,0.0,0.99983207384328632,9.4999999434854043,1.2052428203941952e-06,1.9956686009474883e-05,1.9927297527328215e-05,4.2951540597002975e-08,4.1132024741834658e-12,9.1616265199673851e-05,3.5164150559015895e-05,1.3558939138227568e-08,2.7341673425647006e-16,8.1731982872608062e-16,4.0088396063410856e-15
7.876748036709823e-13,0.20202356192292112,76.950000000000003,0.0,0.0,0.0,0.99982740466095954,9.4999999404938578,1.2390322011165911e-06,2.0515919290016342e-05,2.0484724971401988e-05,4.5350233249888984e-08,4.2284636074291938e-12,9.3352974210140208e-05,3.6943182221183701e-05,1.4151679529321368e-08,2.8868619224757965e-16,8.9215604933965381e-16,4.3578005703079814e-15
8.091571785589618e-13,0.20202356191585244,76.950000000000003,0.0,0.0,0.0,0.99982273711552438,9.4999999374340351,1.2728214181997942e-06,2.1075141841183964e-05,2.1042084413197382e-05,4.7811700356615027e-08,4.3437403691732417e-12,9.5054985943706874e-05,3.8755284888113409e-05,1.4749921424157755e-08,3.0435525868037617e-16,9.7164456889415675e-16,4.7265717409778486e-15
8.306395534469413e-13,0.20202356190862708,76.950000000000003,0.0,0.0,0.0,0.99981807117481603,9.4999999343063912,1.3066104716986075e-06,2.1634353939885145e-05,2.1599376038553944e-05,5.033575791672658e-08,4.4589518997960184e-12,9.6722993303928381e-05,4.0599797816990236e-05,1.5353389834513099e-08,3.2042276224107878e-16,1.0559486404825768e-15,5.11571329214224e-15
8.521219283349208e-13,0.20202356190124607,76.950000000000003,0.0,0.0,0.0,0.99981340680731223,9.4999999311113772,1.3403993616667566e-06,2.2193555849078617e-05,2.2156600032737861e-05,5.2922222467442286e-08,4.5742586615236328e-12,9.835767536051394e-05,4.2476073456756124e-05,1.596182344380162e-08,3.3688753505929191e-16,1.1452333449624383e-15,5.5257864140887363e-15
8.736043032229003e-13,0.20202356189371043,76.950000000000003,0.0,0.0,0.0,0.9998087439821205,9.4999999278494229,1.374188088156913e-06,2.2752747818913441e-05,2.2713756580444268e-05,5.5570911082082585e-08,4.6895999538947182e-12,9.9959697622822231e-05,4.4383477187309108e-05,1.6574973931326333e-08,3.5374841265891684e-16,1.2396655832467573e-15,5.9573533100184545e-15
8.950866781108798e-13,0.20202356188602114,76.950000000000003,0.0,0.0,0.0,0.9998040826689647,9.4999999245209494,1.4079766512207158e-06,2.3311930087209558e-05,2.3270845865799505e-05,5.8281641368450531e-08,4.8047747888618207e-12,0.00010152971230761094,4.6321387064181134e-05,1.7192605411483799e-08,3.7100423395383879e-16,1.3394140683833083e-15,6.4109771921827288e-15
9.165690529988594e-13,0.2020235618781791,76.950000000000003,0.0,0.0,0.0,0.99979942283817347,9.4999999211263528,1.4417650509087894e-06,2.3871102879473718e-05,2.3827868072363429e-05,6.1054231467252851e-08,4.9200312595058864e-12,0.0001030683586055338,4.8289193564410226e-05,1.7814493829203114e-08,3.886538412887956e-16,1.4446493178174144e-15,6.8872222781634619e-15
9.380514278868388e-13,0.20202356187018525,76.950000000000003,0.0,0.0,0.0,0.99979476446066873,9.4999999176660381,1.4755532872707663e-06,2.443026641022413e-05,2.4384823383131607e-05,6.3888500050572205e-08,5.0353940127286075e-12,0.00010457626294378503,5.0286299336086706e-05,1.8440426308508436e-08,4.066960803724373e-16,1.5555436458958973e-15,7.3866537873649083e-15
9.573855652860203e-13,0.2020235618628616,76.950000000000003,0.0,0.0,0.0,0.99979057313990849,9.4999999144958753,1.5059625603929697e-06,2.4933505838341452e-05,2.4886026117710427e-05,6.6491927439288449e-08,5.1390281561542059e-12,0.0001059076001310518,5.2108261312016902e-05,1.9007055811166429e-08,4.2326884436221713e-16,1.6603309132929797e-15,7.8564344958249447e-15
9.767197026852019e-13,0.20202356185541642,76.950000000000003,0.0,0.0,0.0,0.99978638295283906,9.4999999112730595,1.5363717012952733e-06,2.5436738071579618e-05,2.5387174947079128e-05,6.9145036511354677e-08,5.242733531494652e-12,0.00010721497280957018,5.3953062685392443e-05,1.9576656565691655e-08,4.4015787108565639e-16,1.7699711913808908e-15,8.3458682921554027e-15
9.960538400843834e-13,0.20202356184785017,76.950000000000003,0.0,0.0,0.0,0.99978219387944633,9.4999999079978608,1.566780710011874e-06,2.5939963245160444e-05,2.5888270003477835e-05,7.1847696176550378e-08,5.3465449874865575e-12,0.00010849881212668605,5.5820292320345546e-05,2.0149094464761189e-08,4.5736232605443002e-16,1.8845938004431921e-15,8.8553692880907881e-15
1e-12,0.20202356184093756,76.950000000000003,0.0,0.0,0.0,0.99978133901109967,9.499999907322966,1.5729872707084624e-06,2.6042672273401233e-05,2.5990538527879798e-05,7.2405394747673711e-08,5.3677271810349472e-12,0.00010875799444584548,5.6204119341151862e-05,2.0266267853471754e-08,4.6091249576058988e-16,1.9086126365904382e-15,8.9618633919280118e-15
1.0134545637436468e-12,0.20202356184093756,76.950000000000003,0.0,0.0,0.0,0.9997784246493352,9.4999999050056001,1.5941487048658167e-06,2.6392859972502864e-05,2.6339209687349806e-05,7.4322347564123807e-08,5.4398334868791232e-12,0.00010963449657857453,5.7519641314236019e-05,2.0666608372095307e-08,4.731153387166608e-16,1.9921218596753445e-15,9.33142042570244e-15
1.03085528740291e-12,0.20202356183392786,76.950000000000003,0.0,0.0,0.0,0.9997746562912958,9.499999901971302,1.6215165927006389e-06,2.6845751176323412e-05,2.679010601782511e-05,7.6836933948642156e-08,5.5332918374375616e-12,0.00011075176542440279,5.9236540786422221e-05,2.1186227206669436e-08,4.8912256884844469e-16,2.1038872019106807e-15,9.8243647494312401e-15
1.0482560110621734e-12,0.2020235618268214,76.950000000000003,0.0,0.0,0.0,0.9997708887914738,9.4999998988951457,1.6488843735400383e-06,2.729863694349463e-05,2.7240959090551325e-05,7.9391360479922126e-08,5.6265757678106478e-12,0.00011185091711951695,6.0970706134208927e-05,2.1707865237194032e-08,5.0538341262270092e-16,2.2199865034540399e-15,1.0334505489045565e-14
1.0639166623555104e-12,0.20202356182034328,76.950000000000003,0.0,0.0,0.0,0.99976749876414006,9.4999998960909586,1.6735152848336927e-06,2.7706229554153432e-05,2.7646689949491151e-05,8.1724329470828068e-08,5.7105348584011556e-12,0.00011282490625526635,6.254598576507908e-05,2.217899783327366e-08,5.2023451381313377e-16,2.3282619198633939e-15,1.0808586049089417e-14
1.0795773136488474e-12,0.2020235618137875,76.950000000000003,0.0,0.0,0.0,0.99976410941113636,9.4999998932531362,1.6981461094966942e-06,2.8113817886406926e-05,2.8052385916330483e-05,8.408942350399836e-08,5.7945693162948979e-12,0.00011378466914329815,6.4134822934422978e-05,2.2651641679798119e-08,5.3529011600147218e-16,2.4401982970827707e-15,1.1297063310156395e-14
1.0952379649421844e-12,0.20202356180715425,76.950000000000003,0.0,0.0,0.0,0.99976072072282274,9.499999890381801,1.7227768475455468e-06,2.8521401996444721e-05,2.845804706030531e-05,8.6486573899177988e-08,5.8785564708623007e-12,0.0001147304134518282,6.5737019612839426e-05,2.312574126525814e-08,5.5054978197329116e-16,2.5558676718595983e-15,1.1800159199377771e-14
1.1108986162355214e-12,0.20202356180044387,76.950000000000003,0.0,0.0,0.0,0.99975733268969991,9.4999998874770792,1.7474074989965199e-06,2.8928981938158017e-05,2.8863673450497491e-05,8.8915712122450975e-08,5.9626330018500348e-12,0.00011566234381838464,6.7352380660947684e-05,2.3601243109422312e-08,5.6601307546873291e-16,2.6753425702298537e-15,1.2318095917816463e-14
1.1265592675288584e-12,0.20202356179365663,76.950000000000003,0.0,0.0,0.0,0.99975394530240691,9.4999998845390863,1.7720380638656516e-06,2.9336557763908717e-05,2.9269265155835203e-05,9.1376769785888187e-08,6.0465091951507035e-12,0.000116580661899657,6.8980713781851936e-05,2.4078095680052117e-08,5.8167956111949134e-16,2.7986960058102176e-15,1.2851095939578258e-14
1.1422199188221954e-12,0.20202356178679276,76.950000000000003,0.0,0.0,0.0,0.99975055855171957,9.4999998815679376,1.79666854216875e-06,2.9744129523492946e-05,2.9674822245093384e-05,9.3869678647225355e-08,6.1305758082291e-12,0.00011748556641605187,7.0621829478653746e-05,2.4556249322637892e-08,5.9754880454530623e-16,2.9260014782377742e-15,1.3399382011043642e-14
1.1563145049861988e-12,0.20202356178055006,76.950000000000003,0.0,0.0,0.0,0.99974751101288284,9.4999998788656583,1.8188358986404647e-06,3.0110940670725085e-05,3.003979408539694e-05,9.6140473111641333e-08,6.2062109726560034e-12,0.00011828867377853884,7.2109608326774259e-05,2.4987660460371571e-08,6.1200412321116593e-16,3.0440165333400295e-15,1.3906093366788352e-14
1.1704090911502022e-12,0.2020235617742457,76.950000000000003,0.0,0.0,0.0,0.99974446397579853,9.4999998761366982,1.8410031850175222e-06,3.0477748597693206e-05,3.0404737992181555e-05,9.8436962344085474e-08,6.2818589038519663e-12,0.00011908121555368663,7.3607455557672194e-05,2.5420053079785037e-08,6.2662300915053748e-16,3.1653469295936067e-15,1.4425529832024245e-14
1.1845036773142055e-12,0.20202356176787997,76.950000000000003,0.0,0.0,0.0,0.99974141743401823,9.4999998733811459,1.8631704013109847e-06,3.0844553337430792e-05,3.0769654015267212e-05,1.0075909689753066e-07,6.3573865538567836e-12,0.00011986333065277717,7.5115238707564296e-05,2.5853394653181781e-08,6.414051475818169e-16,3.2900472528988461e-15,1.4957854351892373e-14
1.1985982634782089e-12,0.20202356176145292,76.950000000000003,0.0,0.0,0.0,0.99973837138117794,9.4999998705990798,1.8853375475317719e-06,3.1211354921500159e-05,3.1134542204374393e-05,1.0310682741974998e-07,6.4330598864144595e-12,0.00012063515616531446,7.6632827049888556e-05,2.6287653720321304e-08,6.5635022436466727e-16,3.418172404306475e-15,1.5503230048268691e-14
1.2126928496422123e-12,0.20202356175496486,76.950000000000003,0.0,0.0,0.0,0.99973532581099811,9.4999998677905797,1.9075046236906642e-06,3.1578153381017063e-05,3.1499402609124294e-05,1.0548010465316829e-07,6.5085467409081928e-12,0.00012139682737827256,7.8160091576949824e-05,2.6722799861026788e-08,6.7145792590414301e-16,3.5497775993000401e-15,1.6061820219364182e-14
