Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027)
0.0,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.596100036684359e-24,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999999922,9.5,5.4875471167303748e-18,6.7059976011235449e-17,6.7059398150023589e-17,1.0342108945495787e-30,1.0342197024278704e-30,5.665473356713291e-16,1.8208697483646998e-27,5.3390359299814854e-31,5.1126282894776514e-45,1.6096775788720495e-49,3.9958766602239848e-34,4.1866521553487342e-27,1.1853141438556753e-32,5.2787048659043825e-45,2.7857349634150759e-49,4.3855122891242479e-51,1.7973337051355556e-65,2.2974450963836423e-44,3.287182698807407e-32,3.2988206240001942e-45,3.2988206240002247e-45,2.6263835576785865e-59,4.0114252296776616e-60,9.4264137827847893e-48,1.2220190386608051e-32,1.9458413027721282e-46,1.4859971370246034e-47,3.5801188460410983e-105,2.4180756078479464e-59,5.9084540186544384e-49,3.2818371384347139e-105,4.8249334429108005e-29,1.8646157014025392e-73,1.8646156979715168e-73,4.1639502757438983e-42,1.2332460985198757e-42,1.2954935034151939e-30,4.163696755785367e-42,2.4643475387121589e-55,3.2818371384347124e-105,2.1841928611382597e-62,9.8705142785748522e-59,1.6854242449164199e-75,5.9422747494166021e-90,6.7059560674217198e-50,1.8483162622304117e-104,2.6427491454642195e-36,2.4376396110894667e-74,2.019065625040773e-104,1.565470019892662e-49,1.9032043383735023e-119,1.3514234488446694e-109,2.876799884996097e-123,1.0777325044094439e-71,1.0293987302371637e-49,7.6237167946398538e-73,1.5641514581985628e-49,1.2061415125727398e-63,1.4730624294357585e-39,1.2453122311947383e-63,1.0048532920844554e-64,2.2718026921785491e-53,1.1475690740931417e-52,2.5857169476042877e-77,2.2142104796401011e-53,3.2377941538398715e-56,2.4502446414523561e-84,8.4599855280077838e-63,2.7297607907252823e-46,2.1486553427833074e-85,5.7786121237052682e-22,1.0498052777376291e-44,5.3353406323401247e-41,1.0498052777376291e-44,1.4544003776752313e-74,1.607080972793171e-67,1.123066919825542e-67,7.8303225937279543e-120,5.1977885171241442e-122,9.0958427056552513e-53,1.47510663823835e-64,1.3284028009913405e-65,3.3340781804507543e-89,6.6076887085038904e-54,1.0715648959103302e-100,1.7396167043456738e-66,4.7678608973607543e-80,1.6002256816391559e-93,3.7959722256591654e-94,2.1213112261685919e-81,2.4357368387592936e-70,9.396710377930351e-102,2.4357368406029606e-70,8.6948561000731216e-91,1.1143875076912306e-72,1.1017972293921811e-86,6.7443544073086525e-82,1.7980606703879068e-91,1.6824146258203321e-28,1.3523223230681501e-72,1.4437851190185748e-63,1.0841293942650634e-78,2.2635914430047559e-95,1.7146705928435691e-97,9.9054055741105042e-108,1.8612107268564057e-110,3.1835739433414277e-119,2.4814413417895007e-49,7.5021614266553309e-50,7.5021614266553309e-50,6.4534437986275554e-111,4.2057128720120712e-113,1.1482404202472903e-120,2.8989029146399079e-95,1.7894398674344519e-107,2.3780843633491727e-48,1.8337778275462504e-62,3.837270430976038e-50,1.8337778299648752e-62,4.0651564173838642e-62,4.0162404148929617e-107,9.8612528405507455e-119,9.861252840551746e-119,7.6822736952002316e-132,1.5208330814250052e-132,7.8511187091392753e-133
1.0069080102716204e-23,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,1.5365131926845038e-17,1.8776793283145391e-16,1.877663148200623e-16,6.2466338030765477e-30,6.2466863970428225e-30,1.5863325398592635e-15,1.0998053280004434e-26,3.2247777016822756e-30,6.0697081649018308e-44,1.9110542846263809e-48,2.4135095027753976e-33,2.5287379018034224e-26,7.1592974288881032e-32,6.2668668890973552e-44,3.3072245444895401e-48,5.2064801896482914e-50,4.0206541742962633e-64,2.7275268183997225e-43,1.9854583500794477e-31,3.9163598448125902e-44,3.9163598448126584e-44,5.8751149629508186e-58,8.9733977816801726e-59,1.1191038442670776e-46,7.3809949934364035e-32,2.3101027945330532e-45,1.7641758010362607e-46,3.8148944476787501e-103,5.4091384116251057e-58,7.014516610842806e-48,3.4970521415637171e-103,2.9142597994867636e-28,7.6943888943967384e-72,7.6943888685688571e-72,4.9434417672816721e-41,1.4641097681384302e-41,7.8247807604876188e-30,4.943140788387049e-41,5.5126468701108114e-54,3.4970521415637141e-103,4.8859520625743491e-61,1.1722543877386385e-57,6.9551032125952581e-74,4.4732931296253221e-88,7.9613110431563598e-49,2.5229969077057264e-102,1.5962204838601288e-35,5.4548001528603424e-73,2.7560739644665928e-102,1.8585260076111951e-48,4.6952888969473542e-117,1.8447260636063638e-107,7.0975567503157854e-121,4.447293355887412e-70,1.2221021721247253e-48,3.1459480816574911e-71,1.8569606111730297e-48,2.6980903178329952e-62,8.8972970737908585e-39,2.7857136486128326e-62,2.2478166202584031e-63,2.6970841561529478e-52,1.3623940047315341e-51,1.0669964104449328e-75,2.6287106809382692e-52,3.8440746407405964e-55,1.8444830079404959e-82,1.8924649226498621e-61,3.2407720102415626e-45,1.6174541115801924e-83,1.618011394677335e-21,1.2463288256884204e-43,3.2225457420542272e-40,1.2463288256884204e-43,6.0016238815952947e-73,3.5949734101836952e-66,2.5122537243680824e-66,1.931775058586339e-117,9.4894827363815739e-120,1.0798584460135313e-51,3.2904992206249157e-63,2.971583928774777e-64,2.509810835606547e-87,7.8446480347352548e-53,1.4626808022165048e-98,3.891452982952391e-65,1.9674711493116336e-78,1.2046099515033429e-91,2.8575131439094517e-92,8.7536501714954786e-80,5.4486458718509156e-69,1.282646335864886e-99,5.4486458794588565e-69,6.5452706484276408e-89,2.4929427619949186e-71,4.546779501377847e-85,2.7830767303884684e-80,7.5447949103428866e-90,1.0161784332468338e-27,5.5803959310800879e-71,3.2296895598395954e-62,4.4736902972169277e-77,1.703975139063642e-93,1.3013176826659947e-95,1.3630599452280107e-105,2.5611691617594763e-108,7.9173521539344714e-117,2.9459671609248205e-48,8.9065660455813142e-49,8.9065660455813142e-49,8.8804347171963663e-109,5.7873843135718239e-111,2.8556031448603129e-118,2.1822217575070641e-93,2.4426291886948156e-105,2.8232617561465182e-47,4.1020876391330486e-61,4.5556074556113058e-49,4.1020876491135715e-61,9.0935922993644852e-61,3.0736016719083883e-105,1.3682762916857819e-116,1.3682762916860324e-116,1.9263686300379966e-129,3.813565179248891e-130,1.9687073688815195e-130
2.3015040234779895e-23,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999999556,9.5,3.5120301547074305e-17,4.291838464718692e-16,4.2918014816012465e-16,3.0074852813458126e-29,3.0075099862281487e-29,3.625902948153299e-15,5.2950892280670144e-26,1.5525916483988024e-29,5.9592666990988328e-43,1.8763041754100011e-47,1.1620009327933007e-32,1.2174784467345925e-25,3.4468935303320403e-31,6.1528226559528578e-43,3.2470526607184089e-47,5.1117531242031781e-49,7.9442224333161319e-63,2.6779020042612683e-42,9.5591272881285484e-31,3.8451053193332618e-43,3.8451053193333956e-43,1.1608237124233658e-56,1.7729921869314916e-57,1.0987427904434845e-45,3.5536313643133286e-31,2.2680726221453367e-44,1.7320782627938972e-45,8.6818071871584254e-101,1.0687545983129459e-56,6.8868940038219964e-47,7.9584724644137851e-101,1.4030906451514198e-27,3.0438237229202177e-70,3.043823702498889e-70,4.8535004411544898e-40,1.4374716523592317e-40,3.7672951077211571e-29,4.8532049382912732e-40,1.0892061254515716e-52,7.9584724644137711e-101,9.6538179219708601e-60,1.1518306353254961e-56,2.7514006078782639e-72,3.5369386631964698e-86,7.8164623919179684e-48,3.9857625077670784e-100,7.6851145150060573e-35,1.078597250604634e-71,4.3539713594798798e-100,1.8247118551702317e-47,1.4821801947801977e-114,2.9142485114482262e-105,2.2405609797937824e-118,1.7593050248361192e-68,1.1998671586846486e-47,1.2445057757591433e-69,1.823174939675304e-47,5.3309718003638633e-61,4.2836655447975029e-38,5.5041007364119985e-61,4.4413068521213496e-62,2.6480132179989004e-51,1.3376065126642526e-50,4.2208711162284139e-74,2.5808837335480811e-51,3.7744856717512864e-54,1.458377252219528e-80,3.7391917794406281e-60,3.1818091760961627e-44,1.2788723304557216e-81,3.6983117594503932e-21,1.2236530316017335e-42,1.5515170560641372e-39,1.2236530316017335e-42,2.3741827235411302e-71,7.1030510909993626e-65,4.9637811326046827e-65,6.0981098149500774e-115,4.3178197094098154e-117,1.0602114257654397e-50,6.4618023136150153e-62,5.8713490845144257e-63,1.9844319596810386e-85,7.701921958630374e-52,2.3106771824779544e-96,7.6888553283980065e-64,7.7831202089682872e-77,9.5244886701770269e-90,2.2593497196368463e-90,3.4628569560159888e-78,1.0765606037236806e-67,2.0262668498764674e-97,1.0765606067333063e-67,5.1751486906175734e-87,4.9260779537703329e-70,1.7988202330544071e-83,1.1009574778870592e-78,3.0065745143465006e-88,4.8924617206558219e-27,2.2075491352796573e-69,6.3813223210036843e-61,1.7697473890193992e-75,1.3472819053441041e-91,1.0324909007738552e-93,2.1608691528283432e-103,4.0602411710262719e-106,2.5081110133029448e-114,2.8923680278420525e-47,8.7445193584633808e-48,8.7445193584633808e-48,1.407821976680874e-106,9.174784206270485e-109,9.0461679082010525e-116,1.7254171260124273e-91,3.8587997515757774e-103,2.771895133852774e-46,8.1050338709059458e-60,4.4727224142109717e-48,8.1050339103879007e-60,1.7967405981893477e-59,2.4483659991378403e-103,2.1778520658054299e-114,2.1778520658062266e-114,6.1271163828361715e-127,1.212963990370259e-127,6.2617813947924489e-128
4.890696049890728e-23,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999999045,9.5,7.4630640787532636e-17,9.1201567375261346e-16,9.1200781484018901e-16,1.3134478360734569e-28,1.3134580833705884e-28,7.7050437644140337e-15,2.312504580239718e-25,6.7805756306650773e-29,5.2708883076528797e-42,1.6595776368849345e-46,5.0747633584861702e-32,5.3170482368710928e-25,1.5053489626964354e-30,5.4420585240678124e-42,2.8719812913421795e-46,4.5212877495954373e-48,1.4136390221632922e-61,2.3685739963923194e-41,4.174722027481901e-30,3.4009521105163731e-42,3.4009521105166114e-42,2.0656237733228432e-55,3.1549448658815824e-56,9.7182555518636874e-45,1.5519641789831849e-30,2.0060845487376533e-43,1.5320036081307246e-44,1.4671870337015345e-98,1.9017917041938421e-55,6.0913797543965683e-46,1.34494666330881e-98,6.1276654720106215e-27,1.0863190620537894e-68,1.0863190474574776e-68,4.2928661757504704e-39,1.2714273975714263e-39,1.6452767491200606e-28,4.2926048068149649e-39,1.9381841040469848e-51,1.3449466633088053e-98,1.7178453189436455e-58,1.0203898711924809e-55,9.8196039618897177e-71,2.5280690787458483e-84,6.9135724667046364e-47,5.7015333281978044e-98,3.3562914147355384e-34,1.922240154461292e-70,6.2282468580935367e-98,1.6139369716735634e-46,4.2418320246544139e-112,4.1687594250592982e-103,6.4122985204324992e-116,6.2788346686629109e-67,1.0612689122377494e-46,4.4415527152901778e-68,1.6125775873424161e-46,9.4861794839807455e-60,1.8707892853816736e-37,9.7942531762259312e-60,7.903068245191489e-61,2.342137703519124e-50,1.1830978124197668e-49,1.5063555435826607e-72,2.2827624328968745e-50,3.3391131535158443e-53,1.0423870794868664e-78,6.6536919869031319e-59,2.8142741815023621e-43,9.1408446721627259e-80,7.8589124896342759e-21,1.082307248864967e-41,6.7758826049208527e-39,1.082307248864967e-41,8.473289500039625e-70,1.2639462138986023e-63,8.832751579694107e-64,1.7452100330727086e-112,1.4654594594539245e-114,9.3774499957030924e-50,1.1359139812570722e-60,1.0447751976527273e-61,1.4183889880141057e-83,6.8122627509154644e-51,3.3053483736451176e-94,1.3681907242909382e-62,2.7777403186178581e-75,6.8077062462880251e-88,1.6148887073351673e-88,1.2358690507077222e-76,1.9156820631230838e-66,2.8985086656169906e-95,1.9156820738642252e-66,3.698979891144106e-85,8.7672768507128516e-69,6.4210038127715744e-82,3.9292390369989166e-77,1.076839248259897e-86,2.136666563187793e-26,7.8785860596640229e-68,1.1355222117479423e-59,6.3161027010793496e-74,9.6298077098723348e-90,7.3920079639434153e-92,3.0961935556988984e-101,5.8177033008129645e-104,7.1898680121384555e-112,2.5582667654209445e-46,7.7344283434878216e-47,7.7344283434878216e-47,2.0171926353048554e-104,1.3146057693157088e-106,2.5932166850401786e-113,1.2332560153749039e-89,5.5199162889397386e-101,2.4517098550977181e-45,1.4422474568773491e-58,3.9560723232361781e-47,1.442247470968178e-58,3.1972038948932766e-58,1.7562876385007204e-101,3.1266278737555599e-112,3.1266278737578473e-112,1.7598717854986703e-124,3.4839572019924126e-125,1.798551202688229e-125
1.0069080102716204e-22,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999998024,9.5,1.5365131926844846e-16,1.8776793283137569e-15,1.877663148200077e-15,5.4833861628612931e-28,5.4834244138638209e-28,1.5863325395626175e-14,9.6542514041785846e-25,2.8307568497059151e-28,4.4304729722360917e-41,1.3949781102684387e-45,2.1186138052522937e-31,2.2197629723862796e-24,6.2845355907203387e-30,4.5743050274828936e-41,2.4140732993845349e-45,3.8004147815582694e-47,2.3843145000763517e-60,1.9909291610863683e-40,1.7428642669045309e-29,2.8587051716233814e-41,2.8587051716237831e-41,3.4839764104066502e-54,5.3212756522257472e-55,8.1687793585723866e-44,6.4791449419352458e-30,1.6862349381275646e-42,1.2877413425265799e-43,2.1482850052015969e-96,3.2076496802836718e-54,5.1201717160762393e-45,1.9692981761794148e-96,2.5581797109938216e-26,3.6704265620240428e-67,3.6704264633091191e-67,3.6084126847928474e-38,1.0687113367519567e-38,6.8687065531522381e-28,3.6081929884548119e-38,3.269030781966891e-50,1.9692981761794007e-96,2.8973972155444114e-57,8.6040547531768166e-55,3.3178303759754059e-69,1.7097385953581862e-82,5.8112742317064864e-46,7.7150224228796462e-96,1.4011855969215111e-33,3.2520404637245547e-69,8.4277441522321784e-96,1.3566112716552079e-45,1.1481965113269888e-109,5.6409514090974705e-101,1.7357162663515587e-113,2.1214763254990343e-65,8.9206046436784623e-46,1.5007002781459843e-66,1.3554686272479615e-45,1.5999828222003382e-58,7.8101770008527328e-37,1.6519439535642119e-58,1.3329679732106634e-59,1.9687078641820318e-49,9.9446499812783188e-49,5.08934181832469e-71,1.9187993684956334e-49,2.8077743999982356e-52,7.0496688648040503e-77,1.122242405875892e-57,2.3655670190758858e-42,6.1819576770405534e-78,1.6180113952553104e-20,9.0974445631055407e-41,2.8287976049276216e-38,9.0974445631055407e-41,2.862933015763296e-68,2.1318172880259638e-62,1.4897619474442556e-62,4.7240061708626201e-110,4.3018140061708967e-112,7.8823117550254307e-49,1.8705203496264945e-59,1.7621660735395726e-60,9.5925715926552893e-82,5.7261173117634049e-50,4.4726166522788505e-92,2.3076536354733438e-61,9.3853567361538506e-74,4.6040550308051833e-86,1.0921500144071564e-86,4.1757222019663648e-75,3.2310777650172425e-65,3.9221034091765444e-93,3.2310778013091317e-65,2.5016218911994297e-83,1.4792640607976935e-67,2.1702840910682072e-80,1.3276010654486384e-75,3.645692654330192e-85,8.9201622416631423e-26,2.6619961642568957e-66,1.9152241815274561e-58,2.134068335383527e-72,6.5126436176397348e-88,5.0032960124034508e-90,4.1930402913278116e-99,7.8786664206740492e-102,1.9477817346251232e-109,2.1503773631702332e-45,6.5012530560571374e-46,6.5012530560571374e-46,2.7317962777984319e-102,1.7803137794047878e-104,7.0251916789385762e-111,8.340516403191829e-88,7.469267561945455e-99,2.0608098596732285e-44,2.4325610873028675e-57,3.3253171586437087e-46,2.4325611349125917e-57,5.3925516815358991e-57,1.1901845194538947e-99,4.2393966035002519e-110,4.2393966035064576e-110,4.7734054906445729e-122,9.4497456625238898e-123,4.8783181072126149e-123
2.0425848208367157e-22,0.2732698582602807,76.950000000000003,0.0,0.0,0.0,0.99999999999995992,9.5,3.1169267623027676e-16,3.8090066374346651e-15,3.8089738149188895e-15,2.2401421659958196e-27,2.2401540912718242e-27,3.2179888652813111e-14,3.9440767083499805e-24,1.1564565382642165e-27,3.6323263814610769e-40,1.1436885733350425e-44,8.6552286811245765e-31,9.068456031357461e-24,2.5674378481550724e-29,3.7501718055240053e-40,1.9792031006207787e-44,3.1158096493111342e-46,3.9162482512176834e-59,1.6322840128519878e-39,7.1201692128980744e-29,2.3437392153839159e-40,2.3437392153845753e-40,5.7224417118105801e-53,8.7402112358645829e-54,6.6972588524060091e-43,2.6469421176166394e-29,1.3824772790739718e-41,1.0557681542491219e-42,2.9375980294703867e-94,5.2685742299895976e-53,4.19782611950606e-44,2.6928486805885996e-94,1.0450998830978457e-25,1.2067559308116996e-65,1.2067558658737289e-65,2.9583947292578618e-37,8.7619412243527087e-38,2.8060907464821086e-27,2.9582146089279518e-37,5.3693928741787745e-49,2.6928486805885629e-94,4.758983625542405e-56,7.098504966849559e-54,1.0908313389539008e-67,1.1247245176836043e-80,4.7644337166521972e-45,1.0152548128479248e-93,5.724300359010684e-33,5.3740148405467012e-68,1.1090450996810502e-93,1.1122318834478245e-44,3.0222457197312578e-107,7.423183966262603e-99,4.568708011637217e-111,6.9749500047820638e-64,7.3136506042034783e-45,4.9339741791440218e-65,1.1112950745797932e-44,2.6279765876540258e-57,3.1907121446417742e-36,2.7133229028257683e-57,2.1894038986024184e-58,1.6140656513608174e-48,8.1532248817865273e-48,1.6730716033897495e-69,1.5731476461691351e-48,2.3037027004674804e-51,4.6375076440352884e-75,1.8432865211336129e-56,1.9394347585022684e-41,4.0666982426380419e-76,3.2822516888595027e-20,7.4586346929491921e-40,1.1556561237323308e-37,7.4586346929491921e-40,9.4126973805814502e-67,3.5014744309186709e-61,2.4469032924516304e-61,1.2434376181154289e-107,1.17793843975881e-109,6.4623954058139236e-48,2.9332656280765153e-58,2.894363051296869e-59,6.3103139937877551e-80,4.6946169296138833e-49,5.8857120412940891e-90,3.7903280257028915e-60,3.0856999555360065e-72,3.0287011795662187e-84,7.1845275800973374e-85,1.3728861006002466e-73,5.3070548117231853e-64,5.1612675661478865e-91,5.3070549310429696e-64,1.6456504364394435e-81,2.4314521893466339e-66,7.1404959409463431e-79,4.3648618418300461e-74,1.2004577532563386e-83,3.6441772876891712e-25,8.7520609753897462e-65,3.1457614692134347e-57,7.0163496733019006e-71,4.2842345015048485e-86,3.2926710553808521e-88,5.5200611681030165e-97,1.0372130916607587e-99,5.1289855068974529e-107,1.7630092821593782e-44,5.3301200430250768e-45,5.3301200430250768e-45,3.5963600708459274e-100,2.3437515919603799e-102,1.8499047231760517e-108,5.4866702714422612e-86,9.8291481541910037e-97,1.6895764316227481e-43,3.99548871945299e-56,2.7262959134048623e-45,3.9954888759833364e-56,8.8572823286013847e-56,7.8414617650737712e-98,5.5873985438405408e-108,5.5873985438569025e-108,1.2583756985702282e-119,2.4911629236172326e-120,1.2860330576228144e-120
4.113938441966906e-22,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999991929,9.5,6.2777539015391994e-16,7.6716612556709564e-15,7.6715951483526568e-15,9.0550128027283814e-27,9.0550310814064142e-27,6.4813015146237605e-14,1.5942588652913348e-23,4.6745822278446883e-27,2.9414823705233864e-39,9.261891527170169e-44,3.4985818181164896e-30,3.6656149186674076e-23,1.0377994280228415e-28,3.0367922982555417e-39,1.6028099165456957e-43,2.5232634368323035e-45,6.3484107834100131e-58,1.3218659129748748e-38,2.8780862375534466e-28,1.8980207821531196e-39,1.8980207821541891e-39,9.2763245986023469e-52,1.4168259049073847e-52,5.4236138526082781e-42,1.0699363245340541e-28,1.1195659417509339e-40,8.5498842328627889e-42,3.8852546098555156e-92,8.5405858590471776e-52,3.3995084258209355e-43,3.561550166137092e-92,4.2244608230267846e-25,3.9140838146801614e-64,3.9140833933404985e-64,2.3957847519440483e-36,7.0956471680450815e-37,1.1342667445665168e-26,2.3956388858333891e-36,8.7040172270700403e-48,3.5615501661369966e-92,7.7145175312234565e-55,5.8204369339686057e-53,3.5380873762308148e-66,7.2976007706928162e-79,3.8583619485708437e-44,1.3176057129649479e-91,2.3138537287877076e-32,8.8169716065713315e-67,1.4393274878284714e-91,9.0071421568449474e-44,7.8450084070572296e-105,9.6338667939008967e-97,1.185926041204187e-108,2.2623083136988585e-62,5.9227838089708727e-44,1.6003226971118514e-63,8.9995556366010483e-44,4.26006328846651e-56,1.2897368639567147e-35,4.3984133460258733e-56,3.5491180672976131e-57,1.307112211925969e-47,6.6026928905391777e-47,5.4253192275027251e-68,1.2739757422168477e-47,1.8683834088218992e-50,3.0089731865050726e-73,2.9880468820675648e-55,1.5706045421321072e-40,2.6386125716803804e-74,6.6107322801495911e-20,6.0401957454935613e-39,4.6713468315155808e-37,6.0401957454935613e-39,3.0529858312710907e-65,5.675905210747451e-60,3.9664216289916041e-60,3.2276589548283877e-105,3.1178384043921567e-107,5.2334153482911769e-47,4.3594822709660135e-57,4.6918871810506054e-58,4.0943470210935072e-78,3.8018225057550756e-48,7.6385189687405466e-88,6.144285065947819e-59,1.000839384176731e-70,1.9651246628876241e-82,4.661566620415211e-83,4.4529231588300563e-72,8.6029641584424317e-63,6.6983297742588023e-89,8.6029645454532709e-63,1.0677541513048711e-79,3.9471836664354952e-65,2.3192959830541993e-77,1.4157324760860266e-72,3.9007891743818415e-82,1.4730346880729385e-24,2.8387099969244759e-63,5.099414901647584e-56,2.2757361288262808e-69,2.7797575210890056e-84,2.1368299053184882e-86,7.1654362855762657e-95,1.3463797855177712e-97,1.3316306557625255e-104,1.4277306249923286e-43,4.3164694011131424e-44,4.3164694011131424e-44,4.6683340268732041e-98,3.0423604938130956e-100,4.8028793150588111e-106,3.55993887339584e-84,1.2756346089408893e-94,1.3682627991912296e-42,6.4768588372379449e-55,2.2078251139384378e-44,6.4768593449403095e-55,1.4358036337172287e-54,5.0971040620317625e-96,7.2645976148313324e-106,7.2645976148738786e-106,3.2723889246493274e-117,6.4782358923415565e-118,3.3443118409639244e-118
8.256645684227287e-22,0.27326985826028083,76.950000000000003,0.0,0.0,0.0,0.99999999999983791,9.5,1.259940818001153e-15,1.5396970492121462e-14,1.5396837815204768e-14,3.6409808224683833e-26,3.6409641066699064e-26,1.3007926804928906e-13,6.410444774581042e-23,1.8796289532020566e-26,2.3674487085985598e-38,7.4547780441521553e-43,1.4067643617471732e-29,1.473927635754673e-22,4.1729458559958126e-28,2.4439623006956109e-38,1.2900807516475509e-42,2.0309419329199921e-44,1.022392270155957e-56,1.0639526857674437e-37,1.1572658178281133e-27,1.5276922495410483e-38,1.5276922495427709e-38,1.4939234751034943e-50,2.2817544397620972e-51,4.3653962655084498e-41,4.3021669004673989e-28,9.011240667579817e-40,6.8816906430602109e-41,5.0548227655327501e-90,1.3754350214653511e-50,2.7362201288375104e-42,4.6336744095801126e-90,1.6986371158391591e-24,1.2609741608844075e-62,1.2609738893748292e-62,1.9283359947188338e-35,5.7111941415905003e-36,4.5608366874688361e-26,1.9282185889868339e-35,1.4017551398770082e-46,4.6336744095798606e-90,1.2423992644838077e-53,4.800510944548353e-52,1.1398423055450148e-64,4.7025469356026113e-77,3.1055453637628872e-43,1.6982120208333568e-89,9.3039040763682148e-32,1.4539148462065958e-65,1.8550945990269957e-89,7.2497316100304384e-43,2.0222812407026201e-102,1.2416725522818765e-94,3.0570745246870766e-106,7.2883275766736602e-61,4.7671715681098343e-43,5.1556527339110939e-62,7.2436253198997848e-43,6.8607005720652427e-55,5.1859752052373153e-35,7.0835090838289733e-55,5.7157452336721987e-56,1.0520776243118075e-46,5.314421650974343e-46,1.7470358003546692e-66,1.0254064974272878e-46,1.5083211353956828e-49,1.9389706182123474e-71,4.8121573830343887e-54,1.2641591612597556e-39,1.7003116788171891e-72,1.3267693479056583e-19,4.861675009826347e-38,1.8783280203452682e-36,4.861675009826347e-38,9.8356005193972779e-64,9.1404332133432684e-59,6.3874324302163633e-59,8.3202383912778863e-103,8.1153596079279503e-105,4.2123079688124566e-46,6.0165379705228719e-56,7.5561394959423276e-57,2.6383812962758025e-76,3.0600375036990757e-47,9.8449944193012995e-86,9.8951816808274475e-58,3.2243373940978478e-69,1.2663186913333975e-80,3.0038953963689098e-81,1.4345685109864224e-70,1.3854807313229399e-61,8.6332205920116807e-87,1.38548085600362e-61,6.880566224360843e-78,6.3751605502990356e-64,7.4931402102162082e-76,4.5609707574945417e-71,1.2605232806276586e-80,5.9230073968254762e-24,9.1452823770673986e-62,8.21245049286356e-55,7.3315866328437988e-68,1.7912649385163999e-82,1.3771040848410672e-84,9.2361971208245743e-93,1.7354808492052651e-95,3.4330190063500904e-102,1.1491618154588217e-42,3.4742700944665264e-43,3.4742700944665264e-43,6.0174500241742949e-96,3.9215875610772827e-98,1.2382094017786178e-103,2.294010766047686e-82,1.6441170570278385e-92,1.1012969363763634e-41,1.0430779701591719e-53,1.7770497269637456e-43,1.0430781337222088e-53,2.3123174875510065e-53,3.2945069504923218e-94,9.3913453050401345e-104,9.3913453051501447e-104,8.4609814465244513e-115,1.6749916887036394e-115,8.646944683164993e-116
