Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011)
0.0,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.465142179587398e-20,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,4.5022878135182797e-17,4.0953260239544989e-16,4.0953256518761159e-16,2.6308746852014788e-26,2.6307550022739172e-26,6.2502807721079582e-18,5.593749584111302e-26,1.9876836276102379e-26,3.7616205371269559e-38,8.2296427736150791e-43,6.1361986549675954e-31,4.9106482654485066e-26,1.7631373697015008e-29,5.6834294330172003e-38,2.4379813248744007e-43,5.5253864849772653e-47,3.7972929775177756e-59,2.2109151841959658e-42,5.7544729165690704e-31,1.0625955347588419e-41,1.0625955348164363e-41,5.157351678544806e-52,6.0204680438423706e-53,8.5851182280050888e-51,4.4613230802809996e-31,4.3306434708266082e-41,2.5277024189463292e-42,2.1577324991307776e-94,1.5620848517872594e-52,5.8494167371998258e-47,2.0897387749990036e-94,4.8236032808001551e-28,5.0174800519685144e-63,5.0174551925329696e-63,2.4311223005319596e-39,7.4930369044990257e-40,2.7164357292878607e-31,2.431100701495589e-39,3.9174692866504296e-50,2.0897387749990023e-94,1.4165822127290722e-56,3.0696280455235235e-53,7.8352922564366781e-67,2.7010941786536572e-78,2.0086165614284277e-47,4.1851268898773422e-89,4.1582797431122729e-37,2.0745556878779638e-65,2.0874099492905361e-91,1.5015985662653585e-47,1.1429423398451624e-102,6.2575663080269881e-96,1.3091501299010522e-105,1.2398814044587702e-65,1.2358043879073514e-49,3.7749399592390718e-68,6.7006410584390521e-48,2.1522765401700649e-58,1.4803511000118899e-40,3.2521841348892773e-58,1.999174214588506e-59,9.5099109716657816e-51,8.7989630597049161e-53,9.830961616180177e-70,2.0587306461139185e-52,6.7774978915681192e-58,3.3784192386936442e-76,7.1038335802919201e-59,1.8462701553266856e-43,3.2092108749338068e-77,3.7227715004177817e-23,1.3590324418890441e-41,7.1683593626245749e-40,1.3590324418890372e-41,6.6503324722991141e-71,2.8437726345805563e-62,1.359713980955575e-62,5.5354999518936145e-104,2.1394530952607578e-110,6.2644447477167489e-50,3.5261936260719235e-60,7.4881407049086293e-60,1.1947707825111038e-83,6.0393322757105009e-51,1.0692717347159926e-91,4.435166495479968e-65,2.2628643885040274e-76,3.7847760525902106e-86,1.098290655014371e-86,2.5132212051973162e-76,1.4366544331962199e-64,1.0157171847349917e-92,1.4366579199447916e-64,3.098321453683274e-86,1.02102945689089e-70,2.919856911046896e-82,2.9494594110023983e-79,3.1939334965381199e-87,2.1227121563684019e-27,1.7637574229118153e-66,1.2326409280646148e-57,1.2855937296370377e-69,4.9331473001393903e-89,4.0220995106356588e-86,1.4465590706090683e-93,1.7722489738712212e-96,1.2946121110460808e-101,9.7754543047460613e-53,2.8697331111926979e-53,2.8697331111926979e-53,6.1429827819630233e-97,1.7588796189322903e-99,4.2283953563519118e-103,6.4104837140731165e-88,4.7248246535354519e-92,6.4249570118903546e-42,2.0637120891415083e-52,5.2871840064921966e-49,2.0637199769918652e-52,3.0696074650103019e-53,4.4772992277930949e-103,1.2667979621655927e-111,1.2667979623092471e-111,7.5295815842594465e-124,8.1380226992979124e-122,6.1484568381016218e-122,3.8396892910643367e-105,4.2362585788482683e-66,3.6797013632273848e-125
4.102398102844715e-20,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,0.99999999999999756,9.5,1.2606405877851092e-16,1.1466912865576253e-15,1.1466911824400662e-15,1.5890483097097021e-25,1.5889060884015816e-25,1.7500785804701027e-17,3.3786246912607514e-25,1.2005609050279317e-25,4.4656263397452006e-37,9.7702319903235252e-42,3.7062639872203383e-30,2.9660315018153841e-25,1.0649349711837473e-28,6.7465397781070089e-37,2.8943667478539951e-42,6.5597388342016269e-46,8.4943924252589785e-58,2.6247984657344642e-41,3.4757016413292775e-30,1.2615134187126893e-40,1.2615134188415248e-40,1.1536788931441738e-50,1.3467546103281234e-51,1.0192252014599742e-49,2.6946390948056134e-30,5.1413396251437256e-40,3.0008882438358604e-41,2.2992314175525478e-92,3.4943212542813329e-51,6.9444273725571329e-46,2.2267788281871088e-92,2.9134563319832156e-27,2.0704744328397254e-61,2.070455719401373e-61,2.8862282971458722e-38,8.8957331104519663e-39,1.6407271196504758e-30,2.8862026547665868e-38,8.7632218110464508e-49,2.2267788281871061e-92,3.1688376271019058e-55,6.8666175036860808e-52,3.2332552610438384e-65,2.0333162613559946e-76,2.3846295401981501e-46,5.7126775328520342e-87,2.5116009644874678e-36,8.5606906635580753e-64,2.8493042703281107e-89,1.7826978166429482e-46,2.8196285906856791e-100,8.5415471422943438e-94,3.2296617941169038e-103,5.1164051701445708e-64,1.4671469232325718e-48,1.5577394817254854e-66,7.9550010629695903e-47,4.8145564623650441e-57,8.9413206428619949e-40,7.2750056954569157e-57,4.4720727479233397e-58,1.1290166305611469e-49,1.0446144306363162e-51,4.0566891549359192e-68,2.4441239585611025e-51,1.0300169323277627e-56,2.5431895752955574e-74,1.5890991086585014e-57,2.1918906313745616e-42,2.4158137492440172e-75,1.0423760741831787e-22,1.6134432013805959e-40,4.3296892444734177e-39,1.6134432013805806e-40,2.7442782291874706e-69,6.3610812646296131e-61,3.0414935230678511e-61,1.365601558935671e-101,4.039026970468099e-108,7.4371488023920665e-49,7.3340027260227415e-59,1.6750660127175924e-58,8.9939358811109538e-82,7.1698952768075455e-50,1.4595505906104126e-89,9.9212900417191606e-64,9.3377733302191874e-75,2.8490849653191755e-84,8.2676576533881195e-85,1.037087767116495e-74,3.2137253236012079e-63,1.3864488971508679e-90,3.2137397116804695e-63,2.3323389835158824e-84,2.8951982184384634e-69,1.519499471722719e-80,1.2171027415396263e-77,1.6621427739000913e-85,1.2821151564450469e-26,7.2781941603567396e-65,2.7573684501231735e-56,5.3050289166813409e-68,3.7135503281016226e-87,3.0279738198027641e-84,1.9746992273835599e-91,2.4199393970078458e-94,3.1940434233849475e-99,1.1605419063260707e-51,3.4069470652630434e-52,3.4069470652630434e-52,8.3858075812907776e-95,2.4015151198939327e-97,1.0432220032385696e-100,4.8256521394893474e-86,6.4493623145401778e-90,7.6277089288525833e-41,4.6164158494314306e-51,6.276944755013126e-48,4.6164483986179703e-51,6.8665890842596517e-52,4.238798631192094e-101,2.1714387362323961e-109,2.1714387366770653e-109,2.3307023859475765e-121,2.5190499640342755e-119,1.9031987790095033e-119,6.1229748966759085e-103,9.4763409893111769e-65,1.1390180402090474e-122
9.376909949359348e-20,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,0.99999999999999445,9.5,2.8814642006516342e-16,2.6210086542834932e-15,2.6210084166039892e-15,7.6505835822860387e-25,7.6491866438303067e-25,4.0001794441082435e-17,1.6266622927458626e-24,5.7801838983608985e-25,4.3840192980215129e-36,9.5924717474771154e-41,1.784406568294441e-29,1.4280164398191618e-24,5.1272034693526598e-28,6.6220403094622653e-36,2.8416965211084335e-41,6.4403904845230072e-45,1.678348744199608e-56,2.577042611775572e-40,1.6734007237206226e-29,1.2385613548405798e-39,1.2385613550951378e-39,2.279474874033269e-49,2.6609601226328847e-50,1.0006812734930327e-48,1.2973526832195559e-29,5.0477970889885714e-39,2.9462897289184733e-40,5.2325127500423165e-90,6.9041896273121844e-50,6.8180795975558867e-45,5.0676276085410944e-90,1.402703759626575e-26,8.1905668255902808e-60,8.1904188662458732e-60,2.8337158495584958e-37,8.7338828779193786e-38,7.8993941881782904e-30,2.8336906737114543e-37,1.7314648339577458e-47,5.0676276085410814e-90,6.261088639671001e-54,1.3567259124632282e-50,1.2790435856632266e-63,1.6076819752625025e-74,2.3412433352589801e-45,9.0246301022885132e-85,1.2092277487685514e-35,3.386519036920596e-62,4.5012022717625379e-87,1.7502632850343438e-45,8.9007288567347344e-98,1.3493550746736218e-91,1.0195081817219102e-100,2.0239988628615724e-62,1.440453451662629e-47,6.162261933617645e-65,7.8102672127279891e-46,9.512751958047208e-56,4.3048609970199142e-39,1.4374184762067883e-55,8.83606212760391e-57,1.1084752228728331e-48,1.0256118964221911e-50,1.6047118468784601e-66,2.3996531411468766e-50,1.48870121670168e-55,2.0108233456722749e-72,3.1397918453990628e-56,2.1520084722628947e-41,1.9101111219685584e-73,2.3825741387307763e-22,1.5840878620126705e-39,2.0845591867647465e-38,1.5840878620126398e-39,1.0856091010491025e-67,1.2567022248590308e-59,6.0089068136864302e-60,4.3107883659227796e-99,1.8347475710172386e-105,7.301836791568342e-48,1.2556863837864138e-57,3.3096433668417724e-57,7.1112340366296574e-80,7.0394456977287621e-49,2.3057320109980819e-87,1.9602797233385212e-62,3.6939303306765351e-73,2.2526858492694667e-82,6.5369878400127768e-83,4.1026160701672401e-73,6.349722700352953e-62,2.1902492634684752e-88,6.3497796174086328e-62,1.8441101748189785e-82,8.3633372521778788e-68,8.7619857821481661e-79,4.8147379084646213e-76,9.5845587713479126e-84,6.1728021609032335e-26,2.8791810293302137e-63,5.4480953997338275e-55,2.0986082839689107e-66,2.9361928834698112e-85,2.3942006131334162e-82,3.1196344801374309e-89,3.825287330952644e-92,1.008295038949394e-96,1.1394268646877244e-50,3.3449606529369541e-51,3.3449606529369541e-51,1.3247973845251117e-92,3.795567203193019e-95,3.2932413069497833e-98,3.8154980524562677e-84,1.0188411467432655e-87,7.4889297825022343e-40,9.1211493247753338e-50,6.1627413757345309e-47,9.121278083944739e-50,1.3567222778651109e-50,4.8792630911220409e-99,4.9916180743444477e-107,4.9916180763866663e-107,1.070403061320918e-118,1.1569153383677066e-116,8.7407611942352644e-117,2.8063758314790455e-100,1.8723652889529954e-63,5.2311325365810706e-120
1.9925933642388614e-19,0.19167176865338056,76.950000000000003,0.0,0.0,0.0,0.99999999999998823,9.5,6.1231114263845345e-16,5.5696433873417443e-15,5.5696428835678922e-15,3.341210847850024e-24,3.3399751763425228e-24,8.5003805998628973e-17,7.10406107991329e-24,2.5243581133112346e-24,3.8769767249304396e-35,8.484432652412833e-40,7.7929722859178687e-29,6.2365225141293952e-24,2.2391844577238019e-27,5.8540046037963202e-35,2.5134307534523825e-40,5.6964524455827997e-44,2.9865316959440889e-55,2.2793648517599202e-39,7.3081805997268612e-29,1.0954934915188892e-38,1.0954934919718611e-38,4.056203005345885e-48,4.7350362213321655e-49,8.850911237916489e-48,5.6658796038534e-29,4.464718217409342e-38,2.6059596435657203e-39,8.8427152187657644e-88,1.2285635380951652e-48,6.0305135216027754e-44,8.5640666191839643e-88,6.1259753975052434e-26,2.9231378405915572e-58,2.9230320885705385e-58,2.5063892086792784e-36,7.7250193573368379e-37,3.4498724331852602e-29,2.5063669409152208e-36,3.0810487205195344e-46,8.5640666191839197e-88,1.1141270858441794e-52,2.4142194734577902e-49,4.5648153744858751e-62,1.1491037698047661e-72,2.0708030598121206e-44,1.2909438202064894e-82,5.2810152682918615e-35,1.2086236691306377e-60,6.4388226336503776e-85,1.5480880498874712e-44,2.5472742604405445e-95,1.9302083388149205e-89,2.9177014658966852e-98,7.2235071609021991e-61,1.2740645917045151e-46,2.1992671231055613e-63,6.9080928951328139e-45,1.6927432810197673e-54,1.8800458951400989e-38,2.5578091812161815e-54,1.5723300398565512e-55,9.8043378156740975e-48,9.0714789618646141e-50,5.7265724158191e-65,2.1224620170070774e-49,2.1660352941506035e-54,1.4372521895552621e-70,5.587091089658091e-55,1.9034222357057278e-40,1.3652673202191795e-71,5.0629711328851271e-22,1.4011073465583896e-38,9.1038193260987528e-38,1.4011073465583355e-38,3.8744612288302484e-66,2.2357332537255144e-58,1.0690484746623959e-58,1.2336867521132733e-96,6.2139970669621592e-103,6.4583919441061753e-47,1.7600003191419133e-56,5.8893163719731543e-56,5.0828118471105127e-78,6.2263099970041867e-48,3.298273881627228e-85,3.4882130272305362e-61,1.3183375411698855e-71,1.6101257044763517e-80,4.6723649056606994e-81,1.4641945328761243e-71,1.1298788574937921e-60,3.1330796102627368e-86,1.1298991702459462e-60,1.3180926603962051e-80,2.4330871536091115e-66,5.0973276217880935e-77,1.7183461177489931e-74,5.5758808727667781e-82,2.6957981562035413e-25,1.0275591140152509e-61,9.6945946682529205e-54,7.4897237483260988e-65,2.0986683330773688e-83,1.711288726798531e-80,4.4625665162282957e-87,5.4784665853879063e-90,2.8856313823412714e-94,1.0078100499478336e-49,2.9585794992298906e-50,2.9585794992298906e-50,1.895108525530916e-90,5.4341950410304527e-93,9.4249006091654656e-96,2.7271584805337008e-82,1.4574189382854874e-85,6.6238734488090228e-39,1.6230202983105079e-48,5.4508745886444185e-46,1.6230662499853665e-48,2.4142147566541248e-49,5.676561158854666e-97,1.1613942015930522e-104,1.1613942025433458e-104,4.9807426382454861e-116,5.3834030365859147e-114,4.0672904422775968e-114,9.6120935277641627e-98,3.3317739896982226e-62,2.4341743793911459e-117
4.102398102844715e-19,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,0.99999999999997569,9.5,1.2606405877849734e-15,1.1466912843887886e-14,1.1466911812039923e-14,1.3948897559735651e-23,1.3938513345347784e-23,1.7500780625287795e-16,2.9658052267789471e-23,1.0538697749809719e-23,3.2577585934552404e-34,7.1316768890185067e-39,3.2534125215628906e-28,2.6036250056499551e-23,9.3481543179866327e-27,4.9154113048754473e-34,2.1126603220208647e-39,4.7882115126829525e-43,5.0372214670126492e-54,1.9159432404040529e-38,3.0510215364806464e-28,9.2082828708627034e-38,9.2082828785027324e-38,6.8413767345019613e-47,7.9863301943589066e-48,7.4397220115803649e-47,2.3653928598721819e-28,3.7528627578130629e-37,2.1904656706142031e-38,1.2947682906877642e-85,2.0721515822933578e-47,5.0690088532452425e-43,1.253967997785256e-85,2.5574737672807234e-25,9.8765052939963348e-57,9.8757901349272252e-57,2.1067705296675025e-35,6.4933423192049134e-36,1.4402533749594594e-28,2.1067518122491227e-35,5.1966375188303566e-45,1.253967997785243e-85,1.8791375511381949e-51,4.0719323877257611e-48,1.5423477164105756e-60,7.7713932157508194e-71,1.7406344837622164e-43,1.7468343209091294e-80,2.2047199148842335e-34,4.0836645479205794e-59,8.7126613775880391e-83,1.3012612774537359e-43,6.8950482189821417e-93,2.6118520785581028e-87,7.897733158601557e-96,2.4406591243679135e-59,1.0709277653099099e-45,7.4308239132129997e-62,5.8066683119825778e-44,2.8550586107925127e-53,7.848821515390727e-38,4.3141183791775302e-53,2.6519644124471452e-54,8.2411366900631339e-47,7.6252220432406573e-49,1.9345211387617132e-63,1.7840504654408929e-48,3.249427920930083e-53,9.720140030677484e-69,9.4234432491013716e-54,1.5999328572009423e-39,9.2333062408410238e-70,1.0423768581430215e-21,1.1777144275382671e-37,3.8006667759549723e-37,1.1777144275381752e-37,1.3090925161359944e-64,3.7692005665437789e-57,1.802417137654785e-57,3.3393552864331644e-94,1.8219123531609508e-100,5.4286675644314101e-46,2.079203380276797e-55,9.9331349328772888e-55,3.4375069033567018e-76,5.233588709998581e-47,4.4630422520768215e-83,5.8833811078760658e-60,4.4543648923687373e-70,1.0889288650168632e-78,3.1599217471803973e-79,4.9471823924611201e-70,1.9056370973991084e-59,4.2395104900236571e-84,1.9057057259429916e-59,8.914264565185773e-79,7.2924835239654961e-65,3.0539982543906417e-75,5.8059055834038261e-73,3.3407296591404869e-80,1.1254203319267283e-24,3.4718890306120352e-60,1.6351350883038638e-52,2.5305677211940396e-63,1.4193309961576631e-81,1.1573360461462854e-78,6.0384349321327524e-85,7.43061677441878e-88,7.8108408784901409e-92,8.4712488995265047e-49,2.4868638022325107e-49,2.4868638022325107e-49,2.564372078044043e-88,7.3659552245760033e-91,2.5511366546210073e-93,1.8443786187197266e-80,1.9720993134494887e-83,5.5677645259724136e-38,2.7373276990731237e-47,4.5817879135757262e-45,2.7374829488659785e-47,4.0719258961354592e-48,6.8004006636837159e-95,2.7823057992621255e-102,2.7823058038149949e-102,2.3861843939088637e-113,2.5791933888237067e-111,1.9486481420695768e-111,2.8361889252777593e-95,5.6195238095390657e-61,1.1662186796812029e-114
8.322007580056421e-19,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,0.9999999999999506,9.5,2.5572994780777732e-15,2.3261451718727297e-14,2.3261449647160876e-14,5.6985797851824537e-23,5.6900716109719344e-23,3.550157153181676e-16,1.2116278552838971e-22,4.3054015303557086e-23,2.6691478216343251e-33,5.8469796154709513e-38,1.3291251689741694e-27,1.0636654602515455e-22,3.819026054582473e-26,4.0213970955812278e-33,1.7320379163420717e-38,3.9256650817224553e-42,8.2736488811333276e-53,1.5708055992834654e-37,1.2464418483318396e-27,7.5495066226453338e-37,7.5495066351940944e-37,1.1236973613087479e-45,1.3117569747586749e-46,6.0995300006330688e-46,9.6633988490715285e-28,3.0768204731139179e-36,1.7958753929028574e-37,1.77048611203869e-83,3.4035138974618025e-46,4.1558778657363695e-42,1.7146951628248762e-83,1.0448111789727511e-24,3.2471020480954457e-55,3.2466316482985842e-55,1.727256746720662e-34,5.3236311992023274e-35,5.8839012613363103e-28,1.72724140101585e-34,8.5354878543471549e-44,1.7146951628248404e-83,3.0864870225116109e-50,6.6881594519053475e-47,5.0709003351832674e-59,5.1122805180824235e-69,1.4270768827806205e-42,2.2987350737133803e-78,9.0070002131794515e-34,1.3426192066452333e-57,1.1465369128131217e-80,1.0668526013954694e-42,1.8148895329401315e-90,3.4370497316414486e-85,2.0788126321648017e-93,8.0243487060756721e-58,8.7801080560223449e-45,2.4430905921101375e-60,4.7606574895660999e-43,4.6894411942128952e-52,3.2064996823891029e-37,7.0859502168393193e-52,4.3558594570785593e-53,6.7565817675510409e-46,6.2517774191603477e-48,6.3579278050825231e-62,1.4626612937047935e-47,5.0070808425922008e-52,6.394228187611691e-67,1.5478025620390097e-52,1.3117081375269026e-38,6.0739729625687858e-68,2.1145377319464042e-21,9.655602609857731e-37,1.5526975481346355e-36,9.6556026098562226e-37,4.3040073745601235e-63,6.1853774175396609e-56,2.9582133779914042e-56,8.7895728154872057e-92,4.9857378626660166e-98,4.4507496366531192e-45,2.1302556827488521e-54,1.6315013649884987e-53,2.2613052653358389e-74,4.2908122150544406e-46,5.8731084986831632e-81,9.6634711019450726e-59,1.4644979180993482e-68,7.1633387275173042e-77,2.0787008846122061e-77,1.6265253263633292e-68,3.1297888446751206e-58,5.5789535090174461e-82,3.1300144562825414e-58,5.8640977144922705e-77,2.2453557367777595e-63,1.879792304356437e-73,1.9088563195973654e-71,2.0562933158959451e-78,4.5975267868698271e-24,1.1414805112384322e-58,2.6857142870509006e-51,8.3196856713200264e-62,9.3368410778608754e-80,7.6131272743509538e-77,7.9459695903324436e-83,9.824090632999975e-86,2.0558716972123454e-89,6.9452386722095157e-48,2.0388803182611747e-48,2.0388803182611747e-48,3.3745671792170827e-86,9.7264869404098102e-89,6.714782520995948e-91,1.2132938829887634e-78,2.5951710514786808e-81,4.5647893778313208e-37,4.4956312401042639e-46,3.7564255380309544e-44,4.4961415982185414e-46,6.6881499859731727e-47,8.3697180199477048e-93,6.8479828321481007e-100,6.8479828545583698e-100,1.1744398299900667e-110,1.2695356450910555e-108,9.5917285508332763e-109,7.786743414571684e-93,9.2300847104886126e-60,5.7404187560794555e-112
1.6761226534479834e-18,0.1916717686533806,76.950000000000003,0.0,0.0,0.0,0.99999999999990041,9.5,5.1506172586624127e-15,4.6850529315622677e-14,4.6850525230110376e-14,2.3034570541126256e-22,2.2965763275276542e-22,7.1503116767725556e-16,4.8975906703513443e-22,1.7403118371524304e-22,2.1587007081653014e-32,4.7350357218762603e-37,5.3725364230830647e-27,4.2995033597005825e-22,1.5437113865187136e-25,3.2428617258727094e-32,1.40257040754733e-37,3.1791053500872018e-41,1.3411933244054308e-51,1.2720784108229012e-36,5.038317226104105e-27,6.11378617143287e-36,6.1137861917749228e-36,1.8215591821333855e-44,2.1264140718903145e-45,4.9395517151095971e-45,3.906098061871233e-27,2.4916838823385431e-35,1.4543453105179502e-36,2.3416373556512554e-81,5.5172384844901369e-45,3.3655346496556458e-41,2.2678484849607392e-81,4.2232913844774571e-24,1.0531399444210805e-53,1.0528348052755347e-53,1.3987756448404283e-33,4.3112094751706191e-34,2.3783639590728906e-27,1.3987632174351457e-33,1.3836377826155495e-42,2.2678484849606447e-81,5.003321829611265e-49,1.0841792012175316e-45,1.644733387564792e-57,3.3170200639218663e-67,1.155683159901847e-41,2.9833129773345377e-76,3.6407734783312449e-33,4.3547521391579755e-56,1.4879828869350566e-78,8.6396487597422466e-42,4.7110023444085867e-88,4.460625643490663e-83,5.3960812047024536e-91,2.6026753424888133e-56,7.1103513830711e-44,7.9240945272714632e-59,3.8553038363655676e-42,7.6017825381608439e-51,1.2961184331737372e-36,1.1486623602792648e-50,7.0610357125776597e-52,5.4716550924552388e-45,5.0631100929723119e-47,2.06065301140228e-60,1.1844831151594752e-46,7.8497629304862236e-51,4.148787462519949e-65,2.5090519896206252e-51,1.062233420965607e-37,3.9409953383551112e-66,4.2588650159291245e-21,7.8193381998300329e-36,6.2762611021223236e-36,7.8193381998275873e-36,1.3959929143646896e-61,1.0008830510186456e-54,4.7880735963993065e-55,2.2814733378612214e-89,1.3192422219110822e-95,3.604332419012644e-44,1.9666207825634134e-53,2.6446723220313308e-52,1.4672099446550879e-72,3.4748109631746367e-45,7.6221511770572891e-79,1.566490297192897e-57,4.750065172416895e-67,4.6478197949364282e-75,1.3487305197798192e-75,5.2755958668143356e-67,5.0727906394742648e-57,7.2403953641526423e-80,5.073522249471944e-57,3.804822443443366e-75,7.0361162509562597e-62,1.1777596178562156e-71,6.1913400277854784e-70,1.2883588874018185e-76,1.8582463194576447e-23,3.7023605146679563e-57,4.3536585767908009e-50,2.6982966978821746e-60,6.0580710688086769e-78,4.939346755134124e-75,1.0311568835223235e-80,1.2868594824941264e-83,5.3361389383220439e-87,5.624429506346576e-47,1.6511367231420971e-47,1.6511367231420971e-47,4.3795045822154277e-84,1.2709461996852936e-86,1.7428623774099365e-88,7.8722649855809999e-77,3.3680294728772064e-79,3.6966841878835854e-36,7.286193215671341e-45,3.0420491510797448e-43,7.2878481009786114e-45,1.0841777635013208e-45,1.0486479768276161e-90,1.7158534017279546e-97,1.715853412957844e-97,5.8842213202428585e-108,6.3616762039412373e-106,4.806494615031304e-106,2.063792970713366e-90,1.4962364998854408e-58,2.8765730969447265e-109
