Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235)
0.0,0.21456277450528247,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2215135689402818e-22,0.21456277450528247,76.950000000000003,0.0,0.0,0.0,0.99999999999999889,9.5,3.1944795294400049e-17,3.9731035101652614e-16,3.9730979275065728e-16,4.2398921581101325e-28,4.2398861786618786e-28,2.7068236651787888e-16,4.6500416525159057e-26,2.535086752045041e-28,4.7028600268105617e-41,1.3359815045389539e-45,5.6430424440467732e-32,7.3483500657507323e-26,1.5579480497513855e-30,5.623698231044832e-41,1.2689543927713562e-45,3.6053167142487442e-48,2.9002234897245116e-61,2.3474153860192014e-42,7.5035078122739028e-31,1.4052441820699704e-42,1.4052441820709897e-42,8.9663304639892519e-55,1.2244193951085606e-55,1.1593903421568139e-47,3.452442092214754e-31,4.405744866445842e-43,3.0081868418678036e-44,5.1113802949112697e-98,5.1551664889982407e-55,6.3150372707590492e-47,4.7845157437574794e-98,7.9974099637690309e-28,2.7506682933954394e-67,2.7506680197951904e-67,8.2468811495416603e-40,2.4865751213518261e-40,4.8004218456815587e-30,8.2466306567994086e-40,1.0583305324211204e-51,4.7845157437574722e-98,1.8703836028680534e-58,8.1288622122371294e-57,5.604767691092364e-70,6.9751953056754686e-83,1.1028783426845644e-47,1.6097480802964833e-95,1.01639633650496e-35,1.1140195379097118e-70,1.9514806009586504e-96,1.7990841955982026e-47,1.4472840751102442e-109,2.4431432743382072e-101,5.0722858835201319e-113,2.521793845178225e-67,2.2793154238458005e-48,5.415447920920977e-69,1.3043912365304241e-47,6.9599066879388011e-60,4.6496280841324183e-39,8.3228260531370077e-60,6.0044270288290771e-61,4.9618514347270912e-51,2.0854008817349992e-51,2.9857080490478993e-72,1.0208203325761245e-51,1.2677404694260775e-55,9.3031765452109393e-79,1.3460607946563534e-59,6.2914080282683492e-44,8.4565384632913061e-80,5.5826612213437493e-22,3.1293587444620611e-42,1.0556946830941235e-39,3.1293587444620611e-42,4.2196818561025263e-71,9.1221235243253037e-64,5.5036398129658329e-64,2.3217569058096236e-110,3.916810070612467e-114,2.5067750100064787e-50,4.1587218778628805e-61,1.2115586636436137e-61,1.2903948962908191e-84,1.9994533956465555e-51,2.2167642854018488e-94,3.1495201582624814e-64,1.6014273548491525e-76,4.0003700013810736e-88,1.0218100926004418e-88,2.7466289091794993e-77,2.4139802281728507e-66,2.0150270676029147e-95,2.413980335804177e-66,1.4137112672046337e-86,3.1266741268746616e-70,6.9362399100200706e-83,9.1005174312416181e-79,9.8710150624692189e-88,3.0512536964138135e-27,3.3808152212357776e-68,1.4956349648736e-59,4.94186530050152e-73,2.2733117940410192e-90,1.5615595360847279e-90,2.8299766103416085e-99,4.3551936861564391e-102,4.8616056087666523e-109,2.1029367202556988e-49,6.7104085014216809e-50,6.7104085014216809e-50,1.5100853228758941e-102,7.1971750207480206e-105,1.6790702714095387e-110,6.9767900731726768e-90,1.6526287892541102e-98,1.5075589102010477e-44,8.0439576318731214e-57,1.568957330208328e-48,8.0439582245433456e-57,5.7459489298896712e-57,5.0633698083671859e-103,4.7339572474897082e-113,7.427845075910241e-104,2.1232229569902137e-125,5.0518432130373056e-125,3.0205586805381395e-125,1.8213645205486683e-111,1.1941933542843996e-66,1.8625267631096892e-128,4.5508518698355495e-78,1.0552479128190756e-64,1.5803743006555655e-37,2.4529359765113552e-85,5.1749551773388867e-96,4.4420296338782009e-96,7.4278450692371269e-104,1.9391563330368852e-113,1.2373021518951903e-125,1.5939652817520923e-126,8.4481425171254912e-127,8.0558188158896437e-84,2.6343692819998113e-56,7.7002529172336264e-128,1.4476841406775144e-137,3.9192597894107681e-60,3.6085000963222731e-60,3.8508115177444979e-72,2.6821083077745459e-49,6.0147491952151887e-62,6.01474557615756e-62
6.22023799303279e-22,0.21456277450528247,76.950000000000003,0.0,0.0,0.0,0.99999999999999689,9.5,8.9445426824319965e-17,1.112468982844075e-15,1.1124674197004612e-15,2.5608948634799515e-27,2.5608842902963831e-27,7.5791062584162299e-16,2.8086251568566313e-25,1.5311923978475409e-27,5.583187080433232e-40,1.5860791454176886e-44,3.4083976362018785e-31,4.438403437717589e-25,9.410006220482846e-30,6.6762872329609274e-40,1.5065025811616907e-44,4.2802320031481707e-47,6.4876913639287418e-60,2.7868515451335441e-41,4.532118718600432e-30,1.6683058929480155e-41,1.6683058929502953e-41,2.0057322564680537e-53,2.7389772091586293e-54,1.3764282129230427e-46,2.0852750227874795e-30,5.2305002951249325e-42,3.5713194159273499e-43,5.4465723473186756e-96,1.1531901220799134e-53,7.4972122429086646e-46,5.0982728033766734e-96,4.8304356159443598e-27,1.1350709304294311e-65,1.1350707244700247e-65,9.7906972932534853e-39,2.9520619818024648e-39,2.8994547923764311e-29,9.7903999082727365e-39,2.3674430660762695e-50,5.0982728033766593e-96,4.1839733010539965e-57,1.5682757020975428e-55,2.3128256643755405e-68,5.2507587121309532e-81,1.3093371678306591e-46,2.1973006006796307e-93,6.1390338724639871e-35,3.9800388050888656e-69,2.6637643176551336e-94,2.1358727568900307e-46,3.5704408656496966e-107,3.3348821800335587e-99,1.2513330422991542e-110,1.0406252904942076e-65,2.7060032576964855e-47,2.2346997458740224e-67,1.5485732760012553e-46,1.5569032847052435e-58,2.808375362807497e-38,1.8617828951320061e-58,1.3431663085964919e-59,5.8907100232616977e-50,2.4757879298193455e-50,1.2320262830647057e-70,1.2119178876647619e-50,1.5096821070018982e-54,7.0031990894971646e-77,3.0110841533644171e-58,7.4691595400719309e-43,6.3658710744495604e-78,1.5631451434243644e-21,3.7151746955177271e-41,6.3763958913789477e-39,3.7151746955177271e-41,1.7412635317904358e-69,2.0405627386861447e-62,1.2311296444204662e-62,5.7277598330042409e-108,7.2650549699264669e-112,2.9760432918128152e-49,9.0587138265428859e-60,2.7102082271760472e-60,9.7137706883280822e-83,2.3737510713034565e-50,3.025872322635972e-92,7.0453506131898415e-63,6.6083348206759231e-75,3.0113786880979605e-86,7.6919313234726773e-87,1.1334041099241963e-75,5.3999768043638674e-65,2.7505020148322038e-93,5.3999772485075034e-65,1.0642065549706141e-84,7.0147577661081666e-69,2.870449837170534e-81,3.755354001411641e-77,4.0886837324262425e-86,1.8429571564448962e-26,1.3951028663316699e-66,3.3456755910137943e-58,2.0392744703187815e-71,1.7112923775727207e-88,1.1771933706479055e-88,3.8684181184646526e-97,5.9533260078008282e-100,1.2010588346987757e-106,2.496606472606765e-48,7.9665969675272682e-49,7.9665969675272682e-49,2.0642013702003532e-100,9.8381501646173975e-103,4.1481402359392253e-108,5.2519534254629051e-88,2.2558326211308366e-96,1.789773937772494e-43,1.7994009267669856e-55,1.8626661416704163e-47,1.7994011713339694e-55,1.2853457915336977e-55,3.8257806045984095e-101,6.4857291253910706e-111,1.0167391730268136e-101,5.2572670696239897e-123,1.2508762547424951e-122,7.479141829842652e-123,2.622000075396672e-109,2.6713627915304793e-65,4.6117633542309329e-126,1.877921674580801e-76,2.3605474117388081e-63,1.8762202987075814e-36,1.0151075839703174e-83,3.9065770823947385e-94,6.0633485522468821e-94,1.0167391718985169e-101,4.7972364625413965e-111,5.5220555571756741e-123,7.1138362109292007e-124,3.7703896588610754e-124,6.0642193271012477e-82,5.892978704761523e-55,3.4366079744454148e-125,1.1644252194183097e-134,8.7672273751311184e-59,8.0720703754365887e-59,1.5890481550159295e-70,3.1841990404306368e-48,1.3454750204766323e-60,1.3454735270638181e-60
1.4217686841217805e-21,0.21456277450528247,76.950000000000003,0.0,0.0,0.0,0.99999999999999289,9.5,2.0444668988415913e-16,2.5427862464903806e-15,2.5427826735945526e-15,1.2329606395505742e-26,1.2329484583882335e-26,1.7323671428553604e-15,1.3522321106571616e-24,7.3720322691320248e-27,5.4815037854486597e-39,1.5572227444024182e-43,1.6409967427252386e-30,2.1369001961265359e-24,4.5305129286537454e-29,6.5544640339152195e-39,1.4790930110112801e-43,4.2023571621037162e-46,1.2818591991287064e-58,2.7361473703837817e-40,2.1820200717897427e-29,1.6379526186038509e-40,1.637952618608355e-40,3.9629889309963024e-52,5.4117574041694162e-53,1.3513853788328508e-45,1.003970159050702e-29,5.1353361843386033e-41,3.5063425743929774e-42,1.2395124320827701e-93,2.2785093484275803e-52,7.3608074274936106e-45,1.1602476050917655e-93,2.3256468142058345e-26,4.4902273486835584e-64,4.4902257202250219e-64,9.6125646447103982e-38,2.8983519544217791e-38,1.3959626691013521e-28,9.6122726703788829e-38,4.6776685428152606e-49,1.1602476050917591e-93,8.2668261691661327e-56,2.8174734373353581e-54,9.1493135310614708e-67,4.1516194203596987e-79,1.2855149943593151e-45,3.4711984336664469e-91,2.9556805465174646e-34,1.4298342389420854e-67,4.2080972099459729e-92,2.0970125380043832e-45,1.1270826844260879e-104,5.2682995715464013e-97,3.9500929182467574e-108,4.1166101563630254e-64,2.6567700162055944e-46,8.8402499449893464e-66,1.520398425276103e-45,3.0761785223251818e-57,1.3521118468529812e-37,3.6785692563930532e-57,2.6538702827134796e-58,5.7835340321743486e-49,2.4307432771233336e-49,4.8734718103893011e-69,1.1898681450249309e-49,1.4920022182775089e-53,5.5372189282635062e-75,5.9493948679712769e-57,7.3332649773760061e-42,5.0333028323409414e-76,3.572903191796802e-21,3.6475805342313195e-40,3.0699601466573349e-38,3.6475805342313195e-40,6.8882653586846571e-68,4.0317224689631251e-61,2.4324503734284049e-61,1.8080844689898035e-105,3.3030587272575482e-109,2.9218969514632204e-48,1.6925391974804866e-58,5.3549145702658951e-59,7.6803863833953687e-81,2.3305628779403992e-49,4.7801366563797331e-90,1.3920425568384292e-61,2.6141915384141021e-73,2.381006579508346e-84,6.0817787901198917e-85,4.4836339459143504e-74,1.0669442432218584e-63,4.3451190610640701e-91,1.0669444189206201e-63,8.4143612188142062e-83,1.3948680109255323e-67,1.1426837162781215e-79,1.4855806990617545e-75,1.6282964007099147e-84,8.873044606335749e-26,5.5188881926794103e-65,6.6104911732440931e-57,8.0671662791268297e-70,1.3530674273386254e-86,9.3134427296267954e-87,6.1149538521736027e-95,9.4107249580139956e-98,3.793758387483283e-104,2.4511830359195645e-47,7.8216521326394103e-48,7.8216521326394103e-48,3.2629608719776053e-98,1.5551599235019912e-100,1.3102640237432438e-105,4.1525616499258669e-86,3.5636647342174996e-94,1.7572106644339507e-42,3.5553120564876064e-54,1.8287766617567854e-46,3.555313023969894e-54,2.5396266835391587e-54,3.0451218832214955e-99,1.0314102058007215e-108,1.6162315907709689e-99,1.6706053482942435e-120,3.9749189724668833e-120,2.376652662250588e-120,1.0704869797158169e-106,5.2781628241958463e-64,1.465483596754068e-123,7.4288705887394696e-75,4.6640440752388577e-62,1.8420840646489555e-35,4.0409935551651403e-82,3.1081656467500942e-92,9.5786046339389806e-92,1.6162315882157675e-99,1.5237913035978847e-108,3.5057065358897437e-120,4.516257017894154e-121,2.3936520675113754e-121,4.7947958683381496e-80,1.1643532850167675e-53,2.1817489731589243e-122,1.4778094579973283e-131,1.7322563874433842e-57,1.594905080152592e-57,6.2861164757923517e-69,3.1262656216081656e-47,2.6584305442715685e-59,2.6584246364916604e-59
3.0212584537587837e-21,0.2145627745052824,76.950000000000003,0.0,0.0,0.0,0.99999999999998501,9.5,4.3444921600383475e-16,5.4034207737478226e-15,5.4034131813606685e-15,5.384663040512066e-26,5.3845475436118436e-26,3.6812801703478282e-15,5.9055528791190731e-24,3.2195601690884164e-26,4.8481458749084932e-38,1.377346213920914e-42,7.1666639039025602e-30,9.3324045525677216e-24,1.9785940231601998e-28,5.7967189321592962e-38,1.308240739445331e-42,3.7169373196701729e-45,2.2810005213234183e-57,2.4200913588939351e-39,9.5294549213862777e-29,1.448750541911353e-39,1.4487505419193677e-39,7.05192701457394e-51,9.6299331373552479e-52,1.1952850587812116e-44,4.3846014430041314e-29,4.5421466603305944e-40,3.1013202886669452e-41,2.0947212132436763e-91,4.0544856321962516e-51,6.5105507925251163e-44,1.9607671598078125e-91,1.0156710620318613e-25,1.6025299788936169e-62,1.6025288149403489e-62,8.5022045412212046e-37,2.5635594723544693e-37,6.0965357065795097e-28,8.50194629324225e-37,8.323661218347036e-48,1.9607671598077909e-91,1.4710375423458527e-54,4.764997016305164e-53,3.2653258453777318e-65,2.967404735833109e-77,1.1370234522390699e-44,4.9654374832680198e-89,1.2908233473210402e-33,4.8447187192758658e-66,6.0195474326639118e-90,1.8547838414856693e-44,3.2255669345001173e-102,7.536132758092731e-95,1.1304668211784802e-105,1.4691889196207361e-62,2.3498829415270183e-45,3.1550224003112203e-64,1.3447751891635092e-44,5.4738952936824522e-56,5.9050276667166692e-37,6.5458174210338304e-56,4.7224203716593373e-57,5.11547035484479e-48,2.1499649127168533e-48,1.7390915120276152e-67,1.052424857358504e-48,1.3370699606563329e-52,3.9577725414666803e-73,1.0586630264005765e-55,6.4861895580390336e-41,3.5975943891076565e-74,7.5924193117115138e-21,3.2262436527319222e-39,1.3407322560156643e-37,3.2262436527319215e-39,2.4583729709675457e-66,7.1739285696420083e-60,4.3282212111329038e-60,5.1745068070994329e-103,1.1199271849383722e-106,2.5843847639206352e-47,2.7145411619540771e-57,9.5287837313346983e-58,5.4896190195379969e-79,2.0613564727227913e-48,6.8378296113994617e-88,2.4770653532883454e-60,9.3298639187126145e-72,1.7018439448271173e-82,4.3470011520980479e-83,1.6001771077005339e-72,1.8985696452328425e-62,6.2155511276350785e-89,1.8985702722889374e-62,6.0142335438960629e-81,2.5138048495320419e-66,4.1294529279503155e-78,5.301932005494493e-74,5.8854798531037165e-83,3.8750910135155913e-25,1.9696519887308722e-63,1.1763015845446558e-55,2.8791138226664258e-68,9.6711602238470907e-85,6.6588109149719393e-85,8.7498226543660108e-93,1.3465932675738965e-95,1.0860463266121869e-101,2.1680436301728123e-46,6.9181627137285267e-47,6.9181627137285267e-47,4.6689367473014361e-96,2.2252806710722342e-98,3.7509173884802919e-103,2.9680774305901663e-84,5.0977075460785113e-92,1.5542329313384515e-41,6.326484449214393e-53,1.6175322442500741e-45,6.3264879020872408e-53,4.5191299871894954e-53,2.2041141874999224e-97,1.4940317769305042e-106,2.3407143951461058e-97,4.8413268679374458e-118,1.1519112678478622e-117,6.8874188239299847e-118,3.4418882601781354e-104,9.3922091322783365e-63,4.2468971171632625e-121,2.6513105699129168e-73,8.2994178618458894e-61,1.6293022265940732e-34,1.4603422703707613e-80,2.2493163477166538e-90,1.3701881557543091e-89,2.3407143892370568e-97,4.4150173704151869e-106,2.0317854516332909e-117,2.6174653404474682e-118,1.3872774062495555e-118,3.4271195872815026e-78,2.0719044528812372e-52,1.2644657447958054e-119,1.7131019149186863e-128,3.0824576821122492e-56,2.8380483746298447e-56,2.2434703191914456e-67,2.7651467549221682e-46,4.7305302367344183e-58,4.7305091523783115e-58
6.220237993032789e-21,0.2145627745052825,76.950000000000003,0.0,0.0,0.0,0.99999999999996925,9.5,8.944542682431752e-16,1.1124689828122032e-14,1.1124674196804634e-14,2.24799082197097e-25,2.2478905410663756e-25,7.5791061991927453e-15,2.4654520665454188e-23,1.3441029905263739e-25,4.0748523423334766e-37,1.1577426159312199e-41,2.991941103800431e-29,3.8960951770189011e-23,8.2602405595653066e-28,4.8714315737519499e-37,1.099654700242434e-41,3.1243097794067006e-44,3.8472411890153312e-56,2.0342326013136993e-38,3.9783598418862007e-28,1.2177621242105076e-38,1.2177621242240265e-38,1.1894105484649606e-49,1.6242289728590602e-50,1.0047091050842674e-43,1.8304847845945144e-28,3.8179478874596382e-39,2.6068465538333651e-40,3.0671332753911184e-89,6.8384825907279514e-50,5.4725101999383782e-43,2.8709950341461629e-89,4.2402267324890905e-25,5.4145848008030702e-61,5.4145769289923294e-61,7.1466151657200658e-36,2.1548261881928351e-36,2.5451836288878979e-27,7.1463980927512546e-36,1.4039071166463891e-46,2.8709950341460991e-89,2.4811198097457676e-53,7.829032284620292e-52,1.1032799255724699e-63,2.0068574864970368e-75,9.5573671857772909e-44,6.7189592133309684e-87,5.3889333757869669e-33,1.5934654650773178e-64,8.1453233113133076e-88,1.55905757709187e-43,8.7310760733599508e-100,1.0197483913823468e-92,3.0599874692066073e-103,4.9640572747323546e-61,1.9752181178892374e-44,1.0660107537498316e-62,1.1303645752269544e-43,9.2325244023328933e-55,2.4652328100886567e-36,1.1040477751249693e-54,7.9650521979766218e-56,4.2998610631646232e-47,1.8071750734086418e-47,5.8745383145295075e-66,8.846264351608654e-48,1.1531777657604158e-51,2.6766434642663892e-71,1.7855899218133481e-54,5.4520326951456491e-40,2.4330548086053828e-72,1.5631451644220272e-20,2.7118521484358642e-38,5.5972932861081124e-37,2.7118521484358642e-38,8.3062865963834028e-65,1.2098846042552175e-58,7.2995221932461323e-59,1.4006531700961697e-100,3.2856354688131537e-104,2.172331114622293e-46,3.8208833196961162e-56,1.6071684378393256e-56,3.7126319725633277e-77,1.7326943213168454e-47,9.2525770016564225e-86,4.1779327736111777e-59,3.1523501565891017e-70,1.1509578849713191e-80,2.9398789506089754e-81,5.4066367884163652e-71,3.2022130848398226e-61,8.4105437982584365e-87,3.2022152035185726e-61,4.0674290325071228e-79,4.346919032472993e-65,1.4299210782576877e-76,1.7914030033074455e-72,2.0381798612125708e-81,1.6177736470019924e-24,6.6550088642610698e-62,1.9840045541369584e-54,9.7278713745954041e-67,6.5406103724976071e-83,4.5040082974595239e-83,1.1841504827305995e-90,1.8224627822218398e-93,2.9401767497958369e-99,1.8223712949341456e-45,5.8151325774825725e-46,5.8151325774825725e-46,6.3186711202241829e-94,3.0116173311245609e-96,1.0154594544251187e-100,2.0073122003301624e-82,6.8979398491273265e-90,1.3064264256984165e-40,1.0670529262295661e-51,1.3596333101485124e-44,1.067054092875428e-51,7.62217323835181e-52,1.5275483206780567e-95,2.0715038619178052e-104,3.2451323736370075e-95,1.3427257978463171e-115,3.1947903992059591e-115,1.9102046544280412e-115,9.830597355973569e-102,1.5841334838146598e-61,1.1778640002407107e-118,8.9581752998573566e-72,1.3998183414732792e-59,1.3695262440160926e-33,5.0567820842038047e-79,1.5587259351394509e-88,1.8540636571605005e-87,3.2451323593217731e-95,1.2243730572400323e-103,1.1269972536256719e-114,1.4518640626079567e-115,7.6949947667017557e-116,2.3177626218552307e-76,3.4945696732673939e-51,7.0137790511997931e-117,1.9005313849947356e-125,5.1990154046863224e-55,4.7867834015147668e-55,7.5801791566556822e-66,2.3242728242165393e-45,7.9787142130660166e-57,7.9786429744054437e-57
1.2618197071580802e-20,0.21456277450528247,76.950000000000003,0.0,0.0,0.0,0.99999999999993761,9.5,1.8144643727218126e-15,2.256722793630778e-14,2.2567196227339494e-14,9.1837760079598275e-25,9.1829408886991452e-25,1.5374758152322503e-14,1.007217607184547e-22,5.4910992626127182e-25,3.3403078021946735e-36,9.4918739744655828e-41,1.2223055655222202e-28,1.5916819940688625e-22,3.3745777935001583e-27,3.9921567674560703e-36,9.0156259300528186e-41,2.5614979199211562e-43,6.3191054010127619e-55,1.6677867777755e-37,1.6252898060161718e-27,9.9839496345966744e-38,9.9839496348187185e-38,1.9536103459338615e-48,2.667800949348126e-49,8.2372121295196164e-43,7.478127561913239e-28,3.1301842415595334e-38,2.1372502754039374e-39,4.1940453167490838e-87,1.1232228045117605e-48,4.486694445732696e-42,3.9258428624511952e-87,1.7322709621371712e-24,1.7801958294701377e-59,1.7801906511443786e-59,5.8592268153771794e-35,1.7666566746349759e-35,1.0397905449357215e-26,5.8590488458720517e-35,2.3059216251351376e-45,3.9258428624510206e-87,4.0752466826919671e-52,1.2689354419596813e-50,3.6273431326329191e-62,1.3201779312763498e-73,7.835706987868831e-43,8.8417728634474538e-85,2.2015551204164319e-32,5.1677010404210092e-63,1.0718787885637047e-85,1.2782095947006e-42,2.2981628690625901e-97,1.3419316074286924e-90,8.0543915184912063e-101,1.6320734041489839e-59,1.6194030104310286e-43,3.5048100747473818e-61,9.2674117244246911e-43,1.5164448752722096e-53,1.0071280414352148e-35,1.8134017576010158e-53,1.3082622145214337e-54,3.5252858857641669e-46,1.4816313415302868e-46,1.9304613278721231e-64,7.2527008231114784e-47,9.9347767384345194e-51,1.7607854446114374e-69,2.9328367766597304e-53,4.4699050624360936e-39,1.6005446949903686e-70,3.1709516679955162e-20,2.2233401730816393e-37,2.2866769759930709e-36,2.2233401730816393e-37,2.7309252675916057e-63,1.9868997995745957e-57,1.1987334208455978e-57,3.6867484326492636e-98,8.9941958315498256e-102,1.7810082940607828e-45,4.7083991277184015e-55,2.6397782820059596e-55,2.44229327982751e-75,1.4205674895124783e-46,1.2175870915704585e-83,6.8622671255688496e-58,1.0364237647203179e-68,7.5713854127846329e-79,1.9339505247399462e-79,1.7775838855479484e-69,5.2596376342242353e-60,1.1067802586829709e-84,5.2596445999627864e-60,2.6756906405214655e-77,7.4914115697580681e-64,4.9292654421542103e-75,5.889741193671011e-71,7.0264306116984541e-80,6.6091285579027222e-24,2.1880212839246462e-60,3.2587334375928805e-53,3.1983089600799674e-65,4.3026320059573399e-81,2.9630988154266538e-81,1.5583874712632349e-88,2.3985920251446314e-91,7.7395870202329601e-97,1.4940900731506301e-44,4.7675969668075627e-45,4.7675969668075627e-45,8.3156180588554265e-92,3.9635380508316365e-94,2.6730491027697673e-98,1.3204770075336008e-80,9.0773013256000815e-88,1.0710873104003888e-39,1.7526338707286017e-50,1.1147095254174956e-43,1.7526377063928807e-50,1.2519442382771794e-50,1.0532939539150302e-93,2.8568491464612984e-102,4.4751893788659761e-93,3.7036213281236193e-113,8.8121614832048448e-113,5.2689017274068749e-113,2.65484065923447e-99,2.6019444450335429e-60,3.2488925850705849e-116,2.9452494874939722e-70,2.2992065264890687e-58,1.122819619748662e-32,1.7431888710691414e-77,1.0747364433429976e-86,2.4398434735713864e-85,4.4751893422391043e-93,3.377002152373025e-101,6.2169124283217918e-112,8.0089919382475231e-113,4.2448292892918145e-113,1.5247016492865733e-74,5.7398411081632824e-50,3.8690467201163701e-114,2.0968101920620811e-122,8.5393983557724294e-54,7.8623061102418199e-54,2.4921970607091206e-64,1.9055798850568375e-44,1.3105007978993322e-55,1.3104773765897029e-55
