Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134)
0.0,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1563079786383917e-23,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,1.6278188526160918e-17,1.9567946028691636e-16,1.9567873943525163e-16,2.70201099836674e-29,2.7020192787284642e-29,5.3446646320058543e-16,1.4107320978394323e-26,1.4927785430440651e-29,7.3543909026901965e-43,2.1109970450652025e-47,6.4019913663370042e-33,2.7260398905062489e-26,1.8197812199428499e-31,8.126104594020481e-43,2.8162289437293249e-47,2.0842564480811359e-49,4.2586784857276551e-63,4.4374991267491142e-43,2.3449779708936842e-31,1.1878433695941474e-43,1.1878433695942511e-43,9.0616924818700373e-57,1.3122803240176075e-57,2.3810597594225035e-47,9.4897009253571992e-32,1.4478803137103943e-44,1.0483829875084473e-45,4.4102753267404615e-101,6.6565136553867925e-57,1.1171564011563195e-47,4.0818293708903341e-101,3.0621741319494704e-28,4.5957913005448628e-70,4.5957912304100225e-70,1.0850246529773911e-40,3.2417016123057433e-41,4.1105086379552063e-30,1.0849762884608476e-40,3.4732318707930794e-53,4.0818293708903297e-101,3.941227921096468e-60,9.3027817098861735e-58,2.1173526966326952e-72,5.051181252916597e-86,1.5447597467875173e-48,1.4530056230661849e-99,8.3346166103748461e-36,1.8376019763813911e-72,5.9160608094235171e-100,3.1022331132886489e-48,5.2982801574342526e-114,5.071650952448866e-105,1.1351903795144667e-117,4.3557612811374632e-69,9.6113739872200388e-49,1.7834010158879105e-70,2.6680819064773444e-48,1.8420975814746112e-61,4.2298498046497774e-39,2.0353977952425867e-61,1.5575988464052621e-62,5.8407473014518086e-52,9.7556181288862316e-52,2.063672069398898e-74,2.8765954578606281e-52,1.3493998342518476e-55,4.7073132727500332e-81,7.3599400828161984e-61,7.3715551989428852e-45,4.2009385834064828e-82,7.2085167952652788e-22,3.1967909057140652e-43,3.3572035355776047e-40,3.1967909057140652e-43,2.2618690155939884e-72,2.4348651509526045e-65,1.5897457109031033e-65,1.4544168297584255e-114,1.8061767585636801e-117,2.6179347464539354e-51,1.6412492343989811e-62,2.5130127954835859e-63,2.2365535468361586e-86,1.9799150937183064e-52,5.9034160764659221e-97,5.6150267345271928e-65,7.7257369238845899e-78,2.4027805187506418e-90,5.8937275732218856e-91,6.2133504873267135e-79,4.6014750432881429e-68,5.2683744833043889e-98,4.6014750734462085e-68,3.9280771558430731e-88,4.2385161527111971e-71,2.3073042871746043e-84,7.1845664653062374e-80,3.3428334458707882e-89,1.1131083086265732e-27,5.6537923187840267e-70,2.8808255876792415e-61,1.5630089242207769e-75,2.234471159049777e-92,1.2300242231891001e-93,4.6031272593634773e-103,7.8330516445149961e-106,1.21500221664351e-113,5.2416958972204464e-49,1.6402151133461493e-49,1.6402151133461493e-49,2.7159810420799013e-106,1.5331194651051017e-108,4.2913049166704904e-115,4.2675378448727316e-92,1.4451889716834078e-102,2.8880638976918065e-46,1.993977541554092e-59,4.4391403317744086e-49,1.993977563717428e-59,2.7137839344658661e-59,1.4575410029309326e-104,2.5156642816078565e-115,1.4601054412728689e-106,5.8020640373282013e-128,3.4737307424611931e-128,1.9191230674954653e-128,2.1276494089632042e-114,2.1428745730856763e-68,1.195208349639669e-131,7.7277686883795509e-81,1.6976632487152575e-83,8.7772703179560232e-39,1.2469803974588779e-86,8.484015572655427e-98,9.4721723664373825e-99,1.4601054386578433e-106,9.9361328149178557e-117,7.57997075484224e-130,9.3177657285017846e-131
8.837662340187497e-23,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,0.99999999999999745,9.5,4.5578927873250519e-17,5.4790248880322882e-16,5.4790047041861525e-16,1.6320146430100372e-28,1.6320186684663092e-28,1.4965060968207896e-15,8.5208218702809737e-26,9.0163823995111098e-29,8.7311073135744359e-42,2.50619082084356e-46,3.8668027852678986e-32,1.6465280937364623e-25,1.0991478568452516e-30,9.6472326634620499e-42,3.343426972520184e-46,2.474429255161465e-48,9.5265483588569456e-62,5.2681989628971615e-42,1.4163666944188905e-30,1.4102076483812472e-42,1.4102076483814792e-42,2.0270643608578985e-55,2.9355185934076535e-56,2.8267941459231745e-46,5.7317793584850363e-31,1.7189235078140354e-43,1.2446402825858386e-44,4.6994905980037765e-99,1.4890354784486504e-55,1.3262880793049088e-46,4.3495059446396784e-99,1.8495531755522241e-27,1.8964661360583865e-68,1.8964660832626309e-68,1.2881412678522515e-39,3.8485481536405026e-40,2.4827472169839863e-29,1.2880838494983602e-39,7.7694807647531526e-52,4.3495059446396703e-99,8.816369209286219e-59,1.1329189336457535e-56,8.7373643503016618e-71,3.8024242802723834e-84,1.8339387712390534e-47,1.9833564457383325e-97,5.0341084326619746e-35,4.2119503085625732e-71,8.075438355837554e-98,3.6829711520407591e-47,1.3070881894715656e-111,6.9228167115533532e-103,2.8005566828443445e-115,1.7974170885816409e-67,1.1410623180068353e-47,7.3592542262445907e-69,3.1675468393669262e-47,4.1206986047239344e-60,2.5548292820069269e-38,4.5531034512041084e-60,3.4842863154292002e-61,6.9341351962672686e-51,1.1581869842045744e-50,8.5156563092286302e-73,3.4150941225368595e-51,1.6026567083715898e-54,3.5435479366361888e-79,1.6463891566047793e-59,8.751510320216701e-44,3.1623617097131725e-80,2.0183847030093324e-21,3.7952301622776483e-42,2.0277509358506443e-39,3.7952301622776483e-42,9.3336658240841649e-71,5.4466791621411091e-64,3.5561851797844565e-64,3.5880531027989617e-112,3.323263069520697e-115,3.1080121309677761e-50,3.6328704339796945e-61,5.6215090891636695e-62,1.6836216854451845e-84,2.3505551992609871e-51,8.0581338511289917e-95,1.256059020405503e-63,3.1880469737732249e-76,1.8087532011246942e-88,4.4366510086046271e-89,2.563956475971482e-77,1.0293315498784216e-66,7.1913052061357298e-96,1.0293315623232314e-66,2.9569584377698956e-86,9.4850617265126611e-70,9.5247524338004819e-83,2.9647314688964287e-78,1.3861150886399455e-87,6.7231741424942716e-27,2.333053230690423e-68,6.4442916066115622e-60,6.4498000470395453e-74,1.682054116245087e-90,9.2936302983503754e-92,6.306361095069619e-101,1.0731416788873953e-103,3.0083819531376072e-111,6.2229413684457439e-48,1.9472633823349778e-48,1.9472633823349778e-48,3.7209393278617331e-104,2.1003997059768294e-106,1.0625399764766467e-112,3.212495971730937e-90,1.9726866963196101e-100,3.4287094591726553e-45,4.4604479145588494e-58,5.2701474015147658e-48,4.4604480060164744e-58,6.0706261097602077e-58,1.1024475090994752e-102,3.450170462489141e-113,1.9937741729464321e-104,1.4381313871646546e-125,8.6101795270377727e-126,4.7568437004831418e-126,2.3000191865953691e-112,4.7935247050053368e-67,2.962508973886196e-129,3.1888853590436657e-79,7.0054775435512569e-82,1.0420375262417748e-37,5.1476433601507309e-85,6.388935683019092e-96,1.2929468598644761e-96,1.9937741692510478e-104,2.4521384535124815e-114,3.3747700627718215e-127,4.1484746915424749e-128
2.0200371063285708e-22,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,0.999999999999994,9.5,1.0418040656742948e-16,1.2523485458353051e-15,1.2523439323849841e-15,7.8574479831983638e-28,7.8574574242745209e-28,3.4205853634977993e-15,4.1024089395132762e-25,4.3410000024595692e-28,8.5721987817553027e-41,2.4605996389202692e-45,1.8616990893313178e-31,7.927323999652488e-25,5.2919237875903548e-30,9.4715435162403387e-41,3.2825963654375579e-45,2.4294093158819404e-47,1.8822907148722279e-60,5.1723489809626677e-41,6.8191959393454078e-30,1.3845502315960707e-41,1.3845502315965293e-41,4.0051375850458569e-54,5.8000900624884866e-55,2.7753632541468823e-45,2.759605028447804e-30,1.6876492917297047e-42,1.2219952096688555e-43,1.0694941055179279e-96,2.9420831805811514e-54,1.3021575007293902e-45,9.8984578704840258e-97,8.9048023735302204e-27,7.5022313298888881e-67,7.5022309124487435e-67,1.2647047350066738e-38,3.7785273977880577e-39,1.1953359114059363e-28,1.2646483613266528e-38,1.5351184717618344e-50,9.8984578704839863e-97,1.7419659867560218e-57,1.1726595721332692e-55,3.4564243956591793e-69,3.0064713085215287e-82,1.8005719603995588e-46,3.1332262924688062e-95,2.4237065102903544e-34,8.7601777270800843e-70,1.2757250888572527e-95,3.615962916677119e-46,4.1261009727809595e-109,1.0936385839783151e-100,8.8405987448479847e-113,7.1104032540766353e-66,1.1203017465069913e-46,2.9112477859175211e-67,3.1099162701807598e-46,8.1418060409375145e-59,1.2300403231898456e-37,8.9961651523866951e-59,6.8843626067167656e-60,6.8079750545216337e-50,1.137114848926901e-49,3.3685828198793317e-71,3.3529596500729808e-50,1.574873044755613e-53,2.8017768009493701e-77,3.2529875324540656e-58,8.5922847027861145e-43,2.5003843134589664e-78,4.6134507513151551e-21,3.7261794766434334e-41,9.762747886863117e-39,3.7261794766434334e-41,3.6923053791821707e-69,1.0761647595951151e-62,7.0263690896303347e-63,1.1326450220770035e-109,1.5115300628059207e-112,3.0514647403986412e-49,7.0166893270887232e-60,1.1107154595124819e-60,1.3311890411422275e-82,2.3077890332337534e-50,1.2729876531853721e-92,2.4817609602679003e-62,1.261159678932799e-74,1.4301267684234191e-86,3.5079265441528814e-87,1.0142756842875972e-75,2.0337856360414651e-65,1.1360499722373717e-93,2.0337856852718929e-65,2.3379781228264512e-84,1.8756756039909956e-68,3.7710423226066932e-81,1.1728182861100862e-76,5.4986250306917089e-86,3.2369188990707292e-26,9.2293265646682052e-67,1.273283425863605e-58,2.5514767201185436e-72,1.329949611925398e-88,7.3598250842540155e-90,9.9784424010817393e-99,1.6980148112999241e-101,9.5118522408962044e-109,6.1097207355236002e-47,1.9118347354046021e-47,1.9118347354046021e-47,5.8875758221073794e-102,3.3234265838378565e-104,3.3595213021697718e-110,2.5400239674742986e-88,3.1163706538996656e-98,3.3663272786316874e-44,8.8130930540883625e-57,5.1742619695760037e-47,8.8130934158856073e-57,1.1994534203672443e-56,8.7412751797318203e-101,5.4658692835816271e-111,3.1522778913696415e-102,4.5526640271462969e-123,2.725707573718755e-123,1.5058646518745782e-123,5.4627378782243518e-110,9.4711970390724268e-66,9.3783563782269377e-127,1.2614913112922176e-77,2.7713170225054003e-80,1.0230786099524651e-36,2.0380562301441916e-83,5.0557274565620352e-94,2.0425391524039465e-94,3.152277885129065e-102,7.7470613645134273e-112,2.1309730886941524e-124,2.6195230390677065e-125
4.292578850948213e-22,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,0.99999999999998723,9.5,2.2138336395578649e-16,2.6612406598972636e-15,2.6612308563162897e-15,3.4315539678719044e-27,3.4315493578110041e-27,7.2687438945982189e-15,1.7916297632188259e-24,1.895828748929637e-27,7.5819164128027711e-40,2.1763751482540214e-44,8.1305290352533218e-31,3.4620706589385922e-24,2.3111221493238515e-29,8.377176412864943e-40,2.9034191999431681e-44,2.1487850277107187e-46,3.349440049276499e-59,4.5748840972434519e-40,2.9781220230211044e-29,1.22461900031076e-40,1.2246190003115758e-40,7.1269283301511678e-53,1.0320950365378618e-53,2.4547773665586473e-44,1.2051920168527576e-29,1.492706684167491e-41,1.0808409236026272e-42,1.8073977576362382e-94,5.2352798217401666e-53,1.151743562373441e-44,1.6727956205525775e-94,3.8889611453243581e-26,2.6774929956121399e-65,2.677492697243414e-65,1.1186170151756466e-37,3.3420646910401445e-38,5.2203459649182528e-28,1.1185671532946417e-37,2.7316612979877185e-49,1.6727956205525645e-94,3.0997353988620218e-56,1.144566988774189e-54,1.2335749417362791e-67,2.1489028515612102e-80,1.5925855075905178e-45,4.4819840900502999e-93,1.0584963095107317e-33,1.7154440839163647e-68,1.8248856028348171e-93,3.1982782501145881e-45,1.1808387740149709e-106,1.5644164450800564e-98,2.5300760918149757e-110,2.5376524144121399e-64,9.9089420115534525e-46,1.0390036553620227e-65,2.7506857222824918e-45,1.4487908817327989e-57,5.3719092518813472e-37,1.6008195212399222e-57,1.2250355428176665e-58,6.0215768377985032e-49,1.00576520624589e-48,1.2021329729299617e-69,2.9656548204563192e-49,1.3954037087914317e-52,2.0025929029807751e-75,5.788517505057999e-57,7.5997784699885467e-42,1.7871701555479559e-76,9.8035828532876591e-21,3.2957635457355214e-40,4.2636484957563295e-38,3.2957635457355214e-40,1.3177575624643638e-67,1.914951741015535e-61,1.2502856907748431e-61,3.2414891264106844e-107,5.1275665799621608e-110,2.6989860060658424e-48,1.1946073976632437e-58,1.9764587935403763e-59,9.5147826393286347e-81,2.0412132650107772e-49,1.8209673331162814e-90,4.4161610287974035e-61,4.50098931357205e-73,1.0221948150545271e-84,2.5073192112892603e-85,3.6198778725456209e-74,3.6190126982713015e-64,1.6250824453234792e-91,3.6190128739711895e-64,1.671089001569917e-82,3.343339131269839e-67,1.3481106306281871e-79,4.1857051583647828e-75,1.9675005154926526e-84,1.4136474874598919e-25,3.2938810927214628e-65,2.2657398250465458e-57,9.1060389117642991e-71,9.5059237263393878e-87,5.2644591193006189e-88,1.4284661235061411e-96,2.4308023577022599e-99,2.7242411527725876e-106,5.4039787974176306e-46,1.6909961717608392e-46,1.6909961717608392e-46,8.4283723162616119e-100,4.7576634900322159e-102,9.6218338487740652e-108,1.8155029235185187e-86,4.4578726161895018e-96,2.9774783548767903e-43,1.5682426866173787e-55,4.5765761140515999e-46,1.5682428157402293e-55,2.1343632745563274e-55,6.2640684510247496e-99,7.8389825123384145e-109,4.5166902680717755e-100,1.306285787736532e-120,7.8208128776340108e-121,4.3207444360635789e-121,1.0019041921171333e-107,1.6853489086845065e-64,2.6909112391044568e-124,4.502172710323992e-76,9.8907752189016599e-79,9.0490142225216838e-36,7.2858511075327647e-82,3.6196235624001993e-92,2.9217856613848642e-92,4.5166902580120233e-100,2.2207703014293683e-109,1.2219243712796462e-121,1.5020645087340555e-122
8.837662340187496e-22,0.2524480584061729,76.950000000000003,0.0,0.0,0.0,0.99999999999997369,9.5,4.5578927873249684e-16,5.4790248880124045e-15,5.479004704173172e-15,1.4326062312855752e-26,1.4325970080898479e-26,1.496506094778467e-14,7.4797015734093906e-24,7.9147118285926997e-27,6.3728955378224832e-39,1.8293754927811781e-43,3.3943358224366679e-30,1.4453463481425037e-23,9.6484800281048771e-29,7.0410226846455233e-39,2.4404985948403274e-43,1.8061832897984806e-45,5.6493236263263969e-58,3.8454657387738042e-39,1.243307320155344e-28,1.0293660585854484e-39,1.0293660585868246e-39,1.2020606292988261e-51,1.7407791322242147e-52,2.0633882850882729e-43,5.031439424615923e-29,1.2547099064187952e-40,9.0851192067154297e-42,2.6464284456896161e-92,8.8300646131167482e-52,9.6810986099307032e-44,2.4493412672184193e-92,1.6235647227332867e-25,9.0466431666760814e-64,9.0466411488073943e-64,9.4026500195638156e-37,2.8092067442242396e-37,2.1793916750874752e-27,9.4022309004193795e-37,4.607346042181243e-48,2.4493412672183808e-92,5.2281568113457221e-55,1.142691328561781e-53,4.1679735276188164e-66,1.45330495986783e-78,1.33866407867286e-44,6.0647796266796849e-91,4.4190137267588784e-33,3.4218937655089568e-67,2.4693369728187087e-91,2.6883455795903075e-44,3.1963368923333055e-104,2.1168841321886116e-96,6.8485100627978742e-108,8.5741539612543816e-63,8.3290627079484253e-45,3.510558520485641e-64,2.3121170908075812e-44,2.4435975758660436e-56,2.2426663664038282e-36,2.7000160988796605e-56,2.0662014977890512e-57,5.0614981592885374e-48,8.4540625738941482e-48,4.0611255235960296e-68,2.4928115387829998e-48,1.1770363040123334e-51,1.3543545481231438e-73,9.7631808313923484e-56,6.3880716491631718e-41,1.2086640400699497e-74,2.0183847078676099e-20,2.7702878385905982e-39,1.779989319574117e-37,2.7702878385905969e-39,4.4524049708357355e-66,3.2297584367373226e-60,2.108724949442664e-60,8.7741792265388642e-105,1.5047586239033162e-107,2.2686603640849477e-47,1.8541883757928563e-57,3.3335865685180738e-58,6.4348520982537209e-79,1.7157627415583648e-48,2.4640334050045501e-88,7.4485010546650682e-60,1.5207825619067847e-71,6.9131084843606734e-83,1.6957011930425601e-83,1.2230749197836962e-72,6.1039932866294684e-63,2.1989726881009971e-89,6.1039938802795945e-63,1.130158299783472e-80,5.6581806001913797e-66,4.5701857816548613e-78,1.4142551722024843e-73,6.672951735509887e-83,5.9016996718754107e-25,1.1129279746375627e-63,3.8215013824179001e-56,3.0767245594750538e-69,6.4288608230140882e-85,3.561681471396497e-86,1.9336466076499215e-94,3.2904763780394594e-97,7.3768421193218461e-104,4.5423697887232163e-45,1.4213841710724961e-45,1.4213841710724961e-45,1.1409086908569724e-97,6.4402357200307969e-100,2.6054502971593026e-105,1.2278255058031411e-84,6.0321532780954403e-94,2.5027499627442203e-42,2.6450700573169467e-54,3.8468879809259892e-45,2.6450704935937649e-54,3.5999156261596191e-54,4.2523753288525047e-97,1.0647197244949598e-106,6.1319273838091314e-98,3.5491867619567199e-118,2.1249201484022731e-118,1.1739492198988001e-118,1.6980011626555025e-105,2.8425872702485627e-63,7.3112242582120298e-122,1.5211822862421136e-74,3.341965124426399e-77,7.6062413236622215e-35,2.4699526013102149e-80,2.4560712291590492e-90,3.9536005601756636e-90,6.1319273671308568e-98,6.0310756991184282e-107,6.6375476713955576e-119,8.1592814051704724e-120
1.7927829318666067e-21,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,0.9999999999999466,9.5,9.2460110828590295e-16,1.1114593344207578e-14,1.111455239986402e-14,5.8526639024919073e-26,5.8525665786945736e-26,3.0357695018100011e-14,3.0557021453002521e-23,3.2334180297643601e-26,5.2246190647448398e-38,1.4998329711814224e-42,1.3866969379181113e-29,5.9047114291590524e-23,3.9417189136178172e-28,5.7718378902803397e-38,2.0008678903596019e-42,1.4808181859699841e-44,9.2790337028254176e-57,3.152745141956909e-38,5.0793160839688294e-28,8.4393648649646641e-39,8.4393648649872691e-39,1.9743881834757058e-50,2.8592349483666583e-51,1.6916903759692988e-42,2.0555071741489017e-28,1.0286869811859639e-39,7.4485296063007473e-41,3.6187670482491017e-90,1.4503407606353435e-50,7.9371495323904173e-43,3.3492670025399022e-90,6.632791639611633e-25,2.9743380011795359e-62,2.9743366737587098e-62,7.7088605533315616e-36,2.3031574089556256e-36,8.9035260898858506e-27,7.7085169341503407e-36,7.5675796932314662e-47,3.3492670025397975e-90,8.5872632431286452e-54,1.2330382545261194e-52,1.3703389154448541e-64,9.5603283479795333e-77,1.0975176888439892e-43,7.9809114411811095e-89,1.805311296221253e-32,7.3568660398359433e-66,3.2495096131757761e-89,2.2040681285695434e-43,8.4132868602046628e-102,2.7857013595545121e-94,1.8026422016798108e-105,2.8189942251885831e-61,6.8286686462146736e-44,1.1541948321498932e-62,1.8956132832438489e-43,4.0136163366302263e-55,9.1620238706817052e-36,4.4347845356231757e-55,3.3937421641019204e-56,4.1497219936533688e-47,6.9311512651207606e-47,1.3348083976857847e-66,2.0437574564803872e-47,9.7175438383029288e-51,8.9093965617829514e-72,1.6036053804985141e-54,5.2373269646022898e-40,7.9509957422191297e-73,4.0944375615226688e-20,2.2712493335672197e-38,7.2718371886087777e-37,2.2712493335672195e-38,1.4638533385003681e-64,5.3046002673725946e-59,3.4633748102973752e-59,2.3095088491137167e-102,4.1197869744677742e-105,1.8599848329951229e-46,2.6253186654431367e-56,5.4754257122128689e-57,4.2330606305771937e-77,1.4066859575336692e-47,3.2425294130045699e-86,1.2234185348514122e-58,5.0000003379277368e-70,4.547673666739403e-81,1.1154888781909088e-81,4.021202743142458e-71,1.0025825347653784e-61,2.8937244138363869e-87,1.0025827299444949e-61,7.434558765576937e-79,9.3564922972627315e-65,1.5125885188202704e-76,4.6497615910916734e-72,2.209036039128631e-81,2.4110366293591474e-24,3.65906367873879e-62,6.2768274958125834e-55,1.0115596006931412e-67,4.2291193852725044e-83,2.3434269943237105e-84,2.5450449336601218e-92,4.330928988646936e-95,1.9420697091339215e-101,3.7241091835844817e-44,1.1653366174732491e-44,1.1653366174732491e-44,1.5016518995302581e-95,8.4766036407982826e-98,6.8592576881476951e-103,8.0770462775660942e-83,7.9379769878083991e-92,2.0519056275048342e-41,4.3445340241324749e-53,3.1539111821216861e-44,4.3445354585144686e-53,5.9128722209939725e-53,2.8164910134291196e-95,1.4106624272478869e-104,8.1224076862680545e-96,9.4056108561959445e-116,5.6311993829839538e-116,3.1110545561938892e-116,2.953770395659196e-103,4.6689581270628741e-62,1.937529937794726e-119,5.0013137636651411e-73,1.0988279590072195e-75,6.2360555729384968e-34,8.174770625154165e-79,1.6263665530172412e-88,5.2027160283706842e-88,8.1224076561823166e-96,1.597911490920714e-104,3.5173506956236387e-116,4.3237435956349568e-117
3.610816327562321e-21,0.25244805840617296,76.950000000000003,0.0,0.0,0.0,0.99999999999989231,9.5,1.8622247673926562e-15,2.2385730256457499e-14,2.2385647791154046e-14,2.3657403252604256e-25,2.3656527667731668e-25,6.1142963014500458e-14,1.2351636602975472e-22,1.3069992631898041e-25,4.230601637041441e-37,1.214603792519403e-41,5.6052507368469384e-29,2.3867787614896049e-22,1.5933058075361535e-27,4.6728597564733482e-37,1.6203541973352544e-41,1.1992049597948281e-43,1.5041715478577087e-55,2.5531747500065818e-37,2.0531407723730548e-27,6.8344164728026161e-38,6.8344164728392602e-38,3.2005682960966334e-49,4.634943052610185e-50,1.3699747186954172e-41,8.3086886239485681e-28,8.3305737738675657e-39,6.0320123603408506e-40,4.7861658452637818e-88,2.3510648607862189e-49,6.4277094509294915e-42,4.4297262356242847e-88,2.6810804227677369e-24,9.6471917848225838e-61,9.6471831720710702e-61,6.2428351144328483e-35,1.8651565749292007e-35,3.5989475838185477e-26,6.2425568427360681e-35,1.2267372739854372e-45,4.4297262356240079e-88,1.3920323706846666e-52,1.478283966390655e-51,4.4446620339006814e-63,6.2030680909539381e-75,8.8879827701695786e-43,1.0357685124194811e-86,7.2973569035496026e-32,1.755541462569919e-64,4.217237295516143e-87,1.7849115139058795e-42,2.1838818480093335e-99,3.6153035845591056e-92,4.6792162784613727e-103,9.1433401592866692e-60,5.530032619245704e-43,3.7436032528814489e-61,1.5351167838139736e-42,6.5062449772693513e-54,3.7034365366118766e-35,7.1889767933086098e-54,5.5014022929000361e-55,3.3605524589938124e-46,5.6130259871631155e-46,4.3268227423904293e-65,1.655087691468042e-46,7.978830382687734e-50,5.7807204411041117e-70,2.5995134168954144e-53,4.2413229612933397e-39,5.158877295215015e-71,8.2465433031422752e-20,1.8393165798352399e-37,2.939392876042703e-36,1.8393165798352404e-37,4.7479731947111058e-63,8.5980531317833475e-58,5.6135917929027334e-58,5.9949150312954682e-100,1.090370103196758e-102,1.5062639409096735e-45,3.3316397338661157e-55,8.8759002644892456e-56,2.7465541531297638e-75,1.1391707591836646e-46,4.2081777257271721e-84,1.9832141656058921e-57,1.6217381257317679e-68,2.9506858398324186e-79,7.2376723779098044e-80,1.3042674707258155e-69,1.625228859304638e-60,3.7554961189577936e-85,1.6252294923630597e-60,4.8237953703403842e-77,1.5371251446790141e-63,4.9709886703750152e-75,1.5081390301247537e-70,7.2606582106146506e-80,9.7457934913732612e-24,1.1868085283842498e-60,1.0175007857379564e-53,3.280968540957874e-66,2.7439969590282876e-81,1.5206356597911616e-82,3.3032843645220249e-90,5.6213346906177869e-93,5.0416036926142224e-99,3.0158801585527859e-43,9.4371980235661048e-44,9.4371980235661048e-44,1.9490359167224932e-93,1.1002108211496283e-95,1.7806600218839041e-100,5.2406632009986177e-81,1.0301964477470013e-89,1.6616863735865268e-40,7.0426720486222442e-52,2.5541190397582805e-43,7.0426767010011063e-52,9.5850206574907196e-52,1.8516596649861285e-93,1.8549445459053307e-102,1.0679239323194945e-93,2.4736433628011138e-113,1.4809870358928858e-113,8.1819727753270982e-114,5.5782147679342326e-101,7.5685823227880188e-61,5.0956410394035358e-117,1.6221636259616645e-71,3.5644304630232587e-74,5.0501184892250347e-33,2.6865663632480397e-77,1.0691023744647305e-86,6.7521218378834255e-86,1.0679239262626022e-93,4.2019477466752535e-102,1.8499066091976706e-113,2.2740188871574378e-114
