Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479)
0.0,0.2314960642063054,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0400865946220605e-22,0.2314960642063054,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,3.1531097729776555e-17,3.6625806206571079e-16,3.6625751912896159e-16,3.339711824085894e-28,3.3397079194754079e-28,2.8847227155551539e-16,4.5711103026048213e-26,1.9880002232832702e-28,3.5082904864219668e-41,9.3209600609980888e-46,4.5922998616576615e-32,7.3055080735289322e-26,1.2692129489321685e-30,4.1766225357570298e-41,9.0323357704654622e-46,2.8960051148435936e-48,2.067113984353411e-61,2.3035068903203867e-42,6.9113205843551471e-31,1.2324314012295903e-42,1.2324314012303509e-42,6.689474310987052e-55,9.1643916685324132e-56,1.3015691981208583e-47,3.1546131130264934e-31,3.4245643789099101e-43,2.3457784426031951e-44,3.3463434269455752e-98,3.8975211176714551e-55,5.7711545371580342e-47,3.130349354073532e-98,7.9653084870702653e-28,1.7769733234253972e-67,1.7769731603617601e-67,7.9265641842357361e-40,2.3888263733021382e-40,5.0021140888401108e-30,7.9263180461967916e-40,9.641533831648745e-52,3.1303493540735261e-98,1.4533705467651955e-58,6.2335258610117786e-57,3.7938851076459964e-70,4.4091494346692305e-83,9.9468676450461705e-48,8.6764748474640522e-96,9.8873457842735112e-36,7.3394025288702716e-71,1.2035644035585778e-96,1.6431301848306842e-47,7.5974749386065407e-110,1.3789380722929944e-101,2.4215595522384951e-113,2.2713359651372229e-67,2.1900787981586273e-48,5.0589655442099334e-69,1.2026918214561878e-47,5.4833605891891823e-60,4.5486862667914931e-39,6.528051817760258e-60,4.7248962699492259e-61,4.1477104266070467e-51,2.0150972030603894e-51,2.2356597916438153e-72,9.5836910549126419e-52,1.282669267810441e-55,8.0163994376937337e-79,1.1809547121888988e-59,5.6188544300732163e-44,7.2797214325630777e-80,5.4293694770965584e-22,2.7735662968331026e-42,9.0902568802975067e-40,2.7735662968331026e-42,4.0524926021720358e-71,7.1897499115521179e-64,4.3570647770673188e-64,1.3428154381001067e-110,2.5371221532559507e-114,2.0821572764737422e-50,3.3520286369428284e-61,9.4167173142033656e-62,1.191782400881295e-84,1.6555347994406153e-51,1.8884895916261458e-94,2.9550881941593807e-64,1.4305353568142506e-76,3.0469433578891864e-88,7.7647563272754953e-89,2.19938915643008e-77,1.7459323047018217e-66,1.7149442652667667e-95,1.7459323763597168e-66,1.3411479325792431e-86,2.7011487284935251e-70,5.6750428441287247e-83,8.3584449281378887e-79,7.5546165887910085e-88,3.0307519288166182e-27,3.0400814551066225e-68,1.1572586841822022e-59,3.3103802181476441e-73,1.7802921218256249e-90,9.2665716407672886e-91,1.5757862590206748e-99,2.437869884369314e-102,2.4969792638564871e-109,2.3855589101735497e-49,7.6086558140872225e-50,7.6086558140872225e-50,8.4528799873540143e-103,4.0674103800551579e-105,8.6343088635295644e-111,5.3187489505713411e-90,8.8916867916625852e-99,1.1377041537149822e-44,5.1870655336027734e-57,1.4683244247760241e-48,5.1870658858697038e-57,4.1081079255341215e-57,3.9391564276951536e-103,3.4324557925396549e-113,3.4324557925461693e-113,1.5205997224483467e-125,3.1298778529512405e-125,1.8630915153164663e-125,1.0426108297549271e-111,4.2501987221029457e-67,1.1494591442584211e-128,1.3596865154637454e-78,2.1764394104648978e-81,1.4472382912966596e-37,2.0557283864097184e-85,4.1708218258266288e-96,3.4954635524628185e-96
5.712242464941769e-22,0.2314960642063054,76.950000000000003,0.0,0.0,0.0,0.99999999999999711,9.5,8.8287073643374168e-17,1.0255225737822613e-15,1.0255210535600058e-15,2.017185941734036e-27,2.0171784189379922e-27,8.0772235995114526e-16,2.7609506216201475e-25,1.2007521345778774e-27,4.1650076626548396e-40,1.1065858335897158e-44,2.7737491164398547e-31,4.4125268745684959e-25,7.6660462115395097e-30,4.9583666175723597e-40,1.0723188537024049e-44,3.438137272336816e-47,4.6240571000307085e-60,2.7347233791415853e-41,4.1744376329395238e-30,1.4631425595354449e-41,1.4631425595371466e-41,1.496408643379768e-53,2.0500377580354597e-54,1.5452229506681155e-46,1.9053863194962082e-30,4.0656428231671498e-42,2.7849081650648402e-43,3.5657885976484919e-96,8.7185988334376691e-54,6.8515146623315417e-46,3.3356301518642038e-96,4.8110463241810172e-27,7.3327299181195702e-66,7.3327286906173857e-66,9.4104169928666107e-39,2.8360146683683305e-39,3.0212769073296145e-29,9.4101247777894608e-39,2.1567725505466994e-50,3.335630151864195e-96,3.2511317759812493e-57,1.1713186275935803e-55,1.5655592291832036e-68,3.3191016514773737e-81,1.1808921263137085e-46,1.184335961090226e-93,5.9719568536783049e-35,2.5558096533743757e-69,1.6428614497064567e-94,1.9507241553235049e-46,1.8742925665109883e-107,1.8822459313300131e-99,5.9739900794250611e-111,9.3727314513641111e-66,2.6000615367335555e-47,2.0875962952380079e-67,1.4278357304264643e-46,1.2266058290465432e-58,2.7474065051346961e-38,1.4602990782106618e-58,1.0569403959698319e-59,4.9241618184310028e-50,2.3923234019198718e-50,9.2252550863157596e-71,1.1377757923458798e-50,1.5270603524454061e-54,6.034545402214695e-77,2.6417484514785666e-58,6.6707039210338228e-43,5.4799925881926575e-78,1.5202234548730276e-21,3.2927779027545189e-41,5.4905151600227314e-39,3.2927779027545189e-41,1.6722724181635326e-69,1.6083032849705072e-62,9.7464835619028417e-63,3.3127176777126256e-108,4.7039591548412068e-112,2.47193711857668e-49,7.3067250147654824e-60,2.1064819667965785e-60,8.9714404377859748e-83,1.9654509138898409e-50,2.5777789839445915e-92,6.6104140867755692e-63,5.9031442056480599e-75,2.2936629083152513e-86,5.845114747884965e-87,9.0758409368336446e-76,3.9055804574534144e-65,2.3408904689599374e-93,3.9055807531516948e-65,1.0095826879364794e-84,6.0585679208327814e-69,2.3479511078664338e-81,3.4491357048884669e-77,3.1287112774794664e-86,1.8305740953037574e-26,1.2544981238504286e-66,2.5887413861613449e-58,1.3660376145270734e-71,1.3401594738496894e-88,6.9862288608308812e-89,2.1541804479398255e-97,3.3327043274453115e-100,6.1692669524389787e-107,2.8321355363865589e-48,9.0329961768373681e-49,9.0329961768373681e-49,1.1555519785307061e-100,5.5603676755360936e-103,2.1332718738799407e-108,4.0038214533349951e-88,1.2137123206453637e-96,1.350682370994402e-43,1.1603256806625371e-55,1.7431947564435818e-47,1.1603258260264484e-55,9.1896731031787693e-56,2.9758833621103444e-101,4.7018869888710725e-111,4.7018869888872014e-111,3.7645440192432325e-123,7.7486296655209317e-123,4.6124504141782858e-123,1.4745399215308241e-109,9.5075245333393504e-66,2.8457127659271767e-126,5.6107841757503865e-77,8.9813942035922215e-80,1.718161239516816e-36,8.5052217484767686e-84,3.1477983284870494e-94,4.7712905178801206e-94
1.3056554205581187e-21,0.2314960642063054,76.950000000000003,0.0,0.0,0.0,0.99999999999999334,9.5,2.0179902547056879e-16,2.3440515972084481e-15,2.3440481224177461e-15,9.7118819842341189e-27,9.7117931638515475e-27,1.8462225351252137e-15,1.329278874267735e-24,5.7811046450294799e-27,4.089155504109296e-39,1.0864531711015939e-43,1.3354407997679858e-30,2.1244417450177458e-24,3.6908712554785627e-29,4.8679003101640318e-39,1.052808905606978e-43,3.3755835618446441e-46,9.1363631796704975e-59,2.6849676281124329e-40,2.0098120259139982e-29,1.4365220412598044e-40,1.4365220412631662e-40,2.9566513038542129e-52,4.0505291461653285e-53,1.5171090531726745e-45,9.1736149211041232e-30,3.9916722168858385e-41,2.7342393465178968e-42,8.1149005560256967e-94,1.7226482059582199e-52,6.7268577155456812e-45,7.5911137838940614e-94,2.3163117050259017e-26,2.9007548102443307e-64,2.9007538396955726e-64,9.2392031925052212e-38,2.7844160144714739e-38,1.4546147735399877e-28,9.2389162940153453e-38,4.2614191063174462e-49,7.5911137838940188e-94,6.4236885167863773e-56,2.06353052959366e-54,6.1932004855267377e-67,2.6243155319150031e-79,1.159406891137446e-45,1.8709617440117929e-91,2.8752401540323974e-34,9.0022026189507075e-68,2.5953200984399738e-92,1.9152325431054499e-45,5.9165881635336151e-105,2.9734891532166025e-97,1.885814477144242e-108,3.707759348394666e-64,2.5527558085685628e-46,8.2583233254816643e-66,1.4018575870697374e-45,2.4235664117590009e-57,1.3227579663719185e-37,2.8853048918491317e-57,2.0883361126053169e-58,4.8345712731388399e-49,2.3487973074715824e-49,3.649193927406901e-69,1.1170749993112363e-49,1.5083330312968142e-53,4.7713335866380424e-75,5.2196497609494505e-57,6.5493365428111319e-42,4.3328653528714326e-76,3.474796474343736e-21,3.2328688605668723e-40,2.6434467072622852e-38,3.2328688605668715e-40,6.6153433752902497e-68,3.1776713595804985e-61,1.9256993720845802e-61,1.0457271104714605e-105,2.1387010801008079e-109,2.4269625212991613e-48,1.3671560982706929e-58,4.1620532661723459e-59,7.093448177703279e-81,1.9296913622091983e-49,4.0722590053953385e-90,1.3061064285287973e-61,2.3352251438291436e-73,1.8135302933988013e-84,4.6215564610838465e-85,3.5903124186559765e-74,7.716767666034471e-64,3.6980332110899668e-91,7.716768835787197e-64,7.9824667287255709e-83,1.2040787858689883e-67,9.3418518182177903e-80,1.3644437859103572e-75,1.2453735378012435e-84,8.8134255634766086e-26,4.9626698155029158e-65,5.1149167387913711e-57,5.4039085048509946e-70,1.0596237995864634e-86,5.5273885313095206e-87,3.4053108061130564e-95,5.2683521545252057e-98,1.9487401904911287e-104,2.7806074602067038e-47,8.8686491993944276e-48,8.8686491993944276e-48,1.8266872131373242e-98,8.7898174437831879e-101,6.7385520363158749e-106,3.1657012303263205e-86,1.9173692218907079e-94,1.3261079606525059e-42,2.2926074471726495e-54,1.7114789475023248e-46,2.2926080222176179e-54,1.8157245451198102e-54,2.3674812081559381e-99,7.4736314070711031e-109,7.4736314071223289e-109,1.1956759306170532e-120,2.4610821374882228e-120,1.4649841573883271e-120,5.8843019124488537e-107,1.8785266322725873e-64,9.0384150502810751e-124,2.2195701590826758e-75,3.5531741106768757e-78,1.6869007666126081e-35,3.3839939186648696e-82,2.5031337153967702e-92,7.5374696144060487e-92
2.774517768686002e-21,0.23149606420630536,76.950000000000003,0.0,0.0,0.0,0.99999999999998579,9.5,4.288229291249554e-16,4.9811096440331597e-15,4.9811022601158356e-15,4.2414340163745015e-26,4.2413490103664242e-26,3.9232228790045839e-15,5.805310066434069e-24,2.5247602791488751e-26,3.6166806054226991e-38,9.6095577955741893e-43,5.8322208242839037e-30,9.2779952248155737e-24,1.6119004451271303e-28,4.3051519216683586e-38,9.3119736981516756e-43,2.9856654331633409e-45,1.6257674561170104e-57,2.3748234568301829e-39,8.7773771419607482e-29,1.2705874773835038e-39,1.2705874773894859e-39,5.261202989612958e-51,7.2077001866327673e-52,1.3418657717649835e-44,4.0063586415808238e-29,3.5305888434206968e-40,2.4184037302073745e-41,1.3713823192192162e-91,3.06536043255796e-51,5.9498294544003849e-44,1.282864670311411e-91,1.0115941747433217e-25,1.0352586270540893e-62,1.0352579333468617e-62,8.1719705680357713e-37,2.462784424695626e-37,6.3526848567148666e-28,8.1717168095806081e-37,7.5829675904058411e-48,1.2828646703113963e-91,1.1430610463539218e-54,3.4502481655621664e-53,2.2103098836742097e-65,1.8757515442689909e-77,1.025482263438493e-44,2.6763505436802737e-89,1.2556929145672521e-33,3.0149136022970796e-66,3.7125218507334337e-90,1.6940014946533324e-44,1.693252137329064e-102,4.2534805183106665e-95,5.3969638296608383e-106,1.3232729711214541e-62,2.2578835567628413e-45,2.9473369249266782e-64,1.2399271602073224e-44,4.31260691877463e-56,5.7768315587110366e-37,5.1342458750128242e-56,3.7160825325071585e-57,4.2761235411746984e-48,2.0774846283943639e-48,1.3022101317215339e-67,9.8804014989357595e-49,1.350213546519651e-52,3.4103497271301452e-73,9.2880878416111544e-56,5.7928137833756568e-41,3.0969509695681841e-74,7.3839425338610088e-21,2.8594358778372904e-39,1.1544626304793128e-37,2.8594358778372904e-39,2.360969054536825e-66,5.6542643567830681e-60,3.4265306503817571e-60,2.9927375181226968e-103,7.2516222148919429e-107,2.1466208654400388e-47,2.1981127132868618e-57,7.4061509532014329e-58,5.0701001353094642e-79,1.7067901567918485e-48,5.8252337165945946e-88,2.324146604520047e-60,8.3342526705909325e-72,1.2962356236294302e-82,3.3032952959503104e-83,1.2813569999571851e-72,1.3731571568848816e-62,5.2899159214949285e-89,1.3731575743611331e-62,5.7055334238274872e-81,2.1676479123563183e-66,3.3724218450498701e-78,4.8696029649198121e-74,4.4967437920685182e-83,3.8490538692244114e-25,1.7711416018136266e-63,9.1017210476196478e-56,1.9286162382087177e-68,7.5737478663118985e-85,3.9519683310183672e-85,4.8727025101568556e-93,7.5386680025089552e-96,5.578786245032234e-102,2.4594158025001913e-46,7.8442197613295271e-47,7.8442197613295271e-47,2.6138302671298742e-96,1.2577558282371666e-98,1.9290894500086677e-103,2.262710867705107e-84,2.7427349468315375e-92,1.1729274723868758e-41,4.0795704343997638e-53,1.5137837447321969e-45,4.0795724866929168e-53,3.2309848112760228e-53,1.7118652630334397e-97,1.0814724433533971e-106,1.0814724433682272e-106,3.4614676768384662e-118,7.1248068427220488e-118,4.2411139734639092e-118,1.8658614520005357e-104,3.3427377727495378e-63,2.6166118096587704e-121,7.921486351953979e-74,1.268262943125127e-76,1.4920443987774259e-34,1.2216266811139406e-80,1.8095738992265918e-90,1.0782104480860043e-89
5.7122424649417696e-21,0.23149606420630545,76.950000000000003,0.0,0.0,0.0,0.99999999999997058,9.5,8.8287073643371846e-16,1.0255225737571938e-14,1.0255210535442447e-14,1.7707152089372145e-25,1.7706410977422575e-25,8.077223540888259e-15,2.4236026663544278e-23,1.0540377144059993e-25,3.0398173972324888e-37,8.0774133535656483e-42,2.4348373866316881e-29,3.8733803548754855e-23,6.7293670550878424e-28,3.6179814976120489e-37,7.8272718777943962e-42,2.5096316963766408e-44,2.7420947690864406e-56,1.9961822026779104e-38,3.6643821736718376e-28,1.0680053333520619e-38,1.0680053333621518e-38,8.8737877264964224e-50,1.2156839830525661e-50,1.1279190261462023e-43,1.6725758617601036e-28,2.9676726094496401e-39,2.0328140423575639e-40,2.0080057995237779e-89,5.1701783809226113e-50,5.0011901340290331e-43,1.8783964631082455e-89,4.2232065318132371e-25,3.4979038359538276e-61,3.4978991444144717e-61,6.8690336183935096e-36,2.0701186900710694e-36,2.6521208574021577e-27,6.8688203191388598e-36,1.2789783115006507e-46,1.878396463108204e-89,1.9279395159355565e-53,5.6339697408126909e-52,7.4681384653436102e-64,1.2685718372706221e-75,8.6197962915305714e-44,3.6214916482506557e-87,5.2422707345024598e-33,9.8537031688919471e-65,5.0235821717393397e-88,1.4239103268218404e-43,4.5833534736634008e-100,5.7555779733498392e-93,1.4608692629574988e-103,4.4710402686196911e-61,1.8978870982903493e-44,9.9583852666306711e-63,1.042233489330133e-43,7.2738418439047795e-55,2.4117134585501063e-36,8.6596560419713909e-55,6.2677163434225335e-56,3.5943394918952284e-47,1.7462510235134205e-47,4.3987843857311817e-66,8.3050721842491249e-48,1.1620373834025973e-51,2.3064211542849565e-71,1.5665717642103205e-54,4.8692086582694224e-40,2.0944694253713324e-72,1.5202234735198977e-20,2.4035281185417838e-38,4.8196542580419308e-37,2.4035281185417833e-38,7.977180782966069e-65,9.5359602788501637e-59,5.778843710763595e-59,8.1008443016958223e-101,2.1275088184479326e-104,1.8043641807618286e-46,3.1056384850820621e-56,1.2491554548719853e-56,3.4289111521830416e-77,1.4346599685668707e-47,7.8823876303801087e-86,3.9200129527695234e-59,2.8159556171061304e-70,8.7664478062718737e-81,2.2340201844361955e-81,4.3294157014026831e-71,2.3160288367586287e-61,7.1580248732783073e-87,2.3160302473152575e-61,3.858654994927143e-79,3.7406065689554571e-65,1.1654080495225714e-76,1.6453287902908547e-72,1.5541004964397287e-81,1.6069037003234378e-24,5.9842871395044798e-62,1.5351382881965606e-54,6.5163561975084011e-67,5.1221293709309933e-83,2.6731260430962266e-83,6.5944875233981658e-91,1.0202794312303084e-93,1.510317758571778e-99,2.067287161690892e-45,6.5935393232984889e-46,6.5935393232984889e-46,3.5374364128725277e-94,1.7022140730866164e-96,5.2225303641158319e-101,1.5302724531779068e-82,3.7113194035574464e-90,9.8591621284659367e-41,6.8807849886434807e-52,1.2724264456367889e-44,6.8807919228681076e-52,5.4495281248468927e-52,1.1840152949809642e-95,1.4964819058155358e-104,1.4964819058565844e-104,9.5810906765376253e-116,1.9720964462627083e-115,1.1739106887092313e-115,5.2889679276317483e-102,5.638015838273824e-62,7.2425985424349146e-119,2.6764899274118693e-72,4.2862576327949342e-75,1.2541528398215463e-33,4.2215764729888231e-79,1.2514648215952128e-88,1.4589753968224501e-87
1.1587691857453304e-20,0.23149606420630536,76.950000000000003,0.0,0.0,0.0,0.99999999999994027,9.5,1.7909663510512036e-15,2.080345792420695e-14,2.0803427085817416e-14,7.2339493978078826e-25,7.2333310182218412e-25,1.6385224761155351e-14,9.9012076236538601e-23,4.3060879699534183e-25,2.4918643160603368e-36,6.6223518886159274e-41,9.9471051921823422e-29,1.5824022489912377e-22,2.7491660157776012e-27,2.9649973633431262e-36,6.4172652989677322e-41,2.057547690192967e-43,4.5038990632112743e-55,1.6365907631225599e-37,1.4970196837239009e-27,8.7561529840144677e-38,8.7561529841801927e-38,1.4575222628730499e-48,1.9967645815180115e-49,9.2473614969209708e-43,6.8330180961831714e-28,2.4330772267518455e-38,1.6666237486511765e-39,2.7457780811620644e-87,8.4920334135216087e-49,4.1002777875793867e-42,2.5685482767841195e-87,1.7253176558001006e-24,1.1500335383500384e-59,1.1500304521066204e-59,5.6316487006773068e-35,1.6972083524668415e-35,1.0834778925817208e-26,5.6314738250892399e-35,2.1007256921849679e-45,2.5685482767840047e-87,3.1666464045600078e-52,9.1023082345641668e-51,2.455360633559148e-62,8.345089610202145e-74,7.0670297333346957e-43,4.7656795938212905e-85,2.1416386459863935e-32,3.1850703360639871e-63,6.6107519689961633e-86,1.1674077138496164e-42,1.2064140499560215e-97,7.5740173923544297e-91,3.8452488294691826e-101,1.4699802025419706e-59,1.556002379365513e-43,3.274099152222145e-61,8.5448598358228946e-43,1.1947306845596539e-53,9.8526364004511652e-36,1.4223510844003163e-53,1.0294742909313716e-54,2.9468566759175554e-46,1.4316821185522754e-46,1.4455084711803632e-64,6.8089989403190372e-47,9.9715260807667189e-51,1.5172408491158611e-69,2.5730988011346829e-53,3.9920708366874258e-39,1.3778119258193784e-70,3.0838819467088622e-20,1.9705575162599298e-37,1.9689860521809953e-36,1.9705575162599298e-37,2.6227224803744034e-63,1.566027167225068e-57,9.4901224623866299e-58,2.1322749006788269e-98,5.823951349354297e-102,1.4793267701461574e-45,3.8453337564195623e-55,2.0517410799034229e-55,2.255652253084345e-75,1.1762209206725055e-46,1.0372778782841937e-83,6.4386330454511817e-58,9.2582459956755311e-69,5.7668621848065055e-79,1.4696130647182583e-79,1.4234171604110645e-69,3.8040796763108942e-60,9.4195581405486181e-85,3.8040843139041199e-60,2.5383521094088801e-77,6.4217284329572539e-64,4.0022021372104299e-75,5.409481131667793e-71,5.3373306291479208e-80,6.5647216754614205e-24,1.9675026599823461e-60,2.5214692479760921e-53,2.1424339132325593e-65,3.3695078131101579e-81,1.7586043447523023e-81,8.6786339421600715e-89,1.3428149585572644e-91,3.975707745380386e-97,1.6948868969685659e-44,5.4057818434045918e-45,5.4057818434045918e-45,4.6554232737912801e-92,2.2402571181225445e-94,1.3747606638421391e-98,1.0066643293842073e-80,4.8838878744407151e-88,8.0831367476298769e-40,1.1301687562519446e-50,1.0432120701384189e-43,1.1301710360666521e-50,8.9508662759919853e-51,8.1334728799090967e-94,2.0560927975954731e-102,2.0560927977082731e-102,2.6328537270663956e-113,5.4192689296119461e-113,3.225876414741066e-113,1.4226900225760067e-99,9.2604579433054125e-61,1.990247494811241e-116,8.7997049067899238e-71,1.409940409303537e-73,1.0282296480195893e-32,1.4497587226900047e-77,8.5963306339684115e-87,1.9199295516802389e-85
2.3338590642476372e-20,0.2314960642063054,76.950000000000003,0.0,0.0,0.0,0.99999999999987965,9.5,3.6071575802860099e-15,4.1899922295706964e-14,4.1899860185454311e-14,2.9240780068097375e-24,2.9235729189284628e-24,3.3001226787688562e-14,4.002226371189332e-22,1.7405895917849115e-24,2.0173908239742616e-35,5.3629524230618792e-40,4.0207789591408622e-28,6.3963228037075063e-22,1.1112568589068442e-26,2.3991217856895641e-35,5.1968595732555393e-40,1.6662554649519022e-42,7.3010143123467509e-54,1.3253536138327465e-36,6.0511929139235879e-27,7.0909597043233477e-37,7.0909597045919948e-37,2.362706280831604e-47,3.236841397027338e-48,7.488752868462383e-42,2.7620151269003574e-27,1.9703688941575893e-37,1.349675088228456e-38,3.6315543647345637e-85,1.3765951778222485e-47,3.3205111888405837e-41,3.3971509823018295e-85,6.9740097200121478e-24,3.7301015878055157e-58,3.730081563307365e-58,4.5606550160580531e-34,1.3744432929824234e-34,4.3795907599029636e-26,4.560513397318062e-34,3.4053667924385604e-44,3.3971509823015249e-85,5.1332701534474414e-51,1.463274683703967e-49,7.9639032049637504e-61,5.4145787691623662e-72,5.7230638179479373e-42,6.1849327812237174e-83,8.6568458245050002e-32,1.0242244899463495e-61,8.5794807978190233e-84,9.4539703195463209e-42,3.1315529463027492e-95,9.8296136627144748e-89,9.9813170987468724e-99,4.7678454395535299e-58,1.2600908594351237e-42,1.0619461815278006e-59,6.9198490344369726e-42,1.9367098511645978e-52,3.9825931628012307e-35,2.3056923335634157e-52,1.6688221868730699e-53,2.3864409379558382e-45,1.1594133396627582e-45,4.6838379712809289e-63,5.5141022450003748e-46,8.7950580454744673e-50,9.8443760036751279e-68,4.1711039556670814e-52,3.2328814825396109e-38,8.9397136210117976e-69,6.2111990247722714e-20,1.5958084852322343e-36,7.9589566495252994e-36,1.595808485232234e-36,8.5067372988273721e-62,2.5377641418242865e-56,1.5378564674504139e-56,5.5348558888160706e-96,1.5412952092928201e-99,1.1979971721642572e-44,4.1677077934173898e-54,3.3259590667794381e-54,1.4635441017650034e-73,9.5253419704528799e-46,1.3461865722838932e-81,1.0437301624476062e-56,3.0028899102603512e-67,3.7417369595716053e-77,9.535350582252015e-78,4.6168194388588657e-68,6.1665620321581271e-59,1.2224769238930194e-82,6.1665770740263749e-59,1.6469694175724227e-75,1.13104674852679e-62,1.4087698137692622e-73,1.7545522681344241e-69,1.8787981652068957e-78,2.6535620179399889e-23,6.3815475667516564e-59,4.0874103080713566e-52,6.9489237336493462e-64,2.186251671688519e-79,1.1410843220485794e-79,1.1263606829378465e-86,1.7429932945763691e-89,1.0320336451801594e-94,1.3725633222486187e-43,4.3777421960685012e-44,4.3777421960685012e-44,6.0420693950927e-90,2.907707493612912e-92,3.5686709220232051e-96,6.531581597907764e-79,6.3383443267225906e-86,6.5459336578607824e-39,1.8320449798841683e-49,8.4482017054449848e-43,1.8320523743654656e-49,1.4509739845478192e-49,5.724118492875931e-92,2.8935423911561459e-100,2.8935423914736059e-100,7.4097689794744172e-111,1.5251767704801383e-110,9.0787788042340586e-111,3.7319611814209208e-97,1.5011601383205461e-59,5.6012738371353905e-114,2.8541577487726815e-69,4.5777310442249786e-72,8.3268601889606407e-32,5.1031328566131927e-76,6.0496560915219382e-85,2.4916981312959087e-83
