Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300)
0.0,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6057376356940294e-24,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,3.8349259473529461e-18,6.0460037996586651e-17,6.0459290768942862e-17,5.3160306306090961e-31,5.316096055938514e-31,6.3456642780976924e-16,9.3600727897308774e-28,2.6680161671928203e-31,1.4235834220782775e-45,6.0391876666789424e-50,2.5128915830017284e-34,2.3144208546029145e-27,7.6264649240863741e-33,1.4289386012352794e-45,1.153348144605096e-49,1.9273506269075799e-51,5.7571352609774802e-66,8.8756325884113796e-45,2.2486301278124511e-32,1.2688052144754462e-45,1.2688052144754526e-45,5.5990583819465492e-60,8.7508743255964946e-61,8.4588530336627511e-48,8.12730586434099e-33,7.1729308018628677e-47,5.6053546606725856e-48,2.9458754643639805e-106,5.6862128274903385e-60,2.9785328476502096e-49,2.6897546896782639e-106,2.6945999063182167e-29,2.4998706692182646e-74,2.4998706671211714e-74,1.4252154699748067e-42,4.204697372481711e-43,9.6615521743959084e-31,1.4251172207195427e-42,4.6083375544309036e-56,2.6897546896782629e-106,6.1233455566982132e-63,8.6933998846207987e-59,2.9691734444686467e-76,5.2137255595748055e-91,3.1168034760567766e-50,9.1214341267811686e-106,2.5305093054387612e-36,1.2907230492579726e-74,1.1699579684041134e-105,7.6866224914164605e-50,6.1340833912462327e-121,9.1399551624046012e-111,1.0362403345716239e-124,1.4310574877754996e-72,6.8817993423703734e-50,1.2683471131852265e-73,8.1827942954769702e-50,3.5974607496232213e-64,1.4680279797005481e-39,3.6109516626660705e-64,2.9808480198078798e-65,1.2907994129589295e-53,7.9846961761174257e-53,4.267936399445358e-78,1.2956837393561917e-53,3.0373679022418418e-56,1.8708556704683017e-85,2.4770371789113813e-63,1.1863993028051027e-46,1.627790349955924e-86,7.4722764403028873e-22,4.3369145833137238e-45,5.0266179036920373e-41,4.3369145833137238e-45,2.858133200730319e-75,4.8081898500989813e-68,3.4566400307601268e-68,2.3225311125124566e-121,3.060701769342639e-123,4.9181395069947388e-53,4.9783835968787778e-65,3.6192311964096267e-66,3.9386820135940388e-90,3.5192166573374122e-54,5.8096917302868688e-102,7.6395653334691555e-67,1.1819468458546499e-80,2.2287036417039907e-94,5.2157646570171615e-95,5.2873767313885903e-82,8.583717598978879e-71,5.0548860478343097e-103,8.583717601881598e-71,1.2068339883476637e-91,5.9032381525740032e-73,3.1616656926140066e-87,1.9885923762947467e-82,7.1353503279114496e-92,9.2344864430167166e-29,1.7672633263407443e-73,3.8587546343701677e-64,1.8116025821206913e-79,3.749731289922179e-96,2.1041974801817831e-98,6.1265223297178711e-109,1.2043858254266618e-111,9.0368308881248624e-121,2.4054244047170968e-49,7.1386499116995498e-50,7.1386499116995498e-50,4.1760110329589544e-112,2.8878154591700056e-114,3.2896767843891483e-122,4.075910154143301e-96,8.7328696903156326e-109,7.0943627831347873e-49,3.1189457661054836e-63,2.4311508192881769e-50,3.1189457679675835e-63,6.5690701280774103e-63,1.317525519944994e-107,1.5824361184598015e-119,1.8181088483985875e-111,8.6069691983642321e-133,1.3913955594377135e-133,6.9830673077178745e-134,1.2433396905020347e-118,2.328165429585602e-69,4.4014345533420984e-137,3.6782106615733041e-83,1.3584299593032267e-68,4.0182100840372318e-41,2.8324777257053734e-89,2.644301695926845e-101,1.0011228962460977e-103,1.818108832561096e-111,1.3130368015383063e-122,5.7942461345421752e-137,6.7296502365556209e-138,4.5279684793402388e-138,5.4879996038192227e-90,5.4652190077568943e-60,2.5837839802831027e-138,4.5930779613005889e-150,4.5842287269503407e-64,9.548459398067205e-64,8.3957158556275451e-78,4.8839272876771383e-51,1.3281993245053995e-64,1.3281993182722031e-64,6.6987910111077352e-65,3.1034250576429985e-65,8.4403906572718076e-79,2.155208199410767e-65,8.4398616692946241e-79,5.8383050864055167e-73,3.1754907187338392e-86,1.4839404261880212e-86
4.496065379943283e-24,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,0.99999999999999789,9.5,1.0737792652588241e-17,1.6928810639043975e-16,1.6928601415303795e-16,3.2108825008870106e-30,3.2109218579042733e-30,1.7767859978562829e-15,5.6534839649680569e-27,1.6114817649777296e-30,1.6900775516973487e-44,7.1700194416197317e-49,1.5177865161330885e-33,1.3979101961728923e-26,4.6063848141481023e-32,1.6964340729732732e-44,1.3692549164533763e-48,2.2881506642646871e-50,1.287898894096972e-64,1.0537151008911689e-43,1.3581725971986335e-31,1.5063255506251545e-44,1.5063255506251689e-44,1.2524869637835582e-58,1.9575355831275549e-59,1.004235032145556e-46,4.9088927420380699e-32,8.5157034477598413e-46,6.6546770530756207e-47,3.1390589072156364e-104,1.2719830646464415e-58,3.5361141967054296e-48,2.8661423468159307e-104,1.6275383434077417e-28,1.0315786308648751e-72,1.0315786292862356e-72,1.6920158059408722e-41,4.9918167205708595e-42,5.835577513285641e-30,1.6918991644250534e-41,1.0308666775682908e-54,2.8661423468159289e-104,1.3697679076409306e-61,1.0321494542371798e-57,1.2252848619119051e-74,3.9249114195907741e-89,3.7002690867552471e-49,1.2451181701401961e-103,1.5284276204848638e-35,2.8874802872798006e-73,1.5970470262820887e-103,9.1255582217949492e-49,1.5133297114678519e-118,1.2476463777030182e-108,2.5567220494830986e-122,5.9052987928723013e-71,8.1700721776479641e-49,5.2338698762327868e-72,9.7146133875893149e-49,8.047375798266958e-63,8.8668889973905814e-39,8.0775544311988945e-63,6.6680377863848854e-64,1.5324370630643531e-52,9.4794313001551451e-52,1.7611675182428542e-76,1.5382357352296512e-52,3.6060302290100322e-55,1.4083334521568142e-83,5.5410330877056291e-62,1.4084932521916573e-45,1.2253599457890444e-84,2.0922374033110608e-21,5.1487849932290679e-44,3.0360772139046594e-40,5.1487849932290679e-44,1.1794166680457509e-73,1.0755724111823881e-66,7.7323617083507256e-67,5.7298786366409817e-119,5.5685382812524995e-121,5.8388152226979931e-52,1.1116780356004595e-63,8.096075415934922e-65,2.9649415103051952e-88,4.1780140155908621e-53,7.9302005816044307e-100,1.7089402068355327e-65,4.877336753936786e-79,1.6777124730297377e-92,3.9262974482492038e-93,2.1818508128618316e-80,1.920143290921225e-69,6.8998945447548319e-101,1.9201432921190398e-69,9.0847450384525237e-90,1.3205542202443041e-71,1.3046928156541946e-85,8.2059821213926686e-81,3.0286418023331098e-90,5.5776298097099733e-28,7.29266159946517e-72,8.6318797669005189e-63,7.4756287769770643e-78,2.8227041217690434e-94,1.6018613261802e-96,8.4563472898086768e-107,1.6623958098935034e-109,2.2542493233532087e-118,2.8557198532578154e-48,8.4750051751036002e-49,8.4750051751036002e-49,5.7640856733377491e-110,3.9860085939602122e-112,8.206141906466307e-120,3.0682434293089379e-94,1.1920773178588965e-106,8.4224274961047132e-48,6.976956913090436e-62,2.8862622526455882e-49,6.9769569207744436e-62,1.4694747113649197e-61,1.0197920052586159e-105,2.2205332798468487e-117,2.4817517542462642e-109,2.1825785015645578e-130,3.5283384527032832e-131,1.770785075371116e-131,1.3249246748822481e-116,5.2080129402321458e-68,1.1161276662383563e-134,1.5178239280075572e-81,3.0387534822841595e-67,4.7704190103027574e-40,1.168850124862173e-87,1.9905983607482977e-99,1.3665278198247844e-101,2.4817517320085386e-109,3.2393049162535039e-120,2.5788214408864172e-134,2.9951379207886355e-135,2.0152444213077297e-135,4.1312291212553481e-88,1.2225476311500826e-58,1.1499541738616164e-135,3.6841934559594024e-147,1.0254736292992991e-62,2.1359521735098963e-62,3.4645156558256413e-76,5.7981984769710303e-50,2.9711287537905031e-63,2.9711287280690429e-63,1.4984927540993301e-63,6.9422377198037523e-64,3.4829508169755019e-77,4.8211145344930759e-64,3.4827325461707733e-77,1.3060264483446257e-71,1.3103956495401432e-84,6.1236175847001077e-85
1.0276720868441788e-23,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,0.99999999999999512,9.5,2.4543526063058784e-17,3.8694424317813433e-16,3.8693946092121967e-16,1.5459017073798003e-29,1.5459204932430597e-29,4.0612251379050276e-15,2.7219091672096484e-26,7.7585910140957131e-30,1.6593267070949144e-43,7.0396972424898527e-48,7.3074887233696877e-33,6.7303358450762555e-26,2.2177759999242144e-31,1.6655651469316855e-43,1.3443425948041384e-47,2.246519890723498e-49,2.5447201308367768e-63,1.034543734489637e-42,6.5390164116772972e-31,1.4789193579922839e-43,1.4789193579923124e-43,2.4747031782262253e-57,3.8677604392535653e-58,9.8596390956998491e-46,2.3634205453145247e-31,8.3607681419949072e-45,6.5336013922478431e-46,7.1437636231758927e-102,2.513224188211382e-57,3.4717778871438878e-47,6.5226693863446736e-102,7.8358965274464517e-28,4.0808224732844766e-71,4.0808224608026492e-71,1.6612311517616564e-40,4.9009952572424544e-41,2.8095793722400959e-29,1.6611166324298157e-40,2.0368188389492607e-53,6.5226693863446649e-102,2.7064305598201127e-60,1.0135166523483184e-56,4.8472004518258444e-73,3.1033713050543599e-87,3.6329461316317617e-48,1.9670210527758923e-101,7.3587210602136925e-35,5.7059720801663334e-72,2.5229935586088376e-101,8.9595271759495393e-48,4.7772283370497475e-116,1.9710150815754352e-106,8.0712739657309313e-120,2.3360774764028066e-69,8.0214253084630599e-48,2.0704668740913315e-70,9.5378650308050311e-48,1.5900258477662411e-61,4.2690253649681007e-38,1.5959886371197456e-61,1.3174919005407331e-62,1.5045557957434169e-51,9.3069618624749355e-51,6.9669302263693554e-75,1.5102489661781158e-51,3.5405638988054074e-54,1.1135269131636884e-81,1.0948147637233111e-60,1.3828670270440896e-44,9.6885526354819005e-83,4.7822569219776158e-21,5.05510763805942e-43,1.4617404865044215e-39,5.05510763805942e-43,4.6656550500734574e-72,2.1251479950024784e-65,1.5277827398212259e-65,1.8087888167996243e-116,2.5341898798607524e-118,5.7325834093340281e-51,2.1880323319331659e-62,1.5996480711369427e-63,2.3442900987944714e-86,4.101998935792129e-52,1.2527773324873645e-97,3.3765778676514114e-64,1.9294259165462173e-77,1.3265168049829221e-90,3.1044053316681523e-91,8.6311848386554285e-79,3.7938795662855222e-68,1.0900142301936007e-98,3.7938795710239568e-68,7.1830347309580228e-88,2.609294045144743e-70,5.1614327790600144e-84,3.2462049217779279e-79,1.2127623158164557e-88,2.6853886548210782e-27,2.8849044058703633e-70,1.705513982324762e-61,2.9572843991618441e-76,2.2318272727002971e-92,1.2726020183271051e-94,1.3423543827961121e-104,2.6388750865024767e-107,7.1506102659302645e-116,2.8037626860690526e-47,8.3208103368720634e-48,8.3208103368720634e-48,9.149867436659038e-108,6.3273610143095896e-110,2.6030360507299109e-117,2.4259678199690102e-92,1.8832278228673472e-104,8.269189259919899e-47,1.3785291108497543e-60,2.8337493949209516e-48,1.3785291138894711e-60,2.9034344019658183e-60,8.1635919009666017e-104,3.5520121521436477e-115,3.9207082732245415e-107,6.9768877503151482e-128,1.1278779374841307e-128,5.6605380873959717e-129,3.015564593999504e-114,1.0290155948404421e-66,3.5678430167123905e-132,6.0043605130009568e-80,6.0040648094897597e-66,4.6836256694084413e-39,4.6240320151771554e-86,1.5739661660271602e-97,2.158779036243877e-99,3.9207082376021611e-107,1.0225909962300717e-117,1.6270967413811156e-131,1.8897699056617612e-132,1.2715101476576562e-132,3.2664386434533386e-86,2.4155481022174824e-57,7.2555883833300842e-133,4.6469415275617229e-144,2.0261630843894978e-61,4.2202815561294571e-61,1.3705279401103553e-74,5.6927056497427394e-49,5.8704497085340347e-62,5.8704496067824982e-62,2.9607691648140783e-62,1.3716691879583366e-62,1.3778206883093248e-75,9.5257098960716221e-63,1.3777343579088011e-75,2.5805787851351023e-70,5.1839742439794852e-83,2.4225260453117994e-83
2.18380318454388e-23,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,0.99999999999998967,9.5,5.2154992883999722e-17,8.2225651675347737e-16,8.2224635445754972e-16,6.7513589008598596e-29,6.7514395128625123e-29,8.6301034178253871e-15,1.1887292442502614e-25,3.3883805322305051e-29,1.467653092506457e-42,6.2265839736892526e-47,3.1913723104128765e-32,2.9393144852330485e-25,9.6856104535886264e-31,1.4731665983806654e-42,1.1890557978121901e-46,1.9870214023166857e-48,4.5282332279974767e-62,9.1504221730211374e-42,2.8557602623204584e-30,1.3080874239149839e-42,1.3080874239150349e-42,4.403602082393526e-56,6.882473047833072e-57,8.7207391228763026e-45,1.0321678447342761e-30,7.3950047381099908e-44,5.7788964404795497e-45,1.2072644708418852e-99,4.4721481616854442e-56,3.0707482244513411e-46,1.1023022905790735e-99,3.4221418808929811e-27,1.4564165517074232e-69,1.4564165427859345e-69,1.4693401408391732e-39,4.3348748028770651e-40,1.2270171260715714e-28,1.4692388497871646e-39,3.6244102969783898e-52,1.1023022905790704e-99,4.815948577011656e-59,8.9670407427681105e-56,1.729947018365046e-71,2.2181803353797185e-85,3.2132997115494563e-47,2.8137854007276942e-99,3.2137468179049262e-34,1.0156324027482198e-70,3.609093268893859e-99,7.9246003236551874e-47,1.36719411567445e-113,2.8194987820834618e-104,2.3099584009198387e-117,8.3372945799506597e-68,7.0948598395020774e-47,7.389349206776032e-69,8.4361336068587943e-47,2.8293660410199743e-60,1.8643955342185668e-37,2.8399765062255443e-60,2.3444064436830525e-61,1.3307625627809642e-50,8.2319023688741935e-50,2.4863953963026667e-73,1.3357981070541904e-50,3.1318413435947505e-53,7.9590247669616633e-80,1.9481643762678159e-59,1.2231302245783195e-43,6.9249723083213205e-81,1.016229595973077e-20,4.4711854582858983e-42,6.3838047388278654e-39,4.4711854582858983e-42,1.6651391468743315e-70,3.7815807325067679e-64,2.7186019206833695e-64,5.1765694474205139e-114,8.6028915398159359e-116,5.0704051060915713e-50,3.8635968618372716e-61,2.8464882718870504e-62,1.6756005388648075e-84,3.6281716050478161e-51,1.7920571294293713e-95,6.0084399056195942e-63,6.8859840478460905e-76,9.4813874548109962e-89,2.2188991239063901e-89,3.0804085610605963e-77,6.7510059649928568e-67,1.5592298182207076e-96,6.7510059819039892e-67,5.1341328755092032e-86,4.6434619951311454e-69,1.8422203219809385e-82,1.1585474785996865e-77,4.3530362560901147e-87,1.1727797753613343e-26,1.0296018907632933e-68,3.0348710062841693e-60,1.0554337943936327e-74,1.5952168133570163e-90,9.1166750044566754e-93,1.9245811093619031e-102,3.7834492448436006e-105,2.0511033484292463e-113,2.4798963441418282e-46,7.3596625125354088e-47,7.3596625125354088e-47,1.3118489620794247e-105,9.0717623752888416e-108,7.4666297857149632e-115,1.733980358735923e-90,2.6939208132791175e-102,7.3140042546864234e-46,2.4530188860830054e-59,2.5064192485665046e-47,2.45301889693154e-59,5.1665063883084994e-59,5.8688362483332279e-102,5.1107023359897717e-113,5.6088715723659974e-105,2.0083918436196105e-125,3.2467497571314871e-126,1.6294627344552874e-126,5.0973633828707368e-112,1.8310782722655981e-65,1.027052048512935e-129,2.1429136147279937e-78,1.0683912540592773e-64,4.1426138586937758e-38,1.6504110614497133e-84,1.1250910269450154e-95,3.0880630279501731e-97,5.6088715209663001e-105,2.9267462551514978e-115,9.3153001115302453e-129,1.0819131626551888e-129,7.2795294340452293e-130,2.3347137600364499e-84,4.2983387855153619e-56,4.153900720809449e-130,5.3212743378664125e-141,3.6054489511219927e-60,7.5097655403517427e-60,4.891316868765022e-73,5.0351336832787845e-48,1.0446151488797737e-60,1.0446151125653745e-60,5.2685305367118631e-61,2.4408120363876984e-61,4.9173440385809249e-74,1.6950491814759623e-61,4.9170360415150574e-74,4.5923260023538301e-69,1.8502520479286932e-81,8.6464237373104953e-82
4.496065379943283e-23,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,0.99999999999997879,9.5,1.07377926525881e-16,1.692881063903979e-15,1.692860141530076e-15,2.8185594403366201e-28,2.8185918984980252e-28,1.7767859976957578e-14,4.9627105927052704e-25,1.4145821717516946e-28,1.2336465022008732e-41,5.2338394229642941e-46,1.332335117308129e-31,1.227105937009077e-24,4.0435517027496351e-30,1.2382736629025777e-41,9.9947303883825293e-46,1.6702112156681628e-47,7.6375589713065586e-61,7.6914811904017847e-41,1.1922236937649432e-29,1.0995262979798619e-41,1.0995262979799477e-41,7.4273185546974071e-55,1.1608296758001189e-55,7.3303066960379106e-44,4.3090975689403238e-30,6.2159470635004393e-43,4.8575106623798969e-44,1.7677011181600403e-97,7.5429315369777705e-55,2.5811489089539743e-45,1.6140133654793348e-97,1.4286768702118793e-26,4.9209023436023351e-68,4.9209022832662651e-68,1.2350689226765214e-38,3.643723467368999e-39,5.122554962174327e-28,1.2349837814442575e-38,6.113097720398983e-51,1.6140133654793259e-97,8.1228011884382803e-58,7.54171319003388e-55,5.845125058387266e-70,1.5001629661093014e-83,2.7009720232665121e-46,3.8074772201735752e-97,1.3416760337415612e-33,1.713974836569379e-69,4.8836490527140862e-97,6.6611040649283311e-46,3.7007841577301378e-111,3.815208291312734e-102,6.2527586674048178e-115,2.8169834061120896e-66,5.9636571822440208e-46,2.4966940891425758e-67,7.0910786117404752e-46,4.7721393759179733e-59,7.7834843483621427e-37,4.790035476823302e-59,3.9541841328973615e-60,1.1185861184738426e-49,6.9194099495318284e-49,8.4006132140186205e-72,1.1228187960033374e-49,2.6329264183326972e-52,5.3826923034102996e-78,3.2858639701002999e-58,1.028114652257958e-42,4.6833621250336796e-79,2.0922374036917256e-20,3.7583007863098156e-41,2.6651128135601499e-38,3.7583007863098156e-41,5.6261288366764856e-69,6.3781664324597873e-63,4.5852998044133479e-63,1.401217717294467e-111,2.5256716539999003e-113,4.2619810064583771e-49,6.4179032907653592e-60,4.8010185158259438e-61,1.133209455723786e-82,3.0496968477806988e-50,2.4249137015558227e-93,1.0134112112856873e-61,2.3266183787774604e-74,6.412266926787625e-87,1.5006425517251514e-87,1.0408004320685198e-75,1.1386558250349322e-65,2.1098645171598627e-94,1.138655830748822e-65,3.4722165495853227e-84,7.8331012359951092e-68,6.225403387231873e-81,3.9144700854861383e-76,1.4750654808899285e-85,4.8961246859713628e-26,3.4787920870117419e-67,5.1187535381688806e-59,3.5660722385334854e-73,1.0788459033544861e-88,6.1725156140130591e-91,2.6071739544777256e-100,5.1253295366416934e-103,5.5582774774572713e-111,2.0845023020737271e-45,6.1862397942994491e-46,6.1862397942994491e-46,1.7771235703539148e-103,1.2289253193097954e-105,2.0233792803608937e-112,1.1726917562150085e-88,3.6452823043541463e-100,6.1478612776714319e-45,4.1373748511658171e-58,2.1067964014244804e-46,4.1373748878205615e-58,8.7140681760451995e-58,3.9807781106502744e-100,6.9360066566202402e-111,7.5907718160391532e-103,5.452537769357173e-123,8.8145278527425844e-124,4.4237917194193986e-124,7.4671618929573891e-110,3.0883811467225007e-64,2.7883205009266938e-127,7.2404207611524555e-77,1.8019980120388271e-63,3.4821165501475091e-37,5.5772235809496815e-83,7.6101570952805552e-94,4.1785980059212298e-95,7.590771745886744e-103,7.9234187726000914e-113,5.0442650806637699e-126,5.8585947012649163e-127,3.9418886876558214e-127,1.5789680463498076e-82,7.2497766197012595e-55,2.2493506487949968e-127,5.763263068295264e-138,6.0811166393253182e-59,1.2666317234202571e-58,1.6526654206568824e-71,4.232333256956487e-47,1.7618960954160617e-59,1.7618959727179231e-59,8.8861468188760321e-60,4.1167862708693612e-60,1.6614593248873911e-72,2.8589482020124097e-60,1.6613553339928476e-72,7.7467222328389241e-68,6.2524518032839231e-80,2.9218369579169913e-80
9.120589770742088e-23,0.2193765092415148,76.950000000000003,0.0,0.0,0.0,0.99999999999995692,9.5,2.1782379380964108e-16,3.4341301582042422e-15,3.4340877156745926e-15,1.1514734987020195e-27,1.1514857817300476e-27,3.6043373092387863e-14,2.0274292061996987e-24,5.7790297379909893e-28,1.0114107948953181e-40,4.2910258979294836e-45,5.4430236844502469e-31,5.0131281470456758e-24,1.6519228084159917e-29,1.0151924938353541e-40,8.194283743143317e-45,1.3693400645161356e-46,1.254473892760999e-59,6.3059409790887571e-40,4.8706228020365663e-29,9.0145808966375156e-41,9.0145808966389256e-41,1.2199393024756991e-53,1.9066662280650786e-54,6.0098283067567297e-43,1.7604069591575468e-29,5.0962089521596014e-42,3.9824807186734916e-43,2.4171817560676301e-95,1.23892876974339e-53,2.1161818217501642e-44,2.2070267541310144e-95,5.8366111800821127e-26,1.617885015744092e-66,1.6178849760530109e-66,1.0125841223941086e-37,2.9873446426385948e-38,2.0927308465983263e-27,1.012514318468198e-37,1.0040781360921276e-49,2.2070267541309914e-95,1.3341725341500227e-56,6.1903269732544007e-54,1.9217532493932108e-68,9.8685939957879963e-82,2.2144200503288413e-45,5.0104366581464568e-95,5.4811843759350439e-33,2.8183703252443082e-68,6.4266213096762304e-95,5.461175559232154e-45,9.74109332618846e-109,5.0206103402063288e-100,1.6458398707169078e-112,9.2616251185965523e-65,4.889366450214735e-45,8.2085839194942097e-66,5.8136946708194032e-45,7.8382532511797886e-58,3.1798073251419721e-36,7.867647652225553e-58,6.4947593118779124e-59,9.170844820464927e-49,5.6729503284002489e-48,2.7617045791069728e-70,9.2055468542466533e-49,2.1593292160868787e-51,3.5409147842406936e-76,5.3970414371734698e-57,8.4291050696745165e-42,3.080872034685994e-77,4.2442530198010938e-20,3.081282050744309e-40,1.0887855452761252e-37,3.081282050744309e-40,1.8497480688443701e-67,1.0476084585246542e-61,7.5313039990146804e-62,3.6882433394818635e-109,6.9163347832727436e-111,3.4942295270814789e-48,1.0231509503334505e-58,7.885687308489483e-60,7.4546303027221211e-81,2.5003257307320775e-49,3.1910500909423204e-91,1.664530957616943e-60,7.6494121956002523e-73,4.2182033609356512e-85,9.8717279329220735e-86,3.4219241069651838e-74,1.8702455929362915e-64,2.7764630778988668e-92,1.8702456117223121e-64,2.2841400217801989e-82,1.2869913019655806e-66,2.0474059193289671e-79,1.2869921206415205e-74,4.8577907527839748e-84,2.0002266793915615e-25,1.1437507265941167e-65,8.4075680570935486e-58,1.1724465225895252e-71,7.0970086987514142e-87,4.0627487846382827e-89,3.4328195123379872e-98,6.7484329601502731e-101,1.4638539673814097e-108,1.709000927332465e-44,5.0718531395451294e-45,5.0718531395451294e-45,2.3399069633875983e-101,1.6181043487393483e-103,5.3288663603990029e-110,7.714358063432526e-87,4.7969968120347962e-98,5.0403881132263171e-44,6.7956504821337826e-57,1.7272789770263299e-45,6.7956506026465594e-57,1.4312883144922646e-56,2.6231088693273034e-98,9.1428832775676027e-109,9.9920649586404333e-101,1.437639464869767e-120,2.3240762154332932e-121,1.166395901833722e-121,1.0220284224091947e-107,5.0726753221684395e-63,7.3518054466921668e-125,2.3804919218578575e-75,2.9597871547684451e-62,2.8548495131895209e-36,1.8342330419904825e-81,5.0077430846058964e-92,5.4988000346113817e-93,9.9920648651253968e-101,2.086206749788484e-110,2.6564114375343952e-123,3.0852537936739976e-124,2.0758778593464653e-124,1.0386979199815077e-80,1.1907779866015136e-53,1.1845532881640313e-124,6.0702591562701624e-135,9.9882523397558878e-58,2.0804464091722124e-57,5.4336023212227057e-70,3.4699225216766338e-46,2.8939195047271977e-58,2.8939191013226251e-58,1.4595522846899586e-58,6.761833860834929e-59,5.4625141743096529e-71,4.695831019358441e-59,5.4621727639301538e-71,1.2727605943576269e-66,2.0562403414019111e-78,9.6090290908872242e-79
