Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238)
2.5540744181431777e-15,0.3127841540709295,76.950000000000003,0.0,0.0,0.0,0.99999991654307963,9.4999999999998987,1.4594233927887595e-09,1.4296604900436843e-08,1.4296577295665913e-08,6.4822660375493054e-14,2.4521981642481038e-15,5.3233169430746669e-08,5.7270560814217936e-11,3.5533063332728863e-14,5.1627195095505508e-22,1.1714386387300882e-24,1.2979523311962777e-23,1.1248622282386193e-10,4.587772787383732e-16,2.0466948529742676e-22,1.3113406498128605e-24,9.6142911436672876e-33,5.6050337480475898e-33,5.4774876039008307e-20,7.8193088690707124e-16,1.125924339371095e-20,1.1259259654717883e-20,1.4187489141030621e-26,2.0735177935058645e-27,3.5530377173358908e-24,1.4540304845825498e-17,4.7944383989976368e-23,3.5062955090666184e-24,4.278955141416518e-48,4.9534059757550371e-28,1.345368006065437e-26,3.9566989422577803e-48,1.2666926584565401e-12,4.2339973739969957e-34,3.4942100693642172e-34,1.2998439806614005e-17,3.8803820719916173e-18,1.811744443245136e-14,1.2997878836117759e-17,8.9747092122642191e-23,3.9566988799695998e-48,7.0124969885150848e-32,5.6549103189728611e-33,4.9876708838893667e-35,1.8147005212058893e-41,7.0751369488820251e-27,5.6871189371459304e-48,3.0023662739972405e-20,1.5606063653271841e-40,3.123713394483513e-48,3.1112106747845401e-25,2.8220308872561693e-55,2.1462000744896419e-53,4.7609481711631896e-59,2.1328387183454157e-31,9.987294951139912e-26,9.1960051848125265e-33
3.0856541373705428e-15,0.31278415407092935,76.950000000000003,0.0,0.0,0.0,0.9999998991738781,9.4999999999998526,1.76317328626902e-09,1.7272149225004269e-08,1.7272108312085228e-08,9.4612458383319895e-14,2.9726135313675813e-15,6.4269004309796589e-08,8.3553060327438263e-11,5.1846963702567536e-14,7.5443430454389677e-22,2.0656025792344078e-24,2.2958514810152815e-23,1.6410819160830434e-10,6.6962058477526498e-16,2.9876621848096291e-22,2.2276927653531738e-24,2.0448832614329103e-32,1.1869668239568453e-32,9.6533043552294598e-20,1.1412842526178366e-15,1.9849473213332126e-20,1.9849507667883265e-20,3.0057896228945684e-26,4.3966549107440485e-27,6.258965139828613e-24,2.1222706231955675e-17,8.4404498608308262e-23,6.1790492840225251e-24,1.5445427087817848e-47,1.0502875764167965e-27,2.3718697348336471e-26,1.4282203862965697e-47,1.8480009132180052e-12,1.0518694260268137e-33,8.4278070679504251e-34,2.2902039010992162e-17,6.8368418814265754e-18,2.6422806667659428e-14,2.2901063565484001e-17,1.902628209015967e-22,1.4282203603256674e-47,1.4873558051773751e-31,1.1995904426710526e-32,1.2623652827105625e-34,5.4418258104912531e-41,1.2472561620434641e-26,2.0012409547406528e-47,4.3821708542292022e-20,3.9554727537814581e-40,1.0992054560102505e-47,5.4845203744136738e-25,1.1535845575618782e-54,7.5644652032148859e-53,1.9465522286927948e-58,5.4030188950009205e-31,1.7479504718132757e-25,2.329574197736553e-32
3.617233856597908e-15,0.31278415407092913,76.950000000000003,0.0,0.0,0.0,0.99999988180491517,9.4999999999997975,2.0669231736895312e-09,2.0247690378704951e-08,2.0247633542334178e-08,1.3001732528693772e-13,3.4930199604847019e-15,7.5289866822159863e-08,1.1476901508826975e-10,7.1227119757595972e-14,1.0376299495051899e-21,3.3279928769448315e-24,3.709681623990001e-23,2.2542005591462228e-10,9.2021035815075833e-16,4.1056893666471989e-22,3.461205816326562e-24,3.8575401695108587e-32,2.2298644602127994e-32,1.5544629420671859e-19,1.5683778759279109e-15,3.1974065476220567e-20,3.1974130238513297e-20,5.6492220281945031e-26,8.2700724495859956e-27,1.0074323877942684e-23,2.9164829383124264e-17,1.3577061190986332e-22,9.9495785879549541e-24,4.562363681019612e-47,1.9755361906540859e-27,3.8207583931962916e-26,4.2187640766221676e-47,2.5384258221127521e-12,2.2541494600754866e-33,1.7569836710255785e-33,3.6869508948626355e-17,1.1006440013809504e-17,3.6282084891499176e-14,3.6867959330384825e-17,3.5781684721692765e-22,4.2187639899802927e-47,2.7985158092541166e-31,2.257407191459548e-32,2.7542803980901066e-34,1.3688182882236821e-40,2.0090264081662174e-26,5.7573948815767435e-47,6.0220779070074288e-20,8.6422344720293088e-40,3.1623221817883643e-47,8.8339945323873256e-25,3.7652019257710436e-54,2.1800174661188814e-52,6.3547794663218495e-58,1.1798927232185989e-30,2.7954157823530991e-25,5.0872312120380211e-32
4.680393295052639e-15,0.31278415407092874,76.950000000000003,0.0,0.0,0.0,0.99999984706770351,9.4999999999996607,2.6744229303515956e-09,2.6198763185036729e-08,2.6198666645192611e-08,2.1767140034112425e-13,4.5338372033893346e-15,9.7286755889096366e-08,1.9197455327671406e-10,1.191746426921854e-13,1.7391141728144634e-21,7.211860364404494e-24,8.0813728730044521e-23,3.7706095635588365e-10,1.5406291354096664e-15,6.8722559698574724e-22,6.984326663143849e-24,1.0893378658572915e-31,6.2435162738423217e-32,3.3648731512278507e-19,2.6257829077253915e-15,6.9260292926732276e-20,6.9260474473784523e-20,1.5832722322548825e-25,2.3219829022607309e-26,2.1787639861281379e-23,4.8828247879436633e-17,2.932500992262106e-22,2.1535204064277431e-23,2.9239466020507275e-46,5.5464151549993814e-27,8.2766825480878159e-26,2.7037397021545485e-46,4.2460342471518272e-12,7.9058326061165971e-33,5.8176161022401173e-33,7.9767552169305783e-17,2.3812331823893808e-17,6.0647540033496284e-14,7.9764292146248188e-17,1.0042329764707243e-21,2.703739625902306e-46,7.8623825627452334e-31,6.3441931602987209e-32,1.0067713745864581e-33,6.5951327254786973e-40,4.3514411426349433e-26,3.7031997962801365e-46,1.0082189496797441e-19,3.1695363152542028e-39,2.0340379423831703e-46,1.9132902079491134e-24,3.2823739812770549e-53,1.4089071010142299e-51,5.5435604368752934e-57,4.3219655789225664e-30,5.9666639832981887e-25,1.863449381345762e-31
5.743552733507369e-15,0.3127841540709281,76.950000000000003,0.0,0.0,0.0,0.99999981233144231,9.4999999999994884,3.2819226627755305e-09,3.214982334253395e-08,3.2149676605984559e-08,3.277831545980934e-13,5.5746569052191127e-15,1.1922399876054019e-07,2.888337524843593e-10,1.7935253459872811e-13,2.6207107386487429e-21,1.3332192972285909e-23,1.500707304154939e-22,5.6730399534820076e-10,2.3200332677707013e-15,1.0345060903456972e-21,1.206875593190936e-23,2.4789615775778266e-31,1.4100248529842085e-31,6.2137392443833208e-19,3.954140006828858e-15,1.2798612853650995e-19,1.2798653900295017e-19,3.5788922604089642e-25,5.2577214173705878e-26,4.0198100304530589e-23,7.3530574121384563e-17,5.40356616767301e-22,3.9763984258390943e-23,1.2011492627747372e-45,1.2558265757370145e-26,1.5295186564732026e-25,1.1106890658681794e-45,6.3883363569939633e-12,2.1064514607654403e-32,1.4778727035578731e-32,1.4722585303271016e-16,4.3949701533336807e-17,9.1184149801888874e-14,1.4722000487692059e-16,2.2730297129069666e-21,1.1106890282590276e-45,1.7813798694262956e-30,1.4378447029411609e-31,2.7819915604195504e-33,2.2199193304209822e-39,8.0403171554431606e-26,1.509225996190945e-45,1.5182681259259909e-19,8.7846460040781397e-39,8.2896763668447985e-46,3.535065749696992e-24,1.6077103384061963e-52,5.7621667529084628e-51,2.7164044828751592e-56,1.1965509679641719e-29,1.0867761044271112e-24,5.1589949094811115e-31
6.806712171962099e-15,0.3127841540709273,76.950000000000003,0.0,0.0,0.0,0.99999977759612835,9.4999999999992841,3.8894223709619114e-09,3.8100870874276389e-08,3.8100663426453752e-08,4.603508566984835e-13,6.6154724694274776e-15,1.4110175718447886e-07,4.0529331535763473e-10,2.5173773350922973e-13,3.6824057613738479e-21,2.2199077557981713e-23,2.5084980741205881e-22,7.9604449067051707e-10,3.2584224128442575e-15,1.4522772462261209e-21,1.8847705442534683e-23,4.8977646363504355e-31,2.7664706721428593e-31,1.033526844617082e-18,5.5534431958860296e-15,2.130211585028597e-19,2.1302196472096205e-19,7.0279841100843018e-25,1.0341969132757345e-25,6.6801984222433458e-23,1.0327182185888515e-16,8.9684766299469286e-22,6.613261374352634e-23,3.8378427552800424e-45,2.4701009398721373e-26,2.545858305990617e-25,3.5488101112974432e-45,8.9641533518454648e-12,4.7062289815389895e-32,3.167780761480561e-32,2.4475334425038579e-16,7.3062867453420906e-17,1.2786234976590023e-13,2.4474389998522202e-16,4.4693826553104117e-21,3.5488099733089017e-45,3.5060534255723455e-30,2.8307608675432877e-31,6.4290338936434047e-33,6.0052015886394259e-39,1.338119488821035e-25,4.7451587508710996e-45,2.1323533618342447e-19,2.0358809543198807e-38,2.6063654942415868e-45,5.8829622040635903e-24,5.8303966651051191e-52,1.8176912728813474e-50,9.8551267081893738e-56,2.770155705008984e-29,1.7833783955838274e-24,1.1943614938688976e-30
7.86987161041683e-15,0.31278415407092647,76.950000000000003,0.0,0.0,0.0,0.99999974286175952,9.4999999999990425,4.496922054911315e-09,4.4051905803293174e-08,4.4051627108343885e-08,6.1537277528132099e-13,7.6562852496404866e-15,1.6292019247280383e-07,5.413000882403797e-10,3.3630722014072156e-13,4.9241853553377814e-21,3.4323449632664112e-23,3.8915986652885948e-22,1.0631780423402546e-09,4.3557962287953331e-15,1.9404061405917372e-21,2.7412119815957176e-23,8.7633614215254365e-31,4.9177588725903993e-31,1.5963035582559251e-18,7.4236864972109732e-15,3.2923522683829712e-19,3.2923666154352921e-19,1.2504005040336371e-24,1.8430472805089265e-25,1.0308602353474445e-22,1.3805200480254198e-16,1.3822525274662493e-21,1.0213313706864858e-22,1.0374672514891588e-44,4.4017720213961442e-26,3.9349319980058187e-25,9.5933446482881533e-45,1.197230961026304e-11,9.3118691825810749e-32,6.0391606966144912e-32,3.7783228341752471e-16,1.1278812616129377e-16,1.7065268221436251e-13,3.7781813158677861e-16,7.9619456982940977e-21,9.5933442287802062e-45,6.2518037860197705e-30,5.0491427120636555e-31,1.3138411638319243e-32,1.4030851396772004e-38,2.0679520651178703e-25,1.2597383195329689e-44,2.850472720943501e-19,4.1721864496480175e-38,6.9193634660800128e-45,9.0911451674636594e-24,1.747398875651038e-51,4.8422193664825414e-50,2.9549318183932477e-55,5.6711173018167789e-29,2.7179747761453983e-24,2.4451077278817492e-30
8.93303104887156e-15,0.3127841540709255,76.950000000000003,0.0,0.0,0.0,0.99999970812833316,9.4999999999987708,5.1044217146243119e-09,5.0002928152569677e-08,5.0002567653398468e-08,7.9284717913358327e-13,8.697095945333259e-15,1.8467946549091634e-07,6.9680106459876457e-10,4.330380195567233e-13,6.3460356360768244e-21,5.0217043400557281e-23,5.7102318999205857e-22,1.368600539340256e-09,5.6121543743987218e-15,2.4987601054844941e-21,3.7823834420704263e-23,1.4567745635185358e-30,8.1247752132420244e-31,2.3329968053862734e-18,9.5648639333394003e-15,4.8149802561551693e-19,4.815003984803735e-19,2.0676066445318284e-24,3.0525821200999713e-25,1.5052736701413545e-22,1.7787113662257574e-16,2.0158743242058212e-21,1.4925285910187999e-22,2.4800924062547448e-44,7.2901774686577851e-26,5.754993001095606e-25,2.2933142946994347e-44,1.5411632764902908e-11,1.684863717244419e-31,1.0564038536385263e-31,5.5191800990664291e-16,1.6475368049901168e-16,2.1952579780217195e-13,5.5189796210462531e-16,1.3182229479163733e-20,2.2933141833278234e-44,1.0360700689634268e-29,8.370060666290766e-31,2.4528593947810305e-32,2.9465794919284811e-38,3.0240621353765164e-25,2.9606430915359815e-44,3.6726242868217265e-19,7.8108776905611187e-38,1.6261967210308407e-44,1.3293698830204385e-23,4.5712006369877332e-51,1.1420839196976012e-49,7.733720911961258e-55,1.0606208335727259e-28,3.9201870269308849e-24,4.5728534798969476e-30
1.1059349925781021e-14,0.3127841540709231,76.950000000000003,0.0,0.0,0.0,0.99999963866429775,9.4999999999981153,6.3194209613433821e-09,6.1904935203637851e-08,6.1904379339974165e-08,1.2151465185858882e-12,1.0778710819279784e-14,2.2802116608555961e-07,1.0660742911203927e-09,6.6289186551201097e-13,9.7298927263739933e-21,9.5362522176178466e-23,1.0895003995457879e-21,2.0938972795469042e-09,8.6018222925331548e-15,3.8256137790856211e-21,6.436120731596063e-23,3.4310159499283992e-30,1.8917636105130001e-30,4.4210004354839233e-18,1.4659997301537176e-14,9.1364759625274434e-19,9.1365313304863877e-19,4.8224724121215208e-24,7.1432348208551297e-25,2.8474591060518824e-22,2.7262630137528396e-16,3.8039397353806676e-21,2.8277693265765683e-22,1.0988774451423849e-43,1.7057875284246741e-25,1.0921125593184991e-24,1.016120293094685e-43,2.3579105544347901e-11,4.544845445112652e-31,2.6858401471278187e-31,1.0448054526432825e-15,3.1188068444313379e-16,3.3540348791540437e-13,1.044769863263577e-15,3.0824261319217548e-20,1.0161202324448487e-43,2.4273044221572778e-29,1.9620881908287212e-30,7.0324701825463635e-32,1.0370522088313999e-37,5.7371877966866097e-25,1.2777016324678084e-43,5.6290164588151349e-19,2.2521516158407857e-37,7.0180944554413764e-44,2.5217866416174072e-23,2.4215606883663251e-50,4.9688402676823586e-49,4.1015774779205949e-54,3.0517414515711972e-28,7.237965947914037e-24,1.3157406364539805e-29
1.3185668802690482e-14,0.31278415407092025,76.950000000000003,0.0,0.0,0.0,0.99999956920400179,9.499999999997323,7.5344201111236781e-09,7.3806892210494688e-08,7.3806098500125327e-08,1.7272350284148328e-12,1.2860316885414503e-14,2.7112813710685864e-07,1.5126918373060582e-09,9.4111634640592452e-13,1.3833865981125899e-20,1.6174499318438638e-22,1.8544570914954257e-21,2.971107508591715e-09,1.2227423449436792e-14,5.4317819732653412e-21,9.864798947319607e-23,6.9532018984078921e-30,3.7937214327728476e-30,7.4826058361472829e-18,2.0838795485618301e-14,1.5484239953355233e-18,1.5484351224442127e-18,9.6874511204126506e-24,1.4396575691395985e-24,4.81087168963561e-22,3.8753742464129775e-16,6.4110984734923703e-21,4.7851011108942145e-22,3.7310029128529224e-43,3.4375455339429685e-25,1.8510440483968976e-24,3.4500198635819169e-43,3.3457256776317231e-11,1.0227531186258677e-30,5.7492860839117219e-31,1.7665300567841309e-15,5.2731064809816795e-16,4.752627545176755e-13,1.7664738912729535e-15,6.2077230306044745e-20,3.4500196212832922e-43,4.8977537962044922e-29,3.9613748765531486e-30,1.6765369081557238e-31,2.9290059366032434e-37,9.7215194337467485e-25,4.2591950752464571e-43,8.001514901622411e-19,5.3993652398993603e-37,2.3394829269108571e-43,4.2726522114306083e-23,9.4889571632510368e-50,1.6685446137123957e-48,1.6087758325169408e-53,7.3011021041763676e-28,1.1940601018453255e-23,3.147794803517179e-29
1.5311987679599942e-14,0.3127841540709169,76.950000000000003,0.0,0.0,0.0,0.99999949974742475,9.4999999999963922,8.7494191639697288e-09,8.5708799355458106e-08,8.5707725147793734e-08,2.3290988642241287e-12,1.4941914216584866e-14,3.1400164971425749e-07,2.0362348451819455e-09,1.2675292324104483e-12,1.8657844367192253e-20,2.5348639373184259e-22,2.9139360411149773e-21,3.9994085405423778e-09,1.6488955136767926e-14,7.3162124083274884e-21,1.4076006883683405e-22,1.2681732495230484e-29,6.8522364119217507e-30,1.1701869122711068e-17,2.8101210673838152e-14,2.4247791834523289e-18,2.4247993238855336e-18,1.7527169457615877e-23,2.6132637468263086e-24,7.5103203207481256e-22,5.226046142418538e-16,9.9839881375051608e-21,7.4818369498649016e-22,1.0531581338440088e-42,6.2392410752665225e-25,2.8989252211941641e-24,9.7384475905831132e-43,4.5036822411175677e-11,2.0278615167176747e-30,1.0923730861497716e-30,2.7597867739300601e-15,8.2378422982666377e-16,6.388726228532807e-13,2.7597053129231885e-15,1.1259814481871091e-19,9.7384468071603574e-43,8.900814210182936e-29,7.2033264905071113e-30,3.5109050691742036e-31,7.0868218745859923e-37,1.5220892311195696e-24,1.1855208288413396e-42,1.0790104892224919e-18,1.1370160844595268e-36,6.5118449151698901e-43,6.6889446089428661e-23,3.0237489285105622e-49,4.6767504374282316e-48,5.1311790207548082e-53,1.5343113053819727e-27,1.8208586132431922e-23,6.6149556854294913e-29
1.7438306556509402e-14,0.31278415407091315,76.950000000000003,0.0,0.0,0.0,0.99999943029454685,9.4999999999953229,9.9644181198860473e-09,9.7610656820161974e-08,9.7609259296918503e-08,3.0207241837337575e-12,1.702350288214591e-14,3.5664296821253911e-07,2.6362867154439037e-09,1.6419489772715182e-12,2.4201716868405466e-20,3.7472090954754482e-22,4.3157811127416436e-21,5.1779821257573167e-09,2.138641465547113e-14,9.4778567518495063e-21,1.9073188380004058e-22,2.1391061363049707e-29,1.14534666622985e-29,1.7261852451981252e-17,3.6447195057173949e-14,3.5816632651703921e-18,3.5816970006932969e-18,2.9345803275772559e-23,4.389719629259302e-24,1.1059159071083733e-21,6.7782797727165137e-16,1.4665949498414983e-20,1.1034563774665954e-21,2.5986361597081124e-42,1.047959697534595e-24,4.2824003933599398e-24,2.4029335367208185e-42,5.8308588357256039e-11,3.6619199799629057e-30,1.9016650171683131e-30,4.0668591593434967e-15,1.2139183955773266e-15,8.260037775861324e-13,4.0667484017582411e-15,1.8899879900508808e-19,2.4029333190975249e-42,1.4968989358563515e-28,1.2121320716492267e-29,6.6785469946143658e-31,1.5296179265463517e-36,2.2478957632432302e-24,2.8923029049439075e-42,1.399477192918077e-18,2.1748900770938978e-36,1.5886971748187448e-42,9.8775165174197852e-23,8.3019506191189347e-49,1.1488647756131418e-47,1.4100943643858147e-52,2.9287780595396038e-27,2.6202146397211863e-23,1.2626860348560355e-28
2.1690944310328326e-14,0.312784154070904,76.950000000000003,0.0,0.0,0.0,0.99999929139980792,9.4999999999927738,1.2394415740947378e-08,1.2141422343192827e-07,1.2141205015528099e-07,4.6732039152316502e-12,2.1186654270415774e-14,4.4123404613587065e-07,4.0642618376734537e-09,2.5340862545881471e-12,3.7448700235794568e-20,7.222664985404646e-22,8.3368536360643738e-21,7.9826959393439195e-09,3.3089106436923144e-14,1.4628613444902166e-20,3.1429615880447941e-22,5.1425869715182365e-29,2.7077005498154982e-29,3.3131302775611343e-17,5.6389680186643778e-14,6.8928095082185748e-18,6.8928895982642732e-18,6.960873876506214e-23,1.0481306933426846e-23,2.1151262219988786e-21,1.0487436481494233e-15,2.7914572282936115e-20,2.1170745057689698e-21,1.2161480439352034e-41,2.5017324697073256e-24,8.2427719523427839e-24,1.1245611060086225e-41,8.9892112359310925e-11,9.7746198705357798e-30,4.7833390557083182e-30,7.7895525878834097e-15,2.3250252390914601e-15,1.2699208938608491e-12,7.7893760910228444e-15,4.5058512438336295e-19,1.1245609764571303e-41,3.5826383994266333e-28,2.9045162321126663e-29,1.9681576751323215e-30,5.6316273105456699e-36,4.3244850393930254e-24,1.3374512757249904e-41,2.1652280064970796e-18,6.4838086724009463e-36,7.3465134330565131e-42,1.8998285097817468e-22,4.8627818595348527e-48,5.3949699070271426e-47,8.2776360956828972e-52,8.693548309489434e-27,4.7923436639907546e-23,3.7479729624120532e-28
2.5943582064147247e-14,0.312784154070893,76.950000000000003,0.0,0.0,0.0,0.9999991525196269,9.4999999999896776,1.4824412974343248e-08,1.4521759348525962e-07,1.4521447118667421e-07,6.6845635269841728e-12,2.5349771277841624e-14,5.2491134940821422e-07,5.7933291920557971e-09,3.6160894040669517e-12,5.3573928293328548e-20,1.2376969304344698e-21,1.4296074830312812e-20,1.1378790910262191e-08,4.7335477386165945e-14,2.0875743901183659e-20,4.6921629851603604e-22,1.0555761108284643e-28,5.4740743487200207e-29,5.6535746914022808e-17,8.066586845717189e-14,1.1793426729922172e-17,1.179358931559405e-17,1.4118733426607864e-22,2.1398337608821404e-23,3.5965393293453786e-21,1.5002852784885449e-15,4.7240443180997982e-20,3.6111966585442428e-21,4.2511049865986533e-41,5.1065032809288256e-24,1.4105559000104085e-23,3.9309610740696845e-41,1.2813510656214881e-10,2.1654686016019748e-29,1.012418154671744e-29,1.3264750204977184e-14,3.9591230134035394e-15,1.8052124175500801e-12,1.3264510496520027e-14,9.1850693413198393e-19,3.9309605338670289e-41,7.3315298268133363e-28,5.9507872077381465e-29,4.767128147149019e-30,1.6325406648152161e-35,7.396471620888644e-24,4.6327848973786683e-41,3.0973926939693695e-18,1.5882446193521667e-35,2.5447837147935961e-41,3.2487276392819599e-22,2.0078006306693924e-47,1.894478325375033e-46,3.4240883536361873e-51,2.1204993721470052e-26,7.8059723297797543e-23,9.1417247827788265e-28
3.070279622085798e-14,0.31278415407087823,76.950000000000003,0.0,0.0,0.0,0.99999899711303486,9.4999999999855635,1.7543872272016555e-08,1.7185620194465843e-07,1.7185181049499374e-07,9.3609319173870074e-12,3.0008760470448818e-14,6.1748496985240951e-07,8.0813831837730352e-09,5.0503595752590259e-12,7.5031860051005391e-20,2.0549141817449901e-21,2.3725241192998311e-20,1.5872802493632259e-08,6.6295089934215734e-14,2.9156925554457575e-20,6.7949722794692538e-22,2.0751217976516572e-28,1.059429595514819e-28,9.3424342065615349e-17,1.1297217692841984e-13,1.954664053580403e-17,1.9546956627296222e-17,2.7422800805765936e-22,4.1863484133436398e-23,5.919761964852709e-21,2.1012200982446226e-15,7.7349110640969345e-20,5.9648414228626123e-21,1.3764821809383845e-40,9.988214868208765e-24,2.3383148173187645e-23,1.2728224693760728e-40,1.7874160397396906e-10,4.5385549764768454e-29,2.0391468684711097e-29,2.1869100693830253e-14,6.5270021236808472e-15,2.5104294365747673e-12,2.1868818006829725e-14,1.7939146231265113e-18,1.2728222635686463e-40,1.4381187328456342e-27,1.1687983280790503e-28,1.0936865825921645e-29,4.4323159015841321e-35,1.2254191070756163e-23,1.4850591535437819e-40,4.3379132772708683e-18,3.6892887644437431e-35,8.1575261746952549e-41,5.3811062347858328e-22,7.5775530993953676e-47,6.1643594952607486e-46,1.2949865604470821e-50,4.9024745815917936e-26,1.2268396277524485e-22,2.1134642322257875e-27
3.5462010377568714e-14,0.3127841540708611,76.950000000000003,0.0,0.0,0.0,0.99999884172426112,9.4999999999807621,2.026333108425855e-08,1.984945680036725e-07,1.9848868691630378e-07,1.2486478847132611e-11,3.4667707265559606e-14,7.0894018717581512e-07,1.0737955144059205e-08,6.7186499649546522e-12,1.0009223880257252e-19,3.1716050686074366e-21,3.657081422884897e-20,2.1090627470527616e-08,8.8440428231133379e-14,3.8789448682170461e-20,9.2844017060256136e-22,3.6979985280367041e-28,1.8606810374810397e-28,1.4351969558538621e-16,1.5070513362163139e-13,3.0117339221111007e-17,3.0117896844892402e-17,4.8331226153899413e-22,7.4311519860078118e-23,9.0581590624359075e-21,2.8031355234596284e-15,1.177464401514561e-19,9.1592924415876284e-21,3.7509619186521638e-40,1.7726304147036461e-23,3.6035165774273757e-23,3.4684881055239118e-40,2.3749887728923016e-10,8.494360427212349e-29,3.6986349962552037e-29,3.3517940598459327e-14,1.0003293892847076e-14,3.3254125387851971e-12,3.3517680169916234e-14,3.1789875504023648e-18,3.4684874636600613e-40,2.5594956649805353e-27,2.082854473696947e-28,2.2217315581352954e-29,1.0390269251227833e-34,1.8873690848751672e-23,4.004880944131399e-40,5.7868267973100788e-18,7.5863075247509039e-35,2.1999364436024008e-40,8.2859509678749078e-22,2.3420224611352955e-46,1.6862808157326131e-45,4.0104283005498488e-50,1.0034131943876763e-25,1.7959708363052614e-22,4.3256264108949625e-27
4.022122453427945e-14,0.31278415407084154,76.950000000000003,0.0,0.0,0.0,0.99999868635309053,9.4999999999752838,2.298278941111741e-08,2.2513269363203259e-07,2.2512510060664591e-07,1.6061049314396228e-11,3.9326612006545304e-14,7.9929051280030056e-07,1.3758592943155968e-08,8.6189917792071331e-12,1.2875382142128119e-19,4.6352996759382891e-21,5.3346819530119549e-20,2.7023521338631454e-08,1.1377146292223699e-13,4.9761944553315963e-20,1.2157371531881211e-21,6.124007235242449e-28,3.0392814126262032e-28,2.0877802230058521e-16,1.9386420274114e-13,4.3942084585021964e-17,4.3942999397516458e-17,7.9215012260972584e-22,1.226623718814123e-22,1.3124999550856533e-20,3.6060326707653097e-15,1.6974566799570434e-19,1.3318260161339253e-20,9.0050892112573072e-40,2.9253876196475342e-23,5.2585761484400157e-23,8.326948592173174e-40,3.0430845718966754e-10,1.4621677731908073e-28,6.2075046616130439e-29,4.8645830231846964e-14,1.4517577586604383e-14,4.2477506318795734e-12,4.8645703660981797e-14,5.2385537727533314e-18,8.3269468600201584e-40,4.2358881918857651e-27,3.4514720947523195e-28,4.1218992205784797e-29,2.184527540440182e-34,2.7526334965008323e-23,9.5134507293971629e-40,7.4441183538910702e-18,1.4244740115515723e-34,5.225938830424846e-40,1.2081835042212277e-21,6.2631734728635773e-46,4.0617021001927892e-45,1.0745897210843986e-49,1.8754017008486414e-25,2.4942170624539576e-22,8.0845004921365635e-27
4.498043869099018e-14,0.3127841540708194,76.950000000000003,0.0,0.0,0.0,0.9999985309993108,9.4999999999691251,2.5702247252640729e-08,2.5177058078289865e-07,2.5176105172199699e-07,2.0084488370775731e-11,4.3985475035169392e-14,8.8854929496300386e-07,1.7138898222077986e-08,1.0749432783454592e-11,1.6101536520883631e-19,6.493811946279969e-21,7.4561658569463189e-20,3.366284520769833e-08,1.4228816487829092e-13,6.206314005846969e-20,1.5410787104848601e-21,9.580735945523768e-28,4.6928698140591784e-28,2.9113187448679344e-16,2.4244884856680724e-13,6.1457392021612356e-17,6.1458810613245759e-17,1.2272203380768529e-21,1.9137129531964029e-22,1.8230237051844995e-20,4.5099126326848962e-15,2.3459466496735168e-19,1.8563741080475448e-20,1.9614626609914335e-39,4.5630917324989662e-23,7.3559329429553326e-23,1.8137533079945069e-39,3.7907306367373874e-10,2.3601057128087368e-28,9.8131631593403563e-29,6.7677724731313415e-14,2.0196545103095145e-14,5.275071697287671e-12,6.767789915043387e-14,8.1591384190503284e-18,1.8137528891708707e-39,6.6258617340850224e-27,5.4057264046737357e-28,7.1285486029070208e-29,4.2233216572938865e-34,3.8483020105144622e-23,2.0507223138607003e-39,9.3097732373981526e-18,2.4930295743712379e-34,1.1265197773104135e-39,1.6887020368657304e-21,1.5006883785777536e-45,8.8759969195451863e-45,2.5798261673301932e-49,3.2671045703674213e-25,3.3263640273535366e-22,1.4083532530085171e-26
