Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202)
0.0,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.480299620264377e-21,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,3.9984205533746363e-17,4.2900903423506689e-16,4.2900895246010537e-16,9.3448403136925826e-27,9.3446481674610125e-27,1.7430735386168322e-17,5.0927056444186946e-26,6.620259200115429e-27,6.4135886571235953e-39,1.6014427794425795e-43,3.5345370137067153e-31,5.2501630760037446e-26,9.8562805733253337e-30,9.0867407155055932e-39,6.653412738168458e-44,2.8265130884226279e-47,1.119970383853936e-59,2.0992359951637189e-42,6.3888163252176813e-31,6.0786699185673388e-42,6.0786699186725504e-42,9.3803082355295021e-53,1.1407645354140624e-53,5.8946770607639719e-50,4.2237424557897891e-31,1.3035748501214168e-41,7.9265623311721219e-43,2.2636887976170318e-95,3.3614572973227993e-53,5.8808056508758915e-47,2.1717438313515387e-95,5.3106438137945066e-28,3.6610265663561623e-64,3.6610205340569104e-64,1.6717363398994128e-39,5.1249116118354706e-40,5.7217568977083432e-31,1.6717152705025291e-39,1.298680648545688e-50,2.171743831351537e-95,4.4003305096350318e-57,3.0274015888635404e-54,1.179737477118431e-67,1.5748491570649128e-79,1.6888306766408158e-47,8.0308604527086967e-91,1.044555768361551e-36,7.2154209915030267e-67,8.8938740791442276e-93,1.5954036364866718e-47,1.5611531805818532e-104,2.2281704518303019e-97,1.3762636055147733e-107,3.6928549298051935e-66,2.8166233707915051e-49,1.9350341139802215e-68,8.1146854766459076e-48,8.837862116287725e-59,3.9432545496094077e-40,1.2522188704852292e-58,8.0288780086741043e-60,8.5893508451726697e-51,2.1265817100226785e-52,2.0441505575107319e-70,3.2091237766527733e-52,2.4146628450727206e-57,5.6535532965381965e-77,4.376706086544362e-59,1.3708958723156493e-43,5.312925516280776e-78,8.1781581953332062e-23,9.0753935070447909e-42,8.5610234631650887e-40,9.0753935070447782e-42,5.1553538647761321e-71,1.1567108798597508e-62,5.895043487049035e-63,9.6893396538984184e-106,2.0265436477317631e-111,5.3368078882727804e-50,2.1120407079132047e-60,2.5512324456429145e-60,5.5023536775829607e-84,4.8634541211376319e-51,1.6076124732211303e-92,7.5175966308876735e-65,1.9645195023389498e-76,1.0830742219256952e-86,3.0315510988700405e-87,1.411121131746417e-76,5.2927494842521614e-65,1.510753482089839e-93,5.292753675403173e-65,2.1306116688961751e-86,1.2336911164126472e-70,1.6934711293459319e-82,3.844352853490708e-79,2.1143245770204108e-87,2.2472630262097464e-27,5.1926713974149293e-67,3.8424104472186064e-58,1.6103522747815649e-70,2.119459476546853e-89,2.7606569463781251e-87,4.2726493852259531e-95,5.5277075849851687e-98,1.2483320492300697e-103,7.5089015893721976e-52,2.302577828111794e-52,2.302577828111794e-52,1.9164532189330423e-98,6.3193918068671132e-101,4.1347439845429634e-105,1.8433754489620031e-88,8.8312646737129787e-94,1.3074165347740471e-42,1.4239296702149551e-53,6.8387110994666633e-49,1.4239314622326845e-53,3.0270212672666714e-54,4.2018549234322242e-103,4.5030713597282916e-112,6.7109766963231709e-102,2.4284830224582022e-124,9.8087639148689385e-123,6.9489211268423191e-123,6.944786631131055e-107,2.543984937832631e-66,4.1932621743283043e-126,3.9181511071872776e-76,2.8654258256540939e-79,2.0127661917752737e-36,2.3620445594575002e-85,1.7291939280567407e-95,4.3265340424088707e-94,6.7109766863131072e-102,9.5597575148281884e-111,1.475215357671248e-121,2.102432324124211e-122,8.9702455363031295e-123,1.4765587051963966e-82,6.6842206969675633e-56
1.2544838936740255e-20,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,0.99999999999999745,9.5,1.1195577549448932e-16,1.2012252958064581e-15,1.2012250668580119e-15,5.6442835492348716e-26,5.644054398542792e-26,4.8806058729437058e-17,3.0759941907258534e-25,3.9986365482287444e-26,7.6140232166822999e-38,1.9012329342285471e-42,2.1348603562099354e-30,3.1710984788311235e-25,5.9531934660745725e-29,1.0786937899572378e-37,7.8989268640215988e-43,3.3556363384435407e-46,2.5053290112539255e-58,2.4922129597270798e-41,3.8588450603143594e-30,7.2165969270121137e-41,7.2165969272474692e-41,2.0983373969698951e-51,2.5518446277258298e-52,6.9981605213774507e-49,2.5511404280906963e-30,1.5476040272768743e-40,9.4104147195143011e-42,2.4121360759948414e-93,7.5194454545678687e-52,6.98169240528347e-46,2.3141615795144152e-93,3.2076288442370114e-27,1.5107321291368668e-62,1.5107275881829619e-62,1.9846853598951323e-38,6.0842949954454854e-39,3.4559411228240944e-30,1.984660346307133e-38,2.9050966316373549e-49,2.3141615795144109e-93,9.8433632145555699e-56,6.7717887558869823e-53,4.8682198483682757e-66,1.1855071651651942e-77,2.0049797669330561e-46,1.096208519847027e-88,6.3091168405802989e-36,2.9772974341963174e-65,1.2140094573236384e-90,1.8940631966058821e-46,3.851351138240682e-102,3.0414417655055836e-95,3.3952304411367006e-105,1.5238669104331898e-64,3.3438952041618324e-48,7.9849723449796378e-67,9.6337545971894697e-47,1.9769943904676724e-57,2.3817257478518203e-39,2.8011635034857568e-57,1.7960278945099383e-58,1.0197277323162571e-49,2.5246783704508937e-51,8.4350548123510545e-69,3.8098711929062521e-51,3.093042635739988e-56,4.2558537509563597e-75,9.7905163499005653e-58,1.6275272793850177e-42,3.9994376648467861e-76,2.2898843310844829e-22,1.0774306913275797e-40,5.1708582418608947e-39,1.0774306913275773e-40,2.1273711845468986e-69,2.5874337437130558e-61,1.3186598060689876e-61,2.390350795393255e-103,3.8106306181585872e-109,6.3358583241779919e-49,4.4718121057121479e-59,5.7070036346310892e-59,4.1420344545440745e-82,5.7738927323470583e-50,2.1943830740579897e-90,1.6816562958223236e-63,8.1066447526687197e-75,8.1531124261154803e-85,2.2820759700599448e-85,5.823030861061234e-75,1.183965304663398e-63,2.0621710306026946e-91,1.1839670341502125e-63,1.6038712673273086e-84,2.9678849057711967e-69,7.5025021725533236e-81,1.5863829899959288e-77,9.367255985783275e-86,1.357345857110796e-26,2.1427703686401847e-65,8.595318473657047e-57,6.6451596640438417e-69,1.5954762128914115e-87,2.0785241233540347e-85,5.8331768356310748e-93,7.5472336172210648e-96,3.0801665486573734e-101,8.9145678880976848e-51,2.7336203733721851e-51,2.7336203733721851e-51,2.6164133845676416e-96,8.6279209134653605e-99,1.020217347147307e-102,1.3876470268740473e-86,1.205463304138918e-91,1.5521649069780251e-41,3.1852677150982842e-52,8.1189177729374885e-48,3.1852751098901208e-52,6.7713254810817953e-53,3.3928631611165027e-101,6.5899851137920985e-110,9.8208502337023397e-100,6.4213746363012661e-122,2.593629201067903e-120,1.8374310314891873e-120,1.1074102098341416e-104,5.6907925455245529e-65,1.1087807665503976e-123,1.6168343344434313e-74,1.1839818154343877e-77,2.3895543934182837e-35,1.0464451495383406e-83,1.3962290234947974e-93,5.9056975315395647e-92,9.8208502077661781e-100,2.5277163796109223e-108,7.0359205563008421e-119,1.0027381368007692e-119,4.2782862460412375e-120,1.1115165266030083e-80,1.4952334165952477e-54
2.867391756969201e-20,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,0.99999999999999412,9.5,2.5589891541597323e-16,2.7456578187423338e-15,2.7456572955326924e-15,2.7174795628686307e-25,2.7172540519511237e-25,1.1155670400863777e-16,1.4809587736424009e-24,1.9251713624321134e-25,7.4750923345085172e-37,1.8666417985846659e-41,1.0278433634825237e-29,1.5267473938891835e-24,2.8662063904021215e-28,1.0588899303259529e-36,7.7552031975584356e-42,3.2945836554568042e-45,4.9501079276695052e-57,2.4468694333958448e-40,1.8578677871976222e-29,7.0852976561179019e-40,7.0852976565829204e-40,4.1459609489292561e-50,5.0420149297287928e-51,6.870835318025738e-48,1.2282642833341671e-29,1.5194467374609867e-39,9.2392008050491767e-41,5.4894573375751961e-91,1.4857156818429691e-50,6.8546668700080399e-45,5.266490306838037e-91,1.5443351921091383e-26,5.9762996449518214e-61,5.9762637411777848e-61,1.9485758070030603e-37,5.97359675736612e-38,1.6638868407659709e-29,1.9485512485139975e-37,5.7399812553781043e-48,5.2664903068380207e-91,1.9448826434643494e-54,1.3379477778280513e-51,1.9258193549653685e-64,9.3734486644014182e-76,1.968500998330284e-45,1.7317407911694925e-86,3.0375681739101927e-35,1.1777502847152125e-63,1.9178374005164884e-88,1.8596024767324748e-45,1.2157570461852338e-99,4.804732586664835e-93,1.0717733371022289e-102,6.0282658118062476e-63,3.2830560099048828e-47,3.1587755582298456e-65,9.4584773894563861e-46,3.9062077051509284e-56,1.1466984228580265e-38,5.5346269555076332e-56,3.5486484607263816e-57,1.0011747344431396e-48,2.4787453905695077e-50,3.3366579431530028e-67,3.740552954385658e-50,3.5162311482983918e-55,3.3649754888308908e-73,1.9344410042878692e-56,1.5979152980642992e-41,3.1622350082081458e-74,5.2340214997515492e-22,1.0578277871119346e-39,2.4895457282082262e-38,1.0578277871119293e-39,8.4156686479703538e-68,5.1119775338291371e-60,2.6052859440556905e-60,7.5456214008505624e-101,1.7313356299836698e-106,6.2205832722187782e-48,7.9081824095121411e-58,1.1276071861446255e-57,3.2749819985274347e-80,5.6688421227686517e-49,3.4665873365349874e-88,3.3226694567003094e-62,3.2069080638058656e-73,6.4464208709747357e-83,1.8043687972026659e-83,2.3035331003186755e-73,2.3393090774907802e-62,3.2577247188838237e-89,2.3393159191390139e-62,1.2681327541607701e-82,6.7641904730444842e-68,3.4176643965667551e-79,6.2755735304910714e-76,4.2671835142907267e-84,6.5350257194418563e-26,8.4765862867596576e-64,1.6982900867376191e-55,2.6287555051082518e-67,1.2614951032119852e-85,1.6435502724143673e-83,9.2156890103880459e-91,1.1925821948659757e-93,9.7239124251841343e-99,8.7523754482767837e-50,2.6838846415444892e-50,2.6838846415444892e-50,4.1336109225597786e-94,1.3632646908651508e-96,3.2207687458460988e-100,1.0971707779438327e-84,1.9043365730745691e-89,1.5239247033048932e-40,6.2935262967213e-51,7.9712015200552818e-47,6.2935555496119212e-51,1.3378998028715005e-51,3.0868331066516358e-99,1.1975122807255789e-107,1.784590795941892e-97,2.3313324507477489e-119,9.4164149119904998e-118,6.670968318127786e-118,5.0754535922580922e-102,1.1244047085029149e-63,4.0255342101565797e-121,6.3960210547144768e-73,4.697318564773232e-76,2.3460752218227446e-34,4.7669419663708534e-82,1.2702743714958119e-91,9.3295542799804595e-90,1.7845907866451518e-97,9.1769880888197145e-106,5.1051693298331426e-116,7.2757332656578159e-117,3.1042670480455642e-117,8.7884267449877146e-79,2.9543291917499006e-53
6.093207483559552e-20,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,0.99999999999998757,9.5,5.4378519525893342e-16,5.8345228637865326e-15,5.8345217523975263e-15,1.186794719474015e-24,1.1865950415830077e-24,2.370579889376929e-16,6.4677358816146956e-24,8.4077290502117187e-25,6.6109216217032971e-36,1.6510235443870747e-40,4.4888620063391763e-29,6.6677068108601617e-24,1.2517476324807528e-27,9.3625960823124916e-36,6.8593715475132545e-41,2.9140219327821098e-44,8.8084523001122775e-56,2.164228252183327e-39,8.1137967312110998e-29,6.2668655372213892e-39,6.2668655380488657e-39,7.3775154638378084e-49,8.9719960590115313e-50,6.077175708163699e-47,5.3641526831548453e-29,1.3439333010160692e-38,8.1719681797986383e-40,9.2769402172818712e-89,2.6437515796613518e-49,6.0628749808558647e-44,8.9001357924790725e-89,6.7445173444485776e-26,2.1328942944656691e-59,2.1328686322115644e-59,1.7234931483369485e-36,5.283578418820389e-37,7.2666305875176189e-29,1.7234714266314221e-36,1.0213989464249602e-46,8.9001357924790153e-89,3.4608145603285853e-53,2.3807680589314647e-50,6.8731122775240901e-63,6.6997489653783026e-74,1.7411167938288949e-44,2.4771986677275956e-84,1.3265858253178167e-34,4.2032374930103711e-62,2.7434037921663425e-86,1.6447973289639004e-44,3.479340636804243e-97,6.8730131834097076e-91,3.0672777892426156e-100,2.1514451467218095e-61,2.9038256290629164e-46,1.1273444925439451e-63,8.3659161345465918e-45,6.9508876947760201e-55,5.0079332762639907e-38,9.8485726281539346e-55,6.3146303243042162e-56,8.855277145865411e-48,2.192424353435683e-49,1.190710757676392e-65,3.3084746374504843e-49,3.9629907870437513e-54,2.4051436308083591e-71,3.4422342596824674e-55,1.4133368540396934e-40,2.2602332247073714e-72,1.1122296419344638e-21,9.3563660085697078e-39,1.0872500884252662e-37,9.356366008569619e-39,3.0034922210014131e-66,9.0952201053489009e-59,4.6353822842965215e-59,2.1594569326155324e-98,5.8652102798323175e-104,5.5020354557548176e-47,1.1612607761669233e-56,2.0065147349691321e-56,2.3408200539548679e-78,5.0140266589864207e-48,4.9588398637294727e-86,5.9125127667840286e-61,1.1445227214515319e-71,4.607632136539627e-81,1.2896872939612772e-81,8.2211460106044063e-72,4.1626510276068305e-61,4.6600687202028025e-87,4.1626754447513279e-61,9.0640822448825132e-81,1.5254672519006394e-66,1.5418468594753054e-77,2.2397077475893345e-74,1.9251126273028382e-82,2.8540083771971185e-25,3.0252332920854588e-62,3.0220164695120865e-54,9.3818160766204157e-66,9.0166400393508409e-84,1.1747807142508403e-81,1.3183185158076252e-88,1.7066197958286883e-91,2.782952770459609e-96,7.7413766695587602e-49,2.3738654803746496e-49,2.3738654803746496e-49,5.913209558134681e-92,1.9506331168210027e-94,9.2177376110995579e-98,7.8421179404622908e-83,2.724091299283903e-87,1.3478941304724283e-39,1.1198901028177942e-49,7.0504373063916367e-46,1.1199005428445615e-49,2.3807211954883945e-50,2.785465086625009e-97,2.1612798375378629e-105,3.2208184702861441e-95,8.4152864922036785e-117,3.3990165796949481e-115,2.408001977063314e-115,1.7383551951098672e-99,2.0008181005072079e-62,1.4530865932460996e-118,2.2826838948732121e-71,1.6861828246223363e-74,2.0750708253507191e-33,2.1505617333098041e-80,1.1462482696325993e-89,1.3345622058509582e-87,3.2208184369443433e-95,3.312567266185785e-103,3.6855956619899373e-113,5.2526000070664724e-114,2.241076262918879e-114,6.2815996632094659e-77,5.2570706934607734e-52
1.2544838936740252e-19,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,0.99999999999997435,9.5,1.1195577549448227e-15,1.201225295056529e-14,1.2012250664189075e-14,4.9546343310353354e-24,4.9529552285726776e-24,4.8806053627842531e-16,2.7001522745534957e-23,3.5100613073600537e-24,5.555679050779839e-35,1.3877847770509504e-39,1.8740115237058477e-28,2.7836361967990964e-23,5.2257999569932914e-27,7.8645062384153767e-35,5.7656850556221782e-40,2.4494110166609037e-43,1.4856741182327421e-54,1.8191641634527847e-38,3.3873504139965952e-28,5.2676780890382077e-38,5.2676780904338649e-38,1.2443256371799094e-47,1.5132582341230762e-48,5.108231820182455e-46,2.2394280379314151e-28,1.1296566970452864e-37,6.869031145687807e-39,1.3583483968391548e-86,4.4590731383780973e-48,5.0962113349110221e-43,1.3031759289391392e-86,2.815703080910492e-25,7.2065366785958715e-58,7.2063631281954095e-58,1.4486996946895675e-35,4.4411655759777472e-36,3.0336749018502652e-28,1.44868143628713e-35,1.7227384473508274e-45,1.3031759289391226e-86,5.8371689613347791e-52,4.0154810464385526e-49,2.3222691308068768e-61,4.5310431451322979e-72,1.4635134969259637e-43,3.3520095226512789e-82,5.5382346793410636e-34,1.4201672193346116e-60,3.7122237129693498e-84,1.382551257467424e-43,9.4179977547706088e-95,9.3001850945494724e-89,8.3026120795132572e-98,7.2692462080111939e-60,2.4408400191025988e-45,3.8090417934614539e-62,7.0320565910091081e-44,1.1723687356154714e-53,2.09071356063706e-37,1.6611056137585497e-53,1.0650546980752872e-54,7.4433940101396083e-47,1.842868349686011e-48,4.0223400794478745e-64,2.7809687668952071e-48,4.7659840427021997e-53,1.6265996044097422e-69,5.8058306980437557e-54,1.1879928826298259e-39,1.5285966429586332e-70,2.2898848587566564e-21,7.8645877562729196e-38,4.5390556175119056e-37,7.8645877562727672e-38,1.0148120428872423e-64,1.5336131262786967e-57,7.8162767365681318e-58,5.8452749509520443e-96,1.7198931091985063e-101,4.6247923188994406e-46,1.4488347002798154e-55,3.3842736128671572e-55,1.5830975477669219e-76,4.2145915229523102e-47,6.7100301000261068e-84,9.9723169659170696e-60,3.8670836842049422e-70,3.1161439091547849e-79,8.7221604028512831e-80,2.7777394277603678e-70,7.0208367475247584e-60,6.3057493860751629e-85,7.0209192461039638e-60,6.1300426332685557e-79,3.6589754377186981e-65,7.3867523711559005e-76,7.5674671609556967e-73,9.222961960610785e-81,1.1914847570989253e-24,1.0221578584212391e-60,5.0970724812014537e-53,3.169886309787024e-64,6.0979587291339626e-82,7.9451473764324207e-80,1.7838974668481623e-86,2.3109896568102963e-89,7.5330808737247974e-94,6.5070930441590545e-48,1.9953768192175179e-48,1.9953768192175179e-48,8.0015675061108489e-90,2.6407713751152536e-92,2.4951182792420377e-95,5.3036281450632828e-81,3.6860911057210515e-85,1.132986213689073e-38,1.8888270430994615e-48,5.9263170956096037e-45,1.8888623167649912e-48,4.0154342021901201e-49,2.6672369431073424e-95,4.1377691724650751e-103,6.1662160820460036e-93,3.2216524320103957e-114,1.3012749217055143e-112,9.2187735089179701e-113,5.1292223492902641e-97,3.3746721669602368e-61,5.5629842174741567e-116,7.7126014008884326e-70,5.7630866006903991e-73,1.7442117322044905e-32,1.0303022736880405e-78,1.0975891615404123e-87,1.8058562757543968e-85,6.1662159548149956e-93,1.2681723061080375e-100,2.8217388506089388e-110,4.0214577289070134e-111,1.7157966425763604e-111,4.2482484928060019e-75,8.8668172567514541e-51
2.544810184310166e-19,0.18283000357291448,76.950000000000003,0.0,0.0,0.0,0.99999999999994804,9.5,2.2711028743164769e-15,2.4367713110888896e-14,2.4367708480019716e-14,2.0241297885262348e-23,2.0227532091698186e-23,9.9006554089043478e-16,1.1031001948644303e-22,1.4339745217240373e-23,4.5529164690214236e-34,1.1377898114135548e-38,7.6559485450303227e-28,1.1372060976184092e-22,2.1349097947787499e-26,6.4390902851923148e-34,4.7270076973326557e-39,2.0081751372691565e-42,2.4402238285998787e-53,1.4914605477268488e-37,1.3838431699241496e-27,4.3187607538652562e-37,4.3187607561576272e-37,2.0438080113347395e-46,2.4855310665030009e-47,4.188036187271275e-45,9.1487933129196698e-28,9.2616044959586971e-37,5.6316459104372371e-38,1.8574265329842963e-84,7.3240399696530385e-47,4.1781812930379077e-42,1.781982850049636e-84,1.1503064647515812e-24,2.3693311501279208e-56,2.3692169875459733e-56,1.1877312990943634e-34,3.6411351341308372e-35,1.2393549185715767e-27,1.1877163297527352e-34,2.829602525503794e-44,1.7819828500495905e-84,9.5875654511049756e-51,6.5954131403589686e-48,7.6351116752980163e-60,2.9806710792321678e-70,1.1998766578997969e-42,4.4110554126450799e-80,2.2625495726822971e-33,4.6691797476614372e-59,4.8850769642206148e-82,1.1334990445403525e-42,2.4789715029765556e-92,1.2238519387418276e-86,2.1853837120653018e-95,2.3899686565397945e-58,2.0011474762167626e-44,1.2523293060741813e-60,5.7653048451589151e-43,1.9256189373096706e-52,8.5412470713803434e-37,2.7283705980549675e-52,1.7493555309014564e-53,6.1025441180849007e-46,1.5109006806941793e-47,1.3219300736571832e-62,2.2800004475347186e-47,6.2604698216922094e-52,1.0700312897755901e-67,9.5360926849910702e-53,9.7398521974317266e-39,1.0055616898602743e-68,4.6451962240152779e-21,6.4478615159872533e-37,1.8543527536617545e-36,6.4478615159870061e-37,3.3364793361989834e-63,2.5175570055690037e-56,1.2831781060832952e-56,1.5385634973966637e-93,4.7069018921530537e-99,3.7916841547832834e-45,1.561323384549662e-54,5.5586573442763715e-54,1.0414141964399322e-74,3.4553767626306159e-46,8.8300202120241874e-82,1.6379560540824475e-58,1.2714125634752939e-68,2.0499036302725712e-77,5.7377271119987336e-78,9.132599491631161e-69,1.1531473970207252e-58,8.2980096755760159e-83,1.1531745198060043e-58,4.0325460336314699e-77,9.5778004538806135e-64,3.8602797651608547e-74,2.4880182155248925e-71,4.8198933193129858e-79,4.8675422317955969e-24,3.3606307638471049e-59,8.3719568498666678e-52,1.0421778878151778e-62,4.0114418571492861e-80,5.2265726351925263e-78,2.3474997523885198e-84,3.045484287143103e-87,1.9828232317912919e-91,5.3349072004009802e-47,1.6359302208109585e-47,1.6359302208109585e-47,1.0529682412684534e-87,3.478384036423821e-90,6.5675367454612172e-93,3.4889037203493978e-79,4.8506879276742029e-83,9.2889051784147337e-38,3.1023012613393929e-47,4.8587523469521721e-44,3.102417228007173e-47,6.5953625128532997e-48,2.7853394730730085e-93,8.638208842747045e-101,1.2872795270275601e-90,1.3448032614001968e-111,5.4320170372721091e-110,3.8482764769998782e-110,1.4082189628840263e-94,5.5429091504366739e-60,2.3222073791670671e-113,2.5356875387869051e-68,1.9380811321428823e-71,1.429993220691794e-31,5.3843190562945635e-77,1.1461805301946184e-85,2.3764044953938955e-83,1.2872794740031072e-90,5.2938071030318744e-98,2.3555345720117406e-107,3.3570380980495419e-108,1.4323151165070315e-108,2.7946392268181693e-73,1.4563771152925131e-49
5.125462765582447e-19,0.18283000357291446,76.950000000000003,0.0,0.0,0.0,0.99999999999989531,9.5,4.5741931130592883e-15,4.9078633378637436e-14,4.9078624080671162e-14,8.1818562240986378e-23,8.1707138629187812e-23,1.9940751898370934e-15,4.4589064438992555e-22,5.7963538626418872e-23,3.6838912886382854e-33,9.2141169397136858e-38,3.0946568065842141e-27,4.5967679276263768e-22,8.629646722644771e-26,5.2004946270535605e-33,3.8279736068486246e-38,1.6262722893991072e-41,3.9557067669507387e-52,1.2078231890789761e-36,5.5937153445329228e-27,3.4974444246771892e-36,3.4974444283932189e-36,3.31309896595952e-45,4.0291525556153769e-46,3.3915788527418296e-44,3.6980877823122164e-27,7.5002815869431391e-36,4.5606515206805053e-37,2.4566243951451863e-82,1.1872581001207245e-45,3.3835984696758477e-41,2.3568429024943366e-82,4.6497216952895282e-24,7.6847362004723008e-55,7.6839955352613652e-55,9.6185521556884137e-34,2.9486844537045187e-34,5.0096685925541352e-27,9.6184309300758814e-34,4.5869058551800709e-43,2.3568429024942157e-82,1.5541849957608009e-49,1.0691426922464012e-46,2.4764294214120461e-58,1.9339605146037204e-68,9.7169101811153949e-42,5.7246973941620793e-78,9.1455871073634703e-33,1.5144340488145969e-57,6.3398857539380625e-80,9.1793690359129135e-42,6.4347960264186712e-90,1.5883234146949524e-84,5.6727148870610892e-93,7.751803098072726e-57,1.6205800716189922e-43,4.0618981478797581e-59,4.6688933277115638e-42,3.1215105278946876e-51,3.4525086235007047e-36,4.4228051440315591e-51,2.8357806717797703e-52,4.9419984421601978e-45,1.2235760454061527e-46,4.2842318017353425e-61,1.8463941353424455e-46,8.8810593609353721e-51,6.9427247208363272e-66,1.5458411764968027e-51,7.8875342830235938e-38,6.524424239304613e-67,9.3558226809889708e-21,5.2216410789062562e-36,7.4955937773926528e-36,5.221641078905856e-36,1.082178664400941e-61,4.0765137183113946e-55,2.0779902198281167e-55,3.9936843081510628e-91,1.2455073690676474e-96,3.0706041245490195e-44,1.4961470947249893e-53,9.0107510323770116e-53,6.757047417993332e-73,2.7982536845692344e-45,1.1459657540823014e-79,2.6551973412800741e-57,4.1237965296724713e-67,1.3300475263180841e-75,3.722831391913155e-76,2.9621367453540153e-67,1.8692136151488259e-57,1.0769210876530299e-80,1.8693015811385801e-57,2.6164524680358841e-75,2.7093664060043499e-62,2.1807931336055312e-72,8.0698312021650751e-70,2.7229232178826656e-77,1.9674884560526836e-23,1.0900121177478191e-57,1.357130280610747e-50,3.3802051923020455e-61,2.6027615478263738e-78,3.3911189766699212e-76,3.0465370323252937e-82,3.9636923727516499e-85,5.1468102103320664e-89,4.3203448408396736e-46,1.3248183003453951e-46,1.3248183003453951e-46,1.3665491115741954e-85,4.5227167572730457e-88,1.7047342082048969e-90,2.2637197469144901e-77,6.2952554314421079e-81,7.522395721705209e-37,5.028630680387073e-46,3.9347428755041296e-43,5.0290067802928071e-46,1.0691366127580777e-46,3.1447848185328458e-91,1.9498869738901115e-98,2.9057165120011788e-88,6.0697371363503398e-109,2.4518632204820959e-107,1.7370147118009578e-107,3.7323250740973094e-92,8.9852945369395912e-59,1.0481859532307682e-110,8.2241364892176822e-67,6.5670193562134225e-70,1.1580181514774549e-30,3.0417831754772341e-75,1.294078016629792e-83,3.084112512023147e-81,2.9057162728600197e-88,2.389461698734438e-95,2.1262387995873213e-104,3.03025390763608e-105,1.2928892520100825e-105,1.8132565970515668e-71,2.360849150237947e-48
