Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538)
0.0,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.808699008214458e-21,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,5.7523467566560509e-17,4.0704376609047183e-16,4.070437037114199e-16,1.1709541010239986e-26,1.1709117426933113e-26,1.7940078076415477e-17,1.0109781376391806e-25,8.4536702346491673e-27,1.3843583975707217e-38,2.299434227918924e-43,3.8442354363463167e-31,9.9414829844356506e-26,1.0798500351336944e-29,1.9986760049297299e-38,8.6601245537002829e-44,4.4226750487315681e-47,1.9795247604162114e-59,5.7186857401760512e-42,8.2813730208985322e-31,1.3290741896642773e-41,1.3290741896951968e-41,2.760281695081232e-52,3.3162458847678663e-53,8.9928579155737274e-50,5.7316850985190402e-31,2.3807648332444711e-41,1.4301441760632241e-42,1.4529209645266372e-94,9.4116763413862645e-53,1.0884378468425213e-46,1.3977698341588638e-94,9.9705814919556348e-28,1.3537402700512746e-63,1.3537359892367371e-63,5.0033463681613397e-39,1.5363300945054766e-39,8.8784704839755933e-31,5.0032894151220352e-39,6.6855702703397825e-50,1.3977698341588622e-94,1.1046812106702971e-56,1.0660547151377096e-53,3.5306358146561578e-67,8.6444312200826185e-79,3.2970653316008028e-47,5.8729652395094228e-90,1.0662666876404256e-36,3.3134196575349864e-66,7.4324670211940445e-92,2.911466545299633e-47,1.7515860403652993e-103,1.3571994073682022e-96,1.1532900714186428e-106,2.7247871840094764e-65,4.1117519860230865e-49,1.2179223471507033e-67,1.4247828329417423e-47,2.0493564490880154e-58,3.9530050505875384e-40,2.9590538137462726e-58,1.8736873117752087e-59,1.1371721103539203e-50,3.0487282465401722e-52,8.038522699997222e-70,5.2296434513857597e-52,3.1297009220628661e-57,6.8633640285714032e-76,1.3009069709276124e-58,2.7770536707805699e-43,6.4708674312051823e-77,6.2387505619404816e-23,1.8967887446688734e-41,7.5001194705666452e-40,1.8967887446688711e-41,2.8746409118875432e-70,2.6878575460416205e-62,1.3444074589263914e-62,1.4595108903542934e-104,1.8613326999085158e-110,7.1963703994633936e-50,4.2701616520065289e-60,6.2507711492299259e-60,4.9637937504556588e-83,6.6653502474245284e-51,2.7972492302447317e-91,1.6619562535598227e-64,7.338559587571471e-76,5.3881467639618622e-86,1.5241054159616455e-86,4.147641686007123e-76,8.7686936861222072e-65,2.637282367838168e-92,8.768707092109949e-65,1.7091551190592936e-85,2.1122752252447798e-70,4.9946868848708467e-82,1.2746952167612222e-78,4.1480979291605162e-87,4.267992713498985e-27,3.8457718460984575e-66,9.656017214950381e-58,5.0818326942858825e-70,9.359118538891458e-89,9.9820948374285544e-87,2.7497188819685785e-94,3.4992600607822491e-97,1.5495504861785016e-102,1.107142681447309e-51,3.3570007843999353e-52,3.3570007843999353e-52,1.2130751331705242e-97,3.8380321662704303e-100,5.1108960744813422e-104,9.1554212049653335e-88,6.5082511572467759e-93,2.6799960964827041e-42,3.8547938070216422e-53,1.1748052877858974e-48,3.8548031454435615e-53,1.0660151473252823e-53,1.0350629434465042e-102,2.0480375852259251e-111,2.0480375853289559e-111,1.579527868436984e-123,5.8916456147847925e-122,4.2534576432547862e-122,7.1788185062368581e-106,5.2800998174864481e-66
2.4664357223000482e-20,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999999756,9.5,1.6106570918636835e-16,1.139722544987993e-15,1.1397223703540308e-15,7.0725627697540958e-26,7.0720588611942241e-26,5.023221793194713e-17,6.1063078821600708e-25,5.1060168021834007e-26,1.6434459999854971e-37,2.7298883796117076e-42,2.321918203455766e-30,6.0046556545701402e-25,6.5222942118955495e-29,2.3725345579381003e-37,1.0281288408665466e-42,5.2505998175618505e-46,4.4281177408704126e-58,6.7892236402867633e-41,5.0019493044051589e-30,1.5778768778741254e-40,1.5778768779432905e-40,6.1746395571735494e-51,7.4183093560519508e-52,1.0676320673722234e-48,3.4619377606498031e-30,2.8264438929592248e-40,1.6978671391535753e-41,1.5482000342649032e-92,2.1053543192169494e-51,1.2921933897260279e-45,1.4894322251343971e-92,6.0222311529131186e-27,5.5862420577985685e-62,5.5862098330353608e-62,5.9399726780468416e-38,1.8239310481419137e-38,5.3625960439974362e-30,5.9399050633967913e-38,1.495535295865349e-48,1.489432225134394e-92,2.4711276220858398e-55,2.3846822888402757e-52,1.456926765228526e-65,6.5073121038472622e-77,3.9142759162831455e-46,8.0165686666003468e-88,6.4402507928707735e-36,1.3672698191767623e-64,1.0145280928468585e-89,3.4564930806717614e-46,4.3211472547405819e-101,1.8525705214677062e-94,2.8451565398035644e-104,1.1243910379025929e-63,4.8814718117366464e-48,5.0257905383043819e-66,1.6915021790991681e-46,4.5843283489105657e-57,2.3876150503947657e-39,6.6192849309607299e-57,4.1913635669043896e-58,1.3500507293409978e-49,3.6194521290222058e-51,3.3170173628469825e-68,6.2086309745114712e-51,4.2856197426840579e-56,5.1665689970200209e-74,2.9100768020751924e-57,3.2969169287137172e-42,4.8711073656370566e-75,1.7468502005806869e-22,2.2518674948775254e-40,4.5300722552825837e-39,2.2518674948775197e-40,1.1862285971295173e-68,6.0123247134719918e-61,3.0072502015351002e-61,3.6005982273850928e-102,3.5042969278087756e-108,8.5435309365914696e-49,8.8171630916884756e-59,1.3982718988360001e-58,3.7366199443868633e-81,7.9131038132123208e-50,3.8182313167837072e-89,3.7177296605855365e-63,3.0282771762651223e-74,4.0560624143100216e-84,1.1473084885381633e-84,1.7115359549224868e-74,1.9615166363430921e-63,3.5998773444954755e-90,1.9615221683405571e-63,1.2866092872088751e-83,5.4175828704824312e-69,2.3558217304212546e-80,5.260065643066221e-77,1.9565533096035712e-85,2.5778638769130481e-26,1.5869684880153573e-64,2.1600124267910021e-56,2.0970300321624213e-68,7.0453110170161569e-87,7.5153260512522021e-85,3.7538746653407637e-92,4.7778930196077203e-95,3.8232567345889878e-100,1.3143997695952255e-50,3.9854312650887887e-51,3.9854312650887887e-51,1.6560737281209615e-95,5.2401878927422231e-98,1.2610281518562582e-101,6.8919725627694418e-86,8.883730819825936e-91,3.1816913544962999e-41,8.622988600652663e-52,1.3947288233156086e-47,8.6230271357193063e-52,2.3846332359074292e-52,8.8913424209171948e-101,3.1872101323629039e-109,3.1872101326525438e-109,4.4403665391761329e-121,1.6562634118844432e-119,1.1957351870679194e-119,1.1447616650390858e-103,1.1811372086904741e-64
5.637567365257253e-20,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999999434,9.5,3.6815019242597989e-16,2.6050801025217399e-15,2.6050797034874718e-15,3.4051345251315065e-25,3.4046392766929614e-25,1.1481649491494598e-16,2.9399243204838739e-24,2.4583272749189519e-25,1.6134088667966145e-36,2.6802206279591788e-41,1.1179036647433873e-29,2.8909831498304041e-24,3.1402039017008545e-28,2.3287468430647075e-36,1.0094205649264755e-41,5.1550700358954567e-45,8.7492142639319227e-57,6.665699880353464e-40,2.4082232741509603e-29,1.5491688751772357e-39,1.5491688753138939e-39,1.2200046455926225e-49,1.465732902973478e-50,1.0482074431087404e-47,1.6667739683657945e-29,2.7750191267170865e-39,1.6669759689463754e-40,3.5233410429050873e-90,4.1598252153837415e-50,1.2686830859388447e-44,3.3895992593320259e-90,2.8994449955185766e-26,2.2098573705675946e-60,2.2098318916628474e-60,5.8319001230025522e-37,1.7907462339851288e-37,2.5818590242543834e-29,5.8318337385344009e-37,2.9549255899082557e-47,3.3895992593320116e-90,4.882531505776436e-54,4.7116859563810932e-51,5.7634572759962137e-64,5.1451359045244146e-75,3.8430592097945875e-45,1.2664213471755585e-85,3.1007035269422773e-35,5.4087316479782667e-63,1.602705705570084e-87,3.3936053992865833e-45,1.3640576866365437e-98,2.9266073395738578e-92,8.9813132981872538e-102,4.4479789284323212e-62,4.792657662091676e-47,1.988152644485997e-64,1.6607268695521707e-45,9.0578600609598358e-56,1.1495338684707016e-38,1.307859119711549e-55,8.2814280942027782e-57,1.3254878116078894e-48,3.5536037038290887e-50,1.3120903092706053e-66,6.0956670409199387e-50,5.4150993103512049e-55,4.0850505154862845e-72,5.7498211305466926e-56,3.2369300720299289e-41,3.8514379061364039e-73,3.9928006623033666e-22,2.2108966421266454e-39,2.1810348845884804e-38,2.210896642126635e-39,4.6926021529651356e-67,1.1878021365992945e-59,5.9412337579975609e-60,1.1366002174147753e-99,1.5920585542917189e-105,8.3880893326639125e-48,1.490556156808611e-57,2.7627470306899981e-57,2.9544328663844101e-79,7.7691322467547884e-49,6.031869334635853e-87,7.3456073166547796e-62,1.1979563484976341e-72,3.2070066211479136e-82,9.0714227588920345e-83,6.7706660299378918e-73,3.8756044215088891e-62,5.6869235974995811e-88,3.8756263053578506e-62,1.0172832305308196e-81,1.3698749782699823e-67,1.1896718972635227e-78,2.0808297810811427e-75,9.8805354281510796e-84,1.2411266980409027e-25,6.2778892367778377e-63,4.2678205615752443e-55,8.2956207700829549e-67,5.5705158990934032e-85,5.9424870774127662e-83,5.9305471413577279e-90,7.5510085709899871e-93,1.2069591860697643e-97,1.2904854418560252e-49,3.9129199092290507e-50,3.9129199092290507e-50,2.6163495606356388e-93,8.280686952333724e-96,3.9809241732037718e-99,5.4492754676338625e-84,1.4034117115315771e-88,3.1238034151915633e-40,1.7037438528655919e-50,1.3693529989774126e-46,1.7037590967860823e-50,4.7116333942605546e-51,8.9645750734363964e-99,6.4174965195577715e-107,6.4174965207229098e-107,1.786216151338599e-118,6.6626566131312631e-117,4.8100907200229477e-117,5.2467947862757589e-101,2.3337280853752013e-63
1.1979830651171663e-19,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.9999999999999879,9.5,7.8231915890518591e-16,5.535795216544214e-15,5.5357943691472287e-15,1.4871117076326554e-24,1.4866734934136286e-24,2.4398503796868919e-16,1.283942127571884e-23,1.0736160895062252e-24,1.4267997113766008e-35,2.3706248055696062e-40,4.8821790026499489e-29,1.2625682335784119e-23,1.3714095441363033e-27,2.0586451994979638e-35,8.9281673961221697e-41,4.5596010663376115e-44,1.5568758369914357e-55,5.895735792060914e-39,1.051734373316901e-28,1.3702223259558436e-38,1.37022232619902e-38,2.1709327986214603e-48,2.6081933277636097e-49,9.2712752104988914e-47,7.2792394728560033e-29,2.4544725503652431e-38,1.474421266141032e-39,5.9542905985317889e-88,7.4021862229296583e-49,1.1221357390650917e-43,5.7282728969078071e-88,1.2662637437248574e-25,7.8867922294688087e-59,7.8866101204439884e-59,5.1582491238944743e-36,1.5838946134734431e-36,1.1275655525630156e-28,5.1581904075774456e-36,5.2581317218496197e-46,5.728272896907758e-88,8.6882030307631677e-53,8.3841540797483072e-50,2.0569368412620423e-62,3.6775277901252734e-73,3.3991421787566575e-44,1.8115743413661354e-83,1.3541586925634288e-34,1.9303286381045406e-61,2.2926181239085277e-85,3.0016055371213805e-44,3.9037579241569299e-96,4.1864161874643158e-90,2.5703365546758628e-99,1.587451941351307e-60,4.2390508765952372e-46,7.0955747603300316e-63,1.4688941083477353e-44,1.6117977192696417e-54,5.0203164117647215e-38,2.3272652884720615e-54,1.4736358787091953e-55,1.1723789584271687e-47,3.1431295983419341e-49,4.6821214897026718e-65,5.3915419440218742e-49,6.9375466505556092e-54,2.9198229588584343e-70,1.0231498630325558e-54,2.8630235105123723e-40,2.7528464601424155e-71,8.4847022775463136e-22,1.9555126550192002e-38,9.5251532004128059e-38,1.9555126550191822e-38,1.6747562252707311e-65,2.1131589954063393e-58,1.0570014061729109e-58,3.2527948691151864e-97,5.3929704490865358e-103,7.4191700171064714e-47,2.0532922873605118e-56,4.9161513885360921e-56,2.1117048381755011e-77,6.8717094876341381e-48,8.6283914368013265e-85,1.3071115739856336e-60,4.2754212069140994e-71,2.2922342823901745e-80,6.4838729985687577e-81,2.4164026123312374e-71,6.8963526722848458e-61,8.134957872740786e-86,6.8964307728776739e-61,7.2711145139200876e-80,3.5081996234017622e-66,6.0917102192423521e-77,7.4263345604804761e-74,5.0593513807418562e-82,5.4202930550115618e-25,2.2405338732175942e-61,7.5943586586188294e-54,2.9606327339050767e-65,3.9815723053992798e-83,4.2475417645813482e-81,8.48364892682694e-88,1.080936776428505e-90,3.4542419723246923e-95,1.1414196768231233e-48,3.4609330980432313e-49,3.4609330980432313e-49,3.7427076901894011e-91,1.1851233801440136e-93,1.1393156946780473e-96,3.8949142467625806e-82,2.0075345798227626e-86,2.76296870240569e-39,3.0316733039988662e-49,1.2111771661175009e-45,3.0317277072604368e-49,8.3840997589802443e-50,9.1792524878555775e-97,1.3141260791741364e-104,1.3141260796512906e-104,7.3149281000267081e-116,2.7285326069413376e-114,1.9698604270465148e-114,1.7970661418124928e-98,4.1527444360447983e-62
2.4664357223000484e-19,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999997513,9.5,1.6106570918635304e-15,1.1397225440410359e-14,1.1397223698038253e-14,6.208398637618878e-24,6.2047152462844609e-24,5.0232208042718412e-16,5.3602051206943687e-23,4.4821356857637536e-24,1.1989039496704365e-34,1.9926529969856271e-39,2.0382136269921063e-28,5.2709733293438448e-23,5.7253648819281558e-27,1.7285592949046993e-34,7.5045900068292526e-40,3.8326194309782729e-43,2.6258983183401635e-54,4.9557207313773344e-38,4.3907839726454888e-28,1.1517544264503734e-37,1.151754426860525e-37,3.6615945179582538e-47,4.3990990688048728e-48,7.7930639061972959e-46,3.038938897198111e-28,2.0631313295557594e-37,1.2393397456858676e-38,8.718393023379777e-86,1.2484867340176992e-47,9.4322256268979683e-43,8.3874533219383488e-86,5.2864013552536119e-25,2.6647473777496774e-57,2.6646242221066606e-57,4.3358183709100579e-35,1.3313586055276742e-35,4.7073632604873496e-28,4.3357690162963523e-35,8.8686060591105237e-45,8.3874533219382087e-86,1.4653921231056847e-51,1.414106810149027e-48,6.9499238145921043e-61,2.4871135124152958e-71,2.857183527179616e-43,2.4513230183593857e-81,5.6533459712110256e-34,6.5221284533144926e-60,3.1022450756660636e-83,2.523030302157465e-43,1.0566824355840083e-93,5.6648288615550569e-88,6.9574742146697833e-97,5.3636403549001245e-59,3.563176757824932e-45,2.3974337972982767e-61,1.2346940045029924e-43,2.7185321600409485e-53,2.0958832755884642e-37,3.9252726089024258e-53,2.4855022899603934e-54,9.8545515523849193e-47,2.6420022061058291e-48,1.5815535874189304e-63,4.5319048962300229e-48,9.4448667242777164e-53,1.9746772235572609e-68,1.7256915005976423e-53,2.4065362322343862e-39,1.8617509720841583e-69,1.7468508275222356e-21,1.6437255634184178e-37,3.976564668722654e-37,1.6437255634183876e-37,5.658621748882814e-64,3.5625615505865e-57,1.7820811128525932e-57,8.8047268161001817e-95,1.5813459460682029e-100,6.2362594291600809e-46,2.380117993870878e-55,8.2917763586256872e-55,1.4281466817849415e-75,5.7760858725542896e-47,1.1675464740782484e-82,2.2046347190009117e-59,1.4445682577922247e-69,1.5502392183836991e-78,4.3850455303672388e-79,8.1644782841130461e-70,1.1631442460852427e-59,1.1007777607417944e-83,1.1631706336251746e-59,4.9174573831680036e-78,9.5300445005162956e-65,3.3059090080217756e-75,2.5091911955097187e-72,2.7456701326693597e-80,2.2628378152699518e-24,7.5702561985461045e-60,1.2808995886055757e-52,1.0003204816729001e-63,2.6927399074481694e-81,2.8726254128350598e-79,1.1479633546901879e-85,1.4647375671954534e-88,9.3500804588249774e-93,9.5943187575500047e-48,2.9091223864414958e-48,2.9091223864414958e-48,5.0644895365486119e-89,1.6051927100346966e-91,3.0839453643437566e-94,2.6341323876579235e-80,2.7164856631484907e-84,2.3224416044252616e-38,5.1131986658256551e-48,1.0180672960958703e-44,5.1133824739868379e-48,1.4141009269146298e-48,9.9575083050336656e-95,2.8503045450216022e-102,2.8503045470911855e-102,3.1726534381905916e-113,1.1834585599261959e-111,8.5439815991654208e-112,5.3024937767000524e-96,7.004210465000752e-61
5.003341036665812e-19,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999994948,9.5,3.2673329577799486e-15,2.3120085871437559e-14,2.3120082346106334e-14,2.5363334158933126e-23,2.533314841450575e-23,1.0189959907484177e-15,2.1898182681611089e-22,1.8310985566658641e-23,9.8226681269786668e-34,1.6336973240379945e-38,8.3267677130430942e-28,2.1533641768712158e-22,2.3389983664185925e-26,1.4141430647870105e-33,6.1525971561519015e-39,3.1422129635918833e-42,4.313044745515763e-53,4.0629985352662603e-37,1.7937785192491437e-27,9.4427786388474652e-37,9.4427786455842171e-37,6.0141768464550323e-46,7.2255327730700229e-47,6.3892220946039458e-45,1.2415054601555279e-27,1.6914784961501162e-36,1.016085324037486e-37,1.1921664984054707e-83,2.0506426671755198e-46,7.7331061483092481e-42,1.1469132936023995e-83,2.1596670276426058e-24,8.7609652118350501e-56,8.7601551157461976e-56,3.5547645057577615e-34,1.0915278057263052e-34,1.9231107050798356e-27,3.5547240418450025e-34,1.4566706713218403e-43,1.1469132936023609e-83,2.4069099523651622e-50,2.3226718642987599e-47,2.2849823071219773e-59,1.6361059230535609e-69,2.342491207461815e-42,3.2258024468524843e-79,2.3095762904603052e-33,2.1443304645041175e-58,4.0823790589000036e-81,2.0685326569464183e-42,2.7813612151702639e-91,7.4545947444370498e-86,1.8313211620499299e-94,1.7634469594486261e-57,2.9213060656958404e-44,7.8822342062325537e-60,1.0122767402023323e-42,4.465196320140952e-52,8.5623670408725157e-37,6.4472705346221501e-52,4.0824449398600797e-53,8.0793567421792275e-46,2.1660933516546199e-47,5.196980610470346e-62,3.7155114462892233e-47,1.3669183799441613e-51,1.2990080322161157e-66,2.8344525185012874e-52,1.9730114376765493e-38,1.2247214187983041e-67,3.5436131339333459e-21,1.3476244580371525e-36,1.6245569999630559e-36,1.3476244580371032e-36,1.8604303553453276e-62,5.8463015363875913e-56,2.9247560889861239e-56,2.3175226686298909e-92,4.3276362907811805e-98,5.1128622452335035e-45,2.3990853127939521e-54,1.3619164026935778e-53,9.3948216417223781e-74,4.7355841692220897e-46,1.536424811419789e-80,3.6211191395921479e-58,4.7494247820328497e-68,1.0197992207025262e-76,2.8846282069655044e-77,2.6843018258936242e-68,1.9103810898991365e-58,1.4485609861239788e-81,1.910467840536583e-58,3.2348665526007785e-76,2.7522465090874199e-63,1.9073385184760152e-73,8.2496755590393954e-71,1.5841177395959337e-78,9.2442033457498282e-24,2.4889337077518976e-58,2.1038814184492674e-51,3.2887664643930308e-62,1.771375079497384e-79,1.8896826642300552e-77,1.510628842013426e-83,1.9329263990874085e-86,2.4610520631512771e-90,7.8659999136075521e-47,2.3850736065176964e-47,2.3850736065176964e-47,6.664603083850154e-87,2.1163733294316196e-89,8.1173100959724915e-92,1.7328202628933256e-78,3.574741490507764e-82,1.9040778263949105e-37,8.3979137134538754e-47,8.3467292926616413e-44,8.3985179807943349e-47,2.3226648807065868e-47,1.1483648316215788e-92,6.5725066957624079e-100,6.5725067053055524e-100,1.4628782101517535e-110,5.457091761293432e-109,3.9397656441086569e-109,1.455795440532004e-93,1.1504436707047614e-59
1.0077151665397341e-18,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999989819,9.5,6.5806846896117008e-15,4.6565806666752572e-14,4.656579960338662e-14,1.0252265170575922e-22,1.0227845622265096e-22,2.0523431130095426e-15,8.8515921433144412e-22,7.4015921677811229e-23,7.9438679481170167e-33,1.3230104571888505e-37,3.3658126383675745e-27,8.7042389347161769e-22,9.4546053553412688e-26,1.140325549643667e-32,4.9823397352887969e-38,2.5446455203733264e-41,6.9916277268269621e-52,3.2903203680273916e-36,7.2507395645649447e-27,7.6470069462607346e-36,7.6470069571812931e-36,9.7492296421350507e-45,1.1712897864057789e-45,5.1741536016552796e-44,5.0183616496223866e-27,1.3698011696218839e-35,8.2285179017142028e-37,1.576754314748943e-81,3.3241783730860411e-45,6.2624661413920852e-41,1.5169026195190918e-81,8.7297160554355841e-24,2.8415065039926322e-54,2.8409809675741125e-54,2.8787382674791066e-33,8.8394684243394362e-34,7.7735146080274253e-27,2.8787054987233914e-33,2.3613241895131625e-42,1.5169026195189895e-81,3.901701478598842e-49,3.7651485688071669e-46,7.4112815154554484e-58,1.0615608020218971e-67,1.8970093486936517e-41,4.18646723483195e-77,9.335676611957698e-33,6.9550795180330917e-57,5.2981378912717775e-79,1.6751513438058096e-41,7.2197232995239686e-89,9.6746221104155847e-84,4.7536551913463519e-92,5.719693792782171e-56,2.3657469325767939e-43,2.5565814408921216e-58,8.1976794641490964e-42,7.2382726836474947e-51,3.4610456504904703e-36,1.0451298465135136e-50,6.617819058932923e-52,6.5428725493222797e-45,1.7541914680808578e-46,1.6838008380069107e-60,3.0088883563643235e-46,2.0667429009155577e-50,8.4283995185937297e-65,4.5947665870847369e-51,1.597775793250771e-37,7.9464032300216338e-66,7.1371421742578976e-21,1.0913394948941631e-35,6.5667238327451817e-36,1.0913394948940827e-35,6.0342569009637215e-61,9.460238568917415e-55,4.7336595907088187e-55,6.0155805815453013e-90,1.145135647208653e-95,4.1405283843630762e-44,2.1898496699557018e-53,2.2076916094896359e-52,6.0956753158024034e-72,3.8349988296320531e-45,1.9939812281602209e-78,5.8699901489256365e-57,1.5404648051575012e-66,6.6168063736457104e-75,1.871643634907888e-75,8.7064685919327335e-67,3.0965286040590227e-57,1.8799510534516462e-79,3.0968099399198117e-57,2.0988902828511577e-74,8.3096830300483485e-62,1.1508432142117929e-71,2.6757650142458389e-69,9.5582735782542258e-77,3.7364709014258894e-23,8.072790963510183e-57,3.4104824347858543e-50,1.0666591367775755e-60,1.1493296644009363e-77,1.2260433861753805e-75,1.9604152743082632e-81,2.5225897187644054e-84,6.3879920370509014e-88,6.3700869961536858e-46,1.9314933299746193e-46,1.9314933299746193e-46,8.6493271133742513e-85,2.7570744301315652e-87,2.1069572265029618e-89,1.1243129035652545e-76,4.6393225791588741e-80,1.5419714009874985e-36,1.3611660555916549e-45,6.7593953696761746e-43,1.3613620134410244e-45,3.7651394145460761e-46,1.3852714347607185e-90,1.5853776151316646e-97,1.5853776197350628e-97,7.0558439019528075e-108,2.6323726788271076e-106,1.9004667372324078e-106,3.8584277504897831e-91,1.8649187616451411e-58
2.0224772922860396e-18,0.2677369040485599,76.950000000000003,0.0,0.0,0.0,0.99999999999979572,9.5,1.3207388153270876e-14,9.3457247991070085e-14,9.3457233962523698e-14,4.1223907168695165e-22,4.1027787950246677e-22,4.119034564019876e-15,3.5591835210398712e-21,2.9761468806635916e-22,6.3766252871159293e-32,1.0648739268353646e-36,1.3533784546477085e-26,3.499933489706772e-21,3.8016552181680202e-25,9.1006734141566112e-32,4.0099098861070608e-37,2.0481520860491186e-40,1.1259789092228196e-50,2.6483341741030276e-35,2.9154904803551815e-26,6.1549764390875369e-35,6.1549764566747243e-35,1.5700800950987419e-43,1.8863254059531697e-44,4.1646023559707143e-43,2.0178596037248803e-26,1.1025319782871232e-34,6.6230198438706925e-36,2.0514005778837644e-79,5.3534811268089385e-44,5.0405715976203495e-40,1.9735318820312954e-79,3.5101777199841767e-23,9.1537018020231471e-53,9.1503163165612151e-53,2.3170554723517872e-32,7.1147623477341233e-33,3.1256909354395054e-26,2.3170290971579699e-32,3.802834204309873e-41,1.9735318820310303e-79,6.2835594000376899e-48,6.0636525133224732e-45,2.3876405952185011e-56,6.8406495137346178e-66,1.5268769295678663e-40,5.3957717012784508e-75,3.7538344869465112e-32,2.2406703232373356e-55,6.8285599552703886e-77,1.3483074846693057e-40,1.8610931973034257e-86,1.2469239435301028e-81,1.2253925963128178e-89,1.8426728709235869e-54,1.9041549875953756e-42,8.2363526499045161e-57,6.5982055689372246e-41,1.1657005448413629e-49,1.3916712274853759e-35,1.6831478189567418e-49,1.0657793214399739e-50,5.2662730255171491e-44,1.4119788860258636e-45,5.4128524452796501e-59,2.4217682024292622e-45,3.2085105650409919e-49,5.4312178120190625e-63,7.399719986202248e-50,1.2859967306160096e-36,5.1206220582250848e-64,1.4324217964906138e-20,8.7840218376363996e-35,2.6404545470158445e-35,8.784021837635106e-35,1.9440134299795882e-59,1.5181375650806613e-53,7.599380763992712e-54,1.550621908201822e-87,2.9802204702793493e-93,3.3326574268788262e-43,1.8803033168202369e-52,3.555311161373002e-51,3.9280223673096816e-70,3.0867406811123783e-44,2.5699612987519998e-76,9.4534381056386974e-56,4.9628142537917584e-65,4.2638456894340128e-73,1.2060778600184398e-73,2.8049048080604269e-65,4.9859575102597756e-56,2.422992492792486e-77,4.9868636280376155e-56,1.3525147927955984e-72,2.5777123510607094e-60,7.1366086070846318e-70,8.620349665837149e-68,5.9273691942289121e-75,1.5022706495912879e-22,2.6007533689742944e-55,5.4924767996009587e-49,3.4360985594764242e-59,7.4062495135303774e-76,7.8999255360615243e-74,2.5264596653674054e-79,3.287391607354269e-82,1.646532881901325e-85,5.1271942856979933e-45,1.5546320751268858e-45,1.5546320751268858e-45,1.1147617665369505e-82,3.5803505072427817e-85,5.4307748141673116e-87,7.2450285559851078e-75,5.9794390107214893e-78,1.2411124271465601e-35,2.1915623459420671e-44,5.4405455598639135e-42,2.1921934260334488e-44,6.0636395130057574e-45,1.7177056963157829e-88,3.9312200389550665e-95,3.9312200617833019e-95,3.4982467748408329e-105,1.3053876068857335e-103,9.4245346438989749e-104,1.0049738577901747e-88,3.0033941587466096e-57
