Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021)
0.0,0.20200778671234984,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4366257924257152e-22,0.20200778671234984,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,2.6369115297161961e-17,3.5738420628322059e-16,3.5738360418174717e-16,2.654297130213103e-28,2.6542963401020012e-28,2.8958273129879313e-16,3.2655925082777472e-26,1.5633401036538824e-28,2.1131005672239932e-41,6.5756806010182207e-46,3.9446302318744024e-32,5.3613286626110988e-26,1.0932935402886764e-30,2.4891324216157714e-41,6.6808458646061705e-46,2.0803281877773265e-48,1.3234013992529895e-61,1.4137349365033578e-42,5.8066689339680955e-31,7.9487670113109525e-43,7.9487670113149098e-43,3.477105594531665e-55,4.8003879756006765e-56,1.10079690773781e-47,2.6012318610449522e-31,2.2757637363839621e-43,1.5709256705540697e-44,1.1233500072917413e-98,2.0915538046668299e-55,4.1068018348471717e-47,1.0492435791374182e-98,5.8709101255541389e-28,7.7670114541847473e-68,7.7670109468039196e-68,4.6308767341851884e-40,1.3939635075297059e-40,4.1063822234057744e-30,4.6307251966597814e-40,4.277264390793846e-52,1.0492435791374168e-98,8.3266347255446669e-59,3.8897918175617712e-57,1.8529227603402057e-70,1.5782779128124181e-83,6.8592383071371374e-48,2.5170565290602163e-96,9.460863690203109e-36,3.7801934604347616e-71,3.5055682053589205e-97,1.1670948685393445e-47,1.7857839747085299e-110,4.4664480500934326e-102,6.235688006196705e-114,8.4602604002149651e-68,1.7552786282417359e-48,2.0555468788791041e-69,8.7387209669503529e-48,3.245135155978098e-60,4.4119036026658262e-39,3.8226627519159036e-60,2.7883465626144135e-61,3.2767320420387356e-51,1.6370852376448849e-51,1.0111878422788375e-72,7.2696459333155899e-52,1.1626070703770424e-55,2.3180175389057281e-79,6.5766494577410753e-60,3.7847006880839546e-44,2.1000307885541328e-80,6.0210162949534628e-22,1.8344196577112066e-42,8.9396659237316592e-40,1.8344196577112066e-42,1.7586789204428435e-71,4.2592809339415273e-64,2.6086198152866191e-64,2.8954226858490916e-111,7.1643200970115848e-115,1.6198377367662324e-50,2.1022960540408098e-61,5.3952894751548996e-62,4.0657906997669983e-85,1.2783799046877935e-51,4.5849473228464452e-95,1.9307893650965232e-64,7.1736976228532735e-77,1.2381976787405558e-88,3.1380595384051745e-89,1.167176503441822e-77,1.157501767385499e-66,4.1537781564574384e-96,1.1575018010228011e-66,4.8767837071614866e-87,1.9905527310463488e-70,3.1694036971103166e-83,4.4784634009448848e-79,4.9441979557477875e-88,2.2194032693789689e-27,1.1278767787728779e-68,6.5608833701161674e-60,1.5773219439121912e-73,7.7299368876694263e-91,3.9208232573802168e-91,4.9414486782483907e-100,7.7428394670675497e-103,5.5724171501395401e-110,2.0688275517552669e-49,6.589000218309041e-50,6.589000218309041e-50,2.6846951968188657e-103,1.3216034112140062e-105,1.9324814617778054e-111,2.1661555946349634e-90,2.5685225064561074e-99,7.0436476593130443e-45,2.6156672782449747e-57,1.107098498633747e-48,2.6156674044260446e-57,1.9289747257276243e-57,2.3119253930795162e-103,1.4694845981925282e-113,1.4694845981948078e-113,5.4526832651926951e-126,1.0913899380893378e-125,6.4281077977604186e-126,3.3862763323542372e-112,2.6665781852137751e-67,3.971222167638518e-129,6.6614813589854581e-79
4.0225522187920026e-22,0.20200778671234984,76.950000000000003,0.0,0.0,0.0,0.99999999999999711,9.5,7.3833522832053387e-17,1.0006757775916486e-15,1.0006740917080278e-15,1.6031954666400238e-27,1.6031919206793608e-27,8.108316473429378e-16,1.9724178744036299e-25,9.4425742244042813e-28,2.508656384409843e-40,7.8066607754738295e-45,2.3825566600511268e-31,3.2382425112384004e-25,6.603492983336062e-30,2.9550417945843918e-40,7.9314999472980046e-45,2.4697656245261689e-47,2.9604006151949365e-60,1.6783861161518769e-41,3.5072280361094994e-30,9.4367761958063909e-42,9.4367761958152434e-42,7.7781461227997415e-54,1.0738275883377701e-54,1.3068660880449555e-46,1.5711440436112331e-30,2.7017867042127245e-42,1.8650029551028623e-43,1.1970166047267549e-96,4.6787221965489996e-54,4.8755951361831802e-46,1.1180504548697521e-96,3.5460297147629778e-27,3.2050789431961261e-66,3.2050785612525429e-66,5.4977768560305424e-39,1.6549134752940168e-39,2.4802548615634102e-29,5.4975969506816555e-39,9.5680693469847786e-51,1.1180504548697494e-96,1.8626348806178692e-57,6.6430602803498191e-56,7.6461492986186324e-69,1.1880900045488532e-81,8.1432877157076331e-47,3.4357748839624098e-94,5.7143616688655795e-35,1.1998614373318783e-69,4.7850904637808854e-95,1.3855750278714259e-46,4.4055197709669073e-108,6.0966886762218046e-100,1.5383464346356569e-111,3.4911501412239004e-66,2.0838667796529406e-47,8.4822717461014291e-68,1.0374609531927329e-46,7.2592375326307351e-59,2.664789776004403e-38,8.5511436642447701e-59,6.2374197265602827e-60,3.890136280285537e-50,1.9435475952243462e-50,4.1725951023343061e-71,8.6305235994309028e-51,1.3829502332956108e-54,1.7449457444980497e-77,1.4711701765018436e-58,4.493196629167227e-43,1.5808507599457483e-78,1.6858845636562793e-21,2.1778230153351909e-41,5.3995582211862585e-39,2.1778230153351907e-41,7.2572378047815896e-70,9.5277712061661459e-63,5.8353325567615835e-63,7.1429926148556912e-109,1.3269413993625923e-112,1.9230713610561949e-49,4.6048117239398069e-60,1.2069046623061638e-60,3.0606257549021058e-83,1.517692622841735e-50,6.2584304973239742e-93,4.3190985781303075e-63,2.9602464106949242e-75,9.320843071965678e-87,2.362252892479838e-87,4.8163865223650575e-76,2.5892850264140207e-65,5.6698867104806813e-94,2.5892851652192809e-65,3.6711210485143179e-85,4.4611174788766114e-69,1.3102508650503575e-81,1.8480504627101371e-77,2.0464892951874799e-86,1.3405195385521231e-26,4.6542151059511471e-67,1.4676433663584677e-58,6.5088629903106516e-72,5.8189035517143889e-89,2.9565882695904054e-89,6.7566008927045152e-98,1.0587057621241834e-100,1.3770543863758796e-107,2.4561120683314577e-48,7.82246105563574e-49,7.82246105563574e-49,3.670869717059582e-101,1.8070727725976364e-103,4.7755435423492902e-109,1.6306278641845683e-88,3.5060257942963995e-97,8.3622184997748752e-44,5.8511426023565552e-56,1.3143473372232571e-47,5.8511431230462103e-56,4.3150393017924812e-56,1.7456220943419682e-101,2.0118599021016915e-111,2.0118599021073329e-111,1.3491932753235522e-123,2.7004980819671131e-123,1.5905491120415356e-123,4.4968719091216578e-110,5.9650287371685875e-66,9.8262569545897e-127,2.7488789185504673e-77
9.194405071524577e-22,0.20200778671234984,76.950000000000003,0.0,0.0,0.0,0.99999999999999345,9.5,1.6876233790183571e-16,2.2872589202030282e-15,2.287255066757131e-15,7.7186960545293409e-27,7.7186477260581058e-27,1.8533294782564965e-15,9.4963430051297566e-25,4.546193018927738e-27,2.4629785339772887e-39,7.6646314367122922e-44,1.147098471427556e-30,1.5590743736192535e-24,3.1792976151481537e-29,2.9011584868920984e-39,7.787193123981438e-44,2.4248305356637205e-46,5.849257189610493e-59,1.6478494405470949e-40,1.6885793259870744e-29,9.2650828283159285e-41,9.2650828283334184e-41,1.5368305974578337e-52,2.1217023580397959e-53,1.2830888731129369e-45,7.5643822450199496e-30,2.6526301998999684e-41,1.831070958563144e-42,2.7241297248232847e-94,9.244366618143534e-53,4.7868882120409469e-45,2.5444212435619561e-94,1.7072606629035616e-26,1.2678972857673618e-64,1.2678969837761242e-64,5.3977499127045058e-38,1.6248038617563512e-38,1.1941359485058836e-28,5.3975732805688483e-38,1.8904892651970374e-49,2.5444212435619439e-94,3.6802526391809351e-56,1.0811749587394741e-54,3.0247429759724385e-67,9.3938778155838887e-80,7.9951281629697523e-46,5.4276865579606308e-92,2.7512191610854169e-34,3.902548944286642e-68,7.5592761650915065e-93,1.3603657785881604e-45,1.3906927178160358e-105,9.6312815374560324e-98,4.8561132974008339e-109,1.381064276220586e-64,2.0459527449120594e-46,3.3555023454019348e-66,1.0185853158965336e-45,1.4343030052878742e-57,1.282981567646589e-37,1.6895618866761532e-57,1.2324090283934018e-58,3.8193588681295149e-49,1.9081865563851282e-49,1.6505498392155156e-69,8.473499136808423e-50,1.3635144711311277e-53,1.3796761292006129e-75,2.906784352808237e-57,4.4114470360799252e-42,1.2499311594036281e-76,3.8534504362553857e-21,2.1381995458995671e-40,2.5996548554883973e-38,2.1381995458995667e-40,2.8708911020124076e-68,1.8824968206065761e-61,1.1529436508154024e-61,2.2548321371256971e-106,6.0333767056895183e-110,1.8880828658762933e-48,8.7014565294210738e-59,2.3846401794465183e-59,2.4199447508221928e-81,1.4900796168928864e-49,9.8867863088832929e-91,8.5338109599571906e-62,1.1710440417485688e-73,7.3697103478604124e-85,1.8677623274430434e-85,1.905314611032894e-74,5.1159903305026107e-64,8.9570313721330004e-92,5.1159908796023278e-64,2.9026450224433694e-83,8.8504394735219709e-68,5.2040991411777515e-80,7.3107038540319262e-76,8.1327264575009466e-85,6.4540241650624576e-26,1.8411612095324808e-65,2.8998159728516071e-57,2.5748413166021985e-70,4.600832072029111e-87,2.3394107266817023e-87,1.0681734947625518e-95,1.6737521284246355e-98,4.3502134126183171e-105,2.411425390877515e-47,7.6801386434846884e-48,7.6801386434846884e-48,5.8034002079260638e-99,2.8568689763195027e-101,1.5086284011949994e-106,1.2892884201936409e-86,5.5386658667470436e-95,8.2100757074744132e-43,1.1560869737721405e-54,1.2904340089078297e-46,1.1560871797517365e-54,8.5257905111271325e-55,1.3864977746571958e-99,3.1927009292982073e-109,3.1927009293160954e-109,4.2783625016117705e-121,8.563422143895746e-121,5.0437154216755155e-121,1.6413698019380526e-107,1.1785891591214701e-64,3.1159580935459741e-124,1.0874291492657173e-75
1.9538110776989727e-21,0.2020077867123498,76.950000000000003,0.0,0.0,0.0,0.99999999999998601,9.5,3.586199680413984e-16,4.8604252054038842e-15,4.8604170168415082e-15,3.3709573552359342e-26,3.3709087869678301e-26,3.9383251353846891e-15,4.1473024762727431e-24,1.9854419290594219e-26,2.1784140407176757e-38,6.7792819293150029e-43,5.0096803944647714e-30,6.8088873863462035e-24,1.388482796154926e-28,2.5658300367823293e-38,6.8876831393872335e-43,2.1447351484508913e-45,1.0408444210266409e-57,1.4575041671109407e-39,7.374469546027389e-29,8.1948608378380934e-40,8.1948608378692158e-40,2.7347079233517226e-51,3.7754559801109115e-52,1.1348775746542381e-44,3.3035644563983553e-29,2.3462213580811347e-40,1.6195615229415949e-41,4.6036588053129667e-92,1.6449856436187701e-51,4.2339484056744887e-44,4.2999594166211548e-92,7.4560558428420752e-26,4.5250348460557456e-63,4.5250326875496398e-63,4.7742486596858893e-37,1.4371206122202511e-37,5.2151054024333409e-28,4.7740924305670075e-37,3.3640246317826654e-48,4.2999594166211125e-92,6.5488129216292073e-55,1.7193617077303521e-53,1.0795096638198103e-65,6.7143534699528307e-78,7.0716003086845757e-45,7.764131457008724e-90,1.201529688629293e-33,1.2420858422167663e-66,1.0813301991403715e-90,1.2032281252885937e-44,3.9799856341554379e-103,1.3777239215383371e-95,1.3897588408249752e-106,4.9289202936038598e-63,1.8096220038224358e-45,1.1975549496561435e-64,9.0092717678519473e-45,2.552265554294736e-56,5.6031175752963923e-37,3.0064850962307737e-56,2.1930060184400949e-57,3.3781796659115033e-48,1.6877694037134971e-48,5.8900701830612373e-68,7.4947138289761738e-49,1.2161986917849935e-52,9.8613480494024191e-74,5.1724674377008026e-56,3.9018748408905029e-41,8.9339852607138453e-75,8.1885821985625588e-21,1.8912132753438545e-39,1.1353375773381317e-37,1.8912132753438539e-39,1.0246006400354822e-66,3.3496945002288964e-60,2.0515310961140103e-60,6.4530423877375533e-104,2.0458489401647888e-107,1.6699879129004239e-47,1.4233837752122078e-57,4.2433396010292764e-58,1.7296753163862122e-79,1.3179585465133922e-48,1.4142725435617903e-88,1.5185460643226168e-60,4.1793730066992944e-72,5.2675608023974003e-83,1.3349984081992595e-83,6.799932510887359e-73,9.1036294810392534e-63,1.2812741316447723e-89,9.1036314407365144e-63,2.0746892870843049e-81,1.5877671604267699e-66,1.8722579859044713e-78,2.6091382809487934e-74,2.9266248539783039e-83,2.8186415917433797e-25,6.5709735641668773e-64,5.1600675870692334e-56,9.189424662539233e-69,3.2884823915838182e-85,1.6727008099086108e-85,1.5285279574292397e-93,2.3951207179780723e-96,1.2454171733616995e-102,2.1328784455159206e-46,6.7929956420175991e-47,6.7929956420175991e-47,8.3045125825289659e-97,4.0881254524755868e-99,4.3190334387630862e-104,9.2152945216260285e-85,7.9228837971654513e-93,7.2617189819815544e-42,2.0571942700530822e-53,1.1413742658421395e-45,2.0571950051792453e-53,1.5171188672935376e-53,9.99185474442111e-98,4.6045967081687666e-107,4.6045967082203816e-107,1.2344594620176306e-118,2.4708520749450492e-118,1.4552914850722084e-118,4.9036379620327184e-105,2.0972364368374036e-63,8.9906485820288058e-122,3.8809572903525573e-74
4.0225522187920026e-21,0.2020077867123499,76.950000000000003,0.0,0.0,0.0,0.99999999999997113,9.5,7.3833522832051597e-16,1.0006757775717974e-14,1.000674091695494e-14,1.4073083383177507e-25,1.4072651117082776e-25,8.108316430845381e-15,1.7314171395728657e-23,8.2888292063438016e-26,1.8309829921682301e-37,5.6983958267683536e-42,2.0914429489256535e-29,2.8425764432635032e-23,5.7966423505053209e-28,2.1563785447928052e-37,5.7895110245237705e-42,1.8027791222404961e-44,1.755536520858466e-56,1.2251200707237805e-38,3.0786958686889994e-28,6.888274311470359e-39,6.8882743115228512e-39,4.6124845846012322e-50,6.3678583295463186e-51,9.539329777938329e-44,1.3791731263101717e-28,1.9721403989473866e-39,1.3613390397292935e-40,6.7407705718724383e-90,2.7745087118966732e-50,3.5588887358862814e-43,6.2960877687905963e-90,3.1127565336182919e-25,1.5289066606812302e-61,1.5289052008838406e-61,4.0130436508158801e-36,1.2079864622258815e-36,2.1772038356869508e-27,4.0129123308360405e-36,5.6739192134422738e-47,6.2960877687904725e-90,1.1045530137509384e-53,2.7289280715964402e-52,3.6474197566011918e-64,4.5409212419367256e-76,5.9441061393224939e-44,1.0505999798441002e-87,5.0161499283071685e-33,3.9431434293432784e-65,1.4631971286473866e-88,1.0113857388675475e-43,1.0773163227940553e-100,1.8642609770190228e-93,3.76184880090401e-104,1.6653707610437199e-61,1.5210962827018471e-44,4.0462674931814627e-63,7.5728357699969981e-44,4.3047688735852501e-55,2.3391912900531343e-36,5.0708765243407373e-55,3.6988251858438498e-56,2.8395635596482193e-47,1.4186718864808698e-47,1.9896994071675975e-66,6.2997582302017068e-48,1.0394232262682881e-51,6.6692344243993424e-72,8.724122326269741e-55,3.2797607336102842e-40,6.0420585269141765e-73,1.6858845791612745e-20,1.5896786974979859e-38,4.7398109179578755e-37,1.5896786974979854e-38,3.4618939768235085e-65,5.649384900432346e-59,3.4599690570944011e-59,1.746731729019713e-101,6.0024111935812723e-105,1.4037254649526048e-46,2.0659101700476187e-56,7.1570118241698355e-57,1.1697802480762122e-77,1.1078235712812619e-47,1.9137162505810354e-86,2.5612498927554192e-59,1.4121156815625645e-70,3.5624539232386583e-81,9.0286006286757521e-82,2.297543509150283e-71,1.5354595100202725e-61,1.733750074425907e-87,1.5354601721572633e-61,1.4031133636315071e-79,2.7214641312871784e-65,6.4270008965515656e-77,8.8156885825495904e-73,1.0047657288653795e-81,1.1767271090937169e-24,2.22018344657653e-62,8.7032081967668997e-55,3.1048981560074215e-67,2.2240022402944425e-83,1.1314447116177324e-83,2.0686818123990505e-91,3.2415824284488807e-94,3.3717288705032044e-100,1.7928128419717925e-45,5.7099221233633095e-46,5.7099221233633095e-46,1.1239177541373391e-94,5.5328529682516577e-97,1.1692957232383651e-101,6.2323081400336981e-83,1.0720814818516065e-90,6.1039123471166246e-41,3.4697563577438904e-52,9.5939384115027407e-45,3.4697588415664567e-52,2.5588427129441946e-52,6.8655022212275845e-96,6.3298991209211889e-105,6.3298991210631225e-105,3.3945806414324047e-116,6.7944814957551873e-116,4.001838936812598e-116,1.3429142801041677e-102,3.5372957891060876e-62,2.4722969985765208e-119,1.311287685045932e-72
8.160034500978062e-21,0.2020077867123498,76.950000000000003,0.0,0.0,0.0,0.99999999999994149,9.5,1.4977657488787201e-15,2.029942291599571e-14,2.0299388716960524e-14,5.7493137549003271e-25,5.7489496160599549e-25,1.6448298946583987e-14,7.0734039262211732e-23,3.3862571784511773e-25,1.5009778782327785e-36,4.6718895351290695e-41,8.5442268673293724e-29,1.1612852220767583e-22,2.3681175399177858e-27,1.7673455505481491e-36,4.7465881897717674e-41,1.4780272437076389e-43,2.8834741802955156e-55,1.0044274477834609e-37,1.2577477176878093e-27,5.6474234523196165e-38,5.6474234524058393e-38,7.5760196444767574e-49,1.0459226384534915e-49,7.8209188085990136e-43,5.6343722059768431e-28,1.6168798131061146e-38,1.116107983234233e-39,9.2174335806735467e-88,4.5571388504192612e-49,2.9177919823574237e-42,8.6093674615066674e-88,1.2716626041774285e-24,5.0267083404178384e-60,5.0266987374005935e-60,3.2901356137781504e-35,9.9038027641410033e-36,8.8945879889408853e-27,3.2900279497379293e-35,9.3194292661703692e-46,8.6093674615063303e-88,1.814231625609552e-52,4.3424975006427487e-51,1.1991918906795044e-62,2.9871698570491602e-74,4.873337314528732e-43,1.3825305939748918e-85,2.0492609185508094e-32,1.2548328362335393e-63,1.9254852791010195e-86,8.2919513346822938e-43,2.8356738908952775e-98,2.4532628064676126e-91,9.9018070269443138e-102,5.4753746547098083e-60,1.2470865522871911e-43,1.3303242110077333e-61,6.2086682953338827e-43,7.0705957003904071e-54,9.5563596788385394e-36,8.3289298276030711e-54,6.0753314721625301e-55,2.3280457651662479e-46,1.1631129364373895e-46,6.5389227294998913e-65,5.164921865671728e-47,8.8028176902967703e-51,4.3872451158334738e-70,1.4329397015472232e-53,2.6889457159896719e-39,3.9746678694378467e-71,3.4199373251456499e-20,1.3033146166457335e-37,1.9363674360000503e-36,1.3033146166457333e-37,1.1381949882577105e-63,9.2779345053271677e-58,5.6822278585274305e-58,4.5976844915711426e-99,1.6431619038207264e-102,1.1508589454724523e-45,2.6501061897542354e-55,1.175541133484697e-55,7.6952051126230175e-76,9.0826069557978276e-47,2.5183429609157347e-84,4.2068606395282534e-58,4.6427274158942374e-69,2.3435011829429472e-79,5.9393149658097333e-80,7.5538203844801313e-70,2.5219946764788406e-60,2.2815175950484939e-85,2.5219968534376211e-60,9.2301482839037828e-78,4.6127979482209669e-64,2.1795151327581001e-75,2.8984055471425492e-71,3.4075736435904851e-80,4.8073119876048631e-24,7.2994773635704025e-61,1.4295045596763797e-53,1.0208220919285306e-65,1.4630229662568712e-81,7.4436617473055832e-82,2.7225047688392849e-89,4.2662934747120811e-92,8.8757164055435355e-98,1.4698562734743358e-44,4.6813390988900744e-45,4.6813390988900744e-45,1.479141199010432e-92,7.2817085513170358e-95,3.0780462016570092e-99,4.0998204507316764e-81,1.4107990447072022e-88,5.0043561108630462e-40,5.6990771400770604e-51,7.8656903142184159e-44,5.6990853063251794e-51,4.2029068282305214e-51,4.657630128857928e-94,8.5893653534016456e-103,8.5893653537868596e-103,9.2129919373870884e-114,1.8440446615221429e-113,1.0861124850561793e-113,3.5458185300916688e-100,5.8100189549742716e-61,6.7098968766496072e-117,4.3112265596456952e-71
1.6434999065350182e-20,0.20200778671234984,76.950000000000003,0.0,0.0,0.0,0.99999999999988209,9.5,3.016626789995003e-15,4.0884753195149459e-14,4.088468431608655e-14,2.3239645429194744e-24,2.3236657435053925e-24,3.3128263677330107e-14,2.8591829315206865e-22,1.3687792848960404e-24,1.215251332573738e-35,3.7834174175659353e-40,3.4537131101585684e-28,4.6941004928059753e-22,9.5723097253938188e-27,1.4302974763822107e-35,3.8439057487773136e-40,1.1969447823467124e-42,4.6742359002448883e-54,8.1341138092742821e-37,5.0840173710952792e-27,4.5734299306591071e-37,4.5734299307988785e-37,1.2281053875114321e-47,1.6954856547847623e-48,6.3335826839204182e-42,2.2775033087908118e-27,1.3093911321036476e-37,9.0385316539421355e-39,1.2190938292640919e-85,7.387318326505758e-48,2.3629035600224971e-41,1.1386712640068748e-85,5.1402635144855982e-24,1.6303993382850471e-58,1.6303931075426083e-58,2.6644370755187238e-34,8.0203561095114087e-35,3.5953346094789207e-26,2.6643498864090667e-34,1.510719618378946e-44,1.1386712640067857e-85,2.9409475930043547e-51,6.9263711070204115e-50,3.8895501572422064e-61,1.9381777281158052e-72,3.9465548645838602e-42,1.7942580486292801e-83,8.2834402805688171e-32,4.0026627880841427e-62,2.4989085049873582e-84,6.7150371643348285e-42,7.3607092951013382e-96,3.183861985031678e-89,2.570264862413636e-99,1.7759246147889618e-58,1.0099228916874993e-42,4.3148746016370011e-60,5.0279405555489669e-42,1.1461739995903402e-52,3.8628333749477224e-35,1.3501553875033099e-52,9.8483741122374108e-54,1.8853118189093858e-45,9.419190300582347e-46,2.1190874734346473e-63,4.1826867508031309e-46,7.5838799269519896e-50,2.8465942591899113e-68,2.3228569725965499e-52,2.1775774896048456e-38,2.5789000743073186e-69,6.8880429266117443e-20,1.0554579285549552e-36,7.8271069348406199e-36,1.0554579285549552e-36,3.6917080995772892e-62,1.5036051784686513e-56,9.2086028551144005e-57,1.1934448915276733e-96,4.3486315444521351e-100,9.3199541179807443e-45,2.9813869525797579e-54,1.9056021614701439e-54,4.992911531692759e-74,7.3553305946836917e-46,3.2683233470779491e-82,6.8195023817170744e-57,1.5058575135149814e-67,1.5205435296981026e-77,3.8536300758335577e-78,2.4500635344843359e-68,4.0882549847388688e-59,2.9609697107365357e-83,4.0882620456344671e-59,5.9888350344779763e-76,7.9404713911684937e-63,7.500316777300352e-74,9.400909027328286e-70,1.172687293787383e-78,1.9431905812812194e-23,2.3675679460413024e-59,2.3172884925988565e-52,3.3110088032156983e-64,9.4925922914682755e-80,4.8299055981706421e-80,3.5334359082383667e-87,5.537537781325413e-90,2.3040149192598236e-95,1.1903277001272408e-43,3.7910697145771404e-44,3.7910697145771404e-44,1.9197227038521786e-90,9.4510547978549906e-93,7.9901881260203985e-97,2.6601033797333276e-79,1.8309450453621543e-86,4.0526573023458151e-39,9.2384233840411605e-50,6.3698398885196506e-43,9.2384498709605771e-50,6.813093046814732e-50,3.2050892796936344e-92,1.1820103171321678e-100,1.1820103172381832e-100,2.5355218853011993e-111,5.0750370321391093e-111,2.9891159201016608e-111,9.2118499060542125e-98,9.4182910952132635e-60,1.8466466569076871e-114,1.3983357046934718e-69
