Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086)
0.0,0.31530253220337207,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.14986957487224e-23,0.31530253220337207,76.950000000000003,0.0,0.0,0.0,0.99999999999999889,9.5,2.5537343957586897e-17,2.3416859087051237e-16,2.3416800113372085e-16,6.5063905984857813e-29,6.5063981891707929e-29,4.9464963586687099e-16,3.2698726483638583e-26,3.7075203738867864e-29,3.6935840935695018e-42,7.907036882065188e-47,1.2311216121437578e-32,5.8392145835285503e-26,3.4508969507598472e-31,4.2093646275878222e-42,9.2749517664028711e-47,6.2879152125826693e-49,1.9835460728913725e-62,1.4911803126169647e-42,4.0376876932170777e-31,4.1044646402089319e-43,4.1044646402096743e-43,6.498474543945359e-56,9.193348498405563e-57,3.151519465181497e-47,1.7119450258969638e-31,5.420941412135197e-44,3.8344847897594039e-45,1.0886198421550992e-99,4.327269025687438e-56,2.8865490023972569e-47,1.0120012406047359e-99,6.4798977733361409e-28,6.0116885842635952e-69,6.0116883540944152e-69,4.194948493452997e-40,1.2579689355677866e-40,6.3456535271876321e-30,4.1947871887227045e-40,2.7813657803154669e-52,1.0120012406047343e-99,2.1141202498447891e-59,1.5615297718008876e-57,2.0202616485931929e-71,1.1063162127853522e-84,4.3718704417651174e-48,6.4982588381857744e-98,9.8547824687397174e-36,5.9331512990902286e-72,2.1898491584482907e-98,8.1265040043853417e-48,4.0544537614872666e-112,1.6315882928740616e-103,7.897163135513697e-116,5.3987159161460773e-68,1.7779771871991103e-48,1.7188016683419987e-69,6.5342420241700224e-48,9.0777413307504101e-61,4.7983032754818351e-39,1.0345467482912697e-60,7.7337142482201427e-62,1.3332152629066604e-51,1.7313976878063722e-51,2.0703605245651461e-73,6.2160204334368715e-52,1.7342888634877439e-55,1.1362108001944072e-79,3.6338319561394616e-60,2.2394449850150252e-44,1.0215638047929061e-80,5.8973682846424153e-22,1.025064424816402e-42,4.2830246297763641e-40,1.025064424816402e-42,1.8038445313154457e-71,1.1956112641422855e-64,7.5684595962965573e-65,1.199866826295732e-112,6.855844979879505e-116,6.27223569262252e-51,6.9237229743236458e-62,1.3632858130735019e-62,3.3362465132912806e-85,4.839760193827583e-52,2.2054198552473653e-95,1.7511039794017208e-64,4.8310458126699079e-77,3.0698242831039272e-89,7.6488485068485707e-90,3.9271893567528635e-78,1.9347489833757155e-67,1.9828865685950489e-96,1.9347490157537918e-67,4.8774463905647394e-87,1.1038161974185206e-70,1.2532487239974878e-83,3.7065830887183547e-79,1.348265799317513e-88,2.4005293116547518e-27,7.1028694603777965e-69,1.60639079063215e-60,1.5953718588530216e-74,2.355299290191233e-91,1.9485711361619071e-92,1.6304524914265151e-101,2.6627400330771407e-104,1.0778077288200532e-111,6.4182417901971241e-49,2.0294299281163324e-49,2.0294299281163324e-49,9.2326010334353412e-105,4.8787111099286271e-107,3.7726029340348418e-113,5.4103875703017056e-91,6.5437518943776049e-101,1.3406260458620887e-45,1.8624739851586686e-58,9.4262286642801643e-49,1.8624740374516652e-58,2.6234706747349407e-58,7.570996393351551e-104,3.0462925831066286e-114,3.4864772691134472e-105,1.0992101375825202e-126,8.4641663848237079e-127,4.82310277910396e-127,2.5512364314383109e-113,8.9363054087761752e-68,2.9921158846956667e-130,7.3258577019669844e-80,1.8280423218600274e-82,4.758291704098292e-38,5.7419278728492414e-86,7.3205007943976069e-97,2.8993271112746948e-97,3.4864772660671541e-105
2.2819634809642274e-22,0.31530253220337207,76.950000000000003,0.0,0.0,0.0,0.99999999999999722,9.5,7.1504563081243224e-17,6.5567205443710237e-16,6.5567040317420479e-16,3.9298599214696034e-28,3.9298593769595316e-28,1.385018980117115e-15,1.9750030792427581e-25,2.2393423055651162e-28,4.3849993299524294e-41,9.3872643963271305e-46,7.4359745373493068e-32,3.5268856077922763e-25,2.0843417582580654e-30,4.9972812804585361e-41,1.1011222508495063e-45,7.4650129403747235e-48,4.4371268605445681e-61,1.7703292668356392e-41,2.4387633667000247e-30,4.8728204208496121e-42,4.8728204208512721e-42,1.4536827606382796e-54,2.0565152853776446e-55,3.7414839076066462e-46,1.0340147954559119e-30,6.4357416390357512e-43,4.5523003408634565e-44,1.1600089187142594e-97,9.6799277166027161e-55,3.4269109747260562e-46,1.0783658531590352e-97,3.9138582543637627e-27,2.480740088410873e-67,2.4807399151452709e-67,4.9802428498998491e-39,1.4934607198452946e-39,3.8327747291408581e-29,4.9800513489250586e-39,6.2218039941116e-51,1.0783658531590324e-97,4.72920243265832e-58,2.12927042569564e-56,8.3366912618088865e-70,8.328096957327738e-83,5.1902845874711726e-47,8.8701173463224629e-96,5.9522886111082171e-35,1.5155900408042674e-70,2.9891420901946995e-96,9.6477855537110135e-47,1.0002330727322812e-109,2.2271165220957928e-101,1.948242438448545e-113,2.2277952385653539e-66,2.1108145104434134e-47,7.092683208397464e-68,7.7574521310799143e-47,2.0306544235542567e-59,2.8981751783877928e-38,2.3142396931057549e-59,1.7300009424428451e-60,1.5827931601157866e-50,2.0555153351139821e-50,8.5431877654352617e-72,7.3796594317685734e-51,2.0611658599268309e-54,8.5531113024475972e-78,8.1287367306462333e-59,2.6586690768567357e-43,7.6900773374958502e-79,1.6512631203122532e-21,1.2169564843694235e-41,2.5869468773256437e-39,1.2169564843694235e-41,7.4436149639932527e-70,2.6745189735430481e-63,1.6930232881690224e-63,2.9600694576124878e-110,1.2655897226020296e-113,7.4463982141833697e-50,1.5208048615074281e-60,3.0496158140296346e-61,2.5114431016305672e-83,5.7457633021046971e-51,3.0103872330096416e-93,3.9171495577543431e-63,1.9935445816349441e-75,2.3108870975681842e-87,5.7578622374729289e-88,1.6205656841877465e-76,4.3279559634368416e-66,2.7066303935271172e-94,4.3279560970458741e-66,3.671619900719777e-85,2.4717338473746533e-69,5.1767592638359601e-82,1.5295318902705328e-77,5.5826533537005981e-87,1.4499196815383505e-26,2.9310189700214477e-67,3.5934319430084257e-59,6.5833465387217576e-73,1.773010517703333e-89,1.4705986032024186e-90,2.231227034964682e-99,3.6438875227375665e-102,2.6656856934777372e-109,7.6197366511850435e-48,2.4093392099845255e-48,2.4093392099845255e-48,1.2634547379300598e-102,6.6763791042235028e-105,9.330582254935562e-111,4.072804719267558e-89,8.9322153262560331e-99,1.5915912414752798e-44,4.1662796055507525e-57,1.119081866837251e-47,4.1662798213392532e-57,5.8685989599485429e-57,5.7184583869185588e-102,4.1720809690106992e-112,4.7637052946995364e-103,2.7207739130838452e-124,2.0950574685555855e-124,1.1938184002052069e-124,2.9453336045474043e-111,1.9990157747175178e-66,7.406110056760268e-128,3.023035626168827e-78,7.5435231316783894e-81,5.6490438301098262e-37,2.3718020092680979e-84,5.5161506277323099e-95,3.9575672170083682e-95,4.7637052905274544e-103
5.215916527918234e-22,0.31530253220337207,76.950000000000003,0.0,0.0,0.0,0.99999999999999367,9.5,1.6343900132855544e-16,1.4986789815689522e-15,1.4986752072543176e-15,1.8920583860159523e-27,1.8920528994813922e-27,3.1657576673771069e-15,9.5087896559069156e-25,1.078146924332522e-27,4.305168131906252e-40,9.2164850883143681e-45,3.580101648115554e-31,1.69804359990165e-24,1.0035208332796394e-29,4.9061985607431555e-40,1.0810883070326083e-44,7.3291939717757334e-47,8.7670280928876692e-60,1.7381197714463454e-40,1.1741595811828881e-29,4.7841639846075794e-41,4.7841639846108594e-41,2.8722321644424436e-53,4.0633276500502478e-54,3.6734110840993856e-45,4.9783361325205523e-30,6.3186492930862036e-42,4.4694754661729455e-43,2.6399088902044862e-95,1.9125905947266736e-53,3.364561514342321e-45,2.4541083751348169e-95,1.8843542713892507e-26,9.8135607516505842e-66,9.8135593816917548e-66,4.8896319592334092e-38,1.4662885898693877e-38,1.845316043785455e-28,4.8894439424429193e-38,1.2293236220837803e-49,2.4541083751348032e-95,9.3441070619606324e-57,2.6739281716930603e-55,3.2979172138654691e-68,6.5847860715423107e-81,5.0958521838450528e-46,1.4012633377682836e-93,2.8657707418936494e-34,3.8090847516766171e-69,4.7221192897922761e-94,9.4722530665962244e-46,3.1574433895846646e-107,3.5183037738296501e-99,6.1500495322156158e-111,8.8129364121702562e-65,2.0724101901812329e-46,2.8057949409685152e-66,7.6163125033268919e-46,4.0122309413500042e-58,1.3953465925052619e-37,4.5725476467187842e-58,3.418190332058176e-59,1.5539957104222993e-49,2.0181171453729009e-49,3.3794139865353843e-70,7.2453933341101982e-50,2.028363274940696e-53,6.7626879161738526e-76,1.6061013961989869e-57,2.610297045538898e-42,6.0803129117612107e-77,3.7743157064577832e-21,1.1948150911709108e-40,1.2455035637460392e-38,1.1948150911709108e-40,2.9446200538887814e-68,5.2843313414038811e-62,3.3450818036830734e-62,9.344073755566778e-108,5.7553752187819161e-111,7.3109179230250388e-49,2.8904082956704444e-59,6.0255268648197104e-60,1.985722541908412e-81,5.6412244819024413e-50,4.755674015724942e-91,7.7396274299313476e-62,7.8862641152351508e-74,1.8271489416760778e-85,4.55256853130318e-86,6.4107966873054969e-75,8.5513111314506861e-65,4.2758126569190746e-92,8.5513116599946831e-65,2.9030394510786047e-83,4.8947179912629738e-68,2.0524155685089874e-80,6.0506760540343952e-76,2.2156740014048626e-85,6.9807388977752323e-26,1.1594819559044424e-65,7.1000159742944743e-58,2.6043063279853577e-71,1.4018661039349047e-87,1.164033502351101e-88,3.5286993813439905e-97,5.7628479095500459e-100,8.4241625479931027e-107,7.4811026240291241e-47,2.3655035221193245e-47,2.3655035221193245e-47,1.9981615453999374e-100,1.0558749705996062e-102,2.9486725228383638e-108,3.2202442249558754e-87,1.4110733120073851e-96,1.5626337185230537e-43,8.2318655563219441e-56,1.0987212125316091e-46,8.2318664099596583e-56,1.1595362598730115e-55,4.5362343060132986e-100,6.6124951613320162e-110,7.5420119305575748e-101,8.6168862349470125e-122,6.6351979885686076e-122,3.7809089707459021e-122,8.2802705521026346e-109,3.9497183078554819e-65,2.345568468784956e-125,1.1958827721960862e-76,2.9841910928689094e-79,5.5462645592104062e-36,9.4034185492285158e-83,4.3710609919232709e-93,6.2519862451881877e-93,7.5420119239450777e-101
1.1083822621826248e-21,0.315302532203372,76.950000000000003,0.0,0.0,0.0,0.99999999999998657,9.5,3.4730787782317812e-16,3.1846928358273328e-15,3.1846848154111257e-15,8.2631160598319105e-27,8.263046196721687e-27,6.7272350369351004e-15,4.152738257702405e-24,4.7085508707674079e-27,3.8077831367399914e-39,8.1518819455584931e-44,1.5635244474241255e-30,7.4158025108672432e-24,4.3826391274513216e-29,4.3391892051504414e-39,9.5621027850453054e-44,6.4825890675418971e-46,1.560046868681027e-58,1.5373472531216079e-39,5.1278633703377596e-29,4.2315388654278996e-40,4.2315388654337341e-40,5.1109836592539437e-52,7.2304744455279286e-53,3.2490904983395616e-44,2.174170180008395e-29,5.588773722767874e-41,3.9532004288320539e-42,4.461329318113834e-93,3.4033527691937233e-52,2.9759165535224188e-44,4.1473346616032771e-93,8.2294701608022663e-26,3.5023898840970993e-64,3.502388904908081e-64,4.3248240888659477e-37,1.2969156508132723e-37,8.0589799596809616e-28,4.324657790147796e-37,2.1875157001708785e-48,4.1473346616032328e-93,1.6627339240857299e-55,3.4028737790265367e-54,1.1770040523020655e-66,4.7065330901112685e-79,4.5072235441817849e-45,2.0044629517722184e-91,1.2515573735135546e-33,9.6901327051732174e-68,6.7548425161496505e-92,8.3781005664389133e-45,9.0362045064083749e-105,5.0328224444589652e-97,1.7600690431382936e-108,3.1452744026698378e-63,1.8330233205568894e-45,1.0013682831504451e-64,6.7365421571423802e-45,7.1395505693790562e-57,6.0938451598117575e-37,8.1366042123370406e-57,6.0824870622732807e-58,1.3744916074006719e-48,1.7850017611990227e-48,1.2059555879430927e-68,6.4084682515380615e-49,1.8024224154071997e-52,4.8336865406984584e-74,2.8579716178384588e-56,2.3087781408623963e-41,4.3459534216028692e-75,8.0204208885468699e-21,1.0568004143790326e-39,5.439441294337038e-38,1.0568004143790326e-39,1.0509139800783518e-66,9.4029441285069023e-61,5.9522266224272332e-61,2.674155906449198e-105,1.9519913303553767e-108,6.4664241090761692e-48,4.7771310673019369e-58,1.0722102829150838e-58,1.4193114401671759e-79,4.9895991693801919e-49,6.8028366179843253e-89,1.377225348473018e-60,2.8145516467732328e-72,1.3059696636154951e-83,3.2539856178344854e-84,2.2879678013637963e-73,1.5216599371138495e-63,6.116410590810189e-90,1.5216601257474132e-63,2.074971209894554e-81,8.7491742684954855e-67,7.3574482954532019e-79,2.1594433070924007e-74,7.9466226581096277e-84,3.0486718739342069e-25,4.1381087366380742e-64,1.2634099073795584e-56,9.2945836274205379e-70,1.0019952745372014e-85,8.3243710262534568e-87,5.0503431619866111e-95,8.2479493217007486e-98,2.4121588452193618e-104,6.6169505421098685e-46,2.0922610742953594e-46,2.0922610742953594e-46,2.8598077924776951e-98,1.5111930251082575e-100,8.4431733933808954e-106,2.3016959203711305e-85,2.0184958101264596e-94,1.3821318271210046e-42,1.4648161834209955e-54,9.7180646916115801e-46,1.4648164880781374e-54,2.0633328197216936e-54,3.2582283135040135e-98,9.5052683422990896e-108,1.0835952448697392e-98,2.478098635069482e-119,1.9081925641025875e-119,1.0873379561212772e-119,1.9429486307038449e-106,7.0283126961262568e-64,6.7455356576307947e-123,4.2680202503895197e-75,1.0650712388869988e-77,4.9056078879754167e-35,3.3709141541167277e-81,3.1380164380240625e-91,8.9432624684444471e-91,1.0835952439192121e-98
2.2819634809642274e-21,0.315302532203372,76.950000000000003,0.0,0.0,0.0,0.99999999999997236,9.5,7.1504563081241684e-16,6.5567205443228139e-15,6.556704031711068e-15,3.449688295096634e-26,3.4496207674684713e-26,1.3850189756203133e-14,1.7336864730147904e-23,1.9657272985728439e-26,3.2005209096270052e-38,6.8521500491730242e-43,6.5274067876001601e-30,3.0959515629942203e-23,1.829665563280553e-28,3.6468658149949014e-38,8.0375221017974189e-43,5.4490067165402061e-45,2.6312478998192878e-57,1.2922329964474981e-38,2.1407820149005579e-28,3.5568633856947927e-39,3.5568633857046342e-39,8.6204209291512126e-51,1.2195251963961999e-51,2.7310563270082352e-43,9.0767325013789468e-29,4.6977010283101512e-40,3.3229031488727964e-41,6.5323688507696974e-91,5.7402518735206319e-51,2.5014371698275466e-43,6.0726115077823452e-91,3.4356417892216497e-25,1.1833782204097638e-62,1.1833775581841203e-62,3.6352752272085658e-36,1.0901357466177733e-36,3.3644654822522801e-27,3.635135443122127e-36,3.6895649528441773e-47,6.0726115077822144e-91,2.8044437857858934e-54,4.6062092667468016e-53,3.9768319783921343e-65,3.1830316660733255e-77,3.7885929631856e-44,2.7123305528634995e-89,5.2250056647782888e-33,2.6171379093644498e-66,9.140286539242738e-90,7.0422983426488413e-44,2.4459516128445711e-102,6.8101423908937126e-95,4.7642201304759306e-106,1.0627171312132708e-61,1.5407665095709836e-44,3.3833970978028803e-63,5.6624695900992764e-44,1.2041895512902696e-55,2.5440603966153104e-36,1.3723572225517867e-55,1.0259003464127327e-56,1.1553430153080122e-47,1.5004015356646677e-47,4.0737512151083494e-67,5.3867035346639215e-48,1.5291052087655767e-51,3.2690245371767973e-72,4.820386853174867e-55,1.9406670824247736e-40,2.9391703944013739e-73,1.651263129191715e-20,8.8830442038980949e-39,2.2708596717683672e-37,8.8830442038980949e-39,3.5508008112563227e-65,1.5858625863407383e-59,1.0038734225184069e-59,7.2384988222019177e-103,5.7277227728537874e-106,5.4354190944774628e-47,7.0499208491869538e-57,1.8084392638207108e-57,9.5988101131806581e-78,4.1940587477202526e-48,9.2052264413008721e-87,2.322891849646107e-59,9.509733898584417e-71,8.8322791610300224e-82,2.2006720380243651e-82,7.7305260939749237e-72,2.5665012557680481e-62,8.2763922854811004e-88,2.566501893117993e-62,1.4033040304837432e-79,1.4889339307973184e-65,2.5078985946625413e-77,7.2962708878732996e-73,2.7093895223544403e-82,1.2727603243587917e-24,1.3981734126331155e-62,2.1309254726484025e-55,3.14042928564668e-68,6.7764989044887798e-84,5.6312287672781464e-85,6.8356233898133151e-93,1.1163706741422362e-95,6.5310160658700497e-102,5.5619456182762751e-45,1.7586714968521513e-45,1.7586714968521513e-45,3.8707411181726332e-96,2.0454064214150157e-98,2.2860227967455656e-103,1.5566380641949865e-83,2.7313190557368669e-92,1.1617650792935846e-41,2.4706255504202038e-53,8.1686189188269807e-45,2.4706265797871854e-53,3.4801123803612292e-53,2.2234263105924368e-96,1.2977661110340529e-105,1.4790771369651651e-96,6.768006232763167e-117,5.211521425754541e-117,2.9696612031847927e-117,4.4399652189011843e-104,1.1854276641583871e-62,1.8422934171906801e-120,1.4420672971355063e-73,3.5988691034297206e-76,4.1234585014646621e-34,1.1490275982940341e-79,2.1408629382632053e-89,1.2101533619695164e-88,1.479077135667399e-96
4.6291259185274326e-21,0.31530253220337207,76.950000000000003,0.0,0.0,0.0,0.99999999999994393,9.5,1.4505211367908672e-15,1.3300775961228662e-14,1.3300742464256256e-14,1.4093102290077014e-25,1.4092512935676497e-25,2.8096099115347384e-14,7.082674907677959e-23,8.0306373996493941e-26,2.6237340409160837e-37,5.6178074321559171e-42,2.6666586567796741e-29,1.2647972278675349e-22,7.474780831119565e-28,2.9891272427089168e-37,6.5896438495394511e-42,4.4674249213031695e-44,4.3218331956026179e-56,1.0594506807647352e-37,8.7457930506506924e-28,2.9161315001599468e-38,2.9161315001761108e-38,1.4159067099814081e-49,2.0030737915719894e-50,2.2390849652104281e-42,3.7081413819425333e-28,3.8514590694835233e-39,2.7243167468005805e-40,8.932461855233519e-89,9.4283808857405467e-50,2.0508293127292737e-42,8.3037825778265696e-89,1.4035717686587075e-24,3.8906876059395299e-61,3.8906832496028416e-61,2.9804182494643739e-35,8.9375914351490134e-36,1.3744939214792788e-26,2.9803036460354374e-35,6.060121482872592e-46,8.3037825778262096e-89,4.606307314783521e-53,6.6395537508773982e-52,1.3074955407896117e-63,2.0939048632233147e-75,3.1061173980490845e-43,3.5692750522789408e-87,2.134585301734006e-32,7.5272309588145553e-65,1.2028105011510726e-87,5.7737016559787422e-43,6.4381478200388709e-100,8.9617659025344629e-93,1.2540217096242117e-103,3.4939814009495019e-60,1.2632134092933707e-43,1.112386934554356e-61,4.6424346818129721e-43,1.9778849339078037e-54,1.039331682644233e-35,2.2541008426569784e-54,1.6850443991133052e-55,9.4722000676159849e-47,1.2301198309424198e-46,1.3387689804214156e-65,4.4163447299623478e-47,1.2767109302948716e-50,2.1504735151208612e-70,7.9174998474697811e-54,1.5910760271097862e-39,1.9334844449471657e-71,3.3497052255426143e-20,7.282856248965643e-38,9.2772027796302974e-37,7.282856248965644e-38,1.1674256138957102e-63,2.6045167579006073e-58,1.6486792081479786e-58,1.9052919806740749e-100,1.5680625651417388e-103,4.4562849672016294e-46,9.2540572936724803e-56,2.9703666063860017e-56,6.3144178643171593e-76,3.4385427556604374e-47,1.2113560357932357e-84,3.8153568381118595e-58,3.1265924482050733e-69,5.8101682424852999e-80,1.4476755569528291e-80,2.5416278456133993e-70,4.2154839211570755e-61,1.089126684326983e-85,4.2154860166227088e-61,9.2314025846554134e-78,2.4891333575759456e-64,8.3899783380258396e-76,2.3988542427157632e-71,9.0651855544851766e-81,5.1996398289885897e-24,4.5968882551697193e-61,3.500051487523211e-54,1.0325041420689999e-66,4.4578073359540664e-82,3.7048854568837258e-83,8.9964578196706632e-91,1.4693059414550129e-93,1.7192936517497044e-99,4.5600190342484772e-44,1.4418651405569982e-44,1.4418651405569982e-44,5.094336535045856e-94,2.6920176826593799e-96,6.017967870370479e-101,1.0240085102946569e-81,3.5942628583308186e-90,9.524852011045163e-41,4.0580064524839686e-52,6.6971272974768127e-44,4.0580098368131524e-52,5.7160950244706658e-52,1.488277255764527e-94,1.7376035706932304e-103,1.9801111293869372e-94,1.8124927121353255e-114,1.3956624064214938e-114,7.9528504334878069e-115,1.0434680866168474e-101,1.9470684979266115e-61,4.9337224261512617e-118,4.7411999037809418e-72,1.1833833655155388e-74,3.3806595663939841e-33,3.8439820917424886e-78,1.4328305051865684e-87,1.5924937695933328e-86,1.980111127649333e-94
9.323450793653842e-21,0.31530253220337207,76.950000000000003,0.0,0.0,0.0,0.99999999999988698,9.5,2.9214721487476594e-15,2.6788886794699922e-14,2.6788819329127843e-14,5.6966572741871686e-25,5.696165624718137e-25,5.6587917516068637e-14,2.8629304216782468e-22,3.2461120228122697e-25,2.1243689198018255e-36,4.5494464456363161e-41,1.0779060652789536e-28,5.1125125861571139e-22,3.0214259233580911e-27,2.4193882025705999e-36,5.3364605887940093e-41,3.6178365270262737e-43,7.0058781907647054e-55,8.5797062429166975e-37,3.5351893841203956e-27,2.3615588945359293e-37,2.3615588945621304e-37,2.2952457399778281e-48,3.2470689165715688e-49,1.8132690324964278e-41,1.498890025477298e-27,3.1190113185050468e-38,2.206222308329608e-39,1.1814035906154614e-86,1.5283811538736223e-48,1.6608147332988312e-41,1.0982547378471396e-86,5.6734614646026687e-24,1.2619345015780505e-59,1.2619316750443801e-59,2.4136199452578477e-34,7.2378931893068432e-35,5.5559241300176842e-26,2.4135271364468462e-34,9.8237179708024602e-45,1.0982547378470444e-86,7.4670225768062959e-52,1.001422774634086e-50,4.2408306643373711e-62,1.3585969903045689e-73,2.5154143837630667e-42,4.6322308136146452e-85,8.6283350799127867e-32,2.2669420013796051e-63,1.5610161125040892e-85,4.6756932893642539e-42,1.671184302486542e-97,1.1630644313786422e-90,3.2551314832490704e-101,1.1332644807422081e-58,1.0229828654849392e-42,3.6080003135857849e-60,3.7595639683312122e-42,3.2062366457358936e-53,4.2011448359270621e-35,3.6539945488507627e-53,2.7315295829883366e-54,7.6708331969475382e-46,9.9618293463740367e-46,4.3384360423668376e-64,3.5764700124262314e-46,1.0712605920385427e-49,1.3953005709937529e-68,1.2834608332090145e-52,1.28849446070503e-38,1.25451066186121e-69,6.7465894809517842e-20,5.8978456811257469e-37,3.7499937394738566e-36,5.8978456811257486e-37,3.7865169568009094e-62,4.2211675350131065e-57,2.6719775225658634e-57,4.9456666570471151e-98,4.1500102391172273e-101,3.6088151026359887e-45,1.0682871356582357e-54,4.8150912502923957e-55,4.0970097047610533e-74,2.7846210736501201e-46,1.5721064636868787e-82,6.184857849014822e-57,1.0141027680175254e-67,3.7698353991734011e-78,9.3930127650229367e-79,8.2437089926518828e-69,6.8334742912249723e-60,1.4134763443580214e-83,6.8334810878075326e-60,5.9896489071974008e-76,4.1762030461866107e-63,2.8150430630758192e-74,7.7806262853913342e-70,3.0418045122497191e-79,2.1017764322354642e-23,1.4909896715845769e-59,5.6737342885044619e-53,3.3489004989105616e-65,2.8923775160843957e-80,2.4040088909817067e-81,1.1676413936498324e-88,1.9070889824908979e-91,4.463148419517766e-97,3.6928216044308237e-43,1.1676597623330401e-43,1.1676597623330401e-43,6.6118917522646296e-92,3.4940216136712909e-94,1.5622161923205542e-98,6.6441165788346342e-80,4.6646601680929842e-88,7.7134720780166955e-40,6.5781922009510084e-51,5.4235072889142666e-43,6.5782031779140966e-51,9.2660363242184293e-51,9.987382398666553e-93,2.3320655045594068e-101,2.6573493381515596e-92,4.8651000776288449e-112,3.7462482891914013e-112,2.1347110865790341e-112,2.5343462355556636e-99,3.1562819397896787e-60,1.3243141131211264e-115,1.5377956151451344e-70,3.8392742061028327e-73,2.7377444026441818e-32,1.2897502343257688e-76,9.6146145917778358e-86,2.0667497101670948e-84,2.657349335819494e-92
