Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146)
8.112137434180469e-13,0.4411234589459673,76.950000000000003,0.0,0.0,0.0,0.99999987805202073,9.4999999999311449,1.1076671356684712e-08,5.1618228898184869e-08,5.1635551331749089e-08,1.9585288148889785e-14,4.3087687718076239e-11,4.4966402053087086e-09,1.4527592462870873e-09,1.7496117451427591e-12,2.5745668865733528e-11,1.597525787379169e-09
8.290917006866445e-13,0.4411234589459522,76.950000000000003,0.0,0.0,0.0,0.99999987536551704,9.4999999999281624,1.1320784801380841e-08,5.2754850246309435e-08,5.2773026356621657e-08,1.9987504818451198e-14,4.5005599759213916e-11,4.5482930850106506e-09,1.5068791858011148e-09,1.7755705507973274e-12,2.6809501942190349e-11,1.6570387449765548e-09
8.46969657955242e-13,0.4411234589459368,76.950000000000003,0.0,0.0,0.0,0.99999987267904245,9.4999999999251195,1.1564898242041917e-08,5.3891429924315893e-08,5.3910483029243167e-08,2.0586017949546603e-14,4.696517580110271e-11,4.5986360351073494e-09,1.5616093651262436e-09,1.8011145414885983e-12,2.7891484855912011e-11,1.7172227524194545e-09
8.648476152238395e-13,0.4411234589459212,76.950000000000003,0.0,0.0,0.0,0.99999986999259616,9.4999999999220162,1.1809011678667946e-08,5.5027967938303283e-08,5.5047921953502695e-08,2.0958910675450195e-14,4.896640974479559e-11,4.6477022719396066e-09,1.6169343101934272e-09,1.8262503455321887e-12,2.8991435634722602e-11,1.7780607936580575e-09
8.827255724924371e-13,0.4411234589459052,76.950000000000003,0.0,0.0,0.0,0.9999998673061774,9.499999999918856,1.2053125111258935e-08,5.6164464294369693e-08,5.618534313692282e-08,2.1278814576105022e-14,5.1009295492239912e-11,4.6955241770621485e-09,1.6728389358246624e-09,1.8509844859327864e-12,3.0109174124555553e-11,1.839536280286329e-09
8.988157340341749e-13,0.4411234589458907,76.950000000000003,0.0,0.0,0.0,0.99999986488842385,9.4999999999159606,1.2272827197140871e-08,5.71872754023464e-08,5.7209006962733725e-08,2.1739713884308403e-14,5.2883499917827704e-11,4.7375260892882587e-09,1.7236365663321607e-09,1.8729070971338845e-12,3.113019981663358e-11,1.8953958629366095e-09
9.149058955759126e-13,0.4411234589458758,76.950000000000003,0.0,0.0,0.0,0.99999986247069128,9.4999999999130189,1.2492529279754435e-08,5.8210052776790133e-08,5.823265671567638e-08,2.2133739970057868e-14,5.4791432921534428e-11,4.7785681166224423e-09,1.7748813658704043e-09,1.8945141693022953e-12,3.2165360295333684e-11,1.9517471747488208e-09
9.309960571176504e-13,0.44112345894586075,76.950000000000003,0.0,0.0,0.0,0.99999986005297969,9.4999999999100275,1.2712231359099635e-08,5.9232796422144558e-08,5.9256292464865868e-08,2.2519388552373142e-14,5.6733090059734687e-11,4.8186721946195952e-09,1.8265631156048403e-09,1.915810244006966e-12,3.32145279498861e-11,2.0085789785882956e-09
9.470862186593882e-13,0.4411234589458455,76.950000000000003,0.0,0.0,0.0,0.99999985763528854,9.4999999999069882,1.2931933435176471e-08,6.0255506342852773e-08,6.0279914323910693e-08,2.2909510168345347e-14,5.8708466889388165e-11,4.8578597579061141e-09,1.8786718300620309e-09,1.9367997974751962e-12,3.4277576321324797e-11,2.0658802939357565e-09
9.63176380201126e-13,0.4411234589458299,76.950000000000003,0.0,0.0,0.0,0.99999985521761703,9.4999999999039009,1.3151635507984949e-08,6.1278182543357262e-08,6.1303522423589574e-08,2.3298643865384014e-14,6.0717558968039956e-11,4.8961517518635767e-09,1.9311977516867199e-09,1.9574872415551395e-12,3.5354380091848269e-11,2.1236403909020121e-09
9.953567032846016e-13,0.44112345894579796,76.950000000000003,0.0,0.0,0.0,0.99999985038233219,9.4999999998975877,1.3591039643796846e-08,6.3323433801522078e-08,6.335069783743995e-08,2.4077004117330305e-14,6.4836871105445239e-11,4.9701304544879158e-09,2.0374632850952136e-09,1.997973134334608e-12,3.7548758183473671e-11,2.2404952185141934e-09
1e-12,0.4411234589457651,76.950000000000003,0.0,0.0,0.0,0.9999998496846555,9.4999999998966622,1.3654441236767934e-08,6.3618531840457948e-08,6.3646080199144711e-08,2.4189379162685374e-14,6.5442376238531279e-11,4.9805252527364583e-09,2.0529265780684935e-09,2.0037185310850078e-12,3.7869828172610342e-11,2.2574994190049406e-09
1.0275370263680771e-12,0.4411234589457651,76.950000000000003,0.0,0.0,0.0,0.99999984554712162,9.4999999998910845,1.4030443766535366e-08,6.5368550232167301e-08,6.5397819686109372e-08,2.4854879433587499e-14,6.9090990944015835e-11,5.0407664907263568e-09,2.1452860227144587e-09,2.0373019638281812e-12,3.9796682122532524e-11,2.3590624248386322e-09
1.0597173494515527e-12,0.44112345894573135,76.950000000000003,0.0,0.0,0.0,0.999999840711982,9.4999999998843947,1.4469847876200532e-08,6.7413531870811786e-08,6.7444888931285406e-08,2.563305189837773e-14,7.3479882965177614e-11,5.1082108842177938e-09,2.2545956091061537e-09,2.0755067972241504e-12,4.2097189439683197e-11,2.4792646435640474e-09
1.0918976725350283e-12,0.4411234589456967,76.950000000000003,0.0,0.0,0.0,0.9999998358769101,9.4999999998775202,1.4909251972792387e-08,6.9458378752965035e-08,6.9491906518477497e-08,2.6411180783226249e-14,7.8003511659714414e-11,5.1726078344017966e-09,2.3653248679338801e-09,2.1126197566248469e-12,4.4449334966476919e-11,2.601028004276445e-09
1.124077995618504e-12,0.441123458945661,76.950000000000003,0.0,0.0,0.0,0.99999983104190304,9.4999999998704574,1.5348656056310946e-08,7.1503090914127179e-08,7.1538873375856569e-08,2.7189282180333662e-14,8.2661841527765347e-11,5.2340950335927274e-09,2.4774096542518621e-09,2.1486720467853782e-12,4.6852190516239584e-11,2.7242819700285496e-09
1.1562583187019795e-12,0.4411234589456246,76.950000000000003,0.0,0.0,0.0,0.99999982620695793,9.4999999998632099,1.5788060126756249e-08,7.3547668389789003e-08,7.3585790414918957e-08,2.7967367912283306e-14,8.7454837078822544e-11,5.2928039584115651e-09,2.5907887187393763e-09,2.1836939811289296e-12,4.9304844580988525e-11,2.8489591880452655e-09
1.188438641785455e-12,0.441123458945587,76.950000000000003,0.0,0.0,0.0,0.99999982137207177,9.4999999998557811,1.6227464184128313e-08,7.559211121543187e-08,7.5632658530768027e-08,2.8745433940952082e-14,9.238246283172895e-11,5.3488601220860058e-09,2.7054035901649558e-09,2.2177150046559819e-12,5.1806402061658874e-11,2.9749953604755087e-09
1.2206189648689307e-12,0.44112345894554866,76.950000000000003,0.0,0.0,0.0,0.99999981653724201,9.4999999998481677,1.6666868228427174e-08,7.763641942652788e-08,7.7679478602435684e-08,2.9523481418592134e-14,9.7444683314675374e-11,5.4023833877976276e-09,2.8211984294113737e-09,2.2507637227883433e-12,5.4355983925472308e-11,3.1023290838708881e-09
1.2527992879524063e-12,0.4411234589455093,76.950000000000003,0.0,0.0,0.0,0.9999998117024661,9.4999999998403712,1.7106272259652846e-08,7.9680593058539681e-08,7.9726251493166e-08,3.0301514518398574e-14,1.0264146306519814e-10,5.4534882177243036e-09,2.9381199134574652e-09,2.2828679247681398e-12,5.6952726924374055e-11,3.2309017216063813e-09
1.2849796110358819e-12,0.4411234589454691,76.950000000000003,0.0,0.0,0.0,0.99999980686774159,9.4999999998323972,1.7545676277805363e-08,8.1724632146920592e-08,8.1772978050697304e-08,3.1079526889770864e-14,1.0797276663017677e-10,5.502283902293377e-09,3.0561171285789015e-09,2.3140546056668125e-12,5.9595783326610205e-11,3.3606572864386421e-09
1.3493402572028328e-12,0.44112345894538585,76.950000000000003,0.0,0.0,0.0,0.99999979719843801,9.4999999998159073,1.8424484274890996e-08,8.5812306834556456e-08,8.5866295481116945e-08,3.2635500560281392e-14,1.1903880343772076e-10,5.5933604704829358e-09,3.2951465230349525e-09,2.373779544476359e-12,6.5017521376715508e-11,3.6235058128863861e-09
1.4137009033697838e-12,0.44112345894529914,76.950000000000003,0.0,0.0,0.0,0.99999978752931373,9.4999999997987015,1.930329221968426e-08,8.9899443772875142e-08,8.9959437375540146e-08,3.4191407661826093e-14,1.3064251029911411e-10,5.6763924579424692e-09,3.5379235397724833e-09,2.4301394497865988e-12,7.0614716226511182e-11,3.8904754102216244e-09
1.4780615495367348e-12,0.4411234589452089,76.950000000000003,0.0,0.0,0.0,0.99999977786035343,9.4999999997807958,2.0182100112185279e-08,9.3986043245166979e-08,9.4052409984872646e-08,3.5747250809868374e-14,1.4278360392549689e-10,5.7520903920582603e-09,3.7841171745457181e-09,2.4833239116858634e-12,7.6381116969066616e-11,4.161202089844007e-09
1.5424221957036858e-12,0.4411234589451149,76.950000000000003,0.0,0.0,0.0,0.99999976819154246,9.4999999997621849,2.1060907952394213e-08,9.8072105534572806e-08,9.8145219337371062e-08,3.7303031739639184e-14,1.5546180117726336e-10,5.8211020951770986e-09,4.0334256346983329e-09,2.5335118428389242e-12,8.2310695347339852e-11,4.4353539856582491e-09
1.6067828418706367e-12,0.4411234589450177,76.950000000000003,0.0,0.0,0.0,0.9999997585228676,9.499999999742883,2.1939715740311185e-08,1.0215763092408424e-07,1.0223787124654789e-07,3.8858752834537967e-14,1.6867681906398323e-10,5.8840181835401306e-09,4.2855737774459438e-09,2.5808720773197619e-12,8.8397637847526463e-11,4.7126285370831484e-09
1.6711434880375877e-12,0.4411234589449168,76.950000000000003,0.0,0.0,0.0,0.99999974885431719,9.4999999997228883,2.2818523475936309e-08,1.0624261969654362e-07,1.063303713187803e-07,4.0414416210576209e-14,1.8242837474432357e-10,5.9413770767995743e-09,4.5403107761570427e-09,2.6255639346715547e-12,9.463633809150307e-11,4.9927499227789586e-09
1.7355041342045387e-12,0.4411234589448124,76.950000000000003,0.0,0.0,0.0,0.99999973918588025,9.4999999997022169,2.3697331159269699e-08,1.1032707213464432e-07,1.1042272496068608e-07,4.1970023915917833e-14,1.9671618552597019e-10,5.9936696138336887e-09,4.797407970042712e-09,2.6677377560074449e-12,1.0102138946033639e-10,5.275466696060104e-09
1.7998647803714897e-12,0.4411234589447048,76.950000000000003,0.0,0.0,0.0,0.99999972951754701,9.4999999996808633,2.4576138790311448e-08,1.1441098852093049e-07,1.1451493738626257e-07,4.3525577936618251e-14,2.1153996886554903e-10,6.0413432822491536e-09,5.0566568938127991e-09,2.707535411973608e-12,1.0754757795558727e-10,5.5605496182078919e-09
1.8642254265384406e-12,0.44112345894459365,76.950000000000003,0.0,0.0,0.0,0.99999971984930847,9.49999999965884,2.5454946369061643e-08,1.1849436913779751e-07,1.1860701362376051e-07,4.5081080183320789e-14,2.2689944236854747e-10,6.0848060569867709e-09,5.3178674894340986e-09,2.745090780932394e-12,1.1420987532542987e-10,5.8477896920315818e-09
1.928586072705392e-12,0.4411234589444792,76.950000000000003,0.0,0.0,0.0,0.99999971018115574,9.4999999996361506,2.6333753895520372e-08,1.225772142674918e-07,1.2269895852229546e-07,4.663653249950505e-14,2.4279432378923623e-10,6.1244298810146264e-09,5.5808664846246374e-09,2.7805301986198477e-12,1.2100343245314672e-10,6.1369963787806992e-09
1.992946718872343e-12,0.44112345894436134,76.950000000000003,0.0,0.0,0.0,0.99999970051308207,9.4999999996128004,2.7212561369687711e-08,1.2665952419211111e-07,1.2679077675822175e-07,4.8191936663023826e-14,2.5922433103059049e-10,6.1605538393700614e-09,5.8454959142036156e-09,2.8139728823791244e-12,1.279235729833556e-10,6.4279959721484558e-09
2.057307365039294e-12,0.4411234589442403,76.950000000000003,0.0,0.0,0.0,0.99999969084508011,9.4999999995887894,2.8091368791563722e-08,1.3074129919360438e-07,1.308824728412869e-07,4.9747294388298647e-14,2.7618918214421238e-10,6.1934870627539101e-09,6.1116117674313341e-09,2.8455313322536908e-12,1.3496578716743635e-10,6.7206301108200177e-09
2.1216680112062453e-12,0.44112345894411586,76.950000000000003,0.0,0.0,0.0,0.99999968117714366,9.4999999995641282,2.8970176161148472e-08,1.348225395537721e-07,1.3497405112057122e-07,5.130260732870143e-14,2.9368859533025159e-10,6.2235113782986401e-09,6.3790827531299657e-09,2.8753117098416455e-12,1.4212572592385565e-10,7.0147544205383641e-09
2.1860286573731965e-12,0.4411234589439882,76.950000000000003,0.0,0.0,0.0,0.99999967150926727,9.4999999995388205,2.9848983478442017e-08,1.3890324555426607e-07,1.3906551579021405e-07,5.2857877078696971e-14,3.1172228893732805e-10,6.2508837225853189e-09,6.6477891755624137e-09,2.9034141955642186e-12,1.4939919511228021e-10,7.3102372779652164e-09
2.2503893035401477e-12,0.4411234589438573,76.950000000000003,0.0,0.0,0.0,0.99999966184144562,9.4999999995128661,3.0727790743444413e-08,1.4298341747658974e-07,1.4315687089493226e-07,5.4413105175943972e-14,3.3028998146245296e-10,6.2758383381504194e-09,6.9176219111739641e-09,2.9299333255212079e-12,1.5678215001481422e-10,7.6069586854556783e-09
2.314749949707099e-12,0.4411234589437231,76.950000000000003,0.0,0.0,0.0,0.99999965217367381,9.499999999486274,3.1606597956155706e-08,1.4706305560209824e-07,1.4724812033534207e-07,5.5968293103319787e-14,3.493913915509512e-10,6.2985887764504371e-09,7.1884814754969433e-09,2.9549583093719046e-12,1.642706900140525e-10,7.9048092449805505e-09
2.37911059587405e-12,0.4411234589435858,76.950000000000003,0.0,0.0,0.0,0.99999964250594731,9.4999999994590461,3.2485405116575923e-08,1.5114216021199839e-07,1.5133926787309331e-07,5.7523442290871446e-14,3.6902623799638287e-10,6.3193297258455844e-09,7.4602771715714908e-09,2.9785733304528552e-12,1.7186105345923253e-10,8.2036892216877943e-09
2.4434712420410012e-12,0.4411234589434453,76.950000000000003,0.0,0.0,0.0,0.99999963283826276,9.4999999994311892,3.3364212224705144e-08,1.5522073158734878e-07,1.5543031713582059e-07,5.9078554117698142e-14,3.8919423974046489e-10,6.3382386786821827e-09,7.732926313323347e-09,3.0008578290452122e-12,1.7954961271455658e-10,8.5035076898904383e-09
2.5078318882079524e-12,0.4411234589433016,76.950000000000003,0.0,0.0,0.0,0.99999962317061586,9.4999999994027036,3.4243019280543374e-08,1.5929877000905999e-07,1.5952127162191874e-07,6.0633629913766591e-14,4.0989511587299407e-10,6.3554774503601334e-09,8.0063535178954496e-09,3.0218867696316781e-12,1.8733286938438386e-10,8.804181754879487e-09
2.5721925343749036e-12,0.44112345894315474,76.950000000000003,0.0,0.0,0.0,0.99999961350300393,9.4999999993735944,3.5121826284090674e-08,1.6337627575789441e-07,1.636121347051462e-07,6.2188670961661137e-14,4.3112858563176746e-10,6.3711935636200889e-09,8.28049006076789e-09,3.0417308930445596e-12,1.9520744970909524e-10,9.1056358437819869e-09
2.6365531805418548e-12,0.4411234589430048,76.950000000000003,0.0,0.0,0.0,0.99999960383542352,9.4999999993438653,3.6000633235347044e-08,1.674532491144667e-07,1.6770290963906576e-07,6.3743678498271971e-14,4.5289436840250579e-10,6.3855215107049626e-09,8.5552732877709806e-09,3.0604569544117899e-12,2.031701001249908e-10,9.407801058981609e-09
2.700913826708806e-12,0.44112345894285176,76.950000000000003,0.0,0.0,0.0,0.99999959416787232,9.4999999993135198,3.6879440134312542e-08,1.7152969035924347e-07,1.7179359956132644e-07,6.5298653716422932e-14,4.7519218371877478e-10,6.3985839044101089e-09,8.8306460788603236e-09,3.0781279477245428e-12,2.112176829820886e-10,9.7106145884592386e-09
2.765274472875757e-12,0.44112345894269556,76.950000000000003,0.0,0.0,0.0,0.99999958450034721,9.4999999992825579,3.775824698098717e-08,1.7560559977254357e-07,1.758842074977934e-07,6.6853597766441582e-14,4.9802175126190708e-10,6.4104925275436989e-09,9.1065563592182183e-09,3.0948033177615404e-12,2.1934717241436431e-10,1.0014019168175975e-08
2.8296351190427083e-12,0.4411234589425363,76.950000000000003,0.0,0.0,0.0,0.99999957483284629,9.4999999992509885,3.8637053775370973e-08,1.7968097763453824e-07,1.7997473636653023e-07,6.8408511757673048e-14,5.2138279086092558e-10,6.4213492895321664e-09,9.382956653612214e-09,3.1105391600627132e-12,2.2755565035721407e-10,1.031796259202379e-08
2.8939957652096595e-12,0.441123458942374,76.950000000000003,0.0,0.0,0.0,0.9999995651653677,9.499999999218808,3.9515860517463971e-08,1.8375582422525096e-07,1.8406518898163979e-07,6.9963396759940311e-14,5.4527502249246388e-10,6.4312470984246784e-09,9.6598036801655792e-09,3.125388409626817e-12,2.3584030270690262e-10,1.0622397265115509e-08
2.9583564113766107e-12,0.44112345894220867,76.950000000000003,0.0,0.0,0.0,0.9999995554979092,9.4999999991860253,4.0394667207266165e-08,1.8783013982455778e-07,1.8815556805696789e-07,7.1518253804952077e-14,5.6969816628069004e-10,6.4402706559136924e-09,9.9370579799913466e-09,3.1394010189789474e-12,2.4419841561683118e-10,1.0927279796512129e-08
3.022717057543562e-12,0.44112345894204025,76.950000000000003,0.0,0.0,0.0,0.99999954583046902,9.4999999991526423,4.1273473844777593e-08,1.9190392471218722e-07,1.9224587620967489e-07,7.307308388766069e-14,5.9465194249722815e-10,6.4484971822041411e-09,1.0214683579506806e-08,3.1526241262106288e-12,2.5262737192570335e-10,1.1232570627887181e-08
3.087077703710513e-12,0.44112345894186883,76.950000000000003,0.0,0.0,0.0,0.99999953616304549,9.499999999118657,4.2152280429998283e-08,1.9597717916772035e-07,1.9633611596368057e-07,7.4627887967571615e-14,6.2013607156107982e-10,6.4559970768666666e-09,1.049264768257035e-08,3.1651022135535894e-12,2.6112464771292564e-10,1.1538233694985185e-08
3.151438349877464e-12,0.44112345894169436,76.950000000000003,0.0,0.0,0.0,0.99999952649563772,9.4999999990840784,4.3031086962928235e-08,2.00049903470591e-07,2.0042628975298594e-07,7.6182666970006476e-14,6.4615027403854882e-10,6.462834521287067e-09,1.0770920389826068e-08,3.1768772570170427e-12,2.6968780897674412e-10,1.1844236118999162e-08
3.2157989960444154e-12,0.4411234589415169,76.950000000000003,0.0,0.0,0.0,0.99999951682824395,9.4999999990489084,4.3909893443567474e-08,2.0412209790008581e-07,2.0451639992487651e-07,7.7737421787320628e-14,6.7269427064316103e-10,6.4690680278846374e-09,1.1049474442846509e-08,3.1879888675924867e-12,2.7831450843074803e-10,1.2150547925217354e-08
3.2801596422113665e-12,0.44112345894133664,76.950000000000003,0.0,0.0,0.0,0.99999950716086305,9.4999999990131432,4.4788699871915994e-08,2.0819376273534419e-07,2.0860644874301208e-07,7.9292153280077787e-14,6.9976778223558856e-10,6.4747509408286458e-09,1.1328284990870309e-08,3.1984744245031338e-12,2.8700248241449991e-10,1.2457141786516441e-08
3.3445202883783177e-12,0.4411234589411531,76.950000000000003,0.0,0.0,0.0,0.99999949749349393,9.49999999897679,4.5667506247973829e-08,2.1226489825535841e-07,2.1269643839040557e-07,8.0846862278182762e-14,7.273705298235714e-10,6.4799318925411567e-09,1.1607329378137124e-08,3.2083692009467651e-12,2.9574954791421967e-10,1.2763992789504509e-08
3.408880934545269e-12,0.44112345894096683,76.950000000000003,0.0,0.0,0.0,0.99999948782613557,9.4999999989398543,4.6546312571740985e-08,2.1633550473897395e-07,2.1678637097229664e-07,8.240154958197355e-14,7.5550223456183939e-10,6.4846552198789955e-09,1.1886586950006276e-08,3.2177064827541781e-12,3.0455359968960875e-10,1.307107822131958e-08
3.47324158071222e-12,0.4411234589407776,76.950000000000003,0.0,0.0,0.0,0.99999947815878709,9.4999999989023323,4.7425118843217475e-08,2.2040558246488912e-07,2.2087624851892227e-07,8.3956215963274741e-14,7.841626177520367e-10,6.4889613435490272e-09,1.216603887620345e-08,3.2265176803617307e-12,3.1341260750304045e-10,1.3378377375262934e-08
3.5376022268791712e-12,0.4411234589405854,76.950000000000003,0.0,0.0,0.0,0.99999946849144772,9.4999999988642312,4.8303925062403312e-08,2.2447513171165559e-07,2.2496607298818866e-07,8.5510862166413429e-14,8.1335140084264219e-10,6.4928871140075859e-09,1.2445667989680989e-08,3.2348324344748455e-12,3.2232461344746715e-10,1.3685871373601945e-08
3.6019628730461224e-12,0.44112345894039023,76.950000000000003,0.0,0.0,0.0,0.99999945882411634,9.4999999988255492,4.918273122929851e-08,2.2854415275767807e-07,2.2905584626824862e-07,8.7065488909198815e-14,8.4306830542889394e-10,6.4964661268096611e-09,1.2725458639710215e-08,3.2426787157782983e-12,3.3128772936952487e-10,1.3993543006023151e-08
3.666323519213074e-12,0.4411234589401923,76.950000000000003,0.0,0.0,0.0,0.99999944915679284,9.49999999878629,5.0061537343903063e-08,2.3261264588121486e-07,2.3314557017998631e-07,8.8620096883866895e-14,8.7331305325271053e-10,6.4997290101065828e-09,1.3005396557948585e-08,3.2500829190288096e-12,3.4030013438444262e-10,1.4301376582353107e-08
3.730684165380025e-12,0.4411234589399913,76.950000000000003,0.0,0.0,0.0,0.99999943948947623,9.4999999987464552,5.0940343406216982e-08,2.3668061136037731e-07,2.3723524647941375e-07,9.0174686757991665e-14,9.0408536620261417e-10,6.5027036867498018e-09,1.3285468736336792e-08,3.2570699518462731e-12,3.493600724794859e-10,1.460935779828797e-08
3.859405457713927e-12,0.44112345893958077,76.950000000000003,0.0,0.0,0.0,0.99999942015486121,9.4999999986650732,5.2697955373972989e-08,2.4481496049729302e-07,2.454144629545973e-07,9.3283814756756011e-14,9.6721157576732861e-10,6.507887943353977e-09,1.3845969509934101e-08,3.2698851867799627e-12,3.676158346483914e-10,1.5225712165238848e-08
3.975254620814439e-12,0.44112345893920146,76.950000000000003,0.0,0.0,0.0,0.99999940275372623,9.4999999985898782,5.4279805966119534e-08,2.5213407296377301e-07,2.5277561131615301e-07,9.6081974274319568e-14,1.0258266500913405e-09,6.5118008353851877e-09,1.4350770957960094e-08,3.2802144595353851e-12,3.8419221573705177e-10,1.5780816801244853e-08
4.084860948552882e-12,0.44112345893883415,76.950000000000003,0.0,0.0,0.0,0.9999993862903106,9.4999999985170458,5.5776414243007164e-08,2.5905720598471124e-07,2.5973996540528091e-07,9.8729302202781163e-14,1.0828527755430444e-09,6.514948916927794e-09,1.4828627913335255e-08,3.2890428054260381e-12,3.9999462567114685e-10,1.6306291942177409e-08
4.194467276291324e-12,0.44112345893845845,76.950000000000003,0.0,0.0,0.0,0.9999993698269064,9.4999999984425827,5.7273022368240791e-08,2.65978813957364e-07,2.6670421035596755e-07,1.0137658864059334e-13,1.1414037194439318e-09,6.5176383157813278e-09,1.5306698540685928e-08,3.2970409381569765e-12,4.1590594425176912e-10,1.6832002048864264e-08
4.304073604029767e-12,0.4411234589380746,76.950000000000003,0.0,0.0,0.0,0.99999935336351242,9.4999999983664907,5.8769630341820428e-08,2.7289889824967105e-07,2.7366835269286341e-07,1.0402383606819803e-13,1.2014781138543257e-09,6.5199358445130753e-09,1.5784951714901574e-08,3.3042869262713993e-12,4.3191964682588975e-10,1.7357912894598143e-08
4.41367993176821e-12,0.4411234589376827,76.950000000000003,0.0,0.0,0.0,0.99999933690012699,9.4999999982887822,6.0266238163746088e-08,2.7981746022834475e-07,2.8063239854972905e-07,1.0667104681743481e-13,1.2630745920617059e-09,6.5218985815751453e-09,1.6263360845578552e-08,3.3108514968574805e-12,4.4802959963062672e-10,1.7883995239259241e-08
4.523286259506652e-12,0.44112345893728255,76.950000000000003,0.0,0.0,0.0,0.99999932043674888,9.4999999982094625,6.1762845834017825e-08,2.8673450125887195e-07,2.875963536929348e-07,1.0931822308047421e-13,1.3261917885796011e-09,6.5235753114834445e-09,1.6741903206102523e-08,3.3167987306972128e-12,4.6423003629359804e-10,1.8410224091541116e-08
4.632892587245095e-12,0.4411234589368743,76.950000000000003,0.0,0.0,0.0,0.99999930397337755,9.4999999981285388,6.3259453352635645e-08,2.9365002270551398e-07,2.9456022354342296e-07,1.1196536691816723e-13,1.3908283391464963e-09,6.5250077191904534e-09,1.7220559377241341e-08,3.3221866843880897e-12,4.8051553587060902e-10,1.8936578097097948e-08
4.742498914983538e-12,0.4411234589364581,76.950000000000003,0.0,0.0,0.0,0.99999928751001166,9.4999999980460146,6.4756060719599574e-08,3.0056402593130857e-07,3.0152401319733969e-07,1.1461248026788872e-13,1.4569828807247298e-09,6.5262314073201143e-09,1.7699312773258964e-08,3.327067953183852e-12,4.9688100221321929e-10,1.9463039017436044e-08
4.85210524272198e-12,0.4411234589360337,76.950000000000003,0.0,0.0,0.0,0.99999927104665087,9.4999999979619005,6.6252667934909638e-08,3.0747651229807068e-07,3.0848772744549342e-07,1.1725956495093492e-13,1.5246540514993963e-09,6.5272767828425147e-09,1.8178149228851699e-08,3.3314901845640635e-12,5.1332164451150459e-10,1.9989591275688559e-08
4.961711570460423e-12,0.4411234589356015,76.950000000000003,0.0,0.0,0.0,0.99999925458329453,9.4999999978762002,6.7749274998565839e-08,3.143874831663934e-07,3.1545137079167805e-07,1.199066226794891e-13,1.5938404908772495e-09,6.5281698233749927e-09,1.865705664216142e-08,3.3354965454214464e-12,5.2983295896988052e-10,2.0516221564055185e-08
5.071317898198866e-12,0.4411234589351612,76.950000000000003,0.0,0.0,0.0,0.99999923811994174,9.4999999977889189,6.9245881910568202e-08,3.2129693989564947e-07,3.2241494746988151e-07,1.225536550631638e-13,1.6645408394856082e-09,6.528932726138934e-09,1.9136024672454363e-08,3.3391261442125544e-12,5.4641071159834418e-10,2.1042918511354878e-08
5.1809242259373084e-12,0.44112345893471305,76.950000000000003,0.0,0.0,0.0,0.99999922165659272,9.499999997700062,7.0742488670916754e-08,3.2820488384399206e-07,3.2937846146044089e-07,1.2520066361514247e-13,1.7367537391712578e-09,6.5295844553959327e-09,1.9615044485094149e-08,3.3424144119624766e-12,5.6305092205874439e-10,2.156967240258556e-08
5.290530553675751e-12,0.44112345893425686,76.950000000000003,0.0,0.0,0.0,0.9999992051932467,9.4999999976096383,7.2239095279611508e-08,3.351113163683561e-07,3.3634191650522574e-07,1.2784764975795166e-13,1.8104778329993598e-09,6.5301412102572116e-09,2.0094108533609382e-08,3.3453934474097971e-12,5.7974984847985518e-10,2.2096474939274958e-08
5.400136881414194e-12,0.4411234589337928,76.950000000000003,0.0,0.0,0.0,0.99999918872990323,9.4999999975176479,7.3735701736652504e-08,3.4201623882445904e-07,3.4330531612192608e-07,1.3049461482889245e-13,1.8857117652523567e-09,6.5306168280380579e-09,2.0573210371788134e-08,3.3480923304283787e-12,5.9650397317032413e-10,2.2623319032850372e-08
5.5097432091526365e-12,0.4411234589333209,76.950000000000003,0.0,0.0,0.0,0.99999917226656199,9.4999999974240978,7.5232308042039715e-08,3.4891965256680214e-07,3.5026866361748876e-07,1.3314156008514901e-13,1.9624541814288813e-09,6.5310231302796625e-09,2.1052344492481211e-08,3.3505374062937359e-12,6.1330998918209847e-10,2.3150198627378831e-08
5.619349536891079e-12,0.4411234589328412,76.950000000000003,0.0,0.0,0.0,0.99999915580322296,9.4999999973289899,7.6728914195773207e-08,3.5582155894867177e-07,3.5723196210074499e-07,1.3578848670858862e-13,2.0407037282426648e-09,6.5313702169941341e-09,2.1531506190526011e-08,3.3527525429695004e-12,6.3016478768262618e-10,2.3677108548831377e-08
5.728955864629522e-12,0.44112345893235366,76.950000000000003,0.0,0.0,0.0,0.99999913933988605,9.499999997232333,7.8225520197852955e-08,3.6272195932213994e-07,3.6419521449427744e-07,1.3843539581027384e-13,2.1204590536214464e-09,6.5316667167265604e-09,2.2010691446253308e-08,3.3547593639318648e-12,6.4706544608795033e-10,2.420404437698141e-08
5.8385621923679645e-12,0.4411234589318583,76.950000000000003,0.0,0.0,0.0,0.99999912287655068,9.4999999971341254,7.9722126048278983e-08,3.6962085503806611e-07,3.7115842354557683e-07,1.4108228843470298e-13,2.201718806705886e-09,6.5319200003605857e-09,2.2489896825884445e-08,3.3565774591169294e-12,6.6400921690662617e-10,2.4731002335876498e-08
