Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083)
0.0,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5036871208246785e-25,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999999944,9.5,1.3961865837029711e-18,1.5682333541764709e-17,1.5681943137050144e-17,1.514141260194642e-32,1.5141789368793109e-32,5.6303302899242203e-16,1.3639422640471149e-28,7.2012714910502699e-33,9.1255793464527809e-48,3.059759168663526e-52,1.0479950699452146e-35,3.8766481494600722e-28,3.3533084122809521e-34,8.6802682569667471e-48,6.9283737156972096e-52,2.9263933128887157e-53,1.5387763163462395e-68,5.4125241360130863e-46,2.4914119940547778e-33,3.4043987624374834e-47,3.4043987624374853e-47,1.5632877394639668e-62,2.5568667361288747e-63,2.5570263757091146e-48,8.632299651762172e-34,7.9278422715184931e-49,6.4832710196610372e-50,2.2216406832984627e-110,1.9251393459544359e-62,1.3430794505442179e-50,2.0133266209665752e-110,4.5981891334893004e-30,9.2939149343869136e-78,9.2939149331283755e-78,6.9432689839134388e-44,2.0323220233708602e-44,2.8659045231586348e-31,6.9426687136534573e-44,5.1460861085894492e-58,2.0133266209665746e-110,2.897971144679253e-65,5.0618135815838549e-60,1.8365497677856272e-79,6.2029108616231225e-95,1.2052568844612495e-51,1.1611039762099872e-110,5.2944903005190891e-37,9.2318327956795845e-77,4.6000987344768689e-110,3.2607534699712065e-51,2.5264753630570309e-126,2.1505996581391749e-115,2.3464435492143124e-130,6.0176469235135879e-75,5.2160343674868758e-51,8.170165709684748e-76,3.924413523286835e-51,1.8945727503993145e-66,3.3193016893609124e-40,1.8020766583622331e-66,1.5557032531481249e-67,3.2048908677658677e-55,6.5402298260911536e-54,5.2656327528008772e-81,7.6738841812372852e-55,4.416407716585677e-57,1.979215377644775e-88,2.8491603718565061e-65,4.0353339735917525e-48,1.6949497902118824e-89,3.9040471457108231e-22,1.3372780940631196e-46,4.6573328372067806e-42,1.3372780940631196e-46,2.5128312504250799e-77,2.5452389829820614e-70,1.9315559081417867e-70,1.8514256057067153e-126,8.8353923703972731e-128,1.1061657354219879e-54,3.2824512926039008e-67,1.5996682930288408e-68,9.5538961670875413e-93,7.7131312415583942e-56,2.3144229924101213e-105,1.87823990991571e-68,7.1125845392207252e-83,1.4310604746640145e-97,3.266073389741333e-98,1.4182171474189774e-84,2.75896560283596e-73,1.9820143775828662e-106,2.7589656029800505e-73,3.9553020051241819e-94,9.2270995175170945e-75,1.1122164265049279e-89,1.6624716342230203e-84,2.2060567221891322e-94,1.5245783271730486e-29,7.1848963833928219e-76,1.6527840591379741e-66,1.0214613833336611e-82,3.3449127147378259e-99,2.1496211706963256e-102,1.2178377263193549e-113,2.6280857362039433e-116,2.9502005391229996e-126,8.4528414289354802e-50,2.4072001075630789e-50,2.4072001075630789e-50,9.1124580420264675e-117,7.0501529790463335e-119,1.094122634683833e-127,2.6709489715310872e-99,1.0883606995985694e-113,5.1729883653584665e-51,2.4973420193575255e-66,1.7536542678985019e-51,2.4973420195947655e-66,1.0765393493734991e-65,2.0208365121780268e-110
7.0103239383091e-25,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999999833,9.5,3.9093224343683168e-18,4.391053391694106e-17,4.3909440783740289e-17,9.1454132115749829e-32,9.1456406871268997e-32,1.5764924811769961e-15,8.2382112748367887e-28,4.3495679805907737e-32,1.0833886628409671e-46,3.6329760831494948e-51,6.329890222469166e-35,2.341495482271671e-27,2.0253982810176892e-33,1.0305211585316377e-46,8.2253652743658424e-51,3.4742141410615019e-52,3.4425703173972243e-67,6.4257486542691534e-45,1.5048128444090643e-32,4.0417022107657257e-46,4.0417022107657303e-46,3.4970121416588014e-61,5.7196086140443769e-62,3.0357017132359e-47,5.2139089896598182e-33,9.4119343447039398e-48,7.6969393545243698e-49,2.3673305473715043e-108,4.3064597113204893e-61,1.5945039236841256e-49,2.1453557487856503e-108,2.7773062366249138e-29,3.8351600203604755e-76,3.8351600194130788e-76,8.2430489376907433e-43,2.4127727061425335e-43,1.731006331985248e-30,8.2423362968381358e-43,1.1511588781455226e-56,2.1453557487856499e-108,6.482645531793323e-64,6.0093964013418524e-59,7.5794102725353441e-78,4.6699048564980179e-93,1.4308809732310599e-50,1.5850724989148077e-108,3.1978721415134507e-36,2.0651277843852054e-75,6.2797907385630821e-108,3.8711665195483498e-50,6.2334632083725451e-124,2.9358752051800629e-113,5.7907851872368983e-128,2.4831988523961048e-73,6.1924760007630132e-50,3.371441756560348e-74,4.6590637348460215e-50,4.2380834597090833e-65,2.0048582203739419e-39,4.0311734016782739e-65,3.4800459491617004e-66,3.8048464382113075e-54,7.7645608495097361e-53,2.1728739979065158e-79,9.110435299829841e-54,5.2431734203502575e-56,1.4899039350724276e-86,6.3734577854218623e-64,4.7907484933958966e-47,1.2759158961228095e-87,1.0931332008016784e-21,1.5876165532674347e-45,2.813029033697776e-41,1.5876165532674347e-45,1.0369268514140898e-75,5.6935972221849206e-69,4.3208127403564168e-69,4.5679421872498322e-124,1.5963682970512967e-125,1.3132399610925909e-53,7.3388688400745592e-66,3.5783939846846786e-67,7.1919345693245385e-91,9.1570294099781575e-55,3.1591759791578396e-103,4.2015475488849382e-67,2.9350279253467277e-81,1.0772666060570568e-95,2.4586185265976304e-96,5.8523127689041885e-83,6.1716956943721539e-72,2.7054398580296166e-104,6.171695694966748e-72,2.9774526251156939e-92,2.0640705860479464e-73,4.5896037955307829e-88,6.8602357478302746e-83,9.7731764651096147e-93,9.2084530956261245e-29,2.964867610313145e-74,3.6972118289293148e-65,4.2150889989527376e-81,2.5179668026343918e-97,1.6513994414038066e-100,1.696217324709611e-111,3.6604257492498124e-114,7.4258291874301132e-124,1.0035213344417966e-48,2.8578279676948456e-49,2.8578279676948456e-49,1.2691928380948692e-114,9.819527989270558e-117,2.753971361445277e-125,2.0106237188805269e-97,1.485767553276773e-111,6.1413717873487688e-50,5.5864542025741452e-65,2.0819383468473659e-50,5.5864542035531266e-65,2.4081754629727431e-64,1.6316803166633179e-108
1.6023597573277944e-24,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999999623,9.5,8.9355941356989965e-18,1.0036693466729322e-16,1.0036443607712009e-16,4.4031227846450343e-31,4.4032322110088283e-31,3.6034113855389991e-15,3.9663441038373289e-27,2.0941297495920326e-31,1.0636771653959056e-45,3.5670658843382637e-50,3.0475696634007861e-34,1.1273292818596691e-26,9.7514208629129154e-33,1.011771172332662e-45,8.0757124001960212e-50,3.4110040455031406e-51,6.802314125812109e-66,6.3088381329195461e-44,7.245026078710966e-32,3.9681671974969592e-45,3.9681671974969666e-45,6.9095066949174114e-60,1.130098278483886e-60,2.980469943508063e-46,2.510272738725639e-32,9.2406929515492282e-47,7.5569007004635441e-48,5.3874904384478175e-106,8.5088386890165596e-60,1.5654934075482308e-48,4.8823277325952676e-106,1.3371534000147507e-28,1.5171511645603386e-74,1.5171511638112607e-74,8.0930743276144993e-42,2.3688745504306834e-42,8.3340503533067943e-30,8.0923746525995935e-42,2.2744959563471026e-55,4.8823277325952647e-106,1.2808615151584649e-62,5.9000849942764239e-58,2.9985085910912371e-76,3.692564497166092e-91,1.404847424523893e-49,2.5041703376003465e-106,1.5396377793908336e-35,4.0803605638303508e-74,9.9211018452557077e-106,3.8007342445938946e-49,1.9678328766036847e-121,4.6382304968191552e-111,1.8282797336357652e-125,9.8232877150780482e-72,6.0798096577587431e-49,1.3337088311452364e-72,4.5742964027427977e-49,8.3737387381366633e-64,9.6525293126607927e-39,7.9649193308485154e-64,6.875984357642932e-65,3.7356207954668713e-53,7.6232918852122308e-52,8.5956375902663124e-78,8.9446794012314811e-53,5.1478087900334564e-55,1.1780222412677039e-84,1.2592878564472718e-62,4.7035852794566249e-46,1.00882833331646e-85,2.4985901732734597e-21,1.5587313464266393e-44,1.3543523890965052e-40,1.5587313464266393e-44,4.1019795056291287e-74,1.1249586179292177e-67,8.5371954172381847e-68,1.4420469831240135e-121,7.2674829771898355e-123,1.2893467812066523e-52,1.44837760043324e-64,7.0703035023918489e-66,5.6864464083727825e-89,8.9904257751605592e-54,4.9907237722057268e-101,8.3015499352797282e-66,1.1610678594967558e-79,8.5176231288508803e-94,1.9439557403245108e-94,2.3151167322847578e-81,1.2194230670037144e-70,4.273931905922714e-102,1.2194230672389304e-70,2.3541822611141682e-90,4.0782787104873858e-72,1.8156117360781988e-86,2.7138410393285198e-81,3.9824987452900621e-91,4.4334737746705901e-28,1.1728721421209855e-72,7.3050675404855063e-64,1.6674472902235708e-79,1.9908806376485522e-95,1.3169713075310786e-98,2.7029640198126739e-109,5.8329784921834729e-112,2.3646716797714664e-121,9.8526319695230544e-48,2.8058324453629913e-48,2.8058324453629913e-48,2.0224899992716018e-112,1.5647659373984356e-114,8.7697116657872648e-123,1.5897397167097199e-95,2.3472838233155473e-109,6.0296352386469369e-49,1.103789210170793e-63,2.0440594146571122e-49,1.1037892105580683e-63,4.7581489025532199e-63,1.3296431404113419e-106
3.405014484321563e-24,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.9999999999999919,9.5,1.8988137538360313e-17,2.132797361679954e-16,2.1327442666387783e-16,1.9229594004461776e-30,1.9230071078193151e-30,7.6572491942344275e-15,1.7322066753277644e-26,9.1456147935781828e-31,9.4080996552631855e-45,3.1551042099009204e-49,1.3309537388305269e-33,4.9233431497799831e-26,4.2587016835967107e-32,8.948990552537574e-45,7.1428761600118331e-49,3.0169944498558594e-50,1.2104659099111148e-64,5.580095883227701e-43,3.1640932324492285e-31,3.5097989481221857e-44,3.5097989481221997e-44,1.2295097989885819e-58,2.0109495056327247e-59,2.636191912262257e-45,1.0963020557667676e-31,8.1732882679659726e-46,6.6839930903176807e-47,9.1046206683547699e-104,1.5141023821508993e-58,1.3846611903202349e-47,8.2509180279262128e-104,5.8397001994907202e-28,5.414604740379056e-73,5.4146047350249583e-73,7.158232591581886e-41,2.0952427131926004e-41,3.6396987443716663e-29,7.1576137369549277e-41,4.0473440284437553e-54,8.2509180279262041e-104,2.2792246300433478e-61,5.2186010055897157e-57,1.0701741119205952e-74,2.6393599553024024e-89,1.2425716375954767e-48,3.582228664664987e-104,6.7240026816580253e-35,7.260841047483521e-73,1.4192187680489556e-103,3.36170639739197e-48,5.6318346120233149e-119,6.6350127990422133e-109,5.2327140888358425e-123,3.5058616100570608e-70,5.3775227894379518e-48,4.7599120841431612e-71,4.0459133659670857e-48,1.4900620676996439e-62,4.2155131454875937e-38,1.4173148385056924e-62,1.2235446781982794e-63,3.3041142890297495e-52,6.7427153413397393e-51,3.0676963187509149e-76,7.9114676346091267e-52,4.5532320062116504e-54,8.4200104045870587e-83,2.2408354570462161e-61,4.1602679130741142e-45,7.2106830969828922e-84,5.309504118259384e-21,1.3786802238273146e-43,5.9148127036300434e-40,1.3786802238273146e-43,1.4639673489306683e-72,2.0018028681804619e-66,1.5191474386464896e-66,4.1270629266698297e-119,2.4682121528183035e-120,1.1404126265881017e-51,2.5713986995188986e-63,1.258122731626195e-64,4.0644341207154634e-87,7.9519297847972315e-53,7.1390676422539559e-99,1.4772164559717399e-64,4.1437687191625471e-78,6.0880408582537875e-92,1.3894582789774963e-92,8.2624871733151089e-80,2.1698981933617872e-69,6.1137202472962584e-100,2.1698981942012563e-69,1.6826710429164185e-88,7.2571614995344721e-71,6.4798617755345642e-85,9.6855059035367517e-80,1.4407884145268118e-89,1.9362144747361811e-27,4.1858973653554228e-71,1.2998977380033226e-62,5.9510009371404939e-78,1.4229982334987779e-93,9.4515337789590457e-97,3.8823660529384732e-107,8.3781204139435046e-110,6.7952435280357495e-119,8.7145413994826185e-47,2.4817270228669116e-47,2.4817270228669116e-47,2.9049763367673415e-110,2.2475305427292397e-112,2.5201099564699901e-120,1.13627947643282e-93,3.3578016917349484e-107,5.3331440851186879e-48,1.9641339226477606e-62,1.8079474040213362e-48,1.9641339240299185e-62,8.4668717451451974e-62,9.6356684815337974e-105
7.010323938309101e-24,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999998335,9.5,3.9093224343682773e-17,4.391053391693912e-16,4.3909440783738575e-16,8.0279769615428282e-30,8.0281754451775216e-30,1.5764924811510993e-14,7.2316218838691605e-26,3.8181141445047568e-30,7.9080672134506798e-44,2.6520848671738773e-48,5.5564698608504623e-33,2.0553988488128528e-25,1.7779241201912711e-31,7.5221474611694389e-44,6.0040177972970738e-48,2.5359656226565505e-49,2.0416520458418701e-63,4.6904068158168136e-42,1.3209466392475369e-30,2.9501974971474642e-43,2.9501974971474889e-43,2.0737479848591344e-57,3.3917602677746962e-58,2.2158781446970922e-44,4.576845275301051e-31,6.8701412665158783e-45,5.6182989330986266e-46,1.3331170198906211e-101,2.553754973323891e-57,1.1638911625471289e-46,1.2081161482083728e-101,2.4379598785394042e-27,1.8294725644242623e-71,1.8294725608032832e-71,6.0169258090222719e-40,1.7611777482612243e-40,1.5195025781428892e-28,6.0164056244197912e-40,6.8264372761315955e-53,1.2081161482083698e-101,3.8442454769997465e-60,4.3866203292242808e-56,3.6159209426775013e-73,1.7850227085639433e-87,1.0444563319481957e-47,4.84733690537141e-102,2.8071387573341242e-34,1.2246663529759997e-71,1.9204333824412908e-101,2.8257167850042102e-47,1.5244635350496911e-116,8.9782494158264248e-107,1.4164637285954275e-120,1.1845514015939237e-68,4.5201319225653542e-47,1.6082667138229246e-69,3.4008339686627114e-47,2.5132074690997528e-61,1.7598937556984672e-37,2.3905086341706079e-61,2.0636869368284445e-62,2.7773071477481173e-51,5.6676585233100319e-50,1.0364878958485038e-74,6.6500652477180924e-51,3.8273557354339113e-53,5.6944571137500537e-81,3.7794965256716419e-60,3.496955855554108e-44,4.876588470052188e-82,1.0931332008400667e-20,1.1588637998147965e-42,2.4693178706256256e-39,1.1588637998147965e-42,4.9464147988298437e-71,3.3763301364136883e-65,2.562261256449591e-65,1.1171416369151051e-116,7.248110233650811e-118,9.5858552766031822e-51,4.3172231806628018e-62,2.1220078775070269e-63,2.7487787639242517e-85,6.6840761238349742e-52,9.6601959050104016e-97,2.4915414674920801e-63,1.4000857963555939e-76,4.1173449804293438e-90,9.3969130686304029e-91,2.7917076743221589e-78,3.6598504592342521e-68,8.2727518853946192e-98,3.6598504620706284e-68,1.1379912411112887e-86,1.2240541799567586e-69,2.1894478150239048e-83,3.2725135414491065e-78,4.900397547842838e-88,8.0833142837091874e-27,1.4143201137307223e-69,2.1924675321903709e-61,2.0107087160815991e-76,9.6237439437737064e-92,6.4049075938394212e-95,5.2640228805864369e-105,1.1359727111123814e-107,1.8430899188023622e-116,7.3250971366844331e-46,2.0860410979646896e-46,2.0860410979646896e-46,3.9387996134610022e-108,3.04738197633581e-110,6.8353536350687371e-118,7.6846636012609328e-92,4.5436507785840963e-105,4.482828949549055e-47,3.3127989389279204e-61,1.5196887300720471e-47,3.3127989435979175e-61,1.4280616742084239e-60,6.5604603284514041e-103
1.4220942846284176e-23,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999996614,9.5,7.9303397954327003e-17,8.9075654517214891e-16,8.9073437018437157e-16,3.2796905352242451e-29,3.2797710622656584e-29,3.1980276045606902e-14,2.9543535015246299e-25,1.5598242100050369e-29,6.4834991067487216e-43,2.1743512131158682e-47,2.2699992413049233e-32,8.3969749573950676e-25,7.2634001533362742e-31,6.1670809222812777e-43,4.9224565282418725e-47,2.0791378340434152e-48,3.3534390846137269e-62,3.8454788899922583e-41,5.3964980355998186e-30,2.4187501515860351e-42,2.4187501515860749e-42,3.4061372919919489e-56,5.5709764245274322e-57,1.8167107806792441e-43,1.8697906337167388e-30,5.63255688629684e-44,4.6062209084994191e-45,1.8229247614787517e-99,4.1945502120304112e-56,9.5422829437781899e-46,1.6519966427944897e-99,9.9598615903930919e-27,6.0149055192242217e-70,6.014905495404213e-70,4.9330393054646046e-39,1.4439199238674188e-39,6.2076638330392635e-28,4.932612826699693e-39,1.1212443724296191e-51,1.651996642794482e-99,6.3141847393747663e-59,3.5965340212191138e-55,1.1888428188192164e-71,1.1742547062532074e-85,8.5630840431089651e-47,6.3788619496973349e-100,1.1468077770527088e-33,2.0115818418346715e-70,2.5271978550971482e-99,2.3166933429484857e-46,4.0126633958176868e-114,1.1814943899746229e-104,3.7284368705067597e-118,3.8945458438397204e-67,3.705877241687475e-46,5.2876290869706723e-68,2.7882091572425133e-46,4.1279508142716549e-60,7.1897402312174792e-37,3.9264176096725625e-60,3.389611990595567e-61,2.2770041975506594e-50,4.6466888826475219e-49,3.4076313246955712e-73,5.4521252686944648e-50,3.1380448686506838e-52,3.7460040902750907e-79,6.207834392425716e-59,2.8670156870140265e-43,3.207982778796981e-80,2.2174987789360997e-20,9.5010655864517309e-42,1.0087969221565578e-38,9.5010655864517309e-42,1.6262729646656585e-69,5.5456225633268999e-64,4.2085121423234077e-64,2.940518582139666e-114,1.9850914188046475e-115,7.8590633087011007e-50,7.0268206905886778e-61,3.485404309268933e-62,1.8082384830194974e-83,5.4800094411899894e-51,1.2712274670138177e-94,4.0923643419844836e-62,4.6031757777849289e-75,2.7085270518378345e-88,6.1816032831649295e-89,9.1785240436602346e-77,6.0113153597463389e-67,1.0886476348877195e-95,6.0113153690717234e-67,7.4860864851376819e-85,2.0106040617040155e-68,7.1987474313333149e-82,1.0759308540773293e-76,1.6164668205443653e-86,3.3022976338951514e-26,4.6499750989084931e-68,3.6011345051909244e-60,6.6107703332994278e-75,6.330820209630404e-90,4.2175657677625278e-93,6.9341201047806063e-103,1.4963786966913313e-105,4.8562091972359632e-114,6.0055571962339832e-45,1.7102625253640119e-45,1.7102625253640119e-45,5.1884481172317193e-106,4.0142137649014103e-108,1.8009922820639345e-115,5.0552283928345648e-90,5.97922563049561e-103,3.6752940139076129e-46,5.44128218694137e-60,1.245932636620786e-46,5.4412822022953016e-60,2.3455955880572089e-59,4.3301602694252357e-101
2.864218066223432e-23,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999993183,9.5,1.5972374517561267e-16,1.7940589571775275e-15,1.7940142948782225e-15,1.325703352074518e-28,1.3257354496530159e-28,6.4410978511969832e-14,1.1941969213262593e-24,6.3050588510971791e-29,5.2504859447662647e-42,1.7608506963360518e-46,9.1756998750104262e-32,3.3941915337484178e-24,2.9359824737551383e-30,4.9942133758722675e-42,3.9863329045541634e-46,1.6837397232971928e-47,5.4360848275175406e-61,3.1141685057947052e-40,2.1813507885685391e-29,1.9587665830859228e-41,1.9587665830859867e-41,5.5214953300435399e-55,9.0307928534705066e-56,1.4712194915014057e-42,7.5579926950605308e-30,4.5613905997011817e-43,3.7302371157547414e-44,2.4109925054222426e-97,6.7995466488103103e-55,7.7275881279318693e-45,2.1849237055344583e-97,4.0259352991932267e-26,1.9509201823018333e-68,1.9509201668465989e-68,3.994903127056003e-38,1.1693237904434796e-38,2.5092369731930353e-27,3.9945577534956721e-38,1.8175854453249012e-50,2.1849237055344381e-97,1.023556555875203e-57,2.9127570484005197e-54,3.8559945867605349e-70,7.6189880677809525e-84,6.9346074708310933e-46,8.2785574943344688e-98,4.6355803936312532e-33,3.2610673081440094e-69,3.2798252898369708e-97,1.8761183334260419e-45,1.0415915073476077e-111,1.5333564706157367e-102,9.6781938371393348e-116,1.2631866090742443e-65,3.001115466330109e-45,1.7150298196963644e-66,2.2579640647372247e-45,6.6915861540676561e-59,2.9062079555117721e-36,6.3648921454495751e-59,5.4947071050226237e-60,1.843977034491428e-49,3.7630091302803634e-48,1.1051830670614201e-71,4.4152723962080019e-49,2.5415088325556962e-51,2.4305352652844066e-77,1.0063167063517716e-57,2.3217836348658279e-42,2.0814486814421941e-78,4.4662299353992703e-20,7.6942092429445114e-41,4.077718453303271e-38,7.6942092429445114e-41,5.274777378508856e-68,8.9896613010370944e-63,6.8221482035949666e-63,7.6328833938759861e-112,5.2547771633992627e-113,6.3644732272990928e-49,1.1188006275216922e-59,5.6499905766429613e-61,1.1732468238592788e-81,4.4378537243154334e-50,1.6498080535715628e-92,6.6338989503018806e-61,1.4930290296144584e-73,1.7573847647061538e-86,4.0108351226870913e-87,2.9770322724168054e-75,9.7446012128732003e-66,1.412854648091647e-93,9.7446012431198605e-66,4.8572283326404229e-83,3.2595721429179369e-67,2.335105379989767e-80,3.4897559349423366e-75,5.2519312306156129e-85,1.3348415003507934e-25,1.5082082771630126e-66,5.8375942163362883e-59,2.1441875061546377e-73,4.1076521563016793e-88,2.7378619825117437e-91,9.0036616921300454e-101,1.9429846896660971e-103,1.2611863124711399e-111,4.8634559218555128e-44,1.3850149345220447e-44,1.3850149345220447e-44,6.7369804534160043e-104,5.2122870363484474e-106,4.6772837058136992e-113,3.2800046628814349e-88,7.7599050652095362e-101,2.976348380813602e-45,8.8205528475699633e-59,1.0089885520912922e-45,8.8205528973700715e-59,3.8023115267162749e-58,2.8144259837267945e-99
5.748465629413462e-23,0.3265330103564983,76.950000000000003,0.0,0.0,0.0,0.99999999999986322,9.5,3.205644396181729e-16,3.6006637811877395e-15,3.600574144265442e-15,5.3305948721138939e-28,5.3307202941471623e-28,1.2927238343738025e-13,4.8018132976547099e-24,2.5352364332272115e-28,4.2260161129425308e-41,1.4172877126894596e-45,3.6895085635501951e-31,1.3647894874355863e-23,1.180545639776651e-29,4.0196991021761691e-41,3.2085475000481322e-45,1.3552202113553825e-46,8.7546594706997332e-60,2.5065537398491525e-39,8.7711155815323057e-29,1.5765857549074352e-40,1.5765857549075388e-40,8.8921980085777679e-54,1.4543813485523469e-54,1.1841654398017858e-41,3.0390356212441541e-29,3.6714039854925682e-42,3.0024193535875163e-43,3.1367673493429211e-95,1.095046025846837e-53,6.2198352097983974e-44,2.8426456427856487e-95,1.6188108769945564e-25,6.2851492085323542e-67,6.2851491089394249e-67,3.2154455850658777e-37,9.4117351532870514e-38,1.0089531507937484e-26,3.2151675983788342e-37,2.9271653263892431e-49,2.8426456427855968e-95,1.6484062785963349e-56,2.3447470233328392e-53,1.2422618438968548e-68,4.9096536080626681e-82,5.5815753893780452e-45,1.0669931607166528e-95,1.8639464882527544e-32,5.25251335577837e-68,4.2272475065876421e-95,1.5100632533077201e-44,2.6850111714562211e-109,1.9762873800776567e-100,2.4948497377044694e-113,4.0695239242391193e-64,2.4155588098441671e-44,5.5251970150647319e-65,1.8174059177315851e-44,1.0776593206692624e-57,1.168573436942376e-35,1.0250462579458522e-57,8.8490564001627432e-59,1.484193139726124e-48,3.028797121749016e-47,3.5600182046325218e-70,3.5537953408245557e-48,2.0460117320195494e-50,1.5662274737015691e-75,1.6206420324516966e-56,1.8687734585354098e-41,1.3412774365434462e-76,8.963692249410024e-20,6.1929689786317859e-40,1.6396326565774315e-37,6.1929689786317859e-40,1.6993397952982671e-66,1.4477469799472943e-61,1.0986758435845187e-61,1.9676021747260801e-109,1.3678231220586507e-110,5.1226817498900853e-48,1.7398004105025671e-58,9.0991356282434752e-60,7.56035691090123e-80,3.5719707618781203e-49,2.1263743885535803e-90,1.0683689747731417e-59,4.8099918987331422e-72,1.1324519088113671e-84,2.5845665564939206e-85,9.5909060227894042e-74,1.5693379745969666e-64,1.820974223025655e-91,1.5693379843413303e-64,3.1299790501276525e-81,5.2503948678188738e-66,7.5241990710369469e-79,1.1242713599671842e-73,1.6936500325353774e-83,5.3673389446157155e-25,4.8588938661631809e-65,9.4012655224110485e-58,6.9077856347521599e-72,2.6469550771578192e-86,1.7647059057835326e-89,1.1607379877370781e-98,2.5048660966347675e-101,3.2518941148252016e-109,3.9145324366260085e-43,1.11478051276984e-43,1.11478051276984e-43,8.6852098845981465e-102,6.7195995575894436e-104,1.2060098659628092e-110,2.113622250458246e-86,1.000145935820307e-98,2.395624113205592e-44,1.4205228250964478e-57,8.1212176669616427e-45,1.4205228411402158e-57,6.1235054947208319e-57,1.8154162906422898e-97
