Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219)
0.0,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.178084738235801e-26,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,6.5792810733484142e-19,6.5641253187579339e-18,6.5637949519929704e-18,1.1620508178590785e-33,1.1621092959853545e-33,6.2842135226688205e-16,3.3112963336120632e-29,5.2427428311163533e-34,2.0722367098459945e-49,7.0239126293368993e-54,1.1640288196240182e-36,1.0799998568530563e-28,3.97741420298654e-35,1.8698327634249494e-49,1.8354225501647552e-53,1.5316945563568783e-54,2.3590461677492802e-70,7.1056226174123058e-47,5.7675848448330822e-34,2.5146317589711717e-48,2.5146317589711717e-48,2.0084271684392042e-64,3.4421228880535864e-65,1.6011548658865306e-48,1.9431736175516178e-34,3.1040112911655007e-50,2.6598894094824092e-51,2.1219682514222997e-113,3.0033875060120027e-64,1.6550418878453158e-51,1.9090467177795381e-113,1.3030792485926108e-30,2.6585907337967512e-80,2.6585907337202287e-80,7.3775560261348226e-45,2.1413919546370167e-45,1.3999577510737046e-31,7.3767716048200972e-45,1.6518824402116267e-59,1.9090467177795381e-113,6.2781576887923396e-67,1.0149088967807781e-60,8.5393237988091068e-82,7.3468904752087405e-98,1.2785148661219397e-52,2.4576820166528085e-114,2.2704062467519653e-37,3.8472409801565074e-78,2.3716367929114328e-113,3.7356255737916177e-52,2.280306425411237e-130,8.4752435910441222e-119,1.4856885370580881e-134,9.45274062225994e-77,1.0442557615611046e-51,1.9414128474040138e-77,5.0841267861751296e-52,4.5004556809127765e-68,1.5391025687590634e-40,4.0606734281136913e-68,3.6696270533570244e-69,2.7248191047978552e-56,1.4157966023826704e-54,3.8462756620321497e-83,1.2185476747164118e-55,1.6883205614102977e-57,1.0229755143792917e-90,1.1645840113599078e-66,3.7788956848761022e-49,8.6136674333976203e-92,3.3036676496380415e-22,1.1351850432129919e-47,1.1755503522987179e-42,1.1351850432129919e-47,8.0230676386605358e-79,6.0708265435305578e-72,4.8590560984139473e-72,2.5619928161389252e-130,4.2043136883769992e-131,8.4827616576476684e-56,9.5755331912658927e-69,3.1879206280240736e-70,1.1109550881764595e-94,5.7903825180480924e-57,5.8538813603830704e-108,1.5865667569909264e-69,1.9454190813769259e-84,6.9709389870390383e-100,1.5537990893092432e-100,2.1895184266433865e-86,5.0822423448490154e-75,4.9290995473169732e-109,5.0822423449024175e-75,6.1196726678228803e-96,6.3079552149046418e-76,2.2497427318009428e-91,6.2603211017800551e-86,5.7465345513386481e-96,4.1824962264023857e-30,1.0868198875700602e-77,3.2170644930138157e-68,4.3886339176101765e-85,2.2432347280622085e-101,2.8504995742043958e-105,4.0972545733699382e-117,9.7833848803057706e-120,2.1589374704938784e-130,6.1525128790041753e-50,1.6722847645859229e-50,1.6722847645859229e-50,3.3922289256343375e-120,2.9267098352269117e-122,8.1650290094704059e-132,1.3314857308821841e-101,2.2567216428355355e-117,1.3280413849917109e-52,1.175578746687986e-68,3.5443087821673236e-52,1.1755787467113636e-68,8.1516343319039802e-68,3.3103067140098806e-112,1.7914504520991456e-125,4.996493198182956e-118,1.6479275096658562e-139,3.1715744721516295e-141,1.4308249094820325e-141,5.2756048307898511e-125,3.4491524544994966e-72,9.1377332973990755e-145,7.30276089174223e-88,2.9461849433224989e-72,6.3972129971157484e-44,3.4780774006596714e-93,3.1191219864870385e-106,5.3411706283108575e-110,4.9964930190352933e-118,2.618325212003196e-130,2.091246749284752e-146,2.2813046919866133e-147,1.7920312006817203e-147,6.2192237467306578e-95,4.8533853802006909e-63,5.2902057796147137e-147,2.0233743740339175e-160,1.2700173709736571e-67,5.5803834276639858e-67,9.8794815137337322e-83,5.7759886143591339e-53,2.6566212092107598e-67,2.6566212088069017e-67,1.5007456105626039e-68,4.4775109339574532e-68
1.4498637267060243e-25,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,0.99999999999999822,9.5,1.8421987005375545e-18,1.8379550892522186e-17,1.8378625865580288e-17,7.0187869398686557e-33,7.0191401293583033e-33,1.7595797863467884e-15,2.0000229855012292e-28,3.1666166699935987e-33,2.4601593309011833e-48,8.3415177580254785e-53,7.0307340705290999e-36,6.5231991353909688e-28,2.402358178603865e-34,2.2198652490447545e-48,2.179013651496701e-52,1.8184277773068901e-53,5.2787415325494863e-69,8.4357951713901118e-46,3.4836212462791648e-33,2.9853708242505604e-47,2.9853708242505614e-47,4.4927712387078738e-63,7.6998912156580586e-64,1.9008910567795917e-47,1.1736768650009368e-33,3.6850822048676538e-49,3.1578207069356346e-50,2.2611218366267704e-111,6.7184577154485133e-63,1.9648657292494012e-50,2.0342374198194004e-111,7.8705986614975707e-30,1.0970749103374077e-78,1.0970749102798035e-78,8.7586345142244563e-44,2.5422605285442385e-44,8.455744816482256e-31,8.7577032492396313e-44,3.6951949434546734e-58,2.0342374198194004e-111,1.4043987623516774e-65,1.2048999280840317e-59,3.5248507129303439e-80,5.5322203154141346e-96,1.5178528490596382e-51,3.3557261232657855e-112,1.3713253730381734e-36,8.6061247685872052e-77,3.2382397262727449e-111,4.4349346812048823e-51,5.6271696259645262e-128,1.1572122075713546e-116,3.6689447750127155e-132,3.9006998854481479e-75,1.2397404401038407e-50,8.0112944743696164e-76,6.035875320547058e-51,1.0067339339958279e-66,9.2961795153046378e-40,9.0835640317463541e-67,8.2088089332771446e-68,3.234905241215909e-55,1.6808337263470744e-53,1.587174897104891e-81,1.4466597994184745e-54,2.0043752067213778e-56,7.7007043375554562e-89,2.6051278500510756e-65,4.4863049570748225e-48,6.4841538467203068e-90,9.2502694189923089e-22,1.3476916833016294e-46,7.1003241279195666e-42,1.3476916833016294e-46,3.3107413256816746e-77,1.3580195697257743e-70,1.0869513642504736e-70,6.3222942303678323e-128,7.5419052670614706e-129,1.007073463995818e-54,2.1415799764129793e-67,7.1312509280247204e-69,8.3629926093995218e-93,6.8743421254267679e-56,7.9905192089921924e-106,3.5490863727183867e-68,8.0278263110364923e-83,5.2475488748046437e-98,1.1696611716058191e-98,9.0351090940596858e-85,1.1368772835529093e-73,6.7281965914826916e-107,1.1368772835749452e-73,4.6067368373059263e-94,1.411065046630261e-74,9.2836308492979777e-90,2.5833390315488608e-84,2.7506461780650784e-94,2.5262277207176447e-29,4.4847926970133721e-76,7.1964445882922694e-67,1.810982074248238e-83,1.6886511121465539e-99,2.2231038099483291e-103,5.7927783704534475e-115,1.3831940228888571e-117,5.5158155461367112e-128,7.3042632899512575e-49,1.9853364725157316e-49,1.9853364725157316e-49,4.7959993689146926e-118,4.1378394069363476e-120,2.0860629156987347e-129,1.0023092243240254e-99,3.0813342484869031e-115,1.5766507322618305e-51,2.6297226330828238e-67,4.2078033861882079e-51,2.6297226331792911e-67,1.8234879935092293e-66,2.8852339250651206e-110,2.8284566442176035e-123,6.820191850322379e-116,4.6998154593331796e-137,9.045188364054335e-139,4.0806485662088494e-139,5.6215665590642723e-123,7.7156160746677254e-71,2.6060406155455976e-142,3.0135047296768152e-86,6.5904978708581555e-71,7.5947712700949028e-43,1.4352390696373707e-91,2.3479982946036402e-104,7.2906715863515357e-108,6.8201915674702538e-116,6.4593881089626585e-128,9.3072737575039473e-144,1.0153142999444475e-144,7.9755891897716449e-145,4.6816764047127476e-93,1.0856828960090435e-61,2.3544516418783694e-144,1.6229597174856045e-157,2.840978058172663e-66,1.2483094512347168e-65,4.0767957091901603e-81,6.8572536830143806e-52,5.9427553795891015e-66,5.9427553779225697e-66,3.3571079010013434e-67,1.0016012858952731e-66
3.3139742324709126e-25,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,0.99999999999999589,9.5,4.2107398869429757e-18,4.201040204005055e-17,4.2008287692754776e-17,3.3792437783339345e-32,3.3794138051355544e-32,4.0218966545046726e-15,9.6292497381370214e-28,1.5245896152876167e-32,2.4153988268097706e-47,8.1909472927493146e-52,3.3849958074666906e-35,3.1406395837264516e-27,1.1566320502284775e-33,2.1794764251988761e-47,2.1393685242894599e-51,1.7853431748895921e-52,1.0431494233189212e-67,8.2823137228502789e-45,1.6772136728774351e-32,2.9310547782567553e-46,2.9310547782567561e-46,8.8769588709645362e-62,1.5213687499486539e-62,1.8663061116745592e-46,5.6507488798364984e-33,3.6180355609700157e-48,3.1003670956868609e-49,5.1457842625814919e-109,1.3274540288771553e-61,1.9291168244707692e-49,4.6294484143664206e-109,3.7893544549046141e-29,4.3399192450822454e-77,4.3399192446267858e-77,8.5992793040540571e-43,2.4960064623223392e-43,4.0710771401179515e-30,8.5983649825696648e-43,7.3010825146569063e-57,4.6294484143664196e-109,2.7748552929728856e-64,1.1829780761476328e-58,1.3946134464401781e-78,4.3748515892680414e-94,1.4902369279507132e-50,5.3020689949927491e-110,6.602341365554508e-36,1.7004254818969144e-75,5.1164397273027797e-109,4.3542451688098771e-50,1.7766142580776807e-125,1.8284027781829038e-114,1.1587047235566572e-129,1.5430780836596364e-73,1.2171845156089652e-49,3.1691884246874612e-74,5.9260581819655563e-50,1.9891366043913322e-65,4.4757102699511983e-39,1.794759181524572e-65,1.6219223149539943e-66,3.1760491485520558e-54,1.6502525197321814e-52,6.2786927249878888e-80,1.4203391696344149e-53,1.9679096586465657e-55,6.088715365835972e-87,5.1472936301094878e-64,4.4046808102603201e-47,5.1268254734100895e-88,2.1143472957724015e-21,1.3231716863664761e-45,3.4185004245367325e-41,1.3231716863664761e-45,1.3096963443366026e-75,2.6832176303765252e-69,2.1476325180270823e-69,1.9960795248622983e-125,3.4347217124827059e-126,9.887506988150605e-54,4.2295494244367692e-66,1.4090150115043891e-67,6.6123667879190289e-91,6.7492698630370705e-55,1.2623061973056466e-103,7.0123966002866624e-67,3.1757282548725703e-81,4.149079105815436e-96,9.2481591763508896e-97,3.5741993067800727e-83,2.2462779320047486e-72,1.0628901617009812e-104,2.2462779320919213e-72,3.6424082964573301e-92,2.7880297607575557e-73,3.6725159535647924e-88,1.0219432305264364e-82,1.1539955533743062e-92,1.2162699025937204e-28,1.7741393913269616e-74,1.421896180183458e-65,7.1640649899838497e-82,1.3351656580206688e-97,1.7839487791878733e-101,9.2890999252664912e-113,2.2180423091795883e-115,1.7675861954091744e-125,7.1713690117595213e-48,1.9492151215992557e-48,1.9492151215992557e-48,7.6906994417782962e-116,6.6352967932057924e-118,6.6849516299130673e-127,7.9249576505634053e-98,4.8685280568167825e-113,1.54796503834532e-50,5.1958887763388766e-66,4.1312463164916305e-50,5.1958887767204937e-66,3.6029049911648926e-65,2.4219964331246722e-108,4.746878076906342e-121,1.0774242971540906e-113,1.5766684650446097e-134,3.0344304746982747e-136,1.3689537318424578e-136,1.2793371767149345e-120,1.5244757171252653e-69,8.7426029664244527e-140,1.1921125028391266e-84,1.3021713199127369e-69,7.4565914691872897e-42,5.6776690780052386e-90,1.8564936133836644e-102,1.1517474253253212e-105,1.0774242496832708e-113,2.039038927077366e-125,5.8721697745970164e-141,6.4058478338533148e-142,5.031979825141171e-142,3.7016607590345411e-91,2.1451264492971504e-60,1.4854768568457291e-141,2.0469938488603884e-154,5.6132938971985548e-65,2.4664491175060881e-64,1.6127398403246666e-79,6.7324923290433746e-51,1.1741883187685317e-64,1.1741883181092685e-64,6.6330794913012768e-66,1.978995356731919e-65
7.042195244000689e-25,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,0.99999999999999123,9.5,8.9478222597537965e-18,8.9272104335106759e-17,8.9267611347103236e-17,1.4758045386807553e-31,1.4758787773918827e-31,8.5465303908127291e-15,4.205346343680235e-27,6.6582833955072444e-32,2.1363925657908062e-46,7.2452749832559498e-51,1.4783166009225505e-34,1.3715998182010705e-26,5.0513160377928203e-33,1.9277214336977035e-46,1.8922472319344407e-50,1.579115819821718e-51,1.8563577340451296e-66,7.3256126936358335e-44,7.3248327529377536e-32,2.592484758228831e-45,2.5924847582288329e-45,1.5796074016728615e-60,2.7071944041096618e-61,1.6507266205285375e-45,2.4678304942868279e-32,3.2001114807137532e-47,2.7422395855877317e-48,8.6961479165976175e-107,2.3621335187901028e-60,1.7062819846893711e-48,7.8235631595236211e-107,1.6549106457098276e-28,1.5488863517367705e-75,1.5488863514112271e-75,7.605965160685701e-42,2.2076894495471868e-42,1.7779463438590776e-29,7.605156453687178e-42,1.2991886239472533e-55,7.8235631595236163e-107,4.937706733889386e-63,1.0463310349507154e-57,4.9776322951695433e-77,3.1271877337113329e-92,1.3180976863749339e-49,7.5849906014068476e-108,2.8834159333747822e-35,3.0258171969814969e-74,7.3194345982498024e-107,3.8512805415527788e-49,5.0848146603595547e-123,2.6156615280080457e-112,3.3167868961130652e-127,5.5071360747608899e-72,1.076585919799054e-48,1.1310608378232202e-72,5.2415313514747446e-49,3.5395623083280827e-64,1.9546602623238477e-38,3.1936780698972506e-64,2.8861241004832489e-65,2.8091795042817179e-53,1.4596296651818148e-51,2.2408112896854417e-78,1.2562739106940599e-52,1.7405977117516774e-54,4.3519591511323945e-85,9.1593339959273801e-63,3.8958902952142113e-46,3.6644404763059575e-86,4.4929880035280106e-21,1.1703303721454333e-44,1.4929489474727466e-40,1.1703303721454333e-44,4.6742132243707609e-74,4.7746417175850579e-68,3.8215965647638334e-68,5.7129421228614424e-123,1.1670549767992779e-123,8.7453879585610568e-53,7.5196456315391712e-65,2.5072669295269913e-66,4.7262432917803079e-89,5.9696527608073043e-54,1.8056878599537156e-101,1.2478185079296767e-65,1.1333948567654036e-79,2.9655882560481526e-94,6.6101974785061203e-95,1.275606344825756e-81,3.9971315615170928e-71,1.520429722633711e-102,3.9971315618282056e-71,2.6034411473532004e-90,4.9611607687694117e-72,1.3106976593663915e-86,3.6472428004757493e-81,4.228667487954782e-91,5.3117702070754009e-28,6.3317774693935318e-73,2.5301882810151687e-64,2.5568039079391794e-80,9.5432058399673738e-96,1.284023822936937e-99,1.3381439506467065e-110,3.195207211514345e-113,5.0943869284659916e-123,6.3429946777218775e-47,1.7240587008931009e-47,1.7240587008931009e-47,1.1078859111587175e-113,9.5584958123211046e-116,1.9266800277868908e-124,5.6644283559810064e-96,6.9647791434850963e-111,1.3691575462689171e-49,9.2458064605481104e-65,3.6540405820577606e-49,9.2458064619100747e-65,6.4111769292972446e-64,1.7780933816357669e-106,6.9757200175070676e-119,1.5412235877573323e-111,4.6359035390420185e-132,8.9221845245264808e-134,4.025156583278606e-134,2.1620238100920446e-118,2.7127230862774779e-68,2.5706015526174545e-137,4.2545648459322871e-83,2.317144289105217e-68,6.5952707109797183e-41,2.0263240964553765e-88,1.3269468222334992e-100,1.6475371412109202e-103,1.5412235179942968e-111,5.8354801992003557e-123,3.3616313541466347e-138,3.6671451532946419e-139,2.880649198331793e-139,2.6457923300324056e-89,3.817137902852744e-59,8.503884883182415e-139,2.3438671984915283e-151,9.9885565729138403e-64,4.3889144227312765e-63,5.7557539361850916e-78,5.9548132221670671e-50,2.0894053757308864e-63,2.089405373378023e-63,1.1803210550650223e-64,3.521516500184976e-64
1.4498637267060244e-24,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,0.99999999999998201,9.5,1.8421987005375349e-17,1.8379550892521705e-16,1.8378625865579806e-16,6.161193436286364e-31,6.1615032307286967e-31,1.7595797863397985e-14,1.755649316074738e-26,2.7797022490484174e-31,1.795766101834278e-45,6.0902784601861274e-50,6.1716808016469701e-34,5.7261592410141033e-26,2.1088250104233869e-32,1.620364702397117e-45,1.5905478145163495e-49,1.3273419954260248e-50,3.13112190058632e-65,6.1576188702666538e-43,3.0579734847302671e-31,2.1791396482161151e-44,2.1791396482161185e-44,2.6642387631725533e-59,4.5660790543716057e-60,1.3875351882888174e-44,1.0302706520225132e-31,2.6898865206957727e-46,2.3050176040046727e-47,1.2733076113097655e-104,3.9840834361322233e-59,1.4342328193299467e-47,1.1455419818205926e-104,6.9089261760129261e-28,5.2333369159572766e-74,5.2333369137556259e-74,6.3932720113188935e-41,1.8556960056073801e-41,7.422575996152026e-29,6.3925922443584876e-41,2.1912715076825114e-54,1.145541981820591e-104,8.3281641170713137e-62,8.7950482509548423e-57,1.6818866370516089e-75,2.1149915693853594e-90,1.1079405267395299e-48,1.0263951305790748e-105,1.2037693920277e-34,5.1034860207276093e-73,9.9046029521021005e-105,3.2372333522324163e-48,1.3764230794939704e-120,3.5394931873188152e-110,8.978952808779933e-125,1.8607368121632276e-70,9.0493533462270059e-48,3.8215989384724196e-71,4.4058229268701223e-48,5.9699891862130776e-63,8.1603218195590877e-38,5.3866048626460228e-63,4.867870140229834e-64,2.361284639110913e-52,1.2269066828599099e-50,7.5711303814044236e-77,1.0559739180891652e-51,1.4630838241253906e-53,2.9432320812479079e-83,1.5448555540502249e-61,3.2747305380635531e-45,2.4782628685496792e-84,9.2502694190763028e-21,9.8373319547782995e-44,6.2327679683663717e-40,9.8373319547782995e-44,1.5793110060140445e-72,8.053128798005516e-67,6.445678639885681e-67,1.5464527056784363e-120,3.4280568907633369e-121,7.3510255283175751e-52,1.2660726686948753e-63,4.228872146277133e-65,3.1963606268097254e-87,5.0178528440209882e-53,2.4433580608502943e-99,2.1046282986105546e-64,3.8294850609765729e-78,2.0056287735877785e-92,4.4704797555381392e-93,4.3099855377282219e-80,6.7417466104635199e-70,2.0573623499084433e-100,6.7417466115147001e-70,1.7607085086144821e-88,8.3677591325985856e-71,4.4285700956426215e-85,1.2323209104762495e-79,1.4470063075942618e-89,2.2175594988284764e-27,2.1393645015822156e-71,4.267532356026252e-63,8.6388625371642001e-79,6.4540747306804634e-94,8.7137241343518334e-98,1.8169733007742657e-108,4.3385513381015879e-111,1.3837574910188589e-120,5.3316692207094386e-46,1.4491752204259401e-46,1.4491752204259401e-46,1.5043218033606959e-111,1.2978821683143978e-113,5.2333243600931625e-122,3.8308556400275422e-94,9.4246859015320283e-109,1.1508594155677783e-48,1.5594403985544657e-63,3.0714412816757733e-48,1.5594403990146423e-63,1.0813386968560736e-62,1.2180956451477949e-104,9.5622537665770591e-117,2.0855082855501741e-109,1.2712842468271441e-129,2.4466929783637913e-131,1.1038016892804344e-131,3.165680683941675e-116,4.5754039852123635e-67,7.0492520664747231e-135,1.4375213033393434e-81,3.9082025247319295e-67,5.543722426936904e-40,6.8465204265994236e-87,8.9741858578341048e-99,2.2293571573476954e-101,2.0855081899118406e-109,1.5795744326729194e-120,1.8200660768698832e-135,1.9854784148997971e-136,1.5596510541821944e-136,1.7893506339680644e-87,6.4381609977488755e-58,4.6042027713708644e-136,2.5381766598799072e-148,1.6847160618310401e-62,7.4025456711540261e-62,1.9447391684977152e-76,5.0053793179434595e-49,3.5240875571218855e-62,3.5240875491720894e-62,1.9907839787048862e-63,5.9395522938982757e-63
2.941152131317935e-24,0.3857616696062952,76.950000000000003,0.0,0.0,0.0,0.99999999999996347,9.5,3.7370316496618099e-17,3.7284231810542924e-16,3.7282355327317925e-16,2.5170485535133888e-30,2.517175002233607e-30,3.5694332808445097e-14,7.1724003104030714e-26,1.1355990681831063e-30,1.4722765996376273e-44,4.9932531636248581e-49,2.5213329844587691e-33,2.3393228899203818e-25,8.6152382602363187e-32,1.3284707223059289e-44,1.3040271945795882e-48,1.0882351624758523e-49,5.1429596324353429e-64,5.0483879774883995e-42,1.2492819477300287e-30,1.7865903416795118e-43,1.7865903416795171e-43,4.3760201686524073e-58,7.4997985578430538e-59,1.1375851786949284e-43,4.2089917825331019e-31,2.2053314857228728e-45,1.8897926950412965e-46,1.7411404542918936e-102,6.5438690072983206e-58,1.1758707179779945e-46,1.5664317631667506e-102,2.8225217756002904e-27,1.7206066788316548e-72,1.7206066773833361e-72,5.2415906600754235e-40,1.521411701818609e-40,3.032364487101182e-28,5.2410333460516605e-40,3.5991700313255824e-53,1.5664317631667471e-102,1.3679034570129603e-60,7.2107208524301116e-56,5.5297668632159551e-74,1.3913354979419052e-88,9.0835658276478889e-48,1.3507011747277562e-103,4.9177907467130004e-34,8.3825011511383072e-72,1.303412150354838e-102,2.6540794875557032e-47,3.6230335074623141e-118,4.6578529699919867e-108,2.3635333129915265e-122,6.1176955332325609e-69,7.4192066099020421e-47,1.2564581193241802e-69,3.6121598240568565e-47,9.8057251648296268e-62,3.3337577280336397e-37,8.8475146617403947e-62,7.9954913226197618e-63,1.9359238099509481e-51,1.0058922251711408e-49,2.4891796045450064e-75,8.6575121725597349e-51,1.1995352866155699e-52,1.9361563701364658e-81,2.5374298864283022e-60,2.6848219458852464e-44,1.6302840915586234e-82,1.8764832250321169e-20,8.0652390830031923e-43,2.5462890854975566e-39,8.0652390830031923e-43,5.1924290549423481e-71,1.3227280561737513e-65,1.0587038167229151e-65,4.0705870552268843e-118,9.3899367135972062e-119,6.0268148583586043e-51,2.0722547151910615e-62,6.9459351980824986e-64,2.102672782174545e-85,4.113938927428525e-52,3.2153218312730742e-97,3.4568583002703183e-63,1.259050903874041e-76,1.3193695974119292e-90,2.9408309019690828e-91,1.4170289479000803e-78,1.1073339048381081e-68,2.7073731781273171e-98,1.1073339051837133e-68,1.1582528665124857e-86,1.3744188944943044e-69,1.4560294087333105e-83,4.0516015377892692e-78,4.7872149202383547e-88,9.0594541227647116e-27,7.033762415905658e-70,7.0094347093717976e-62,2.8402689942947167e-77,4.2457059308634977e-92,5.7419631449275043e-96,2.3951460604463857e-106,5.7191067487801939e-109,3.6485629734989454e-118,4.3712245529979234e-45,1.1881214011771176e-45,1.1881214011771176e-45,1.9830068167950644e-109,1.7108767496273857e-111,1.3798742635539276e-119,2.5200647946850455e-92,1.2402566944625328e-106,9.4354408087623676e-48,2.5613855354752429e-62,2.5181531313751161e-47,2.5613855369882029e-62,1.7761020566366897e-61,8.0639511639059493e-103,1.266393423632756e-114,2.7444348436351093e-107,3.3677276112307544e-127,6.4814737741467668e-129,2.9240537189687977e-129,4.3288048886047622e-114,7.5151147856553049e-66,1.8673999071796235e-132,4.7262555334608325e-80,6.4192343832143828e-66,4.5450785823631559e-39,2.2510053751006055e-85,5.9035692978173103e-97,2.9337086743705198e-99,2.7444347169541897e-107,4.1577347091164698e-118,9.5820109795219163e-133,1.0452849054862543e-133,8.2110170149512213e-134,1.1770946132476687e-85,1.0574698771332983e-56,2.4239516392078269e-133,2.6725926288531288e-145,2.7671511904333137e-61,1.2158703493322466e-60,6.3938769022561078e-75,4.103712377621591e-48,5.7883243850268175e-61,5.7883243588896295e-61,3.2698686629251408e-62,9.7557324802679852e-62
