Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985)
0.0,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6644610593975764e-24,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,4.6897467761905222e-18,5.371454590886132e-17,5.3714027015196869e-17,5.731967561863102e-31,5.7320224867421914e-31,5.6276776482769383e-16,1.3519082514603452e-27,2.9326409742267528e-31,2.2327450986653249e-45,6.6750171770538834e-50,2.361699721687345e-34,3.1810498070232297e-27,7.0543442294067091e-33,2.2846719817623234e-45,1.1927512508904462e-49,2.2151547312225705e-51,6.7913681011443603e-66,1.4918318077388395e-44,2.3095855004248318e-32,1.8479232933569817e-45,1.8479232933569935e-45,1.0089065215897238e-59,1.5521966223376616e-60,8.0052523595966077e-48,8.5055062704924012e-33,9.2874642324913389e-47,7.1443539630522654e-48,7.7126011832694106e-106,9.5809141061041148e-60,3.6067574239650109e-49,7.0610924490970769e-106,3.6780457971646822e-29,5.1120249088379543e-74,5.1120249018208741e-74,2.6010534627611503e-42,7.694198366171217e-43,1.0826858771374972e-30,2.6008886530530014e-42,1.2161650769704483e-55,7.0610924490970739e-106,9.1520989620514819e-63,6.2151652118402045e-59,5.0425310267427174e-76,1.3637392339857784e-90,3.9889117491587918e-50,2.9224819960576516e-105,2.0669475052698856e-36,1.0796955131694161e-74,3.887872227581067e-105,9.4806044105856418e-50,2.5159379219155052e-120,2.360996142626735e-110,3.4033357943598751e-124,4.5679576895281904e-72,6.8793667744826879e-50,3.4720949519148837e-73,9.6649634304401206e-50,5.1568705541557024e-64,1.166794971040248e-39,5.2767583324719304e-64,4.2886266492533586e-65,1.2451181367564129e-53,7.7668257546409543e-53,8.7706534211288816e-78,1.4179533852522979e-53,2.4095466740593273e-56,8.3408366524795561e-85,4.1617951086290494e-63,1.5895101057393817e-46,7.2962692466161802e-86,5.1889366472767121e-22,6.0153235316123885e-45,3.582465991790922e-41,6.0153235316123885e-45,6.9858867901485291e-75,6.8780409140937999e-68,4.8500465901533488e-68,1.1666948678941674e-120,9.6403403317374947e-123,4.9080009774760791e-53,6.5633985951453548e-65,5.5189053456367682e-66,1.3041307522872616e-89,3.5479380996908206e-54,3.1328468503217184e-101,9.7406944967256969e-67,2.1309396109795643e-80,4.9258066204290105e-94,1.1634243035741902e-94,8.2064069247979598e-82,9.4866640917678831e-71,2.7405041599921367e-102,9.486664097091093e-71,3.5808162629557461e-91,5.7215083602379651e-73,4.4573447483270713e-87,3.1855692776174269e-82,6.9545847922567028e-92,1.2754564174684338e-28,5.7035062490376605e-73,5.9605534964547688e-64,3.1885273856690936e-79,7.3636522390099126e-96,3.779792455805231e-98,1.6819901551644214e-108,3.2053590304903213e-111,4.0405590223044313e-120,2.1593870380115392e-49,6.4916929240797823e-50,6.4916929240797823e-50,1.1114058406176598e-111,7.381253608232473e-114,1.4615802960694161e-121,8.9496087298851564e-96,2.8193478950014547e-108,1.0616794027566211e-48,5.6647324926802252e-63,2.5154255832308947e-50,5.6647324982413122e-63,1.4300735400258518e-62,1.4010206978370115e-107,2.624076294041731e-119,2.624076294041731e-119
7.460490966313214e-24,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,1.3131290973333454e-17,1.5040072854480866e-16,1.5039927564254907e-16,3.4621084073640123e-30,3.4621413218513785e-30,1.5757497415021054e-15,8.1655258387537318e-27,1.7713151484217079e-30,2.6507135117054595e-44,7.9248037820122428e-49,1.4264666318992139e-33,1.9213540834263232e-26,4.2608239145615776e-32,2.712358539608564e-44,1.4160342837278264e-48,2.6298316969074409e-50,1.5192427896471256e-64,1.7711027221342608e-43,1.3949896422564736e-31,2.1938545338732167e-44,2.1938545338732431e-44,2.2568835324668417e-58,3.4722017562746779e-59,9.5038356011509961e-47,5.13732578733792e-32,1.1026077536384684e-45,8.4817770247899989e-47,8.2183750586245537e-104,2.143212161847133e-58,4.2819424136833917e-48,7.524141945286299e-104,2.2215396614693073e-28,2.1094913909169053e-72,2.1094913856346217e-72,3.087970670951615e-41,9.1345523002036602e-42,6.5394226978220918e-30,3.0877750088661736e-41,2.7205126305475031e-54,7.5241419452862916e-104,2.0472879293906102e-61,7.3801460866752273e-58,2.0808692240331711e-74,1.0266154733479534e-88,4.7356360285622078e-49,3.989276194398177e-103,1.2484362931828506e-35,2.4157053267149092e-73,5.3070630187884346e-103,1.1255373556221456e-48,6.2069556365231271e-118,3.2228310457496025e-108,8.3967306354306409e-122,1.8849805308434932e-70,8.1671842324379665e-49,1.4327697037537492e-71,1.1474244584617046e-48,1.153571315438207e-62,7.0474416250823796e-39,1.1803897319142955e-62,9.5934862693042996e-64,1.4782042519565795e-52,9.2207755357337e-52,3.6192142913842084e-76,1.6833942587354976e-52,2.8607041000586072e-55,6.2787736446041238e-83,9.3097691861124571e-62,1.8870663973147721e-45,5.492449373896138e-84,1.4529022612648978e-21,7.1413920965503116e-44,2.1638094591082144e-40,7.1413920965503116e-44,2.8827457444044022e-73,1.5385893969465937e-66,1.0849353010238857e-66,2.8782996677519075e-118,1.7581010963091885e-120,5.8267787604513934e-52,1.464799837683145e-63,1.2345570499068168e-64,9.8171707920489174e-88,4.2121121119527274e-53,4.2763205119550006e-99,2.1789543961392414e-65,8.7933819710337136e-79,3.7080242757209213e-92,8.7579677663662619e-93,3.3863967954561744e-80,2.1221288086562519e-69,3.7407746731325422e-100,2.1221288108528887e-69,2.695549105548341e-89,1.2799171246772072e-71,1.8393899058289271e-85,1.3145340820098303e-80,2.9271438149081853e-90,7.7037567572788645e-28,2.353567823455611e-71,1.3333519749428895e-62,1.3157547527223201e-77,5.5431736087956263e-94,2.8711272481747668e-96,2.3165689166447369e-106,4.4146723271678254e-109,1.0057360882575418e-117,2.5636242914957852e-48,7.706937839372945e-49,7.706937839372945e-49,1.5307153951769797e-109,1.0166042230902655e-111,3.6380214755717289e-119,6.7370420695824062e-94,3.8484950314252606e-106,1.2604257869452036e-47,1.267177997372597e-61,2.9863132523900882e-49,1.2671779996673954e-61,3.1990173060781479e-61,1.0754366683574986e-105,3.6519189336958787e-117,3.6519189336958787e-117
1.7052550780144488e-23,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999999567,9.5,3.001437936761927e-17,3.4377309381669114e-16,3.4376977289724477e-16,1.6668561669878397e-29,1.6668717489333305e-29,3.6017136947891793e-15,3.9313491951465549e-26,8.5281199528826321e-30,2.6024831317765674e-43,7.7807172346583581e-48,6.86782279066766e-33,9.2504928385879467e-26,2.0514033019113592e-31,2.6630011468483406e-43,1.3902708539170393e-47,2.5819843547130441e-49,3.0018071827547112e-63,1.7388791550591947e-42,6.716274635233541e-31,2.1539393907363034e-43,2.1539393907363552e-43,4.4592215424558811e-57,6.8604855542312535e-58,9.3309221498433121e-46,2.4734012233999556e-31,1.0825468308061905e-44,8.3274589788822027e-46,1.870309876965301e-101,4.2346260695336008e-57,4.2040364532252076e-47,1.7123186634309413e-101,1.0695757177882487e-27,8.3449381492144039e-71,8.3449381074489764e-71,3.031787916075281e-40,8.9683576152532549e-41,3.1484505305832486e-29,3.0315958138796916e-40,5.375274512234735e-53,1.7123186634309385e-101,4.045095950847594e-60,7.2490526071620181e-57,8.2318223859604594e-73,8.1172504003214589e-87,4.6494755346982484e-48,6.302165139275309e-101,6.0106833453224203e-35,4.7750574969725248e-72,8.3839739138440479e-101,1.1050592500898587e-47,1.9593783567842732e-115,5.0913530373796276e-106,2.6507019534379539e-119,7.4567955254597274e-69,8.0185899054305849e-48,5.6678944642106329e-70,1.126548137451646e-47,2.2792625257223399e-61,3.393039775783966e-38,2.3322511974666316e-61,1.8955112227402574e-62,1.4513097002013133e-51,9.0530120990637831e-51,1.4317073445389337e-74,1.6527664651183863e-51,2.8088474979910528e-54,4.9644375230397555e-81,1.8394535081100562e-60,1.8527329785708568e-44,4.3427145663581721e-82,3.3209194544490237e-21,7.011461107889649e-43,1.0417811105116197e-39,7.011461107889649e-43,1.1403855486132726e-71,3.0399897269996504e-65,2.143646209838956e-65,9.08606151021544e-116,7.9999938590705641e-118,5.7207659393207847e-51,2.8795760061576584e-62,2.4392766887028203e-63,7.7621417507643135e-86,4.1354766489989471e-52,6.7555383355482389e-97,4.3052467015500555e-64,3.4785744608135596e-77,2.9318232975555894e-90,6.9246617675468651e-91,1.3396248958135392e-78,4.1929689078985815e-68,5.9095071658952775e-98,4.1929689165882567e-68,2.1312896247522293e-87,2.5290674258147746e-70,7.2769167326860308e-84,5.2001661029229628e-79,1.1679626654283351e-88,3.7090272556524932e-27,9.3104802557066446e-70,2.6344788134622899e-61,5.2049949473702369e-76,4.382820693841754e-92,2.2788568690056616e-94,3.6738564361187109e-104,7.0012481261377395e-107,3.1872437080318306e-115,2.5169815314085575e-47,7.5667172720142243e-48,7.5667172720142243e-48,2.4275680168178168e-107,1.6122369920559164e-109,1.1529128956521357e-116,5.326776587017186e-92,6.0797623538296352e-104,1.2374935118300005e-46,2.5037301750637743e-60,2.9319800597468745e-48,2.5037301841417693e-60,6.3207191162105923e-60,8.5779609566892553e-104,5.8203885152287258e-115,5.8203885152287258e-115
3.623667040780704e-23,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999999079,9.5,6.3780556156190741e-17,7.3051782436040734e-16,7.305107674066014e-16,7.2795988035459853e-29,7.2796645259803637e-29,7.6536416011163312e-15,1.7169234792511726e-25,3.7244540370935862e-29,2.3018613209640456e-42,6.8819951560710316e-47,2.9993586465438144e-32,4.0399332546760475e-25,8.9590171713453633e-31,2.3553791447850549e-42,1.2296788209641992e-46,2.2837359217012531e-48,5.3415875043495569e-62,1.5380189204199222e-41,2.9331735855376052e-30,1.9051349985180657e-42,1.9051349985181575e-42,7.9349464784483122e-56,1.2207867488957437e-56,8.2530949715944859e-45,1.080199296291326e-30,9.5750041223362764e-44,7.3655431608001795e-45,3.1607410085618937e-99,7.5352908350373685e-56,3.7184226334993028e-46,2.8937428422363528e-99,4.6711181621176627e-27,2.9782491421578339e-69,2.9782491123056531e-69,2.6815820777180927e-39,7.9324107468404615e-40,1.3750110638276092e-28,2.6814121655018618e-39,9.5650137942069546e-52,2.8937428422363434e-99,7.1980321155077059e-59,6.4173644028924591e-56,2.9378970456153234e-71,5.8019074297637184e-85,4.1124084566581468e-47,9.0150984856334442e-99,2.6250233316902677e-34,8.5042202577251792e-71,1.1993076802016664e-98,9.7741239229692962e-47,5.6075249632640925e-113,7.2830603540673107e-104,7.5861109946869058e-117,2.6612773568091213e-67,7.0923519553171581e-47,2.0228312747396504e-68,9.9641906982370058e-47,4.0558258833099979e-60,1.481829613220004e-37,4.1501163937812266e-60,3.3729609440755876e-61,1.2836669942662731e-50,8.0072866788586438e-50,5.1095340846575535e-73,1.4618532205231564e-50,2.4847340179732838e-53,3.5483723591939535e-79,3.2732092359244606e-59,1.6387213371872446e-43,3.1039907864198543e-80,7.0569538412559712e-21,6.2015579469798313e-42,4.5497318105912817e-39,6.2015579469798313e-42,4.0699550204841934e-70,5.4094862551304642e-64,3.8144927495033026e-64,2.6003306869227255e-113,2.7153704477001468e-115,5.0599526876859878e-50,5.0725516763608054e-61,4.3405625329989427e-62,5.5480543584256257e-84,3.6577822632558293e-51,9.6635773358184805e-95,7.6609564769548577e-63,1.2414785165406837e-75,2.0955447023923177e-88,4.9494586843939885e-89,4.7810260987473208e-77,7.4611641109722114e-67,8.4533573311262809e-96,7.4611641419850477e-67,1.5233567063659327e-85,4.5009369463926464e-69,2.5974187856920438e-82,1.8559023450681698e-77,4.1855402319055782e-87,1.6198296436276756e-26,3.3228442701602524e-68,4.6879142888922949e-60,1.8576257199802765e-74,3.1326569696199492e-90,1.6318112853080203e-92,5.2650075609624876e-102,1.0033497915878378e-104,9.1383306948022685e-113,2.2262416605032246e-46,6.6926757363936402e-47,6.6926757363936402e-47,3.4789503088658933e-105,2.3104987119706915e-107,3.3055832148349606e-114,3.8073571714971941e-90,8.6969565502945363e-102,1.0945489970174198e-45,4.4552540370246146e-59,2.5933031591469024e-47,4.4552540694233316e-59,1.1247381952290611e-58,6.1567394778715291e-102,8.360824238255865e-113,8.360824238255865e-113
7.460490966313214e-23,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999998102,9.5,1.3131290973333299e-16,1.5040072854476445e-15,1.5039927564251757e-15,3.0390892012816777e-28,3.0391146935088808e-28,1.5757497412782642e-14,7.1678175483115594e-25,1.554886244378073e-28,1.9348438232854211e-41,5.784747014040003e-46,1.2521731924394275e-31,1.6865926074646074e-24,3.7402133104303969e-30,1.9798125030308424e-41,1.0336191343011531e-45,1.9196176476018377e-47,9.0093936712119531e-61,1.2927975751205971e-40,1.2245422323235072e-29,1.6013807592482023e-41,1.6013807592483568e-41,1.3383447028488296e-54,2.0590352857996983e-55,6.9372236088741722e-44,4.509619424064188e-30,8.048367899381983e-43,6.191182832997407e-44,4.628021075739053e-97,1.270936937287747e-54,3.1255582749238388e-45,4.237076946628209e-97,1.9500998814033785e-26,1.0062830674790557e-67,1.0062830472900123e-67,2.2540313135195767e-38,6.6676691955940919e-39,5.7404005193498965e-28,2.2538884920643263e-38,1.6132793814051246e-50,4.2370769466281836e-97,1.2140533248019126e-57,5.403702227981212e-55,9.9265192043303646e-70,3.9238444740130512e-83,3.4567270987711028e-46,1.2198774792516988e-96,1.0958955672918541e-33,1.4368113198444632e-69,1.6228424260749132e-96,8.2157400922380027e-46,1.5178686306156207e-110,9.8550685002002773e-102,2.0534533779678808e-114,8.9918547090013845e-66,5.9615491505847848e-46,6.8346896937989438e-67,8.3755026693872065e-46,6.8407431618695652e-59,6.1863469364453945e-37,6.9997778905019015e-59,5.6889916344699286e-60,1.0789994554154472e-49,6.7306069276806147e-49,1.7263097704642138e-71,1.2287757136177313e-49,2.0891409938249427e-52,2.3997659444111754e-77,5.5207457982555879e-58,1.3774440228851962e-42,2.0992304716413835e-78,1.4529022616624643e-20,5.2127831251937586e-41,1.8994234697608242e-38,5.2127831251937586e-41,1.3751458157012529e-68,9.1238452364005056e-63,6.4336619440979163e-63,7.0386853321611222e-111,7.9712063952127409e-113,4.253195118970998e-49,8.386859819391981e-60,7.3209931266947911e-61,3.7521518486808713e-82,3.0745863901798915e-50,1.3076224357852006e-92,1.2921322847307014e-61,4.1946753193021366e-74,1.4172178969370551e-86,3.3473213041334664e-87,1.6154006621738636e-75,1.2584343714655661e-65,1.1438620833548037e-93,1.2584343819441025e-65,1.0302468780650862e-83,7.5935013814118955e-68,8.778381693392357e-81,6.2706745693970535e-76,1.4173210350922091e-85,6.7624698664025138e-26,1.1227139787392581e-66,7.9068526481709443e-59,6.2764974274152069e-73,2.1186174255786272e-88,1.1045910557599582e-90,7.1307959601218019e-100,1.3589126150437024e-102,2.4758506763931225e-110,1.8712902565759869e-45,5.6255972198037851e-46,5.6255972198037851e-46,4.7118042277835781e-103,3.1292827332223398e-105,8.9558265199498542e-112,2.5749174985792137e-88,1.1768281234704565e-99,9.200343834703676e-45,7.5144370065443366e-58,2.179827563363068e-46,7.5144371160122775e-58,1.8970353613501255e-57,4.1731031333868205e-100,1.1338816014414493e-110,1.1338816014414493e-110
1.5134138817378235e-22,0.29492826174652453,76.950000000000003,0.0,0.0,0.0,0.99999999999996159,9.5,2.6637761688761476e-16,3.05098620762134e-15,3.05095673446177e-15,1.241567101754439e-27,1.2415759262009637e-27,3.1965209032163304e-14,2.9282873482047566e-24,6.3522176544852618e-28,1.5862865898610496e-40,4.7426912362219885e-45,5.115536065170403e-31,6.8902811221494713e-24,1.527999177465531e-29,1.6231279407713179e-40,8.4742340111920468e-45,1.5738185259172687e-46,1.4797976606708098e-59,1.0599135594853029e-39,5.0026545773254854e-29,1.3129086977799692e-40,1.3129086977802231e-40,2.1982351920525559e-53,3.3819716393114897e-54,5.6875550422666444e-43,1.8423266797473217e-29,6.5985382613604494e-42,5.0759057404886612e-43,6.3284273546249483e-95,2.0875177353260665e-53,2.5625215115619384e-44,5.7938443265224891e-95,7.9667943163456711e-26,3.3084385256053991e-66,3.3084383927951336e-66,1.8479910532598246e-37,5.4665580489594808e-38,2.3451409162708665e-27,1.8478739596026727e-37,2.6498162277787845e-49,5.7938443265224199e-95,1.9940862311417309e-56,4.4458947988270209e-54,3.2636269903693919e-68,2.5812396951002633e-81,2.8340337218206378e-45,1.6052925190683079e-94,4.4770909742958266e-33,2.3680166094478561e-68,2.1355725066812417e-94,6.7357601014573115e-45,3.9952856742212909e-108,1.2968734996764253e-99,5.405051549310041e-112,2.956325097570234e-64,4.8876381521185849e-45,2.247096436606938e-65,6.8667431149057321e-45,1.1235941177259498e-57,2.5273245790635536e-36,1.1497156199650903e-57,9.3441858424275228e-59,8.846289439442703e-49,5.5181582036251622e-48,5.675161520757424e-70,1.0074245670718443e-48,1.7137425871345404e-51,1.5786461925420765e-75,9.0678415499159786e-57,1.1293118293470342e-41,1.3809439204526011e-76,2.9473160174381113e-20,4.2737545472544702e-40,7.7597646445835747e-38,4.2737545472544702e-40,4.5211785769923722e-67,1.498579865003778e-61,1.0567185487571036e-61,1.8527004242083861e-108,2.1827492979893065e-110,3.4870263256801957e-48,1.3252189686614859e-58,1.2024753144353807e-59,2.4682908113565031e-80,2.5207316813527014e-49,1.7207576045031605e-90,2.1223311576951926e-60,1.379117470968976e-72,9.3229326918094473e-85,2.2019797569292017e-85,5.3110839484432534e-74,2.0669821994227476e-64,1.5052581881529569e-91,2.066982233873881e-64,6.7773080760324237e-82,1.2478963133405402e-66,2.8876461349479408e-79,2.0616606043708334e-74,4.6667700067121539e-84,2.7626895685271891e-25,3.6912379260500691e-65,1.2987029217402506e-57,2.063575008815417e-71,1.3936973067685789e-86,7.2696329222836448e-89,9.3879726221052861e-98,1.7890630442631374e-100,6.5198056506629136e-108,1.5341968106086502e-44,4.6122044840800713e-45,4.6122044840800713e-45,6.2032751481868184e-101,4.1198246648994786e-103,2.3583913565466217e-109,1.6938667353855484e-86,1.548641904595483e-97,7.5429977362763689e-44,1.2342484951763141e-56,1.7871543358543317e-45,1.234248531166977e-56,3.1158862771482196e-56,2.7493168486412899e-98,1.494366259790627e-108,1.494366259790627e-108
3.0481434519508277e-22,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999992273,9.5,5.365070311961674e-16,6.1449440519656119e-15,6.1448846905327396e-15,5.0186127347277988e-27,5.0186355503495965e-27,6.4380632255116833e-14,1.1836605651010727e-23,2.5676679386091959e-27,1.2845912679516224e-39,3.8407567736638109e-44,2.0677814679294593e-30,2.7851617949135853e-23,6.1764169813613508e-29,1.3143831245435085e-39,6.8626541877979924e-44,1.2745190462886539e-45,2.3988174078856462e-58,8.5834548036220204e-39,2.0221529657138549e-28,1.0632275029156582e-39,1.0632275029160694e-39,3.563433970895387e-52,5.4823217647206128e-53,4.6059295303207055e-42,7.4469790002804444e-29,5.343667355483315e-41,4.1106000679387246e-42,8.369950996039123e-93,3.3839562043953854e-52,2.0751963571134799e-43,7.6629137658107537e-93,3.2203056398515771e-25,1.0730840803576351e-64,1.0730839941858108e-64,1.4965510666864129e-36,4.4269604362027206e-37,9.4794345349717608e-27,1.4964562412082422e-36,4.2954662917667728e-48,7.6629137658105697e-93,3.2324997103304183e-55,3.6256894878691987e-53,1.0585503348348815e-66,1.6747975797916694e-79,2.2950739845580036e-44,2.0833615539462317e-92,1.8097117543284451e-32,3.8647551430026601e-67,2.7715631906657159e-92,5.4547931660992028e-44,1.0370782634794424e-105,1.6830928717583252e-97,1.403021106099252e-109,9.5887695862162974e-63,3.9581360586507917e-44,7.2884034251302639e-64,5.5608666067637187e-44,1.821394481334673e-56,1.0215850032973846e-35,1.8637385631088115e-56,1.5147327918356833e-57,7.1639545434962454e-48,4.4687475782444765e-47,1.8403573578419371e-68,8.1583852968642647e-48,1.3893533879129907e-50,1.0242795117121031e-73,1.4699361907432688e-55,9.1454599510392537e-41,8.9600353222067811e-75,5.936143531797053e-20,3.460997233906564e-39,3.1366209405316898e-37,3.460997233906564e-39,1.4664334334729391e-65,2.4292156763855692e-60,1.7129462415018764e-60,4.8091562899342813e-106,5.7774916545755931e-108,2.8238843256834431e-47,1.9963169890017448e-57,1.9492642867374121e-58,1.601511294402524e-78,2.0413538699379414e-48,2.2332114640792387e-88,3.4403902640648328e-59,4.4731344596324722e-71,6.0490368236866881e-83,1.4287195953144561e-83,1.7226373478646581e-72,3.3506671055542015e-63,1.9535347881251188e-89,3.3506672172956228e-63,4.3973487160929508e-80,2.025038144994544e-65,9.3757823445650114e-78,6.6869467530549772e-73,1.5159653154743922e-82,1.1167232743004763e-24,1.1972441728376493e-63,2.1052534010456754e-56,6.6931559231039602e-70,9.0427836501248165e-85,4.7178429018028465e-87,1.2186528858036637e-95,2.3223863562471482e-98,1.6927641660531273e-105,1.2424323534387149e-43,3.7350827690921626e-44,3.7350827690921626e-44,8.0524726254402057e-99,5.3479481751667924e-101,6.1231892360926908e-107,1.099038531512806e-84,2.0098399304536122e-95,6.1085151310038302e-43,2.0007698696942627e-55,1.4472839159157693e-44,2.0007699864291041e-55,5.0509859269072569e-55,1.7865711524367322e-96,1.942356321951423e-106,1.942356321951423e-106
6.117602592376836e-22,0.2949282617465246,76.950000000000003,0.0,0.0,0.0,0.99999999999984501,9.5,1.0767658598132292e-15,1.2332859740641688e-14,1.2332740602665801e-14,2.0179621079216967e-26,2.0179609447266991e-26,1.2921147863779261e-13,4.7594470703359066e-23,1.0324479846538087e-26,1.0339109859250685e-38,3.0913761689976695e-43,8.3144583382341612e-30,1.1199013075240098e-22,2.4835101033336833e-28,1.0578204959996566e-38,5.5236607674608944e-43,1.0258438091043065e-44,3.8632227772067339e-57,6.9087111660442167e-38,8.1309881375674444e-28,8.557779930435612e-39,8.5577799304422365e-39,5.738800543316631e-51,8.8291101861892754e-52,3.7072527884216111e-41,2.9943975014399949e-28,4.3010483646175914e-40,3.3085685448529851e-41,1.088953571639132e-90,5.4497571396828108e-51,1.6702985649101046e-42,9.9696608957409258e-91,1.2948707336439184e-24,3.4570831443800027e-63,3.4570825890922134e-63,1.2045544944280393e-35,3.5632028927977585e-36,3.8116389309317798e-26,1.204478170635588e-35,6.9177160352591941e-47,9.969660895740444e-91,5.2058411266945745e-54,2.9589794998715307e-52,3.4102620884510747e-65,1.0792334275331127e-77,1.8472752086363364e-43,2.6851658358429145e-90,7.2767713700763702e-32,6.3081298731825552e-66,3.5721628717847411e-90,4.3904920956570837e-43,2.6733738627810136e-103,2.169274694810798e-95,3.6167018264091879e-107,3.0891498473964399e-61,3.1858521896716586e-43,2.3480562466859621e-62,4.4758692295447267e-43,2.9332996538137062e-55,4.1077483672895638e-35,3.0014934953125837e-55,2.4394304644747883e-56,5.7661738663938466e-47,3.596836818452688e-46,5.926591031573024e-67,6.566578186422099e-47,1.1207196839158708e-49,6.6004173372824252e-72,2.3672869180379468e-54,7.3610617462662346e-40,5.7738119151661373e-73,1.1913798571745526e-19,2.7857116689257461e-38,1.2612214874241797e-36,2.7857116689257461e-38,4.7243106391279949e-64,3.9120260236662101e-59,2.7585180824145785e-59,1.2397012810628612e-103,1.5038195721371883e-105,2.2729077775365594e-46,2.8155746443154947e-56,3.1392299893670348e-57,1.0320076496939666e-76,1.6430591882931048e-47,2.8783006887328412e-86,5.5406424588983283e-58,1.441079851009779e-69,3.8979758073780765e-81,9.2066134994322785e-82,5.5497056808847322e-71,5.3961457173737407e-62,2.5178361373534231e-87,5.3961460773635783e-62,2.8336344114167899e-78,3.2681686512753342e-64,3.0268291063516373e-76,2.1542889711596929e-71,4.8952606555866858e-81,4.4902950025781269e-24,3.8570815791987488e-62,3.390445701026969e-55,2.1562892382082064e-68,5.8271346237901901e-83,3.0404998177322948e-85,1.5708521326150017e-93,2.9935808751415202e-96,4.3640892988544688e-103,1.0000176463652073e-42,3.0063195548591031e-43,3.0063195548591031e-43,1.0379694052735192e-96,6.893550706727597e-99,1.5786100131084958e-104,7.0821615582848916e-83,2.5904065987027828e-93,4.9166644042165151e-42,3.2221777813877756e-54,1.1649000057977243e-43,3.2221781574645431e-54,8.1344571188273538e-54,1.1539266960466095e-94,2.5092129218943561e-104,2.5092129218943561e-104
