Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955)
0.0,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3715579656332346e-26,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,4.4419451794921584e-19,5.5779743052299845e-18,5.5775797409797566e-18,5.7005387674191868e-34,5.7009419614255197e-34,6.3634705899993195e-16,1.5726089874977087e-29,2.508237937037081e-34,5.5152957648937566e-50,2.5257494247705127e-54,6.7951884798061497e-37,5.4777077594958583e-29,2.4094033344027009e-35,4.8534617988311415e-50,7.0041878288047056e-54,6.0367709423231167e-55,6.7204534138519745e-71,2.4331677576959421e-47,3.5730833285448973e-34,8.7743293776673904e-49,8.7743293776673904e-49,3.9455373246306729e-65,6.9195829890818199e-66,1.148178711875974e-48,1.1926507249149719e-34,1.0725943255280004e-50,9.4054432114686411e-52,1.4590066997355513e-114,6.4741457977474465e-65,7.3642315099894947e-52,1.3081122587587098e-114,6.6600222121854465e-31,3.3084348792036216e-81,3.3084348791595441e-81,2.2924183398279958e-45,6.6257923232480653e-46,9.2749400944937441e-32,2.2921510541793207e-45,2.8155285975856567e-60,1.3081122587587098e-114,1.5817353447909372e-67,7.6371471470035064e-61,1.3331123861791492e-82,5.8050695876944661e-99,5.2979307758993014e-53,1.1073751977509869e-115,1.8803527534648142e-37,1.7842279364706689e-78,1.2256113882044671e-114,1.5992265434653186e-52,6.654832820978126e-132,5.1675345191289522e-120,4.9072976175908718e-136,1.1094063960930278e-77,5.8033986049816149e-52,2.769196918888744e-78,2.3097024697720763e-52,1.1803101830515199e-68,1.324273910706419e-40,1.0385998645631547e-68,9.5988711209746935e-70,1.3534678188330074e-56,8.1743059667165722e-55,5.5723325629491707e-84,6.0912910752760537e-56,1.2795272359511219e-57,6.8435417569488351e-92,2.9616096408331109e-67,1.4773469699534111e-49,5.7134320435867756e-93,3.9456425022667966e-22,4.232574710994543e-48,1.0276938645717429e-42,4.232574710994543e-48,1.3115962426112155e-79,1.5950897475405579e-72,1.3094859248926412e-72,6.8711900310352859e-132,2.0086843957659662e-132,4.0015235889276067e-56,2.7538940367552234e-69,7.6806931990517381e-71,1.0911502597416537e-95,2.7082100307835041e-57,2.6965703999482711e-109,5.6526464201579917e-70,3.9372038374344618e-85,8.0295451003575915e-101,1.7704355542903737e-101,4.5023531962886129e-87,1.5804726687014436e-75,2.2512785531460403e-110,1.5804726687088836e-75,6.8570027810954787e-97,2.7229244129324613e-76,5.2688822788149873e-92,1.4732396130593863e-86,2.1949082148587831e-96,2.1049283164361534e-30,1.25064236852229e-78,7.6861820008844921e-69,6.6299665250533558e-86,3.0045292052758658e-102,3.2259717146885011e-106,2.3290606822718365e-118,5.8560938871156532e-121,5.7558241364772323e-132,4.7407979058754765e-50,1.2582259048578483e-50,1.2582259048578483e-50,2.0305049149224363e-121,1.8441494059762154e-123,2.1982911406963985e-133,1.5524804291625198e-102,1.0069807975700462e-118,3.741566965035066e-53,1.9120253136931326e-69,2.011750484159572e-52,1.9120253137105967e-69,1.2432910346148127e-68,9.7349716642979597e-113,2.6019203253055511e-126,3.290881613518065e-119,1.606079578209181e-140,2.6592802281827094e-142,1.1700009558952908e-142,7.8226738463652718e-126,1.6155626849416727e-72,7.4949199944613072e-146,1.7982414720943176e-88,8.7816003754898277e-73,1.5037369071368884e-44,9.2363198581788313e-94,4.8938727023379853e-107,2.9859869726358063e-111,3.2908813533250785e-119,9.5456831140462861e-132,4.2923906083839291e-148,4.6142106592824403e-149,3.7639427272489441e-149,4.9279225610277042e-96,1.0181609325779712e-63,1.1578832965071995e-148,2.5907743963040046e-162,4.1027698616067887e-68,1.4929625912918463e-67,1.5258752782927499e-83,3.0486015224422559e-53,9.4090057246233355e-68,9.4090057239713121e-68,4.5095023442256238e-69,1.4806778371611048e-68,4.5707944465144058e-83,1.3708593075314775e-69,4.5698679030307074e-83,3.5420861215788879e-75
6.640362303773057e-26,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,1.2437446502578037e-18,1.5618328054643934e-17,1.5617223274743296e-17,3.4431254155211376e-33,3.4433689401037538e-33,1.7817717651995682e-15,9.4985582844850869e-29,1.5149757139702313e-33,6.5477589921590629e-49,3.0001509110505896e-53,4.1042938418029267e-36,3.3085354867351238e-28,1.4552796139792288e-34,5.762029539819525e-49,8.3153717902454641e-53,7.1668544627260169e-54,1.5040958433889502e-69,2.8886567619363218e-46,2.1581423304411122e-33,1.0416883837166702e-47,1.0416883837166702e-47,8.8260091737020735e-64,1.5478830363254109e-64,1.3631177667388393e-47,7.2036103784857165e-34,1.2733839832661598e-49,1.1166142180652115e-50,1.5546848574881295e-112,1.4482405183731302e-63,8.7428156486583486e-51,1.3938951212186867e-112,4.0226534161595548e-30,1.3652349165105458e-79,1.3652349164773654e-79,2.7215590530433724e-44,7.8661406461588534e-45,5.6020638170732817e-31,2.7212417315212683e-44,6.2982248516542796e-59,1.3938951212186865e-112,3.5382786968830421e-66,9.0668212241758826e-60,5.5038295885272552e-81,4.3720309247467153e-97,6.2897034171470025e-52,1.5122894335655311e-113,1.1357330630927403e-36,3.9912465799627106e-77,1.6737589534274492e-112,1.8986017524019003e-51,1.6425285710038122e-129,7.0570551578500209e-118,1.2126467220549082e-133,4.577996556856308e-76,6.8897948237652007e-51,1.1427168623306221e-76,2.7420787721133919e-51,2.6403066670766461e-67,7.998614420666708e-40,2.3233063530323025e-67,2.1472290742774976e-68,1.606836994518515e-55,9.7045360436808764e-54,2.2994370889448333e-82,7.2315807645561268e-55,1.5190550796313192e-56,5.1516474198276752e-90,6.6250023021573247e-66,1.7539063227268873e-48,4.3009290351475823e-91,1.1047799006350556e-21,5.0249126968912257e-47,6.2072709420367704e-42,5.0249126968912257e-47,5.4123386198291932e-78,3.5681518951529235e-71,2.9292675585434876e-71,1.6959292962506642e-129,3.5905905369174056e-130,4.7506088047745265e-55,6.159599155591462e-68,1.7181403458504759e-69,8.2139068042289805e-94,3.215186948546212e-56,3.6808053072296922e-107,1.2644743936036537e-68,1.6246981876881052e-83,6.0444411341025887e-99,1.3327396951978453e-99,1.8579086530374217e-85,3.5354541409497646e-74,3.0729841307431001e-108,3.5354541409804649e-74,5.1617805428185256e-95,6.0910743167072207e-75,2.1742194856577832e-90,6.0793645139989631e-85,1.0996284296106162e-94,1.2713767031205422e-29,5.160810751692804e-77,1.7193681688698772e-67,2.7358742504488689e-84,2.2617345926827817e-100,2.5415553496402161e-104,3.3261670385887467e-116,8.3631768875862075e-119,1.4853522469819384e-129,5.6282752738544165e-49,1.4937657942469863e-49,1.4937657942469863e-49,2.8997949993895034e-119,2.6336578585846324e-121,5.672926427096222e-131,1.1686685171618865e-100,1.3751855947843242e-116,4.4419883008891495e-52,4.2771241456360924e-68,2.388350174794012e-51,4.2771241457081574e-68,2.7811923127916637e-67,8.8761828158519834e-111,4.2963158509470329e-124,4.492038191229181e-117,4.7896140627377512e-138,7.930445135293493e-140,3.4891502936374132e-140,8.3356660906341712e-124,3.6139491037183936e-71,2.2351180285539267e-143,7.4204937853231674e-87,1.9644088776017421e-71,1.7852364561440513e-43,3.8113940583189098e-92,3.6839859890558972e-105,4.0758575027029911e-109,4.4920377615952407e-117,2.3549120433247265e-129,1.9103649043949177e-145,2.0535936519299426e-146,1.6751746856974675e-146,3.7096171029940054e-94,2.2775852797392819e-62,5.153257974025607e-146,2.0780738513533713e-159,9.1777320696190094e-67,3.3396975982162009e-66,6.2965670603825694e-82,3.619299727455295e-52,2.1047569444789514e-66,2.1047569442098916e-66,1.0087576363930874e-67,3.3122170946350357e-67,1.886151126391435e-81,3.0665574365839941e-68,1.8857687857773746e-81,7.9235064139229485e-74
1.51779709800527e-25,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,0.99999999999999578,9.5,2.8428449148749754e-18,3.5699035553471721e-17,3.5696510342270266e-17,1.6577166735654219e-32,1.6578339154866512e-32,4.0726211775978737e-15,4.5731469356417254e-28,7.293955920901344e-33,6.4286283097994774e-48,2.9462588249506067e-52,1.9760408099276445e-35,1.5929174164608341e-27,7.0065448964430078e-34,5.6571941186839795e-48,8.1640813329091637e-52,7.0364602103718612e-53,2.9725700861754011e-68,2.8361003383694565e-45,1.0390526319408473e-32,1.0227358322609026e-46,1.022735832260903e-46,1.7438706817469149e-62,3.0583560391776345e-63,1.3383171065616531e-46,3.4682283080516653e-33,1.2502159458333205e-48,1.096298460727713e-49,3.5380989840295612e-110,2.8614792149062514e-62,8.5837482480400851e-50,3.1721791644614794e-110,1.9367344593028451e-29,5.400733562043538e-78,5.4007335617811891e-78,2.6720428169021953e-43,7.7230235319740668e-44,2.6971525794773694e-30,2.6717312687501094e-43,1.2444230965204669e-57,3.1721791644614788e-110,6.9910424540831693e-65,8.9018591214307916e-59,2.1778075681181881e-79,3.4577136533469112e-95,6.1752681123862112e-51,2.3896596019624674e-111,5.4680658070755671e-36,7.8860308981062872e-76,2.6448073137682709e-110,1.864058459062784e-50,5.1863104932396212e-127,1.1151277821339074e-115,3.8307786282530399e-131,1.8110099114033811e-74,6.7644414137527582e-50,4.5204742683981435e-75,2.6921891987662795e-50,5.2168010444069811e-66,3.8509885323341724e-39,4.5904618429830252e-66,4.2425628117263143e-67,1.5776020896316552e-54,9.5279710347892176e-53,9.0963309379087149e-81,7.1000088773057992e-54,1.4914180160660855e-55,4.0732527090433542e-88,1.3089888140689594e-64,1.7219956281721093e-47,3.400615262681584e-89,2.5252112014532162e-21,4.9334890831305982e-46,2.9885337582091681e-41,4.9334890831305982e-46,2.1410673342910548e-76,7.0500665722215943e-70,5.7877387432248737e-70,5.3549241457143801e-127,1.6355170082331654e-127,4.6641758952530046e-54,1.2167080944276552e-66,3.3947557919698115e-68,6.4944891246611978e-92,3.156689611881358e-55,5.8147702656981218e-105,2.4983883196013294e-67,6.427144460247967e-82,4.7791578533462926e-97,1.0537572026025601e-97,7.3497018692481831e-84,6.985461607415794e-73,4.854561776280742e-106,6.9854616075372429e-73,4.0812646646982626e-93,1.2034942132355104e-73,8.6010000932322731e-89,2.4049361446988472e-83,4.686702481432854e-93,6.1211315440929144e-29,2.0415654110082716e-75,3.3971817633702503e-66,1.0822846461984682e-82,1.7882855339303581e-98,2.0478752019669968e-102,5.3558911702479938e-114,1.3466631337618213e-116,4.7798321448364254e-127,5.5258740390855082e-48,1.4665881147015292e-48,1.4665881147015292e-48,4.6693344779964668e-117,4.2407926931082451e-119,1.8255357371710618e-128,9.2403105561591902e-99,2.17301357010014e-114,4.3611704544433816e-51,8.4508765543562199e-67,2.3448963643356755e-50,8.450876554641306e-67,5.4951673390866759e-66,7.5719766600476744e-109,7.3286595481944326e-122,7.0963227428360274e-115,1.6333359286446621e-135,2.704410167603566e-137,1.1898567318183834e-137,1.8970026187050568e-121,7.1405544264865514e-70,7.622114293942391e-141,2.9354735473673744e-85,3.8813409109599586e-70,1.7527557389312823e-42,1.5077502923381841e-90,2.9128183014392137e-103,6.4388559121521583e-107,7.0963220099626385e-115,7.4337606131694402e-127,1.2052917666839762e-142,1.2956579735594566e-143,1.0569050194465294e-143,2.9330826981929003e-92,4.5001247068182187e-61,3.2513052314659043e-143,2.6210150725052726e-156,1.8133651989436163e-65,6.5986796668967608e-65,2.4908593120484982e-80,3.5534499345954222e-51,4.1586450399938186e-65,4.1586450389294429e-65,1.9931350993088773e-66,6.5443828227640461e-66,7.4614262835902158e-80,6.0590007356016355e-67,7.4599137834445714e-80,1.5655519690370969e-72
3.225318833261199e-25,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,0.99999999999999112,9.5,6.041045444109304e-18,7.5860450551126881e-17,7.5855084477323776e-17,7.239684234621562e-32,7.240196219752879e-32,8.6543200023906159e-15,1.9972134141204237e-27,3.1854621800345211e-32,5.6860484108775031e-47,2.6062077343606443e-51,8.629889369353977e-35,6.9566888545539372e-27,3.0599422346913801e-33,5.003722972652842e-47,7.2210374832587371e-51,6.2236693706975184e-52,5.2901221738568833e-67,2.5084986314722471e-44,4.5378158272519252e-32,9.0459826151997951e-46,9.0459826151997983e-46,3.1031247035097951e-61,5.4421811643767475e-62,1.183726324793591e-45,1.514666420640905e-32,1.1058018458419013e-47,9.6966357332731999e-49,5.9792308691250764e-108,5.091849374681177e-61,7.5922281175310552e-49,5.3608425508044232e-108,8.4582282094684609e-29,1.9274834464752667e-76,1.9274834462877507e-76,2.3633916116263057e-42,6.8309268535676779e-43,1.1779173919992463e-29,2.363116050813967e-42,2.2143844109857877e-56,5.3608425508044202e-108,1.244018651706817e-63,7.8735940771283093e-58,7.7733360315201554e-78,2.4717178519539202e-93,5.461954712716909e-50,3.418732235274973e-109,2.3880479969001963e-35,1.4032771487449856e-74,3.783755649652057e-108,1.6487385972501821e-49,1.4844307348571096e-124,1.5953415676003013e-113,1.0967048019102351e-128,6.4633657366140948e-73,5.9830718253428354e-49,1.6133251571752121e-73,2.3812108582361089e-49,9.2830187258765992e-65,1.6818278665970544e-38,8.1684815821392819e-65,7.5494138442048044e-66,1.3953711825038702e-53,8.4273824794133129e-52,3.2464062206234825e-79,6.2798774468910599e-53,1.31914364584323e-54,2.9113907182258247e-86,2.3292756556306235e-63,1.5230856321314359e-46,2.4306175970986679e-87,5.3660738030951744e-21,4.363615224037187e-45,1.3051712080415145e-40,4.363615224037187e-45,7.6413172347117632e-75,1.2545215753517427e-68,1.0298970680886072e-68,1.5326914952373543e-124,5.5584544727741799e-125,4.1254107592386775e-53,2.1639063997168768e-65,6.0407865506331084e-67,4.6419892670010401e-90,2.7920562133367794e-54,8.3178392846458841e-103,4.4457485263546973e-66,2.2938022054487315e-80,3.415942198793994e-95,7.5318158682058389e-96,2.6230563917368948e-82,1.2430255698172316e-71,6.9442923464572247e-104,1.2430255698605754e-71,2.9171173291186614e-91,2.1415556936762388e-72,3.0696387232785714e-87,8.5830462762949582e-82,1.7289463589871852e-91,2.6732589617670487e-28,7.2862019382003349e-74,6.0451034371924491e-65,3.8625970267893473e-81,1.2781917246305883e-96,1.4768036217042128e-100,7.7302752612240763e-112,1.9436684560073945e-114,1.3802594747989984e-124,4.8875730090351926e-47,1.2971805788706124e-47,1.2971805788706124e-47,6.7393529208740482e-115,6.12082916095305e-117,5.2715512207618542e-126,6.6045876129930082e-97,3.1087906970896498e-112,3.8574058782694204e-50,1.5037883298593484e-65,2.0740342791476356e-49,1.5037883299610937e-65,9.778356674235886e-65,5.5969053286747591e-107,1.0843883172116544e-119,1.0151067781712826e-112,4.8357047211463631e-133,8.0067601447730234e-135,3.5227265348690705e-135,3.2058507244744506e-119,1.2706235083747845e-68,2.2566266641249645e-138,1.047649658178908e-83,6.9066387718994148e-69,1.5502926017241489e-41,5.3810587516158076e-89,2.0819626664109897e-101,9.2105734546728162e-105,1.0151066697303234e-112,2.1274489177123908e-124,6.8999057663883502e-140,7.4172230908359456e-141,6.0504396029135976e-141,2.0964448693182711e-90,8.0077314750372543e-60,1.8612671499806243e-140,3.0011345697112754e-153,3.2267864837879117e-64,1.1741997901140793e-63,8.8896999573857681e-79,3.1429862256542e-50,7.4000866516268943e-64,7.4000866478282162e-64,3.5466774164078943e-65,1.1645379568371756e-64,2.662930040457887e-78,1.0781668077965456e-65,2.6623902408312097e-78,2.7858183131966154e-71
6.640362303773057e-25,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,0.99999999999998179,9.5,1.2437446502577903e-17,1.561832805464355e-16,1.5617223274742911e-16,3.0224256544849273e-31,3.022639363816034e-31,1.7817717651960647e-14,8.3379728516978588e-27,1.3298677542147458e-31,4.7794654124969091e-46,2.1907837371090293e-50,3.6028089319933721e-34,2.9042806540794819e-26,1.2774656479002666e-32,4.2059287046127137e-46,6.0697171041201583e-50,5.2313691102822778e-51,8.923038266196649e-66,2.1085442481316222e-43,1.8944487807944189e-31,7.6036934494161913e-45,7.6036934494161987e-45,5.2338733746914173e-60,9.1790339796304559e-61,9.9499330084858605e-45,6.323434143489199e-32,9.2949308098529028e-47,8.1506065999265002e-48,8.7549110806917436e-106,8.5881482107615696e-60,6.3817251988387434e-48,7.8494543658170511e-106,3.5311437768943744e-28,6.5125309321730826e-75,6.5125309309049105e-75,1.9865730545964887e-41,5.7418056146348226e-42,4.9175732380874538e-29,1.9863414291299528e-41,3.7348829703523933e-55,7.8494543658170433e-106,2.0982192856896345e-62,6.6182310734602147e-57,2.6265784199533391e-76,1.6717169180280702e-91,4.5911020434942392e-49,4.6263005909293042e-107,9.9696302988693844e-35,2.3668323066216149e-73,5.1202579767146195e-106,1.3858641349408564e-48,4.018333837152692e-122,2.1588498688260028e-111,2.969109991270772e-126,2.1838252030354665e-71,5.0291323758847532e-48,5.4510610763848665e-72,2.0015512050647634e-48,1.5657167915613099e-63,7.0213002745645524e-38,1.3777338118599005e-63,1.27331898937733e-64,1.172893556315206e-52,7.0837227618015913e-51,1.0968807474632851e-77,5.2786153850399711e-52,1.10882190633542e-53,1.9689749525147011e-84,3.9286638473044194e-62,1.2802452465888201e-45,1.6438278578931048e-85,1.1047799006401633e-20,3.667881523334814e-44,5.4488328702767432e-40,3.667881523334814e-44,2.5818283912082385e-73,2.11593365458616e-67,1.7370715417207002e-67,4.1489750599242224e-122,1.6329283247438548e-122,3.4676563177833831e-52,3.6458337129669076e-64,1.0188669457326677e-65,3.1393795890583009e-88,2.3468914813168847e-53,1.1255245225803404e-100,7.4984046939620005e-65,7.7502392270140636e-79,2.3102033631427513e-93,5.0937707187807904e-94,8.8627147073156709e-81,2.0965443077842262e-70,9.3966366269359263e-102,2.0965443079306761e-70,1.9728478622359558e-89,3.6120535906625044e-71,1.0371634962966532e-85,2.9000173502238618e-80,5.9349084207570983e-90,1.1160329932782693e-27,2.4618429585238536e-72,1.0195950517719402e-63,1.3050842362104362e-79,8.6444168230660768e-95,1.0031324894480802e-98,1.0506263610041127e-109,2.6416514977084218e-112,3.7526479081752894e-122,4.1082996124539652e-46,1.090358437532368e-46,1.090358437532368e-46,9.1594950964769388e-113,8.3188557405458277e-115,1.433228753189164e-123,4.4666858008011807e-95,4.2068811621530238e-110,3.2423820668222668e-49,2.5363588161983389e-64,1.7433507815621876e-48,2.536358816542113e-64,1.6492627765741663e-63,3.8464545723523663e-105,1.4912552182327543e-117,1.3735895303927168e-110,1.3303595187026468e-130,2.2027543426672291e-132,9.6914370267768434e-133,4.6940721130332834e-117,2.1430922651691432e-67,6.2082466498252443e-136,3.539771414185213e-82,1.1649055784675379e-67,1.3031143438296334e-40,1.818141550786024e-87,1.4080349846122348e-99,1.246324428195275e-102,1.3735893812614364e-110,5.7586622824785011e-122,3.7357620257278596e-137,4.0158490995856867e-138,3.2758422031894243e-138,1.4178266802794913e-88,1.3506209567270813e-58,1.0077313189403708e-137,3.2499246288580125e-150,5.4424470419310774e-63,1.9804595706766821e-62,3.0036286983428893e-77,2.6418693018640391e-49,1.2481327752343397e-62,1.2481327739508521e-62,5.9819898559989482e-64,1.9641634767517938e-63,8.9974387465265921e-77,1.8184859095661449e-64,8.9956148918879453e-77,4.6986972994768091e-70
1.3470449244796772e-24,0.31285588820600513,76.950000000000003,0.0,0.0,0.0,0.99999999999996314,9.5,2.523024861951486e-17,3.1682894053704611e-16,3.1680652928763301e-16,1.2347594991774515e-30,1.2348467783143768e-30,3.6144512951038874e-14,3.4063339712668433e-26,5.4329437011202019e-31,3.9184930537603044e-45,1.7961802848159587e-49,1.4718650054800593e-33,1.1864934115334197e-25,5.2188639984492456e-32,3.4482712643670843e-45,4.9763207976600278e-49,4.2889924626184105e-50,1.4656495922131942e-64,1.728711967492829e-42,7.739441412960661e-31,6.2339672856394659e-44,6.2339672856394749e-44,8.596652734203961e-59,1.5076590874415867e-59,8.1575562299555839e-44,2.5833291761863741e-31,7.6205458539122388e-46,6.6823597294929313e-47,1.1971600358723731e-103,1.4106059224806843e-58,5.2321238855920109e-47,1.0733464890220002e-103,1.4425874512428417e-27,2.1411776844598716e-73,2.1411776836256273e-73,1.6287126138423231e-40,4.7074791481481343e-41,2.008989124216609e-28,1.6285227132906666e-40,6.1345564939391671e-54,1.0733464890219982e-103,3.4463314772947458e-61,5.4260270551119193e-56,8.6358455631000107e-75,1.0997410214141881e-89,3.7640628379518649e-48,6.0881176787574422e-105,4.072919278114029e-34,3.8875301168027902e-72,6.7381555727177004e-104,1.1362151482074905e-47,1.0577205265096693e-119,2.8410026102990956e-109,7.8158534847311454e-124,7.1799394748766798e-70,4.1231865684133601e-47,1.7921896197498906e-70,1.6409926065421849e-47,2.5716945316534961e-62,2.8684302615457863e-37,2.2629319230402036e-62,2.0914302635888238e-63,9.6160900071077145e-52,5.8076639005751908e-50,3.6062609012199607e-76,4.3277278130437017e-51,9.0908277854502129e-53,1.2952574896334417e-82,6.4528421662242315e-61,1.0496224022946147e-44,1.0813648705316739e-83,2.2411249413104733e-20,3.0071508768819493e-43,2.2260260186851649e-39,3.0071508768819493e-43,8.4884868796398575e-72,3.4754262415249431e-66,2.8531439206828414e-66,1.0921083868420621e-119,4.4731224611012527e-120,2.8429941562856747e-51,5.9754858029689808e-63,1.6734920177529275e-64,2.0651887523206313e-86,1.9241234295948635e-52,1.4811269895661818e-98,1.23161522261307e-63,2.5481090926412081e-77,1.5197289355404858e-91,3.3508525161943324e-92,2.913866691039432e-79,3.4435803205734525e-69,1.2365445479057629e-99,3.4435803210549473e-69,1.2978052190093059e-87,5.9328315269153404e-70,3.4099794741230395e-84,9.534622561286366e-79,1.9664738600303912e-88,4.5593589297190514e-27,8.094001028234101e-71,1.6746879341879667e-62,4.2908314325475462e-78,5.6865861190062505e-93,6.6132559608729684e-97,1.3855865901007706e-107,3.4838616710040409e-110,9.8992511055067453e-120,3.3682322352876765e-45,8.939417237684817e-46,8.939417237684817e-46,1.2079721249604351e-110,1.0971069646570227e-112,3.7807680514209163e-121,2.9383351118551959e-93,5.5361702233443882e-108,2.65830071484917e-48,4.1659769703935987e-63,1.4293042995400086e-47,4.1659769715238546e-63,2.7089190629441825e-62,2.5503451550329028e-103,1.9780501922134354e-115,1.8075733079045328e-108,3.5297407573536109e-128,5.8443989576224966e-130,2.5713545703457172e-130,6.4187478647757564e-115,3.5200354810366074e-66,1.6471864134092633e-133,1.1637993952695449e-80,1.9133609107310926e-66,1.0683718698318946e-39,5.9776741001492223e-86,9.2625589666963284e-98,1.640092873429159e-100,1.8075731100843558e-108,1.515780221676567e-119,1.9667386864909436e-134,2.114194032948806e-135,1.7246081381803636e-135,9.3269374721672668e-87,2.2183989770792601e-57,5.3053276863968693e-135,3.4220169680522423e-147,8.9392356090013335e-62,3.2529107917840479e-61,9.8752740050660835e-76,2.165964068811503e-48,2.0500618295783575e-61,2.0500618253585325e-61,9.8254363011306268e-63,3.2261444089063406e-62,2.9581610023347336e-75,2.9868685671773097e-63,2.9575613629752786e-75,7.7176491631132199e-69
