Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791)
0.0,0.287585308088567,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4632937536940582e-26,0.287585308088567,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,3.4870026943209031e-19,4.8233197850039335e-18,4.822897159214959e-18,3.3544138147299623e-34,3.3547077032294093e-34,6.4222531377790175e-16,9.9382952649433917e-30,1.4530752844404599e-34,2.2249673692821204e-50,1.176474015297223e-54,4.4539606655505907e-37,3.6069917805784689e-29,1.6197236307492692e-35,1.9276363556838196e-50,3.3759887751907325e-54,3.1061945682348477e-55,2.7096213788057692e-71,1.2577590057270478e-47,2.5445135927299161e-34,4.3876291652146847e-49,4.3876291652146847e-49,1.3218189507326639e-65,2.3523772588561325e-66,9.3988961346805603e-49,8.4530652011514315e-35,5.0931477360229691e-51,4.5320143517285586e-52,2.4488639686842873e-115,2.2977528424275392e-65,4.2836788949829975e-52,2.1909272037558555e-115,4.4058532721730979e-31,7.9906470140605711e-82,7.990647013994501e-82,1.1166681062952014e-45,3.2187223171988432e-46,7.215058914363198e-32,1.1165305079113958e-45,9.4705607154433578e-61,2.190927203755855e-115,6.1870430900323029e-68,5.8974991120465581e-61,3.7046808192111984e-83,1.0596990730604739e-99,2.9477411876322079e-53,1.365119859667243e-116,1.6033791949519486e-37,9.7861423416270296e-79,1.7254263362667825e-115,9.0712591319223123e-53,6.2886322295195483e-133,7.7114850940261534e-121,4.78882867547962e-137,2.9674821086180647e-78,3.8676597294785129e-52,8.3603563088294642e-79,1.360007622548026e-52,4.729551693988983e-69,1.156958157451416e-40,4.0971645071489274e-69,3.84096358219524e-70,8.0468569774640204e-57,5.5816122454238315e-55,1.54792182559934e-84,3.8060554865829753e-56,1.0356918634030702e-57,1.293748224184755e-92,1.2194335878685826e-67,7.930547593572812e-50,1.0741846840899045e-93,4.2262578897320005e-22,2.2053802560209558e-48,8.7047756063828637e-43,2.2053802560209558e-48,4.3048856056855953e-80,6.3994714948243871e-73,5.3374434715405057e-73,6.4549176383972653e-133,2.6967083543450018e-133,2.3013175202854796e-56,1.1666057131534817e-69,2.917696338250845e-71,2.6196133888625283e-96,1.5500819826658047e-57,4.0538002386908622e-110,2.8639498243945124e-70,1.4088421306666321e-85,1.9377499546973559e-101,4.2442835453588887e-102,1.5528830848549794e-87,6.7294806670570272e-76,3.3658389403083211e-111,6.7294806670762278e-76,1.7845677027640348e-97,1.4865203679645817e-76,1.9720043811109737e-92,5.7892119960793924e-87,1.0966056675753718e-96,1.3791490972732803e-30,3.302387074474844e-79,2.9074799131566355e-69,1.8081657864831547e-86,7.9625992429895172e-103,7.0796809913323612e-107,3.3351271660018651e-119,8.670546393066344e-122,5.1610358250877954e-133,4.0586620166410884e-50,1.0608257800129321e-50,1.0608257800129321e-50,3.0063703567652639e-122,2.8188316837901206e-124,1.983567799173955e-134,3.7766995546018703e-103,1.2338765928883042e-119,1.5631616767386869e-53,5.4360386173764612e-70,1.3647466696210351e-52,5.4360386174071233e-70,3.5553252549415666e-69,4.1357958796422331e-113,7.1427143427396516e-127,5.6101090571653129e-120,3.4459208039155125e-141,4.9678893204928411e-143,2.1518170343010156e-143,2.0276049508129414e-126,9.2848740308718255e-73,1.3810573125642993e-146,9.2362511142620014e-89,3.8092700458337149e-73,6.1530745377971533e-45,3.7364535967467613e-94,1.4309784586703867e-107,4.8362304879068481e-112,5.6101083428927492e-120,1.1294909017597033e-132,3.4027088945039829e-149,3.6245221504692645e-150,3.0278182263544782e-150,1.0347618591517236e-96,3.8933448893785276e-64,1.000340666750909e-149,1.5350605251392656e-163,1.8771001659217678e-68,6.3440747783507595e-68,4.412420800781459e-84,1.9701230024425871e-53,4.7523164965827525e-68,4.7523164963804008e-68,1.9661872944970256e-69,7.1782484520314812e-69,1.73193405117206e-83,5.9352005874807899e-70,1.7315319141715901e-83,2.3276797833800165e-75,1.1229624769463459e-89,4.2969349531480809e-91,6.8512840877084606e-70
4.097222510343363e-26,0.287585308088567,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,9.7636075440985221e-19,1.3505295398010992e-17,1.3504112045801864e-17,2.0260659440968747e-33,2.0262434509693482e-33,1.7982308785779665e-15,6.0027303400253682e-29,8.7765747180197416e-34,2.6414812206552903e-49,1.3976997398795439e-53,2.6901922419925623e-36,2.1786230354692353e-28,9.783130729725565e-35,2.2884897951350976e-49,4.0079738738715905e-53,3.6876741914084158e-54,6.0654180159914837e-70,1.4932114915990499e-46,1.5368862100088661e-33,5.2089933449428635e-48,5.2089933449428635e-48,2.9568561200301268e-64,5.2621738329702823e-65,1.1158369491091083e-47,5.1056513814951427e-34,6.0465849922043852e-50,5.380407438371032e-51,2.6094545904770823e-113,5.1399811983976938e-64,5.0855835841233852e-51,2.3346029515528817e-113,2.6611353763923555e-30,3.2973628641479373e-80,3.2973628640982037e-80,1.3257083757935305e-44,3.8212671349780757e-45,4.3578955842749021e-31,1.3255450189922774e-44,2.1185265498016153e-59,2.3346029515528814e-113,1.3840167910677456e-66,7.0015109834494387e-60,1.5297567612572684e-81,7.9823496059583744e-98,3.4995583379567309e-52,1.8645875305851394e-114,9.6844103375097183e-37,2.189120908491519e-77,2.3567223117906072e-113,1.0769398841417667e-51,1.5523997141107241e-130,1.053294979700393e-118,1.1840696477312982e-134,1.2245398010710345e-76,4.5916856308041588e-51,3.4499244398357729e-77,1.6146010494890088e-51,1.0579817957379412e-67,6.9880272710065098e-40,9.1651931159095449e-68,8.592081894827303e-69,9.5532286036451434e-56,6.6264900577648405e-54,6.3875393061636472e-83,4.5185490736667061e-55,1.2295735479796239e-56,9.7390137121046495e-91,2.7278241587183178e-66,9.4151461030836776e-49,8.0861941853307603e-92,1.1833522091252083e-21,2.6182274399475822e-47,5.2576844662720819e-42,2.6182274399475822e-47,1.7764230988656916e-78,1.4315361567713659e-71,1.193964732746181e-71,1.5934486118308226e-130,4.8097177703943369e-131,2.732124160082783e-55,2.6094158339420199e-68,6.5267700008025394e-70,1.9719795735853164e-94,1.8402573298208636e-56,5.5334173486846959e-108,6.4065411991775166e-69,5.8136264997755791e-84,1.458689799657136e-99,3.1949907156280841e-100,6.4080155303803872e-86,1.505357907290573e-74,4.5943535666660439e-109,1.5053579072984959e-74,1.343378023830781e-95,3.3252870357020434e-75,8.1375323296194605e-91,2.3889345399758067e-85,5.653559497155789e-95,8.3300605475024327e-30,1.3627392729657265e-77,6.503916266534939e-68,7.461446746529013e-85,5.9940459636455112e-101,5.6196175417462697e-105,4.7985166044088663e-117,1.2475014826317943e-119,1.3417688101600436e-130,4.8184435461557738e-49,1.2594123660312156e-49,1.2594123660312156e-49,4.3255076517095884e-120,4.0556806284211667e-122,5.1568900041963968e-132,2.8430051582831667e-101,1.6853252064923074e-117,1.8557855426240345e-52,1.2160200945378647e-68,1.6202272461739917e-51,1.216020094550517e-68,7.9531203822935331e-68,3.8793412719434953e-111,1.2131076417656371e-124,7.6577724084056487e-118,1.056895742130614e-138,1.5236975453124139e-140,6.5998216176328599e-141,2.160570423773746e-124,2.0769891812139925e-71,4.2358303523765143e-144,3.8113648837873947e-87,8.5211847217451214e-72,7.3049300912501598e-44,1.5418582348460819e-92,1.0772050016330192e-105,6.6014307830478626e-110,7.6577711952952199e-118,2.7864443812808106e-130,1.5144043750266749e-146,1.6131242407831719e-147,1.34755611218564e-147,7.789428999133416e-95,8.7092567837433647e-63,4.4521007503454616e-147,1.2312800681299906e-160,4.1989979871600858e-67,1.4191441516179486e-66,1.8207977982206594e-82,2.3389300285046712e-52,1.0630741909886565e-66,1.0630741909051557e-66,4.398282330295083e-68,1.6057454657313351e-67,7.1468743558721759e-82,1.3276806306193864e-68,7.1452149266293063e-82,5.2069271322722584e-74,4.6339365938195772e-88,1.7731424272555305e-89,1.5326048452801247e-68
9.365080023641973e-26,0.287585308088567,76.950000000000003,0.0,0.0,0.0,0.99999999999999578,9.5,2.2316817243653731e-18,3.0869246624025021e-17,3.0866541818975582e-17,9.7546353732343912e-33,9.7554899742729005e-33,4.110242008177463e-15,2.8900562630448772e-28,4.2255429271519054e-33,2.5934218411502675e-48,1.3727036124992202e-52,1.2952117615421199e-35,1.0489132097919788e-27,4.710156318218842e-34,2.2468526685536091e-48,3.935052516254295e-52,3.6205803887345537e-53,1.1988200235641545e-68,1.4660438970751332e-45,7.3994455276585461e-33,5.1142205549742039e-47,5.1142205549742048e-47,5.8422494203043502e-63,1.0397168741815479e-63,1.095535333457846e-46,2.458151360494352e-33,5.936573001101908e-49,5.2825159283713542e-50,5.9385081104829338e-111,1.0155736687126615e-62,4.9930561199908427e-50,5.3130100876825253e-111,1.2812221315476438e-29,1.3044039579847723e-78,1.304403957945449e-78,1.3015883446972745e-43,3.7517427329257585e-44,2.0981391322961127e-30,1.3014279600211138e-43,4.1858514601503882e-58,5.3130100876825246e-111,2.7345839523730168e-65,6.8741250816463606e-59,6.0536096518550946e-80,6.313563313133486e-96,3.4358871283033985e-51,2.946606763379512e-112,4.66262669892019e-36,4.3253340653539136e-76,3.7243271176174809e-111,1.0573459644167088e-50,4.9021611713986284e-128,1.664521541721793e-116,3.7414487905131809e-132,4.8441576770662202e-75,4.5081441805786849e-50,1.3647558001717303e-75,1.5852248848419551e-50,2.0903937431948397e-66,3.3644343218686514e-39,1.8108877129894607e-66,1.6976505934546112e-67,9.3794164929316243e-55,6.5059272332587826e-53,2.5268440120143954e-81,4.4363382751468519e-54,1.2072029559998635e-55,7.7003452980045867e-89,5.3897208599413073e-65,9.2438462750499856e-48,6.3935105971128966e-90,2.7048050494302165e-21,2.5705912264164858e-46,2.5313487463609278e-41,2.5705912264164858e-46,7.0273531203816053e-77,2.8284741302931738e-70,2.3590730162345911e-70,5.0317852048734966e-128,2.1910822222970372e-128,2.6824157016443246e-54,5.1547523106247536e-67,1.2895797666726274e-68,1.559184953025251e-92,1.8067755589953231e-55,8.7414432389665345e-106,1.2658245815048825e-67,2.2998128289385256e-82,1.1533421629828023e-97,2.5261830880955521e-98,2.5349472184658493e-84,2.9743335502708759e-73,7.2579526162622181e-107,2.9743335503022186e-73,1.062168609167491e-93,6.5702086977644101e-74,3.2191277697142278e-89,9.4503874694099395e-84,2.4324273237927073e-93,4.0105655748284297e-29,5.3908610444534048e-76,1.2850642539045255e-66,2.9516741315578671e-83,4.7393119074090982e-99,4.5416302148012066e-103,7.7501530423968214e-115,2.0148575511483071e-117,4.330966490260593e-128,4.730776446595219e-48,1.2364985291826489e-48,1.2364985291826489e-48,6.9861894936730602e-118,6.5503879962593396e-120,1.6645429252056888e-129,2.2478786918209042e-99,2.6633186002192997e-115,1.822021250406197e-51,2.4026507898311924e-67,1.5907487181099646e-50,2.4026507898812435e-67,1.5714025660001547e-66,3.3413554477898006e-109,2.089575259650932e-122,1.2097407120783172e-115,3.6396989835819106e-136,5.2472539968104283e-138,2.2728224816155452e-138,4.9169528184195169e-122,4.1037806194850612e-70,1.4587197974369851e-141,1.507738045393383e-85,1.6836425067805091e-70,7.1720236811862364e-43,6.0994395594621881e-91,8.5171384192600987e-104,1.0428642708414437e-107,1.2097405031199115e-115,8.7959789073822064e-128,9.5547127310686595e-144,1.017755823634762e-144,8.5020300741710619e-145,6.1588672878726922e-93,1.72080237693838e-61,2.8089290034216092e-144,1.5529780227219269e-157,8.2965124309486055e-66,2.8039896973542099e-65,7.2028950181305568e-81,2.296375371662058e-51,2.100455457937235e-65,2.1004554576069151e-65,8.6902647106876508e-67,3.1726824490561178e-66,2.827232421764607e-80,2.6232731927924339e-67,2.826575968364062e-80,1.0288013010118587e-72,1.8331396619668346e-86,7.0143767485727417e-88,3.0281689082516611e-67
1.9900795050239193e-25,0.287585308088567,76.950000000000003,0.0,0.0,0.0,0.99999999999999112,9.5,4.7423236642764038e-18,6.5597149076052721e-17,6.5591401365322679e-17,4.2601055447067027e-32,4.2604787554925195e-32,8.7342642673739247e-15,1.2621634986471276e-27,1.8454056112383991e-32,2.2938520976166709e-47,1.2143130489774251e-51,5.6565300452493311e-35,4.580879561332175e-27,2.0570490110515384e-33,1.9873154152298326e-47,3.4805093874437867e-51,3.2023623520674295e-52,2.1335572385169814e-67,1.2966992245436987e-44,3.2315322627669425e-32,4.5234701641696634e-46,4.5234701641696649e-46,1.0395970693230177e-61,1.8501206257457998e-62,9.6898859589993525e-46,1.0735392805457311e-32,5.2508315899166618e-48,4.672325516050823e-49,1.0035816174455767e-108,1.8071590815827765e-61,4.4163015935688577e-49,8.9787521682234437e-109,5.5954336556568052e-29,4.655325073309864e-77,4.6553250730287977e-77,1.1512401508652357e-42,3.3183739601367734e-43,9.1631248212339807e-30,1.1510982924354744e-42,7.4484990241490902e-57,8.9787521682234399e-109,4.8660460349859226e-64,6.080085929508613e-58,2.1608247275555709e-78,4.513379344419592e-94,3.0390032547998242e-50,4.2156910369819423e-110,2.0362915775888952e-35,7.6967010413296071e-75,5.3283704645141487e-109,9.3521053146433495e-50,1.4031581342808363e-125,2.3814200903244114e-114,1.0712601421481232e-129,1.7288454665855947e-73,3.9874024744900804e-49,4.8707165113421782e-74,1.4021134585420614e-49,3.7197439766964895e-65,1.4693368599632291e-38,3.2223779299018886e-65,3.0208785259290457e-66,8.2959876694853828e-54,5.7544189605269576e-52,9.0181051974228448e-80,3.9238909644176275e-53,1.0677579755302423e-54,5.5038848382715489e-87,9.5907202985820306e-64,8.1760773470310093e-47,4.5698140378071882e-88,5.7477107300441995e-21,2.2736588287441308e-45,1.1055065020360287e-40,2.2736588287441308e-45,2.5080124129290988e-75,5.0331183004323203e-69,4.1978440465108063e-69,1.4402607530169285e-125,7.4476722587954391e-126,2.372566310712613e-53,9.1689844815081442e-66,2.2947382927942556e-67,1.1144402089659734e-90,1.5980725208492639e-54,1.2504349553846429e-103,2.252467210039995e-66,8.2078686293209149e-81,8.2436075247512227e-96,1.8056100420410637e-96,9.0470465637986213e-83,5.2926676345605125e-72,1.0382264584690765e-104,5.2926676346723703e-72,7.5919370852126278e-92,1.1691342032600115e-72,1.1488844834085884e-87,3.3727761611323299e-82,9.0087744740737601e-92,1.7515193534933876e-28,1.9239600151373742e-74,2.2867031791035567e-65,1.0534315316024068e-81,3.3874619827512565e-97,3.279692301557034e-101,1.120158671331582e-112,2.9121491495659563e-115,1.2523939926468358e-125,4.1843181926728652e-47,1.0936689461612408e-47,1.0936689461612408e-47,1.0097401558593857e-115,9.4675213203376114e-118,4.8133911096254558e-127,1.6066896965511712e-97,3.8103925135552496e-113,1.6115571622496402e-50,4.2753887071369605e-66,1.406999226511842e-49,4.2753887073155907e-66,2.7962269064794618e-65,2.4796972538564213e-107,3.1043346244537162e-120,1.7304956235422223e-113,1.0819482158943617e-133,1.5598150083575273e-135,6.7562626478113181e-136,8.3094330485314529e-120,7.3024583482796536e-69,4.3362357424618353e-139,5.3810099883213531e-84,2.9959518841680997e-69,6.343573725340089e-42,2.1768478820003034e-89,6.0876978155321555e-102,1.4917833386696184e-105,1.7304953131062427e-113,2.5172977517841895e-125,5.4697621694351207e-141,5.8263209565090198e-142,4.8671355981128014e-142,4.4021008116923641e-91,3.0620758876423372e-60,1.6080204640273142e-141,1.77820202405519e-154,1.4763200589910432e-64,4.9895498498470671e-64,2.570662069351196e-79,2.0311180106296622e-50,3.737648260016794e-64,3.7376482588379044e-64,1.5463861733560572e-65,5.6456189024106364e-65,1.0090191690396444e-78,4.6679744856605158e-66,1.0087848857026331e-78,1.8306978184887349e-71,6.542348311535953e-85,2.5033824117207557e-86,5.3884647777294362e-66
4.097222510343363e-25,0.287585308088567,76.950000000000003,0.0,0.0,0.0,0.99999999999998168,9.5,9.7636075440984151e-18,1.3505295398010669e-16,1.3504112045801539e-16,1.7785102045695115e-31,1.7786659994042856e-31,1.7982308785756729e-14,5.269284149466839e-27,7.7042051580944505e-32,1.9281206484543251e-46,1.0207715798147445e-50,2.3614899448749949e-34,1.912427042060473e-26,8.5877746902323246e-33,1.6704578039785635e-46,2.9255778563483141e-50,2.6917785137192825e-51,3.5988129644846821e-66,1.0899538302177738e-43,1.3491011068653553e-31,3.8022492325082786e-45,3.8022492325082811e-45,1.7534324081110942e-60,3.1204988546331165e-61,8.1449330079562144e-45,4.4818151696459823e-32,4.4136403376490933e-47,3.927371124965184e-48,1.4694645540988441e-106,3.0480379310187623e-60,3.7121675915248403e-48,1.314687098875453e-106,2.3359834049034514e-28,1.5729291266013971e-75,1.5729291264113119e-75,9.6768671422415169e-42,2.7892932605228253e-42,3.8254242363888176e-29,9.6756747366633252e-42,1.256298229972159e-55,1.314687098875452e-106,8.2072978742379772e-63,5.1106788149276092e-57,7.3014756537603419e-77,3.0526286352890759e-92,2.5544653493403887e-49,5.7048718031448005e-108,8.5011164916345137e-35,1.2981611866023768e-73,7.2106020467475211e-107,7.8610080235718191e-49,3.7984033508079973e-123,3.2226499064346961e-112,2.900395572433416e-127,5.8413780929915384e-72,3.3516520386238056e-48,1.6457050254881255e-72,1.1785608455780649e-48,6.2738919058757905e-64,6.1341921508067831e-38,5.4350113714271887e-64,5.0951531748662185e-65,6.9732775069570039e-53,4.8369358660607966e-51,3.0469993290045208e-78,3.2982667877306721e-52,8.9751597902098623e-54,3.7222799812639417e-85,1.6176151592697492e-62,6.8724856557582802e-46,3.090567446606702e-86,1.1833522091288034e-20,1.9111472437777985e-44,4.6152720267319268e-40,1.9111472437777985e-44,8.4740071041563834e-74,8.489088692277235e-68,7.0802764031232084e-68,3.898841574997239e-123,2.1881109566536966e-123,1.9942849419974307e-52,1.5452623882211774e-64,3.8704115367397543e-66,7.5369645296827949e-89,1.3432762448666899e-53,1.6920201966103575e-101,3.7991151772609426e-65,2.7732533027490202e-79,5.5751557607851399e-94,1.22113494576008e-94,3.0567925604396493e-81,8.9268575578637927e-71,1.4048712640514182e-102,8.9268575582417328e-71,5.1344307269682622e-90,1.9719179790820539e-71,3.8818253890218616e-86,1.1395848362973035e-80,3.0980909232493866e-90,7.3122485133498269e-28,6.5006260544563873e-73,3.8568591431215829e-64,3.5593070577124202e-80,2.2909421792455183e-95,2.2292670132660899e-99,1.5234505339153329e-110,3.9606131676484788e-113,3.4073327866010105e-123,3.5171715650226769e-46,9.1929464774510918e-47,9.1929464774510918e-47,1.3732779283445993e-113,1.2876122630531218e-115,1.3095579696850958e-124,1.0866050197839806e-95,5.1564027389114986e-111,1.3546108984733281e-49,7.2110679577659668e-65,1.1826676279456773e-48,7.2110679583695152e-65,4.7162453828914642e-64,1.7073364448158505e-105,4.2771000397350024e-118,2.3416146577966537e-111,2.9821701629307114e-131,4.2993127672599573e-133,1.8622263605717058e-133,1.2166840820334343e-117,1.2316663354337677e-67,1.1951951731614459e-136,1.8181216580847097e-82,5.0531107502709935e-68,5.332155944995229e-41,7.3550853010078089e-88,4.1171175900037576e-100,2.0185996297732745e-103,2.3416142300798359e-111,6.8139153717461011e-123,2.9614483702385921e-138,3.154497063435323e-139,2.6351732192892829e-139,2.9771429105740782e-89,5.1646385469251873e-59,8.7061730198477254e-139,1.9256111800283666e-151,2.4900295629631391e-63,8.4156051097045746e-63,8.6856861336816854e-78,1.7072770720057704e-49,6.304090095059705e-63,6.3040900910765022e-63,2.608206305904163e-64,9.5221614602192256e-64,3.4092477205853977e-77,7.8732212556798665e-65,3.4084561316193312e-77,3.0877423940304449e-70,2.2105137031076168e-83,8.4583713099798793e-85,9.0884334420060982e-65
8.31150852098225e-25,0.287585308088567,76.950000000000003,0.0,0.0,0.0,0.99999999999996292,9.5,1.9806175303742254e-17,2.7396456378820906e-16,2.7394055864339518e-16,7.2657944992550244e-31,7.2664308631237474e-31,3.6478397822481839e-14,2.1526745075625937e-26,3.1474191891019053e-31,1.5807893823066307e-45,8.3691739061926555e-50,9.6474569600098066e-34,7.8128884763852987e-26,3.5083861731478925e-32,1.3695413350556355e-45,2.3985654822411873e-49,2.2068826559548856e-50,5.9112663386111197e-65,8.9361000224819141e-43,5.5115182223963157e-31,3.1173136430328554e-44,3.1173136430328594e-44,2.8800179955364096e-59,5.1254287389971646e-60,6.6777081760302207e-44,1.8309677348263897e-31,3.6185690097004299e-46,3.2198961300038874e-47,2.0093684813977519e-104,5.0064114543998893e-59,3.0434592712467371e-47,1.7977234034070718e-104,9.5432544216347496e-28,5.1714468312937046e-74,5.1714468300432588e-74,7.9336803348828632e-41,2.2868311369731671e-41,1.5628106210811806e-28,7.932702728747861e-41,2.0634736151532047e-54,1.797723403407069e-104,1.3480511403387497e-61,4.1900436578313613e-56,2.4006514867612694e-75,2.0081941731952959e-90,2.0943050276827043e-48,7.5075659022544615e-106,3.4729834714331103e-34,2.132233839756683e-72,9.4890949225273745e-105,6.4449293198190576e-48,9.9983903102031434e-121,4.2409816366465675e-110,7.6351946647948191e-125,1.9205173151812582e-70,2.7478868392104318e-47,5.4107180648382245e-71,9.6625538685190668e-48,1.0304886294612798e-62,2.5060176473655356e-37,8.9270224978466986e-63,8.3688043895020566e-64,5.7171142078832724e-52,3.9656122583283847e-50,1.0017771169114762e-76,2.7041183854196667e-51,7.3583956902322656e-53,2.4486400998112504e-83,2.6569377564915645e-61,5.634478958622903e-45,2.0330784946401937e-84,2.400514481383917e-20,1.5668739770968653e-43,1.8854892156373903e-39,1.5668739770968653e-43,2.7860681355359254e-72,1.394335045709811e-66,1.1629371471239796e-66,1.0262769964970019e-120,5.9942022528533992e-121,1.6350352850691987e-51,2.5340966412316682e-63,6.3571625710234572e-65,4.9580670103120728e-87,1.1012990228742599e-52,2.2266034456082351e-99,6.2400580866791451e-64,9.1178501075167697e-78,3.6675236756169502e-92,8.0330335453384646e-93,1.0050065152080834e-79,1.4662390343194913e-69,1.8487315951906342e-100,1.4662390344437506e-69,3.3776000276853981e-88,3.2388886299581546e-70,1.2762621390919249e-84,3.7467056153364761e-79,1.0274316942486044e-88,2.9872921103249874e-27,2.1372636214185213e-71,6.3349027240011814e-63,1.1702222874453071e-78,1.5070582854332233e-93,1.4701587856936002e-97,2.009832785972563e-108,5.2250926722127447e-111,8.9913685865679564e-121,2.8835897475555861e-45,7.5369329366321622e-46,7.5369329366321622e-46,1.8117155386930648e-111,1.6986999491918575e-113,3.4556995539807623e-122,7.1480507578550308e-94,6.785784977607048e-109,1.1105918567103106e-48,1.1844200771578665e-63,9.6962237515724402e-48,1.1844200773563001e-63,7.7464472033879739e-63,1.1330473132233304e-103,5.6784301500172351e-116,3.0814401113731271e-109,7.9195634099485878e-129,1.1417416923412282e-130,4.945398466453847e-131,1.6637126930139501e-115,2.0230156544824804e-66,3.17400532052657e-134,5.9775862298550424e-81,8.2997495811518255e-67,4.3716235987648779e-40,2.418196585093413e-86,2.7083835315442742e-98,2.6563636178562622e-101,3.0814395435121773e-109,1.7935385598986332e-120,1.5590892622748785e-135,1.6607220132295351e-136,1.3873178785508205e-136,1.9584640463376037e-87,8.4829343217490084e-58,4.5834669977250872e-136,2.0275745256630044e-148,4.0898810342529073e-62,1.3822656663169227e-61,2.8556635691838367e-76,1.399728893016572e-48,1.0354486905833423e-61,1.0354486892737527e-61,4.2839866893496154e-63,1.5640178792647691e-62,1.1208860593690709e-75,1.2931789554648691e-63,1.120625803208541e-75,5.07163582164213e-69,7.2676990563154859e-82,2.7809326453952427e-83,1.4927779218682221e-63
