Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077),S(11922),S(2076),S(3464),S(3463),S(9222)
0.0,0.20146281479985262,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0249167365868057e-20,0.20146281479985262,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,5.7525450329764135e-17,4.7258233742589377e-16,4.7258230535428794e-16,5.8152724309606139e-26,5.8148159089614799e-26,4.7667000364399745e-18,8.5520415916300108e-26,4.52216786845769e-26,1.4017978686262976e-37,2.8195987401422739e-42,1.090987269473359e-30,6.9872213202625696e-26,3.1916901772629013e-29,2.1798666510675791e-37,7.1542499298914532e-43,1.2551906795535108e-46,1.3041671610093343e-58,4.0194305300061407e-42,7.8322502288032203e-31,2.3636549558681832e-41,2.3636549561202985e-41,2.2617949879455709e-51,2.5935342657590106e-52,6.4096059945304292e-51,6.5431782356069444e-31,1.2522409583322226e-40,7.1795407010111837e-42,2.0971364747038379e-93,6.363121658069763e-52,1.0145552261424983e-46,2.0397072438368451e-93,6.7720331802583032e-28,3.9149978005182186e-62,3.9149592875254782e-62,5.1174758756839368e-39,1.5808478942312618e-39,2.8523349060839905e-31,5.1174370999810631e-39,1.3884365870387801e-49,2.0397072438368434e-93,4.9143813616106786e-56,1.7718551846640398e-52,4.4011413416530206e-66,2.8192608876622854e-77,3.7639934514354978e-47,8.4794442929297115e-88,3.915258529151262e-37,2.2612650662648632e-64,3.0434152085474677e-90,2.5229783615846461e-47,3.2732161475758822e-101,9.6485828148909668e-95,4.111351749022011e-104,5.5912937316023063e-65,1.4710634601402168e-49,1.3329049301324887e-67,1.06226770989661e-47,6.5357673059286577e-58,1.3614707207406666e-40,1.0164901214037125e-57,6.1341304991980857e-59,1.6753321191300306e-50,1.0230840832767092e-52,4.9130389358465448e-69,2.9191403330805187e-52,8.8321799731350486e-58,2.3913941081711877e-75,1.8519054710983333e-58,3.650942342179056e-43,2.2819436988117271e-76,3.0889238183576808e-23,2.8174215781340057e-41,9.2525688222745439e-40,2.8174215781339751e-41,1.949133546519022e-70,8.6909385197282099e-62,4.0384149003001133e-62,1.4606206283668743e-102,2.6408934950815165e-109,1.1286999711328286e-49,8.8051545134396853e-60,2.4704333846980103e-59,5.3676653500730001e-83,1.1348141093723151e-50,9.6302466957986411e-91,7.3221860349829608e-65,6.1218936216619705e-76,1.9859057277170638e-85,5.8580751349615e-86,8.0351710344497014e-76,4.5285025905845558e-64,9.1894851939434131e-92,4.5285245750905581e-64,1.1620436168784405e-85,2.5461616926459439e-70,1.2276039613644444e-81,6.6490317236949367e-79,1.234545058837294e-86,3.0328928376504788e-27,7.9870439923755352e-66,4.2417044713922046e-57,7.8656972340071462e-69,2.1569641406800137e-88,3.8141877325269012e-85,2.424491712563742e-92,2.9038519882154783e-95,4.3498340023511472e-100,6.964683022624049e-53,1.9957131978111511e-53,1.9957131978111511e-53,1.0061848872298867e-95,2.7040767066778677e-98,1.4122365054520929e-101,3.3586418445423123e-87,9.6867748466039722e-91,2.2100068971680246e-41,1.3597236539557389e-51,8.1986676984362119e-49,1.35973401647104e-51,1.7718518894903142e-52,1.7864704361106646e-102,5.1947943409487277e-60,5.7081907346607757e-100,3.9035919916944764e-72,6.3923515251445152e-70,4.9709287709157693e-70,9.6839279772159975e-104,1.1102529122269543e-65,3.0880470966320362e-73,1.4243304775078241e-74,2.6442842995887759e-63,1.6808774799417576e-35,1.0169930663465338e-84,1.9169984990879217e-94,2.5415317894563541e-92,5.708190707892158e-100,2.6673795425107387e-108,2.5524307911420491e-118,3.8459730625308927e-119,1.4633989252378785e-119,3.2164168999097236e-81,2.9438287371065503e-55,7.72095266887395e-122,1.2968717995243541e-129,2.6595988352784824e-58,2.8503009258903631e-59,3.5073840471051839e-69,4.3509449132118103e-50,1.634723410030711e-62,1.6346171736593458e-62,1.096178077875947e-59,2.2294676716710803e-62,8.3759498942449337e-75,4.1634442122956878e-60,8.3765896687780262e-75,2.3525215029292441e-73,1.767792424214621e-85,1.1138935241694707e-82,2.6769846424961271e-60,1.2275868956233849e-24,5.1947943420825613e-60,2.1333904380019501e-72,1.3717136937041557e-72,1.3717132110808251e-72,1.0115638952677162e-110,6.7054739749711661e-72,1.0780315591756437e-75,2.9103993302290259e-122,1.2754644308972901e-77,3.3037885380501921e-135,1.2754644308972907e-77,4.3596522671041794e-95,4.3596522671042565e-95,1.4054154780875881e-135
8.469766862443056e-20,0.20146281479985262,76.950000000000003,0.0,0.0,0.0,0.99999999999999722,9.5,1.6107126092333767e-16,1.3232305444576044e-15,1.323230454803582e-15,3.5124245477050283e-25,3.5118823719877596e-25,1.3346759573712269e-17,5.165432950728105e-25,2.7313893681900537e-25,1.6641219418435186e-36,3.3474276415400513e-41,6.5895631062922096e-30,4.2202815380407812e-25,1.9277808666596638e-28,2.5874668619452054e-36,8.493499533784078e-42,1.4901623744319401e-45,2.9173697036849349e-57,4.7718677808698543e-41,4.7306791374952543e-30,2.806131162960771e-40,2.8061311635247429e-40,5.0595445280312109e-50,5.8016323405646854e-51,7.6094837401757403e-50,3.9520795241656165e-30,1.4866603015699194e-39,8.5235503556565181e-41,2.2346616510096465e-91,1.4234048041035344e-50,1.2044799049782469e-45,2.1734663490284751e-91,4.0903079057713115e-27,1.6155307009990069e-60,1.6155017097554736e-60,6.0754669520483512e-38,1.8767824939962178e-38,1.7228101571114004e-30,6.0754209175174202e-38,3.1058769086782484e-48,2.1734663490284721e-91,1.0993273702370824e-54,3.9635670524359849e-51,1.816143256023234e-64,2.1222691792248889e-75,4.4686128749185703e-46,1.1574399411760376e-85,2.3648161509844577e-36,9.3311687380030905e-63,4.1542466679059331e-88,2.9952799074022703e-46,8.0749950197181715e-99,1.3170267791459938e-92,1.0142668177952863e-101,2.3072628696730539e-63,1.7464464553952608e-48,5.5002690789738923e-66,1.2611242247036127e-46,1.4620249694235337e-56,8.2232831511489608e-40,2.2738476718553011e-56,1.3721804544073005e-57,1.988954291944172e-49,1.2146104657483664e-51,2.0273298910321585e-67,3.4656004073680138e-51,1.5588207029072182e-56,1.8001816521822742e-73,4.1426382131717198e-57,4.3343935020105984e-42,1.7177901243948282e-74,8.6489876083076448e-23,3.3448424337686381e-40,5.5885520668796067e-39,3.3448424337685687e-40,8.0431536558774074e-69,1.9439798757762838e-60,9.033199721655327e-61,3.603330801048229e-100,4.9936688245993964e-107,1.3399926050600304e-48,1.7879274397356289e-58,5.5262534797921202e-58,4.0406441812310846e-81,1.3472513103230634e-49,1.3145238245799707e-88,1.637943726651681e-63,2.5262165830840013e-74,1.4949402859839342e-83,4.4098124897734496e-84,3.3157358244892141e-74,1.012999607101563e-62,1.2543601021936063e-89,1.0130086789606178e-62,8.7475737635431325e-84,8.3434653873551712e-69,7.3636346818507573e-80,2.7437418347675022e-77,7.4053062939098023e-85,1.8318586263224659e-26,3.2958758610544127e-64,9.4885232322319061e-56,3.2457904032814397e-67,1.6237444134065443e-86,2.8713759679544239e-83,3.3095893795947197e-90,3.9661186459420805e-93,1.073155132414094e-97,8.2684712896177318e-52,2.3693105953070503e-52,2.3693105953070503e-52,1.3735132668683038e-93,3.6927999762001167e-96,3.4841533196912385e-99,2.5283017583811102e-85,1.322239963074701e-88,2.6237201665841614e-40,3.0416143346940741e-50,9.7334579951684573e-48,3.041657095264688e-50,3.9635617713496125e-51,1.9467411841836613e-100,1.1620546402039297e-58,1.125353519963285e-97,1.6108130126349354e-70,2.6378199985001929e-68,2.0512674834812547e-68,1.5442534205133101e-101,2.4835913835502366e-64,1.2742912010392446e-71,5.8775008247475087e-73,5.9151663579016942e-62,1.9955291174178671e-34,6.1003142595757835e-83,2.0889654839016826e-92,3.4691779696735874e-90,1.1253535104523249e-97,9.4922665784383244e-106,1.6375290987711376e-115,2.4674099674944135e-116,9.3885345520245045e-117,2.4212382110747005e-79,6.5852267097257344e-54,4.9534292774190195e-119,1.4989272088078734e-126,5.949416037481279e-57,6.376009157114895e-58,1.4473318467015946e-67,5.165449252034567e-49,3.6567427309984333e-61,3.6563043836493106e-61,2.4521096397684318e-58,4.9872946716646389e-61,3.4561502881227523e-73,9.3134704051289088e-59,3.4566346085539139e-73,7.7283595305687537e-72,1.0630110896613583e-83,6.6981198762276157e-81,5.9883121135045123e-59,3.4372433090414908e-24,1.1620546406718096e-58,8.8036062170913948e-71,5.660483167703807e-71,5.6604795345958464e-71,1.6130970818643209e-108,2.7670324380606355e-70,4.4485280797646584e-74,1.8671863500719712e-119,9.6013765680861768e-76,3.818522976468704e-132,9.6013765680861854e-76,5.9509033962349878e-93,5.9509033962351785e-93,1.6243816571190918e-132
1.9359467114155556e-19,0.20146281479985262,76.950000000000003,0.0,0.0,0.0,0.99999999999999356,9.5,3.6816288211047722e-16,3.0245269571816453e-15,3.0245267529484742e-15,1.691081222030575e-24,1.6905488710675608e-24,3.0506876534979148e-17,2.4869334389214341e-24,1.3150463796099914e-24,1.6336489170014513e-35,3.2865243175785883e-40,3.172590977638298e-29,2.0318837508356871e-24,9.2814350293741075e-28,2.5393935650126347e-35,8.3389131715507849e-41,1.4630502550522458e-44,5.7642305725095141e-56,4.6850477782796071e-40,2.2776183654831417e-29,2.7550762145575524e-39,2.755076215671866e-39,9.9968057025594327e-49,1.1463047541144756e-49,7.4710352079795081e-49,1.9027560357030792e-29,1.4596115521296608e-38,8.3684715108885725e-40,5.0855670670222019e-89,2.8124077764983885e-49,1.1825653871475084e-44,4.9463008777670436e-89,1.9693070461621051e-26,6.3908429145132162e-59,6.3906136960849519e-59,5.9649286172502026e-37,1.8426359148071058e-37,8.2945880144426435e-30,5.9648834202398468e-37,6.1366885257397637e-47,4.9463008777670304e-89,2.1720852729125958e-53,7.8313380921931405e-50,7.1844816911242174e-63,1.6780143274470655e-73,4.3873103000537968e-45,1.8284713267774335e-83,1.1385571793428942e-35,3.691316369237798e-61,6.5626912001406844e-86,2.9407835675030447e-45,2.5490356989994331e-96,2.0805794334757855e-90,3.2017386193936433e-99,9.1273012019080924e-62,1.7146713072416168e-47,2.1758513677646811e-64,1.2381792411500598e-45,2.8887148209574702e-55,3.9591568527270821e-39,4.4927395202715072e-55,2.7111973382000597e-56,1.9527671184083527e-48,1.1925224379206408e-50,8.0194836779714649e-66,3.4025406844536444e-50,2.6112964783756765e-55,1.4233492503672292e-71,8.1851539362916303e-56,4.2555221295487691e-41,1.3582047617388637e-72,1.9769118855832031e-22,3.2839851537179703e-39,2.6906477607459486e-38,3.2839851537178345e-39,3.1817911632355237e-67,3.8403354942773272e-59,1.7845603718525604e-59,1.1374592064793818e-97,2.268221046110383e-104,1.3156126843180541e-47,2.937860747336661e-57,1.091891455640905e-56,3.1948152968728851e-79,1.3227393248808114e-48,2.0766251035809909e-86,3.2363007840155571e-62,9.993461919050373e-73,1.1820043718476282e-81,3.4867056888744125e-82,1.3116721172122054e-72,2.0014805925988595e-61,1.9815811866898204e-87,2.0015164790188826e-61,6.9164425955401589e-82,2.7934812214780544e-67,4.922273699485146e-78,1.0853972262784561e-75,4.9501454662753431e-83,8.8195226588205417e-26,1.3038155341269422e-62,1.8747722944917293e-54,1.2839922760512848e-65,1.2839085962945189e-84,2.2703471300973222e-81,5.2284177327788545e-88,6.273253418298887e-91,3.3876825271962479e-95,8.1180333071620433e-51,2.3262029526522596e-51,2.3262029526522596e-51,2.169865072712601e-91,5.8393087094524965e-94,1.0998601260233412e-96,1.9990521931233496e-83,2.0888149558857988e-86,2.5759839719646846e-39,6.0095742865542333e-49,9.556366150410666e-47,6.009743437532577e-49,7.8313300072783284e-50,2.5982180241414562e-98,2.2960238231206108e-57,2.9999008995416792e-95,6.3720835949753127e-69,1.0434938229806409e-66,8.1146084909673104e-67,7.0778695884860802e-99,4.9071581784186624e-63,5.0409685689387685e-70,2.3250469748359584e-71,1.1687407179126216e-60,1.9592040478775277e-33,4.0778037012531017e-81,2.7880173411545812e-90,5.4804495336224482e-88,2.9999008489312878e-95,5.0560557785311952e-103,1.7433778890351532e-112,2.6269020532274414e-113,9.9954045233725524e-114,1.9143999859856364e-77,1.3011296447870828e-52,5.2736163435180399e-116,3.1903716862569002e-123,1.175504277927394e-55,1.2597919636093765e-56,5.7255008448876185e-66,5.0714844891521358e-48,7.2248127564464774e-60,7.2230790477076162e-60,4.8449689526645845e-57,9.8543334790979926e-60,1.3670360724111525e-71,1.840190099430861e-57,1.3674202680092962e-71,2.5932740111001251e-70,7.1214961412880368e-82,4.4873751146649322e-79,1.183191528404549e-57,7.8565561410617595e-24,2.2960238249714957e-57,3.4827159901981978e-69,2.2392904866729098e-69,2.2392876140133342e-69,7.393407784231903e-106,1.0946103640726549e-68,1.7597940516820471e-72,1.9878803509895789e-116,7.591517439002755e-74,8.12747055586305e-129,7.591517439002766e-74,9.4009672354285126e-91,9.4009672354291132e-91,3.4573908200171527e-129
4.1138867617580557e-19,0.20146281479985262,76.950000000000003,0.0,0.0,0.0,0.99999999999998634,9.5,7.8234612448472591e-16,6.4271197772739107e-15,6.4271193462234747e-15,7.3853959780947091e-24,7.3806882985983654e-24,6.4827102004409638e-17,1.0861090176817453e-23,5.7431528153887312e-24,1.4445956459944022e-34,2.9068935466028637e-39,1.3855538301748964e-28,8.873768916068924e-24,4.0534465188149989e-27,2.244293755224681e-34,7.3755763617571446e-40,1.2940513808185539e-43,1.0257139059289361e-54,4.1438711594749073e-39,9.9469577797008014e-29,2.4368337090968202e-38,2.4368337110796802e-38,1.7788775619002622e-47,2.0397879540248364e-48,6.6080441637074168e-48,8.3098343420371185e-29,1.2910092697076908e-37,7.4018169076742665e-39,8.594383504362955e-87,5.0045284703078189e-48,1.0459654686112042e-43,8.3590298016456347e-87,8.600480044806617e-26,2.2808207450101708e-57,2.2806569187425513e-57,5.2759102755573906e-36,1.6297901245483682e-36,3.6224633751961482e-29,5.2758702992514698e-36,1.0919906272118896e-45,8.3590298016455847e-87,3.8651084085716296e-52,1.3935445146380254e-48,2.5640901730478606e-61,1.1993743327897073e-71,3.8805257081195865e-44,2.6155683052425647e-81,4.9723783223690585e-35,1.3174043464299701e-59,9.3877146712102016e-84,2.601089749063887e-44,7.2950123723322603e-94,2.9762007750794611e-88,9.1629642327960478e-97,3.2574680635212624e-60,1.5166070348812086e-46,7.7654562455405381e-63,1.0951555150338696e-44,5.1403131572518847e-54,1.7290678120481013e-38,7.9945888461558873e-54,4.8244307777205312e-55,1.7272004022744943e-47,1.0547915904398111e-49,2.8617875962578356e-64,3.0094974135157515e-49,4.2323720446170926e-54,1.0173501673951168e-69,1.4565040242068355e-54,3.7639413618229291e-40,9.7078763228013476e-71,4.2009396021377809e-22,2.9046459309089259e-38,1.1750770125135702e-37,2.9046459309086842e-38,1.1355583528398982e-65,6.8313807525638918e-58,3.1746447404685368e-58,3.2552325872908611e-95,7.6813411855471917e-102,1.1636445180693702e-46,3.9001633897766642e-56,1.9429513993761251e-55,2.2835195867563773e-77,1.1699479520912836e-47,2.9705434578716679e-84,5.7588243205325072e-61,3.566595817719831e-71,8.4484735727671113e-80,2.4921507929946197e-80,4.6812646089430655e-71,3.5613993423539264e-60,2.8345862882200931e-85,3.5615274116185348e-60,4.9435826077024817e-80,9.0641991929604822e-66,3.1957551099278349e-76,3.8737073369329326e-74,3.2138623117532859e-81,3.8516398694793145e-25,4.6532237396232014e-61,3.3360571261110266e-53,4.5824046868590848e-64,9.1777403853988711e-83,1.6227419271350192e-79,7.4790261111280664e-86,8.9955806508728531e-89,9.6950422182943746e-93,7.18030703858748e-50,2.0574997419111779e-50,2.0574997419111779e-50,3.1039514726005074e-89,8.3686477194386584e-92,3.1476357050847205e-94,1.4288389436395293e-81,2.9879813341468305e-84,2.2784285692188455e-38,1.0693204847764472e-47,8.4524965207186672e-46,1.0693808495583416e-47,1.3935432836718698e-48,3.3744693312231753e-96,4.0856505625092604e-56,7.7929973360791922e-93,2.2740564886354937e-67,3.7241443315216368e-65,2.8960449267160465e-65,2.4242367130011369e-96,8.7320262386002912e-62,1.7990853754535192e-68,8.2976847116069864e-70,2.0797242631135447e-59,1.7328612879746641e-32,2.6474954226547258e-79,3.6209313640501006e-88,7.8396003487452881e-86,7.7929970732497657e-93,2.6269996894305159e-100,1.8116719529262974e-109,2.7298075003783686e-110,1.0386961452715359e-110,1.3683326849881692e-75,2.3152900313689319e-51,5.4802033489830797e-113,6.6307757440554296e-120,2.0917467880415034e-54,2.2417324856244405e-55,2.0433905766097778e-64,4.485698674168324e-47,1.2855114945100841e-58,1.2848929965602508e-58,8.6214117224057134e-56,1.7536259657539968e-58,4.877547421004166e-70,3.2745388833336379e-56,4.8802973639800728e-70,8.4266866391699517e-69,4.6301774119674402e-80,2.9176340234865756e-77,2.105433137462805e-56,1.6695181825838512e-23,4.0856505691149219e-56,1.243026011813507e-67,7.9922958023008603e-68,7.9922752687232974e-68,2.5323120563627582e-103,3.9065855548633267e-67,6.2805841414392818e-71,2.0657530741071859e-113,5.4260959283316935e-72,1.6891840689166264e-125,5.4260959283317126e-72,1.3447772434659796e-88,1.3447772434661518e-88,7.1857292440827471e-126
8.469766862443055e-19,0.20146281479985262,76.950000000000003,0.0,0.0,0.0,0.9999999999999718,9.5,1.6107126092331024e-15,1.3232305396048795e-14,1.3232304520714341e-14,3.0832574345926302e-23,3.0793025191637073e-23,1.3346751913091813e-16,4.5342900717871101e-23,2.3976530640620169e-23,1.2136841231579109e-33,2.4434191865397717e-38,5.7844144842472316e-28,3.7046227994069859e-23,1.6922341263087194e-26,1.8834914755139068e-33,6.1994516500158623e-39,1.0877281559070638e-42,1.7300159949429761e-53,3.483172481459154e-38,4.1526590615201084e-28,2.0483055586469285e-37,2.0483055619913097e-37,3.0003349890177105e-46,3.4404001579718289e-47,5.5544561366464426e-47,3.4691912850552379e-28,1.0851700397200175e-36,6.2216707927496996e-38,1.2584070556571619e-84,8.4408656997430755e-47,8.7919662335988307e-43,1.2239460893854479e-84,3.5905301074654678e-25,7.7062041216034161e-56,7.7050962919935559e-56,4.4347179005258947e-35,1.3699360029753953e-35,1.5123062072295854e-28,4.4346842979275464e-35,1.8418007629405351e-44,1.2239460893854337e-84,6.519065945777021e-51,2.3504161713590539e-47,8.6634790673615905e-60,8.1113724549309674e-70,3.2618147220819146e-43,3.5392431332892031e-79,2.0758700634706207e-34,4.4512108951489659e-58,1.2702939021368615e-81,2.1863726395031666e-43,1.9746384630230687e-91,4.0272313837103356e-86,2.4802619623545385e-94,1.1006242254127969e-58,1.274799059714026e-45,2.6237703093671646e-61,9.205441953787795e-44,8.6698876979968979e-53,7.2185177317423232e-38,1.3484038944425847e-52,8.137107569562933e-54,1.451816010461237e-46,8.8664784921076694e-49,9.6672444797647592e-63,2.5296449203309467e-48,6.7920678273986177e-53,6.880339223229053e-68,2.4566056224626006e-53,3.1637862518526277e-39,6.5654368625117934e-69,8.6490009034450628e-22,2.4415269830269026e-37,4.9057189381116103e-37,2.4415269830264945e-37,3.8367929105725444e-64,1.1514397956421866e-56,5.3515178478800134e-57,8.8112138577556393e-93,2.252002694188424e-99,9.7811332840414951e-46,4.3514822114308076e-55,3.2770340422926362e-54,1.5443443199545155e-75,9.8341174633424583e-47,4.0195741146146499e-82,9.7130989111879559e-60,1.2050722819680891e-69,5.7137075309811499e-78,1.685441920966318e-78,1.5816935037609143e-69,6.0063871491998208e-59,3.835604456101297e-83,6.0068198202112505e-59,3.3433454759504663e-78,2.9102100117260463e-64,2.0524383707112683e-74,1.3088393302333935e-72,2.064079602736301e-79,1.607919156117415e-24,1.5722182610005457e-59,5.6267479406203155e-52,1.5482419443417198e-62,6.2081258685568278e-81,1.097432388640643e-77,1.0119884655410997e-83,1.2231373278378271e-86,2.6242032865169684e-90,6.0354782090101995e-49,1.7294517895838982e-49,1.7294517895838982e-49,4.200106306490498e-87,1.1366309071439198e-89,8.5198557863876707e-92,9.6632450190239389e-80,4.0431719558799369e-82,1.9151563602827448e-37,1.8033926962055927e-46,7.1048307478281359e-45,1.803596628122349e-46,2.3504142688488416e-47,4.3348273730927168e-94,6.8910429482374186e-55,2.0022113984177303e-90,7.682881638157545e-66,1.258296762817186e-63,9.7850731227186232e-64,7.1530677205370673e-94,1.4727840064980687e-60,6.0786994871620445e-67,2.8034360317494597e-68,3.5078014745777466e-58,1.4565196457438618e-31,1.7003338029284983e-77,4.6513291883112282e-86,1.0608107548756685e-83,2.0022112633934988e-90,1.349909700185132e-97,1.8619097760535468e-106,2.8055067941923123e-107,1.0674998584930988e-107,9.2540354792234984e-74,3.9050728459808318e-50,5.6321728496190961e-110,1.3629375926884385e-116,3.528035791159075e-53,3.7810094847414247e-54,6.9041548861970774e-63,3.7705472511722035e-46,2.1678476463330175e-57,2.1657595722446613e-57,1.4541434127016816e-54,2.9580838973558369e-57,1.6471303023241122e-68,5.5230523018908401e-55,1.648990539664874e-68,2.7077747336289365e-67,2.976030210543531e-78,1.8754030613264713e-75,3.5511444484611582e-55,3.4372433278336839e-23,6.8910429705563727e-55,4.2003731352465796e-66,2.7007048115749131e-66,2.7006909233427696e-66,7.4719610781262519e-101,1.3199462332800904e-65,2.1220702517432899e-69,2.1230379520149744e-110,3.6696668303595998e-70,3.4720473226416942e-122,3.6696668303596243e-70,1.8196777510684374e-86,1.8196777510689032e-86,1.4770021011860239e-122
