Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908)
0.0,0.23000109176718259,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.761914148228827e-22,0.23000109176718259,76.950000000000003,0.0,0.0,0.0,0.99999999999999889,9.5,4.0997328272507715e-17,4.4092012133685211e-16,4.4091937895779798e-16,1.0963116290878216e-27,1.0963072332832392e-27,1.6431301492263875e-16,7.012193556549559e-26,6.8445289884752072e-28,2.3365335316716393e-40,5.6956755707079653e-45,1.0643246057858071e-31,9.9330438215488176e-26,2.910656329561175e-30,2.9174156741473627e-40,4.4307750306444157e-45,8.726893050357081e-48,1.1320026864840874e-60,4.0722825829701495e-42,9.4961357578803614e-31,3.2449746296263689e-42,3.2449746296320735e-42,5.0372667903407048e-54,6.6704418376650335e-55,5.4223490746417852e-48,4.9653320219092539e-31,1.5415653403346556e-42,1.0206846658653151e-43,6.5947677514934443e-97,2.6713785931465765e-54,9.942353848006559e-47,6.211623757659931e-97,1.0617426626454772e-27,3.3210868610684201e-66,3.3210860430776195e-66,1.7537640568175136e-39,5.3122699226904869e-40,4.1094003609294456e-30,1.7537212008720511e-39,4.2935461358432518e-51,6.2116237576599217e-97,7.1912547137784983e-58,5.0888930992082148e-56,4.0861366423381536e-69,1.1214146086163821e-81,2.0356568475993841e-47,6.1538045290596946e-94,7.5466879814006911e-36,1.5465798908784029e-69,4.5197274304986116e-95,2.7932702162611625e-47,8.1104337564187169e-108,5.9934840436986569e-100,3.1970909341868971e-111,1.2937378417534902e-66,2.1552182411492683e-48,1.9455607296880761e-68,1.8476171129579805e-47,2.2969778813790574e-59,3.272601678387854e-39,2.8681088153128415e-59,2.0058232800086423e-60,8.137068699194965e-51,1.8692096379748082e-51,1.8289762353434308e-71,1.2134132846535615e-51,7.2895283920991272e-56,8.3028410286703596e-78,3.5022450727544935e-59,1.2186723757679045e-43,7.6171945311503842e-79,3.6947360381587838e-22,6.526190986833559e-42,1.1567279258902572e-39,6.5261909868335577e-42,1.1567650592450745e-70,3.0009822542306171e-63,1.7342209800471067e-63,1.138573079450768e-108,6.347311555780842e-113,4.3631965703550441e-50,1.0886609426560629e-60,4.5580105244958989e-61,5.8623931120799621e-84,6.4255816921067284e-51,2.5018246579540996e-93,4.2498366932801091e-64,3.9498870526947932e-76,2.3464540666424869e-87,6.1315224765513333e-88,8.7414422984687583e-77,1.4614965574929531e-65,2.295224620172246e-94,1.4614967222166389e-65,4.9420888235761883e-86,4.2145170648955839e-70,1.7964807870818202e-82,1.7123646596510393e-78,2.1913138993462783e-87,4.1593599354249907e-27,1.7602392038522482e-67,5.8894319712981955e-59,3.999261123199421e-72,1.0172404845786928e-89,2.081197403639939e-89,7.9113048376136735e-98,1.1591837728033841e-100,3.3762146487374332e-107,8.9146327758841253e-50,2.8462356665401804e-50,2.8462356665401804e-50,4.0192313479435616e-101,1.7450647421287691e-103,1.1528266083688558e-108,4.0597377420118671e-89,6.4335790261507601e-97,6.6878696607289074e-44,8.3144301019393676e-56,2.0388499457846409e-48,8.3144316317872451e-56,4.8798587119086346e-56,1.0797273487569977e-102,1.0285900702703887e-58,7.101892370718313e-103,5.8749886334121829e-71,2.5575088346402723e-70,1.5967097448893931e-70,6.3707745996429637e-110,3.2183766482950865e-66,2.9463392530848699e-73,3.8903546885768967e-77,1.1109257881830826e-63,5.3764414192271772e-37,5.0244518024943499e-85,1.7553998761720903e-95,4.8362518653303968e-95,7.1018923650018816e-103,3.4489530207166643e-112,5.353908272741648e-124,7.0766833488544797e-125,3.5448721717712841e-125,5.3039795132469823e-83,7.1897883770608007e-56,2.2008825607302216e-126,9.2772089722273311e-136,1.2111910247294346e-59,8.5759245606168962e-60,2.1323367205307453e-71,2.918181881864813e-49,8.3338736743432741e-62,8.3338610460396772e-62,1.2916694006349443e-60,4.379453425180119e-62,1.2507120983439861e-74,4.5299770769102289e-61,1.2507042317580481e-74,1.2993051626717254e-71,7.4212303847097193e-84,1.0718759804030295e-82,3.6279156098215434e-61,3.729061343907777e-22,1.0285900702751334e-58
1.6133359615040718e-21,0.23000109176718259,76.950000000000003,0.0,0.0,0.0,0.99999999999999689,9.5,1.1479251916302137e-16,1.234576339737413e-15,1.2345742610782761e-15,6.6217222396066261e-27,6.6216592878955231e-27,4.6007644120663841e-16,4.2353649037255454e-25,4.1340955068503408e-27,2.7738943265821999e-39,6.7619093568921611e-44,6.428520618931507e-31,5.9995584619396652e-25,1.7580364230480886e-29,3.4634146714796637e-39,5.2602155268035786e-44,1.0360567429336351e-46,2.5322459093195732e-59,4.8346138778685201e-41,5.7356659977267393e-30,3.8524338802661398e-41,3.8524338802789008e-41,1.1268164281791141e-52,1.4921511562657417e-53,6.4374128074926369e-47,2.999060538165792e-30,1.8301463639310941e-41,1.211756833260646e-42,7.0272367931396448e-95,5.9757670480425857e-53,1.1803562470152133e-45,6.61896713573963e-95,6.4129256756704756e-27,1.3704556725007283e-64,1.3704550567378987e-64,2.0820686844375922e-38,6.3067268406166021e-39,2.482077813040438e-29,2.0820178058599664e-38,9.604490947217171e-50,6.6189671357396101e-95,1.6086549114554892e-56,1.1164333197362222e-54,1.6861564931787363e-67,8.4417330552483739e-80,2.416731806869892e-46,8.3999165965035532e-92,4.5581995407263213e-35,6.2620293145786317e-68,6.1694084165213117e-93,3.3161704003864673e-46,2.0008377007481202e-105,8.1810798337478555e-98,7.8872068420721927e-109,5.3386454195332117e-65,2.5586750743379464e-47,8.0284108098603568e-67,2.1934910364805987e-46,5.1382476303815838e-58,1.976651413733452e-38,6.4158446836197983e-58,4.4869464441453393e-59,9.6603279595526349e-50,2.2191256973254619e-50,7.5470770877281054e-70,1.4405642192237719e-50,8.7259568885924172e-55,6.2501714737659263e-76,7.8343821261779309e-58,1.4468078090927292e-42,5.7340339058972018e-77,1.0345260928704494e-21,7.7478939099352966e-41,6.9866366855636233e-39,7.7478939099352966e-41,4.7734233982496908e-69,6.712969829823524e-62,3.8793201701479576e-62,2.8088508093601996e-106,1.1819768870990183e-110,5.179986968126876e-49,2.3428757683636086e-59,1.0196086851006198e-59,4.413063200247052e-82,7.6284505848107439e-50,3.4149783217737036e-91,9.5067146892947185e-63,1.6299319525489857e-74,1.7663520543766004e-85,4.6156570646066667e-86,3.607180640441805e-75,3.2693087166774861e-64,3.1329702891080083e-92,3.2693093964141985e-64,3.7202811055819875e-84,9.5024575034971482e-69,7.4705825029877062e-81,7.0661207243597715e-77,9.1159273847657131e-86,2.5122531392263639e-26,7.2636763489825296e-66,1.3174423742432078e-57,1.6503061385894932e-70,7.6575324754786246e-88,1.5680050417407722e-87,1.0808003155054675e-95,1.5836308393319215e-98,8.3360903685287215e-105,1.0583452015010037e-48,3.379050978044141e-49,3.379050978044141e-49,5.4908601444613119e-99,2.3840272240196816e-101,2.8464027876969613e-106,3.0560692401587029e-87,8.7818075763778808e-95,7.939838857340028e-43,1.8599042047266915e-54,2.4205226533487177e-47,1.8599048360224334e-54,1.091604873909871e-54,8.1930257225491446e-101,2.3009148395551085e-57,9.7675098403341594e-101,2.4243297845911331e-69,1.0553631423719703e-68,6.588867449243103e-69,1.0020818453491725e-107,7.199379898398688e-65,1.2158151404539904e-71,1.6053655340808385e-75,2.485096653264753e-62,6.3829106438447268e-36,2.0893951535156466e-83,1.3315088794368109e-93,6.6014599429676924e-93,9.7675098286416964e-101,8.5727530569544983e-110,2.4007451928182288e-121,3.1732545102133626e-122,1.5895555942484029e-122,3.9927033835119777e-81,1.6083268979794589e-54,9.868974146692461e-124,7.4972625765524893e-133,2.7093858722320039e-58,1.9184000204952239e-58,8.7991471821576269e-70,3.4644656791921875e-48,1.864253167118912e-60,1.8642479560264552e-60,2.8894128728529621e-59,9.7966638900685123e-61,5.1610899385178497e-73,1.0133377908036248e-59,5.1610654006540124e-73,2.9290860745742153e-70,3.0856182017696906e-82,4.4566743625932559e-81,8.1155021409708317e-60,1.044137176364869e-21,2.3009148395746877e-57
3.68762505486645e-21,0.23000109176718259,76.950000000000003,0.0,0.0,0.0,0.99999999999999301,9.5,2.6238290094404745e-16,2.8218887765154432e-15,2.8218840253049982e-15,3.1880742172616581e-26,3.1880068332816476e-26,1.051603291467637e-15,2.0391458795990295e-24,1.9903890265655625e-26,2.7233448130809676e-38,6.638884159430479e-43,3.0950559536029596e-30,2.8885291338926634e-24,8.4641886062609797e-29,3.4001019749981059e-38,5.164509548029389e-43,1.0172066539348681e-45,5.0032923089599484e-58,4.7466525643457176e-40,2.7614762783421123e-29,3.7823424282110133e-40,3.7823424282362263e-40,2.2263993610452885e-51,2.9482392312542574e-52,6.3202900382439807e-46,1.4439185473701148e-29,1.7968485355400268e-40,1.1897100401631776e-41,1.59923467691891e-92,1.1807108642184129e-51,1.1588807588812463e-44,1.5063220552346635e-92,3.0875476529107351e-26,5.4213853064310213e-63,5.4213804377835022e-63,2.044187372796401e-37,6.1919817859232524e-38,1.1950136175168642e-28,2.0441374199089331e-37,1.8976855543825519e-48,1.5063220552346544e-92,3.1784310105353215e-55,2.1812291641064755e-53,6.6702689234834523e-66,6.6746260308783242e-78,2.372761613501541e-45,1.3269812592816381e-89,2.194576864931777e-34,2.4490729752165612e-66,9.7461555190075988e-91,3.255835762961778e-45,6.3160512193145111e-103,1.2924104084139028e-95,2.4897583753974002e-106,2.1119150291298831e-63,2.5121223150647468e-46,3.1759594620186664e-65,2.1535825067921623e-45,1.0152311400647411e-56,9.5167256805597086e-38,1.2676627881154128e-56,8.8654500571805094e-58,9.4845672753736119e-49,2.1787508009009218e-49,2.9853348389676743e-68,1.4143544244096935e-49,8.7193435122201303e-54,4.9418226226654198e-74,1.5479418824127329e-56,1.4204844113964003e-41,4.5337281706245884e-75,2.3646310797235493e-21,7.6069281223893371e-40,3.3637648282437755e-38,7.6069281223893354e-40,1.8883188192876625e-67,1.3263232614020716e-60,7.6646114195654169e-61,8.8667080903495647e-104,5.3728093105876422e-108,5.085741921815218e-48,4.273758702782095e-58,2.0145747822069143e-58,3.4892763590682221e-80,7.4896580201386623e-49,5.3948287536589614e-89,1.8783666207151777e-61,6.447848718549263e-73,1.3966014575206774e-83,3.6494612291964674e-84,1.4269647892245901e-73,6.4596004064128905e-63,4.9493251814768417e-90,6.4596030953820716e-63,2.9415143933528767e-82,1.9098492410614714e-67,3.0054392535682536e-79,2.7952870974214784e-75,3.6679780826175424e-84,1.2095414765661722e-25,2.8734381182207335e-64,2.6030441234409432e-56,6.5284455523407908e-69,6.0545806916326759e-86,1.2402255598607753e-85,1.7080274558555058e-93,2.5027240977995093e-96,2.6324294298360597e-102,1.0390895912359782e-47,3.317572276574913e-48,3.317572276574913e-48,8.6774044724320826e-97,3.7676086532870205e-99,8.9885715470095716e-104,2.4163420529849121e-85,1.3873106884657122e-92,7.7953808645258766e-42,3.6748549037185117e-53,2.3764834897174454e-46,3.6748574010593306e-53,2.1568272774899323e-53,6.5883000191884633e-99,4.5462199681922827e-56,1.5689609608484912e-98,9.5904011981121829e-68,4.1749112958937145e-67,2.6064904207733113e-67,4.5285911738652461e-105,1.4224761787966525e-63,4.8096437691016499e-70,6.350664471350807e-74,4.9101326538792874e-61,6.266778230160057e-35,8.4057039663544645e-82,1.0705315678773193e-91,1.0428688702778503e-90,1.5689609575956986e-98,2.7515855278795695e-107,1.5400920569110361e-118,2.0356613055170386e-119,1.0197091991585201e-119,3.1569104961838559e-79,3.1777829119703837e-53,6.3310045446181463e-121,9.6146699675654863e-130,5.353289902381941e-57,3.7904351623748362e-57,3.4808551205132607e-68,3.4014332635326976e-47,3.683445614764304e-59,3.6834250003090339e-59,5.7089933199870308e-58,1.9356564561291707e-59,2.0416683737996943e-71,2.00218487954923e-58,2.0416655954913744e-71,5.8850738241906556e-69,1.2409495223786825e-80,1.7923508643715645e-79,1.6034864817637291e-58,2.3865992605958163e-21,4.546219968269735e-56
7.836203241591206e-21,0.23000109176718253,76.950000000000003,0.0,0.0,0.0,0.99999999999998512,9.5,5.5756366450609533e-16,5.9965136499791356e-15,5.9965035537015054e-15,1.392315768811615e-25,1.3922537663602929e-25,2.2346569827616309e-15,8.9054857481469188e-24,8.692551781438897e-26,2.4086234142505264e-37,5.8720184352876969e-42,1.3516922493250621e-29,1.2614965556091753e-23,3.696533538436343e-28,3.0068197778368376e-37,4.5679479874465062e-42,8.997077658886274e-45,8.903092150989158e-57,4.1983604215738967e-39,1.206009241199659e-28,3.3454390439884867e-39,3.345439044033352e-39,3.9617586489001239e-50,5.2462341719269466e-51,5.5902249113598708e-45,6.3059716202800882e-29,1.5892921504479156e-39,1.0522850497446941e-40,2.7026359041712189e-90,2.1010118827628501e-50,1.0250169004650385e-43,2.5456176810563356e-90,1.3484131711620322e-25,1.9348531574107382e-61,1.9348496775108303e-61,1.8080605671733871e-36,5.4767377239709401e-37,5.2189383814857302e-28,1.8080163844132356e-36,3.3768300250726889e-47,2.5456176810563051e-90,5.6558481139838533e-54,3.8595868634811321e-52,2.3805718241624194e-64,4.7707440532849621e-76,2.0986807666744257e-44,1.8982036111926843e-87,9.5842937357635897e-34,8.6903485868720866e-65,1.3941559062889562e-88,2.8797498598209189e-44,1.807573028438484e-100,1.8487511378469967e-93,7.1253713699241477e-104,7.5372746711761444e-62,2.2219436575756882e-45,1.1334773623711015e-63,1.9048193386246741e-44,1.8065495529191105e-55,4.1562041313539969e-37,2.255738182118876e-55,1.5775594692913252e-56,8.3889923452651593e-48,1.9270804668092251e-48,1.0652917278710319e-66,1.2509803495632097e-48,7.9828175319414893e-53,3.5322081397240049e-72,2.7544798553387104e-55,1.2564022419444965e-40,3.2405192937425448e-73,5.0248410884055827e-21,6.7282416668718191e-39,1.4690444862824616e-37,6.7282416668718152e-39,6.7392756865377749e-66,2.3599553172583149e-59,1.3637795900468863e-59,2.5375378812549669e-101,1.8212407409277804e-105,4.4982811350175955e-47,6.5857476955032081e-57,3.5848276118151386e-57,2.4939888183613591e-78,6.6245177009143639e-48,7.7171265688765253e-87,3.3424530406566237e-60,2.3011914117468071e-71,9.9823232587901349e-82,2.6084822561481664e-82,5.0927359741560262e-72,1.1494504163461133e-61,7.0798482416414657e-88,1.1494513760189273e-61,2.1024714766550624e-80,3.5140365141778969e-66,1.1085377721048309e-77,9.976181162931639e-74,1.3530184771337419e-82,5.2823830605521159e-25,1.025509646407491e-62,4.6319779374203686e-55,2.329954832215919e-67,4.3275611405344338e-84,8.866148198907366e-84,2.4437030875468707e-91,3.5808479015383799e-94,7.5349916396843186e-100,9.1906296990829085e-47,2.9343550884531868e-47,2.9343550884531868e-47,1.2414910143106447e-94,5.3905089643786794e-97,2.5728633306080951e-101,1.7271002605628387e-83,1.984502901083285e-90,6.8949260801836214e-41,6.5391994307551423e-52,2.101972725218931e-45,6.5392083435702805e-52,3.8379588935814125e-52,4.8659326744057022e-97,8.0897554673882363e-55,2.3186570572963563e-96,3.4227415263934543e-66,1.4899959409368457e-65,9.3023790400908254e-66,1.5400800772664581e-102,2.53122046767363e-62,1.7165276849536001e-68,2.266505655690047e-72,8.7373202890856126e-60,5.5428920805766293e-34,3.1003924605004785e-80,7.9060085550948258e-90,1.4917898976228313e-88,2.3186570484206719e-96,8.1349271626370548e-105,9.1076181310203624e-116,1.2038258324727459e-116,6.0302382895898809e-117,2.2564276032618732e-77,5.6546948600350574e-52,3.7439561985972733e-118,1.1372371953349793e-126,9.5258933182808286e-56,6.7448768490167459e-56,1.242292467438323e-66,3.0085297631925885e-46,6.5544786136648067e-58,6.5544050429135848e-58,1.0158849980244816e-56,3.4443999567599781e-58,7.2865158292215342e-70,3.5627816136763276e-57,7.286555535315005e-70,1.0821441287516227e-67,4.574316704507166e-79,6.6068666583055258e-78,2.8533185797467185e-57,5.0715234301887704e-21,8.0897554676646577e-55
1.6133359615040718e-20,0.23000109176718259,76.950000000000003,0.0,0.0,0.0,0.99999999999996947,9.5,1.1479251916301733e-15,1.2345763396537072e-14,1.2345742610266768e-14,5.8126442562543553e-25,5.8121131938837896e-25,4.6007643284376099e-15,3.717864961878658e-23,3.6289692391574108e-25,2.0243505144968405e-36,4.9357855423192305e-41,5.6430490596701065e-29,5.2664997466374635e-23,1.5432299858376223e-27,2.5265188318358641e-36,3.8396317856678422e-41,7.5625858865884294e-44,1.5016366564547978e-55,3.5289748751526593e-38,5.034851178367841e-28,2.8120430941296839e-38,2.8120430942053545e-38,6.6820848283887024e-49,8.8485406817465469e-50,4.6989207860655424e-44,2.6326189952260864e-28,1.3358957630516458e-38,8.8450897621668399e-40,3.9572542924222617e-88,3.5436635800823021e-49,8.6158845520452957e-43,3.7273450262699505e-88,5.6293595037668072e-25,6.5374264506820883e-60,6.5374029161801095e-60,1.5197838263404911e-35,4.603527981658991e-36,2.178804002159594e-27,1.5197466880736135e-35,5.6955173173906628e-46,3.7273450262698618e-88,9.5394143639646386e-53,6.4915335552919147e-51,8.0434143601540603e-63,3.2264565976860081e-74,1.7640676229103096e-43,2.5685453841407662e-85,4.001253967184895e-33,2.9278223436773973e-63,1.886495577625249e-86,2.4206032728508596e-43,4.8928007253185105e-98,2.5016290174820853e-91,1.928720190409272e-101,2.5466747218586293e-60,1.8676773897083426e-44,3.8297637572413387e-62,1.6011154279425582e-43,3.0470098136697069e-54,1.7351334097025222e-36,3.8046320877743668e-54,2.6607846243320183e-55,7.0514535400685509e-47,1.6198273435179734e-47,3.5983459559894412e-65,1.0515241561730132e-47,7.1653582973481752e-52,2.3888340285592461e-70,4.6458328178565537e-54,1.056081563749648e-39,2.1915647266694461e-71,1.0345261245672982e-20,5.655492340132865e-38,6.1329716466370703e-37,5.6554923401328619e-38,2.2770489047561085e-64,3.9798492795596832e-58,2.2998861262051051e-58,6.86869193385088e-99,5.3423904214394515e-103,3.7810763348384672e-46,8.7495376642632822e-56,6.0463337971467999e-56,1.686685814166144e-76,5.5683062843832039e-47,1.0442393430215461e-84,5.6375355957257101e-59,7.7752057092088406e-70,6.7510500707664082e-80,1.7641177688095972e-80,1.7207203838309745e-70,1.9387128862949872e-60,9.5800632713002545e-86,1.9387161288045093e-60,1.4219024563624287e-78,6.3169302811033183e-65,3.9882768033064107e-76,3.3707261847458314e-72,4.8680650252597754e-81,2.2052889860714669e-24,3.4649652659141447e-61,7.8125078151526032e-54,7.8723839317711295e-66,2.9267317316918292e-82,5.9966893888766386e-82,3.3069676166427355e-89,4.8462520494135856e-92,2.03977203785333e-97,7.7252779343437824e-46,2.4665022265811881e-46,2.4665022265811881e-46,1.6800622885992102e-92,7.2951138115803779e-95,6.9649110933602305e-99,1.1680387392114636e-81,2.6853208667783832e-88,5.7956007962779072e-40,1.1029286864178529e-50,1.7668347144081798e-44,1.1029316978452538e-50,6.473278615321687e-51,3.5027073382994757e-95,1.3644554808651287e-53,3.3385980191231602e-94,1.1564639352598608e-64,5.0343578663593927e-64,3.1430635448408327e-64,4.5283014691914323e-100,4.2692736613073052e-61,5.7997590047150801e-67,7.6580009933893165e-71,1.4736773069502768e-58,4.6591309172208871e-33,1.115453700294934e-78,5.6908471073294536e-88,2.0186084498030419e-86,3.338597994627692e-94,2.3428818575411268e-102,5.2462756299999349e-113,6.9344170781257897e-114,3.4736077436521563e-114,1.5260230577593169e-75,9.5374692421328427e-51,2.1566370101066671e-115,1.3101986613886138e-123,1.6066811287465406e-54,1.1376220656929665e-54,4.1974254730607041e-65,2.5288514882522789e-45,1.1055032033143308e-56,1.1054783459443606e-56,1.7134390057221797e-55,5.8094931329905742e-57,2.461912802727212e-68,6.0091539527890841e-56,2.4619597582658182e-68,1.9430636192521234e-66,1.6438755348194315e-77,2.3743188556054098e-76,4.8125390350222266e-56,1.0441371773898916e-20,1.3644554809585256e-53
3.272767236193974e-20,0.2300010917671826,76.950000000000003,0.0,0.0,0.0,0.99999999999993816,9.5,2.3286482458782582e-15,2.5044262888175302e-14,2.5044220722486294e-14,2.3746548400794016e-24,2.374215456256418e-24,9.3329788721415458e-15,1.5188691207955458e-22,1.482552331169159e-24,1.6592871606353201e-35,4.046655290928208e-40,2.3053696689416651e-28,2.1515369497990275e-22,6.3045980352723592e-27,2.0699276081235187e-35,3.1479559898526295e-40,6.2002648215243761e-43,2.4664426471251451e-54,2.893266766163356e-37,2.056900989310174e-27,2.3054828247819418e-37,2.3054828249062308e-37,1.097534375242912e-47,1.4533754459864155e-48,3.8524590125279112e-43,1.0755107410445966e-27,1.0952479736223008e-37,7.2517387712505944e-39,5.4112105149864654e-86,5.8204779051255957e-48,7.063822516377098e-42,5.0968290407257657e-86,2.2997769977659591e-24,2.149359452913028e-58,2.1493439712341046e-58,1.2460105626349556e-34,3.7742502522078083e-35,8.9011249718502976e-27,1.2459801144485632e-34,9.3549040081130675e-45,5.0968290407255242e-86,1.5668516224042719e-51,1.0647469510602725e-49,2.6444985910672358e-61,2.122470861705755e-72,1.4462891907095843e-42,3.3800612231438637e-83,1.6346428030544827e-32,9.612181622193677e-62,2.4825220489408999e-84,1.9845568060432658e-42,1.2878655705696257e-95,3.29200309541241e-89,5.0767088298908074e-99,8.3729090520922943e-59,1.5312345403322766e-43,1.2591424860718936e-60,1.3126911629066634e-42,5.0047225774745109e-53,7.0885861379421285e-36,6.2491194251028712e-53,4.3703467301702789e-54,5.781207641658351e-46,1.3280324792577483e-46,1.1823781665396792e-63,8.621026976994267e-47,6.62127711311927e-51,1.5714547521125683e-68,7.6307941521407674e-53,8.658391035315514e-39,1.4416844240752335e-69,2.0986102119821098e-20,4.636714002846063e-37,2.505519111994835e-36,4.636714002846058e-37,7.4864383832471809e-63,6.535074440475146e-57,3.776494452793552e-57,1.8079511843338755e-96,1.462335230323658e-100,3.0999548210482182e-45,1.0067678599642375e-54,9.9311150465391502e-55,1.1095582244186842e-74,4.5652339142260834e-46,1.3741602105969484e-82,9.2596691426367442e-58,2.556317541638122e-68,4.4410662513681796e-78,1.1604955336882465e-78,5.657352149027033e-69,3.1843310667120973e-59,1.2606824157302549e-83,3.1843417273212476e-59,9.3537490073357775e-77,1.1656795556535528e-63,1.4709041237862426e-74,1.1082210505303042e-70,1.7954192689987793e-79,9.0093090769293897e-24,1.1392047359303448e-59,1.2832067544451093e-52,2.5882630946628877e-64,1.9253019375202043e-80,3.9449840992671832e-80,4.3519618683138924e-87,6.3787908748933179e-90,5.3692363751344179e-95,6.3336494204819115e-45,2.0221874903311096e-45,2.0221874903311096e-45,2.2109611924541259e-90,9.6012725381993846e-93,1.8333545806775216e-96,7.683748920303378e-80,3.5337311888790076e-86,4.7515836479340218e-39,1.811554229357997e-49,1.4485578227567524e-43,1.8115641301975013e-49,1.0632379476421764e-49,2.5828419874442485e-93,2.2411221553321991e-52,4.9227319710481339e-92,3.8021802208940052e-63,1.6551856282238577e-62,1.0333704691624395e-62,1.2410805828631697e-97,7.0122960293608207e-60,1.9068338115951554e-65,2.517777023686678e-69,2.4205211523348281e-57,3.819830687402048e-32,4.1138720542735757e-77,4.1962394291918252e-86,2.6563750792721295e-84,4.9227319003897852e-92,6.9085543782839234e-100,3.0938576692359422e-110,4.089396353689327e-111,2.0484719409506649e-111,1.003868907996717e-73,1.5665321386855333e-49,1.2718218675642434e-112,1.5452816454771285e-120,2.6389785365905868e-53,1.8685476586825024e-53,1.3800216598014808e-63,2.0733067861840979e-44,1.815774534761522e-55,1.8156928126136315e-55,2.814330261612434e-54,9.542140014449624e-56,8.0939925462098987e-67,9.8700600289700198e-55,8.094367465021821e-67,3.5787153816348906e-65,6.0512143496862131e-76,8.7400565247243148e-75,7.9046104747567553e-55,2.1181068479416159e-20,2.2411221556392669e-52
