Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032)
0.0,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.314956002311061e-26,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,6.6881820089703239e-19,6.1331915170055995e-18,6.1328854245616909e-18,1.0243211098137425e-33,1.0243722250584205e-33,6.3239570235740152e-16,3.4182939317590735e-29,4.6242366185579102e-34,1.8670217573186456e-49,5.806800472578294e-54,1.0216231127768096e-36,1.1130807809633882e-28,3.4877941754995062e-35,1.6857115861999233e-49,1.5150299918049019e-53,1.3665602645644217e-54,1.9745872406810419e-70,7.4444868537699634e-47,5.4677141043063094e-34,2.4343748888363826e-48,2.4343748888363826e-48,1.8354433369695068e-64,3.1438778509014022e-65,1.6469306911186764e-48,1.8426249342883177e-34,2.7785643646611403e-50,2.3796613023707415e-51,1.8771705881762239e-113,2.7383818612143427e-64,1.5925600238339967e-51,1.6889568662393371e-113,1.3427321809516215e-30,2.2868373832695525e-80,2.2868373832020097e-80,7.7482952246309546e-45,2.2492338949330387e-45,1.4332941459898703e-31,7.7474733138419416e-45,1.7727906374100853e-59,1.6889568662393368e-113,5.7020540345558066e-67,8.9111342939048694e-61,7.3037602007361393e-82,6.4340116753008919e-98,1.2324254936931509e-52,2.0311286922547502e-114,2.1368403977609346e-37,3.1817949914965183e-78,2.113103813998379e-113,3.5979400718434376e-52,1.9178056701904105e-130,6.9522477924099658e-119,1.1515579556283828e-134,1.0307646879387607e-76,9.9922847461640167e-52,2.1067280293624202e-77,4.889556242835965e-52,4.0832946501341196e-68,1.4471998885137268e-40,3.6865741048380415e-68,3.3297157258265045e-69,2.4171287818244892e-56,1.3534780965458975e-54,3.5653180434649502e-83,1.1691225335517375e-55,1.6031522455057822e-57,1.1387520948635844e-90,1.1439006507338156e-66,3.6479818098061061e-49,9.5905237297056132e-92,3.0609244390813288e-22,1.0971429635116764e-47,1.021548345727196e-42,1.0971429635116764e-47,8.6764855385781458e-79,5.5078544074253537e-72,4.4056809245849078e-72,2.3358020239570996e-130,3.7782206503976611e-131,7.5343615055243051e-56,8.6676476062053533e-69,2.8984939834287317e-70,1.2249279787448551e-94,5.1441603758969351e-57,6.6211182420294216e-108,1.5452791495892281e-69,1.9345349818423272e-84,6.5419612100932966e-100,1.4585795141249587e-100,2.01189768321867e-86,4.2447218701407621e-75,5.5762890892345608e-109,4.2447218701865674e-75,6.7251978332911298e-96,5.6526114812746992e-76,2.0605938842229205e-91,6.2019444951068129e-86,4.8103087943623019e-96,4.3114236657363366e-30,1.1856746448096275e-77,2.9256725205149075e-68,3.7568560092949251e-85,2.0972937008104593e-101,2.2874756576034702e-105,3.3670154675671474e-117,8.0296522579521334e-120,1.8199757680228751e-130,6.3171188210852588e-50,1.7180218502950944e-50,1.7180218502950944e-50,2.7841507806201202e-120,2.3990064328196818e-122,6.8814388973631821e-132,1.2491832308957999e-101,1.8654989362040652e-117,1.1948192393680178e-52,9.9779995677597248e-69,3.3901250242475011e-52,9.9779995679633724e-69,7.4964462673541668e-68,2.8075365098389574e-112,1.5565735705187331e-125,4.7861306118533538e-118,1.4557686536196794e-139,2.5998058790134403e-141,1.1736083056125601e-141,4.2328217714799228e-125,3.0845874587796889e-72,7.4944896137504073e-145,6.1788213857853191e-88,2.6645781804220665e-72,6.7653979096284076e-44,3.1756756196111119e-93,2.9047275346913083e-106,5.5578331078579868e-110,4.7861304561934348e-118,2.5622680338661756e-130,1.9318708108009126e-146,2.1082145188056957e-147,1.6545228421235757e-147,6.8939418413539334e-95,5.1816511632615399e-63,5.2781068605928241e-147,1.903857788423645e-160,1.1464288117902186e-67,5.4743545814712096e-67,9.1433257601861013e-83,5.5342153848823497e-53,2.5879076427304607e-67,2.5879076423266148e-67,1.3570297191930369e-68,4.3693317644719868e-68,2.0435159957338888e-82,4.1726271496303786e-69
1.488187680647097e-25,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,0.99999999999999822,9.5,1.8726909625116891e-18,1.7172936247615651e-17,1.7172079188772705e-17,6.1868995032748464e-33,6.187208222755762e-33,1.7707079666002273e-15,2.0646495347819968e-28,2.7930389176083648e-33,2.2165281465961767e-48,6.8960626714333924e-53,6.1706036011719598e-36,6.723007917017292e-28,2.106627682001698e-34,2.001276604005481e-48,1.7986436062209779e-52,1.6223803460908871e-53,4.4184371040167221e-69,8.8380947927937985e-46,3.3024993190009956e-33,2.8900898680265414e-47,2.8900898680265419e-47,4.1058133270636687e-63,7.0327289973502608e-64,1.9552361164951479e-47,1.1129454603099104e-33,3.2987116137220109e-49,2.8251338981728223e-50,2.0002709301394059e-111,6.125650688261905e-63,1.8906872602951705e-50,1.7997146040308339e-111,8.1101023729458959e-30,9.4366984933508447e-79,9.4366984928423988e-79,9.1987760906788514e-44,2.6702904800636119e-44,8.6570966417757515e-31,9.1978003181901532e-44,3.9656617442596271e-58,1.7997146040308335e-111,1.2755266793136102e-65,1.0579299422793792e-59,3.0148255326108689e-80,4.8448038582851176e-96,1.4631355461121844e-51,2.7732991767072602e-112,1.2906516002475918e-36,7.1175486313172742e-77,2.885227848932238e-111,4.2714744532920129e-51,4.7326007126414936e-128,9.4925856509291911e-117,2.8437659698774092e-132,4.2534793461892631e-75,1.1862840450435949e-50,8.6934722015457667e-76,5.8048811714948054e-51,9.1341668005488448e-67,8.7410873266228102e-40,8.2467188095521436e-67,7.448440890044506e-68,2.869615289781939e-55,1.6068491962176943e-53,1.4712370383640388e-81,1.3879822718278519e-54,1.9032633568198227e-56,8.5722415376062405e-89,2.5588599996649315e-65,4.3308840045918164e-48,7.2195068842474858e-90,8.5705884294332095e-22,1.3025281262802355e-46,6.1701520082233316e-42,1.3025281262802355e-46,3.5803760516526894e-77,1.232084958065019e-70,9.8553315501071934e-71,5.7640972153438645e-128,6.7781470071295596e-129,8.9447939793574326e-55,1.9385228203373551e-67,6.4838151011334362e-69,9.2209520819645419e-93,6.107147198264909e-56,9.0377937714955729e-106,3.4567276464650867e-68,7.9829127695522018e-83,4.924625111605261e-98,1.0979822520877227e-98,8.3021521229367957e-85,9.4952730344548236e-74,7.611607126849754e-107,9.4952730346438434e-74,5.062561067962121e-94,1.2644672195366418e-74,8.5031025699614143e-90,2.5592497613506539e-84,2.2999968751689121e-94,2.6040998940736588e-29,4.892719620695493e-76,6.5446124014911095e-67,1.5502771514073022e-83,1.5787903495194732e-99,1.7836010390054782e-103,4.7592907659339775e-115,1.1349947821338072e-117,4.6487781172798691e-128,7.4996834643897928e-49,2.0396355406696242e-49,2.0396355406696242e-49,3.9354090377355166e-118,3.3910058554161443e-120,1.75773123596119e-129,9.4035395660468603e-100,2.5471486290609893e-115,1.4184894009774088e-51,2.2320385912152637e-67,4.0247564287858134e-51,2.2320385912992992e-67,1.6769250442217165e-66,2.4443828946307777e-110,2.4549823680507522e-123,6.53304790048512e-116,4.1473501220282808e-137,7.4066062648102359e-139,3.3435014125726842e-139,4.5104002534443861e-123,6.9000987618381533e-71,2.1351107085951658e-142,2.5497079455171754e-86,5.9605548065172516e-71,8.0318803982230545e-43,1.310452085165176e-91,2.1866074543808753e-104,7.5864148032204035e-108,6.5330476549805634e-116,6.3210955643164351e-128,8.5979575284152851e-144,9.3827903978616264e-145,7.3635964925005713e-145,5.1895873453813216e-93,1.1591146386165922e-61,2.349066944019309e-144,1.5270948262583505e-157,2.5645153948217222e-66,1.2245912224567788e-65,3.7730189762526418e-81,6.5702205049787216e-52,5.7890458799160653e-66,5.7890458782495831e-66,3.0356212006435445e-67,9.7740203839807172e-67,8.4326259730057564e-81,9.3340000286924341e-68
3.401571841479079e-25,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,0.99999999999999589,9.5,4.280436485740997e-18,3.9252425708835623e-17,3.9250466717194612e-17,2.9787257873381251e-32,2.9788744055742401e-32,4.047332495083892e-15,9.9403987535481331e-28,1.3447280086757204e-32,2.1762003008838224e-47,6.7715720244200293e-52,2.9708800119550039e-35,3.2368389110391726e-27,1.0142505462352495e-33,1.9648648323684376e-47,1.765918958293408e-51,1.5928626443763041e-52,8.7314026877417238e-68,8.6772938767483653e-45,1.5900112615322515e-32,2.837507370427648e-46,2.8375073704276496e-46,8.1123952455417678e-62,1.3895487382560188e-62,1.919662413564999e-46,5.3583533089069234e-33,3.2386946234375683e-48,2.7737332140379949e-49,4.5521486310379656e-109,1.2103253499578552e-61,1.856287963779199e-49,4.09572935723615e-109,3.9046651822044673e-29,3.7330640793433757e-77,3.7330640789413616e-77,9.0314129138204841e-43,2.6217070279311864e-43,4.1680193765339454e-30,9.0304548946048645e-43,7.8354793354929873e-57,4.095729357236149e-109,2.5202257736931383e-64,1.0386820579089588e-58,1.1928188756994077e-78,3.8312389986673137e-94,1.4365151554477294e-50,4.381822393411172e-110,6.2139318766886019e-36,1.4063078878909469e-75,4.5586700867792944e-109,4.1937589477391069e-50,1.4941774551931182e-125,1.4998318510819627e-114,8.9809671970849844e-130,1.6826341300669929e-73,1.164700709947785e-49,3.4390511495520134e-74,5.6992667566494337e-50,1.8047574359067555e-65,4.2084572757977669e-39,1.6294126676672962e-65,1.4716864029086404e-66,2.8174053080943333e-54,1.5776140693289537e-52,5.8200548657315789e-80,1.362729225093115e-53,1.8686373913231508e-55,6.7778136235065336e-87,5.0558761545460693e-64,4.2520875974790182e-47,5.7082470087195877e-88,1.9589916410158924e-21,1.2788298382666468e-45,2.9706625894204925e-41,1.2788298382666468e-45,1.4163611605126749e-75,2.434392073790622e-69,1.9472472427613206e-69,1.8198416962599767e-125,3.0868784745570398e-126,8.7820517708359507e-54,3.828486271277632e-66,1.2810926023386381e-67,7.290729544737926e-91,5.9960333341456596e-55,1.4277499107805629e-103,6.8299113209866307e-67,3.157960904510007e-81,3.8937529963064684e-96,8.6814155129850776e-97,3.2842488179907933e-83,1.8761059424968721e-72,1.2024473749924504e-104,1.8761059425716456e-72,4.0028148093761502e-92,2.4983769193330132e-73,3.3637464977975051e-88,1.0124137547949432e-82,9.645555806916569e-93,1.2537620019494929e-28,1.9355112256525689e-74,1.293105124383341e-65,6.1327422413993308e-82,1.2483020564344479e-97,1.4311349445908039e-101,7.6311282877422995e-113,1.8198700662173687e-115,1.4895985005202225e-125,7.3632336978488336e-48,2.0025262687017557e-48,2.0025262687017557e-48,6.3101022209222993e-116,5.4371968415707614e-118,5.6322623866974217e-127,7.4350959781475826e-98,4.024503737609082e-113,1.3926813054064248e-50,4.4101321251618313e-66,3.9515297282603386e-50,4.4101321254942674e-66,3.3133213013421414e-65,2.0511099844003979e-108,4.118435296129842e-121,1.0320625722764324e-113,1.3907673484856378e-134,2.4837223417460503e-136,1.1212056995338179e-136,1.0264616986558298e-120,1.3633432387504081e-69,7.1598542970937585e-140,1.0086391073172252e-84,1.1777051858461448e-69,7.8857478031907152e-42,5.1840238028131357e-90,1.7288866441162375e-102,1.1984676052911218e-105,1.0320625310900842e-113,1.9953840940850038e-125,5.4246462601491331e-141,5.9198151041554275e-142,4.6458599082767409e-142,4.1032506673554732e-91,2.2902151983825735e-60,1.4820795718654268e-141,1.926082189607882e-154,5.0670502623605533e-65,2.4195858943042675e-64,1.492568785722241e-79,6.4506814527626819e-51,1.1438179118600583e-64,1.1438179112008147e-64,5.9978759465378223e-66,1.9311817215995061e-65,3.3358629739566938e-79,1.8442411143404846e-66
7.228340163143042e-25,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,0.99999999999999123,9.5,9.0959275321995911e-18,8.3411404631275087e-17,8.340724177403792e-17,1.300887809463207e-31,1.3009527000986925e-31,8.6005815520432652e-15,4.3412332933265285e-27,5.8727805055590428e-32,1.9248242060870561e-46,5.9897667003593346e-51,1.2974613532265911e-34,1.4136125918210627e-26,4.4294986028842991e-33,1.7378999726461663e-46,1.5619353200269724e-50,1.4088689703553654e-51,1.5538132132811587e-66,7.6749681667502777e-44,6.9439969124687665e-32,2.5097431353946726e-45,2.5097431353946742e-45,1.4435573895770403e-60,2.4726277364190512e-61,1.6979196653095562e-45,2.340133666542541e-32,2.8645887173669896e-47,2.4533356162809231e-48,7.6929299430023609e-107,2.153709292814462e-60,1.6418656821683097e-48,6.9216015478676584e-107,1.7052698698056155e-28,1.3323040536284205e-75,1.3323040533410782e-75,7.9881824447658782e-42,2.318870176314361e-42,1.8202835654023837e-29,7.9873350876189492e-42,1.3942816829436014e-55,6.9216015478676548e-107,4.4846071091345291e-63,9.1870281484810115e-58,4.2573866967001736e-77,2.7386056596447697e-92,1.2705813869757746e-49,6.268506311567999e-108,2.7137873051561838e-35,2.5024505317694157e-74,6.5214994232313567e-107,3.7093322964643407e-49,4.2764538272004912e-123,2.1456153584825113e-112,2.5707910583115442e-127,6.0052016916335718e-72,1.0301645880538302e-48,1.2273729274751665e-72,5.0409369041138103e-49,3.2114694293527778e-64,1.8379438584122789e-38,2.8994527829193138e-64,2.6187873220725667e-65,2.4919630889091638e-53,1.3953817784045758e-51,2.0771272542976283e-78,1.2053185671594408e-52,1.6527924203460247e-54,4.8444977718937541e-85,8.9966614825791955e-63,3.7609233265726446e-46,4.0800162782975357e-86,4.1628572371698177e-21,1.1311105096566148e-44,1.2973663991205028e-40,1.1311105096566148e-44,5.0548923768330788e-74,4.3318699853155525e-68,3.4650217303240473e-68,5.208530592970894e-123,1.0488583813682802e-123,7.7676253377286581e-53,6.8064879447913902e-65,2.2796358372888226e-66,5.2111086254253244e-89,5.3034235811351009e-54,2.0423496980757565e-101,1.2153462274933429e-65,1.1270538156236239e-79,2.7830918291274966e-94,6.2051128056422757e-95,1.1721250749135459e-81,3.3384302844463343e-71,1.7200617662276023e-102,3.3384302847131966e-71,2.8610446528194067e-90,4.4457381593241712e-72,1.2004998687097136e-86,3.6132327784747717e-81,3.533896107008549e-91,5.4755080550032635e-28,6.9077020837570901e-73,2.3010114784985597e-64,2.1887321445420182e-80,8.9223411368061229e-96,1.0300367781974442e-99,1.099257096853928e-110,2.6215063044526523e-113,4.2930091532615846e-123,6.5126968197689482e-47,1.7712118067755963e-47,1.7712118067755963e-47,9.0896449212700789e-114,7.8322326607044204e-116,1.623212830250973e-124,5.3142957155189808e-96,5.7573367460233308e-111,1.231810843016884e-49,7.8475944828120351e-65,3.4950832949928489e-49,7.8475944839984777e-65,5.8958782256551698e-64,1.5055530777936918e-106,6.0511613118346741e-119,1.4763350675392153e-111,4.0885917138835503e-132,7.3016716986906358e-134,3.2961316921676507e-134,1.7346753452447513e-118,2.4259964502782246e-68,2.1048611035253186e-137,3.5997613295716907e-83,2.0956634537288664e-68,6.9748546283389721e-41,1.85014533611519e-88,1.2357385748372628e-100,1.7143688354218759e-103,1.4763350070218913e-111,5.7105457332487885e-123,3.1054384849159412e-138,3.3889069934637096e-139,2.6596079196366034e-139,2.9328320044975261e-89,4.0753155797876531e-59,8.4844369925639911e-139,2.2054199768690624e-151,9.0165452104057006e-64,4.3055238209360472e-63,5.3268719781352186e-78,5.7055546935003133e-50,2.0353628593230028e-63,2.0353628569702079e-63,1.0672899781542937e-64,3.4364346911398653e-64,1.1905457994082155e-77,3.2817285256296504e-65
1.488187680647097e-24,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,0.9999999999999819,9.5,1.8726909625116688e-17,1.7172936247615204e-16,1.7172079188772256e-16,5.4309505242302464e-31,5.431221305730236e-31,1.7707079665930208e-14,1.8123794426119144e-26,2.4517702551508521e-31,1.6179301940524173e-45,5.0349136310689216e-50,5.4166457439430282e-34,5.9015543006459205e-26,1.8492284718497717e-32,1.4608084317695962e-45,1.3129007498300513e-49,1.1842392603073463e-50,2.6208184953412552e-65,6.4512731956648822e-43,2.8989820181029828e-31,2.1095903286672341e-44,2.1095903286672368e-44,2.434770532286428e-59,4.1704480843272582e-60,1.4272037860212207e-44,9.7695974015640565e-32,2.4078594213418573e-46,2.0621764100332947e-47,1.1264144013698187e-104,3.6325455150988466e-59,1.38008703568765e-47,1.0134749337154444e-104,7.1191660233790025e-28,4.501554280783237e-74,4.5015542788399381e-74,6.7145486689059377e-41,1.9491501055961206e-41,7.5993255619955257e-29,6.713836414166956e-41,2.3516598507729648e-54,1.013474933715443e-104,7.5639453734903251e-62,7.7222557206365752e-57,1.4385230745976209e-75,1.852183498461231e-90,1.0680002140227459e-48,8.4824913381661233e-106,1.1329527788926641e-34,4.220751233536846e-73,8.8248395422898936e-105,3.117917299212258e-48,1.1576050867544694e-120,2.9034291091458867e-110,6.9594408888037231e-125,2.029021927258608e-70,8.6591540819897489e-48,4.1470157217852768e-71,4.2372112071411123e-48,5.4166125907640535e-63,7.6730538088983835e-38,4.8903509112882317e-63,4.4169675886753749e-64,2.094645128267481e-52,1.172902462798292e-50,7.0180827974016867e-77,1.0131428815590492e-51,1.389278025913119e-53,3.2763361889691022e-83,1.5174184570025929e-61,3.1612826685509784e-45,2.7593169846697259e-84,8.5705884295127948e-21,9.5076653788203588e-44,5.4162493294666848e-40,9.5076653788203588e-44,1.7079338878519282e-72,7.3063297266902132e-67,5.8442632537024108e-67,1.4099115183535527e-120,3.0808614863652273e-121,6.5291571308911725e-52,1.1459609008145095e-63,3.8449390379717016e-65,3.5242752867388899e-87,4.4578470751869837e-53,2.7635959174007097e-99,2.0498590514063909e-64,3.8080601161054258e-78,1.8822063516912937e-92,4.196520795127388e-93,3.9603457146303539e-80,5.630750629032857e-70,2.327493513625518e-100,5.6307506299345251e-70,1.9349258841000237e-88,7.4984206832169365e-71,4.0562355509881405e-85,1.2208296927070357e-79,1.2091672185325278e-89,2.2859168271397098e-27,2.3339564122284173e-71,3.8809921813963005e-63,7.3952312371676595e-79,6.0341836312910616e-94,6.9899549707189909e-98,1.4925739137989403e-108,3.5594875480468264e-111,1.166059466425233e-120,5.4743140964203018e-46,1.4888102471077166e-46,1.4888102471077166e-46,1.2341941602922826e-111,1.0634624251268301e-113,4.4089416518019448e-122,3.594060765738699e-94,7.7907808737361234e-109,1.0354112357249245e-48,1.3236115118865044e-63,2.9378281040027797e-48,1.3236115122873762e-63,9.9442603872275977e-63,1.0313072956894828e-104,8.2942074901104868e-117,1.9977045492199763e-109,1.1211064046484969e-129,2.0021443768104754e-131,9.0381104571617503e-132,2.5399481434679235e-116,4.0917976047315978e-67,5.7716040884893796e-135,1.216277994477259e-81,3.5346427235338069e-67,5.8627855810805014e-40,6.2512504021956889e-87,8.3573423954383146e-99,2.3197901509959654e-101,1.997704466262444e-109,1.5457567798021058e-120,1.6813574418432674e-135,1.8348339601270078e-136,1.4399742869823303e-136,1.9834757048013892e-87,6.8736153859405488e-58,4.593673758541703e-136,2.3882522701555787e-148,1.520772138327519e-62,7.2618952325997819e-62,1.7998296480892491e-76,4.7958625056408124e-49,3.4329369541835497e-62,3.4329369462339885e-62,1.8001405465268105e-63,5.7960493871260582e-63,4.0225851716265878e-76,5.5351148262878948e-64
3.0188950093126827e-24,0.41947961473795115,76.950000000000003,0.0,0.0,0.0,0.99999999999996336,9.5,3.7988873810950526e-17,3.4836527816589814e-16,3.4834789211508401e-16,2.218720496699082e-30,2.2188310183372315e-30,3.5920075893576869e-14,7.4041613878903091e-26,1.0016281485188769e-30,1.3264760542994956e-44,4.1279875983073724e-49,2.2128765271994052e-33,2.4109774947793411e-25,7.554701695898387e-32,1.1976570238313905e-44,1.0763953563152109e-48,9.709108943224673e-50,4.3047704928320057e-64,5.2891435352955645e-42,1.1843287458489752e-30,1.7295696075204429e-43,1.7295696075204477e-43,3.9991179103762334e-58,6.8499735015423499e-59,1.1701078917911766e-43,3.9911993126382629e-31,1.9741086303163596e-45,1.690696812378257e-46,1.5402764148284415e-102,5.9664669163982198e-58,1.1314787331976609e-46,1.3858412459246007e-102,2.9084116132060186e-27,1.4800125589018879e-72,1.4800125576235211e-72,5.5049926746811238e-40,1.5980310192476198e-40,3.1045724519436905e-28,5.5044087252136661e-40,3.862608366465764e-53,1.3858412459245972e-102,1.242380298899752e-60,6.3311800014406254e-56,4.7296265372909955e-74,1.218448420609731e-88,8.7561110130755562e-48,1.1162668621844389e-103,4.6284817751645422e-34,6.9326052674185486e-72,1.1613187155088968e-102,2.5562569785175792e-47,3.0470581582353761e-118,3.8208134531792481e-108,1.8319352380659788e-122,6.6709801730575886e-69,7.0992976782862558e-47,1.3634480379786038e-69,3.4739217491320059e-47,8.8968024451389792e-62,3.1346928465150899e-37,8.0324160564862007e-62,7.2548825277164628e-63,1.7173166292809058e-51,9.6161630276746358e-50,2.3073521423117899e-75,8.3063574576717406e-51,1.1390245714996235e-52,2.155283378227629e-81,2.4923643721390524e-60,2.5918105282282158e-44,1.8151708766497553e-82,1.7386050814339255e-20,7.7949585064180833e-43,2.2127145791348046e-39,7.7949585064180833e-43,5.6153129494007784e-71,1.2000661409775665e-65,9.5992122142462933e-66,3.711181337376653e-118,8.4389051218986983e-119,5.3529974909524692e-51,1.8755358649074035e-62,6.3153239148583138e-64,2.3183859981754976e-85,3.6548123640148817e-52,3.636736845250473e-97,3.3668996472757354e-63,1.252006850750489e-76,1.23817820584745e-90,2.7606115472894518e-91,1.3020750237322677e-78,9.2485248132680086e-69,3.062850601564892e-98,9.2485248162324921e-69,1.2728588751532385e-86,1.2316288460723087e-69,1.3336132228089016e-83,4.0138209278939178e-78,4.0002049678785547e-88,9.3387161132595772e-27,7.6735380439148656e-70,6.3745413118345149e-62,2.4313902319961274e-77,3.9694875408720155e-92,4.6060269380419844e-96,1.9675001417949914e-106,4.6920908068695298e-109,3.074524883367583e-118,4.4881734403447266e-45,1.2206165906979175e-45,1.2206165906979175e-45,1.6269058190081801e-109,1.4018484857766864e-111,1.1624965285307413e-119,2.364293217175596e-92,1.0252401297206146e-106,8.4889268795610266e-48,2.1740358812135506e-62,2.4086089757507949e-47,2.1740358825315292e-62,1.6333477546707171e-61,6.8271227404421077e-103,1.0984145352457418e-114,2.6288896966470963e-107,2.9697784790221974e-127,5.30362261942918e-129,2.3941693528138146e-129,3.4731678762265476e-114,6.7207898534647465e-66,1.528881251322504e-132,3.9988559392083263e-80,5.8056612879625473e-66,4.8066658330423706e-39,2.0552924235401303e-85,5.4977869025532734e-97,3.0527134094526474e-99,2.628889586764955e-107,4.0687212774746033e-118,8.8517606037975047e-133,9.6597609519315695e-134,7.5809624693013714e-134,1.3047965688264898e-85,1.1289933911520134e-56,2.4184090419136879e-133,2.5147291715013093e-145,2.4978728037867382e-61,1.1927684725650298e-60,5.9174461034807863e-75,3.9319378364146826e-48,5.6386092460050087e-61,5.6386092198685911e-61,2.9567362531108123e-62,9.5200285249856495e-62,1.322537990358213e-74,9.0914427240341266e-63
