Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792)
0.0,0.1877297685578441,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6326645273216867e-22,0.1877297685578441,76.950000000000003,0.0,0.0,0.0,0.99999999999999889,9.5,3.310246231260002e-17,4.4810343464542477e-16,4.4810252963261758e-16,8.7209057348366142e-28,8.7208891625519955e-28,1.7266053903516398e-16,4.7165120556922243e-26,5.3626714320094642e-28,1.3020823768460301e-40,4.0011616585607883e-45,9.4713971989226195e-32,6.9423617988357998e-26,2.5938465258226656e-30,1.6013204230203521e-40,3.3419514394653134e-45,6.2705313764879458e-48,7.2341811947834754e-61,2.2980926980630212e-42,8.1215549325699491e-31,1.9795836243922478e-42,1.9795836243949344e-42,2.3690638600714394e-54,3.1708869647944486e-55,4.850695578312048e-48,4.1354502344152586e-31,9.8981882600213538e-43,6.624143117765427e-44,1.8957447508956781e-97,1.3169363919332511e-54,6.9754791069651911e-47,1.7816975522314327e-97,7.4681643100870848e-28,1.2815010616752622e-66,1.2815008593486294e-66,9.2103281600355209e-40,2.7854568703467598e-40,3.3715964717522732e-30,9.2100850917854514e-40,1.5834134895955337e-51,1.7816975522314299e-97,3.8795767465935542e-58,2.1994233559583487e-56,1.8480564899926405e-69,3.3846593999668287e-82,1.3689384883777453e-47,1.4434683633793384e-94,7.7866276722733612e-36,5.3197086328062717e-70,1.0570582859225556e-95,1.9599320506268218e-47,1.4651633088324669e-108,1.6413152213300438e-100,6.6226510339510587e-112,3.8715550661752401e-67,1.800777783351698e-48,6.5996129708064669e-69,1.3386902696165105e-47,1.3026696856805479e-59,3.4395817162198537e-39,1.602075659800967e-59,1.1326171837190342e-60,6.6940635079544394e-51,1.5909126946450769e-51,7.3556034317271081e-72,9.3495487916668343e-52,7.2395509985639562e-56,1.8027949139508015e-78,1.8057287817978659e-59,7.9062853491746146e-44,1.6486756267748416e-79,4.4988115016993757e-22,4.1259606808502425e-42,1.2419891033474288e-39,4.1259606808502418e-42,4.3159188999102477e-71,1.7035621947167868e-63,9.9946025824031416e-64,1.8025222757642801e-109,1.4839292675615686e-113,3.516924041543744e-50,6.7386806027261047e-61,2.4692255560188098e-61,1.613650830078279e-84,5.2511804455629746e-51,4.407957744285751e-94,2.7613512966461208e-64,1.8292628820627805e-76,8.4452726255876092e-88,2.1891677276226791e-88,4.4261937054882162e-77,1.0069234866237694e-65,4.0311254840991351e-95,1.0069235588667259e-65,1.4918279043500299e-86,3.2698302820063092e-70,9.7642107275698638e-83,8.7216072103567729e-79,1.5018298717586302e-87,2.898629551768446e-27,5.2414885365091144e-68,3.1385299652419888e-59,1.7426983820604784e-72,4.0265590774958155e-90,8.011538421275944e-90,2.0698225608743039e-98,3.0841457159793243e-101,5.6540672899770897e-108,8.2494884308449108e-50,2.6355508129928914e-50,2.6355508129928914e-50,1.0693689829059764e-101,4.7977186688853331e-104,1.9382384993392109e-109,1.4650519905248366e-89,1.5001027320510882e-97,3.8788300036384885e-44,3.7744601891408594e-56,1.5422224917313756e-48,3.7744606330234996e-56,1.9854394271744871e-56,6.6196929679557873e-103,5.8680349803045604e-59,1.8958803844043213e-103,2.7141466283582546e-71,1.1420283312892235e-70,7.0225624470275234e-71,1.2974647098469462e-110,2.1814775354934529e-66,1.3467171240565274e-73,1.9885488345319198e-77,7.0867235009407893e-64,2.3945165810175079e-37,2.9659611181913316e-85,7.6475651620603065e-96,1.031672886673753e-95,1.8958803828300945e-103,6.523537247016491e-113,7.8070338339445462e-125,1.0226490777076529e-125,5.2246843643964101e-126,1.2815800623242733e-83,3.0487649464666746e-56,3.1052701794036718e-127,1.038648759522665e-136,7.1200752611572464e-60,4.5646684253628715e-60,8.8836907658891846e-72,2.319642885797378e-49,5.364529621832206e-62,5.3645244413509732e-62,7.9610813999086895e-61,2.6512639840041457e-62,6.1315060800267243e-75,2.7760292935652892e-61,6.1314556066737662e-75,1.0446770681929754e-71,4.831953027309028e-84,6.6790363122652855e-83,2.2572274219408054e-61,4.5513219311007695e-22,5.8680349803255671e-59,3.1728963667785119e-74,2.5799254722094913e-74,2.5799254410260095e-74,1.7485386523376785e-114,1.6384953462547626e-72,5.5190715094565628e-77
1.0171460676500723e-21,0.1877297685578441,76.950000000000003,0.0,0.0,0.0,0.99999999999999689,9.5,9.2686894475279851e-17,1.2546896170026232e-15,1.2546870829684976e-15,5.2674270637914602e-27,5.2673971172957438e-27,4.8344950890161462e-16,2.8487732796868201e-25,3.239053543765529e-27,1.5458162257683738e-39,4.7501823147653084e-44,5.7207239081386589e-31,4.1931865236246746e-25,1.5666833015921307e-29,1.9010299918371533e-39,3.9675644557685129e-44,7.4443748501411613e-47,1.6182584324327479e-59,2.7282956494280737e-41,4.9054191792513005e-30,2.3501616788664659e-41,2.3501616788724753e-41,5.2995010806724507e-53,7.0931473013608511e-54,5.7587457824024547e-47,2.4978119399159883e-30,1.1751129067738184e-41,7.8641827005198398e-43,2.0200631418603596e-95,2.9459340281171002e-53,8.281288787453343e-46,1.8985370016217788e-95,4.5107712402029266e-27,5.2881497100723655e-65,5.2881481870083385e-65,1.0934501578606636e-38,3.3068943925323548e-39,2.0364442663011071e-29,1.0934213007983623e-38,3.542032635666237e-50,1.8985370016217738e-95,8.6784579886387056e-57,4.6954662418075266e-55,7.6260616148543375e-68,2.5478886854924861e-80,1.6252037722565021e-46,1.9703284080386715e-92,4.7031231140229094e-35,2.0974293629867172e-68,1.442880233851191e-93,2.3268313303248249e-46,3.6145470887102293e-106,2.240388561077351e-98,1.6338055067226613e-109,1.5976080366424155e-65,2.1378833711911456e-47,2.7233487676137757e-67,1.5892930880762128e-46,2.9140199756448519e-58,2.0775073565865098e-38,3.5837791634288664e-58,2.5336193351730858e-59,7.9471921965647765e-50,1.8887315576351588e-50,3.0352279307593785e-70,1.1099784164947774e-50,8.6391380727640306e-55,1.3570990115283491e-76,4.039343051823428e-58,9.3863418212221635e-43,1.2410818592156074e-77,1.2596672223292135e-21,4.8983405081763792e-41,7.5016141942632341e-39,4.8983405081763772e-41,1.7809760166509103e-69,3.8107553668600532e-62,2.2357254760263271e-62,4.4468090501924729e-107,2.7596067991967359e-111,4.1752922220015027e-49,1.4626732293341538e-59,5.5235586694109204e-60,1.2147160665209146e-82,6.2342014249372985e-50,6.016840590137484e-92,6.1770323964945938e-63,7.5485045038684433e-75,6.3573904396321257e-86,1.6479508206349344e-86,1.8264812258896744e-75,2.2524472895910645e-64,5.5024664129482821e-93,2.2524475877035943e-64,1.1230108091438189e-84,7.3505301398151537e-69,4.0486063011080513e-81,3.5989956390295608e-77,6.2303584727158756e-86,1.7507721330923879e-26,2.1629149183634465e-66,7.0207659910148147e-58,7.191293212625019e-71,3.0310931732620047e-88,6.0370547367923919e-88,2.8281662016218568e-96,4.2141442912545222e-99,1.3962638790367855e-105,9.7937926550762856e-49,3.128925921984423e-49,3.128925921984423e-49,1.4611655212408671e-99,6.5555330317788794e-102,4.7864524192268076e-107,1.102854570512953e-87,2.0476340894813915e-95,4.6049469787862066e-43,8.4433148494421532e-55,1.8309265410503641e-47,8.4433166811357906e-55,4.4413485795994234e-55,5.0093339449244594e-101,1.3126559514611487e-57,2.6000576646372e-101,1.1199999872273795e-69,4.7126117670863216e-69,2.8978800508920705e-69,2.002246832009437e-108,4.8798780256631527e-65,5.5572659143311035e-72,8.2058017329952453e-76,1.5852717425739766e-62,2.8427699122359975e-36,1.2297982263641019e-83,5.7842144619360994e-94,1.4082284034439698e-93,2.6000576617553807e-101,1.616901052516342e-110,3.4908502502082531e-122,4.5726903081462699e-123,2.3361741652039795e-123,9.6474148162531829e-82,6.8199652269116053e-55,1.3884957358775164e-124,8.370003284203996e-134,1.5927323546774817e-58,1.0210980680733091e-58,3.6658798687149909e-70,2.7538801109527095e-48,1.2000233836619696e-60,1.2000212459251518e-60,1.7808621001090334e-59,5.9307721399912711e-61,2.5301804521920875e-73,6.2098666418182908e-60,2.5301621073893393e-73,2.3481410247609845e-70,2.0032767714544308e-82,2.7690583984350089e-81,5.0493274639226863e-60,1.2743701407711925e-21,1.312655951469817e-57,1.3093047091157866e-72,1.0646135595721634e-72,1.0646135360980152e-72,2.7883187722287649e-112,6.7612969167057411e-71,2.277460265331343e-75
2.3249052974858793e-21,0.1877297685578441,76.950000000000003,0.0,0.0,0.0,0.99999999999999289,9.5,2.1185575880063876e-16,2.8678619816987532e-15,2.8678561896289304e-15,2.5360393876157027e-26,2.5360046633666987e-26,1.1050274470471382e-15,1.3715617028683735e-24,1.5594648506760716e-26,1.5176577062546982e-38,4.6637585647820752e-43,2.7542823054307838e-30,2.0188388067932264e-24,7.5429056970209171e-29,1.8663204918906799e-38,3.8953776890303153e-43,7.3089313723558018e-46,3.197406949963611e-58,2.6786568435539865e-40,2.3617481743599135e-29,2.3074026725543669e-40,2.3074026725662392e-40,1.0470921042276276e-51,1.4014863755212358e-52,5.6539707407547344e-46,1.2025889256617151e-29,1.153732812874747e-40,7.7211011905044229e-42,4.5971910740246169e-93,5.82066919345624e-52,8.1306184212377829e-45,4.320626012474086e-93,2.171742176738815e-26,2.0919391716925912e-63,2.0919379674523068e-63,1.0735558463076049e-37,3.2467285158518981e-38,9.8046025002966249e-29,1.0735275142734519e-37,6.9984595871476095e-49,4.3206260124740638e-93,1.7147170495237905e-55,9.0250114433683734e-54,3.0167950901023569e-66,2.014539615959648e-78,1.5956346985018718e-45,3.1126369862765868e-90,2.2643513270517929e-34,8.0680550781172813e-67,2.2793978731398915e-91,2.2844967976546761e-45,1.1410054202264234e-103,3.5392659827915458e-96,5.1574430015183324e-107,6.319978501258466e-64,2.0989865433423699e-46,1.0773296865278741e-65,1.5603773782262295e-45,5.7576123983321155e-57,1.0002303630613105e-37,7.0809436889523837e-57,5.0060048544144809e-58,7.8026004246276117e-49,1.8543678571911243e-49,1.2006339275280237e-68,1.0897833573957694e-49,8.5758843365886029e-54,1.0730173781609623e-74,7.9810611659870823e-57,9.2155657525123362e-42,9.8128610481812163e-76,2.8792393740613169e-21,4.8092197319990513e-40,3.6117043275776188e-38,4.8092197319990497e-40,7.0453639931448348e-68,7.5292153375059706e-61,4.4172994211834001e-61,1.4037257742243974e-104,1.2544941354813622e-108,4.0993266624663863e-48,2.7135552631402987e-58,1.0913620567755217e-58,9.6043946540177666e-81,6.1207759272394876e-49,9.5051334497819918e-90,1.2204775096268395e-61,2.9861133161005346e-73,5.0265974610267598e-84,1.3029851559050777e-84,7.2253780925977176e-74,4.4504550937003206e-63,8.6925483198581419e-91,4.4504562730033787e-63,8.8793087661849189e-83,1.467929771858813e-67,1.6185321850290846e-79,1.423726886891806e-75,2.4913072140505606e-84,8.4292129939065704e-26,8.5562763021876491e-65,1.3871850497846791e-56,2.8448036809839096e-69,2.3965942342533961e-86,4.7754079555158617e-86,4.4697867356785328e-94,6.6603540010627595e-97,4.4095524638027857e-103,9.6156036839221771e-48,3.0719980177022279e-48,3.0719980177022279e-48,2.3093052200411128e-97,1.0360794482957924e-99,1.5116134836487104e-104,8.7199394652105818e-86,3.2347610557254956e-93,4.5211642474874607e-42,1.6682560337611756e-53,1.7976145328493855e-46,1.6682567583605207e-53,8.7753563559329743e-54,4.0032761159863112e-99,2.5935869521846188e-56,4.1504885506843318e-99,4.4306066583586688e-68,1.8642622460169511e-67,1.146372524494868e-67,8.8667333045659552e-106,9.6418168126699641e-64,2.1983991253551302e-70,3.2461329392599535e-74,3.13223000513483e-61,2.791047991315312e-35,4.9164278322440646e-82,4.6214663355006324e-92,2.2246557283080787e-91,4.1504885435071834e-99,5.1574807022951657e-108,2.2254855806140309e-119,2.915179871475463e-120,1.4893569085992919e-120,7.6279207868169801e-80,1.3475101992490541e-53,8.8519329704984782e-122,1.0667209750782857e-130,3.1469707304109086e-57,2.0175177127430786e-57,1.4501856200967137e-68,2.7037759861810199e-47,2.3710421054981207e-59,2.3710336488524358e-59,3.5186835614203551e-58,1.1718209174784784e-59,1.0009118643226913e-71,1.2269650695032542e-58,1.0009067785989116e-71,4.6881355321577196e-69,8.0065894071859313e-81,1.1067227749230591e-79,9.9766202280989001e-59,2.9128460363453313e-21,2.5935869522189104e-56,5.1794804413924502e-71,4.2115061538877131e-71,4.2115059682846605e-71,1.2779874172817905e-109,2.6747018150987528e-69,9.0094059184921136e-74
4.940423757157494e-21,0.18772976855784407,76.950000000000003,0.0,0.0,0.0,0.99999999999998501,9.5,4.501934874513534e-16,6.0942067110179507e-15,6.0941944029044901e-15,1.1075550282469729e-25,1.1075220221690446e-25,2.3481833169886746e-15,5.9899702804842331e-24,6.8105927005451259e-26,1.3422908761340796e-37,4.1250421919834329e-42,1.2028674442467234e-29,8.8167994400031539e-24,3.2941850877210125e-28,1.6505223053938404e-37,3.4454163475297964e-42,6.4646670277390396e-45,5.6896155912798202e-57,2.3692416368476841e-39,1.0314374764039085e-28,2.0408715333252324e-39,2.0408715333463591e-39,1.8632444353871201e-50,2.4938701188452002e-51,5.0008730602324358e-45,5.2520217718095447e-29,1.0204635943571439e-39,6.82922653080923e-41,7.7690496801137921e-91,1.0357569783381178e-50,7.1914398858510031e-44,7.3016669526254096e-91,9.4845686259206724e-26,7.4659804147159037e-62,7.4659718073191224e-62,9.4954798353213775e-37,2.8716945893816974e-37,4.2819274782477693e-28,9.4952292417008627e-37,1.2453384846930454e-47,7.3016669526253366e-91,3.0512473565363091e-54,1.5836381001344338e-52,1.0766728876518436e-64,1.4399088835390532e-76,1.4113208165203417e-44,4.4525263549172698e-88,9.8890171433190672e-34,2.8385102972859191e-65,3.2606048017565374e-89,2.02061154574674e-44,3.2654116360445553e-101,5.0628053264927966e-94,1.4759946835443649e-104,2.255555424813596e-62,1.8565297775662923e-45,3.8449131046007492e-64,1.3801361202824094e-44,1.0245363566217417e-55,4.3682687794398405e-37,1.2600160891251855e-55,8.9079181667845939e-57,6.9013117136481373e-48,1.6401673943282154e-48,4.2844612967821705e-67,9.6390097772776416e-49,7.7523612442118722e-53,7.6694795009755657e-73,1.4201871858009847e-55,8.1510629975653781e-41,7.0138227219081383e-74,6.1183837071797352e-21,4.253700344569384e-39,1.5773261767848442e-37,4.2537003445693827e-39,2.5144403531500779e-66,1.3397138952570357e-59,7.8599287330053661e-60,4.0172831958846193e-102,4.2527639051450633e-106,3.6258080091646262e-47,4.2997688761991294e-57,1.9420202672493969e-57,6.8648196611304106e-79,5.4137569919292861e-48,1.3596783416703081e-87,2.1717745184391151e-60,1.0657226330137573e-71,3.5928016867338097e-82,9.3131929887653668e-83,2.5786861187897897e-72,7.9193428311773017e-62,1.2434406890735338e-88,7.9193470400228386e-62,6.346558597465929e-81,2.6678349592113968e-66,5.8977766048584712e-78,5.0811801509822061e-74,9.0790593581658796e-83,3.6812577300224581e-25,3.0536742214803398e-63,2.4684216790279393e-55,1.0152899410399134e-67,1.7129853545691553e-84,3.4139735830030755e-84,6.3952256059457539e-92,9.5296833814301126e-95,1.2622229673657922e-100,8.5048925274155124e-47,2.7171474453263515e-47,2.7171474453263515e-47,3.3040795794512225e-95,1.4824105099336245e-97,4.3269544321449389e-102,6.2326481094170429e-84,4.6272208793143447e-91,3.9989185705686569e-41,2.9685699803981851e-52,1.5899696926986809e-45,2.968572566438612e-52,1.5615277748050178e-52,2.9213459016005837e-97,4.6151493835114163e-55,6.0604482488250393e-97,1.581250676672666e-66,6.6534187925026939e-66,4.0913220744764184e-66,2.9838432277790166e-103,1.7157098443234992e-62,7.8459302860863885e-69,1.1585213426047193e-72,5.5736365937830006e-60,2.4686496897768368e-34,1.7914994251211476e-80,3.3720966461717838e-90,3.1822974601924082e-89,6.0604482308096185e-97,1.5066025766059762e-105,1.3004030836645066e-116,1.7034075421176228e-117,8.7026595334212274e-118,5.4521187994517285e-78,2.3978223904097767e-52,5.1723907168671493e-119,1.2467084169071783e-127,5.5998662581968531e-56,3.5900649741654829e-56,5.1756094694997406e-67,2.3914595303824157e-46,4.2191360234107036e-58,4.2191058424476031e-58,6.2613099403404507e-57,2.0851937302511241e-58,3.5721664402422138e-70,2.1833190216588422e-57,3.5721638402020692e-70,8.5160545670967261e-68,2.9160978154944361e-79,4.0308221640625141e-78,1.7752862803856429e-57,6.189797828501238e-21,4.6151493836338005e-55,1.8485206514331806e-69,1.5030571933048976e-69,1.5030570606435666e-69,4.3772277213411375e-107,9.5458207454546672e-68,3.2153926870622747e-72
1.0171460676500723e-20,0.1877297685578441,76.950000000000003,0.0,0.0,0.0,0.99999999999996914,9.5,9.268689447527706e-16,1.25468961693641e-14,1.2546870829274378e-14,4.6238242199148761e-25,4.6235373290817427e-25,4.8344950314737074e-15,2.5006946647076173e-23,2.8432883769552177e-25,1.1281751375566333e-36,3.4673467369583879e-41,5.0217347947207083e-29,3.6808401856762636e-23,1.3752574279247832e-27,1.3869984773182087e-36,2.896078183652991e-41,5.4339421620630981e-44,9.5963687795645277e-56,1.9914903424337354e-38,4.3060484249563108e-28,1.7154754954184556e-38,1.7154754954540885e-38,3.1426340164946145e-49,4.2062764493835264e-50,4.2035350805447235e-44,2.1926156909789198e-28,8.5776111669440317e-39,5.7403763345507597e-40,1.1375600075453261e-88,1.7469555167753714e-49,6.0448384879765593e-43,1.069124880870088e-88,3.9596206741072415e-25,2.5225847601072905e-60,2.5225789389331668e-60,7.9815228648404759e-36,2.4138323099580541e-36,1.7876204125332013e-27,7.981312225825016e-36,2.1004453559643348e-46,1.0691248808700664e-88,5.1463745921174823e-53,2.652378022461189e-51,3.6378345352390094e-63,9.7381112669347776e-75,1.1863001774821614e-43,6.0249154814984683e-86,4.1284699914180481e-33,9.521829086329503e-64,4.4120723345676098e-87,1.6984457540422373e-43,8.8389285523902091e-99,6.8507116962882352e-92,3.9952737736878447e-102,7.6210119245705627e-61,1.5605250586557322e-44,1.2991092229803715e-62,1.1600875684576202e-43,1.7280302916856846e-54,1.8236662257963313e-36,2.1252012785536869e-54,1.5024505990809859e-55,5.8009683300472461e-47,1.3786595639681617e-47,1.4472741130840641e-65,8.1021674941872208e-48,6.797415688809303e-52,5.1868726343901633e-71,2.3953532473919775e-54,6.8514586666793608e-40,4.7434516459453794e-72,1.2596672492033405e-20,3.5754913673979639e-38,6.5850263657028555e-37,3.5754913673979613e-38,8.4957255779947177e-65,2.2593879621357223e-58,1.3255502906880739e-58,1.0874117623830865e-99,1.2475572113611298e-103,3.0477101024555603e-46,5.9438485309507168e-56,3.2755003523328307e-56,4.6426808051385294e-77,4.5505889548235047e-47,1.8398423495364924e-85,3.6630151583188656e-59,3.6008359186981272e-70,2.4298135242126783e-80,6.2985168225533674e-81,8.7127975822623979e-71,1.3357114954861776e-60,1.6825559175242908e-86,1.3357129175577206e-60,4.2921806108373847e-79,4.6877772501846903e-65,2.0747492272848635e-76,1.71681594605057e-72,3.1940509715106619e-81,1.5368517676973569e-24,1.0317674928151047e-61,4.1633539536057084e-54,3.4304333114281946e-66,1.1584928337690932e-82,2.3091089394107111e-82,8.6545630274549312e-90,1.2897095946412539e-92,3.416982337338028e-98,7.1488745639761538e-46,2.283926127922726e-46,2.283926127922726e-46,4.4713633471839577e-93,2.00618269055142e-95,1.1713561917918278e-99,4.2151429256876721e-82,6.2613025708148378e-89,3.3613320017619913e-40,5.0069187401381738e-51,1.3364653223910911e-44,5.0069274777628938e-51,2.6337448225354321e-51,2.0565294315254657e-95,7.7841239218108874e-54,8.5344036978442485e-95,5.3426794038019252e-65,2.2480393324523839e-64,1.3823652348631869e-64,8.7274012820804141e-101,2.8937956234279175e-61,2.6509624906776819e-67,3.914378763604937e-71,9.4007549825403438e-59,2.0750477165198004e-33,6.302226658323906e-79,2.3737114797074121e-88,4.3061108103697396e-87,8.5344036512528828e-95,4.2437758572799902e-103,7.3263788162821087e-114,9.5968775197961714e-115,4.903016777129255e-115,3.6872705482034129e-76,4.0442778941516446e-51,2.914088287535356e-116,1.4048181340888576e-124,9.4449928889433661e-55,6.055169313510353e-55,1.7487214644346521e-65,2.0101663192140483e-45,7.116166910330843e-57,7.1160649370611301e-57,1.0560616227059706e-55,3.5169874390577854e-57,1.2069428766905807e-68,3.6824874503626167e-56,1.2069525090490754e-68,1.4949996608231046e-66,1.0248947487598324e-77,1.4166786208407866e-76,2.9942798460601212e-56,1.2743701416843571e-20,7.7841239222243955e-54,6.2457393892580055e-68,5.0784943441283981e-68,5.0784934469387808e-68,1.2915657533873054e-104,3.2253170518813238e-66,1.0864083208483216e-70
2.0633534515187182e-20,0.18772976855784415,76.950000000000003,0.0,0.0,0.0,0.99999999999993738,9.5,1.8802198593555551e-15,2.5452275084887503e-14,2.5452223681289237e-14,1.8889830651996968e-24,1.8887440281896322e-24,9.8071183588516167e-15,1.0216153542645543e-22,1.161576069061538e-24,9.2478018571673252e-36,2.842740433886364e-40,2.0515425187500667e-28,1.5037433011520807e-22,5.618375328230804e-27,1.136547085696694e-35,2.3743768210997635e-40,4.4550740891530124e-43,1.5762064473798221e-54,1.6327440857053396e-37,1.7591612843669191e-27,1.4064504556830747e-37,1.4064504557416026e-37,5.1617856073889702e-48,6.9088216403962911e-49,3.4463119409972328e-43,8.9575504284113383e-28,7.032443512845285e-38,4.7063072455670096e-39,1.555517088285514e-86,2.8693796274776174e-48,4.9559237195486537e-42,1.461937841234937e-86,1.617634225729984e-24,8.2936983492352756e-59,8.2936600557718503e-59,6.5437345328867051e-35,1.9790055243169907e-35,7.3030125101868742e-27,6.5435618383316056e-35,3.4499877355226925e-45,1.4619378412348773e-86,8.452935542529477e-52,4.3412893226543797e-50,1.1960404012863772e-61,6.40605484499828e-73,9.7260054682926086e-43,7.9284500161704933e-84,1.6866146999684144e-32,3.119277090960726e-62,5.8060391188691782e-85,1.3924884430698174e-42,2.3265513316904749e-96,9.0151515136354034e-90,1.051621828931785e-99,2.5056219336832005e-59,1.2794125887790196e-43,4.2711867937257762e-61,9.5110987803023271e-43,2.8382948670273028e-53,7.4502715793864545e-36,3.4906494041412283e-53,2.4677796185503603e-54,4.7559843158984939e-46,1.1303084737591767e-46,4.756030919379754e-64,6.6426447554287674e-47,6.0338933028974203e-51,3.4120979792902687e-69,3.9343748346696489e-53,5.6172382520141742e-39,3.1204008538371009e-70,2.5553250536208085e-20,2.9314037189971357e-37,2.6901981957206662e-36,2.9314037189971324e-37,2.7932086397320166e-63,3.7102786083743642e-57,2.1767553791994807e-57,2.8622451210365664e-97,3.4149361789319004e-101,2.4986968761020912e-45,7.1624208682694638e-55,5.38001693067554e-55,3.0541104306749257e-75,3.7308477598040506e-46,2.4211290271230984e-83,6.0165133960119901e-58,1.1838760731034974e-68,1.598412499514765e-78,4.1433746043173581e-79,2.8645772196913727e-69,2.1939054623043484e-59,2.2141489327040799e-84,2.1939101377497275e-59,2.8235397142176935e-77,8.317585515248719e-64,7.3606933960758573e-75,5.6445153019035399e-71,1.1332043547911661e-79,6.2785338328212215e-24,3.3922257123410648e-60,6.8383213700003859e-53,1.1278501486814636e-64,7.6209529279094794e-81,1.5190853060948954e-80,1.1389492961602504e-87,1.6974599649118584e-90,8.9945148556603141e-96,5.8610791801662078e-45,1.8725005954028614e-45,1.8725005954028614e-45,5.8843647437069351e-91,2.6403114574943884e-93,3.0833582521758898e-97,2.7728617953035561e-80,8.2395221349245941e-87,2.7558230422298756e-39,8.2238513806736752e-50,1.0957150053506486e-43,8.2238801079313055e-50,4.3259337554397197e-50,1.4590916700082704e-93,1.278544665992851e-52,1.2109160328929405e-92,1.7565500130515991e-63,7.3910581771704926e-63,4.5449142802451107e-63,2.3856696817515821e-98,4.7530686500127403e-60,8.7157845013943477e-66,1.2869601138920346e-69,1.5440775538918635e-57,1.70124769133839e-32,2.2358735537763657e-77,1.6840775923965249e-86,5.6665995167375802e-85,1.2109160202612136e-92,1.2042368132520268e-100,4.1578918740096652e-111,5.4464533243035685e-112,2.7825771380055897e-112,2.4256096781054609e-74,6.6427384527489338e-50,1.6538134904205617e-113,1.594524289829255e-121,1.5513429020109718e-53,9.9456337788335147e-54,5.7494135728951193e-64,1.6480565973800557e-44,1.168825102684967e-55,1.1687915770145719e-55,1.7345849910539024e-54,5.7766737131612924e-56,3.9680889660680036e-67,6.0484993222926583e-55,3.9681897501200448e-67,2.6481955870479919e-65,3.6301040755467225e-76,5.0177866528910328e-75,4.918113812175216e-55,2.585150860965032e-20,1.2785446661288026e-52,2.0534663386688419e-66,1.6697003255392936e-66,1.6696997353374746e-66,3.5459887671759317e-102,1.0604136600641074e-64,3.5718715740394796e-69
