Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429)
0.0,0.3909794042207083,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7599593118902973e-25,0.3909794042207083,76.950000000000003,0.0,0.0,0.0,0.99999999999999933,9.5,1.5409037528861539e-18,1.4456003662879499e-17,1.4455643432293013e-17,1.2850743570902362e-32,1.285106364025514e-32,6.2215728232153307e-16,1.6615603552470237e-28,6.1113700386165745e-33,8.5421249808759137e-48,2.392596310414045e-52,8.8991799113583646e-36,4.723467203085137e-28,2.8477389098404055e-34,8.1246777931389116e-48,5.418873996137945e-52,2.7425559446042199e-53,1.3286453961567996e-68,7.2784083398685286e-46,2.5352032926513957e-33,3.8211714113626612e-47,3.8211714113626632e-47,1.6154251908290979e-62,2.6423120396719012e-63,3.4461625001547448e-48,8.7836011839954123e-34,7.4266496271948764e-49,6.0737958760826998e-50,2.576806738375118e-110,1.9898869078326949e-62,1.508593568413535e-50,2.3351659961422857e-110,5.6027627002874385e-30,8.8448246749209856e-78,8.8448246736006044e-78,9.3339965230970859e-44,2.7320661450603515e-44,3.4947131252265928e-31,9.333189320236708e-44,7.6302051553500603e-58,2.3351659961422848e-110,2.9968319876841161e-65,4.7527832659131048e-60,1.7490254988175939e-79,6.5138697910182393e-95,1.3534985070846969e-51,1.1225952799891415e-110,5.3922867204422158e-37,7.9822697188874252e-77,5.3307579776876293e-110,3.6622456143656857e-51,2.695458910278749e-126,2.0810773221687865e-115,2.0901745544744054e-130,9.8478104864153035e-75,5.8629606429491409e-51,1.3378269576271406e-75,4.4083809426464635e-51,1.9594760078016933e-66,3.3809827202122378e-40,1.8636718584128677e-66,1.6089795206451895e-67,3.0056179850552819e-55,7.3521938472350502e-54,6.0068487946771832e-81,8.622751895968462e-55,4.9686850161176646e-57,3.5728596172837468e-88,3.5302364742631822e-65,4.5308569222409959e-48,3.0596359191079353e-89,3.6023058648825985e-22,1.5012837588925299e-46,3.9593271404438718e-42,1.5012837588925299e-46,4.1163979406591616e-77,2.6324491632658397e-70,1.997889337651537e-70,2.365974969304927e-126,1.1310925822471492e-127,1.0372399722702347e-54,3.3957032054035237e-67,1.6540616797837091e-68,1.7266464041312299e-92,7.2322824151437011e-56,4.611258245674566e-105,2.3296510444004172e-68,9.7311427621108849e-83,1.8026070989430183e-97,4.1139042092496306e-98,1.6195853475563096e-84,2.382825103366014e-73,3.9488762859083854e-106,2.3828251035031959e-73,7.1512411839996614e-94,9.5575754323326119e-75,1.270619313515257e-89,2.2755600116272282e-84,2.1058004982785329e-94,1.8575699343639729e-29,1.1757411759170192e-75,1.7089174354615603e-66,9.7266430627297684e-83,4.2152712495445987e-99,1.8859832881174049e-102,1.1781966160502708e-113,2.5428873099048294e-116,3.1465432351926488e-126,1.1394498651379954e-49,3.2447235962596115e-50,3.2447235962596115e-50,8.8170464106043045e-117,6.8226572814499117e-119,1.1669702814825973e-127,3.3645106609166953e-99,1.0522337315631616e-113,4.8431024458067523e-51,2.1527048517597938e-66,1.9711057626892405e-51,2.1527048519852324e-66,1.1116147551326935e-65,2.1298355908321261e-110,5.2191173975523139e-123,4.2419903273283314e-115,1.1349351943447102e-136,4.6396785825960342e-138,2.2064159940196577e-138,1.9743041120570622e-122,4.4202771975179713e-71,1.4000045967063186e-141,5.7388415443456923e-86,9.7811060227607121e-71,1.4519918521853272e-42,1.5031486989996919e-91,4.1947840623580106e-104,4.2971824966007955e-107,4.241990275129217e-115,7.9413674438648155e-127,3.3572649947874922e-142,3.7774926998244176e-143,2.7456987072052355e-143,1.5174528136228974e-92,1.4381546449949721e-61,4.8305577456421783e-143,8.9950343541649562e-156,3.651297003296407e-66,1.5196216449453852e-65,1.3509096391475884e-80,3.646326642840546e-52,3.9646017905868809e-66
7.727886073292833e-25,0.3909794042207083,76.950000000000003,0.0,0.0,0.0,0.99999999999999811,9.5,4.3145305080812269e-18,4.047681025606247e-17,4.0475801610420328e-17,7.7618491168244152e-32,7.7620423529622455e-32,1.7420403904981171e-15,1.0035824545681563e-27,3.6912675033210512e-32,1.014120956736566e-46,2.8408270680934422e-51,5.3751046664605166e-35,2.8529741906604498e-27,1.720034301543599e-33,9.6456144927133106e-47,6.4332872074302939e-51,3.2559624174341481e-52,2.9724631881169578e-67,8.6409263810836394e-45,1.5312627887614193e-32,4.5364946995696856e-46,4.5364946995696895e-46,3.6136415348628007e-61,5.9107463402570858e-62,4.091284120174855e-47,5.3052951151281457e-33,8.816918437361536e-48,7.2108104640675991e-49,2.7457875399415462e-108,4.4512974173388808e-61,1.7910022844181099e-49,2.4883005777708771e-108,3.384068670970087e-29,3.649841667325537e-76,3.6498416663315873e-76,1.1081320672204128e-42,3.2435089274106826e-43,2.1108067276334108e-30,1.1080362360968349e-42,1.7068463724287301e-56,2.4883005777708764e-108,6.70379328316031e-64,5.6425159765801773e-59,7.2182002315901787e-78,4.9040132391076721e-93,1.6068734276092999e-50,1.532502878088029e-108,3.2569411791470088e-36,1.7856053389979036e-75,7.2772459396731301e-108,4.3478179933731243e-50,6.6503900342067458e-124,2.8409677491960333e-113,5.1583420216631177e-128,4.0637265710829285e-73,6.9605068749156478e-50,5.5205803997940888e-74,5.2336298551097464e-50,4.38326945038451e-65,2.0421135630081368e-39,4.168959400381898e-65,3.5992228285018606e-66,3.5682696718572907e-54,8.7285245354056114e-53,2.478737810159999e-79,1.0236931050726444e-53,5.8988404344994857e-56,2.6895595413097174e-86,7.8969977834592099e-64,5.3790333380198621e-47,2.3032175513880672e-87,1.0086456421698104e-21,1.7823240785518887e-45,2.3914335928512993e-41,1.7823240785518887e-45,1.6986431361248509e-75,5.888682826317205e-69,4.4691978892901169e-69,5.8374684535762253e-124,2.0436244714346833e-125,1.2314112950788156e-53,7.5916659069670798e-66,3.7000698151073727e-67,1.2997763159336218e-90,8.5861656832586525e-55,6.2943447810531169e-103,5.2113362002818095e-67,4.0155833079856755e-81,1.3569576310103286e-95,3.0968444056631759e-96,6.6832642850804052e-83,5.3302844427041383e-72,5.3901966701934936e-104,5.3302844432702208e-72,5.3832758683275314e-92,2.1379974819967384e-73,5.2432607431680104e-88,9.3901621036649554e-83,9.3298134749578104e-93,1.1219722402887173e-28,4.851728883167691e-74,3.8227799464301309e-65,4.013726494129097e-81,3.1731509834883398e-97,1.4488891926634299e-100,1.641031513716912e-111,3.541818207825987e-114,7.920163946831361e-124,1.3527548798897115e-48,3.8521358534734026e-49,3.8521358534734026e-49,1.228067609523025e-114,9.502824460007858e-117,2.9373808842193638e-125,2.5327196473495679e-97,1.436449315961425e-111,5.7497312236568177e-50,4.8155146441967887e-65,2.3400967614625119e-50,4.8155146451270668e-65,2.4866377426395813e-64,1.7198326596020969e-108,7.638136055280461e-121,5.7903116560589352e-113,3.0010925936579584e-134,1.2268634458856023e-135,5.8343936577471582e-136,2.1037766834768807e-120,9.8879832800752851e-70,3.7020117520875514e-139,2.3681490319013606e-84,2.1879942929381028e-69,1.7238047268199896e-41,6.2028024294315286e-90,3.1577373977086081e-102,5.865632931330095e-105,5.790311579657983e-113,1.9591336143622408e-124,1.4941830390371242e-139,1.6812094162791158e-140,1.2219995874591648e-140,1.1423006024715058e-90,3.2170944146633294e-60,2.1498861316494082e-140,7.2149826519167424e-153,8.167805344486561e-65,3.3993328348769786e-64,5.574566451410966e-79,4.3289189905265341e-51,8.868655617393166e-65
1.7663739596097904e-24,0.3909794042207083,76.950000000000003,0.0,0.0,0.0,0.99999999999999578,9.5,9.861784018471361e-18,9.2518423442427938e-17,9.2516117966674526e-17,3.7369962304174876e-31,3.7370891779584123e-31,3.9818066068425816e-15,4.8318175130426569e-27,1.7771864072246601e-31,9.9566971269262029e-46,2.7892884137251101e-50,2.5878815182231087e-34,1.3735842626526981e-26,8.2812247498158133e-33,9.4701151874549945e-46,6.3162395274659021e-50,3.1967232090307351e-51,5.8734108792337652e-66,8.4837127609250942e-44,7.3723711750298949e-32,4.453957397084109e-45,4.453957397084117e-45,7.139946722147308e-60,1.1678638722369644e-60,4.0168470101529094e-46,2.554271224298238e-32,8.6565028053212616e-47,7.0796164731068711e-48,6.248770005468405e-106,8.7950135888645201e-60,1.7584166633352523e-48,5.6627899241233704e-106,1.6292833932382971e-28,1.4438410670105442e-74,1.4438410662246584e-74,1.0879706347270086e-41,3.1844962986669466e-42,1.0162625768107159e-29,1.087876547161622e-41,3.3724408036950081e-55,5.6627899241233675e-106,1.3245565841697361e-62,5.5398803929387866e-58,2.855609658867282e-76,3.8776778632805138e-91,1.5776378598527991e-49,2.421118638825173e-106,1.5680769783044618e-35,3.5280705224210913e-74,1.1496928348898194e-105,4.2687134880990068e-49,2.0994520726260103e-121,4.4882917145969937e-111,1.6286037442524511e-125,1.6075698192524774e-71,6.8338669242014461e-49,2.1838867060132724e-72,5.138408826748296e-49,8.6606017897646908e-64,9.8318977503763667e-39,8.2371612453531498e-64,7.1114577881969644e-65,3.5033483233793819e-53,8.5697171482384691e-52,9.8055951214381107e-78,1.0050679609422158e-52,5.7915537632169853e-55,2.1265538564546878e-84,1.5603136862137036e-62,5.2811668283636915e-46,1.8210848620131881e-85,2.3054757535436413e-21,1.7498963493486318e-44,1.1513723324753661e-40,1.7498963493486318e-44,6.7196633226900345e-74,1.1635042109122225e-67,8.830379122540387e-68,1.8428220269849994e-121,9.3036259864957395e-123,1.2090069116769249e-52,1.4980919774502752e-64,7.3107144391220775e-66,1.0276940497972849e-88,8.4299483830916373e-54,9.9435220881941178e-101,1.0296722146498511e-65,1.5885248231439759e-79,1.0729055962355438e-93,2.4485817519675884e-94,2.643832888577434e-81,1.0531743826777426e-70,8.5151896685326316e-102,1.0531743829016787e-70,4.256394358383644e-90,4.2243490669444614e-72,2.0741945466361646e-86,3.7146547465130307e-81,3.8019607381053469e-91,5.4018133681235988e-28,1.9192956975196897e-72,7.5531689806295946e-64,1.5877902857784897e-79,2.5089150685996217e-95,1.1554797063514344e-98,2.6150421474137332e-109,5.6440134711705578e-112,2.5221045572576145e-121,1.3281427627982863e-47,3.7820498237815763e-48,3.7820498237815763e-48,1.956969462306201e-112,1.5143089180085136e-114,9.3538236887880248e-123,2.0025452683526673e-95,2.2693687968411475e-109,5.6451202108169812e-49,9.5146454490061e-64,2.2975208769838984e-49,9.51464545268619e-64,4.9131771451488613e-63,1.4015262667631542e-106,1.2440259846062831e-118,9.1473289186247409e-111,9.7688222038989385e-132,3.9935491833545624e-133,1.8991468128148241e-133,4.7877205207564355e-118,1.9536988695100549e-68,1.2050376152922785e-136,9.3681620653792569e-83,4.3231080145784251e-68,1.6924417026144827e-40,2.4537820268196846e-88,2.4967432409761146e-100,9.2662624375788946e-103,9.1473287941602994e-111,6.1844399034924025e-122,9.4271864455368364e-137,1.0607184131587124e-137,7.7099107983639341e-138,9.0318273832927294e-89,6.3564364365797628e-59,1.356418649511704e-137,9.1001021348231482e-150,1.6138206967755192e-63,6.7165088451414073e-63,2.2052430511682273e-77,4.2501583353482776e-50,1.7522968986044362e-63
3.753544664170805e-24,0.3909794042207083,76.950000000000003,0.0,0.0,0.0,0.99999999999999112,9.5,2.095629103925158e-17,1.9660164981515688e-16,1.9659675067918111e-16,1.6320444335036494e-30,1.632084949397034e-30,8.4613390394966938e-15,2.1101816511475072e-26,7.7614399489909736e-31,8.8065812936439752e-45,2.4671526138178621e-49,1.1301958487426115e-33,5.9988033478720345e-26,3.6166284154972292e-32,8.3761983963615252e-45,5.5866423299501514e-49,2.8274654766492824e-50,1.0451684195602307e-64,7.5037478620169624e-43,3.2197081816668968e-31,3.939474878258009e-44,3.9394748782580239e-44,1.2705153705951057e-58,2.0781513619070015e-59,3.552855691101863e-45,1.1155173503595343e-31,7.6565786993649399e-46,6.2618405962904577e-47,1.0560145060781538e-103,1.5650256765509801e-58,1.5552996252757314e-47,9.5698646285819286e-104,7.1155086293103803e-28,5.1529662094013172e-73,5.1529662037841368e-73,9.6229770553432264e-41,2.8166509128790808e-41,4.4382856689842713e-29,9.6221448614826952e-41,6.0010782213164942e-54,9.5698646285819163e-104,2.3569776707285116e-61,4.9000054940230121e-57,1.0191732165465943e-74,2.7716748265614068e-89,1.3954028208532778e-48,3.4634229115314661e-104,6.8482041349602258e-35,6.278067592870056e-73,1.6446416304132625e-103,3.7756287385746129e-48,6.0085220879814514e-119,6.4205248394999247e-109,4.6612225567214941e-123,5.7373024981744497e-70,6.0444779018926978e-48,7.7941365308490717e-71,4.5448644166299116e-48,1.5411078150281912e-62,4.2938480546686934e-38,1.4657588326062816e-62,1.2654459170355412e-63,3.0986719178703773e-52,7.5798177685381648e-51,3.4995149122243097e-76,8.8897122935784202e-52,5.1226299719201344e-54,1.5199717772713223e-82,2.7764948373636635e-61,4.6711322521327071e-45,1.301635312869596e-83,4.8991359763342213e-21,1.5477635040331897e-43,5.0283454687156393e-40,1.5477635040331897e-43,2.3982001096591803e-72,2.0703925665672351e-66,1.571317789562261e-66,5.2740603115046031e-119,3.159737348064647e-120,1.0693529218090803e-51,2.6590311503597422e-63,1.3009025732873478e-64,7.3455273499091292e-87,7.4561938787168318e-53,1.4223884155871251e-98,1.8322466907938356e-64,5.6693322598826251e-78,7.6686805792155006e-92,1.7501438517585203e-92,9.4356517862064265e-80,1.8740675422774585e-69,1.2180701197858582e-99,1.8740675430766714e-69,3.0422927113091181e-88,7.5170975772017462e-71,7.4027442409114185e-85,1.3257338936057409e-79,1.3754955777790998e-89,2.359113815601849e-27,6.8498300156167317e-71,1.3440460636760606e-62,5.6667107462722037e-78,1.7932675837529006e-93,8.2925805375036265e-97,3.7560928232680427e-107,8.1067293207802987e-110,7.2476743933437557e-119,1.1747272329488891e-46,3.3451802387606927e-47,3.3451802387606927e-47,2.8108759016132324e-110,2.1750643293221508e-112,2.6879721633300985e-120,1.4313356237745514e-93,3.2463439666507633e-107,4.9930448974966526e-48,1.6930803195555987e-62,2.0321311970880675e-48,1.6930803208689971e-62,8.7427362197130782e-62,1.0156757694739882e-104,1.8044426064669946e-116,1.3085115193066438e-108,2.834971222125957e-129,1.1589521011420895e-130,5.5114387943540738e-131,8.0910946532625509e-116,3.4765027530507834e-67,3.4970919661481577e-134,3.3434304976764895e-81,7.6927397302591133e-67,1.4969455193142409e-39,8.7574816925643176e-87,1.7845894944035699e-98,1.3255086306507598e-100,1.3085115012445187e-108,1.7699289024304157e-119,5.3968200759492856e-134,6.072338189355194e-135,4.4137242454249423e-135,6.4555725584666139e-87,1.1310939015726475e-57,7.7651454557353045e-135,1.0419984879302591e-146,2.8717077037916425e-62,1.1951668628237648e-61,7.8703558098004048e-76,3.7592169166549006e-49,3.1181186998980507e-62
7.727886073292833e-24,0.3909794042207083,76.950000000000003,0.0,0.0,0.0,0.99999999999998168,9.5,4.3145305080811802e-17,4.0476810256060697e-16,4.047580161041872e-16,6.8134642412838763e-30,6.8136327458250608e-30,1.7420403904665648e-14,8.8095930033737934e-26,3.2402483944276391e-30,7.4024545439665318e-44,2.0738136629558906e-48,4.7183451890030978e-33,2.5043823110342575e-25,1.5098711699973056e-31,7.0406805450792816e-44,4.6959094938014265e-48,2.3766551006991128e-49,1.7628503715600167e-63,6.307352212698843e-42,1.3441647857634305e-30,3.3113660063434978e-43,3.3113660063435221e-43,2.1429098748647868e-57,3.5051060208063658e-58,2.9863892839294629e-44,4.6570653476834173e-31,6.4358157400107271e-45,5.2634543252692208e-46,1.5462378528270295e-101,2.6396445524305889e-57,1.3073230488612504e-46,1.4012389839320262e-101,2.9705847836431983e-27,1.7410708180755325e-71,1.7410708142766306e-71,8.0886920427739054e-40,2.3675648081923073e-40,1.8528968989469876e-28,8.0879925336910784e-40,1.0121695556154639e-52,1.4012389839320225e-101,3.9753873447324929e-60,4.1188239250063051e-56,3.4435983853177094e-73,1.8745084716535948e-87,1.1729201502439601e-47,4.6865735207009366e-102,2.8589904191772134e-34,1.0589062887021268e-71,2.2254671499908082e-101,3.1736434534580018e-47,1.6264279088016184e-116,8.6880125465726228e-107,1.2617645340323563e-120,1.9385048445943583e-68,5.0807478811609686e-47,2.6334625774490998e-69,3.820232390800734e-47,2.5993035829548901e-61,1.7925970382557656e-37,2.4722165109357039e-61,2.1343595005409154e-62,2.604620455957125e-51,6.3712935525362705e-50,1.1823851415582688e-74,7.4723388270397712e-51,4.30599061312636e-53,1.0279576489658683e-80,4.6829643641860236e-60,3.9263681143397083e-44,8.8029659237136661e-82,1.0086456422087057e-20,1.3009884848532533e-42,2.0992352501790463e-39,1.3009884848532533e-42,8.1029761501337754e-71,3.4920162667079879e-65,2.6502537636601546e-65,1.4276187647889431e-116,9.2788348428401899e-118,8.9885556412505904e-51,4.4622562033056363e-62,2.1941623332365968e-63,4.9677837035953908e-85,6.2673802244453937e-52,1.9246982149658829e-96,3.0903518508293695e-63,1.9155392373075914e-76,5.1863323891012936e-90,1.1836231343792071e-90,3.1880934821728404e-78,3.1608888268006294e-68,1.64822587105508e-97,3.16088882950099e-68,2.0575040338020961e-86,1.2679001414529458e-69,2.5012816370047282e-83,4.4793551956852002e-78,4.6783685548103187e-88,9.848835782634207e-27,2.3144027483553345e-69,2.2669301362924005e-61,1.9146534858048419e-76,1.2127877352512224e-91,5.6195425335559621e-95,5.0928196328593937e-105,1.0991770858803534e-107,1.9658069506173159e-116,9.8742902190574591e-46,2.8118255528700685e-46,2.8118255528700685e-46,3.8112167763928376e-108,2.9491311791510243e-110,7.2906619075023518e-118,9.6801297544600836e-92,4.3928304633381841e-105,4.1969550898384376e-47,2.8556274195571178e-61,1.7081287162288319e-47,2.8556274239947944e-61,1.474590249962926e-60,6.9153110645072062e-103,2.4582431642163939e-114,1.7706493698064115e-106,7.726055858704892e-127,3.1584548784208668e-128,1.5020146853826437e-128,1.1847316887916642e-113,5.8636300309908814e-66,9.5305122407466458e-132,1.1296695993135152e-79,1.2974929953243247e-65,1.2582729061188479e-38,2.9590280894153419e-85,1.2069482626326382e-96,1.7936057882395891e-98,1.7706493451760697e-106,4.7910206922537886e-117,2.9220236715412547e-131,3.2877723699641767e-132,2.3897418375168319e-132,4.3659068472184172e-85,1.907755189138353e-56,4.2043163406497522e-132,1.1284040868793779e-143,4.8435547800281168e-61,2.0158236034131178e-60,2.6592153491974423e-74,3.1598483291865533e-48,5.259162919912275e-61
1.567656889153689e-23,0.39097940422070826,76.950000000000003,0.0,0.0,0.0,0.99999999999996292,9.5,8.7523333163931402e-17,8.2110100805147559e-16,8.2108054695417089e-16,2.7835224604244904e-29,2.7835907759189822e-29,3.5338533634446498e-14,3.5990061917557123e-25,1.3237471958048221e-29,6.0689668950580506e-43,1.7002469812559285e-47,1.927597965520622e-32,1.0231218900219311e-24,6.1683163882700545e-31,5.7723442789136092e-43,3.8499903097629515e-47,1.9485254430063972e-48,2.8955038632444807e-62,5.1711484180542078e-41,5.4913517400117505e-30,2.7148579163070411e-42,2.7148579163070819e-42,3.5197359039765026e-56,5.757147164222479e-57,2.4484223649140609e-43,1.9025631507980696e-30,5.2764705788102465e-44,4.3152978601867633e-45,2.114349473450789e-99,4.3356241036093291e-56,1.0718224205628238e-45,1.9160757851314924e-99,1.2135808118914024e-26,5.724259918008568e-70,5.7242598930181237e-70,6.6315984346812303e-39,1.9410726719451548e-39,7.5696884173581233e-28,6.6310249348732104e-39,1.6624915344111605e-51,1.9160757851314826e-99,6.5295856509000641e-59,3.3769821541817462e-55,1.1321866024725753e-71,1.2331217993136815e-85,9.6163080400344711e-47,6.1673051317546807e-100,1.1679908727936077e-33,1.7393172957574394e-70,2.9286076307286125e-99,2.6019446465871527e-46,4.2810520841374585e-114,1.143300625795504e-104,3.321235444853419e-118,6.3733798091006855e-67,4.165504074741967e-46,8.6582487868761829e-68,3.1320573226963648e-46,4.269363939750889e-60,7.3233438112820566e-37,4.0606230425844394e-60,3.5056918887084417e-61,2.1354252143298319e-50,5.2235713913810388e-49,3.887279984935396e-73,6.1262748283642537e-50,3.5304940464884922e-52,6.7622487635294554e-79,7.6917830300903464e-59,3.2190738006332928e-43,5.7908850129462882e-80,2.0461097314279424e-20,1.0666289622408659e-41,8.5760609619557838e-39,1.0666289622408659e-41,2.6640812754684566e-69,5.7356359956069083e-64,4.3530387363216541e-64,3.757750498866909e-114,2.5412608630723272e-115,7.3693609803137599e-50,7.2561538251281417e-61,3.6039182192572848e-62,3.2679740494318107e-83,5.138376967164728e-51,2.5327946354588912e-94,5.0759121947302827e-62,6.2978739171029117e-75,3.4117426745779275e-88,7.7862683202753055e-89,1.0481753855787067e-76,5.1917693806364529e-67,2.1689725754348116e-95,5.1917693895146439e-67,1.3534948762422368e-84,2.0826341377590607e-68,8.2240722933417964e-82,1.4727139858615604e-76,1.543239929333901e-86,4.0235707727019112e-26,7.6092498750404904e-68,3.7234395560257723e-60,6.2949617513848557e-75,7.9781228066588459e-90,3.7004138603541487e-93,6.7086051384488639e-103,1.4479102100929909e-105,5.1795505344160484e-114,8.0955397008502563e-45,2.3053044715247967e-45,2.3053044715247967e-45,5.0203915137341009e-106,3.8847943773496334e-108,1.9209593173723248e-115,6.3679126790874818e-90,5.7807534096773929e-103,3.4409173519441396e-46,4.6903765944670888e-60,1.4004271223321806e-46,4.6903766090571983e-60,2.4220189134462813e-59,4.5644128983296563e-101,3.2458618479998318e-112,2.3301885650440524e-104,2.0405347664358179e-124,8.3418203649199742e-126,3.9669829665319399e-126,1.6200674330916104e-111,9.6310299386884502e-65,2.5171111900904794e-129,3.7141064818610745e-78,2.131136142158168e-64,1.0316081491015323e-37,9.729116694958657e-84,7.9400972423219744e-95,2.3602843724849142e-96,2.3301885324593202e-104,1.2611367591469637e-114,1.5384049911332975e-128,1.7309666150875227e-129,1.2581659780205543e-129,2.8720393499988658e-83,3.1334936267106408e-55,2.2135143204860595e-129,1.1882094535212903e-140,7.9555532703541392e-60,3.3109963217444562e-59,8.7429182662250387e-73,2.5906345717822105e-47,8.6381908183364839e-60
