Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171)
0.0,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.902309160569241e-23,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.999999999999999,9.5,2.0556857037759869e-17,2.4618080155060821e-16,2.4618012978929586e-16,6.4390013512485648e-29,6.4390123872174285e-29,4.4538497080217732e-16,2.1461186656943779e-26,3.6451574713506366e-29,2.7698378138224489e-42,7.7764974440069251e-47,1.2779243930411003e-32,3.8969610552865776e-26,3.5917131479507252e-31,3.1360166251032824e-42,9.3783717161502788e-47,5.2540218105597961e-49,1.6500755379875598e-62,8.0109271295231713e-43,3.4798501940184893e-31,2.7023175540337846e-43,2.7023175540342415e-43,4.0012758733810142e-56,5.6884285986948196e-57,2.062833575411319e-47,1.4603472538077662e-31,4.3246229331396619e-44,3.0740580691949265e-45,4.4167349339751231e-100,2.719708376264223e-56,2.0207863290617362e-47,4.102038263261482e-100,4.3357999268761003e-28,3.5567869928992427e-69,3.5567868936587732e-69,2.1872746606947769e-40,6.5540762383903485e-41,4.5390759565766651e-30,2.1871878586436023e-40,1.1004614698861244e-52,4.1020382632614769e-100,1.3838808303028976e-59,1.4209179659889874e-57,1.278412235408442e-71,5.1977491166406252e-85,3.0020278025673705e-48,2.8650863823619255e-98,9.1987177119252577e-36,5.1293910904059308e-72,8.1500693772782921e-99,5.6748681905555841e-48,1.4123580826924477e-112,7.710554328630358e-104,3.4602205189696906e-116,1.7242072610719517e-68,1.3368388761702863e-48,5.7904413622943036e-70,4.6282418651541691e-48,6.0527337509171834e-61,4.5179891647052014e-39,6.8529594115925442e-61,5.148177678555773e-62,1.1817094401813772e-51,1.3131881556264346e-51,1.0514355067342903e-73,4.5212846303559631e-52,1.4080816553783561e-55,2.7901647254519192e-80,1.964338308691388e-60,1.5150038330928853e-44,2.5047446896378322e-81,6.717613487202611e-22,6.8560368193684856e-43,4.8457701148013311e-40,6.8560368193684856e-43,6.3265763368074974e-72,7.9778192598996716e-65,5.0833033726479833e-65,3.3362641081506255e-113,2.2482323209289529e-116,5.5036417093455505e-51,4.7851404769556612e-62,8.9074987538542694e-63,9.0724857445583753e-86,4.2283356553162199e-52,4.3716408058014862e-96,1.0437012654790977e-64,2.1998895986671964e-77,1.3116890111054181e-89,3.2573393020349237e-90,2.1999578329135526e-78,1.6446895206194769e-67,3.9244436702315274e-97,1.644689540604876e-67,1.3791048905011823e-87,8.4246274007722773e-71,7.2480066933654335e-84,1.7581101059563022e-79,1.0233682007847552e-88,1.5997979369569072e-27,2.2622029112012108e-69,1.0433272252779306e-60,9.9499771184869182e-75,1.0482770170615302e-91,1.208219679742791e-92,7.5503338455955832e-102,1.243604568544623e-104,3.6381812274837786e-112,4.2700038818257373e-49,1.3475764354180637e-49,1.3475764354180637e-49,4.3119906349717883e-105,2.3106868117317824e-107,1.2758538481455096e-113,2.3154042848773319e-91,2.8775854170687562e-101,1.0223282881230341e-45,1.336982997130809e-58,6.8694009514354687e-49,1.3369830244484216e-58,1.5164915749562559e-58,4.8248266234906623e-104,0.0
1.6526465649593876e-22,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.99999999999999722,9.5,5.7559199705727544e-17,6.8930624434137435e-16,6.8930436340981673e-16,3.889156816141838e-28,3.88915967111778e-28,1.2470779180403529e-15,1.2962556739009541e-25,2.2016751125026786e-28,3.2883376237776366e-41,9.2322917233917179e-46,7.7186633339685357e-32,2.353764477069059e-25,2.1693947413613743e-30,3.7230347965663028e-41,1.1134002730733892e-45,6.237574693494073e-48,3.6911659428236026e-61,9.5105726869696084e-42,2.1018295171850309e-30,3.2081914001454428e-42,3.2081914001464649e-42,8.9506940734120433e-55,1.2724787236647e-55,2.4489960200254958e-46,8.8204974118315286e-31,5.1341923430061384e-43,3.6495217388312694e-44,4.7063738107755674e-98,6.0838788479223843e-55,2.3990775293883532e-46,4.3710400876690984e-98,2.6188231554726438e-27,1.4677180948097758e-67,1.4677180201040307e-67,2.5967324765925611e-39,7.7809993084555727e-40,2.7416018771004767e-29,2.5966294251978237e-39,2.4616882891473965e-51,4.3710400876690893e-98,3.0956860614667122e-58,1.8461263511278856e-56,5.2754219688262541e-70,3.9127490337119027e-83,3.5640074067058881e-47,3.9108419239382252e-96,5.5560254979949089e-35,1.2508781030264051e-70,1.1124841889553499e-96,6.7372035156699818e-47,3.4842865133461868e-110,1.0524904002775897e-101,8.5364299895120953e-114,7.1149895391246131e-67,1.5870951101897548e-47,2.3894418407786893e-68,5.4946487423024242e-47,1.3539723285547954e-59,2.728865455479294e-38,1.5329796080640551e-59,1.1516267539685265e-60,1.4029254473784504e-50,1.5590169783922073e-50,4.3386897968324305e-72,5.3676690988963233e-51,1.6729710885017906e-54,2.1003663622310834e-78,4.3941462222354953e-59,1.7986125460614167e-43,1.8855092834539525e-79,1.8809317769533422e-21,8.1394869081675856e-42,2.9268451501814846e-39,8.1394869081675856e-42,2.610679439250156e-70,1.7845982022152897e-63,1.1371089585049953e-63,8.2305614447617938e-111,4.1474091899646801e-114,6.5339234372672524e-50,1.0550673493427038e-60,1.9925718324467755e-61,6.8295408175450206e-84,5.0198800899862174e-51,5.9672681548835856e-94,2.3347179828221535e-63,9.0779060261663313e-76,9.8740674781988367e-88,2.4520437223638365e-88,9.0781875963080303e-77,3.6791045944805087e-66,5.3568462688462227e-95,3.679104676950816e-66,1.0381557388964525e-85,1.8859517670309099e-69,2.9930725889068344e-82,7.2548905802585472e-78,4.2376145346207502e-87,9.6627794293121229e-27,9.3350436527956096e-68,2.3338812698555852e-59,4.1058858688682681e-73,7.8911677355098118e-90,9.1204065582120856e-91,1.0334548746704697e-99,1.7021902187813605e-102,8.9999762205405988e-110,5.0693486074557073e-48,1.5998427437979157e-48,1.5998427437979157e-48,5.9020539586905696e-103,3.1627629540763528e-105,3.1561523674894004e-111,1.7429785530402941e-89,3.9279031020067779e-99,1.2137081435613291e-44,2.9907773801448023e-57,8.1553528085449911e-48,2.9907774928716901e-57,3.3923309932515793e-57,3.6444475364380623e-102,0.0
3.777477862764314e-22,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.99999999999999378,9.5,1.3156388504166258e-16,1.5755571299215934e-15,1.5755528306500129e-15,1.8724615929246407e-27,1.872459086071647e-27,2.8504638116937284e-15,6.2409130771624968e-25,1.0600117923791073e-27,3.2284800869139177e-40,9.0643336413297946e-45,3.7162041349639508e-31,1.1332362743912863e-24,1.0444701834227748e-29,3.6552041452847606e-40,1.0931429543237674e-44,6.1240878223806902e-47,7.2931343832941019e-60,9.3375366584512763e-41,1.0119404364173714e-29,3.1498213409710326e-41,3.1498213409730523e-41,1.7685063149488281e-53,2.5142035263129889e-54,2.4044388133206844e-45,4.246689812321915e-30,5.0407804808940582e-42,3.583122082611068e-43,1.0710605636957956e-95,1.2020719375970746e-53,2.3554285436857526e-45,9.9474645416332643e-96,1.260850618194789e-26,5.8061466768905801e-66,5.8061460862147789e-66,2.54948734269457e-38,7.6394312580072876e-39,1.3199632871647493e-28,2.5493861662250103e-38,4.8638812271118682e-50,9.9474645416332178e-96,6.1165539867669193e-57,2.1497808609559481e-55,2.0869081269223796e-68,3.0936985013155812e-81,3.4991636051160329e-46,6.1781827943115763e-94,2.6749871106159465e-34,2.9188761506883443e-69,1.7574555067257756e-94,6.614626362423008e-46,1.0998876359787401e-107,1.6626798557592547e-99,2.694710870125054e-111,2.8146191044244655e-65,1.5582193829052986e-46,9.4523942956211742e-67,5.3946787179970281e-46,2.6752211548200224e-58,1.313831249092302e-37,3.0289093743376114e-58,2.2754204000769471e-59,1.3774005234602844e-49,1.5306521142989356e-49,1.7162653722526646e-70,5.270009320929858e-50,1.6452792739232927e-53,1.6606965253062559e-76,8.6820924548182883e-58,1.7658884536350534e-42,1.4908154938685684e-77,4.2992726355659502e-21,7.9913965049171915e-41,1.409149950642314e-38,7.9913965049171915e-41,1.0327588234441056e-68,3.5260304866066058e-62,2.2467111532477202e-62,2.5981481829743764e-108,1.8861332932250057e-111,6.4150447762076648e-49,2.0211745284870609e-59,3.9369861258131481e-60,5.3999125627261982e-82,4.9285480398204573e-50,9.4268211757010552e-92,4.6130093004103845e-62,3.591129347834419e-74,7.8071282502086912e-86,1.9387572385367214e-86,3.5912407338444483e-75,7.2692903697911739e-65,8.4625042033996951e-93,7.2692906960354881e-65,8.2083852587603498e-84,3.7323607871882761e-68,1.1859205161547544e-80,2.8699625671654559e-76,1.6810539347480514e-85,4.6522122358092969e-26,3.6928504337656987e-66,4.6113560965944887e-58,1.6242475753466869e-71,6.2393090493105138e-88,7.2197829708529271e-89,1.6345621660648944e-97,2.6922720974124552e-100,2.844450783022701e-107,4.9771165214078799e-47,1.5707350920990263e-47,1.5707350920990263e-47,9.3349738908912192e-101,5.0023837134421017e-103,9.9750486596305629e-109,1.378120731734648e-87,6.2051353224108699e-97,1.1916258523313644e-43,5.9092716595299716e-56,8.0069737458956201e-47,5.9092721054662782e-56,6.7026743848656914e-56,2.8896558205317752e-100,0.0
8.027140458374167e-22,0.24396829500006004,76.950000000000003,0.0,0.0,0.0,0.9999999999999869,9.5,2.7957325571353142e-16,3.348058901076779e-15,3.3480497651270256e-15,8.1775317158951207e-27,8.177486665307445e-27,6.0572355957085752e-15,2.7255707026658784e-24,4.6293499856221818e-27,2.8555019694866229e-39,8.0173063659105117e-44,1.6229639791626418e-30,4.9491405351914331e-24,4.5614756978840326e-29,3.2328203649681936e-39,9.6687249933574882e-44,5.4166863257983281e-46,1.2977753076383778e-58,8.2589454256392493e-40,4.4194097463703653e-29,2.7859813054841051e-40,2.7859813054876997e-40,3.1469624898641793e-52,4.4738908393924923e-53,2.1266988983306827e-44,1.8546410105264231e-29,4.4585132382052446e-41,3.1692309010478689e-42,1.8100450027007043e-93,2.1390227842583847e-52,2.0833498707254027e-44,1.6810775313208523e-93,5.5064659015445775e-26,2.0721724022565384e-64,2.0721719800662578e-64,2.254992680386238e-37,6.7569904272638562e-38,5.7646264544389991e-28,2.2549031909462646e-37,8.655016759289562e-49,1.6810775313208374e-93,1.0884081002594979e-55,2.5013832334167572e-54,7.4480328404248432e-67,2.2112481266178635e-79,3.0949705800662161e-45,8.837696290985975e-92,1.1682371494021942e-33,6.7933273099488444e-68,2.5139848610042102e-92,5.8505621087091752e-45,3.1477399335985421e-105,2.3784112741217427e-97,7.7119356652265834e-109,1.0045175650169933e-63,1.3782273843430681e-45,3.3734923793453891e-65,4.77153223324334e-45,4.7604130993574733e-57,5.7378462391345831e-37,5.3897823903369272e-57,4.0489890264807162e-58,1.2182951644176232e-48,1.3538444611362327e-48,6.1246767304348004e-69,4.6612635096643766e-49,1.4601163858182177e-52,1.1869964347918606e-74,1.5449319628951244e-56,1.561908321907613e-41,1.0655725771436922e-75,9.1359543613769513e-21,7.0682996946448327e-40,6.1541280587786331e-38,7.0682996946448327e-40,3.6858428799321903e-67,6.2742583358961672e-61,3.9978147624102152e-61,7.4355728227511121e-106,6.3972796864246844e-109,5.6740344562530797e-48,3.3889997011157884e-58,7.0056563225778635e-59,3.8596317046228749e-80,4.3592449271709396e-49,1.3484760330723344e-89,8.2086035778777031e-61,1.2816485564468328e-72,5.5802088279487971e-84,1.3857426047195335e-84,1.2816883090806184e-73,1.2935312648161948e-63,1.2105336344024488e-90,1.2935313812504582e-63,5.8670105537253031e-82,6.6631229293910129e-67,4.2460076058882421e-79,1.0242692552885549e-74,6.0221489581499544e-84,2.0317432095785111e-25,1.3179520880345745e-64,8.2056617900457023e-57,5.7968239181474348e-70,4.4595972217501271e-86,5.1633133122725202e-87,2.3395168447010224e-95,3.8534129958004216e-98,8.1450950235683695e-105,4.402203195185842e-46,1.3892973997076423e-46,1.3892973997076423e-46,1.3360965942231388e-98,7.1598282658011094e-101,2.8563587632222057e-106,9.8502307425844327e-86,8.8762510352831419e-95,1.0539795712831515e-42,1.0515231561907e-54,7.0820775983869922e-46,1.0515233153421641e-54,1.1927050941291053e-54,2.0731455111405108e-98,0.0
1.6526465649593874e-21,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.99999999999997313,9.5,5.7559199705726413e-16,6.8930624433661393e-15,6.8930436340675252e-15,3.4139585162604892e-26,3.4139112083041611e-26,1.2470779150570658e-14,1.1378721140617757e-23,1.9326624886162942e-26,2.4001338102896271e-38,6.7390314241415989e-43,6.7755551319079057e-30,2.0661687469926741e-23,1.9043263110314263e-28,2.7171005754789306e-38,8.1271448593707792e-43,4.5530512366523933e-45,2.1888885428476839e-57,6.9421412614339519e-39,1.8450165728388007e-28,2.3417851552038757e-39,2.3417851552099384e-39,5.30781218639609e-51,7.5458708104973022e-52,1.7876185628132116e-43,7.7427611234038015e-29,3.7476490018927274e-40,2.6639295270051357e-41,2.650304595575805e-91,3.6077745642276647e-51,1.751181094588216e-43,2.4614678088846092e-91,2.2988411162004435e-25,7.0014015011008495e-63,7.0013986458270863e-63,1.8954572176626159e-36,5.6796575821647395e-37,2.4066180628049178e-27,1.8953819963988087e-36,1.4597950780783282e-47,2.461467808884565e-91,1.8357593425722043e-54,3.1118041046862186e-53,2.5165229114289466e-65,1.4954687511550793e-77,2.6015092553297917e-44,1.1958691907858712e-89,4.8771601307519531e-33,1.6855348032147713e-66,3.4017881384584723e-90,4.91774997418295e-44,8.5204135798461919e-103,3.2183373118542257e-95,2.0874956495604356e-106,3.3940378135643689e-62,1.1584831381521794e-44,1.1398268276708251e-63,4.0107603483711615e-44,8.0291324578714018e-56,2.39543785508978e-36,9.090655763857037e-56,6.8292118051293683e-57,1.0240504934525001e-47,1.1379878450392892e-47,2.0690166191798678e-67,3.9180727516606758e-48,1.2355345521438827e-51,8.0276626165928754e-73,2.6057535633832428e-55,1.3128780275263341e-40,7.2064724827449001e-74,1.8809317847342085e-20,5.9413317663511132e-39,2.5692273265422434e-37,5.9413317663511119e-39,1.2453630026019144e-65,1.0582033547377464e-59,6.7426030039140681e-60,2.0126870161184384e-103,1.8771981010637559e-106,4.7693678463552613e-47,5.1229491378177544e-57,1.1816062897598904e-57,2.6102707849393775e-78,3.6642080254650928e-48,1.8246840168209599e-87,1.3845009728605611e-59,4.3304008067014234e-71,3.7738979330407432e-82,9.3717839111461831e-83,4.3305351202306166e-72,2.1817291503811399e-62,1.6380279074947547e-88,2.1817295437860944e-62,3.9678620711423907e-80,1.1311179522096145e-65,1.4437830788259755e-77,3.460774321211197e-73,2.048298415514779e-82,8.4821271285348074e-25,4.453062225128632e-63,1.3840047973540822e-55,1.9586155797130079e-68,3.0160277639982678e-84,3.4929254554694476e-85,3.1665953938568797e-93,5.2157372377710392e-96,2.2053635667939705e-102,3.7003170315524317e-45,1.1677881738078626e-45,1.1677881738078626e-45,1.8084407592295607e-96,9.6910479936538402e-99,7.7338687065914675e-104,6.661715816743806e-84,1.2010862099544918e-92,8.8593333607335778e-42,1.7735469483540235e-53,5.9529129422969337e-45,1.7735474860906035e-53,2.011671469320308e-53,1.4113419897605678e-96,0.0
3.352511603203329e-21,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.99999999999994549,9.5,1.1676294797447091e-15,1.3983069527860813e-14,1.3983031371894427e-14,1.3947134485406417e-25,1.3946708315316284e-25,2.5297866207624381e-14,4.648578853563868e-23,7.8955568664367211e-26,1.9676309813291091e-37,5.5250660516710436e-42,2.7680353523061199e-29,8.4409734859213258e-23,7.7797943468851906e-28,2.2271846109676068e-37,6.6631226028522558e-42,3.7328664875505659e-44,3.5952566134107103e-56,5.6915868201547079e-38,7.5374947139994811e-28,1.9199369548998178e-38,1.919936954909776e-38,8.7180973807079303e-50,1.2394115439545903e-50,1.4655976938526445e-42,3.1631705518498256e-28,3.0725490417227681e-39,2.1840503645496879e-40,3.6240673553062863e-89,5.9257805302944406e-50,1.4357240583239983e-42,3.3658490224907006e-89,9.3915160310296035e-25,2.3019071638963656e-61,2.3019052856034256e-61,1.5540103396675901e-35,4.6565264180053108e-36,9.8318200056334645e-27,1.5539486687351619e-35,2.3977177901657044e-46,3.3658490224905806e-89,3.0152402208283863e-53,4.2063116976754642e-52,8.2737782011466838e-64,9.8376947023848012e-76,2.1328744588688084e-43,1.5736969008486564e-87,1.9924790511800348e-32,4.5416669600906423e-65,4.4765627312386267e-88,4.0318685451355997e-43,2.2427133607430956e-100,4.235151734264449e-93,5.4946349975631377e-104,1.1158853717927761e-60,9.4979443184115352e-44,3.7475012131063252e-62,3.2882636534389396e-43,1.3187874070840462e-54,9.7861452500054891e-36,1.4931429308842979e-54,1.1217000894452759e-55,8.3957846500644522e-47,9.3299119003075499e-47,6.8000220585252124e-66,3.2122726135353716e-47,1.0264439068375943e-50,5.2808645758186176e-71,4.2799580391652986e-54,1.0763766800377919e-39,4.7406582816122361e-72,3.8156044956644894e-20,4.871062702836674e-38,1.049613199827485e-36,4.871062702836674e-38,4.0944810680195145e-64,1.7379641583815735e-58,1.1073773623434771e-58,5.2977236771812695e-101,5.1392175568362415e-104,3.9102159130355212e-46,6.9632784136029315e-56,1.9407917284302663e-56,1.7171233004840847e-76,3.0041391213464214e-47,2.4011815625897276e-85,2.2740470052515988e-58,1.4237410426741433e-69,2.4825961133740055e-80,6.1650724386590982e-81,1.4237852009482557e-70,3.5834953856705146e-61,2.1555526190217632e-86,3.5834966790992442e-61,2.6101921916085068e-78,1.8817971124368386e-64,4.8070316522648339e-76,1.1378268821876723e-71,6.8207090028550835e-81,3.4652250252479657e-24,1.4640694269358608e-61,2.2732320355233703e-54,6.4394981421258911e-67,1.9840438062689726e-82,2.2980818152162814e-83,4.1676437525207306e-91,6.8646944479256865e-94,5.8056935983200761e-100,3.0337434553128832e-44,9.5742329624265083e-45,9.5742329624265083e-45,2.3801392207585561e-94,1.2754758398066754e-96,2.0359668916305119e-101,4.3822991671228281e-82,1.5805622060121937e-90,7.2634167372834354e-41,2.9130543866265768e-52,4.8805576795587705e-44,2.9130561545851803e-52,3.304176424529523e-52,9.4024310112990835e-95,0.0
6.7522416796912115e-21,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.99999999999989031,9.5,2.3517044451195191e-15,2.8163083696513989e-14,2.8163006847331836e-14,5.6376547538885756e-25,5.6372942054264985e-25,5.0952040111050056e-14,1.879029888174028e-22,3.1915103149650179e-25,1.5932058401122142e-36,4.4743421118780037e-41,1.118884146481124e-28,3.4119764265525644e-22,3.1447172631780634e-27,1.8028894934046661e-36,5.3959665631420097e-41,3.0229720626753128e-43,5.8280662901798176e-55,4.6091945511048478e-37,3.0467758774649413e-27,1.5548147237465474e-37,1.5548147237626903e-37,1.4132411303146397e-48,2.0091395143432447e-49,1.1868789988345253e-41,1.2786041060351816e-27,2.4882298210306292e-38,1.768700595103064e-39,4.7931760086292571e-87,9.6059455178231358e-49,1.1626865581141079e-41,4.4516575442971646e-87,3.7962009193501223e-24,7.4661776723510196e-60,7.4661654853651684e-60,1.2584778536640602e-34,3.7709757922428891e-35,3.9741788103571301e-26,1.2584279109510467e-34,3.8868038331323168e-45,4.4516575442968458e-87,4.8878342952707629e-52,6.0870765499150935e-51,2.6835803153213164e-62,6.3830324379156401e-74,1.7272570268427062e-42,2.0423551856691e-85,8.0539188944689695e-32,1.3111087260186581e-63,5.8097153927393136e-86,3.2651116784483271e-42,5.8215305684098843e-98,5.4964105114911822e-91,1.4262719708611431e-101,3.619347428432455e-59,7.6916809538116216e-43,1.2154930246463434e-60,2.6629211604024228e-42,2.1378111844838784e-53,3.9557163769222049e-35,2.4204490086566409e-53,1.8183241815849201e-54,6.7991240842171685e-46,7.5556045566430045e-46,2.2039827403891102e-64,2.6013814060956268e-46,8.5307113195163776e-50,3.4264050834615165e-69,6.9379963743445918e-53,8.7167766522144033e-39,3.0759008140283742e-70,7.6849499724740642e-20,3.9447128038288985e-37,4.2427044137398477e-36,3.9447128038288994e-37,1.3280351099640254e-62,2.8168673905823343e-57,1.7947913526198952e-57,1.3751581274770165e-98,1.3601461032611435e-101,3.1665942249743419e-45,8.3800211881231065e-55,3.1461065379442383e-55,1.1141281747089698e-74,2.4328297479451638e-46,3.116270490762327e-83,3.6863281906302032e-57,4.6178699509590218e-68,1.6107930642355417e-78,4.0001092878701771e-79,4.6180131702846973e-69,5.8089962444222538e-60,2.7974915039917458e-84,5.8090004396228554e-60,1.6935817397842375e-76,3.1280663929584947e-63,1.5981936223785768e-74,3.6905142354954755e-70,2.2678548187580957e-79,1.4006988163002431e-23,4.7486740568282029e-60,3.6850070896820926e-53,2.0886349017914484e-65,1.2873153219341875e-80,1.4911766499617398e-81,5.4091730303508251e-89,8.9099749842860285e-92,1.5071196797819297e-97,2.4568040875808652e-43,7.7534620260936213e-44,7.7534620260936213e-44,3.0891768278072681e-92,1.6554630066159679e-94,5.2852354684523521e-99,2.8433852141094545e-80,2.0512650282870916e-88,5.8821031740909046e-40,4.722180851511037e-51,3.952402129085368e-43,4.7221865858318721e-51,5.3562123561997999e-51,6.252702709963797e-93,0.0
1.3551701832666976e-20,0.24396829500006006,76.950000000000003,0.0,0.0,0.0,0.99999999999977995,9.5,4.7198543758688155e-15,5.6523112032475753e-14,5.6522957797341096e-14,2.2668761807436736e-24,2.2665798024792827e-24,1.0226038707517438e-13,7.5554964666984902e-22,1.2832922532015641e-24,1.2819761593095233e-35,3.6013399460677402e-40,4.4989839426994082e-28,1.3719407018228772e-21,1.2644769805205971e-26,1.4499287196231675e-35,4.3431387023643472e-40,2.4331509085984695e-42,9.3859210907346885e-54,3.7098807330592517e-36,1.2250951800366328e-26,1.2514501554011663e-36,1.2514501554271634e-36,2.2759811954975366e-47,3.2356572228719834e-48,9.5530345535181048e-41,5.1412108289265996e-27,2.0027437438657935e-37,1.4236040875598765e-38,6.2360533962156335e-85,1.5470078860182777e-47,9.3583128057414938e-41,5.7917285111150808e-85,1.5264356790461421e-23,2.4053266342033673e-58,2.4053187809823392e-58,1.0129324458912631e-33,3.0352093373336167e-34,1.5979997938740759e-25,1.0128922476621708e-33,6.2595776550774349e-44,5.7917285111142487e-85,7.871706325912932e-51,9.2147474260673674e-50,8.6455114719938391e-61,4.113201295957616e-72,1.390246709559278e-41,2.6323133568211294e-83,3.2384453647281542e-31,3.9631745975884068e-62,7.4879196017306252e-84,2.6280459328396273e-41,1.5006699816902263e-95,7.0841130754275476e-89,3.6766340510854314e-99,1.1660209684283965e-57,6.1909330171003305e-42,3.9158726186003103e-59,2.1433506185638491e-41,3.4428789018958872e-52,1.5905761571825873e-34,3.8980584257553219e-52,2.9283550362489019e-53,5.4725265720822189e-45,6.0814078787370215e-45,7.0902171170103482e-63,2.0938176841250272e-45,7.2176780488791154e-49,2.2079620689984459e-67,1.1173429135693724e-51,7.0160189490074179e-38,1.9820984881733752e-68,1.5423641145889272e-19,3.1750479441440929e-36,1.705972817906237e-35,3.1750479441440942e-36,4.2784419447406646e-61,4.5350377034605056e-56,2.8894418386931892e-56,3.5448715625704052e-96,3.5401235772377005e-99,2.5487505189992169e-44,8.8866509842175077e-54,5.0667060181614773e-54,7.1793985067390801e-73,1.9581530324098643e-45,4.0164415608288982e-81,5.9367179071333254e-56,1.4877083214528985e-66,1.0379887883956139e-76,2.5776547943634815e-77,1.4877544569703663e-67,9.3551958453769465e-59,3.6055795496097746e-82,9.3552093607456404e-59,1.0913374715736563e-74,5.2875748090140792e-62,5.4003675567002544e-73,1.1889483316815686e-68,7.6635667028030537e-78,5.6321439678832725e-23,1.5298485796072956e-58,5.9345903151082667e-52,6.7288098517406615e-64,8.2954099538790245e-79,9.6094089303740082e-80,6.9719124525350624e-87,1.1484907725206259e-89,3.8851746666313097e-95,1.9774496384101072e-42,6.2406606849965443e-43,6.2406606849965443e-43,3.9816590082743585e-90,2.1338036211857874e-92,1.3624706293124791e-96,1.8322663662430577e-78,2.6437969118233193e-86,4.7344283392657751e-39,7.6049078703538335e-50,3.1812370576186497e-42,7.604926344164475e-50,8.6260148298372978e-50,4.2248254536113419e-91,0.0
