Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077),S(11922),S(2076),S(3464),S(3463),S(9222),S(12085),S(9698),S(3108),C5H6(9685)
0.0,0.19830301884954415,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.701158374680901e-20,0.19830301884954415,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,6.3988727812132564e-17,4.7744244938673024e-16,4.7744243413126385e-16,1.8113219201387628e-25,1.811016151073747e-25,1.6946497098161816e-18,9.1375033834893137e-26,1.5008014579526918e-25,8.9613053801531176e-37,1.7116313074208173e-41,2.1011656343313536e-30,6.3773069077393819e-26,6.4574980311711432e-29,1.48467684762946e-36,3.0702272871301555e-42,2.689018316992384e-46,5.1352107492373919e-58,4.0807575589171797e-42,7.3696661674703212e-31,4.2686219930859473e-41,4.2686219945758263e-41,1.3418062844429143e-50,1.4807071541478694e-51,9.1401298934496239e-52,7.2724188156321172e-31,4.5720503162042678e-40,2.5226695133898421e-41,2.2284847831372458e-92,3.2055147828112544e-51,1.0683135606006102e-46,2.1878938683994194e-92,5.9985763170247445e-28,6.0804942251085426e-61,6.0803186930470089e-61,7.198992765209974e-39,2.2343001493299598e-39,1.335124644164606e-31,7.1989545061288527e-39,4.0021003561515342e-49,2.187893868399418e-92,1.7597588432050011e-55,1.9247721755204084e-51,3.3067977984516355e-65,5.3945534543927475e-76,4.653528706046617e-47,5.1504474542698166e-86,1.6302590554947599e-37,7.389033236040469e-63,7.9070057904368597e-89,2.4432524449069274e-47,2.770775105200945e-99,3.2415495169671164e-93,4.8669797539453729e-102,1.77998016400849e-64,6.6439758810931278e-50,2.4721596934139724e-67,9.0630665018558075e-48,1.7191737653191027e-57,5.4165399290060028e-41,2.8489009729583229e-57,1.6521357682869512e-58,2.0549278447472743e-50,4.4150578710401921e-53,2.5143255094497903e-68,1.9558232981571241e-52,7.9002491030451574e-58,1.3329815218436432e-74,3.0771532443886193e-58,5.0804150258609049e-43,1.2839656186224258e-75,1.5172325788389286e-23,4.3468533214150773e-41,8.9306182607846706e-40,4.3468533214148653e-41,2.396894141637519e-70,2.3295711201954462e-61,1.0166340432905947e-61,9.1219599143159243e-101,3.088997805663669e-108,1.4431625125542276e-49,1.5521404226803676e-59,7.7848372049540377e-59,1.0995214540673073e-82,1.5233206082535457e-50,5.9285886206054296e-90,4.4301341818575565e-65,7.1493112978211792e-76,7.3456155905168878e-85,2.2473273260512273e-85,1.5368316279020892e-75,1.4045874249646499e-63,5.7105847451094047e-91,1.4046077211204412e-63,1.5982943969298957e-85,6.9935776859564966e-70,6.9206207761713004e-81,5.1982750915280968e-79,6.6086838725034652e-86,2.7920057621640427e-27,2.5608931036665789e-65,1.473507755153272e-56,7.1754030484746362e-68,5.3419304517282487e-88,6.7808223194992525e-84,9.7796665659296554e-91,1.1184584142366535e-93,5.2731685577285737e-98,9.0227226431553244e-54,2.4288204114788134e-54,2.4288204114788134e-54,3.8696877269050995e-94,9.0491647229579814e-97,1.6906015138438898e-99,1.2399828804000483e-86,6.03912923308774e-89,1.1827050746661401e-40,2.2433912395166768e-50,6.7203516520863507e-49,2.2434418557822493e-50,1.9247715589050681e-51,6.6076544785940645e-102,2.2148745174668726e-60,1.2979182173143418e-98,1.8052486263622981e-72,8.4027807398381225e-70,6.9622771769675543e-70,6.1898770020823429e-102,1.9555225348462808e-65,4.1749244949647179e-73,9.9956103099072184e-74,4.7565674163165096e-63,4.6722772527738036e-35,4.0080416105404401e-84,1.2597364822555451e-93,1.6775620476186642e-91,1.2979182054211978e-98,1.1884029746736e-106,3.7356472117848951e-116,5.8467058777533023e-117,2.0611766396030308e-117,1.1389866625840351e-80,4.6065194042461116e-55,5.4141324007084592e-120,2.618838282615973e-127,6.9048776629599612e-58,4.1368847590871833e-59,1.5694520436386358e-68,2.5037990134531484e-50,1.0203331106615697e-62,1.0201352385699187e-62,2.0270230302694661e-59,1.8693191988523893e-62,7.6162637554972076e-75,7.8704870151316307e-60,7.6180069188671308e-75,2.4439412653175254e-73,1.991971779504356e-85,3.7287706490653424e-82,4.7494505765366461e-60,2.3319430698615488e-25,2.214874518997441e-60,5.8760517128781511e-72,3.5459072789057318e-72,3.5459043320502493e-72,8.6388391852462479e-110,8.1603464207273236e-72,2.1123679099268043e-75,3.2353689344285042e-120,7.7710313118063035e-77,8.9739798801142895e-133,7.7710313118063127e-77,1.5697494826300828e-94,1.569749482630123e-94,3.0561770487655326e-133,4.8387446115218652e-140,5.5146220133428395e-110,1.4484407605503128e-96,1.8208457734543128e-73
2.7163243449106526e-19,0.19830301884954415,76.950000000000003,0.0,0.0,0.0,0.99999999999999711,9.5,1.7916843787396727e-16,1.3368388572099844e-15,1.3368388149806584e-15,1.0940384392745631e-24,1.0936754503540711e-24,4.7450186602111317e-18,5.5190515318794981e-25,9.0648406210889253e-25,1.0637976154290957e-35,2.0320486914846301e-40,1.269104042307708e-29,3.851893015111652e-25,3.9003288082154507e-28,1.762113907497499e-35,3.6449444003186185e-41,3.1924025437348565e-45,1.1487260430672354e-56,4.8446749625456424e-41,4.4512783632689238e-30,5.0677080266642762e-40,5.067708029997073e-40,3.0015664097410515e-49,3.3122825823043055e-50,1.0851160260537565e-50,4.3925405571759485e-30,5.4279365855121198e-39,2.9949129051928682e-40,2.3746234649956547e-90,7.1706075659368039e-50,1.2683016862121704e-45,2.3313706955214343e-90,3.6231397595309451e-27,2.5091158650650261e-59,2.5089837337759756e-59,8.5466425382515918e-38,2.6525606177878394e-38,8.0641511277595311e-31,8.546597116995067e-38,8.9525367388074533e-48,2.3313706955214317e-90,3.9365092545457935e-54,4.3056381792133556e-50,1.3645593001956316e-63,4.060884985461684e-74,5.5246687592834869e-46,7.0303350378871827e-84,9.8467646876006246e-37,3.0491051252461077e-61,1.0793023391865789e-86,2.9006292954165776e-46,6.8354772620251204e-97,4.4246989518349907e-91,1.2006795318316896e-99,7.3451366461589033e-63,7.8877275242574848e-49,1.0201433817574187e-65,1.0759672538449987e-46,3.8457227684965816e-56,3.2715901146428962e-40,6.3728770734340173e-56,3.6957616164886624e-57,2.4396103391249086e-49,5.2416953300622556e-52,1.0375206280685903e-66,2.3219475065625507e-51,1.6754180528413427e-56,1.0034349850738871e-72,6.8834674828891873e-57,6.0314458026996046e-42,9.6653704736776914e-74,4.24825281634821e-23,5.1605821928794272e-40,5.3940951262654631e-39,5.1605821928789508e-40,9.8908490044670566e-69,5.2105327137977914e-60,2.2739554059297009e-60,2.250365419174974e-98,5.8593669461516897e-106,1.7133225327262718e-48,3.0711334727208139e-58,1.7414304584627152e-57,8.2769211560392415e-81,1.8084862248442581e-49,8.0924923838297511e-88,9.9100329479707882e-64,2.9501834635004993e-74,5.5295963243933471e-83,1.6917316873914178e-83,6.3417787362991264e-74,3.141929184872481e-62,7.7949182448693812e-89,3.1420129345351831e-62,1.2031559130217266e-83,2.7395856930746606e-68,4.9490096014352497e-79,2.1450835286991642e-77,4.725953437219821e-84,1.6863470263991603e-26,1.0567595169305884e-63,3.2961779057661729e-55,2.9609194884345336e-66,4.0218379040539531e-86,5.1045104481776939e-82,1.3349368202404606e-88,1.5293926873904751e-91,1.3009026461190357e-95,1.0711774905153626e-52,2.8834952111327258e-53,2.8834952111327258e-53,5.28223562617709e-92,1.2370879941425542e-94,4.1707523136250823e-97,9.3342818108443468e-85,8.2433812253163392e-87,1.4041074379168322e-39,5.0182195060376184e-49,7.9784007961719157e-48,5.0184283666134078e-49,4.3056369081153861e-50,8.5714675975959621e-100,4.9545847713559727e-59,3.0435440355066894e-96,7.44921587190622e-71,3.4674256108858606e-68,2.8730024289335086e-68,9.8707281572314923e-100,4.374425717818332e-64,1.7227939673545081e-71,4.1246330389840049e-72,1.0640292136085466e-61,5.546853894125781e-34,2.8661979047246772e-82,1.6341181579415527e-91,2.2898631574679112e-89,3.0435439852052109e-96,5.0280106830550075e-104,2.8486601397932052e-113,4.4584725259953847e-114,1.5717738590441728e-114,8.5740057613766982e-79,1.0304597719933101e-53,4.1286087063585258e-117,3.5972640779738745e-124,1.5445933869726947e-56,9.2540457215687477e-58,6.4763877921030731e-67,2.9725222045886051e-49,2.2823246627408343e-61,2.2815083551172934e-61,4.5343860273771494e-58,4.1817864169327861e-61,3.1423400527424138e-73,1.7606029896866422e-58,3.1436533424134924e-73,9.5795195843535568e-72,1.4253237035301779e-83,2.6681077008237005e-80,1.0624357050435764e-58,6.5294405993741261e-25,4.9545847776718959e-59,2.424878674632227e-70,1.4632928477039191e-70,1.463290629293011e-70,1.3775982255450291e-107,3.3673891851490935e-70,8.7167545341984062e-74,2.4671677086116713e-117,5.8498360854768248e-75,1.2326724708889385e-129,5.8498360854768376e-75,2.1426998173294626e-92,2.1426998173295621e-92,4.1979930160871323e-130,1.1968602025498877e-136,8.7939286022443825e-108,1.0903498099212166e-94,7.5137710607263904e-72
6.208741359795778e-19,0.19830301884954415,76.950000000000003,0.0,0.0,0.0,0.99999999999999345,9.5,4.0952785799762106e-16,3.0556316685664757e-15,3.0556315743319248e-15,5.2673241364247886e-24,5.2637612605607141e-24,1.0845754451907001e-17,2.6571852162971426e-24,4.3643303623101294e-24,1.0442552692847807e-34,1.9950774577474781e-39,6.1101896522110221e-29,1.8545203130265716e-24,1.8778404235473828e-27,1.7290074539174003e-34,3.5785656790417612e-40,3.1343197434718383e-44,2.2696888169403975e-55,4.7565297353321132e-40,2.1430989186756412e-29,4.9755057842061537e-39,4.9755057907911986e-39,5.9305869264040814e-48,6.5445118121020415e-49,1.0653729362013874e-49,2.1148187803874589e-29,5.3291770439253362e-38,2.9404225273867674e-39,5.4040873997164341e-88,1.4167908815388855e-48,1.2452257501444228e-44,5.3056542165348579e-88,1.7443854890631367e-26,9.9256632987834505e-58,9.9246186620049305e-58,8.3911407820537852e-37,2.6042986436200995e-37,3.8825398807400185e-30,8.3910961870350402e-37,1.7688696726241379e-46,5.3056542165348467e-88,7.7778750913897104e-53,8.5072150197580134e-49,5.398060264704212e-62,3.2108192798742318e-72,5.4241514461102438e-45,1.1106205033411101e-81,4.7407933219989213e-36,1.2061956004753485e-59,1.7050329759639953e-84,2.8478550275359871e-45,2.1577566950742999e-94,6.989939289142402e-89,3.7901878779579883e-97,2.9056618407769839e-61,7.7442162974985884e-48,4.0355836895888944e-64,1.056391027565162e-45,7.5984993629894033e-55,1.5751298076404321e-39,1.2591729242420612e-54,7.3022021143430109e-56,2.3952239015449731e-48,5.146621193609914e-51,4.1041287856544201e-65,2.2796893061010512e-50,3.207094728488303e-55,7.9338545968945178e-71,1.360056642645972e-55,5.9216607150913633e-41,7.6421138883998742e-72,9.7102996737632721e-23,5.0666858135017171e-39,2.5970263351859536e-38,5.0666858135007774e-39,3.9127199453441016e-67,1.0292434308898459e-58,4.4920263649888132e-59,7.1036355232560022e-96,2.6610305959338819e-103,1.6821502179592629e-47,4.8410340254572667e-57,3.4407450883138981e-56,6.5443093181927285e-79,1.7755824970304249e-48,1.2784148005240484e-85,1.9580555072187442e-62,1.1670633606773295e-72,4.3720859908770204e-81,1.3376009709400368e-81,2.5087445948491968e-72,6.2075909652485241e-61,1.2314054068425078e-86,6.2079222444215047e-61,9.5129882327641203e-82,1.0494476557072824e-66,3.7880696487321757e-77,8.4857437382502747e-76,3.6173530121132848e-82,8.1187859576647507e-26,4.1804338722938001e-62,6.512692078789888e-54,1.1712834865406702e-64,3.1809420673766971e-84,4.0359339631336729e-80,2.1088381133279484e-86,2.4254963344768829e-89,4.106495316496403e-93,1.0516881120782958e-51,2.8310318893580612e-52,2.8310318893580612e-52,8.3447223024518095e-90,1.9608494131670185e-92,1.316560860719949e-94,7.380336282491995e-83,1.3022520486919316e-84,1.3785609521782962e-38,9.9144774422353325e-48,7.8332397615994716e-47,9.9153035964265984e-48,8.5072126300139149e-49,1.3106156618452127e-97,9.7894205710846974e-58,9.2979965543340705e-94,2.9466668568041391e-69,1.3716743770526521e-66,1.1365305406710289e-66,4.5241117456294406e-97,8.6431281868704817e-63,6.8151988524955229e-70,1.6315907660752843e-70,2.1023601891749396e-60,5.4457780250265633e-33,2.1938524145054306e-80,2.4985919505282635e-89,3.6174198516721226e-87,9.2979962472816456e-94,3.0698712981832277e-101,3.4768064860272199e-110,5.4415938074663774e-111,1.9183599168891275e-111,6.7792058267025254e-77,2.0360140290467295e-52,5.0389930451196459e-114,8.7781716746062614e-121,3.0518556984493506e-55,1.8284434866310814e-56,2.5619945959723639e-65,2.9184653790993344e-48,4.5089714503753318e-60,4.5057441155996444e-60,8.9592544167757243e-57,8.2633447702367637e-60,1.2426131615075398e-71,3.4786830416485162e-57,1.243651733833967e-71,3.6710698563013436e-70,1.0913720349265994e-81,2.0430501666105482e-78,2.0992051985912062e-57,1.492443567344644e-24,9.7894205960698183e-58,9.5935362152929703e-69,5.7892030589200625e-69,5.7891855169995724e-69,6.3140312750053767e-105,1.3321051370213116e-68,3.448269459888976e-72,3.0111939374143039e-114,4.6252854094200099e-73,3.0079950749583615e-126,4.62528540942003e-73,3.3849388298204582e-90,3.3849388298207725e-90,1.0244068547960347e-126,5.8400456828625938e-133,4.0305757654970501e-105,8.6210638383310311e-93,2.972373103718133e-70
1.3193575389566028e-18,0.19830301884954413,76.950000000000003,0.0,0.0,0.0,0.99999999999998612,9.5,8.7024669824486622e-16,6.4932172741307841e-15,6.493217083644367e-15,2.3003788309929003e-23,2.2972294709469636e-23,2.304721759894399e-17,1.1604621364952797e-23,1.9060175649399279e-23,9.2329852078614868e-34,1.764623420818272e-38,2.668480342766449e-28,8.0991742368147426e-24,8.2010224591240982e-27,1.5274292812897076e-33,3.1650899120747953e-39,2.7722703097801029e-43,4.0387890214503887e-54,4.2070951347270774e-39,9.3594760034984357e-29,4.4007785070287532e-38,4.4007785187464784e-38,1.0553153656108146e-46,1.1645607656295015e-47,9.4230956272026005e-49,9.2359655801450186e-29,4.7135909042574704e-37,2.6007691409439397e-38,9.1326687546782612e-86,2.521102464963381e-47,1.1013874226455792e-43,8.9663210274925102e-86,7.6181867153759825e-26,3.5422916332240815e-56,3.5415450931522173e-56,7.4218626925747097e-36,2.3034707000350177e-36,1.695605627451558e-29,7.4218232485014766e-36,3.1476064843496284e-45,8.9663210274924702e-86,1.384029943691422e-51,1.5138133270804663e-47,1.9265289151939703e-60,2.2949588313805941e-70,4.7975985661088299e-44,1.5887060522972881e-79,2.0704289887227929e-35,4.3048260511008253e-58,2.4389935175538203e-82,2.5188954938854034e-44,6.1752214916747624e-92,9.9988784823331592e-87,1.084702913420835e-94,1.0370092326637442e-59,6.8496691964264877e-47,1.4402696647422322e-62,9.3436589590538036e-45,1.3521120885037327e-53,6.8790056714663389e-39,2.2406302502494226e-53,1.2993878325980011e-54,2.1185484228091296e-47,4.5526505143833589e-50,1.4645914530965162e-63,2.0163370943982748e-49,5.6155505074654317e-54,5.6707816387494549e-69,2.4201462131110235e-54,5.2375554953852837e-40,5.4622578514067747e-70,2.0634418918176734e-22,4.4814184225912703e-38,1.1341911488181434e-37,4.4814184225895972e-38,1.3964208389583127e-65,1.830519054438055e-57,7.9900111998994784e-58,2.0329126360764012e-93,9.0098425823256184e-101,1.4878428101153787e-46,6.1133719736930172e-56,6.1225217972653361e-55,4.6775938442710526e-77,1.5704826059927334e-47,1.8287288029106689e-83,3.4842551388548389e-61,4.1651671036316271e-71,3.1249848940833463e-79,9.56060663112051e-80,8.9535312141955758e-71,1.1044890968819604e-59,1.7614834755628226e-84,1.1046073093306155e-59,6.7994807806290184e-80,3.6841240433650781e-65,2.6627452718851288e-75,3.0285064061453679e-74,2.5427626536037907e-80,3.5454683143363916e-25,1.4919659477474096e-60,1.1588987548364444e-52,4.1800355122209914e-63,2.2750311737253769e-82,2.8845987910511072e-78,3.0164735749034747e-84,3.4965542480656445e-87,1.1751677359651664e-90,9.3020569128313226e-51,2.5040142086713235e-51,2.5040142086713235e-51,1.1936895273214257e-87,2.8236611627096254e-90,3.7676406979492009e-92,5.2751562459882138e-81,1.8628286667895232e-82,1.2193214497897554e-37,1.7639857072373242e-46,6.9284092786885842e-46,1.76428050032449e-46,1.5138129126150319e-47,1.8436099386471979e-95,1.741973649402108e-56,2.6164892154034922e-91,1.0515235533241649e-67,4.8953746716480718e-65,4.0561921211910492e-65,1.5495509171089136e-94,1.537998524501739e-61,2.4322940872348413e-68,5.8225084695974586e-69,3.7411011485389379e-59,4.8164514674179884e-32,1.5421344253942573e-78,3.5145746074867677e-87,5.1745933641984254e-85,2.6164890425865817e-91,1.727985359474431e-98,3.9143530907075323e-107,6.1264076288923693e-108,2.159781763010536e-108,4.8454889696239019e-75,3.622975202475088e-51,5.6731405993372683e-111,1.9766453061259133e-117,5.430612196333039e-54,3.2536174770019624e-55,9.143576666363805e-64,2.5813948537875396e-47,8.0216244011759085e-59,8.0101198386566457e-59,1.594277100904038e-55,1.4707181838029745e-58,4.4314702750579039e-70,6.1902315009795985e-56,4.4388894736292296e-70,1.2890163423093133e-68,7.672697752046781e-80,1.436438696218433e-76,3.7354638219981194e-56,3.1714425881779649e-24,1.7419736583190805e-56,3.4245505584781212e-67,2.0665279987242646e-67,2.0665154581825762e-67,2.1626153899784033e-102,4.7541847665242282e-67,1.2306686428817001e-70,3.3901472030476019e-111,3.3059547586801545e-71,6.7732506038153145e-123,3.3059547586801834e-71,4.8420396720633952e-88,4.8420396720642943e-88,2.3067215912522893e-123,2.630108676527098e-129,1.3805102954499522e-102,6.1619698632991573e-91,1.060818843306904e-68
2.7163243449106528e-18,0.19830301884954415,76.950000000000003,0.0,0.0,0.0,0.99999999999997147,9.5,1.7916843787391068e-15,1.3368388416755618e-14,1.3368388064708888e-14,9.6036287523262798e-23,9.5771904135196314e-23,4.745011014776983e-17,4.8446971550745502e-23,7.9572467501884285e-23,7.7552769140253041e-33,1.4832723161561491e-37,1.1140380077795093e-27,3.3812431400840323e-23,3.4237654197357616e-26,1.2807812976119959e-32,2.6602622282796802e-38,2.3302602232717063e-42,6.8120047662913971e-53,3.5363143494036614e-38,3.9073969757227753e-28,3.699119479594726e-37,3.6991194993583535e-37,1.7799406055381403e-45,1.9642014605700631e-46,7.9206673044315658e-48,3.8558307719266793e-28,3.9620473455980551e-36,2.1861010088329522e-37,1.3372238645084697e-83,4.2522037161678007e-46,9.2578139609716014e-43,1.3128668932254951e-83,3.1804404767782812e-25,1.1967879007966642e-54,1.1962831811907041e-54,6.2385121913723321e-35,1.9362026248537516e-35,7.0788068276746156e-29,6.2384790357740421e-35,5.3088896666978125e-44,1.3128668932254832e-83,2.3343641646382677e-50,2.5532670222195872e-46,6.5093027392207796e-59,1.5520810468335172e-68,4.0326673721875746e-43,2.1497491486229623e-77,8.6436334064982514e-35,1.4545031944385755e-56,3.3003111114367032e-80,2.1172833919757085e-43,1.6715293336944289e-89,1.3529930720905071e-84,2.9361096662543289e-92,3.5038141489514e-58,5.7575556149989745e-46,4.8663356149970514e-61,7.8539082732713758e-44,2.2805337397113524e-52,2.8718494358464276e-38,3.7791480822091134e-52,2.1916074410260843e-53,1.7807676131725071e-46,3.8276558134220629e-49,4.9475575027591106e-62,1.694815341089655e-48,9.3949799403967175e-53,3.8351444105380788e-67,4.0819238619939102e-53,4.4023357286807305e-39,3.6941200405486113e-68,4.2482759525315648e-22,3.7668890864358373e-37,4.7350374687971616e-37,3.7668890864330167e-37,4.7181828563301502e-64,3.084187568847475e-56,1.3465165889154376e-56,5.5024503846680274e-91,2.6411973527480418e-98,1.250621518003702e-45,6.5056141714181772e-55,1.0326189598291327e-53,3.1634524697369602e-75,1.3200852509470663e-46,2.4745306928919111e-81,5.8767055012898002e-60,1.407316412616728e-69,2.1134296647084768e-77,6.4658350381507061e-78,3.0251958055377027e-69,1.8624823512632651e-58,2.3835382036737079e-82,1.8628816378209512e-58,4.5984847935791373e-78,1.2344555249382e-63,1.7856513265372594e-73,1.0232670713588915e-72,1.7052153546292123e-78,1.4799803909380343e-24,5.0410075752572125e-59,1.9546521267471295e-51,1.4122097292411128e-61,1.5405348235694028e-80,1.9506806635343891e-76,4.0812875167623109e-82,4.8042582904724425e-85,3.1806422667294941e-88,7.8189303452276641e-50,2.1047724030581227e-50,2.1047724030581227e-50,1.6152340899558281e-85,3.8714784942098716e-88,1.0197282936678265e-89,3.5675913610073157e-79,2.5206767075297156e-80,1.0249129787688583e-36,2.9744014037367697e-45,5.8237411233871115e-45,2.9753970681457904e-45,2.5532663322292469e-46,2.4735632729524316e-93,2.9380883239364081e-55,7.0217574758010145e-89,3.552043394603583e-66,1.6540136490251878e-63,1.3704925001932091e-63,4.5721783927889837e-92,2.5940594576699772e-60,8.2181586491689861e-67,1.9669405464347475e-67,6.3101282644281663e-58,4.0480508770660293e-31,1.0341786927073174e-76,4.7151378619749206e-85,7.0019556529694642e-83,7.0217565482077498e-89,9.275439466559604e-96,4.202449671035117e-104,6.5773203275592891e-105,2.3187450014871691e-105,3.2770012729167597e-73,6.1106671727857772e-50,6.0906926927009403e-108,4.244350631896288e-114,9.1595146128282644e-53,5.4877013861164092e-54,3.0894078554152847e-62,2.1698940827040959e-46,1.3523405346950206e-57,1.3484625455033987e-57,2.6890679057824077e-54,2.4815940572003113e-57,1.4950506330494873e-68,1.0441070700731581e-54,1.5000604176473185e-68,4.3196611190806466e-67,5.145249201330405e-78,9.6340969503752508e-75,6.3005418280788068e-55,6.5294406539199947e-24,2.9380883540645752e-55,1.1575416663109243e-65,6.9850519225092744e-66,6.9849670795115314e-66,6.3811163604159315e-100,1.6063289822249633e-65,4.1581901700627333e-69,3.6396680641640655e-108,2.2358108887362137e-69,1.4543547366568179e-119,2.2358108887362525e-69,6.5519698430961884e-86,6.551969843098623e-86,4.9530618195546214e-120,1.1294879238407539e-125,4.0733996774647461e-100,4.1673349654831667e-89,3.5842670843795908e-67
