Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954),S(2383),S(4082),C7H9(2044),S(2993),C7H10(115),S(1242),C5H6(500),S(4282),S(4155),S(4335),S(4374),S(4387),S(4887),C7H10(297),C7H10(987),C7H10(986),S(4381),S(4372),S(4886),S(3690),S(1588),S(206),S(2669),C7H9(279),S(6788),C7H8O(364),S(4083),C6H7(1171),CH2O(6985),C6H7(7018),S(7026),S(7027),S(1436),C7H8(3538),C6H6(7011),S(4021),C7H8(8697),C7H10(194),S(4081),S(8888),S(3479),S(8086),S(9026),S(9133),S(9134),S(9132),S(1976),S(1202),S(9091),S(9284),S(6877),C5H7(508),S(9694),C7H9(1172),C7H9(9429),C7H9(4235),S(3577),C7H9(1219),C7H9(4234),S(4032),C7H9(9398),C7H9(1955),C7H9(9397),S(10300),S(8791),H(4),CH3(908),S(10163),S(8836),S(8837),S(9703),S(10413),S(8792),S(9108),S(2077),S(11922),S(2076),S(3464),S(3463)
0.0,0.16140115336474603,76.950000000000003,0.0,0.0,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6542637521293033e-21,0.16140115336474603,76.950000000000003,0.0,0.0,0.0,0.99999999999999911,9.5,3.6944202523868032e-17,4.7194444995849963e-16,4.7194430505865609e-16,7.0627258402133043e-27,7.0626256560941511e-27,2.5925565620033597e-17,4.6114396921030009e-26,4.8705725432598607e-27,3.4667378675673577e-39,1.0198453118751795e-43,3.2682089352508666e-31,5.0857781458888898e-26,9.0363463422106946e-30,4.7812106583099641e-39,4.8650202570032072e-44,2.4148274558662846e-47,8.2182776469379715e-60,1.8789001781300773e-42,6.9889399068042336e-31,4.901956261512783e-42,4.9019562615696328e-42,5.0589287178379315e-53,6.2614714859678298e-54,1.2042862718440675e-49,4.3577979532886202e-31,8.9946902972022731e-42,5.5663955713177264e-43,9.8790757330696864e-96,1.9577514254003945e-53,6.0362200919676048e-47,9.4405695716581125e-96,5.206692170647664e-28,1.4649034138312909e-64,1.4649019347954662e-64,1.309676677723316e-39,4.0053986206235142e-40,7.3629088137151866e-31,1.3096576150501357e-39,7.2940182834050185e-51,9.4405695716581042e-96,2.9885287835428019e-57,1.2642544107437237e-54,6.337362604366861e-68,5.5352716006682805e-80,1.609954711170663e-47,1.9151532594890833e-91,1.6045585012026002e-36,2.1113053523146928e-67,2.6669413376904303e-93,1.6624117440113027e-47,3.1415636014592501e-105,6.9102518952649473e-98,2.765448008068798e-108,1.9276017237981775e-66,4.0299376373729497e-49,1.2662542696230097e-68,8.9364417920148081e-48,6.6867676253464098e-59,6.2233950011704009e-40,9.2226082612133507e-59,6.020877323251405e-60,9.313415209976535e-51,3.1260807183861677e-52,1.1309375283048904e-70,3.9331748666428898e-52,4.5101604539014044e-57,2.2523154492825722e-77,3.5355716841321316e-59,1.232425369514031e-43,2.1065101656231339e-78,1.2293819032176939e-22,7.8017156206087373e-42,1.0810495630532848e-39,7.8017156206087322e-42,4.0077473879934785e-71,8.7333700766609946e-63,4.5714661804850867e-63,1.9489487376966151e-106,8.2400660824878793e-112,5.6277779997785887e-50,1.8658400171223436e-60,1.7838027407208084e-60,3.3463501308669234e-84,5.519430549244307e-51,5.9522295641808887e-93,9.2469737688814453e-65,1.7770442417714563e-76,6.6504199768823466e-87,1.8339494825465216e-87,1.1814840221431447e-76,4.6853297766413973e-65,5.5669076420253967e-94,4.6853320294382525e-65,1.5312102496394052e-86,1.5818794865125252e-70,1.5529659127598929e-82,4.1212468857335888e-79,2.2844419867573787e-87,2.1674046537182116e-27,2.694716886756703e-67,2.5940114060755061e-58,8.0321803495608184e-71,1.542338648340827e-89,1.1603999243283691e-87,1.2247573025322514e-95,1.6237046189919759e-98,2.1785038436394285e-104,1.613340507627155e-51,5.0158211374831633e-52,5.0158211374831633e-52,5.6296033877600855e-99,1.9689432061759197e-101,7.260140812769248e-106,1.1349460563161504e-88,2.0831427318323318e-94,7.6040656483978325e-43,5.6897981719193543e-54,7.8433357101505983e-49,5.6898025403054916e-54,1.2636631943920236e-54,5.0841065509355639e-103,9.6659415685476265e-60,3.1822387107826886e-102,4.855303299467168e-72,1.4465242258818196e-70,9.9754683892356075e-71,1.5695027194010751e-107,2.6809392760943345e-66,7.6102490737586262e-74,2.6722333212289249e-76,6.698909753328112e-64,1.1790062132229362e-36,2.5149579233100064e-85,1.4419145800967766e-95,1.7751477034709788e-94,3.1822387071228155e-102,3.3067961962853828e-111,3.4126877828896545e-122,4.7861338775925864e-123,2.1119537780951755e-123,7.1213708621913793e-83,4.8384256167338294e-56,3.2163317261644895e-125,7.4273859553382124e-134,2.935294196464294e-59,7.021069012151104e-60,1.0507147771734953e-70,7.676647972027479e-50,1.9280275988272789e-62,1.9280151943435598e-62,2.1772899254201339e-60,1.5384822527006061e-62,3.863960474006654e-75,7.9224727581616512e-61,3.8639784349589582e-75,7.2808340034354153e-73,3.6572403965125729e-85,3.8622826090725454e-83,5.7441156592397079e-61,2.1966523937713129e-23,9.6659415687951974e-60,1.587748165651081e-73,1.1511821346245655e-73,1.1511820727351086e-73,5.6599176979802287e-113,1.7693503669847943e-72,1.5180047930180915e-76,6.5250289974893519e-126,1.3068029832589894e-79,1.4185631199469904e-139,1.3068029832589897e-79,7.4455828416053536e-97,7.4455828416054056e-97
7.431938505962049e-21,0.16140115336474603,76.950000000000003,0.0,0.0,0.0,0.99999999999999722,9.5,1.0344376706683014e-16,1.3214444598451312e-15,1.3214440541413475e-15,4.2658864073573111e-26,4.2657662056464915e-26,7.2591583406177931e-17,2.7853095634672941e-25,2.9418258117895261e-26,4.1156281054396096e-38,1.2107604287356248e-42,1.9739981968489156e-30,3.0718099884674444e-25,5.4579531905619858e-29,5.675898460960612e-38,5.7757498252049405e-43,2.8668831555286958e-46,1.8383959325643617e-58,2.23063028372737e-41,4.221319703619758e-30,5.8196024734946715e-41,5.8196024736218446e-41,1.1316621064113926e-51,1.4006661227573032e-52,1.4297286509019574e-48,2.6321099539114213e-30,1.0678496164949073e-40,6.6084247858239642e-42,1.0526921809510379e-93,4.3794116054355037e-52,7.1662004521622638e-46,1.0059659466464262e-93,3.1448420591447865e-27,6.0449630824275384e-63,6.0449519486309056e-63,1.5548481407149068e-38,4.755209208452199e-39,4.4471968889076952e-30,1.554825509509572e-38,1.6316427028171582e-49,1.0059659466464245e-93,6.6852192968279204e-56,2.8274745349160572e-53,2.6151305566328969e-66,4.1668145102041955e-78,1.9113382256522039e-46,2.6141748918519309e-89,9.6915333469201707e-36,8.7105209451586452e-66,3.6403619650321127e-91,1.9736152220114637e-46,7.7502099232886742e-103,9.4324602751670587e-96,6.8223369480567579e-106,7.9543024332647304e-65,4.7843418945161642e-48,5.2252336552896665e-67,1.0609343694962581e-46,1.4958031633544757e-57,3.7589305805870286e-39,2.063060567021948e-57,1.3468461734352191e-58,1.1056886537094118e-49,3.7112833961259683e-51,4.6667406447804771e-69,4.6694647833210929e-51,5.5919876310421876e-56,1.695486838077798e-75,7.9089323863111482e-58,1.46313523759106e-42,1.5857282611395944e-76,3.4422693640018054e-22,9.2621966471177615e-41,6.5295394179493015e-39,9.2621966471177472e-41,1.6538081703914122e-69,1.9535705527271279e-61,1.0225947798057615e-61,4.8080385681162406e-104,1.5465584906110317e-109,6.6812980407429406e-49,3.9807683011139119e-59,3.9902948154368862e-59,2.5190488328913002e-82,6.5526679478534823e-50,8.1247639546933464e-91,2.0685110441015517e-63,7.3330228316362931e-75,5.0062701709374612e-85,1.3805513831667884e-85,4.8754268986431841e-75,1.0480886783046926e-63,7.5988014351125938e-92,1.048089607926517e-63,1.1526568493744499e-84,3.6885570126813666e-69,6.6733438022198493e-81,1.7006440796149381e-77,9.8170989891928726e-86,1.3091118228054521e-26,1.1119824611410462e-65,5.8026997547705224e-57,3.3145004479873176e-69,1.1610346497831815e-87,8.7373799366492685e-86,1.6722015369944686e-93,2.2170022529694741e-96,5.3756746947299027e-102,1.9153578399381241e-50,5.9547828211071645e-51,5.9547828211071645e-51,7.6862858390827031e-97,2.6883432928790806e-99,1.7915118845218679e-103,8.5435906259102831e-87,2.843479705209954e-92,9.02754672544517e-42,1.2727836075410858e-52,9.3116081227604301e-48,1.2727854101648974e-52,2.8267640156381059e-53,3.9835353329617978e-101,2.1622324503537511e-58,4.5196695399970954e-100,2.0035523070479774e-70,5.9691220876075467e-69,4.1164049160453642e-69,2.5024350043064941e-105,5.9971539924187197e-65,3.140390568060674e-72,1.1027038809871957e-74,1.4985195486854997e-62,1.3997156005590471e-35,1.0807178682882474e-83,1.1297239374054111e-93,2.4230678381292972e-92,4.5196695310086983e-100,8.4869048045626813e-109,1.5799743445521556e-119,2.2158396193046699e-120,9.7777266053863833e-121,5.3607902005047574e-81,1.0823364493941014e-54,1.4890672588611823e-122,6.1970187498091773e-131,6.5661356839409887e-58,1.5705850536776193e-58,4.3358039474091404e-69,9.1137179526117859e-49,4.3129115890541717e-61,4.3128604020930824e-61,4.8705111195813217e-59,3.4415265025232363e-61,1.594463620937701e-73,1.7722257246105076e-59,1.5944812504515016e-73,1.6980893229817719e-71,1.5719142354131067e-83,1.6600444265876585e-81,1.2849357649582732e-59,6.150626703265409e-23,2.1622324504559108e-58,6.5518932265302604e-72,4.7503892065989713e-72,4.7503887407102735e-72,9.0256253385748295e-111,7.3012737826809917e-71,6.2640890040642038e-75,3.0208970673964459e-123,9.8372865362785071e-78,1.1835740967339571e-136,9.8372865362785071e-78,1.016318380395168e-94,1.0163183803951807e-94
1.698728801362754e-20,0.16140115336474603,76.950000000000003,0.0,0.0,0.0,0.99999999999999356,9.5,2.3644289615275285e-16,3.020444479463731e-15,3.0204435522151719e-15,2.0538406741367437e-25,2.0537220073318214e-25,1.6592361765880222e-16,1.3410066466191761e-24,1.416362489070826e-25,4.0405720874607893e-37,1.1887318015567926e-41,9.5039515830703333e-30,1.4789442673503226e-24,2.6277695161149639e-28,5.5718793067824275e-37,5.6706607174497605e-42,2.8147228823228739e-45,3.6323606197183965e-57,2.1900460236075808e-40,2.0323837247636707e-29,5.7137202178820539e-40,5.713720218133327e-40,2.2359735687701177e-50,2.7674802141715155e-51,1.4037160442643567e-47,1.2672476300039727e-29,1.0484210527161635e-39,6.4881905649501768e-41,2.3956811038575311e-91,8.6529792383552628e-51,7.0358180120301387e-45,2.2893431271883871e-91,1.5141060653347382e-26,2.391325643546745e-61,2.3913168404164864e-61,1.5265591012118353e-37,4.6686925269474561e-38,2.1411338311639607e-29,1.5265368817607975e-37,3.223850977425051e-48,2.2893431271883798e-91,1.3208866555035975e-54,5.5859251946478399e-52,1.0345196577331405e-64,3.2945749931374324e-76,1.8765631882467432e-45,4.1297556942948269e-87,4.6660561209818661e-35,3.4453642101022372e-64,5.7508797905357609e-89,1.9377071273354371e-45,2.446510888138595e-100,1.4900975763865362e-93,2.1536090904943328e-103,3.1466428937926844e-63,4.69729509754562e-47,2.0670504330348615e-65,1.0416316551168534e-45,2.9554549545497193e-56,1.809763266160516e-38,4.0762599792532155e-56,2.6611410745636797e-57,1.0855716768159595e-48,3.6437608238504271e-50,1.8460246216882588e-67,4.5845073276514303e-50,5.9933709170771107e-55,1.3405704357258314e-73,1.5626717417723589e-56,1.4365145113080745e-41,1.2537876315796074e-74,7.8680444255390783e-22,9.0936793006078679e-40,3.143692214970971e-38,9.0936793006078386e-40,6.5423005611343056e-68,3.8597126107576003e-60,2.0203715411955044e-60,1.5177542010342016e-101,7.0273291252327509e-107,6.5597380347505975e-48,7.1414238670241864e-58,7.8841476967408612e-58,1.9917361299709906e-80,6.433448247550148e-49,1.2835135530110858e-88,4.087029248779776e-62,2.9008709173664042e-73,3.9583073017265427e-83,1.0915604456595874e-83,1.9286703965321646e-73,2.0708429286475904e-62,1.2004243674755353e-89,2.0708466061294158e-62,9.1137109807799982e-83,7.9364015082047529e-68,2.8716151839527246e-79,6.7275789674459564e-76,4.2245020420824716e-84,6.3028039124151602e-26,4.3988919691294455e-64,1.1465156876176385e-55,1.311182311041762e-67,9.1799626308323154e-86,6.9091173797323487e-84,2.6419518242295707e-91,3.5030656744457785e-94,1.6971237347316267e-99,1.8805096624680273e-49,5.8464410145805502e-50,5.8464410145805502e-50,1.214375912396282e-94,4.2476620177549613e-97,5.6558804536332555e-101,6.7551602029836608e-85,4.4920011055569369e-90,8.8632988815410452e-41,2.5147995076733731e-51,9.1421920035272677e-47,2.5148066386480293e-51,5.5852093284715905e-52,3.4244757569844486e-99,4.2722068907257686e-57,7.7610435858426055e-98,7.9258344934481983e-69,2.3613247834866803e-67,1.6284088083614044e-67,1.146778568895724e-102,1.1849365982091639e-63,1.2423072604026087e-70,4.362180936257451e-73,2.9608231114521484e-61,1.3742478572185936e-34,4.650451763975915e-82,9.7115349883031125e-92,3.8278532173591854e-90,7.7610435558632079e-98,2.9118228897904396e-106,1.0834038720519282e-116,1.519422942194528e-117,6.7046829536088098e-118,4.2386155551587328e-79,2.1385144028567012e-53,1.021068007760307e-119,8.4947239267589227e-128,1.2973577528782479e-56,3.1032113995704468e-57,1.7152009230885855e-67,8.9479054648795377e-48,8.5215474720826132e-60,8.5213449858245402e-60,9.6233120230925246e-58,6.799890443381166e-60,6.3074478171637835e-72,3.501620504054587e-58,6.3076069017062093e-72,3.6552178300545869e-70,6.7669726278691945e-82,7.1463782483434451e-80,2.5388168373469684e-58,1.4058575325076527e-22,4.2722068911299043e-57,2.5918690192524071e-70,1.879210135060954e-70,1.8792097666962228e-70,4.1367707772532426e-108,2.8883112575500242e-69,2.4780110724639953e-73,2.0714587320330263e-120,7.7780464123342521e-76,1.6224145816627228e-133,7.7780464123342546e-76,1.605533924692658e-92,1.6055339246926985e-92
3.6097987028958526e-20,0.161401153364746,76.950000000000003,0.0,0.0,0.0,0.99999999999998634,9.5,5.0244115432459231e-16,6.418444518082314e-15,6.4184425479965857e-15,8.969661815032285e-25,8.9686094556299682e-25,3.5258768088539386e-16,5.8565282452455966e-24,6.1856270626789492e-25,3.5735272187858105e-36,1.051419830074321e-40,4.1506253471080944e-29,6.4589380647125158e-24,1.1476159852541968e-27,4.9269278900873154e-36,5.0156268065457202e-41,2.4895905134066749e-44,6.4635915494335136e-56,1.9370708772012302e-39,8.8759536802463678e-29,5.053720826241e-39,5.0537208266881276e-39,3.978795311667131e-49,4.9245831324296103e-50,1.2415709030064777e-46,5.5344032476155191e-29,9.2731648939633128e-39,5.7387309409524207e-40,4.048595155317708e-89,1.5397513870180639e-49,6.2231011989635148e-44,3.8688886758225484e-89,6.6124988718633201e-26,8.5344596408762858e-60,8.534396720182687e-60,1.3502241955464639e-36,4.1294055408902742e-37,9.350893657486017e-29,1.3502045426946457e-36,5.7366703929161976e-47,3.8688886758225219e-89,2.3504471502217268e-53,9.9392472100321792e-51,3.692127123398625e-63,2.35482441382902e-74,1.6597988605315677e-44,5.907480796630782e-85,2.037789295994844e-34,1.2295490019445831e-62,8.2264459308501037e-87,1.713880008489215e-44,7.0016002910872419e-98,2.1315359908710082e-91,6.1633530928751719e-101,1.1230144649021637e-61,4.1547040602158599e-46,7.3771558996268561e-64,9.2131140265274005e-45,5.2590740684095798e-55,7.9037116496281604e-38,7.25348667580896e-55,4.7353583538482066e-56,9.6017585436404642e-48,3.2228665682763171e-49,6.5876750826094183e-66,4.0549432370094115e-49,6.1960834161958187e-54,9.5818365693505086e-72,2.7806907966996255e-55,1.2705802102199497e-40,8.9615494052959424e-73,1.6719595108489819e-21,8.0432558399981082e-39,1.372933033520477e-37,8.043255839998056e-39,2.334900531277396e-66,6.8673888554596674e-59,3.594773518852073e-59,4.3436140817645842e-99,2.3809086294582468e-104,5.8020140030535053e-47,1.0718053013400809e-56,1.4029410867901229e-56,1.4236096513890353e-78,5.690312117685994e-48,1.836024222255892e-86,7.2726501774895389e-61,1.0353002320564414e-71,2.8292325645835922e-81,7.8020173422510409e-82,6.8832876487711509e-72,3.6849411845431259e-61,1.7171678566812159e-87,3.6849543091453284e-61,6.5140993398944316e-81,1.6440642722239661e-66,1.1908056290199622e-77,2.4010252267563381e-74,1.7518423348799871e-82,2.7525947956209675e-25,1.569933251917211e-62,2.0401634077633775e-54,4.6795086222609601e-66,6.5614688691904722e-84,4.9385918411308415e-82,3.7794125736401354e-89,5.0123288240216363e-92,4.8571911224929274e-97,1.6632894599767085e-48,5.17111074303302e-49,5.17111074303302e-49,1.7372136362989121e-92,6.0772534527033596e-95,1.6187206517810884e-98,4.828306045311521e-83,6.4256610401201381e-88,7.8394874405862073e-40,4.4749284120441151e-50,8.0861651732657711e-46,4.4749538618008076e-50,9.9385815263946532e-51,2.841371502161856e-97,7.6021636706630865e-56,1.2881514330474649e-95,2.8286602912722819e-67,8.4273964606585786e-66,5.8116750815329367e-66,3.9275204535608656e-100,2.1085314728310946e-62,4.4337062394748851e-69,1.55682712489539e-71,5.2686301250651786e-60,1.2155044972712183e-33,1.9284568408388886e-80,8.0578037916653418e-90,5.4756189317896842e-88,1.2881514232376961e-95,9.6668334513660585e-104,7.193833400009495e-114,1.0089013147583005e-114,4.4519292529606209e-115,3.0295850776085279e-77,3.8053720056105911e-52,6.7799216253914068e-117,1.1281308515400004e-124,2.3085787700144712e-55,5.5219988805890234e-56,6.1214302588691515e-66,7.9143266294782575e-47,1.5163498850344462e-58,1.5162776221849411e-58,1.7124179591457805e-56,1.2100091854968004e-58,2.2510176494438768e-70,6.2309505923881908e-57,2.2511384098305171e-70,7.5770895278665216e-69,2.8080117864474559e-80,2.9654591173625148e-78,4.5176899717807732e-57,2.9874472579990479e-22,7.6021636721054153e-56,9.2502337770621785e-69,6.7067918826220738e-69,6.706789249697167e-69,1.4168830987219228e-105,1.0308177415939611e-67,8.8438437590888956e-72,1.3754547180797033e-117,5.5594219836444901e-74,2.1546260605440387e-130,5.5594219836444924e-74,2.2966638496783333e-90,2.2966638496784488e-90
7.431938505962049e-20,0.16140115336474603,76.950000000000003,0.0,0.0,0.0,0.9999999999999718,9.5,1.0344376706682479e-15,1.3214444592845315e-14,1.3214440538094478e-14,3.7446572386463485e-24,3.7437716006628617e-24,7.2591578622395333e-16,2.4449851774003344e-23,2.5823775019015002e-24,3.0032384725283663e-35,8.8378172615407922e-40,1.732804376875574e-28,2.6964794104405722e-23,4.7910708287811821e-27,4.1391335794824533e-35,4.2159224479508842e-40,2.0926508351195884e-43,1.0901791341790795e-54,1.6282247404453029e-38,3.7055359373320946e-28,4.2479568628798791e-38,4.2479568636340252e-38,6.7108192171880095e-48,8.3060291006453261e-49,1.0436150843088306e-45,2.3105043370787148e-28,7.7946528553006123e-38,4.8237489093295557e-39,5.9280351181516141e-87,2.5970156483260015e-48,5.2308912676700754e-43,5.6649052470408407e-87,2.7605880225041208e-25,2.8835930999839087e-58,2.8835505472302271e-58,1.1349447232434204e-35,3.4710139572469606e-36,3.9038137706927894e-28,1.1349282038389729e-35,9.6757325275277504e-46,5.6649052470407639e-87,3.9643724023601433e-52,1.6763484440165851e-49,1.2474862477621837e-61,1.5925688142881516e-72,1.3951609054378222e-43,7.9936795548931869e-83,8.5073691685842869e-34,4.1542385670365407e-61,1.113157620181868e-84,1.4406194131177814e-43,1.8952170606182842e-95,2.8842778436959673e-89,1.6683174731265231e-98,3.794411839299202e-60,3.4922786676298117e-45,2.4925740625965001e-62,7.7441774677806959e-44,8.8701967145500678e-54,3.2996440279482078e-37,1.2234064918753315e-53,7.9868739844250322e-55,8.0708566040783485e-47,2.7090158709447681e-48,2.2253835022465951e-64,3.4084214674229179e-48,6.713841183363041e-53,6.4802002223505378e-70,4.6900412113446047e-54,1.067998203713117e-39,6.0606997572967337e-71,3.4422698713896029e-21,6.7608403033621428e-38,5.7317255791954105e-37,6.7608403033620551e-38,7.8891007175057074e-65,1.1580279235837603e-57,6.0618637220587066e-58,1.1757422666397365e-96,6.9821504375019807e-102,4.8769423640145989e-46,1.3746261368201397e-55,2.3662622617422209e-55,9.6278782590875293e-77,4.7830502006137096e-47,2.4844073815722003e-84,1.2266387511903941e-59,3.4980455399860644e-70,1.9134113766950327e-79,5.2765077002040697e-80,2.3257073252484135e-70,6.2151474909411458e-60,2.3235774623065546e-85,6.2151918355378035e-60,4.4054882805496037e-79,3.5553062328903002e-65,5.1451386112914539e-76,8.112522121071782e-73,7.5692719063673779e-81,1.1491497442894196e-24,5.3044493229235931e-61,3.4410337828881041e-53,1.5810948535563465e-64,4.4375454468280028e-82,3.3400448969769747e-80,5.1142039479228196e-87,6.7854238146710497e-90,1.3147894131710972e-94,1.3980949438850653e-47,4.3466299511467304e-48,4.3466299511467304e-48,2.3507601566812249e-90,8.2257791815599938e-93,4.3817027786018378e-96,3.2653857045118995e-81,8.6948526882051945e-86,6.5895614801896207e-39,7.5475433978399146e-49,6.7969088511903914e-45,7.5476293855631151e-49,1.6762870205412953e-49,2.4541920028230655e-95,1.2822159415901343e-54,2.2247005566002834e-93,9.5573109323342974e-66,2.8474241151926524e-64,1.9636334645583091e-64,1.1588288750683994e-97,3.5563468802698707e-61,1.4980490429840525e-67,5.2601381569689445e-70,8.8863269153747678e-59,1.021701119791996e-32,8.3323289537037666e-79,6.9597538422532231e-88,7.4093072835874832e-86,2.2247005229671453e-93,3.338627964406007e-101,4.96876900246583e-111,6.9684654432524762e-112,3.0749404995434321e-112,2.0489097351808615e-75,6.4183157079864059e-51,4.6828810736029917e-114,1.5583510631893156e-121,3.8937554109556019e-54,9.3136582210705283e-55,2.0682929306495847e-64,6.6524777890773494e-46,2.5574986146666598e-57,2.5572544754962268e-57,2.8882465611934236e-55,2.0408742669322654e-57,7.6052360159255019e-69,1.050942239548326e-55,7.6060764807301961e-69,1.6400401191073281e-67,1.2143511167996754e-78,1.2824491748129792e-76,7.6197480279772735e-56,6.1506267134985244e-22,1.2822159420774642e-54,3.1254701730213275e-67,2.2660898832978726e-67,2.266088102638883e-67,4.1807230571471732e-103,3.4828999671321355e-66,2.9881337466329196e-70,9.5002441584352508e-115,3.7598392896315644e-72,2.9763051406693707e-127,3.7598392896315679e-72,3.1077196919264547e-88,3.1077196919267673e-88
