Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),CH4(31),C2H6(32),C2H5(33),CH2OH(34),CH3CO(35),CH2CHO(36),CH3CHO(37),HOCO(38),HCOH(39),CH3OO(40),CH3OOH(41),CH2OOH(42),C2H5O(43),C2H5O2(44),H2CC(45),C2H4O(46),C2H5O(47),cC2H4O(48),C2H5O2(49),C2H3O2(50),CHCHO(51),OCHCHO(52),HCCOH(53),CHCHOH(54),C2(55),C2O(56),C2H6O(57),C2H5O(58),C2H5O3(59),cC2H3O(60),HOCHO(61),C2H3O3(62),OCHCO(63),C2H6O2(64),C2H5O2(65),C2H4O2(66),HOCH2O(67),OCHO(68),C2H4O3(69),C2H3O2(70),C7H9(71),C7H10(72),C7H11(73),C7H11(74),C7H11(75),S(66)(76),C7H9O2(77),C7H10(78),C7H9O2(79),S(80),C7H11(81),C7H11(82),C5H7(83),C5H7O2(84),C5H7O2(85),C7H9O2(86),C7H8(87),S(88),C7H8O2(89),S(90),S(91),S(92),S(93),C7H10O(94),C7H8(95),C7H9O2(96),C7H8O2(97),C7H10(98),C7H11(99),S(100),S(101),S(102),C7H10(103),C7H10(104),C7H10(105),C7H10(106),S(107),C7H8O(108),S(109),S(110),S(111),C7H9(112),S(113),C7H9(114),C7H9(115),C7H9(116),S(117),S(118),S(119),S(120),S(121),C7H9O(122),C6H7(123),S(124),S(125),C6H7(126),C6H6(127),S(128),S(129),C6H7O(130),C6H7O(131),S(132),S(133),S(134),C6H7O(135),S(136),C6H8O(137),S(138),S(139),C6H6O(140),S(141),S(142),S(143),S(144),S(145),S(146),S(147),S(148),S(149),S(150),S(151),S(152),S(153),CHO3(154),S(155),S(156),S(157),C5H7O(158),C5H7O(159),S(160),S(161),S(162),S(163),S(164),S(165),S(166),S(167),S(168),S(169),S(170),C3H4O(171),C4H6(172),S(173),S(174),C5H6O(175),S(176),S(177),S(178),S(179),S(180),S(181),S(182),S(183),S(184),S(185),S(186),N2,Ne,CHPD(1),O2(2),C7H10(3),S(936),S(5789),S(7827),S(5630),S(5811),S(5711),C7H10(873),S(5234),C7H7O(904),S(9011),S(9010),S(8911),S(9111),S(9026),S(9112)
0.0,0.003889411318643132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129999999999997,0.0,0.0098899999999999995,0.108803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.163734737532151e-20,0.0038894113186431324,5.880887762389438e-22,2.8533627532765706e-35,2.4863950235520931e-35,4.5303384245020207e-31,4.2106741616624448e-47,0.0,0.0,1.4490838518500351e-22,3.1109010591151412e-38,1.1183331579444674e-55,1.3450963516218502e-57,4.069298940274622e-55,3.2998060184088517e-97,9.7043089185597983e-81,1.1291665535980455e-72,1.345096351566756e-57,5.1680686813788965e-55,1.9630406998481218e-70,2.4068719692551022e-76,2.3915720178707076e-57,6.267023496727781e-62,2.0063863559660793e-67,3.2555026457230281e-73,1.9563416881284524e-57,6.0406290846097798e-59,6.9355542216886369e-44,5.1527846315278174e-38,3.7172070478431747e-68,1.3786851657727786e-66,6.4101221483150914e-56,2.5942411174785978e-70,4.7508856382587057e-71,9.1161632238112922e-56,1.355929625357278e-71,6.9388031344013834e-83,5.8880468559947437e-75,2.6548016820110913e-69,9.4860400714517857e-85,2.009815520298383e-85,6.3278198837349135e-86,1.4556439405501227e-67,8.3310947224163228e-64,1.5169994931920596e-71,1.0869105162746973e-82,1.4586278602991892e-74,1.2559793491955821e-75,1.453616371688235e-55,4.8717652884325393e-57,1.7926194029188335e-56,4.5067057504402105e-84,8.7870487735764329e-74,4.4273408897465561e-105,3.0044082422454981e-92,6.7362374130318779e-98,2.7730494482091971e-90,2.1675521868947927e-94,5.6299285261004969e-76,3.3848880741627039e-85,8.0811368641115793e-83,9.0643139764707097e-75,5.2014012403241223e-83,1.8828992326438462e-83,5.1940005849875294e-71,1.8360534540642843e-99,7.6473074811258042e-82,2.8875061549827371e-98,8.2728752571207981e-99,4.2187372466155807e-16,4.0879895571079138e-16,3.9779029435295952e-16,2.4082697144627782e-17,1.3764339308544651e-28,5.8522458757758316e-26,6.2030129897887122e-26,5.9906747173490449e-17,3.9594704863394429e-26,1.380538996896148e-36,2.0978874257900531e-25,3.3112484030278823e-31,5.1527915665164384e-38,4.8361199448711828e-48,8.1989507004947283e-49,1.8610514421221428e-36,7.9952244438130283e-30,2.0910359198946559e-41,2.2246682942200564e-41,4.6560214716666451e-43,1.1005232496622435e-53,1.4770076476955236e-54,3.9989801945555696e-64,6.8922939833437678e-64,9.6859027140123308e-44,4.7957653478321796e-40,8.7731500059087993e-49,4.4847897090257738e-37,1.9290173474206886e-42,1.5140013250667376e-52,1.5140013254352298e-52,3.7639262911705014e-50,1.8963965095028729e-56,6.8181380212345474e-56,3.0669849141820702e-69,1.891968627809844e-28,3.7638624493219093e-50,3.8150391822629135e-50,4.1052294000974626e-55,2.4134851292584973e-59,3.6423240434784791e-67,7.6319124277747609e-37,1.1979952503998901e-46,6.4775369957469024e-47,3.439867356207603e-47,3.5250497432627068e-51,4.9566523846346035e-63,2.3431649348154093e-73,1.7712099774916766e-78,4.7413638701985571e-57,2.8247637526314474e-57,2.2925536142915625e-80,2.0063912864138132e-67,3.1494549791660194e-77,1.8830862556063972e-77,1.7028530943997251e-77,6.8710714606876581e-80,7.7429554456123639e-76,3.333906550935949e-84,1.1462924825331202e-89,6.3173800638766458e-97,5.9291371742285078e-107,7.7134425856712193e-108,5.0372705836747623e-108,5.0759904132656171e-109,1.7214641156360215e-116,1.0512605050940929e-112,1.4379023473063031e-120,1.1552522826972162e-126,5.8441588345421795e-111,2.2142123303591372e-123,1.0050381100544542e-122,2.4981280115003735e-82,8.7319206467923761e-131,4.4864447169042185e-142,1.3685595296679432e-148,1.4354537096958455e-142,2.3776524198705695e-150,1.9147638096448544e-162,5.3551288973131266e-173,3.1455606061280615e-174,1.1438530350246892e-183,6.1438768792932317e-127,4.1147035965417828e-66,2.9295395708686021e-64,2.0025992364119519e-105,2.7355148119978695e-119,3.7801040323481749e-66,8.8707022843255045e-76,3.2381310885119593e-85,6.9622260691961286e-86,1.2363185800813056e-95,1.1791193188962341e-95,9.4956478048860995e-108,3.1293239749621462e-118,2.1987569755765364e-108,7.5082243476056187e-119,3.6340751037050518e-119,9.5124665845177228e-73,1.050951087345232e-77,2.71341631858588e-84,2.7134163185881884e-84,5.6704811107424418e-128,5.9011525694552013e-139,1.1079790963966955e-147,1.0223882309170635e-142,4.1564443509915779e-91,9.5581790978029188e-101,3.2638868099568042e-111,2.7616833329932713e-114,2.6264124403309538e-123,2.2560947040361395e-83,6.3243341941828343e-131,2.6420352339773916e-123,1.0419376074116542e-130,7.7040188236246622e-94,0.88129999999999997,0.0,0.009889999999998688,0.108803,7.4039356696898095e-23,8.753947318240458e-68,7.4654439478103995e-79,2.9440565952982358e-86,2.7546645614934076e-94,4.3245651529710148e-67,1.3052921493393748e-74,4.1299542025449166e-70,1.2438138542010586e-70,4.2525588455183043e-67,1.1513750659942598e-76,3.3376535308176777e-77,1.8045106840598113e-77,1.3179418115380565e-87,4.5310855998491394e-87,4.0383414931988955e-89
1.4458457265090022e-19,0.003889411318643132,1.6466485728461176e-21,1.604533558075582e-34,1.501782593748969e-34,2.7363244075349093e-30,4.9989128339503472e-46,0.0,0.0,4.0574353373629543e-22,1.8789844672785055e-37,2.5016661542599841e-54,3.0089262695505742e-56,9.1028575499485693e-54,2.2885454881009287e-95,5.9036017615808151e-79,4.2663511821149766e-71,3.0089262693232268e-56,1.15607611301174e-53,8.1005410892680153e-69,9.5039194383505474e-75,5.3498501963108434e-56,1.4019080971864978e-60,4.4881970057528749e-66,1.3433920948106934e-71,4.376257426072342e-56,1.3512657440555327e-57,8.2338886393962123e-43,6.117385956118047e-37,1.5339156650269724e-66,5.6891829756673826e-65,1.4339186933684091e-54,1.0705206994901214e-68,1.9604659653989213e-69,2.0392489332304667e-54,5.595280724000088e-70,2.8633161102300967e-81,2.4297186551148092e-73,1.095511182229418e-67,7.1409736123094606e-83,1.5129387310604665e-83,4.9104767780471582e-84,6.0067555630725788e-66,1.7813084605101595e-62,6.2599400116198144e-70,8.3870885219257043e-81,8.8735454240483213e-73,7.6407355953192094e-74,3.2516811760770744e-54,1.0897942255638097e-55,4.0100172795862912e-55,3.39253505877384e-82,3.6260000628332935e-72,3.1910611013248893e-103,2.2616431725624301e-90,9.3881822836080638e-96,2.0874822602452492e-88,3.0323202098447907e-92,2.3232054175229102e-74,2.5480591329756664e-83,6.0832772207395166e-81,3.740413691089572e-73,3.915607937597134e-81,1.4173995752519303e-81,2.1433505274166191e-69,2.5057119885036635e-97,5.7563747189962436e-80,3.9414885574652304e-96,1.1292432223722729e-96,1.1812464287229171e-15,1.1446368336119683e-15,1.1138128239889536e-15,6.7431551334122953e-17,8.3136609380084815e-28,3.5347565042317768e-25,3.7445541764457676e-25,1.6773889208572537e-16,2.3915200433193795e-25,1.6361192381087191e-35,1.2671230979777458e-24,2.2112972019939822e-30,6.11739418874146e-37,1.0818203386198504e-46,1.8340723218958838e-47,2.1983033303889907e-35,4.8291155638113493e-29,2.4824784678924609e-40,2.641094988664041e-40,6.062441404972158e-42,2.6893662116578075e-52,3.6093880146178187e-53,1.7990171276899048e-62,3.1006292416884928e-62,1.1499103698490268e-42,5.6935323352495126e-39,1.962495548147544e-47,5.3243414807020684e-36,2.5117054781103423e-41,3.6997900713879121e-51,3.6997900730456441e-51,8.4196385321874932e-49,4.6342555149148023e-55,1.6661596647012177e-54,1.3797413658250723e-67,1.1427490509099142e-27,8.4193750976445903e-49,8.5340896392203679e-49,1.6939328876767888e-53,1.816703906788876e-57,4.9714624626985969e-65,4.609675104130976e-36,1.4222599589452389e-45,7.6901306407457321e-46,4.0838019376966565e-46,4.2700102029813343e-50,1.1303149964099778e-61,9.8523325704740905e-72,7.4477931901282321e-77,1.0585327871462302e-55,6.3059295852539251e-56,9.6395457454429848e-79,4.4882144875870843e-66,1.2996258890349027e-75,7.7706026956470498e-76,7.0266662852889535e-76,2.8353652964564015e-78,3.2556959010563135e-74,2.556597708637944e-82,1.5937175394892093e-87,1.5872938947861285e-94,2.6874687142458221e-104,3.4962322813776272e-105,2.2832175478711723e-105,2.3007675023383363e-106,1.4062238418070834e-113,4.7649945129483824e-110,1.1745883992965088e-117,9.4369857795554058e-124,2.6489518363996364e-108,1.8087357360241448e-120,8.2099139863424749e-120,6.1622776082497548e-80,1.2847937114478939e-127,1.1886726964530466e-138,6.5252153623574664e-145,4.4155667231347109e-140,1.3188693718667337e-147,1.9137089264559313e-159,9.6392766896192967e-170,5.662035317888696e-171,3.7072191191187305e-180,1.3047968400135411e-124,1.6979437041053278e-64,1.208885991415346e-62,3.543565459230908e-103,8.7401600492536042e-117,1.5598703851428681e-64,6.6776427234107974e-74,4.4200326191869004e-83,9.5034034063542986e-84,3.0499861948257165e-93,2.9088766650702451e-93,4.2261175079108189e-105,2.5100465973300863e-115,9.7857518980807554e-106,6.0223847480026581e-116,2.9149100337460545e-116,4.3444057050105838e-71,8.7446655103919179e-76,4.0910961389557654e-82,4.091096138958225e-82,8.3434177685749032e-125,1.563498160999295e-135,5.2851287229985534e-144,3.9185315937567808e-140,1.0253311744927788e-88,4.2536997362822549e-98,2.6178273747727085e-108,2.2150312762221663e-111,3.7943914327679516e-120,5.5654401631974176e-81,3.6435279004760416e-128,8.4414858680999602e-121,6.0027326712824009e-128,3.4285382602716078e-91,0.88129999999999997,0.0,0.0098899999999963236,0.108803,4.4719763543254066e-22,1.1948393381059362e-65,1.8416105882371742e-76,1.3102005982172676e-83,1.225915080781976e-91,1.9750748428862767e-65,1.0861063435261066e-72,1.8579382721642422e-68,5.5954354392466782e-69,1.75483023195056e-65,8.6672633675553568e-75,2.5125021504460759e-75,1.3583406045423446e-75,1.7923095881227847e-85,6.1453407060756264e-85,5.4964509591126299e-87
3.304790232020577e-19,0.0038894113186431324,3.7637681635687666e-21,7.4652960684113755e-34,7.2304367213421208e-34,1.3174224125487369e-29,4.9079624666996044e-45,0.0,0.0,9.2741405171202081e-22,9.046503689445367e-37,4.9428690817071362e-53,5.9451292497022472e-55,1.7985706469794035e-52,1.7134360615259293e-93,2.6651677211637324e-77,1.594425108504062e-69,5.945129248802885e-55,2.2842108109314728e-52,3.2044923404797175e-67,3.4324605685604997e-73,1.0570399195138784e-54,2.7699341975085277e-59,8.8678819663248009e-65,5.3143238820277409e-70,8.6467442857241652e-55,2.6698785065073487e-56,8.0840778697648064e-42,6.0060858953700633e-36,6.0680158048071807e-65,2.2505842397563083e-63,2.8331817422534563e-53,4.2348720155639646e-67,7.7554058123020422e-68,4.0292108858905135e-53,2.2134366757472294e-68,1.1326990010865592e-79,9.6117221679858342e-72,4.3337318469761622e-66,5.6461921271305482e-81,1.1962347613559215e-81,3.9324100976028145e-82,2.3762128070078944e-64,3.2089106562676012e-61,2.4763692471057621e-68,9.1406594520266527e-79,4.0059434716985343e-71,3.4493940670457667e-72,6.4247718748772951e-53,2.1532489549638183e-54,7.9231157179162759e-54,2.6823745046521988e-80,1.4344093475950939e-70,2.3049380874152857e-101,1.7882126131915352e-88,2.0429623990379561e-93,1.6505092723199268e-86,6.5926189861195647e-90,9.190366514578673e-73,2.014673444031988e-81,4.809862786406493e-79,1.4796697147015232e-71,3.0959951802227644e-79,1.1206952419988189e-79,8.4789342886797961e-68,3.9647335547159347e-95,4.5512343313835558e-78,6.2266220199093725e-94,1.7839269158676979e-94,2.6999918355295039e-15,2.6163116199019693e-15,2.5458578824636105e-15,1.5412925702977962e-16,4.0026698643960094e-27,1.7018330935708275e-24,1.8007410668493865e-24,3.8340318191000353e-16,1.1514138217853694e-24,1.600332931174571e-34,6.1006430262251077e-24,1.2798653341147073e-29,6.0060939769480582e-36,2.1374931795285927e-45,3.623817174516123e-46,2.1350790079825065e-34,2.3250112678822409e-28,2.4373123682993938e-39,2.5929766144145479e-39,7.0849757554303255e-41,6.2976518402595475e-51,8.452058720181452e-52,8.4180862355608612e-61,1.4508680297444692e-60,1.1289888192334341e-41,5.5899432037831977e-38,3.8774609746751399e-46,5.2274682130960212e-35,2.935347531483903e-40,8.6637520620507733e-50,8.6637520698077444e-50,1.6635293870712283e-47,1.0851978128847093e-53,3.9016252296717464e-53,6.4561819021824184e-66,5.5018447653652727e-27,1.6634251842823787e-47,1.6861921237402092e-47,6.7001425003104741e-52,1.4362241287260835e-55,7.8526619081532237e-63,2.2193601306305064e-35,1.3963832566463108e-44,7.5502131523717913e-45,4.0094827689766432e-45,4.3725173731736874e-49,2.3264180009582078e-60,4.0576719089137736e-70,3.0674427316356067e-75,2.0824950841785435e-54,1.2403799799694807e-54,3.970053352182513e-77,8.8679511083126777e-65,5.1411462349770371e-74,3.0739706357660976e-74,2.7795023859878999e-74,1.121641758222759e-76,1.3408605637163837e-72,2.1039645287577066e-80,2.6201832599286016e-85,5.2143451835150956e-92,1.7644863987987788e-101,2.2954900729456694e-102,1.4990716922125778e-102,1.5105937454531576e-103,1.8456891803434142e-110,3.1285104454518438e-107,1.5416629625231098e-114,1.2386179503290616e-120,1.7391989169690036e-105,2.3739841592693984e-117,1.0775608520912354e-116,1.9448362245483371e-77,3.3716024294270455e-124,6.237546794898539e-135,6.8471520857262289e-141,7.8688504922704123e-137,4.6934805601569978e-144,1.3608975830962712e-155,1.3702922865113437e-165,8.0489890756495569e-167,1.0537109561267512e-175,1.1805261397667379e-121,6.7168941991553032e-63,4.7822378126533919e-61,1.6101603067549042e-100,7.9267610200339101e-114,6.1706910001728386e-63,5.2798103539648925e-72,6.9825669753605455e-81,1.5013045150621134e-81,9.6278941269542423e-91,9.1824571164255372e-91,2.6663499428968667e-102,3.1658478916255558e-112,6.1740448494475921e-103,7.5958566201031196e-113,3.6764902315790937e-113,2.1476070865756997e-69,8.6291875439138644e-74,8.0615013472833558e-80,8.0615013472889544e-80,2.1895152773984681e-121,8.2044632726170778e-132,5.5461102166958175e-140,7.076068588842255e-137,3.2362416254544593e-86,2.683401259573289e-95,3.3013558207860695e-105,2.793388536712372e-108,9.5674272442880354e-117,1.7566138209499205e-78,6.6010604871421053e-125,7.65588194488708e-118,1.0875284250326123e-124,2.162856899134887e-88,0.88129999999999997,0.0,0.0098899999999915982,0.108803,2.1530633074953522e-21,1.8873056825755443e-63,5.8126546290485469e-74,8.2652600208711879e-81,7.73355493955648e-89,9.763747849341451e-64,1.0717852182171859e-70,8.6937941741872583e-67,2.6181546134579725e-67,6.9419331620469849e-64,6.8529432147294223e-73,1.9865596908546938e-73,1.0739111195505199e-73,2.8081276535186459e-83,9.5712936880284068e-83,8.6275550115601695e-85
7.022679243043726e-19,0.0038894113186431324,7.9980073350472694e-21,3.2076292838101748e-33,3.1577216725256803e-33,5.7535297857209858e-29,4.3410372973414614e-44,0.0,0.0,1.9707559711560325e-21,3.9508478663733912e-36,8.7955654556931442e-52,1.0579032661476231e-53,3.2004581931377048e-51,1.1888875465806514e-91,1.0063165974521634e-75,5.5175867414659343e-68,1.0579032658266479e-53,4.0646283299436805e-51,1.1436597255848907e-65,1.0425955922829804e-71,1.8809448669652305e-53,4.9289500475491515e-58,1.5779782753130625e-63,1.8966432635674986e-68,1.5386409002744679e-53,4.7509243987612409e-55,7.1502703052235308e-41,5.3123151143276859e-35,2.1656302898198548e-63,8.0321755162226917e-62,5.0414956774668359e-52,1.5113947303263438e-65,2.7678473954133094e-66,7.169760617420988e-52,7.8995930050803638e-67,4.0425195764029641e-78,3.4303530736279554e-70,1.5466770782487324e-64,4.0356733642984839e-79,8.5501801447904246e-80,2.8277098476338236e-80,8.4805349753054423e-63,4.8472325646825301e-60,8.8379804372659275e-67,7.4776271680659144e-77,1.512568712027879e-69,1.302426157595485e-70,1.1432530505092077e-51,3.8315886479419875e-53,1.4098751505225816e-52,1.9172477663841876e-78,5.1193035012245259e-69,1.4039228371617411e-99,1.2781386903266072e-86,3.349038467474189e-91,1.1797147565086396e-84,1.0802657275174142e-87,3.279974321331045e-71,1.4400039007820671e-79,3.4378865186977564e-77,5.2808307781442848e-70,2.2129022024092242e-77,8.010261142498208e-78,3.026078738704883e-66,5.6763202220839898e-93,3.252973729881813e-76,8.9070004572165223e-92,2.5518475378041647e-92,5.7374826438912937e-15,5.5596573144376745e-15,5.4099479962235996e-15,3.2752465768780283e-16,1.7480710854387571e-26,7.4323521888284802e-24,7.8459135974626889e-24,8.1473176155779342e-16,5.0285254960625272e-24,1.4048857934441679e-33,2.6643029692218618e-23,7.4804705623046693e-29,5.3123222601496025e-35,3.8035495184818588e-44,6.4483866614518341e-45,1.8484023712740756e-33,1.0153935039721546e-27,2.1557753273486829e-38,2.2933408610859243e-38,8.2817882694192714e-40,1.4723952746990396e-49,1.9760991657662827e-50,3.9363712183113692e-59,6.7843866174373285e-59,9.9857782386813673e-41,4.9442403831781187e-37,6.8993788621955732e-45,4.6236331877577458e-34,3.4311940619466079e-39,2.0255932548375885e-48,2.025593258464817e-48,2.9599854097853702e-46,2.5372025561468877e-52,9.1220359876163793e-52,3.0189674947240597e-64,2.4028001528747258e-26,2.9596135840010543e-46,3.0004881575901606e-46,2.3905978233697964e-50,1.0262821996443391e-53,1.1230025527471472e-60,9.6925287485100065e-35,1.2350851681976868e-43,6.6780732044261096e-44,3.5463097450774257e-44,4.1879911115733397e-48,4.4725988779856278e-59,1.5628761276499412e-68,1.1814962455663362e-73,3.6739632549260888e-53,2.1875535845266146e-53,1.5291419428467302e-75,1.578007869413534e-63,1.8348122662982106e-72,1.0970798269854316e-72,9.918609966523853e-73,4.0030679766898881e-75,5.1645810428251241e-71,1.6220894919082217e-78,4.0417807554736745e-83,1.6090017892580256e-89,1.089047224803702e-98,1.4167861485005308e-99,9.2523323520922901e-100,9.3234399847633433e-101,2.2784434663216562e-107,1.9309304022213265e-104,1.90312964279283e-111,1.5290334257442601e-117,1.0734411683039289e-102,2.9305874318057283e-114,1.3302083576669903e-113,5.5635146552824651e-75,8.3244132282460364e-121,3.08010686525607e-131,6.7622055907806199e-137,1.0998560124708753e-133,1.3121481627018154e-140,7.6095660802569045e-152,1.5324486918164878e-161,9.0014829377224566e-163,2.3567569300173579e-171,8.2006424562768904e-119,2.397210224853485e-61,1.7067471036714637e-59,5.4592403236554971e-98,5.3771286450759863e-111,2.2022749849514262e-61,3.7737863019606492e-70,9.9883307711890534e-79,2.1475662831164579e-79,2.7553766739126142e-88,2.6279005036564779e-88,1.5263971862031929e-99,3.6249785011491808e-109,3.5344365520996214e-100,8.697454175254291e-110,4.2096773243603818e-110,8.388461790133401e-68,6.7590207808413844e-72,1.2645259556656476e-77,1.2645259556665937e-77,5.4058914505163147e-118,4.0513959090884831e-128,5.4774091953786221e-136,9.8325555345120244e-134,9.2592797402210491e-84,1.5357566133266663e-92,3.779147455634692e-102,3.1976664177259867e-105,2.1905059016128887e-113,5.025885162149119e-76,8.9573317022292571e-122,5.1933762885065793e-115,1.4757254424017909e-121,1.2378401209920614e-85,0.88129999999999997,0.0,0.0098899999999821492,0.108803,9.4029860529267464e-21,2.6990199298917481e-61,1.6630705052770557e-71,4.7303488776721713e-78,4.4260462424708545e-86,3.8138294696882354e-62,8.3953561131441807e-69,4.0652946920093454e-65,1.2241780162447685e-65,2.4775261179294514e-62,4.8981953816992491e-71,1.4199094996234553e-71,7.6746077184579734e-72,3.9518405511300752e-81,1.3315441486579787e-80,1.2185443086332384e-82
