Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956)
1.314394522433773e-09,0.0007879763070351983,2.6350151275562951e-17,3.2444216362574778e-21,3.2444265013820313e-21,9.640151374264267e-28,1.9208176362818675e-26,0.0,0.0,1.4755532825715749e-11,1.1334852360476188e-16,8.6105611103338616e-29,2.5571289508844408e-31,8.0531438119035243e-28,1.3028285495119329e-61,4.0336520346971827e-46,4.5790636626936522e-35,2.5579479191330566e-31,8.8591516503605356e-28,1.8350499179938396e-51,1.7662268468466695e-54,1.7871045413657911e-30,6.5429817368358292e-35,1.6207432459884432e-38,2.3646614410074305e-40,5.5046532832598973e-30,9.7805206499879386e-38,5.1267986971051912e-27,7.7135040866497285e-14,1.9136971671119226e-42,5.8710501243937084e-36,2.6632002912919286e-24,5.765855886704938e-36,1.7108103559774261e-39,1.2282170707399219e-28,9.7299470715132182e-37,0.35999999999999999,0.0,0.0098896943648930473,0.10880286569397682,1.6871474218429158e-14,8.3728337843067526e-18,2.1762832262761752e-13,1.7567208722029059e-21,0.0,8.3878639535569666e-15,5.0358921121671614e-29,1.9023318431738964e-29,1.2916250565187514e-11,1.0722108150662801e-19,0.0,2.2993852145175938e-27,0.0,0.0,0.0,0.0,2.0815895257362622e-08,1.4242297489898872e-07,8.0917418610381299e-09,1.279526029017514e-07,6.3373425179915273e-09,7.6586905317733256e-14,1.3132345467411702e-12,3.0975650763652226e-16,2.3837728707597892e-16,4.0400183366694486e-27
1.347058272831011e-09,0.0007879763010732952,2.7543533719871283e-17,3.4762720871860187e-21,3.4762776894065961e-21,1.0812978953652689e-27,2.1568052195410138e-26,0.0,0.0,1.5452704190838741e-11,1.2407926469584141e-16,9.9778013882907274e-29,2.8956413216283088e-31,9.0965449960414871e-28,1.5540027187852084e-61,4.5438164250378246e-46,5.1159472262865887e-35,2.8966098101360148e-31,1.0031990031488242e-27,2.28349409894516e-51,2.1519389037479922e-54,2.0236890092560348e-30,6.9759154223941111e-35,1.8165625316290361e-38,2.8780107579036356e-40,6.233313317032247e-30,1.1375002787863459e-37,5.6501988989589094e-27,8.1300061870773243e-14,2.3291484204360793e-42,6.8158251428862921e-36,2.8797475349115809e-24,6.6850624709793244e-36,1.9872376820109503e-39,1.390788173163928e-28,1.1267352307689974e-36,0.35999999999999999,0.0,0.0098896867699135877,0.10880286207144046,1.7598866797477265e-14,8.8304429530402853e-18,2.2358882261937444e-13,1.9379467764753637e-21,0.0,8.9926216016651302e-15,5.5795804956394352e-29,2.0919915520861512e-29,1.3595711437015752e-11,1.191400267002055e-19,0.0,2.4791184086787259e-27,0.0,0.0,0.0,0.0,2.1052970572520223e-08,1.4595729078502032e-07,8.2928006575439769e-09,1.3141232359834057e-07,6.4993634787377931e-09,8.0722087014892525e-14,1.4101192385264522e-12,3.266157457906708e-16,2.5135717502979185e-16,4.5787429062925805e-27
1.3797220232282491e-09,0.0007879762951113997,2.8759005811695512e-17,3.7184863624849994e-21,3.7184927840592561e-21,1.2095418147855117e-27,2.4151878468719165e-26,0.0,0.0,1.6165696757852328e-11,1.3554918005039222e-16,1.1517590268433042e-28,3.2682079021956592e-31,1.024141900533014e-27,1.8450683071761879e-61,5.1029961988566436e-46,5.703361783140327e-35,3.2693469242884628e-31,1.1322823132270904e-27,2.8256756783081352e-51,2.6085660119227827e-54,2.2840744806131671e-30,7.4241119239915892e-35,2.0313067241758948e-38,3.4853820220004158e-40,7.035267413536339e-30,1.3177459473036446e-37,6.210694696816735e-27,8.557628923782776e-14,2.820696687591541e-42,7.8840130836180982e-36,3.1078095893702952e-24,7.7203852917693543e-36,2.299260054129533e-39,1.5697103003800972e-28,1.3000880152452709e-36,0.35999999999999999,0.0,0.0098896791749485315,0.10880285844889262,1.8334832294601222e-14,9.3004186475325782e-18,2.2955245134351435e-13,2.1328372323319524e-21,0.0,9.6230443819120177e-15,6.1673720462080072e-29,2.2950587580019787e-29,1.4294065166679721e-11,1.3204637855285475e-19,0.0,2.6681932166546875e-27,0.0,0.0,0.0,0.0,2.1290041753934915e-08,1.49491583050139e-07,8.4938581238413347e-09,1.3487203642621283e-07,6.6613833573065085e-09,8.4967671893003216e-14,1.5115950731269857e-12,3.4392869172956682e-16,2.6468652337305766e-16,5.174903319550041e-27
1.4123857736254872e-09,0.0007879762891495125,2.9996299046773517e-17,3.9712536289946654e-21,3.9712609586487014e-21,1.3494715689499129e-27,2.6974832869320941e-26,0.0,0.0,1.6894510354071755e-11,1.4779115947157982e-16,1.3246158773866494e-28,3.6771967211941363e-31,1.1494399416747785e-27,2.1810058547774557e-61,5.7144360139462861e-46,6.3450502223510582e-35,3.6785294712913798e-31,1.2739856676004053e-27,3.477808620001733e-51,3.1466903755587028e-54,2.5699160458494806e-30,7.8876172958524971e-35,2.2664104321013098e-38,4.2007945885909357e-40,7.9156109557156756e-30,1.5208356897348736e-37,6.8097737557358316e-27,8.9963780363220784e-14,3.3996902659776485e-42,9.0880911000765825e-36,3.347688061910014e-24,8.8826969828964611e-36,2.6503109022163029e-39,1.7661199704807719e-28,1.4949708316121362e-36,0.35999999999999999,0.0,0.0098896715799978961,0.1088028548263342,1.907905740738811e-14,9.7827673078088021e-18,2.3551914931141526e-13,2.3420613481119256e-21,0.0,1.0279427998035363e-14,6.8016701177295711e-29,2.5120926954641136e-29,1.5011418751300501e-11,1.4599476701085146e-19,0.0,2.8668663981406779e-27,0.0,0.0,0.0,0.0,2.1527109700354402e-08,1.5302585158610291e-07,8.6949142599382734e-09,1.383317403752396e-07,6.8234021449907903e-09,8.9323716929977157e-14,1.6177663095422063e-12,3.6169558097310144e-16,2.7836551356511738e-16,5.833073862732365e-27
1.4777132744199634e-09,0.0007879762772257706,3.2535287017035933e-17,4.5091906733105705e-21,4.5092001130930065e-21,1.6674548380695823e-27,3.3402527274648305e-26,0.0,0.0,1.8399599953480135e-11,1.7472696435165126e-16,1.7340604060675662e-28,4.6144529211091983e-31,1.4352491442409771e-27,3.0101383750451855e-61,7.1077597073471906e-46,7.8074721690484125e-35,4.6162523618301714e-31,1.5987218598530372e-27,5.1907653584576854e-51,4.5172110063879187e-54,3.2249650582340357e-30,8.8607195793618818e-35,2.8039288437827652e-38,6.021870976000498e-40,9.9330084526461792e-30,2.0045579292155915e-37,8.1297010302661805e-27,9.9072777338961489e-14,4.8735439569068132e-42,1.1959287606907878e-35,3.8641010223195176e-24,1.1635751355263139e-35,3.4845613932202009e-39,2.2162067499176464e-28,1.9577906474912977e-36,0.35999999999999999,0.0,0.0098896563901399535,0.10880284758118811,2.0591097593859218e-14,1.0784608596095421e-17,2.4746152303816418e-13,2.8062800835731806e-21,0.0,1.1671199742403909e-14,8.2197936486984737e-29,2.9903340363224797e-29,1.6503553462348723e-11,1.772452100583938e-19,0.0,3.2940432294898629e-27,0.0,0.0,0.0,0.0,2.2001238299212055e-08,1.6009431702391787e-07,9.0970225415631946e-09,1.4525111878021966e-07,7.1474364265690268e-09,9.836740930439341e-14,1.8446120134493962e-12,3.9859210624988305e-16,3.0677312591216271e-16,7.3551795534403252e-27
1.5430407752144397e-09,0.0007879762653020718,3.5158393857853723e-17,5.0915489661050694e-21,5.0915609575136085e-21,2.0416582703946089e-27,4.0986077794869909e-26,0.0,0.0,1.9967971638264424e-11,2.05164693236971e-16,2.2413297919368321e-28,5.7283244022843279e-31,1.7728529371045052e-27,4.0914896840337481e-61,8.7522416729997243e-46,9.5377916259002921e-35,5.7307138518431904e-31,1.9846550149373899e-27,7.6058348221789394e-51,6.3765872766265671e-54,4.0034538498588773e-30,9.8955231895781068e-35,3.442424017163509e-38,8.4916141506258582e-40,1.2330505247475989e-29,2.6080905500861567e-37,9.6221267765508192e-27,1.0862748987000066e-13,6.8724427831286132e-42,1.5549559140998088e-35,4.4314004549349301e-24,1.5045858491088082e-35,4.522370588848798e-39,2.7510851237566914e-28,2.533480431798977e-36,0.35999999999999999,0.0,0.0098896412003399003,0.10880284033600551,2.2132711153269294e-14,1.1836015853834689e-17,2.5941549619455483e-13,3.3362946459875271e-21,0.0,1.3170084832153208e-14,9.8546134650923175e-29,3.5313196396725344e-29,1.8072971505847729e-11,2.1336128177858578e-19,0.0,3.7627332074772666e-27,0.0,0.0,0.0,0.0,2.2475359652868514e-08,1.6716268619886928e-07,9.4991255024833218e-09,1.5217045463842964e-07,7.4714662875110345e-09,1.0785359802936761e-13,2.0914903847111753e-12,4.3730711499225036e-16,3.3658139378943667e-16,9.1869487079973124e-27
1.6083682760089159e-09,0.0007879762533784224,3.7863551065871066e-17,5.7197580182774183e-21,5.7197730673640404e-21,2.4789794711668463e-27,4.9871226461650222e-26,0.0,0.0,2.1599624060000009e-11,2.3939389480597593e-16,2.8634805475115918e-28,7.0412749858611173e-31,2.1683784230412202e-27,5.4840682290970641e-61,1.0678279484990281e-45,1.1574450346772978e-34,7.0444015494310203e-31,2.4395695541612943e-27,1.0957939484864754e-50,8.8639749350927233e-54,4.9210831094373826e-30,1.0992285872645495e-34,4.1967317380365345e-38,1.1795580722644335e-39,1.5156431763927129e-29,3.3534055701087172e-37,1.1299368378859111e-26,1.1862833867755513e-13,9.5466101277840649e-42,1.9996358090742002e-35,5.0520012173507112e-24,1.9226683401270784e-35,5.8001958696968365e-39,3.3815342716440215e-28,3.2428067625544263e-36,0.35999999999999999,0.0,0.0098896260105978684,0.10880283309078828,2.3701786989996382e-14,1.2937036280287778e-17,2.7138064007351077e-13,3.9380595716685666e-21,0.0,1.4778075216513907e-14,1.1727906848061035e-28,4.1397474620343236e-29,1.9720528787216449e-11,2.5483843727011647e-19,0.0,4.2750440451007603e-27,0.0,0.0,0.0,0.0,2.2949475450280983e-08,1.7423095821445148e-07,9.9012231427632462e-09,1.590897453698378e-07,7.7954916887889094e-09,1.1778270076396233e-13,2.3592354293022105e-12,4.7784233342283972e-16,3.6779164717646483e-16,1.1374604386507288e-26
1.673695776803392e-09,0.0007879762414548227,4.0648725908053486e-17,6.3952121139323901e-21,6.3952307972926442e-21,2.9868101019855267e-27,6.0214731726769625e-26,0.0,0.0,2.3294555860012878e-11,2.7771553629977172e-16,3.6195048839781142e-28,8.5773242812976209e-31,2.6283017119889166e-27,7.256777595679361e-61,1.2918200918982617e-45,1.3959996287163988e-34,8.5813619637640568e-31,2.9717891311137839e-27,1.5544426002495701e-50,1.2148924442053747e-53,5.9946409127498614e-30,1.2151230460217056e-34,5.0833184001973158e-38,1.6160496985043657e-39,1.8462462896445965e-29,4.2651898900196578e-37,1.317389590208377e-26,1.2907572899458695e-13,1.3079610633115325e-41,2.5455935621500304e-35,5.7283188838956683e-24,2.4304488517289169e-35,7.3588053921874816e-39,4.1190788950774846e-28,4.109202942805116e-36,0.35999999999999999,0.0,0.0098896108209139966,0.10880282584553742,2.5296364881681029e-14,1.4087715336108111e-17,2.8335654263051897e-13,4.6177901362588118e-21,0.0,1.6497020270288601e-14,1.3862557417702554e-28,4.8204018446305518e-29,2.1447081182839226e-11,3.0219745288078562e-19,0.0,4.8331066285728213e-27,0.0,0.0,0.0,0.0,2.3423586652283157e-08,1.8129913217924164e-07,1.0303315462467549e-08,1.6600898912255254e-07,8.1195125863158943e-09,1.2815511979129225e-13,2.6486811251609894e-12,5.2019942418452762e-16,4.0040516706490812e-16,1.3968899757240377e-26
1.7390232775978683e-09,0.0007879762295312742,4.3511921981113073e-17,7.1192710297162822e-21,7.1192940007473881e-21,3.5730455310496551e-27,7.218464632279181e-26,0.0,0.0,2.5052765664407155e-11,3.20441975842498e-16,4.5304341716109619e-28,1.0362062891375805e-30,3.1594428882149461e-27,9.4894288399619609e-61,1.5506261098439038e-45,1.6741349559829417e-34,1.0367215945541467e-30,3.5901819125419196e-27,2.1737763418054817e-50,1.6436146336953147e-53,7.2420133445487955e-30,1.3372550943125387e-34,6.1203910307817979e-38,2.1860999812498452e-39,2.2303650322235741e-29,5.3710261988992336e-37,1.5258317269673598e-26,1.3997005120846186e-13,1.7693812431034623e-41,3.2104982159670866e-35,6.4627696577524468e-24,3.0418747573137824e-35,9.2435327680702248e-39,4.9759963685656977e-28,5.1589728467814609e-36,0.35999999999999999,0.0,0.0098895956312884184,0.10880281860025362,2.6914623997295636e-14,1.5288096815957433e-17,2.9534280729228285e-13,5.3819622097995592e-21,0.0,1.8328637650462762e-14,1.628255476185116e-28,5.5781475564143054e-29,2.3253484540342757e-11,3.5598440889326564e-19,0.0,5.4390749618759367e-27,0.0,0.0,0.0,0.0,2.3897693836935763e-08,1.8836720720060484e-07,1.0705402461660834e-08,1.7292818442747784e-07,8.4435289372417488e-09,1.3897124265649252e-13,2.9606614220792047e-12,5.6437998898929397e-16,4.3442318749999811e-16,1.7025338056657942e-26
1.8043507783923445e-09,0.0007879762176077768,4.6451179749152776e-17,7.8932605788406589e-21,7.8932885742858436e-21,4.2460956753380002e-27,8.5960621184809839e-26,0.0,0.0,2.687425208246535e-11,3.6789698683401377e-16,5.6194452499445222e-28,1.2422671954156969e-30,3.7689622047691175e-27,1.2273800186512005e-60,1.8478644281251207e-45,1.9970077612746958e-34,1.2429178475114729e-30,4.3041673621638586e-27,3.0000010709699457e-50,2.1970744088240297e-53,8.6821981513086058e-30,1.4656416919027719e-34,7.3280115731033462e-38,2.9227108534597381e-39,2.6738464136573943e-29,6.7015808603414717e-37,1.7565366326034134e-26,1.5131168136538831e-13,2.3656442349490955e-41,4.014236315085064e-35,7.2577702936316267e-24,3.7722773427378183e-35,1.150453963871503e-38,5.9653259692606493e-28,6.4215043755128516e-36,0.35999999999999999,0.0,0.0098895804417212761,0.10880281135493729,2.8554873461013578e-14,1.6538222905263598e-17,3.0733905227446415e-13,6.2373132683283238e-21,0.0,2.027452221276634e-14,1.9012998485692911e-28,6.4179249860850513e-29,2.514059467844843e-11,4.167707725907396e-19,0.0,6.0951262169890175e-27,0.0,0.0,0.0,0.0,2.4371797310377224e-08,1.9543518238324443e-07,1.1107484140407699e-08,1.7984733008746511e-07,8.7675407014032775e-09,1.5023144266748489e-13,3.2960102413194172e-12,6.103855706919421e-16,4.6984689717846197e-16,2.060440411416833e-26
1.935005779981297e-09,0.0007879761937609368,5.2550229427850797e-17,9.5961696919630511e-21,9.5962103149008205e-21,5.8889334366562103e-27,1.1970967774256888e-25,0.0,0.0,3.0707049103737586e-11,4.7834504067037506e-16,8.4359895873104244e-28,1.7488314553522733e-30,5.253440380099571e-27,1.9932905917388424e-60,2.5730734367393881e-45,2.8001376301780273e-34,1.7498397680945718e-30,6.0593977921544191e-27,5.5164653688237333e-50,3.8009060486669798e-53,1.2222649107281886e-29,1.7412369727470708e-34,1.034534596687476e-37,5.0621759253414207e-39,3.7640232327022403e-29,1.0176473465625257e-36,2.2898827756077967e-26,1.7533830192807952e-13,4.0975810598151823e-41,6.1303230756664614e-35,9.0390903270054686e-24,5.6587461137559778e-35,1.7382290440212147e-38,8.3972521422014403e-28,9.7196037053516205e-36,0.35999999999999999,0.0,0.0098895500627628335,0.10880279686420789,3.1895160007886017e-14,1.9187870050801097e-17,3.3136002507186765e-13,8.2498172514762432e-21,0.0,2.4514924153992068e-14,2.5511198523525988e-28,8.3636795872043503e-29,2.916035842495894e-11,5.6175503870793704e-19,0.0,7.566302325851423e-27,0.0,0.0,0.0,0.0,2.5319993605167125e-08,2.0957082965277241e-07,1.1911631536820598e-08,1.9368546842718466e-07,9.4155503073060168e-09,1.7408550008443e-13,4.0401489859695346e-12,7.0787767811537314e-16,5.4491592478581907e-16,2.9599142792158751e-26
2.0656607815702496e-09,0.0007879761699143038,5.8930947409990939e-17,1.151388966165377e-20,1.151394703604531e-20,7.993254933811377e-27,1.6314164322640409e-25,0.0,0.0,3.4792935419856198e-11,6.1187862125302059e-16,1.2301373761076599e-27,2.4024101907450324e-30,7.14563663224218e-27,3.1248873925448221e-60,3.5002293506500134e-45,3.8569784489514488e-34,2.4039221729353901e-30,8.3240669868213857e-27,9.7217660033722718e-50,6.3260547347235928e-53,1.6790621112605853e-29,2.0420083992030616e-34,1.4337266179069938e-37,8.4431626305503177e-39,5.1705149735740371e-29,1.500412722496509e-36,2.9278277550791383e-26,2.0115833097258513e-13,6.8347792438550446e-41,9.1043615957447176e-35,1.1091621231867898e-23,8.2424426777105291e-35,2.5499768001331368e-38,1.1534686945520265e-27,1.4308721154669176e-35,0.35999999999999999,0.0,0.0098895196840397704,0.10880278237334993,3.5305971777215466e-14,2.2036964178641194e-17,3.5541667903787849e-13,1.0714460694112459e-20,0.0,2.9228835844373167e-14,3.3580233465241754e-28,1.0698538165637444e-28,3.3513218385671758e-11,7.4223124367043195e-19,0.0,9.2645165932162365e-27,0.0,0.0,0.0,0.0,2.6268175489317802e-08,2.2370606682892482e-07,1.2715757652223151e-08,2.0752339706153658e-07,1.0063541079779041e-08,1.9972001236826047e-13,4.8877681441379782e-12,8.1268698916239079e-16,6.2562091183200839e-16,4.1545387526009408e-26
2.196315783159202e-09,0.000787976146067879,6.5579009195826667e-17,1.3655866205444343e-20,1.3655945386253132e-20,1.0645774125352193e-26,2.1813827912777601e-25,0.0,0.0,3.9131899202904124e-11,7.7149962136344065e-16,1.7488428237765861e-27,3.2306194046096957e-30,9.514568502890652e-27,4.7498487812708204e-60,4.6651415737575665e-45,5.2282510423287617e-34,3.2328236518080999e-30,1.1193881591391874e-26,1.6502930910769866e-49,1.0177811086567884e-52,2.2579129868029049e-29,2.3680349645032683e-34,1.9542481935717942e-37,1.362312183553189e-38,6.9527120201674473e-29,2.1560004653402192e-36,3.6809122537589892e-26,2.2877430966199654e-13,1.1028758698032874e-40,1.3194222531120854e-34,1.3434709558795813e-23,1.1701682027007226e-34,3.6457856336781204e-38,1.5510054126934327e-27,2.0557398819566058e-35,0.35999999999999999,0.0,0.0098894893055531709,0.10880276788236379,3.8777625073069584e-14,2.5085790355694401e-17,3.7950643208569665e-13,1.369462239722331e-20,0.0,3.4425384292143664e-14,4.3461005834732007e-28,1.3464328985057796e-28,3.8206020046769218e-11,9.6368763895912309e-19,0.0,1.1208022051143989e-26,0.0,0.0,0.0,0.0,2.7216342512359834e-08,2.3784088675908531e-07,1.3519862487132336e-08,2.2136110931397999e-07,1.0711512688743538e-08,2.2713750216074104e-13,5.8455380208932096e-12,9.2482392942453267e-16,7.1196989069292539e-16,5.7129324082855385e-26
2.3269707847481545e-09,0.0007879761222216661,7.2480692541801586e-17,1.6031062290358936e-20,1.6031169395541156e-20,1.394223503674403e-26,2.8679125795830839e-25,0.0,0.0,4.3723928295632559e-11,9.603928554248364e-16,2.431377180538546e-27,4.2637406416142281e-30,1.2434172060104561e-26,7.0259929077192032e-60,6.1065906557358053e-45,6.9847085558691925e-34,4.2668765866115223e-30,1.4773788353016682e-26,2.7104985192484791e-49,1.5893791593740328e-52,2.9799820443862658e-29,2.719381557757978e-34,2.6240246602907557e-37,2.1348233868546657e-38,9.1757296842133074e-29,3.0287213326623926e-36,4.5597920302537691e-26,2.58188595106127e-13,1.7283985326731546e-40,1.8712079135609341e-34,1.6087703926689121e-23,1.6242279148700595e-34,5.0958943878439478e-38,2.0468531915408272e-27,2.8905342144879528e-35,0.35999999999999999,0.0,0.0098894589273041348,0.10880275339124988,4.2301773202185249e-14,2.8334613001689138e-17,4.0362688605393465e-13,1.7257914110417635e-20,0.0,4.011243296493872e-14,5.5412237774798066e-28,1.6703724001806528e-28,4.324560840588458e-11,1.2320193860357379e-18,0.0,1.3415443054253619e-26,0.0,0.0,0.0,0.0,2.8164494340832256e-08,2.5197528229035945e-07,1.4323946042065209e-08,2.3519859839148816e-07,1.1359464804875366e-08,2.5634030938326819e-13,6.9201284279836956e-12,1.0442981692484557e-15,8.0397031184648285e-16,7.7138614505738181e-26
2.457625786337107e-09,0.0007879760983756623,7.9622871367551406e-17,1.8647979337441455e-20,1.8648121689373186e-20,1.7987624437900253e-26,3.7140929604474343e-25,0.0,0.0,4.8569010215025158e-11,1.1819260116047024e-15,3.3140806196633136e-27,5.5347481647137874e-30,1.5983097563548096e-26,1.0145118541883876e-59,7.8662596938566471e-45,9.2080057746646551e-34,5.539115234048075e-30,1.9178068677980534e-26,4.3238000227845696e-49,2.4173604744314585e-52,3.8683156915693669e-29,3.0961029021918279e-34,3.4754017209072929e-37,3.2599585776528565e-38,1.1910465160124668e-28,4.1702894667110139e-36,5.5752178312551813e-26,2.8940337388824673e-13,2.6395326243991267e-40,2.60316889354115e-34,1.9069953012452625e-23,2.2099166372061163e-34,6.9814917041700384e-38,2.6568178006362974e-27,3.9871382046452015e-35,0.35999999999999999,0.0,0.009889428549293755,0.10880273890000869,4.5871214903784592e-14,3.1783677406525707e-17,4.2777581327907204e-13,2.1476192428711831e-20,0.0,4.629676273854437e-14,6.9710450839815358e-28,2.0460149902380611e-28,4.8638827960132487e-11,1.5535279268880815e-18,0.0,1.5905775208480287e-26,0.0,0.0,0.0,0.0,2.9112630651504734e-08,2.6610924626817842e-07,1.5128008317538902e-08,2.49035857491339e-07,1.2007397101025243e-08,2.8733060466532763e-13,8.1182086703435718e-12,1.1711186792384889e-15,9.016290866359139e-16,1.0246979813998421e-25
2.718935789515012e-09,0.0007879760506842859,9.4579100231880378e-17,2.4638837433341326e-20,2.4639077846042911e-20,2.8792764883161959e-26,5.9891184103461406e-25,0.0,0.0,5.9018280994017885e-11,1.7372969786928658e-15,5.8509534177631076e-27,8.9359430806961828e-30,2.5305441892072186e-26,1.9876419951591398e-59,1.2520874372370306e-44,1.5442844425833077e-33,8.943963857760824e-30,3.096410759933763e-26,1.0233147148555962e-48,5.2281481338882722e-52,6.2454836901084361e-29,3.9258542947468596e-34,5.877232885649544e-37,7.1222953740828311e-38,1.922792038156627e-28,7.5089621760545115e-36,8.0590717181181328e-26,3.5724239956483572e-13,5.7677329951170098e-40,4.7941576238336488e-34,2.6099596306175748e-23,3.885857024339715e-34,1.2444750838583313e-37,4.2888328559765054e-27,7.2194270927436908e-35,0.35999999999999999,0.0,0.0098893677939933342,0.10880270991714575,5.3121719432401898e-14,3.9283427592426962e-17,4.7615093542022387e-13,3.2186452221407298e-20,0.0,6.0180092325625258e-14,1.0654276038804369e-27,2.9701065948839784e-28,6.0513536042970203e-11,2.3833083760264762e-18,0.0,2.1813011390420847e-26,0.0,0.0,0.0,0.0,3.1008854864870472e-08,2.9437585095000833e-07,1.6736069032177667e-08,2.7670965911162086e-07,1.330320092262394e-08,3.5468158917858738e-13,1.0911513239907395e-11,1.4468312807578579e-15,1.1139469452539935e-15,1.7328684055540447e-25
2.9802457926929175e-09,0.000787976002993754,1.1035415052153839e-16,3.1687980648910538e-20,3.1688366832712417e-20,4.4092189400919988e-26,9.2368755629500329e-25,0.0,0.0,7.0479605233688989e-11,2.4682104734466747e-15,9.7539437927264125e-27,1.3752566337302439e-29,3.8197393771976214e-26,3.6297520549352399e-59,1.9017407184690593e-44,2.4834980129905299e-33,1.3766430065688991e-29,4.7655429660909539e-26,2.2230166369664947e-48,1.0467073900629427e-51,9.6119237066290732e-29,4.8575944378070463e-34,9.5199683339217415e-37,1.4428155905754611e-37,2.9589369841922562e-28,1.2757925647498008e-35,1.1219874396387764e-25,4.3230590102357791e-13,1.1686075405105949e-39,8.3448096350929921e-34,3.4678365808611643e-23,6.449411164155043e-34,2.0932448080091702e-37,6.5995772651484002e-27,1.2357132031441479e-34,0.35999999999999999,0.0,0.0098893070396606567,0.10880268093377755,6.0489148977522309e-14,4.7586669120567616e-17,5.2461695482579128e-13,4.6485579649152161e-20,0.0,7.6112963313502796e-14,1.5652503328641887e-27,4.1547361292059798e-28,7.388488980109434e-11,3.5115375184137957e-18,0.0,2.9089119397427802e-26,0.0,0.0,0.0,0.0,3.2905011451450796e-08,3.2264064358321086e-07,1.8344044635187237e-08,3.043824608794381e-07,1.4598921531970405e-08,4.2920486395442455e-13,1.4278795532070777e-11,1.7520212774192999e-15,1.3489693409995785e-15,2.7920484520369301e-25
3.2415557958708228e-09,0.0007879759553040767,1.2686318094062781e-16,3.9848781603138621e-20,3.9849376941051729e-20,6.5073950682143829e-26,1.3726040986911068e-24,0.0,0.0,8.2952871499448156e-11,3.408188760052769e-15,1.5508475692592498e-26,2.0347107082646293e-29,5.543774313222462e-26,6.2545080275688912e-59,2.7785415590788415e-44,3.8510838429960719e-33,2.0369906451811922e-29,7.0508458422416613e-26,4.4960992172113953e-48,1.9659487063354483e-51,1.4220979774967064e-28,5.8915632148761097e-34,1.4855569167593714e-36,2.7443786538088797e-37,4.3773763982808859e-28,2.0661113644803859e-35,1.5145811615476415e-25,5.1460633429095188e-13,2.2231873506448674e-39,1.3857889221447567e-33,4.4960889335205703e-23,1.0206715955691865e-33,3.356213827595026e-37,9.7626511216418661e-27,2.0183347050800765e-34,0.35999999999999999,0.0,0.0098892462863044723,0.10880265194990663,6.7944005744857276e-14,5.669479929862732e-17,5.7316108264636263e-13,6.5102348540866864e-20,0.0,9.4123045240213808e-14,2.2250685128550962e-27,5.6368261765334677e-28,8.8807625967956549e-11,5.0031652049195584e-18,0.0,3.7899426368864158e-26,0.0,0.0,0.0,0.0,3.4801096601916991e-08,3.5090356695837407e-07,1.9951935130707442e-08,3.3205420961716491e-07,1.5894556304828912e-08,5.1091279382640767e-13,1.8273390422985738e-11,2.0867397665696156e-15,1.6067356408192144e-15,4.320379448848624e-25
3.764175802226633e-09,0.0007879758599272866,1.6178263854758394e-16,5.9692711864241387e-20,5.9693995190189948e-20,1.2964720610057228e-25,2.770679072892364e-24,0.0,0.0,1.1093475892712583e-10,6.0640424752568572e-15,3.502686624121402e-26,4.0543110215987266e-29,1.0634455113131987e-25,1.6176524858359747e-58,5.4036299691124572e-44,8.4530805454892836e-33,4.0597962533464244e-29,1.4049930860878839e-25,1.5702339376534682e-47,5.9765524154531372e-51,2.8336291474664492e-28,8.2669761983685472e-34,3.2952758738005625e-36,8.612436042834474e-37,8.7205591588402448e-28,4.8368353800951701e-35,2.5648066113193605e-25,7.0095976751762523e-13,6.9794384243756612e-39,3.4192585731772501e-33,7.1254885732429106e-23,2.2827694329087241e-33,7.6998394389855227e-37,1.9446638214971362e-26,4.8163587620242256e-34,0.35999999999999999,0.0,0.0098891247825565656,0.10880259398066749,8.3029810413145853e-14,7.7330411489476814e-17,6.7044053005820472e-13,1.185495576075217e-19,0.0,1.3645543023007951e-13,4.1527348566865174e-27,9.6450026385784715e-28,1.2352614519332679e-10,9.3684618956495094e-18,0.0,6.0813629318550727e-26,0.0,0.0,0.0,0.0,3.8593038133045463e-08,4.0742357713910222e-07,2.3167460815845227e-08,3.8739433456697403e-07,1.8485557853295282e-08,6.9592408351132536e-13,2.835780936733229e-11,2.8449335676124687e-15,2.1906319608023531e-15,9.3856483579780415e-25
