Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023)
0.0,0.0020775799864914423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0020775799864914423,3.4428601805767791e-24,3.4428601795012326e-24,3.3515914382871725e-24,3.3515914198069363e-24,2.2053098002696155e-33,1.5369729922226256e-24,5.6829958289655138e-32,3.842017571946317e-32,7.2609885174184462e-25,2.8694441457008501e-31,3.8240387972452347e-32,3.7226651734739918e-32,2.3678204585843669e-41,9.3573051876865966e-48,6.1116069738442597e-25,2.415224157071026e-31,9.3016666351517402e-42,1.626162896241174e-25,8.6284928162950778e-33,3.6758924441448825e-48,1.1235010574609317e-41,6.5675092291567448e-57,1.472505563339282e-62,3.8002771386081924e-34,4.9343925704212669e-58,5.014465082848773e-49,1.8769122220736279e-57,4.7644623935563786e-57,3.7259721262902918e-26,2.1346111529831329e-41,5.6801100937744978e-41,3.9171448817104304e-34,4.1755133767784288e-74,2.2709497325759242e-53,1.1829759299221065e-56,9.3985527060364248e-60,4.2250864906472911e-42,7.1969865025388942e-53,2.8692434849067208e-59,3.0113543933389983e-41,1.1900463999134957e-47,2.9755092746404599e-68,1.7967118929237335e-41,2.7987445237651e-57,1.1758809001383242e-74,1.7754849707942873e-57,3.0077113003644538e-41,1.1886066976824991e-47,4.9632954851758347e-49,6.0816084358342471e-53,4.1384956772476966e-34,5.3151419151548116e-69,2.0958578222746827e-71,3.1487697580025687e-79,4.3290574178431438e-44,1.7107847548049518e-50,3.0565624291758457e-59,6.8334848847947475e-65,2.0358064332377308e-82,8.783964532196252e-85,1.5617377799440131e-94,1.9306354127119375e-76,2.0180609654547543e-78,7.5287155567752443e-52,2.283433310954822e-64,4.4256231977931786e-75,6.9007175238988762e-87,3.6348309713050289e-89,2.0837359666972231e-90,6.045716525331918e-90,3.0056823899064513e-88,1.5588865227417564e-95,3.2032595753773715e-100,1.5631751036929036e-37,1.2821305780806636e-62,1.6310604223015067e-28,1.1177659555697954e-69,2.1075436874731182e-82,5.7455690341137829e-35,7.6198844796219649e-111,4.0506003853470724e-114,4.7282830837425651e-117,5.1184860670496742e-53,1.4270049505612557e-56,-3.0566607652294952e-112,-4.5922605205220995e-120,-9.1031264197842231e-121,-5.9530198489248222e-127,5.7760889283106949e-50,-6.7237899631317726e-130,1.35302961690963e-44,2.8607356433276598e-42,3.6525886129382968e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.8679754976919244e-53,1.017495067727912e-54,7.984365657049668e-57,4.6573342669301126e-60,6.6743362290400453e-55,7.0687061620192555e-58,1.6733042719867448e-63,1.4627295979431916e-64,2.1120398034487734e-57,6.0746927393637779e-64,2.4054089171085957e-67,9.5058492902350304e-74,3.0930342234032041e-81,7.9170479221169562e-82,1.8741356785682693e-87,1.8741355235349691e-87,2.029754380262359e-89,4.6759234496860733e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1389401118697351e-79,0.0,0.0,0.0,0.0,0.0,1.9890810681372097e-101,9.0987916769902657e-113,2.8043167316740989e-75,1.0288588239367004e-81,8.269806390026593e-92,5.0440161743038283e-69,1.4106972724318895e-72
3.0000000000000002e-15,0.0020775799864914423,1.1312254754448185e-23,1.1312254747380317e-23,1.1012371743582876e-23,1.1012371622141329e-23,1.4492035754750156e-32,5.0500541212341618e-24,3.7345400881007675e-31,2.5247543921292734e-31,2.3857524245030459e-24,1.8856343922731838e-30,2.5129397683075911e-31,2.4463228154199188e-31,2.2325161308765875e-40,1.1496116586957085e-46,2.0080986401615114e-24,1.5871470251007037e-30,8.7701417070847545e-41,5.3431063890318785e-25,5.6701522968758482e-32,4.5160959777950259e-47,1.0593009509805721e-40,9.9450798670119157e-56,2.6505087725237635e-61,2.4973247951193458e-33,6.3557385547482002e-57,6.1466741748478908e-48,2.9538152180323753e-56,7.2014986958776963e-56,1.2242479905496653e-25,2.0126331258042211e-40,5.3555314729225737e-40,2.5741235898848719e-33,8.6975527749426035e-73,2.1411807593373543e-52,1.791297689320553e-55,1.1546785498494023e-58,3.9836529568165732e-41,8.8420113558860031e-52,4.3448541951386475e-58,2.8392762974169323e-40,1.4620567256312183e-46,4.5057681960118632e-67,1.6940424350098464e-40,4.2380980720203444e-56,2.1165844369824475e-73,2.688591110812242e-56,2.8358413874524304e-40,1.4602879507092574e-46,6.0977618720533717e-48,7.4713517529080695e-52,2.7195828793639686e-33,9.8774218289276554e-68,4.4936379278662508e-70,7.6507888918392419e-78,4.0816822162037879e-43,2.1018210713444118e-49,4.6285062718093824e-58,1.2300267092736266e-63,4.9178859281826443e-81,1.8320831470436529e-83,3.7035388520926058e-93,4.0210460083553625e-75,4.7797211094957086e-77,9.2495645182451322e-51,2.8053605056607922e-63,6.6953912053857044e-74,1.2402449614555827e-85,7.5163318700357148e-88,4.8897210933176061e-89,1.4302434218704393e-88,6.2518239123407909e-87,3.668949087659954e-94,8.4543137582985328e-99,1.0272293542030463e-36,1.9415119337375393e-61,5.3591846964840647e-28,2.0119786463591979e-68,5.1208484260908405e-81,3.7756592429753631e-34,2.2286995803838931e-109,1.300332745036876e-112,1.6529777545681887e-115,6.2880175480663333e-52,2.1607794093830381e-55,1.2659642382248353e-110,1.7707496393017578e-118,3.5101139645255777e-119,2.3046433787655433e-125,3.7957154679295569e-49,2.4109299063742835e-128,1.2757136209776204e-43,2.6972650268033663e-41,3.4153698046908851e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.9806553562139862e-52,1.241972764738292e-53,9.8992067526237631e-56,7.1049409089139585e-59,8.1998987072603008e-54,6.6647751125535931e-57,2.0557689368872535e-62,1.7970658186308265e-63,1.9913514195741657e-56,7.4631927010424002e-63,2.9552146868706371e-66,1.4394563812827004e-72,5.5674278372011203e-80,1.4250668832787135e-80,3.9089066926999084e-86,3.9089063250499788e-86,4.2334832395039523e-88,5.744703379841491e-67,8.3431366429745163e-122,9.2668551158736907e-130,1.1403485658211103e-137,1.7990150631377874e-144,1.5518093804405127e-154,1.4537081906724909e-159,4.1995032486776509e-160,3.2389651503117187e-78,1.4489354892535553e-154,2.4540610384624578e-165,1.1036500120604979e-170,1.2463612353159443e-176,6.6184517662049691e-177,4.7169592974954401e-100,2.4176768773533167e-111,5.0477686280920288e-74,2.1459050007829873e-80,1.9611250762546222e-90,9.0788249871441024e-68,2.9421984288563774e-71
7e-15,0.0020775799864914423,2.5083694523372516e-23,2.5083694484960167e-23,2.4418736539636101e-23,2.4418735879627744e-23,7.8761061211147816e-32,1.1197946120207141e-23,2.0296412529352825e-30,1.3721490826842012e-30,5.2901405963057605e-24,1.0248001258674799e-29,1.365728089897049e-30,1.3295232237597176e-30,3.6058473476864852e-39,5.8148888025651513e-45,4.4527353531045949e-24,8.6257892137919161e-30,1.4165091079791002e-39,1.1847755907555981e-24,3.0816040661837776e-31,2.2843016066250013e-45,1.710930854155204e-39,1.6424256619053435e-53,1.4756478598955628e-58,1.3572410939623544e-32,3.6376107568775473e-55,3.0932130981278367e-46,5.5641412395779159e-54,1.1828002704726323e-53,2.7146368884868873e-25,3.2507037856044591e-39,8.6499814307093836e-39,1.3989795416361469e-32,1.6280750072527141e-69,3.4583251727284138e-51,2.956721203270675e-53,5.8404777021801552e-57,6.4342027989476338e-40,4.4724088686039259e-50,7.1755621291156961e-56,4.5858510204730754e-39,7.395269925480473e-45,7.4412448867858853e-65,2.736132142616516e-39,6.999239748168757e-54,1.1783881854726399e-70,4.4402233109864673e-54,4.5803032132454601e-39,7.386323342919771e-45,3.0843260411996041e-46,3.7770591576361605e-50,1.4780341938811355e-32,6.2390608484386521e-65,9.8449077089544595e-67,5.9170647597759219e-74,6.5925279311768052e-42,1.063129218202382e-47,7.6439588758010334e-56,6.8480680484057966e-61,3.3329685360396049e-77,3.5229097771935718e-80,2.5056273239936062e-89,7.509937392637158e-72,3.1404828441445278e-73,4.6785569228388784e-49,1.4189879427264693e-61,1.0905313849754826e-71,6.7030533668280918e-83,1.2206730779444325e-84,2.7327274987825335e-85,9.1512016172274439e-85,1.1372452188473783e-83,2.0942803844011145e-90,1.7214474766190861e-94,5.582768241659625e-36,3.2064231900898091e-59,1.1883320527050947e-27,1.1201603926393063e-65,3.9604320874785655e-77,2.0519872760610814e-33,1.6353981671571084e-104,3.465078513940288e-107,1.617922016642545e-109,3.1780906454895042e-50,3.5657425441255137e-53,1.8052151721477635e-105,1.0848481412110395e-112,2.1504683026880955e-113,1.2101649157808646e-119,2.0628884375631229e-48,5.4674088170625477e-122,2.0604704948865691e-42,4.3564915582525113e-40,5.1299168022965086e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.0250973713746097e-50,5.8378230858499937e-52,4.8259524572179426e-54,1.133109170423719e-56,4.1476225890772198e-52,1.0764547813979542e-55,1.0398069606061581e-60,9.0896898249972258e-62,3.2163284124830444e-55,3.7749795005669272e-61,1.4947767801593868e-64,2.3772561250516329e-70,3.0993066442347366e-77,7.9338295008739098e-78,7.5163106930166145e-83,7.5163082055860652e-83,8.1404606931918507e-85,2.9057354976276433e-65,3.0722685647916526e-117,1.36497632097446e-124,6.71878693024531e-132,4.2398278486133733e-138,1.4628375606824012e-147,5.4814434871084008e-152,1.5834912016191779e-152,5.3491492952714911e-76,1.3659113401622657e-147,9.2536477758557019e-158,1.6646261708784126e-162,7.5195051622259806e-168,3.9930223963093544e-168,3.1914067978267279e-96,5.8397078286820929e-107,2.8103103060386782e-71,4.1263769849106591e-77,1.3268830383938097e-86,5.0505729745748753e-65,5.6530664432698087e-68
1.5e-14,0.0020775799864914423,5.2626571634428873e-23,5.2626571464492674e-23,5.1231463695499809e-23,5.1231460775623228e-23,3.4843891515143065e-31,2.3493730194725965e-23,8.9791321732735126e-30,6.0703872223095213e-30,1.1098898523201386e-23,4.5337071270105684e-29,6.0419807386097535e-30,5.8818104076029221e-30,3.3534991719016647e-38,1.1183547166360685e-43,9.3419933113561695e-24,3.8160419199183657e-29,1.3173776262971873e-38,2.4857049684576285e-24,1.3633013133257526e-30,4.3933079450825572e-44,1.5911967994724148e-38,6.4435484918692723e-52,1.1705262745036698e-56,6.0044298778222179e-32,7.2224622327637155e-54,5.9416594162541764e-45,2.2534280610092679e-52,4.6346242235023113e-52,5.695414805066278e-25,3.0232101732133025e-38,8.0446255503575604e-38,6.1890805664524972e-32,2.5043884850306532e-67,3.2162982845290363e-50,1.1590676715349485e-51,1.123264565816655e-55,5.9839288684363901e-39,8.6016135108449443e-49,2.8151404492510957e-54,4.2649123218778944e-38,1.4223010126278041e-43,2.919335219822433e-63,2.5446497576821644e-38,2.7459572143020074e-52,9.3472920009134261e-69,1.7419993145977445e-52,4.2597528924904482e-38,1.4205803851264046e-43,5.9319541968975038e-45,7.2583672012613673e-49,6.5388234230139916e-32,5.0289882902979161e-63,1.5962093645111678e-64,1.924398535088679e-71,6.131164033472818e-41,2.0446750628399602e-46,2.9988709493168425e-54,5.4320849982186767e-59,9.2465442274869139e-75,5.6212561381347393e-78,8.0193153446151052e-87,1.1517908150143442e-69,9.6629865091472211e-71,8.9980964193443598e-48,2.7290816099003193e-60,4.194496967073745e-70,5.1010547155735986e-81,1.5844924816133153e-82,7.0287292839778083e-83,2.7229524846249122e-82,1.6865544129671904e-81,5.4564245626956046e-88,8.9868701718953306e-92,2.4698166791460823e-35,1.2579548610126147e-57,2.4931322736896139e-27,8.8855318812359723e-64,1.2880479327915188e-74,9.0779811050301954e-33,1.705515914397932e-101,7.1966767618935666e-104,6.7221870732999108e-106,6.1051827435716642e-49,1.397329745738047e-51,2.2862378379707684e-102,2.7489199530856816e-109,5.4491182083397394e-110,2.5858104391906564e-116,9.1262154821751566e-48,2.337034334583471e-118,1.916275793384399e-41,4.0516186863974485e-39,4.2948427314052861e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.8180574905615286e-49,1.0149948533250849e-50,8.4668009518204164e-53,4.0643045361157399e-55,7.9769730296796255e-51,1.001112373974611e-54,1.9997381955095658e-59,1.7481531085717289e-60,2.9912372312326159e-54,7.2602619257660215e-60,2.8748161994057993e-63,9.3264288626849983e-69,2.4581082426288032e-75,6.293220358672626e-76,1.1992972865952143e-80,1.1992964904444234e-80,1.2988934498925471e-82,5.5884524866795766e-64,2.8434659374294493e-113,2.5267627029061502e-120,2.4875447255569131e-127,3.1395248761176435e-133,2.1663255264661161e-142,1.6235062549881618e-146,4.690020264969152e-147,2.0985800865402337e-74,2.0228845534278576e-142,2.740849508018024e-152,9.8609025325105615e-157,8.9088071773578297e-162,4.7307724125883533e-162,1.0214838251314067e-93,3.7439500768528482e-104,2.2292287518259348e-69,6.5842099205015707e-75,4.247096835320137e-84,4.0017681718549176e-63,9.0101632458661054e-66
3.1e-14,0.0020775799864914423,1.0771231614937414e-22,1.0771231544105072e-22,1.0485690826225774e-22,1.0485689609170848e-22,1.4523537267718022e-30,4.8085298650050344e-23,3.7426575717246211e-29,2.5302425150025992e-29,2.2716340710631797e-23,1.8897208039411599e-28,2.5184021900053513e-29,2.4516404128882892e-29,2.8303370901173411e-37,1.9014525251818773e-42,1.912044735771957e-23,1.5905866289760484e-28,1.1118605778076612e-37,5.0875616198522937e-24,5.6824738886352877e-30,7.4696050580630278e-43,1.3429658812428117e-37,2.1996355842803892e-50,8.0079604818949234e-55,2.5027467619980822e-31,1.2469986900328089e-52,1.0096194156106581e-43,7.8145471062511806e-51,1.5811998812193254e-50,1.1656971121023085e-24,2.5515756599278863e-37,6.7896187032134111e-37,2.5797122084198016e-31,3.2004547701257401e-65,2.7145356232240867e-49,3.9505527023324822e-50,1.9097614967779982e-54,5.0504255593969684e-38,1.4624679668667966e-47,9.6102604157391753e-53,3.5995539728169071e-37,2.418221657630278e-42,9.9656951213762069e-62,2.1476728785020923e-37,9.3740310677892803e-51,6.3947646235281909e-67,5.9467699854326221e-51,3.5951996472595727e-37,2.4152963198476558e-42,1.0085615666063603e-43,1.2321051042715684e-47,2.72549523736499e-31,3.3910594529967341e-61,2.1553368264479287e-62,5.2002177078617017e-69,5.1746749257447703e-40,3.4764051486326183e-45,1.0237255064295188e-52,3.7162713901238022e-57,1.9312657243818623e-72,7.6993519966493225e-76,2.1975817852052288e-84,1.4641184798739435e-67,2.4583327528088617e-68,1.5298810767826333e-46,4.6400403795650236e-59,1.3781853388614228e-68,3.2209367694212274e-79,1.5471429568054531e-80,1.3452083573190127e-80,6.5429543032595365e-80,2.0247252556521316e-79,1.0667252179311022e-85,3.5161032305353243e-89,1.0294624748902078e-34,4.2943783407814308e-56,5.1026249397747716e-27,6.0790219888531023e-62,3.4806475617390424e-72,3.7838514772585625e-32,1.3293532340334994e-98,1.1115944982305233e-100,2.0767826070745945e-102,1.0356340935261021e-47,4.7593957704008078e-50,2.5292362531507565e-99,6.0825399165663965e-106,1.2057274677792637e-106,4.3577834877745537e-113,3.8039626266408218e-47,7.8775524027206176e-115,1.6173329727671449e-40,3.4195593041622018e-38,3.0267018033625526e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.8920178459540481e-48,1.4497086700677664e-49,1.2144899597773256e-51,1.1741153234539096e-53,1.3562679088361259e-49,8.4491937594048481e-54,3.399726562763223e-58,2.9721453621539566e-59,2.5245852430392114e-53,1.234403873724791e-58,4.8877306015171984e-62,3.1837655093242459e-67,1.6811957357265024e-73,4.3052367524591575e-74,1.6425864548331384e-78,1.6425842728562995e-78,1.779015512527648e-80,9.5015003098936089e-63,7.3392068998013444e-110,1.3045363257226154e-116,2.5687529692953354e-123,6.4842616326098627e-129,8.9477934643883603e-138,1.3411578871213497e-141,3.8743668465382015e-142,7.1639750141312809e-73,8.3561317008288798e-138,2.2643185804790276e-147,1.6292768622096333e-151,2.9439382896400306e-156,1.5632960222608086e-156,2.7996014635946387e-91,2.0527637194286895e-101,1.5251032308586354e-67,9.0184166602947322e-73,1.1640650697601747e-81,2.7316405711130284e-61,1.2313751263289746e-63
6.300000000000001e-14,0.0020775799864914423,2.1788376635060861e-22,2.178837634641535e-22,2.1210775841590808e-22,2.1210770882028579e-22,5.9184188980108329e-30,9.7268436785808229e-23,1.5251527741795411e-28,1.031087335012052e-28,4.595093042387629e-23,7.7006576698929168e-28,1.026262330686028e-28,9.9905654233523194e-29,2.3164587284222191e-36,3.1195301902936421e-41,3.8677107973076223e-23,6.4816789561091093e-28,9.0999061899330129e-37,1.029126650661819e-23,2.3156367720955548e-29,1.2254666829869203e-41,1.099141548469235e-36,7.2257093009060129e-49,5.2643389140673789e-53,1.0198797544144607e-30,2.0615865772180557e-51,1.6558955600989142e-42,2.5874988234399347e-49,5.1928039232729454e-49,2.358008568395471e-24,2.0883109057357619e-36,5.5568794662638661e-36,1.051243456350773e-30,3.7118071877196769e-63,2.2216747943293251e-48,1.2937154769877249e-48,3.1330345921525415e-53,4.1334963214708828e-37,2.3993362542670688e-46,3.1570669796090491e-51,2.9459973249010755e-36,3.9673193960933374e-41,3.2736582334197462e-60,1.757740880082491e-36,3.079428315617452e-49,4.2038042387214203e-65,1.9535562794596861e-49,2.9424339137391808e-36,3.962520445579745e-41,1.6546401181593726e-42,2.0149424651317722e-46,1.1106541883095721e-30,2.1203861274096986e-59,2.6969975712267861e-60,1.3017935121253806e-66,4.2351600929055226e-39,5.7034079016306513e-44,3.3628964515236121e-51,2.4430342877132999e-55,3.3242611921918506e-70,1.0125920651658434e-73,5.7793492586344743e-82,1.6833633545790355e-65,5.6552764834664564e-66,2.5099415657471836e-45,7.612444110842703e-58,4.2114620291207812e-67,1.820075954808414e-77,1.223766404873103e-78,2.0477768453012277e-78,1.3807779168947849e-77,2.1352386148491724e-77,1.6889205881632967e-83,1.1140628352794796e-86,4.1951154726309086e-34,1.4107473944854006e-54,1.0321179205458752e-26,3.9964527776293294e-60,8.7133199548034832e-70,1.5419329821501138e-31,8.355979369392667e-96,1.3720531844396039e-97,5.1272080676968222e-99,1.6913101110896296e-46,1.5564825594309596e-48,2.5617617764786863e-96,1.2322034381388105e-102,2.4425679798229622e-103,5.9839433070522796e-110,1.5501334375696915e-46,2.1635772755298497e-111,1.3236975744280917e-39,2.7987220301584007e-37,1.858144322084829e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.6228954198867379e-46,1.80017956438644e-48,1.5112851598761321e-50,2.938348534289225e-52,2.2251130792251505e-48,6.9149123478975543e-53,5.5767050945832345e-57,4.8757691683438618e-58,2.0662120618441833e-52,2.0251590340005194e-57,8.0185072604534063e-61,1.0458537007753074e-65,1.1045705440659409e-71,2.8299950146210951e-72,2.1600796664346956e-76,2.1600739268814114e-76,2.3395423368494854e-78,1.5587818300487598e-61,1.6325253018177472e-106,5.8037724801023799e-113,2.2856624424766736e-119,1.1539411264809734e-124,3.1841013379377643e-133,9.5451228268034889e-137,2.7574173921192554e-137,2.3533665028387864e-71,2.9741309220168011e-133,1.6117286624867098e-142,2.3193574907866175e-146,8.3816913397310711e-151,4.4508630639882821e-151,7.3645122590399505e-89,1.0800621750370774e-98,1.0026028009930607e-65,1.1861028444938458e-70,3.0624276094281205e-79,1.7877820124707913e-59,1.6123208069383175e-61
1.2700000000000001e-13,0.0020775799864914423,4.3822651143856377e-22,4.3822649979042248e-22,4.2660930280384562e-22,4.2660910266330485e-22,2.388348449679798e-29,1.9563471795745833e-22,6.1546768166732877e-28,4.1609016740169227e-28,9.2418931234515277e-23,3.107517349900032e-27,4.141430539051427e-28,4.0316428707286545e-28,1.8727769038025808e-35,5.0485647584519277e-40,7.7789439319819615e-23,2.6156118262084225e-27,7.3569660254507509e-36,2.0698642616169387e-23,9.3446235185763455e-29,1.9832641936138464e-40,8.8862716004356039e-36,2.3396526661022641e-47,3.4099237912179614e-51,4.1156505358923067e-30,3.3492583874652692e-50,2.6794383178411023e-41,8.4121525622508439e-48,1.6812729543500606e-47,4.7426322532497476e-24,1.6883296093099495e-35,4.4925283758352956e-35,4.2422161598520109e-30,3.8894800455281241e-61,1.7961352834852388e-47,4.1631784815308927e-47,5.0700079615162554e-52,3.3418379302581358e-36,3.8830407584966196e-45,1.0223332219013454e-49,2.3817070190378811e-35,6.4205260258267166e-40,1.0599764759937663e-58,1.4210748821776482e-35,9.9716934652083323e-48,2.7229227303689273e-63,6.3259666778885653e-48,2.3788266726764339e-35,6.412760728095205e-40,2.6777939002322408e-41,3.2402413128743394e-45,4.4819923865225218e-30,1.2391244410754915e-57,3.1539524847915811e-58,3.0455284566502806e-64,3.42398630474461e-38,9.2302583159299117e-43,1.0888920902974676e-49,1.5824530560447851e-53,4.7853269037102105e-68,1.3119206947312872e-71,1.4966537190709541e-79,1.7424272775424689e-63,1.1713065685459805e-63,4.0620644586619933e-44,1.2319700741744614e-56,1.196514198068453e-65,8.9790462057405554e-76,7.8589087267865916e-77,2.4458709107588465e-76,2.5636455771468305e-75,1.9809756578377721e-75,2.1707564928364893e-81,2.8658947763505133e-84,1.6929187322220247e-33,4.5683415009179532e-53,2.0756563767223957e-26,2.5888901067166065e-58,2.038498002514497e-67,6.2223398617673795e-31,4.22989005690844e-93,1.3402556297292391e-94,1.0017838283474774e-95,2.7124121201342154e-45,4.9953612150524167e-47,2.4110254875171445e-93,2.3194862388276697e-99,4.5978637505525638e-100,6.8667485499168397e-107,6.2554731556676483e-46,4.965891019252128e-108,1.0701782102425907e-38,2.2627036904385165e-36,9.9704354563173755e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.6264742404320784e-45,1.95599988245647e-47,1.6438193733578264e-49,6.4304806935790184e-51,3.6011118577714497e-47,5.5900822622041855e-52,9.022283282886163e-56,7.8897034044600198e-57,1.6704491873919155e-51,3.277435666899068e-56,1.2975897584438581e-59,3.386429862622015e-64,7.1466295807125147e-70,1.8328205949984388e-70,2.7981129002605424e-74,2.7980980303455365e-74,3.0307188942771085e-76,2.5225685340131501e-60,3.4638017540439092e-103,2.4628504185831272e-109,1.9398569673526248e-115,1.9587203877213692e-120,1.0805342976763573e-128,6.4783315996974498e-132,1.8714769315371783e-132,7.6202986473126114e-70,1.0096700191005949e-128,1.0941556606615182e-137,3.1489153957584068e-141,2.2759092223292165e-145,1.2085582907906369e-145,1.9081566498153991e-86,5.5970438986753183e-96,6.4944961745228022e-64,1.5368059590325206e-68,7.9362921525026073e-77,1.14783539917272e-57,2.0706742938493891e-59
