Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255)
0.0,0.00341164008125558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.00341164008125558,9.1544494774276789e-23,9.1544494659796428e-23,8.8876169560945103e-23,8.8876169305865486e-23,1.7153394043010091e-31,9.1458732979205099e-24,9.8104764227378672e-31,6.5974025326119758e-31,4.3349779673051734e-24,1.0432381415935859e-30,6.5704653875405812e-31,6.3789504492295209e-31,8.9210382878339518e-40,2.1469007388246524e-46,3.6227502672129627e-24,8.7183632755706763e-31,3.2969044781690647e-40,9.1734686535489908e-25,3.4456385390100175e-32,7.9341960098694306e-47,4.8532262267430362e-40,2.957024787085056e-55,1.1054738348368288e-60,9.9009716936545789e-33,2.8306975668122314e-56,9.884401085081828e-48,1.0905380322189262e-55,6.554882815696873e-56,2.7850242373396484e-25,7.7466461537234462e-41,5.0316213817134111e-40,1.0328354526764528e-32,1.7441063083281979e-71,4.7075638870486478e-51,3.268918402169932e-55,1.2297683439336505e-57,7.2807007232422703e-41,6.4221141748031105e-51,5.0708622995757007e-57,3.5055208942441227e-40,8.4362438422080011e-47,6.9967936398849311e-66,6.4738886207826179e-41,4.8688036973849655e-56,1.6838198869280848e-72,1.257898754407287e-56,3.5034967987196372e-40,8.4313727033354136e-47,9.6002624321614478e-48,1.2263235073454306e-51,1.9989083369131563e-33,1.7179782372195767e-66,7.7425140440182482e-69,7.5992842809250912e-77,6.6875327068425656e-43,1.6093943851491198e-49,5.9981113753696315e-58,2.2366942613618357e-63,2.8822722498784512e-79,1.2564593486788588e-82,8.6357223506602714e-92,3.5067352814041938e-74,4.137295375095677e-76,3.6791692125344356e-50,4.8919371850782835e-62,1.1036331081312624e-72,1.944815537661981e-84,1.4699562478018062e-86,8.8496487728075612e-88,5.1052014477504627e-86,2.4077619967686625e-84,3.9841801082693646e-93,8.9199621956723214e-98,1.2629201024596005e-36,3.2448685114169071e-60,7.7061687246124996e-27,6.7053839161534753e-67,8.0502341287389325e-80,4.0502734744891549e-34,8.5256546725332133e-108,5.4251727995636771e-111,8.0797531946883817e-114,1.0247213134205371e-51,3.9290509664535684e-55,-4.3008894977135298e-109,-4.2213303770692565e-117,-3.4578732461560206e-117,-6.4000419893972933e-123,4.307647333585313e-48,9.2642095702870772e-93,6.1161653061437073e-44,4.9024402256262533e-41,2.0571686646918634e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.3207413485486657e-51,6.0013678093779064e-53,7.6996431329603229e-55,5.7301463443357633e-58,1.5131000181120431e-53,3.7962389451694768e-56,5.813201725818217e-62,4.9585113025513866e-63,8.8771682733565024e-56,3.2607251133963523e-62,3.9529250968675411e-65,9.5129479790336641e-72,4.0397643169456081e-79,1.5998728288353696e-79,2.4499274554528308e-85,2.4499269713827598e-85,7.0879995137536266e-87,2.7337264541307819e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318120640146601e-77,0.0,0.0,0.0,0.0,0.0,3.8221422374406457e-98,5.4972381634835951e-109,1.5094701902208286e-72,3.3724677805998075e-79,2.3488047487603936e-89,1.9879443580276252e-67,7.6387790980547017e-71,3.8611353695056835e-92,4.9180748959420862e-86,1.0317466488546601e-91,7.5072232003148331e-92,6.418221765185663e-93,9.5523674272950784e-94,2.9245238867115521e-99,2.0123719930352903e-99,3.5362579142181464e-96,2.8533935101321546e-106,2.8541366404575757e-106,1.9160152107942568e-109,1.2103311810788319e-117,1.9165142215300988e-109,4.3057000603576105e-118
3.0000000000000002e-15,0.00341164008125558,3.0078905227014725e-22,3.0078905151784741e-22,2.9202169766902679e-22,2.9202169599278934e-22,1.1272230330767841e-30,3.0050726664099038e-23,6.4468844730425798e-30,4.3354359366777502e-30,1.4243495577257668e-23,6.8555641240864818e-30,4.3177343812397587e-30,4.1918817061389283e-30,8.4112638895609421e-39,2.6376207022842801e-45,1.190331943211549e-23,5.7292094916513089e-30,3.1085096825940114e-39,3.0141397114002803e-24,2.2642767568001168e-31,9.7477258446082186e-46,4.5758987408741628e-39,4.4777766802219816e-54,1.9898515151134281e-59,6.5063526203736154e-32,3.6443833881987906e-55,1.2066225924959818e-46,1.7155961801894526e-54,9.8745929428446246e-55,9.15079404994977e-25,7.303980060500296e-40,4.7440994632126336e-39,6.7872041854624106e-32,3.6324389119964205e-70,4.4385598316259754e-50,4.949827509802713e-54,1.5108565464699802e-56,6.8646606648069392e-40,7.890024957802163e-50,7.6787336024936672e-56,3.3052048726976406e-39,1.0364526788112021e-45,1.0595133709531395e-64,6.1039516375104108e-40,7.3727587996525226e-55,3.0308731568009693e-71,1.9048179120921637e-55,3.3032964506249293e-39,1.0358542262784061e-45,1.1794606661387854e-46,1.5065325973446889e-50,1.3135683432406572e-32,3.1913118908985037e-65,1.6594516911807938e-67,1.8458755037515304e-75,6.3053875153646609e-42,1.9772558346308946e-48,9.0828469081193155e-57,4.0260468884980369e-62,6.9593061922310414e-78,2.6206132430097226e-81,2.0478929938807779e-90,7.3023605048530855e-73,9.7975115408134415e-75,4.5201219684154813e-49,6.0100938365998786e-61,1.6694483979226877e-71,3.4941128638022486e-83,3.0377387156795442e-85,2.0748298302976285e-86,1.2075814054601359e-84,5.0073746327173687e-83,9.3718130844690051e-92,2.3530598624033799e-96,8.2991892584011805e-36,4.9136576574408858e-59,2.5320230204121836e-26,1.2069690275945597e-65,1.9554119745808151e-78,2.6616082892575676e-33,2.4924776944582635e-106,1.7408218616122755e-109,2.8234699980337675e-112,1.2588310346803852e-50,5.9492751874056982e-54,1.7816073641766802e-107,1.6280412274605985e-115,1.3335985713171602e-115,2.4787309570331486e-121,2.8307396527073866e-47,2.4104126376261725e-91,5.7666701875421794e-43,4.6223007821609142e-40,1.9227476691329579e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.3083388921750822e-50,7.3224581610672467e-52,9.5387294910838084e-54,8.7359962613452204e-57,1.8589514608500679e-52,3.5793097721444481e-55,7.141904206334757e-61,6.0918773181469181e-62,8.3699000327444503e-55,4.0060330414962393e-61,4.8564492226373878e-64,1.4405317113950049e-70,7.2715180076724737e-78,2.879768970482023e-78,5.109843396855372e-84,5.109842248919254e-84,1.4783532444316672e-85,3.3585781602873138e-65,6.9384899779875334e-118,4.979995938551338e-126,1.136926706840411e-133,1.0922553794101912e-140,2.6014579659171157e-150,1.5080981496215669e-155,1.0777384499268903e-155,5.9538862849883746e-76,7.6277319216020752e-151,6.6853558945599757e-161,4.8356312297231585e-166,3.420844897038248e-172,1.2722000603524552e-167,9.063932237771713e-97,1.460693921046832e-107,2.7170451139120823e-71,7.0340014833510744e-78,5.5700207783090699e-88,3.5780813586508442e-66,1.5931471147236656e-69,8.9429313259227599e-91,7.447365175628171e-85,1.8557445646141383e-90,1.3506164893780677e-90,1.1551187726072347e-91,1.7194236554191101e-92,6.0994157291393597e-98,4.196902720128332e-98,6.365261450248781e-95,5.9480951085279453e-105,5.9496432074594575e-105,4.5414984575814498e-108,3.2145941389286173e-116,4.5426805803608516e-108,1.1435776060188304e-116
7e-15,0.00341164008125558,6.6696701615327164e-22,6.669670120646859e-22,6.4752635818321242e-22,6.4752634907322759e-22,6.1262119935773461e-30,6.6634220726510839e-23,3.5037414435709346e-29,2.3562151358549937e-29,3.1583380983958686e-23,3.7258472156405999e-29,2.346594714813902e-29,2.2781965170374264e-29,1.3585454040769981e-37,1.3341441079109521e-43,2.6394298505263153e-23,3.113698473513242e-29,5.0207103637892994e-38,6.6835272565994242e-24,1.2305852030851869e-30,4.9305316069525838e-44,7.3907657440826164e-38,7.3949988635500003e-52,1.1078280964449774e-56,3.5360604750717649e-31,2.0828779428028724e-53,6.0152415484357647e-45,3.2269055862322177e-52,1.605487847351006e-52,2.0290891973138478e-24,1.179702559593404e-38,7.662429121680992e-38,3.6886971564865353e-31,6.779920354048419e-67,7.1689406452158388e-49,8.1685508902763413e-52,7.6420197214485193e-55,1.108746669731046e-38,3.9908784290340934e-48,1.2681482647507853e-53,5.3383986356518415e-38,5.2425140071871365e-44,1.7497693257396419e-62,9.8587994704847946e-39,1.2176153945528402e-52,1.6874002776193733e-68,3.1458197749579496e-53,5.3353164054873421e-38,5.2394870522706583e-44,5.9658677018475021e-45,7.6145840014984532e-49,7.1389586543560691e-32,2.0095317931420691e-62,3.6241383758031671e-64,1.423018935693008e-71,1.01841493092927e-40,1.0001228362032838e-46,1.5000223309207641e-54,2.2414578845847562e-59,4.6844295442690115e-74,5.0391446877449127e-78,1.3854857799861933e-86,1.3588677316142822e-69,6.4138244402727936e-71,2.2863395062494663e-47,3.0399867779805412e-59,2.7142753111249656e-69,1.8722783216293224e-80,4.8680919196497072e-82,1.1360208533711821e-82,7.7031886791560904e-81,9.0812079987297414e-80,5.2782799654557531e-88,4.7271358433196962e-92,4.5104289931012396e-35,8.1149427464815527e-57,5.6144610783026569e-26,6.7197444550698305e-63,1.5074663272122131e-74,1.4465262654580486e-32,1.8038477239230264e-101,4.5707260669627381e-104,2.7228903631670028e-106,6.3605328572896135e-49,9.8146749434783383e-52,2.5311222246466305e-102,9.9372193081175229e-110,8.1400058939333019e-110,1.2866568140833487e-115,1.5384453788216045e-46,3.7620027489796701e-87,9.31404611463905e-42,7.4657159552866951e-39,2.8777949524979957e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.6850289288162539e-48,3.4290238971717269e-50,4.628399166617108e-52,1.3865351543124998e-54,9.4028358983465091e-51,5.7811093304266688e-54,3.6122966307269498e-59,3.0813079889570108e-60,1.3518634774383004e-53,2.0263033463768824e-59,2.4564499958475776e-62,2.3790415632360002e-68,4.0478128039127204e-75,1.6032787866415635e-75,9.8255959661615987e-81,9.8255881995063836e-81,2.8427139952586567e-82,1.6988153608074475e-63,2.5419129139397062e-113,7.2977270512447946e-121,6.6642559877407012e-128,2.5609645745465892e-134,2.4397384968123535e-143,5.6573879420452079e-148,4.0429637385231748e-148,9.8328856588541286e-74,7.1537677662431095e-144,2.5079248987851136e-153,7.2560750455302088e-158,2.0532505095518226e-163,7.4670368292412606e-162,6.1325418193774037e-93,3.5282202110034781e-103,1.512691825493819e-68,1.3525696312102316e-74,3.7686249920543013e-84,1.989906274984435e-63,3.06012029332125e-66,3.9195656874761047e-87,1.2299262693555097e-82,1.0194289815570038e-87,7.4520013311968522e-88,6.4150520950000272e-89,9.5725769347387185e-90,1.1716409557969483e-94,8.0570468342706576e-95,3.543806529067913e-92,1.1307949432175446e-101,1.1310853107023544e-101,3.0377082195522701e-104,7.6730874297208161e-112,3.0384883046451217e-104,2.7296572423169252e-112
1.5e-14,0.00341164008125558,1.3993229051930211e-21,1.3993228871051196e-21,1.3585356340817094e-21,1.3585355937791399e-21,2.7102360810806603e-29,1.3980121106772441e-22,1.5500551280160133e-28,1.0423895414720174e-28,6.6263084438398753e-23,1.6483127124025493e-28,1.0381334595038649e-28,1.0078740932896409e-28,1.2634710254693032e-36,2.5659082283487497e-42,5.5376200662637684e-23,1.377498487089494e-28,4.6693493490947684e-37,1.4022302560254428e-23,5.444109005854853e-30,9.4827038185970377e-43,6.873544909784546e-37,2.9011816767511618e-50,8.7875594059063981e-55,1.5643526164771281e-30,4.1339514432988979e-52,1.1527864203305458e-43,1.306366670416559e-50,6.276350708797434e-51,4.2571090298332607e-24,1.0971442200596268e-37,7.1261877929876167e-37,1.6318790558632281e-30,1.0389776047672877e-64,6.6672405586991237e-48,3.2012255938568284e-50,1.4697325831213258e-53,1.0311551510230973e-37,7.6754961556362413e-47,4.9752366906375361e-52,4.964799182594621e-37,1.0082716564541043e-42,6.8646071634753268e-61,9.1688578743846958e-38,4.7769794206151927e-51,1.338480634378891e-66,1.2341770518877573e-51,4.9619328851136453e-37,1.0076895222622523e-42,1.1473915048516403e-43,1.4628546799066156e-47,3.1582755050366508e-31,1.615653262456893e-60,5.8611252216651585e-62,4.6163622247482402e-69,9.4714398763971938e-40,1.923498438931958e-45,5.8848393271487099e-53,1.777978692528334e-57,1.2914394416695927e-71,8.0405405643842706e-76,4.4342100080664729e-84,2.0741695358050544e-67,1.9641212278264444e-68,4.3972316816934619e-46,5.8466909080287169e-58,1.0413560939987838e-67,1.4082644563785411e-78,6.232101216054801e-80,2.8545987436420825e-80,2.2836297461194192e-78,1.3417447442628929e-77,1.356323783276956e-85,2.4340062417136145e-89,1.9954138220577831e-34,3.1836797087470365e-55,1.177926227767626e-25,5.3303493135661399e-61,4.8903317094299358e-72,6.3994323548938965e-32,1.854664477291307e-98,9.3473050534181912e-101,1.1139535767277467e-102,1.2213403827572022e-47,3.8444988929051177e-50,3.1974789576662037e-99,2.5116585070243516e-106,2.0574085964665712e-106,2.7225942426697961e-112,6.8060817346746061e-46,1.6178257696274669e-84,8.6622377222394687e-41,6.9432556911292609e-38,2.3980261486432666e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.1640119577151563e-47,5.9346937620561831e-49,8.0812372672186419e-51,4.9499593263444952e-53,1.808413936255693e-49,5.376513485025627e-53,6.946887801752493e-58,5.9260298708083569e-59,1.2572551951238208e-52,3.8971053078469936e-58,4.7243745418256286e-61,9.3334878273599911e-67,3.2102294430556363e-73,1.2717580884368291e-73,1.5677748285418471e-78,1.5677723426733251e-78,4.5358957585285725e-80,3.2672700817789201e-62,2.3315988132110214e-109,1.3388485085467097e-116,2.4453238036041839e-123,1.8794206890699037e-129,3.5807941314767927e-138,1.660670015011468e-142,1.186772252890851e-142,3.8576670046252104e-72,1.0499972895962143e-138,7.3618466453349115e-148,4.2599340357815421e-152,2.4108676797219052e-157,2.3182829645342515e-156,1.9628864866138339e-90,2.2620364493981185e-100,1.199911126883121e-66,2.1582048767137885e-72,1.2062594282906785e-81,1.5760181451032805e-61,4.8753462447569967e-64,8.4088645820905481e-85,4.8252203301119466e-81,7.9360884532407683e-86,5.8365992726235276e-86,5.0706741866154785e-87,7.5930593432489157e-88,1.8667874933911163e-92,1.2826640375106857e-92,2.8110524946468324e-90,1.7760363392938495e-99,1.7764839640756519e-99,9.5710519309041744e-102,4.8402916117578453e-109,9.5734646732917834e-102,1.7218981298197558e-109
3.1e-14,0.00341164008125558,2.8640345283665402e-21,2.8640344529730375e-21,2.780554005359227e-21,2.7805538373711529e-21,1.1296733624516194e-28,2.8613520061562647e-22,6.4608981551659894e-28,4.3448602840227275e-28,1.3562222191260381e-22,6.8704364545951989e-28,4.3271201327976919e-28,4.2009938127725357e-28,1.0663647061623628e-35,4.3626207637189849e-41,1.1333978102265067e-22,5.7416388319304196e-28,3.9409142186489138e-36,2.8699854020589273e-23,2.269199197503811e-29,1.6122732604019676e-41,5.8012510359323876e-36,9.9036541585179192e-49,6.0117924102704721e-53,6.520488893986616e-30,7.1361450704997689e-51,1.9567050557609339e-42,4.5294040618473113e-49,2.1389192170787106e-49,8.7131496863833191e-24,9.2598580631574135e-37,6.0144660433824876e-36,6.8019505838672393e-30,1.3187890643626008e-62,5.6271257767518146e-47,1.0904692809191866e-48,2.4987823905804859e-52,8.7029319412661924e-37,1.3050044034051073e-45,1.6984313416072664e-50,4.1902630893531999e-36,1.7142852012717988e-41,2.3433243602620124e-59,7.7384836721765292e-37,1.6307473287762259e-49,9.1568049338717256e-65,4.2131948519604388e-50,4.1878443275267721e-36,1.7132955379071277e-41,1.9508202314076538e-42,2.4817236681749623e-46,1.3164242176783925e-30,1.08474830071279e-58,7.8802396071240256e-60,1.2421143931279217e-66,7.9938633017495808e-39,3.2703814669520955e-44,2.008885996242934e-51,1.2163607394275198e-55,2.6725792150287215e-69,1.1012836488600886e-73,1.2150964940375211e-81,2.6144644044906587e-65,4.954971938340997e-66,7.4762908213623533e-45,9.9406916560066058e-57,3.4054733897230225e-66,8.7018445135599472e-77,5.9760975735915771e-78,5.2691250877466583e-78,5.4544679639153131e-76,1.6010784065297085e-75,2.6040488038302438e-83,9.3524391829253143e-87,8.3172315006034433e-34,1.0868359732466131e-53,2.4108565019283591e-25,3.646744609834774e-59,1.3158398318670705e-69,2.6673946262533329e-31,1.4185488427341818e-95,1.4132122045715245e-97,3.3686471169304085e-99,2.0700073263013599e-46,1.3083573726302055e-48,3.522193406535679e-96,5.5337735354854182e-103,4.532955850591775e-103,4.5278342840381619e-109,2.8368925135068079e-45,5.3496131319575822e-82,7.3109148070049426e-40,5.8600962386490776e-37,1.6781547934629267e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.7799768462662779e-46,8.4187123822891599e-48,1.151152866962529e-49,1.4202175402622925e-51,3.0747187562131308e-48,4.5377245235888789e-52,1.1809577533571556e-56,1.0075140265894337e-57,1.0611160465866182e-51,6.6259340052718252e-57,8.0324261509586807e-60,3.1862120914798004e-65,2.1953912130180139e-71,8.7004024499460574e-72,2.1472884096099329e-76,2.1472815967025482e-76,6.2126939825365283e-78,5.5551057081383016e-61,6.0058054563546305e-106,6.8982577104436516e-113,2.5200214434156272e-119,3.8737983671144772e-125,1.4760307384625967e-133,1.3690927442682638e-137,9.7840174045179992e-138,1.3169189601050489e-70,4.3285133173260196e-134,6.0694033690688765e-143,7.024093312243636e-147,7.9504487110581822e-152,9.9901758267039971e-152,5.3798549828790944e-88,1.2402763957892186e-97,8.2089996959118324e-65,2.9560778352278559e-70,3.3061487573253845e-79,1.0749054300847326e-59,6.6573610714560344e-62,1.3892924348892468e-82,1.6471788696227934e-79,5.2353829516419091e-84,3.8951230042729917e-84,3.4448338031062101e-85,5.1944225810739843e-86,2.5495197616976896e-90,1.7488605649610752e-90,1.9231412247598843e-88,2.3587769129281645e-97,2.3593502525888107e-97,2.5437897181540176e-99,2.571147606508913e-106,2.5444083002890539e-99,9.1465870172329687e-107
6.300000000000001e-14,0.00341164008125558,5.7934571550897922e-21,5.7934568478572653e-21,5.6245900258365263e-21,5.6245893412762681e-21,4.6034795203334428e-28,5.788032151726472e-22,2.6328504626475148e-27,1.7705538988086172e-27,2.7433941913169823e-22,2.7997262499826291e-27,1.7633246400468786e-27,1.71192745738344e-27,8.7275671175951117e-35,7.1573462355363241e-40,2.2926604593130871e-22,2.339737599083624e-27,3.2254082448858129e-35,5.8054960353341924e-23,9.2471102342413726e-29,2.6451083145411117e-40,4.747991238593151e-35,3.2532319832728085e-47,3.9519896189912997e-51,2.6571310280416381e-29,1.1796639825899845e-49,3.2075092874922353e-41,1.4995995265139141e-47,7.0205270887904471e-48,1.7625234965404755e-23,7.578653177270819e-36,4.922471300007922e-35,2.7718280046926161e-29,1.5126853273860922e-60,4.6054715194431736e-46,3.5669228621413552e-47,4.0992140502764842e-51,7.1228731164384143e-36,2.140991268989145e-44,5.57949580789473e-49,3.4294698449007923e-35,2.8124576551678255e-40,7.6974049920699662e-58,6.3334976325958462e-36,5.3571246407177292e-48,6.0193295804267885e-63,1.3840703450080492e-48,3.4274908548724453e-35,2.810834319760165e-40,3.2005187374318319e-41,4.0537667192719509e-45,5.3645013754442037e-30,6.7314531602274753e-57,9.7862829494396724e-58,3.0860180130862952e-64,6.5425133971478109e-38,5.3654165108127098e-43,6.5989546045966104e-50,7.9960314435645293e-54,4.5418551749292304e-67,1.4483243343352452e-71,3.1953481385251379e-79,2.9655056295794853e-63,1.1245533896362045e-63,1.2265683139736134e-43,1.630877788939765e-55,1.0319388239531716e-64,4.7352628471529137e-75,4.6383232993179856e-76,7.6126625295697688e-76,1.141449759893376e-73,1.6742855076956799e-73,4.0453402095364326e-81,2.9075572913545804e-84,3.3893171756814803e-33,3.5703577714868067e-52,4.8765971941851053e-25,2.3974254440308817e-57,3.2692330531204415e-67,1.0869778789907854e-30,8.7347340589409456e-93,1.7004723716568576e-94,8.1074553319009126e-96,3.374821270777551e-45,4.2716204292632323e-47,3.5406530063832669e-93,1.1126034979385098e-99,9.1138250668504064e-100,6.1177194669040701e-106,1.1560486728008905e-44,1.5691690425199581e-79,5.9835848025850559e-39,4.7961681959067148e-36,1.021160615108434e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.4404477630458497e-44,1.0363286479253197e-46,1.419963944152821e-48,3.5236231350440243e-50,5.0444332157408228e-47,3.7138076551273917e-51,1.9369330702916897e-55,1.6527896136379553e-56,8.6845687475912928e-51,1.0870484937469573e-55,1.3177817211370107e-58,1.0466815932630902e-63,1.4421298690756939e-69,5.7193863087124554e-70,2.8238558469286354e-74,2.8238379260420382e-74,8.1705728888055827e-76,9.1137852024536144e-60,1.3346607175496964e-102,3.0660716032812921e-109,2.2401803595305542e-115,6.8873017547617601e-121,5.2477135539105849e-129,9.7350415074543381e-133,6.9570123031858907e-133,4.3261955102124778e-69,1.5391556158792046e-129,4.3158898955362658e-138,9.9893582834013702e-142,2.2613563901558149e-146,1.2880157569885807e-146,1.4152712261237718e-85,6.5260170241886586e-95,5.3965113923278144e-63,3.8877750580842456e-68,8.6976953285633154e-77,7.0233148354367992e-58,8.7025578680963281e-60,2.0367760683329599e-80,5.4108877600201942e-78,3.2121929808164328e-82,2.4409561043255514e-82,2.2334739142501299e-83,3.4144525537943331e-84,3.3337849683646127e-88,2.2793339622624365e-88,1.2642634324629844e-86,2.9246681698251978e-95,2.9253318150133894e-95,6.309837018933464e-97,1.2732215939162785e-103,6.3112701362509018e-97,4.5292792197084649e-104
