Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255)
0.0,0.0021023057386769396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0021023057386769396,7.1928911382477935e-20,7.1928910429633941e-20,6.9432996822750025e-20,6.9432996947103229e-20,1.4154064422960536e-27,1.6383942460799606e-21,1.4066996513495432e-27,9.3985619892243955e-28,7.8320874357238205e-22,3.0587311613930228e-28,9.3582066320348045e-28,9.0334793620789527e-28,6.4328834878061323e-36,2.5122882359417685e-42,6.4347300947460621e-22,2.5130095333868676e-28,2.0976282161292463e-36,1.4630193259909823e-22,1.2368605526756636e-29,8.192044266460619e-43,4.6340717490913523e-36,1.3763117230096763e-50,1.4687379161093282e-55,4.2688499062776863e-29,2.2596121179851518e-51,1.1332028580727714e-43,8.7765167521224436e-51,1.6769748071143923e-51,8.5997299604536907e-23,1.1145054069305389e-37,9.255380623798415e-37,4.7403258988489396e-29,7.5243508789271781e-65,5.2229048723509644e-45,2.8035234228673329e-50,2.3999131027634725e-51,5.1233180507130963e-37,1.2569521337896641e-45,4.0455647190925085e-51,1.1571199789718111e-36,4.51899846999832e-43,4.5883359883721248e-59,9.1566161428369099e-38,1.6643459519455283e-51,1.7919218071715325e-65,3.3146432109001447e-52,1.1582361067897576e-36,4.5233571612662177e-43,8.94851783905136e-44,5.7146812731946404e-47,1.1188553992548817e-30,4.4913611556048442e-60,2.7163667450602487e-62,5.0626773805585492e-70,4.2075476524398827e-39,1.6432091316551305e-45,2.760688237246091e-53,2.9420192385524024e-58,1.5809830416326298e-71,6.5686148112978844e-75,7.0654586909225659e-83,1.4889693302946531e-67,2.2711830507673659e-69,2.1557045570881549e-45,2.596844826348522e-55,3.6955517891135202e-65,4.002311074483616e-76,6.1748634838932287e-78,4.0728366481356143e-79,1.1614861995444245e-76,4.9150624419336578e-75,2.9523016349911459e-84,7.9096193155321634e-89,1.9915251842681015e-33,5.2898021525654084e-54,2.0587067018124898e-23,6.8541078007333163e-60,1.3599209080800645e-72,4.9380825090729972e-31,1.3400449372869427e-97,1.2359256156272024e-100,3.0487034108729029e-103,4.6940691915112224e-47,3.3206158190661214e-50,-2.2683798207007984e-99,-4.2277480235235708e-107,-1.3682270891431152e-106,-2.0739971047084511e-111,8.0960503414522628e-42,1.2147998331753545e-83,1.3583159579516082e-40,3.424859009090897e-37,1.9000962281802195e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.40099606351937e-46,6.0263418553831772e-47,2.0695292553034599e-48,2.5509434244238198e-51,8.810693029135827e-49,1.63058246247226e-50,4.5910960299960484e-56,3.7462516360125295e-57,1.9432038251195648e-50,1.2006197588229954e-56,1.7131436533263949e-58,6.6904834519871282e-65,4.9729168804564525e-72,4.7755566131462048e-72,1.3446987789545663e-77,1.3446972599731279e-77,6.4725373940060652e-79,6.289485895453229e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4140556115611255e-70,0.0,0.0,0.0,0.0,0.0,1.107141532883151e-88,1.6571614423275667e-98,5.4032403332715044e-65,1.9590471371029244e-71,4.9173251893217272e-81,1.7020157226727275e-61,1.2035836073343128e-64,4.793842570492898e-83,1.9855498075366053e-77,6.6162747949022091e-83,5.5500946133827369e-83,4.5536860716099201e-84,1.8136098558518732e-84,1.0203447160177822e-89,6.0846706863358864e-90
3.0000000000000002e-15,0.0021023057386769396,2.3633785010290738e-19,2.3633784384136093e-19,2.2813698483124157e-19,2.2813698564841952e-19,9.3012422580857564e-27,5.3832959048221126e-21,9.2440261635435737e-27,6.1761978466866642e-27,2.5733991266921174e-21,2.0100227305957446e-27,6.1496785742960519e-27,5.9362863550212535e-27,6.0652891377436668e-35,3.0865249428010529e-41,2.1142676157697068e-21,1.6514058036824427e-27,1.9777634732127078e-35,4.8070754285638477e-22,8.1279494921532318e-29,1.0064509745563481e-41,4.3692670694607607e-35,2.0841244563603131e-49,2.6437232073283518e-54,2.8052441619586206e-28,2.908279583484373e-50,1.3304117737636955e-42,1.3803570017646568e-49,2.4479508733239162e-50,2.8256255767235085e-22,1.0508191639061254e-36,8.7264988006615351e-36,3.1150712273591742e-28,1.5665311976775322e-63,4.9244524905907565e-44,4.2449467248740282e-49,2.9484515185209554e-50,4.8305571501586794e-36,1.5442547948875703e-44,6.1261386809914444e-50,1.0909984401739064e-35,5.5519105442332448e-42,6.9480242498138208e-58,8.6333792574002624e-37,2.5202943962447452e-50,3.2254484805204167e-64,5.0193155009710279e-51,1.0920508075541944e-35,5.5572655169250929e-42,1.0993890346030836e-42,7.0200970768741882e-46,7.3524783331001605e-30,8.3394775096012923e-59,5.8195150808936326e-61,1.2292700206242201e-68,3.9671157894570349e-38,2.0187994492190039e-44,4.1804613221837126e-52,5.2956245720299393e-57,3.8142736361265057e-70,1.370021424248686e-73,1.6755134032505854e-81,3.0991679122604175e-66,5.3761912551302597e-68,2.6484367561068244e-44,3.1904090311881262e-54,5.5883478581330756e-64,7.1842814266164427e-75,1.2743753390058809e-76,9.51975088090204e-78,2.7465248267213842e-75,1.0218168869261086e-73,6.9364589792832172e-83,2.0843612239817147e-87,1.3087166052235618e-32,8.0102692072926638e-53,6.7643092593651715e-23,1.2337390641691454e-58,3.3020288660300366e-71,3.2450261762696588e-30,3.9138338194197935e-96,3.9619785452920993e-99,1.0644217077858933e-101,5.766050355885016e-46,5.0276898134103872e-49,9.3986356945335503e-98,1.6309007743453754e-105,5.2780876448999537e-105,8.0385188996160817e-110,5.3202615324540415e-41,3.1577215195047766e-82,1.2806990322684652e-39,3.2291529492338625e-36,1.774274886387866e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0321219281795631e-44,7.3454693957146956e-46,2.5593064929833269e-47,3.8834936863259758e-50,1.0824573025894101e-47,1.5374055387925848e-49,5.6403870829185214e-55,4.6025161182181459e-56,1.8321630054752589e-49,1.4750464971992491e-55,2.104718212969266e-57,1.0131298265194539e-63,8.9511144310107499e-71,8.5959901474745678e-71,2.8046490591681241e-76,2.8046454570278562e-76,1.3499847773464465e-77,7.7270873340714162e-59,1.808410408568529e-106,2.3528068474622538e-114,1.9615822326164407e-121,3.0581978209787054e-128,5.8672965784903599e-137,5.7180149056090171e-142,5.8047024168749803e-142,1.4255572079158465e-68,7.7067401933515762e-138,1.8773368627440423e-146,3.6613187463826679e-151,4.4539441641458244e-157,9.1751949859741179e-151,2.6255043380959893e-87,4.4033098312365986e-97,9.7258193111179191e-64,4.0860077820043506e-70,1.1661073357426835e-79,3.0632839638050552e-60,2.5100880253098397e-63,1.1091329973668516e-81,3.0066875493776361e-76,1.189424822093281e-81,9.9785695802972885e-82,8.1942956188867591e-83,3.2644908680847403e-83,2.127852699757213e-88,1.2688827259977774e-88
7e-15,0.0021023057386769396,5.2405348352419274e-19,5.240534494940512e-19,5.0586893593340842e-19,5.0586894037459353e-19,5.0550226940296338e-26,1.1936876905335753e-20,5.0239268498944986e-26,3.3566291515240967e-26,5.706226213446774e-21,1.0924015217584066e-26,3.3422163702790175e-26,3.2262422910152786e-26,9.7963460188566901e-34,1.5612037149733366e-39,4.688153195764188e-21,8.9750152343691431e-27,3.1943836223874046e-34,1.0659244014351357e-21,4.4173946837899631e-28,5.09075864491539e-40,7.0570197452412221e-34,3.4418346571834323e-47,1.4718321256829464e-51,1.524588998602317e-27,1.6606880188019075e-48,6.0271310446461842e-41,2.5939023539431137e-47,3.5921891554378783e-48,6.2655177008497342e-22,1.6972289037091918e-35,1.4094574376613107e-34,1.6929732187009747e-27,2.9029505554011767e-60,7.9537269123359742e-43,7.000993949150509e-47,1.491288071426201e-48,7.8020808406113356e-35,7.8110119650423735e-43,1.0117317785950784e-47,1.7621219040614764e-34,2.8082225168498562e-40,1.1474051920015841e-55,1.3944190696325281e-35,4.1622677088142336e-48,1.795648215117344e-61,8.2894132996437839e-49,1.7638219076805531e-34,2.8109311922217159e-40,5.5608449291722387e-41,3.5460308124209043e-44,3.9959121203633388e-29,5.2238009068600351e-56,1.2640106964707325e-57,9.4244231322314536e-65,6.4074846607281699e-37,1.0211348594902872e-42,6.9038385030436092e-50,2.9482176670392572e-54,2.5309718639924069e-66,2.6342797912158168e-70,1.1334901461844654e-77,5.7139358482457887e-63,3.4868133906055815e-64,1.3396146195601655e-42,1.6137514204835372e-52,9.04185682467511e-62,3.7442742659096074e-72,1.979343195631024e-73,4.8497200020127437e-74,1.7400107125482742e-71,1.8405117282042162e-70,3.7854516507628217e-79,4.0569052163765615e-83,7.1125922073960592e-32,1.3228970435882926e-50,1.4999038419393042e-22,6.8687593773340725e-56,2.531586049616788e-67,1.7636030480899828e-29,2.7417199891095328e-91,1.003989319822006e-93,9.9063209435403897e-96,2.9107998113734351e-44,8.2867536141234715e-47,1.3271209564281786e-92,9.8938310340164398e-100,3.2019506337433284e-99,4.0741459504540631e-104,2.8914460586193996e-40,4.8531001789607703e-78,2.0685369427548805e-38,5.2155708858583731e-35,2.6351068812684569e-43,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.2205868444712135e-43,3.410461577805449e-44,1.2289141236139059e-45,6.0979720952887452e-48,5.4752572820504618e-46,2.4831312866342683e-48,2.8523652972180436e-53,2.3278856793643111e-54,2.959211952929713e-48,7.4609524341856004e-54,1.0645889603068695e-55,1.6731805152328419e-61,4.9821419502245084e-68,4.7856661511787737e-68,5.3927722083447415e-73,5.3927478389350977e-73,2.5958457147668521e-74,3.9084968823580711e-57,6.3093628668773012e-102,3.2835057118047286e-109,1.0950110331631314e-115,6.8286952803512836e-122,5.2401612853459617e-130,2.0427259325024492e-134,2.0737030980040582e-134,2.3543264756623215e-66,6.8833985271759885e-131,6.7067018332735368e-139,5.2319305155778478e-143,2.5458270944302066e-148,5.2331526545758962e-145,1.7763626654494886e-83,1.0635775034133749e-92,5.4146767290858027e-61,7.8568604779320827e-67,7.889641522505419e-76,1.7020447659285538e-57,4.8169266693336635e-60,4.7875139260548039e-78,4.965521614978691e-74,6.4757128633483158e-79,5.4424586581054746e-79,4.5389452377541666e-80,1.8174246964668387e-80,4.0798727442200573e-85,2.4317188614492777e-85
1.5e-14,0.0021023057386769396,1.0994847195448046e-18,1.0994845689954822e-18,1.0613327460207316e-18,1.0613327656685343e-18,2.2363418397084e-25,2.5044049129318842e-20,2.2225849349504662e-25,1.4849726536050275e-25,1.1971860309729959e-20,4.8327686334811411e-26,1.4785963412879473e-25,1.4272893740450351e-25,9.1107638202551624e-33,3.0025968987775763e-38,9.8359079175533478e-21,3.9705347553579275e-26,2.9708307942197073e-33,2.2363813539423843e-21,1.9542780647443123e-27,9.7908435153263426e-39,6.5631482420635476e-33,1.3502471401249645e-45,1.1674566902484921e-49,6.7447801141095213e-27,3.2952050467456762e-47,1.1264503940214528e-39,1.0498465148122576e-45,1.3695076083787955e-46,1.3145302305299879e-21,1.5784499656195254e-34,1.3108155304743609e-33,7.4897115027474031e-27,4.4071306087500797e-58,7.3971006802072899e-42,2.7412163742090418e-45,2.8679110432413739e-47,7.2560805587586244e-34,1.5022513671151283e-41,3.9692312751990737e-46,1.6387978518080363e-33,5.4009217122848436e-39,4.501158278860957e-54,1.2968322647863484e-34,1.6329438891836173e-46,1.4242554513272667e-59,3.2521147630863305e-47,1.6403792822868646e-33,5.4061313710076031e-39,1.069492240637994e-39,6.806069569964584e-43,1.7677915094122335e-28,4.1743666778836199e-54,2.0317961132412864e-55,3.038788790235833e-62,5.9590686674153638e-36,1.9639063188108668e-41,2.7084072916161694e-48,2.3385256162558927e-52,6.8730373053569038e-64,4.2030360919030197e-68,3.6274141804390918e-75,8.618214868688867e-61,1.0551427818188604e-61,2.576428317335513e-41,3.1036648843112616e-51,3.4456370801683787e-60,2.7152597969494671e-70,2.468989474533881e-71,1.1276855830609606e-71,5.1156266441832829e-69,2.6967743529234566e-68,9.4776743206704323e-77,2.0354156008863077e-80,3.1466122343315549e-31,5.1900027222404927e-49,3.1468248191177855e-22,5.448524059238677e-54,8.1629000073537288e-65,7.8021935931244581e-29,2.7437170640549775e-88,1.9907674301940417e-90,3.9295503304753972e-92,5.5817429075421847e-43,3.2417172318829392e-45,1.6663582109067188e-89,2.4855612738986941e-96,8.0440655955859527e-96,8.4344662411472222e-101,1.2791754229769881e-39,2.0679941105815658e-75,1.9237987836942774e-37,4.8505784635202418e-34,2.1735673422944494e-42,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999976,0.0001,0.10889011,1.0040482804899624e-41,5.8434896114814499e-43,2.1232220098283205e-44,2.1546806766397549e-46,1.0530475259701744e-44,2.3093417757194102e-47,5.4840626408888519e-52,4.4767614301527727e-53,2.7521096476988142e-47,1.4349272775934451e-52,2.0474661925671986e-54,6.5642111773088364e-60,3.9504954200853869e-66,3.7960408333017536e-66,8.604227871936239e-71,8.6041498809033823e-71,4.1419211736949453e-72,7.5171543187665932e-56,5.2786982374189921e-98,5.4945457931789097e-105,3.6648340876208319e-111,4.5709854839941153e-117,7.014808853680503e-125,5.4690324346256845e-129,5.5519988737628498e-129,9.2366126691309081e-65,9.2152731001936161e-126,1.7956100365355066e-133,2.8015130757773613e-137,2.7264002421648675e-142,1.5473700976684843e-139,5.6856402856606929e-81,6.818737474551075e-90,4.2949769979162553e-59,1.2536370749452685e-64,2.525252721343175e-73,1.3462756799383964e-55,7.6643402232446264e-58,1.0176957691401494e-75,1.9480653395851609e-72,4.9800002564302334e-77,4.1955399243407421e-77,3.5745881273919094e-78,1.4415764236770316e-78,6.4837530669449292e-83,3.8618536777848388e-83
3.1e-14,0.0021023057386769396,2.2503470682981929e-18,2.2503464407826762e-18,2.1722599977274642e-18,2.1722600796229134e-18,9.3214593830556981e-25,5.1258434468564597e-20,9.264117374110867e-25,6.1896231328512825e-25,2.4503048194279306e-20,2.0143690721672108e-25,6.1630447586041401e-25,5.9491881306086879e-25,7.6894338611806957e-32,5.1050682550221874e-37,2.0131351608995538e-20,1.6549780498174633e-25,2.5073666027010762e-32,4.5773882002016301e-21,8.1459548278805925e-27,1.6646576078392065e-37,5.5392657618758852e-32,4.6090018937764855e-44,7.9863765616057091e-48,2.8113401235849092e-26,5.6875662600076e-46,1.888974484683275e-38,3.6395396144149046e-44,4.609601142229496e-45,2.6904872938825181e-21,1.3322013354780257e-33,1.1063156967908607e-32,3.1218401314923621e-26,5.5028616340551469e-56,6.2431168796647903e-41,9.3212438890819219e-44,4.8753334478965885e-46,6.1241186327673865e-33,2.5541292949873306e-40,1.3549874974106782e-44,1.3831285179713087e-32,9.1826968443089464e-38,1.5363371908422077e-52,1.0945183174589838e-33,5.5744319502820355e-45,9.7423848306773103e-58,1.110188802685272e-45,1.3844638979854756e-32,9.1915549971828797e-38,1.8183646047190153e-38,1.1525484040792788e-41,7.3684617942821448e-28,2.7716769295213241e-52,2.7016146377367152e-53,8.0862650244867086e-60,5.0294239743088906e-35,3.3390713771187719e-40,9.2450181793841488e-47,1.5997470207171595e-50,1.3903753448134764e-61,5.7560263752098355e-66,9.9385301960982248e-73,1.0641019942339149e-58,2.6075375329528658e-59,4.3805034599042477e-40,5.276923352854591e-50,1.1128455238351319e-58,1.5728747244373951e-68,2.3154639943466653e-69,1.8592800548222344e-69,1.2057751423082769e-66,3.1755266655106515e-66,1.7792105129113044e-74,7.6471507209446571e-78,1.3115637786931171e-30,1.7717298954964927e-47,6.4405673596033314e-22,3.7275534869351655e-52,2.1722210044057382e-62,3.252100903334173e-28,2.0473098162943259e-85,2.9144282665870504e-87,1.1506534282838493e-88,9.435274871988163e-42,1.1003493810325767e-43,1.8153946362507625e-86,5.4160601516337346e-93,1.7528140809944419e-92,1.3616008750616772e-97,5.3318226729225268e-39,6.7878985662847914e-73,1.6237172668809655e-36,4.0938798912401822e-33,1.4985855725555407e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999959,0.0001,0.10889011,1.7070836508037331e-40,8.1678900023558548e-42,2.9794962315293917e-43,6.091607330107768e-45,1.7904587932731084e-43,1.9490527444616032e-46,9.3181543507620166e-51,7.6102511803319167e-52,2.3227545672724321e-46,2.4396683057083346e-51,3.4810958632745149e-53,2.2408300405566571e-58,2.7006466129029151e-64,2.5968795156646645e-64,1.1783350367448527e-68,1.1783136664665601e-68,5.6728967012953441e-70,1.2781161412804394e-54,1.329804119526596e-94,2.7687425658369122e-101,3.6937238650575533e-107,9.2143561394539832e-113,2.8277453683467156e-120,4.4092418947593107e-124,4.4761804690152763e-124,3.1532006447525734e-63,3.7153598019059787e-121,1.4476737748578847e-128,4.5172791518279746e-132,8.7923317284295186e-137,4.1588479577537519e-135,1.5582636549406522e-78,3.7385629315766572e-87,2.9382016830265366e-57,1.7170174504127281e-62,6.9209585070097743e-71,9.1584786958485568e-54,1.0438939994072725e-55,1.6690496987278454e-73,6.6501182259771671e-71,3.2116736183236387e-75,2.7177625611419041e-75,2.4110284905228578e-76,9.8615735844494713e-77,8.8099318925518595e-81,5.2402964183362331e-81
6.300000000000001e-14,0.0021023057386769396,4.5520712726536312e-18,4.5520687154954506e-18,4.3941130272703023e-18,4.3941133609986694e-18,3.7985439249434249e-24,1.0368736870782546e-19,3.7751760619227148e-24,2.5223044436827615e-24,4.9565102738409487e-20,8.2085593631922595e-25,2.511472964471137e-24,2.4243250000963857e-24,6.2933228008487071e-31,8.3753406600414071e-36,4.0721975988639928e-20,6.7440460277223072e-25,2.0521266622890305e-31,9.2597736564652302e-21,3.3196706412799396e-26,2.7310297127433029e-36,4.5335526596519064e-31,1.5138145254380474e-42,5.2493827760416433e-46,1.1456352774728725e-25,9.4013675099855332e-45,3.0777689901257565e-37,1.2048969445758326e-42,1.5035836333188426e-43,5.4424019903049742e-21,1.0903211707204887e-32,9.0544185326636747e-32,1.2721654492202624e-25,6.1496448117040541e-54,5.1096108454809173e-40,3.0383378346572389e-42,7.9960175689686336e-45,5.0122540049001265e-32,4.1902054523669692e-39,4.4511427915361386e-43,1.1319919448526152e-31,1.5064921325394553e-36,5.0453311374820234e-51,8.9579364706833255e-33,1.831208525608635e-43,6.4026617148586074e-56,3.6470126568141615e-44,1.1330859501812969e-31,1.5079455914264232e-36,2.9831804196423034e-37,1.8758672263888167e-40,3.0026880566003407e-27,1.6864837421584421e-50,3.2899697515498098e-51,1.9700340017588689e-57,4.1162756470748567e-34,5.4780684825380683e-39,3.036504297078329e-45,1.0515020282209203e-48,2.2890903752701757e-59,7.56799591517175e-64,2.6127066396201409e-70,1.1689742911521388e-56,5.7319381738807854e-57,7.1866721979528571e-39,8.6573424263372668e-49,3.2998647933770531e-57,7.7123184957035826e-67,1.7891568565189289e-67,2.3145050551937414e-67,2.4780170484656891e-64,3.2610127677036629e-64,2.7501552525589245e-72,2.3654203214215397e-75,5.3447030614395368e-30,5.8201722601224503e-46,1.3027654828579616e-21,2.4504977727782359e-50,5.2924152565776035e-60,1.3252578221049926e-27,1.2487121709737044e-82,3.424276721799183e-84,2.7041234510198934e-85,1.5302613678234326e-40,3.5740896150914579e-42,1.7895858492927549e-83,1.0678633794809271e-89,3.4559654817973822e-89,1.7751189743163374e-94,2.172744580812908e-38,1.9811433070505181e-70,1.3289797531352402e-35,3.3506163245043471e-32,8.9528996764614959e-41,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999907,0.0001,0.10889011,2.8005743985913987e-39,9.870423881169128e-41,3.607549892069228e-42,1.4838724333520227e-43,2.9375745401840317e-42,1.5951477020057254e-45,1.5267859628047388e-49,1.2481340661347487e-50,1.9010126252638102e-45,4.0024366435954348e-50,5.7109243897392866e-52,7.3610569884030804e-57,1.7727259568745361e-62,1.7070024033064282e-62,1.5492496512067762e-66,1.5491934611291014e-66,7.460188021880269e-68,2.0969875607141125e-53,2.9241722956103645e-91,1.2176986795289428e-97,3.2490499974416343e-103,1.6210263935746888e-108,9.9462772167630845e-116,3.1017399442734995e-119,3.1488982687891059e-119,1.0358760488743111e-61,1.3072466013301282e-116,1.0184100469139049e-123,6.3554559928482179e-127,2.4740161325635728e-131,9.5943919853954154e-131,4.0990428121850686e-76,1.9669719168438552e-84,1.9313645820327444e-55,2.2579791655481435e-60,1.8205729316341069e-68,5.9536800587973129e-52,1.3576888628474826e-53,2.4347501405166653e-71,2.1845653896134903e-69,1.8941353629505168e-73,1.6149648557455728e-73,1.5415603465853382e-74,6.4820254470769556e-75,1.1404926268955514e-78,6.7660227139789829e-79
1.2700000000000001e-13,0.0021023057386769396,9.1555177087591597e-18,9.1555073894829928e-18,8.8378131908817062e-18,8.8378145376262515e-18,1.5328830745093045e-23,2.0854589139464068e-19,1.523452534558692e-23,1.0178633911568334e-23,9.9687926983590155e-20,3.3124409283217676e-24,1.0134918775325792e-23,9.78323550950158e-24,5.0879163634631649e-30,1.3554255347205592e-34,8.1902172777402983e-20,2.7214634260184578e-24,1.6590729575362144e-30,1.862603161410179e-20,1.3397579997246652e-25,4.4197811196108566e-35,3.6652217815007113e-30,4.9002213332207345e-41,3.399242915470047e-44,4.623147475060598e-25,1.5272080637206815e-43,4.9637430920252485e-36,3.9168415655843869e-41,4.8515520774227289e-42,1.0946233660958707e-20,8.814796209344009e-32,7.3200192292227491e-31,5.1337517614211712e-25,6.124857788368089e-52,4.130943166167522e-39,9.6883668637035017e-41,1.2932547904277514e-43,4.0522916129054868e-31,6.780965412346136e-38,1.4413033876386426e-41,9.1515279930523499e-31,2.4379873047646187e-35,1.632704181383889e-49,7.242133674714639e-32,5.9295750583035741e-42,4.1448445056225652e-54,1.1809446075528377e-42,9.1603900699372034e-31,2.4403401489928997e-35,4.8277853206876506e-36,2.9884098006704458e-39,1.2117202644067048e-26,9.4268621155079213e-49,3.6806402935744558e-49,4.4090591858479542e-55,3.327863643378936e-33,8.8654807781388815e-38,9.8291876536132371e-44,6.8090224526749773e-47,3.1071723024196772e-57,9.7996287038867897e-62,6.7608679095301914e-68,1.138954071051135e-54,1.1175982490854752e-54,1.1630724756052467e-37,1.4010819784488349e-47,8.9414332843053986e-56,3.1016013914403937e-65,1.1603483187520682e-65,2.1612309479309166e-65,4.4663739957038768e-62,2.9368156669200176e-62,3.5649415293131868e-70,6.1362713195321432e-73,2.1568369209614067e-29,1.8846204165087049e-44,2.6200239666403408e-21,1.5873480331806187e-48,1.1846073714232599e-57,5.3480873670336851e-27,6.2998704743595383e-80,3.2178217858963697e-81,5.0827169036130127e-82,2.421170474869627e-39,1.1319022557214227e-40,1.6114575004779995e-80,1.9232352431247881e-86,6.2242558386205374e-86,1.9233207279685503e-91,8.7679895999608019e-38,5.4302919824956256e-68,1.0745408273469704e-34,2.7088975003108107e-31,4.6771266852254856e-40,0.88130563799999995,0.0,0.0,0.0,0.009891189999999982,9.9999999999999991e-05,0.10889011,4.5321374250185602e-38,1.0431550258536031e-39,3.816304194257336e-41,3.1589814070060871e-42,4.7545491098124102e-41,1.2895683422823497e-44,2.4646113838993221e-48,2.0186331542176567e-49,1.5368696443596003e-44,6.4771381693783265e-49,9.2418465049839847e-51,2.3834950956389748e-55,1.1448521822436846e-60,1.1054930320645873e-60,2.0060386356269549e-64,2.0058931790561959e-64,9.6638940069612941e-66,3.3940493913481502e-52,6.1687942074233486e-88,5.1377168590843945e-94,2.7416731456392409e-99,2.7357750348463323e-104,3.3551250632920204e-111,2.0924959582812609e-114,2.1244036719966249e-114,3.3545284679363509e-60,4.4124348391583765e-112,6.8707307431451996e-119,8.5749571394446204e-122,6.6759764620377121e-126,4.7848769333202695e-126,1.0620382264768251e-73,1.0192380888221129e-81,1.250804153103901e-53,2.9249972795181156e-58,4.7170330421138498e-66,3.7724815155217853e-50,1.720916006807203e-51,3.3360681216177036e-69,7.0739742460480278e-68,1.0174441587248593e-71,8.7737494383534448e-72,9.4668618257951773e-73,4.197763973809328e-73,1.4327721983952504e-76,8.4575545753123198e-77
