Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202)
0.0,0.002730065839889645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.002730065839889645,7.9469526875981884e-23,7.9469526783872545e-23,7.7162276929392055e-23,7.7162276631340055e-23,1.4349508823202046e-31,1.0354870391544098e-23,1.061412802962087e-30,7.1392994691619554e-31,4.9068083316260788e-24,1.475658093311953e-30,7.1100009665776426e-31,6.9035753107176405e-31,9.3307646640868037e-40,2.8061047951731722e-46,4.1019597416433474e-24,1.2336104662357767e-30,3.4574398791270997e-40,1.041049949114519e-24,4.8543048171005955e-32,1.0397795834297859e-46,5.0462107799536393e-40,3.7540056305213023e-55,1.3727420619819621e-60,1.0358611286541198e-32,3.5552857023877519e-56,1.2988330652331896e-47,1.3690792473978523e-55,1.0697806942230125e-55,3.1157337870252638e-25,1.339631731724344e-40,6.8480137770611374e-40,1.075923639396183e-32,2.0113722966220277e-71,4.9144853491706829e-51,5.1800088649112095e-55,1.6017818591338229e-57,9.6302151164228884e-41,7.913898915094793e-51,6.0667820801078626e-57,4.7142999083583917e-40,1.4177637216301132e-46,8.8848073381601727e-66,1.1198960874920948e-40,7.8702871971702392e-56,2.6719890344159353e-72,2.5843187475937766e-56,4.7114385357470211e-40,1.4169031961791332e-46,1.2630573649610916e-47,1.9696160079386036e-51,2.7875930733390477e-33,2.0030231021955882e-66,8.9740663587581194e-69,1.0972780292359041e-76,8.8671572468854148e-43,2.6666809633063252e-49,9.6277476533511658e-58,3.5116373703058231e-63,3.1523488447141695e-79,2.4374936395241814e-82,1.5804154550101745e-91,5.1137174887133284e-74,6.001417826620694e-76,4.6069006656509158e-50,6.2378037598284425e-62,1.709725101679961e-72,3.6643227975500058e-84,2.7271430776344491e-86,1.6384207764335124e-87,5.1225128187690147e-86,2.4214369807717805e-84,9.221824536494481e-93,2.0569379387733018e-97,1.7254756936884921e-36,3.7853284357117696e-60,6.5237699243444455e-27,7.5421521034701628e-67,1.1395269621940743e-79,5.5246211014535494e-34,1.8510157207425163e-107,1.1687319871951215e-110,1.7223154955056708e-113,1.6463561103437253e-51,6.2277362806370351e-55,-8.6055034361780192e-109,-1.052213931414389e-116,-6.6288529608590704e-117,-1.1731644595292292e-122,4.3243546577639172e-48,1.5120232368821026e-92,1.0478828540332249e-43,6.4858775795472478e-41,2.329505877675152e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.3254954889705998e-51,6.7826612175736342e-53,8.5205044032420599e-55,6.2744227742221879e-58,2.4184149164655209e-53,5.6329366294875709e-56,1.0751029584070702e-61,9.1797503578416803e-63,1.3707541266389512e-55,4.9814887395153536e-62,5.5880278847812381e-65,1.6805258203718653e-71,7.0542498600059892e-79,2.7416391174399386e-79,5.2327645959154328e-85,5.2327635999134975e-85,1.1862836739597787e-86,4.9419352994414318e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7646578171156634e-77,0.0,0.0,0.0,0.0,0.0,5.9437518891912136e-98,8.135972318853686e-109,2.1048540429382625e-72,5.8767246353793981e-79,5.0350805347998485e-89,3.7930198413843782e-67,1.4379704303536578e-70,6.3111912970450404e-92,9.8148210192300267e-86
3.0000000000000002e-15,0.002730065839889645,2.6111415753215213e-22,2.6111415692686197e-22,2.5353319317161596e-22,2.5353319121298865e-22,9.4296771852127849e-31,3.4023145692792616e-23,6.9749983752007882e-30,4.691539633023694e-30,1.6122365350120622e-23,9.6971803679095273e-30,4.6722863283784013e-30,4.5366351817843406e-30,8.797577131966048e-39,3.4474998607744301e-45,1.3477863658657399e-23,8.1065819211080275e-30,3.2598715589458045e-39,3.420592632588829e-24,3.1899717123863169e-31,1.2774433810250951e-45,4.7578555949352204e-39,5.6846324128737384e-54,2.4709339984623538e-59,6.8070871368926839e-32,4.5773287521520151e-55,1.5859696380634261e-46,2.1538159098436787e-54,1.6119316607753277e-54,1.023741113740324e-24,1.2630812210463895e-39,6.4566976473638517e-39,7.0703550511354237e-32,4.1890994228158541e-70,4.6336570508014832e-50,7.8436240645384395e-54,1.9679012220500717e-56,9.0799170789774915e-40,9.7227888555835371e-50,9.1868405738544389e-56,4.4449104545566492e-39,1.7418237248260055e-45,1.3454122885948773e-64,1.0559019216229001e-39,1.1917861461013982e-54,4.8095760610379419e-71,3.913396459917279e-55,4.4422126033268655e-39,1.7407665106707103e-45,1.551755955283185e-46,2.419665855440026e-50,1.831846885813034e-32,3.7208671787008059e-65,1.9234326629134501e-67,2.6653294506328544e-75,8.3604617744100097e-42,3.2762077888737055e-48,1.4579148826563091e-56,6.3209429240516239e-62,7.611551017721494e-78,5.0839114726200296e-81,3.7478298081340923e-90,1.0648799288063464e-72,1.4212036235964687e-74,5.6599062733343916e-49,7.6635867618051346e-61,2.5862890226043078e-71,6.5835406921422385e-83,5.6359384662838534e-85,3.8415014183446925e-86,1.2116835153822493e-84,5.0358489172085151e-83,2.1692636662582765e-91,5.4262626279504256e-96,1.1338840290285781e-35,5.7320683459811834e-59,2.1435201964978188e-26,1.3575872933276721e-65,2.7679539638912585e-78,3.6304652065930498e-33,5.4115612132777217e-106,3.7502863156342865e-109,6.0187432192400629e-112,2.0224880578943696e-50,9.4298986768257078e-54,3.5647358957738151e-107,4.0580488430837206e-115,2.5565341879948954e-115,4.5435821667503903e-121,2.8417187317079599e-47,3.9341649044211306e-91,9.8800383446448123e-43,6.1152559967961827e-40,2.1773305461833341e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.5427510271485783e-50,8.2758900292522794e-52,1.0556022253251193e-53,9.5660520243881578e-57,2.9711954698537245e-52,5.3110519593119497e-55,1.3208353711717263e-60,1.1277963338070951e-61,1.2924250703907538e-54,6.1201136483440391e-61,6.8652882899132683e-64,2.5447952661178996e-70,1.2697549170872791e-77,4.9349457786622906e-78,1.0914038795112119e-83,1.0914036433168023e-83,2.4742468011435733e-85,6.0715197131823015e-65,1.2734266167465611e-117,1.1393130674901842e-125,2.5320306299452989e-133,3.0398402851910243e-140,6.9289244937568319e-150,5.0160385806346742e-155,2.8182213645246113e-155,1.0243622808366822e-75,2.6114458837988132e-150,2.1324140688426553e-160,1.510881486947528e-165,1.3340441418318473e-171,3.6236103859087569e-167,1.4095173007926737e-96,2.1618426094192559e-107,3.7887355673721225e-71,1.2257163751010816e-77,1.1940329749240045e-87,6.8270242865785445e-66,2.9990394927304841e-69,1.4618023206104084e-90,1.4862441673788126e-84
7e-15,0.002730065839889645,5.7899224817667993e-22,5.789922448870604e-22,5.6218228211435077e-22,5.621822714696375e-22,5.1248244105466226e-30,7.5442628181637088e-23,3.7907598299803253e-29,2.549749736404287e-29,3.5749561315963349e-23,5.2702018125067189e-29,2.5392859734574337e-29,2.4655625195723113e-29,1.4209405527293655e-37,1.7437916144938243e-43,2.9885671527712551e-23,4.4057470028058879e-29,5.2651816451432102e-38,7.5847919901268431e-24,1.7336801915943987e-30,6.4614803604521954e-44,7.6846534787203362e-38,9.3881084843185553e-52,1.3756656136782896e-56,3.6995028886014644e-31,2.6162124228807462e-53,7.9113846940520852e-45,4.0513714097830527e-52,2.6225964188052833e-52,2.2700347225887962e-24,2.040065682181197e-38,1.0428529343421893e-37,3.8425832290663465e-31,7.8199551372781183e-67,7.4840498545531864e-49,1.29442215244095e-51,9.9537850893253152e-55,1.4665441220364456e-38,4.917914690105187e-48,1.51721324399082e-53,7.1791907144829508e-38,8.810370684079789e-44,2.2219266960514514e-62,1.7054400527155236e-38,1.9682411072928598e-52,2.6776704911036761e-68,6.4629988188937694e-53,7.1748334888039745e-38,8.8050233190448608e-44,7.8489838183224801e-45,1.2230022467030476e-48,9.9556899167707814e-32,2.3432844399028219e-62,4.2011744962181194e-64,2.0550073073670554e-71,1.3503401063299311e-40,1.6571500854088437e-46,2.4077308111654385e-54,3.5191165824349026e-59,5.1249537884912375e-74,9.7757898448469469e-78,2.5355650562519751e-86,1.9819263139762417e-69,9.3053125022713237e-71,2.8628579973055245e-47,3.8763447790472456e-59,4.2052754037271726e-69,3.5292157058055368e-80,9.037301902588971e-82,2.1054736090796231e-82,7.7303962191532011e-81,9.1340776113362009e-80,1.222495209580739e-87,1.0907697781621007e-91,6.1624132630275293e-35,9.4665543881601291e-57,4.752995972151378e-26,7.5583048763864545e-63,2.1341374199045894e-74,1.973078603121938e-32,3.9189119695489837e-101,9.8534916832928444e-104,5.8082910992946156e-106,1.0219230341345172e-48,1.5556973473078479e-51,5.0651204795814351e-102,2.4772979548519687e-109,1.56067579638499e-109,2.359633615185755e-115,1.5444121992173931e-46,6.142718231755359e-87,1.5957758045934894e-41,9.8770647325931713e-39,3.2593398124727119e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.3094112296275313e-48,3.8761517392080707e-50,5.1230762180038389e-52,1.5186009436248623e-54,1.5028720455061641e-50,8.5781154425233936e-54,6.680641328477969e-59,5.704456039978587e-60,2.0874586236288755e-53,3.0956322683690832e-59,3.4725397094821891e-62,4.2027292960085479e-68,7.0683071859031927e-75,2.7474652702555706e-75,2.0986273879794054e-80,2.098625789950729e-80,4.75769264749286e-82,3.0710545380858334e-63,4.6668047090003034e-113,1.6701355016776186e-120,1.484698017484021e-127,7.1298454473769863e-134,6.5004060410408453e-143,1.882328503427353e-147,1.0575715574694876e-147,1.6917393126339626e-73,2.4500244460262413e-143,8.0022423155548628e-153,2.2679256242418779e-157,8.0099272817981998e-163,2.13886331289267e-161,9.5365806677803183e-93,5.2217845517990676e-103,2.1093464295655637e-68,2.3569326435269357e-74,8.078717763692938e-84,3.7968204070787159e-63,5.7606440854515115e-66,6.4095223492829148e-87,2.4545423488796403e-82
1.5e-14,0.002730065839889645,1.2147483865509037e-21,1.2147483719976284e-21,1.1794804122093395e-21,1.1794803651171334e-21,2.2672222114635749e-29,1.5828159550791786e-22,1.6770320337399067e-28,1.1280092362395735e-28,7.5003858148089996e-23,2.3315336740772157e-28,1.1233800598525324e-28,1.0907648004370213e-28,1.3214992564844575e-36,3.3537667425796066e-42,6.2701208108753545e-23,1.9490995040945175e-28,4.8967106477846148e-37,1.5913189587952085e-23,7.6698005291544143e-30,1.2427116176473143e-42,7.1468657922824287e-37,3.6831122829574106e-50,1.0912112253424701e-54,1.6366593502565147e-30,5.1925449774726669e-52,1.516408334758843e-43,1.6401613743262821e-50,1.0254147926878118e-50,4.7626221796529277e-24,1.8972966371219327e-37,9.6987051182178059e-37,1.6999580578155388e-30,1.1985634128821745e-64,6.9602945920395414e-48,5.0728650252396487e-50,1.9143374223680069e-53,1.3639134611472053e-37,9.4584282405045346e-47,5.9523760529104082e-52,6.6767628834599343e-37,1.6944623682347468e-42,8.7169506637096857e-61,1.5860890049559268e-37,7.7218495570945903e-51,2.1239832153215432e-66,2.5355810511387775e-51,6.6727108923761116e-37,1.6934339780656857e-42,1.5095629595868134e-43,2.3495709152522995e-47,4.404397454317887e-31,1.8842051385724991e-60,6.795104238491242e-62,6.6673252639171178e-69,1.2558399644326318e-39,3.1871333041551025e-45,9.4459329916689303e-53,2.7914488062856741e-57,1.4132881408989294e-71,1.5598407002823118e-75,8.1150100239906133e-84,3.025865105749363e-67,2.8502101261411462e-68,5.5060282467083667e-46,7.4552232827076274e-58,1.6135814949023974e-67,2.6560854362487919e-78,1.1576515569558919e-79,5.2967415978451265e-80,2.2920714455759902e-78,1.3497795271339106e-77,3.1432651125189116e-85,5.6197771633772221e-89,2.7262516729704344e-34,3.7139483311119381e-55,9.9718655766449069e-26,5.9955265767094597e-61,6.9240804975484934e-72,8.7288974362543376e-32,4.031825018095016e-98,2.0164561643420145e-100,2.3778401055940679e-102,1.9623235679182126e-47,6.0939368238397923e-50,6.3993128610932894e-99,6.2621422238434524e-106,3.9450951948246069e-106,4.9951911487345727e-112,6.8324784312865064e-46,2.6422986556087214e-84,1.4841013213969236e-40,9.1858551522536863e-38,2.7165238012930688e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,6.3648625132716895e-47,6.7099015377243614e-49,8.9468444134663979e-51,5.4225606715645806e-53,2.8904200284317282e-49,7.9777526048357764e-53,1.2847693120980304e-57,1.097090265132689e-58,1.9413703042773602e-52,5.9537001760278079e-58,6.6785574022558485e-61,1.6488168900654005e-66,5.6057189511091686e-73,2.1793422313902303e-73,3.3485597949522206e-78,3.3485546801739144e-78,7.5914380934167534e-80,5.9064357808254555e-62,4.283275077758358e-109,3.0659050415568471e-116,5.451122654126684e-123,5.2355663232464062e-129,9.5463488589039384e-138,5.5287067109756884e-142,3.1062616923625284e-142,6.6370689826241635e-72,3.59821304581849e-138,2.3504299307630499e-147,1.3322717656363405e-151,9.4107214369990635e-157,6.7389628407656759e-156,3.0524259330582029e-90,3.3478089747371492e-100,1.6731949377205525e-66,3.7607998246097388e-72,2.5858316215809482e-81,3.007166309159731e-61,9.1779726135749507e-64,1.375415734676006e-84,9.6297308858524582e-81
3.1e-14,0.002730065839889645,2.4862604916400464e-21,2.4862604309794797e-21,2.4140764812374205e-21,2.4140762849489742e-21,9.4501748858856034e-29,3.2395953955473042e-22,6.9901597096495223e-28,4.7017379332996901e-28,1.5351207141612127e-22,9.7182077102749674e-28,4.6824426600957726e-28,4.5464965690523444e-28,1.1153397301001231e-35,5.7021545312426503e-41,1.2833196464419598e-22,8.1241608964420406e-28,4.1328041687979208e-36,3.2569980314601211e-23,3.1969054869960493e-29,2.1128886386237607e-41,6.0319330473493214e-36,1.257290369137597e-48,7.4652544619971507e-53,6.8218743649874351e-30,8.9635743913703024e-51,2.5740947080558058e-42,5.6867649486234326e-49,3.4947764292286691e-49,9.7477980512289765e-24,1.601310786020405e-36,8.1856536189586817e-36,7.0857140809863984e-30,1.5218217691180537e-62,5.8744571992911497e-47,1.7280748885306031e-48,3.2546832190735192e-52,1.1511406154499623e-36,1.6081425235465368e-45,2.0320044334216673e-50,5.6351453069890758e-36,2.8809586537726496e-41,2.9756458909536878e-59,1.3386528448465335e-36,2.6360536239657987e-49,1.4530578175025862e-64,8.6558787162813795e-50,5.6317259479214877e-36,2.8792103208423568e-41,2.5665895839767984e-42,3.9861460610085674e-46,1.8358295102373429e-30,1.2653057695604189e-58,9.1377754969721426e-60,1.7943171722819479e-66,1.059924135811861e-38,5.4188432334488482e-44,3.2245241254309881e-51,1.9097019757243598e-55,2.925972859196077e-69,2.1364569031766751e-73,2.2237389621945085e-81,3.815532079985109e-65,7.1931066515616123e-66,9.3614963988639325e-45,1.2675548473829624e-56,5.2779382634065518e-66,1.6429607601598674e-76,1.1109138611405197e-77,9.7942014638905011e-78,5.4760818767815244e-76,1.6110957386784112e-75,6.0392986739997204e-83,2.1609351380481627e-86,1.136349061623743e-33,1.2678577218414406e-53,2.0409277009943606e-25,4.1018241587163578e-59,1.863427873000777e-69,3.638354106691202e-31,3.0861486012314048e-95,3.0513964352202841e-97,7.1971392340137806e-99,3.3260128246580539e-46,2.0739697796151897e-48,7.0505755297332577e-96,1.3799692861381248e-102,8.6936894414472605e-103,8.3121869002231466e-109,2.847894693846812e-45,8.7389729272697232e-82,1.2525789276646533e-39,7.7528463278967638e-37,1.9016242986353713e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.0821692747985029e-45,9.5212446564607835e-48,1.2748449647728814e-49,1.5562805841237636e-51,4.9143766273139944e-48,6.73311800522956e-52,2.1840846606379711e-56,1.8652130064080585e-57,1.638504483904616e-51,1.0122592570140801e-56,1.135489716816798e-59,5.6286119040986426e-65,3.8336076840088308e-71,1.4909250359655231e-71,4.5862807082828801e-76,4.5862666905628083e-76,1.0397681489546766e-77,1.0042249335726208e-60,1.1034513693933684e-105,1.5798886440372091e-112,5.6184114019717536e-119,1.079285634192484e-124,3.9355761993718069e-133,4.5585641435256324e-137,2.5611962043130849e-137,2.2657341068921447e-70,1.4835328818375084e-133,1.9380580470189286e-142,2.1970479351519545e-146,3.103848374501826e-151,3.2821353557628681e-151,8.3659658189599318e-88,1.8355877966404367e-97,1.1446895496796356e-64,5.1511409125517613e-70,7.0873181463367102e-79,2.0510863523872987e-59,1.2533165843466066e-61,2.2728887369105652e-82,3.2873671676724915e-79
6.300000000000001e-14,0.002730065839889645,5.0292840151813047e-21,5.0292837679862899e-21,4.8832678546462103e-21,4.8832670547605079e-21,3.8509968013858333e-28,6.5531546522442816e-22,2.8485272282587884e-27,1.9159833934442064e-27,3.1052697638340146e-22,3.9601984785022513e-27,1.9081204143087202e-27,1.8527216223720744e-27,9.1283893645566025e-35,9.3549855445269744e-40,2.595922112216239e-22,3.3106199765533455e-27,3.3824554152475762e-35,6.5883543891908387e-23,1.3027559004067622e-28,3.4664184407649899e-40,4.9367912607777784e-35,4.1300502458461539e-47,4.9074582425831594e-51,2.7799459852779118e-29,1.481756701089547e-49,4.2197060363234063e-41,1.8827843430115194e-47,1.147123959688329e-47,1.9718153624004451e-23,1.3105780701523876e-35,6.6994487210481151e-35,2.8874618684108691e-29,1.7464384409902328e-60,4.8078894642408206e-46,5.6528421484841057e-47,5.3392606976861491e-51,9.4214549995900059e-36,2.6383204468419104e-44,6.6753139253331023e-49,4.6120068264753764e-35,4.7264939189572619e-40,9.7744664739639392e-58,1.0956081906790719e-35,8.6596136151290402e-48,9.551837922625361e-63,2.8435243805805655e-48,4.6092091083449088e-35,4.7236261208561966e-40,4.2107426901074191e-41,6.511531838803691e-45,7.4811063664914927e-30,7.854671717142388e-57,1.1351959261003272e-57,4.4595182885514914e-64,8.6748551023801602e-38,8.8901928833385976e-43,1.0592187435367182e-49,1.2553877096525246e-53,4.9753911164246267e-67,2.8097046001922311e-71,5.8477889341484019e-79,4.3304859987955198e-63,1.633504669053772e-63,1.5358571770309363e-43,2.0795571099990665e-55,1.5999598814992543e-64,8.9566037386075859e-75,8.627891075404721e-76,1.418573367500238e-75,1.1463947016279223e-73,1.6853841412352848e-73,9.3880485584398519e-81,6.7224553700030318e-84,4.6306843506128902e-33,4.1650316607228102e-52,4.1282788866309087e-25,2.6966020058558912e-57,4.6313450596710447e-67,1.482647505193735e-30,1.9016840726097023e-92,3.6751817911750417e-94,1.7338315286674363e-95,5.4229886579594382e-45,6.7717980578918712e-47,7.0900018296073215e-93,2.7754923510434229e-99,1.7485372536836146e-99,1.123893547857092e-105,1.1605317791020119e-44,2.563697749839955e-79,1.025167141378279e-38,6.3452804044109097e-36,1.1575871730701414e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.7754131146863231e-44,1.1724933874342266e-46,1.57314081361544e-48,3.8626576260051634e-50,8.0626029036828441e-47,5.5105387887242994e-51,3.5822030069593136e-55,3.0597964159442124e-56,1.3410118877823042e-50,1.6607078368161684e-55,1.8628427390797825e-58,1.8490026637861561e-63,2.5182631465516785e-69,9.8006974179272273e-70,6.0312112780560183e-74,6.0311744060412718e-74,1.3674144838285033e-75,1.6475322039624807e-59,2.4523379074193567e-102,7.0225826676202156e-109,4.9948175661577188e-115,1.9190038316350224e-120,1.3992679914259174e-128,3.2415363737963658e-132,1.8212361397131247e-132,7.4430790568516391e-69,5.2755567190855635e-129,1.3782230529323099e-137,3.1247362900185179e-141,8.8288552841552273e-146,4.9072257263414318e-146,2.20077848137754e-85,9.6581981902776381e-95,7.5250710712382433e-63,6.7746790247928111e-68,1.8645058826034309e-76,1.3402641327096296e-57,1.6384757844798091e-59,3.3326276846798647e-80,1.0799280081926898e-77
1.2700000000000001e-13,0.002730065839889645,1.0115328315717237e-20,1.0115327318174317e-20,9.8216475428760142e-21,9.8216443149786275e-21,1.5540506734403328e-27,1.3180274668606655e-21,1.1495088570031683e-26,7.7318563721423258e-27,6.245507001716738e-22,1.5980998137226526e-26,7.7001252891793705e-27,7.4765659449347508e-27,7.380007312037461e-34,1.5139890077968124e-38,5.2210763850746034e-22,1.3359689342716433e-26,2.73460911403782e-34,1.3251059954267351e-22,5.2572054094975371e-28,5.6099768434307427e-39,3.9912592353676539e-34,1.3372303984065428e-45,3.1786126272946382e-49,1.1218299579137589e-28,2.4071576686233665e-48,6.8263156636668413e-40,6.1207899805234759e-46,3.7130985006105219e-46,3.9658880086706879e-23,1.0595613313557047e-34,5.416255526870131e-34,1.1652172886971731e-28,1.8029800379991303e-58,3.887018482562347e-45,1.8151409577667502e-45,8.6396725042233832e-50,7.6170331507758398e-35,4.2697739534949724e-43,2.1616092005254559e-47,3.7286211328832134e-34,7.6491748022638883e-39,3.1646676351169597e-56,8.8576506757107068e-35,2.8041320578760655e-46,6.186600098852394e-61,9.2078861993811063e-47,3.7263605983768564e-34,7.6445353279721845e-39,6.8145091895526495e-40,1.0448134909246928e-43,3.018965768507118e-29,4.5350968479970818e-55,1.3116679727856653e-55,1.0308403518421464e-61,7.0133545246114203e-37,1.4387710861344103e-41,3.4295498740241057e-48,8.1312894313052131e-52,7.0469468790598246e-65,3.6400394788984289e-69,1.5141959792601185e-76,4.4032060243887444e-61,3.3235781002850947e-61,2.4856116155864923e-42,3.3655059351210472e-54,4.4870163440954268e-63,4.1770969301628909e-73,5.4681025005287705e-74,1.5842277710036235e-73,2.1090699224392598e-71,1.5493135358999697e-71,1.1906061294974644e-78,1.7063447506383202e-81,1.8686906532759536e-32,1.3487308147956362e-50,8.3024569278179826e-25,1.7468413755888223e-55,1.0705876635954269e-64,5.9831404487443409e-30,9.4698194581525385e-90,3.5009323384476648e-91,3.3036152312202925e-92,8.6693980715499564e-44,2.1665387472313245e-45,6.5932622668671299e-90,5.1622801548256742e-96,3.2521949640279972e-96,1.2673185614922766e-102,4.6832641396549206e-44,7.0491875271163371e-77,8.2882434067785265e-38,5.1300166044486293e-35,6.1588749293454644e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.8732882551930341e-43,1.2631573761223966e-45,1.6965136229322732e-47,8.3817689084127041e-49,1.3048490144933138e-45,4.4549049338251419e-50,5.7940621334018247e-54,4.950990589962036e-55,1.0841547717557079e-49,2.6876178569933944e-54,3.0146265752414273e-57,5.9871677558703525e-62,1.6287177366133131e-67,6.3476994837993383e-68,7.8127652257013338e-72,7.8126697021772824e-72,1.7714949379923708e-73,2.6663126544825941e-58,5.2009662207857629e-99,2.9787561486997749e-105,4.2372887354662731e-111,3.2559327979238691e-116,4.7465058700346029e-124,2.1991413754368864e-127,1.2355765919581899e-127,2.4101907869790306e-67,1.7901872829122055e-124,9.3515055178766948e-133,4.2402057078079841e-136,2.3961154254703066e-140,1.2447568012367642e-140,5.7025789905849056e-83,5.0052801813278519e-92,4.8743180926949123e-61,8.7775269765885063e-66,4.8317266813425337e-74,8.5784269308146193e-56,2.097770002329455e-57,4.5806764512046651e-78,3.4970303211343189e-76
