Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065)
0.0,0.0018415215853074356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0018415215853074356,9.9722002055203759e-24,9.972200200802065e-24,9.6993680564511338e-24,9.699367995334235e-24,9.2205302345983672e-33,3.622685932601522e-24,1.8968129895676406e-31,1.2799892573882157e-31,1.7132653461050107e-24,7.6384913944297065e-31,1.2742729930150574e-31,1.2394098100976966e-31,1.0169074961891106e-40,4.5338214392917192e-47,1.4388381323168699e-24,6.4149740349046336e-31,3.9166091553198456e-41,3.7679521137440499e-25,2.3669327496458358e-32,1.7461968360675842e-47,5.0434681742489861e-41,3.9581666433943312e-56,1.0471308721450729e-61,1.4184947611677803e-33,3.2122021439501151e-57,2.3001655597787141e-48,1.227555579003929e-56,2.5737498484621321e-56,9.4354061170474184e-26,7.5008422176519085e-41,2.0164924090320002e-40,1.4619894556976156e-33,5.180673298852286e-73,1.933290741780592e-52,8.0372691402532377e-56,9.1301603067250895e-59,1.8615229840167741e-41,5.4068596591537609e-52,2.688938541256865e-58,1.1669973208940293e-40,5.2029879839068809e-47,3.4932498182016365e-67,6.2993732115140696e-41,1.6355152001629546e-56,1.5574446152188179e-73,1.0250755747118446e-56,1.1658099955153935e-40,5.1976943558033328e-47,2.26717892470344e-48,3.7270012896722243e-52,1.205680085907055e-33,6.0648058405544243e-68,2.4954297470339027e-70,4.3251886926246912e-78,1.8353527467095548e-43,8.1828107901348689e-50,1.8548269179835356e-58,4.8933154847712818e-64,3.7447507897631009e-81,1.5361167476965951e-83,4.2336251588367624e-93,2.4101392832455508e-75,2.619206138502858e-77,4.6116882918124607e-51,2.6028201048824767e-63,7.0124814372601687e-74,1.5038702610199358e-85,8.9105027338041788e-88,5.1905189086086932e-89,1.9681929937330134e-88,9.6193891685930218e-87,4.3624176584722017e-94,9.2152902405260841e-99,5.3802417252282765e-37,1.3392028743242583e-61,5.6825113222611884e-28,1.54544664541613e-68,3.3600112736256055e-81,1.8802526431595169e-34,3.4354987526106754e-109,1.9356218376113838e-112,2.4444210977909771e-115,3.1297244826321762e-52,9.6857043981529998e-56,-1.3012136963040367e-110,-2.2553220735671375e-118,-5.3476337682639311e-119,-4.9015281359194446e-125,3.3674302876674872e-49,-6.1878358331132495e-128,5.1070492988324684e-44,1.2579999359878636e-41,2.2665522101905569e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.6503724575882541e-52,6.4105396470673858e-54,5.9034009150403435e-56,3.7253745238350025e-59,4.2503087098523246e-54,5.7276580889711803e-57,1.5597968498184083e-62,1.3524741791694528e-63,1.6303007095968973e-56,5.0724037231601262e-63,2.797610615088093e-66,1.2472979554336565e-72,4.4218506218228297e-80,1.3039178429369003e-80,3.5509513239618826e-86,3.5509509340379176e-86,3.9907762629755732e-88,5.1575553924431294e-67,0.0,0.0,0.0,0.0,0.0,0.0
3.0000000000000002e-15,0.0018415215853074356,3.2765800261738836e-23,3.2765800230732762e-23,3.1869351766497075e-23,3.1869351364871715e-23,6.0592055461341647e-32,1.1903110936950122e-23,1.2464770965726657e-30,8.4113579300018523e-31,5.6292979052324637e-24,5.0195790554180672e-30,8.373793904813391e-31,8.1446929877942647e-31,9.5879835014063626e-40,5.5701228137988327e-46,4.7276088966088964e-24,4.2155535277549738e-30,3.6928023855530445e-40,1.2380413368613612e-24,1.5554129101924766e-31,2.1453272967718178e-46,4.7552697582479057e-40,5.9937913172846472e-55,1.8848345419342662e-60,9.3215362996797837e-33,4.1367676605635468e-56,2.8169482806342036e-47,1.9316120630171099e-55,3.8873563891706318e-55,3.1002048824314983e-25,7.0722216766865922e-40,1.9012639092320013e-39,9.6073585480929961e-33,1.0790814916683391e-71,1.8228165905122401e-51,1.2170225766878405e-54,1.1217044806239107e-57,1.7551502320284881e-40,6.64271271254609e-51,4.0718209600687263e-57,1.1003114512500255e-39,6.3922409888343628e-46,5.2897740449680527e-66,5.9394082050885374e-40,2.4766367870124853e-55,2.8033984097650155e-72,1.5522570255525337e-55,1.0991919757911706e-39,6.3857373984118837e-46,2.7853906534827195e-47,4.5786572420089596e-51,7.9230405806082096e-33,1.1268937062741972e-66,5.3496616457566058e-69,1.0508036601736208e-76,1.7304752105228778e-42,1.0053166458464244e-48,2.8087361017136885e-57,8.8079631168864844e-63,9.0446688980813599e-80,3.2038987734353002e-82,1.0039708952173063e-91,5.019456596808312e-74,6.2032125606260938e-76,5.6657882582302928e-50,3.1977498835901127e-62,1.0608573377648377e-72,2.7025688319290356e-84,1.8422011872450991e-86,1.2176976846754483e-87,4.6559815991294596e-87,2.0007364872401778e-85,1.0265450621427032e-92,2.4317958407598722e-97,3.5355874214435504e-36,2.0279356746549288e-60,1.8671053198295667e-27,2.7818038388882943e-67,8.1631406648944473e-80,1.2355944502674515e-33,1.0046854288119371e-107,6.212904186269452e-111,8.5444396778871579e-114,3.8448130210193105e-51,1.466606637970108e-54,5.3895368053339119e-109,8.6970097393875865e-117,2.0621632420314042e-117,1.8978354044730191e-123,2.2128826830795129e-48,2.2190889117909916e-126,4.8152178361437578e-43,1.1861142213598257e-40,2.119063283289706e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.4847430591914034e-51,7.8238507598430449e-53,7.3173520963831907e-55,5.6820491320545993e-58,5.2218077813348902e-53,5.4003587378347484e-56,1.9163161753300685e-61,1.6616089572305677e-62,1.5371403318423454e-55,6.2318091299701724e-62,3.4370618422257473e-65,1.8887642830239443e-71,7.9592774730823412e-79,2.3470488256013073e-79,7.4062591511670295e-85,7.4062582264915878e-85,8.3236089882327561e-87,6.3364220455735128e-66,6.2505618910528559e-120,7.9871283952997282e-128,1.199402558905192e-135,2.1347306682446848e-142,2.5576690579547276e-152,2.7170096488955757e-157
7e-15,0.0018415215853074356,7.2654597919322056e-23,7.2654597750810815e-23,7.0666820786153763e-23,7.0666818603407456e-23,3.2930463630207915e-31,2.6393854786309676e-23,6.7743316626128281e-30,4.571390012705417e-30,1.2482340023929081e-23,2.7280285454567675e-29,4.5509747739687208e-30,4.4264634035301214e-30,1.5486024425085181e-38,2.8174417810374695e-44,1.0482945283067761e-23,2.2910587361266527e-29,5.9644274872773624e-39,2.7452216318597668e-24,8.45332963408414e-31,1.0851349957504491e-44,7.6804776815441746e-39,9.8987070477126423e-53,1.0493639002475092e-57,5.0660498531580632e-32,2.3663931852976182e-54,1.4146578708022731e-45,3.6366216655585926e-53,6.3705490645950409e-53,6.8743674471048589e-25,1.1422694963495574e-38,3.070823922264933e-38,5.2213879258108131e-32,2.0181039098629804e-68,2.944119136141506e-50,2.0087012716666169e-52,5.6736814010036269e-56,2.8348333980073422e-39,3.3599732275656067e-49,6.7246442996500758e-55,1.7771651410792852e-38,3.2332762374282224e-44,8.7360068616368221e-64,9.5930319781653606e-39,4.090176286051765e-53,1.5607620150974169e-69,2.5635603792324256e-53,1.7753570593872132e-38,3.2299866902674807e-44,1.4088858341670653e-45,2.3145527525039284e-49,4.3060003724007663e-32,7.110586780174117e-64,1.1707788170909973e-65,8.118019221785832e-73,2.7949761587214735e-41,5.0850252910048166e-47,4.638609697376565e-55,4.9037510846711739e-60,6.1162653236778312e-76,6.1607587682064889e-79,6.7923341897665539e-88,9.364073642414164e-71,4.0711633535369372e-72,2.8658334556280338e-48,1.6174632867087744e-60,1.7269524041869533e-70,1.4569805876455876e-81,2.9794421451833845e-83,6.7648363038696704e-84,2.976199886793219e-83,3.6359739295752092e-82,5.8353052528780701e-89,4.9309064723924315e-93,1.9215149100579632e-35,3.3491522716274793e-58,4.1400674316920606e-27,1.5487570231009285e-64,6.306471804622079e-76,6.7151821438929436e-33,7.3407353251127925e-103,1.6480271854395488e-105,8.3249247931482041e-108,1.9430794197703359e-49,2.4200014863463755e-52,7.6755602423142214e-104,5.3214590990529515e-111,1.2617806760278435e-111,9.9282633678734689e-118,1.202653356695208e-47,5.0134969598909259e-120,7.7773051064361215e-42,1.915754112407666e-39,3.1792665592736141e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.2684441125575573e-49,3.6732003613907837e-51,3.5619316108236348e-53,9.0479288165556498e-56,2.6412628009294013e-51,8.7223294152128975e-55,9.6926503669785494e-60,8.4045177258958545e-61,2.4827095431177331e-54,3.1521289781766283e-60,1.7384978762625022e-63,3.1192826047653026e-69,4.4307611823967472e-76,1.3066772877375046e-76,1.4241195326803194e-81,1.4241189070707293e-81,1.6005210932891467e-83,3.2050315411352717e-64,2.2990915964866655e-115,1.1751432319123277e-122,7.0587139624785687e-130,5.0253218013513125e-136,2.4083041548086163e-145,1.0233356949060412e-149
1.5e-14,0.0018415215853074356,1.5243218517940285e-22,1.5243218443390927e-22,1.4826175066436439e-22,1.4826174100789624e-22,1.4568436158717622e-30,5.5375342787816084e-23,2.9969640453527353e-29,2.0223828191537826e-29,2.618837522151976e-23,1.2068772196939539e-28,2.0133511119102299e-29,1.9582672797957645e-29,1.4402261662007521e-37,5.4186736787754234e-43,2.1993576965383184e-23,1.0135622068014131e-28,5.547017966421068e-38,5.7595808205866955e-24,3.7397520015676187e-30,2.0869971882602598e-43,7.142983274443402e-38,3.8834434761480585e-51,8.3238395749063054e-56,2.2412186298142413e-31,4.6977964029137734e-53,2.7160024900512524e-44,1.4725911924907047e-51,2.4949430048237335e-51,1.4422692876433766e-24,1.0623299331528755e-37,2.8559160383376687e-37,2.3099401153791251e-31,3.1006959644689871e-66,2.7380775091340638e-49,7.8736518524376368e-51,1.091182673950238e-54,2.6364480160116618e-38,6.4621065480018578e-48,2.6382341708484249e-53,1.6527902604615023e-37,6.218420621503107e-43,3.4272834097301439e-62,8.9216819437374899e-38,1.6046661424960078e-51,1.2380346839010266e-67,1.0057418415457154e-51,1.6511087700872234e-37,6.2120941245501851e-43,2.7096494746290557e-44,4.4474782187987828e-48,1.9049746065303989e-31,5.7268857777686354e-62,1.8967322095629948e-63,2.6381078728327649e-70,2.5993751597856229e-40,9.7798289806895781e-46,1.8198115174652119e-53,3.8897891372652813e-58,1.6934815856496915e-73,9.8302544590657157e-77,2.1738899935670933e-85,1.4340381392645795e-68,1.250817863287336e-69,5.5117516131349498e-47,3.1108002106476657e-59,6.6372237586945515e-69,1.104978806620584e-79,3.8504281071011931e-81,1.7280977013122111e-81,8.8453038213489112e-81,5.3858253699163944e-80,1.5136471997830944e-86,2.5629066632449434e-90,8.5007820142713563e-35,1.3139505641585338e-56,8.6858836880411155e-27,1.2285318553374419e-62,2.0494148520879439e-73,2.9707928428737468e-32,7.6209627265387644e-100,3.4061015487074763e-102,3.4419784126570078e-104,3.7322203336639573e-48,9.4822212866289148e-51,9.7130754335473049e-101,1.3473432514915114e-107,3.1947100678533759e-108,2.1148543563066438e-114,5.3205364269625769e-47,2.1363857032909724e-116,7.2330378167376557e-41,1.7816871670858496e-38,2.6577289229885255e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.3628133956781768e-48,6.3771149228388526e-50,6.239568720734258e-52,3.2404913827491488e-54,5.0798453767222903e-50,8.1118305219310348e-54,1.8640536742345816e-58,1.6163728279158377e-59,2.3089591695600976e-53,6.0623570644391151e-59,3.3435450038977466e-62,1.2237519539049305e-67,3.5140450084435234e-74,1.0364692663148393e-74,2.2723013520255624e-79,2.2722993496551559e-79,2.5537828586389587e-81,6.1640677733732538e-63,2.1236878571166391e-111,2.1710795615936582e-118,2.608261857715839e-125,3.7138569530410504e-131,3.5594841570242907e-140,3.0249990621483681e-144
3.1e-14,0.0018415215853074356,3.1198732747922851e-22,3.1198732437188264e-22,3.0345157777638058e-22,3.0345153752655725e-22,6.0723763218391899e-30,1.133383200019563e-22,1.2491864110539342e-28,8.4296416751667561e-29,5.3600249458937654e-23,5.0304525086758621e-28,8.3919959056430468e-29,8.1623969159867217e-29,1.2155433211631118e-36,9.2129494599350988e-42,4.5014675968805887e-23,4.2246854852794738e-28,4.6816551455406848e-37,1.1788293592966553e-23,1.5587927177978383e-29,3.548359777331323e-42,6.0286579525231428e-37,1.3256867352475229e-49,5.6945938831967634e-54,9.3417734504958812e-31,8.1104364330054023e-52,4.6139855838192179e-43,5.1063549890924572e-50,8.5099394822134693e-50,2.951934493494942e-24,8.9660121867566925e-37,2.4103755565944956e-36,9.6282158986013521e-31,3.9541357962551102e-64,2.3109188664622279e-48,2.6831863285585465e-49,1.8552063350846523e-53,2.2251574884952895e-37,1.0987029740553063e-46,9.0063372152788231e-52,1.3949412648434448e-36,1.0572660278791908e-41,1.1699600476503339e-60,7.5298556873425715e-37,5.4779346677354442e-50,8.4697182666299375e-66,3.4333595205956014e-50,1.3935221883649811e-36,1.0561904359845563e-41,4.6069908362365685e-43,7.5482611357007878e-47,7.9402652012413335e-31,3.8565172040306263e-60,2.5577324763650793e-61,7.1194027451965223e-68,2.1938599736290829e-39,1.6627889919445849e-44,6.212271856593361e-52,2.6611247546505355e-56,3.5269474042372098e-71,1.3464274877812257e-74,5.9571800889759757e-83,1.8181214920902919e-66,3.1738424671403482e-67,9.3712300351480493e-46,5.2890430280917521e-58,2.1776355049107703e-67,6.9326699970410023e-78,3.7371087801483261e-79,3.2721280706237602e-79,2.1213607235300432e-78,6.4532989970223676e-78,2.9414163459414157e-84,9.9672742562357187e-88,3.5432735584031545e-34,4.485533491303482e-55,1.7777084352712181e-26,8.404977210136995e-61,5.5307341266069471e-71,1.2382749842727032e-31,5.9030564900326052e-97,5.2243325351280809e-99,1.0559610273353614e-100,6.3294399359412677e-47,3.2289043119439684e-49,1.0731238948385167e-97,2.9773258020434071e-104,7.0595924931853201e-105,3.5491164874828268e-111,2.2176902983054623e-46,7.1709538053000267e-113,6.1046691812983531e-40,1.5037409273431418e-37,1.86877020196469e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.4177694400415041e-47,9.0884484752981896e-49,8.9302055615492475e-51,9.3407798724104912e-53,8.6368987241468171e-49,6.8462069618697232e-53,3.16898552608875e-57,2.7480766380995898e-58,1.9487457338604127e-52,1.0307330114218217e-57,5.6846391807194249e-61,4.1775113254780422e-66,2.4033094863577978e-72,7.0904951686106942e-73,3.1121608614684159e-77,3.1121553737409192e-77,3.4977295731705777e-79,1.0480144360184258e-61,5.4789639066708743e-108,1.1204025652949412e-114,2.6922115708664072e-121,7.6670505038693815e-127,1.4695720653025491e-135,2.4978291608273839e-139
6.300000000000001e-14,0.0018415215853074356,6.3109748319758893e-22,6.3109747053499197e-22,6.1383110142284082e-22,6.138309374027274e-22,2.4745256523289454e-29,2.2926427927457157e-22,5.0905005016695713e-28,3.4351238864002568e-28,1.0842321331429418e-22,2.0499194203272906e-27,3.4197829939476126e-28,3.3262201484272997e-28,9.9484728123459899e-36,1.5114784231096238e-40,9.1056216540427687e-23,1.7215678380254981e-27,3.831647969362421e-36,2.3845696717474545e-23,6.3521580543809838e-29,5.8214489870055258e-41,4.9341136216599502e-36,4.354790191677203e-48,3.7435296824950197e-52,3.8068112677661797e-30,1.3407999824620762e-50,7.5665783640860882e-42,1.690717768179369e-48,2.7943972309054752e-48,5.9712653850844883e-24,7.3381337507528667e-36,1.9727395994846557e-35,3.9235376042611095e-30,4.5700218602951804e-62,1.8913378342403395e-47,8.7838257244422193e-48,3.0435024012268525e-52,1.8211692762824192e-36,1.8025385076366834e-45,2.9586690642345107e-50,1.1416652189022669e-35,1.7345408376605095e-40,3.8431872298482082e-59,6.1627275943745225e-36,1.7995322429050276e-48,5.56777510078286e-64,1.1278809876584239e-48,1.1405039433991377e-35,1.7327763935728563e-40,7.558188246634854e-42,1.233989060413618e-45,3.2357014058480072e-30,2.4058004145903136e-58,3.1930740206490837e-59,1.7780901557704597e-65,1.7955407715295399e-38,2.7279774889653941e-43,2.0406899223005156e-50,1.7493793610392586e-54,6.0468812846615815e-69,1.7707536033179105e-72,1.5666264254043961e-80,2.0815116802843599e-64,7.2703682691999249e-65,1.537454944830858e-44,8.6771867618119945e-57,6.6372081075051722e-66,3.8734960103291246e-76,2.9357939216512332e-77,4.9036942425756508e-77,4.464734589473472e-76,6.7871660960666177e-76,4.6251969454603704e-82,3.1364928339378252e-85,1.4439032247111184e-33,1.4735426851555041e-53,3.5957758461742636e-26,5.5255711865177061e-59,1.3813278834882372e-68,5.0460129887168945e-31,3.6833164125252871e-94,6.3919127895721095e-96,2.5841268769622262e-97,1.0331532080169018e-45,1.0554402247789018e-47,1.0844013540950328e-94,6.0174832244068631e-101,1.426816880315873e-101,4.8485225439183885e-108,9.0371948490380594e-46,1.9594114912808168e-109,4.9963333806124379e-39,1.2307295661813511e-36,1.1439946105719638e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.2169664169167898e-45,1.1254005603822595e-47,1.1081233123968654e-49,2.3311277390403591e-51,1.4169821238350002e-47,5.6029774211325916e-52,5.1979963423817926e-56,4.5081191096536518e-57,1.5949222527634395e-51,1.6910148315789477e-56,9.3258039937805348e-60,1.3722858849585879e-64,1.5789018212067863e-70,4.6607657534064796e-71,4.0925408307019223e-75,4.0925263960230881e-75,4.5997000654644674e-77,1.7193286030449723e-60,1.2184809109263403e-104,4.9835378486381319e-111,2.3950149828565438e-117,1.3641456404387174e-122,5.228549054835956e-131,1.7773936513573405e-134
1.2700000000000001e-13,0.0018415215853074356,1.2693172791095665e-21,1.2693172280103138e-21,1.2345896264058586e-21,1.2345889645113766e-21,9.9858242501897936e-29,4.6111621719574512e-22,2.0542455031441829e-27,1.3862270791554027e-27,2.1806600263968304e-22,8.2722121141303015e-27,1.3800363057299582e-27,1.3422794593796544e-27,8.0429809309754671e-35,2.4461315198173138e-39,1.8313666801964634e-22,6.9471880661702116e-27,3.097751916110393e-35,4.7960413285837747e-23,2.5633773623006978e-28,9.4212671468172248e-40,3.9890990250681241e-35,1.4100395516683953e-46,2.4247966435061319e-50,1.5362106516561153e-29,2.178223560983591e-49,1.2242871753017453e-40,5.4965382092061638e-47,9.0468334780622083e-47,1.2009929087355471e-23,5.9326248904029969e-35,1.5948818974367181e-34,1.5833145887624626e-29,4.7651854742681281e-60,1.5290673208750034e-46,2.8247291248560484e-46,4.9250183214150442e-51,1.4723738742066304e-35,2.9171877347322067e-44,9.5808527082867597e-49,9.2298180663593184e-35,2.8070901469839801e-39,1.244354079117759e-57,4.9823505189984944e-35,5.8271554147190889e-47,3.6063188377021027e-62,3.6522682090239257e-47,9.2204320156295014e-35,2.804235187166132e-39,1.2231782322453275e-40,1.9830241925340524e-44,1.3057519718687982e-29,1.4004270494158032e-56,3.7195539854972934e-57,4.1436528008383729e-63,1.4516324682686192e-37,4.4148849524786982e-42,6.6075667922644932e-49,1.1331268205831242e-52,8.6587618230817864e-67,2.2941448696230023e-70,4.0568550937886184e-78,2.1418350776190302e-62,1.4969522626117909e-62,2.4882001955457977e-43,1.4042808141653981e-55,1.8777391735760146e-64,1.8767480111626346e-74,1.87410534466553e-75,5.732133218347295e-75,8.2639709989448029e-74,6.277343700345703e-74,5.9090528588029176e-80,8.0201295116653854e-83,5.8268023365199577e-33,4.7716804699413093e-52,7.2312199172655366e-26,3.5794429270048201e-57,3.2190959582055442e-66,2.036274347793296e-30,1.8515560938584601e-91,6.1833292316840659e-93,5.0001422688059766e-94,1.655268197580763e-44,3.3840308900139569e-46,1.0166334299463007e-91,1.1283294964192958e-97,2.6754039753921536e-98,5.5314065347648975e-105,3.6469057495197487e-45,4.4710878451333938e-106,4.039416408172155e-38,9.9501706131010051e-36,6.1207885430188616e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.9695202247942046e-44,1.2192938498854615e-46,1.2018214082463667e-48,5.0869764185824032e-50,2.2932361735678905e-46,4.5294480082500352e-51,8.4088930048417421e-55,7.2945723568138069e-56,1.2894273233314281e-50,2.7366622791861871e-55,1.5091221753214734e-58,4.4433440751771251e-63,1.0214180822726671e-68,3.0183926400725806e-69,5.301117175561993e-73,5.3010797807979888e-73,5.9583840808518737e-75,2.782361044559262e-59,2.5850330388523977e-101,2.1145581461681983e-107,2.0324494068791957e-113,2.3152794747103244e-118,1.7742176517328408e-126,1.2062550218964115e-129
2.55e-13,0.0018415215853074356,2.5457548088379147e-21,2.5457546035609935e-21,2.4761045871353629e-21,2.476101928161236e-21,4.0115284810345359e-28,9.2482017053069663e-22,8.2523589791180711e-27,5.5687839884765689e-27,4.3733902848986304e-22,3.3230238230580469e-26,5.5439140034714988e-27,5.392236091825168e-27,6.4668805353519955e-34,3.9351284932174861e-38,3.6728705293690305e-22,2.7907500066561276e-26,2.4907219913564385e-34,9.6189487702786047e-23,1.0297625386643686e-27,1.5156159741889075e-38,3.2074708219134164e-34,4.5367475111432047e-45,1.5604964541347658e-48,6.1712291208560986e-29,3.5108542370127659e-48,1.9692761658736173e-39,1.7723242818477411e-45,2.9109535782431375e-45,2.4087264164635081e-23,4.7700834590081538e-34,1.2823383109793185e-33,6.3604530091069671e-29,4.4104986783426311e-58,1.2294140184307575e-45,8.9662202669332012e-45,7.921358788029054e-50,1.1838869469207157e-34,4.6929663896726735e-43,3.0832226810165236e-47,7.4209317634320144e-34,4.5156828451868511e-38,4.0034466408163068e-56,4.0060230729789085e-34,1.8751487414212092e-45,2.3207501036614722e-60,1.1752942759357917e-45,7.4133889274054508e-34,4.5110918421561787e-38,1.967692514690048e-39,3.1459164338364845e-43,5.2455042298123528e-29,7.4635510389211885e-55,3.9678143839542614e-55,8.8436350507439611e-61,1.1671751525633505e-36,7.1023164349944722e-41,2.1259636925305983e-47,7.2923405551959096e-51,1.0431216853060438e-64,2.9528222064010223e-68,1.0429415324049607e-75,1.9526362947709104e-60,2.7311515153031649e-60,4.0028984602423507e-42,2.259058161268653e-54,4.8215422266318498e-63,7.4820391082983207e-73,9.7530236213865539e-74,5.1021980158532075e-73,1.3538059641810696e-71,5.138237075460112e-72,6.1512917002535834e-78,1.6712721711817786e-80,2.3407591529512967e-32,1.5355847938419602e-50,1.4499346155430298e-25,2.3040470217523119e-55,6.8706291334546962e-64,8.1800166939145013e-30,7.4606646161502477e-89,4.6322294723921896e-90,7.4928227205700862e-91,2.6105112274230737e-43,1.0679357852912908e-44,8.7045691379323555e-89,1.9322832527258968e-94,4.5816751516377627e-95,5.3450756445638658e-102,1.4650362566430646e-44,8.6416339479434748e-103,3.247952071757659e-37,8.0006057296655308e-35,2.9212428940133812e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.1684550967004758e-43,1.1778856627440084e-45,1.1616017506545361e-47,9.8915501495762368e-49,3.6892749034440283e-45,3.6412856327567589e-50,1.3516622737420734e-53,1.1730925124804154e-54,1.0367358778963498e-49,4.4024273292490313e-54,2.4273038167572962e-57,1.4296374535155668e-61,6.5569503413869649e-67,1.9418343354446937e-67,6.8203610351431686e-71,6.8202648207459186e-71,7.6668620221457913e-73,4.475547369379415e-58,5.3813299677209719e-98,8.8038916993502302e-104,1.6923895934365272e-109,3.8558000641176186e-114,5.905453503534929e-122,8.0299831200503963e-125
