Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862)
0.0,0.0018656361657565109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0018656361657565109,3.9217191301813764e-24,3.9217191289422599e-24,3.8173493349176333e-24,3.8173493113078498e-24,2.6580713601591966e-33,1.8729799083631625e-24,7.2277008754424575e-32,4.8851907570762239e-32,8.8495004483531194e-25,3.8944988683788256e-31,4.8624614241052878e-32,4.7330553936583786e-32,3.1056936471566652e-41,1.3667574190909798e-47,7.4466530186320355e-25,3.2771320774037644e-31,1.2170831957566279e-41,1.9775455562752871e-25,1.1753800540208055e-32,5.3561544500574858e-48,1.4816166339049263e-41,9.8523638925598149e-57,2.2541800092186918e-62,4.8904415290576655e-34,7.4720829746947061e-58,7.2736753437010819e-49,2.8438825744450338e-57,7.7362091604256711e-57,4.5799300856308139e-26,3.2884174734788302e-41,7.9855229111958121e-41,5.0388972433907496e-34,6.8430015078414898e-74,3.4697366364107979e-53,1.9757535390970788e-56,1.6013320833626389e-59,6.0992055927662206e-42,1.1091226480808973e-52,4.543025220244734e-59,4.2790825667096284e-41,1.8831438375567462e-47,5.1884757206692809e-68,2.767128390710911e-41,4.5887348430846523e-57,2.2833506876909806e-74,3.1891232829770848e-57,4.274003672180778e-41,1.8809087093135093e-47,7.1961282991286591e-49,1.0029280381097619e-52,5.6785640779451101e-34,8.6215241581935587e-69,3.4172699397418841e-71,5.7328076636133108e-79,6.218768860865474e-44,2.736763326504348e-50,5.0341319706282074e-59,1.1484974561718502e-64,3.5008470900240095e-82,1.9360955688178394e-84,3.6320853757538605e-94,3.4733698659311607e-76,3.6479267899885581e-78,1.1303105463150438e-51,3.9674611167976429e-64,8.7842333791667969e-75,1.5625705795160633e-86,8.3502512237402819e-89,4.7963545785911992e-90,1.1161456915809568e-89,5.5371687323952921e-88,3.9937553461454418e-95,8.2342782701513981e-100,2.1891950717340359e-37,2.0549532010817283e-62,1.9002531165985076e-28,1.8581529663956499e-69,3.9077590046163209e-82,7.9905828088765953e-35,2.0693826823416603e-110,1.1079034078752136e-113,1.305762078216742e-116,8.4386903644828841e-53,2.3830574222223321e-56,-7.694669387454196e-112,-1.2908573210780345e-119,-2.3837624503874912e-120,-1.6246923143447528e-126,8.5886307601917404e-50,1.3833536778786576e-95,2.1027551205281697e-44,4.1286807600510165e-42,5.9363615105034157e-53,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,7.5002541857152559e-53,1.6567768862631612e-54,1.3258601362511598e-56,7.8085913026685153e-60,1.1058861534208754e-54,1.2010533460649455e-57,3.1736895178146628e-63,2.7715189457313879e-64,3.5797679497284705e-57,1.0395378984803133e-63,4.2717616455802446e-67,1.8799219578288358e-73,6.1813219535303295e-81,1.6098577132018745e-81,4.2539509833481371e-87,4.2539506190119471e-87,4.2177745739995354e-89,9.0529785477339588e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3335092334893852e-79,0.0,0.0,0.0,0.0,0.0,4.4229278880989062e-101,2.1171815434454787e-112,5.2695917012211673e-75,2.152962626565554e-81,1.9534282012811885e-91,9.6991080772602547e-69,2.7475720893456246e-72,5.9769194304925611e-95,3.6194082244806796e-88,1.4018942882390248e-93,9.5437098041677706e-94,8.3468748171722413e-95,3.4532983340615446e-96,1.8246326401880281e-101,1.3419769117446238e-101,2.7274240366992713e-98,2.29899266311948e-108,2.2992853223334643e-108,1.4430105296184872e-111,2.11592069986238e-120,1.4431942248264853e-111,7.0373213921541468e-121,1.305570937874929e-109,1.3055656939245608e-109,3.2658758997869832e-112,7.008575400186192e-118,7.2872404869469986e-119,1.2866569644983249e-119,3.3334065794877128e-127,2.0922819281265831e-130,8.3630707081787794e-84,1.0598934644053236e-78,3.1007534301431964e-74,5.07609431451263e-143,5.7979027064858128e-65,7.1887060244928234e-73,6.1246328979462999e-83,1.0920570257487835e-93
3.0000000000000002e-15,0.0018656361657565109,1.2885648411952939e-23,1.2885648403810163e-23,1.2542719084463124e-23,1.254271892931311e-23,1.7467325979438704e-32,6.1540768468914958e-24,4.7496319640199559e-31,3.2102681943292692e-31,2.9076917214514889e-24,2.5592416123810506e-30,3.1953317749605574e-31,3.1102935262496408e-31,2.9282250017500598e-40,1.6791589189650168e-46,2.4467563429632935e-24,2.1535435168259741e-30,1.1475354218450454e-40,6.4976493147937188e-25,7.7239258770407188e-32,6.5804175917377914e-47,1.396952763855769e-40,1.4919285319197421e-55,4.0575220546099565e-61,3.2137184609114825e-33,9.62419719428464e-57,8.9151336517172606e-48,4.4755173697438865e-56,1.1692393457558092e-55,1.5048341769481163e-25,3.1005074804334664e-40,7.5292059409565586e-40,3.3112750621071295e-33,1.4253828349671272e-72,3.2714652517005644e-52,2.9917439335883082e-55,1.9673494447682752e-58,5.7506795265001497e-41,1.3626362956685018e-51,6.8794378234353556e-58,4.0345624545228308e-40,2.3135762227109929e-46,7.8568291552476798e-67,2.6090064139631071e-40,6.9486542213828778e-56,4.1100288117641098e-73,4.8292429976972582e-56,4.0297737917007184e-40,2.3108302114239088e-46,8.8409557672929055e-48,1.2321121676924999e-51,3.7316278287228559e-33,1.6021561752702837e-67,7.3266969159648882e-70,1.3929201658396373e-77,5.8634098512516218e-43,3.3623088751483756e-49,7.62310979114734e-58,2.0672944319288963e-63,8.4567956048211836e-81,4.0381401291718464e-83,8.6132057790841926e-93,7.2341398361741496e-75,8.6399619988536471e-77,1.3886671950073619e-50,4.8743085493293643e-63,1.3289340806918888e-73,2.8083245528296089e-85,1.7266756602553934e-87,1.1254842323136916e-88,2.6404667415327663e-88,1.1517250975872702e-86,9.399384243188692e-94,2.1732191922225333e-98,1.4386139048034964e-36,3.1117861362798092e-61,6.2436707564515533e-28,3.344675213241741e-68,9.4948181182510175e-81,5.2509537594050256e-34,6.0525217813680916e-109,3.5565559201660548e-112,4.5647903454773607e-115,1.0366852114186741e-51,3.6084372834764058e-55,3.18689641981563e-110,4.9775193365036604e-118,9.1917390589974997e-119,6.2899213883659861e-125,5.6439571661277899e-49,3.601482004685775e-94,1.9825976536799845e-43,3.8927561316974817e-41,5.5507308617612704e-52,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.2145975917063647e-52,2.022261472477049e-53,1.6437831193879868e-55,1.1912009938829967e-58,1.358660114748326e-53,1.1324207661737375e-56,3.899094488677751e-62,3.4050049403672457e-63,3.3752090651363349e-56,1.2771463354534505e-62,5.2481602386961529e-66,2.8467371470950935e-72,1.1126310450338762e-79,2.8977398797323141e-80,8.8725140255027726e-86,8.8725131615067336e-86,8.7970621924815887e-88,1.1122224989532481e-66,2.2529447305272225e-121,2.7933820166123783e-129,3.5220619723373208e-137,6.1876390741123356e-144,5.5563168162760279e-154,5.7999949358002713e-159,1.529243223162998e-159,6.5621680830971455e-78,5.6256433356753889e-154,1.0171551326942852e-164,4.6608223353259528e-170,5.8680252675631753e-176,1.2574998690393431e-172,1.0488646562511715e-99,5.625648427283203e-111,9.4852621473909112e-74,4.4904637158971753e-80,4.6324143681901131e-90,1.7457607214037526e-67,5.7304273236303229e-71,1.3852875866467208e-93,5.4808088907725259e-87,2.5219274904061988e-92,1.7172845675195543e-92,1.5022869839907507e-93,6.2159190589750023e-95,3.805539744065885e-100,2.7988207764923317e-100,4.9093567068721425e-97,4.7926679744356249e-107,4.7932777670213862e-107,3.4205063919024002e-110,5.6200503054542845e-119,3.4209416289585413e-110,1.8691673202783206e-119,2.7230443714032554e-108,2.7230319357717289e-108,7.7444010511294507e-111,1.8245743952655097e-116,1.9293568790128907e-117,3.4186775598804649e-118,9.8081468068657824e-126,6.7540820530235693e-129,1.9831640982643256e-82,1.9077226058642599e-77,4.6947855488415126e-73,1.7835510850513171e-141,8.7796809043429138e-64,1.2939670426143382e-71,1.2774233974967858e-81,2.5897351691853068e-92
7e-15,0.0018656361657565109,2.8572523718714533e-23,2.8572523674460304e-23,2.7812115208680186e-23,2.7812114365473661e-23,9.4931115860101793e-32,1.364599651957531e-23,2.5813215786731568e-30,1.7447109134182801e-30,6.4474820830132269e-24,1.3908904084050874e-29,1.7365932922183817e-30,1.6903768522364601e-30,4.7295205786076146e-39,8.4934082168715945e-45,5.4254093056378798e-24,1.1704026007659511e-29,1.8534411661605618e-39,1.4407828707743322e-24,4.1977851228827471e-31,3.3284625890919168e-45,2.2562894493523861e-39,2.4639128898786023e-53,2.2589897358205622e-58,1.7465852069901945e-32,5.507897889773206e-55,4.4854207269354061e-46,8.4300019025961024e-54,1.9199520435741003e-53,3.3368062567694977e-25,5.0077830902537474e-39,1.2160788022144817e-38,1.7996050597584302e-32,2.6678545911087146e-69,5.2839014020093883e-51,4.9381461377357764e-53,9.9510429649924257e-57,9.2882182509793636e-40,6.8923983990918479e-50,1.1361447379322605e-55,6.5164132521121402e-39,1.1702361483876743e-44,1.2975491600004325e-64,4.2139354153142627e-39,1.1475733507106644e-53,2.2882180361205711e-70,7.9755198730321375e-54,6.5086789717444681e-39,1.1688471982789405e-44,4.4718675111152339e-46,6.2287627424884651e-50,2.0280586240444975e-32,1.011868682736549e-64,1.6049545615169948e-66,1.0771257402539248e-73,9.4702836242983823e-42,1.7007005920549301e-47,1.2589530770698299e-55,1.1509481063592344e-60,5.7298077740196879e-77,7.76492887252807e-80,5.8272555140392166e-89,1.3509068672093122e-71,5.6760549973186071e-73,7.024069549001736e-49,2.465488282090466e-61,2.1643974658177886e-71,1.5173468223565882e-82,2.8027755217553584e-84,6.2856016181476431e-85,1.6892579309664949e-84,2.0948150032642493e-83,5.3625978301680216e-90,4.422834027652122e-94,7.8185538488812109e-36,5.1391407154562144e-59,1.3844545062605573e-27,1.8621333931505392e-65,7.3422199215269429e-77,2.8537768905469484e-33,4.4389928627775388e-104,9.4721679824005881e-107,4.4655193964986934e-109,5.239562463192332e-50,5.9546227610474031e-53,4.5436547611517639e-105,3.0489780781670486e-112,5.6303977491114931e-113,3.3013017562741878e-119,3.0673673473827761e-48,5.677416079752513e-90,3.2021950915878531e-42,6.2873907441018089e-40,8.3361056569608257e-51,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.6608695461115974e-50,9.5041593277395416e-52,8.0121296865216397e-54,1.8993945422343358e-56,6.8722913321367439e-52,1.8290168954645346e-55,1.9721570309886377e-60,1.7222744118008855e-61,5.4514634336308425e-55,6.4599706749444537e-61,2.6545679649252749e-64,4.7013683991553523e-70,6.1938404519122807e-77,1.6132652427221725e-77,1.706062030738626e-82,1.7060614461816227e-82,1.6915605821870947e-84,5.6257413692152632e-65,8.2952319604739406e-117,4.1140659907773244e-124,2.0749058443628834e-131,1.4580974463109917e-137,5.237106778542378e-147,2.1867141434533504e-151,5.7655533529195833e-152,1.0837407413593543e-75,5.3026603221809231e-147,3.8349776847254815e-157,7.029034558113185e-162,3.5398518623909733e-167,9.2213140016086888e-167,7.0964024374880319e-96,1.3588270555192018e-106,5.2808529951072799e-71,8.6347447804742808e-77,3.1342573457885728e-86,9.7116085428763675e-65,1.1010183357330018e-67,6.1320735340291595e-90,9.0513802926089573e-85,1.3894619846282511e-89,9.503142667866379e-90,8.3489463870307726e-91,3.4605100256595162e-92,7.3128159929506876e-97,5.3754943445222723e-97,2.7331999000833484e-94,9.1215551188489966e-104,9.1227035594277131e-104,2.2904755036950022e-106,1.3430316026745133e-114,2.290763894218455e-106,4.4667703662536057e-115,5.2360472803051799e-105,5.2359631448485102e-105,5.2335399545249754e-107,2.8732260564467342e-112,4.2499796558466617e-113,8.2477711218726477e-114,8.5152349183847752e-121,2.1379124320879192e-123,1.3405352128609526e-78,1.0612637801265976e-74,7.7377033817562124e-71,2.0708243123609469e-135,1.4499717483306569e-61,7.2041059710007133e-69,2.4563787604560003e-78,1.7522044226265662e-88
1.5e-14,0.0018656361657565109,5.9946271242148143e-23,5.9946271046367455e-23,5.835090436323308e-23,5.8350900632887968e-23,4.1997523015723545e-31,2.8629835964803021e-23,1.1419765628547492e-29,7.7186006270801618e-30,1.3527037815535333e-23,6.1532861425654498e-29,7.6826882563570713e-30,7.4782267224588708e-30,4.3985334316207712e-38,1.633503508801213e-43,1.1382694244370622e-23,5.1778501964086502e-29,1.7237315429275808e-38,3.0228180284533639e-24,1.8570996387332936e-30,6.401500672219649e-44,2.0983901718063092e-38,9.6663954724220752e-52,1.7918948619153128e-56,7.7268862455431984e-32,1.0935708825745044e-53,8.6154498761591634e-45,3.4140137680176188e-52,7.5226410309792602e-52,7.0007505324016175e-25,4.6573230875201199e-38,1.1309731307085264e-37,7.9614457862116028e-32,4.1032483652564913e-67,4.9141118900348239e-50,1.9357883424163716e-51,1.9138241195000543e-55,8.638216509475733e-39,1.3255886608606783e-48,4.4573607430925228e-54,6.0603626394675317e-38,2.2506648733186585e-43,5.0905163989398016e-63,3.9190313402562004e-38,4.5021834263495716e-52,1.8150746391483358e-68,3.1289743789332331e-52,6.0531698115476046e-38,2.247993614790506e-43,8.6005509275935812e-45,1.1969674878109238e-48,8.9721315106091012e-32,8.1553641684711585e-63,2.6019484065515366e-64,3.5027805979961783e-71,8.8075244048495049e-41,3.2708906422575889e-46,4.9391112649431781e-54,9.1296486705832623e-59,1.5892235618249301e-74,1.23899339683486e-77,1.865023947685597e-86,2.0715029537925123e-69,1.7461624212321553e-70,1.3509134346476417e-47,4.7417713599398533e-60,8.3241225716505482e-70,1.1542434075404528e-80,3.636190511515567e-82,1.615390815037085e-82,5.0256644132040097e-82,3.1061998919395834e-81,1.3964217968779044e-87,2.3077237945267675e-91,3.4589282362874855e-35,2.0162051205519869e-57,2.9045942004603875e-27,1.4771139258381854e-63,2.3876721831153404e-74,1.2625091866110377e-32,4.6267800547468698e-101,1.966124914170406e-103,1.8542481275730547e-105,1.0065162771692346e-48,2.3334403806567864e-51,5.7538117162249918e-102,7.7251220670379701e-109,1.4265604042130857e-109,7.0513736680341491e-116,1.3570028166558117e-47,2.4564093950204804e-87,2.9781007700710893e-41,5.8473910349374558e-39,6.9778337785466065e-50,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,8.9640771396587049e-49,1.6521503685779431e-50,1.4054100443844023e-52,6.8116168690328267e-55,1.3217229858708847e-50,1.7009992794123207e-54,3.7928082057127266e-59,3.312318095418506e-60,5.0699478021269411e-54,1.2424191931023134e-59,5.1053647427425268e-63,1.8444330337616542e-68,4.9124132040528528e-75,1.2796585236653167e-75,2.7221692454502377e-80,2.7221673744693941e-80,2.6990464004708687e-82,1.0819686376952396e-63,7.6758686419184733e-113,7.6141380071315756e-120,7.6804832130013152e-127,1.0794744735026409e-132,7.7540255179124244e-142,6.4752899543511933e-146,1.7072937215987251e-146,4.2517297906693919e-74,7.8514978890783895e-142,1.135651404161014e-151,4.1629889528368147e-156,4.193001489103375e-161,4.4250499382971459e-161,2.2713592047416204e-93,8.7116689809350404e-104,4.1889415577554397e-69,1.3777935144594344e-74,1.0032150477799829e-83,7.6947757804414446e-63,1.7548366052715333e-65,1.3235794123092988e-87,3.5509440495382164e-83,1.0860788204026978e-87,7.4739483969873532e-88,6.6058634044467319e-89,2.7448091385132516e-90,1.1657685982769878e-94,8.5630893731104409e-95,2.1680063036775851e-92,1.4348347477072732e-101,1.4350127822735158e-101,7.2277354881315602e-104,8.4852654989274436e-112,7.2286324116354401e-104,2.8220976907785125e-112,8.3545890374206652e-103,8.3543197498518032e-103,1.6723738293294562e-104,1.2411826205735425e-109,2.4278303745251481e-110,5.2791670872277012e-111,1.0854840289294732e-117,5.4527508222878137e-120,4.2851898748489211e-76,8.4087330864035599e-73,3.0267348061690587e-69,1.05389476926361e-131,5.6885791321163698e-60,5.7145673478588038e-67,3.9195209111885322e-76,5.6085057586206248e-86
3.1e-14,0.0018656361657565109,1.2269375392865955e-22,1.2269375311261174e-22,1.1942847029681614e-22,1.1942845474809468e-22,1.750529451230331e-30,5.8597515254691894e-23,4.7599557157845276e-29,3.2172463653576769e-29,2.7686049318895768e-23,2.5647858729856179e-28,3.2022774539645895e-29,3.1170543344282158e-29,3.7123394658118033e-37,2.7773193172274134e-42,2.3297180175972009e-23,2.1582089602505562e-28,1.4548208120578645e-37,6.1868854601705939e-24,7.7407096133289018e-30,1.0883977144858022e-42,1.7710356835729431e-37,3.2998170145497748e-50,1.2258940707800609e-54,3.220694857693816e-31,1.8880938500365513e-52,1.4639178916028714e-43,1.1839169197566119e-50,2.5664401569748301e-50,1.432863954759312e-24,3.9307580140911915e-37,9.545345711563475e-37,3.3184631115360503e-31,5.2423628877366085e-65,4.1474767256720155e-49,6.597783306031401e-50,3.2538578104245383e-54,7.2906395878292775e-38,2.2537990094490862e-47,1.5216432451135169e-52,5.114896588966385e-37,3.8266178499688912e-42,1.7377399127370867e-61,3.3076434319424128e-37,1.5369349203603475e-50,1.2417453807862292e-66,1.0681563991063325e-50,5.1088261819662058e-37,3.8220762981857793e-42,1.4622801067624869e-43,2.0318055208024194e-47,3.7397402971165299e-31,5.4983028095786234e-61,3.5128095183176867e-62,9.4639002662669386e-69,7.4335081243153655e-40,5.5612438812416977e-45,1.6860646406586447e-52,6.2458938216849198e-57,3.3181629883550713e-72,1.6970283807811169e-75,5.1108277098588223e-84,2.6323930959393771e-67,4.4409593418140408e-68,2.2968600651717748e-46,8.0620511139774578e-59,2.7345801388313805e-68,7.2827012060762365e-79,3.5478502643128817e-80,3.0877427288810967e-80,1.2073218794435308e-79,3.7281505860285266e-79,2.7279700233216676e-85,9.022272162730483e-89,1.4417413464119484e-34,6.8828758195477603e-56,5.9447329274886156e-27,1.0105649988708108e-61,6.4510956008150727e-72,5.2623435293539246e-32,3.6035416891712493e-98,3.0342636625396298e-100,5.7236908597922534e-102,1.7073220686689345e-47,7.947615048628707e-50,6.3643552280076451e-99,1.7090667096145249e-105,3.1560500615756384e-106,1.187737314413388e-112,5.656219257704097e-47,8.1627545632892911e-85,2.5135110106997196e-40,4.935188067097e-38,4.9161351852433666e-49,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,1.5240964208089489e-47,2.3591225992692552e-49,2.0153926570886946e-51,1.9672459056294724e-53,2.2472313340799017e-49,1.4356062504944584e-53,6.4480691891929258e-58,5.6314625823322453e-59,4.2790021143044705e-53,2.1123844847071866e-58,8.6800523389278105e-62,6.2963229911158964e-67,3.3597659276301936e-73,8.7541642541028109e-74,3.7283173756221149e-78,3.7283122479486177e-78,3.6966903242288149e-80,1.8395608630058286e-62,1.9811080477246491e-109,3.9308999350756216e-116,7.9308447603981656e-123,2.2294022725353924e-128,3.2025435324528295e-137,5.3488539505216338e-141,1.4102946091761594e-141,1.4514197690761564e-72,3.2431434409493223e-137,9.3815921345607024e-147,6.8779966640682173e-151,1.3855194827266058e-155,7.942736793480357e-156,6.2251104022739994e-91,4.7764670137856953e-101,2.8658181915208637e-67,1.8871676935137732e-72,2.7496591538051504e-81,5.2523630683898751e-61,2.398179006181451e-63,2.1976171713654126e-85,1.2121313210523235e-81,7.2202513012960578e-86,5.027821432015001e-86,4.4966199831052855e-87,1.877591910454125e-88,1.5937796774798697e-92,1.1690111626282393e-92,1.4831446816301904e-90,1.9112011532577854e-99,1.9114316298515605e-99,1.9265958911555456e-101,4.5208293202278577e-109,1.9268282830266142e-101,1.5035684795923516e-109,1.1442634310341544e-100,1.1441896308211164e-100,4.5685857825849187e-102,4.1111728223411247e-107,1.0920899730925641e-107,2.885094874848168e-108,1.1749175633250348e-114,1.1804835639901926e-116,1.1714469519471455e-73,5.7397710103797123e-71,1.0272444583925196e-67,4.5406912814735409e-128,1.9419549125406562e-58,3.9096126535124612e-65,5.3686533206809937e-74,1.5372269848678309e-83
6.300000000000001e-14,0.0018656361657565109,2.4818866986027853e-22,2.4818866653484093e-22,2.4158355266190873e-22,2.415834893000626e-22,7.133500697976947e-30,1.1853287543214845e-22,1.9397070824043387e-28,1.3110450407453444e-28,5.6003672484655111e-23,1.0451555366593138e-27,1.3049451185616024e-28,1.2702162329249756e-28,3.0383215886001346e-36,4.5564770000985684e-41,4.7125816260531394e-23,8.7947463880107449e-28,1.1906818793951678e-36,1.2515008789063469e-23,3.1543778401931439e-29,1.7856286833030641e-41,1.449492351350631e-36,1.0839741672672703e-48,8.0588708510801934e-53,1.3124461815909249e-30,3.1214533417966795e-51,2.4009656384044126e-42,3.9200825650037934e-49,8.4283026011587313e-49,2.8984419433443829e-24,3.217086053986855e-36,7.8122638242935602e-36,1.3522870847339607e-30,6.0774089921749656e-63,3.3944411441232618e-48,2.1605348630841985e-48,5.3380615315369682e-53,5.9669884314210602e-37,3.6975994996719854e-46,4.9987500431175121e-51,4.1861987505388514e-36,6.2779159820042918e-41,5.7083307503455231e-60,2.7071048113463828e-36,5.0489204810229796e-49,8.1629868123385582e-65,3.5089646312791976e-49,4.1812309896140319e-36,6.2704656967559818e-41,2.3990044710018547e-42,3.3226076492402062e-46,1.5239645560539823e-30,3.4370534817868774e-59,4.3943887430603845e-60,2.3684779497154009e-66,6.0838743595217438e-39,9.1237978608788715e-44,5.5386448774778783e-51,4.1059728318847885e-55,5.7087853506293148e-70,2.2318658004102395e-73,1.3440743124992231e-81,3.0250270072050548e-65,1.0210976344179199e-65,3.7682564098064718e-45,1.3226572213450436e-57,8.3537312289638906e-67,4.1097817182703407e-77,2.8038613453485323e-78,4.6916728685552002e-78,2.5469901306981933e-77,3.9303455781662837e-77,4.3153796495770792e-83,2.8561901144270154e-86,5.8751742617479926e-34,2.2610951402018917e-54,1.2024447790073836e-26,6.6436259596408619e-60,1.6144915859844362e-69,2.1444222159165735e-31,2.2629973163203399e-95,3.7411136265775349e-97,1.4115269397927616e-98,2.7880883507597468e-46,2.5989854491533579e-48,6.4444001091639804e-96,3.4612680449717693e-102,6.3917555935884082e-103,1.6299367536505471e-109,2.3049367281978444e-46,2.4023479023445696e-82,2.0571694996771063e-39,4.0391810837843566e-37,3.0170452904406462e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,2.5004492078875856e-46,2.928443688689222e-48,2.507046770961957e-50,4.9215677201482684e-52,3.686840385651043e-48,1.1749091848466427e-52,1.0576922133296348e-56,9.23828744639522e-58,3.5020877037880183e-52,3.4655684991700378e-57,1.4239849775062623e-60,2.0683008217622746e-65,2.2073841678848994e-71,5.7543507375479364e-72,4.9028335472684911e-76,4.9028200594794496e-76,4.8613543567918935e-78,3.0179013775633858e-61,4.4066553518704683e-106,1.7487845992370128e-112,7.0566601432559571e-119,3.9673595672100833e-124,1.1395889187390314e-132,3.8066643920359956e-136,1.0036767456915451e-136,4.7678904438943653e-71,1.1542794524657936e-132,6.6775993436328742e-142,9.7909041752071252e-146,3.9446060134475388e-150,2.104541677786874e-150,1.6375247924993317e-88,2.5130989768837123e-98,1.8839864148882846e-65,2.4820013059075587e-70,7.2338066861089692e-79,3.437321930000723e-59,3.1399102967531638e-61,3.2325996866349286e-83,3.9814638285147798e-80,4.4926142257151062e-84,3.1984773016757068e-84,2.9266875759829963e-85,1.2340225385500266e-86,2.088365267230525e-90,1.5273929598639342e-90,9.7492810691647652e-89,2.3824572629972303e-97,2.3827292762426202e-97,4.8045419302185764e-99,2.2510254662132974e-106,4.8050907720468018e-99,7.4865673918777483e-107,1.5047671448964567e-98,1.5045730289359256e-98,1.1940289482780665e-99,1.2020722866520655e-104,4.2167658057855588e-105,1.508200785809445e-105,1.204709059028e-111,2.4208946662537995e-113,3.065865621207735e-71,3.7564163854675306e-69,3.3357863525921721e-66,1.84406465691566e-124,6.3795240717794126e-57,2.5702471469317863e-63,7.0610428705229408e-72,4.0442499403865316e-81
