Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790),CH3O(247),C7H13(796),S(9410),S(9409),C7H13(795),S(9556),S(9341),S(9702),S(9711),S(9715),S(9934),S(9933),S(9877),S(9356),S(3622),S(10634),S(10654),S(11179),S(11193),S(12065),S(11559),S(10226),S(11013),S(13044),S(13047),S(14368),S(13836),C5H8(9850),S(15615),CHO(330),S(16928),S(16826),S(456),S(18023),CHO3(881),S(10202),S(18746),S(18747),S(18745),S(18626),S(19256),S(19255),S(18650),S(19434),S(18838),S(19740),S(19976),S(19862),S(20255),S(19528),S(19527),S(19431),S(19864),S(20911),S(19731),S(21226),S(21404),S(18071),C3H5O(710),S(9658),S(21554),S(1365),S(10662),S(22631),S(22862),CH3O(947),S(21555),S(22518),CHO3(3648),S(681),S(592),S(9957),C2H4O(401),S(10329),S(26965)
0.0,0.0021259638681638284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-15,0.0021259638681638284,3.4227556064921209e-21,3.4227555912215893e-21,3.3128397597663281e-21,3.3128397484026561e-21,2.3040232918203103e-29,1.8644403814448212e-22,6.2880051124142344e-29,4.2102721412394697e-29,8.8622315338440244e-23,3.4225275448313755e-29,4.1941373239093146e-29,4.0594499026512071e-29,1.3676760981874868e-37,5.2818628078142289e-44,7.3412092903677659e-23,2.8351201724104167e-29,4.7230476831329736e-38,1.7583286601582461e-23,1.2607156720972421e-30,1.8240056817328787e-44,8.6609631466631785e-38,1.5370041601161355e-52,1.0139470912871884e-57,1.0605117584729776e-30,1.9551723403483084e-53,2.2367218469124279e-45,7.5910696673522571e-53,2.8086508527339901e-53,7.3806288282816499e-24,7.2998244794698543e-39,4.4539676150909823e-38,1.12396910260541e-30,1.0610324625247704e-67,1.0284047069616017e-47,2.8544614144885346e-52,4.4977185600677296e-54,1.3404718029387171e-38,7.2203486938103827e-48,1.21910474541276e-53,4.2397314729542522e-38,1.6373526157566179e-44,4.9241391836850557e-62,6.0469578013577701e-39,2.5722801843062085e-53,1.9016658300985461e-68,7.0223932302467608e-54,4.2407267641971711e-38,1.6377369645749785e-44,2.0382998931688891e-45,7.6532758430198404e-49,9.0439910214480742e-32,7.9321823344694325e-63,4.178097525240951e-65,7.1482113144685474e-73,1.1143306979014591e-40,4.3034618640367468e-47,3.6263258062577555e-55,2.3875094111483445e-60,6.9008386838382463e-75,4.0788422223170637e-78,1.2479894798246902e-86,2.4748573839034169e-70,3.3505813001912443e-72,2.0772227547368037e-47,3.0818631275610743e-58,2.3150570473869485e-68,1.3310217837694658e-79,1.4881127537333692e-81,9.4346915046175994e-83,8.8619020321720825e-81,3.9411919502586178e-79,6.7626366286797213e-88,1.6675303237407609e-92,1.0235698583997025e-34,1.1189079078008606e-56,5.543471212620289e-25,6.2121987424191659e-63,1.2542799410576563e-75,2.7654505572651389e-32,7.5320122880393924e-102,5.856641474569469e-105,1.1452657684624566e-107,6.3386957309176432e-49,3.4117390836377939e-52,-2.2630765521890655e-103,-3.8718527841607346e-111,-5.4397748757748036e-111,-3.162117173395354e-116,8.8824670779835513e-45,1.8605450862219016e-87,7.3224044660992488e-42,8.9836578926272808e-39,4.0762123718763539e-48,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,4.8364686062739631e-48,1.2472728735185747e-49,2.736850932734421e-51,2.6743423906713522e-54,1.070371478332607e-50,6.8557067336832441e-53,1.8022525389183171e-58,1.4991709946667757e-59,1.2365876716357508e-52,5.9993559934889033e-59,2.487340091255934e-61,9.6059205359379077e-68,5.5099426818348734e-75,3.5312236626533256e-75,9.2832973493273539e-81,9.2832926004571288e-81,2.8682492226643637e-82,1.509087835823259e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7266221742965594e-73,0.0,0.0,0.0,0.0,0.0,1.0130467693670399e-92,5.1868618896283562e-103,3.5027659798093485e-68,1.2558614233503196e-74,2.1331867300412471e-84,7.3616929307473764e-64,3.9656977103709121e-67,7.498064276865395e-87,4.9230269468588103e-81,1.6385337422607974e-86,1.2877359804171616e-86,1.0751604278095287e-87,2.1987373777930557e-88,1.1553439149013937e-93,7.3582546862459808e-94,1.0798602112761046e-90,2.6967437992868801e-100,2.6983264724936542e-100,1.9574578721845147e-103,6.6285495693786883e-111,1.9586067174612508e-103,2.5578278446599514e-111,5.5289341788450949e-101,5.5288713219797533e-101,1.0947570531370656e-103,2.2293566216084785e-109,2.2999413158628906e-110,1.6021976282287131e-110,2.8061711571970041e-117,2.0368868741377818e-120,4.1659338764832015e-77,1.5692285039633216e-71,7.3660559026381444e-68,3.1274428881894474e-131,7.6398618441809749e-59,9.3616502594436584e-67,2.0181271166584628e-76,1.070417289594895e-85,2.5963418495461952e-60,2.2700851588801847e-134,2.2700851130778591e-134,1.0148076108093193e-96,1.2423124118440769e-92,2.3609460183131463e-92,1.4638184598780602e-104,1.7588317897043728e-67,5.2919748033471465e-97,6.1991281707235302e-103
3.0000000000000002e-15,0.0021259638681638284,1.1246196878170831e-20,1.1246196777821627e-20,1.0885044762222408e-20,1.0885044687546852e-20,1.5140724390240485e-28,6.1260185323795756e-22,4.1321176057514624e-28,2.7667502498966487e-28,2.9118749366068333e-22,2.2490890494874821e-28,2.7561473639049721e-28,2.6676384846328743e-28,1.289522985749318e-36,6.4891448395330337e-43,2.4121106853500975e-22,1.8630785868594115e-28,4.4531586607484526e-37,5.777367018211698e-23,8.2847038582892867e-30,2.2409209849747706e-43,8.1660502103227889e-37,2.327460104988866e-51,1.825102562587113e-56,6.9690770245568638e-30,2.5164800206662188e-52,2.6951278775752841e-44,1.1939256240847482e-51,4.1867428197500948e-52,2.4250637905154711e-23,6.8826906287588223e-38,4.1994541580257567e-37,7.3860824098726237e-30,2.2094044405379449e-66,9.6963858640237398e-47,4.3221665710822204e-51,5.5257553112072956e-53,1.2638734150723318e-37,8.8707118187065645e-47,1.8460725359177651e-52,3.9974599651010506e-37,2.0116041636354873e-43,7.4565375653841208e-61,5.7014165378387081e-38,3.8951661471381565e-52,3.422992268290667e-67,1.0633907704653602e-52,3.9983984111164149e-37,2.0120763674254136e-43,2.5041964714433552e-44,9.4017809110228403e-48,5.9431941279305662e-31,1.4730223886945127e-61,8.9523450783499466e-64,1.7358704440681482e-71,1.0506545263194508e-39,5.2871096704358628e-46,5.4912855398579895e-54,4.2975117888741242e-59,1.6654374501579373e-73,8.5072861351109352e-77,2.9595040009485359e-85,5.1523948455163221e-69,7.9328696086986034e-71,2.5520163454837459e-46,3.7862885769397913e-57,3.5013757533063459e-67,2.3902352818370791e-78,3.0729866952270079e-80,2.2089567313154415e-81,2.0958502057736658e-79,8.1949106211235218e-78,1.5897102415329522e-86,4.3963433002901817e-91,6.7263162774077112e-34,1.6943459849844725e-55,1.8214218039289111e-24,1.1181956207330008e-61,3.0458919742081796e-74,1.817296150274442e-31,2.2008025170733936e-100,1.8782725382996538e-103,4.0001792262459224e-106,7.7865653540236705e-48,5.1658229091936652e-51,9.3759936372040833e-102,1.4934957897668141e-109,2.0982927595318089e-109,1.2252020072846003e-114,5.8370497248375637e-44,4.8380492843024627e-86,6.903982091761624e-41,8.4703060791952005e-38,3.8079711864205969e-47,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.9419458722885546e-47,1.5210625917400577e-48,3.3874264395199826e-50,4.0741568481701017e-53,1.3150279232539457e-49,6.4639482571960992e-52,2.2141753987765443e-57,1.8418336630175812e-58,1.1659252185810145e-51,7.370635315223534e-58,3.0558730221191218e-60,1.4546100192895815e-66,9.917783500895202e-74,6.3561941970910632e-74,1.9362266173015163e-79,1.9362254911438675e-79,5.9823415592454967e-81,1.8540223380836885e-61,2.7587273227991232e-111,3.3804589284064252e-119,1.5486177334785237e-126,2.3874994525216411e-133,1.758812416215836e-142,1.6670742985518376e-147,1.1680375310412798e-147,1.1700312249319962e-71,4.0693367134104392e-143,2.1767305981166531e-152,2.6859802547968628e-157,3.1464191326135736e-163,9.1997953934717192e-158,2.4023656444687012e-91,1.3782219420776348e-101,6.3049734932983658e-67,2.6193662218941212e-73,5.0586967502169465e-83,1.3249912686132631e-62,8.2707011711485374e-66,1.735521026598489e-85,7.454861150075556e-80,2.9464094524658785e-85,2.3160759182550784e-85,1.9348896455549146e-86,3.9577180618093042e-87,2.409505787633721e-92,1.5345416660047358e-92,1.9437472718086981e-89,5.621146926317479e-99,5.6244430330295977e-99,4.6394381496913236e-102,1.7604170896694135e-109,4.6421590125701319e-102,6.7931031130134553e-110,1.1531765217043275e-99,1.1531616156884494e-99,2.5958697088646559e-102,5.7796067665827893e-108,6.084895330416417e-109,4.2568750280239753e-109,8.2563103434112377e-116,6.574891568279985e-119,9.8784557321722378e-76,2.8243698950430008e-70,1.1150234623920071e-66,1.0986723956040178e-129,1.1568931596028073e-57,1.6850967948619206e-65,4.2092360267894199e-75,2.5384173976720704e-84,3.9316031970211653e-59,8.6234173142815816e-133,8.6234171536574814e-133,2.6327657878922999e-95,3.0684160240906495e-91,6.5058955694510233e-91,3.874952694720356e-103,3.1658843271297705e-66,1.6094719800235307e-95,2.0624861563500829e-101
7e-15,0.0021259638681638284,2.4937218427284434e-20,2.4937217881908343e-20,2.4136402556094662e-20,2.4136402150249337e-20,8.2286542102771863e-28,1.3583781100409625e-21,2.2457159502153226e-27,1.5036685633377984e-27,6.4567588358716567e-22,1.222329307723725e-27,1.4979061039670431e-27,1.4498034435407303e-27,2.0827721537096604e-35,3.2822945667002867e-41,5.3485872189657108e-22,1.01254135370682e-27,7.1925173217485114e-36,1.2810692529128113e-22,4.5025595222793231e-29,1.133487395647442e-41,1.3189397169689198e-35,3.8437399853415401e-49,1.0160966517731352e-53,3.7875409932813534e-29,1.4370247929305621e-50,1.3031893323582014e-42,2.2436719967813292e-49,6.587525011243419e-50,5.3773155716808248e-23,1.1116573038033613e-36,6.7827396168463911e-36,4.0141742877319537e-29,4.1087772126651707e-63,1.5661111992831053e-45,7.1306185337566827e-49,2.7949239567271533e-51,2.0413469240275055e-36,4.4869155813309822e-45,3.0487969630004966e-50,6.4564866719570767e-36,1.0174945488438492e-41,1.2314146047007403e-58,9.2086394455385416e-37,6.4328792374124418e-50,1.905675273015095e-64,1.756194845951044e-50,6.4580028272522648e-36,1.0177334192633079e-41,1.266654237563086e-42,4.7506083645391277e-46,3.2299969081103189e-30,9.2472907586414643e-59,1.9489921048709801e-60,1.3339607092031585e-67,1.6969643002613436e-38,2.6742900822053613e-44,9.0687168584850261e-52,2.3925712628642919e-56,1.1124168674150359e-69,1.6358275097765966e-73,2.0021648105906608e-81,9.5430821023173208e-66,5.168747229871706e-67,1.2908443733703064e-44,1.9151551146729455e-55,5.6790619852047107e-65,1.264202612094519e-75,4.8438624953323764e-77,1.1710386618727945e-77,1.3321315972812731e-75,1.4808798481379156e-74,8.8055771696968857e-83,8.6855532873810528e-87,3.6556069024366019e-33,2.7982215843668541e-53,4.0387762245931887e-24,6.2254944965769071e-59,2.3406825517117757e-70,9.8766119803510729e-31,1.5656253975092907e-95,4.8408310656615877e-98,3.7865004995705626e-100,3.9326426608128055e-46,8.5184793149710618e-49,1.3272812845059479e-96,9.0832915104433362e-104,1.2761617749213221e-103,6.2782573588493592e-109,3.1723093865946525e-43,7.4799850534626835e-82,1.1150984336040164e-39,1.368082712495734e-36,5.676069941261583e-46,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,3.0055110716624498e-45,7.0912231093668092e-47,1.6346334007803127e-48,6.4299377715008784e-51,6.6515990476021685e-48,1.0440199434804169e-50,1.1198358723893777e-55,9.3159487878369248e-57,1.8831414351337187e-50,3.7281577495311228e-56,1.545691393562554e-58,2.4022823202666914e-64,5.5205566529003114e-71,3.5387021735096144e-71,3.7230449630111127e-76,3.7230373439550569e-76,1.1503277021224959e-77,9.3779121323837922e-60,9.9437630224025606e-107,4.8739446924384377e-114,8.9311965807719891e-121,5.5076822823993124e-127,1.6228715955597632e-135,6.1528889928795425e-140,4.3110338898153478e-140,1.9323143188415177e-69,3.7549941370627985e-136,8.0340447302798352e-145,3.965428133915165e-149,1.85807711716353e-154,5.2849583870892322e-152,1.6253929645169502e-87,3.3289741349216074e-97,3.5102161799854157e-64,5.0367496634927703e-70,3.4226438047295086e-79,7.365540252607601e-60,1.587935165006518e-62,7.5356654259419918e-82,1.2311574242670488e-77,1.611545251990323e-82,1.2713166129221125e-82,1.0732782071527264e-83,2.2033526724534048e-84,4.6247973760246795e-89,2.9435810929378719e-89,1.0821627393761562e-86,1.0670680834901678e-95,1.0676827076738787e-95,3.0986307976646012e-98,4.1956551786086101e-105,3.1004158874175002e-98,1.6190039039867627e-105,2.2174167379629233e-96,2.2173158909694929e-96,1.7520303382725893e-98,8.514462983663535e-104,1.3171513561929566e-104,1.0256938299790028e-104,7.1547786817295773e-111,2.0773531039355369e-113,6.6714762031195465e-72,1.5700532322204688e-67,1.8314716392039863e-64,1.2675683455216813e-123,1.9106146893616796e-55,9.3816833855836804e-63,8.0939921839617748e-72,1.717471672996502e-80,6.4930733355411872e-57,3.6803085717333114e-126,3.6803085563290785e-126,3.838424619521819e-91,2.68818738836229e-87,2.0434260810476535e-86,8.5032773476766959e-99,1.762464905573998e-63,1.8321158118993803e-90,8.584677309610502e-96
1.5e-14,0.0021259638681638284,5.231925929351762e-20,5.2319256880774083e-20,5.0639114974257294e-20,5.0639113178797938e-20,3.6403563656772732e-27,2.8499308889445163e-21,9.9350463358631108e-27,6.652229351341546e-27,1.3546504452722824e-21,5.4075723828934105e-27,6.6267360743168588e-27,6.4139298410363291e-27,1.9370130198769377e-34,6.312704503555249e-40,1.1221522003473405e-21,4.4794729795282551e-27,6.6891634512022041e-35,2.687737122074786e-22,1.9919345943671776e-28,2.179990997623175e-40,1.2266370480305174e-34,1.507943651584667e-47,8.0598188509415359e-52,1.6756074976121999e-28,2.8514397322829735e-49,2.4783928036715545e-41,9.0810709068442678e-48,2.5555688420271499e-48,1.1281819769984686e-22,1.0338599372041013e-35,6.3080530231351509e-35,1.7758700177400393e-28,6.2664192070135993e-61,1.4565098324194633e-44,2.7932582041402955e-47,5.375146509186747e-50,1.8984907516683763e-35,8.6294838582499284e-44,1.1961102660112066e-48,6.0046291562658613e-35,1.956902632396468e-40,4.8309065076328372e-57,8.564189778351343e-36,2.5237575560198214e-48,1.5115843113931701e-62,6.8899411635735806e-49,6.0060398260645834e-35,1.9573621101125942e-40,2.4361015055305208e-41,9.1224595777787707e-45,1.4289507052345272e-29,7.4115015780703107e-57,3.1421539453818793e-58,4.3139562221384518e-65,1.5782057920657176e-37,5.1433559766216842e-43,3.5577632171436764e-50,1.8978209136769101e-54,3.0429855707022541e-67,2.6100900155350151e-71,6.4075885454862081e-79,1.4478402566419819e-63,1.5732935276299154e-64,2.4826318057842182e-43,3.6833424432884614e-54,2.1715284028733211e-63,9.345049427132477e-74,6.1074494297181147e-75,2.8396803634406226e-75,3.9318920453418129e-73,2.1784073106307942e-72,2.2285697619146905e-80,4.4048497700867082e-84,1.6172406626251706e-32,1.0978049817768985e-51,8.4733983592207406e-24,4.9382828501539797e-57,7.5696953904861661e-68,4.3694149538395514e-30,1.5846204663120454e-92,9.727448658084631e-95,1.5221400911017119e-96,7.5465331548734316e-45,3.3346611148942511e-47,1.6714901752718316e-93,2.2886836531349806e-100,3.2155007649192389e-100,1.3132909905127449e-105,1.4034294915823845e-42,3.1986087344621181e-79,1.0370635484162945e-38,1.2723425205576041e-35,4.7042168976099452e-45,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,5.7803691465083177e-44,1.220783484186464e-45,2.8382123259539187e-47,2.2830103630271359e-49,1.2792796123229887e-46,9.709499105932938e-50,2.1533803367282683e-54,1.7916159285922044e-55,1.7513503749912602e-49,7.1701970967989109e-55,2.9727391583639558e-57,9.424611715521061e-63,4.3778409396227754e-69,2.8069392570621547e-69,5.9403238574141602e-74,5.9402994722690764e-74,1.8354605471943263e-75,1.8036228608257026e-58,8.8587279915953273e-103,8.6846530858264486e-110,3.1828972087314038e-116,3.9257057423062764e-122,2.3133322801788492e-130,1.7541380080372272e-134,1.2290422232550455e-134,7.5809097421965016e-68,5.3529245412254702e-131,2.2904782709198237e-139,2.2610476537641321e-143,2.1189153665857475e-148,1.5747010817589676e-146,5.2024347182872536e-85,2.1342590971742446e-94,2.7843781129079594e-62,8.0367258796151268e-68,1.09550727551095e-76,5.8299167669650505e-58,2.5283109648424622e-60,1.6075455960686045e-79,4.8300140450568133e-76,1.2470933053912404e-80,9.8863895256487005e-81,8.4692834816645078e-82,1.747682428363148e-82,7.3606274832847767e-87,4.6808441621224747e-87,8.5840109563993975e-85,1.6725838028090804e-93,1.6735238004841262e-93,9.7434740552048832e-96,2.6412707472117863e-102,9.7489522044984036e-96,1.019189700008603e-102,3.5381209217376027e-94,3.5377981566585224e-94,5.5887913897897559e-96,3.5346315368166701e-101,7.3771706613992803e-102,6.5536903629787756e-102,9.0976039629452921e-108,5.2849454484464251e-110,2.129983752531598e-69,1.2427217215999221e-65,7.1290397417129607e-63,6.3956063259208169e-120,7.495765612637119e-54,7.4418801562637616e-61,1.2915138771109996e-69,5.4972815600468441e-78,2.5473833989352527e-55,3.714218927866149e-122,3.7142189253117476e-122,1.5210846766660114e-88,9.1355519430535602e-85,1.3907506575805589e-83,4.8382868876618303e-96,1.3979095785582645e-61,2.4956653441503216e-87,2.3396018730516551e-92
3.1e-14,0.0021259638681638284,1.0708333209800944e-19,1.0708332204127801e-19,1.0364452713225802e-19,1.0364451964847461e-19,1.517363519925251e-26,5.8330375079244417e-21,4.1410989462844801e-26,2.7727643715875113e-26,2.7725906960411367e-21,2.2539598803755783e-26,2.7621382034372973e-26,2.6734368193397252e-26,1.6348289664887504e-33,1.0732993678966081e-38,2.2967318442144816e-21,1.8671139784774383e-26,5.6456222637603465e-34,5.5010839282968133e-22,8.3027476135040144e-28,3.7064684487702008e-39,1.0352769792435481e-33,5.1474759366262327e-46,5.5137839980743148e-50,6.9842177365272282e-28,4.9216602219023639e-48,4.1913770724320955e-40,3.1481915683830778e-46,8.6765340780304297e-47,2.3090830710383231e-22,8.725724511960535e-35,5.3239499695820624e-34,7.4021289238762764e-28,7.8872207908124122e-59,1.2292870313413677e-43,9.5068667175251991e-46,9.1382057564189797e-49,1.6023228214789194e-34,1.4671965172537557e-42,4.0832265832953109e-47,5.0678565591446428e-34,3.327155413296908e-39,1.6490141344366916e-55,7.2281330455714102e-35,8.6154692831498637e-47,1.0340542569129949e-60,2.3520577159997974e-47,5.0690481850043112e-34,3.3279368552297259e-39,4.1418998475027079e-40,1.546270571119369e-43,5.9561151986397893e-29,4.9483232859643079e-55,4.2011118402413299e-56,1.1542963378031189e-62,1.3319984243462157e-36,8.7448490710119929e-42,1.214468973629723e-48,1.2983143766452606e-52,6.2244355289836395e-65,3.5747739858853572e-69,1.7557003109897859e-76,1.8057738059954261e-61,3.9273228223351423e-62,4.221033125496178e-42,6.2625034394883663e-53,7.0573783219032107e-62,5.5965223521778568e-72,5.7637177662959374e-73,4.9692766266447902e-73,9.3256536839388017e-71,2.5812271393066352e-70,4.2105931912701047e-78,1.6656011352196359e-81,6.7409412092714171e-32,3.7476430115770075e-50,1.7342295818974941e-23,3.3785008788779441e-55,2.025472553409431e-65,1.8212494828967768e-29,1.1914041675110739e-89,1.4405028608127611e-91,4.508565633942317e-93,1.2774141144917334e-43,1.1334350445834543e-45,1.8310225013981747e-90,5.0145439408732414e-97,7.045223304743284e-97,2.1501166275105819e-102,5.8497362792411998e-42,1.0528700137761096e-76,8.752817604304462e-38,1.073854919309734e-34,3.2658711056541099e-44,0.88130563799999995,0.0,0.0,0.0,0.0098911899999999994,0.0001,0.10889011,9.8278761239752631e-43,1.7182084553456887e-44,4.0108471149182422e-46,6.4990866804216004e-48,2.1750731990826687e-45,8.1946653118326484e-49,3.6600309500668579e-53,3.0458648409079127e-54,1.4781261289356544e-48,1.2190860048901769e-53,5.0542247708681776e-56,3.217282633141108e-61,2.9933609686159449e-67,1.9202377460999634e-67,8.1356265575097077e-72,8.1355597323763026e-72,2.5139067180799417e-73,3.0665809791004506e-57,2.2664369241620601e-99,4.4444198486426888e-106,3.2579526787315951e-112,8.0368343214706361e-118,9.4708040508522736e-126,1.4362994486950222e-129,1.0063508382779888e-129,2.5879462722144879e-66,2.1917748935937691e-126,1.8755209184010785e-134,3.7028083280267026e-138,6.9401011956645145e-143,4.523686657505245e-142,1.425834955557181e-82,1.170177292904319e-91,1.9048505460849626e-60,1.1007632514582426e-65,3.0025380832312413e-74,3.9713178565133339e-56,3.4482014527783524e-58,2.6438836801927863e-77,1.6487933171015772e-74,8.1356206791568293e-79,6.5088327508072021e-79,5.7347111603237694e-80,1.1955426416051708e-80,1.0030673205407817e-84,6.3679473981906206e-85,5.8725992281128133e-83,2.2129211829221866e-91,2.2141073290996711e-91,2.5797746759243779e-93,1.3975799547198121e-99,2.581158692103258e-93,5.3927166525338883e-100,4.8459766697234109e-92,4.8450921639854249e-92,1.5214456893184048e-93,1.132182362231413e-98,3.2224740263162208e-99,3.5692076245124141e-99,9.7981017300399496e-105,1.1384562220396955e-106,5.8084387874293113e-67,8.4654490205375475e-64,2.3964168905890041e-61,2.709123625592687e-116,2.5588722220610512e-52,5.0913192732128869e-59,1.7690037160696731e-67,1.5067139878254645e-75,8.6961924655154623e-54,3.1466817675705192e-118,3.1466817753992442e-118,4.3668860131706164e-86,2.5826920881905747e-82,7.8644433344817118e-81,2.1656686685868796e-93,9.5618260214379435e-60,2.8229043458512716e-84,5.293060280245333e-89
